Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143)
9.182189556440597e-11,0.0027436523346400206,1.8078014593449395e-12,1.0816343026970278e-16,1.0816372804496472e-16,2.9814052332886143e-23,3.9392057477283672e-23,0.0,0.0,2.2675482463864192e-10,7.5892611368867223e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098840694889602895,0.10880287480535511,1.5597740893784889e-12,3.3264334885474339e-14,1.6519164660344064e-09,0.0,0.0,4.455534139043341e-17,8.3762717122269324e-24,2.0005585675844861e-28,1.0966251130690603e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6960868614130785e-06,2.814968158124322e-06,2.9272495829413169e-07,1.2109479600904299e-07,3.873093808622536e-09
9.373896001455905e-11,0.0027436523105211393,1.8814823661359919e-12,1.1484781865323453e-16,1.1484814860603177e-16,3.2987751085395742e-23,4.3585454150873275e-23,0.0,0.0,2.3622356934267965e-10,8.0706297047749455e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098839457488340936,0.10880287058772341,1.5920568277050724e-12,3.5298496780310919e-14,1.7207461879930502e-09,0.0,0.0,4.6434312962752682e-17,8.7295249142588518e-24,2.0849282900733127e-28,1.1430279361248596e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7507259039202168e-06,2.8736789963889344e-06,2.9883353646147948e-07,1.2520024569837154e-07,3.9758070551289392e-09
9.565602446471212e-11,0.002743652286194275,1.956636125003229e-12,1.2180188933942517e-16,1.218022541671981e-16,3.642590804705253e-23,4.8128293427143749e-23,0.0,0.0,2.4588451914765496e-10,8.5718839921735731e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098838220118773173,0.10880286633360826,1.6243281312231446e-12,3.741337016145851e-14,1.7909555100886703e-09,0.0,0.0,4.8352064537230537e-17,9.0900696436161336e-24,2.1710394946872069e-28,1.1903981487783549e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8053258021572773e-06,2.9323881626778196e-06,3.0494199378733476e-07,1.2934188725789118e-07,4.0786196897122646e-09
9.75730889148652e-11,0.0027436522616658124,2.0332629185670303e-12,1.2903098017158153e-16,1.2903138273680596e-16,4.0144697948327853e-23,5.3041949333863491e-23,0.0,0.0,2.5573761567508713e-10,9.0934232559582031e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098836982780898877,0.10880286204412296,1.6565880067704539e-12,3.9610494862316737e-14,1.8625434227122183e-09,0.0,0.0,5.0308594845914115e-17,9.4579056923298601e-24,2.258892131755617e-28,1.2387361111412862e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8598876611282357e-06,2.9910956662799683e-06,3.1105033027453434e-07,1.3351861677385076e-07,4.1815223737803058e-09
9.949015336501828e-11,0.0027436522369418846,2.1113629296630272e-12,1.3654042965540849e-16,1.3654087299213974e-16,4.4160938396909933e-23,5.8348645545688207e-23,0.0,0.0,2.6578280218724876e-10,9.6356466205784331e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.009883574547471739,0.10880285772034468,1.6888364611832295e-12,4.189140963505069e-14,1.9355089447051951e-09,0.0,0.0,5.2303902632702848e-17,9.8330328546581762e-24,2.3484861521399003e-28,1.2880421835810073e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9144125513591647e-06,3.0498015148089764e-06,3.1715854592591456e-07,1.37729364780208e-07,4.2845074439908473e-09
9.999999999999999e-11,0.002743652212028441,2.132381790073012e-12,1.385854555743986e-16,1.3858591028764782e-16,4.5281344052167483e-23,5.9829051097193422e-23,0.0,0.0,2.6848666665621447e-10,9.7833845874756064e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098835416416314971,0.10880285656478851,1.6974110721174151e-12,4.2512323739175673e-14,1.9551460391368908e-09,0.0,0.0,5.2841085901211087e-17,9.934025945474506e-24,2.3726069782115431e-28,1.3013182380475781e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9289074500101036e-06,3.0654141599275525e-06,3.1878301619337543e-07,1.3885481507060787e-07,4.3119094634731642e-09
1.0140721781517135e-10,0.002743652212028441,2.1909363410004626e-12,1.4433557692686549e-16,1.4433606424742595e-16,4.8492104013823485e-23,6.407147407287162e-23,0.0,0.0,2.7602002367816828e-10,1.0198953065093678e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098834508200228034,0.10880285336331333,1.7210735012940278e-12,4.4257652060280502e-14,2.0098511253330531e-09,0.0,0.0,5.4337986644706102e-17,1.021545092546134e-23,2.4398215068452214e-28,1.3383167265031407e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9689015065087346e-06,3.1085057154234123e-06,3.2326664074431209e-07,1.4197309864605726e-07,4.3875676919067123e-09
1.0332428226532443e-10,0.002743652186931287,2.2719833350140812e-12,1.5242176176820993e-16,1.5242229647002684e-16,5.3156341191111445e-23,7.0234414771603986e-23,0.0,0.0,2.8644922665703337e-10,1.078374143918442e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098833270957430133,0.10880284897403655,1.7532991339308026e-12,4.6710758677916769e-14,2.0855690406577398e-09,0.0,0.0,5.6410845627661774e-17,1.0605159699340638e-23,2.5328981468148904e-28,1.389560100248137e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0233555277642125e-06,3.1672082754710481e-06,3.2937461473256317e-07,1.4624881818346917e-07,4.4906957197857906e-09
1.052413467154775e-10,0.0027436521616561265,2.3545040941927297e-12,1.6080432466820038e-16,1.6080491034076799e-16,5.8172480461449998e-23,7.6862351700071322e-23,0.0,0.0,2.9707035875259276e-10,1.1390410500901721e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098832033746323045,0.10880284455349751,1.7855133659189601e-12,4.9252265275242703e-14,2.1626617862451654e-09,0.0,0.0,5.8522478333262148e-17,1.1002158972016163e-23,2.6277160232594301e-28,1.4417726652865767e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0777755926764761e-06,3.2259092014517584e-06,3.3548246789350434e-07,1.5055554682020891e-07,4.5938849776852845e-09
1.0715841116563058e-10,0.002743652136208402,2.4384988011971976e-12,1.6948860681479386e-16,1.694892472467461e-16,6.3560047350291304e-23,8.3981087469459744e-23,0.0,0.0,3.0788336877577052e-10,1.2019358912400503e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098830796566906146,0.10880284010265326,1.8177162040820706e-12,5.1883706852059484e-14,2.2411284781295957e-09,0.0,0.0,6.0672883522460757e-17,1.1406448540948403e-23,2.7242750878050334e-28,1.4949547822944392e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1321626539912884e-06,3.2846084985522307e-06,3.4159020022997179e-07,1.5489233276743368e-07,4.6971302287390809e-09
1.0907547561578365e-10,0.0027436521105932603,2.5239676384967551e-12,1.7847995000038916e-16,1.7848064918668613e-16,6.9339273476507954e-23,9.1617357923078292e-23,0.0,0.0,3.1888820728987317e-10,1.2670985185591141e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098829559419178828,0.10880283562242334,1.8499076552395361e-12,5.4606617207834124e-14,2.3209682632008811e-09,0.0,0.0,6.2862059957834434e-17,1.1818028203901434e-23,2.8225752921503971e-28,1.549106811937544e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1865176270652846e-06,3.3433061717299246e-06,3.4769781174480197e-07,1.5925826159270339e-07,4.8004264651885351e-09
1.1099254006593673e-10,0.0027436520848158966,2.6109107883042242e-12,1.8778369663923999e-16,1.8778445878849908e-16,7.5531110787909118e-23,9.9798850957958014e-23,0.0,0.0,3.30084826394019e-10,1.3345687698968928e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.009882832230314045,0.10880283111369447,1.8820877262061768e-12,5.7422529077932581e-14,2.4021803154845752e-09,0.0,0.0,6.5090006401187682e-17,1.2236897758492781e-23,2.9226165879592264e-28,1.6042291148216033e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2408413943737757e-06,3.4020022260491449e-06,3.5380530244083075e-07,1.6365245171611464e-07,4.9037685723305549e-09
1.129096045160898e-10,0.0027436520588812676,2.6993284327570799e-12,1.9740518983117395e-16,1.9740601937314358e-16,8.2157245725260781e-23,1.0855422525248016e-22,0.0,0.0,3.4147317924244319e-10,1.404386474057477e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098827085218790526,0.10880282657733065,1.9142564237933623e-12,6.0332974466688472e-14,2.484763827523884e-09,0.0,0.0,6.7356721616734629e-17,1.2663057002792216e-23,3.0243989270032264e-28,1.6603220515908006e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2951348159524066e-06,3.460696666227545e-06,3.5991267232089436e-07,1.6807404397778394e-07,5.0071517820288289e-09
1.1482666896624288e-10,0.002743652032794273,2.7892207541485371e-12,2.0734977340162465e-16,2.0735067499478155e-16,8.924011141095066e-23,1.1791312638454055e-22,0.0,0.0,3.5305321979394761e-10,1.4765914532367488e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098825848166128379,0.10880282201417792,1.9464137548104698e-12,6.3339484832107222e-14,2.5687180057354458e-09,0.0,0.0,6.9662204376338553e-17,1.3096505736307146e-23,3.1279222613974714e-28,1.7173859830654453e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.349398735023566e-06,3.5193894958946521e-06,3.6601992138782893e-07,1.7252219601635616e-07,5.1105724141929531e-09
1.1674373341639595e-10,0.002743652006559456,2.8805879347414835e-12,2.1762279182318923e-16,2.1762377036243717e-16,9.6802897589285882e-23,1.2790619997905005e-22,0.0,0.0,3.6482490335147223e-10,1.5512235181460761e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098824611145153524,0.10880281742505325,1.9785597260636745e-12,6.6443590709639482e-14,2.6540420800629326e-09,0.0,0.0,7.2006453456412221e-17,1.35372437593991e-23,3.2331865434610284e-28,1.7754212701387188e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4036339663003711e-06,3.5780807180350966e-06,3.721270496444706e-07,1.7699609395479036e-07,5.2140274335219824e-09
1.1866079786654903e-10,0.0027436519801813312,2.9734301565254617e-12,2.282295901679752e-16,2.282306507924727e-16,1.0486956315630882e-22,1.3856510827660308e-22,0.0,0.0,3.7678818679534251e-10,1.6283224656080769e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098823374155865354,0.10880281281074,2.0106943443543912e-12,6.9646821533616487e-14,2.7407353083307518e-09,0.0,0.0,7.4389467632331857e-17,1.3985270872233189e-23,3.3401917254660517e-28,1.834428273627628e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4578412907127755e-06,3.6367703357794991e-06,3.7823405709365518e-07,1.8149495766963177e-07,5.3175136586271684e-09
1.205778623167021e-10,0.0027436519536643902,3.0677476012547578e-12,2.3917551417381734e-16,2.3917666227496824e-16,1.1346485240940044e-22,1.4992255161730558e-22,0.0,0.0,3.8894302798186078e-10,1.7079280836105962e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.00988221371982634,0.10880280817200082,2.042817616479508e-12,7.2950706036685169e-14,2.8287969656714387e-09,0.0,0.0,7.6811245677489234e-17,1.4440586874600549e-23,3.4489377595953757e-28,1.8944073542772241e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5120214682183392e-06,3.6954583525325632e-06,3.8434094373821869e-07,1.8601802799145999e-07,5.4210276339697442e-09
1.2249492676685518e-10,0.0027436519270128846,3.1635404506393415e-12,2.5046591028600991e-16,2.5046715151558523e-16,1.2261430795583397e-22,1.6201228551102055e-22,0.0,0.0,4.0128938545624472e-10,1.790080153988433e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098820900272347141,0.10880280350958353,2.074929549232578e-12,7.635677245524349e-14,2.9182263392868619e-09,0.0,0.0,7.9271786367361589e-17,1.4903191566683907e-23,3.559424598125367e-28,1.9553588728720726e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5661752441492635e-06,3.7541447713962463e-06,3.9044770958099674e-07,1.9056456036340382e-07,5.524566206703526e-09
1.2441199121700825e-10,0.0027436519002309026,3.2608088864884638e-12,2.6210612562289137e-16,2.6210746590123926e-16,1.3234427936902862e-22,1.7486913208999371e-22,0.0,0.0,4.1382721881918001e-10,1.8748184495653769e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098819663378116006,0.10880279882421258,2.1070301494047178e-12,7.9866548298418931e-14,3.0090227347059781e-09,0.0,0.0,8.1771088484466975e-17,1.5373084749988752e-23,3.6716521936483065e-28,2.0172831903375753e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6203033416293282e-06,3.8128295944745813e-06,3.9655435462482545e-07,1.9513383241756597e-07,5.628127221808023e-09
1.2632905566716133e-10,0.00274365187332232,3.3595530905559868e-12,2.7410150790683241e-16,2.7410295343119021e-16,1.4268193313059012e-22,1.8852899326008974e-22,0.0,0.0,4.2655648921699926e-10,1.9621827297645732e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.009881842651556956,0.1088027941165792,2.1391194237836099e-12,8.3481560008178113e-14,3.1011854845389644e-09,0.0,0.0,8.4309150815919957e-17,1.5850266226883109e-23,3.7856204989624859e-28,2.0801806676545412e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.674406450967516e-06,3.8715128232236994e-06,4.0266087887254054e-07,1.9972515457211358e-07,5.7317091720527786e-09
1.282461201173144e-10,0.00274365184629111,3.45977324420879e-12,2.8645740548713344e-16,2.8645896274012183e-16,1.5365527062281728e-22,2.0302887448777204e-22,0.0,0.0,4.3947715888340252e-10,2.0522127438288038e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098817189684707301,0.10880278938735173,2.1711973791513808e-12,8.7203333229758853e-14,3.1947139408216519e-09,0.0,0.0,8.6885972143284103e-17,1.633473579869024e-23,3.9013294666166709e-28,2.1440516656324377e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7284852389361874e-06,3.9301944598794137e-06,4.0876728232697744e-07,2.0433786076123527e-07,5.8353097704678043e-09
1.3016318456746748e-10,0.0027436518191410637,3.5614695286214822e-12,2.9917916741338772e-16,2.9918084317165807e-16,1.6529314328436335e-22,2.1840690483993212e-22,0.0,0.0,4.5258919056128955e-10,2.1449482359279792e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098815952885528795,0.10880278463718787,2.2032640222858253e-12,9.1033393209435685e-14,3.2896074646755425e-09,0.0,0.0,8.9501551245798482e-17,1.6826493266295901e-23,4.0187790490551316e-28,2.2088965450153927e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7825403612992305e-06,3.9888745069967067e-06,4.1487356499097198e-07,2.0897129591794814e-07,5.938926410881101e-09
1.3208024901762056e-10,0.0027436517918757782,3.6646421251006152e-12,3.1227214342897981e-16,3.1227394477195769e-16,1.7762526209156524e-22,2.3470234952944817e-22,0.0,0.0,4.6589254774669541e-10,2.2404289436502891e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098814716118033521,0.10880277986672861,2.2353193599624468e-12,9.4973264661815138e-14,3.3858654302179506e-09,0.0,0.0,9.2155886909653603e-17,1.7325538431892043e-23,4.1379691990341065e-28,2.274715666694745e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8365724580725904e-06,4.0475529661435347e-06,4.2097972686735958e-07,2.1362482070942007e-07,6.0425574740708461e-09
1.3399731346777363e-10,0.0027436517644988502,3.7692912148691998e-12,3.2574168391881819e-16,3.25743618237541e-16,1.906822067447034e-22,2.5195562206553838e-22,0.0,0.0,4.7938719500331157e-10,2.3386945949945774e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098813479382221028,0.10880277507659196,2.2673633989530847e-12,9.9024471541243778e-14,3.4834872303083657e-09,0.0,0.0,9.484897792338255e-17,1.7831871098109897e-23,4.258899869414748e-28,2.341509391580216e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8905821465626339e-06,4.1062298385543989e-06,4.2708576795897613e-07,2.182978184925092e-07,6.1462016741912815e-09
1.359143779179267e-10,0.002743651737013582,3.8754169789788191e-12,3.3959313990707055e-16,3.3959521491316876e-16,2.0449543980992476e-22,2.702083029558984e-22,0.0,0.0,4.9307309789406732e-10,2.4397849087580629e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.009881224267809097,0.10880277026737452,2.2993961460253453e-12,1.0318853707726013e-13,3.5824722754479152e-09,0.0,0.0,9.7580823075350204e-17,1.8345491067547898e-23,4.3815710130503791e-28,2.4092780805404647e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944570022700305e-06,4.16490512548425e-06,4.3319168826865705e-07,2.2298969398078338e-07,6.2498577048792504e-09
1.3783144236807978e-10,0.002743651709423408,3.9830195983286237e-12,3.5383186307061685e-16,3.5383408680543891e-16,2.1909732087099994e-22,2.895031584224412e-22,0.0,0.0,5.0695022283502914e-10,2.5437395957470231e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098811006005642826,0.10880276543965467,2.3314176079427046e-12,1.0746698387094183e-13,3.6828199911998185e-09,0.0,0.0,1.0035142115378555e-16,1.8866398142777981e-23,4.5059825827879889e-28,2.4780220944094935e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9985366641668578e-06,4.2235788282027962e-06,4.3929748779923759e-07,2.2769987012152129e-07,6.3535242449594119e-09
1.3974850681823286e-10,0.0027436516817315286,4.0920992537028238e-12,3.684632057461392e-16,3.6846558659000606e-16,2.3452111933821422e-22,3.0988415734223021e-22,0.0,0.0,5.2101853702277249e-10,2.650598359410968e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098809769364876163,0.10880276059399413,2.3634277914647317e-12,1.1186133394461944e-13,3.7845298168757057e-09,0.0,0.0,1.0316077094753533e-16,1.9394592126487295e-23,4.6321345315020904e-28,2.5477417940072982e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0524826319856253e-06,4.2822509478877554e-06,4.4540316655355334e-07,2.3242778650532915e-07,6.4572000651842241e-09
1.4166557126838593e-10,0.0027436516539410477,4.2026561257843683e-12,3.8349252092921019e-16,3.8349506761079361e-16,2.5080102661222632e-22,3.3139648733596871e-22,0.0,0.0,5.3527800842391753e-10,2.760400895924872e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098808532755790632,0.10880275573093801,2.3954267033471679e-12,1.1637310874860801e-13,3.8876012053368982e-09,0.0,0.0,1.060088712463953e-16,1.9930072821540451e-23,4.7600268121095762e-28,2.6184375401472886e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1064084707628868e-06,4.340921485578289e-06,4.515087245344396e-07,2.3717289912549511e-07,6.560884074816422e-09
1.4549970016869208e-10,0.002743651598076301,4.4282022422525712e-12,4.1476648407226528e-16,4.1476939005661482e-16,2.8607064380930055e-22,3.7800211790402078e-22,0.0,0.0,5.6437029854855329e-10,2.9889960358369911e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.009880605963266122,0.10880274595473764,2.4593907391967269e-12,1.2575501549669723e-13,4.097826549248747e-09,0.0,0.0,1.1182131852221059e-16,2.1022893557805395e-23,5.0210321808319746e-28,2.7627586152385442e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2142018582129068e-06,4.4582578186054611e-06,4.6371947818726494e-07,2.467126183818588e-07,6.7682728263066065e-09
1.4933382906899823e-10,0.0027436515418522997,4.6596593909956855e-12,4.4769658956330966e-16,4.4769989418564674e-16,3.25198620367261e-22,4.2970655673421342e-22,0.0,0.0,5.9422685194729788e-10,3.2298424414039987e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098803586636251467,0.10880273611509275,2.5233097694591912e-12,1.3562486447082876e-13,4.3134919100804216e-09,0.0,0.0,1.1778875331296491e-16,2.2144858776983806e-23,5.2889983128860157e-28,2.9109882058973896e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3219208631984692e-06,4.5755878336229945e-06,4.7592974878039569e-07,2.5631499572519717e-07,6.9756837470252368e-09
1.5316795796930438e-10,0.002743651485290841,4.8970290134742871e-12,4.8232568492583049e-16,4.8232943065859383e-16,3.6849293859760556e-22,4.8691684540946537e-22,0.0,0.0,6.2484743868154993e-10,3.4832574285567915e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098801113766558372,0.10880272621579985,2.5871838480392941e-12,1.459948074324629e-13,4.5345933744891411e-09,0.0,0.0,1.2391116595802684e-16,2.3295966905906749e-23,5.5639248325417001e-28,3.0631291980264735e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4295692806796892e-06,4.6929115358222704e-06,4.8813953633651305e-07,2.6597624049984465e-07,7.1831112310689828e-09
1.5700208686961053e-10,0.002743651428412382,5.1403125493642218e-12,5.1869662813166937e-16,5.1870086074679773e-16,4.1627753682687594e-22,5.5006111816174183e-22,0.0,0.0,6.5623183940762034e-10,3.749558208517556e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098798641023579038,0.10880271626042844,2.6510130287784614e-12,1.5687698798786408e-13,4.7611272158679674e-09,0.0,0.0,1.3018854680271137e-16,2.4476216372507983e-23,5.8458113643323847e-28,3.2191844771759531e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5371506793807725e-06,4.810228929485933e-06,5.0034884087829771e-07,2.7569278808790048e-07,7.3905505805297968e-09
