Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142)
1.5702308990328552e-09,0.0018098244936970494,6.6431362886768053e-19,2.2725910133212281e-23,2.2725919535266081e-23,5.7483848551841586e-31,6.835860069458575e-31,0.0,0.0,7.0745846342662557e-13,1.5207641984117517e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899554000309465,0.10880298437210041,6.6388483807251624e-17,3.4906898081254335e-22,2.1309416159228267e-14,0.0,0.0,5.8162259405122685e-20,1.2166097414503152e-30,3.6109097063196005e-33,4.9690644485116119e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2602003621246858e-09,2.088712732171312e-08,2.824931024921374e-09,1.562719207007671e-08
1.6044587181828037e-09,0.0018098244921051392,6.9143835359720416e-19,2.4158127239511625e-23,2.4158137682977406e-23,6.3560060881819101e-31,7.5584550546479822e-31,0.0,0.0,7.3574091081755338e-13,1.6159566960056108e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899544278540207,0.10880298395101685,6.7828075003718369e-17,3.6717553420543002e-22,2.1952716173603661e-14,0.0,0.0,6.0725505374077255e-20,1.2702264906379513e-30,3.7700447464781178e-33,5.1883195654175397e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2944433680824445e-09,2.1342410691944853e-08,2.8865037135967245e-09,1.6048247361022646e-08
1.6386865373327521e-09,0.0018098244905122383,7.1906861500931641e-19,2.5648191495842071e-23,2.5648203066516521e-23,7.013169492234143e-31,8.3399696214226886e-31,0.0,0.0,7.6453781389572828e-13,1.7149143302620358e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899534556775356,0.10880298352967065,6.9267351797273077e-17,3.8579732114581465e-22,2.2600139269505035e-14,0.0,0.0,6.3344020759160746e-20,1.3249993403509957e-30,3.9326111043932238e-33,5.4123194896217219e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3284241110040169e-09,2.1797693494639748e-08,2.9480761879005066e-09,1.6469564777849107e-08
1.6729143564827006e-09,0.0018098244889184502,7.4720240511982058e-19,2.7197168944220433e-23,2.7197181732843586e-23,7.7227725851535288e-31,9.1838500456179615e-31,0.0,0.0,7.938488747929973e-13,1.8177049509778833e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.009889952483501491,0.10880298310808927,7.0706314637399116e-17,4.0493752662606203e-22,2.3251654830014511e-14,0.0,0.0,6.6017805488306172e-20,1.3809282891410976e-30,4.0986087757662001e-33,5.6410649397020746e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3621700612272397e-09,2.2252975729649321e-08,3.0096484478334495e-09,1.6891116850541963e-08
1.7413699947825977e-09,0.001809824485728574,8.0497258069345376e-19,3.0476106432191797e-23,3.0476121949583979e-23,9.3114184336601994e-31,1.1073124694535353e-30,0.0,0.0,8.5401243185011277e-13,2.0350563676490087e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899505391507186,0.10880298226431671,7.3583300253500898e-17,4.4478584660514271e-22,2.4566856537105411e-14,0.0,0.0,7.1531182690425601e-20,1.4962544781572065e-30,4.4408980416853504e-33,6.1127952917817664e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4290532918331356e-09,2.3163538496018225e-08,3.1327923245897261e-09,1.773482925639788e-08
1.802980069252505e-09,0.0018098244828554863,8.5866783076783005e-19,3.3639241390513321e-23,3.3639259727344396e-23,1.0951801398087377e-30,1.302394151975659e-30,0.0,0.0,9.0991565576511236e-13,2.2444614184692394e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899487892365294,0.10880298150433802,7.6171518089331147e-17,4.8245394377334764e-22,2.5764287537806935e-14,0.0,0.0,7.6682242605683413e-20,1.6040018925777461e-30,4.7606934298910735e-33,6.5535895158368418e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4886661396706233e-09,2.3983043042775532e-08,3.2436210805294054e-09,1.8494752016005377e-08
1.8645901437224123e-09,0.0018098244799807104,9.1396365914380525e-19,3.7009641695339239e-23,3.7009663230645856e-23,1.2812083487154825e-30,1.5236287900566848e-30,0.0,0.0,9.6748136028712325e-13,2.4673390597248545e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899470393237661,0.10880298074390983,7.8758725690893346e-17,5.2185054761149363e-22,2.6974628832180373e-14,0.0,0.0,8.2012374074100082e-20,1.7154950454661379e-30,5.0916062067959666e-33,7.0097704188606008e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5478306601998666e-09,2.4802545747920366e-08,3.3544491419188849e-09,1.9255122663248429e-08
1.9262002181923196e-09,0.0018098244771045393,9.7084864806102027e-19,4.0593373052990285e-23,4.0593398201218597e-23,1.4913142543669256e-30,1.7734996776502753e-30,0.0,0.0,1.026708664562545e-12,2.7040839663140941e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899452894124253,0.10880297998311311,8.1344925668010614e-17,5.6299374763810301e-22,2.8197789349482329e-14,0.0,0.0,8.7521576674734719e-20,1.8307339283620826e-30,5.4336363472897792e-33,7.4813421914459562e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6066278798601562e-09,2.5622046610584799e-08,3.4652765087624098e-09,2.0015860172629772e-08
1.987810292662227e-09,0.0018098244742272365,1.0293114626474159e-18,4.4396457902636572e-23,4.4396487115658428e-23,1.7277077769672649e-30,2.0546354147364667e-30,0.0,0.0,1.0875968465327242e-12,2.9550906226082333e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899435395025086,0.10880297922201421,8.3930120627660599e-17,6.0590154257587682e-22,2.9433694242729381e-14,0.0,0.0,9.3209849986458232e-20,1.9497185328013425e-30,5.7867838262505753e-33,7.9683090241411598e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6651241417735437e-09,2.6441545629900495e-08,3.5761031810642268e-09,2.0776898201793968e-08
2.049420367132134e-09,0.0018098244713490002,1.0893408500719168e-18,4.8424875730012608e-23,4.8424909499189177e-23,1.9927239139709489e-30,2.3698134096110353e-30,0.0,0.0,1.1501453140043865e-12,3.2207533569464837e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899417895940128,0.10880297846066743,8.6514313174140931e-17,6.5059185649416938e-22,3.0682281933087689e-14,0.0,0.0,9.9077193587952949e-20,2.0724488503157399e-30,6.1510486185447113e-33,8.470675107449752e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7233737807517919e-09,2.7261042804998741e-08,3.6869291588285801e-09,2.153818241655236e-08
2.1110304416020414e-09,0.0018098244684700033,1.1509256387495116e-18,5.2684563377976904e-23,5.2684602236268762e-23,2.288825644278406e-30,2.7219633371524794e-30,0.0,0.0,1.2143535809596651e-12,3.5014663698837381e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899400396869428,0.10880297769911733,8.9097505909204707e-17,6.9708255202785675e-22,3.1943501689570001e-14,0.0,0.0,1.0512360705771251e-19,2.1989248724331419e-30,6.5264306990268223e-33,8.9884446318305387e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7814213138176196e-09,2.8080538135010573e-08,3.7977544420597169e-09,2.229966830038804e-08
2.1726405160719487e-09,0.0018098244655903812,1.2140547375901827e-18,5.7181415354142257e-23,5.7181459878265658e-23,2.6186067970044324e-30,3.1141705550881739e-30,0.0,0.0,1.2802212481888683e-12,3.7976237572843631e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899382897812936,0.10880297693740042,9.1679701432171905e-17,7.4539144118419216e-22,3.3217311650368302e-14,0.0,0.0,1.1134908997404161e-19,2.3291465906774677e-30,6.9129300425398095e-33,9.5216217876975457e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8393032310188793e-09,2.8900031619066746e-08,3.9085790307618819e-09,2.3061319363662991e-08
2.234250590541856e-09,0.0018098244627102477,1.278717135286519e-18,6.192128413564215e-23,6.1921334948270769e-23,2.9847948839410126e-30,3.5496794772169102e-30,0.0,0.0,1.3477479876783881e-12,4.1096195289387443e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899365398770703,0.10880297617554655,9.4260902340019119e-17,7.9553629405435375e-22,3.4503677227833227e-14,0.0,0.0,1.1775364191505583e-19,2.4631139965686775e-30,7.3105466239148323e-33,1.0070210765419997e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8970494390189994e-09,2.9719523256297818e-08,4.0194029249393214e-09,2.3823105700044956e-08
2.2958606650117633e-09,0.0018098244598296952,1.3449018996315956e-18,6.6909980471240832e-23,6.69100382432525e-23,3.3902538967980505e-30,4.0318969048729031e-30,0.0,0.0,1.4169335298477113e-12,4.4378476237828805e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899347899742713,0.10880297541358026,9.684111122745344e-17,8.4753484593524375e-22,3.5802569804534178e-14,0.0,0.0,1.2433726245868139e-19,2.6008270816227727e-30,7.719280417971303e-33,1.0634215755322255e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9546844412418982e-09,3.0539013045834164e-08,4.1302261245962789e-09,2.4585002806376592e-08
2.3574707394816705e-09,0.0018098244569488002,1.4125981768614797e-18,7.2153273680911161e-23,7.2153339133678819e-23,3.8379870694103292e-30,4.5643953168536594e-30,0.0,0.0,1.4877776530258273e-12,4.7827019224479632e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899330400728964,0.10880297465152161,9.9420330686973454e-17,9.014048032017431e-22,3.7113965658108641e-14,0.0,0.0,1.3109995118265528e-19,2.7422858373517914e-30,8.1391313995168653e-33,1.1213640947683837e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0122283109485662e-09,3.1358500986805992e-08,4.2410486297370027e-09,2.5346990609610508e-08
2.419080813951578e-09,0.0018098244540676245,1.4817951910185442e-18,7.7656891952973341e-23,7.7656965860700161e-23,4.3311396054430671e-30,5.150916118443083e-30,0.0,0.0,1.5602801747567461e-12,5.1445762576291017e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899312901729458,0.10880297388938703,1.0199856330892002e-16,9.5716384815834879e-22,3.8437845072984409e-14,0.0,0.0,1.3804170766452479e-19,2.8874902552638055e-30,8.5700995433473901e-33,1.1808490532739346e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0696974951823713e-09,3.2177987078343412e-08,4.3518704403657355e-09,2.6109052662873584e-08
2.480690888421485e-09,0.0018098244511862193,1.5524822433332379e-18,8.3426522638847793e-23,8.3426605830945027e-23,4.8730013717812322e-30,5.7953728497490408e-30,0.0,0.0,1.6344409446796191e-12,5.5238644225766896e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899295402744194,0.10880297312719008,1.0457581168151821e-16,1.0148296430122186e-21,3.9774191612971764e-14,0.0,0.0,1.451625314816477e-19,3.0364403268629209e-30,9.0121848242469876e-33,1.2418768700678477e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.127105473117395e-09,3.2997471319576408e-08,4.4626915564867248e-09,2.6871175487126483e-08
2.5423009628913924e-09,0.0018098244483046252,1.6246487116219739e-18,8.9467812545478029e-23,8.9467905908986175e-23,5.467009557943577e-30,6.5018543537596218e-30,0.0,0.0,1.7102598387317246e-12,5.9209601780105158e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899277903773172,0.10880297236494167,1.0715207839091134e-16,1.0744198331080708e-21,4.1122991529007261e-14,0.0,0.0,1.5246242221119212e-19,3.1891360436492763e-30,9.4653872169879751e-33,1.3044479641645954e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1844632920862131e-09,3.3816953709634859e-08,4.5735119781042166e-09,2.763334803514233e-08
2.6039110373612997e-09,0.0018098244454228783,1.6982840496987583e-18,9.5786368225484494e-23,9.5786472707536202e-23,6.1167513018556635e-30,7.274627904514301e-30,0.0,0.0,1.787736754419814e-12,6.3362572577600627e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899260404816444,0.10880297160265102,1.0972736602118944e-16,1.1359520495669608e-21,4.2484233276047536e-14,0.0,0.0,1.5994137943013618e-19,3.3455773971190353e-30,9.9297066963308924e-33,1.3685627545741546e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2417800048203238e-09,3.4636434247648617e-08,4.6843317052224559e-09,2.8395561254271417e-08
2.665521111831207e-09,0.001809824442541005,1.7733777867984998e-18,1.023877562651045e-22,1.0238787287542944e-22,6.8259662823970583e-30,8.1181422958821595e-30,0.0,0.0,1.8668716069374275e-12,6.7701493733962056e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899242905873923,0.10880297084032538,1.1230167715441267e-16,1.1994439114530218e-21,4.3857907116391858e-14,0.0,0.0,1.6759940271526836e-19,3.5057643787643946e-30,1.0405143237024485e-32,1.4342216603020019e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2990630284673605e-09,3.5455912932747422e-08,4.7951507378456862e-09,2.9157807727428375e-08
2.7271311863011142e-09,0.0018098244396590293,1.8499195270104701e-18,1.0927750356996295e-22,1.0927763338343364e-22,7.598549279110884e-30,9.037030891407525e-30,0.0,0.0,1.947664325967596e-12,7.2230302180456655e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899225406945679,0.10880297007797093,1.1487501437063088e-16,1.264913027557771e-21,4.5244004793027937e-14,0.0,0.0,1.7543649164318724e-19,3.6696969800735745e-30,1.089169681380572e-32,1.5014251003491124e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3563184402329091e-09,3.6275389764060988e-08,4.9059690759781542e-09,2.9920081377453831e-08
2.7887412607710215e-09,0.0018098244367769697,1.9278989487208661e-18,1.1646109764870745e-22,1.1646124180792558e-22,8.438552699444507e-30,1.0036114635660214e-29,0.0,0.0,2.0301148530576862e-12,7.6952934695233809e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899207908031729,0.10880296931559263,1.1744738024789983e-16,1.3323769978651679e-21,4.6642519261430995e-14,0.0,0.0,1.8345264579030134e-19,3.8373751925308239e-30,1.138936740139975e-32,1.5701734937119565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.413551220118679e-09,3.7094864740718989e-08,5.016786719624105e-09,3.0682377224379174e-08
2.9119614097108365e-09,0.0018098244310126572,2.0881299183967956e-18,1.3173158085943956e-22,1.3173175742204646e-22,1.0337833439051838e-29,1.2295106960633178e-29,0.0,0.0,2.1999891454135114e-12,8.699541841408087e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899172910246608,0.10880296779077998,1.2258920828791724e-16,1.4733598634128919e-21,4.9476775281410528e-14,0.0,0.0,2.0002214804679979e-19,4.1839684168066457e-30,1.2418059507867882e-32,1.7123068163481954e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5279643830112091e-09,3.8733809126586794e-08,5.2384199234734388e-09,3.220702001024866e-08
3.0228595437566698e-09,0.0018098244258246171,2.2371526173225932e-18,1.4653422568142356e-22,1.4653443604860183e-22,1.2321732554998843e-29,1.4654776074620023e-29,0.0,0.0,2.3585453006924237e-12,9.6736023508663707e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899141412288859,0.10880296641840077,1.2721355736739253e-16,1.6072432643987896e-21,5.2070018341948997e-14,0.0,0.0,2.1554709887393708e-19,4.5087122232698689e-30,1.3381902326870254e-32,1.8455147503409226e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6308926041010379e-09,4.0208852722214012e-08,5.4378874318365416e-09,3.3579240655551716e-08
3.138446271753566e-09,0.0018098244204171278,2.3972652515411195e-18,1.6306540080660878e-22,1.6306565160639943e-22,1.4697463053393292e-29,1.7480530850346788e-29,0.0,0.0,2.5295210899191957e-12,1.076223240336131e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899108582697608,0.10880296498796553,1.3203010972179874e-16,1.7539585726140556e-21,5.4815638332966541e-14,0.0,0.0,2.3234589536948111e-19,4.8601017793594044e-30,1.4424829993445133e-32,1.9896890408747616e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7381425891027735e-09,4.174625236810593e-08,5.6457857094377653e-09,3.5009504948069249e-08
3.2540329997504623e-09,0.00180982441500956,2.5622022438373968e-18,1.8075628403246648e-22,1.8075658112381407e-22,1.7420711534928355e-29,2.0719676409942685e-29,0.0,0.0,2.7063312172974744e-12,1.1928333661763991e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899075753156682,0.10880296355750477,1.3684330360216862e-16,1.9081082961728225e-21,5.7604861558981591e-14,0.0,0.0,2.4977494764978906e-19,5.2246747697014193e-30,1.5506886222847529e-32,2.1393110343123665e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8453713946220873e-09,4.3283645465610697e-08,5.8536815427161429e-09,3.643978888912341e-08
3.3696197277473585e-09,0.0018098244096019429,2.7318992865652195e-18,1.9964106845691629e-22,1.9964141829411691e-22,2.0527276062011181e-29,2.4414804353070673e-29,0.0,0.0,2.8889755834665712e-12,1.3174505341124059e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899042923666115,0.10880296212702491,1.4165315592796868e-16,2.0698083780308461e-21,6.0437670804685262e-14,0.0,0.0,2.6783425290752686e-19,5.6024311378497947e-30,1.6628070847544795e-32,2.2943834972202371e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9525853941869614e-09,4.4821032008980209e-08,6.0615749316997052e-09,3.7870086105087422e-08
3.4852064557442548e-09,0.0018098244041942976,2.9062929303180416e-18,2.1975349153381598e-22,2.1975390120307182e-22,2.4055188264505207e-29,2.8611164825423904e-29,0.0,0.0,3.0774541095290503e-12,1.4503346617929922e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098899010094225907,0.10880296069653042,1.464596835948497e-16,2.2391747226578377e-21,6.3314050949855425e-14,0.0,0.0,2.8652380833300472e-19,5.9933708273091274e-30,1.7788383699858019e-32,2.4549091961088398e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0597890672608388e-09,4.6358411992466419e-08,6.269465876416487e-09,3.9300392116376358e-08
3.600793183741151e-09,0.0018098243987866313,3.0853205722815872e-18,2.4112684122608394e-22,2.4112731848288701e-22,2.8044764929397649e-29,3.3356728037122622e-29,0.0,0.0,3.2717667303576888e-12,1.5917456638144759e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898977264836145,0.10880295926602453,1.512629034747178e-16,2.4163231997783594e-21,6.6233988285556061e-14,0.0,0.0,3.0584361111417739e-19,6.3974937815347331e-30,1.8987824611962028e-32,2.6208908974325657e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1669856181234893e-09,4.7895785410321257e-08,6.4773543768945181e-09,4.0730703718573681e-08
3.7163799117380472e-09,0.0018098243933789514,3.2689204451483153e-18,2.6379396187615931e-22,2.6379451518345617e-22,3.2538656605666889e-29,3.8702242231527001e-29,0.0,0.0,3.4719133912309798e-12,1.7419434521272201e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898944435496794,0.10880295783550942,1.5606283241578602e-16,2.6013696462552462e-21,6.919747017040096e-14,0.0,0.0,3.2579365843664399e-19,6.8147999439326406e-30,2.022639341588536e-32,2.7923313675896892e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2741772869729341e-09,4.9433152256796665e-08,6.6852404331618334e-09,4.2161018671333077e-08
3.8319666397349435e-09,0.0018098243879712643,3.4570316070843475e-18,2.8778725952210809e-22,2.8778789808916403e-22,3.7581891113325418e-29,4.4701285583917019e-29,0.0,0.0,3.6778940454234873e-12,1.9011879363279071e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898911606207941,0.10880295640498662,1.6085948724261735e-16,2.7944298674397466e-21,7.2204484784368789e-14,0.0,0.0,3.4637394748364754e-19,7.245289257859594e-30,2.1504089943510262e-32,2.9692333729223301e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3813655727375927e-09,5.0970512526144683e-08,6.8931240452464618e-09,4.3591335475568899e-08
3.94755336773184e-09,0.0018098243825635729,3.6495939288724798e-18,3.1313870871108455e-22,3.1313944253323689e-22,4.3221928875166851e-29,5.141033220991451e-29,0.0,0.0,3.8897086513467054e-12,2.0697390240068721e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898878776969602,0.10880295497445719,1.6565288475617901e-16,2.9956196387741089e-21,7.5255020836696408e-14,0.0,0.0,3.6758447543607568e-19,7.68896166662305e-30,2.2820914026572718e-32,3.151599679716404e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4885514974502549e-09,5.2507866212617373e-08,7.1010052131764373e-09,4.5021653109085452e-08
4.178726823725632e-09,0.0018098243717481904,4.0478355389116902e-18,3.6804183390532844e-22,3.6804279157075335e-22,5.6494668709209915e-29,6.7199109589349062e-29,0.0,0.0,4.3308395694956045e-12,2.4358006311398354e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35999999999999999,0.0,0.0098898813118644558,0.10880295211338077,1.7522997492961075e-16,3.4228507887374935e-21,8.1486613899830385e-14,0.0,0.0,4.1189623676897694e-19,8.6158555416428669e-30,2.557194418522275e-32,3.5327362625512771e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7029187274765164e-09,5.55825538139455e-08,7.516760216684549e-09,4.7882288399532766e-08
