Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259)
6.488997443706548e-13,0.0007628563160744585,3.5953511911668511e-23,1.6373336763672038e-30,1.6373329416473575e-30,5.1130840575031828e-44,6.0669673844554386e-44,0.0,0.0,9.0748273104795392e-19,1.8632167970593831e-28,6.3573937747557152e-51,9.2020814779184756e-52,1.1960915978348237e-48,3.4343845499786389e-89,4.9254621096127313e-65,6.2908172478270828e-52,2.9111045368765581e-52,1.1947657906687784e-48,7.5453478096367075e-85,4.0736817991857268e-85,1.954652283903611e-51,2.3955503993644627e-48,5.606048849865631e-58,1.404149525024372e-71,6.2688613249650149e-51,1.2074588835544292e-62,9.3551903669210079e-45,1.1430962437855857e-22,4.9259048918864276e-65,3.4084848836085888e-59,3.8310823417385115e-37,1.8379412103077291e-60,3.4379080009481889e-64,1.5043663835300315e-49,3.7049836983988481e-58,0.35999999999999999,0.0,0.0098899999623346946,0.10880299999993968,5.4344351080804626e-20,1.738132392709491e-28,1.9283789548392627e-20,3.5899643991686029e-43,0.0,1.9686522721393297e-23,7.3427799244739139e-37,4.9251220154354718e-39,4.0944218215123025e-19,6.2612769331945053e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.8255354591618111e-11,1.8299653027708819e-11,1.0499886708529654e-12,5.2303778514498942e-14,8.0053961282232937e-15,1.1430962437855892e-22,1.8026346481813857e-23
9.373031078429166e-13,0.0007628563160743556,5.2055766554408007e-23,3.4003220562759215e-30,3.4003205335170478e-30,2.2563060390374699e-43,2.6772810760119239e-43,0.0,0.0,1.8555441369571466e-18,5.5012299059601336e-28,3.1504133677605224e-50,4.230049661800792e-51,5.8856137736740156e-48,3.6250717223901723e-88,2.2216455307291913e-64,2.7971574927587691e-51,1.4327830357765207e-51,5.8799769328872153e-48,1.3023278556700311e-83,4.6402575946572237e-84,9.6132039254798075e-51,7.2226134061226139e-48,3.7531248268901045e-57,2.3797781410006474e-70,3.0851866265759621e-50,8.8974855064490597e-62,3.1653737301995614e-44,2.3801466867648273e-22,2.2219505071273553e-64,3.3401544185619374e-58,1.1553838134063538e-36,1.3542730259092922e-59,2.533261938836204e-63,7.4036582499847782e-49,2.4725856977252894e-57,0.35999999999999999,0.0,0.0098899999455943563,0.1088029999998751,7.8488313944610037e-20,5.0088122993994242e-28,3.9941835933017016e-20,2.3513842874454261e-42,0.0,4.081022536815059e-23,1.5221271997570544e-36,1.0214419850631509e-38,8.487376767849615e-19,1.8813220784566665e-31,0.0,0.0,0.0,0.0,0.0,0.0,2.6336157705409081e-11,2.6427929963244339e-11,1.5166559070009184e-12,1.0833547448164202e-13,1.6563336526328128e-14,2.3801466867648391e-22,5.418648236439166e-23
1e-12,0.0007628563160740383,5.5566353828376142e-23,3.8694408083817977e-30,3.8694390764295223e-30,3.0962346653306362e-43,3.673934665242468e-43,0.0,0.0,2.106251039069858e-18,6.7573742195957294e-28,4.7437957043981931e-50,6.0177199409893175e-51,8.8190759217024299e-48,7.4262737144928153e-88,3.0677715634588286e-64,3.87035024846091e-51,2.1471713312771366e-51,8.8115777423693929e-48,4.2294552292065522e-83,1.1085479265248302e-83,1.4399085834538494e-50,8.9075908518899665e-48,6.181652662598448e-57,7.6468825297506495e-70,4.6233785093155116e-50,1.6428828064144453e-61,4.1373180516491428e-44,2.7104037189774777e-22,3.068274098685938e-64,6.5890240883917143e-58,1.4250693651721095e-36,2.5004884206601506e-59,4.6774605920426905e-63,1.1094924163744062e-48,3.9738494781132816e-57,0.35999999999999999,0.0,0.0098899999419551233,0.10880299999985796,8.3736548982193916e-20,6.1236632675547483e-28,4.5420295502531176e-20,3.7546253398042488e-42,0.0,4.6418338582433415e-23,1.7312813631795705e-36,1.1619448620123097e-38,9.6535627136420824e-19,2.3172465890952519e-31,0.0,0.0,0.0,0.0,0.0,0.0,2.8090189619221716e-11,2.8194555026938133e-11,1.6181061276684183e-12,1.2319501988292469e-13,1.8829749802450841e-14,2.7104037189774923e-22,6.6750832126560585e-23
1.5141098347874403e-12,0.0007628563160740383,8.4488546083259549e-23,8.8727878078840991e-30,8.8727838502802964e-30,1.618816802017919e-42,1.9208786281948488e-42,0.0,0.0,4.7629146237855782e-18,2.3325388347232685e-27,3.1909937258208044e-49,3.5065617423899732e-50,5.8657188086761975e-47,8.0192452948699359e-87,1.6340569458592175e-63,2.0778388426542454e-50,1.4285369794132846e-50,5.8621977584780201e-47,6.4070871833264142e-82,1.383649540057591e-82,9.5686385206233102e-50,3.1286729519769337e-47,4.9461293711542649e-56,1.1523329791579463e-68,3.0758569458580087e-49,1.571214099590436e-60,1.8670256418144802e-43,6.24469204359516e-22,1.6344589861679184e-63,6.8212306374764075e-57,5.0078233790390216e-36,2.3912542216558395e-58,4.4732836626707541e-62,7.3812673879599316e-48,3.0351956859163408e-56,0.35999999999999999,0.0,0.0098899999121136832,0.10880299999967598,1.2676501434724672e-19,2.0705438285599813e-27,1.0364673595209468e-19,2.832972340720326e-41,0.0,1.0609082632110897e-22,3.9566384725911391e-36,2.6578075838738848e-38,2.2061174300916782e-18,8.0883415112705314e-31,0.0,0.0,0.0,0.0,0.0,0.0,4.2437035210808387e-11,4.2675279297123221e-11,2.449990339009338e-12,2.8112695085987554e-13,4.2883193175687479e-14,6.2446920435952098e-22,2.331382336110847e-22
2.090916561731964e-12,0.0007628563160735725,1.1722545899769936e-22,1.6957236204988545e-29,1.6957228668056393e-29,5.5667824628233763e-42,6.6055478425452006e-42,0.0,0.0,9.0158526483290653e-18,6.0017985079316352e-27,1.3738123395921529e-48,1.3235039182749324e-49,2.5035832530071151e-46,4.4882539952649965e-86,5.688668654496004e-63,7.135711157660965e-50,6.0986034621564906e-50,2.5025857296798193e-46,5.1506915258853733e-81,8.9646688475106807e-82,4.0810915357988644e-49,8.1316619202599064e-47,2.1768456396255931e-55,9.21594939778651e-68,1.3130901745737086e-48,8.2881116238068083e-60,6.3674852263182558e-43,1.1992450154394606e-21,5.6904585211417199e-63,3.917901618113424e-56,1.3021652557404433e-35,1.2613145614778108e-57,2.3595900665675302e-61,3.1510789813049294e-47,1.3924281643315788e-55,0.35999999999999999,0.0,0.0098899998786330101,0.10880299999938399,1.7503228054810031e-19,5.2611688184485372e-27,1.9709724337092432e-19,1.2891500868902712e-40,0.0,2.0207788379802969e-22,7.5357434477903678e-36,5.0665775622820298e-38,4.2015538026239541e-18,2.0901739021981793e-30,0.0,0.0,0.0,0.0,0.0,0.0,5.8457227552477362e-11,5.8910450066314418e-11,3.3833247173014257e-12,5.3460274313587639e-13,8.1380866428979252e-14,1.1992450154394736e-21,6.0287170966725101e-22
2.667723288676488e-12,0.0007628563160729596,1.5026619307721596e-22,2.7676848532468232e-29,2.7676836272477733e-29,1.4119375106764982e-41,1.6754115308888075e-41,0.0,0.0,1.4610536895223159e-17,1.2231076888874499e-26,4.2999827076271577e-48,3.6925423809704538e-49,7.7800972559661955e-46,1.6909344213440449e-85,1.457098541599645e-62,1.7968482849374667e-49,1.8955104075958771e-49,7.7782438995023837e-46,2.8001857726522296e-80,3.9277761473341089e-81,1.2675190579940597e-48,1.6683524907014203e-46,6.581525247352293e-55,4.9802921046800616e-67,4.081192486672162e-48,2.9868105389710571e-59,1.6963051641570298e-42,1.9664037346467624e-21,1.4576476806036626e-62,1.5034119211154467e-55,2.6727577744244306e-35,4.5452348716573697e-57,8.5031543065537869e-61,9.7938117904586731e-47,4.4199760706427057e-55,0.35999999999999999,0.0,0.0098899998451523388,0.10880299999899969,2.2329778071243344e-19,1.0627725139481809e-26,3.2014636309752181e-19,4.0665696884176439e-40,0.0,3.2876852264198386e-22,1.2258774230635271e-35,8.2492389420811176e-38,6.8345969714548776e-18,4.2655893819573064e-30,0.0,0.0,0.0,0.0,0.0,0.0,7.439713147630488e-11,7.513357223057583e-11,4.3166590418773244e-12,8.6836610886199862e-13,1.3192639703281569e-13,1.9664037346467887e-21,1.2311478228242772e-21
3.244530015621012e-12,0.0007628563160722008,1.8361042880653514e-22,4.1055560042927073e-29,4.1055541916938618e-29,3.0008026925722056e-41,3.5607743920691547e-41,0.0,0.0,2.1543041973222207e-17,2.1722640279009058e-26,1.1204919285910609e-47,8.6989559107356989e-49,2.0140971928896715e-45,5.0814787433039868e-85,3.1244188700783553e-62,3.7908959745387521e-49,4.9076901767989203e-49,2.0138827316523863e-45,1.2025806046215251e-79,1.3838533045430559e-80,3.2798838550224358e-48,2.9786441719022341e-46,1.6142156040792734e-54,2.1265259131193017e-66,1.056670635107e-47,8.7137716037488413e-59,3.8785388998575572e-42,2.9301231159091841e-21,3.125786410975442e-62,4.5487735191274739e-55,4.7738833615873235e-35,1.3259802936558802e-56,2.4806791875950892e-60,2.5357372627878886e-46,1.1321263350197653e-54,0.35999999999999999,0.0,0.0098899998116716691,0.10880299999852357,2.7156939717338566e-19,1.8741007262441577e-26,4.7264295951838911e-19,1.0359352407729121e-39,0.0,4.8616430980364568e-22,1.8125053491222356e-35,1.220733533955762e-37,1.010478823150889e-17,7.57639306153844e-30,0.0,0.0,0.0,0.0,0.0,0.0,9.0257154903213276e-11,9.1344778709695656e-11,5.2499933127370836e-12,1.2820091306530763e-12,1.9438686571375793e-13,2.9301231159092319e-21,2.1881727870093903e-21
4.39814346951006e-12,0.0007628563160702487,2.5120823608670971e-22,7.5878889795121451e-29,7.5878856511330757e-29,9.767134550325182e-41,1.158978845946769e-40,0.0,0.0,3.9407085016096858e-17,5.3136125830876509e-26,5.4233013058551833e-47,3.5633045231448004e-48,9.6227679614242692e-45,3.0402340560090264e-84,1.0342055304066204e-61,1.2180289131653096e-48,2.3451841208713011e-48,9.6237656054666513e-45,1.4831401186739151e-78,1.1908496808135026e-79,1.5660675829269376e-47,7.3464771720746667e-46,6.6364479230506303e-54,2.5926464691176067e-65,5.0495232445029673e-47,5.1045390091401025e-58,1.5018427508919282e-41,5.4626201768608167e-21,1.0347858200719051e-61,2.6934682199510677e-54,1.1783906967360573e-34,7.7669641098337616e-56,1.4531310107857213e-59,1.2117551096183964e-45,5.0169806082879194e-54,0.35999999999999999,0.0,0.0098899997447103281,0.10880299999729796,3.6815996371127465e-19,4.5308520824758086e-26,8.6542239934198302e-19,4.5443179739921642e-39,0.0,8.9310294363236521e-22,3.3284911044288487e-35,2.2455592087106006e-37,1.8554944472866301e-17,1.8499577325964324e-29,0.0,0.0,0.0,0.0,0.0,0.0,1.2173906142693356e-10,1.2373192966097089e-10,7.1166616933082186e-12,2.3474329947811288e-12,3.5456757072303355e-13,5.4626201768609355e-21,5.3499127710826829e-21
5.5517569233991074e-12,0.0007628563160677198,3.2001636651944651e-22,1.2161876238635446e-28,1.2161870938261992e-28,2.4236306741463601e-40,2.8759121565313974e-40,0.0,0.0,6.2576889546736613e-17,1.0599855817336438e-25,1.8411148767701555e-46,1.0877105559867172e-47,3.2338921221099368e-44,1.1415500983437176e-83,2.6030554845116272e-61,2.9947324385502931e-48,7.8822363016306214e-48,3.234657436647794e-44,8.5141093748377144e-78,5.6400485572329868e-79,5.261334342918888e-47,1.4753325443649685e-45,1.9545707218439826e-53,1.4780139047789304e-64,1.6972020067366745e-46,1.9656407638681618e-57,4.3509425250335135e-41,8.8298829328533024e-21,2.6048097341152671e-61,1.0086266625702554e-53,2.3683421901538216e-34,2.9906954735921821e-55,5.5955195429723763e-59,4.0728453120109873e-45,1.5576659544243391e-53,0.35999999999999999,0.0,0.0098899996777489924,0.10880299999571143,4.6486643671617756e-19,8.9492364002812885e-26,1.3742365709755673e-18,1.40008772181467e-38,0.0,1.4229882057793753e-21,5.301008642031411e-35,3.5823841904837968e-37,2.9548437226942711e-17,3.6797687523040179e-29,0.0,0.0,0.0,0.0,0.0,0.0,1.5290618325303178e-10,1.5607294440997137e-10,8.9833298590149202e-12,3.7276382341726557e-12,5.6088149565475389e-13,8.8298829328535416e-21,1.0654652516105529e-20
6.705370377288155e-12,0.0007628563160646239,3.9003221511793432e-22,1.7847644820188862e-28,1.7847637092326756e-28,5.1009681605954142e-40,6.0528846562323517e-40,0.0,0.0,9.1020067926539727e-17,1.8647231318952705e-25,5.1259241010611751e-46,2.8004780593911089e-47,8.916864503400162e-44,3.3880157807326531e-83,5.5523527554150837e-61,6.2691336481285894e-48,2.1735572862859692e-47,8.9199108388040196e-44,3.7290852583611366e-77,2.0792630834712114e-78,1.4504348206095928e-46,2.611009038694429e-45,4.7534940326150789e-53,6.4252183439220552e-64,4.6802134756539843e-46,6.088442206294241e-57,1.0555070549521745e-40,1.306648239407033e-20,5.5567262802860252e-61,2.9842346006981942e-53,4.1947528052686713e-34,9.2629315564820356e-55,1.7331290566933483e-58,1.1231297732032989e-44,3.946499007809532e-53,0.35999999999999999,0.0,0.00988999961078766,0.10880299999376843,5.6175388175080513e-19,1.5601581141866251e-25,1.9978349189549972e-18,3.5218499339908608e-38,0.0,2.0759941308090538e-21,7.7295252828330176e-35,5.2325347527378919e-37,4.3081573093702704e-17,6.4514340448049618e-29,0.0,0.0,0.0,0.0,0.0,0.0,1.837618956883192e-10,1.8836889736314371e-10,1.0849997809857239e-11,5.419249571256854e-12,8.1225423821880533e-13,1.3066482394070754e-20,1.8701372438575132e-20
7.858983831177202e-12,0.0007628563160609666,4.6125325274042284e-22,2.4665103329413989e-28,2.4665092719315515e-28,9.6015320909501833e-40,1.1393333442426654e-39,0.0,0.0,1.2470495179256047e-16,3.0079720537598202e-25,1.2561956503836716e-45,6.4505571972599451e-47,2.1631818755619331e-43,8.6965261507792038e-83,1.0591207105868555e-60,1.1772872084970054e-47,5.2732984752967414e-47,2.1641238591160551e-43,1.3939428587290374e-76,6.6499481183550455e-78,3.5182545994259689e-46,4.235874101043005e-45,1.0201974941127799e-52,2.3833381943356324e-63,1.1355000653126799e-45,1.6488736302862706e-56,2.2684893867711584e-40,1.820627701023135e-20,1.0600839787786009e-60,7.5923812448003353e-53,6.810686302581846e-34,2.5084329625487589e-54,4.6935335338875258e-58,2.7249048005542159e-44,8.7478352219499154e-53,0.35999999999999999,0.0,0.0098899995438263312,0.10880299999147328,6.5888592600942302e-19,2.4950482799203042e-25,2.7349925967929737e-18,7.750736925547781e-38,0.0,2.8523896698567217e-21,1.0613535908111948e-34,7.1973409515225687e-37,5.9150793661479911e-17,1.0368135838030953e-28,0.0,0.0,0.0,0.0,0.0,0.0,2.1430950465664834e-10,2.2062082559286117e-10,1.2716665545835192e-11,7.4189611108054037e-12,1.1076487300536475e-12,1.8206277010232033e-20,3.0087038963749028e-20
9.012597285066249e-12,0.0007628563160567547,5.3367706925502594e-22,3.2633594795978659e-28,3.2633580849658263e-28,1.6646525165547884e-39,1.9753054770580595e-39,0.0,0.0,1.6360114156562779e-16,4.5518171346712164e-25,2.7962597261894367e-45,1.3653155165945355e-46,4.7633998349633527e-43,2.0024199697715525e-82,1.8609183434528666e-60,2.040525495488762e-47,1.1612753761917617e-46,4.7658967866796721e-43,4.5781265376800912e-76,1.904103091739785e-77,7.7467983125567532e-46,6.4455545482568599e-45,1.9968478707401189e-52,7.7683203534586937e-63,2.500630801349672e-45,4.0390769715914333e-56,4.4482253305256185e-40,2.428182275865461e-20,1.8628583126851965e-60,1.7239306069533705e-52,1.0372066523049671e-33,6.1442396768013686e-54,1.149692339309819e-57,6.000861906561787e-44,1.7564005043179749e-52,0.35999999999999999,0.0,0.0098899994768650093,0.10880299998883018,7.5632365037257866e-19,3.7440748252885953e-25,3.5845317902786223e-18,1.5450708511465696e-37,0.0,3.7525335372136899e-21,1.395257159018529e-34,9.4781147275285814e-37,7.7752735674878203e-17,1.5628509025774303e-28,0.0,0.0,0.0,0.0,0.0,0.0,2.4455218914639333e-10,2.528297112165126e-10,1.4583333066948785e-11,9.723593891954145e-12,1.4460828575695026e-12,2.4281822758655651e-20,4.5396141931602378e-20
1e-11,0.0007628563160519942,5.966197491170017e-22,4.0382551513844156e-28,4.038253435198903e-28,2.5342704587776947e-39,3.0072112925455856e-39,0.0,0.0,2.0101011093747637e-16,6.2384574318059539e-25,5.2397348058107371e-45,2.4644038836231345e-46,8.8330196062786708e-43,3.8335919802128283e-82,2.8659408869553967e-60,3.1088920469344491e-47,2.153543382974482e-46,8.8383428952059565e-43,1.1982416245639659e-75,4.451461946830905e-77,1.4364943097778115e-45,8.8751039299762452e-45,3.3530536698290998e-52,2.0190846383190117e-62,4.6374120416601509e-45,8.2299812120200346e-56,7.4769719219271926e-40,3.0249123053249927e-20,2.8692957930624943e-60,3.2472102522417765e-52,1.4291896681144011e-33,1.2518592218696511e-53,2.3425301529794611e-57,1.1128576920958291e-43,3.0024027479740978e-52,0.35999999999999999,0.0,0.0098899994195513659,0.10880299998629453,8.4001022558495428e-19,5.0952746418034697e-25,4.4000671756336083e-18,2.6246603309652475e-37,0.0,4.6216094467414353e-21,1.7171601468347963e-34,1.1682226751677314e-36,9.5683757550910517e-17,2.1346432698438134e-28,0.0,0.0,0.0,0.0,0.0,0.0,2.7019769908940608e-10,2.8036451614633647e-10,1.6181054015104018e-11,1.1936034448791036e-11,1.7692307448430729e-12,3.0249123053251354e-20,6.205203009015083e-20
1.0166210738955296e-11,0.0007628563160519942,6.0730134976812267e-22,4.1772058123723915e-28,4.1772040387981352e-28,2.7094293773790463e-39,3.2150584013325499e-39,0.0,0.0,2.0767923055306421e-16,6.5584918263515494e-25,5.7945065197764371e-45,2.7097878521682788e-46,9.7510136608198816e-43,4.252247934291164e-82,3.0699787589097825e-60,3.3244052940149008e-47,2.3773797735786037e-46,9.7570159208179202e-43,1.3934106615372673e-75,5.095067749866379e-77,1.5857825814744559e-45,9.3376453971145167e-45,3.6423233232264703e-52,2.3456535472644606e-62,5.1194326587635974e-45,9.224148415759037e-56,8.1229450061296002e-40,3.132466283690529e-20,3.0736423235245348e-60,3.5914879019519412e-52,1.5038575166758846e-33,1.403065962892138e-53,2.6254905423949604e-57,1.2285299901118499e-43,3.2702110377777839e-52,0.35999999999999999,0.0,0.0098899994099036891,0.10880299998584311,8.5412613880261211e-19,5.3503353397177023e-25,4.5453112278001186e-18,2.855791688572113e-37,0.0,4.7768715741941296e-21,1.7746194358141333e-34,1.207616179820688e-36,9.8884195710367273e-17,2.2428497471599376e-28,0.0,0.0,0.0,0.0,0.0,0.0,2.7449302952244682e-10,2.8499649155479957e-10,1.6450000373198035e-11,1.2330067576451849e-11,1.8266193036906123e-12,3.1324662836906795e-20,6.5205375489265961e-20
1.2473437646733392e-11,0.0007628563160408553,7.5814198778597474e-22,6.3635943590058335e-28,6.3635916919174053e-28,6.2103927851079815e-39,7.3693756419786473e-39,0.0,0.0,3.1126232389134132e-16,1.2216809894602088e-24,2.053065453229124e-44,8.9622883421349594e-46,3.3618635092424163e-42,1.5485247504455763e-81,7.2251512655475179e-60,7.6464357905735216e-47,8.1977801069005602e-46,3.3645683207541855e-42,9.7413624665526152e-75,2.8384643642368872e-76,5.4675124014072751e-45,1.7575322374338625e-44,1.0183363199621731e-51,1.6120510937068135e-61,1.7653624819501035e-44,3.9319057104030606e-55,2.2784210799854482e-39,4.8439748722342484e-20,7.2364035652535489e-60,1.2596234378744781e-51,2.8353194120134393e-33,5.9795688176715483e-53,1.1190491504522262e-56,4.2364055974354147e-43,9.4602881405923808e-52,0.35999999999999999,0.0,0.0098899992759810592,0.10880299997885337,1.0510640413557429e-18,9.8087946895529768e-25,6.7959766607176503e-18,8.1414195389995332e-37,0.0,7.2001673402601322e-21,2.6695469510214482e-34,1.8229448456749407e-36,1.4872284133458969e-16,4.1449232379140072e-28,0.0,0.0,0.0,0.0,0.0,0.0,3.3348163190123999e-10,3.4920749441303831e-10,2.018333434110361e-11,1.8436083795411717e-11,2.7102411285261758e-12,4.8439748722345319e-20,1.2067931985905008e-19
1.43878172866462e-11,0.0007628563160300044,8.8692429770385914e-22,8.5497412048832714e-28,8.5497376595536595e-28,1.1095113886994434e-38,1.3165695526764111e-38,0.0,0.0,4.1268607061098497e-16,1.8884197193230486e-24,4.9763065866165843e-44,2.0828542173746787e-45,7.9786990022907504e-42,3.8027691726598774e-81,1.3182863214581221e-59,1.370754133002891e-46,1.9458129752864765e-45,7.986250043023392e-42,3.5482157268196127e-74,9.0876242077450458e-76,1.29768966328576e-44,2.7390996582119318e-44,2.0903202037940121e-51,5.8065801612993911e-61,4.1903203198126146e-44,1.0743136266250328e-54,4.6933878612759576e-39,6.5853556059614891e-20,1.3208287211375605e-59,3.0093923103625621e-51,4.424956736749317e-33,1.6335579004876574e-52,3.057375431065132e-56,1.0055661347202701e-42,1.9889549924389666e-51,0.35999999999999999,0.0,0.0098899991648611994,0.10880299997204439,1.2160927844038868e-18,1.4969661700816691e-24,8.9912121960362574e-18,1.6920980931987245e-36,0.0,9.5929552312617921e-21,3.5497618528060095e-34,2.4310228442579682e-36,1.9772869443082529e-16,6.3663228135115201e-28,0.0,0.0,0.0,0.0,0.0,0.0,3.815367795553356e-10,4.023656051507031e-10,2.3280999771324496e-11,2.4392004640081592e-11,3.5632044767204854e-12,6.5853556059619321e-20,1.855268915463656e-19
1.6302196926559008e-11,0.0007628563160177246,1.018983571809862e-21,1.1082613974251869e-27,1.1082609427005532e-27,1.8449932354861163e-38,2.1893096631970126e-38,0.0,0.0,5.2800780304587585e-16,2.7667568047106491e-24,1.0831180949581036e-43,4.3780380840631978e-45,1.7012177099575073e-41,8.357289466770254e-81,2.2374241412340012e-59,2.2874742069403615e-46,4.1493661341987218e-45,1.7030615198686742e-41,1.0986082235866986e-73,2.5110253362210634e-75,2.7671739607363805e-44,4.0448665818880259e-44,3.9231274103884255e-51,1.7774701706045483e-60,8.9358204640723469e-44,2.5909730174834661e-54,8.8475217545727131e-39,8.6331386097508117e-20,2.2427922890063986e-59,6.4441434356351313e-51,6.5434170413117808e-33,3.939149048888361e-52,7.3731306113705662e-56,2.1443596571232824e-42,3.8174471221828785e-51,0.35999999999999999,0.0,0.0098899990537413499,0.10880299996433888,1.3828733203909489e-18,2.1661190790863888e-24,1.1478298711389887e-17,3.2114105684143652e-36,0.0,1.2335896575513972e-20,4.5546475325671463e-34,3.1282255740710686e-36,2.53661059895894e-16,9.2702955621272942e-28,0.0,0.0,0.0,0.0,0.0,0.0,4.2879979796903579e-10,4.5541931959801606e-10,2.6378664609848052e-11,3.1140046222206416e-11,4.520555990029465e-12,8.6331386097514653e-20,2.7033727489682523e-19
