Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058)
2.8223993642224424e-06,0.00157351660603565,7.8773285799195656e-10,5.6379755894337969e-10,9.2824622910588742e-09,6.7376642699347151e-10,2.2159862312799216e-07,0.0,0.0,8.8933535472003127e-06,0.00049733226161646706,4.7718519274638973e-09,1.5676658820632796e-10,1.16617218573988e-11,2.0533759325627619e-27,1.171282382987244e-19,4.6283716748061184e-13,1.4783601163492243e-09,3.6212390857161529e-09,7.6774406095864076e-18,4.037961006301037e-23,1.2289403662744975e-11,1.5691176472461133e-18,7.8430844356099021e-16,1.1402448051931376e-12,7.8906551317155181e-12,4.158394525713335e-10,7.4484996208552094e-12,0.00071792110846599871,3.7389001647533028e-11,2.9292122478189545e-11,1.1879718932595285e-09,2.0140580436430423e-15,1.5407281462948817e-16,2.3316225886484664e-10,2.4649605922566584e-10,0.35999999999999999,0.0,0.0022054908096233944,0.10547945485886701,3.1588665097047087e-11,3.2870718108897983e-07,2.3300634893861819e-08,2.350564189915473e-05,0.0,1.5665829270691535e-10,1.5562708708992538e-14,1.2884666751567279e-14,0.0039239379645638764,2.4981459778461763e-08,0.0,1.3509979445025482e-12,0.0,0.0,0.0,0.0,4.2900032919495661e-05,0.0001065591377544396,9.9140052950899188e-05,1.8978730559022298e-05,5.3268576798205745e-07,9.4580233962744204e-05,0.0027740483962611731,6.4170725533206427e-08,4.0764372521614754e-08,6.7425802886522531e-09,5.702421720203898e-11,0.00059973747338838582,9.9922149244620148e-08,4.5954687198468729e-12
2.8637529174830584e-06,0.0015735083083595785,7.7845004213341399e-10,5.5931369834213923e-10,9.4229348898480307e-09,6.829305944357069e-10,2.2666827101819801e-07,0.0,0.0,8.883322847650665e-06,0.00050068025224359362,4.9058439860698534e-09,1.5959564048470784e-10,1.1847866362657115e-11,2.003367056567495e-27,1.156268944411851e-19,4.6230049697568192e-13,1.5019987647369909e-09,3.7376576454839249e-09,8.0128647091924871e-18,4.1809438401563965e-23,1.272252360895973e-11,1.5802060032020383e-18,7.837578449586936e-16,1.1876113028622791e-12,8.0239541770502664e-12,4.2764468897587791e-10,7.6094964723473346e-12,0.00072276258549356135,3.8749879527119504e-11,2.9940501643446635e-11,1.1850795125841942e-09,2.0496911050319865e-15,1.5979962140783891e-16,2.3615793963211852e-10,2.5604652513221235e-10,0.35999999999999999,0.0,0.0021811252915236523,0.10546875667793974,3.0966953379234222e-11,3.3000171634787817e-07,2.2967092767835019e-08,2.3833171124060252e-05,0.0,1.5376255974570074e-10,1.5526831992439207e-14,1.2914683479694955e-14,0.0039397728189507859,2.4923869741533703e-08,0.0,1.3794400202466824e-12,0.0,0.0,0.0,0.0,4.2285744100649091e-05,0.0001050912493109337,9.7879784130563177e-05,1.8705459529169834e-05,5.2529729748715905e-07,9.4497754040543167e-05,0.0027813591072599311,6.4108599900922503e-08,4.07249556418491e-08,6.8576020611043081e-09,5.7991424186929615e-11,0.00060433416466001337,1.0032543352367035e-07,4.6734137488151669e-12
2.9051064707436745e-06,0.001573500432290989,7.6934502064498662e-10,5.5501772933437803e-10,9.5631085794335645e-09,6.9203987628813619e-10,2.3176955432914439e-07,0.0,0.0,8.87331057431147e-06,0.00050397818546631221,5.0418715497398535e-09,1.6242372610488171e-10,1.2035670815321409e-11,1.9551735655346835e-27,1.1416979837237006e-19,4.6182549401016273e-13,1.5255296399055412e-09,3.8562322396710821e-09,8.3574264128039271e-18,4.3278926846054084e-23,1.3164893959742906e-11,1.5911376736214822e-18,7.8331400735372623e-16,1.2360939407971226e-12,8.1567717712124103e-12,4.3960025228929673e-10,7.7715654336137217e-12,0.00072753502214255815,4.0134202934996281e-11,3.0590085557918975e-11,1.1820939406101375e-09,2.0852647075855514e-15,1.6570227832041502e-16,2.3918380258386115e-10,2.6580463467555621e-10,0.35999999999999999,0.0,0.0021572794973016788,0.1054583052351088,3.036353458093711e-11,3.3126986567991675e-07,2.2641031224298312e-08,2.4159675868258953e-05,0.0,1.5094660573391169e-10,1.5489958595953128e-14,1.294286247559599e-14,0.0039552802524024846,2.4864679831313384e-08,0.0,1.4079927338654317e-12,0.0,0.0,0.0,0.0,4.1685233373537229e-05,0.00010365604322456616,9.6645509995199846e-05,1.8438358689834625e-05,5.1807465900461521e-07,9.4415072329169113e-05,0.0027884677911954713,6.4046480767498708e-08,4.0685541720849444e-08,6.9723547303476123e-09,5.8956290736598933e-11,0.00060886304417428691,1.0072037853570963e-07,4.7511701664622835e-12
2.9464600240042906e-06,0.0015734929597025925,7.6041294697909957e-10,5.5090443757868648e-10,9.7029750119104491e-09,7.0109472040230636e-10,2.369020121718268e-07,0.0,0.0,8.8633159224838314e-06,0.00050722719746440644,5.1799530928827964e-09,1.6525122900143183e-10,1.22251063889395e-11,1.9087211698182824e-27,1.1275583199994123e-19,4.6141293098338241e-13,1.5489572996339936e-09,3.9769776229994593e-09,8.7112530535644634e-18,4.4789384705521787e-23,1.3616574758931874e-11,1.6019156173878713e-18,7.8297821218048578e-16,1.2856988289298155e-12,8.2891230246418242e-12,4.5170767271040317e-10,7.9346785074908295e-12,0.00073223995889260733,4.1541891903203085e-11,3.1240767417789175e-11,1.1790209064269564e-09,2.1207829664029489e-15,1.7178348040605875e-16,2.4224046920364433e-10,2.7577106955425789e-10,0.35999999999999999,0.0,0.0021339367462603781,0.10544809235898622,2.9777685838402572e-11,3.325124381809651e-07,2.2322209261363699e-08,2.4485162270287011e-05,0.0,1.4820747653100654e-10,1.5452140266166913e-14,1.2969271034200316e-14,0.0039704703775171419,2.4803973111655416e-08,0.0,1.4366537911471434e-12,0.0,0.0,0.0,0.0,4.1098056818786992e-05,0.00010225245918591158,9.5436731464033385e-05,1.8177227880745963e-05,5.1101242917136519e-07,9.4332207304957181e-05,0.0027953816836549625,6.3984376142000931e-08,4.0646135884276052e-08,7.0868311130159119e-09,5.9918758839100859e-11,0.00061332562781034794,1.0110724185927875e-07,4.8287332977790613e-12
2.9878135772649066e-06,0.0015734858732597574,7.5164915565531951e-10,5.4696866875398465e-10,9.8425260500369877e-09,7.1009558797126578e-10,2.4206519423325147e-07,0.0,0.0,8.8533381345350403e-06,0.00051042838747359189,5.3201068441665254e-09,1.6807853628996848e-10,1.2416142572260831e-11,1.8639383381697022e-27,1.1138386799503776e-19,4.6106336703233086e-13,1.5722863172848004e-09,4.0999082820400403e-09,9.0744730421615538e-18,4.634038598098796e-23,1.4077624453272805e-11,1.6125428909199302e-18,7.8275138536101815e-16,1.3364320522963527e-12,8.4210228613420607e-12,4.6396850857703695e-10,8.0988091428608891e-12,0.00073687888688276195,4.2972869243165002e-11,3.1892444187213631e-11,1.1758658501616914e-09,2.1562499168950978e-15,1.7804587916234564e-16,2.4532844473871228e-10,2.8594647797239313e-10,0.35999999999999999,0.0,0.002111081084394176,0.10543811023104549,2.9208720540362029e-11,3.3373020961570574e-07,2.201039634665683e-08,2.4809636339726513e-05,0.0,1.4554235728726213e-10,1.5413426177222789e-14,1.2993973734678544e-14,0.0039853528870979578,2.4741828517049924e-08,0.0,1.4654209689491542e-12,0.0,0.0,0.0,0.0,4.0523789802825217e-05,0.00010087948346860449,9.4252941904765926e-05,1.7921875690450139e-05,5.0410542456224062e-07,9.4249176128073821e-05,0.002802107695401295,6.392229332704932e-08,4.0606742807387575e-08,7.2010243990575747e-09,6.087877354658351e-11,0.00061772338355239929,1.0148627037964254e-07,4.9060987146826424e-12
3.0291671305255227e-06,0.0015734791565673529,7.4304915272875311e-10,5.4320534418955188e-10,9.9817537642023947e-09,7.1904295197432393e-10,2.4725866040979238e-07,0.0,0.0,8.8433764971124424e-06,0.0005135828194510559,5.4623507771800784e-09,1.7090603708155666e-10,1.2608753192563089e-11,1.8207561432634347e-27,1.1005277117212353e-19,4.6077717412624521e-13,1.5955212691638701e-09,4.2250384421987906e-09,9.4472157818271753e-18,4.793364763902046e-23,1.4548099980232189e-11,1.6230223618093224e-18,7.8263414097126655e-16,1.3882996751052638e-12,8.5524863548194074e-12,4.7638434056772948e-10,8.2639322822899104e-12,0.0007414532500998989,4.4427060623685675e-11,3.2545016468302725e-11,1.1726339392093225e-09,2.1916696120338949e-15,1.844920851676245e-16,2.4844812995667062e-10,2.9633147528718248e-10,0.35999999999999999,0.0,0.0020886972430689404,0.10542835136617136,2.8655986065027283e-11,3.3492392420045509e-07,2.1705371823712662e-08,2.5133103961254351e-05,0.0,1.4294856431158444e-10,1.5373863084499325e-14,1.3017032568905467e-14,0.0039999370767852104,2.467832109938455e-08,0.0,1.4942921121595248e-12,0.0,0.0,0.0,0.0,3.9962025884345118e-05,9.9536146260957722e-05,9.3093629610148886e-05,1.7672118957660792e-05,4.9734868786316203e-07,9.4165994761826288e-05,0.0028086524306685143,6.3860238990022717e-08,4.0567366760364112e-08,7.3149281327521575e-09,6.1836282818691364e-11,0.00062205773355463541,1.0185770086532431e-07,4.9832622233967765e-12
3.0705206837861387e-06,0.001573472793963055,7.3460860800824278e-10,5.3960947185284329e-10,1.0120650431497176e-08,7.2793729580552297e-10,2.5248198046861783e-07,0.0,0.0,8.8334303385023123e-06,0.00051669152358777416,5.6067026086554199e-09,1.7373412148084187e-10,1.2802909889090446e-11,1.7791082912051303e-27,1.087614038429473e-19,4.6055455873868505e-13,1.6186667238822407e-09,4.3523820682876027e-09,9.8296115888843573e-18,4.9570827128705772e-23,1.5028056816081233e-11,1.6333568492068879e-18,7.8262681747828201e-16,1.4413077452758457e-12,8.6835287759655556e-12,4.8895676665123593e-10,8.4300217203520421e-12,0.00074596444736756108,4.5904394631280172e-11,3.3198388380179298e-11,1.1693300826621771e-09,2.2270461385000844e-15,1.9112466929406167e-16,2.5159983032598258e-10,3.069266446280438e-10,0.35999999999999999,0.0,0.0020667706019750999,0.10541880859517251,2.8118861766882277e-11,3.3609429620862285e-07,2.1406924379695492e-08,2.5455570898510218e-05,0.0,1.4042353773968345e-10,1.5333495462222001e-14,1.3038507058904368e-14,0.0040142318654250615,2.4613522248836754e-08,0.0,1.5232651309278138e-12,0.0,0.0,0.0,0.0,3.9412375833744221e-05,9.8221519274784759e-05,9.1958279883238387e-05,1.7427782324559149e-05,4.9073747549550963e-07,9.4082678074767449e-05,0.002815022203594841,6.3798219223526238e-08,4.0528011646800576e-08,7.4285361955230133e-09,6.2791237379867426e-11,0.00062633005602402041,1.0222176048698035e-07,5.060219852952151e-12
3.1118742370467548e-06,0.0015734667705032633,7.2632334856816955e-10,5.3617615256400597e-10,1.0259208532389785e-08,7.3677911213904582e-10,2.5773473375702869e-07,0.0,0.0,8.8234990265802548e-06,0.00051975549760594668,5.7531797833383645e-09,1.7656317977031261e-10,1.2998581904253821e-11,1.7389311959082989e-27,1.0750864102214788e-19,4.6039557699775811e-13,1.64172723387151e-09,4.4819528564291173e-09,1.0221791617519095e-17,5.1250985674961259e-23,1.5517548972248794e-11,1.6435490944410624e-18,7.8272950297814121e-16,1.4954622987129773e-12,8.8141654364914059e-12,5.0168739794417385e-10,8.5970513908145636e-12,0.00075041383405402963,4.7404802814186457e-11,3.3852467452873877e-11,1.1659589438381644e-09,2.2623835734378847e-15,1.9794616304919786e-16,2.547837618219741e-10,3.1773253745006153e-10,0.35999999999999999,0.0,0.0020452871577380017,0.1054094750499342,2.7596757199692088e-11,3.3724201133598373e-07,2.1114851594523799e-08,2.5777042797540191e-05,0.0,1.3796483516781307e-10,1.529236561984787e-14,1.3058454357847631e-14,0.0040282458123823695,2.4547499880694336e-08,0.0,1.5523379982815108e-12,0.0,0.0,0.0,0.0,3.8874466802514138e-05,9.6934713719808261e-05,9.0846376712713314e-05,1.7188697857378603e-05,4.8426724709894885e-07,9.3999239924286051e-05,0.0028212230521607209,6.373623959459086e-08,4.0488681035030153e-08,7.5418427912218123e-09,6.3743590598564133e-11,0.00063054168684124532,1.0257866725843581e-07,5.136967845452466e-12
3.153227790307371e-06,0.0015734610720683326,7.1818935011253676e-10,5.3290058680823441e-10,1.0397420741413192e-08,7.4556890156253591e-10,2.6301650884631595e-07,0.0,0.0,8.813581966740908e-06,0.00052277570835859754,5.9017994537887985e-09,1.7939360144499623e-10,1.3195738601536411e-11,1.7001637683161302e-27,1.0629336372418816e-19,4.6030015118775588e-13,1.6647073254005913e-09,4.6137642248257218e-09,1.0623887776146923e-17,5.2975787603944589e-23,1.6016628993778315e-11,1.6536017513446632e-18,7.8294206275999315e-16,1.5507693643018717e-12,8.9444115405377169e-12,5.1457785370477367e-10,8.7649959670586703e-12,0.00075480272418017367,4.8928219729285996e-11,3.4507164494356845e-11,1.1625249557854668e-09,2.2976859463867492e-15,2.0495905945157384e-16,2.5800005815903794e-10,3.2874967423334562e-10,0.35999999999999999,0.0,0.0020242334855794606,0.10540034414525247,2.708911003879017e-11,3.3836772837307852e-07,2.0828959388995832e-08,2.6097525191168164e-05,0.0,1.355701238718128e-10,1.5250513843997209e-14,1.3076929374868826e-14,0.00404198713873928,2.4480318663184023e-08,0.0,1.5815087471793639e-12,0.0,0.0,0.0,0.0,3.834794130658026e-05,9.567487782961521e-05,8.9757404729750637e-05,1.6954704583773454e-05,4.7793365274248918e-07,9.3915693256180135e-05,0.0028272607552282179,6.3674305202988216e-08,4.044937819525357e-08,7.6548424280150613e-09,6.4693298338136832e-11,0.0006346939215645382,1.0292863057669143e-07,5.2135026440583349e-12
3.194581343567987e-06,0.0015734556850208147,7.1020272924500904e-10,5.2977807928766073e-10,1.0535279929175647e-08,7.5430717152504597e-10,2.6832690323882931e-07,0.0,0.0,8.8036785995205704e-06,0.00052575309308805723,6.0525784686483768e-09,1.8222577450492139e-10,1.3394349529856036e-11,1.6627474492654724e-27,1.0511445951226501e-19,4.6026808487733534e-13,1.6876114912942138e-09,4.7478293082012326e-09,1.1036032622848766e-17,5.4747219316065376e-23,1.652534796586002e-11,1.6635174152376665e-18,7.8326416449071374e-16,1.6072349673419119e-12,9.0742821555929163e-12,5.2762975747752072e-10,8.9338299304981129e-12,0.00075913239207822344,5.0474582970204318e-11,3.5162393483890877e-11,1.1590323329625371e-09,2.3329572352093267e-15,2.121658133659956e-16,2.6124877683129715e-10,3.3997854506164804e-10,0.35999999999999999,0.0,0.0020035967094814248,0.10539140956465302,2.6595384614974928e-11,3.3947208051227402e-07,2.0549061595505167e-08,2.6417023502566831e-05,0.0,1.3323717503280552e-10,1.5207978508762913e-14,1.309398487387778e-14,0.0040554637438551377,2.441204019454032e-08,0.0,1.6107754681857893e-12,0.0,0.0,0.0,0.0,3.7832456435568913e-05,9.444119493829413e-05,8.8690850616919139e-05,1.6725648134593829e-05,4.7173252303551185e-07,9.3832050178445063e-05,0.0028331408458305363,6.3612420724100583e-08,4.0410106126837456e-08,7.7675299041892491e-09,6.5640318835922537e-11,0.00063878801701100702,1.0327185164374847e-07,5.2898208832424835e-12
3.235934896828603e-06,0.0015734505964835454,7.0235973756292162e-10,5.2680404206725389e-10,1.0672779162724955e-08,7.6299443540399261e-10,2.7366552309910778e-07,0.0,0.0,8.7937883985305019e-06,0.00052868856057172329,6.205533364576707e-09,1.8506008485751697e-10,1.3594382533547597e-11,1.6266260787749729e-27,1.0397084013638781e-19,4.602990749369363e-13,1.7104441848109277e-09,4.8841609530267094e-09,1.145835930705203e-17,5.6563988815059876e-23,1.7043755520255424e-11,1.6732986164411166e-18,7.8369529832486181e-16,1.6648651324263788e-12,9.2037922164118655e-12,5.4084473366405354e-10,9.1035276710324003e-12,0.00076340407390358407,5.2043833184199769e-11,3.5818071472512666e-11,1.155485081662697e-09,2.3682013659005272e-15,2.1956884199615552e-16,2.6452990463724579e-10,3.5141961017666648e-10,0.35999999999999999,0.0,0.001983364475394159,0.10538266524762087,2.6115070408855053e-11,3.4055567652702788e-07,2.0274979573718647e-08,2.6735543048634205e-05,0.0,1.3096385860655425e-10,1.5164796174576597e-14,1.3109671563930734e-14,0.0040686832202980871,2.4342723161705101e-08,0.0,1.6401363073452041e-12,0.0,0.0,0.0,0.0,3.7327683144803981e-05,9.3232881754136954e-05,8.7646204266631042e-05,1.6501380419820377e-05,4.6565986014263889e-07,9.3748322024583754e-05,0.0028388686231279924,6.3550590445304496e-08,4.0370867581487131e-08,7.8799002952619274e-09,6.6584612599615256e-11,0.00064282519270171198,1.0360852384698885e-07,5.3659193804393069e-12
3.277288450089219e-06,0.0015734457940888502,6.9465675702320104e-10,5.2397399732551977e-10,1.0809911700872676e-08,7.7163121164038122e-10,2.7903198299785703e-07,0.0,0.0,8.7839108688775116e-06,0.0005315829922244756,6.3606803576477394e-09,1.8789691577921381e-10,1.3795805377884472e-11,1.5917456945983815e-27,1.0286143137029873e-19,4.6039272322078436e-13,1.7332098141707911e-09,5.0227717151875801e-09,1.1891001492167179e-17,5.8427649557810287e-23,1.7571899851647705e-11,1.6829477955403098e-18,7.8423479640418794e-16,1.7236658862679748e-12,9.3329565224385721e-12,5.542244043086639e-10,9.2740645610349104e-12,0.00076761896909115744,5.3635914082299923e-11,3.6474118485376165e-11,1.1518870103646253e-09,2.4034222097554597e-15,2.2717052560465656e-16,2.6784336338687236e-10,3.6307330053043157e-10,0.35999999999999999,0.0,0.0019635249257612024,0.10537410537743702,2.5647680567370583e-11,3.4161910189688336e-07,2.000654184449351e-08,2.7053089043306118e-05,0.0,1.2874813809716006e-10,1.5121001682065988e-14,1.3124038186093579e-14,0.0040816528680829734,2.4272423490987329e-08,0.0,1.6695894641309185e-12,0.0,0.0,0.0,0.0,3.6833305580820838e-05,9.2049186717939246e-05,8.6622959817330607e-05,1.6281759320303712e-05,4.5971182925513024e-07,9.36645194122997e-05,0.0028444491637843734,6.3488818299507497e-08,4.0331665084608119e-08,7.9919489416046586e-09,6.7526142307229879e-11,0.00064680663225593195,1.0393883312187824e-07,5.4417951279830436e-12
3.359995556610451e-06,0.00157343700116679,6.7965697120278488e-10,5.1872853564523046e-10,1.1083050635167078e-08,7.8875539523604026e-10,2.8984692166885715e-07,0.0,0.0,8.7641919940152799e-06,0.00053725214360403123,6.6776138519803139e-09,1.9357965624608233e-10,1.4202692906461439e-11,1.5255045892741694e-27,1.0074102782660183e-19,4.6076599587418191e-13,1.778557257615371e-09,5.3068793451509965e-09,1.2787769001216689e-17,6.2301272576221966e-23,1.8657584516115318e-11,1.7018596202568173e-18,7.8563553870842604e-16,1.8448032953383347e-12,9.5903061107634744e-12,5.814842866418615e-10,9.6175561778450008e-12,0.0007758830225777771,5.6888358112346836e-11,3.7787013948460271e-11,1.144552717095047e-09,2.4738091961090446e-15,2.4297919544978206e-16,2.7456666896416728e-10,3.8702013777562663e-10,0.35999999999999999,0.0,0.0019249787789200556,0.10535751685641791,2.474983729520121e-11,3.4368767294035142e-07,1.9485946942203345e-08,2.7685280740174804e-05,0.0,1.2448177503523507e-10,1.5031707548469471e-14,1.3148996879761198e-14,0.004106870500859716,2.4129087041553708e-08,0.0,1.7287657830757913e-12,0.0,0.0,0.0,0.0,3.5874536103004704e-05,8.9752793643819585e-05,8.4638680179776406e-05,1.5855916502679687e-05,4.4817508872857121e-07,9.3496730047900605e-05,0.0028551877978037913,6.3365462561705088e-08,4.0253377330921605e-08,8.2150636106238477e-09,6.9400770478500338e-11,0.00065460686644617952,1.0458107155665695e-07,5.592867166420125e-12
3.4427026631316832e-06,0.0015734292182259864,6.6517680735299974e-10,5.140081359093387e-10,1.135464640438816e-08,8.0568394025163706e-10,3.0076879428392669e-07,0.0,0.0,8.7445185935838961e-06,0.00054276709260283988,7.0035020106972149e-09,1.9927699115037444e-10,1.4614752409148749e-11,1.4642321769333049e-27,9.8745056168852693e-20,4.6138322686041325e-13,1.8236880024274274e-09,5.6002467328167436e-09,1.372741132476168e-17,6.6373298709088593e-23,1.9782759261004682e-11,1.7202713336642541e-18,7.8745857057622418e-16,1.9706955564795924e-12,9.8464452673599927e-12,6.0942221942764749e-10,9.9641081228152166e-12,0.00078393346823974939,6.0231526083556587e-11,3.9100495818392472e-11,1.1370563552807676e-09,2.5441477942667011e-15,2.5961013709358065e-16,2.8141697058959003e-10,4.1182194009858999e-10,0.35999999999999999,0.0,0.0018878723982234486,0.1053416018936229,2.3898385229866921e-11,3.4568205330666975e-07,1.8986034727528165e-08,2.8313638373838679e-05,0.0,1.2042347515396357e-10,1.4940343891303391e-14,1.3169214778026338e-14,0.0041311697187612923,2.3982428589037362e-08,0.0,1.7882910122405079e-12,0.0,0.0,0.0,0.0,3.495386003585723e-05,8.7546577318821972e-05,8.2734084466065772e-05,1.5447090821962248e-05,4.3709457156030675e-07,9.3328754799888673e-05,0.0028653933316530457,6.3242379069869488e-08,4.0175259298070723e-08,8.4368414691345798e-09,7.1263944314905123e-11,0.00066219752291371277,1.0519991883101567e-07,5.7430161237255155e-12
