Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059)
3.874587662922829e-10,0.0021304599699762715,3.3954633744785729e-13,4.5266403141925042e-17,4.5266378503202036e-17,4.7716156223361637e-23,7.561935670628377e-22,0.0,0.0,4.0930281296768475e-10,8.1191152508181822e-15,1.0258698830062356e-25,7.5598392778041801e-27,4.7090986419781923e-24,1.9006578093950302e-47,2.5998067792386284e-35,5.2061130390163557e-27,4.0556082956854102e-27,4.7444472540367396e-24,6.7727261337950417e-44,3.9176917627247102e-45,2.3634825690234156e-26,1.1146547580827153e-25,2.9961400591500016e-30,4.6583008724629221e-36,5.4883234751960285e-26,1.5281585291479397e-31,3.3718539504533674e-22,4.333148895428213e-10,2.6708943197384176e-35,7.3103734432003661e-30,7.4704519507015302e-19,3.3668605313733722e-31,3.3328905576442316e-34,9.8267460060617067e-25,2.9134325908959751e-29,0.35999999999999999,0.0,0.0098850240010371262,0.10880254394611635,4.5973659932948174e-13,2.093844271300452e-14,5.4233751279525038e-10,2.4023361283852173e-18,0.0,2.8450181652114613e-14,7.0125173724184097e-25,2.8296628007148389e-27,2.164789468662883e-10,7.2683014545436814e-19,0.0,3.4234699725816804e-24,0.0,0.0,0.0,0.0,1.9188102433732956e-06,2.3583300037352251e-06,2.4202187401656216e-07,4.4709015081131699e-07,8.5434521063399748e-09,4.3297187189827204e-10,1.059834421418257e-11,2.094955078360256e-13,1.3352048176558027e-13,9.1473651832928526e-24,5.0413357491900162e-26
3.968799879881436e-10,0.0021304599047819307,3.558541823212532e-13,4.8577277346913464e-17,4.8577250209190413e-17,5.3683137394399221e-23,8.504706051519825e-22,0.0,0.0,4.29054876060574e-10,8.9141360053680786e-15,1.1954968615214234e-25,8.5113075431463038e-27,5.4219291305404793e-24,2.31891468667285e-47,2.9607742716108623e-35,5.8065719165985163e-27,4.6935127748582534e-27,5.464459757175134e-24,8.5769077366228068e-44,4.846131481960892e-45,2.7209803925464329e-26,1.2096228410858281e-25,3.3956165446065825e-30,5.7671170591700259e-36,6.3211047794548456e-26,1.8054048628179858e-31,3.7844143624508666e-22,4.5975239895986198e-10,3.0443819936426009e-35,8.5389305858260387e-30,8.124884181277457e-19,3.9753971664225542e-31,3.9371701853704442e-34,1.1318098989728048e-24,3.3989537447541436e-29,0.35999999999999999,0.0,0.0098849030755908222,0.10880252925140407,4.7296733008132367e-13,2.2269133263862788e-14,5.6187770372181368e-10,2.6789728717592682e-18,0.0,2.9923642385570555e-14,7.5934147669668854e-25,3.0430896149001118e-27,2.2739785108178913e-10,7.9580805994698529e-19,0.0,3.6823790806067327e-24,0.0,0.0,0.0,0.0,1.9618281525212167e-06,2.4156243834377537e-06,2.4790318252492854e-07,4.6154258744360275e-07,8.7650722994969858e-09,4.5938775582563263e-10,1.1477825743898001e-11,2.2270548223960176e-13,1.4193578589058776e-13,1.0069882221023553e-23,5.5646268745050677e-26
4.063012096840043e-10,0.002130459839454581,3.7253959844525685e-13,5.2045250429259957e-17,5.2045220583557359e-17,6.0230925797786758e-23,9.5390366509831229e-22,0.0,0.0,4.4926497659917178e-10,9.7658294030736124e-15,1.3880553729937281e-25,9.5570838514415455e-27,6.22046410732056e-24,2.8158148085491335e-47,3.3613655297886535e-35,6.4600088491597403e-27,5.41242964933175e-27,6.2713330180379277e-24,1.0799740779933569e-43,5.9635930875510788e-45,3.1214820911563579e-26,1.3100181154398955e-25,3.8367200656749113e-30,7.1025878460291207e-36,7.254329509297789e-26,2.1241419755307566e-31,4.2347915534062851e-22,4.8708274582648264e-10,3.4593634131535571e-35,9.9372736666808255e-30,8.818710998848689e-19,4.6745329158057528e-31,4.6318039228510748e-34,1.2989375770961086e-24,3.9508936142856446e-29,0.35999999999999999,0.0,0.0098847821533824196,0.10880251452545062,4.8630629476931467e-13,2.3646861264872111e-14,5.8154338159116938e-10,2.9796306467373937e-18,0.0,3.143857315199943e-14,8.2118006341497066e-25,3.2673024711410488e-27,2.3859907631283148e-10,8.6962887764258575e-19,0.0,3.9541918919283033e-24,0.0,0.0,0.0,0.0,2.0048126077550396e-06,2.4729170647044834e-06,2.5378432234962862e-07,4.7602576485117721e-07,8.986685954413981e-09,4.8669572012012725e-10,1.2405359055230236e-11,2.3637801138543629e-13,1.5064559764171689e-13,1.1068148039329149e-23,6.132150539534231e-26
4.1572243137986496e-10,0.0021304597740061625,3.8960224015945949e-13,5.5673916392318049e-17,5.5673883615268293e-17,6.7400732169373964e-23,1.0671420187659362e-21,0.0,0.0,4.6993296053511224e-10,1.0676805131470231e-14,1.6059816749084846e-25,1.0704091777118756e-26,7.1124105680915935e-24,3.4037433100760928e-47,3.8048185254498892e-35,7.1697524801291335e-27,6.2202933411420739e-27,7.1729180524298807e-24,1.3524761468508163e-43,7.3025442264673759e-45,3.5688648821258916e-26,1.4159976570307994e-25,4.3226278422781728e-30,8.703797162553471e-36,8.2970731819160162e-26,2.4893092415723377e-31,4.7253073880474273e-22,5.1531097999564838e-10,3.9193107684162888e-35,1.1524020160589352e-29,9.5532434997310436e-19,5.4749713460414462e-31,5.4275349430410356e-34,1.4856840529330479e-24,4.5764391805228885e-29,0.35999999999999999,0.0,0.0098846612344127976,0.10880249977092633,4.9975330174768001e-13,2.507191839232448e-14,6.0132872417016624e-10,3.3057400148724476e-18,0.0,3.2995289015126932e-14,8.8693940551121965e-25,3.5025989283571312e-27,2.5008359528339515e-10,9.485218301192176e-19,0.0,4.2392383562913097e-24,0.0,0.0,0.0,0.0,2.0477662794655584e-06,2.5302080462438181e-06,2.5966529349536342e-07,4.9053701160000141e-07,9.2082930319361791e-09,5.1490081003731695e-10,1.3382233954383833e-11,2.5051590466184961e-13,1.5965170373557729e-13,1.2147007376733945e-23,6.7468252717851704e-26
4.3456487477158633e-10,0.002130459642788372,4.2485781291390824e-13,6.3427686496977201e-17,6.3427647125685458e-17,8.378068895354794e-23,1.3257810151451692e-21,0.0,0.0,5.1264201807016706e-10,1.2687332620487498e-14,2.1286380475564966e-25,1.333116963212231e-26,9.2096788537064642e-24,4.9102161416173537e-47,4.8341423512782234e-35,8.77213873378519e-27,8.1373798626644343e-27,9.2940064730979079e-24,2.0886670075320506e-43,1.0797889470788416e-44,4.6209548322808882e-26,1.6453355139645164e-25,5.4423574464271595e-30,1.2887692396218982e-35,1.0750167518602016e-25,3.3809026266575071e-31,5.8363971355100488e-22,5.7448015312453653e-10,4.9889955527081108e-35,1.5344868362692459e-29,1.1149705725439506e-18,7.4273013809646973e-31,7.3700609141801942e-34,1.925031993166574e-24,6.0800016973538742e-29,0.35999999999999999,0.0,0.0098844194061934679,0.1088024701857167,5.2697053398746612e-13,2.8065119427729731e-14,6.4123657555392035e-10,4.0402718435104265e-18,0.0,3.6235331792227341e-14,1.0309309196514807e-24,4.0076443995139615e-27,2.7390640210075253e-10,1.1224715368626048e-18,0.0,4.8503577148921141e-24,0.0,0.0,0.0,0.0,2.1335908239458661e-06,2.6447849048107786e-06,2.7142672976874459e-07,5.1963415696824759e-07,9.6514874620235406e-09,5.7402139229147645e-10,1.5489159914651433e-11,2.8019837405418297e-13,1.7855953429999683e-13,1.4566987830798213e-23,8.1299890388691584e-26
4.5112989543863927e-10,0.0021304595271263065,4.5709517087243587e-13,7.0809819048458332e-17,7.0809772987611753e-17,1.0067101306035669e-22,1.5924114440626322e-21,0.0,0.0,5.517005522179311e-10,1.4677034930449202e-14,2.6992896010986255e-25,1.6048617527524128e-26,1.1445646882014755e-23,6.6878625758942146e-47,5.9154090229283433e-35,1.0401632478035395e-26,1.0204333768953679e-26,1.1556868520327757e-23,3.0123585243698347e-43,1.5011826128202413e-44,5.7428499089258278e-26,1.866910039088009e-25,6.6085814089907967e-30,1.7937065693278685e-35,1.3367112625318792e-25,4.3747389104129717e-31,6.9695949808750026e-22,6.2950868518439579e-10,6.115460645587568e-35,1.9536990510984113e-29,1.2700484489834893e-18,9.600760462501069e-31,9.5348945663479921e-34,2.3937514402817445e-24,7.7260875937826154e-29,0.35999999999999999,0.0,0.0098842068176469011,0.10880244410351285,5.5125270854505103e-13,3.0855475639516171e-14,6.7666565814538931e-10,4.7848435450537026e-18,0.0,3.922484068789217e-14,1.1722214358522655e-24,4.4911824451099297e-27,2.9579520384358692e-10,1.2944861022537106e-18,0.0,5.4345422195604643e-24,0.0,0.0,0.0,0.0,2.2089618744457023e-06,2.7455076155559391e-06,2.817660435461074e-07,5.452856193187562e-07,1.0041092476559983e-08,6.2900464957520391e-10,1.7516865175787807e-11,3.0785542792215162e-13,1.961766671863467e-13,1.7011872603243526e-23,9.5326485765599411e-26
4.676949161056922e-10,0.002130459411226098,4.9049359934748871e-13,7.8741460646016592e-17,7.8741406958756177e-17,1.2017361515688051e-22,1.9002196766446236e-21,0.0,0.0,5.9217279933571162e-10,1.6890888065033345e-14,3.3928862709810619e-25,1.9195597535141964e-26,1.4104281013718637e-23,9.0057178846294753e-47,7.1846055299013332e-35,1.2260010937412438e-26,1.2688034608777223e-26,1.4249141505660036e-23,4.2852826068027418e-43,2.0612448375181569e-44,7.0771182024031903e-26,2.1080365694974219e-25,7.967058059006546e-30,2.4654251899296945e-35,1.6480532848017464e-25,5.6050690970477743e-31,8.2640617160436248e-22,6.8737795956291039e-10,7.4409674452779526e-35,2.4655550865735371e-29,1.4396682253687154e-18,1.2288205863298071e-30,1.2214352355362728e-33,2.9514233955643607e-24,9.7319497421026709e-29,0.35999999999999999,0.0,0.0098839942391263907,0.10880241796349603,5.7586498683599226e-13,3.3795896110303321e-14,7.1239076435547043e-10,5.6311827630998975e-18,0.0,4.2348120268285606e-14,1.3283604722217436e-24,5.0134611948837588e-27,3.1857408946112744e-10,1.4858171819206229e-18,0.0,6.0645408264320471e-24,0.0,0.0,0.0,0.0,2.2842682703711082e-06,2.8462250523057406e-06,2.921048359213046e-07,5.7099332728010369e-07,1.0430676874886924e-08,6.8682623537688548e-10,1.9716017779710164e-11,3.3698724719730114e-13,2.1473274815714838e-13,1.9786927038487947e-23,1.1130089461574099e-25
4.842599367727451e-10,0.0021304592951249357,5.2505119198192229e-13,8.724203653135384e-17,8.7241974174498333e-17,1.4257898189107545e-22,2.2537865336715611e-21,0.0,0.0,6.3405822093985617e-10,1.9345014608763758e-14,4.2298791028624328e-25,2.2821536331316377e-26,1.7244030782011119e-23,1.1998750996155882e-46,8.6656054441795082e-35,1.4370054677318386e-26,1.5652202601214439e-26,1.7430567044020017e-23,6.0187204521216393e-43,2.7977260902189054e-44,8.6532428135784332e-26,2.3695495418233272e-25,9.5406939328585405e-30,3.3495021586757024e-35,2.0159470637546597e-25,7.1157809790744211e-31,9.7347543604697622e-22,7.4810861182301624e-10,8.9916742249898685e-35,3.086032632023968e-29,1.6245638259944398e-18,1.5584147209080636e-30,1.5503799614292623e-33,3.6104247984213313e-24,1.2158743638817235e-28,0.35999999999999999,0.0,0.0098837816706370367,0.10880239177410515,6.008055822431294e-13,3.6887570379258319e-14,7.4838869902589302e-10,6.5886653128600568e-18,0.0,4.5606846675168095e-14,1.5004387833294382e-24,5.5761745316523689e-27,3.4224832437813969e-10,1.6979184080035503e-18,0.0,6.7421848162750878e-24,0.0,0.0,0.0,0.0,2.3595184495045762e-06,2.9469372077801551e-06,3.0244310691990588e-07,5.967488355196877e-07,1.082024071184102e-08,7.4750676649723434e-10,2.2093579411718567e-11,3.6760529501931066e-13,2.3423506765649126e-13,2.2926334660217132e-23,1.2943078708913644e-25
5.00824957439798e-10,0.002130459178855316,5.6076603635666542e-13,9.633093999083268e-17,9.6330867805876128e-17,1.6819817303132178e-22,2.658018646497194e-21,0.0,0.0,6.7735633824843415e-10,2.2056092159622921e-14,5.2331759852711439e-25,2.6979514424166075e-26,2.0928580612298893e-23,1.5828830430480142e-46,1.0384254535362736e-34,1.6756006817330411e-26,1.9167400954191447e-26,2.1166300179306468e-23,8.3532768614053136e-43,3.756651450014189e-44,1.0503373254026404e-25,2.6522764034053461e-25,1.1354171395539625e-29,4.5015490679602886e-35,2.4479219307871524e-25,8.9567344281193168e-31,1.1397284205385223e-21,8.1171967506351865e-10,1.0796102677289176e-34,3.8331391251642277e-29,1.8254742315479135e-18,1.9595760583339853e-30,1.9511549672851325e-33,4.3842543870438286e-24,1.5075233700447607e-28,0.35999999999999999,0.0,0.0098835691121839687,0.10880236554256051,6.2607256704074733e-13,4.0131595095187104e-14,7.8463819847826306e-10,7.6671355437789085e-18,0.0,4.9002683379140343e-14,1.6895933122655566e-24,6.1810380187930374e-27,3.6682316796523174e-10,1.9323047546429373e-18,0.0,7.4693162639780601e-24,0.0,0.0,0.0,0.0,2.4347196308899716e-06,3.0476440746915645e-06,3.1278085656748551e-07,6.2254491706975926e-07,1.1209784053197798e-08,8.1106525873477375e-10,2.4656499273442953e-11,3.9972014062246158e-13,2.546903476270657e-13,2.6466752461622609e-23,1.499393302730344e-25
5.17389978106851e-10,0.002130459062444621,5.9763621466533468e-13,1.0602753226271818e-16,1.0602744896640908e-16,1.973634981119183e-22,3.1181593378614195e-21,0.0,0.0,7.2206672370998667e-10,2.5041353316357532e-14,6.4283277213651812e-25,3.1726385602366212e-26,2.5227062944323587e-23,2.0688786578252289e-46,1.2368447751751001e-34,1.9443630121279584e-26,2.3311477202151932e-26,2.5527138245066403e-23,1.1465073685508853e-42,4.9937163721826363e-44,1.2662437930600554e-25,2.9570371088429405e-25,1.3434024077986039e-29,5.9889156347545747e-35,2.9521586562932831e-25,1.1184288561995615e-30,1.3267909494852568e-21,8.7822870884427309e-10,1.2885270376997486e-34,4.7270817801388993e-29,2.0431430904633809e-18,2.4443972664936827e-30,2.4360002094847568e-33,5.2875801635979215e-24,1.8558408948878065e-28,0.35999999999999999,0.0,0.0098833565637723806,0.10880233927503495,6.5166389594602397e-13,4.352898156640909e-14,8.2111975565045895e-10,8.8769105379570805e-18,0.0,5.2537280497401142e-14,1.8970078062548855e-24,6.8297887845071113e-27,3.9230387380878514e-10,2.1905533442186601e-18,0.0,8.2477880263343922e-24,0.0,0.0,0.0,0.0,2.5098779855530384e-06,3.1483456458614574e-06,3.2311808488962254e-07,6.4837539266037145e-07,1.1599306859110011e-08,8.7751925569249863e-10,2.7411714914320817e-11,4.3334153178493027e-13,2.7610478758074295e-13,3.0447413592088988e-23,1.7306585153500037e-25
5.339549987739039e-10,0.0021304589459166267,6.3565980434780158e-13,1.1635114245315189e-16,1.1635104662765258e-16,2.304291950266211e-22,3.6397995405613832e-21,0.0,0.0,7.6818899345428686e-10,2.831858565027843e-14,7.8437207046857382e-25,3.7122895468560224e-26,3.0214269466200946e-23,2.6806916180291804e-46,1.4648206124941938e-34,2.24602664780971e-26,2.8170017756348261e-26,3.0589748502329997e-23,1.5572969762024466e-42,6.5758562575616027e-44,1.5168256023995475e-25,3.2846436654199734e-25,1.5808714945497719e-29,7.8926073733894965e-35,3.5375156545625102e-25,1.3861852019129612e-30,1.536352784518083e-21,9.4765191905442296e-10,1.5292829791238318e-34,5.7904455508249539e-29,2.2783183552580661e-18,3.0264588073581502e-30,3.0186830297658257e-33,6.3362866099685509e-24,2.2694125515282683e-28,0.35999999999999999,0.0,0.0098831440254075094,0.10880231297680565,6.7757742708278611e-13,4.7080662773379245e-14,8.5781545926832233e-10,1.0228784179129696e-17,0.0,5.6212274205007924e-14,2.1239134364748912e-24,7.5241854011877978e-27,4.1869569001046667e-10,2.4743042459205528e-18,0.0,9.0794637305305724e-24,0.0,0.0,0.0,0.0,2.5849987886836886e-06,3.2490419141571783e-06,3.3345479191190045e-07,6.7423497858463715e-07,1.1988809047434796e-08,9.4688494853592575e-10,3.036615305674173e-11,4.6847846217764206e-13,2.9848410742829733e-13,3.4910231862141756e-23,1.9906651393812037e-25
5.505200194409569e-10,0.0021304588292914237,6.7483487868041407e-13,1.2732106746086692e-16,1.2732095754349238e-16,2.6777211182354662e-22,4.2288887731313168e-21,0.0,0.0,8.1572280067581567e-10,3.1906131660738448e-14,9.5107766499179224e-25,4.3233799252268122e-26,3.597086078218215e-23,3.4451952832364743e-46,1.7255753713165561e-34,2.5834898824717447e-26,3.3836816248341365e-26,3.6436894917071042e-23,2.0946917298991288e-42,8.5830016853330052e-44,1.8061648939446712e-25,3.6358997268776156e-25,1.850871723557224e-29,1.0309432737679161e-34,4.213555082483539e-25,1.7060457753712501e-30,1.7701668446963099e-21,1.0200042688253758e-09,1.8055214545435531e-34,7.0483792648976513e-29,2.531751943398587e-18,3.7209462512454651e-30,3.7146221565601953e-33,7.5475217291556358e-24,2.7577776708192529e-28,0.35999999999999999,0.0,0.0098829314970946304,0.10880228665238756,7.0381094032172374e-13,5.0787499849605561e-14,8.9470884701865335e-10,1.1734031122769831e-17,0.0,6.002928624123114e-14,2.3715893994263013e-24,8.2660077595146089e-27,4.4600385949473258e-10,2.7852612681597658e-18,0.0,9.9662177631412223e-24,0.0,0.0,0.0,0.0,2.660086553026294e-06,3.3497328724204757e-06,3.4379097765990768e-07,7.0011915335003287e-07,1.2378290565198765e-08,1.0191772868042164e-09,3.3526730387461705e-11,5.051392336242654e-13,3.2183358707144613e-13,3.9899908305254801e-23,2.2821500505627525e-25
5.670850401080098e-10,0.0021304587125862617,7.151595073114593e-13,1.3895657191221791e-16,1.3895644618475777e-16,3.097923834957506e-22,4.8917460417490153e-21,0.0,0.0,8.6466783008314812e-10,3.5822888715319022e-14,1.1464157614773107e-24,5.0127977355645831e-26,4.2583571693500406e-23,4.3938515128539619e-46,2.0225593632449049e-34,2.9598215062864587e-26,4.0414351518489187e-26,4.315766111626526e-23,2.7917569977438493e-42,1.111002836248552e-43,2.1386549873888205e-25,4.0116002437891593e-25,2.1566597659780261e-29,1.3354391392700574e-34,4.9905684904902856e-25,2.0859357778693637e-30,2.0300484116826484e-21,1.095299578525531e-09,2.1211792402272177e-34,8.5287886216863632e-29,2.8041994285827304e-18,4.5447711674930008e-30,4.5410159524443725e-33,8.9397432986496736e-24,3.3314985700182125e-28,0.35999999999999999,0.0,0.0098827189788390467,0.1088022603056452,7.3036215262367217e-13,5.4650287915803403e-14,9.3178477541279056e-10,1.3404410608408114e-17,0.0,6.3989923522381958e-14,2.641363499686269e-24,9.0570569387156504e-27,4.742336203229273e-10,3.1251927343359189e-18,0.0,1.0909935259835095e-23,0.0,0.0,0.0,0.0,2.7351451407783235e-06,3.4504185134541606e-06,3.5412664215923764e-07,7.2602404581457104e-07,1.2767751401911266e-08,1.0944100783132159e-09,3.6900354307306594e-11,5.4333151214601621e-13,3.4615810204148349e-13,4.5464038674151608e-23,2.6080323205749426e-25
5.836500607750628e-10,0.0021304585958158806,7.5663175674663631e-13,1.5127688810575518e-16,1.5127674468338193e-16,3.5691410454701694e-22,5.6350706806335399e-21,0.0,0.0,9.1502379328032921e-10,4.0088308975798597e-14,1.3741976444574549e-24,5.7878548785347521e-26,5.014541229770853e-23,5.5633059120187666e-46,2.3594583254215863e-34,3.3782674031309112e-26,4.8014275582723392e-26,5.0847669738383461e-23,3.6887276805168977e-42,1.4268915310138216e-43,2.5190111605879719e-25,4.4125311656673498e-25,2.5017102056240619e-29,1.7163321019835585e-34,5.8796020506257613e-25,2.5346638278665943e-30,2.3178743228843199e-21,1.1735506158536224e-09,2.4805025707043589e-34,1.0262536196280113e-28,3.0964197598644332e-18,5.5166956428535617e-30,5.516974995503864e-33,1.0532764380525061e-23,4.0022321253205215e-28,0.35999999999999999,0.0,0.0098825064706460908,0.10880223393988582,7.5722873076262368e-13,5.8669761328255691e-14,9.6902930459952032e-10,1.5252170134483037e-17,0.0,6.8095777847627677e-14,2.9346127301247705e-24,9.8991550738827661e-27,5.0339020600960944e-10,3.4959322431938761e-18,0.0,1.1912512095708641e-23,0.0,0.0,0.0,0.0,2.8101778566970466e-06,3.551098830060825e-06,3.6446178543548811e-07,7.519463421089489e-07,1.3157191550764461e-08,1.1725960791662913e-09,4.0493923640154543e-11,5.8306237839226012e-13,3.7146215556925216e-13,5.1653221958873788e-23,2.9714202376732809e-25
6.002150814421157e-10,0.002130458478992936,7.9924969079364334e-13,1.6430121596493536e-16,1.643010527847008e-16,4.0958599823768402e-22,6.4659531460590354e-21,0.0,0.0,9.6679042485194094e-10,4.4722399313214693e-14,1.6386012604487578e-24,6.6562982684196182e-26,5.8755865199030054e-23,6.9960365706178236e-46,2.7402008685198526e-34,3.8422573628320871e-26,5.6757911974956781e-26,5.9609298463714844e-23,4.8342610856807826e-42,1.81911264355029e-43,2.9522812648994112e-25,4.8394691864296848e-25,2.8897243688379971e-29,2.1895821805980833e-34,6.8924813948000542e-25,3.0619854932046761e-30,2.6355821542667101e-21,1.2547691777668535e-09,2.8880640151926203e-34,1.2283648591587482e-28,3.4091750042310507e-18,6.6574603622892697e-30,6.6636589583526863e-33,1.2347798147432156e-23,4.7828036954687416e-28,0.35999999999999999,0.0,0.0098822939725211056,0.10880220755793825,7.8440830207237068e-13,6.2846598445482374e-14,1.0064295951530503e-09,1.7290049016474595e-17,0.0,7.2348425674672357e-14,3.2527638461587407e-24,1.0794145221886202e-26,5.3347884583417776e-10,3.8993794154523212e-18,0.0,1.2975854876286157e-23,0.0,0.0,0.0,0.0,2.8851875270285832e-06,3.6517738150677498e-06,3.7479640751426211e-07,7.7788320673190154e-07,1.3546610983622081e-08,1.2537470756074893e-09,4.431432929975188e-11,6.2433837346907328e-13,3.9774990773030503e-13,5.8521170008823847e-23,3.3756184016605925e-25
6.167801021091686e-10,0.002130458362128254,8.4301137097436878e-13,1.7804872299758579e-16,1.7804853780650736e-16,4.6828208489014442e-22,7.3918858017190584e-21,0.0,0.0,1.0199674789606907e-09,4.9745721212596995e-14,1.9441933757527492e-24,7.6263208439707569e-26,6.8521079614748142e-23,8.7410594153965158e-46,3.1689658801660967e-34,4.3554121238122743e-26,6.6776765579798882e-26,6.9551893535397465e-23,6.2868589357979976e-42,2.3030230908823752e-43,3.4438562167604503e-25,5.293181525110543e-25,3.3246394504323508e-29,2.7738478343770383e-34,8.0418361568647807e-25,3.6786689370229889e-30,2.9851693952945715e-21,1.338966165945335e-09,3.3487802926067823e-34,1.4629531118355959e-28,3.7432301080849536e-18,7.9899164158634657e-30,8.0044179836746845e-33,1.4407502192552717e-23,5.6872835277341872e-28,0.35999999999999999,0.0,0.0098820814844694776,0.10880218116222162,8.1189846375425605e-13,6.7181426014543458e-14,1.0439738140992274e-09,1.9531281858483484e-17,0.0,7.674942794642023e-14,3.5972939269393948e-24,1.1743891226711692e-26,5.6450476514221085e-10,4.3375006300221043e-18,0.0,1.4101880929133461e-23,0.0,0.0,0.0,0.0,2.9601765681158955e-06,3.7524434613179188e-06,3.8513050842116738e-07,8.0383221396335365e-07,1.3936009659883599e-08,1.3378739594169499e-09,4.836845491460991e-11,6.6716554112832479e-13,4.2502520227566163e-13,6.6124818563005605e-23,3.824134911709291e-25
