Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160)
2.803092380970941e-16,0.002217591335480845,1.0912442597675367e-22,3.9487973967539493e-30,8.4868664842830765e-33,4.0436548428102206e-48,6.0312793484146083e-41,0.0,0.0,1.440624907265336e-20,6.0840654745916094e-33,2.6269267419873003e-39,1.2196409546625548e-40,2.8613462396593936e-37,4.4560419294780945e-92,1.4647590113950477e-66,2.2839296530056507e-55,1.2196409547171861e-40,2.8613463173029215e-37,6.3624910105854349e-76,3.0945662822327679e-74,9.8830922681528068e-40,3.1114089417861416e-48,2.3011404032708631e-64,2.9431328715636275e-65,2.6269189776164175e-39,4.7220997630912571e-48,7.0308396654986283e-30,9.4623972641199049e-25,1.8725846144916756e-66,5.4766108997119019e-67,2.3826497431681344e-40,1.2627153585916811e-50,6.4883147179196037e-54,5.0581811037897915e-38,2.5917830501728573e-65,0.35999999999999999,0.0,0.0098899999994274904,0.108803,1.5147268126137777e-20,4.5611532579009764e-20,1.9118791153887104e-23,2.6951684470468593e-45,0.0,9.8357955395751192e-28,6.2571599398416839e-39,2.91630517862261e-40,9.6616128685745446e-24,3.9711959504775366e-39,0.0,1.5903774144209337e-44,0.0,0.0,0.0,3.4826310406393474e-100,2.6936690459945113e-13,2.6936701695810837e-13,3.3776347226830867e-14,1.2109501173850041e-19,8.1052006269093011e-21,9.462467450062751e-25,7.6420391282483692e-32,7.0215515390027237e-33,5.2240626733338557e-33,1.244008338221593e-43,8.0711436436674107e-51,1.0760612057490637e-37,3.2814558865612139e-35,1.1717800738408394e-51,3.9403092852892368e-30
5.608620115878433e-16,0.0022175913354808446,2.1834802175003787e-22,1.5805472806950438e-29,3.3970166476575942e-32,3.2385971335078568e-47,4.8287681211489128e-40,0.0,0.0,2.8866237115889002e-20,2.4382191243291649e-32,1.051458270841997e-38,4.8817416883463976e-40,1.1452840109171503e-36,7.6757411645865643e-91,2.3457597677273891e-65,3.6572852597706277e-54,4.8817416887837618e-40,1.1452840730791743e-36,1.9545139812934001e-74,4.6062141760034915e-73,3.9558120240857206e-39,2.4910335796217788e-47,7.3690112884838361e-63,4.7200597415421231e-64,1.0514520546250987e-38,3.7805506100395833e-47,1.4067785754321023e-29,3.7874492365959865e-24,3.0002461986514525e-65,1.7551684544270461e-65,1.9075799972603305e-39,1.0109398998265046e-49,5.194596270588679e-53,2.0245903895243329e-37,6.4569922735067263e-64,0.35999999999999999,0.0,0.0098899999988544818,0.108803,3.0307694077248472e-20,9.1262692900671205e-20,7.6524934216980626e-23,4.3157714733095935e-44,0.0,3.936881235663976e-27,2.5044462801189609e-38,1.1672820298697848e-39,3.8671629542307722e-23,3.1793739807200793e-38,0.0,1.2732689238362434e-43,0.0,0.0,0.0,2.232838568132158e-98,5.3896759528304982e-13,5.389680463163478e-13,6.7582039660357136e-14,4.8469523298653923e-19,3.2441791269647976e-20,3.7874632063436699e-24,6.1183073113584429e-31,5.6214668816534441e-32,4.1823904658560535e-32,9.9594505810380437e-43,1.2924047342265558e-49,8.6150814613539396e-37,2.6271589202574071e-34,1.8763187632308745e-50,1.5771500040554733e-29
1.1219675585693418e-15,0.002217591335480845,4.3680830327696856e-22,6.3242431931151911e-29,1.3592958069964822e-31,2.5935791683845906e-46,3.8646058930295802e-39,0.0,0.0,5.790993484854316e-20,9.78011999028034e-32,4.2072264963807077e-38,1.953332066392003e-39,4.5826264583467082e-36,1.5732243189082996e-89,3.7550611452143202e-64,5.8541088735211736e-53,1.9533320667419975e-39,4.5826269558316832e-36,6.1239069318533618e-73,7.0941877555239881e-72,1.5828396848016954e-38,1.9936072386132779e-46,2.3589593307309637e-61,7.5743125198356446e-63,4.2071767477672172e-38,3.025588771480039e-46,2.8141671813535741e-29,1.5154925262967865e-23,4.8051838528897256e-64,5.6231380540398454e-64,1.5266620767224442e-38,8.0905888976195716e-49,4.1572546769278359e-52,8.1009966923017276e-37,1.7718939213190918e-62,0.35999999999999999,0.0,0.0098899999977084662,0.108803,6.0628539169839438e-20,1.8256501354194937e-19,3.0619897181715974e-22,6.9080623838869883e-43,0.0,1.5752650867619066e-26,1.0020660338364205e-37,4.6706481534677822e-39,1.5473688372301651e-22,2.5444695638979971e-37,0.0,1.0190020710675691e-42,0.0,0.0,0.0,1.4303141868286137e-96,1.0781682488256223e-12,1.0781700561564432e-12,1.3519342449006826e-13,1.9394091022912143e-18,1.2980835012845818e-19,1.5154952620039392e-23,4.8965522599982846e-30,4.4988412006387018e-31,3.3471474236443428e-31,7.9702988864318018e-42,2.0685937226505628e-48,6.8948065654768298e-36,2.1025238953528183e-33,3.003152475507003e-49,6.3106496733653938e-29
2.2441786525323385e-15,0.0022175913354808455,8.7378122623834596e-22,2.5301056220279369e-28,5.438441747883399e-31,2.0779150396959108e-45,3.0924700621107472e-38,0.0,0.0,1.1649221617463582e-19,3.9319431142681581e-31,1.6831836199286943e-37,7.814596316409931e-39,1.833347876409594e-35,4.7232008595799491e-88,6.0101121655345247e-63,9.3687112134263399e-52,7.8145963192099496e-39,1.8333482744729344e-35,2.242599598607669e-71,1.1132868388951887e-70,6.3323862763205858e-38,1.5952259747615932e-45,7.5501871548612115e-60,1.2197575293665451e-61,1.6831438135018285e-37,2.4209295847934998e-45,5.6289419458266236e-29,6.0631129078125468e-23,7.6989062703965552e-63,1.8032276086559345e-62,1.2215909424361628e-37,6.4736959546260058e-48,3.3264336401186099e-51,3.2409245683635007e-36,5.9484903948937956e-61,0.35999999999999999,0.0,0.0098899999954164351,0.108803,1.212702021181099e-19,3.6516965481637807e-19,1.2249917243544608e-21,1.1055243121404798e-41,0.0,6.3020844176184779e-26,4.0086070461665408e-37,1.8685630586852392e-38,6.1904824088201228e-22,2.0359688105232097e-36,0.0,8.1535641421317365e-42,0.0,0.0,0.0,1.2102520320877372e-94,2.1565666446289427e-12,2.1565738803367316e-12,2.7041619400012479e-13,7.75887387705123e-18,5.1930934671587493e-19,6.0631179089631283e-23,3.9180608710442278e-29,3.5997029278916137e-30,2.6781774828880348e-30,6.3769885045094767e-41,3.3101177196706198e-47,5.5171077392803727e-35,1.6823358617404497e-32,4.8054472884084497e-48,2.5246670528974026e-28
4.488600840458332e-15,0.002217591335480845,1.7479365116797129e-21,1.0121219013254747e-27,2.1758525090280503e-30,1.6667071317003307e-44,2.474528091241943e-37,0.0,0.0,2.3563631647846206e-19,1.5883148653474893e-30,6.7334349592838944e-37,3.1260898249065323e-38,7.3339794753512826e-35,2.1679693270119784e-86,9.6192202077976696e-62,1.4992195071198584e-50,3.1260898271460079e-38,7.3339826601567839e-35,7.1732305549301133e-70,1.7645560466791978e-69,2.5331581446129741e-37,1.2763616164843423e-44,2.4163751302359203e-58,1.9732320528264459e-60,6.7331164779912749e-37,1.9369257641369792e-44,1.1258481685310189e-28,2.4255673358291371e-22,1.2343877507229612e-61,5.7882263521528845e-61,9.7741247585567271e-37,5.1794414616917834e-47,2.6613968176127365e-50,1.2964740447221696e-35,1.83587134715647e-59,0.35999999999999999,0.0,0.0098899999908323728,0.10880299999999997,2.4255341907988714e-19,7.3037893733313363e-19,4.9003373105065256e-21,1.7690520740993156e-40,0.0,2.5210375874585932e-25,1.603325677757875e-36,7.4748578504190387e-38,2.4763940741308236e-21,1.6289402088465826e-35,0.0,6.5234696330242656e-41,0.0,0.0,0.0,7.7774064204480038e-93,4.3133517912416649e-12,4.3133807467427517e-12,5.4086173242277527e-13,3.1037818204031999e-17,2.0773378065865922e-18,2.4255679594112484e-22,3.1348664960767284e-28,2.8799547569555529e-29,2.1426704985188882e-29,5.1013367820805024e-40,5.2957489911035215e-46,4.4144563697710135e-34,1.3459921589248144e-31,7.6876600418637831e-47,1.0099460186349989e-27
8.97744521631032e-15,0.002217591335480844,3.4970848397453242e-21,4.0486307381384082e-27,8.7061546534288977e-30,1.3401654230049559e-43,1.9802239474894491e-36,0.0,0.0,4.8184262136201897e-19,6.4768277819236491e-30,2.6936056014011029e-36,1.2504843274954985e-37,2.9337040612057086e-34,1.251489023839132e-84,1.5397891807114848e-60,2.3991074487664798e-49,1.2504843292859618e-37,2.9337066091653053e-34,2.2903686425242996e-68,2.8123480562222759e-68,1.0133024757202062e-36,1.0212332290936959e-43,7.7333699541127675e-57,3.2254099640729957e-59,2.6933508048470049e-36,1.5496112931484067e-43,2.251752200656358e-28,9.7036624737106152e-22,1.9827626455195767e-60,1.8632236975691456e-59,7.8204218971977335e-36,4.1437385964439076e-46,2.1292140922586654e-49,5.1860968737781461e-35,5.75685785832858e-58,0.35999999999999999,0.0,0.0098899999816642464,0.10880299999999986,4.8511941736744085e-19,1.4607975022415065e-18,1.9601919784188336e-20,2.8307360850034847e-39,0.0,1.0084549940471607e-24,6.411583355481217e-36,2.9900626503501127e-37,9.9059760066538775e-21,1.3032308428718293e-34,0.0,5.2190218055245969e-40,0.0,0.0,0.0,4.9795172504221577e-91,8.6268755055584771e-12,8.6269913520969111e-12,1.0817528068782256e-12,1.2415469905514592e-16,8.3091402445199427e-18,9.7036607073863165e-22,2.5082045461621357e-27,2.3039454367703217e-28,1.714099307529464e-28,4.0800821443832224e-39,8.4705005269257006e-45,3.5322974229844311e-33,1.0768379300930244e-30,1.2295003583675961e-45,4.0399245152719612e-27
1.7955133968014296e-14,0.002217591335480843,6.9987325174766348e-21,1.6194679805769354e-26,3.4844455559108178e-29,1.0829401035232302e-42,1.5850289502798466e-35,0.0,0.0,1.005927277608427e-18,2.6894782367508001e-29,1.0775617782020421e-35,5.0020191953904846e-37,1.1734998174469698e-33,7.8016948692509956e-83,2.4657417487848272e-59,3.8394190629718331e-48,5.0020192096952834e-37,1.1735018558538178e-33,7.3205394568162411e-67,4.4987643364385149e-67,4.053276256897591e-36,8.1715871072653285e-43,2.4751312247006007e-55,5.3784504039332672e-58,1.0773579370413824e-35,1.2397138510842822e-42,4.5035446019306478e-28,3.8823426112221799e-21,3.1968494288257029e-59,6.0319934831710034e-58,6.2576874177348085e-35,3.3150515100110791e-45,1.7034046030886936e-48,2.0744726913786988e-34,1.8242160565660345e-56,0.35999999999999999,0.0,0.0098899999633279955,0.10880299999999948,9.7024967222293816e-19,2.9216346315838629e-18,7.8407457805287965e-20,4.5296430981069289e-38,0.0,4.0338934466782577e-24,2.5631026421988608e-35,1.1960476695898377e-36,3.9624683264267594e-20,1.0426363188647796e-33,0.0,4.1753139003548371e-39,0.0,0.0,0.0,3.1886202893851903e-89,1.7253736627093497e-11,1.7254200055855858e-11,2.1635349462297243e-12,4.966158946355591e-16,3.3232845071063849e-17,3.882339847430222e-21,2.00691892129146e-26,1.8429965268483835e-27,1.3711230814915654e-27,3.2622551419467596e-38,1.3543142054963837e-43,2.826809742837411e-32,8.6147972595600279e-30,1.965371589108969e-44,1.6159835277817499e-26
2.693282271971827e-14,0.0022175913354808407,1.0503731209677732e-20,3.4413647032874844e-26,7.4073025204823792e-29,3.1438115671383657e-42,4.5335546588275391e-35,0.0,0.0,1.5616836097307585e-18,5.8603584043409444e-29,2.2899758546111341e-35,1.0629325193751823e-36,2.493693688432025e-33,4.4390281524577122e-82,9.4033972814008415e-59,1.413300142892333e-47,1.0629325234623231e-36,2.4936995170220039e-33,3.2357771257113403e-66,1.7153284173923872e-66,8.6132399240169109e-36,2.33682830502021e-42,1.1301343519541501e-54,2.0770281740361524e-57,2.2893929942519578e-35,3.5448208316970141e-42,6.7553213403376652e-28,8.2512004074246659e-21,1.2217927076543441e-58,2.826009205450161e-57,1.7895157382306919e-34,9.4790035431975436e-45,4.8706905627641071e-48,4.4082687104830042e-34,8.0543684600589857e-56,0.35999999999999999,0.0,0.0098899999449917446,0.10880299999999887,1.4553781861831777e-18,4.3824717604779879e-18,1.6661417682002912e-19,1.6673027046466072e-37,0.0,8.572062241284856e-24,5.444302556733376e-35,2.541613975104063e-36,8.4202917539829144e-20,2.9813582198815631e-33,0.0,1.1938856733742586e-38,0.0,0.0,0.0,1.5825336895336794e-88,2.588041145006544e-11,2.5881396255546894e-11,3.245317076021821e-12,1.055295989574814e-15,7.0613768392682903e-17,8.2511918930939131e-21,5.7391681784961506e-26,5.2695162606755319e-27,3.9202689275273661e-27,9.3249684481127128e-38,4.9830345167779356e-43,8.0845407790497682e-32,2.4632904556686497e-29,7.2305904820542939e-44,3.4339574122323366e-26
3.5910511471422246e-14,0.0022175913354808368,1.4012080909219423e-20,5.8705419190658713e-26,1.2640444317051846e-28,6.7294473620214034e-42,9.5651671173267863e-35,0.0,0.0,2.1491112471465933e-18,1.0225399650455587e-28,3.9066668502002115e-35,1.8132389275263281e-36,4.2539482901690921e-33,1.7345181888406112e-81,2.5312877102856363e-58,3.5847733619492368e-47,1.8132389361412708e-36,4.2539605843659408e-33,1.1054347106123518e-65,4.6199908249869824e-66,1.4693182904434235e-35,4.929544296357956e-42,3.3688320732903688e-54,5.7282502908159502e-57,3.9054374276428889e-35,7.4770645158331363e-42,9.0070824159865276e-28,1.4077463710972e-20,3.3028955440286499e-58,9.1857658861711371e-57,3.7749972553107153e-34,1.9993974474808401e-44,1.0273709372565769e-47,7.5199923216422397e-34,2.7481261198934434e-55,0.35999999999999999,0.0,0.0098899999266554937,0.10880299999999808,1.9405049600724698e-18,5.8433088889500379e-18,2.8422088479999535e-19,4.2290270781300561e-37,0.0,1.4622955740380125e-23,9.2837220728893151e-35,4.3357040518014739e-36,1.4364066246615897e-19,6.2886910491990792e-33,0.0,2.5182583533882567e-38,0.0,0.0,0.0,6.6962154479188413e-88,3.4506899983009438e-11,3.4508579954050828e-11,4.3270991962545144e-12,1.8001864497446288e-15,1.2044902942010918e-16,1.4077445228763047e-20,1.2107035507866143e-25,1.1114334563003318e-26,8.2684175100762253e-27,1.9663198834817862e-37,1.2634040755382809e-42,1.7056008998752966e-31,5.1957758055163725e-29,1.8330787570272567e-43,5.8579015374727711e-26
5.38658889748302e-14,0.002217591335480827,2.1036644895256805e-20,1.2154111365626591e-25,2.6185797017561638e-28,1.8940683219457104e-41,2.6137159581945306e-34,0.0,0.0,3.3982959869628894e-18,2.1961007340384791e-28,8.0890607362207149e-35,3.7540766344202861e-36,8.8072415191096061e-33,1.4529050914626091e-80,1.0250122839916398e-57,1.2538299035863989e-46,3.7540766579229359e-36,8.8072750983583366e-33,6.7944480085479442e-65,1.8743299756012791e-65,3.0420334457137116e-35,1.3466344188140573e-41,1.4747877327887154e-53,2.4552480060498718e-56,8.0857028034970096e-35,2.042218674204276e-41,1.3510567808088316e-27,2.9152057434310056e-20,1.3512842541920284e-57,5.1576854326565234e-56,1.031244131857009e-33,5.4609675668353333e-44,2.8060681922966671e-47,1.5569171151923952e-33,1.6871941973318924e-54,0.35999999999999999,0.0,0.0098899998899829918,0.10880299999999601,2.9107544265679622e-18,8.7649831449846947e-18,5.884305773436666e-19,1.4793515131458092e-36,0.0,3.0274997526547574e-23,1.9208234637293276e-34,8.976538533880509e-36,2.9739046752692489e-19,1.717717590813207e-32,0.0,6.8781647810803204e-38,0.0,0.0,0.0,6.0347545316646138e-87,5.1759439864082183e-11,5.1762918020471701e-11,6.4906634142845732e-12,3.7269652249637329e-15,2.4934018584433986e-16,2.9152005850023241e-20,3.3077092097708718e-25,3.035389454016905e-26,2.2580994526962962e-26,5.3679538182501166e-37,4.4158089414488051e-42,4.6602954214899448e-31,1.4191166441234806e-28,6.4058963848849182e-43,1.2127925869122427e-25
7.182126647823815e-14,0.0022175913354808142,2.807353167123891e-20,2.0670773724088709e-25,4.4560004799790307e-28,4.0614063654630991e-41,5.4709390269295737e-34,0.0,0.0,4.7639443339750416e-18,3.8630985753205183e-28,1.3758657193687197e-34,6.3846866503242547e-36,1.4978764029754818e-32,5.7129884518277504e-80,2.7787257945389706e-57,3.1334215938649712e-46,6.3846866994487025e-36,1.4978834288672992e-32,2.2806112614293095e-64,5.0883820039758091e-65,5.1736904229139012e-35,2.8180205640202046e-41,4.2972374919119565e-53,6.9127084848868246e-56,1.3751631285434857e-34,4.2730009965147317e-41,1.8013995603548616e-27,4.9590404236737431e-20,3.6893733313128983e-57,1.6744154217680369e-55,2.1580307790594885e-33,1.1426146040174244e-43,5.871226311043727e-47,2.6479022142245339e-33,5.6617503646494483e-54,0.35999999999999999,0.0,0.00988999985331049,0.10880299999999324,3.8809975010490125e-18,1.1686657399684512e-17,1.0007446134794487e-18,3.6973346949468213e-36,0.0,5.148982078095767e-23,3.2647872972918969e-34,1.5266745517542802e-35,5.0578386555477946e-19,3.5941897212718632e-32,0.0,1.4391444098181248e-37,0.0,0.0,0.0,2.3809934735696851e-86,6.9011294761177054e-11,6.9017210139490416e-11,8.6542275971612985e-12,6.3384350382163822e-15,4.2400646260637711e-16,4.959029528985442e-20,6.922542154255215e-25,6.3505239562487373e-26,4.7242087564224206e-26,1.122658061102752e-36,1.1028995223778976e-41,9.754214374558427e-31,2.9692434716848358e-28,1.5997364332109132e-42,2.0626214529878279e-25
8.97766439816461e-14,0.0022175913354807973,3.5123621388819835e-20,3.1579959959935276e-25,6.8116411056595816e-28,7.5525696672617835e-41,9.9636505273814835e-34,0.0,0.0,6.2543726407059634e-18,6.1024673696338768e-28,2.1022113158261482e-34,9.7543297050779055e-36,2.2884078703939255e-32,1.7956374394759858e-79,6.2476240112879534e-57,6.6488541290103366e-46,9.7543297944126845e-36,2.2884206607342928e-32,6.1627675991941063e-64,1.1458718777705401e-64,7.9042065711376021e-35,5.130856275669249e-41,1.0434479499438739e-52,1.6148105691055097e-55,2.1009322787957809e-34,7.778823368072652e-41,2.2517361689050948e-27,7.5779131866502307e-20,8.3568012775399291e-57,4.4307490780795945e-55,3.9292082903597887e-33,2.0800802913726139e-43,1.068832333833566e-46,4.0453842770649757e-33,1.529994243033902e-53,0.35999999999999999,0.0,0.0098899998166379881,0.10880299999998966,4.8512337324520751e-18,1.4608331653128966e-17,1.5288767654855233e-18,7.8461720805660217e-36,0.0,7.8664729412702617e-23,4.9846818526234008e-34,2.3324129789702606e-35,7.7272386198893598e-19,6.5433614993505873e-32,0.0,2.6199099161603227e-37,0.0,0.0,0.0,7.5093703522054668e-86,8.6262415803908532e-11,8.6271453048390475e-11,1.0817791742373746e-11,9.6834453575092483e-15,6.4769827043048945e-16,7.5778932524165485e-20,1.2605415159296738e-24,1.1559904918975331e-25,8.5993278631748352e-26,2.0428343640560484e-36,2.3388645332016723e-41,1.7763344947198913e-30,5.4053477788760437e-28,3.3920293424395014e-42,3.1511845284749898e-25
1.2568739898846202e-13,0.0022175913354807526,4.9264238658228565e-20,6.0725675768943806e-25,1.3115848770439953e-27,2.0796337364009561e-40,2.6335898629509663e-33,0.0,0.0,9.6173903045778331e-18,1.2630921234374779e-27,4.0433622308906655e-34,1.8757077592094514e-35,4.4004822383977257e-32,1.6414278375734625e-78,2.428369540631619e-56,2.4370121432022637e-45,1.8757077827283509e-35,4.4005160084095454e-32,3.455131304182783e-63,4.4728590177004348e-64,1.5199385342949851e-34,1.3552409803389283e-40,5.4000310889527443e-52,6.896251045240567e-55,4.0399852217924283e-34,2.0538265591259682e-40,3.1523904858863386e-27,1.4579266872958649e-19,3.3112854061169555e-56,2.5647981670777626e-54,1.0378544236920782e-32,5.4919724525575719e-43,2.8220130611171729e-46,7.7790670876240189e-33,8.5871220132827401e-53,0.35999999999999999,0.0,0.0098899997432929862,0.10880299999998012,6.7916852735099259e-18,2.0451680157357525e-17,2.9398164561602053e-18,2.8763998529604925e-35,0.0,1.5126892612957267e-22,9.5712183422726853e-34,4.4851383055515786e-35,1.4859204683566736e-18,1.7278175568436075e-31,0.0,6.9173401098252026e-37,0.0,0.0,0.0,6.1960005301164802e-85,1.2076241061632885e-10,1.207797882750389e-10,1.5144919917439945e-11,1.8619777797673065e-14,1.2451076810745373e-15,1.4579213975162128e-19,3.3302625552872357e-24,3.0514433347416843e-25,2.2698139068785358e-25,5.3870428174383061e-36,8.5562303346856432e-41,4.6942505423183788e-30,1.4271350551095542e-27,1.2403607009644191e-41,6.0594523088063065e-25
1.9750890900209382e-13,0.0022175913354806204,7.7706233404906107e-20,1.4814429744800188e-24,3.2089681515637079e-27,8.6410196059756803e-40,1.0209310383971247e-32,0.0,0.0,1.7862624781968664e-17,3.5537547608912002e-27,9.869208007265313e-34,4.5760708970317974e-35,1.0735589448553511e-31,3.0747120160299999e-77,1.5692250605910811e-55,1.5470600510037628e-44,4.5760709873716258e-35,1.0735720029203089e-31,3.6046065666039723e-62,2.9154752425146101e-63,3.7081184190207524e-34,5.2453037933535266e-40,5.8426540985388684e-51,5.2584172320911786e-54,9.8561499115853069e-34,7.9416928027823652e-40,4.953623984572693e-27,3.5606794668669313e-19,2.2214375106107079e-55,2.9002494990926838e-53,4.0169956417622232e-32,2.1236062375583493e-42,1.0912075864143772e-45,1.8978202072230137e-32,8.9872837007653698e-52,0.35999999999999999,0.0,0.0098899995966029875,0.10880299999995154,1.067250539331462e-17,3.2138377161993156e-17,7.1714126193280165e-18,1.8261401563987334e-34,0.0,3.6904680544548219e-22,2.3276846988988472e-33,1.0942312546746108e-34,3.6251890412156887e-18,6.682599699811628e-31,0.0,2.6748234541658153e-36,0.0,0.0,0.0,1.0649695070432577e-83,1.8975346833130884e-10,1.8979586078993419e-10,2.3799175808959775e-11,4.5420531351111509e-14,3.0356173120334964e-15,3.5606589519739101e-19,1.2893987273301013e-23,1.1793116377754137e-24,8.7711326881141621e-25,2.0772180418248101e-35,5.4068141725507876e-40,1.8187270063572047e-29,5.5181701690988959e-27,7.8298158008122672e-41,1.4782343049157098e-24
2.6933041901572563e-13,0.002217591335480429,1.0636275689251333e-19,2.7442859259157736e-24,5.9602559185782706e-27,2.2615539542998955e-39,2.5387992103712069e-32,0.0,0.0,2.8135069761346995e-17,7.3913321174424717e-27,1.8290922020851538e-33,8.4771711866751635e-35,1.9887597047976942e-31,1.6359399487941344e-76,5.1976152428410491e-55,5.0435570235980885e-44,8.4771714096751478e-35,1.9887921111120358e-31,1.5538594558304601e-61,9.7240994121974514e-63,6.8692892478706985e-34,1.3027073408668055e-39,2.440207461395415e-50,1.952235371462286e-53,1.8258515630045216e-33,1.9709030726050315e-39,6.7547572205868781e-27,6.6027185023984522e-19,7.5722927246881046e-55,1.279719531354846e-52,9.9766841321857161e-32,5.2701530724817053e-42,2.7080631613850798e-45,3.5157117238937097e-32,3.88332285006679e-51,0.35999999999999999,0.0,0.009889999449912994,0.10880299999991024,1.4553215090681808e-17,4.3825074170704009e-17,1.3283829144218108e-17,5.954129528692034e-34,0.0,6.8366522914112634e-22,4.2995446082491135e-33,2.0270879095190128e-34,6.7157696190411032e-18,1.658741684802715e-30,0.0,6.6382354421562172e-36,0.0,0.0,0.0,5.789070852071105e-83,2.5873260958720936e-10,2.588111363751051e-10,3.245343108847048e-11,8.4132645040656958e-14,5.6200573071465952e-15,6.6026675584316063e-19,3.203336084763961e-23,2.9254983869535808e-24,2.1756081828330945e-24,5.1435109971756037e-35,1.7571457420152675e-39,4.5207736505811814e-29,1.3694046676548344e-26,2.5427739145677851e-40,2.7383265426521022e-24
4.1297343904298923e-13,0.00221759133547987,1.6431917745706094e-19,6.4352930740888755e-24,1.4057286927754195e-26,9.1828201791094454e-39,9.2659190999260377e-32,0.0,0.0,5.4758784674539531e-17,2.1462816518050153e-26,4.2936464178487608e-33,1.9880154320590524e-34,4.6638785445374328e-31,2.5344238444916431e-75,2.9988606982367922e-54,2.8931993941324508e-43,1.9880155119967028e-34,4.663996239691774e-31,1.399227886500786e-60,5.7036324025614933e-62,1.6109445851269835e-33,4.7398206561041888e-39,2.2495004929814188e-49,1.4202658439223368e-52,4.2818768744465987e-33,7.1580959712258833e-39,1.0356723023959129e-26,1.5517583484179386e-18,4.6682181414023702e-54,1.3133672067940323e-51,3.6301301670342839e-31,1.9140282917594602e-41,9.8353354431468808e-45,8.2448358893488603e-32,3.5239967373803515e-50,0.35999999999999999,0.0,0.0098899991565330244,0.10880299999978954,2.2314305484388259e-17,6.7198468269112775e-17,3.1146289412995677e-17,3.41635730052895e-33,0.0,1.6033215143798365e-21,1.002020917559716e-32,4.7539301517901828e-34,1.5749964141974421e-17,6.0269706360568769e-30,0.0,2.4110034829880824e-35,0.0,0.0,0.0,8.5471155705525058e-82,3.9665517592966996e-10,3.9683930500835292e-10,4.9761939812017984e-11,1.972577521918186e-13,1.316247906287012e-14,1.5517398526041942e-18,1.1662741439904311e-22,1.0614406576855598e-23,7.8915999960350003e-24,1.8579932911014864e-34,9.9933534938534154e-39,1.6480948788010608e-28,4.9730935681874802e-26,1.4433023538672488e-39,6.421239976580079e-24
7.002594790975165e-13,0.0022175913354780478,2.8280534986972602e-19,1.8476598060847218e-23,4.084712525567841e-26,5.6066380053625857e-38,4.6796957859097312e-31,0.0,0.0,1.3231483750358808e-16,8.673940037970013e-26,1.2354414007642963e-32,5.7086796472559339e-34,1.3392296387647838e-30,7.4554059425409076e-74,2.6845631807331098e-53,2.6108687331023625e-42,5.7086800351749195e-34,1.3392884475340624e-30,2.1456448112068488e-59,5.2705496815808714e-61,4.6259029931022473e-33,2.3776917486987041e-38,3.7597024748279636e-48,1.7934571331754426e-51,1.2295605096425958e-32,3.576747206237726e-38,1.755945216132132e-26,4.4759012674844017e-18,4.7104848799322177e-53,2.5024036255698741e-50,1.8212162537161699e-30,9.5636466999339488e-41,4.9144603873085273e-44,2.367542879380933e-31,5.4913941106477067e-49,0.35999999999999999,0.0,0.0098899985697731528,0.10880299999939602,3.7835184240943283e-17,1.1394525723279247e-16,8.9401160008312815e-17,3.0822879141559932e-32,0.0,4.604199042383565e-21,2.8403529013214973e-32,1.3651887830567338e-33,4.5230023748231188e-17,3.0142643990796187e-29,0.0,1.2048051891134635e-34,0.0,0.0,0.0,2.3628155100159099e-80,6.723575908114265e-10,6.7288616057114164e-10,8.4378949917341714e-11,5.6616462948574536e-13,3.7693045828386575e-14,4.4758090368566915e-18,5.8571747952249629e-22,5.2922428866059664e-23,3.932493154556857e-23,9.1760224550924433e-34,8.846467553925155e-38,8.3013595531724521e-28,2.4844811185589447e-25,1.2720497430433048e-38,1.8435782085496364e-23
