Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888)
1.8104082206435737e-15,0.0011887621225247062,4.2070516140651499e-24,1.8387655886268732e-30,1.2347076203513643e-33,7.4066922106116948e-50,8.7217884376469594e-41,0.0,0.0,2.6537700057835363e-21,4.4433157689903325e-33,1.0383185256559009e-40,4.8205373266216497e-42,1.5344943748844022e-38,8.413231247570284e-97,1.2628359999894275e-69,3.8595069520549223e-57,4.8205373267023385e-42,1.534494864379291e-38,8.2712652363983083e-77,3.414647493819679e-77,3.462244093411416e-41,4.3638975372997061e-51,2.3615286719709312e-65,2.9886594754702458e-66,1.0382695761582309e-40,1.4357503778464716e-48,2.9253531862969265e-32,1.5234982696596908e-25,2.8931477891989641e-68,4.2292111020407297e-68,2.1133839621095002e-41,7.9710863622106155e-52,2.2840799231472928e-55,2.2388632292454556e-39,2.8708832858836776e-66,0.35999999999999999,0.0,0.0098899999994306338,0.108803,3.2153034693499408e-21,2.9365254217402223e-21,1.0150046533903816e-23,4.6100023474828986e-44,0.0,2.7615604501354879e-27,1.0147970004932194e-39,3.5154535116851636e-40,3.8311659455647135e-23,5.2992991040750356e-38,0.0,2.7790257693415392e-44,0.0,0.0,0.0,2.3713499963892375e-101,2.738881837839717e-13,2.7388979280542774e-13,2.1585933361728861e-14,1.7953577928307151e-18,1.8571268666762234e-19,1.5234980482601684e-25,4.4740363809746065e-30,2.8883455885702585e-32,2.2509992131063389e-32,2.2171895819806644e-43,3.0803587171655031e-49,5.3831097953157076e-38,9.4189610242755951e-35,5.5798586445610076e-50,1.8374731064123208e-30,5.7666911998652285e-35,1.030043998939024e-37
3.622389341565726e-15,0.0011887621225247062,8.4183661143436958e-24,7.3598136083218854e-30,4.9423547990053619e-33,6.0920469677205565e-49,6.9831382634996149e-40,0.0,0.0,5.4729774844815506e-21,1.825574563433712e-32,4.1561711049265731e-40,1.9294689267920779e-41,6.1419673168670931e-38,3.5020329485911911e-95,2.0230839540019623e-68,6.1806184144922901e-56,1.9294689268566754e-41,6.1419712357970714e-38,3.0647837243825803e-75,5.4835777973835792e-76,1.3857982923012503e-40,3.4939191237130513e-50,7.5634713067176605e-64,4.9490676352548284e-65,4.1557792118584997e-40,1.1494720335703577e-47,5.8532399063447165e-32,6.0982520074226271e-25,4.7712902130061678e-67,1.3844607988209719e-66,1.6920669204525091e-40,6.3817057198378276e-51,1.828650431191076e-54,8.9612769848774177e-39,9.1038527088915162e-65,0.35999999999999999,0.0,0.0098899999988607736,0.108803,6.4333946456490126e-21,5.8756021252847429e-21,4.0626377116908658e-23,7.3819094952326828e-43,0.0,1.1053430107466177e-26,4.0609470625847343e-39,1.4070965252854759e-39,1.5334639403832982e-22,4.2426679260195331e-37,0.0,2.2249092060037642e-43,0.0,0.0,0.0,2.0095360887564086e-99,5.4801073034995007e-13,5.4801717187922174e-13,4.3190620777835721e-14,7.1860634225589169e-18,7.4331668438587939e-19,6.0982484782795788e-25,3.5819895804378745e-29,2.312358547555845e-31,1.8021048947349075e-31,1.7747356841977961e-42,4.9314674886274343e-48,4.3100184976349071e-37,7.5408825617598846e-34,8.9323409287040936e-49,7.3544087456855068e-30,4.6166990257022071e-34,8.247135743024437e-37
7.246351583410029e-15,0.0011887621225247062,1.684281917705407e-23,2.9448515295631661e-29,1.9778311158475159e-32,5.1334904627547342e-48,5.5892802561802689e-39,0.0,0.0,1.1600994221085473e-20,7.6815514637195591e-32,1.6631627103683528e-39,7.7203707738514322e-41,2.4575796003306974e-37,1.9409932319075137e-93,3.2395197152023137e-67,9.8941806126365006e-55,7.7203707743683567e-41,2.4575827366569642e-37,9.8472623778605951e-74,8.826088325149317e-75,5.5449851955499282e-40,2.7964335082336754e-49,2.4215291307570254e-62,8.3821491920518321e-64,1.6628490776854222e-39,9.1992494786658076e-47,1.1708989211388105e-31,2.4403260702838205e-24,8.0271720470506493e-66,4.5858693888129886e-65,1.3542873899280667e-39,5.1072878897191172e-50,1.4634723866233082e-53,3.5856695891497894e-38,2.737239959412028e-63,0.35999999999999999,0.0,0.0098899999977210516,0.10880299999999997,1.2869559663650396e-20,1.1753755532218991e-20,1.6255633970574818e-22,1.1815542641157911e-41,0.0,4.4228049984020047e-26,1.6241995294036879e-38,5.6302106669391882e-39,6.1358462410497997e-22,3.3954340876523001e-36,0.0,1.7806016777779724e-42,0.0,0.0,0.0,1.2919718069087621e-97,1.0962450372677321e-12,1.0962708141043931e-12,8.6399995566313737e-14,2.8753241167067294e-17,2.9740905670543651e-18,2.4403228947685568e-24,2.8667444382125422e-28,1.8504712424656172e-30,1.4421307496888482e-30,1.4197454459714713e-41,7.8899766675233742e-47,3.44973744583631e-36,6.0349764472503452e-33,1.4288915734118311e-47,2.9425035848375651e-29,3.6945057279342454e-33,6.601048322906855e-36
1.4494276067098637e-14,0.001188762122524706,3.3699021508023713e-23,1.1781063070874408e-28,7.9145774032977935e-32,4.5199575665580467e-47,4.4733100142829353e-38,0.0,0.0,2.5815390646202818e-20,3.3747184922527027e-31,6.6549572331547005e-39,3.0886364812387804e-40,9.8318598342256923e-37,1.1951361845524619e-91,5.187091924568382e-66,1.5837637860490608e-53,3.0886364816523175e-40,9.8318849294608455e-37,3.1511655463595526e-72,1.4284127311220073e-73,2.2183446967223781e-39,2.2379498739698789e-48,7.7519131454247285e-61,1.4878793247858644e-62,6.6524477091894321e-39,7.3607648325048078e-46,2.3420391282061953e-31,9.7647410261103125e-24,1.4086324812372432e-64,1.5654592559258507e-63,1.0838270650503612e-38,4.0865803357548477e-49,1.1709943047868668e-52,1.43449454723754e-37,8.4636552257769211e-62,0.35999999999999999,0.0,0.0098899999954416094,0.10880299999999989,2.5741820451649745e-20,2.3510062345571091e-20,6.5031451049257802e-22,1.8907693233222653e-40,0.0,1.7694045434785923e-25,6.4921956717659282e-38,2.2524442803609399e-38,2.4547324788501867e-21,2.7168796671521129e-35,0.0,1.4247488659728526e-41,0.0,0.0,0.0,8.2727592380125081e-96,2.1926705082043999e-12,2.192773635623188e-12,1.7281874496832685e-13,1.1502870484334438e-16,1.1897143766204848e-17,9.7647149179739436e-24,2.2939337360123871e-27,1.4804689185317103e-29,1.1537624629679906e-29,1.135081025920647e-40,1.2615077381084602e-45,2.7609748700207506e-35,4.8288637884441018e-32,2.283927965945276e-46,1.1770187460361055e-28,2.9557553387265615e-32,5.2831747632645928e-35
2.8990125034475854e-14,0.0011887621225247051,6.7440610647729691e-23,4.7126002651344066e-28,3.167662929702543e-31,4.2764511571991669e-46,3.5806487133597245e-37,0.0,0.0,6.2077282024223292e-20,1.5913725078807234e-30,2.6631783331181701e-38,1.2355435035349006e-39,3.9330169298769492e-36,7.5838617833110845e-90,8.308174736002574e-65,2.5354728632292586e-52,1.2355435038656316e-39,3.9330370077470627e-36,1.0082759819751849e-70,2.3370496643074606e-72,8.8740173707224526e-39,1.7911350027584544e-47,2.4817807867430179e-59,2.8492439860557895e-61,2.6611705457468132e-38,5.8891190931578053e-45,4.6842809272124457e-31,3.9076924764190804e-23,2.6506441432825834e-63,5.6347879782885475e-62,8.6745021178731493e-38,3.2695331641009914e-48,9.3687486173095764e-52,5.7383910002367341e-37,2.6625818441344607e-60,0.35999999999999999,0.0,0.0098899999908827248,0.10880299999999948,5.1486065758630545e-20,4.7022675971031858e-20,2.6013361617929289e-21,3.0252122541072383e-39,0.0,7.0781506785857735e-25,2.5925722622459333e-37,9.0104576873210165e-38,9.8196845857872875e-21,2.1737365557492426e-34,0.0,1.1399025002715417e-40,0.0,0.0,0.0,5.2964015462408959e-94,4.3853488941431467e-12,4.3857614329974799e-12,3.4565624307258171e-13,4.6012840434270101e-16,4.7583209039275636e-17,3.9076714529909083e-23,1.835485433624639e-26,1.1841850895618651e-28,9.2283984487303857e-29,9.0666476388080375e-40,2.0149607513701853e-44,2.2100471504797754e-34,3.8634029679786347e-31,3.6458359333966711e-45,4.7070642203686598e-28,2.3641720540243082e-31,4.229073490325951e-34
4.348597400185307e-14,0.001188762122524704,1.0121138392085869e-22,1.0014209053709847e-27,6.7337614499779286e-31,1.379062952098816e-45,1.0241399738733923e-36,0.0,0.0,1.0617191868969553e-19,3.7364488620215761e-30,5.6608270106704672e-38,2.6255756945758314e-39,8.3577918775780746e-36,4.323919694781128e-89,3.1686818369196285e-64,9.3344396063839729e-52,2.6255756955213255e-39,8.3578492887695015e-36,4.4574100153048562e-70,8.9726791441646735e-72,1.8857615498887114e-38,5.122645409622376e-47,1.1332747116749428e-58,1.143286096982186e-60,5.6550858904985593e-38,1.6839525274667786e-44,7.0264841117268289e-31,8.3062162417385812e-23,1.058834871365035e-62,2.6718802404615008e-61,2.4809289196530222e-37,9.348981153758355e-48,2.678926225120855e-51,1.2194293165769822e-36,1.1744202484720928e-59,0.35999999999999999,0.0,0.0098899999863238403,0.10880299999999893,7.7230035519515828e-20,7.053528959607125e-20,5.5277754580567755e-21,1.1134576274241236e-38,0.0,1.504136639926515e-24,5.5027263300657019e-37,1.9147603606712516e-37,2.0867264182301668e-20,6.2157332621133378e-34,0.0,3.2594803070157971e-40,0.0,0.0,0.0,2.6285832064372078e-93,6.5778547398068809e-12,6.5787313907693075e-12,5.1849374047706501e-13,9.7776121680783245e-16,1.0110317238636279e-16,8.3061560719248102e-23,5.2488055481787827e-26,3.3856152349830298e-28,2.6383864036995348e-28,2.5901208733277496e-39,7.4101004885820059e-44,6.3213194978090825e-34,1.1047097211883601e-30,1.3403821227387923e-44,1.0000704129668124e-27,6.7591408488223073e-31,1.2096303337198631e-33
5.798182296923029e-14,0.0011887621225247023,1.3501134098315211e-22,1.7082795866055139e-27,1.1490794326439587e-30,3.2592537700569518e-45,2.1607605838324284e-36,0.0,0.0,1.580989474417976e-19,6.9314429599116979e-30,9.6590841049494804e-38,4.4789525823623036e-39,1.4257479928636092e-35,1.6916807710840449e-88,8.5302525286243685e-64,2.3680705113337305e-51,4.4789525843562461e-39,1.4257601026395452e-35,1.5231385432386063e-69,2.4472644497905103e-71,3.2169084216620212e-38,1.08071900945882e-46,3.3785975037758334e-58,3.3770588846396467e-60,9.6469743268426705e-38,3.5519752030820808e-44,9.368648682385988e-31,1.4173015320369421e-22,3.1037019838239057e-62,9.2420549255658069e-61,5.234030572521846e-37,1.9719844491077516e-47,5.6506775699126921e-51,2.0802165480602953e-36,4.0018125704106412e-59,0.35999999999999999,0.0,0.0098899999817649558,0.10880299999999817,1.0297373045715465e-19,9.4047903221511289e-20,9.4295447424669209e-21,2.8239925859609454e-38,0.0,2.5659023317591591e-24,9.3767386872077795e-37,3.2663847665855739e-37,3.559744237244333e-20,1.3111091965934575e-33,0.0,6.8752656907788238e-40,0.0,0.0,0.0,1.1120562392397255e-92,8.7701880608537594e-12,8.7716835149974469e-12,6.9133123718177684e-13,1.6679114844787922e-15,1.7245097506574376e-16,1.4172888366156562e-22,1.1072242645328542e-25,7.1403897826261386e-28,5.5643869844111488e-28,5.4587328580166302e-39,1.8779069873795513e-43,1.3337362672879435e-33,2.330166974586426e-30,3.3959766223391626e-44,1.7057024628146449e-27,1.4255114991970942e-30,2.5521649063768789e-33
8.697352090398472e-14,0.0011887621225246967,2.026797466065741e-22,3.5366534399021244e-27,2.38031647936822e-30,1.0993178005221799e-44,5.9041771070576356e-36,0.0,0.0,2.803340541505396e-19,1.6279095239773767e-29,2.0005957525567833e-37,9.273124297517061e-39,2.9518290939124127e-35,1.4190302411326531e-87,3.4545818096552631e-63,8.2863248704077958e-51,9.273124302961377e-39,2.951862169602342e-35,9.3644356617246963e-69,1.0225832689300321e-70,6.6602159989952187e-38,2.9526844887627605e-46,1.4795221125604701e-57,1.663652835035969e-59,1.9972881829712385e-37,9.7016056543869188e-44,1.4052887201325061e-30,2.9355574139447556e-22,1.5074435241804521e-61,6.005618480432484e-60,1.4300335683953563e-36,5.3861161326074328e-47,1.5433829796695541e-50,4.3068341981096451e-36,2.452939973156265e-58,0.35999999999999999,0.0,0.0098899999726471868,0.10880299999999619,1.5446047758111867e-19,1.4107313047588119e-19,1.9521851195492798e-20,9.8767994672736067e-38,0.0,5.3124060359040107e-24,1.9377785405954562e-36,6.7626765979423294e-37,7.3700543456071385e-20,3.5811823979614511e-33,0.0,1.877867391943757e-39,0.0,0.0,0.0,1.0017794603274505e-91,1.3154449846801148e-11,1.3157545928005036e-11,1.0370062289488798e-12,3.45305135945286e-15,3.5696864143764078e-16,2.9355227347924737e-22,3.0247692318958851e-25,1.9498571071423606e-27,1.5194598004822012e-27,1.4888558379919322e-38,6.5585058348652449e-43,3.6447682729024343e-33,6.3644183301174916e-30,1.1855047943693748e-43,3.5303735911781499e-27,3.8926295681194359e-30,6.9738959199692183e-33
1.1596521883873915e-13,0.0011887621225246904,2.7045546857279855e-22,6.0146945044874391e-27,4.0503740371028398e-30,2.6882225525060687e-44,1.2358055407463271e-35,0.0,0.0,4.3136872653897177e-19,3.0809283884529936e-29,3.403776082586191e-37,1.5771116262605002e-38,5.02026268047883e-35,5.5820566771696008e-87,9.3657382713373698e-63,2.071543576418202e-50,1.5771116273993026e-38,5.0203318858510078e-35,3.1435170232184559e-68,2.8319176755660931e-70,1.1327254707703641e-37,6.1796588101360216e-46,4.3120864422017986e-57,5.0704312898393933e-59,3.3968555441289592e-37,2.0299030777938719e-43,1.8736983728635079e-30,4.9945560926046616e-22,4.5608297278061568e-61,2.101036413564692e-59,2.9929451953328024e-36,1.1269537629828517e-46,3.2292742980705463e-50,7.324778481703604e-36,8.2266705152818909e-58,0.35999999999999999,0.0,0.0098899999635294177,0.10880299999999352,2.0594622008570006e-19,1.8809835773855169e-19,3.3200065814872445e-20,2.4681399435911691e-37,0.0,9.0350189665299789e-24,3.2898964346825438e-36,1.1501554916443741e-36,1.2534563483395737e-19,7.493258259983329e-33,0.0,3.9291458822097096e-39,0.0,0.0,0.0,3.9516774297458511e-91,1.753807732825342e-11,1.7543342811013001e-11,1.3826812181426738e-12,5.8724693968765706e-15,6.0699533074981343e-16,4.9944835357948473e-22,6.3299382916237343e-25,4.0789855106390112e-27,3.1785616002465827e-27,3.1112929904585325e-38,1.6370094415911929e-42,7.6296405303856185e-33,1.3316454695415016e-29,2.9579500912468711e-43,6.0024867067130974e-27,8.1430082224449145e-30,1.459749219453311e-32
1.4495691677349359e-13,0.001188762122524682,3.383461700357087e-22,9.1887161653539645e-27,6.1913000799258448e-30,5.5922810493294399e-44,2.2505736555033764e-35,0.0,0.0,6.1325771647600996e-19,5.1956554661505819e-29,5.2021996542733805e-37,2.4094578867353632e-38,7.6697675643795727e-35,1.7549043688138981e-86,2.1059144688936184e-62,4.3972546419403895e-50,2.4094578888078939e-38,7.669893549725261e-35,8.4949047980245084e-68,6.5082428806017927e-70,1.7305397243970831e-37,1.1252868286971938e-45,1.0473194857837324e-56,1.2722383876182208e-58,5.1896011174490855e-37,3.6953563681594579e-43,2.3420928126311992e-30,7.6335701695890372e-22,1.1373399355041474e-60,5.9932542814221183e-59,5.4500773478422035e-36,2.0515674543583023e-46,5.8787568522543495e-50,1.1190548960091402e-35,2.222299689037479e-57,0.35999999999999999,0.0,0.0098899999544116487,0.10880299999999012,2.5743089104236658e-19,2.3512358501560841e-19,5.0719739164115634e-20,5.236877837945375e-37,0.0,1.380344440285899e-23,5.0172242050632607e-36,1.7571753136275315e-36,1.9149980882810589e-19,1.3641579183212485e-32,0.0,7.152876966647622e-39,0.0,0.0,0.0,1.2459986862626696e-90,2.1921025302376397e-11,2.192906952375878e-11,1.7283562045793506e-12,8.9713665526619026e-15,9.2716980744320564e-16,7.6334380986969749e-22,1.1525461175079229e-24,7.4241973694120801e-27,5.7852201271283701e-27,5.6567836236599071e-38,3.4692561047179602e-42,1.3896067240083231e-32,2.4241965296797998e-29,6.2663553297584257e-43,9.1676777731946539e-27,1.4820896614444721e-29,2.6584786980040354e-32
2.0294031264300245e-13,0.001188762122524659,4.7447971822626634e-22,1.7667799388645354e-26,1.1920132751828247e-29,1.9124222390055907e-43,5.9481963178405067e-35,0.0,0.0,1.0715207501703442e-18,1.217422344195282e-28,1.0012512759116382e-36,4.6332235458645139e-38,1.474835079880751e-34,1.6048304516618144e-85,8.1873496536673359e-62,1.6133002922091743e-49,4.6332235513321448e-38,1.4748683431996272e-34,4.7625419245644187e-67,2.6737782800830573e-69,3.327710121956493e-37,2.9732552303681857e-45,5.4246842340551365e-56,6.2981915379633362e-58,9.9792494342904852e-37,9.7567249456925573e-43,3.2788351005702968e-30,1.4692468734308589e-21,5.5658732337805552e-60,4.1321372497865266e-58,1.4400770318397369e-35,5.416639427633138e-46,1.5521438541614248e-49,2.1518662936277025e-35,1.2467783616685882e-56,0.35999999999999999,0.0,0.0098899999361761106,0.10880299999998098,3.6039698372576404e-19,3.2917403965099738e-19,9.75207917978381e-20,1.9189309300777847e-36,0.0,2.6543298282391923e-23,9.6080119054985113e-36,3.3789582177513707e-36,3.6824547550696415e-19,3.6020075461119865e-32,0.0,1.8885687455483791e-38,0.0,0.0,0.0,1.027185729530861e-89,3.0684840754802703e-11,3.0700308304616083e-11,2.4197061690081672e-12,1.7249570296916627e-14,1.7820945604351255e-15,1.4692120193858008e-21,3.0443513353322991e-24,1.9591562907742812e-26,1.5265724433089344e-26,1.4883791920040004e-37,1.2664470034860076e-41,3.6735181557480859e-32,6.4004514234165514e-29,2.2847643074740173e-42,1.7616701737788627e-26,3.9108636517066466e-29,7.0267582385204318e-32
3.189071043820202e-13,0.0011887621225245908,7.4814669195299602e-22,4.309446015216288e-26,2.915809248394146e-29,1.0809964513439858e-42,2.3054279836344559e-34,0.0,0.0,2.3635843804389783e-18,4.119714723689861e-28,2.4473907982501075e-36,1.1303172653298098e-37,3.5979476644793123e-34,3.0068711969767692e-84,5.293393694944179e-61,1.0261637228108679e-48,1.1303172674401085e-37,3.5980762824422878e-34,4.9678339496320232e-66,1.9141524696607332e-68,8.1182532368776373e-37,1.1516170076803038e-44,5.8792912061850933e-55,5.8212054452009622e-57,2.4345289996563086e-36,3.7726378959756875e-42,5.1521344663484317e-30,3.5915210131756931e-21,5.0787957879858322e-59,5.9769003729972547e-57,5.5781978179827844e-35,2.0944148946095662e-45,6.0016426854689196e-49,5.2496740477469326e-35,1.3049254493828214e-55,0.35999999999999999,0.0,0.0098899998997050344,0.10880299999995359,5.6631643818016796e-19,5.1727494945702141e-19,2.3785935541928008e-19,1.2169934546551051e-35,0.0,6.4755949926644295e-23,2.3233258010381861e-35,8.2434362251239425e-36,8.9839152017899963e-19,1.3930073025311058e-31,0.0,7.3027046555598917e-38,0.0,0.0,0.0,1.762569394151673e-88,4.8204204615478504e-11,4.8241934097434972e-11,3.8024060642942435e-12,4.2072678629720544e-14,4.343439316010177e-15,3.5913864038185878e-21,1.1782020276517843e-23,7.566393698754493e-26,5.8950430274538069e-26,5.709902728563213e-37,7.9619518151114582e-41,1.4243615257178375e-31,2.4748012261649802e-28,1.4322306228334125e-41,4.2914015054636516e-26,1.5102276366281925e-28,2.7238189901156746e-31
4.348738961210379e-13,0.0011887621225244928,1.0236816533036312e-21,7.9817360695221762e-26,5.4148072387159249e-29,3.379856521088287e-42,5.732216488982112e-34,0.0,0.0,4.1566715449155055e-18,9.5970312852537276e-28,4.5417749867805859e-36,2.093862516304702e-37,6.6649573568467092e-34,1.599813743418389e-83,1.7538548169705157e-60,3.35044675598363e-48,2.0938625215341741e-37,6.6652765416653425e-34,2.1412837956380316e-65,6.8293563060749437e-68,1.5038703443577545e-36,2.8618072226434336e-44,2.4581289184242043e-54,2.3875839717167808e-56,4.5098564992276578e-36,9.3624549188127923e-42,7.0251866953453949e-30,6.6653345318482524e-21,2.0710595476421748e-58,3.0270794314996246e-56,1.3862835776911597e-34,5.1975743203578151e-45,1.4894037145817749e-48,9.7247868968885597e-35,5.6396246595206032e-55,0.35999999999999999,0.0,0.0098899998632339618,0.10880299999991407,7.7221915675035772e-19,7.0537586026537901e-19,4.4053605680166441e-19,3.9650867725225416e-35,0.0,1.1995950798889857e-22,4.2690768563103786e-35,1.5270874074729515e-35,1.664269623908539e-18,3.4574339281094256e-31,0.0,1.8123258033951427e-37,0.0,0.0,0.0,9.5717472594428633e-88,6.5712541760524381e-11,6.5782425335511037e-11,5.185105914779761e-12,7.7922044560570904e-14,8.0389736507457969e-15,6.6650008035186395e-21,2.9260622295513901e-23,1.8759310437347519e-25,1.4614189702683976e-25,1.4081070901169973e-36,2.5785369947659492e-40,3.5426921910730896e-31,6.141519792917889e-28,4.6292076761407157e-41,7.9388166670004985e-26,3.7439443332691562e-28,6.7730851954276867e-31
6.668074795990733e-13,0.001188762122524206,1.5803529504113253e-21,1.8710575644070271e-25,1.2767078596729969e-28,1.8161529610734504e-41,2.0915247439987547e-33,0.0,0.0,9.2445368984892131e-18,3.2531636152127843e-27,1.0691587294777168e-35,4.9101349736367199e-37,1.562900188552217e-33,2.4787243104887785e-82,1.0129150226009209e-59,1.9291442309015637e-47,4.910134992563037e-37,1.5630161049591954e-33,1.9274269574093902e-64,4.6220790580634082e-67,3.5265956174180455e-36,1.0427265196683263e-43,2.273047856715098e-53,2.0189465731640718e-55,1.0575670867209822e-35,3.4001818351609654e-41,1.0770550133912392e-29,1.5692181063571986e-20,1.7377365632637042e-57,4.0354234518285056e-55,5.0517832002696101e-34,1.8875439748986398e-44,5.4090279215064875e-48,2.2804747105638821e-34,5.1236499382478789e-54,0.35999999999999999,0.0,0.0098899997902918146,0.10880299999979855,1.1839762982944799e-18,1.0815776870460259e-18,1.032617409211599e-18,2.2705550530447262e-34,0.0,2.8131707568918863e-22,9.8387811491694658e-35,3.581184098336582e-35,3.9029336936060375e-18,1.2560201352671579e-30,0.0,6.5821516390840938e-37,0.0,0.0,0.0,1.4082757833925219e-86,1.0069618697632444e-10,1.0086002096364702e-10,7.9505054813896286e-12,1.8264847806902143e-13,1.8815795261341848e-14,1.5690971952025671e-20,1.0644516219828173e-22,6.7971535784647902e-25,5.2940566766180137e-25,5.0373305034681645e-36,1.4526223048228046e-39,1.2934419317627454e-30,2.2303156136002238e-27,2.5937558841871222e-40,1.8561951564595547e-25,1.3562388342237465e-27,2.4715734007876142e-30
1e-12,0.0011887621225232716,2.3931267521879498e-21,4.2007294575315076e-25,2.8939304435845944e-28,1.0076382825276487e-40,7.4415144340302707e-33,0.0,0.0,2.005446929040716e-17,1.0967687589281253e-26,2.4166010779462865e-35,1.1030136289931791e-36,3.5107536138096289e-33,4.4210086009683802e-81,5.9490112981431906e-59,1.1467482154007855e-46,1.1030136356274037e-36,3.5111624236256487e-33,1.8493601398635617e-63,3.417467437646223e-66,7.9221509196752702e-36,3.6994417470184147e-43,2.3796912201309127e-52,1.8508022755499202e-54,2.3757200891272805e-35,1.199212887303631e-40,1.614935794808094e-29,3.5474349601598413e-20,1.5833882477514406e-56,6.2703697443490011e-54,1.7927708532377168e-33,6.6567455869810286e-44,1.907669440547271e-47,5.1228606940492246e-34,5.0081908529795152e-53,0.35999999999999999,0.0,0.0098899996855041569,0.10880299999954784,1.7753952280774836e-18,1.6220239546282525e-18,2.3180662427066793e-18,1.3351821685462989e-33,0.0,6.3199170077410201e-22,2.1508260888856575e-34,8.0453338691563904e-35,8.7682829279092887e-18,4.4322071424283709e-30,0.0,2.3216527216522636e-36,0.0,0.0,0.0,2.3507740017974416e-85,1.5087627879981547e-10,1.5124415651574009e-10,1.1923239248433396e-11,4.1001412265999742e-13,4.213950529870846e-14,3.5470103593298196e-20,3.7650414805808167e-22,2.3873436034833666e-24,1.8586762453701309e-24,1.7295680915103411e-35,8.274795869642496e-39,4.6052309252597458e-30,7.8653964117004484e-27,1.4617191174486021e-39,4.1501431179568258e-25,4.7612307270783526e-27,8.7922148163778464e-30
1.1306746465551443e-12,0.0011887621225232716,2.7160949015826457e-21,5.3681963797018565e-25,3.7087857822661556e-28,1.5291474271961296e-40,1.0559821889002454e-32,0.0,0.0,2.5420973194668269e-17,1.5416044635944132e-26,3.0944136268874188e-35,1.409805301432415e-36,4.4871763638158588e-33,7.2938410949697334e-81,9.0865864243754127e-59,1.7541665194693031e-46,1.4098053108192172e-36,4.4877554850091424e-33,2.953128629779498e-63,5.3456684169740685e-66,1.0125614109842129e-35,5.2467469327492458e-43,3.8229734272335424e-52,2.9459717361733325e-54,3.0365014973476762e-35,1.6988221234221195e-40,1.825831406238202e-29,4.54263609198059e-20,2.5192179828077173e-56,1.0287288063083361e-53,2.5427342305241799e-33,9.429916413069416e-44,2.7024193094712283e-47,6.547729936761451e-34,8.0078231477693525e-53,0.35999999999999999,0.0,0.0098899996444075274,0.10880299999942224,2.0073096021645801e-18,1.8339813751446289e-18,2.962199113391952e-18,2.0398356093770879e-33,0.0,8.077891582177404e-22,2.7265741371104721e-34,1.0283272760146345e-34,1.1207365760921411e-17,6.2793760284909751e-30,0.0,3.2889387610222989e-36,0.0,0.0,0.0,3.8682112692986886e-85,1.7053162774637082e-10,1.710017660195308e-10,1.3481304077173739e-11,5.2394552281934475e-13,5.3811259193071025e-14,4.5420351073830531e-20,5.3366023623174282e-22,3.3791849994317427e-24,2.6306727040632744e-24,2.4371076512995172e-35,1.2594022429401806e-38,6.5358708461561074e-30,1.1142032635739047e-26,2.2217779755070045e-39,5.2969877710529743e-25,6.7386934555669022e-27,1.2476049597032917e-29
1.5945418135112152e-12,0.001188762122521856,3.8816947060261285e-21,1.0664092691225761e-24,7.4509484758096717e-28,5.5837181874841545e-40,2.9105608245361464e-32,0.0,0.0,4.9590393240875882e-17,4.1427148544232537e-26,6.1944308017009144e-35,2.8024697664554716e-36,8.9193644557624962e-33,4.4248358745127215e-80,3.4018553519687565e-58,6.4365712130350617e-46,2.8024697919905866e-36,8.9209479371722225e-33,1.4567352719248608e-62,2.3461937174854417e-65,2.0128117959185323e-35,1.4421816541479304e-42,1.7973101588971539e-51,1.4286814490372839e-53,6.0360826329750464e-35,4.6452298576660016e-40,2.5742128868570411e-29,9.0950429458863376e-20,1.2188302010477396e-55,6.2981051539537122e-53,6.9908829760119033e-33,2.5783454061548583e-43,7.3892935068873734e-47,1.3015845026443771e-33,3.9994120375285789e-52,0.35999999999999999,0.0,0.0098899994985232487,0.10880299999885269,2.8304176946180904e-18,2.5863851276066665e-18,5.8837074377886586e-18,7.4239339178144955e-33,0.0,1.6058825381692674e-21,5.2548832593310859e-34,2.0443232405453876e-34,2.2280593238546253e-17,1.71789284709163e-29,0.0,8.9938694960081909e-36,0.0,0.0,0.0,2.4283945164037125e-84,2.4019162001896984e-10,2.4112571552263821e-10,1.9012101956386078e-11,1.0406837621422057e-12,1.0659643712437634e-13,9.0934058915919487e-20,1.4633403569348285e-21,9.2061398496984934e-24,7.1644108201672373e-24,6.5079644467733039e-35,4.4821786576188516e-38,1.8026030003701868e-29,3.0464103104111421e-26,7.8480284737531566e-39,1.0472836776025941e-24,1.8350430197947685e-26,3.4371765392587422e-29
