Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888),S(1972)
1.0425221413374595e-06,0.0012044263463396308,1.8079309112229723e-13,5.6467587234998701e-14,5.1208931398603103e-10,9.2451268853944851e-16,1.4592663438454004e-08,0.0,0.0,1.3332447651561866e-06,2.9778982294460854e-06,4.4508159359617303e-15,2.0209730233518096e-18,4.1578169857577369e-17,2.1603951312688398e-42,5.0858184722022824e-31,5.4752589674464991e-21,5.0368015912589547e-17,4.5217796000239379e-15,2.6383156649980924e-26,-8.0267807083869451e-28,9.5921017797632277e-18,1.6063756861548567e-27,2.7936807174445277e-24,6.7815845954111198e-20,1.8045479415325928e-17,6.0029079951872919e-17,2.9658229342594693e-17,1.4101560398466287e-07,2.7563013047913468e-20,4.7961033118141464e-19,2.1980205069870165e-15,2.734906763479447e-22,5.1776169747434455e-24,3.5819015192784735e-16,2.7718683462043982e-16,0.35999999999999999,0.0,0.0096037954037205258,0.10866731680241161,1.821379835048817e-11,2.400352127784092e-10,2.1108595391431566e-10,1.1695365551259169e-09,0.0,2.3016314140811953e-09,8.8099617783987537e-18,1.5037085491665809e-16,9.9596386366369142e-05,5.1749136231700327e-09,0.0,2.7477422851759022e-17,0.0,0.0,0.0,7.4073155388819158e-43,5.3439068667569949e-06,3.9069497674646998e-05,1.0695282388549032e-05,3.4406688857125261e-05,9.4793175060774269e-07,1.1464030042459451e-07,9.5980654657653919e-05,2.643686417980768e-10,1.9828688381313869e-10,6.1076607340196914e-13,2.8466477353030314e-14,2.4743118954842338e-08,1.8204973519206194e-10,1.4126788879932671e-15,1.2021502103781353e-12,1.9841380819959909e-10,2.3378563621753973e-09,1.2566063425911163e-08
1.053251025582066e-06,0.0012044230612315017,1.8077671050806529e-13,5.7098962724828689e-14,5.1894185479347633e-10,9.408986003831969e-16,1.4974693242172313e-08,0.0,0.0,1.3354462550396919e-06,3.0288099513882722e-06,4.5967285339680519e-15,2.0890465701325443e-18,4.2447026247489226e-17,2.2132267231011619e-42,5.2105299985262727e-31,5.6059366363930112e-21,5.2316577658251062e-17,4.6698963201757427e-15,2.7804053483941849e-26,1.8532380790701499e-27,9.9023400589687553e-18,3.041377189670431e-27,2.8610126251433315e-24,7.076534635198694e-20,1.854692893348968e-17,6.2402306937276259e-17,3.0275800212608337e-17,1.4277190528798776e-07,2.9064845868469718e-20,4.9486391413991532e-19,2.2301845103198301e-15,2.812351224194108e-22,5.4336217957714534e-24,3.6788060265728384e-16,2.8802291000790055e-16,0.35999999999999999,0.0,0.009601033878675589,0.10866595625363744,1.8217774076968388e-11,2.4330013663585441e-10,2.1104367611199742e-10,1.1996333585955255e-09,0.0,2.3051892734379254e-09,8.9602367748130756e-18,1.5496625855623214e-16,0.00010096488915227399,5.2631835801802077e-09,0.0,2.8211096661496503e-17,0.0,0.0,0.0,7.7977934946813895e-43,5.3428310822196651e-06,3.9060068142547881e-05,1.0789972914176558e-05,3.4399481117994762e-05,9.4769371026202212e-07,1.157830411206101e-07,9.7294694762282787e-05,2.6700131711259418e-10,2.0026149445471435e-10,6.2968745979219475e-13,2.9348112111343604e-14,2.5321975677443205e-08,1.8455374980442093e-10,1.4564295909371387e-15,1.2176398191753475e-12,2.0099033663945953e-10,2.3982791721739803e-09,1.2891893675084675e-08
1.0639799098266726e-06,0.0012044197780652318,1.8075880847641831e-13,5.7728513931437208e-14,5.2579252306102948e-10,9.5732419098218407e-16,1.5361701470506499e-08,0.0,0.0,1.3375601622274476e-06,3.0797919171580258e-06,4.7457210730823958e-15,2.1585847757690932e-18,4.332423344263362e-17,2.2665812438122213e-42,5.3365915567365421e-31,5.7379580970614891e-21,5.4314827375631106e-17,4.8211408348337775e-15,2.9282427805372834e-26,-5.8339593565307533e-28,1.021899949925312e-17,1.5776623347562683e-27,2.9290800274308526e-24,7.380187504585694e-20,1.905590642038121e-17,6.4839305623478015e-17,3.0899287520474212e-17,1.4452785019030159e-07,3.0627135805126845e-20,5.1037464519932934e-19,2.2623393719359515e-15,2.8910103063105881e-22,5.6989910874264967e-24,3.7770724131210685e-16,2.9913892860960027e-16,0.35999999999999999,0.0,0.00959827421374654,0.10866459648635249,1.8221312356734755e-11,2.4656375632861032e-10,2.1100031632341883e-10,1.2300627508329273e-09,0.0,2.3085939424052034e-09,9.1107026571707207e-18,1.5963346467320171e-16,0.00010233286345398841,5.3515656640358722e-09,0.0,2.8954773513150378e-17,0.0,0.0,0.0,8.2035560283834866e-43,5.341728254085072e-06,3.9050388401605034e-05,1.0884378079600812e-05,3.4392098066574716e-05,9.4744960693471534e-07,1.169195310537028e-07,9.8608142648113145e-05,2.6961952743159083e-10,2.0222525585852222e-10,6.4892908409093689e-13,3.0244656422108098e-14,2.590641949104225e-08,1.870567998909316e-10,1.5009201473941265e-15,1.233117039583111e-12,2.0356481372348274e-10,2.4594788995244774e-09,1.3221924998855098e-08
1.074708794071279e-06,0.0012044164968228962,1.8073948866101365e-13,5.8356247759231053e-14,5.3264133611290677e-10,9.7378834942586969e-16,1.5753684073582644e-08,0.0,0.0,1.3395899385450295e-06,3.130840507574508e-06,4.897823921171664e-15,2.2296015387428832e-18,4.4209791599024619e-17,2.3204973472250283e-42,5.464000719472533e-31,5.871315385268365e-21,5.6363370663980122e-17,4.9755440853208294e-15,3.0819838155580812e-26,-3.4959145208953832e-28,1.0542141238131507e-17,1.6894944528499437e-27,2.997860180226214e-24,7.69267574136092e-20,1.9572425140148718e-17,6.7340965262319534e-17,3.1528692794801516e-17,1.4628343008422481e-07,3.2251449533110549e-20,5.2614252735730406e-19,2.2944839735993221e-15,2.9708874854612353e-22,5.9739482531279354e-24,3.8767012218824002e-16,3.1053838851585731e-16,0.35999999999999999,0.0,0.0095955164027407679,0.10866323749942398,1.8224433490393693e-11,2.4982604094165946e-10,2.1095596712992897e-10,1.2608222608069485e-09,0.0,2.3118514764822842e-09,9.2613486498389031e-18,1.6437234925753399e-16,0.00010370029167562613,5.4400535303327982e-09,0.0,2.9708449282534632e-17,0.0,0.0,0.0,8.6249932488218388e-43,5.3406005073465767e-06,3.9040478040742725e-05,1.0978498662054102e-05,3.4384554770861724e-05,9.4719991632064996e-07,1.1804980152667009e-07,9.9920984081681397e-05,2.7222334594049978e-10,2.0417822298556782e-10,6.6849134159728273e-13,3.1156128281648586e-14,2.6496412828381424e-08,1.8955885307394045e-10,1.546151450277852e-15,1.2485814645696874e-12,2.061372514958554e-10,2.5214549330667883e-09,1.3556153963430825e-08
1.0854376783158856e-06,0.0012044132175114527,1.8071884764173774e-13,5.898217147362681e-14,5.3948831338059585e-10,9.9029001116047135e-16,1.6150637023775897e-08,0.0,0.0,1.3415389012690409e-06,3.1819522574461209e-06,5.0530674472434805e-15,2.3021107401742945e-18,4.5103701447561272e-17,2.3749588010215503e-42,5.5927555724066501e-31,6.0060023732318175e-21,5.8462812383765368e-17,5.1331370145987271e-15,3.2417864837370237e-26,3.1808072976399105e-28,1.0871826414825212e-17,2.7134813883233509e-27,3.0673658039568956e-24,8.0141319988911884e-20,2.0096498166630622e-17,6.9908175430517838e-17,3.2164016113820624e-17,1.4803863709199352e-07,3.3939371836997267e-20,5.4216755328568154e-19,2.3266172707403614e-15,3.0519862090280528e-22,6.2587192697883166e-24,3.9776929818154962e-16,3.2222478501283212e-16,0.35999999999999999,0.0,0.0095927604397706562,0.10866187929199929,1.8227156805003106e-11,2.5308696221812762e-10,2.109107124694068e-10,1.2919094387956463e-09,0.0,2.3149676938332924e-09,9.4121643856873351e-18,1.6918278372082932e-16,0.00010506715753971808,5.5286411053668595e-09,0.0,3.0472119722369771e-17,0.0,0.0,0.0,9.0625003197148685e-43,5.3394500631448046e-06,3.9030355230322463e-05,1.1072335436639604e-05,3.4376864856230256e-05,9.4694507945854291e-07,1.1917388419023053e-07,0.00010123320600715055,2.748128455444765e-10,2.0612045044170118e-10,6.8837460512907612e-13,3.2082544653460129e-14,2.7091918483223709e-08,1.9205987939957091e-10,1.5921243412762122e-15,1.2640335879639822e-12,2.0870766171319728e-10,2.5842066651032661e-09,1.3894577155343246e-08
1.096166562560492e-06,0.0012044099401292206,1.8069697544218605e-13,5.9606292669834893e-14,5.4633347662687327e-10,1.0068281560293465e-15,1.6552556317070641e-08,0.0,0.0,1.343410237924844e-06,3.2331238491351518e-06,5.2114820219585985e-15,2.3761262401837819e-18,4.6005963189960847e-17,2.429952113535962e-42,5.7228493996512137e-31,6.1420122463890562e-21,6.0613756681024282e-17,5.2939505666861948e-15,3.4078107421138192e-26,-9.0136718049904665e-29,1.1208116168864916e-17,2.2593152377558508e-27,3.1375945952957861e-24,8.3446890514155789e-20,2.0628138385739632e-17,7.2541826020609179e-17,3.2805256989804672e-17,1.4979346400894749e-07,3.569250559175335e-20,5.584497063676108e-19,2.3587382886771379e-15,3.1343098998423111e-22,6.5535326679651817e-24,4.0800482074546315e-16,3.3420161071825213e-16,0.35999999999999999,0.0,0.0095900063192322395,0.10866052186315396,1.8229500686511877e-11,2.563464943514616e-10,2.1086463014189808e-10,1.3233218567884106e-09,0.0,2.3179481838624136e-09,9.5631399730882954e-18,1.7406463503897063e-16,0.00010643344599350431,5.6173225747750315e-09,0.0,3.1245780471420046e-17,0.0,0.0,0.0,9.5164775706348419e-43,5.3382788998725515e-06,3.902003682265412e-05,1.1165889176340656e-05,3.436904094399812e-05,9.466855054937207e-07,1.2029181098591716e-07,0.00010254479645847046,2.7738810049611938e-10,2.0805199393431239e-10,7.0857922599141449e-13,3.3023921490965831e-14,2.7692899607460957e-08,1.9455985116855105e-10,1.6388396119025618e-15,1.2794734331136579e-12,2.1127605781301024e-10,2.6477334917726261e-09,1.423719118205809e-08
1.1068954468050986e-06,0.0012044066646674956,1.8067395597086268e-13,6.0228619250479659e-14,5.5317684892104719e-10,1.023401806415834e-15,1.6959437973718487e-08,0.0,0.0,1.3452070113968762e-06,3.2843521060423757e-06,5.3730980176295985e-15,2.4516618794624854e-18,4.6916577152231064e-17,2.4854895940402223e-42,5.8542778118288794e-31,6.2793378681942266e-21,6.2816807003014793e-17,5.4580156873703553e-15,3.5802187841291726e-26,-9.330333764781644e-29,1.1551071641761011e-17,1.9961579024128828e-27,3.2085358858266164e-24,8.6844797998048697e-20,2.1167358501392808e-17,7.524280723243654e-17,3.3452416486014718e-17,1.5154790425195691e-07,3.7512471749845173e-20,5.7498896167318839e-19,2.3908461181791032e-15,3.2178619553760877e-22,6.8586195921021012e-24,4.1837674003627764e-16,3.4647235566239897e-16,0.35999999999999999,0.0,0.0095872540357843147,0.10865916521187467,1.8231482579935249e-11,2.5960461379978745e-10,2.1081779220938133e-10,1.3550571086783337e-09,0.0,2.3207983161219751e-09,9.7142659455146087e-18,1.7901776611000882e-16,0.00010779914312379063,5.7060923720628421e-09,0.0,3.2029427062880541e-17,0.0,0.0,0.0,9.9873292869046119e-43,5.3370887487312702e-06,3.9009538443864581e-05,1.1259160652029625e-05,3.4361094748230954e-05,9.4642157382827844e-07,1.2140361411120891e-07,0.00010385574447906114,2.7994918571232332e-10,2.0997290968061074e-10,7.2910553487060514e-13,3.3980273782573714e-14,2.8299319695491788e-08,1.9705874277787762e-10,1.6862980058195428e-15,1.2949008824124048e-12,2.1384245333580601e-10,2.7120348133733525e-09,1.4583992672531947e-08
1.1211585339141362e-06,0.0012044023132102637,1.8064171095296549e-13,6.1053181857699436e-14,5.6227176624080563e-10,1.045488355706979e-15,1.7508027345186174e-08,0.0,0.0,1.3474852499477483e-06,3.352537997975091e-06,5.592961136441274e-15,2.5544572170467403e-18,4.8140090095475275e-17,6.634165879036669e-40,1.6712075207359014e-28,6.4639273273073276e-21,6.5827279478835578e-17,5.6812133308767724e-15,3.8195869899235221e-26,2.3690684023055971e-28,1.2017426186763279e-17,2.6133418837355075e-27,3.3039539713336918e-24,9.150726861439799e-20,2.1895961170353579e-17,7.8939301965038313e-17,3.4321921945978076e-17,1.53879665860838e-07,4.0038253507444693e-20,5.9737444801883256e-19,2.4335087222900547e-15,3.3308446574791823e-22,7.2805144693539003e-24,4.3237655102188289e-16,3.632462964167372e-16,0.35999999999999999,0.0,0.0095835979581292835,0.10865736286834808,1.8233585247333252e-11,2.6393376672677505e-10,2.1075446792599178e-10,1.3977420464629408e-09,0.0,2.3243943040719378e-09,9.9153916382111214e-18,1.8571263322871049e-16,0.00010961377713534883,5.8242314747264699e-09,0.0,3.3086668689217393e-17,0.0,0.0,0.0,1.0640115821781449e-42,5.3354800254837209e-06,3.8995327890119043e-05,1.1382720965569443e-05,3.4350359921919079e-05,9.4606455408485078e-07,1.2287223041619001e-07,0.00010559752018799875,2.8333210720861991e-10,2.1251023545315207e-10,7.5689204131363633e-13,3.5274869799857852e-14,2.9113860116896172e-08,2.0037908162355443e-10,1.7505414984857375e-15,1.3153914686636785e-12,2.1725117111967415e-10,2.7987158221439496e-09,1.5051512072751784e-08
1.1354216210231737e-06,0.0012043979651427676,1.8060774556500838e-13,6.1874607179158922e-14,5.7136362200250456e-10,1.0676339072589443e-15,1.8065370651081274e-08,0.0,0.0,1.3496435014005624e-06,3.4208118766685413e-06,5.8186072792643452e-15,2.659996029837578e-18,4.9378367329673435e-17,2.148310713829226e-39,5.2674124998415494e-28,6.6508185000969108e-21,6.8932320122516404e-17,5.9102849883331402e-15,4.0709202303483391e-26,-5.9588844752159801e-28,1.2495812998856746e-17,2.3757547516928035e-27,3.4006428591325937e-24,9.6338410035236639e-20,2.2638011142746222e-17,8.2758459072083841e-17,3.5201888989990515e-17,1.5621072080297176e-07,4.2688949298899398e-20,6.2021416864361318e-19,2.4761446926902661e-15,3.4460121044360427e-22,7.7215356738288028e-24,4.4661761867367828e-16,3.8055404037058674e-16,0.35999999999999999,0.0,0.009579945106863403,0.10865556189531209,1.8235114229057792e-11,2.6826033994793614e-10,2.1069006472769253e-10,1.4409877887590571e-09,0.0,2.3277805688209105e-09,1.0116746814048662e-17,1.9253288424934384e-16,0.00011142731588230462,5.9425053787159043e-09,0.0,3.4161539566214217e-17,0.0,0.0,0.0,1.1324422172946592e-42,5.3338443342276221e-06,3.8980855982773862e-05,1.1505785584054508e-05,3.433945061611127e-05,9.4570120956878405e-07,1.2433015804300494e-07,0.00010733812163077794,2.8669029607424689e-10,2.1502901088917433e-10,7.8524830409954341e-13,3.6595987872615883e-14,2.993786503496057e-08,2.0369741908536214e-10,1.8161010882277599e-15,1.3358609837060399e-12,2.2065640977605129e-10,2.8867631794192172e-09,1.5526418387584172e-08
1.1496847081322112e-06,0.0012043936204573944,1.8057221401351234e-13,6.2692915851729997e-14,5.8045247963788647e-10,1.0898364812094147e-15,1.8631458754930473e-08,0.0,0.0,1.3516880217189711e-06,3.4891673294529017e-06,6.0501078250283063e-15,2.7683107193790311e-18,5.0631410247722152e-17,1.9735599799192149e-39,4.5509527268599107e-28,6.8399953656109154e-21,7.2133341240967657e-17,6.1453033864180375e-15,4.3346172078222572e-26,-1.1074240257657445e-27,1.2986375758996057e-17,1.1487531795187931e-27,3.4985781842083084e-24,1.0134135626031067e-19,2.3393536893796957e-17,8.6702372466319449e-17,3.6092319141852128e-17,1.5854105787027822e-07,4.5468515805936056e-20,6.4350801297363989e-19,2.5187523665440482e-15,3.5633720879499764e-22,8.1822474963647031e-24,4.6110005158200102e-16,3.9840376735399234e-16,0.35999999999999999,0.0,0.0095762954712659398,0.10865376229046066,1.8236103933542994e-11,2.7258429365774116e-10,2.1062470929550197e-10,1.4847888664849656e-09,0.0,2.3309680684361507e-09,1.0318312383729861e-17,1.9947816671675721e-16,0.00011323973461783536,6.0609028514831755e-09,0.0,3.525402847059716e-17,0.0,0.0,0.0,1.204123660388499e-42,5.3321847152506422e-06,3.896615089058193e-05,1.1628356301483343e-05,3.4328387406964582e-05,9.453322242257261e-07,1.2577747399835514e-07,0.00010907753003228888,2.9002393161302844e-10,2.1752937056084558e-10,8.1417494639949644e-13,3.794365604700815e-14,3.0771251390190897e-08,2.0701370962038947e-10,1.8829781665226136e-15,1.3563090916281032e-12,2.2405820346698554e-10,2.9761755103548423e-09,1.6008703883785263e-08
1.1639477952412488e-06,0.0012043892791472849,1.8053525689384663e-13,6.3508129137966548e-14,5.8953840457228004e-10,1.1120942056714539e-15,1.9206282605100803e-08,0.0,0.0,1.3536247428615996e-06,3.5575983009829222e-06,6.2875341612365875e-15,2.8794336509309752e-18,5.1899220339803531e-17,3.862188026227642e-39,8.882656097777133e-28,7.0314425331440248e-21,7.5431753156919893e-17,6.3863412604251425e-15,4.6110833422659875e-26,6.9729472509291379e-28,1.3489258162128815e-17,2.1464594760213573e-27,3.5977460247606683e-24,1.0651924613249998e-19,2.4162566415804139e-17,9.0773136912316987e-17,3.6993214750632013e-17,1.6087066716613717e-07,4.8380966072028e-20,6.6725585691763362e-19,2.5613302356363411e-15,3.6829323318478143e-22,8.6632223250585819e-24,4.7582395526651901e-16,4.1680365013532561e-16,0.35999999999999999,0.0,0.0095726490411896323,0.10865196405153521,1.8236586562216009e-11,2.7690559282259128e-10,2.1055851484327122e-10,1.5291398817677392e-09,0.0,2.3339671900104771e-09,1.0520070298936656e-17,2.0654811808792725e-16,0.00011505101109449405,6.1794132879421176e-09,0.0,3.6364123953014436e-17,0.0,0.0,0.0,1.2791561318437817e-42,5.3305039105661357e-06,3.8951238093814115e-05,1.1750434905385064e-05,3.4317188689869702e-05,9.4495821663573613e-07,1.2721425555127828e-07,0.00011081572878248686,2.9333319318490432e-10,2.200114490106218e-10,8.4367253897340439e-13,3.9317899931168039e-14,3.1613937100981717e-08,2.1032791228287733e-10,1.9511740039361956e-15,1.3767358124264787e-12,2.2745658621721576e-10,3.0669514536191593e-09,1.649836090131277e-08
1.1782108823502863e-06,0.001204384941209838,1.8049700220572517e-13,6.432026886560479e-14,5.9862146365358329e-10,1.1344053117884501e-15,1.9789833236054775e-08,0.0,0.0,1.355459285927929e-06,3.6260990767849983e-06,6.5309576837799496e-15,2.9933971339415056e-18,5.3181800221247207e-17,5.6298543048358861e-39,1.369833812324592e-27,7.2251473959002053e-21,7.8828964243955972e-17,6.6334713551098566e-15,4.9007308013283248e-26,1.6293966060579209e-27,1.4004603918960724e-17,4.0544520551684057e-27,3.6981798805756883e-24,1.1187522346195225e-19,2.4945127237926534e-17,9.4972848004713945e-17,3.7904576741810271e-17,1.6319953998843009e-07,5.14303694764766e-20,6.9145756470926116e-19,2.6038769364635569e-15,3.8047004933146591e-22,9.1650406468353992e-24,4.9078943240842699e-16,4.3576185459379719e-16,0.35999999999999999,0.0,0.0095690058070143583,0.10865016717662314,1.8236592276320295e-11,2.8122420675523652e-10,2.1049158065723377e-10,1.5740355075178791e-09,0.0,2.3367877729423596e-09,1.0722003461122028e-17,2.1374236622131965e-16,0.00011686112536632227,6.2980266814619641e-09,0.0,3.7491814357449287e-17,0.0,0.0,0.0,1.3576413186311512e-42,5.3288046902525052e-06,3.8936140597518621e-05,1.187202317684449e-05,3.4305870562850281e-05,9.4457974500312018e-07,1.2864058014178575e-07,0.00011255270325272133,2.9661825912262277e-10,2.2247537981852943e-10,8.7374160251811044e-13,4.0718742821911717e-14,3.2465841040461679e-08,2.1363999035929159e-10,2.0206897563923136e-15,1.3971423673607504e-12,2.3085159081200362e-10,3.1590896611338225e-09,1.69953818545218e-08
1.1924739694593239e-06,0.00120438060664062,1.8045756680165296e-13,6.5129357341314042e-14,6.0770172447723448e-10,1.1567681262797353e-15,2.0382101768496283e-08,0.0,0.0,1.3571969817423266e-06,3.6946642582137544e-06,6.7804497987028287e-15,3.110233467632883e-18,5.4479152631090377e-17,-8.7070125193216858e-40,-2.0688181778627561e-28,7.4210994594919642e-21,8.2326380988346039e-17,6.886766425460135e-15,5.2039784635930322e-26,-1.2667648670240036e-27,1.4532556758556246e-17,2.7346359570342252e-27,3.7998844032180808e-24,1.1741243739796165e-19,2.5741246449845684e-17,9.9303602138361076e-17,3.8826405460880639e-17,1.6552766866887872e-07,5.4620851752361411e-20,7.1611299276029365e-19,2.6463912357951881e-15,3.928684171072e-22,9.6882910279687845e-24,5.0599658310835086e-16,4.5528654003633087e-16,0.35999999999999999,0.0,0.0095653657595829635,0.1086483716636813,1.8236149366703644e-11,2.8554010852785777e-10,2.1042399636317431e-10,1.6194704882039989e-09,0.0,2.3394391453371879e-09,1.0924095779824138e-17,2.2106053026473984e-16,0.00011867005951189255,6.4167335797125955e-09,0.0,3.8637087848217038e-17,0.0,0.0,0.0,1.4396823047560153e-42,5.3270894148829718e-06,3.8920879229155566e-05,1.1993122890542792e-05,3.4294447554746831e-05,9.4419731487976304e-07,1.3005652524509773e-07,0.00011428844054101261,2.9987930911233938e-10,2.2492129775283962e-10,9.0438261131662163e-13,4.2146205838350552e-14,3.3326883006291394e-08,2.169499108623658e-10,2.0915264716510537e-15,1.4175290593129032e-12,2.3424325089586598e-10,3.2525887982016811e-09,1.7499759231521875e-08
1.2067370565683614e-06,0.001204376275428789,1.8041705715464988e-13,6.5935417308784398e-14,6.1677925511483739e-10,1.1791810674665136e-15,2.0983079409491847e-08,0.0,0.0,1.3588428816532102e-06,3.7632887493328066e-06,7.0360819221586936e-15,3.2299748810180861e-18,5.5791279008504191e-17,-1.1054480242050616e-39,-3.746577882746118e-28,7.6192812747902268e-21,8.5925408014213175e-17,7.1462992353053345e-15,5.5212519124647753e-26,-2.4587266871052038e-27,1.5073260424047196e-17,2.3147816585973462e-28,3.9027926574177785e-24,1.2313404251141642e-19,2.655095070403104e-17,1.0376749649040111e-16,3.9758703701898938e-17,1.6785504648970723e-07,5.7956594973358758e-20,7.4122199071204896e-19,2.6888720228443814e-15,4.0548909072751223e-22,1.02335701105579e-23,5.2144550477423594e-16,4.7538585931913482e-16,0.35999999999999999,0.0,0.0095617288901684045,0.10864657751016581,1.8235284289944674e-11,2.8985327466815183e-10,2.103558446623097e-10,1.6654396388184218e-09,0.0,2.3419301431747918e-09,1.1126332170801201e-17,2.2850222104410145e-16,0.00012047779749088441,6.5355250615482534e-09,0.0,3.9799932423997795e-17,0.0,0.0,0.0,1.5253836057077723e-42,5.3253596854068571e-06,3.8905472792721607e-05,1.2113735814778872e-05,3.4282933125139252e-05,9.4381138310278805e-07,1.314621683098348e-07,0.0001160229293405381,3.0311652485356397e-10,2.2734933937705124e-10,9.355959951466275e-13,4.3600307991419572e-14,3.41969836989014e-08,2.2025764426785955e-10,2.1636850928204341e-15,1.4378943801307365e-12,2.3763160180068309e-10,3.3474475440413735e-09,1.8011485593553296e-08
