Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423)
2.032661274055581e-10,0.0008348636865227457,8.0642570900262769e-18,2.3172442666540749e-22,2.3172433533705185e-22,5.0142514190065306e-30,1.0115504297964087e-28,0.0,0.0,1.6048723346584023e-12,1.0386549964587022e-18,1.4076416564715785e-32,2.3554976891064655e-34,7.2037797236366764e-31,2.6942221703944764e-64,1.122644034409863e-47,1.2599240140535689e-36,2.3442836055815749e-34,7.2940576819447594e-31,1.9110656398218258e-56,1.3880444286482997e-58,1.6954091725240231e-33,2.0931023344159196e-35,2.8655555473927798e-40,2.9083305132937675e-45,5.0456620419346302e-33,3.8874445659973918e-41,3.5513293652546616e-29,9.0058891743091979e-15,3.6419777508463179e-47,4.3095697066973315e-39,1.254442281707939e-25,1.4893557101424471e-39,5.2454449140254897e-43,1.0784573770914282e-31,1.4484432009396094e-39,0.35999999999999999,0.0,0.009889891994151077,0.10880297251567159,1.466281495186546e-15,8.1531539683535305e-19,1.1776311371863445e-13,1.0931765614995584e-26,0.0,1.1486025096925287e-16,3.7552455320852449e-29,1.7088317786739729e-31,9.4594254470017179e-13,2.3683020365186111e-22,0.0,8.1468707918449917e-29,0.0,0.0,0.0,0.0,2.6510363707120998e-08,5.1139541190695283e-08,2.8721463526054911e-09,2.6055999484711204e-08,1.4267026582951095e-09,8.980164842889298e-15,2.1235954993360671e-14,2.5724331534448934e-17
2.0933053829701626e-10,0.0008348636843414328,8.488573736888184e-18,2.5065505610978574e-22,2.506549585980097e-22,5.7330155728467249e-30,1.1531313766402882e-28,0.0,0.0,1.6939303738468386e-12,1.1509165793323788e-18,1.7168243024830278e-32,2.8164860674879612e-34,8.6125253585925032e-31,3.386496526567125e-64,1.3074914136483568e-47,1.434680733800813e-36,2.8038074724303123e-34,8.7238271479902334e-31,2.5467159883450658e-56,1.8028892629896347e-58,2.0277374293390663e-33,2.3116396683765252e-35,3.3214471152891294e-40,3.7856724751366031e-45,6.0346891177787964e-33,4.7942191368614552e-41,4.1172200619981529e-29,9.6873938342646798e-15,4.5842963889377181e-47,5.193666036381851e-39,1.3902579262789109e-25,1.8357428302593251e-39,6.4677464046663459e-43,1.2898509051737173e-31,1.7345546263915143e-39,0.35999999999999999,0.0,0.0098898887718655397,0.10880297126486374,1.5490392443291197e-15,8.8114734383834224e-19,1.2323505046169841e-13,1.2791571089163828e-26,0.0,1.2418260802164764e-16,4.0421557355836146e-29,1.8702851216681268e-31,1.003530115718554e-12,2.6383531573690809e-22,0.0,8.8989978275404215e-29,0.0,0.0,0.0,0.0,2.687804727450606e-08,5.2657673426488169e-08,2.9578334659709842e-09,2.7256590138392037e-08,1.4768287240383549e-09,9.6596334917386397e-15,2.3303736456691248e-14,2.7760342652314681e-17
2.1539494918847442e-10,0.0008348636821406685,8.9232888544576206e-18,2.7056822275305794e-22,2.7056811892849586e-22,6.5303850989848552e-30,1.3098007512353206e-28,0.0,0.0,1.7850912424304348e-12,1.2716015448318095e-18,2.0819105109390649e-32,3.3495731971951318e-34,1.0241139143560857e-30,4.2295778447553557e-64,1.5162554010893633e-47,1.6275474176802325e-36,3.3352961778596982e-34,1.0377505845943256e-30,3.3657161591104123e-56,2.3240444089545168e-58,2.4121095133551779e-33,2.5453937006297144e-35,3.8327129377459243e-40,4.8891556477039859e-45,7.1785994087387303e-33,5.8756877100672873e-41,4.75147369886952e-29,1.039777804601735e-14,5.7453115273813247e-47,6.2254014262412015e-39,1.5361862180572826e-25,2.2485987230594821e-39,7.9252069897089353e-43,1.5343488515159982e-31,2.06672660852263e-39,0.35999999999999999,0.0,0.0098898855495826773,0.10880297000290086,1.6344968253846665e-15,9.4998221825425457e-19,1.287614783945341e-13,1.4899009128633792e-26,0.0,1.3402467007467328e-16,4.3455907664788674e-29,2.0431727575360336e-31,1.0628525893315123e-12,2.9317580686669133e-22,0.0,9.6962364550630409e-29,0.0,0.0,0.0,0.0,2.7234587579928618e-08,5.417579166032314e-08,3.0435204117533485e-09,2.8468322337337092e-08,1.5269660487408143e-09,1.0367891021533158e-14,2.5501766383710258e-14,2.9887024622957209e-17
2.2145936007993258e-10,0.0008348636799215363,9.368384441828957e-18,2.914876928699957e-22,2.9148758262089884e-22,7.4124458750397913e-30,1.4826971458756406e-28,0.0,0.0,1.878341947026731e-12,1.4010814603142101e-18,2.5109395403459066e-32,3.9633095362131293e-34,1.2115583454403669e-30,5.2507283325649918e-64,1.7512258949787222e-47,1.8397933488706917e-36,3.9472936704881016e-34,1.2281676174859601e-30,4.4133019419453054e-56,2.9744652911041518e-58,2.8547039798555909e-33,2.7948953229169006e-35,4.404064146858699e-40,6.267671488344397e-45,8.4957799189611771e-33,7.1587439847771483e-41,5.4597768388909508e-29,1.113728347940243e-14,7.1693551440106417e-47,7.4240969712016135e-39,1.6926483338362284e-25,2.7380977424799965e-39,9.6539573145327444e-43,1.8158811891579351e-31,2.4507802643532034e-39,0.35999999999999999,0.0,0.0098898823273024794,0.10880296873040382,1.7226653871595644e-15,1.0218489914068026e-18,1.3433965696049517e-13,1.7278330939700461e-26,0.0,1.4440313816703605e-16,4.6664254257054065e-29,2.2280770156439475e-31,1.1239132306700087e-12,3.2499658684715589e-22,0.0,1.0539926818239705e-28,0.0,0.0,0.0,0.0,2.7580603493364359e-08,5.569389790907721e-08,3.1292071899528804e-09,2.9690577222629764e-08,1.5771126121826436e-09,1.110517826950723e-14,2.7833868642156873e-14,3.2105210047241631e-17
2.2752377097139074e-10,0.0008348636776850576,9.823842607685028e-18,3.1343719168446986e-22,3.1343707491817286e-22,8.3855725540177424e-30,1.6730123949835495e-28,0.0,0.0,1.9736702170105288e-12,1.5397339293325451e-18,3.0128204730256882e-32,4.6669433954769792e-34,1.4263920089668158e-30,6.4811750666629361e-64,2.0148376430719208e-47,2.0727354946990727e-36,4.6490418751463677e-34,1.4465091919013876e-30,5.7440790881133339e-56,3.7811829274099549e-58,3.3622040726515011e-33,3.0606728604029816e-35,5.0404428810121132e-40,7.9787491276973137e-45,1.0006119495624717e-32,8.6734199607280573e-41,6.2480723680848207e-29,1.1906139830530527e-14,8.9083236888532926e-47,8.8109380707560355e-39,1.860068853294246e-25,3.3155907910620959e-39,1.16943309986255e-42,2.1386988855834738e-31,2.8930804585156332e-39,0.35999999999999999,0.0,0.0098898791050249339,0.10880296744795878,1.813554384626435e-15,1.0967751812184977e-18,1.3996699635230969e-13,1.9955342312998581e-26,0.0,1.5533477667570251e-16,5.0055824489706918e-29,2.4255986805434923e-31,1.1867153176343661e-12,3.5944831984711767e-22,0.0,1.1431411585709501e-28,0.0,0.0,0.0,0.0,2.7916679513755236e-08,5.7211993830080996e-08,3.2148938005698747e-09,3.0922770305566677e-08,1.6272667536646925e-09,1.1871724140766741e-14,3.0303845687871629e-14,3.4415689929904254e-17
2.335881818628489e-10,0.0008348636754321982,1.0289645561706903e-17,3.3644040361020747e-22,3.3644028025461773e-22,9.4564342382471583e-30,1.8819926993932342e-28,0.0,0.0,2.0710644641265109e-12,1.6879425973040653e-18,3.5973959878403289e-32,5.4704517057686421e-34,1.6716400355022909e-30,7.9565518534909149e-64,2.3096747297063098e-47,2.3277387612177412e-36,5.4505114958295903e-34,1.6958774047107481e-30,7.4236104574075532e-56,4.7758776142696082e-58,3.9418199896906446e-33,3.3432517987555366e-35,5.7470248291191725e-40,1.0089754508931157e-44,1.1731075076531159e-32,1.0453137714166289e-40,7.1225598738097203e-29,1.2704565479427952e-14,1.1022711964404854e-46,1.0409092914113543e-38,2.0388755895031374e-25,3.9936981136065762e-39,1.4091199845105525e-42,2.5073880615628429e-31,3.4005693512957747e-39,0.35999999999999999,0.0,0.009889875882750027,0.10880296615611913,1.9071716801830369e-15,1.1747869321395191e-18,1.456410491468544e-13,2.2957451998535604e-26,0.0,1.6683640316995425e-16,5.3640341663657135e-29,2.6363570560070239e-31,1.2512621393343272e-12,3.966875155473184e-22,0.0,1.2372035960167653e-28,0.0,0.0,0.0,0.0,2.8243367677979972e-08,5.8730080785210378e-08,3.300580243604629e-09,3.2164349558733476e-08,1.6774271079190872e-09,1.2667746263642855e-14,3.2915479068943477e-14,3.6819215966099609e-17
2.396525927543071e-10,0.0008348636731638689,1.0765775606793169e-17,3.6052097247267769e-22,3.6052084247778832e-22,1.0632000131889273e-29,2.110939751731007e-28,0.0,0.0,2.1705137443927914e-12,1.8460971596656079e-18,4.2755085391744821e-32,6.3845708163065151e-34,1.9505555007315784e-30,9.7173756664022604e-64,2.638475041985907e-47,2.6062162454992894e-36,6.3624328516051569e-34,1.9796106611046611e-30,9.530214445247233e-56,5.9955129251940919e-58,4.601311171746571e-33,3.6431545332272132e-35,6.5292216490397786e-40,1.2679212131613475e-44,1.3693738005416388e-32,1.2534972048130629e-40,8.0896957943390558e-29,1.3532768111147525e-14,1.3582752206716094e-46,1.224383471682789e-38,2.2294994287521327e-25,4.7864059126254563e-39,1.6894323294732589e-42,2.9268841644212046e-31,3.9808009734482782e-39,0.35999999999999999,0.0,0.0098898726604777533,0.10880296485540744,2.0035236392328107e-15,1.2559090906362985e-18,1.5135950240502691e-13,2.6313719979114e-26,0.0,1.7892487887395743e-16,5.7428041840506228e-29,2.8609900182334431e-31,1.317556994694782e-12,4.3687661838640715e-22,0.0,1.3363147686461661e-28,0.0,0.0,0.0,0.0,2.8561189363679136e-08,6.0248159893256891e-08,3.3862665190574388e-09,3.3414793613223321e-08,1.727592552740851e-09,1.3493451608643293e-14,3.5672529970087909e-14,3.9316502700952151e-17
2.4571700364576524e-10,0.0008348636708809303,1.1252215131973052e-17,3.8570250171403828e-22,3.8570236505346349e-22,1.1919545173326289e-29,2.3612118627928501e-28,0.0,0.0,2.2720077221551219e-12,2.0145933721082247e-18,5.0590689311634697e-32,7.4208272982374705e-34,2.2666283975317613e-30,1.1809559202330092e-63,3.0041347141323745e-47,2.9096294873364271e-36,7.3963267186677928e-34,2.3012932660830309e-30,1.2156995361620215e-55,7.4830342382672861e-58,5.3490085947896331e-33,3.9609001383752369e-35,7.3926832727173714e-40,1.5838257519033893e-44,1.5918900357241944e-32,1.4959924021695415e-40,9.1561933573656229e-29,1.4390945302424103e-14,1.6669665335023427e-46,1.4342667708280511e-38,2.4323741791596448e-25,5.7091667704708551e-39,2.0158712109057623e-42,3.4024861433927025e-31,4.6419768256560192e-39,0.35999999999999999,0.0,0.0098898694382080973,0.10880296354631695,2.1026152204098557e-15,1.3401652764919458e-18,1.5712017021030451e-13,3.005490564647789e-26,0.0,1.9161709970298541e-16,6.1429690876538718e-29,3.1001540588837155e-31,1.3856031912057537e-12,4.8018409497829698e-22,0.0,1.4406097058670651e-28,0.0,0.0,0.0,0.0,2.8870636991962442e-08,6.1766232073073486e-08,3.4719526269286003e-09,3.4673610055970731e-08,1.7777621658440018e-09,1.4349037073068058e-14,3.857873978772673e-14,4.1908229569321233e-17
2.5784582542868155e-10,0.0008348636662744289,1.2255952572445059e-17,4.3946265427233086e-22,4.3946250430352838e-22,1.4861234741969206e-29,2.9314543606275503e-28,0.0,0.0,2.48109127248956e-12,2.3842241485060589e-18,6.9959525093233042e-32,9.9099943075108793e-34,3.0254445588711192e-30,1.7202072819666297e-63,3.8584343547767424e-47,3.5973531418918864e-36,9.8802521571763253e-34,3.074130702114928e-30,1.9432105660015476e-55,1.1468284179246996e-57,7.145337293580183e-33,4.6519784551153466e-35,9.3872049361350532e-40,2.4302778806091016e-44,2.1264792619830059e-32,2.1024562143116884e-40,1.1615408068216674e-28,1.6197966343616176e-14,2.4812607705340751e-46,1.9454571286979962e-38,2.8766254246160089e-25,8.0146287742211806e-39,2.8319904039868508e-42,4.5451059558111358e-31,6.2434279978889213e-39,0.35999999999999999,0.0,0.0098898629936766159,0.10880296090483685,2.3090305437330411e-15,1.5181684666862785e-18,1.6876000002758921e-13,3.8823852814775641e-26,0.0,2.1888048514926989e-16,7.0120652172208439e-29,3.6247945881183498e-31,1.5269628741618492e-12,5.7685865470852161e-22,0.0,1.6652922697434367e-28,0.0,0.0,0.0,0.0,2.9466244307156149e-08,6.4802358515688179e-08,3.643324339927159e-09,3.7214525904317365e-08,1.8781110154026379e-09,1.6150588786793557e-14,4.4853506483675921e-14,4.7377557071582869e-17
2.6876176503330624e-10,0.000834863662086302,1.319439956354699e-17,4.9184804537460363e-22,4.918478836073763e-22,1.7971164045086441e-29,3.5324299794369302e-28,0.0,0.0,2.6761669434096789e-12,2.7563550442693231e-18,9.2437049841032315e-32,1.2700855589550722e-33,3.8756351395621294e-30,2.378000609891754e-63,4.7858128854117267e-47,4.3172477313549395e-36,1.2665780318766199e-33,3.9408021242836985e-30,2.9082714471240136e-55,1.6553305619345717e-57,9.1597635264810651e-33,5.3401038645205551e-35,1.1521834749993117e-39,3.5101009110597757e-44,2.7259720299729256e-32,2.8158212152531329e-40,1.4241109855893879e-28,1.792859232195765e-14,3.5034354094093386e-46,2.5284750333701837e-38,3.3227565597475861e-25,1.0723139696763413e-38,3.7915573021839318e-42,5.8264477670952036e-31,8.0584154439947981e-39,0.35999999999999999,0.0,0.0098898571936071582,0.10880295850325772,2.5041976914339823e-15,1.6893038488832538e-18,1.7936065160511298e-13,4.8377394607496255e-26,0.0,2.4565226387208327e-16,7.879368736113302e-29,4.1536354047107394e-31,1.6602094944848912e-12,6.7634694572699221e-22,0.0,1.8865949066290663e-28,0.0,0.0,0.0,0.0,2.9978053621395645e-08,6.7534854875445571e-08,3.7975583084995911e-09,3.9525581796646287e-08,1.9684329447924519e-09,1.7875963222151548e-14,5.1048070024540479e-14,5.2629100090146186e-17
2.796777046379309e-10,0.0008348636578621897,1.4165978690394706e-17,5.4816580169770882e-22,5.4816562848653475e-22,2.1571611068089502e-29,4.2263302632589853e-28,0.0,0.0,2.8777311084084249e-12,3.1684260638850823e-18,1.2074932489906354e-31,1.6106069483932069e-33,4.9122616234156064e-30,3.2454717351986606e-63,5.8853541560173422e-47,5.1429052322774877e-36,1.6065051909453812e-33,4.9984231399067842e-30,4.2815838774464676e-55,2.3536969581974859e-57,1.1618014793713498e-32,6.0939406205509974e-35,1.4018745030165177e-39,4.9923358192930475e-44,3.4575440334820714e-32,3.7251908841187916e-40,1.7304838910470995e-28,1.9759001990932731e-14,4.8887757217181375e-46,3.2514424551995223e-38,3.8154464561419399e-25,1.4171787009238421e-38,5.0142768033104946e-42,7.3900909280352035e-31,1.0296787471696787e-38,0.35999999999999999,0.0,0.0098898513935460619,0.10880295608103527,2.7082625455079474e-15,1.8709114826839619e-18,1.9006918392175937e-13,5.973918735337412e-26,0.0,2.7464368995306883e-16,8.8353408282692968e-29,4.7406201187757271e-31,1.7991821825699729e-12,7.888428873642447e-22,0.0,2.1268046266259209e-28,0.0,0.0,0.0,0.0,3.0469226450063491e-08,7.0267337110383965e-08,3.9517917341120791e-09,4.1857268863930363e-08,2.0587600026457897e-09,1.9700806207620981e-14,5.7783254771354203e-14,5.8195783633722256e-17
2.905936442425556e-10,0.0008348636536055973,1.5170589619949764e-17,6.0855214027704904e-22,6.0855195617271487e-22,2.5716793993892765e-29,5.0232728096368807e-28,0.0,0.0,3.0857414330591881e-12,3.6229662216607958e-18,1.5607630919256917e-31,2.0225474570353992e-33,6.165412631241636e-30,4.3771196389860968e-63,7.1802475568719434e-47,6.0846351600291981e-36,2.0177885740384609e-33,6.2780475135847628e-30,6.2081993593046896e-55,3.3005617075631423e-57,1.4592268696139561e-32,6.9163720631935237e-35,1.691977425185212e-39,7.0004079739521522e-44,4.3426739689285691e-32,4.8726758095445668e-40,2.0854960193436962e-28,2.169004840461964e-14,6.7456216653082089e-46,4.1402646582586057e-38,4.3573135930145514e-25,1.8518321693338592e-38,6.5565297156962794e-42,9.2819427704765598e-31,1.3034851863786785e-38,0.35999999999999999,0.0,0.009889845593493294,0.10880295364018823,2.9212133350213811e-15,2.063092819933018e-18,2.0087659871174632e-13,7.315638632344171e-26,0.0,3.0595355678771868e-16,9.8884079735673899e-29,5.390252946862632e-31,1.943900413371037e-12,9.1555763904632988e-22,0.0,2.3867182030639038e-28,0.0,0.0,0.0,0.0,3.0941779926617515e-08,7.2999806824437314e-08,4.1060246167663472e-09,4.4207569999314892e-08,2.1490905644909196e-09,2.1625967873875926e-14,6.5080246083704344e-14,6.4080531106504169e-17
3.015095838471803e-10,0.0008348636493197152,1.6208132527519579e-17,6.7314286606626229e-22,6.7314267183382064e-22,3.0464583881310924e-29,5.9340596299935551e-28,0.0,0.0,3.3001597224658363e-12,4.122569362330209e-18,1.9977299740327328e-31,2.516964024871869e-33,7.6683645527098434e-30,5.8386317499193209e-63,8.6956899300466566e-47,7.1532769913331562e-36,2.5114837403333396e-33,7.8140687155848482e-30,8.8757137051124658e-55,4.5691771020204967e-57,1.8162465098460027e-32,7.8102341966385158e-35,2.0269419408966228e-39,9.6881100525097164e-44,5.4051502485813856e-32,6.3070674345116361e-40,2.4942473037513558e-28,2.3722515278140725e-14,9.2085859204331781e-46,5.224324749729066e-38,4.9509976024330691e-25,2.394519956236268e-38,8.4836015401778048e-42,1.1552847185313373e-30,1.6358907952658149e-38,0.35999999999999999,0.0,0.009889839793448818,0.10880295118253758,3.1430291609258622e-15,2.2659409045061915e-18,2.1177476355847593e-13,8.8897802060258711e-26,0.0,3.3968047349290105e-16,1.1047695918866961e-28,6.1072340426386526e-31,2.0943836876396698e-12,1.0577719878945899e-21,0.0,2.6671351163122476e-28,0.0,0.0,0.0,0.0,3.1397533910699035e-08,7.5732265127293423e-08,4.2602569564641177e-09,4.6574665365080955e-08,2.2394234999988862e-09,2.3652229253350769e-14,7.2960070989726045e-14,7.0286025196417779e-17
3.1242552345180497e-10,0.0008348636450073997,1.7278508031910911e-17,7.4207337390479141e-22,7.4207317054196202e-22,3.5876608403003194e-29,6.9701984775855028e-28,0.0,0.0,3.5209515148465562e-12,4.6698944826194819e-18,2.5338630024068113e-31,3.1060432857356664e-33,9.4577421722814343e-30,7.708599670331623e-63,1.0458965344287378e-46,8.3602059293097849e-36,3.0997766314943901e-33,9.6443962091662568e-30,1.2524245680091693e-54,6.2502330367317454e-57,2.24167158418371e-32,8.7783139040197052e-35,2.4114869706675416e-39,1.3245332891842303e-43,6.6711928824873775e-32,8.0845372705130266e-40,2.9620986549848921e-28,2.5857123656092472e-14,1.2443480901933363e-45,6.5367853562290004e-38,5.5991575355853526e-25,3.0662101934557964e-38,1.0870606264211102e-41,1.4258845105635636e-30,2.0366091082571519e-38,0.35999999999999999,0.0,0.0098898339934125994,0.10880294870972607,3.3736810146358636e-15,2.4795411827028151e-18,2.227563271391417e-13,1.0725479868471516e-25,0.0,3.7592276885003944e-16,1.232306528433271e-28,6.8964590400631913e-31,2.2506515228092497e-12,1.2168377427823938e-21,0.0,2.9688575567689698e-28,0.0,0.0,0.0,0.0,3.183813032825656e-08,7.8464712786821262e-08,4.4144887532071117e-09,4.8956913052982521e-08,2.3297580205720925e-09,2.5780308925486104e-14,8.1443609498558267e-14,7.6814731059338441e-17
3.2334146305642966e-10,0.0008348636406712404,1.8381617138773265e-17,8.1547865023378127e-22,8.154784389897996e-22,4.2018355097925334e-29,8.1439241657436853e-28,0.0,0.0,3.7480857154232042e-12,5.2676660533439189e-18,3.1867268816323399e-31,3.8031576030278843e-33,1.1573676727205984e-29,1.008041543776708e-62,1.2499523971386826e-46,9.7173390548582248e-36,3.7960397037932797e-33,1.1810629945854072e-29,1.7458236678336598e-54,8.4550760266302298e-57,2.7451710289083231e-32,9.8233475273461864e-35,2.8506039921764851e-39,1.7904582907335083e-43,8.1695741167556761e-32,1.026937245252403e-39,3.4946692201902063e-28,2.8094537923508649e-14,1.6652920833107854e-45,8.1149032690281477e-38,6.3044702968657006e-25,3.8908577125437941e-38,1.3803456866562527e-41,1.7461432330079655e-30,2.5165251761600017e-38,0.35999999999999999,0.0,0.0098898281933846154,0.10880294622323564,3.6131326945048083e-15,2.7039722337216342e-18,2.3381464283963492e-13,1.2854219076073209e-25,0.0,4.1477840611464547e-16,1.3725147817947826e-28,7.7630184151116833e-31,2.4127234455304223e-12,1.3941790852878204e-21,0.0,3.2926904267012751e-28,0.0,0.0,0.0,0.0,3.2265050601398859e-08,8.11971503370847e-08,4.5687200069970533e-09,5.1352831654807799e-08,2.4200935713447277e-09,2.801086900679379e-14,9.0551605489989766e-14,8.3668917217124818e-17
3.3425740266105434e-10,0.0008348636363135668,1.9517361191057618e-17,8.9349327459261283e-22,8.9349305698753367e-22,4.8959274190258012e-29,9.4682198564724117e-28,0.0,0.0,3.981534266104162e-12,5.9186743331461364e-18,3.9761656807923982e-31,4.6229204990052824e-33,1.405996133275346e-29,1.3064355966015146e-62,1.4849060056378506e-46,1.1237141893780832e-35,4.6148874574353352e-33,1.4358232974015462e-29,2.4060283804275051e-54,1.1319358822826275e-56,3.3373116482495415e-32,1.0948019766858421e-34,3.3495603860037772e-39,2.3948340581977414e-43,9.9317377628502265e-32,1.2934746442037213e-39,4.0978334300929218e-28,3.043537123258262e-14,2.2082645688491873e-45,1.0000356812124681e-37,7.0696292271143245e-25,4.8956797650289252e-38,1.7379880849078015e-41,2.1227814546755192e-30,3.0877868536190573e-38,0.35999999999999999,0.0,0.0098898223933648402,0.1088029437244033,3.8613416315890122e-15,2.9393064291210516e-18,2.4494369980738276e-13,1.5309913900328961e-25,0.0,4.5634490746669216e-16,1.5265383269755326e-28,8.7121966887301655e-31,2.5806189855851671e-12,1.5912938801714648e-21,0.0,3.6394413411359998e-28,0.0,0.0,0.0,0.0,3.2679631380764852e-08,8.3929578150916352e-08,4.7229507178356604e-09,5.3761084530382942e-08,2.5104297586206289e-09,3.0344520558712775e-14,1.0030467707860631e-13,9.0850674424138246e-17
