Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870),S(1888),S(1972),S(1993)
2.5952821616982584e-05,0.0012887734829659968,1.4425931135452274e-13,3.6862165318041333e-12,1.4853362098241059e-08,6.6572132182530259e-13,9.4850080449329041e-06,0.0,0.0,1.3569092251514853e-06,9.1045199597796156e-05,6.3946380887654379e-11,3.4424704849423933e-14,2.3065396037451148e-14,6.5223751000235668e-39,1.9031146112691639e-27,9.2483066472248098e-18,1.016900933848708e-12,6.4730825404202941e-11,2.8472981882608189e-20,1.4581658994582886e-26,1.29916115339744e-13,1.030526195431365e-25,1.7998284225021328e-20,2.3426430659652255e-13,1.4870662074867877e-14,2.1364014439612953e-12,1.6554137713700607e-14,3.486159043016545e-06,2.1374023233102033e-14,7.7902060487585861e-16,4.4517538191132229e-14,6.2707549435436444e-19,1.6311983256599311e-18,3.4546762142352875e-13,6.4245503834676803e-12,0.35999999999999999,0.0,0.0060258017839839029,0.10684108577334822,1.2046613133775828e-11,4.8582746688184146e-09,1.4123503863850778e-10,1.8591835333796656e-07,0.0,2.0087746365569842e-09,2.534634565339281e-16,4.2484397663574442e-14,0.0019425250348173914,1.4076464779873893e-07,0.0,1.7889222258734053e-14,0.0,0.0,0.0,2.7592741759051905e-37,3.596078160921043e-06,2.3669974576770017e-05,3.1021994734831811e-05,2.1432774375398072e-05,5.2931013815793574e-07,3.7497605178611143e-07,0.0018282862651850592,7.9631758858140098e-10,5.9751068579035349e-10,6.6530056156964767e-10,2.8589775377492682e-11,2.9239449188641224e-06,3.5321468726437602e-09,1.4170982491241229e-12,2.2438286172236327e-11,3.5379443469760453e-09,6.0943884597194328e-08,3.0310626947180655e-07,9.1309278449078837e-06
2.6534683784610236e-05,0.0012887058425293202,1.434935866200348e-13,3.8692498274276e-12,1.5167186591340381e-08,6.7678611026363377e-13,9.8560193666826674e-06,0.0,0.0,1.356523547959996e-06,9.2647718129116566e-05,6.825026588328379e-11,3.6992212066126506e-14,2.4068599032075433e-14,7.1064098451558083e-39,2.0363354182197126e-27,9.8899254733618412e-18,1.0822977006074331e-12,6.90805306398e-11,3.1041817647706898e-20,1.5907059882466781e-26,1.3862924473680211e-13,1.0599335954364801e-25,1.948189637709419e-20,2.5047182009006852e-13,1.5675872292833171e-14,2.2802968182272411e-12,1.7269551790955256e-14,3.5492536453253279e-06,2.3346910453895473e-14,8.1536325051663783e-16,4.5023972023473444e-14,6.6938588262602992e-19,1.7713312144005305e-18,3.6094586751356333e-13,6.8378475137283666e-12,0.35999999999999999,0.0,0.0059738727105862512,0.10681402275943611,1.1986940784859162e-11,4.9285798714660771e-09,1.4010102688258289e-10,1.9038321060788597e-07,0.0,2.0083524536606348e-09,2.5770616988056133e-16,4.3441030946483865e-14,0.0019698360604124819,1.4312090025309322e-07,0.0,1.8592873497598111e-14,0.0,0.0,0.0,2.9794411816515999e-37,3.5671743304642462e-06,2.3443220494140554e-05,3.0745872294023598e-05,2.125673613886592e-05,5.2413415753739562e-07,3.7526284488435706e-07,0.0018531804348448898,7.9676659155351492e-10,5.9784774020961679e-10,6.9289393976453771e-10,2.9769559872434031e-11,2.9822920381615647e-06,3.5818093267941852e-09,1.4755761064627747e-12,2.2742559704363641e-11,3.5859695341051621e-09,6.2378938938460789e-08,3.1020021627101968e-07,9.4936202348133468e-06
2.711654595223789e-05,0.0012886393811784792,1.4274418671241271e-13,4.0572392326272662e-12,1.5480107843016136e-08,6.8776153798263532e-13,1.0231988239144023e-05,0.0,0.0,1.3561444095807773e-06,9.4234856736387338e-05,7.273815794336754e-11,3.9694191473939007e-14,2.509092309098813e-14,7.5854803465988952e-39,2.2363592981817059e-27,1.0560393512756609e-17,1.1502638546997369e-12,7.3615539527796242e-11,3.3775912459940808e-20,1.7301429015917014e-26,1.4771265984526763e-13,1.0894826700902083e-25,2.1050895311561883e-20,2.674042051725755e-13,1.6506742781427999e-14,2.4302963937381299e-12,1.7998330527012664e-14,3.6118435958698301e-06,2.5452260767872101e-14,8.524813501028898e-16,4.5517730077336335e-14,7.1361606954084421e-19,1.9198762617330685e-18,3.7673653922675022e-13,7.2672419759713221e-12,0.35999999999999999,0.0,0.0059228238374608088,0.10678740691939308,1.19292523147143e-11,4.9977953260576001e-09,1.389859163134686e-10,1.948438347293283e-07,0.0,2.0081020726257497e-09,2.6190745280337265e-16,4.4390497100530862e-14,0.0019966961068254609,1.4545414371877987e-07,0.0,1.9306124937940185e-14,0.0,0.0,0.0,3.2111757245779437e-37,3.5387527349843702e-06,2.3220329855842728e-05,3.0473440953361442e-05,2.1083692190279342e-05,5.1904826135956112e-07,3.7554837267123149e-07,0.0018776298352492372,7.972152559509161e-10,5.9818453823919609e-10,7.2094340217751982e-10,3.0968560157170979e-11,3.0401402140936178e-06,3.6306517092498713e-09,1.5350064233057906e-12,2.3041396613749325e-11,3.6331381128811224e-09,6.3815724802225631e-08,3.173014541617051e-07,9.8612601699759841e-06
2.769840811986554e-05,0.0012885740690313744,1.4201081093621153e-13,4.2501794370616109e-12,1.579212937210046e-08,6.9865200100844949e-13,1.0612826436572588e-05,0.0,0.0,1.3557716690084871e-06,9.5806881054910287e-05,7.7413466865651366e-11,4.2534889002510692e-14,2.6132213583607723e-14,8.0163301452749057e-39,2.4036318131466492e-27,1.1260232624334067e-17,1.2208362779979838e-12,7.8339239071729191e-11,3.6681691163711416e-20,1.8797456875824652e-26,1.5717309942950402e-13,1.1192083632250379e-25,2.2708055312460387e-20,2.8507661568120582e-13,1.7363543588770566e-14,2.586508745947631e-12,1.8740355478768269e-14,3.6739372635786995e-06,2.7695752805985904e-14,8.9036930329404829e-16,4.5999184318635802e-14,7.5981212253015128e-19,2.0771223514974466e-18,3.9283750576218835e-13,7.7129496632735766e-12,0.35999999999999999,0.0,0.0058726328014601656,0.10676122701143125,1.1873480464959545e-11,5.0659475349002649e-09,1.37889236103803e-10,1.9930032994945037e-07,0.0,2.0080185489570669e-09,2.6606835270742343e-16,4.5332923960865511e-14,0.0020231165082589095,1.4776495988734095e-07,0.0,2.0028814915216347e-14,0.0,0.0,0.0,3.454764290283041e-37,3.5108013501578695e-06,2.3001204202182912e-05,3.0204767296877458e-05,2.0913566471642402e-05,5.140501076791463e-07,3.758327788243959e-07,0.0019016456968649501,7.9766382965360831e-10,5.9852126593296716e-10,7.4944453618386636e-10,3.2186584247628892e-11,3.0974975709889413e-06,3.67869463064201e-09,1.5953796836804865e-12,2.3334934174138919e-11,3.6794717168992466e-09,6.5254244925536154e-08,3.2441002338356824e-07,1.0233759372164239e-05
2.8280270287493193e-05,0.0012885098772075438,1.4129316897220521e-13,4.4480637507457939e-12,1.6103256257772968e-08,7.0946182646171643e-13,1.0998447949863958e-05,0.0,0.0,1.355405190164962e-06,9.7364049859120005e-05,8.2279574734764103e-11,4.5518599789361641e-14,2.7192338154953415e-14,8.9064276040022926e-39,2.5555287677874533e-27,1.1989954369826555e-17,1.2940512673139582e-12,8.3254986348695124e-11,3.9765687640323405e-20,2.0393581917433308e-26,1.6701724260527998e-13,1.1492349282213121e-25,2.4456179537936994e-20,3.0350415171486945e-13,1.8246543595484635e-14,2.7490413977152809e-12,1.9495523806837594e-14,3.7355428098123921e-06,3.0083172836127147e-14,9.2902147049983784e-16,4.6468693591472425e-14,8.0802068945345627e-19,2.2433619226943472e-18,4.0924668243421997e-13,8.1751825211583872e-12,0.35999999999999999,0.0,0.0058232780080932009,0.10673547216917438,1.18195607438005e-11,5.1330621352511764e-09,1.3681053139041451e-10,2.0375279918610759e-07,0.0,2.0080971066373432e-09,2.7018987973817512e-16,4.6268441530793521e-14,0.0020491082204023964,1.5005390975766291e-07,0.0,2.0760785898965751e-14,0.0,0.0,0.0,3.7104910488630081e-37,3.4833085597350751e-06,2.278574846155308e-05,2.9939894951295528e-05,2.074628554773244e-05,5.091374365631294e-07,3.7611618492402823e-07,0.0019252388744834959,7.9811251516587399e-10,5.9885807529576282e-10,7.7839303997498547e-10,3.3423445131906328e-11,3.1543720490801522e-06,3.7259580132882591e-09,1.6566866180671321e-12,2.3623305067502617e-11,3.7249912560576971e-09,6.6694502011726029e-08,3.3152596312442514e-07,1.0611031782967597e-05
2.8862132455120845e-05,0.001288446777786061,1.4059097700569558e-13,4.6508842031141182e-12,1.6413492849660368e-08,7.2019527576515933e-13,1.1388768914973556e-05,0.0,0.0,1.3550448417239183e-06,9.890661530131232e-05,8.7339836292062858e-11,4.8649667589341646e-14,2.827114560011639e-14,9.3820374659359167e-39,2.796664728129826e-27,1.2750060388161568e-17,1.3699445436581808e-12,8.8366108839888695e-11,4.303450503825836e-20,2.2062698628876995e-26,1.7725170953628604e-13,1.179392214955573e-25,2.6298080583662521e-20,3.2270185937741646e-13,1.9156011206885698e-14,2.9180008350774957e-12,2.0263718509442415e-14,3.7966681953621573e-06,3.2620413918661554e-14,9.6843218081539349e-16,4.6926604163232816e-14,8.5828861076877599e-19,2.4188887491117322e-18,4.2596202814699914e-13,8.6541486518727913e-12,0.35999999999999999,0.0,0.0057747385967891838,0.10671013188596039,1.1767431438822996e-11,5.1991639349222602e-09,1.3574936256736497e-10,2.0820134388273104e-07,0.0,2.0083331330267708e-09,2.7427300840980927e-16,4.7197181248071789e-14,0.0020746818362671906,1.5232153454028797e-07,0.0,2.1501884352518293e-14,0.0,0.0,0.0,3.9786378067161689e-37,3.4562631374526119e-06,2.2573870797796483e-05,2.9678848118053234e-05,2.0581778488079923e-05,5.0430806633458841e-07,3.763986943359539e-07,0.0019484198629485339,7.9856147797469124e-10,5.9919509055494586e-10,8.0778471863906829e-10,3.4678960588586463e-11,3.2107714077505897e-06,3.77246111998813e-09,1.7189181943932956e-12,2.3906637576243663e-11,3.7697169468551784e-09,6.8136498747657641e-08,3.3864931164606683e-07,1.0992993489759231e-05
2.9443994622748497e-05,0.001288384743765761,1.3990395534137343e-13,4.8586313101631593e-12,1.6722840683051345e-08,7.3085654762259669e-13,1.1783707544208473e-05,0.0,0.0,1.3546904967010718e-06,0.00010043482313982499,9.2597577318861142e-11,5.1932483276301902e-14,2.9368455287948385e-14,9.6728736848163881e-39,3.0040467739460845e-27,1.3541039626755631e-17,1.4485512449958245e-12,9.3675902805830079e-11,4.6494775859796868e-20,2.3845825651112849e-26,1.8788305787700201e-13,1.2096749229584917e-25,2.8236562952458925e-20,3.4268473095582568e-13,2.0092203643916559e-14,3.0934925081131213e-12,2.1044803143270076e-14,3.8573211871393253e-06,3.5313475045869784e-14,1.0085957394630692e-15,4.7373250220376706e-14,9.1066172385998234e-19,2.6039959330749272e-18,4.4298133317450891e-13,9.1500523245149918e-12,0.35999999999999999,0.0,0.0057269944082401882,0.10668519599994403,1.171703337472621e-11,5.2642769460892702e-09,1.3470530459637563e-10,2.1264606390128602e-07,0.0,2.0087221818035539e-09,2.7831867914651122e-16,4.8119275354267927e-14,0.002099847601212628,1.5456835651338726e-07,0.0,2.2251960598653487e-14,0.0,0.0,0.0,4.2594839641181481e-37,3.4296542293953245e-06,2.2365482469959502e-05,2.9421634615116193e-05,2.0419976753046577e-05,4.9955989013865223e-07,3.7668039538345754e-07,0.0019711988120837509,7.9901085343711699e-10,5.9953241332819478e-10,8.3761548041042942e-10,3.5952953014575764e-11,3.2667032291449394e-06,3.8182225813481654e-09,1.78206560950043e-12,2.4185055765628948e-11,3.8136683411454985e-09,6.9580237802950313e-08,3.4578010631607286e-07,1.1379562654848783e-05
3.002585679037615e-05,0.0012883237490274163,1.3923183599718931e-13,5.0712942177889843e-12,1.7031304072027695e-08,7.4144978080583472e-13,1.2183184052757906e-05,0.0,0.0,1.3543420322457072e-06,0.0001019489129567991,9.8056095199082414e-11,5.5371484304987232e-14,3.0484141453267718e-14,1.1042922280809124e-38,3.1670760071463637e-27,1.436336953879083e-17,1.5299059305465008e-12,9.9187633927128994e-11,5.0153260916225567e-20,2.5747300549482896e-26,1.9891778435068742e-13,1.2403113362295397e-25,3.0274469748700284e-20,3.6346770584405738e-13,2.1055372412695155e-14,3.2756208252806749e-12,2.1838680824966579e-14,3.9175093645674704e-06,3.8168460260504473e-14,1.0495064347726393e-15,4.7808954392900011e-14,9.651864299651356e-19,2.7989812877970386e-18,4.603023675830371e-13,9.6630940544908359e-12,0.35999999999999999,0.0,0.0056800259536655224,0.10666065467994994,1.1668309601274362e-11,5.3284244174190177e-09,1.3367794636877034e-10,2.1708705744531959e-07,0.0,2.0092599554999352e-09,2.8232779974518368e-16,4.9034856353731563e-14,0.0021246154272151862,1.5679487983509993e-07,0.0,2.3010868690895885e-14,0.0,0.0,0.0,4.5533064780204546e-37,3.4034713376853295e-06,2.2160497690787943e-05,2.9168248497424846e-05,2.0260814088429358e-05,4.9489087250790546e-07,3.7696136395873349e-07,0.0019935855408661769,7.9946075191594539e-10,5.9987012647740305e-10,8.6788133308138916e-10,3.7245249259190691e-11,3.3221749220188372e-06,3.8632604217300544e-09,1.8461202809201352e-12,2.4458679657009781e-11,3.8568643534405436e-09,7.1025721836508203e-08,3.5291838366713932e-07,1.1770659447518381e-05
3.0549532741241036e-05,0.0012882697214456475,1.3863945747928176e-13,5.2668841529314419e-12,1.730817160325527e-08,7.5092889219393219e-13,1.2546528416538034e-05,0.0,0.0,1.3540333441031944e-06,0.00010329971608619413,1.0314312993167269e-10,5.860382912536437e-14,3.1503881192338627e-14,1.1353424614720291e-38,3.4106696642925718e-27,1.5130661333980459e-17,1.6055027921224985e-12,1.0432352464230408e-10,5.3621076104499293e-20,2.7524215130873958e-26,2.0919925134564908e-13,1.2679578887466249e-25,3.2195979774282302e-20,3.8286877373408097e-13,2.1945507398765882e-14,3.4452961040439677e-12,2.2564036579300125e-14,3.9712874261519191e-06,4.08815209986983e-14,1.0869601333327797e-15,4.8191990588330591e-14,1.0161384931990087e-18,2.9831644275778855e-18,4.7614767123199442e-13,1.0139647510609314e-11,0.35999999999999999,0.0,0.0056384020068966055,0.10663889697621529,1.1625844567877034e-11,5.3853502290965544e-09,1.3276727324187955e-10,2.2108084528496363e-07,0.0,2.0098676622512061e-09,2.8590548302612163e-16,4.9853419902476603e-14,0.0021465741671980992,1.5878179817811579e-07,0.0,2.3701319485976011e-14,0.0,0.0,0.0,4.8290684352031711e-37,3.3802625781161511e-06,2.1978852794008701e-05,2.8943459217271069e-05,2.0119771102853131e-05,4.9075480980947e-07,3.7721366385788273e-07,0.0020134061078488823,7.9986618256771854e-10,6.0017445828178676e-10,8.9548938114394127e-10,3.8423825996926068e-11,3.371712022493315e-06,3.9031902103421132e-09,1.9045382675190021e-12,2.4700938104194537e-11,3.8951100527735521e-09,7.2328151642921991e-08,3.5934926067734997e-07,1.2126453267776566e-05
3.1073208692105926e-05,0.0012882164973375498,1.3805875005953618e-13,5.4664370513487978e-12,1.7584328618764807e-08,7.6035913664048362e-13,1.29134299394398e-05,0.0,0.0,1.3537292395193359e-06,0.00010463943922187558,1.0839781048468356e-10,6.196961670283072e-14,3.2538260623256746e-14,1.1864728773143948e-38,3.6294215833870318e-27,1.5924061917338128e-17,1.6833774801808204e-12,1.0962794722149384e-10,5.7259991744547652e-20,2.9401968846717042e-26,2.1981732811350814e-13,1.2957559972962743e-25,3.4202413692710995e-20,4.0294079743395468e-13,2.2857892215204253e-14,3.6205055089442112e-12,2.3299566433508181e-14,4.0247002542490548e-06,4.3735364932327075e-14,1.1250102034983811e-15,4.8566636119178665e-14,1.0689057687768296e-18,3.1758095521999997e-18,4.9223429720481572e-13,1.0630383523571288e-11,0.35999999999999999,0.0,0.0055973778170157846,0.10661744443629656,1.1584653373451383e-11,5.4415281258804524e-09,1.3186952349315812e-10,2.2507176199948427e-07,0.0,2.0105895248575322e-09,2.8945488934492473e-16,5.0666911059676868e-14,0.0021682251299597467,1.6075301249832208e-07,0.0,2.4398707391682946e-14,0.0,0.0,0.0,5.1157619664263377e-37,3.3573834839528881e-06,2.1799838932932434e-05,2.8721736716947201e-05,1.9980768597828688e-05,4.8667988237066438e-07,3.77465465609058e-07,0.00203292339190124,8.0027216423637477e-10,6.0047920194082838e-10,9.2344391995770073e-10,3.9616971777346784e-11,3.4208874478065139e-06,3.9425603303314299e-09,1.9636783906494743e-12,2.4939489377501691e-11,3.9327716616490824e-09,7.3631999035742544e-08,3.6578625355336515e-07,1.2485795874089105e-05
3.154451704788433e-05,0.001288169268264148,1.3754594001691583e-13,5.6494144764371601e-12,1.783226312226176e-08,7.6880697551806377e-13,1.3246637822193681e-05,0.0,0.0,1.3534593969368605e-06,0.00010583585113648035,1.1327230032301842e-10,6.5115670418561103e-14,3.3481627445025931e-14,1.2831798324037433e-38,3.8107310463607837e-27,1.6660714881484542e-17,1.7554321094046808e-12,1.1454793953210873e-10,6.0685475535061194e-20,3.1176777999126485e-26,2.2966521258707614e-13,1.320961148202871e-25,3.6082535845093323e-20,4.215881993047245e-13,2.3698202535172169e-14,3.7829868692101792e-12,2.3970173417771618e-14,4.072463791573266e-06,4.6428048018757215e-14,1.1597617147567344e-15,4.8896819245110673e-14,1.1179759629425168e-18,3.3566059588509584e-18,5.0691713978022028e-13,1.108428678465261e-11,0.35999999999999999,0.0,0.0055609581475108381,0.10659839266302568,1.154863982682742e-11,5.4914615688843961e-09,1.3107237239189552e-10,2.2866118844759943e-07,0.0,2.0113344562783187e-09,2.9262567396348018e-16,5.1394795129796407e-14,0.0021874532937507254,1.6251395376019795e-07,0.0,2.5032205766816615e-14,0.0,0.0,0.0,5.383295253605376e-37,3.3370683972891773e-06,2.1640928939545338e-05,2.852478821817656e-05,1.9857374620742813e-05,4.8306360377370126e-07,3.7769169201708718e-07,0.0020502350354695874,8.0063805610182314e-10,6.0075385134422609e-10,9.4889700785964496e-10,4.0703162270369562e-11,3.4648402800880756e-06,3.9775248263869582e-09,2.017517108315364e-12,2.5151081833175422e-11,3.9661781044335163e-09,7.4806675360544698e-08,3.7158479715422906e-07,1.2812193545122261e-05
3.201582540366273e-05,0.0012881226636433396,1.3704230948605113e-13,5.8355855055696886e-12,1.8079628618338632e-08,7.7721967754931795e-13,1.3582644303061565e-05,0.0,0.0,1.3531931432862862e-06,0.00010702353612099312,1.1828618275539759e-10,6.8374956625409122e-14,3.4436726168737239e-14,1.3268840674590353e-38,4.0367521231270757e-27,1.7419015154220322e-17,1.8293685092410153e-12,1.1960799844137087e-10,6.4257442376154301e-20,3.3017880170090698e-26,2.3979282484493301e-13,1.3462461148633251e-25,3.8034699125247648e-20,4.4079564347633717e-13,2.4556803468520918e-14,3.9500643510608405e-12,2.4648922684780897e-14,4.1199393565901797e-06,4.9241989638700047e-14,1.1949898664525122e-15,4.9220529347444146e-14,1.1685697504312833e-18,3.5445988942129546e-18,5.2179288736771138e-13,1.1549889973305135e-11,0.35999999999999999,0.0,0.0055250046421215096,0.10657957814611965,1.1513602044113608e-11,5.5408127324972351e-09,1.302852743207369e-10,2.3224839313479343e-07,0.0,2.0121675294747792e-09,2.9577446428179954e-16,5.2118716977850686e-14,0.0022064421659498952,1.6426268016697584e-07,0.0,2.5671172117836606e-14,0.0,0.0,0.0,5.6599847144996087e-37,3.3170097457814801e-06,2.1484063642861695e-05,2.8330282753756659e-05,1.9735566690689925e-05,4.7949479772551559e-07,3.7791756929190937e-07,0.0020673109320303684,8.0100445816230623e-10,6.0102888232785811e-10,9.7462661101292874e-10,4.1800974450010442e-11,3.5085078679183008e-06,4.0120541897339885e-09,2.0719318723784529e-12,2.5359792638853526e-11,3.9991305278943883e-09,7.5982502992242525e-08,3.7738833338156977e-07,1.3141382985926903e-05
3.248713375944113e-05,0.0012880766714907358,1.3654772875637457e-13,6.0249417480736185e-12,1.8326425721239262e-08,7.8559931517849474e-13,1.3921411385671982e-05,0.0,0.0,1.3529304224739524e-06,0.00010820260798369296,1.2344114486953157e-10,7.1749941574282965e-14,3.5403453389273999e-14,1.3874619865504604e-38,4.2562277897498487e-27,1.8199190629964138e-17,1.9052037092691643e-12,1.2480978879017833e-10,6.7979614182931747e-20,3.4942478750807046e-26,2.5020347723625878e-13,1.3716571888973031e-25,4.0060419449161142e-20,4.6057094032558451e-13,2.5433827817261845e-14,4.1217910156036654e-12,2.5335736200117663e-14,4.1671305658664013e-06,5.2180679919189836e-14,1.2306916230689505e-15,4.9537913117244995e-14,1.2207116295865892e-18,3.7399480487202191e-18,5.3686047908491662e-13,1.2027291267543088e-11,0.35999999999999999,0.0,0.0054895083735645887,0.10656099637058773,1.1479514998348225e-11,5.5895923303843066e-09,1.2950804057412218e-10,2.3583342406933483e-07,0.0,2.0130867801571588e-09,2.9890167308183677e-16,5.2838745098540097e-14,0.0022251962986916704,1.6599942096308683e-07,0.0,2.631553705910447e-14,0.0,0.0,0.0,5.9459714927888697e-37,3.2972027113734176e-06,2.1329203750859336e-05,2.8138196753534652e-05,1.9615314473861161e-05,4.7597253445484137e-07,3.7814311939147132e-07,0.0020841555898055988,8.0137139359843231e-10,6.0130431230899439e-10,1.0006308251076848e-09,4.2910325988020639e-11,3.5518937597019143e-06,4.0461566981547699e-09,2.1269186021177447e-12,2.5565676900625979e-11,4.0316376162728409e-09,7.7159483412597082e-08,3.8319688031876396e-07,1.3473326176309481e-05
