Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381)
4.153114494394607e-18,0.0013286775479173943,1.1058727439249139e-20,1.3766720669283118e-31,1.1975748133655028e-31,1.10653935933721e-45,5.863632231268678e-47,0.0,0.0,2.1102973768441156e-19,1.3123248188158598e-32,6.8911350657800474e-56,1.9311395302146158e-54,8.9656362255809099e-54,6.4713558197708818e-90,3.3817681857550369e-63,1.9279400906342794e-54,3.1994741833278981e-57,4.631626944359002e-54,1.9824264719900579e-94,3.8948945369888931e-86,1.909512603557523e-55,1.0621101920054858e-45,1.5065552340470884e-64,2.1975270010785711e-82,6.8911344190094122e-56,9.0383566352484105e-68,6.542328705591506e-45,1.1753653478145143e-24,3.3817681916218701e-63,3.0899224917294272e-66,7.1910086774816744e-40,8.9449899200369903e-68,1.9834642626508957e-70,1.1522489198550812e-54,1.7543051039223868e-65,0.35999999999999999,0.0,0.0098899999994579626,0.108803,1.4771614060462211e-19,2.4212190963654427e-29,1.1681208568989954e-23,1.0274740292588044e-47,0.0,2.1638775096411608e-28,8.6401655684918716e-38,3.9436147407170905e-42,1.2661405800168545e-24,1.0516384467614041e-40,0.0,7.8924091585351132e-45,0.0,0.0,0.0,0.0,2.6430936738669886e-13,2.6430944473896878e-13,1.3418624001921067e-14,3.2198076496191132e-21,2.5018628724006848e-22,1.175365347428933e-24,3.0141872579870858e-34,2.4995456942285646e-34,1.3559932169526278e-34,4.4604593092063841e-44,6.2009205469167368e-53,2.8279847155701328e-38
8.309837255074526e-18,0.0013286775479173943,2.2127082648209913e-20,5.1517757455267542e-31,4.7934239074284609e-31,8.8591395781876585e-45,4.6965358141753646e-46,0.0,0.0,4.2224811452563977e-19,5.252783444925389e-32,1.10347979797623e-54,3.0923399671035714e-53,1.4356702306809868e-52,4.1484020740292156e-88,5.4171312086339096e-62,3.0872166901931178e-53,5.1233294713605101e-56,7.4166392582913454e-53,1.9974858507091789e-92,1.2656056808720268e-84,3.0577087040084487e-54,8.5033414028652851e-45,4.542210630243482e-63,1.4082139730300949e-80,1.1034795908354335e-54,2.8947084193829873e-66,5.2378421327995405e-44,4.7045255583482071e-24,5.4171312274303664e-62,9.8999729895460088e-65,5.7571806123992599e-39,2.8648059176484244e-66,6.3524276928346657e-69,1.845099935266484e-53,5.6225834005966745e-64,0.35999999999999999,0.0,0.0098899999989154538,0.108803,2.9556061754256251e-19,9.6911984504783084e-29,4.6755274762655392e-23,1.6452990989952814e-46,0.0,8.6611492356328941e-28,3.4583167034473778e-37,1.5784760131107907e-41,5.0678619772200096e-24,8.4195034322717121e-40,0.0,6.3187262489793281e-44,0.0,0.0,0.0,0.0,5.2884836281128737e-13,5.2884852355341416e-13,2.684890623368038e-14,1.2887620865277794e-20,1.0013969295964681e-21,4.7045255552612105e-24,2.4131846203656624e-33,2.0011561190298336e-33,1.0856189620985406e-33,3.5710784205992039e-43,9.929546613762248e-52,2.2641088194841261e-37
1.6623282776434364e-17,0.0013286775479173945,4.426385261108978e-20,1.9896835032576071e-30,1.9179968834540222e-30,7.0900502650433377e-44,3.760531956020374e-45,0.0,0.0,8.4470075850730937e-19,2.1018489236134636e-31,1.7662873979181457e-53,4.9497598362409227e-52,2.2980082984588888e-51,2.6571406812639779e-86,8.6724674910817368e-61,4.9415592405778035e-52,8.2006706256351408e-55,1.1871457934836527e-51,2.2106642862342815e-90,4.1681111621536564e-83,4.8943272533825714e-53,6.8052603138704405e-44,1.4088265501395319e-61,9.0184353157025138e-79,1.7662867347885357e-53,9.266966814421649e-65,4.1918674379223655e-43,1.8824238777253978e-23,8.6724675512666607e-61,3.1699547291500002e-63,4.6074961822418989e-38,9.1712384816337727e-65,2.0336326860244229e-67,2.9533627710397761e-52,1.8006393140356027e-62,0.35999999999999999,0.0,0.0098899999978304363,0.108803,5.9124956875624096e-19,3.8777514691787303e-28,1.8708198764086645e-22,2.63355553352042e-45,0.0,3.465587836800617e-27,1.3837761748102032e-36,6.3159791681630338e-41,2.0278049101377721e-23,6.7381639192083475e-39,0.0,5.0569013882890355e-43,0.0,0.0,0.0,0.0,1.0579263341147759e-12,1.0579266795555381e-12,5.3709470693396928e-14,5.1567264009795836e-20,4.0068903085470828e-21,1.8824238752548636e-23,1.9312844026797096e-32,1.6015326598311362e-32,8.688249299501943e-33,2.8579461762302741e-42,1.5893723663287624e-50,1.8119775834024506e-36
3.325017381915404e-17,0.0013286775479173943,8.853763071668145e-20,7.8166516152015607e-30,7.6732600470602031e-30,5.6731479617187251e-43,3.011427662887e-44,0.0,0.0,1.6896696076652471e-18,8.4091751179091325e-31,2.826638357920392e-52,7.9212336812781121e-51,3.6775644968694103e-50,1.7012706413564592e-84,1.3880035564006198e-59,7.9081100068202732e-51,1.3123765035975529e-53,1.8998213900233761e-50,2.6079777817627122e-88,1.4086326072734503e-81,7.8325234745141801e-52,5.4452467729922252e-43,4.436694924428005e-60,5.7738198118406484e-77,2.8266362354577252e-52,2.9660553934918458e-63,3.3541337933834748e-42,7.5309281652742246e-23,1.3880035756656547e-59,1.0147039745653922e-61,3.686700134320534e-37,2.9354158337886648e-63,6.5089983697986643e-66,4.7263459956367864e-51,5.7643218371398988e-61,0.35999999999999999,0.0,0.0098899999956604031,0.108803,1.1826274605347956e-18,1.5513608944971915e-27,7.4844966721774166e-22,4.2145631875847308e-44,0.0,1.3864607807370793e-26,5.5359979734886635e-36,2.5268181860105577e-40,8.1125400650732804e-23,5.391558601666238e-38,0.0,4.0462894294848299e-42,0.0,0.0,0.0,0.0,2.1160821985390319e-12,2.1160829850527313e-12,1.0743059959762171e-13,2.0630258377770199e-19,1.603015604420253e-20,7.5309281455062065e-23,1.5453262150870977e-31,1.2814687723979422e-31,6.9519165839939646e-32,2.2867881481546266e-41,2.5435076385452461e-49,1.4498612404863307e-35
6.65039559045934e-17,0.0013286775479173943,1.7708613964718231e-19,3.0982536717969475e-29,3.0695726947722484e-29,4.538980834257842e-42,2.4130319788597786e-43,0.0,0.0,3.3798615507414701e-18,3.3642724659653194e-30,4.5230925701790665e-51,1.267528386283e-49,5.88471157094506e-49,1.089047689671657e-82,2.221145616955778e-58,1.2654283682645574e-49,2.1000231047367295e-52,3.0400286449630192e-49,3.1963021159372184e-86,4.9853151797504053e-80,1.2533333006349585e-50,4.3566183502765675e-42,1.408290789617127e-58,3.6960751540523049e-75,4.5230857775734612e-51,9.4923909603042527e-62,2.6835665420342349e-41,3.0126219512484145e-22,2.2211456786136167e-58,3.2475892711140047e-60,2.9496451920136883e-36,9.3943337282893986e-62,2.0831019292029376e-64,7.5629358108201502e-50,1.8449567615934729e-59,0.35999999999999999,0.0,0.0098899999913203349,0.108803,2.365383201496753e-18,6.2060110520870835e-27,2.9940414965090905e-21,6.7440407807846672e-43,0.0,5.5462943300410915e-26,2.2145731843449267e-35,1.0108217336283868e-39,3.2452801280988081e-22,4.31366235671458e-37,0.0,3.2373389024333168e-41,0.0,0.0,0.0,0.0,4.2323936146569287e-12,4.2323955700189715e-12,2.14872857345238e-13,8.2527709023776217e-19,6.4125728233188945e-20,3.0126219354325151e-22,1.2363867780865357e-30,1.0252712648499824e-30,5.5620566953774831e-31,1.8295994015551737e-40,4.0700083054444375e-48,1.1600053197715512e-34
1.3301152007547214e-16,0.0013286775479173945,3.5418696838537232e-19,1.2336309332495305e-28,1.2278941392854235e-28,3.631400571988435e-41,1.9362839739144279e-42,0.0,0.0,6.7612624157909467e-18,1.3460266915165934e-29,7.237351727724553e-50,2.0281551686853571e-48,9.4160486871469273e-48,6.9707865956064122e-81,3.5541461261033713e-57,2.0247949161869484e-48,3.3602305283608128e-51,4.8643098195992862e-48,4.0004610800626167e-84,1.9008255988581658e-78,2.0054418488992416e-49,3.4854718281059718e-41,4.4882132861524438e-57,2.3659888445563589e-73,7.2373299901732403e-50,3.0377349565380421e-60,2.1469627107315098e-40,1.2051022287141435e-21,3.5541463234262636e-57,1.0393316529986047e-58,2.3598362401814695e-35,3.0063547793384194e-60,6.6662988718382593e-63,1.2101354061949244e-48,5.9045207512941708e-58,0.35999999999999999,0.0,0.0098899999826401984,0.108803,4.7308945130405059e-18,2.4825553788025229e-26,1.1976646674493674e-20,1.0791185437092408e-41,0.0,2.2186078829824787e-25,8.8586033587490709e-35,4.0435490557505674e-39,1.2981648722202731e-21,3.4511031964524404e-36,0.0,2.5899940696048101e-40,0.0,0.0,0.0,0.0,8.465015195972392e-12,8.4650206358394634e-12,4.2975737259713754e-13,3.3012394349286949e-18,2.5651243393889331e-19,1.2051022160608479e-21,9.891698534454224e-30,8.2025419869492186e-30,4.4498491613186543e-30,1.4637412888163262e-39,6.5122871377294144e-47,9.2805822293092551e-34
2.660266484172296e-16,0.0013286775479173943,7.0840386936985018e-19,4.9232727923179268e-28,4.9117972769338722e-28,2.9052562780692773e-40,1.5582547384114318e-41,0.0,0.0,1.3528132060323171e-17,5.3863200572751369e-29,1.1580170899698783e-48,3.2451519013679333e-47,1.506616108111481e-46,4.4618638678939231e-79,5.6870591110478696e-56,3.2397751944814523e-47,5.376589200629155e-50,7.7831467060743173e-47,7.2669866101338081e-82,8.0378193976732686e-77,3.2088095776461377e-48,2.7884623494502211e-40,1.4333031643781579e-55,1.5150384091109547e-71,1.1580101337252671e-48,9.7210725884701509e-59,1.7176230309730985e-39,4.8205422885146591e-21,5.6870597425286236e-56,3.326216627177673e-57,1.8879267027768568e-34,9.6206519940134379e-59,2.1332860000270986e-61,1.9362791020526822e-47,2.1891659069632614e-56,0.35999999999999999,0.0,0.0098899999652799254,0.10880299999999998,9.4619164546109643e-18,9.9308231106142103e-26,4.7907508218965783e-20,1.7266884789126697e-40,0.0,8.8746110877446572e-25,3.5434735647844958e-34,1.6175306046676721e-38,5.1927651222140204e-21,2.7609632628227018e-35,0.0,2.0720444321464572e-39,0.0,0.0,0.0,0.0,1.693025335493912e-11,1.6930270351037316e-11,8.5952640212760417e-13,1.3205200364043254e-17,1.0260632783776328e-18,4.8205421872862901e-21,7.9137622528472008e-29,6.5621613167187206e-29,3.5599519293795168e-29,1.1710084761071866e-38,1.0419740788033498e-45,7.4248005984329608e-33
5.320569051007444e-16,0.001328677547917394,1.4168986453659566e-18,1.9671313585081604e-27,1.9648355311122391e-27,2.3243384864602648e-39,1.2613104476689175e-40,0.0,0.0,2.7078142997881936e-17,2.1562331823567124e-28,1.8528872716114061e-47,5.1923765990718183e-46,2.4106484362369838e-45,2.8560246933517018e-77,9.100095210582137e-55,5.1837732229038045e-46,8.6029030378443966e-49,1.2453362886449487e-45,9.2871713107109431e-80,3.8234840890326675e-75,5.1342278615464773e-47,2.2308262762833358e-39,4.5819279059980188e-54,9.7038106340478403e-70,1.8528650110456657e-47,3.1108258730281903e-57,1.3741340838093113e-38,1.9282647706240713e-20,9.1000972314973487e-55,1.064530374313931e-55,1.5103799263519288e-33,3.0786899778657549e-57,6.8266964195346335e-60,3.098128228448268e-46,7.0358766128471452e-55,0.35999999999999999,0.0,0.0098899999305593813,0.10880299999999991,1.892395761171242e-17,3.9726893035203964e-25,1.916315569504197e-19,2.7629121945349646e-39,0.0,3.5498797471213075e-24,1.4173719481909692e-33,6.4708128440996865e-38,2.0771271673358817e-20,2.2088211000209828e-34,0.0,1.6576552103047214e-38,0.0,0.0,0.0,0.0,3.3860709658352554e-11,3.386076811569899e-11,1.7190644572952082e-12,5.2821130483340427e-17,4.1042362020583256e-18,1.9282646896410538e-20,6.3314298856555456e-28,5.249746507338116e-28,2.8479763061765438e-28,9.3679813949444805e-38,1.6671209679491553e-44,5.9401647155175152e-32
1.0641174184677743e-15,0.0013286775479173936,2.8341320934248525e-18,7.8647496803540471e-27,7.8601551748301129e-27,1.8596508076094388e-38,1.0325589628390476e-39,0.0,0.0,5.4243251393067784e-17,8.6384462215651795e-28,2.9647548728301802e-46,8.3080714854273114e-45,3.8571644628188744e-44,1.8283376137188819e-75,1.4562311300118253e-53,8.2943042811066958e-45,1.3765533815163751e-47,1.9926050762412345e-44,1.1865467508869662e-77,2.0245583464497296e-73,8.2150320233119853e-46,1.7847194860413386e-38,1.465498609011917e-52,6.2199161773560297e-68,2.9646836366925168e-46,9.9549755634135169e-56,1.0993447568012798e-37,7.7133242344178751e-20,1.4562317767992298e-53,3.407299035623116e-54,1.2083441340350173e-32,9.8521343752717288e-56,2.1846157882233741e-58,4.9571719683081501e-45,2.2520866410787968e-53,0.35999999999999999,0.0,0.0098899998611182947,0.10880299999999973,3.7848029021987455e-17,1.5893395237848283e-24,7.6652672411270631e-19,4.4212491699912246e-38,0.0,1.4199584817235957e-23,5.6692614815359641e-33,2.5888379906058483e-37,8.3085508392463613e-20,1.7671062073716438e-33,0.0,1.3261320241221947e-37,0.0,0.0,0.0,0.0,6.7721542208193784e-11,6.7721756982394197e-11,3.4381405520571009e-12,2.1128393019837405e-16,1.6416559025585455e-17,7.7133235865601126e-20,5.0657258754984667e-27,4.1997503707159228e-27,2.2783641067063843e-27,7.4941134628471662e-37,2.6672225008529735e-43,4.7525659723545758e-31
2.1282384452018335e-15,0.001328677547917392,5.6695745734740282e-18,3.1456085643362379e-26,3.1446885274979452e-26,1.4879953170985099e-37,8.6366549005513639e-39,0.0,0.0,1.0883381367246066e-16,3.4661687894386577e-27,4.74399540638129e-45,1.3293648170047568e-43,6.1718106228996199e-43,1.1707306330195714e-73,2.3306289199219841e-52,1.3271615084696259e-43,2.2027489427032085e-46,3.188352214460182e-43,1.5176327922027956e-75,1.1607395155983964e-71,1.314478174624912e-44,1.4278564239681669e-37,4.6886027282468454e-51,3.9928192039444581e-66,4.7437674380908598e-45,3.1857738100313614e-54,8.795279756182055e-37,3.0855182753207746e-19,2.330630990217521e-52,1.090833124939688e-52,9.6673101148660423e-32,3.1528609063191449e-54,6.9911685178406126e-57,7.9319334050198256e-44,7.208555751587153e-52,0.35999999999999999,0.0,0.0098899997222361199,0.10880299999999898,7.5696128228665281e-17,6.3594200017091034e-24,3.0660874746111991e-18,7.0758180521326482e-37,0.0,5.6798432562943843e-23,2.2675062791730004e-32,1.0359375806745891e-36,3.3234287160281608e-19,1.4137513068760552e-32,0.0,1.0609087456677478e-36,0.0,0.0,0.0,0.0,1.3544288708868846e-10,1.3544370806773546e-10,6.8762926792876199e-12,8.4512453923262331e-16,6.566264911932914e-17,3.0855177570493707e-19,4.0534757608873659e-26,3.3596954665829288e-26,1.8226479646860498e-26,5.9948028489872251e-36,4.2669680589870009e-42,3.802713695752406e-30
3.192359471935893e-15,0.0013286775479173897,8.5059926371192824e-18,6.6847579590437075e-26,6.6833764851647673e-26,4.2617697732484686e-37,2.6274974167035454e-38,0.0,0.0,1.6368472084964157e-16,7.3817412854408915e-27,1.7461728109742278e-44,4.8930711778984905e-43,2.2716959916569482e-42,6.6812247438302548e-73,8.8863887012892004e-52,4.8849605530424599e-43,8.1080035033650625e-46,1.1735571605635574e-42,8.365949165448548e-75,6.3364698493291154e-71,4.8382780602657631e-44,4.0829058918967632e-37,2.1405972295613343e-50,2.2265909373855951e-65,1.7460687265012721e-44,1.4545435914668579e-53,2.5149842106683962e-36,6.5569966915627298e-19,8.8863984187426047e-52,5.1035169228802558e-52,2.7643353757797954e-31,1.4395160563042951e-53,3.1919902735498289e-56,2.9195574180364178e-43,3.1870280481430421e-51,0.35999999999999999,0.0,0.0098899995833539537,0.10880299999999792,1.1354418382331028e-16,1.3516782261263207e-23,6.5154007790017001e-18,2.6047867563410224e-36,0.0,1.2069668434697285e-22,4.818154750342416e-32,2.2019561393168999e-36,7.0622913468065439e-19,4.0425670278732544e-32,0.0,3.0335382625263301e-36,0.0,0.0,0.0,0.0,2.0316391175875012e-10,2.0316563250749096e-10,1.0314444744224878e-11,1.7958714098105612e-15,1.395277204481675e-16,6.5569952096561517e-19,1.1592118380645806e-25,9.6064479956094625e-26,5.2115579606346954e-26,1.7140571907288237e-35,1.5704222634348844e-41,1.0874576440993752e-29
4.256480498669952e-15,0.0013286775479173863,1.1343386284025337e-17,1.14043290184933e-25,1.1402485256724494e-25,9.0027643927643441e-37,5.8719817501754022e-38,0.0,0.0,2.1879597233339663e-16,1.2617939748738433e-26,4.4288269949774084e-44,1.2410173718653073e-42,5.761649488254583e-42,2.6145442929371184e-72,2.3913484034782366e-51,1.238960130221812e-42,2.0565223086942048e-45,2.976467999408993e-42,4.2389638269254111e-74,2.3408219021294229e-70,1.2271206139208099e-43,8.6122753657223966e-37,6.3804856930152078e-50,8.4126957864198118e-65,4.4285167425623026e-44,4.3356705716068545e-53,5.3049909946910695e-36,1.118588627563238e-18,2.3913514330914907e-51,1.6469004758860279e-51,5.830952398241378e-31,4.2908758362606537e-53,9.5146119690602803e-56,7.4048114897050003e-43,1.0892420589676251e-50,0.35999999999999999,0.0,0.0098899994444717892,0.10880299999999649,1.5139219580776165e-16,2.3062768772295077e-23,1.1114448775343972e-17,6.6077432777364173e-36,0.0,2.0589430660321281e-22,8.2187377088714531e-32,3.7572018112434415e-36,1.2047443077323925e-18,8.5272252852516693e-32,0.0,6.3986135121829091e-36,0.0,0.0,0.0,0.0,2.7088461622713312e-10,2.7088753030412349e-10,1.3752596746868873e-11,3.06351579411276e-15,2.3800931004685964e-16,1.1185883149912264e-18,2.4455142175011594e-25,2.026242883464365e-25,1.0992536611023212e-25,3.6152856687141792e-35,3.9826884319068088e-41,2.2940252765884641e-29
6.384722552138071e-15,0.0013286775479173754,1.7020463210981044e-17,2.3615107527220456e-25,2.3612337192489896e-25,2.4661892822087399e-36,1.7926463822014625e-37,0.0,0.0,3.2962948561509392e-16,2.6213641257178212e-26,1.5488743123220097e-43,4.3400654418925043e-42,2.0149576705241279e-41,2.1915329452593369e-71,9.6760955606359283e-51,4.3328700291998352e-42,7.1931548201473914e-45,1.040928858786972e-41,5.340188750507061e-73,1.6480571969234972e-69,4.2914681848917368e-43,2.352390024012751e-36,2.7929020364723695e-49,6.1468152286235305e-64,1.5487385041553515e-43,1.8978752826618874e-52,1.4490319392111198e-35,2.3160406498576826e-18,9.676110492831852e-51,9.0721301704394426e-51,1.5926901470033473e-30,1.8782661999512678e-52,4.1648796031483438e-55,2.5896071758582276e-42,6.6996616899062934e-50,0.35999999999999999,0.0,0.0098899991667074725,0.10880299999999285,2.2708811743191514e-16,4.7764860985339776e-23,2.301084629099049e-17,2.3121405545192738e-35,0.0,4.2627776545153918e-22,1.7014232737180356e-31,7.7819991359589704e-36,2.4942711548792542e-18,2.3292196715791361e-31,0.0,1.7476606052857501e-35,0.0,0.0,0.0,0.0,4.0632527369731919e-10,4.0633126337524965e-10,2.0628900605958398e-11,6.3425164903910109e-15,4.9273831123630074e-16,2.3160397961495675e-18,6.6819186071477293e-25,5.5341360433270972e-25,3.0023343178107377e-25,9.8737479786233519e-35,1.3926220081217549e-40,6.2671853035950322e-29
8.51296460560619e-15,0.0013286775479173626,2.2701127702750557e-17,4.0170089070680466e-25,4.0166389033331331e-25,5.1718936704860386e-36,4.0833505465286204e-37,0.0,0.0,4.4142037285467858e-16,4.4729064888808719e-26,3.8704054023029888e-43,1.0844986345304484e-41,5.0349974846920457e-41,8.6164871665197696e-71,2.6217219861245287e-50,1.0827004594653997e-41,1.797653525673926e-44,2.6010879065769266e-41,2.3892584942326665e-72,5.9998751916570113e-69,1.0723556196133096e-42,4.9221912719868134e-36,8.1372508575349031e-49,2.2669011724725697e-63,3.8700097121635662e-43,5.5296491829118163e-52,3.0319974738388702e-35,3.9392125608748074e-18,2.6217266725412667e-50,2.9127789393283079e-50,3.3325815331169126e-30,5.4725142204632782e-52,1.2134792188174371e-54,6.4709480251501288e-42,2.2495013462682101e-49,0.35999999999999999,0.0,0.0098899988889431661,0.10880299999998795,3.0278387870111079e-16,8.1261928213694355e-23,3.9135079953941732e-17,5.7800066051377068e-35,0.0,7.2498632727299981e-22,2.8934128537951642e-31,1.3240302623020051e-35,4.2421031342009402e-18,4.8738287236343084e-31,0.0,3.656691632852356e-35,0.0,0.0,0.0,0.0,5.4176475374445086e-10,5.4177489849056701e-10,2.7505204235973404e-11,1.0786789702867239e-14,8.3797057324235547e-16,3.9392107746747652e-18,1.3985480667710382e-24,1.1578962171350387e-24,6.2817599898014486e-25,2.0657847612223049e-34,3.4794870001064622e-40,1.311586368040461e-28
1.0641206659074308e-14,0.0013286775479173455,2.8385636011723091e-17,6.1382286737786908e-25,6.1377653643984105e-25,9.4311230628157957e-36,7.9744209384305388e-37,0.0,0.0,5.5423701395494986e-16,6.8565359270689386e-26,8.2118964151643016e-43,2.3009560310862091e-41,1.0682654868277055e-40,2.706987204072837e-70,5.8913478618516489e-50,2.2971405015454148e-41,3.8145459517646469e-44,5.518685527620089e-41,8.6071615549308261e-72,1.7729837644476376e-68,2.2751935914117757e-42,8.9610389979685299e-36,1.9756986749509984e-48,6.7689911386446932e-63,8.2109356758631074e-43,1.3426057706400829e-51,5.5198909940223194e-35,6.0185921965561782e-18,5.8913599121346956e-50,7.614731816906909e-50,6.0670979080824671e-30,1.3287328467521191e-51,2.9463426710697479e-54,1.372930563324529e-41,6.0804713082293751e-49,0.35999999999999999,0.0,0.0098899986111788806,0.10880299999998171,3.7847946817371565e-16,1.2419115577644666e-22,5.9789018676035623e-17,1.2268474138274232e-34,0.0,1.1076144179422042e-21,4.4200702605151123e-31,2.023625905817299e-35,6.4809764045885496e-18,8.8732211557741562e-31,0.0,6.6568688390965021e-35,0.0,0.0,0.0,0.0,6.7720297232539205e-10,6.7721842866968905e-10,3.4381507620551431e-11,1.6479510716281685e-14,1.2801541573626281e-15,6.0185889449269444e-18,2.546877698847015e-24,2.1078498092608167e-24,1.1435466703737789e-24,3.7604345925080394e-34,7.3814731214905834e-40,2.3882186893255021e-28
1.4897690766010547e-14,0.0013286775479172995,3.9766425512356949e-17,1.1808925486807666e-24,1.1808274538490984e-24,2.4959895306016456e-35,2.3992429368520462e-36,0.0,0.0,7.8301196285835024e-16,1.3287150886106918e-25,3.0090717553323016e-42,8.4308704997075544e-41,3.9142202560177453e-40,2.4682522200966106e-69,2.2864124400179338e-49,8.4168851927736333e-41,1.3981376515705039e-43,2.0221057317050629e-40,1.068195200221444e-70,1.4504803557046465e-67,8.3364879119447301e-42,2.3662504586920803e-35,1.022134121916218e-47,5.6565634527077034e-62,3.0085746859580586e-42,6.9464399788235343e-51,1.4575966417257947e-34,1.1575168164997042e-17,2.2864192437771783e-49,4.2656177804812266e-49,1.6020802784061075e-29,6.8746542110966114e-51,1.5243930597875523e-53,5.030566459930266e-41,3.4116513531598454e-48,0.35999999999999999,0.0,0.0098899980556503529,0.10880299999996509,5.2987012102119074e-16,2.3899937134497333e-22,1.1496973202406739e-16,4.5001004228963395e-34,0.0,2.1298990027308449e-21,8.4978050435288289e-31,3.894960056632015e-35,1.24626916462443e-17,2.3431842196399866e-30,0.0,1.7576103342262094e-34,0.0,0.0,0.0,0.0,9.4807554624722004e-10,9.4810516773936268e-10,4.8134113637979697e-11,3.1688320188487958e-14,2.4613537150066885e-15,1.1575159580313324e-17,6.7301905991426209e-24,5.5649401345324138e-24,3.0191286939801757e-24,9.9268694187756989e-34,2.7035788116515887e-39,6.309102448390951e-28
1.9154174872946784e-14,0.0013286775479172388,5.1162826758181685e-17,1.9375259980173272e-24,1.9374420029795689e-24,5.1819411884847676e-35,5.4661605746871476e-36,0.0,0.0,1.0159529822290114e-15,2.195399954548609e-25,7.8145793147807104e-42,2.1893992213227855e-40,1.0164813172648709e-39,1.0255870636343223e-68,6.0879230274696703e-49,2.1857663480163839e-40,3.6317904117762218e-43,5.2512144540170289e-40,5.2913058158727067e-70,5.83527389998086e-67,2.1648918795852971e-41,4.906338711536049e-35,3.2913795178729284e-47,2.2991125977013192e-61,7.8129786466962526e-42,2.236908744505099e-50,3.022304830076028e-34,1.8985842123162675e-17,6.0879456679458197e-49,1.4115299139178887e-48,3.3218646104843425e-29,2.2137899256157502e-50,4.9088853655814644e-53,1.3063900758965721e-40,1.1408521511315159e-47,0.35999999999999999,0.0,0.0098899975001218894,0.10880299999994299,6.8126007629720123e-16,3.9225203360361391e-22,1.8854617642267776e-16,1.1695941721337108e-33,0.0,3.493021887842784e-21,1.3933455211797836e-30,6.3934636304132255e-35,2.0438786875476363e-17,4.8587291399925397e-30,0.0,3.6439671833661236e-34,0.0,0.0,0.0,0.0,1.2189429975693966e-09,1.2189914808558512e-09,6.188671865855846e-11,5.1966855397855431e-14,4.0360756578144e-15,1.8985824326045182e-17,1.3963823161287477e-23,1.1536754608017657e-23,6.2590874183779256e-24,2.057753707572937e-33,7.0186454219685162e-39,1.3086819085803206e-27
2.766714308681926e-14,0.0013286775479170725,7.4002457793441153e-17,4.0207444025306746e-24,4.020622197888302e-24,1.5600887643281959e-34,1.9491816998427735e-35,0.0,0.0,1.4943312809749551e-15,4.6242991108015261e-25,3.4650682543132791e-41,9.7068307692859849e-40,4.5066724772966886e-39,1.0765959206154897e-67,2.7330191793850819e-48,9.6907115710196754e-40,1.6111580136245076e-42,2.3282031998967976e-39,8.1916346048987003e-69,5.954240675695855e-66,9.5982070134292227e-41,1.4745732331369942e-34,2.2006144287254704e-46,2.399061953512488e-60,3.4639979753707607e-41,1.4957150509535041e-49,9.0835694377751408e-34,3.9372617621321473e-17,2.7330347013033302e-48,9.4771788835903983e-48,9.9837276644087619e-29,1.4802523946393086e-49,3.2823382409956556e-52,5.7920751506479787e-40,7.5772371446738371e-47,0.35999999999999999,0.0,0.0098899963890651567,0.10880299999988242,9.8403789503594434e-16,8.145176534798232e-22,3.9087260725027627e-16,5.1953245204110921e-33,0.0,7.2416277945908741e-21,2.8873525549376222e-30,1.3280376484452781e-34,4.2373279917805575e-17,1.4603898124923649e-29,0.0,1.0949071994910975e-33,0.0,0.0,0.0,0.0,1.7606625374637002e-09,1.7607628302208349e-09,8.9391925709588301e-11,1.0772807859226106e-13,8.3651088135168683e-15,3.9372564153794496e-17,4.2027003158078066e-23,3.465922756041778e-23,1.8804462655270512e-23,6.1805837170857612e-33,3.1091592072653701e-38,3.9365943682917683e-27
