Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253),S(1058),S(160),S(1870)
1.071037766883816e-06,0.0013598734799652751,2.8994224599486565e-13,8.1888544198491807e-14,6.9856205846045784e-10,1.4216679061677586e-15,1.8304265795831848e-08,0.0,0.0,1.4157978201449517e-06,3.1602170131109342e-06,7.2466078000136418e-15,3.4627630390118428e-18,7.6325473493290007e-17,-1.4068457798369031e-39,-2.3633511221534181e-28,1.1681295696318344e-20,9.2550607606072724e-17,7.3789631591020741e-15,5.7817148465171043e-26,-1.6253527163792449e-27,1.6015370323632668e-17,6.234026521115577e-27,6.1856194890308497e-24,1.0768735889322851e-19,3.0525218796190701e-17,9.4734219754786488e-17,5.4720487082713039e-17,2.0491010096946546e-07,4.8831866851736571e-20,7.7275632715787358e-19,3.6857992705605718e-15,5.291055155708274e-22,1.2615827179748236e-23,6.2009727413472929e-16,5.1666839599939404e-16,0.35999999999999999,0.0,0.0095942167147548482,0.10866505943468403,2.0421872516711511e-11,2.9791821798118349e-10,2.8122358203487243e-10,1.5827754691340567e-09,0.0,2.2154427630536872e-09,1.153533161819084e-17,1.4287380324869181e-16,0.00010045675514728044,5.0442329251949273e-09,0.0,2.9806545145278668e-17,0.0,0.0,0.0,1.3188688329376775e-42,6.5654077546621526e-06,4.2900875132310171e-05,1.229214846032726e-05,3.4798311947655073e-05,8.8594153537902476e-07,1.6657221334671483e-07,9.7651874742469896e-05,3.3056566792977519e-10,2.4669419634107756e-10,7.3443915460409119e-13,2.902983958571101e-14,3.6177864692455315e-08,1.9906689477498006e-10,1.4619685155157735e-15,1.6002315054759171e-12,1.8999740075020158e-08
1.0930623447023343e-06,0.0013598659250959612,2.8998727480691543e-13,8.3737410857329139e-14,7.1727090069768965e-10,1.4728824242365567e-15,1.9270952007694489e-08,0.0,0.0,1.4204294054929961e-06,3.2697899435653611e-06,7.7380501343830733e-15,3.7038446430537068e-18,7.9630906064219025e-17,-4.4877753438791772e-40,1.8794896432943989e-29,1.2243212828907474e-20,9.9808972713288195e-17,7.8787527710180273e-15,6.431390082980351e-26,9.8636669170857736e-28,1.7086664026354024e-17,4.4412504486180438e-27,6.4864937653920895e-24,1.1741223939377768e-19,3.2290207999419811e-17,1.0254247533930713e-16,5.7080881097236552e-17,2.0998434183007299e-07,5.4273176366042512e-20,8.228053528707109e-19,3.7950246299787834e-15,5.6038984884996863e-22,1.3901506122365158e-23,6.5526672103932897e-16,5.5758354138301884e-16,0.35999999999999999,0.0,0.0095885479776364989,0.1086622804988282,2.0423426268349061e-11,3.0593203043767826e-10,2.8100946980909091e-10,1.6650089668180481e-09,0.0,2.2205492413164642e-09,1.1928826265786365e-17,1.5165066208365417e-16,0.0001032499069745188,5.2163011397856332e-09,0.0,3.1420506411734742e-17,0.0,0.0,0.0,1.4616430305539011e-42,6.5603963421827054e-06,4.2897544934074433e-05,1.2506350019037382e-05,3.4771102217668238e-05,8.8585510967489421e-07,1.6984236121846015e-07,0.0001003426461323659,3.3704872171255604e-10,2.5153235860583307e-10,7.8042928369883764e-13,3.0847131208449825e-14,3.7888403666094766e-08,2.0460722936850819e-10,1.5534861467610565e-15,1.6425275661241205e-12,1.9985000937654405e-08
1.1150869225208525e-06,0.0013598583788796016,2.9001931544909545e-13,8.5576059400643858e-14,7.3596778595287355e-10,1.524360507968673e-15,2.0262672897314718e-08,0.0,0.0,1.4246964383634043e-06,3.3796865643008288e-06,8.2508623826326139e-15,3.9555765185958457e-18,8.3002209260313111e-17,2.5905792078779207e-39,3.3635417492463665e-28,1.2816551938256989e-20,1.0743674993609803e-16,8.4002712433032329e-15,7.1355060437883937e-26,9.6010768777072687e-28,1.8203623169883862e-17,4.3457010578839685e-27,6.7939317272360492e-24,1.2772996426521577e-19,3.4110650717785765e-17,1.1078770682071294e-16,5.9488147734505502e-17,2.1505468701555755e-07,6.0155663963277572e-20,8.7455005767107056e-19,3.9041728612383128e-15,5.9270834552308881e-22,1.528272513523229e-23,6.9148801383660498e-16,6.006066449065698e-16,0.35999999999999999,0.0,0.0095828872379233338,0.10865950462775684,2.0423112794862458e-11,3.1393381566814408e-10,2.8079212790932798e-10,1.7490294261389393e-09,0.0,2.2251001367365871e-09,1.2323101310296305e-17,1.6069510801172771e-16,0.00010604126382029049,5.3887105944869693e-09,0.0,3.3078680554206775e-17,0.0,0.0,0.0,1.6157774218364686e-42,6.5553107500300476e-06,4.2892516849862254e-05,1.2719150712945069e-05,3.4743499631755472e-05,8.8573363582496296e-07,1.7307421759454836e-07,0.00010303079504246816,3.4345553418627548e-10,2.5631362409235031e-10,8.2796355172246859e-13,3.2725388380754943e-14,3.9631684662133112e-08,2.1014401531074452e-10,1.6480738581728732e-15,1.684810366194145e-12,2.0995281475108024e-08
1.1371115003393708e-06,0.0013598508413112823,2.9003977167359618e-13,8.7404572358591715e-14,7.5465300215827014e-10,1.5760884637961697e-15,2.1279384993530966e-08,0.0,0.0,1.4286272517854833e-06,3.4898759858750463e-06,8.7854795916411945e-15,4.2181655614642688e-18,8.6439373882865064e-17,8.2368447085728732e-40,5.583507580895058e-29,1.3401198600133962e-20,1.1544272270149624e-16,8.9439618723511565e-15,7.8971098988194482e-26,-2.0837127758106135e-27,1.9367144223321126e-17,6.8647840467424844e-27,7.1078061514825115e-24,1.3865936931577464e-19,3.5986788001005314e-17,1.1948279118168298e-16,6.1942281450245374e-17,2.2012108685582437e-07,6.6501965812171989e-20,9.2799035711078465e-19,4.0132276770916611e-15,6.2606822060752592e-22,1.6764041720191587e-23,7.2876328868650166e-16,6.4578906055454078e-16,0.35999999999999999,0.0,0.0095772344391782654,0.10865673182241573,2.0421122461694362e-11,3.2192343040308644e-10,2.8057248333287264e-10,1.8348088223896418e-09,0.0,2.2291424354286969e-09,1.2718048820235678e-17,1.7000586006709839e-16,0.00010883066556164432,5.5614140995920037e-09,0.0,3.4781036097635072e-17,0.0,0.0,0.0,1.7818590830799344e-42,6.5501724427799676e-06,4.2885976089223893e-05,1.2930558839779463e-05,3.4715618411644012e-05,8.8558094132367082e-07,1.7626821817615741e-07,0.00010571620510413278,3.4978697532117371e-10,2.6103864212271415e-10,8.7704480658512014e-13,3.4664720160034208e-14,4.1407248815207406e-08,2.1567693343634036e-10,1.7457371407820396e-15,1.7270796727288152e-12,2.2030538497817058e-08
1.1591360781578891e-06,0.0013598433123855793,2.9004987599086937e-13,8.9223040878329993e-14,7.7332687326571213e-10,1.6280536956031936e-15,2.2321045400889153e-08,0.0,0.0,1.4322480069315178e-06,3.6003298382530868e-06,9.342336826649651e-15,4.4918181072299467e-18,8.9942395304427291e-17,-4.2766387268768862e-40,5.9357086790593793e-29,1.3997046985849912e-20,1.238356500308026e-16,9.5102679749870045e-15,8.7193366067025664e-26,7.4605627826784039e-28,2.0578123532413219e-17,5.1015078510132846e-27,7.4279598596301228e-24,1.5021934974339904e-19,3.791885293547987e-17,1.2864063010556647e-16,6.4443280111455846e-17,2.2518350704056009e-07,7.3335224960987423e-20,9.8312590680746765e-19,4.1221748489212891e-15,6.6047656275632465e-22,1.8350116476739744e-23,7.6709456511964237e-16,6.931820420363174e-16,0.35999999999999999,0.0,0.0095715895303398763,0.1086539620833044,2.0417626911256725e-11,3.2990077876917741e-10,2.8035131482512015e-10,1.9223196556239484e-09,0.0,2.2327193947395461e-09,1.3113570410950992e-17,1.7958158336036021e-16,0.00011161797345913967,5.7343686287141823e-09,0.0,3.6527539207647601e-17,0.0,0.0,0.0,1.9604891565121196e-42,6.5449994420076922e-06,4.287808448152861e-05,1.3140582647927221e-05,3.468755448895867e-05,8.8540037064829667e-07,1.7942480501955906e-07,0.00010839877881887105,3.5604392727802739e-10,2.6570807100205046e-10,9.2767549208837122e-13,3.66652196283461e-14,4.3214645718709417e-08,2.212057071969427e-10,1.8464806811654097e-15,1.7693358117907027e-12,2.3090729428169581e-08
1.1811606559764074e-06,0.0013598357920976466,2.9005071166219773e-13,9.1031563424980935e-14,7.9198974837520955e-10,1.6802446143015369e-15,2.3387611833049746e-08,0.0,0.0,1.4355828525522485e-06,3.7110220607163537e-06,9.9218691920841687e-15,4.7767399746112004e-18,9.3511272815865214e-17,2.1814606298180663e-39,2.8610540628935883e-28,1.4603987608352822e-20,1.3262426765777918e-16,1.0099632908954479e-14,9.605408726501106e-26,1.7355213978098974e-27,2.1837457375401207e-17,4.140901825960584e-27,7.754592071198861e-24,1.6242886235702458e-19,3.9907071152536748e-17,1.3827414860634095e-16,6.6991144061176571e-17,2.3024192613623061e-07,8.0679090631847408e-20,1.0399561550466639e-18,4.2310019905842627e-15,6.9594034279152427e-22,2.004571312920991e-23,8.0648375560665598e-16,7.4283674872061912e-16,0.35999999999999999,0.0,0.0095659524649764523,0.10865119541054612,2.0412780964682919e-11,3.3786580454552466e-10,2.8012927418930414e-10,2.0115349623172011e-09,0.0,2.2358708199538929e-09,1.3509576393662186e-17,1.8942089550363872e-16,0.00011440306730522852,5.9075349617295498e-09,0.0,3.8318154006988683e-17,0.0,0.0,0.0,2.1522835518325145e-42,6.5398068446393831e-06,4.2868983576484463e-05,1.334923033686507e-05,3.4659388131650939e-05,8.8519484942378283e-07,1.825444243530283e-07,0.00011107843484852845,3.6222727986653847e-10,2.7032257462475561e-10,9.7985768363750851e-13,3.8726965304683123e-14,4.5053433121148895e-08,2.2673009699220201e-10,1.9503084324484675e-15,1.8115816219310391e-12,2.4175812321021004e-08
1.2031852337949257e-06,0.0013598282804419873,2.9004323180200532e-13,9.2830244660429908e-14,8.1064199286764853e-10,1.7326505547897096e-15,2.4479042632828268e-08,0.0,0.0,1.4386540742548374e-06,3.8219287093088804e-06,1.0524511848392679e-14,5.0731365152650289e-18,9.7146008894094802e-17,1.662959483878477e-39,1.2434577662977427e-28,1.5221914661492893e-20,1.418172890459373e-16,1.0712500089355264e-14,1.0558636216539425e-25,-2.50851763050921e-27,2.3146042009317222e-17,7.4228594881087221e-27,8.0876004114724643e-24,1.7530692786336674e-19,4.1951661288766886e-17,1.4839629376988233e-16,6.9585875686205404e-17,2.3529633346665886e-07,8.8557717773200521e-20,1.0984803890017146e-18,4.3396983621114282e-15,7.3246642134392159e-22,2.1855698525762991e-23,8.4693267400551456e-16,7.9480425099774392e-16,0.35999999999999999,0.0,0.0095603232006436223,0.10864843180390855,2.0406724312985385e-11,3.4581848455899783e-10,2.7990690488971897e-10,2.1024283222537141e-09,0.0,2.2386333235387354e-09,1.3905985013133828e-17,1.9952237237010565e-16,0.00011718584295770823,6.0808773576817879e-09,0.0,4.0152842849374227e-17,0.0,0.0,0.0,2.3578727148697602e-42,6.5346072275799653e-06,4.2858797327382682e-05,1.3556510057569064e-05,3.4631186241896682e-05,8.849669390203825e-07,1.8562752474742097e-07,0.00011375510568560823,3.6833792842750698e-10,2.7488282127700312e-10,1.0335931208799299e-12,4.0850022434734972e-14,4.6923176632581575e-08,2.3224989524073556e-10,2.0572236796443524e-15,1.85381689810575e-12,2.5285745880362265e-08
1.225209811613444e-06,0.0013598207774122818,2.9002827596528119e-13,9.4619194475897429e-14,8.2928398119665066e-10,1.7852616997452431e-15,2.5595296781491053e-08,0.0,0.0,1.4414822339434731e-06,3.9330277804394736e-06,1.1150700025559038e-14,5.3812126551068831e-18,1.0084660858055299e-16,-1.2563148988603536e-39,-3.1230307174832395e-29,1.585073254472813e-20,1.5142340631207441e-16,1.134931300180824e-14,1.1582417298403595e-25,2.3662591174241534e-28,2.4504773708083276e-17,5.9701576660170002e-27,8.426748821294705e-24,1.8887263317897772e-19,4.4052835404612672e-17,1.5902003359371035e-16,7.2227479493527648e-17,2.4034672730542768e-07,9.6995766836193885e-20,1.1586977751701059e-18,4.4482546917240425e-15,7.7006155573030341e-22,2.3785042645466393e-23,8.8844304306068756e-16,8.4913553510884007e-16,0.35999999999999999,0.0,0.009554701698331225,0.10864567126283586,2.0399583031463699e-11,3.5375882305613312e-10,2.796846578847833e-10,2.1949738613813525e-09,0.0,2.2410405674044228e-09,1.4302721818984786e-17,2.098845532774176e-16,0.00011996621020607392,6.2543632553154544e-09,0.0,4.2031566556592391e-17,0.0,0.0,0.0,2.5779007719861277e-42,6.5294110111962685e-06,4.2847634411196704e-05,1.3762429912903526e-05,3.4603004314295185e-05,8.8471888526735756e-07,1.8867455559610011e-07,0.0001164287356510134,3.7437676958435724e-10,2.7938948009482216e-10,1.0888832375231858e-12,4.3034444174092081e-14,4.8823449442021014e-08,2.3776492212108678e-10,2.167229098976595e-15,1.8960413922666493e-12,2.6420489458350821e-08
1.2472343894319623e-06,0.0013598132830030109,2.9000658457111838e-13,9.6398527154728281e-14,8.479160910986841e-10,1.8380690097199612e-15,2.6736333899763695e-08,0.0,0.0,1.4440862997348316e-06,4.044299049354899e-06,1.180086903375593e-14,5.7011729215845107e-18,1.046130791130951e-16,1.7697268791738403e-39,2.6699324749309784e-28,1.6490341773124729e-20,1.614512910638698e-16,1.2010515212904738e-14,1.2680238235392603e-25,2.6703838072599924e-27,2.5914548793420102e-17,3.8445118503544958e-27,8.7723039018444036e-24,2.0314513373345111e-19,4.6210799368432007e-17,1.7015835591340137e-16,7.4915961311700613e-17,2.4539311333297349e-07,1.0601840374341384e-19,1.2206073946052434e-18,4.556663014950501e-15,8.0873240634113749e-22,2.583881858513763e-23,9.3101650109486097e-16,9.0588150748654791e-16,0.35999999999999999,0.0,0.009549087921986393,0.10864291378651124,2.0391470945943478e-11,3.6168684690550197e-10,2.7946290503820561e-10,2.2891462513509135e-09,0.0,2.2431234887096347e-09,1.4699719001277311e-17,2.2050594562830242e-16,0.00012274409092328988,6.4279629990424106e-09,0.0,4.3954284624156636e-17,0.0,0.0,0.0,2.8130267262450821e-42,6.5242268058524183e-06,4.2835590239103814e-05,1.3966997957992582e-05,3.4574888086167476e-05,8.844526603272737e-07,1.9168596584609138e-07,0.00011909927917118155,3.8034469808483772e-10,2.8384321860301028e-10,1.1457291885884313e-12,4.5280272666046255e-14,5.0753832049457339e-08,2.432750219069461e-10,2.2803268119146403e-15,1.9382586110196067e-12,2.7580003046680416e-08
1.2692589672504805e-06,0.0013598057972081033,2.8997881146243507e-13,9.8168360647711631e-14,8.6653869896840712e-10,1.8910641590399228e-15,2.7902114242339876e-08,0.0,0.0,1.4464837667958186e-06,4.1557239222571059e-06,1.2475454271440989e-14,6.0332214801867337e-18,1.0844542942999124e-16,1.694520237679855e-39,4.9573329373182198e-29,1.7140643951436169e-20,1.7190959515882025e-16,1.269655037800223e-14,1.3855672728404791e-25,-2.7822042849645449e-27,2.737626365965701e-17,7.7839187273851956e-27,9.1242144129694778e-24,2.181436557365929e-19,4.8425753206826446e-17,1.8182426740584968e-16,7.7651327814666332e-17,2.5043550331991286e-07,1.1565130002132295e-19,1.2842082734712478e-18,4.6649165293452454e-15,8.4848554244650236e-22,2.8022202506173711e-23,9.7465460794585642e-16,9.6509299864927718e-16,0.35999999999999999,0.0,0.0095434818381022572,0.10864015937386098,2.0382490847176345e-11,3.6960260150929277e-10,2.792419510356761e-10,2.3849207063022865e-09,0.0,2.2449105099453964e-09,1.5096914785621187e-17,2.3138502908445479e-16,0.00012551941746374637,6.6016495882610541e-09,0.0,4.5920955399862854e-17,0.0,0.0,0.0,3.0639243653700679e-42,6.5190616586366846e-06,4.2822748701099251e-05,1.4170222200576425e-05,3.4546875008561888e-05,8.841699975257353e-07,1.9466220293774268e-07,0.00012176669929525737,3.862426068313428e-10,2.8824470329359216e-10,1.2041318753194804e-12,4.7587540024160806e-14,5.271391201212833e-08,2.4878005976398898e-10,2.3965184351901928e-15,1.9804684100386637e-12,2.8764247273823935e-08
1.2912835450689988e-06,0.0013597983200202702,2.8994553483449645e-13,9.9928815947187601e-14,8.8515217617654568e-10,1.9442394770481041e-15,2.9092598687192962e-08,0.0,0.0,1.4486907696228048e-06,4.2672853009197899e-06,1.3174891231350727e-14,6.3775621717337656e-18,1.1234366973198372e-16,-2.6771553606378424e-39,-2.1782011757013734e-28,1.7801552882024474e-20,1.8280695139076024e-16,1.3407862246950535e-14,1.5112383157882505e-25,-5.9613570767323184e-28,2.8890814793525322e-17,7.1000683325859215e-27,9.4821329379386635e-24,2.338874983898437e-19,5.069789142488088e-17,1.9403079266130194e-16,8.0433586999832951e-17,2.5547391400573437e-07,1.2592063307157749e-19,1.3494994094005282e-18,4.7730094633133143e-15,8.893274473854841e-22,3.034047360420165e-23,1.0193588502744122e-15,1.0268207666839443e-15,0.35999999999999999,0.0,0.0095378834153635999,0.10863740802356474,2.0372735575395424e-11,3.7750614732607217e-10,2.7902204351166581e-10,2.4822729773534621e-09,0.0,2.2464277341380369e-09,1.549425298611002e-17,2.4252025935437656e-16,0.00012829213127540565,6.7753984480913931e-09,0.0,4.7931536238779499e-17,0.0,0.0,0.0,3.331280600792492e-42,6.5139212735488968e-06,4.2809183675926976e-05,1.4372110601354312e-05,3.4518995501856971e-05,8.8387242337604424e-07,1.9760371193609291e-07,0.00012443096642035935,3.9207138384462141e-10,2.9259459694066882e-10,1.2640919679383981e-12,4.9956269236609822e-14,5.47032837030755e-08,2.5427991897027453e-10,2.5158051260885482e-15,2.0226695828416262e-12,2.9973183388031195e-08
1.3133081228875171e-06,0.0013597908514332616,2.8990726673465513e-13,1.0168001654528214e-13,9.0375688621496368e-10,1.9975878942597828e-15,3.0307748720967123e-08,0.0,0.0,1.4507221862158091e-06,4.3789674588052931e-06,1.3899615504745521e-14,6.7343985261393107e-18,1.1630781131678562e-16,1.2792978142933521e-40,9.9598347996315545e-29,1.8472978495295111e-20,1.9415197411012861e-16,1.4144894668212385e-14,1.6454120466260591e-25,3.8103180708374496e-27,3.0459098789200645e-17,3.5678669817168483e-27,9.8463915107480234e-24,2.5039603602619094e-19,5.3027403303150358e-17,2.0679097331717939e-16,8.3262747528582841e-17,2.6050836614649884e-07,1.3685308655791408e-19,1.4164797940893538e-18,4.8809369581623214e-15,9.3126452342597155e-22,3.2799014068312651e-23,1.0651306463439087e-15,1.0911155003519141e-15,0.35999999999999999,0.0,0.0095322926243418728,0.10863465973411839,2.0362289008350131e-11,3.8539755692322067e-10,2.7880338138765537e-10,2.581179345239565e-09,0.0,2.2476991259776482e-09,1.5891682488760187e-17,2.5391007158408383e-16,0.00013106218169861862,6.9491872197990105e-09,0.0,4.9985983637694836e-17,0.0,0.0,0.0,3.6157973042339395e-42,6.5088102542422366e-06,4.2794960338329377e-05,1.4572671074315705e-05,3.4491273979144838e-05,8.8356128530060972e-07,2.0051093481675542e-07,0.00012709205719731745,3.9783190952832702e-10,2.9689355629073347e-10,1.3256099264389013e-12,5.2386474989073849e-14,5.6721548085366374e-08,2.5977449854429567e-10,2.638187623461438e-15,2.0648663378399124e-12,3.1206773233348842e-08
1.3353327007060354e-06,0.001359783391440521,2.898644613273867e-13,1.0342208796539863e-13,9.2235318252698934e-10,2.051102893025579e-15,3.1547526421391387e-08,0.0,0.0,1.4525917346473167e-06,4.490755927705111e-06,1.465006278396492e-14,7.1039337883611022e-18,1.203378662326504e-16,3.8008134680887711e-39,2.7393673231944829e-28,1.9154828453022438e-20,2.0595325978433953e-16,1.49080915911598e-14,1.7884722883689893e-25,-2.7729624645792015e-27,3.2082012359280795e-17,7.8744104346292017e-27,1.0217029979035314e-23,2.6768872016462005e-19,5.5414473170039976e-17,2.2011786724731376e-16,8.6138818016045129e-17,2.655388837076837e-07,1.484758508862826e-19,1.4851484325320116e-18,4.9886949621549054e-15,9.7430309627924255e-22,3.5403308971974913e-23,1.1119713502696537e-15,1.1580278218555568e-15,0.35999999999999999,0.0,0.0095267094372329317,0.10863191450382963,2.0351226939275931e-11,3.9327691248322055e-10,2.7858612248861899e-10,2.6816166114410471e-09,0.0,2.248746679719191e-09,1.6289156755610715e-17,2.655528834042733e-16,0.00013382952492666775,7.1229955692469888e-09,0.0,5.2084253351752131e-17,0.0,0.0,0.0,3.9181916620722029e-42,6.5037322510127388e-06,4.2780136292910152e-05,1.4771911487061116e-05,3.4463729784412702e-05,8.8323777338728346e-07,2.0338430987516696e-07,0.0001297499535921357,4.0352505839797379e-10,3.0114223412870909e-10,1.3886860195850709e-12,5.487816441174254e-14,5.8768312500767011e-08,2.652637111685502e-10,2.7636662860535491e-15,2.10705879158067e-12,3.2464979239335528e-08
1.3573572785245537e-06,0.0013597759400337623,2.8981752208737484e-13,1.0515515735888585e-13,9.4094140687216389e-10,2.1047784623268728e-15,3.2811894437403296e-08,0.0,0.0,1.4543120625437608e-06,4.6026373939644006e-06,1.5426668863641499e-14,7.4863709521482437e-18,1.2443384694953952e-16,-1.6664550022235883e-39,-8.1710922513361757e-29,1.9847025131230643e-20,2.1821938750357831e-16,1.5697897067058666e-14,1.9408117580339553e-25,-1.8877759425856746e-27,3.3760452342890152e-17,8.4789590183178705e-27,1.0593551705498883e-23,2.8578508146981462e-19,5.7859280650806462e-17,2.3402454780082493e-16,8.9061807911128303e-17,2.705654931810305e-07,1.6081662375977172e-19,1.555504359266096e-18,5.0962801351395598e-15,1.0184494190956083e-21,3.8158946203638818e-23,1.1598822558402643e-15,1.2276082892949877e-15,0.35999999999999999,0.0,0.0095211338276315945,0.1086291723308056,2.0339617852709868e-11,4.0114430369569052e-10,2.7837039004174865e-10,2.7835620880746658e-09,0.0,2.2495905746869403e-09,1.6686633526790268e-17,2.7744709772879415e-16,0.00013659412310581162,7.2968050117963506e-09,0.0,5.4226300495716424e-17,0.0,0.0,0.0,4.239193189493994e-42,6.4986900802235139e-06,4.2764762553998664e-05,1.4969839661113827e-05,3.443637800275504e-05,8.8290294142541025e-07,2.0622427125907573e-07,0.00013240464208125568,4.0915169691817201e-10,3.0534127722948961e-10,1.4533203422585581e-12,5.7431337770117955e-14,6.0843190468421567e-08,2.7074748137442114e-10,2.8922411271026879e-15,2.1492443610432743e-12,3.3747764398125162e-08
