Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422)
2.6898926760020663e-05,0.0016080515457373085,6.8389726515229949e-16,9.2622926144282936e-16,2.9829667837424087e-13,2.9283465245404671e-17,1.544569378611313e-12,0.0,0.0,3.8572421889192531e-07,4.5798545077497836e-06,6.1890033620508019e-16,1.5231443580069689e-19,2.040008367590838e-19,-7.1104873314308375e-39,1.1274294587261801e-28,1.0346154896001057e-23,3.1401925618352479e-19,6.1873053941131916e-16,5.7767098522801277e-33,-2.5543235792500947e-27,8.1445753944268003e-19,-1.8195285370807563e-30,2.4271007489863927e-27,1.3897720542660068e-20,3.1597839784616587e-19,7.8397075541860587e-24,1.3339420127608271e-19,2.0881320854327049e-08,1.3186636453771416e-21,2.4027557944974339e-20,1.4087285894181725e-17,8.547662445279436e-25,1.5961205263858289e-28,3.4433923948811847e-18,2.4177621067742462e-19,0.35999999999999999,0.0,0.009545569434938634,0.10863204934199416,1.8842064112458541e-12,1.1026009758518778e-12,3.8071385499094393e-12,1.2948000596096487e-09,0.0,1.6113284180198608e-09,1.4162560710788856e-12,4.2903350675702221e-20,0.00016059379150965342,1.6899352942572309e-08,0.0,2.608597161878004e-17,0.0,0.0,0.0,0.0,5.5104815618240461e-07,7.0517671147320219e-06,1.0229400714606445e-05,1.2900854719784907e-05,3.0238664322862599e-07,1.9471707573707806e-08,0.00015276191599010086,6.256514528497952e-11,5.224871378516654e-11
2.7440898715996836e-05,0.0016080408322149463,6.833061606938115e-16,9.4444804205172915e-16,3.0617748712208623e-13,2.9955173708649844e-17,1.621624841741797e-12,0.0,0.0,3.8570193238385711e-07,4.6751676736073104e-06,6.4692151236987413e-16,1.5938992938283347e-19,2.0860271502015994e-19,4.3796949247744492e-39,-1.2159183543378166e-28,1.0783858652111844e-23,3.3221477234234122e-19,6.4674542287015153e-16,6.1931134115764639e-33,1.5328746824685383e-27,8.5122161277515648e-19,-1.2555857657030191e-29,2.5241318536905253e-27,1.4572681745804355e-20,3.2365504013029119e-19,8.204933537805017e-24,1.3640176407618096e-19,2.1344225711897183e-08,1.4238125915879664e-21,2.5136869788519659e-20,1.4394473613046034e-17,8.7558308592111957e-25,1.6698492696484637e-28,3.5233649452133376e-18,2.5957850862059912e-19,0.35999999999999999,0.0,0.0095390359773427445,0.10862876543780249,1.8832524065859945e-12,1.1270300133801837e-12,3.8065620714532849e-12,1.3502900473261599e-09,0.0,1.6123911765271967e-09,1.4827296028529973e-12,4.4552686883407833e-20,0.00016388331607808385,1.7301762108782918e-08,0.0,2.719151529577976e-17,0.0,0.0,0.0,0.0,5.5096454044585317e-07,7.0433728252014754e-06,1.0292793291944947e-05,1.2898642734951522e-05,3.0201956767369154e-07,1.9876736997041736e-08,0.0001559526469396932,6.3865054199463925e-11,5.3334279873415162e-11
2.798287067197301e-05,0.0016080301340077605,6.8273179377511164e-16,9.6265001210087501e-16,3.1405980739301171e-13,3.0628466968347313e-17,1.700622146217905e-12,0.0,0.0,3.8568014800878024e-07,4.7703713171969217e-06,6.7556866364977403e-16,1.6663569676620833e-19,2.131997754968545e-19,2.5554110866681635e-39,-1.7972100057497262e-29,1.1230450236917053e-23,3.5107700985455179e-19,6.7538617897874197e-16,6.5842123681129472e-33,9.5387262832338349e-28,8.8880401719407913e-19,4.5360885413116474e-30,2.6298105728015535e-27,1.526418208869452e-20,3.3132725551784789e-19,8.5786584684885668e-24,1.3940613844652158e-19,2.1807051737886026e-08,1.5350468332125258e-21,2.6273068895255228e-20,1.4701324583099386e-17,8.963901831078544e-25,1.7461904921273775e-28,3.6032585078009701e-18,2.7824403187348816e-19,0.35999999999999999,0.0,0.0095325140634518173,0.10862548620020639,1.8822057102480903e-12,1.1514543160721873e-12,3.8058439629969269e-12,1.4069036572020032e-09,0.0,1.6132942613010458e-09,1.550767014322775e-12,4.6224591149770475e-20,0.00016716825301967114,1.7703976816442038e-08,0.0,2.8319432551184766e-17,0.0,0.0,0.0,0.0,5.5086043952228322e-07,7.0352456849458581e-06,1.0353541898253233e-05,1.2895949908232545e-05,3.0166397424105724e-07,2.0280571123538733e-08,0.00015913928890951069,6.5161063463597495e-11,5.4416589335961752e-11
2.8524842627949183e-05,0.0016080194510286218,6.8217281573234936e-16,9.8083531508675915e-16,3.2194309721506914e-13,3.1303355767822378e-17,1.7815605967980395e-12,0.0,0.0,3.8565883312299996e-07,4.8654685309297138e-06,7.0484110851532702e-16,1.7405212423353515e-19,2.1779200611943104e-19,-1.427577659294043e-39,2.7376250578427443e-29,1.1685858098484981e-23,3.7061660483689533e-19,7.0465212551807802e-16,6.9860217532968299e-33,-5.1850770689902843e-28,9.2720384395691668e-19,-6.035073837295678e-31,2.7383058456608273e-27,1.5972228597750959e-20,3.3899495702989679e-19,8.9608794243636709e-24,1.4240731231241137e-19,2.2269782450905688e-08,1.6525913466785313e-21,2.7436251667740671e-20,1.5007827435889773e-17,9.171872960985578e-25,1.8252095127373632e-28,3.6830723958651324e-18,2.977930721325204e-19,0.35999999999999999,0.0,0.009526003567199336,0.10862221160037222,1.8810741151348866e-12,1.1758730151866257e-12,3.8049959732725675e-12,1.4646372926455661e-09,0.0,1.6140503036737088e-09,1.6203674965778676e-12,4.7918602790139159e-20,0.0001704486241275873,1.8105970772559098e-08,0.0,2.9469691183726817e-17,0.0,0.0,0.0,0.0,5.5073755283658536e-07,7.0273643109438939e-06,1.0411744729394163e-05,1.2892816190659129e-05,3.0131894524693132e-07,2.0683197143220093e-08,0.00016232182865740893,6.6453132306839352e-11,5.5495608125106163e-11
2.9066814583925357e-05,0.0016080087831961752,6.8162799087300915e-16,9.9900406031726124e-16,3.298268765793444e-13,3.1979849759626755e-17,1.8644393512112268e-12,0.0,0.0,3.856379564616355e-07,4.9604621655069467e-06,7.3473816401816707e-16,1.8163959469775587e-19,2.2237941083823271e-19,1.4533164855334764e-38,-3.3191662319661204e-28,1.214992381936082e-23,3.9084413846318415e-19,7.3454257886691069e-16,7.4630257967052492e-33,5.1352884922162738e-27,9.6642018289176308e-19,-1.9896112659999155e-29,2.8393052712586229e-27,1.6696828136796681e-20,3.4665809406105391e-19,9.3515934234360999e-24,1.4540528246195248e-19,2.2732402722365173e-08,1.7766748925191661e-21,2.8626513330215116e-20,1.5313971753120795e-17,9.3797428322423716e-25,1.9069717606167822e-28,3.7628062031136948e-18,3.1824587441502296e-19,0.35999999999999999,0.0,0.0095195043668093969,0.108618941611009,1.8798647997047013e-12,1.2002853134241819e-12,3.8040289090348456e-12,1.5234873167164232e-09,0.0,1.6146709803629989e-09,1.6915301440226265e-12,4.9634268101280833e-20,0.00017372445018820436,1.8507719833066359e-08,0.0,3.0642259140262657e-17,0.0,0.0,0.0,0.0,5.5059744364241669e-07,7.0197090875029744e-06,1.0467496367157547e-05,1.2889278328867581e-05,3.0098363895330715e-07,2.1084603631081135e-08,0.00016550025476625048,6.7741224411694653e-11,5.657130591178382e-11
2.960878653990153e-05,0.001607998130431261,6.8109618752763898e-16,1.0171563258031148e-15,3.3771072215434521e-13,3.2657957583743546e-17,1.9492574317643856e-12,0.0,0.0,3.8561748829366407e-07,5.0553548477118644e-06,7.6525914751330975e-16,1.8939849028234295e-19,2.2696197820221761e-19,4.8611376396487804e-39,-4.787511645572999e-29,1.2622868816848836e-23,4.1177013744408447e-19,7.6505685563787739e-16,7.88588357885092e-33,1.8274860776468597e-27,1.0064521245244325e-18,1.5578004423002464e-29,2.9550975188919405e-27,1.7437987469177171e-20,3.5431664835481387e-19,9.7507974485949562e-24,1.4840005554583348e-19,2.3194898678729599e-08,1.9075300051232787e-21,2.9843947982532609e-20,1.5619747999097464e-17,9.5875109068993177e-25,1.9915426978694841e-28,3.8424597760223975e-18,3.3962263789585212e-19,0.35999999999999999,0.0,0.0095130163446430303,0.10861567620626207,1.8785843690005107e-12,1.2246904797638915e-12,3.8029527023904486e-12,1.5834500554767303e-09,0.0,1.6151670746400377e-09,1.7642539615141077e-12,5.1371140406986057e-20,0.00017699575105315648,1.8909201854239502e-08,0.0,3.1837104509897329e-17,0.0,0.0,0.0,0.0,5.5044154818448971e-07,7.0122620318088468e-06,1.0520887897999051e-05,1.2885370096064902e-05,3.0065728316727401e-07,2.148478044660052e-08,0.00016867455750768699,6.9025307585326008e-11,5.7643655812465106e-11
3.0150758495877703e-05,0.0016079874926603573,6.8057636910870942e-16,1.0352921612438616e-15,3.455942615105498e-13,3.3337686949541809e-17,2.0360137377900186e-12,0.0,0.0,3.8559740049302924e-07,5.1501489990471853e-06,7.96403378008153e-16,1.9732919109089046e-19,2.3153973152959755e-19,-2.1857857900225242e-38,4.4917622665280733e-28,1.3104648872687061e-23,4.3340507454548509e-19,7.96194274167935e-16,8.2755196026653937e-33,-7.7629675122899655e-27,1.0472987619327579e-18,2.2100140203429006e-29,3.0806457482264791e-27,1.8195713318184184e-20,3.6197062963469212e-19,1.0158488471628645e-23,1.5139164310382358e-19,2.3657257598852188e-08,2.045392980931245e-21,3.1088648657510511e-20,1.5925147452529009e-17,9.7951774006020103e-25,2.0789879293194125e-28,3.922033178832482e-18,3.6194351705067372e-19,0.35999999999999999,0.0,0.0095065393870283135,0.10861241536160146,1.8772389024939471e-12,1.2490878440395034e-12,3.8017764827839703e-12,1.6445218016147146e-09,0.0,1.6155485424393736e-09,1.8385378718895432e-12,5.3128780082282671e-20,0.00018026254571366164,1.9310396534906841e-08,0.0,3.3054195517807613e-17,0.0,0.0,0.0,0.0,5.5027118701700454e-07,7.0050066533507802e-06,1.0572007044905359e-05,1.2881122533846677e-05,3.0033917022024784e-07,2.1883718628059335e-08,0.0001718447286985236,7.030535342784626e-11,5.8712634110285683e-11
3.069273045185388e-05,0.001607976869811797,6.8006758718984461e-16,1.0534115902759219e-15,3.5347716891822398e-13,3.4019044699023337e-17,2.1247070549608821e-12,0.0,0.0,3.8557766654772993e-07,5.2448468499079255e-06,8.2817017722625479e-16,2.0543207958839954e-19,2.3611272741040428e-19,1.1630369561474947e-38,-3.4096744180034529e-28,1.3594826013442715e-23,4.5575936897541545e-19,8.279541555953916e-16,8.8470799284346032e-33,3.9700763722633743e-27,1.0889591921744578e-18,-4.2873759114645447e-29,3.1789505187677978e-27,1.897001241107669e-20,3.6962007246172499e-19,1.0574663470834368e-23,1.5438006042572762e-19,2.4119467835634394e-08,2.1905038686827264e-21,3.2360707365974132e-20,1.6230162156741394e-17,1.0002743197465262e-24,2.1693732070568044e-28,4.001526665953459e-18,3.8522862254171318e-19,0.35999999999999999,0.0,0.0095000733841237358,0.10860915905373605,1.8758339887754374e-12,1.273476792801088e-12,3.800508631189826e-12,1.7066988172595414e-09,0.0,1.6158245633734449e-09,1.9143807217299755e-12,5.4906754566180536e-20,0.00018352485235837441,1.9711285295530621e-08,0.0,3.4293500520519863e-17,0.0,0.0,0.0,0.0,5.5008757293453056e-07,6.9979278469067851e-06,1.0620938273814829e-05,1.2876564136373917e-05,3.0002865244884641e-07,2.2281410311861813e-08,0.00017501076159263693,7.1581337073292483e-11,5.9778220038601565e-11
3.1234702407830053e-05,0.0016079662618184074,6.795689729819456e-16,1.0715146131454415e-15,3.6135915987179487e-13,3.470203688142646e-17,2.21533606688423e-12,0.0,0.0,3.855582615815362e-07,5.3394504565391815e-06,8.6055887096676041e-16,2.1370753476721642e-19,2.4068096530003311e-19,2.6198743352923883e-38,-4.6050180113809769e-28,1.4093756846222614e-23,4.7884338686135746e-19,8.6033582497838596e-16,9.3970260031698046e-33,9.4371561500863174e-27,1.1314325176434854e-18,1.9266064534444069e-30,3.2895528502838218e-27,1.9760891529896843e-20,3.7726503198891811e-19,1.0999319450748738e-23,1.5736533147995858e-19,2.4581518722262711e-08,2.3431064574018027e-21,3.3660215150440634e-20,1.6534784857761669e-17,1.0210209747968102e-24,2.2627642218425617e-28,4.0809406415796583e-18,4.0949802248600587e-19,0.35999999999999999,0.0,0.0094936182297534737,0.10860590726051116,1.8743747626139087e-12,1.2978567643620939e-12,3.7991568438358957e-12,1.7699773374089062e-09,0.0,1.6160036019182535e-09,1.9917812882582122e-12,5.6704638361928654e-20,0.00018678268844230978,2.011185113345115e-08,0.0,3.5554988000247683e-17,0.0,0.0,0.0,0.0,5.4989181852375572e-07,6.9910117666857792e-06,1.066776292226202e-05,1.2871721072765536e-05,2.9972513495367575e-07,2.2677848635939066e-08,0.00017817265075148486,7.2853236863828946e-11,6.0840395512257297e-11
3.177667436380623e-05,0.0016079556686151083,6.7907973044771064e-16,1.0896012089707266e-15,3.6923998675970303e-13,3.5386668817497949e-17,2.3078993646537056e-12,0.0,0.0,3.855391623503526e-07,5.4339617154101623e-06,8.9356878987250436e-16,2.2215593627147611e-19,2.4524446156641425e-19,-4.309518890781242e-38,9.6933021378620296e-28,1.4601800660335347e-23,5.0266744164299178e-19,8.9333861225203133e-16,9.7348187226272481e-33,-1.5144925996959442e-26,1.1747178473192573e-18,7.2765827916390903e-29,3.4421247317240388e-27,2.0568357552679776e-20,3.8490558082847352e-19,1.143245345782262e-23,1.6034748358334489e-19,2.5043400492383448e-08,2.5034482654608179e-21,3.4987262131792208e-20,1.6839008947366206e-17,1.0417578973883368e-24,2.3592267520969216e-28,4.1602756356218071e-18,4.3477174346639255e-19,0.35999999999999999,0.0,0.0094871738212613434,0.10860265996082095,1.8728659437419521e-12,1.3222272445826671e-12,3.797728188383176e-12,1.8343535728587548e-09,0.0,1.6160934601048382e-09,2.0707382852227871e-12,5.8522013033505265e-20,0.0001900360707450382,2.0512078499056599e-08,0.0,3.6838626560069617e-17,0.0,0.0,0.0,0.0,5.4968494558494542e-07,6.9842457172497109e-06,1.0712559313806897e-05,1.2866617373892663e-05,2.9942807238556402e-07,2.3073027657460309e-08,0.00018133039193373964,7.4121034097222842e-11,6.1899144914009656e-11
3.23186463197824e-05,0.001607945090140328,6.7859912974872146e-16,1.1076713379811697e-15,3.771194343858168e-13,3.607294516396432e-17,2.4023954565868583e-12,0.0,0.0,3.8552034720340651e-07,5.5283823776219926e-06,9.2719926992492735e-16,2.3077766516523399e-19,2.4980333290949296e-19,-7.6796383031594276e-39,-4.1541853254169311e-29,1.5117995548561974e-23,5.2724179447359374e-19,9.2696185298166766e-16,1.0345688834364885e-32,-3.092345857066768e-27,1.2188142976955364e-18,-6.5112588001455078e-29,3.544664552584057e-27,2.1392417490486742e-20,3.9254180573419446e-19,1.1874062593768964e-23,1.6332653989523601e-19,2.5505104199940406e-08,2.6717805287590464e-21,3.6341937556330426e-20,1.7142828408570047e-17,1.0624853166236852e-24,2.4588268674851275e-28,4.2395322772416078e-18,4.6106977176133689e-19,0.35999999999999999,0.0,0.0094807400593586218,0.10859941713452059,1.8713118772654582e-12,1.3465877626353387e-12,3.7962291609239509e-12,1.8998237132110022e-09,0.0,1.6161013316232458e-09,2.1512503688209014e-12,6.0358467181628025e-20,0.00019328501542773314,2.0911953170340867e-08,0.0,3.814438491907192e-17,0.0,0.0,0.0,0.0,5.4946789511998772e-07,6.9776180453592665e-06,1.0755402877918997e-05,1.2861275120488804e-05,2.9913696618550193e-07,2.3466942270126416e-08,0.00018448398198350733,7.5384712776038848e-11,6.295445488165958e-11
3.3090067300660816e-05,0.001607930058451809,6.7792866071980067e-16,1.1333631144576429e-15,3.8833198270338986e-13,3.7052607060879632e-17,2.5402276815665101e-12,0.0,0.0,3.8549401710558526e-07,5.6626238407524658e-06,9.7613649811087827e-16,2.4334916151919677e-19,2.5628427605562659e-19,1.0249341888629863e-38,-2.0035497091032837e-28,1.5867663858794082e-23,5.6353402257980295e-19,9.7588858987395938e-16,1.1205898912666397e-32,3.6512537742451123e-27,1.2829765867433822e-18,-7.8559969640849903e-30,3.7126200214574637e-27,2.2593984048453463e-20,4.0340363937603769e-19,1.2517242312604518e-23,1.6756153632554932e-19,2.6161951534851008e-08,2.9256611647827851e-21,3.8317951200661409e-20,1.7574564252694339e-17,1.09197202287847e-24,2.6061345939686573e-28,4.3522092727083237e-18,5.003071485944348e-19,0.35999999999999999,0.0,0.0094716006759829486,0.10859480910394988,1.8690296259831526e-12,1.3812435181818346e-12,3.793985776363768e-12,1.9948903354938606e-09,0.0,1.6159840727690632e-09,2.268527245699292e-12,6.3004512928333844e-20,0.00019790180919366637,2.148048500851104e-08,0.0,4.0041036328199736e-17,0.0,0.0,0.0,0.0,5.4914308322401911e-07,6.9684022892438585e-06,1.081315911073825e-05,1.2853299319108197e-05,2.9873199346028978e-07,2.4025435360583237e-08,0.00018896551129317463,7.7176252689552318e-11,6.4450586758911119e-11
3.386148828153923e-05,0.0016079150563193965,6.7727261301365394e-16,1.1590211949530066e-15,3.9954091718194738e-13,3.803561826839546e-17,2.6819677168474707e-12,0.0,0.0,3.8546816891838536e-07,5.7966892550345746e-06,1.0263277498106222e-15,2.5627368137517086e-19,2.6275608197563562e-19,2.2448449004452082e-37,-4.8371205569080338e-27,1.6633889088083097e-23,6.0139625269681098e-19,1.0260691292235454e-15,1.2531919508656106e-32,7.8842662076469671e-26,1.3487779036718976e-18,-3.6655326185222245e-28,3.7862204114480698e-27,2.3829204976879915e-20,4.1425723438789866e-19,1.3177578601957841e-23,1.7179042037917675e-19,2.681840042500988e-08,3.196995300345395e-21,4.0350369915111854e-20,1.800545531302781e-17,1.1214408647468413e-24,2.7601230844606597e-28,4.4647312942493093e-18,5.4171751515496324e-19,0.35999999999999999,0.0,0.0094624824018255272,0.10859021004469593,1.866674132904843e-12,1.4158771078439792e-12,3.7916273644653999e-12,2.0921542988486475e-09,0.0,1.6157313786580468e-09,2.3889476234337421e-12,6.5687252880189524e-20,0.00020250968716724132,2.2048242579471317e-08,0.0,4.1982348768495185e-17,0.0,0.0,0.0,0.0,5.4880163586676124e-07,6.9594175657609531e-06,1.0867305851230679e-05,1.2844933853812975e-05,2.9833697161950966e-07,2.4581348085486683e-08,0.00019343862329034472,7.8959390361124128e-11,6.5939701865562629e-11
3.463290926241765e-05,0.001607900083588499,6.7662944643154057e-16,1.1846453077649568e-15,4.1074588099873489e-13,3.9021986449432921e-17,2.8276105684755029e-12,0.0,0.0,3.8544275498478541e-07,5.9305824145716494e-06,1.077771182347579e-15,2.6955230638773788e-19,2.69218568533851e-19,-2.5250223087303511e-37,5.6989041227308719e-27,1.7420463992373013e-23,6.408575337064903e-19,1.0775016258660763e-15,1.2415687945870602e-32,-8.7727610571319119e-26,1.4162157944445321e-18,5.9269130689145827e-28,4.2088282547098619e-27,2.5098102463134353e-20,4.2510294025565857e-19,1.3855063889250114e-23,1.7601331570533871e-19,2.7474432170188504e-08,3.4865461165068267e-21,4.2439442802300997e-20,1.8435489401027509e-17,1.1508927801134504e-24,2.9209824204501755e-28,4.5771008316499002e-18,5.8535810672011298e-19,0.35999999999999999,0.0,0.0094533849827136505,0.10858561990708161,1.8642546033413962e-12,1.4504875486229149e-12,3.7891676948628311e-12,2.1916044509618327e-09,0.0,1.6153586652636403e-09,2.5125071352584768e-12,6.8405573490098396e-20,0.00020710869053251909,2.2615196405394979e-08,0.0,4.3968233160536705e-17,0.0,0.0,0.0,0.0,5.4844553789271696e-07,6.9506392619356343e-06,1.0918032793046266e-05,1.2836225552730883e-05,2.979508368620247e-07,2.5134672939183079e-08,0.00019790331816656461,8.0734102752647379e-11,6.742178097665841e-11
3.540433024329606e-05,0.0016078851401128396,6.7599780026919074e-16,1.2102351338673259e-15,4.2194659406138669e-13,4.0011717434489022e-17,2.9771510327816789e-12,0.0,0.0,3.854177326041237e-07,6.0643067154831438e-06,1.1304649806765051e-15,2.8318614588406642e-19,2.7567257750591327e-19,4.3000045425688586e-37,-9.3279557052238004e-27,1.8219487311848855e-23,6.8194670531627355e-19,1.1301842652170809e-15,1.4590312195294891e-32,1.4962514968235474e-25,1.4852878453090634e-18,-9.5396320590601266e-28,4.051796179208976e-27,2.6400699627725584e-20,4.3594112989547662e-19,1.4549690963064395e-23,1.8023027923508941e-19,2.8130030322921531e-08,3.7950918388702942e-21,4.4585416061861128e-20,1.8864655982962852e-17,1.1803287554838952e-24,3.0889050629008467e-28,4.6893205256192264e-18,6.3128601230268589e-19,0.35999999999999999,0.0,0.0094443081758548535,0.10858103864414095,1.8617792452477203e-12,1.485073976448354e-12,3.7866189735910995e-12,2.2932295960160292e-09,0.0,1.614879636614292e-09,2.6392012611026414e-12,7.1158389133415285e-20,0.00021169885872487635,2.3181320683558629e-08,0.0,4.5998600832375312e-17,0.0,0.0,0.0,0.0,5.4807656905042113e-07,6.9420455743048473e-06,1.0965519709593014e-05,1.2827215867904385e-05,2.9757266933976565e-07,2.56854046985225e-08,0.00020235959902556558,8.2500374349342292e-11,6.8896811107157077e-11
3.617575122417448e-05,0.001607870225752683,6.7537646848246994e-16,1.2357903135545684e-15,4.3314284005703346e-13,4.100481542243352e-17,3.1305837264155935e-12,0.0,0.0,3.8539306360478113e-07,6.1978652014602403e-06,1.1844073646207858e-15,2.9717628129606152e-19,2.8211748058395206e-19,6.7887915966322905e-38,-1.7868938763153276e-27,1.9039835463694305e-23,7.246923991765976e-19,1.1841152635043981e-15,1.4989795912986189e-32,2.3797458328107205e-26,1.5559916829661066e-18,-1.449837897355952e-28,4.4273756590874911e-27,2.773702058603249e-20,4.4677218984945119e-19,1.5261452990364755e-23,1.8444146808770655e-19,2.8785180431392266e-08,4.1234256746219205e-21,4.6788533155062827e-20,1.9292946003245108e-17,1.2097498365413484e-24,3.264080751520766e-28,4.8013930578179963e-18,6.7955817981870953e-19,0.35999999999999999,0.0,0.0094352517492008302,0.10857646621133205,1.8592552561751084e-12,1.5196356325994618e-12,3.7839919969499923e-12,2.3970185051797454e-09,0.0,1.6143064701443126e-09,2.7690253467912857e-12,7.3944641703384573e-20,0.00021628022961304189,2.3746592873554531e-08,0.0,4.807336350334054e-17,0.0,0.0,0.0,0.0,5.4769627377531413e-07,6.933617233028142e-06,1.1009936972661423e-05,1.2817941541269773e-05,2.9720162312640458e-07,2.6233540157595467e-08,0.00020680747152933209,8.4258195826032628e-11,7.036478450479555e-11
