Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162),S(259),S(423),S(422),C7H9O(956),S(1059),C5H8(381),C7H8(253)
0.0002765750263283722,0.001259298538719607,1.7160567718682957e-14,1.789505414626953e-13,2.8943316487868686e-11,3.2511504496817648e-13,3.1681924126584224e-08,0.0,0.0,1.1348408702102888e-06,0.00029777943988991233,3.6096587793073995e-11,4.3261525039401968e-14,5.9919190920536861e-16,-2.9700817421317744e-40,4.7228627614785824e-29,1.2372424744239492e-18,1.4975088576170178e-13,3.6112512007718262e-11,2.5627482328905509e-23,1.9991532562755615e-29,6.7993150855195042e-14,6.431098329684057e-26,5.8199140105157361e-22,5.9401887549908542e-15,1.8416523118876438e-15,1.0079653431720709e-12,4.1412699583302645e-16,9.9195170099789734e-06,7.817267971172832e-14,1.9158195309016873e-14,3.3743279705153107e-14,2.4310943254559696e-20,2.3055509350095989e-21,1.00893528062323e-14,5.3371440230028828e-13,0.35999999999999999,0.0,0.0016254632715649766,0.10453301093964408,1.2684201124159249e-12,9.0342139200025991e-09,2.6994131442138046e-11,1.2013607316912049e-06,0.0,4.7387217010375149e-10,3.3571166873410537e-16,1.3369713293027482e-13,0.0042729948923881968,2.8755976045555517e-07,0.0,3.7431429423004678e-13,0.0,0.0,0.0,0.0,8.3081869773877378e-07,4.0475256915351223e-06,6.8655677783258847e-06,5.9023069177973771e-06,9.9506879724110471e-08,2.8133362939044325e-07,0.0039635587792307544,6.4005566700249651e-10,4.8596406884961198e-10,1.3602560840430659e-08,6.4808728635328701e-10,8.435734546572918e-06,6.4286579757628506e-09
0.000278110744279025,0.0012592896443289138,1.7068054622578323e-14,1.7900007208434799e-13,2.8972549169896312e-11,3.2655764625005735e-13,3.1929089817134874e-08,0.0,0.0,1.1346702589057912e-06,0.00029843109725710931,3.6384624620494003e-11,4.3651102285216837e-14,6.0015906532723325e-16,4.9564360494366886e-40,-1.3669264709163015e-28,1.2410970501447105e-18,1.504177084893892e-13,3.6401241763549806e-11,2.5860068610987976e-23,5.8149373930290605e-30,6.8533747963276852e-14,6.4502222828051267e-26,5.8381738698316102e-22,6.0062620889914732e-15,1.8482566275432947e-15,1.0160519160443835e-12,4.147846624704827e-16,9.9473613669283952e-06,7.9156571041457751e-14,1.9314965185463768e-14,3.3736984145675167e-14,2.4403480356773468e-20,2.3280884037902083e-21,1.0107846644466332e-14,5.3914301617741658e-13,0.35999999999999999,0.0,0.0016180430822850941,0.10452897834785539,1.2617336953354502e-12,9.0456868386145511e-09,2.6883358963482275e-11,1.2080069323732606e-06,0.0,4.719314330867171e-10,3.3591234508745444e-16,1.3392546168881314e-13,0.0042770718238675726,2.8773165264592129e-07,0.0,3.7701240749267252e-13,0.0,0.0,0.0,0.0,8.2740819407101004e-07,4.0237638337750952e-06,6.8337553244740334e-06,5.8779107001660849e-06,9.891958603229359e-08,2.8141535588745423e-07,0.0039669578724938837,6.4022142421677507e-10,4.860899341413936e-10,1.3698757953780957e-08,6.5264998231354314e-10,8.4568509883864376e-06,6.4347916932781707e-09
0.0002796464622296778,0.001259280835744593,1.6976404829246454e-14,1.7904787300091682e-13,2.9001553737536408e-11,3.2799613869246225e-13,3.2176634994095622e-08,0.0,0.0,1.1345000309273594e-06,0.00029907905689890985,3.6673185231475726e-11,4.4041747301988957e-14,6.0127998191063135e-16,5.0547515144222717e-40,-2.7726618240537668e-29,1.2449079593860523e-18,1.5108110264622558e-13,3.6690501292338692e-11,2.6093244983604787e-23,2.2182554842253597e-29,6.9075311442794504e-14,6.4676042193077279e-26,5.8562297211062077e-22,6.0726350080069612e-15,1.8548093028652142e-15,1.02415348740251e-12,4.1555266089674767e-16,9.9750917226484739e-06,8.0145799638426453e-14,1.9471988699461896e-14,3.3730631593137698e-14,2.4495340282016151e-20,2.3507042512405082e-21,1.0126172327089482e-14,5.4459233144701049e-13,0.35999999999999999,0.0,0.0016106913689660429,0.10452498190380075,1.2551157621654949e-12,9.0570744105001101e-09,2.6773548425023307e-11,1.2146524177258743e-06,0.0,4.7000632514400344e-10,3.3610989548420842e-16,1.3415207546694946e-13,0.0042811122780799021,2.8790086724164214e-07,0.0,3.7971299755068354e-13,0.0,0.0,0.0,0.0,8.2402731622716138e-07,4.0002396750019756e-06,6.8022408266663485e-06,5.8537277580798943e-06,9.8338199611131794e-08,2.8149580980024853e-07,0.0039703242993416425,6.4038445224049302e-10,4.8621372716063553e-10,1.379501219369104e-08,6.5721529338416808e-10,8.4778554222510089e-06,6.4408705308345359e-09
0.0002811821801803306,0.0012592721117091405,1.6885612941685848e-14,1.7909855139433064e-13,2.9030333267946429e-11,3.2943054708782448e-13,3.2424556920645747e-08,0.0,0.0,1.1343301825478633e-06,0.0002997233553666505,3.6962302299344532e-11,4.4433471140957213e-14,6.0271659107114658e-16,-1.1453528442932028e-39,2.1800616034275488e-28,1.2487714349177804e-18,1.5174114201415207e-13,3.6980323171901305e-11,2.6327046849374113e-23,4.0774453452498183e-29,6.9617908314795331e-14,6.4851474458933458e-26,5.8745316642857952e-22,6.1393082468699785e-15,1.8614717415058589e-15,1.032270418957604e-12,4.1654200786761021e-16,1.0002709063710287e-05,8.1140346055782976e-14,1.9629263871910797e-14,3.3724224586770585e-14,2.4588652015193548e-20,2.3733998182352395e-21,1.0147092836340076e-14,5.5006228211914184e-13,0.35999999999999999,0.0,0.0016034071906077024,0.10452102111727346,1.2485652707033237e-12,9.068377685835313e-09,2.6664687931538306e-11,1.2212971732855294e-06,0.0,4.6809664158328272e-10,3.3630436280969645e-16,1.3437698967551256e-13,0.004285116749028108,2.8806744097692163e-07,0.0,3.8241604215304683e-13,0.0,0.0,0.0,0.0,8.2067569771077009e-07,3.9769500714751643e-06,6.7710201294903708e-06,5.8297554353957845e-06,9.7762641874418351e-08,2.8157499836377542e-07,0.0039736585161476131,6.4054476555789183e-10,4.8633545890602669e-10,1.3891322671311021e-08,6.6178317817168266e-10,8.4987488419768501e-06,6.4468952316595234e-09
0.0002827178981309834,0.0012592634710949806,1.6795657275916671e-14,1.7915083338011306e-13,2.9058890178640765e-11,3.3086089702513725e-13,3.2672852885337051e-08,0.0,0.0,1.1341607109976721e-06,0.000300364028792781,3.7251966835943781e-11,4.4826271124572224e-14,6.0387084346651616e-16,-6.8464855722361544e-40,1.1124847659975618e-28,1.252686859217909e-18,1.5239791729894524e-13,3.7270697811340724e-11,2.6561485937857767e-23,2.4925789482282278e-29,7.0161516813315031e-14,6.5046133472767769e-26,5.8930750558535976e-22,6.2062825459609603e-15,1.8681543801550973e-15,1.0404028824191997e-12,4.1732818976042181e-16,1.0030214366144648e-05,8.2140191188699695e-14,1.9786788743540232e-14,3.3717764784233169e-14,2.4682317408755506e-20,2.3961736411222928e-21,1.0168360344557277e-14,5.5555280089010328e-13,0.35999999999999999,0.0,0.0015961896208821537,0.10451709550561582,1.2420812726576988e-12,9.079597700005074e-09,2.655676484741093e-11,1.2279411845856248e-06,0.0,4.6620217831154011e-10,3.364957893057433e-16,1.3460021950234076e-13,0.0042890857233081519,2.8823141003475933e-07,0.0,3.8512151930159769e-13,0.0,0.0,0.0,0.0,8.1735294919307407e-07,3.9538917140312265e-06,6.7400891422043432e-06,5.8059909250479895e-06,9.719283046670419e-08,2.8165292874614938e-07,0.0039769609723095843,6.4070237851455011e-10,4.8645514027111636e-10,1.3987688508090798e-08,6.6635359561286398e-10,8.5195322308558393e-06,6.4528665278357513e-09
0.0002842536160816362,0.0012592549127029128,1.670652059844308e-14,1.7919988507249475e-13,2.9087226765810785e-11,3.322872098215918e-13,3.2921520213131569e-08,0.0,0.0,1.1339916104237419e-06,0.00030100111267281255,3.754214399829205e-11,4.5220127892224767e-14,6.0471943046959154e-16,2.4113067669850352e-41,2.529530730626983e-29,1.2564400136673917e-18,1.5305141492125787e-13,3.7561590599503968e-11,2.6796481437369945e-23,2.117548004096797e-29,7.070606426751173e-14,6.5218554946117556e-26,5.9108569162002101e-22,6.2735553616012868e-15,1.8746101073536437e-15,1.0485507118917801e-12,4.1790407232222956e-16,1.0057608589657739e-05,8.3145316139476643e-14,1.9944561386274042e-14,3.3711254178382558e-14,2.4772970388587982e-20,2.419023296063323e-21,1.0185882933983511e-14,5.6106380445564624e-13,0.35999999999999999,0.0,0.0015890377541167018,0.10451320459681843,1.2356626445365148e-12,9.0907354676296567e-09,2.644976486293118e-11,1.2345844371378897e-06,0.0,4.6432273968132304e-10,3.3668421630794441e-16,1.3482177996642308e-13,0.0042930196772258305,2.8839280982190802e-07,0.0,3.878294073667962e-13,0.0,0.0,0.0,0.0,8.1405862989194817e-07,3.9310609119235748e-06,6.709443866759195e-06,5.7824310355071677e-06,9.6628673049861352e-08,2.8172960829478745e-07,0.0039802321076122084,6.408573059682335e-10,4.8657278253849207e-10,1.4084108839588309e-08,6.7092650604563293e-10,8.5402065556695526e-06,6.4587851359672965e-09
0.000285789334032289,0.0012592464354205595,1.6618203946616269e-14,1.7924600346925441e-13,2.9115345446606981e-11,3.337095064026311e-13,3.3170556248366237e-08,0.0,0.0,1.1338228748896341e-06,0.0003016346420924904,3.783282708235574e-11,4.5615033100568718e-14,6.0579228506198407e-16,-7.5217400478782244e-41,-6.4513609664328361e-29,1.2602090708088198e-18,1.5370161899700373e-13,3.7852995205636875e-11,2.7032073736312447e-23,2.0358613564075242e-29,7.1251544562656138e-14,6.5398690616490509e-26,5.9287127911260507e-22,6.34112297705601e-15,1.8809943517861667e-15,1.0567130320264566e-12,4.1863827090340607e-16,1.0084892683364563e-05,8.4155701906687469e-14,2.0102579891829739e-14,3.3704695402805598e-14,2.4862779258091158e-20,2.4419501513452698e-21,1.0203298692835926e-14,5.6659521382806502e-13,0.35999999999999999,0.0,0.0015819506971866935,0.10450934792542285,1.2293083768495005e-12,9.1017919890788163e-09,2.6343675900058376e-11,1.2412269164333398e-06,0.0,4.6245813461812808e-10,3.3686968456156338e-16,1.3504168591139033e-13,0.0042969190800178723,2.8855167523945935e-07,0.0,3.9053968494372367e-13,0.0,0.0,0.0,0.0,8.107923678197699e-07,3.9084545216468787e-06,6.6790803616415999e-06,5.7590730718679732e-06,9.6070091075817957e-08,2.8180504434559752e-07,0.003983472355189247,6.4100956272031812e-10,4.8668839694762869e-10,1.4180582811042129e-08,6.7550186957608808e-10,8.5607727726768811e-06,6.464651762021722e-09
0.00028717148018787657,0.0012592388742808304,1.6539411082393136e-14,1.7928694037061325e-13,2.9140468650711317e-11,3.3498615773091509e-13,3.3395001753484616e-08,0.0,0.0,1.1336713213810413e-06,0.00030220180813730674,3.8094882662144427e-11,4.5971343453832193e-14,6.0685443771838163e-16,-2.2429517559143128e-41,-6.7994072812801348e-30,1.263615814562667e-18,1.5428400034436806e-13,3.8115704958608085e-11,2.7244611658297648e-23,1.6522413685037077e-29,7.1743292560313619e-14,6.5564014851371714e-26,5.9448520931757723e-22,6.4021847201027272e-15,1.8867922534008397e-15,1.0640714169516509e-12,4.1936531563857221e-16,1.0109354981775077e-05,8.5069531305861176e-14,2.0245005201400227e-14,3.3698752998195927e-14,2.4944313200528715e-20,2.4626506399907515e-21,1.0220497411571496e-14,5.715908710086841e-13,0.35999999999999999,0.0,0.0015756270322802057,0.10450590581570836,1.2236437543860622e-12,9.1116742066652141e-09,2.6248965681252753e-11,1.2472044746670878e-06,0.0,4.6079251613805686e-10,3.3703410938535279e-16,1.3523819870264626e-13,0.0043003993826712383,2.8869251560355618e-07,0.0,3.9298096032145795e-13,0.0,0.0,0.0,0.0,8.0787644125766553e-07,3.8882982521943929e-06,6.6519909173924998e-06,5.7382215230895066e-06,9.5572074482278505e-08,2.8187187953752378e-07,0.0039863625208863031,6.4114432233201254e-10,4.8679072519758662e-10,1.4267454549615662e-08,6.7962176175574395e-10,8.5791907169169485e-06,6.4698878545405888e-09
0.0002885536263434641,0.0012592313771049343,1.6461262914220817e-14,1.7932775415847725e-13,2.9165419711734678e-11,3.3625959027219044e-13,3.3619741899105468e-08,0.0,0.0,1.1335200574262982e-06,0.0003027661479265427,3.8357359087804541e-11,4.6328500246153773e-14,6.0782578436010061e-16,6.587593519689461e-41,7.9710710764791487e-29,1.2669948362053875e-18,1.5486374806371355e-13,3.837883993599987e-11,2.7457616663203084e-23,1.7639281274274993e-29,7.2235817440840533e-14,6.5722310255024099e-26,5.9608607079905935e-22,6.4634849309925335e-15,1.8925950771059357e-15,1.0714417722534128e-12,4.200280861901824e-16,1.0133729506703043e-05,8.5987592623714818e-14,2.0387626782272674e-14,3.3692774443535881e-14,2.5025915815552035e-20,2.4834132691838269e-21,1.0237895066343036e-14,5.7660295310602793e-13,0.35999999999999999,0.0,0.0015693545266893536,0.10450249074153695,1.2180297786599673e-12,9.1214921142627733e-09,2.6154976280080937e-11,1.2531813842231927e-06,0.0,4.5913862329096049e-10,3.3719619862185046e-16,1.3543339352828106e-13,0.0043038524011295275,2.8883135537812775e-07,0.0,3.9542413894315235e-13,0.0,0.0,0.0,0.0,8.0498271387743772e-07,3.8683192545586602e-06,6.6251238113513488e-06,5.7175297140550731e-06,9.5078461419427188e-08,2.8193771844867592e-07,0.0039892283153327079,6.4127694078855562e-10,4.8689142767397507e-10,1.4354368448150523e-08,6.8374358116733929e-10,8.5975225368536109e-06,6.4750828980623898e-09
0.00028993577249905166,0.0012592239431615023,1.6383750913203842e-14,1.7936699083106713e-13,2.9190200184309738e-11,3.3752981969256259e-13,3.3844774808815274e-08,0.0,0.0,1.1333690804887193e-06,0.00030332768609152858,3.8620241919761221e-11,4.6686494304689776e-14,6.0869831211954976e-16,5.6197029971879799e-41,1.0541211725040819e-28,1.2703364404508318e-18,1.554408652226887e-13,3.8642385763816932e-11,2.767109017901525e-23,2.1882063005744405e-29,7.2729089573286566e-14,6.587718024541346e-26,5.9766918843547554e-22,6.5250219556138554e-15,1.8983202518083366e-15,1.0788239715416747e-12,4.2062287613594535e-16,1.0158016925989453e-05,8.6909871963154279e-14,2.0530443291589046e-14,3.3686761201241682e-14,2.5106514189348919e-20,2.5042371560716245e-21,1.0254091276178426e-14,5.8163140247795051e-13,0.35999999999999999,0.0,0.0015631325609316443,0.10449910237990805,1.2124657530187784e-12,9.1312464082501687e-09,2.6061698848375345e-11,1.2591576345205693e-06,0.0,4.5749632037753011e-10,3.3735598056483654e-16,1.3562728071538951e-13,0.0043072784611337175,2.8896821879872356e-07,0.0,3.9786920577037539e-13,0.0,0.0,0.0,0.0,8.021109130865007e-07,3.8485152231588936e-06,6.5984763112149276e-06,5.6969956741231476e-06,9.4589194350775047e-08,2.8200256623629122e-07,0.0039920700389161649,6.4140742852520851e-10,4.8699051230091836e-10,1.444132390609278e-08,6.8786729997688091e-10,8.6157689057172742e-06,6.4802373826646423e-09
0.0002913179186546392,0.001259216571622137,1.6306870088952319e-14,1.7940557905965256e-13,2.9214811910226586e-11,3.3879686146370146e-13,3.4070098629529476e-08,0.0,0.0,1.1332183873394865e-06,0.00030388644687547105,3.8883536292137411e-11,4.7045323528307407e-14,6.0965800504070384e-16,-1.3910673570053116e-41,9.2325262508605233e-30,1.2736683049113584e-18,1.5601535447147976e-13,3.8906347713836889e-11,2.7885035630493777e-23,2.1456355802579603e-29,7.3223120702927014e-14,6.6041040373558998e-26,5.9924772505780701e-22,6.5867948637364868e-15,1.9039990292449548e-15,1.0862179740203423e-12,4.2127983891953873e-16,1.0182217897484786e-05,8.7836355427878913e-14,2.0673453406615673e-14,3.3680714760718784e-14,2.518652889997659e-20,2.5251226180363457e-21,1.0270034517438995e-14,5.8667616672038614e-13,0.35999999999999999,0.0,0.0015569605277418242,0.10449574041414277,1.2069509977097818e-12,9.1409377722290957e-09,2.596912442190815e-11,1.2651332149725416e-06,0.0,4.558654751368453e-10,3.375134829616949e-16,1.3581987046240939e-13,0.0043106778821103524,2.8910312963286721e-07,0.0,4.0031614598898001e-13,0.0,0.0,0.0,0.0,7.9926076277246343e-07,3.8288838407446543e-06,6.5720457399161872e-06,5.6766174086430857e-06,9.410421548967007e-08,2.8206642811284527e-07,0.0039948879861162181,6.415357961189292e-10,4.8708798711013127e-10,1.4528320331991059e-08,6.9199289069700684e-10,8.6339304867203129e-06,6.485351788924942e-09
0.00029270006481022675,0.00125920926175616,1.6230614201822455e-14,1.7944541426640059e-13,2.9239256884403569e-11,3.4006073298168427e-13,3.4295711523905318e-08,0.0,0.0,1.1330679741907462e-06,0.00030444245425082823,3.9147254380999151e-11,4.7404992299924616e-14,6.107535521393657e-16,6.3401337211842649e-41,-6.9883447176979208e-29,1.2770193276888603e-18,1.5658727051603627e-13,3.9170737862765119e-11,2.8099454815184109e-23,1.3626096931061366e-29,7.3717936453043531e-14,6.6205769012276963e-26,6.0083533181168371e-22,6.6488035200807293e-15,1.9097145152543832e-15,1.0936238271928967e-12,4.2203111853728343e-16,1.0206333072060992e-05,8.8767029279358285e-14,2.0816655817595696e-14,3.3674636499018706e-14,2.5267055045982735e-20,2.5460701752602405e-21,1.0287204970644237e-14,5.9173719820164014e-13,0.35999999999999999,0.0,0.0015508378283768352,0.10449240453198633,1.2014848389307389e-12,9.1505668806017738e-09,2.5877244606543821e-11,1.2711081149878439e-06,0.0,4.5424595882396915e-10,3.3766873317003573e-16,1.3601117285483778e-13,0.0043140509789261709,2.8923611131421433e-07,0.0,4.0276494493811406e-13,0.0,0.0,0.0,0.0,7.9643200438661703e-07,3.8094229320858193e-06,6.545829458257487e-06,5.6563930467452028e-06,9.3623470500852635e-08,2.8212930928943506e-07,0.0039976824471326519,6.4166205415813237e-10,4.8718386014194398e-10,1.4615357140546223e-08,6.9612032614307507e-10,8.6520079361099596e-06,6.4904265905608171e-09
0.0002940822109658143,0.001259202012794294,1.6154973431907205e-14,1.7948602973689656e-13,2.9263536780140199e-11,3.4132145127034549e-13,3.4521611675038985e-08,0.0,0.0,1.1329178376133778e-06,0.00030499573186320189,3.9411393267660562e-11,4.7765498647515229e-14,6.1176653186389246e-16,9.8582186031137917e-41,1.9466230481072931e-29,1.2803726696718846e-18,1.5715665788411145e-13,3.9435553051638889e-11,2.8314346998470284e-23,8.6335175927412682e-30,7.4213529530374482e-14,6.6367275788597748e-26,6.0242392171071075e-22,6.711048057263438e-15,1.9154381916451625e-15,1.1010416126619239e-12,4.2272311219739121e-16,1.023036309224181e-05,8.9701879954329953e-14,2.0960049231375075e-14,3.3668527588078232e-14,2.5347717296578424e-20,2.5670791761624061e-21,1.0304729781965862e-14,5.9681444937665186e-13,0.35999999999999999,0.0,0.0015447638745161257,0.10448909442659177,1.1960666137469429e-12,9.1601343964620414e-09,2.578605179883273e-11,1.2770823239759721e-06,0.0,4.5263764526806567e-10,3.3782175807067363e-16,1.3620119780403369e-13,0.0043173980608589195,2.8936718686801344e-07,0.0,4.0521558815003824e-13,0.0,0.0,0.0,0.0,7.9362440369009936e-07,3.7901305066709706e-06,6.5198248741184601e-06,5.6363208899422983e-06,9.3146909577834899e-08,2.8219121489873994e-07,0.0040004537069075041,6.4178621308143812e-10,4.8727813932285029e-10,1.470243375418738e-08,7.0024957954184423e-10,8.670001901845272e-06,6.4954622528810516e-09
0.00029546435712140184,0.0012591948240177544,1.6079939069880118e-14,1.7952530270030363e-13,2.9287653011665973e-11,3.425790321657073e-13,3.4747797278741549e-08,0.0,0.0,1.1327679753012318e-06,0.00030554630314969937,3.9675937339634019e-11,4.8126833825347478e-14,6.1257310666825055e-16,-9.857480751312208e-41,4.5096806856000476e-29,1.2836736358739872e-18,1.5772352969227997e-13,3.9700777634249794e-11,2.8529701851698557e-23,2.2955165296500424e-29,7.4709866938741691e-14,6.6518333319559134e-26,6.0398773637453535e-22,6.7735273783358694e-15,1.9210626517973218e-15,1.1084712804849342e-12,4.2327131778665039e-16,1.0254308595272222e-05,9.0640894006583387e-14,2.1103632365346674e-14,3.3662389252452628e-14,2.5427081047494619e-20,2.5881484324383344e-21,1.0320631705299107e-14,6.0190786631500604e-13,0.35999999999999999,0.0,0.0015387380847641044,0.1044858097946927,1.1906956726908479e-12,9.1696409755439305e-09,2.569553866693969e-11,1.2830558313516487e-06,0.0,4.51040407968569e-10,3.3797258423299693e-16,1.363899550916774e-13,0.0043207194335429314,2.8949637905275516e-07,0.0,4.0766806128302371e-13,0.0,0.0,0.0,0.0,7.9083773477747883e-07,3.7710046318913268e-06,6.4940294261601788e-06,5.6163993002735964e-06,9.2674484387238061e-08,2.8225214998909497e-07,0.0040032020469478093,6.4190828315445823e-10,4.8737083244795967e-10,1.4789549600423243e-08,7.0438062435081014e-10,8.6879130266721671e-06,6.5004592357126638e-09
0.0002968465032769894,0.0012591876946692812,1.600550729492482e-14,1.7956228013472557e-13,2.9311607044091096e-11,3.4383349021885271e-13,3.4974266552156285e-08,0.0,0.0,1.1326183853756181e-06,0.00030609419117573391,3.994087391540084e-11,4.8488988532800602e-14,6.134273660171093e-16,1.1297757185955643e-40,-6.5282163639285924e-29,1.286933144165635e-18,1.5828787035870946e-13,3.9966399184869872e-11,2.8745510310956554e-23,3.3149658604596674e-29,7.5206925883801407e-14,6.6666458208629798e-26,6.0553206499050753e-22,6.8362387651548663e-15,1.9265934188413028e-15,1.1159123829261397e-12,4.2385528643417591e-16,1.0278170208937048e-05,9.1584057923481793e-14,2.1247403956309656e-14,3.3656222771977493e-14,2.5505226827462386e-20,2.609277891146152e-21,1.0335457452034459e-14,6.0701739112390025e-13,0.35999999999999999,0.0,0.0015327598899754328,0.10448255033934079,1.1853714029499709e-12,9.1790872610004826e-09,2.5605697410620534e-11,1.2890286265412584e-06,0.0,4.4945412174703268e-10,3.381212376847975e-16,1.3657745431853204e-13,0.0043240153963837128,2.8962371016301539e-07,0.0,4.1012235022115002e-13,0.0,0.0,0.0,0.0,7.8807175733903114e-07,3.7520432695106528e-06,6.4684406078606272e-06,5.5966265417629416e-06,9.2206144115727178e-08,2.8231211956961727e-07,0.0040059277429148219,6.4202827456435217e-10,4.8746194725289616e-10,1.487670411593156e-08,7.0851343438001248e-10,8.7057419439097885e-06,6.505417989511073e-09
