Time (s),Volume (m^3),H(19),O(20),OH(21),H2(22),H2O(23),Ar(24),He(25),HO2(26),H2O2(27),CO(28),CO2(29),HCO(30),C(T)(31),CH(32),CH2(T)(33),CH3(34),CH2O(35),HCCO(36),C2H(37),C2H2(38),H2CC(39),CH2(S)(40),CH3OH(41),CH3O(42),CH2CO(43),C2H3(44),C2H4(45),CH4(46),C2H6(47),C2H5(48),CH2OH(49),CH3CO(50),CH2CHO(51),CH3CHO(52),N2,Ne,CHPD(1),O2(2),C7H9(3),C7H10(4),C7H11(5),C5H7O2(6),C6H12O(7),C7H9O2(8),C7H9O(9),C7H9O2(10),C7H8(11),S(12),C7H8O(13),C7H8O(14),C7H9O4(15),C7H8O3(16),S(17),S(18),C7H11(102),C7H9(85),C7H10(101),S(142),S(143),C5H7(162)
6.631549885928753e-07,0.0007612536687935439,1.2228733020756304e-15,6.1375050247885527e-17,6.1386883966682249e-16,6.0538449077876417e-19,1.7483346057155425e-18,0.0,0.0,2.9136629303857192e-07,1.2267305093107301e-07,3.0973712128416797e-20,8.6738117875985634e-24,4.2360731853456836e-22,4.8877541342069944e-52,1.6309163216758972e-38,2.2508486099098255e-26,1.7889150884938977e-23,3.1254157952425734e-20,2.393080997338117e-38,-3.0878074875839644e-30,4.9285849244527275e-23,-3.8797563832783144e-30,6.6561454710462831e-30,7.6000557366242751e-26,1.3477114193141165e-22,1.8581703648960609e-28,2.8511750399602472e-22,6.5083236657200992e-10,1.5345706460553456e-27,2.188553711007132e-23,7.9003395554424568e-19,4.2054381168518348e-28,1.4916068545810325e-31,2.7005415397735413e-21,4.8831581601884261e-25,0.35999999999999999,0.0,0.0098505361382585591,0.10878241547612351,2.0867471821564016e-14,7.3586945008896224e-14,6.3346444776747797e-12,6.247852765249633e-13,0.0,3.2685180656038494e-12,3.8475353495691045e-24,3.8220040546528752e-25,1.2983716826231627e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8081078743973236e-07,1.6326968503036307e-05,1.0865695995778951e-06,1.8988007410228798e-05,1.1824732285403964e-06,6.5020758211998289e-10
6.682723622950738e-07,0.0007612534259815279,1.2304379861615238e-15,6.2284034460307417e-17,6.3427680325965334e-16,6.2132301801250282e-19,1.8209118623758022e-18,0.0,0.0,2.9422003807313762e-07,1.2589272380900443e-07,3.2066234458041242e-20,8.9855854074323625e-24,4.3443383186469093e-22,5.0443409485578632e-52,1.6901110959922241e-38,2.319165881890529e-26,1.8554661731931496e-23,3.2352673082912336e-20,2.5139561751531078e-38,4.0982683787438368e-30,5.1006118251740632e-23,-1.2573884158897405e-30,6.4337606291994824e-30,8.0092752272949887e-26,1.3928541861476418e-22,1.935463599839513e-28,2.9237277355884155e-22,6.6088558132068188e-10,1.6218593205992899e-27,2.2719330803543823e-23,8.0455573638786994e-19,4.3467479432343414e-28,1.5399955024508337e-31,2.7873999634817118e-21,5.1607264667348996e-25,0.35999999999999999,0.0,0.0098502447034215027,0.10878225671354967,2.1073864145197486e-14,7.4723597065983733e-14,6.3831223381251665e-12,6.4655083703077906e-13,0.0,3.3311801483558913e-12,3.9444924803064594e-24,3.9275666027473596e-25,1.3240090922713878e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8523384808606891e-07,1.6427542017168328e-05,1.0946712150212111e-06,1.9133413006660587e-05,1.1897567035983555e-06,6.6023903132387094e-10
6.733897359972724e-07,0.0007612531832565378,1.237966792958604e-15,6.3198722178097609e-17,6.5519615102503835e-16,6.375175284303787e-19,1.8961115907317195e-18,0.0,0.0,2.9705985729413674e-07,1.2916377459189323e-07,3.3186834406340633e-20,9.3056622867873035e-24,4.4542119869936888e-22,5.3329859340388524e-52,1.754499436412217e-38,2.3903753673718151e-26,1.9239173936758221e-23,3.3479311237877295e-20,2.6401599345647117e-38,-3.7999065182204312e-30,5.2769930889291363e-23,2.8389986390106566e-31,7.0250413924760417e-30,8.4362535768639841e-26,1.4390563537697468e-22,2.0152303100448017e-28,2.9973515927131146e-22,6.7101543076290686e-10,1.713263377070011e-27,2.3576724981094031e-23,8.1922154697186483e-19,4.4913865104137031e-28,1.5894511418656523e-31,2.8761494662747305e-21,5.45185620324478e-25,0.35999999999999999,0.0,0.0098499535154335446,0.10878209796819849,2.1279438465802885e-14,7.5868912659009178e-14,6.4315936196805321e-12,6.6886577211730893e-13,0.0,3.3944315879231609e-12,4.0431552954296007e-24,4.0351337700629555e-25,1.3499367771650303e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8965630838068917e-07,1.6527637840859658e-05,1.1027685955698232e-06,1.927879854205884e-05,1.197005563806692e-06,6.7034656584690615e-10
6.785071096994709e-07,0.0007612529406187798,1.2454596870550061e-15,6.4119086709188598e-17,6.7663477798453428e-16,6.5396875873292546e-19,1.9740122400616478e-18,0.0,0.0,2.9988544395944767e-07,1.3248634056948235e-07,3.4335936209485075e-20,9.6341992072811713e-24,4.5656944843962333e-22,5.5270541863679884e-52,1.8184117363544183e-38,2.4628361882048682e-26,1.994306287771141e-23,3.4634495250493766e-20,2.7712027434234496e-38,1.5645879630118131e-30,5.4577925574434148e-23,2.2243503756409072e-30,6.8721568743252807e-30,8.8815601865747373e-26,1.4863304448545665e-22,2.0975240198915439e-28,3.0720469956829779e-22,6.8122190448760107e-10,1.8089350646608103e-27,2.4458133874185407e-23,8.3403148708637605e-19,4.6393934184143406e-28,1.639984036619578e-31,2.9668075068456809e-21,5.7570967512238223e-25,0.35999999999999999,0.0,0.0098496625746298007,0.10878193924031329,2.1484173937370575e-14,7.7022890591141963e-14,6.4800583094237807e-12,6.9173808389319591e-13,0.0,3.4582693969314176e-12,4.1435387604845186e-24,4.1447242121845812e-25,1.3761549597944123e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9407816586156057e-07,1.6627255490566927e-05,1.1108617435204616e-06,1.9424163977513153e-05,1.2042197741936658e-06,6.8053016727589578e-10
6.836244834016695e-07,0.000761252698068292,1.2529166363500604e-15,6.5045101287779386e-17,6.9860059727383826e-16,6.7067740189701759e-19,2.0546939227928387e-18,0.0,0.0,3.0269650016622491e-07,1.3586055006392244e-07,3.5513964567080125e-20,9.9713215518343035e-24,4.6787862668615394e-22,5.7551248731569492e-52,1.8824220056577348e-38,2.5363122221545936e-26,2.0666707924131096e-23,3.5818648352253362e-20,2.9078118227885399e-38,-2.2373366601877497e-30,5.6430740508560048e-23,1.7017719673896276e-30,7.4164656804174175e-30,9.3457750901900702e-26,1.5346888928513813e-22,2.182398741975498e-28,3.1478141328611919e-22,6.9150499206267437e-10,1.9090305913828988e-27,2.5363973243855914e-23,8.489856499559137e-19,4.7908079893677428e-28,1.691604306394841e-31,3.0593912674773188e-21,6.0770148694079923e-25,0.35999999999999999,0.0,0.0098493718813255412,0.108781780530136,2.1688050285920658e-14,7.8185529663184555e-14,6.5285163937263453e-12,7.1517577505595523e-13,0.0,3.5226905274277651e-12,4.245657762211133e-24,4.2563564887996634e-25,1.4026638349984052e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.984994204260008e-07,1.6726394526366091e-05,1.1189506611690136e-06,1.9569509272397916e-05,1.2113993030193681e-06,6.9078981717605293e-10
6.88741857103868e-07,0.0007612524556052473,1.2603376120261318e-15,6.5976739077330767e-17,7.2110153874981022e-16,6.8764410742004872e-19,2.1382384261902729e-18,0.0,0.0,3.0549273681400331e-07,1.3928652248122465e-07,3.6721344469363303e-20,1.0317152239425386e-23,4.7934874689814458e-22,5.9952030850583946e-52,1.9497386837740431e-38,2.6113840051000166e-26,2.1410492440850699e-23,3.7032194102434837e-20,3.0495944436447264e-38,2.7344446864811912e-30,5.8329013945935299e-23,2.9334206408361477e-30,7.3210997974824788e-30,9.8294889318356449e-26,1.5841440389451389e-22,2.2699089692707045e-28,3.2246529999378976e-22,7.0186468303530861e-10,2.0137101756465955e-27,2.6294660298874488e-23,8.6408412227447617e-19,4.9456692578180801e-28,1.744321924514232e-31,3.1539176497934069e-21,6.4121950736885078e-25,0.35999999999999999,0.0,0.009849081435816363,0.10878162183790296,2.1891047807495352e-14,7.9356828673602741e-14,6.5769678599664156e-12,7.3918684742264527e-13,0.0,3.5876918726698834e-12,4.3495271070205014e-24,4.3700490618039108e-25,1.4294635701826561e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0292006995037143e-07,1.6825054551728381e-05,1.1270353508105071e-06,1.9714834388743843e-05,1.2185441216205725e-06,7.011254970927433e-10
6.938592308060666e-07,0.0007612522132296901,1.2677225885202986e-15,6.6913973173554129e-17,7.4414554760633676e-16,7.0486948157984698e-19,2.2247292235561373e-18,0.0,0.0,3.0827387356689598e-07,1.4276436836342767e-07,3.7958501136602897e-20,1.0671818999579838e-23,4.9097978760436856e-22,6.267796343781466e-52,2.0198401123999738e-38,2.6879590105664723e-26,2.2174803792772953e-23,3.8275556316202712e-20,3.1971694610972481e-38,-2.7033355039439655e-30,6.0273384111019206e-23,1.0049173825482568e-30,7.8285655938165712e-30,1.0333302938616798e-25,1.6347081290852212e-22,2.3601096671751351e-28,3.3025634027149303e-22,7.1230096693232655e-10,2.123138097441249e-27,2.7250613614229366e-23,8.7932698424368221e-19,5.1040159612856203e-28,1.7981467158139896e-31,3.2504032707195539e-21,6.7632400208877401e-25,0.35999999999999999,0.0,0.0098487912383783387,0.10878146316384858,2.2093147365941257e-14,8.0536786418568398e-14,6.6254126950308325e-12,7.6377930048318223e-13,0.0,3.6532702689074844e-12,4.4551615195182128e-24,4.4858202934637742e-25,1.4565543055442827e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0734011410746627e-07,1.6923235213048918e-05,1.1351158147390921e-06,1.9860139287426658e-05,1.225654204505348e-06,7.1153718855330019e-10
6.989766045082651e-07,0.0007612519709417658,1.2750715434951752e-15,6.785677660739174e-17,7.6774058299960762e-16,7.2235408770804463e-19,2.3142514849392597e-18,0.0,0.0,3.1103963880927288e-07,1.4629418944721923e-07,3.92258600032644e-20,1.1035441692933597e-23,5.027716976904946e-22,6.5064835158556853e-52,2.0904313520075823e-38,2.7655841165685926e-26,2.2960033349581953e-23,3.9549158989460613e-20,3.3502898213998935e-38,2.2574044061424337e-30,6.2264488895945743e-23,-2.2470355040813722e-30,7.7836841042438395e-30,1.0857828888069572e-25,1.6863933111089971e-22,2.4530562654455872e-28,3.3815449605115081e-22,7.2281383326048036e-10,2.2374827491093986e-27,2.8232253050039726e-23,8.9471430961408622e-19,5.2658865310852532e-28,1.8530883546366182e-31,3.3488644586527852e-21,7.1307708963456719e-25,0.35999999999999999,0.0,0.0098485012892681814,0.10878130450820216,2.2294330390390878e-14,8.1725401691991232e-14,6.6738508866202037e-12,7.8896112997786826e-13,0.0,3.7194224971552206e-12,4.5625756410737637e-24,4.6036884446353765e-25,1.4839361543015098e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1175955103966436e-07,1.702093619939097e-05,1.1431920552480261e-06,2.0005423931486678e-05,1.2327295292151395e-06,7.2202487306873547e-10
7.092113519126623e-07,0.0007612514866290728,1.2896613154254478e-15,6.9758983312250209e-17,8.1661562865321115e-16,7.5810303691511807e-19,2.5027396462813413e-18,0.0,0.0,3.1652401151554207e-07,1.5351012064094463e-07,4.1852886619749206e-20,1.1790168244799632e-23,5.2683788196891673e-22,-7.141907665327709e-51,-2.2677842511438689e-37,2.927057792162105e-26,2.4594832620714109e-23,4.2188782021936253e-20,3.6751599000999397e-38,-1.4768029454556998e-30,6.6389454500539184e-23,-8.8185214684250179e-31,8.3963490569697067e-30,1.1971516154368899e-25,1.7931750287570152e-22,2.6474111363106352e-28,3.5427191037446673e-22,7.4406927113965217e-10,2.4816167864002033e-27,3.0274275486725319e-23,9.2592261366821527e-19,5.6003513913518104e-28,1.9663601045204236e-31,3.5517773772394363e-21,7.9178710397840815e-25,0.35999999999999999,0.0,0.0098479221369628511,0.10878098725303642,2.2693875357447917e-14,8.4128599988857135e-14,6.7707072895083747e-12,8.411248710224853e-13,0.0,3.8534353120241663e-12,4.7828011494599399e-24,4.8457880279381636e-25,1.5395735119246142e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.205966002039832e-07,1.7214898113274873e-05,1.1593318751753673e-06,2.0295932306679819e-05,1.2467758296458535e-06,7.4322814724094822e-10
7.194460993170596e-07,0.0007612510026678422,1.3041068124867956e-15,7.1683142257841065e-17,8.6779057624114725e-16,7.9489461451994275e-19,2.7044185818472019e-18,0.0,0.0,3.2194385452720711e-07,1.6093495627226458e-07,4.460582943304296e-20,1.2582431492322784e-23,5.515464036437275e-22,-8.0602705502449051e-43,-2.6443101257442005e-29,3.0954859707953026e-26,2.6318101497944769e-23,4.4954456066984197e-20,4.024543559497471e-38,-5.743603600981438e-31,7.0709008909090452e-23,-1.2349095425031042e-30,8.854487615432413e-30,1.3175654360937161e-25,1.9045843074907119e-22,2.8534259905416972e-28,3.7081687746062476e-22,7.6563091233827477e-10,2.7475435913924416e-27,3.2424109115345045e-23,9.5770949719266504e-19,5.9493648312093705e-28,2.0842114902357338e-31,3.7627811296731208e-21,8.7788506716275264e-25,0.35999999999999999,0.0,0.0098473439805731589,0.10878067007417362,2.3089545335455501e-14,8.6566413871700059e-14,6.8675369721622441e-12,8.9574190859165276e-13,0.0,3.9897035279615448e-12,5.0103190468631527e-24,5.09649180611965e-25,1.5963760183946459e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2943120850277195e-07,1.740693864364146e-05,1.1754548289200959e-06,2.0586359225420568e-05,1.2606829041432298e-06,7.6473517143680123e-10
7.296808467214568e-07,0.0007612505190585647,1.3184079690632332e-15,7.3629035659026789e-17,9.2132946555562868e-16,8.3273181289912614e-19,2.9200316981182239e-18,0.0,0.0,3.2729730368293533e-07,1.6856919981546717e-07,4.7488092439398906e-20,1.3413383689658365e-23,5.7689593767269613e-22,-3.853928832100549e-43,-7.6343990388735668e-30,3.2708556455299363e-26,2.8133115621057518e-23,4.7849572492207186e-20,4.4004979053773076e-38,-4.0965105697622301e-31,7.522824094599784e-23,-8.983445345159702e-31,9.3560603103423388e-30,1.4475513073670399e-25,2.0207145268694208e-22,3.0715601463668869e-28,3.877884546672518e-22,7.8749867222118363e-10,3.036763367470726e-27,3.4685151022108499e-23,9.9007532279913499e-19,6.3132224139890475e-28,2.2067143145142944e-31,3.9819956188995647e-21,9.7193862565216213e-25,0.35999999999999999,0.0,0.0098467668214725149,0.108780352973325,2.348121179998902e-14,8.9038833614154904e-14,6.9643398412102468e-12,9.5287593596502718e-13,0.0,4.1281995809788694e-12,5.2452433343435306e-24,5.355942048996748e-25,1.6543436326258894e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3826336769633211e-07,1.7597056798804288e-05,1.19156093479447e-06,2.0876704408207119e-05,1.2744506816176204e-06,7.8654579732785408e-10
7.39915594125854e-07,0.0007612500358017888,1.3325647682047321e-15,7.5596444978009292e-17,9.772964315427011e-16,8.7161696940278355e-19,3.1503504084297966e-18,0.0,0.0,3.3258262901623411e-07,1.7641322051409451e-07,5.0503076074973523e-20,1.4284172261507316e-23,6.0288475561817665e-22,5.4445363341797586e-43,9.2011160579833856e-30,3.4533000108588643e-26,3.0043215211366932e-23,5.0877518907052249e-20,4.8045973777076273e-38,-1.1171508035912076e-31,7.9952226308131099e-23,-9.7729296297069253e-31,9.8797731881993154e-30,1.5876525839424756e-25,2.1416572485856188e-22,3.3022795457662448e-28,4.0518543314133721e-22,8.0967246586335878e-10,3.3508468421444884e-27,3.7060811255900746e-23,1.0230203548488553e-18,6.6922140127050698e-28,2.3339378204393764e-31,4.2095358345879455e-21,1.074548917798477e-24,0.35999999999999999,0.0,0.0098461906607406665,0.10878003595214518,2.3868754951444924e-14,9.1545849457209538e-14,7.0611158066092665e-12,1.0125904584540446e-12,0.0,4.2688951898963464e-12,5.4876865591962959e-24,5.6242792516907237e-25,1.7134759056728194e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4709306962355704e-07,1.7785252231865778e-05,1.2076502110949101e-06,2.1166967585495674e-05,1.2880791376803117e-06,8.0865987648377925e-10
7.501503415302512e-07,0.0007612495528978437,1.3465772405746808e-15,7.7585151019700889e-17,1.0357556620815202e-15,9.1155177919883716e-19,3.3961743637253416e-18,0.0,0.0,3.3779823253118258e-07,1.8446725604068144e-07,5.3654175016840023e-20,1.5195910230089718e-23,6.2951074969241828e-22,-3.7824393090667669e-44,3.833796338087047e-30,3.6431471804847592e-26,3.2051805265382126e-23,5.4041677045011492e-20,5.2383423262648228e-38,-3.7170721718524917e-32,8.4886024583128198e-23,-4.1463365678565152e-31,1.0422674439998853e-29,1.7384287941184504e-25,2.2675021425276696e-22,3.5460564695730331e-28,4.2300634935651698e-22,8.3215220806039235e-10,3.6914368241459081e-27,3.9554510318969935e-23,1.0565447614902589e-18,7.0866235739430367e-28,2.4659486542161666e-31,4.4455117776343503e-21,1.186351931133974e-24,0.35999999999999999,0.0,0.0098456154991694595,0.108779719012233,2.4252063579033514e-14,9.4087451610389839e-14,7.1578647815255425e-12,1.074948753024775e-12,0.0,4.4117614116188493e-12,5.7377597789085721e-24,5.9016420895736645e-25,1.773771989416251e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5592030644894526e-07,1.7971525227331253e-05,1.2237226761014944e-06,2.1457148497380901e-05,1.3015682936797586e-06,8.3107726042320647e-10
7.603850889346484e-07,0.0007612490703470386,1.3604454634020503e-15,7.9594934023307679e-17,1.0967713580219238e-15,9.5253730868412989e-19,3.6583316407948375e-18,0.0,0.0,3.4294264583999107e-07,1.9273141527139142e-07,5.6944776277511072e-20,1.6149688905108516e-23,6.5677144293045513e-22,-3.2032419930093499e-43,-8.4647327001091779e-30,3.8403700563838877e-26,3.4162355755603023e-23,5.7345420798782485e-20,5.7032066663458151e-38,1.4883227335479053e-31,9.0034676232949608e-23,-7.3438767343813702e-31,1.0986882349609472e-29,1.900455389765025e-25,2.3983369212184888e-22,3.8033692567237046e-28,4.4124949672821395e-22,8.5493781333855618e-10,4.0602496807401836e-27,4.2169676789935993e-23,1.0906486168124147e-18,7.4967289081133217e-28,2.6028108375443185e-31,4.6900284013545759e-21,1.3080198430704113e-24,0.35999999999999999,0.0,0.0098450413372684915,0.10877940215513215,2.4631034915079983e-14,9.6663630252899294e-14,7.2545866823158557e-12,1.1400138310836386e-12,0.0,4.5567686937084269e-12,5.9955725293506251e-24,6.1881673784417079e-25,1.835230645267664e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6474507063616323e-07,1.815587668777461e-05,1.2397783480774787e-06,2.174724689354313e-05,1.3149182157348108e-06,8.5379780066100459e-10
7.808545837434427e-07,0.0007612481063055877,1.387749695910474e-15,8.3676849565760383e-17,1.2267287915705167e-15,1.0376617332223072e-18,4.2351013969032536e-18,0.0,0.0,3.5301266111554829e-07,2.0988991388505264e-07,6.3957985131332978e-20,1.8187869406975689e-23,7.131853186859364e-22,-5.2564740122911466e-43,-9.7543753201927829e-30,4.2582926445102593e-26,3.8703544092494636e-23,6.4385110927901178e-20,6.7328986825624785e-38,-6.9096648168870235e-32,1.0099659169538543e-22,2.81168822627254e-31,1.2182917373599953e-29,2.2606394640529883e-25,2.6753168670288144e-22,4.3605444169811582e-28,4.7899451481633949e-22,9.0142626995424325e-10,4.8897855597165652e-27,4.7778153421275391e-23,1.1605945134256478e-18,8.3651064004099062e-28,2.8913321245120766e-31,5.2050780408351997e-21,1.5838279856405239e-24,0.35999999999999999,0.0,0.0098438960131382262,0.10877876869526719,2.5375595910565996e-14,1.0191967757761319e-13,7.4479489427486401e-12,1.2785148566127631e-12,0.0,4.8530854776371048e-12,6.5348469979028528e-24,6.7892430736596759e-25,1.96162881906368e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8238715236941468e-07,1.8518821624375694e-05,1.2718393859038728e-06,2.2327195184899935e-05,1.3412008405518981e-06,9.0014775632874992e-10
8.013240785522371e-07,0.0007612471436781061,1.4144789739367228e-15,8.7840425611918244e-17,1.3676811427739489e-15,1.1269867542804636e-18,4.8878579786484886e-18,0.0,0.0,3.6278342015747776e-07,2.2788712624298198e-07,7.1569576928776592e-20,2.0407704953889046e-23,7.7209989736354318e-22,2.9411019017509189e-43,1.3331333126283545e-29,4.7075092655466764e-26,4.3695847941749138e-23,7.2023354481650439e-20,7.9073929403466671e-38,-2.1987352980339877e-31,1.1287781434981062e-22,-8.754725784629116e-31,1.3468303522821171e-29,2.6731157286774157e-25,2.973257499744557e-22,4.9777420930072785e-28,5.1840243264387176e-22,9.4913714691036255e-10,5.8547107571560344e-27,5.3913744927551087e-23,1.2328568472429989e-18,9.2994393889052452e-28,3.1999607725873598e-31,5.7554219855052353e-21,1.9081267732123846e-24,0.35999999999999999,0.0,0.0098427546870027277,0.10877813558382242,2.6101778450584348e-14,1.0731391230110452e-13,7.6412019815218511e-12,1.4285910181091615e-12,0.0,5.1575988641092043e-12,7.1063547796048563e-24,7.4285623664403341e-25,2.0926530526502878e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0001926020475312e-07,1.8874106100563918e-05,1.3038334703261498e-06,2.2906810645567204e-05,1.3669283985867485e-06,9.4770855720391614e-10
8.217935733610314e-07,0.0007612461824640125,1.4406354806434672e-15,9.208389281697528e-17,1.5201386212607697e-15,1.2204997986362343e-18,5.6242615561868519e-18,0.0,0.0,3.7224756539391243e-07,2.4671960309145311e-07,7.9806190513038882e-20,2.2818280094630928e-23,8.3348398116711362e-22,-8.5655206685123892e-44,2.3061427023634884e-30,5.1906047038332261e-26,4.9169389639948418e-23,8.0286678963492892e-20,9.2414334517135741e-38,2.4772791125395075e-31,1.2571771753226189e-22,5.1983522588513472e-32,1.4850214670474683e-29,3.1430296124325844e-25,3.2927845977709884e-22,5.6589778884425571e-28,5.594520813532459e-22,9.9806975172937448e-10,6.9715486074746937e-27,6.0603941727128214e-23,1.3074330772677716e-18,1.0301711941225131e-27,3.5291132677404985e-31,6.3417149393252873e-21,2.2877382426011479e-24,0.35999999999999999,0.0,0.0098416173533769323,0.10877750283123332,2.6809047104636432e-14,1.1284625487945226e-13,7.8343452413302987e-12,1.5907334555925746e-12,0.0,5.4700556299433837e-12,7.7109147269337887e-24,8.107149499237365e-25,2.2282803159801994e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1764134398719325e-07,1.9221758165988996e-05,1.3357607467981137e-06,2.3486091608969368e-05,1.3921029275267231e-06,9.9647901966896876e-10
