Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754)
0.00331755506009799,0.00252635315518163,9.7363878730029521e-15,1.2358405796829857e-14,8.3535970118727223e-16,6.5465496065233521e-16,4.4578773148796512e-12,1.7374631736897467e-10,1.1005363603710136e-13,1.2423228227952879e-12,9.1042020397158534e-14,1.2031057642885755e-11,8.5582943641144099e-13,6.0610659286931981e-14,4.3657059831640719e-16,5.6716137175224181e-14,4.7093956519624091e-14,7.3147566459019965e-12,1.1454268806294289e-15,1.837375175721701e-14,1.0171072900830739e-11,1.2026686947948413e-13,9.7204826136013433e-17,6.465771182743099e-17,3.5418248414311616e-11,3.147001857874686e-12,1.4315829970385325e-24,6.3538138385537334e-14,2.3930606936022995e-12,2.263486540466653e-10,3.3278981647278218e-14,1.8892947121025757e-10,6.3991722416670522e-15,2.0203993358291474e-12,1.8312384564894335e-21,6.4599617813991014e-13,5.3366117070568697e-11,1.9761407081235539e-13,8.6528557971912488e-13,1.7070490981417985e-17,1.4943246248275481e-11,2.5683287564692484e-14,4.025105748589926e-12,2.7136793245997289e-15,1.1492521084638385e-10,3.5606262098091693e-15,9.855801346916984e-13,1.3004047029839571e-10,2.01515936357949e-14,2.6891146217931592e-12,1.1432463379453861e-10,6.1381573547043733e-19,4.9983221015777893e-12,3.0846587577668677e-22,1.615147238313666e-13,8.9044840639031804e-15,1.7562368914161549e-15,2.0853714603717502e-13,1.124099784968388e-16,6.1511851860240778e-11,7.7024314556664659e-24,1.877784580243654e-11,4.1224536143513045e-17,2.9795734873326374e-21,1.4133921863755082e-11,2.8541848896437273e-14,1.4878730496146646e-12,2.7279976159991498e-21,6.5694958251545113e-23,6.2599932774759443e-19,2.6718820876311861e-17,1.1831203988071686e-14,1.1882345044683864e-23,1.0552705040003505e-20,2.1560447733288453e-14,3.2040544443041005e-12,2.3295496684144446e-18,1.1139469938923214e-18,4.2329958533696571e-14,4.8433011879137164e-13,5.1144254174018319e-11,2.6952439439188771e-22,1.2874356710919045e-22,2.991849105851066e-14,2.616188021812662e-19,2.648414478332275e-11,5.5608693827995506e-20,2.3610970742695972e-18,1.5374151464843894e-17,5.2890328866434142e-27,3.7741409493064619e-22,1.2175756470933719e-18,3.6348884142680468e-12,9.6624845100826628e-12,1.6550359741391752e-28,0.88130563799999995,0.0,0.0,0.0,0.0098911892168612771,9.9999999623850711e-05,0.10889010882835629,3.7598536785661415e-16,1.2797182529761256e-18,6.2942783022342063e-21
0.0033905957549701035,0.00252635315493449,1.1186611886458794e-14,1.4204805457375636e-14,9.5799596048726629e-16,7.502860710834919e-16,5.1222711643989219e-12,1.9976314823925953e-10,1.2612120485334331e-13,1.4273552902289928e-12,1.0463615409592588e-13,1.3827499831982463e-11,9.8369608060152725e-13,6.950457771434625e-14,5.0062508800173783e-16,6.5037526092012039e-14,5.4124035989280112e-14,8.4066863291062448e-12,1.3165616446564047e-15,2.1095767270054232e-14,1.1677647606689336e-11,1.3823558940357402e-13,1.1139649127656875e-16,7.4318030789998802e-17,4.0734094903675137e-11,3.6162498114919132e-12,1.6416247854666455e-24,7.3031360779712366e-14,2.7285363696858548e-12,2.6034721083820731e-10,3.8250329791831129e-14,2.1718961734433082e-10,7.3544255893953128e-15,2.3218812305353607e-12,2.1060849821315221e-21,7.4283815610488033e-13,6.1445464161807227e-11,2.272386083677486e-13,9.8980426437557561e-13,1.952701415939713e-17,1.7130877527698071e-11,2.951819756933993e-14,4.6261156633586272e-12,3.1204994356810412e-15,1.3210528913806002e-10,4.092282212962601e-15,1.1333343367808184e-12,1.4953573488960242e-10,2.3159743415604765e-14,3.0905347750048719e-12,1.3146320040671185e-10,7.0563053955178477e-19,5.7449796295614009e-12,3.5170873983488789e-22,1.8367549998567369e-13,1.0126231181061941e-14,2.0185861879383241e-15,2.3968872658718792e-13,1.2920194374121986e-16,7.0722548501797693e-11,8.7592506439324002e-24,2.1643020805429864e-11,4.7514688481821732e-17,3.4257305559851557e-21,1.6282894974531841e-11,3.2849253356537136e-14,1.7039895667213362e-12,3.1242446859852829e-21,8.6503519935676059e-23,8.2494399782001913e-19,3.521015108784619e-17,1.5591383370579423e-14,1.565877801191596e-23,1.3906390035350649e-20,2.8462334959882821e-14,3.6913670283446375e-12,2.6811145678435649e-18,1.2797805435823974e-18,4.8957635492471452e-14,5.4351418814860852e-13,5.8814953880007751e-11,3.5580400222800339e-22,1.6995669925433701e-22,3.9670314960657433e-14,3.0072798867770204e-19,3.0491536252618934e-11,7.1695409217419222e-20,3.0438973187695509e-18,1.9732254294049057e-17,6.7883123272426249e-27,4.8439993671148402e-22,1.5589718967452896e-18,4.1727838113176141e-12,1.1100161456577619e-11,2.1306173384830925e-28,0.88130563799999995,0.0,0.0,0.0,0.009891189099539446,9.9999999572382455e-05,0.10889010865276499,4.3192806301658005e-16,1.6432072229888608e-18,8.0820942779240486e-21
0.003463636449842217,0.002526353154650476,1.2853267385473843e-14,1.6326825870657945e-14,1.0989566464781023e-15,8.60200671480391e-16,5.8857222452069304e-12,2.2966040570589704e-10,1.4458852265366617e-13,1.6400010223640398e-12,1.2026156737321447e-13,1.5892371748112784e-11,1.1306495970958715e-12,7.9727361690654885e-14,5.7425001470060856e-16,7.4602218962799317e-14,6.2204315298004263e-14,9.661735376214002e-12,1.5132419266026115e-15,2.4223326055186132e-14,1.3408669159764073e-11,1.5888652230554292e-13,1.2770773212417843e-16,8.5420357482127062e-17,4.6843335533759018e-11,4.1554986819302309e-12,1.8830490496652325e-24,8.3944019313270962e-14,3.1138055741685727e-12,2.9942574655894758e-10,4.396485283433555e-14,2.4966815157522926e-10,8.4523807017762609e-15,2.6683382479260168e-12,2.421952561244652e-21,8.5413616607390547e-13,7.073287890460197e-11,2.6128533202498127e-13,1.132910390669925e-12,2.2350233151178368e-17,1.9643181968819263e-11,3.3926105613009542e-14,5.3169260723935347e-12,3.5880471226139799e-15,1.518493527709563e-10,4.7033761235956361e-15,1.3031443284656348e-12,1.7194177710925478e-10,2.6617253182041118e-14,3.5519193212448634e-12,1.5116064596730356e-10,8.1115052671347268e-19,6.6032469790970575e-12,4.0136999704202584e-22,2.0911343648077911e-13,1.1528651603162402e-14,2.3201510755382081e-15,2.754967919824249e-13,1.4850394316593789e-16,8.130852288411804e-11,9.9723534346797026e-24,2.4937607663797573e-11,5.4747563685037265e-17,3.9385047231367664e-21,1.8753590784135908e-11,3.7806079853153363e-14,1.9490684438492035e-12,3.5735938979123626e-21,1.1375245509574677e-22,1.0857418640236223e-18,4.6341491272084667e-17,2.0520703939223994e-14,2.0609405842265854e-23,1.8302757655663546e-20,3.7528803772530209e-14,4.2516650232298042e-12,3.0856844278464528e-18,1.4703628426022063e-18,5.6622765553317266e-14,6.1085851807398214e-13,6.7631148832313689e-11,4.6914276711451937e-22,2.2409516385427648e-22,5.2536072894991913e-14,3.4567389949987728e-19,3.5097923736479512e-11,9.2570438730057624e-20,3.9298822856415469e-18,2.5357511483020534e-17,8.7235196374095665e-27,6.2249284712843929e-22,1.997436743947338e-18,4.7903905462974552e-12,1.2752310936709103e-11,2.7461642511195254e-28,0.88130563799999995,0.0,0.0,0.0,0.0098911889647009827,9.9999999513342863e-05,0.10889010845095415,4.9621628369134906e-16,2.1114487642374532e-18,1.0385134471678858e-20
0.0035293730752271185,0.0025263531543587322,1.4564937055285828e-14,1.8506225965536547e-14,1.2437484971644675e-15,9.7309631353238093e-16,6.6697012737941299e-12,2.6036226602351878e-10,1.6355658423036e-13,1.8583889678984145e-12,1.3631169694159478e-13,1.8013368665421247e-11,1.2815763367005937e-12,9.0227912156533172e-14,6.4987529148904032e-16,8.442677728451578e-14,7.050394506273386e-14,1.0950854128172229e-11,1.7152398420519935e-15,2.7434712553231946e-14,1.5186076074437316e-11,1.8009579092450997e-13,1.444612540584729e-16,9.6822855877386918e-17,5.3117531623284252e-11,4.7092868984656553e-12,2.131032628013135e-24,9.5154307467664883e-14,3.5092567555643697e-12,3.3956533515544362e-10,4.983507348787616e-14,2.8302476009536165e-10,9.5801410035222088e-15,3.0241361313786105e-12,2.7463488732796424e-21,9.6844271498861126e-13,8.0272928376335999e-11,2.9625238548806203e-13,1.2798861682505181e-12,2.5249793193415208e-17,2.2221736815445953e-11,3.8453796660919753e-14,6.0265087623597513e-12,4.0682329501754637e-15,1.7212671046165274e-10,5.3310760727348519e-15,1.4775443568545613e-12,1.9495404911251475e-10,3.0168603067842099e-14,4.025826184453238e-12,1.713910095745476e-10,9.1952330233731092e-19,7.4848886285438954e-12,4.5234371257791876e-22,2.3521329350691739e-13,1.2967564384794123e-14,2.6299286619673335e-15,3.1228003129029666e-13,1.6833160088711819e-16,9.2181103036161773e-11,1.121702237245319e-23,2.8322664786452309e-11,6.2179055637594575e-17,4.4651617913403469e-21,2.1291846873763755e-11,4.290401895822247e-14,2.1971147895214554e-12,4.028383926493537e-21,1.4537232934214562e-22,1.3886724501599432e-18,5.9271134660684663e-17,2.624645416867244e-14,2.6359905943977096e-23,2.3409372453895114e-20,4.8082071588761043e-14,4.8273082546941972e-12,3.5017716694567073e-18,1.6660925725679756e-18,6.4546522287879472e-14,6.7943991426599065e-13,7.6686085296776808e-11,6.0106781583836391e-22,2.8711172828818055e-22,6.7575631844930928e-14,3.9183381507855034e-19,3.9829426821787774e-11,1.1665203832689404e-19,4.9518849776747536e-18,3.181433841967148e-17,1.0944804508728013e-26,7.8099978346209485e-22,2.4982608047375166e-18,5.4241703476359139e-12,1.4448990991302849e-11,3.4544950417885872e-28,0.88130563799999995,0.0,0.0,0.0,0.009891188826214134,9.9999999452800688e-05,0.10889010824368005,5.6223727066636751e-16,2.6477780763358995e-18,1.3023063519063019e-20
0.00359510970061202,0.0025263531540280606,1.650495371126139e-14,2.0976448415488613e-14,1.4078850366886445e-15,1.1010676368697709e-15,7.5581701665639585e-12,2.9515616751438749e-10,1.8505743486069679e-13,2.1059098996771813e-12,1.5450621921254502e-13,2.0417742741626034e-11,1.4526424627761135e-12,1.0213127956723317e-13,7.3560353618024124e-16,9.5563820096579299e-14,7.9912119117394002e-14,1.2412154265987482e-11,1.9441919086861654e-15,3.1073840303406282e-14,1.7200213789515247e-11,2.041351741881904e-13,1.63451859003007e-16,1.0974687670158792e-16,6.0228590274435323e-11,5.3369303332347039e-12,2.4121448814408058e-24,1.0786356271834044e-13,3.9572600442386346e-12,3.8506560621838711e-10,5.6490032458579891e-14,3.2083234514689923e-10,1.0858530789317583e-14,3.4273827091711116e-12,3.1140136973066029e-21,1.0980004987965716e-12,9.1087177228174177e-11,3.358848822513692e-13,1.4464747428257516e-12,2.8536277409138917e-17,2.5142696639262182e-11,4.3586379926575915e-14,6.8308903239943875e-12,4.6124866763709242e-15,1.9510922900732835e-10,6.0426355141578878e-15,1.6752133252531352e-12,2.2103726703840742e-10,3.419426845978369e-14,4.5630275571335535e-12,1.9432104968735453e-10,1.0423569210245896e-18,8.4843774752822548e-12,5.1009140248943074e-22,2.6477164919769714e-13,1.4597147841849202e-14,2.9811133291930945e-15,3.5397997030552148e-13,1.9080955915850249e-16,1.0450494560963699e-10,1.2626622706398618e-23,3.2160647844891855e-11,7.0604892833348014e-17,5.0621165810965848e-21,2.4169471351041688e-11,4.8690837102281477e-14,2.4738110125967294e-12,4.5357031629391003e-21,1.8555387066147384e-22,1.7740623163779744e-18,7.5720294183923169e-17,3.3530903202326633e-14,3.3675842410845455e-23,2.990603445817516e-20,6.1537124674340222e-14,5.4799367434152375e-12,3.9740842724908311e-18,1.8879342411654782e-18,7.358833163018851e-14,7.5661156593384537e-13,8.6949615882706803e-11,7.6926771040077736e-22,3.6745567810080487e-22,8.6832562225506568e-14,4.4415183067183865e-19,4.519270088288971e-11,1.471675999829407e-19,6.2468708316551428e-18,3.9958090839409897e-17,1.3746427384339306e-26,9.8091864683029632e-22,3.1269258649701437e-18,6.1419909877571719e-12,1.637191024239274e-11,4.3499301551484731e-28,0.88130563799999995,0.0,0.0,0.0,0.0098911886692458935,9.9999999384267103e-05,0.10889010800874195,6.3706164513733106e-16,3.3227633886897332e-18,1.634297037824474e-20
0.003660846325996922,0.0025263531536532362,1.8703832901397489e-14,2.3776375152252925e-14,1.5939585210498694e-15,1.2461329348145629e-15,8.5650795359354955e-12,3.3458768810459708e-10,2.0943012381374456e-13,2.38645673505621e-12,1.7513250002425931e-13,2.3143468639525713e-11,1.6465404144024772e-12,1.1562542436376832e-13,8.3278838560527844e-16,1.0818919881119142e-13,9.0577307442708276e-14,1.4068696352646246e-11,2.2037016130286496e-15,3.5197784451078307e-14,1.9482669164005009e-11,2.313830279367483e-13,1.8497901170783979e-16,1.2439583111556604e-16,6.8288217848973153e-11,6.0482990583665957e-12,2.7308245094833567e-24,1.2227295798258733e-13,4.4648462042006309e-12,4.3664359226366124e-10,6.4035000783605692e-14,3.6368594185524914e-10,1.2307724129843165e-14,3.8844173046880948e-12,3.5307226149773469e-21,1.2448472629860685e-12,1.0334566578567543e-10,3.808061806991499e-13,1.6352983851252404e-12,3.2261418342892777e-17,2.8451730180154916e-11,4.9404907715426585e-14,7.7427732417033482e-12,5.2293684054277759e-15,2.211584279939009e-10,6.8492911196308386e-15,1.8992601758874871e-12,2.5060177112621738e-10,3.8757770188209503e-14,5.171999877569463e-12,2.2031149289158848e-10,1.1815846011386994e-18,9.6175197298973861e-12,5.7551933329555005e-22,2.9825094664992479e-13,1.6442896947673912e-14,3.3792587298502906e-15,4.0125605040605394e-13,2.1629328363201847e-16,1.1847416439923826e-10,1.4223207758781544e-23,3.6511999194145418e-11,8.0157769303385333e-17,5.738771773332307e-21,2.7431773295311342e-11,5.5261021781586619e-14,2.7817835954286986e-12,5.1003672306511117e-21,2.3652899655150555e-22,2.2635862157835128e-18,9.6614088799901353e-17,4.2783810221811951e-14,4.2968745630892044e-23,3.8158123209926938e-20,7.8668974241883701e-14,6.2198263707745366e-12,4.5103341591993384e-18,2.1393778879366688e-18,8.3912499492764556e-14,8.435126374000494e-13,9.8583275275596476e-11,9.8343076666963694e-22,4.6975482572963638e-22,1.1146349538787456e-13,5.0345091906644055e-19,5.1272047075235185e-11,1.8587485663560405e-19,7.8894014229663173e-18,5.0241623597581431e-17,1.728417990165518e-26,1.2333664621703864e-21,3.9169519361110655e-18,6.9550502234786792e-12,1.8551276587819077e-11,5.483113344438428e-28,0.88130563799999995,0.0,0.0,0.0,0.0098911884913262145,9.9999999306672163e-05,0.10889010774244239,7.2186485203342721e-16,4.1731530012691872e-18,2.0525601105325587e-20
0.0037265829513818236,0.0025263531532283604,2.1196188364217988e-14,2.6950114206694737e-14,1.8049110007754138e-15,1.4105824140883774e-15,9.7062502917247623e-12,3.7927536053981545e-10,2.370593713981642e-13,2.7044451270896277e-12,1.9851668391348628e-13,2.6233645497013678e-11,1.8663244909525612e-12,1.3092366561480497e-13,9.42966094410681e-16,1.2250248865774636e-13,1.0266799644393033e-13,1.5946649908745944e-11,2.4978567409135247e-15,3.9871260171136922e-14,2.206925691830642e-11,2.6226855789410147e-13,2.0938251576550269e-16,1.410004681275277e-16,7.7423092559691034e-11,6.8545887570267719e-12,3.092109029137902e-24,1.38610880050635e-13,5.0399905062784871e-12,4.9511278226273875e-10,7.2589479790308985e-14,4.1226055345030651e-10,1.3950614903426407e-14,4.4024302137246837e-12,4.003025301261659e-21,1.4112943428986603e-12,1.1724120934029383e-10,4.3172333195237318e-13,1.8493318536789819e-12,3.6483902470162843e-17,3.2200617392420541e-11,5.6001368281269436e-14,8.7765738658049002e-12,5.9285875012246679e-15,2.5068438111348848e-10,7.7637956538091313e-15,2.1532112461485188e-12,2.8411299733054252e-10,4.393119171154891e-14,5.8623622045525029e-12,2.4977149874856162e-10,1.3393993705928823e-18,1.0902257708188943e-11,6.4965551858416702e-22,3.3617561957222382e-13,1.8533724282491913e-14,3.8306690448385681e-15,4.548568302972569e-13,2.4518627781531029e-16,1.3430898609357147e-10,1.603178710518666e-23,4.1445254048299422e-11,9.0988145992252877e-17,6.5057949318227873e-21,3.1130135364552584e-11,6.2722447505919676e-14,3.1237119293228747e-12,5.727288760739305e-21,3.0107617531453067e-22,2.8842978763783767e-18,1.2310722216499688e-16,5.451664278495373e-14,5.4752294008325963e-23,4.8621693694867608e-20,1.0045071438774524e-13,7.0586297466538226e-12,5.1193258742785386e-18,2.4243825034187838e-18,9.5709214987436222e-14,9.4143494841040159e-13,1.1177029763771687e-10,1.2557215092638556e-21,5.9981979286563282e-22,1.4293414438190262e-13,5.7066458290591584e-19,5.8163056664566044e-11,2.3501917898912951e-19,9.9747206107597502e-18,6.3242638345242839e-17,2.1756803633382623e-26,1.5525250910129599e-21,4.9109419398189996e-18,7.8760435034920044e-12,2.1021348256920671e-11,6.9187174144923356e-28,0.88130563799999995,0.0,0.0,0.0,0.0098911882896532775,9.9999999218801819e-05,0.10889010744058712,8.1797994199993894e-16,5.245730021827271e-18,2.5801057833611893e-20
0.0037923195767667253,0.0025263531527467075,2.4021265316601976e-14,3.0547680649448781e-14,2.0440801615854265e-15,1.5970137456391645e-15,1.0999616325892479e-11,4.2992009926126478e-10,2.6838153903695312e-13,3.0648814709486917e-12,2.2502877659191618e-13,2.9737168555560451e-11,2.1154579956077905e-12,1.4826800316847898e-13,1.0678794571827854e-15,1.3873009636462967e-13,1.1637530852100029e-13,1.8075700280479924e-11,2.8312924716078984e-15,4.5167611535167971e-14,2.5000566784670749e-11,2.9727844431683504e-13,2.3704778665681432e-16,1.598224361283299e-16,8.7776806405957301e-11,7.7684932350574899e-12,3.5017132164613935e-24,1.5713650806006682e-13,5.6917357374135638e-12,5.6139570621774277e-10,8.228907056432692e-14,4.6732156886067137e-10,1.5813172735797136e-14,4.9895733572628999e-12,4.5383459288213458e-21,1.5999622434649907e-12,1.3299234884846026e-10,4.8943796391372691e-13,2.0919483308747902e-12,4.1270276430553488e-17,3.6448039933011076e-11,6.3480118788742692e-14,9.9486469819373056e-12,6.721152040364735e-15,2.8415203498173561e-10,8.8006166292279991e-15,2.4410645470753526e-12,3.2209864419185159e-10,4.9796299464189723e-14,6.6450257182891794e-12,2.8316495970565212e-10,1.5182879127251683e-18,1.2358950440404256e-11,7.3366557492848508e-22,3.7914013713281483e-13,2.0902403554058783e-14,4.3424975756639332e-15,5.1563169277875926e-13,2.7794639349462454e-16,1.5225915730477374e-10,1.808071022306154e-23,4.7038088419769896e-11,1.0326655138449798e-16,7.3752835363491745e-21,3.5322801809153835e-11,7.1198308892318376e-14,3.5022726881549002e-12,6.4213754016585601e-21,3.8263749215627024e-22,3.6698163446829058e-18,1.5663461799617098e-16,6.936501797925167e-14,6.9664852120124421e-23,6.1863474994311603e-20,1.2809785264188737e-13,8.0095548288709976e-12,5.8111143587227954e-18,2.7474371693245114e-18,1.091987487702332e-13,1.051842720598526e-12,1.2671844147087502e-10,1.6013348420778089e-21,7.649087207786796e-22,1.8309314164418792e-13,6.4685123901426614e-19,6.5974073504181122e-11,2.9747133833533172e-19,1.2624595553560375e-17,7.9696552783063604e-17,2.7417297805316292e-26,1.9564481183980829e-21,6.1629286239426605e-18,8.9193574734142639e-12,2.3820959555638749e-11,8.739190406680281e-28,0.88130563799999995,0.0,0.0,0.0,0.0098911880610502972,9.9999999119279107e-05,0.10889010709842058,9.2691802904949759e-16,6.5999250543661373e-18,3.2461649249323829e-20
0.003858056202151627,0.0025263531522006833,2.7223560867409587e-14,3.4625788940766221e-14,2.3152526859786555e-15,1.8083734449338978e-15,1.2465506681649012e-11,4.8731615353087157e-10,3.038915776559812e-13,3.4734420179595033e-12,2.5508856100093886e-13,3.3709510938025865e-11,2.3978680909377896e-12,1.6793298571831252e-13,1.2095056633272905e-15,1.5712887876540707e-13,1.3191605170607039e-13,2.0489522306983298e-11,3.2092647931829851e-15,5.1169960690785943e-14,2.8322599342427024e-11,3.3696455033076341e-13,2.6841198888568762e-16,1.8115842703761348e-16,9.951212298542114e-11,8.8044051155073888e-12,3.9661204445098946e-24,1.781439819024345e-13,6.4303353275092447e-12,6.3653858149052749e-10,9.3287650936382293e-14,5.2973688456636716e-10,1.7924857377986723e-14,5.6550889927946487e-12,5.1450999042078612e-21,1.8138220277592401e-12,1.5084678073802918e-10,5.5485894226235567e-13,2.3669728800297719e-12,4.669600163660945e-17,4.1260499684650807e-11,7.1959553545577643e-14,1.1277547252986564e-11,7.6195426643190595e-15,3.2208856039548499e-10,9.9761675789042842e-15,2.7673529029749983e-12,3.651570099661458e-10,5.6445847247745388e-14,7.5323677809069691e-12,3.2101782963499135e-10,1.7210699491638181e-18,1.4010700265164557e-11,8.2887117095924954e-22,4.2781835784625083e-13,2.3586085286922136e-14,4.9228614921126707e-15,5.8454446971991239e-13,3.1509317515015142e-16,1.7260791007786094e-10,2.0402112566660929e-23,5.337853705696346e-11,1.1718625534253777e-16,8.3609570680635838e-21,4.0075794724049285e-11,8.0829424584011598e-14,3.9200625804356987e-12,7.1873881859732009e-21,4.8546201241679012e-22,4.6617430406475143e-18,1.9897190262211198e-16,8.8115498465137833e-14,8.8496382586643874e-23,7.8584758132718955e-20,1.6312335609525511e-13,9.0875726546511418e-12,6.5971929890040426e-18,3.113632231580828e-18,1.246365354707824e-13,1.1763955235892854e-12,1.4366327618585097e-10,2.039184172867787e-21,9.7405596640529058e-22,2.3426605930640173e-13,7.3321095299412926e-19,7.4827893915218447e-11,3.7690339338542802e-19,1.5994748761684528e-17,1.0053998927135513e-16,3.458788029697424e-26,2.468128441784373e-21,7.7414748934486683e-18,1.0101294765476254e-11,2.6994132232366979e-11,1.1049712912649568e-27,0.88130563799999995,0.0,0.0,0.0,0.0098911878019152608,9.9999999006541963e-05,0.10889010671055056,1.0503920798530797e-15,8.311267468627083e-18,4.0878865617633768e-20
0.003917219164998038,0.0025263531516471357,3.0469727578221292e-14,3.8759950585235155e-14,2.5902113674366124e-15,2.0226653564504157e-15,1.3951307336627e-11,5.4548668352030837e-10,3.39893917656649e-13,3.8875965766346973e-12,2.855681410931296e-13,3.7737327030303799e-11,2.6841586433957764e-12,1.8787231901433617e-13,1.3531073546182413e-15,1.7578429214065124e-13,1.4767299634444275e-13,2.2936924222758158e-11,3.5924304472643185e-15,5.7253337252291293e-14,3.1689459564829496e-11,3.7719593551896819e-13,3.002110144745373e-16,2.0278757023338875e-16,1.1140722380095988e-10,9.8544909197759704e-12,4.4370053446612243e-24,1.9944778672106315e-13,7.1789169403667278e-12,7.1272025366931713e-10,1.0444091462346436e-13,5.9300965064722447e-10,2.0065918652958779e-14,6.3296970926067884e-12,5.7601152435006548e-21,2.0306109775152076e-12,1.6894544720838847e-10,6.2117596913220185e-13,2.6457785402477397e-12,5.2196321143348033e-17,4.6136928430815049e-11,8.0557327050956699e-14,1.2624993079667662e-11,8.5302370716980571e-15,3.6054491898638609e-10,1.1168123998492941e-14,3.0981097268144686e-12,4.0880575525680625e-10,6.3187850052708242e-14,8.4320471245940177e-12,3.5938964930064658e-10,1.9266377687267882e-18,1.5685653652053912e-11,9.2536345121293115e-22,4.7714347680046757e-13,2.6305431170128159e-14,5.5113777377189642e-15,6.5442523594671642e-13,3.5276174233303953e-16,1.9323729331271429e-10,2.2754364663398518e-23,5.9806376600394003e-11,1.3129781568390906e-16,9.3602240628055893e-21,4.4894243426793485e-11,9.0617933925648259e-14,4.3316142620993808e-12,7.9419632797639648e-21,6.0046208315903522e-22,5.7730804258245754e-18,2.4640585856236327e-16,1.0912374484364865e-13,1.0959543826146769e-22,9.7318992896684823e-20,2.0249844128654474e-13,1.0180438058783522e-11,7.3961176951985175e-18,3.4848499322993589e-18,1.4044060756180821e-13,1.3021371489989151e-12,1.6084092576656006e-10,2.5314070676788435e-21,1.209175802038626e-21,2.9213897379049859e-13,8.2075402902419886e-19,8.3802626553523999e-11,4.6676425287440799e-19,1.9807232440947368e-17,1.2403395197874854e-16,4.2670299804554638e-26,3.044875861337468e-21,9.5129883889669297e-18,1.1298785504509231e-11,3.0210508045857194e-11,1.3658460966179442e-27,0.88130563799999995,0.0,0.0,0.0,0.0098911875392229918,9.9999998892320125e-05,0.10889010631735242,1.1755472398431678e-15,1.0235838668539557e-17,5.0344845114715914e-20
