Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3),C2H5O(129),C1OO1(908),S(8754),S(8790)
1.925085637478311e-06,0.00265444841758871,3.800812930650382e-10,4.0186063143807341e-11,4.3905109582702989e-11,8.7807669599567983e-11,4.7863358728266588e-09,1.671166879964348e-09,1.0238097846539717e-10,3.702904669276594e-10,1.7803679419065738e-11,9.4674857670938538e-12,4.7716479998304953e-11,4.9087325011968323e-11,3.4826912808595543e-12,1.8192647592490655e-12,9.4833593696161695e-12,6.1875139948640457e-12,2.7408178891276576e-12,5.3557410641346113e-10,1.1725938783535904e-09,1.3942957543087248e-12,1.1566460599245429e-12,2.4104548423982143e-15,2.1036510206051447e-11,4.9883794065378115e-10,3.743518868373012e-21,2.224585620116036e-11,8.2687578116456395e-12,3.1405071379270802e-10,4.4551373489288633e-12,1.9451297992419731e-12,6.9419336433535514e-14,3.0859906636261299e-10,2.1763330287626257e-18,3.4398865673328627e-11,6.5201935077852873e-11,4.4826312057258043e-13,6.3268708545966667e-12,1.443500071541557e-14,2.0510464357739995e-10,4.0382597623761558e-13,2.6236848757599738e-13,6.4344754761197198e-15,1.2709962290580943e-12,2.9712795892446686e-15,6.2817367699430142e-15,1.9100430154260016e-13,3.2532566900983247e-13,1.7243564101443544e-13,4.0545866170902335e-11,4.9123694889663169e-18,4.6654407878513171e-12,1.82731985541395e-18,1.2188597780425656e-11,3.628185903502055e-14,2.4729604013964784e-13,1.5260082873864066e-13,2.6404513085161707e-16,1.8459854247458654e-12,2.9483377130510399e-19,1.6884712397557527e-15,1.4723350541556217e-18,1.6341491998839879e-19,1.9305080452571294e-12,1.1158370626847424e-13,1.2124458166994859e-12,2.5912198052355947e-20,1.5073194027383182e-23,2.1499722779004695e-19,4.8573236027021414e-19,6.9558137014039772e-17,1.2529999137584869e-22,1.0600266400669806e-21,4.261550694570933e-18,2.0185497438952681e-12,3.2462878298436512e-16,5.4199622047616588e-14,1.0184349450542158e-12,4.4410128929147765e-13,4.8801535811971452e-11,1.7004658611226092e-23,6.0599902520171913e-24,4.9244392351702742e-18,2.2074552559449289e-18,1.460498726284984e-12,5.4437246910010288e-21,1.146586905726154e-21,1.5563252134929234e-19,4.2793395368740556e-26,1.5679958714065856e-19,4.8776019585252283e-20,1.2998993237890039e-11,2.2404315730431084e-11,1.3463159668700615e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911873246740837,0.00010000004661479361,0.10889010613501,4.4264573506998388e-14,6.4461098878886225e-22,3.1670866189509706e-23,3.1532490882694806e-17
1.976098387480061e-06,0.002654448418010325,3.8314698831378441e-10,4.0256506778056977e-11,4.4119423344023649e-11,8.8083144597264133e-11,4.9516979188995781e-09,1.7375894099654884e-09,1.0272156913283532e-10,3.7363142388263458e-10,1.8054066613331819e-11,9.6008584011060251e-12,4.7809976130214675e-11,4.9352945293587108e-11,3.5016838214495315e-12,1.8292001368255267e-12,9.6234765294652915e-12,6.2791100128107052e-12,2.7463064951041884e-12,5.5284434568587691e-10,1.2110846966709376e-09,1.3970920060208467e-12,1.1604997925669643e-12,2.4152892766845821e-15,2.1247388250357646e-11,5.192208082193991e-10,3.7639629918800098e-21,2.2504808944293199e-11,8.3860161615578139e-12,3.2896996784572377e-10,4.5148545810333416e-12,2.0006327447267637e-12,7.0448591759492939e-14,3.2165715290478516e-10,2.1981494275697799e-18,3.6015076210806801e-11,6.8328355880630515e-11,4.6932504940892165e-13,6.3513041348499692e-12,1.4490763980793993e-14,2.1415301851973518e-10,4.0956224238943916e-13,2.6610279902370665e-13,6.7370286359857077e-15,1.3073872170972135e-12,3.0136391277444557e-15,6.5777895374958384e-15,2.0036572140033105e-13,3.301750353327022e-13,1.7500976170165105e-13,4.2529973277277324e-11,5.0525408337446652e-18,4.7358359531929089e-12,1.8532328825769137e-18,1.2774258215031163e-11,3.802543108814649e-14,2.5106967719714738e-13,1.5493438820507538e-13,2.6808316623757858e-16,1.9051328079631538e-12,3.0900049333560658e-19,1.825733254800966e-15,1.5920293310672544e-18,1.6865091232510556e-19,2.0705760503224514e-12,1.1205715013745311e-13,1.3107321990997578e-12,2.8012759027318293e-20,1.6942763255424422e-23,2.4598265636844703e-19,5.5573617274448899e-19,7.9635111933278816e-17,1.4343637638756334e-22,1.2128002713240062e-21,4.9413269995737971e-18,2.1595724835452593e-12,3.2600666359821232e-16,5.4584410382784373e-14,1.0564340971366019e-12,4.8019809949054906e-13,5.1194046215541964e-11,1.9717138764456224e-23,7.0266434279917646e-24,5.8847616519771526e-18,2.2706588827910969e-18,1.5566324856406771e-12,6.1248637690386751e-21,1.291339569436004e-21,1.7915508806177491e-19,4.9261256063208133e-26,1.6414704436386599e-19,5.7889395934662479e-20,1.3811666296648512e-11,2.2650142921263578e-11,1.4041939378322661e-24,0.88130563799999995,0.0,0.0,0.0,0.00989118724134435,0.00010000004952469755,0.10889010600875142,4.4750434398176207e-14,6.72323024372892e-22,3.3032407004240513e-23,3.3908363569995054e-17
2.0781238874835618e-06,0.002654448418860966,3.8884617960669759e-10,4.0389442679900171e-11,4.45263569693155e-11,8.8606230087862116e-11,5.2848393566988865e-09,1.8719257757996558e-09,1.0336658208593855e-10,3.7983521859015265e-10,1.8531160333615667e-11,9.8549791104362102e-12,4.798560311757621e-11,4.9855791510522532e-11,3.5376309274016295e-12,1.848004048383213e-12,9.8924066755025752e-12,6.4549029624768272e-12,2.7566074282763716e-12,5.8748494817323267e-10,1.2883014407226248e-09,1.4023396586105593e-12,1.1677975216327482e-12,2.4243619121124357e-15,2.1634079504029016e-11,5.6055508078067195e-10,3.8026559844048718e-21,2.2988909241395175e-11,8.6067861237664864e-12,3.593074143848983e-10,4.628034507862854e-12,2.107742283546297e-12,7.2423872743214831e-14,3.4820966191823775e-10,2.2381545908808574e-18,3.9291625613065611e-11,7.4688276317205751e-11,5.1202400470298521e-13,6.3971882616436794e-12,1.4595482033658402e-14,2.3249032827214586e-10,4.2048954015477145e-13,2.7321612287357144e-13,7.3504092862312174e-15,1.3778805999995894e-12,3.0943246659666793e-15,7.1780313222377161e-15,2.1948277979763256e-13,3.39480235645478e-13,1.7994890812485358e-13,4.6581834886225037e-11,5.3230433862518308e-18,4.868913849095801e-12,1.9020210330913666e-18,1.3965805007709284e-11,4.1572804722285538e-14,2.5820188840095224e-13,1.5934465082390886e-13,2.7571475740973329e-16,2.0192274167984002e-12,3.3782318854782837e-19,2.1193652270817109e-15,1.8480806871186531e-18,1.7875108017298396e-19,2.3637013612596173e-12,1.1295386560215941e-13,1.5209420080794853e-12,3.2505329735171708e-20,2.1179922384988171e-23,3.1809508464830343e-19,7.1865613709855875e-19,1.0310693285826024e-16,1.8567884326960638e-22,1.5683515291410175e-21,6.55302701151921e-18,2.4580553011884221e-12,3.2861634868143006e-16,5.5305942646227676e-14,1.1329028712047887e-12,5.5752331413269885e-13,5.6076852822714064e-11,2.6148231998732098e-23,9.3185079253530644e-24,8.2747205198293851e-18,2.3930913244403367e-18,1.7568979838736252e-12,7.6717945029868474e-21,1.6204616996444262e-21,2.3438552278131386e-19,6.4447638768763317e-26,1.7912162564074063e-19,8.0328297379474236e-20,1.5515923730134937e-11,2.3105876122837493e-11,1.5212499589933145e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911870735680415,0.00010000005562696163,0.10889010575463527,4.5651157895720679e-14,7.2836958512536747e-22,3.5786072636577639e-23,3.8961979592172418e-17
2.1801493874870624e-06,0.002654448419720902,3.9402153959360579e-10,4.0512810157981161e-11,4.4906996568941411e-11,8.9095969599392702e-11,5.6209881824744142e-09,2.0081031620582e-09,1.0396850733369182e-10,3.8545948018573089e-10,1.8979517070502643e-11,1.0093779781854554e-11,4.8147692280748805e-11,5.0324258417873806e-11,3.5711106712917276e-12,1.8655163570116948e-12,1.0147620236562921e-11,6.6217179003181012e-12,2.7661043275124187e-12,6.2224105415828878e-10,1.3657899660414775e-09,1.4071773662412571e-12,1.1746071824590088e-12,2.4327257727896247e-15,2.1978646060908855e-11,6.0260805524857374e-10,3.8386912329631655e-21,2.3431968331621686e-11,8.810513124916771e-12,3.9026253277992796e-10,4.7336229827219841e-12,2.2097314809865086e-12,7.4298164263088052e-14,3.7531745683251601e-10,2.2738017415170672e-18,4.2620579325003497e-11,8.1180020254014781e-11,5.5540591417271997e-13,6.4395857509564349e-12,1.469224084440567e-14,2.5112308505350664e-10,4.3075521725925932e-13,2.7989830954644675e-13,7.9736163821539471e-15,1.4453670210153389e-12,3.1701157511480406e-15,7.7879365015870129e-15,2.3909999710401933e-13,3.4830794632512273e-13,1.846343529617479e-13,5.0739874623451342e-11,5.5806146461107007e-18,4.9926354872902776e-12,1.947042844426504e-18,1.5182001173858712e-11,4.5193580442624805e-14,2.6483059227027272e-13,1.634433269488863e-13,2.8280716073165698e-16,2.1277176132683635e-12,3.67242135118894e-19,2.4388368321611726e-15,2.1266651352403747e-18,1.8835512024871549e-19,2.6734477664866386e-12,1.1379211306047393e-13,1.7495904903454873e-12,3.7391968859687667e-20,2.6136383060535169e-23,4.0526201059795827e-19,9.1558796773344893e-19,1.3150736622878233e-16,2.3678912632749115e-22,1.998130639494907e-21,8.5457874786673279e-18,2.7786889451572925e-12,3.3105581190607251e-16,5.5969305679548745e-14,1.2099642557436058e-12,6.4181456406316747e-13,6.1083183957388838e-11,3.4099854518235148e-23,1.2152247324068211e-23,1.1416055309173185e-17,2.5103012958357759e-18,1.9674510182848959e-12,9.486273921375295e-21,2.0070349681695975e-21,3.0189765448647323e-19,8.3011042756101936e-26,1.9447206810621691e-19,1.0944269223491485e-19,1.7325730430047288e-11,2.3518047141426036e-11,1.6399125112041893e-24,0.88130563799999995,0.0,0.0,0.0,0.009891186904372273,0.0001000000621070968,0.10889010549853582,4.646578058061727e-14,7.8518536619307043e-22,3.8577531409429319e-23,4.4422873522264796e-17
2.282174887490563e-06,0.0026544484205894897,3.9872999249745373e-10,4.0627689274887908e-11,4.526418407110416e-11,8.9556312208096957e-11,5.9599106334938455e-09,2.1459616355919725e-09,1.0453261690340684e-10,3.9056716389281277e-10,1.9402209196617928e-11,1.0318898458710262e-11,4.8297888248404237e-11,5.0762096345872793e-11,3.6023923805574401e-12,1.881878065272485e-12,1.0390584204168433e-11,6.7805151323024408e-12,2.7748961589678366e-12,6.5709326436263058e-10,1.4435053572621475e-09,1.4116556314107656e-12,1.1809885399551518e-12,2.440468178036819e-15,2.2286072788543228e-11,6.4533704416876975e-10,3.8723588799033405e-21,2.3838360225498982e-11,8.9986497774032163e-12,4.2178357005649519e-10,4.8324304475398583e-12,2.3067385407783917e-12,7.6082269329758971e-14,4.0295174046456933e-10,2.3056065892068454e-18,4.5994941104184035e-11,8.7791643475422341e-11,5.9937960081110086e-13,6.4789810127894301e-12,1.4782146449446893e-14,2.7002388495178887e-10,4.4043004200336785e-13,2.861954785039198e-13,8.6053384241576731e-15,1.5099282095498014e-12,3.2415359897310522e-15,8.4062164533779199e-15,2.5918968633817389e-13,3.5670926111886216e-13,1.8909324581839265e-13,5.4998274032932564e-11,5.8256036411218479e-18,5.1080046170869422e-12,1.9886193306841443e-18,1.6420273426169173e-11,4.8880095660959306e-14,2.7100982842618571e-13,1.6726386065902487e-13,2.8941824998019421e-16,2.2306728644831242e-12,3.9719508700216965e-19,2.784532567979516e-15,2.4281179899623176e-18,1.9746918208909321e-19,2.9989826380000114e-12,1.1458020471652907e-13,1.9969489087811249e-12,4.2678473786477755e-20,3.1879532175926421e-23,5.0939977545454922e-19,1.150861157710661e-18,1.6546796823477478e-16,2.9790353802714436e-22,2.5115865784803967e-21,1.0976583552647209e-17,3.1217295671805381e-12,3.3334925955457355e-16,5.6580865489010772e-14,1.2875820919372622e-12,7.3320704906903768e-13,6.6205584733051136e-11,4.3799352023271168e-23,1.5608881416767931e-23,1.5479843099134334e-17,2.6224307434175794e-18,2.1878489710053372e-12,1.1594451936413422e-20,2.4567316665103986e-21,3.8342764634790148e-19,1.0542884939085578e-25,2.1020742708040016e-19,1.4666532953717437e-19,1.9241431130723083e-11,2.3891371849301746e-11,1.7600594783824073e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911867338328172,0.00010000006896640812,0.1088901052406145,4.7203623339037644e-14,8.4271189568078231e-22,4.1403910496235054e-23,5.0296376262310986e-17
2.3842003874940635e-06,0.0026544484214661643,4.0302227135929778e-10,4.0735011893419719e-11,4.5600441333109289e-11,8.9990634674419917e-11,6.3013985759194292e-09,2.2853586543697363e-09,1.0506337089879768e-10,3.9521440322528751e-10,1.9801970163812724e-11,1.0531792463406845e-11,4.8437573814067555e-11,5.1172625860856679e-11,3.6317144831887874e-12,1.8972139952954095e-12,1.0622602712113098e-11,6.932148338344845e-12,2.7830657609350936e-12,6.9202438995318568e-10,1.5214078436007574e-09,1.4158167141463114e-12,1.1869921420167658e-12,2.4476621950144393e-15,2.2560757080596128e-11,6.8870398157207398e-10,3.9039157729414701e-21,2.421198394064141e-11,9.1725466018790205e-12,4.5382427313913516e-10,4.9251784663675259e-12,2.3989433118375941e-12,7.7785791293254948e-14,4.3108679196369584e-10,2.3340240665383538e-18,4.9408464405126361e-11,9.4512441521664838e-11,6.4386365786063721e-13,6.5157680583679589e-12,1.4866098424794358e-14,2.8916834657585337e-10,4.4957696971756989e-13,2.921486567004263e-13,9.2444044434562245e-15,1.5716702121507295e-12,3.309051163924085e-15,9.0317206181722833e-15,2.7972711117803044e-13,3.6472959717942505e-13,1.9334971954946256e-13,5.9351834755826726e-11,6.0584645735015688e-18,5.215914039357315e-12,2.0270489446232691e-18,1.767827198117467e-11,5.2625353305995412e-14,2.7678765932008936e-13,1.7083599642424154e-13,2.9559949686601547e-16,2.328228627626311e-12,4.2762520455497071e-19,3.1567849935964672e-15,2.7527292712078498e-18,2.0610525696982207e-19,3.3394889833150475e-12,1.1532488290020513e-13,2.2632515077903124e-12,4.8369850747798269e-20,3.8477796761844271e-23,6.3250611074076829e-19,1.4289890810634064e-18,2.0564743303951636e-16,3.7020721917014689e-22,3.1185696601861061e-21,1.3905754998484306e-17,3.4874074789560544e-12,3.3551632464007368e-16,5.7146273656258963e-14,1.3657253795808257e-12,8.3182176367155865e-13,7.1437394656390663e-11,5.5487495915597974e-23,1.9774214551832422e-23,2.0661687415990052e-17,2.7296638476220148e-18,2.4176633562728098e-12,1.4023025113254754e-20,2.9753454717910644e-21,4.8081518437430658e-19,1.322069049851033e-25,2.2634243412766483e-19,1.9362392148314109e-19,2.1263312996962634e-11,2.4230062695753701e-11,1.8815993009308822e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911865620174184,0.00010000007620598521,0.10889010498101534,4.7873012070093632e-14,9.0090533278838865e-22,4.4263055921746939e-23,5.6587451493804971e-17
2.486225887497564e-06,0.0026544484223504157,4.0694357418913971e-10,4.0835589126765821e-11,4.591800837850764e-11,9.0401849959213289e-11,6.6452665801067487e-09,2.4261671650207852e-09,1.0556458208700785e-10,3.9945122382041525e-10,2.0181233505729114e-11,1.0733759200703763e-11,4.8567926996189598e-11,5.1558790617703908e-11,3.6592883150110118e-12,1.9116347831474442e-12,1.0844835890846343e-11,7.0773769210168759e-12,2.7906834343459914e-12,7.2701917995840626e-10,1.5994621563478538e-09,1.4196964694769363e-12,1.1926611906181669e-12,2.4543698160879703e-15,2.2806573698155817e-11,7.3267489696013619e-10,3.9335895689935037e-21,2.4556317057194412e-11,9.3334548933460388e-12,4.8634330120608022e-10,5.0125098772885256e-12,2.4865550519679784e-12,7.9417272820040894e-14,4.5969962946295343e-10,2.3594550371199447e-18,5.2855574936024472e-11,1.0133282525651548e-10,6.8878543955615919e-13,6.5502720836620162e-12,1.4944839189871001e-14,3.0853477058290939e-10,4.5825204346134371e-13,2.9779436586573201e-13,9.8897694871177214e-15,1.6307162078731357e-12,3.3730759020690219e-15,9.663422244529801e-15,3.0069016471289347e-13,3.7240935333744547e-13,1.9742524018280237e-13,6.379591100570584e-11,6.2797259173203092e-18,5.3171584190206024e-12,2.0626082110393427e-18,1.895385438225911e-11,5.6422973657650071e-14,2.8220686107163414e-13,1.741862067707319e-13,3.0139671109989449e-16,2.4205691447208505e-12,4.5848066322821952e-19,3.5558802447573287e-15,3.1007485142765799e-18,2.1427965482066346e-19,3.6941737573096581e-12,1.1603169798127835e-13,2.5486994279500782e-12,5.4470398485916385e-20,4.6000477008824752e-23,7.7665250373096547e-19,1.7546517444790241e-18,2.5272905919329214e-16,4.5492958024806745e-22,3.8292938919630176e-21,1.7396755079081422e-17,3.875929925398945e-12,3.375731680906667e-16,5.767055078653004e-14,1.4443673906492746e-12,9.3776672809672054e-13,7.6772661433011578e-11,6.9417481281634545e-23,2.4738478542031486e-23,2.7183063984264198e-17,2.8322145446285701e-18,2.656482805100449e-12,1.6799167443457077e-20,3.5687763255488678e-21,5.9599819273657941e-19,1.6387806770529414e-25,2.4289690588332638e-19,2.5215208469092723e-19,2.3391612077968286e-11,2.4537878904450759e-11,2.0044674760850678e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911863889866499,0.00010000008382672638,0.1088901047198667,4.8481376889868761e-14,9.5973479161572367e-22,4.7153450207627468e-23,6.3300794122434046e-17
2.5882513875010647e-06,0.0026544484232417912,4.1053415443479093e-10,4.0930132603465596e-11,4.6218876587757598e-11,9.0792491471407014e-11,6.9913493567965808e-09,2.5682739110653872e-09,1.0603954218164351e-10,4.0332218838026936e-10,2.0542166869682917e-11,1.0925954308093745e-11,4.8689964035350281e-11,5.1923203096592046e-11,3.6853014137564999e-12,1.9252386043071375e-12,1.105831631311546e-11,7.2168767754868689e-12,2.7978096393063415e-12,7.62064087680125e-10,1.6776369801109231e-09,1.4233257271206598e-12,1.1980329770961811e-12,2.4606443445693404e-15,2.3026933721539694e-11,7.772194549550604e-10,3.9615822847008396e-21,2.4874462620456675e-11,9.4825304349879492e-12,5.1930370270332591e-10,5.0949976614156982e-12,2.5698025058321234e-12,8.0984317091299541e-14,4.8876971120882004e-10,2.3822523944420278e-18,5.6331300709422045e-11,1.082442080770108e-10,7.3408014952914109e-13,6.5827655883775269e-12,1.5018990827461239e-14,3.281038393577754e-10,4.6650517950622263e-13,3.0316513460827662e-13,1.0540501507128167e-14,1.6872006871320225e-12,3.433979494611129e-15,1.0300405511505791e-14,3.2205908448603816e-13,3.7978448398973693e-13,2.0133891196206134e-13,6.8326349671827903e-11,6.4899653605811363e-18,5.4124454405295916e-12,2.0955525474872366e-18,2.0245070011731746e-11,6.0267148232190543e-14,2.8730552480524426e-13,1.773380645223305e-13,3.0685068454783693e-16,2.5079134034377177e-12,4.8971427892422812e-19,3.9820629771734878e-15,3.4723890807530285e-18,2.2201176141296888e-19,4.0622740241402727e-12,1.1670529025392129e-13,2.8534642143986241e-12,6.0983783233852649e-20,5.45176022117934e-23,9.4397696412520219e-19,2.132679445410269e-18,3.0741834673958914e-16,5.533399779707561e-22,4.6543013077440639e-21,2.1515901020407116e-17,4.2874835584748001e-12,3.3953330008761007e-16,5.8158159321441127e-14,1.5234849709017356e-12,1.0511381257760974e-12,8.2206064476923437e-11,8.5853931182915416e-23,3.0595977820866601e-23,3.5292574349696074e-17,2.9303164162081019e-18,2.9039151619664831e-12,1.9950470609553545e-20,4.2430164049794363e-21,7.3100748896482952e-19,2.0100073794790873e-25,2.5989521607573884e-19,3.242997971607641e-19,2.5626518995437508e-11,2.4818172483107165e-11,2.1286229980879099e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911862147946818,0.00010000009182935944,0.10889010445728324,4.9035343061676292e-14,1.0191806370479238e-21,5.0074128646314217e-23,7.0440916916235608e-17
2.6902768875045653e-06,0.0026544484241398845,4.1382985956135305e-10,4.1019271382729849e-11,4.6504818067836239e-11,9.116478013366845e-11,7.3394994667389716e-09,2.7115779040063046e-09,1.0649112106680243e-10,4.068669868267857e-10,2.088670233322477e-11,1.1109407823536762e-11,4.8804572543035896e-11,5.2268184880039318e-11,3.7099204190133525e-12,1.9381126926067118e-12,1.1263963636145428e-11,7.3512498776094359e-12,2.804497065844647e-12,7.9714706600952828e-10,1.7559044733802959e-09,1.4267313507259218e-12,1.2031400095797165e-12,2.4665322263289777e-15,2.322483853318456e-11,8.2231054438408201e-10,3.9880734219723283e-21,2.5169191059779031e-11,9.6208378968775778e-12,5.52672441823809e-10,5.1731528527699993e-12,2.648925827196367e-12,8.2493695694041422e-14,5.1827866612335908e-10,2.4027266466796609e-18,5.9831208015867936e-11,1.1523890226541316e-10,7.7969000640076486e-13,6.6134806587358809e-12,1.5089083139782261e-14,3.4785834743014254e-10,4.7438086677374096e-13,3.0828995438290908e-13,1.1195769359235695e-14,1.7412647167265039e-12,3.4920910721850407e-15,1.094185374001497e-14,3.4381619527558587e-13,3.8688700985751188e-13,2.051077488162808e-13,7.2939436253443829e-11,6.6897894049805501e-18,5.5024057356959669e-12,2.1261172363551737e-18,2.1550145092711113e-11,6.4152595125094675e-14,2.9211759172474813e-13,1.8031257401462141e-13,3.1199776438895648e-16,2.5905036113256321e-12,5.2128314520260802e-19,4.4355408620151974e-15,3.8678320789120483e-18,2.2932301804655647e-19,4.4430613784468271e-12,1.1734960442595792e-13,3.1776910074386649e-12,6.7913106904475526e-20,6.4099805464301149e-23,1.1366771952538313e-18,2.5680373441219845e-18,3.7044072685923016e-16,6.6674363028096957e-22,5.604428295834354e-21,2.6332128420852382e-17,4.7222366796211111e-12,3.4140820500419929e-16,5.8613068380010144e-14,1.6030579751212236e-12,1.1720213700636952e-12,8.7732845833635721e-11,1.0507191668465576e-22,3.7444740207522051e-23,4.5267097866499734e-17,3.0242144660296244e-18,3.1595888590887516e-12,2.3504890864844036e-20,5.0041386623868911e-21,8.8796140249551208e-19,2.4415737863806916e-25,2.7736582516095844e-19,4.1234328034190484e-19,2.7968184044809669e-11,2.5073930823298354e-11,2.2540455905731873e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911860394899978,0.00010000010021446103,0.10889010419336716,4.9540815189036646e-14,1.0792331593130131e-21,5.3024614179713965e-23,7.8012227231333392e-17
2.792302387508066e-06,0.002654448425044333,4.1686261692793313e-10,4.1103564532942634e-11,4.6777411308317379e-11,9.1520674686710028e-11,7.6895853045388259e-09,2.8559890585727488e-09,1.0692183965154316e-10,4.1012097056489271e-10,2.1216563166011538e-11,1.128503845714271e-11,4.8912534790986069e-11,5.259580151042375e-11,3.7332935803956242e-12,1.9503346538173263e-12,1.1462597520130402e-11,7.481032743083676e-12,2.8107920778385858e-12,8.3225739153481567e-10,1.834239858069514e-09,1.4299369761261534e-12,1.2080108404154121e-12,2.4720743263420196e-15,2.3402928937180404e-11,8.679239166796135e-10,4.0132226709615049e-21,2.5442977222670424e-11,9.7493557682229843e-12,5.8641997488400335e-10,5.2474315258091935e-12,2.724170218960118e-12,8.3951443806859641e-14,5.4821005378164366e-10,2.4211509983564028e-18,6.335134339348665e-11,1.2231002469548372e-10,8.2556348751422803e-13,6.6426175663299319e-12,1.515557328870905e-14,3.6778296271622161e-10,4.8191878418184215e-13,3.131946819326645e-13,1.1854831925252557e-14,1.7930522160221859e-12,3.5477041757554835e-15,1.1587038706514542e-14,3.6594567961275739e-13,3.9374546857000004e-13,2.0874691384252893e-13,7.7631846625277561e-11,6.8798173039028262e-18,5.5876017075509985e-12,2.1545185148459487e-18,2.2867468334250906e-11,6.8074516268571849e-14,2.9667332896283348e-13,1.8312846568032353e-13,3.16870362890043e-16,2.6685960063920381e-12,5.5314828604576099e-19,4.9164886303803885e-15,4.2872298907987111e-18,2.3623610806092703e-19,4.8358447922208139e-12,1.1796803938076918e-13,3.5215014130732704e-12,7.5260968439161704e-20,7.4818216630673006e-23,1.3570041737585422e-18,3.0658109585880287e-18,4.425394254586631e-16,7.9647777238491934e-22,6.6907739406617819e-21,3.1916751535259766e-17,5.1803412479685228e-12,3.4320777772355393e-16,5.9038810667240547e-14,1.6830688323562609e-12,1.3004920942199475e-12,9.3348748516081959e-11,1.2735600032567506e-22,4.5386176025656072e-23,5.7412836576217453e-17,3.1141586521432126e-18,3.4231536432278179e-12,2.7490702403765909e-20,5.8582867531027864e-21,1.0690603819559072e-18,2.9395303243164495e-25,2.9534083570606559e-19,5.1879424907600218e-19,3.0416721709657296e-11,2.5307815820447139e-11,2.3807329491970426e-24,0.88130563799999995,0.0,0.0,0.0,0.0098911858631159835,0.00010000010898247336,0.10889010392820971,5.0003054533103258e-14,1.1398912539670446e-21,5.6004852544562139e-23,8.6019094221434635e-17
