Time (s),Volume (m^3),C2H5(4),C5H11(5),C4H9(6),C3H7(7),C2H4(8),HO2(9),C3H7O2(10),C2H5O2(11),C7H15(12),S(13),S(14),C4H9O2(15),C4H9O2(16),C4H9O4(17),C7H15(18),S(19),S(20),CH3(21),CH3O2(22),S(23),C3H7O2(24),S(25),S(26),C3H6(27),C4H9O4(28),OH(D)(29),C4H8O3(30),H2O(31),C7H15(32),S(33),S(34),C4H8(35),C5H9O(36),C3H5(37),C2H4O(38),C3H5O2(39),CCCOO(40),C3H7O(41),CH2O(42),S(43),S(44),C3H5O2(45),S(46),S(47),C3H5O4(48),S(49),S(50),S(51),C7H14O(52),C7H15O(53),S(54),C4H7O2(55),C2H3O(56),C2H3O3(57),S(58),S(59),S(60),S(61),C2H3O(62),C3H6O4(63),C3H6O4(64),C7H13O(65),C4H8O(66),C3H6O2(67),C3H4(68),C3H4O2(69),C3H5O2(70),C3H4O(71),C3H4O(72),C3H4O(73),C3H4O(74),C3H4O3(75),C3H4O3(76),OO(77),C3H5O(78),H(79),C3H4O(80),C2H2O(81),C7H14(82),C3H4O3(83),C3H4O3(84),C3H4O3(85),C7H15O(86),C5H10O(87),C2H3O3(88),C2H3O5(89),C2H2O2(90),C2H2O2(91),CH2(T)(92),CO2(93),COO(94),CCOO(95),CH2O2(96),N2,Ar,He,Ne,C7H16(1),CH4(2),O2(3)
1e-12,0.0038182456508660725,6.9930516265552173e-17,6.9929885857513207e-17,6.7505058755533109e-17,6.7505284781669405e-17,9.0835422354538497e-22,8.8425023832047192e-19,5.0772832376136588e-22,3.3923491209567579e-22,4.253510132265788e-19,6.1690669780266032e-23,3.3777829772110325e-22,3.2606481640358478e-22,1.3408338185061675e-27,1.5696317155485945e-31,3.4949049795104455e-19,5.0689646189679906e-23,4.3747457293458055e-28,7.9238721994796829e-20,2.48344353146192e-24,5.1212066695119057e-32,9.6469872740454314e-28,4.485139262709592e-37,2.4765400200600287e-39,1.8556109853519505e-23,1.7595638366395618e-40,5.7140603285407355e-33,3.6066422147265455e-37,2.4533394977000094e-38,5.0144074725029016e-20,7.1623838124226852e-30,1.0769491948845346e-28,2.1472861110244762e-23,8.30218934914395e-47,1.2409944003532359e-36,4.0381590913855985e-37,1.6923083338085798e-40,5.8920968174344029e-29,7.7523100097063231e-35,8.1111502082976084e-38,1.3429858786986187e-28,1.5722070252787438e-32,1.6974025849335121e-45,5.8851375943887005e-30,3.0306572141694374e-38,1.8969848327584711e-49,3.33380563682271e-39,1.3443122732565094e-28,1.57371893072572e-32,5.6300668725316627e-33,1.5674035415688067e-36,2.4220735998033291e-25,2.3028624156710207e-44,7.2055378256552605e-44,3.7992271872724372e-49,5.2415508497215513e-31,6.1360817505258417e-35,5.374003916156362e-40,2.9632295596503229e-42,7.3898076336084111e-52,1.9650648129326659e-56,1.059061263042505e-61,8.7407123236121941e-50,6.8645541428954555e-49,1.5312886093678876e-34,1.8413170473275148e-44,1.5597566377089202e-52,5.1355779024177368e-62,4.6699066121601078e-61,1.416114705343752e-60,4.3590983029292676e-56,3.5796799718412771e-57,6.1350784770403314e-65,8.4270130774573049e-67,3.9626647578617695e-28,1.9537899997886478e-40,1.9902335970499593e-20,1.3043187722133422e-43,1.0239112062836102e-51,1.1182486940197071e-25,4.9207726437126961e-73,1.0231795745799393e-73,1.2899932249286385e-73,1.1786727859512249e-36,4.4102371661427752e-37,2.6605349317557133e-73,1.3978771393035804e-78,8.1522751566763125e-78,4.5107313337851777e-84,5.0859323694517075e-36,7.2948439242313668e-84,8.6807173039716269e-33,3.938876768065081e-29,3.9719298684196077e-37,0.88130563799999995,0.0,0.0,0.0,0.0098911899999998623,9.9999999999999937e-05,0.10889011
1.023e-12,0.0038182456508660725,7.1538458355461554e-17,7.1537805959622914e-17,6.9057223691412189e-17,6.9057457601040703e-17,9.400364484166341e-22,9.0458286549393996e-19,5.2543722099692319e-22,3.5106699695979578e-22,4.3513052851250597e-19,6.3842252651503681e-23,3.4955956059997139e-22,3.3743752169262505e-22,1.3957030873524738e-27,1.6386474170442552e-31,3.575258570979137e-19,5.2457555289153678e-23,4.5537686538641723e-28,8.1063557204286652e-20,2.5701022116356211e-24,5.3463831787285267e-32,1.0041757925155628e-27,4.6891927716387989e-37,2.5911161185440813e-39,1.9203322571470167e-23,1.8369332656708013e-40,5.9652962238328167e-33,3.7707467234593845e-37,2.5649644653499117e-38,5.1297060717396199e-20,7.4554793733707174e-30,1.1210188378951451e-28,2.2221805661569999e-23,8.6870044518653935e-47,1.2917783289327129e-36,4.2211984002303063e-37,1.766693298096339e-40,6.1332151077798996e-29,8.0931656851783533e-35,8.4802022854974292e-38,1.3979421458952681e-28,1.6413354195581646e-32,1.7746209226637701e-45,6.1259667760771143e-30,3.168550715473259e-38,1.9847447828305535e-49,3.4854928598070703e-39,1.3993229404137992e-28,1.64291381151678e-32,5.8776165753651766e-33,1.6357730983153376e-36,2.5065524816387443e-25,2.4083295686045835e-44,7.539997344537505e-44,3.9767488798578084e-49,5.4560448778108621e-31,6.4058818641982707e-35,5.6184968265984325e-40,3.1003221723301684e-42,7.7329646295883953e-52,2.0567324985712274e-56,1.1086680896352991e-61,9.1457778784533561e-50,7.1850509529464452e-49,1.5986186704278251e-34,1.9222792181046079e-44,1.6291409716133116e-52,5.36526242504779e-62,4.8875325098308105e-61,1.4821579342044944e-60,4.5625681045222357e-56,3.7454881350359709e-57,6.4222876940570829e-65,8.8224448970687229e-67,4.100878911277145e-28,2.0426864043893119e-40,2.035990230620677e-20,1.3646651318232325e-43,1.0717544922753409e-51,1.1572535862599452e-25,5.1518964101086589e-73,1.0712578279342162e-73,1.3506382708074514e-73,1.2299286239789702e-36,4.6098514824172829e-37,2.7854673374143935e-73,1.4635720490135821e-78,8.535401090480247e-78,4.7225876497477495e-84,5.2633228303512257e-36,7.6377086775292785e-84,9.0360175292400794e-33,4.1000648624319061e-29,4.134470573786055e-37,0.88130563799999995,0.0,0.0,0.0,0.0098911899999998588,9.9999999999999937e-05,0.10889011
2.047e-12,0.0038182456508660725,1.4312678796770334e-16,1.4312417704749445e-16,1.3816126828049524e-16,1.3816220439773567e-16,3.7620923531141307e-21,1.809915786522949e-18,2.1028283245701116e-21,1.40500063695981e-21,8.7043177236876737e-19,2.5542664658770038e-22,1.3989559448020129e-21,1.3504382383276287e-21,1.1170240546474495e-26,2.622650175784963e-30,7.1519217687226117e-19,2.098834076807031e-22,3.6447032768446745e-27,1.6268297591968268e-19,1.0312871780323265e-23,8.5572318581786697e-31,8.0364616606973775e-27,1.4924640350522565e-35,1.6494841684097045e-37,7.6852722172207807e-23,2.9406990096863633e-39,9.5451946880909868e-32,1.2073407388792162e-35,8.2086771968790848e-37,1.026302227632151e-19,5.9663742660580532e-29,8.9691044708188996e-28,8.8932427810649931e-23,5.9029920254437591e-45,1.0339243897589175e-35,1.1234878471309505e-35,2.8009186228341032e-39,4.9095232339711823e-28,1.2943882356184132e-33,2.7126842659163526e-36,1.1185234235115521e-27,2.626359997734725e-31,5.6234987488702471e-44,4.9025365072180861e-29,1.0138146411007801e-36,1.2578926659246951e-47,1.1154896151737049e-37,1.119661826169416e-27,2.6288960366341478e-31,9.4063066381854915e-32,2.1704157952316013e-35,1.0031452317957698e-24,8.7642145704281304e-43,5.4942901827520174e-42,5.7889135283273256e-47,4.3668005286032777e-30,1.0253171460924698e-33,1.7882785912317458e-38,1.9736824512256792e-40,5.7282139309961124e-50,2.6071419687860372e-54,2.773218537136457e-59,6.1685945026120412e-48,9.6959788286007078e-47,2.5588918954084166e-33,3.0773070086725677e-43,2.8992604383984911e-51,1.0080725368619496e-60,9.9989476604845068e-59,3.173751313266274e-58,6.0634653972669699e-54,2.4882552407715844e-55,2.548616739870844e-62,6.9952978759243676e-64,1.6413050221931396e-27,6.535217964300367e-39,4.0724161585299978e-20,8.7321729629452789e-42,1.5629015586894517e-49,4.6326640375446459e-25,6.1931865595653821e-70,1.6503821005885448e-70,4.16101171072882e-70,1.5444763167034921e-35,1.1621009708628989e-35,1.6255947972316677e-70,1.7083728829312566e-75,9.9632293293607135e-75,3.3515696935203816e-81,2.1063978784638056e-35,1.0840998073874296e-80,7.2510157691953146e-32,3.2820538542568602e-28,3.3095953472310822e-36,0.88130563799999995,0.0,0.0,0.0,0.0098911899999997166,9.9999999999999856e-05,0.10889011
4.095e-12,0.0038182456508660733,2.8630325254580648e-16,2.862928063944711e-16,2.7636520650018232e-16,2.7636895185020559e-16,1.5052091510378987e-20,3.6209375126098113e-18,8.4133250022951703e-21,5.6214381017677964e-21,1.7406355365260046e-18,1.0213631364148578e-21,5.597158730521851e-21,5.4030043079524353e-21,8.9353546180551317e-26,4.1947055058869155e-29,1.4301977408666012e-18,8.3929799707563416e-22,2.9157808593008794e-26,3.2741996721929969e-19,4.1478851170547158e-23,1.3687720856297629e-29,6.428141129564245e-26,4.7202473534742037e-34,1.0434759858479139e-35,3.0748426644432599e-22,4.703951813181414e-38,1.5264469100557328e-30,3.8626305282044977e-34,2.6254778983375362e-35,2.0529741823416475e-19,4.7718922973560259e-28,7.1702084716861179e-27,3.5581122166891415e-22,3.8644293253439343e-43,8.2718817156942489e-35,2.6860593837177473e-34,4.3969437364977395e-38,3.928726282594816e-27,2.0673284822090975e-32,8.665497699506443e-35,8.9426704691188867e-27,4.1987456433428109e-30,1.7633344299116746e-42,3.9212408460737936e-28,3.2401225341879283e-35,7.8887717425680351e-46,3.5667708811917451e-36,8.9523091217466959e-27,4.2028331958953347e-30,1.5042026647224077e-30,2.5830673113922869e-34,4.0136148355900272e-24,3.0087317193605177e-41,3.7754842310580617e-40,7.9315510536798029e-45,3.4933689203761563e-29,1.640091914213161e-32,5.6560654351439447e-37,1.248618622581728e-38,3.9690326679315533e-48,3.2703371594040831e-52,6.7764348929603334e-57,4.021965581330009e-46,1.2646954064359264e-44,4.0937132107388943e-32,4.9241840034220661e-42,4.9118813603604067e-50,1.7611933640060497e-59,2.4465659930393664e-56,7.9525064130329501e-56,7.9017316787336137e-52,1.6212003692765714e-53,1.1800951622136897e-59,6.4769298096713973e-61,6.5676782056675894e-27,2.0882586637583446e-37,8.1423232211039898e-20,5.5806529583299691e-40,2.1489369212591909e-47,1.8545260655094716e-24,7.7334184467425505e-67,2.3987409745292661e-67,1.2095845053970922e-66,1.7232494784951696e-34,2.6065696183929059e-34,8.9431447504434741e-68,1.8797410957194768e-72,1.096303045628425e-71,2.4739463656300782e-78,8.4275063714876982e-35,1.6004035204868604e-77,5.8310206095824245e-31,2.6264301804663819e-27,2.6484701795656645e-35,0.88130563799999995,0.0,0.0,0.0,0.0098911899999994338,9.9999999999999693e-05,0.10889011
8.191e-12,0.003818245650866076,5.7265540279507654e-16,5.7261361484999257e-16,5.5275648019088469e-16,5.5277146275072419e-16,6.0214477145061788e-20,7.2444036383226632e-18,3.3656165933537279e-20,2.2488398625660489e-20,3.4794514800760602e-18,4.0811053892669847e-21,2.2390514276945621e-20,2.1613533121743205e-20,7.1436693186187518e-25,6.7033282899006126e-28,2.8589029651655159e-18,3.3539914290333491e-21,2.3315848557939363e-25,6.6288518658852117e-19,1.6766938143557486e-22,2.1877292572240267e-28,5.1385118123541598e-25,1.4753030542708738e-32,6.5239552673816431e-34,1.2300407401963295e-21,7.5175697736679244e-37,2.4390039126624669e-29,1.2346393016169335e-32,8.3903652301756598e-34,4.1063521081511552e-19,3.8138354493856104e-27,5.7254344070962508e-26,1.4233376257180945e-21,2.4589157822183933e-41,6.6154710912872262e-34,5.6982249814233768e-33,6.7761064525117844e-37,3.1433109227760865e-26,3.2943609279036801e-31,2.7619551215570807e-33,7.1420494029772389e-26,6.7037415175747243e-29,5.4209766735481081e-41,3.1342948478642066e-27,1.0337067808052265e-33,4.8505473426243802e-44,1.139001956849318e-34,7.1506044405883228e-26,6.7103734921204861e-29,2.402966803096842e-29,2.7246701881210977e-33,1.6056417343652664e-23,9.9806720213701338e-40,2.5060852280620128e-38,1.0459618872002205e-42,2.793299562160077e-28,2.6215296165180808e-31,1.7679383499517625e-35,7.8071809359615631e-37,2.6455680390426901e-46,4.0222140630607218e-50,1.5844804620949463e-54,2.5538748785944323e-44,1.6064505040964225e-42,6.5450797111774424e-31,7.8766399777021224e-41,8.0937456083306186e-49,2.9639791694515149e-58,6.1082695036666419e-54,2.0096983543074507e-53,1.0178992289459747e-49,1.0442868665876155e-51,5.323448138638814e-57,5.8436744096798786e-58,2.6280051431521602e-26,6.6598491552188365e-36,1.6270446358504839e-19,3.5596595701737484e-38,2.8538259605330365e-45,7.4268619926281682e-24,8.451817746747384e-64,2.8557151455687925e-64,2.8802536848539014e-63,1.7123066844622896e-33,5.2097479765299039e-33,4.7514882825122541e-65,1.9973352983730608e-69,1.16496732680711e-68,1.977114108617899e-75,3.3712094515835356e-34,2.5578700419745647e-74,4.7110191230859608e-30,2.1014392259204685e-26,2.1190740231708498e-34,0.88130563799999995,0.0,0.0,0.0,0.0098911899999988683,9.9999999999999368e-05,0.10889011
1e-11,0.00381824565086608,6.9912225323219367e-16,6.9905278314169958e-16,6.7481013087807387e-16,6.7483503846814941e-16,1.0010545009761742e-19,8.8459640166681021e-18,5.5951780728858525e-20,3.7387187961502321e-20,4.2460001948147769e-18,6.7763775888257587e-21,3.7223119880786024e-20,3.593090081364238e-20,1.8167049411604392e-24,2.8843739284217136e-27,3.4887419013634271e-18,5.5697111233903055e-21,5.9310895428768935e-25,8.1633316147101782e-19,2.8181492953218565e-22,9.4161804752716406e-28,1.3065324988383459e-24,1.1106599365971946e-31,9.3177898397082864e-33,2.0448828628170944e-21,3.2348117978540779e-36,1.0493191078319322e-28,9.6637075319285384e-32,6.5660099253967214e-33,5.0132558435041932e-19,9.6946767069771031e-27,1.4535608596940853e-25,2.3661813512378542e-21,3.5416029998015087e-40,1.6833295839817649e-33,2.8433816877278738e-32,2.757289880790297e-36,8.00205980427986e-26,1.4110403812938344e-30,2.1510588612743508e-32,1.8136659099455899e-25,2.8803047055490752e-28,3.9708894729500884e-40,7.9684429523663153e-27,8.0641850373433811e-33,6.7281892222262793e-43,8.9008346230962264e-34,1.8161396715890726e-25,2.8832282150315582e-28,1.0333982360345865e-28,7.8274664370365427e-33,2.6694065541656009e-23,7.9473780980181631e-39,3.7967591710095438e-37,3.0473120214961426e-41,7.105068407914793e-28,1.1284314042933378e-30,1.3311596345825392e-34,1.1152243659926172e-35,4.0160318879651136e-45,1.0847869811176566e-48,7.6763884674949914e-53,3.6751065165038634e-43,4.4993419117740984e-41,2.8184922174260903e-30,3.3949315481782179e-40,3.5321157131001024e-48,1.3166174120425794e-57,3.361969656664861e-52,1.112823704430752e-51,2.9501579888424541e-48,1.5543570983330397e-50,4.8835242213268124e-55,1.067703560361602e-55,4.3701875531498762e-26,5.1922108160750352e-35,1.9850061873710474e-19,5.2733532810407109e-37,8.4274768928521726e-44,1.2361116173665225e-23,1.7259854484991577e-61,6.103322274920429e-62,1.2290300234096912e-60,4.7646628715490431e-33,2.5040005364998929e-32,5.5021636049413528e-63,4.6096574971467082e-67,2.6890046194322304e-66,3.8099853889782537e-73,5.6043344587554416e-34,9.837829950264493e-72,1.215450173127036e-29,5.3499860999434882e-26,5.3948831108986246e-34,0.88130563799999995,0.0,0.0,0.0,0.0098911899999986185,9.9999999999999219e-05,0.10889010999999998
1.6383e-11,0.00381824565086608,1.1453565850951662e-15,1.1451894394191823e-15,1.1054726252596813e-15,1.1055325530089586e-15,2.4085950225691115e-19,1.4497019790564685e-17,1.34621161181338e-19,8.9957100803226134e-20,6.9507433933649328e-18,1.6286561364272771e-20,8.9559505491241125e-20,8.6449285544096973e-20,5.7062701779502315e-24,1.0696548797228915e-26,5.7111089161513017e-18,1.338780886196435e-20,1.8631829408908124e-24,1.3577695482454662e-18,6.8457393091453288e-22,3.4921544833921655e-27,4.1034837704024691e-24,4.5090327590177529e-31,3.9893363029143468e-32,4.9200278427443127e-21,1.1996193179374436e-35,3.891213893812457e-28,3.9405411519810749e-31,2.6773456706704698e-32,8.2132373486221815e-19,3.0445041409689365e-26,4.5622033060057511e-25,5.6929759891552802e-21,1.5170417816795988e-39,5.2886571334494057e-33,1.0865564278730898e-31,1.0095373109339874e-35,2.5146003480696974e-25,5.2274473318287285e-30,8.7664556315475896e-32,5.6930796021856824e-25,1.0677975642448905e-27,1.6069274268480562e-39,2.5025583555482374e-26,3.2871007984542402e-32,2.8756894272902439e-42,3.628821876276123e-33,5.7012633362245165e-25,1.0688874592326152e-27,3.8318323046869078e-28,2.5832523627101376e-32,6.4228674965567175e-23,3.2467804548216811e-38,1.6309240977246092e-36,1.3430592928411544e-40,2.2319010111868545e-27,4.1850678329173735e-30,5.4043033044366753e-34,4.7747847689713036e-35,1.725299455328316e-44,4.7705013961695258e-48,3.4203206438233131e-52,1.574147830193079e-42,1.9808298277771507e-40,1.0454043043399648e-29,1.259459366772177e-39,1.3139222830247983e-47,4.9164300362586532e-57,1.5009046205074349e-51,4.9684758102494582e-51,1.3000535747242203e-47,6.6703842137099932e-50,2.1927050705594199e-54,4.8144430031648726e-55,1.0517423773722244e-25,2.1162857539806787e-34,3.2480623417965616e-19,2.2624200870449735e-36,3.7156602319312721e-43,2.9771477941249259e-23,7.7862492213530131e-61,2.7537941281595617e-61,5.5554611898848896e-60,1.5534806344282453e-32,9.501044920723093e-32,2.4748721257383526e-62,2.0804214651481845e-66,1.2135967925880997e-65,1.7183637983945146e-72,1.3483846299981683e-33,4.4460052021994172e-71,3.8418597634001683e-29,1.6812382283961691e-25,1.6953473164500822e-33,0.88130563799999995,0.0,0.0,0.0,0.0098911899999977355,9.9999999999998717e-05,0.10889010999999998
3.2767e-11,0.0038182456508660885,2.290746456345724e-15,2.2900779880659567e-15,2.21063937560531e-15,2.2108790431660482e-15,9.633562224704238e-19,2.9024935016325292e-17,5.384038779155416e-19,3.5982113829716797e-19,1.386817649484195e-17,6.4839006487011176e-20,3.581824657717452e-19,3.4572448316800351e-19,4.5507209679198593e-23,1.702095794033527e-25,1.139485463610206e-17,5.3322095241036293e-20,1.4870608305756907e-23,2.843265857552805e-18,2.8491062041900504e-21,5.5606614821251479e-26,3.2707519122366592e-23,1.3230223859413816e-29,2.3426691365298814e-30,1.9677125394909363e-20,1.9089307347531198e-34,6.1899231678049963e-27,1.254208249931653e-29,8.5187365793083281e-31,1.6427472503411997e-18,2.4248902352848763e-25,3.6205690797910512e-24,2.2766698624156688e-20,8.9485454656902995e-38,4.2276713988667359e-32,1.9160272926686418e-30,1.4197681922155817e-34,2.0113728133751542e-24,8.2269491511963618e-29,2.7600564083528242e-30,4.5213387193793941e-24,1.6930533616722791e-26,4.4725364304463297e-38,1.9940595052691069e-25,1.0386165926129169e-30,1.6006141055775162e-40,1.1509446323344923e-31,4.529998291023361e-24,1.6948867371890382e-26,6.0892076141162571e-27,2.2672772776707059e-31,2.5691278405328149e-22,1.043426304848745e-36,1.0483887529652469e-34,1.6810649995008026e-38,1.7809564589506919e-26,6.6654507092698021e-29,1.5861980283386119e-32,2.8047675644181931e-33,1.1102158130278953e-42,5.313206290892384e-46,6.4566648229608615e-50,9.2830639038844395e-41,2.3371309406913983e-38,1.6666847645346348e-28,2.0137271473830937e-38,2.1169350502891701e-46,8.1798862904752521e-56,3.5541305951921609e-49,1.1801529002614626e-48,1.6445164796478745e-45,4.2209765177317068e-48,7.8449367774883217e-52,3.4455543524946596e-52,4.2108725571285817e-25,6.6777224634511211e-33,6.4722091782369214e-19,1.4279267902987888e-34,4.7790260632355673e-41,1.1958316486239217e-22,5.9224416935852416e-58,2.1447276526091869e-58,8.654549048212944e-57,1.3270134394366548e-31,1.6292006381641812e-30,1.273427021418966e-59,2.140355286740995e-63,1.2489054850898635e-62,1.592291037321185e-69,5.3922182061477877e-33,8.2393277786817367e-68,3.189915712121468e-28,1.3449755063752195e-24,1.3562635051451567e-32,0.88130563799999995,0.0,0.0,0.0,0.0098911899999954717,9.999999999999743e-05,0.10889010999999997
6.5535e-11,0.0038182456508661067,4.5814760611588978e-15,4.5788032340929437e-15,4.4199112728200707e-15,4.4208695487369592e-15,3.8525818699751617e-18,5.8171100778336851e-17,2.1528653904818656e-18,1.4391557924113201e-18,2.7604085591630606e-17,2.5691783829085023e-19,1.4322154056094619e-18,1.3822497335586552e-18,3.6177898256952257e-22,2.693683788432685e-24,2.2680878021410344e-17,2.114666884751455e-19,1.1840711283548421e-22,6.1964653737327657e-18,1.2280749480432857e-20,8.8119384977437716e-25,2.5973946693686492e-22,3.6224111468237796e-28,1.28440752279906e-28,7.868117092945506e-20,3.0210365755200856e-33,9.7901679860757293e-26,3.97043441253315e-28,2.6951937766767388e-29,3.2857386824738645e-18,1.9228794132173915e-24,2.8503897407229667e-23,9.1021093918612151e-20,4.9172203161161259e-36,3.3974426026523305e-31,3.2106448588117062e-29,1.8370737798381186e-33,1.6085153324797511e-23,1.2744420340661039e-27,8.5556447759255694e-29,3.5647915135517213e-23,2.6603188088047665e-25,1.1327836586385844e-36,1.5825246274995703e-24,3.2406006466193426e-29,8.1029459706684258e-39,3.6182613134281815e-30,3.5750039072290205e-23,2.663524027305019e-25,9.6108719026424944e-26,1.8932172798824383e-30,1.0275736536635343e-21,3.3192658481533876e-35,6.6702225338783783e-33,2.0315251782949948e-36,1.4174512993504687e-25,1.0567099841005574e-27,4.3454305960601198e-31,1.5386202871682075e-31,7.0672859050245672e-41,5.383999073175515e-44,1.0025487349550779e-47,5.1024599231371889e-39,2.5708159966949954e-36,2.647647556369048e-27,3.2357765346661906e-37,3.4147106148693055e-45,1.3966455531034833e-54,7.8746180099933452e-47,2.6188059362343151e-46,2.0490280419347481e-43,2.6319255407454227e-46,2.3343157579482724e-49,2.0510216537050694e-49,1.6873783323064929e-24,2.0783208799034561e-31,1.2853010141865913e-18,8.8902952299155854e-33,6.0853681970892715e-39,4.8223462660477709e-22,3.6397506544448316e-55,1.3340394969247113e-55,1.0768154982305353e-53,1.0920814336669569e-30,2.6880800528184772e-29,6.4873860334368365e-57,2.1795765268414936e-60,1.2724974879087162e-59,1.5325551005563142e-66,2.1557288929896389e-32,1.5860127919271895e-64,2.7377476295929102e-27,1.0758946708956807e-23,1.0849257799844876e-31,0.88130563799999995,0.0,0.0,0.0,0.0098911899999909424,9.9999999999994841e-05,0.10889010999999994
9.999999999999999e-11,0.00381824565086614,6.9907325685263765e-15,6.9838474031499474e-15,6.7413668459691345e-15,6.7438352703718836e-15,9.9269902571032735e-18,8.9015245201014265e-17,5.5461504305578265e-18,3.7090704842910341e-18,4.1849890303590863e-17,6.5224730132093116e-19,3.6895607771683498e-18,3.5602103425967863e-18,1.6748444004169806e-21,2.3456445804295947e-23,3.4384900624975591e-17,5.3759881004659245e-19,5.4969748505264796e-22,1.0524375221408204e-17,3.5362041742255647e-20,7.6926531032457832e-24,1.20004383373414e-21,4.8706129045424644e-27,3.3997901774012017e-27,2.0269945857979503e-19,2.630710693688446e-32,8.5167471648807242e-25,6.7288014258787819e-27,4.56307398870943e-28,5.0139539980027912e-18,8.8615408250121583e-24,1.2968650201172489e-22,2.3442988622878906e-19,1.3030121081352883e-34,1.6932564511730469e-30,2.88736593727158e-28,1.2746689854699182e-32,7.5247976827238035e-23,1.0684590923899196e-26,1.395334813762044e-27,1.626246481279224e-22,2.2858907346704488e-24,1.4531861557870255e-35,7.3033940908869238e-24,5.3410317247649898e-28,2.034095126389943e-37,6.0505489662435613e-29,1.6336379216999445e-22,2.2891509717407581e-24,8.3277248330488176e-25,8.9361357591566949e-30,2.6482843911027217e-21,5.6386050216569132e-34,2.2344933445347935e-31,1.22875390731003e-34,6.5749117776988642e-25,9.2316379868226862e-27,5.8482626780365914e-30,4.0765451237549429e-30,2.3681186910065245e-39,2.6795464598495383e-42,6.7797996188302206e-46,1.3531938822870987e-37,1.3527391330420004e-34,2.3218564737405997e-26,3.0607881804401e-36,3.2359402920444267e-44,1.460860907676088e-53,8.2675929912510677e-45,2.7516058431435919e-44,1.3164369849909388e-41,8.5286280086733302e-45,2.9556270837958463e-47,5.1859457989353239e-47,4.3621031283167666e-24,3.4114003682609397e-30,1.9437492227984815e-18,2.8776256888687229e-31,4.0529259970513721e-37,1.2590083027080323e-21,9.3543697952438149e-53,3.4493938500860035e-53,5.564682182508622e-51,5.1245984011332639e-30,2.3992349391867349e-28,1.7248162049524361e-54,1.1566591137824916e-57,6.7603871946322155e-57,7.9034716286412148e-64,5.5518311152207327e-32,1.6350642862310192e-61,1.4373723100438672e-26,5.0356905262048052e-23,5.0779732898427343e-31,0.88130563799999995,0.0,0.0,0.0,0.0098911899999861788,9.9999999999992117e-05,0.1088901099999999
1.31071e-10,0.00381824565086614,9.162733408230857e-15,9.1520507217853807e-15,8.8342130990756071e-15,8.8380429575013988e-15,1.5403210857609809e-17,1.1682195958827701e-16,8.6052759051030246e-18,5.7554514328299758e-18,5.4692814957741947e-17,1.0086460172880763e-18,5.7246101907678346e-18,5.5236925443499796e-18,2.8586034486670425e-21,4.2174559211952635e-23,4.4936349524304641e-17,8.3161451146386892e-19,9.385157979834329e-22,1.4426086722267731e-17,5.6170364152442683e-20,1.3833342221615439e-23,2.0477501149109321e-21,8.9350150482460129e-27,6.3489878558559767e-27,3.1450483259934285e-19,4.7300041571962155e-32,1.5312186602294715e-24,1.24370286807837e-26,8.4338134437994785e-28,6.5719803455669667e-18,1.5116905650947899e-23,2.2090497604817556e-22,3.6371625169722105e-19,2.4333779774940906e-34,2.9134792071195636e-30,5.2009464507244005e-28,2.2581962771049343e-32,1.2858463979094991e-22,1.9168059258615695e-26,2.5761305082368054e-27,2.7709712950923748e-22,4.1068405227484484e-24,2.6611442274743236e-35,1.2460891119667093e-23,9.8639484939819382e-28,3.794829301045842e-37,1.1179065060925153e-28,2.7841056200892581e-22,4.1127509815396177e-24,1.4968920196430782e-24,1.5285490758997998e-29,4.1093928583295609e-21,1.042269919577862e-33,4.1888075144039136e-31,2.318189493147312e-34,1.1224482487774682e-24,1.6601525930318389e-26,1.0728856969760272e-29,7.6129352716130475e-30,4.4393196033730869e-39,5.0466819799992171e-42,1.28015647365524e-45,2.5271298113114568e-37,2.5490884545105891e-34,4.1763725559457335e-26,5.5284472050619795e-36,5.8453716996362446e-44,2.6519501827190567e-53,1.5650029064637896e-44,5.2086334351896446e-44,2.4847631146222732e-41,1.5980110527455837e-44,5.5991493200200931e-47,9.8427062510083485e-47,6.7734298115268423e-24,6.299491766383315e-30,2.537355614493826e-18,5.3917241698770805e-31,7.6518721424703654e-37,1.959287858495186e-21,1.7754738777752973e-52,6.5470760466312748e-53,1.0571664998387637e-50,8.7600063424112477e-30,4.3198644260098532e-28,3.2739296456207157e-54,2.1974492980874478e-57,1.2843561801623354e-56,1.5014818989100156e-63,8.6134963450754359e-32,3.1076829844473563e-61,2.4863825925178227e-26,8.6055386915989694e-23,8.6777985960608002e-31,0.88130563799999995,0.0,0.0,0.0,0.0098911899999818836,9.9999999999989664e-05,0.10889010999999986
