Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971)
4.530349760353704e-06,0.0021892766762693365,2.6498963480207992e-14,1.4423280467033635e-14,5.1983596759471528e-13,8.8659842188904488e-13,2.104818524001124e-11,0.0,0.0,1.6045495767446801e-10,1.161580121853468e-12,1.0489307001709159e-18,3.5668848109124908e-20,3.6325272557385279e-21,6.8970096470039976e-42,1.2254145444007067e-29,1.6505007288642959e-22,2.163918769630696e-11,3.9365719633825173e-13,4.5432320393171303e-33,4.9743388621237903e-34,1.4304055692107201e-20,5.0210318228227588e-24,6.7750946805570531e-24,1.6540562362120286e-18,1.0209804606520656e-16,5.9606320003476071e-22,2.7237174486478952e-22,2.3984702344754933e-10,4.2113547975439959e-12,5.2235432100873647e-14,2.7943711669935636e-12,7.2066529081028196e-20,2.2003846394662665e-28,8.4005390853838641e-21,8.5852622466831609e-21,0.88168480800000004,0.0,0.009459999775927843,0.10884999959986479,3.9972015167094935e-12,3.8496364095559322e-12,2.7955503492945385e-12,1.1435112526951351e-12,1.7503698537661829e-13,2.9813608504497565e-13,3.6006965232855321e-13,1.1421338708247475e-11,1.9372509985645103e-12,2.7519344726655138e-11,3.4017257825601643e-11,2.0999926340932e-11,8.2004546335082208e-11,6.1334922828844518e-13,1.0342469774513037e-12,2.8986830503688974e-11,2.1147812740777549e-11,1.4391776911139295e-11,1.7021890339152532e-12,7.5641763359161818e-14,4.0691990054749342e-11,6.4008988983608792e-14,1.446543547874126e-21,5.9079584698929713e-13,2.0930611534423279e-11,9.9154444164548649e-13,1.0735603239674932e-13,4.3127495624119452e-13,1.9655390276489445e-12,8.0837762771315095e-12,1.8109219165758091e-12
4.825301943589252e-06,0.002189276676312241,2.6787975004456282e-14,1.4689578612517549e-14,5.2800113428699061e-13,9.6555509912063529e-13,2.3107087366739171e-11,0.0,0.0,1.7590830900997475e-10,1.3645477011910566e-12,1.273895923359078e-18,4.190987891056073e-20,4.1510924182309128e-21,7.488123120501238e-42,1.3171393690687038e-29,1.8043095657668133e-22,2.3263104856297962e-11,4.5107638568412198e-13,5.5387787700770396e-33,-1.1716119331863808e-34,1.6939090861737247e-20,5.4912447197802582e-24,7.4007650666879452e-24,1.9497991210417075e-18,1.0999718791887284e-16,7.3490039601289225e-22,3.0338453075082873e-22,2.6230310908763133e-10,4.8254196917970317e-12,5.7345566523758853e-14,2.8524719461264826e-12,7.764514588952906e-20,2.5102085669131121e-28,9.579584320048118e-21,1.0116448013876854e-20,0.88168480800000004,0.0,0.0094599997601563235,0.10884999957186285,4.0490501353067214e-12,3.8975440638299637e-12,2.8187631231831557e-12,1.1932769415007554e-12,1.859119597267232e-13,3.1109981159766041e-13,3.8246652870226039e-13,1.1521468411469107e-11,2.0216989310089073e-12,2.7929201618220755e-11,3.4877978596359025e-11,2.12793504710735e-11,8.8356496036271908e-11,6.4008330844571915e-13,1.0481544799551852e-12,3.1761397032598878e-11,2.3181028709564001e-11,1.5631800363080675e-11,1.7251331194492802e-12,7.6765145041100014e-14,4.4931568265455927e-11,6.6807814984275481e-14,1.4660391895125479e-21,5.9618524323910125e-13,2.2917303969876371e-11,1.0006121132159031e-12,1.1205731414458525e-13,4.4324217228361655e-13,1.9697231976093701e-12,8.1026072578639325e-12,1.8629762275294372e-12
5.120254126824801e-06,0.002189276676356087,2.7039489077844922e-14,1.4931218553648566e-14,5.3525217241153932e-13,1.0453107700637142e-12,2.5196218145506519e-11,0.0,0.0,1.9159259343860502e-10,1.5862967991769258e-12,1.5292409443837846e-18,4.870962523885412e-20,4.7054761971181445e-21,8.0898309273857085e-42,1.4095316868361806e-29,1.9593187318618111e-22,2.4891182137637747e-11,5.1265673560200661e-13,6.6611479782010485e-33,-1.4005486063222483e-34,1.9837699038362113e-20,5.9680687143843357e-24,8.0305270214820397e-24,2.272781803774846e-18,1.1793516147863458e-16,8.9233741340532908e-22,3.3528225058177323e-22,2.8507478699264831e-10,5.4839625504363594e-12,6.2555179360577179e-14,2.9042696058500478e-12,8.3251233138719322e-20,2.8330951941913535e-28,1.0807467974027501e-20,1.1788383808690108e-20,0.88168480800000004,0.0,0.0094599997442901835,0.10884999954376683,4.0938026808547021e-12,3.9394965112363584e-12,2.8387769883299219e-12,1.2399087875187328e-12,1.9675152630092341e-13,3.2332707228435512e-13,4.0479031844903355e-13,1.1607554935775849e-11,2.1008222237529978e-12,2.8281747062142773e-11,3.5644669139649348e-11,2.152322255345856e-11,9.4728026799600643e-11,6.6529524662884873e-13,1.0602863204095453e-12,3.4579888182413809e-11,2.5248619725062501e-11,1.6884433563777985e-11,1.7451454921153549e-12,7.773150488300298e-14,4.9259631736761015e-11,6.9446818885597872e-14,1.4830438547221922e-21,6.0080954362196278e-13,2.4928834010214398e-11,1.0083915563524098e-12,1.1648976527423673e-13,4.5421027356271507e-13,1.9727924398872524e-12,8.1164204869562812e-12,1.9105790822753039e-12
5.415206310060349e-06,0.00218927667640077,2.7259946985716997e-14,1.5152441538270857e-14,5.4174771178415786e-13,1.1257641611772352e-12,2.7312306513928314e-11,0.0,0.0,2.0747817034742313e-10,1.827085433622873e-12,1.8169125998380705e-18,5.6072546338606075e-20,5.2956912678721921e-21,8.7035875381524601e-42,1.502078416451549e-29,2.1153577647923814e-22,2.6521807674035507e-11,5.7840693765462684e-13,7.9160458978100312e-33,1.0789589135879766e-34,2.3005072202607693e-20,6.450724962460914e-24,8.6637268069958076e-24,2.6232797444395009e-18,1.2590396292852686e-16,1.0690976089448122e-21,3.6801643499092818e-22,3.081248813833617e-10,6.1870744920891681e-12,6.7853580501026786e-14,2.9505242968627349e-12,8.8879131251351786e-20,3.168033423948113e-28,1.2080259668040093e-20,1.36025484925299e-20,0.88168480800000004,0.0,0.009459999728332464,0.10884999951558498,4.1326202600486918e-12,3.9765329493762492e-12,2.8561844090050862e-12,1.2838668871545997e-12,2.0755982414865619e-13,3.3492851177011425e-13,4.270495828281624e-13,1.1682207984324719e-11,2.175402211838961e-12,2.8586298266946774e-11,3.632816935536204e-11,2.1737735905402606e-11,1.0111227765871744e-10,6.892135755278731e-13,1.070951746906253e-12,3.7438421236534909e-11,2.7347754871371887e-11,1.8149089469999236e-11,1.7627367074618599e-12,7.8566373267049488e-14,5.3667694261416442e-11,7.1949975250195526e-14,1.4979913465138806e-21,6.0481119142553413e-13,2.6962108768666291e-11,1.015122636215779e-12,1.2069369579566698e-13,4.6434116596969418e-13,1.9750444045185611e-12,8.126555543758755e-12,1.9544490713906805e-12
5.7101584932958975e-06,0.0021892766764462016,2.7454658309948227e-14,1.5356730198158009e-14,5.4761918417768398e-13,1.2068314097955423e-12,2.9452650995356264e-11,0.0,0.0,2.2353957001640773e-10,2.0871383344637247e-12,2.1388557401941318e-18,6.4002552979934218e-20,5.9217360420327954e-21,9.2899507289857648e-42,1.5946724079942934e-29,2.2723202965150387e-22,2.8153639889361752e-11,6.4833190989768244e-13,9.3090914731111481e-33,-1.7498513021690643e-34,2.6445931085930354e-20,6.9385504127582284e-24,9.2999764734938761e-24,3.0015432484475921e-18,1.3389689616143154e-16,1.2658487497016621e-21,4.0155159061333452e-22,3.314217434310416e-10,6.9348063171637605e-12,7.3231384834549581e-14,2.9919200882091794e-12,9.4524105635539475e-20,3.5141760561423292e-28,1.3394660537733387e-20,1.5560315034068603e-20,0.88168480800000004,0.0,0.0094599997122857011,0.10884999948732424,4.1664797549575661e-12,4.0095138015196315e-12,2.8714629546653759e-12,1.3255571508381069e-12,2.1834009651802624e-13,3.4600083115557475e-13,4.492510312585125e-13,1.174752856759892e-11,2.2461283677001486e-12,2.8850713131076956e-11,3.6938344645507055e-11,2.192802129783967e-11,1.0750353339138537e-10,7.1203808986743703e-13,1.0804069735493263e-12,4.0333789626454685e-11,2.9476086976171125e-11,1.9425334643488626e-11,1.7783297721880908e-12,7.9291280891863691e-14,5.8148612266147793e-11,7.4338252505005983e-14,1.5112410800181956e-21,6.0830487262685914e-13,2.9014575649690135e-11,1.0209984775448108e-12,1.2470436820905224e-13,4.7377237939152042e-13,1.9766962166927003e-12,8.1339896039312158e-12,1.9951976262095809e-12
6.005110676531446e-06,0.0021892766764923075,2.7628010285307456e-14,1.5546933948199967e-14,5.5297556694385053e-13,1.2884429674849371e-12,3.1615021023564642e-11,0.0,0.0,2.3975492604389076e-10,2.3666516615501313e-12,2.4970130208886821e-18,7.2503183556268121e-20,6.5835944515636283e-21,9.9009424864456915e-42,1.6872438759893188e-29,2.4301375649137177e-22,2.9785564218425312e-11,7.22433433458771e-13,1.0845925075961822e-32,-8.532871825744505e-35,3.0164601018712771e-20,7.4309806946277847e-24,9.9390397185522009e-24,3.4078063818238786e-18,1.4190836657955926e-16,1.4832122054880664e-21,4.3586065320779557e-22,3.5493843464778042e-10,7.7271753126461827e-12,7.8680378765147034e-14,3.0290689690483127e-12,1.0018220071330187e-19,3.8708267074097158e-28,1.4747952276761633e-20,1.7662997232452437e-20,0.88168480800000004,0.0,0.0094599996961520025,0.10884999945899035,4.1962008874999931e-12,4.0391508539945076e-12,2.8849999129399408e-12,1.3653319321580065e-12,2.2909481011891465e-13,3.5662720140183609e-13,4.7139976623092117e-13,1.1805218921223939e-11,2.3135993003740373e-12,2.9081597642514576e-11,3.748410946567912e-11,2.2098325378666184e-11,1.1389704216066682e-10,7.3394066960537855e-13,1.0888640806609985e-12,4.3263345630659391e-11,3.1631670547141033e-11,2.0712846005659593e-11,1.7922748346998181e-12,7.9924327580240832e-14,6.269639119874081e-11,7.662969501780364e-14,1.523090564743003e-21,6.1138346155501062e-13,3.1084128811638525e-11,1.0261754710367087e-12,1.2855213209417756e-13,4.8261964634225107e-13,1.9779073004723351e-12,8.1394401583512142e-12,2.0333393560411504e-12
6.300062859766994e-06,0.0021892766765390223,2.7783634081466917e-14,1.572540210298139e-14,5.5790701042948058e-13,1.3705410929425574e-12,3.3797575385963422e-11,0.0,0.0,2.5610548277421471e-10,2.6657970723694067e-12,2.8933246443793576e-18,8.1577726341343182e-20,7.2812367217622765e-21,1.0499183939280063e-41,1.7795962339957424e-29,2.5887628003787907e-22,3.1416656149566768e-11,8.0071068730391904e-13,1.2532196700114815e-32,-3.295175712843226e-35,3.4165076626323009e-20,7.927535569942862e-24,1.0580766831085678e-23,3.8422929304536978e-18,1.4993370433766943e-16,1.7217712731194631e-21,4.709222982668766e-22,3.786520323349498e-10,8.5641709682749962e-12,8.4193394415816838e-14,3.0625155503848991e-12,1.0585011484333783e-19,4.2374223572611838e-28,1.6137929519246789e-20,1.9911881620278658e-20,0.88168480800000004,0.0,0.0094599996799331187,0.10884999943058812,4.222470264624279e-12,4.0660324296861163e-12,2.8971106153199511e-12,1.4034930394810409e-12,2.398258464238507e-13,3.6687833491893274e-13,4.9349967979435113e-13,1.1856663837139545e-11,2.3783278069845668e-12,2.9284493308489194e-11,3.7973467672618358e-11,2.2252160100483226e-11,1.2028885938440275e-10,7.5506746798563825e-13,1.0964984718325612e-12,4.6224902980602333e-11,3.381289305240091e-11,2.2011380473095413e-11,1.8048614948118496e-12,8.0480696146489781e-14,6.7306011592414595e-11,7.8839649087394077e-14,1.5337858638142367e-21,6.1412240126161258e-13,3.3169031569311034e-11,1.0307806434343453e-12,1.3226280125073602e-13,4.9098013309875975e-13,1.9787953048796767e-12,8.1434366885530195e-12,2.069306773332668e-12
6.595015043002543e-06,0.0021892766765862944,2.7924535736140479e-14,1.5894087648207676e-14,5.6248792071578157e-13,1.4530778364037386e-12,3.5998795041295074e-11,0.0,0.0,2.7257516930657733e-10,2.9847252127138957e-12,3.3297280585709326e-18,9.122930043217287e-20,8.0146230447001586e-21,1.1099598758777163e-41,1.8719828986841673e-29,2.7481732690564403e-22,3.3046149980885464e-11,8.8316069365047089e-13,1.4373524844926817e-32,-8.1421064252590045e-35,3.8451076562632237e-20,8.4278066218379054e-24,1.1225106215959981e-23,4.3052202251670067e-18,1.5796901428171428e-16,1.9820785664525487e-21,5.0672130932587267e-22,4.025430420075299e-10,9.4457597373523392e-12,8.9764192201652945e-14,3.092742258428538e-12,1.1152509425212819e-19,4.6135126882284036e-28,1.756282008441685e-20,2.2308247873814275e-20,0.88168480800000004,0.0,0.0094599996636305118,0.10884999940212146,4.2458624447333621e-12,4.0906442167335617e-12,2.9080518966072216e-12,1.4402973765580388e-12,2.5053466872204627e-13,3.7681414847486415e-13,5.1555379989440011e-13,1.1902990265437274e-11,2.4407504215146784e-12,2.9464043720103945e-11,3.8413565311728813e-11,2.2392426270367248e-11,1.2667571539799631e-10,7.7554233716694175e-13,1.1034550386926298e-12,4.921665674652408e-11,3.6018417662196796e-11,2.3320754641897169e-11,1.8163289798940696e-12,8.0973108933659029e-14,7.1973274214431918e-11,8.0981121039487909e-14,1.5435302404031694e-21,6.1658305100174958e-13,3.5267852542888425e-11,1.0349173042412996e-12,1.3585825477136896e-13,4.989354566107293e-13,1.9794467087245002e-12,8.1463683939250624e-12,2.1034639267991221e-12
6.889967226238091e-06,0.0021892766766340786,2.8053203671996957e-14,1.605461085934211e-14,5.6677971260034489e-13,1.5360133773791507e-12,3.8217427250248643e-11,0.0,0.0,2.8915022880387188e-10,3.3235687227410503e-12,3.8081577154627941e-18,1.0146092375277471e-19,8.7837055598062318e-21,1.1702481259437868e-41,1.9642161403118832e-29,2.9083658170042567e-22,3.4673412682902258e-11,9.6977868872256929e-13,1.6375523064708726e-32,-1.2062258603112439e-34,4.3026089472014741e-20,8.9314467330243691e-24,1.1872084926054895e-23,4.7968024224303875e-18,1.6601105027593178e-16,2.2646622703031083e-21,5.4324768646190511e-22,4.2659489514307408e-10,1.0371888999385746e-11,9.5387352873753832e-14,3.1201747325039231e-12,1.1720484415548881e-19,4.9987421171340308e-28,1.9021215597547876e-20,2.4853385424999237e-20,0.88168480800000004,0.0,0.0094599996472454033,0.10884999937359371,4.2668577877779676e-12,4.1133866678549991e-12,2.9180329641143507e-12,1.475963137773683e-12,2.6122240663259602e-13,3.8648537334556608e-13,5.3756446469304052e-13,1.1945115491628833e-11,2.5012379324883566e-12,2.9624136187961511e-11,3.8810751567499092e-11,2.2521516645251455e-11,1.3305490463453698e-10,7.9547015484295864e-13,1.1098533041149207e-12,5.2237117039665936e-11,3.824713581297693e-11,2.4640829877757811e-11,1.826874634380744e-12,8.1412215996597216e-14,7.6694668003832356e-11,8.3065126349028339e-14,1.5524913710753232e-21,6.1881536162223953e-13,3.7379412721289475e-11,1.0386695556341852e-12,1.3935702415558519e-13,5.0655394739356112e-13,1.9799246230541999e-12,8.1485193068527153e-12,2.1361159810230293e-12
7.18491940947364e-06,0.002189276676682335,2.8171699476389937e-14,1.6208307365801873e-14,5.7083305933006401e-13,1.6193146269567389e-12,4.0452438940187344e-11,0.0,0.0,3.0581889486755362e-10,3.6824448342336715e-12,4.3305448690971422e-18,1.1227556812894801e-19,9.5884283659766633e-21,1.2299908877438298e-41,2.0563189968333545e-29,3.0693451723583275e-22,3.6297922037457907e-11,1.060558432814357e-12,1.8543864973839085e-32,7.1537292476821633e-35,4.7893412326557456e-20,9.4381610123793544e-24,1.2521757807663921e-23,5.3172531260312894e-18,1.7405710983083188e-16,2.5700312946966932e-21,5.8049438810568733e-22,4.5079351608795183e-10,1.1342490373902726e-11,1.0105817957729463e-13,3.1451871551090978e-12,1.2288745416699295e-19,5.3928352201697299e-28,2.0512015181978359e-20,2.7548606438238152e-20,0.88168480800000004,0.0,0.0094599996307788235,0.10884999934500754,4.2858573741668669e-12,4.1345896729819114e-12,2.9272246447098669e-12,1.5106748425745592e-12,2.7188990182701353e-13,3.9593475710936127e-13,5.5953341647261819e-13,1.1983788103958309e-11,2.5601039305455665e-12,2.976801998642716e-11,3.9170643470189624e-11,2.2641403040695545e-11,1.3942419295817892e-10,8.1493930525453646e-13,1.1157917692140564e-12,5.5285053686494339e-11,4.049812796494386e-11,2.5971500276863276e-11,1.8366610955248877e-12,8.1806919182908887e-14,8.1467260245618771e-11,8.5100949751677118e-14,1.5608074428478361e-21,6.2086007358990786e-13,3.9502741224142034e-11,1.0421059898222122e-12,1.4277473052413421e-13,5.138924702990768e-13,1.9802751107551038e-12,8.1500967341703689e-12,2.1675169121595036e-12
7.479871592709188e-06,0.002189276676731032,2.8281733151900952e-14,1.6356278928401981e-14,5.7468969500027791e-13,1.7029540635834134e-12,4.2702977955840076e-11,0.0,0.0,3.2257111038899366e-10,4.0614576087708381e-12,4.8988173518597894e-18,1.2367619229231853e-19,1.0428728659806151e-20,1.2902008848455353e-41,2.14813282372323e-29,3.2311204547047484e-22,3.7919248249151927e-11,1.1554924700229235e-12,2.0884306801420385e-32,1.0579514153677729e-34,5.3056182371497802e-20,9.9476990028649012e-24,1.3174193344394757e-23,5.8667867811399878e-18,1.8210494522001655e-16,2.8986795508630379e-21,6.1845656289360371e-22,4.7512695009429751e-10,1.2357482496226343e-11,1.0677260958137987e-13,3.1681073670451503e-12,1.285713354304409e-19,5.7955832290208632e-28,2.2034373373186916e-20,3.0395252832357714e-20,0.88168480800000004,0.0,0.0094599996142316293,0.10884999931636533,4.3031956443266376e-12,4.1545248523408156e-12,2.9357668616918085e-12,1.5445873966586036e-12,2.8253776666882514e-13,4.0519803904611432e-13,5.814619229038458e-13,1.2019621025744964e-11,2.6176116951374385e-12,2.9898406848494335e-11,3.9498190946286098e-11,2.2753709550161788e-11,1.4578173967473124e-10,8.3402368858442421e-13,1.1213515690558237e-12,5.8359450184031322e-11,4.2770630988824939e-11,2.7312683383903445e-11,1.8458223287052926e-12,8.2164647550227834e-14,8.6288603958747057e-11,8.7096355305537235e-14,1.5685922812056641e-21,6.2275051692576357e-13,4.1637038487143291e-11,1.0452827196939744e-12,1.461244372221873e-13,5.2099819660091521e-13,1.9805320416505841e-12,8.1512531076045769e-12,2.1978774514486288e-12
7.774823775944737e-06,0.002189276676780142,2.8384723894650772e-14,1.6499440894047198e-14,5.7838396393745721e-13,1.7869087803714304e-12,4.4968341067848436e-11,0.0,0.0,3.3939828486529989e-10,4.4606998566357819e-12,5.5148993545595369e-18,1.3566576094019386e-19,1.1304538505106017e-20,1.3499729323124521e-41,2.239826208104625e-29,3.3937067214739805e-22,3.9537038466940208e-11,1.2545723449418626e-12,2.3402656749800814e-32,1.9426873421254738e-35,5.8517403919679878e-20,1.0459848046385078e-23,1.382948159411814e-23,6.4456193395421916e-18,1.9015268856654897e-16,3.2510895187952908e-21,6.5713173281293703e-22,4.995850466588377e-10,1.3416773333157629e-11,1.1252713496930006e-13,3.1892217201298613e-12,1.3425516767623487e-19,6.2068316593514783e-28,2.3587652450211957e-20,3.3394699563647859e-20,0.88168480800000004,0.0,0.009459999597604558,0.10884999928766881,4.3191512384428011e-12,4.1734157165681564e-12,2.9437743656249254e-12,1.5778301022298196e-12,2.9316645100825625e-13,4.1430495778620223e-13,6.033509154490282e-13,1.2053116740185414e-11,2.6739809971493959e-12,3.0017557752757385e-11,3.9797740363908264e-11,2.2859773108244419e-11,1.5212603177870376e-10,8.5278479921080413e-13,1.1265994968570291e-12,6.1459465751301391e-11,4.5064010953323865e-11,2.8664313794820631e-11,1.8544686202993041e-12,8.2491595184079954e-14,9.1156658153640496e-11,8.9057803984817525e-14,1.5759395923865732e-21,6.2451401633619986e-13,4.3781645930128813e-11,1.0482457479107931e-12,1.4941701533131529e-13,5.2791027457468323e-13,1.9807204140692237e-12,8.1521009325655386e-12,2.227372662715411e-12
8.069775959180286e-06,0.0021892766768296422,2.8481849422912765e-14,1.6638556013973245e-14,5.8194413809289595e-13,1.8711597053189625e-12,4.7247947658127193e-11,0.0,0.0,3.5629308518540406e-10,4.8802547786267308e-12,6.1807112418980989e-18,1.4824725987094164e-19,1.221578539084513e-20,1.4101404545954674e-41,2.3313202499418644e-29,3.557121919637502e-22,4.1151003836817285e-11,1.3577887825980824e-12,2.6104753274819808e-32,5.5068729210106315e-36,6.4279970826135336e-20,1.0974427646684128e-23,1.4487721840009358e-23,7.0539687986119238e-18,1.9819878897974592e-16,3.6277351724614385e-21,6.9651912772586266e-22,5.241591904080365e-10,1.4520262105741011e-11,1.1831873170734643e-13,3.2087796382646063e-12,1.3993785475650663e-19,6.6264698994818927e-28,2.517138230400645e-20,3.6548356810661436e-20,0.88168480800000004,0.0,0.009459999580898229,0.10884999925891965,4.3339562059511102e-12,4.1914460357301433e-12,2.9513412279671333e-12,1.6105107452369533e-12,3.0377628936740812e-13,4.2328026551388481e-13,6.2520108701015643e-13,1.2084687033901936e-11,2.7293950419706641e-12,3.012735699561886e-11,4.0073095696496073e-11,2.2960693302367944e-11,1.5845582888859674e-10,8.7127382229185699e-13,1.1315904907179205e-12,6.4584404184624975e-11,4.7377740510540317e-11,3.0026338864348776e-11,1.8626906829905267e-12,8.2792924156659367e-14,9.606971966453427e-11,9.0990673874004592e-14,1.5829264515406224e-21,6.2617296673067122e-13,4.593602104250124e-11,1.0510327777908357e-12,1.5266151409469907e-13,5.3466118796553865e-13,1.9808585778317988e-12,8.1527227927379686e-12,2.2561479429479523e-12
8.364728142415835e-06,0.002189276676879512,2.8574087007720008e-14,1.6774257169861731e-14,5.8539347072062763e-13,1.955690953174068e-12,4.9541318032273184e-11,0.0,0.0,3.7324925489530847e-10,5.320197372413504e-12,6.8981693814474944e-18,1.6142370562347588e-19,1.3162392461359878e-20,1.4698545670024372e-41,2.4225331819415143e-29,3.7213829625878572e-22,4.276090873231575e-11,1.4651318377973796e-12,2.8996488084822584e-32,-5.5900524866029352e-35,7.0346685114826371e-20,1.1491284653207761e-23,1.5149005839650603e-23,7.6920555010470467e-18,2.0624196004112664e-16,4.0290843110011543e-21,7.3661881949800263e-22,5.4884207121821128e-10,1.5667840885044584e-11,1.2414479664131209e-13,3.2269978442197623e-12,1.4561848748408901e-19,7.0544223642555759e-28,2.6785226351507039e-20,3.9857670636910185e-20,0.88168480800000004,0.0,0.0094599995641131713,0.10884999923011909,4.3478036936063416e-12,4.2087667880104781e-12,2.9585445720335452e-12,1.6427191853753899e-12,3.1436752471953886e-13,4.32144575329185e-13,6.4701294100257035e-13,1.2114669407993464e-11,2.7840065719838349e-12,3.0229374054820454e-11,4.0327576559969358e-11,2.3057373725876505e-11,1.6477011743956828e-10,8.8953338671530497e-13,1.1363696980096572e-12,6.7733688183543653e-11,4.9711380259517762e-11,3.1398715484495987e-11,1.8705630638078059e-12,8.3072934032234644e-14,1.0102636630986614e-10,9.2899444453942725e-14,1.5896161984420948e-21,6.2774571354963754e-13,4.8099716812934984e-11,1.0536746941220667e-12,1.5586547108116721e-13,5.4127780912077327e-13,1.9809599121113512e-12,8.1531789013170674e-12,2.2843236038277744e-12
8.659680325651384e-06,0.0021892766769297366,2.8662247909710017e-14,1.6907067660347763e-14,5.8875105844178628e-13,2.0404892825193681e-12,5.1848055460665862e-11,0.0,0.0,3.902614580880464e-10,5.7805956378198153e-12,7.6691859767593379e-18,1.751981481403012e-19,1.4144279479642301e-20,1.5298946840274244e-41,2.5135709126989516e-29,3.8865060071085301e-22,4.4366561788680269e-11,1.5765910193980322e-12,3.2083835575118451e-32,-1.8349450842607139e-35,7.6720272323621905e-20,1.2010289135022444e-23,1.5813419058335836e-23,8.3601020643099129e-18,2.1428113601347516e-16,4.455600383857881e-21,7.7743163294112709e-22,5.7362748729871867e-10,1.6859395919968939e-11,1.3000309187741263e-13,3.2440642185292466e-12,1.5129631267564335e-19,7.4906410898624273e-28,2.8428953040696877e-20,4.3324121850709701e-20,0.88168480800000004,0.0,0.0094599995472498428,0.10884999920126824,4.3608543382715745e-12,4.2255019540204775e-12,2.9654477009292824e-12,1.6745301510399619e-12,3.2494032577475457e-13,4.4091499756805274e-13,6.6878682702665299e-13,1.214334084138903e-11,2.837942615275501e-12,3.0324915014342638e-11,4.0564072323073236e-11,2.3150556546168379e-11,1.7106807255166992e-10,9.0759887983351868e-13,1.1409742017072805e-12,7.0906838099118585e-11,5.2064563412550188e-11,3.2781407470621902e-11,1.8781469943236018e-12,8.3335202771629893e-14,1.0602540998994171e-10,9.4787834589064543e-14,1.5960608592090721e-21,6.2924730730915502e-13,5.0272364687952544e-11,1.0561968341112939e-12,1.5903514424262475e-13,5.4778230125379743e-13,1.9810341908285894e-12,8.1535132459970528e-12,2.3119988731632665e-12
8.954632508886934e-06,0.0021892766769803004,2.874700591971861e-14,1.7037421500585868e-14,5.920325832197074e-13,2.1255436444273581e-12,5.4167831324217416e-11,0.0,0.0,4.0732514502939269e-10,6.2615116077066056e-12,8.495668925938199e-18,1.8957367083687971e-19,1.5161363658304694e-20,1.5898911908711198e-41,2.6043311970396978e-29,4.0525071899823135e-22,4.5967808409563448e-11,1.6921553938142205e-12,3.5372845623253458e-32,-1.9823968010435722e-35,8.3403394258793407e-20,1.2531330860171429e-23,1.6481044321658423e-23,9.0583331753434844e-18,2.2231543519080515e-16,4.907743927313535e-21,8.1895918398436807e-22,5.9851017709755404e-10,1.8094808743068909e-11,1.3589169585393304e-13,3.2601412886853836e-12,1.5697070724989285e-19,7.9351000793849469e-28,3.0102414100481314e-20,4.6949224335024007e-20,0.88168480800000004,0.0,0.0094599995303086427,0.10884999917236794,4.3732416362132117e-12,4.2417533152443196e-12,2.9721026369038174e-12,1.7060055141766698e-12,3.3549480775716984e-13,4.4960566770753161e-13,6.9052298385910373e-13,1.2170928934484273e-11,2.8913083482727839e-12,3.0415065831592288e-11,4.0785091771213287e-11,2.3240851188615742e-11,1.773490261455216e-10,9.2549953715520763e-13,1.1454344533192933e-12,7.4103454395180095e-11,5.4436983088766443e-11,3.4174383583916928e-11,1.8854927566083833e-12,8.35827052806386e-14,1.1106585748992857e-10,9.6658916745282065e-14,1.6023031565690163e-21,6.3069011823482347e-13,5.245366050901064e-11,1.0586200230552319e-12,1.6217570387774906e-13,5.5419293679684969e-13,1.981088610826276e-12,8.1537582162881754e-12,2.3392555851807493e-12
