Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979),S(986),S(2393),S(1847),S(1351)
5.164236699999999e-08,0.002012663539551164,5.9778410731138042e-14,3.5926743861464705e-15,8.1605280324611526e-14,2.3872917566762048e-14,1.8373298347111831e-14,0.0,0.0,1.3067529294496219e-12,1.7918765631804264e-16,3.800432380623665e-18,1.8670324411295407e-23,4.7411517414096092e-23,5.0614220249812119e-41,4.1063303353355114e-29,6.1132278123916099e-24,4.6333855035952991e-12,1.8614104300529956e-15,4.3718835705858055e-32,8.2343437341311665e-40,1.255737013728657e-23,8.8192772999114144e-25,2.585018538183547e-25,1.5426108727830552e-22,1.6117475847649654e-17,3.2002124311401814e-19,3.9110788762170371e-24,4.2548745324115506e-12,1.9751167353747099e-14,1.2954844021611678e-15,3.9364256679571108e-12,1.8269385010931298e-20,1.4805894649402435e-23,2.9422649133918047e-16,3.1750531916280747e-16,0.88168480800000004,0.0,0.0094599999768455872,0.10884999997665949,4.7544669648910951e-12,3.8672783938693811e-12,3.0665824388668374e-12,2.8267377959803729e-14,1.9967982537194712e-14,9.728110487198606e-15,1.8999162635512855e-14,3.1382201588305529e-12,2.212105629049186e-14,3.9885786638183946e-12,3.8112280622525779e-12,4.3744622499352327e-12,3.1190070633301646e-12,9.0390654456286831e-15,2.2200593634755349e-13,2.0731745442037068e-13,1.5787818628347232e-13,1.7421048812478983e-13,1.6649398305348376e-13,1.8984370926224675e-14,4.9109945760950091e-13,1.0337367853627584e-15,2.8375379605171874e-22,6.1572979382931786e-14,2.2665095053531715e-14,4.4983559602331574e-14,7.3179014375309744e-16,1.2452190248718721e-14,1.2722028197254899e-12,1.5364623463247495e-12,7.4729450516738542e-15,1.4551229351591532e-12,1.1350446906161062e-12,5.7969260615443592e-14,1.5050761757101491e-23,2.6063629344832767e-16,2.9711416690887689e-16,7.8792983067935902e-16,1.1849112755865757e-16,1.4069891132466144e-19,3.3949983477656043e-21,1.3277489702755642e-17,8.2729850217082401e-15,1.1961374007578142e-14,8.7903903940508312e-20,1.270929225824983e-19,2.0802826238486786e-16,1.7040070431726789e-16,5.8247540798097514e-17,9.8602822934765338e-18,7.2728778056244534e-19,5.5267164042199552e-18,5.1994264153116654e-17,2.682053064154698e-20,1.0595250622290297e-19,2.7628231995475624e-22,6.3523458387688549e-19,6.3523464668565671e-19
5.5417240599999987e-08,0.0020126635395511733,6.2949921811151774e-14,4.0976111650919075e-15,9.7716628341206664e-14,2.7382057841012255e-14,2.3921498778356429e-14,0.0,0.0,1.4884177169178678e-12,2.1910512618984705e-16,5.4580108015112092e-18,2.3674479499240993e-23,5.4754683835346442e-23,5.6678923082278223e-41,4.3624488092918166e-29,7.5864817677657564e-24,4.9120117756975019e-12,2.1231870564370023e-15,7.5426355557742877e-32,1.1792824535129277e-39,1.5572915649745162e-23,9.9016746314772343e-25,3.2579603877260359e-25,2.1544648621358399e-22,1.7636993859150262e-17,4.5900214287923317e-19,4.5613311454245228e-24,4.7683585185628959e-12,2.2498886470892661e-14,1.453664880307971e-15,4.079456698377256e-12,2.0064732371967779e-20,1.9703981351357072e-23,3.9028366089659779e-16,4.2106757983987864e-16,0.88168480800000004,0.0,0.0094599999751456085,0.10884999997428463,4.94363880522503e-12,4.0139396699942377e-12,3.191152550697949e-12,3.1020896364724551e-14,2.1699675622674355e-14,1.0649500044228997e-14,2.0720564696492483e-14,3.3992824128050489e-12,2.4335869950365587e-14,4.4163983102048806e-12,4.2399206535478858e-12,4.7685385116565336e-12,3.4810953872667407e-12,9.9295370797581587e-15,2.4754850739767775e-13,2.3659567051513885e-13,1.799558668272937e-13,2.002888529471114e-13,1.8679744547095117e-13,2.0913599103692486e-14,5.6822360697904787e-13,1.1419575923774372e-15,3.1821917427826398e-22,6.8743826560248382e-14,2.7718516774841531e-14,5.0520769602495453e-14,8.1067278292326254e-16,1.4973317776670922e-14,1.3033726805362262e-12,1.6343627880813219e-12,9.2885588150890157e-15,1.5732004101224398e-12,1.2316221277698902e-12,7.059182695728886e-14,1.6672431494689077e-23,3.0476835459660264e-16,3.4872083844940743e-16,9.3686190587399088e-16,1.3309768520296647e-16,1.720740108778886e-19,4.0367601060566407e-21,1.6992096985181772e-17,1.01614479345796e-14,1.4692030796267522e-14,1.1270516905304563e-19,1.7017336475715423e-19,2.6324319575532301e-16,2.1690632729564748e-16,7.5568063406496156e-17,1.2632640824704514e-17,9.2625728603836176e-19,7.3917010770861719e-18,6.9591131534630943e-17,3.8844651144598375e-20,1.3755467416972121e-19,3.6979350850135896e-22,9.0065982612189972e-19,9.0065991975581073e-19
6.296698779999999e-08,0.002012663539551225,6.8867678947797119e-14,5.1673583856215718e-15,1.3393340346540574e-13,3.492334858442492e-14,3.8222504697469751e-14,0.0,0.0,1.8828404404762867e-12,3.1525867987414899e-16,1.0423538912918056e-17,3.6615702165838513e-23,7.0969660053992026e-23,6.9298801715630096e-41,4.8681018798279637e-29,1.1193316324550254e-23,5.463049635266225e-12,2.6949367592766739e-15,2.0056924394688229e-31,2.2494529051667764e-39,2.2968940801720295e-23,1.2193914413299028e-24,4.9097697602899572e-25,3.9095401955327276e-22,2.0685969732066409e-17,8.7477071698311042e-19,6.0762277843869336e-24,5.8549011796912021e-12,2.8472402426003475e-14,1.7861745034726808e-15,4.3422774395761204e-12,2.3669117708672552e-20,3.2745098531137865e-23,6.4515498765534104e-16,6.9618469092602542e-16,0.88168480800000004,0.0,0.0094599999717413421,0.1088499999694534,5.3020026790431116e-12,4.2965892683211591e-12,3.4307721881307523e-12,3.6903125323603521e-14,2.5249643573435148e-14,1.261172731672401e-14,2.4252189182090454e-14,3.9092479460180048e-12,2.9064789729049851e-14,5.2887222650846848e-12,5.1205957728382537e-12,5.5514726597804582e-12,4.2321999339790638e-12,1.1824311232859897e-14,2.9909040588918974e-13,3.0041741519262584e-13,2.2791512646218831e-13,2.5756986973057789e-13,2.2790455040882934e-13,2.4837683568057834e-14,7.3899846332680368e-13,1.371973472021109e-15,3.8798348184851974e-22,8.3125998841030242e-14,3.9541233057018475e-14,6.1668215951696403e-14,9.7824912786259442e-16,2.0952916250802128e-14,1.3628133748549288e-12,1.8190368982493273e-12,1.3899859880012697e-14,1.8067260392919942e-12,1.4227691319293541e-12,1.0001152609987262e-13,2.011749231181767e-23,4.0467455974160461e-16,4.6724616632154106e-16,1.2810240314387022e-15,1.6250623818773711e-16,2.4547933036230965e-19,5.5197980353168757e-21,2.6500714591781676e-17,1.4598863992404271e-14,2.1108490733220206e-14,1.7632332482037611e-19,2.8666268245765593e-19,4.0817506558048124e-16,3.4017848915781502e-16,1.2292029654363807e-16,2.0057975207691768e-17,1.4541064176261678e-18,1.2384010032911343e-17,1.1971748430142458e-16,7.5387614180800212e-20,2.2403593474117474e-19,6.3617446606414477e-22,1.7154923236220723e-18,1.715492514425042e-18
6.944883045719865e-08,0.002012663539551335,7.3586599612890377e-14,6.1422420776062472e-15,1.6890673995459449e-13,4.1918186489849223e-14,5.430369990415888e-14,0.0,0.0,2.2537605903222229e-12,4.1663790909361552e-16,1.6996806355594114e-17,5.1406909787590285e-23,8.6550172675151145e-23,8.066243374794374e-41,5.2978821846743909e-29,1.5037545597886062e-23,5.932234480594236e-12,3.237653207046679e-15,4.2025542887847907e-31,-1.5327606484305724e-33,3.0919059720083164e-23,1.4292057118174728e-24,6.6722966445940399e-25,6.1251055941076806e-22,2.3311802715519908e-17,1.42448294545691e-18,7.632058511456285e-24,6.8486559652036093e-12,3.4104879798477486e-14,2.0874712611459859e-15,4.548423134031258e-12,2.6773873703390195e-20,4.7948404786436796e-23,9.4130404545333883e-16,1.0164752732726295e-15,0.88168480800000004,0.0,0.0094599999688136684,0.10884999996523621,5.593458385773566e-12,4.5306567276272708e-12,3.6278864189649231e-12,4.2389750879536286e-14,2.83864082243242e-14,1.4435392228423721e-14,2.7374928447697803e-14,4.3335773145031151e-12,3.3473512623570419e-14,6.0509103973674169e-12,5.8962149569434579e-12,6.2164242062662174e-12,4.9018974071663282e-12,1.3583868250746614e-14,3.4345521700865652e-13,3.6072779695890437e-13,2.7303110682116173e-13,3.120838711379711e-13,2.6338798559871784e-13,2.8258713239202937e-14,9.0302036329126947e-13,1.585301726458915e-15,4.4819234271604913e-22,9.5383091841895063e-14,5.1521061897043803e-14,7.1200145789682615e-14,1.133571791205318e-15,2.709640727992431e-14,1.4110873180735356e-12,1.9666713414941039e-12,1.9025700558304378e-14,2.0039841884902508e-12,1.5843544059150738e-12,1.297016073539105e-13,2.331066930955841e-23,5.0315670875833202e-16,5.8646502431196799e-16,1.6288245145505604e-15,1.8765494127588371e-16,3.1986187950906428e-19,7.0185257914862316e-21,3.7215023894334848e-17,1.9112170627035072e-14,2.763478333177819e-14,2.4815743149794254e-19,4.2527877134422476e-19,5.7570729885684148e-16,4.8429393091976035e-16,1.8052138908196124e-16,2.8845676112853745e-17,2.0718037726745596e-18,1.8234075584291581e-17,1.8371371092017632e-16,1.2460555784174506e-19,3.2935303348130026e-19,9.7627040665790436e-22,2.8453046527084088e-18,2.8453049790222669e-18
7.593067311439732e-08,0.0020126635395515302,7.804605632551551e-14,7.1630169044610234e-15,2.0705281234579238e-13,4.9363164894259155e-14,7.4277859613787238e-14,0.0,0.0,2.6537871783296053e-12,5.3693650451567475e-16,2.6382131450990916e-17,7.0225358827743281e-23,1.037121070911943e-22,9.2530223167747574e-41,5.7258901558245614e-29,1.9611718017837379e-23,6.4000708492344515e-12,3.8292941616037578e-15,8.1632589213762864e-31,-1.8255272575802049e-31,4.0503885963245082e-23,1.6505883495586147e-24,8.7690707036851066e-25,9.1605589869513821e-22,2.5945695917804818e-17,2.208702863587245e-18,9.4523263479030914e-24,7.896604303145953e-12,4.0200332605624552e-14,2.4022528159690504e-15,4.7409145853522373e-12,2.9887818980033757e-20,6.7438916598626623e-23,1.3200351982517692e-15,1.4269793861776053e-15,0.88168480800000004,0.0,0.0094599999658810802,0.10884999996096839,5.8738698584955369e-12,4.7586680304795409e-12,3.8180947284652161e-12,4.8319333663514337e-14,3.1603293785365923e-14,1.63999053590831e-14,3.0578878471313847e-14,4.7452848425052381e-12,3.8237158335903395e-14,6.8217300942477827e-12,6.6854820866659959e-12,6.8736103764842896e-12,5.5913814271331635e-12,1.5478578423103888e-14,3.8765647763306046e-13,4.2605229666408924e-13,3.2168240895063037e-13,3.7140260857505607e-13,2.9880028302135297e-13,3.1713454743858544e-14,1.0829248565751034e-12,1.8148265527637251e-15,5.0827378687821212e-22,1.0745838074917019e-13,6.5181372849195637e-14,8.0610200746185473e-14,1.3006193901324041e-15,3.4168850208943114e-14,1.4570667882220026e-12,2.1051261305445607e-12,2.5342622697908497e-14,2.1978752129484349e-12,1.7432748953611353e-12,1.6343919068571106e-13,2.6744912236778263e-23,6.1371126943902083e-16,7.2317574997319917e-16,2.0285600541227559e-15,2.1248339431087856e-16,4.0467993864903005e-19,8.7410595457772401e-21,5.0669023336239721e-17,2.4269799170238066e-14,3.5092851227794387e-14,3.3850416876816722e-19,6.0677353416515255e-19,7.8945896916937936e-16,6.6996472859688011e-16,2.5774484477099668e-16,4.028888066913823e-17,2.868275019163779e-18,2.5762454833365198e-17,2.7338980329345304e-16,1.9606679659124599e-19,4.7068465594401938e-19,1.4528468127390252e-21,4.5504642235972091e-18,4.5504647518353292e-18
8.241251577159598e-08,0.0020126635395518126,8.2299249300172621e-14,8.224883755814938e-15,2.4798482070594098e-13,5.7235529330115665e-14,9.8461430579462056e-14,0.0,0.0,3.0823266215617397e-12,6.77568119716888e-16,3.9313035357663982e-17,9.3690528262326602e-23,1.2251304255905441e-22,1.049282016907124e-40,6.1537559958140709e-29,2.4944768484533046e-23,6.8681907525230177e-12,4.4712388113398533e-15,1.4879983432192591e-30,-1.2080651298512501e-31,5.1869874682100663e-23,1.8832012995682672e-24,1.1211720270939387e-24,1.3183336782477856e-21,2.8589907034693357e-17,3.2885126575273833e-18,1.1563226129122008e-23,8.9971980204863001e-12,4.6758250712332771e-14,2.729702435710765e-15,4.9228957633466177e-12,3.3013229145405443e-20,9.1761526967393674e-23,1.7917102229552532e-15,1.9394986596911431e-15,0.88168480800000004,0.0,0.0094599999629432722,0.10884999995665895,6.1458771307790659e-12,4.9817214205725557e-12,4.0020294925429775e-12,5.4728245206003842e-14,3.4899171505960844e-14,1.8516282327797653e-14,3.3862558709651887e-14,5.1445116449575405e-12,4.3385948123171274e-14,7.5986547983197495e-12,7.4852351298476012e-12,7.522480300231587e-12,6.2983858093538745e-12,1.7519665176851941e-14,4.3153051028415492e-13,4.9631883361387013e-13,3.7377593779019184e-13,4.3540735123721056e-13,3.3398921342481632e-13,3.5191842419807284e-14,1.2785187811581486e-12,2.0620006427905298e-15,5.6797190614431393e-22,1.1929229692749303e-13,8.0503288784711206e-14,8.9845294229563325e-14,1.4804824355873108e-15,4.2152972492688951e-14,1.5009072076641151e-12,2.2351949213461836e-12,3.2936202026549882e-14,2.3881223780755378e-12,1.8992905257624481e-12,2.0115379351856747e-13,3.0442630178696021e-23,7.3664556329355281e-16,8.7879158386177798e-16,2.4839987346391107e-15,2.3685108501789358e-16,4.9981632674126409e-19,1.070363706938314e-20,6.7252291560653932e-17,3.00616571183152e-14,4.3468102230172735e-14,4.5001539399578689e-19,8.3849244586297536e-19,1.0548317625869022e-15,9.0250335340628163e-16,3.5859949238674614e-16,5.4760396266449689e-17,3.8665416786884458e-18,3.5186622403600411e-17,3.9562627161993816e-16,2.9625599752977685e-19,6.5542925813459255e-19,2.1024749168610281e-21,7.0500908241160738e-18,7.0500916414260304e-18
8.889435842879464e-08,0.0020126635395522055,8.6386086747362047e-14,9.323883194146035e-15,2.9133038709928901e-13,6.5517023562228861e-14,1.2713100796987652e-13,0.0,0.0,3.538855402496002e-12,8.399187829727225e-16,5.6608511328836596e-17,1.2244128526655764e-22,1.4302002380664239e-22,1.1787751051814741e-40,6.5827039531688104e-29,3.1059038918352191e-23,7.3378351500418338e-12,5.1652194259366454e-15,2.5702543640652312e-30,1.024554859835857e-31,6.5161859854168761e-23,2.1267720060350181e-24,1.4009253118505102e-24,1.8369636268960552e-21,3.124754367247591e-17,4.7321427495663013e-18,1.3989692355022385e-23,1.014918285055593e-11,5.3779567978690798e-14,3.069194541110461e-15,5.0967645974302192e-12,3.6153658689444237e-20,1.2144927804179502e-22,2.3664598927228783e-15,2.5657238757757744e-15,0.88168480800000004,0.0,0.0094599999599999773,0.10884999995231427,6.4113391664232158e-12,5.2004656888599793e-12,4.1800948009245894e-12,6.1650727102963813e-14,3.8273243991860451e-14,2.0794497521646334e-14,3.7225095209339068e-14,5.5315657471625863e-12,4.8948601887333915e-14,8.3797998077610449e-12,8.2930533144598615e-12,8.1627842046584394e-12,7.0211874622006564e-12,1.9717506627218176e-14,4.7497506087122537e-13,5.7145943394188961e-13,4.2922426938549171e-13,5.0397933511069583e-13,3.6885855845874261e-13,3.868631201564092e-14,1.4896026512173826e-12,2.3282017732524348e-15,6.2712505858827164e-22,1.3084844027479281e-13,9.746161598642178e-14,9.887228393064863e-14,1.6741979504818588e-15,5.1022004698191687e-14,1.542718021915186e-12,2.3576025266619159e-12,4.1871795395185861e-14,2.5745121591511477e-12,2.0522161921790087e-12,2.4275831273584397e-13,3.4425132279875313e-23,8.7226201264878482e-16,1.054837595233778e-15,2.9992365877302709e-15,2.6067024962713849e-16,6.051146222206343e-19,1.2923909476703449e-20,8.7382266138933587e-17,3.6474608991239742e-14,5.2741542572653283e-14,5.8553248047219444e-19,1.128305788740535e-18,1.376467486909152e-15,1.1865478223349262e-15,4.8724542423383148e-16,7.2591152338033398e-17,5.0867278380490604e-18,4.6719426385038426e-17,5.5804800576468402e-16,4.327159891294404e-19,8.9127081827691134e-19,2.9656832239305607e-21,1.0617996807863087e-17,1.0617998025535775e-17
9.537620108599331e-08,0.0020126635395527064,9.0335332004541722e-14,1.0456687707922658e-14,3.3674158300930991e-13,7.4192727639934069e-14,1.6052486633645193e-13,0.0,0.0,4.0229034872841864e-12,1.0253502207524873e-15,7.9171059284868186e-17,1.5713081413633643e-22,1.6530799305258339e-22,1.3138951711969711e-40,7.013662946161969e-29,3.7970990715214206e-23,7.8099452323653502e-12,5.9132892627461167e-15,4.2398557859420402e-30,-2.2519490110154891e-32,8.0523023060986413e-23,2.3810693956022198e-24,1.7167930796610809e-24,2.4902645595157811e-21,3.3921759472387457e-17,6.6148258233988101e-18,1.6755052814741544e-23,1.1351493753405709e-11,6.1266286470899688e-14,3.4202455719019085e-15,5.2643548222567054e-12,3.9312850528573852e-20,1.57021188426162e-22,3.0541441185783851e-15,3.3171944222221042e-15,0.88168480800000004,0.0,0.0094599999570509612,0.10884999994793899,6.6715788471202578e-12,5.4153257328403713e-12,4.3526042641809783e-12,6.9118202612668073e-14,4.172482520733712e-14,2.3243299562397096e-14,4.066583326793993e-14,5.9068022372143043e-12,5.4951723447821557e-14,9.1637192861915805e-12,9.1070669253109397e-12,8.7944057187214462e-12,7.7584650939824922e-12,2.2081352925780967e-14,5.1792708447553186e-13,6.5140871513788575e-13,4.8794482519389529e-13,5.7700035330400692e-13,4.0334857548289064e-13,4.2191039366071039e-14,1.7159717836766174e-12,2.6146790019763635e-15,6.8563291966634773e-22,1.4210626507849623e-13,1.1602756619752434e-13,1.0767190267032075e-13,1.8827163672406488e-15,6.0742609991543725e-14,1.5826197825866882e-12,2.4729896488227763e-12,5.2195213365937521e-14,2.7568735577267908e-12,2.2019005545635115e-12,2.881563956044166e-13,3.871194534844725e-23,1.0208600733973513e-15,1.2529444106053721e-15,3.5786766584505524e-15,2.8388983503256595e-16,7.2039607190064802e-19,1.5420851038494654e-20,1.1150651901252872e-16,4.3493769157818518e-14,6.2891646819720365e-14,7.4810182821598159e-19,1.4846456722176156e-18,1.7581679317035833e-15,1.5259655463673415e-15,6.4791394133934017e-16,9.4062160794941728e-17,6.5456374628149122e-18,6.0568164868011874e-17,7.6890718559156661e-16,6.1412515657260402e-19,1.1860304693691298e-18,4.0863351614607836e-21,1.5588043115714006e-17,1.5588044872730228e-17
9.999999999999998e-08,0.0020126635395533252,9.3079868610724947e-14,1.1283839397545491e-14,3.7021998674039905e-13,8.0615461637825803e-14,1.8734661408948504e-13,0.0,0.0,4.384776458081308e-12,1.1724731224836983e-15,9.9025268995073253e-17,1.858723390935383e-22,1.8234037620720525e-22,1.4138123954309034e-40,7.3227163176401289e-29,4.3395950713750144e-23,8.1486285088461802e-12,6.4812635851867219e-15,5.9118388637846723e-30,-1.7868927477530752e-31,9.2823610324848555e-23,2.5689143169311233e-24,1.9644461361534004e-24,3.0490152587844477e-21,3.5841142794063043e-17,8.2712304840098488e-18,1.8946919646852211e-23,1.2239393407534486e-11,6.689284656511289e-14,3.6775195574581363e-15,5.3808544628289903e-12,4.1579861956379763e-20,1.8627131610682682e-22,3.6190180793906773e-15,3.9360824734670581e-15,0.88168480800000004,0.0,0.0094599999549436833,0.10884999994480121,6.8545587114931341e-12,5.5663908079963668e-12,4.4724196979517848e-12,7.4793940096469636e-14,4.4234001418937878e-14,2.5098571615558224e-14,4.3167677961798226e-14,6.1674539607963292e-12,5.9516614955634178e-14,9.7239869192227346e-12,9.6907130123597284e-12,9.239636200095441e-12,8.2926747662985688e-12,2.3873495717192383e-14,5.4824447354259556e-13,7.1134368449553258e-13,5.317892016709587e-13,6.3174360384210698e-13,4.2769979760426303e-13,4.4694825799755294e-14,1.8866768627357065e-12,2.8320409717865199e-15,7.269408758644096e-22,1.4994907748921898e-13,1.3023692389152396e-13,1.1380455081241299e-13,2.0409822501001324e-15,6.8176405433212448e-14,1.6099906362871479e-12,2.5513249799833376e-12,6.0423540798660328e-14,2.884422125233569e-12,2.3066280995828764e-12,3.2280333220883294e-13,4.196562816764417e-23,1.1349593087525357e-15,1.4086958458246694e-15,4.0338265006407777e-15,3.0007223192508035e-16,8.0862673342229002e-19,1.7382201804204632e-20,1.3142020026114292e-16,4.8862570233112787e-14,7.0655269755578143e-14,8.8239750332136045e-19,1.7844631962622908e-18,2.0688231318684488e-15,1.8036558893024795e-15,7.8443611478340916e-16,1.1173120671525377e-16,7.7397552204069448e-18,7.1973914011637108e-17,9.5374310529590017e-16,7.7642013363462511e-19,1.4366304354444149e-18,5.0686932638416288e-21,2.0207612576727938e-17,2.0207614820601346e-17
1.0185804374319197e-07,0.0020126635395533252,9.4167209950947709e-14,1.1620449090435033e-14,3.8389893124410326e-13,8.3250195991840819e-14,1.9884563674150429e-13,0.0,0.0,4.5340423405528414e-12,1.2352021626101619e-15,1.0798440063807949e-16,1.9842309038933178e-22,1.8945875079905703e-22,1.454820371497156e-40,7.4473482186367885e-29,4.5692851165506754e-23,8.2852287387607367e-12,6.717797099590762e-15,6.7213677744676346e-30,-9.5511604543525762e-32,9.8094857105482266e-23,2.6458916962601191e-24,2.0692406289366824e-24,3.2971283271618163e-21,3.6615429338824985e-17,9.0186256913449531e-18,1.9881107091936103e-23,1.2603198283384657e-11,6.9221214116116365e-14,3.7824802745382298e-15,5.4270654243965919e-12,4.249428579289555e-20,1.9898126998455145e-22,3.8643340827525529e-15,4.2052796203991861e-15,0.88168480800000004,0.0,0.0094599999540960246,0.1088499999435367,6.9275362348488018e-12,5.6266041619774406e-12,4.5198321345196866e-12,7.7159009651059948e-14,4.5253256500718135e-14,2.587015973728442e-14,4.4184061887789795e-14,6.2705809348515949e-12,6.141937899242336e-14,9.9492821713578028e-12,9.9258271517603517e-12,9.4172942449929192e-12,8.5092023383673411e-12,2.4619163679190559e-14,5.6034916628386062e-13,7.3610314313137064e-13,5.4985938771233762e-13,6.5435315976916443e-13,4.3742360857215051e-13,4.5701443364041917e-14,1.9574170893591134e-12,2.9225306207071811e-15,7.4343563220196976e-22,1.5305613628671882e-13,1.3617027533496864e-13,1.1623451884441548e-13,2.1068870936290039e-15,7.1277017960257283e-14,1.6207470010539333e-12,2.5819203843960364e-12,6.3934286852468322e-14,2.9350702089738273e-12,2.348221587972976e-12,3.3724681433928888e-13,4.3320516617395043e-23,1.1827367181068758e-15,1.4748394619642647e-15,4.2269937466383811e-15,3.0648428699106971e-16,8.4546902537087659e-19,1.8214607245703989e-20,1.4010476191150373e-16,5.1103282128557608e-14,7.3895486490793887e-14,9.4098865956990074e-19,1.9165479389464749e-18,2.2028834134266711e-15,1.9238262851859809e-15,8.4483619691587732e-16,1.1940141200774714e-16,8.2566316758650946e-18,7.6934161659928219e-17,1.0369530060704115e-15,8.503789818263689e-19,1.5475339783515592e-18,5.5109365998277582e-21,2.2358294926891949e-17,2.235829739359775e-17
1.0833988640039063e-07,0.0020126635395540586,9.7896434604676187e-14,1.2812665470058418e-14,4.3251301743468858e-13,9.2678699461874895e-14,2.4226338080766775e-13,0.0,0.0,5.0718749332585332e-12,1.4707941830313475e-15,1.4411103073503705e-16,2.4698953074993029e-22,2.1556013120640192e-22,1.6017075263489804e-40,7.8842934600261295e-29,5.423325183531631e-23,8.7642137976893453e-12,7.5813645616886133e-15,1.0292646157465841e-29,1.7628713293749496e-31,1.1801712982027155e-22,2.9210592253634356e-24,2.4586077295933738e-24,4.2768934501600355e-21,3.9331028131360773e-17,1.2032253803118009e-17,2.3388089649882462e-23,1.3903462249762986e-11,7.7647757223172091e-14,4.1556052814987605e-15,5.5859651091680667e-12,4.5700997986208277e-20,2.4781804885245876e-22,4.8063037207229139e-15,5.2411691938082016e-15,0.88168480800000004,0.0,0.0094599999511349921,0.10884999993910997,7.1798805015573939e-12,5.8345265982114189e-12,4.6820232659415469e-12,8.5798160315942164e-14,4.8857689146123645e-14,2.8681195641861513e-14,4.7778962139266467e-14,6.6232610577768322e-12,6.8372905184697888e-14,1.0735583710329138e-11,1.0748204309706173e-11,1.0031444594224486e-11,9.2726121418162107e-12,2.7337579070149829e-14,6.0221905688824466e-13,8.2548062972768e-13,6.1489377939632791e-13,7.3592178112285135e-13,4.7106217865297394e-13,4.9213807551560572e-14,2.2137255972614841e-12,3.2526990579550946e-15,8.0049716433047135e-22,1.6369526483471045e-13,1.578578385897833e-13,1.2455655640241563e-13,2.347440037439825e-15,8.2584819931968613e-14,1.6572217901958988e-12,2.6849020184000527e-12,7.710071122425017e-14,3.109002041892244e-12,2.4910884884484575e-12,3.8992660475008708e-13,4.8265838440674586e-23,1.3581862485138754e-15,1.722337164486409e-15,4.9490951991618021e-15,3.2844407677889823e-16,9.801353655453722e-19,2.1326325857546264e-20,1.7369060821523623e-16,5.9286893384708799e-14,8.5729555739015589e-14,1.1676892056813252e-18,2.4336940548154173e-18,2.7127298124644928e-15,2.3824046756754919e-15,1.0821788170340287e-15,1.4878294945106713e-16,1.0229634715778238e-17,9.6012553189220084e-17,1.371301266964479e-15,1.152677232896392e-18,1.983492062288838e-18,7.2879426347335952e-21,3.139430059469004e-17,3.1394303976578434e-17
