Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979),S(986),S(2393),S(1847),S(1351),S(1244)
1.2089924317085904e-06,0.002951473676510155,9.806878671256668e-13,5.6378768507417062e-13,5.8841325454105614e-12,9.2819543135642366e-12,4.9479289285719056e-11,0.0,0.0,3.9206811696444968e-10,9.8533314004746546e-13,1.4473183470694996e-12,2.4450293455265186e-16,5.8117254294860677e-15,7.9869248233707087e-38,3.9128180737149399e-27,2.1216827133665429e-20,2.5532946014346141e-10,3.8077416743201733e-12,2.4519114830193373e-24,2.0363004633627013e-29,2.7564292882048916e-15,3.7826623629373742e-22,9.0276604722780353e-22,1.9257671197835199e-17,1.4624879397503366e-15,1.1681866730168638e-13,5.6715542671591269e-15,9.5337644996408193e-10,1.5350188654259112e-11,2.7450313340771227e-13,4.8625863487003019e-11,1.9918471343418464e-18,1.5728968068400966e-19,3.159611171872334e-12,4.9131281667215702e-12,0.88168480800000004,0.0,0.0094599992329640944,0.10884999894998265,3.6479139492781031e-11,2.7896052057622142e-11,1.4679704744615387e-11,4.3038299938049195e-12,9.2514955120663265e-13,1.154320622785086e-12,5.8351896897920429e-13,1.6701891052382964e-11,2.2194976508013981e-12,7.0330820028039832e-11,1.5767251931469153e-10,4.5350394536658734e-11,2.722739980851683e-10,7.2322467530742623e-13,3.1538414065482019e-12,6.1699459312448951e-11,3.8262043865043547e-11,3.5202460106229853e-11,1.5831601024513071e-12,3.3044497820829937e-13,1.9313587903304395e-10,9.7203784657547616e-14,2.8955553089152833e-21,5.1348035902352594e-13,6.8559539118771608e-12,2.4997101112925275e-13,4.5264306559524325e-14,2.0349116962096925e-12,3.289154645150998e-12,4.0273936184161092e-12,2.4260658132174398e-12,1.0854693132582492e-11,5.555484627811981e-12,2.6553232157748593e-11,9.9191863936502279e-22,1.5312592078957429e-13,5.5009124807689055e-13,9.9651936126725301e-13,6.8160658764929219e-16,6.2874206650319157e-17,7.0240885350585406e-18,4.9893535127574882e-13,2.7080231457433159e-12,3.887161929204066e-12,2.219469383773359e-15,6.8701656765948048e-15,1.2679640054529589e-13,7.5083372916963516e-14,1.6178084209953774e-13,5.2157351510189613e-15,3.3593107358246795e-16,4.2550500379360014e-14,8.0216723525727044e-13,4.7740915228645243e-14,3.1961634172116884e-16,6.7154974657702937e-18,8.2880251228617932e-17,4.5930592961277022e-13,2.4602657980232455e-15
1.2615445805705356e-06,0.002951473676691753,9.8953140264633064e-13,5.7911043134299914e-13,6.0028787191821645e-12,9.8352827325841186e-12,5.3022303737092391e-11,0.0,0.0,4.1864993549792071e-10,1.1015189032712708e-12,1.6467820728140068e-12,2.749994996618048e-16,6.1718408626423909e-15,8.4637669790047081e-38,4.1092318080047805e-27,2.2763583059597653e-20,2.6810232889168807e-10,4.2468237775137841e-12,2.8927978383620497e-24,2.3518046531740888e-29,3.1002112738781867e-15,4.0145634276093902e-22,9.67156009082956e-22,2.166075152656811e-17,1.5418016773725672e-15,1.3386995627771685e-13,6.0194969733690205e-15,1.0116881133026126e-09,1.6843788942848259e-11,2.9381235940639241e-13,4.9615479728879612e-11,2.1001943298653734e-18,1.7021200333953001e-19,3.4178177711985622e-12,5.4096274486990214e-12,0.88168480800000004,0.0,0.0094599991970715329,0.10884999889903713,3.6661499873153901e-11,2.8101058925821043e-11,1.4735261584588831e-11,4.449254113800186e-12,9.5984566398448821e-13,1.1910055825177382e-12,6.0544342871686737e-13,1.6767282343718039e-11,2.2946451794162124e-12,7.0787566882136075e-11,1.6186271885469766e-10,4.5714331457491194e-11,2.867393089600002e-10,7.4626923954771476e-13,3.1795174142226168e-12,6.5544012010355852e-11,4.065148461376901e-11,3.7146859716426975e-11,1.5960935612891245e-12,3.325729826547131e-13,2.0450248465473595e-10,1.0031145476154896e-13,2.9192029620707336e-21,5.1551746308238903e-13,7.123789038293152e-12,2.5096463170473817e-13,4.6713792483377059e-14,2.0869239936087119e-12,3.2900819786194047e-12,4.0286236985416272e-12,2.4904307871836151e-12,1.0858462173339047e-11,5.5574237751347534e-12,2.7999428144860602e-11,1.0236814736293157e-21,1.6622930474122718e-13,5.9984327448655204e-13,1.0612089421778856e-12,6.8431602553311217e-16,6.5330483915466674e-17,7.4800641074052363e-18,5.5822111142515165e-13,2.8557724567367959e-12,4.0992460505320056e-12,2.4834212698009189e-15,7.7011462529479827e-15,1.3019606327192363e-13,7.7101220630671892e-14,1.673418709977848e-13,5.3562704140731118e-15,3.449608708861655e-16,4.6034750696912847e-14,8.5084583934685083e-13,5.6455548476386601e-14,3.3060553341892023e-16,7.1230233619886982e-18,8.7923817074665081e-17,5.1607029368777315e-13,2.6100772426921891e-15
1.3140967294324808e-06,0.0029514736768754394,9.9782324061697057e-13,5.9371596650801138e-13,6.1184053523390908e-12,1.0393420368619822e-11,5.6635127222597543e-11,0.0,0.0,4.4565515461836153e-10,1.2253820863772887e-12,1.8611426853139509e-12,3.0730244599328961e-16,6.5278628476206644e-15,8.9431837809698479e-38,4.3058416533675946e-27,2.4343678185876626e-20,2.8088684579060264e-10,4.7120353725840368e-12,3.3851223207439705e-24,2.6940249566688505e-29,3.4643376075438179e-15,4.2489317696709414e-22,1.0328830252374719e-21,2.4234166278484165e-17,1.6211438969100009e-15,1.523529158623048e-13,6.363436320804563e-15,1.0706129397489513e-09,1.8410319457909743e-11,3.1350192973405494e-13,5.0553007744313025e-11,2.2085873126874832e-18,1.8328918312880655e-19,3.6789284660009873e-12,5.9266742616875817e-12,0.88168480800000004,0.0,0.0094599991610173437,0.10884999884788994,3.6824811471743546e-11,2.8291652259865191e-11,1.4788415870686733e-11,4.5914205736042221e-12,9.9433435275862488e-13,1.2269766346261808e-12,6.2723634609535842e-13,1.6829621211825881e-11,2.3681037874452317e-12,7.1191764106549483e-11,1.6583497103855827e-10,4.605084725776651e-11,3.0122543984305205e-10,7.6886325333959559e-13,3.2032387375643606e-12,6.9431578500637113e-11,4.3075297557726548e-11,3.9107834432878224e-11,1.6080399952549732e-12,3.3445679328558523e-13,2.1595794750711908e-10,1.0335800178729077e-13,2.9410463224185536e-21,5.174567828340479e-13,7.3811437648901032e-12,2.5191036534755259e-13,4.813468686420664e-14,2.1375895846999703e-12,3.2909194278248056e-12,4.0297213564166721e-12,2.5530323066117808e-12,1.0861759661328578e-11,5.5591190762735061e-12,2.9451208732658418e-11,1.0548178146318815e-21,1.7981445759451839e-13,6.5123265046490353e-13,1.1256615386958537e-12,6.8689487474163209e-16,6.7690647237725988e-17,7.9343693040391367e-18,6.2064030251638646e-13,3.0040933766584623e-12,4.3121506823331709e-12,2.7613394752359161e-15,8.5770808098931377e-15,1.3350113324660668e-13,7.9062733393994345e-14,1.7268979484443525e-13,5.492867461864334e-15,3.5373850157057703e-16,4.9558514265605694e-14,8.9895732259365042e-13,6.6191631788265129e-14,3.4117350476288635e-16,7.5258015015096938e-18,9.2908808025279768e-17,5.7615850312178002e-13,2.7581500533163378e-15
1.366648878294426e-06,0.0029514736770611004,1.0056223247778574e-12,6.0765612502436168e-13,6.2309789685098274e-12,1.0956074254036227e-11,6.0315922357619921e-11,0.0,0.0,4.7305950893048898e-10,1.3570400370659227e-12,2.0904874482555008e-12,3.4139045519349651e-16,6.8795195458976514e-15,9.4252944015652526e-38,4.5025844584264433e-27,2.5955968041289339e-20,2.9367893491724464e-10,5.2033627709809004e-12,3.9316585360082402e-24,3.063835723098365e-29,3.8485649136800774e-15,4.485620915584336e-22,1.0999072703693519e-21,2.6981454302056855e-17,1.7004804986891627e-15,1.7229254799683217e-13,6.7031198878533422e-15,1.1301142157052929e-09,2.0049834760187341e-11,3.3355208364784566e-13,5.1441428801772425e-11,2.3169789141952599e-18,1.96483814857315e-19,3.9421868491604129e-12,6.4636247316149785e-12,0.88168480800000004,0.0,0.0094599991248036884,0.10884999879654826,3.6971984799380181e-11,2.8469774390747935e-11,1.4839516516456037e-11,4.730684321543017e-12,1.0286329591450426e-12,1.2623085872491578e-12,6.4890875302275211e-13,1.6889367271822854e-11,2.4400577433141878e-12,7.15514244329234e-11,1.6960015736916752e-10,4.6363657114091393e-11,3.1572659745215029e-10,7.9105406367794636e-13,3.225270406159442e-12,7.3360285731719442e-11,4.5532712108527723e-11,4.1085238156405237e-11,1.6191332553603114e-12,3.3613364661189334e-13,2.274980575752929e-10,1.0634987244609367e-13,2.961330067358845e-21,5.1931323898670012e-13,7.628246383798903e-12,2.5281553273701575e-13,4.953001056054597e-14,2.1870378161606942e-12,3.2916873024044336e-12,4.030717545823579e-12,2.6140476680050538e-12,1.0864700752616335e-11,5.5606301577976386e-12,3.090832051638015e-11,1.0853938524986066e-21,1.93878605605035e-13,7.0422424006111044e-13,1.1898158401510877e-12,6.8936309956273357e-16,6.9956790177096518e-17,8.3865719569125232e-18,6.8610900400758467e-13,3.1529598625671348e-12,4.52583844102419e-12,3.052850250451405e-15,9.4967855715468539e-15,1.3672123459587939e-13,8.0973657601864102e-14,1.7784738069503181e-13,5.6259291487519278e-15,3.6228969305005809e-16,5.3111559579333659e-14,9.4646789576981239e-13,7.7002254243558455e-14,3.5136525834499698e-16,7.9235489987025104e-18,9.7831683138003001e-17,6.3953038695330967e-13,2.9043787810727233e-15
1.419201027156371e-06,0.0029514736772486326,1.012979952336429e-12,6.2097951985817521e-13,6.3408252648293619e-12,1.1522982361532956e-11,6.4062997761155884e-11,0.0,0.0,5.0084045241507895e-10,1.4966033820069628e-12,2.3348674885910814e-12,3.7724107629009582e-16,7.2266116720785134e-15,9.90943847359858e-38,4.6994016964558501e-27,2.7599350302135994e-20,3.0647514385339351e-10,5.7207603514250886e-12,4.5351115277637796e-24,3.4614286474439649e-29,4.2526370856297707e-15,4.7244982960677563e-22,1.168190260632157e-21,2.9906047279340048e-17,1.7797838690541506e-15,1.9371021130250146e-13,7.0383635209481804e-15,1.1901587219026071e-09,2.1762367984130906e-11,3.5394420673337883e-13,5.2283601253731918e-11,2.425330890266751e-18,2.0976104873207711e-19,4.206888626738764e-12,7.0198456704324227e-12,0.88168480800000004,0.0,0.0094599990884325531,0.10884999874501869,3.7105480183216754e-11,2.8637095939782865e-11,1.4888844511129833e-11,4.8673485236363485e-12,1.0627562572251981e-12,1.297064542147247e-12,6.7047004648835728e-13,1.6946889307002977e-11,2.5106644414527131e-12,7.1873342453029215e-11,1.7316899477939499e-10,4.6655955421866088e-11,3.3023787794215243e-10,8.1288160294058919e-13,3.2458402758438494e-12,7.7328507600276043e-11,4.8023045907310179e-11,4.3078945076162874e-11,1.6294884154852159e-12,3.3763511569047209e-13,2.3911920271118636e-10,1.0929250291901498e-13,2.9802645504704139e-21,5.2109872867586204e-13,7.8653641026510479e-12,2.53685965609484e-13,5.0902310690332888e-14,2.2353783102497314e-12,3.2924005463825274e-12,4.0316348010242538e-12,2.673626749259412e-12,1.0867368903510753e-11,5.5620002214159775e-12,3.2370547902727108e-11,1.1154653973104215e-21,2.0841919870027283e-13,7.5878666416635144e-13,1.2536225488267763e-12,6.9173660351880685e-16,7.2131363194486654e-17,8.8363245749060293e-18,7.5454132964668426e-13,3.3023497656372511e-12,4.740277532903377e-12,3.3575710312647247e-15,1.0459044994926711e-14,1.3986449614762773e-13,8.2838845919121584e-14,1.828346431663643e-13,5.7557955984415132e-15,3.7063617104345156e-16,5.6684358702985295e-14,9.9335304758643232e-13,8.8939067714160241e-14,3.6122035701974988e-16,8.3160606424815715e-18,1.0268986991891279e-16,7.0614378855638772e-13,3.0486867918210949e-15
1.4717531760183163e-06,0.002951473677437946,1.0199409683424204e-12,6.3373152671090621e-13,6.4481362590095473e-12,1.2093909639797298e-11,6.7874786417593774e-11,0.0,0.0,5.2897702574835283e-10,1.6441765009782994e-12,2.5943007273611026e-12,4.1483104474207989e-16,7.5689993324622178e-15,1.0395722990574282e-37,4.8962559504903352e-27,2.9272773250160666e-20,3.1927254753318349e-10,6.264153440049643e-12,5.1981136777864289e-24,3.8868985478009623e-29,4.6762888922435333e-15,4.9654436377903143e-22,1.2376951912487074e-21,3.3011273944931811e-17,1.8590317978856806e-15,2.1662384649052504e-13,7.3690389414927731e-15,1.2507163290362585e-09,2.3547934104709965e-11,3.7466078171767879e-13,5.3082257710914119e-11,2.5336124350075109e-18,2.2308856559091278e-19,4.4723810692746692e-12,7.5947174165709212e-12,0.88168480800000004,0.0,0.0094599990519057976,0.10884999869330729,3.7227376599103551e-11,2.879505186272509e-11,1.4936626965852837e-11,5.0016721631756063e-12,1.0967168815668001e-12,1.3312979505553129e-12,6.9192826085524098e-13,1.7002484901512606e-11,2.5800583419869177e-12,7.2163272553166476e-11,1.7655196075030696e-10,4.6930488410208188e-11,3.447551287024111e-10,8.3437969251429581e-13,3.2651442793732692e-12,8.1334830357421358e-11,5.0545689830191494e-11,4.5088845202804099e-11,1.639204432952111e-12,3.3898793841438367e-13,2.5081827265130806e-10,1.1219049680500648e-13,2.9980306635742638e-21,5.2282289363729658e-13,8.0927934494529443e-12,2.5452639327213211e-13,5.2253744117615033e-14,2.2827042289701454e-12,3.2930701384056653e-12,4.0324896189631427e-12,2.7318966358763202e-12,1.086982469263603e-11,5.5632606201460321e-12,3.3837705643694229e-11,1.1450797083360376e-21,2.2343387808692766e-13,8.148917447626722e-13,1.3170423396948983e-12,6.9402828388351882e-16,7.4217085654316002e-17,9.283349962402075e-18,8.2585020746388844e-13,3.4522440603348291e-12,4.9554406476482008e-12,3.6751139243905079e-15,1.1462623557827802e-14,1.4293780641421473e-13,8.4662410046214486e-14,1.8766909455630875e-13,5.8827549582132706e-15,3.7879634372410976e-16,6.0268080091548668e-14,1.0395958586966298e-12,1.0205225651121645e-13,3.7077341791014716e-16,8.7031947812191664e-18,1.0748158838651437e-16,7.7595513806159038e-13,3.1910210317424022e-15
1.5243053248802614e-06,0.0029514736776289543,1.0265446753000804e-12,6.4595432996518026e-13,6.5530765041186411e-12,1.2668644614442111e-11,7.1749827542536967e-11,0.0,0.0,5.5744973505338761e-10,1.7998579652340292e-12,2.868774680400125e-12,4.5413654386675866e-16,7.9065912757847497e-15,1.0883936366162716e-37,5.0931005286832372e-27,3.0975243375436203e-20,3.3206866659353514e-10,6.8334410059929346e-12,5.9232243259871601e-24,4.3407990246055396e-29,5.1192489322509309e-15,5.2083475637000269e-22,1.3083871112088195e-21,3.6300364716155602e-17,1.9382065826373803e-15,2.4104820080750674e-13,7.6950636164481603e-15,1.3117596459511636e-09,2.5406532706746703e-11,3.9568533853359326e-13,5.3840003143040033e-11,2.6417989513466757e-18,2.3643652805033691e-19,4.7380619804846239e-12,8.1876360286500324e-12,0.88168480800000004,0.0,0.009459999015225146,0.10884999864141967,3.7339428668434904e-11,2.8944874403910356e-11,1.4983049199494152e-11,5.1338763990004527e-12,1.1305256703321e-12,1.3650541474252213e-12,7.1329028629498742e-13,1.7056395895506326e-11,2.6483542679062798e-12,7.2426082421935488e-11,1.7975923631009851e-10,4.7189616467258248e-11,3.5927483158783264e-10,8.5557701399234749e-13,3.2833508493866616e-12,8.5378022685587844e-11,5.3100095870915305e-11,4.7114840734582611e-11,1.6483663793553861e-12,3.4021473128417131e-13,2.625925783440728e-10,1.1504775739328472e-13,3.014783915131065e-21,5.2449358657594047e-13,8.3108522120647596e-12,2.5534066883632201e-13,5.3586139442516431e-14,2.329094932391033e-12,3.2937043241796764e-12,4.0332943530446424e-12,2.7889652151776075e-12,1.0872112883742819e-11,5.5644345156457745e-12,3.5309632871354093e-11,1.1742768522920928e-21,2.3892044944326384e-13,8.7251404288955818e-13,1.3800442067753676e-12,6.9624864852343547e-16,7.6216871901057498e-17,9.7274295631047923e-18,8.9994801639847444e-13,3.6026262302511919e-12,5.1713040766995378e-12,4.0050885521875326e-15,1.250627537514311e-14,1.4594700954479252e-13,8.6447837852561112e-14,1.9236600012024111e-13,6.007051625654156e-15,3.8678582619840192e-16,6.3854574846556536e-14,1.0851856219047744e-12,1.1639051955277873e-13,3.8005461676542514e-16,9.0848617712129272e-18,1.1220570713481742e-16,8.4891992128231331e-13,3.3313477453103702e-15
1.5768574737422066e-06,0.002951473677821582,1.0328255557252797e-12,6.5768702172051675e-13,6.655788428586894e-12,1.3246996485526957e-11,7.5686751565732994e-11,0.0,0.0,5.8624044127270126e-10,1.9637409425882582e-12,3.158249131923163e-12,4.9513342063844219e-16,8.2393357566010313e-15,1.1373842277553875e-37,5.2899030391758122e-27,3.2705813444294044e-20,3.4486139718580228e-10,7.4284981926033682e-12,6.712926737135531e-24,4.8233126186006764e-29,5.5812420721079677e-15,5.4531103778637621e-22,1.3802324390583714e-21,3.9776456528014464e-17,2.0172942564382332e-15,2.66995049481912e-13,8.0163921435155394e-15,1.3732637137473611e-09,2.7338150328272207e-11,4.1700240414047327e-13,5.4559313903647568e-11,2.7498709883655271e-18,2.4977751207379283e-19,5.0033782741362924e-12,8.7980149326634616e-12,0.88168480800000004,0.0,0.0094599989783922204,0.10884999858936106,3.7443116241694172e-11,2.9087622380681953e-11,1.5028263609779716e-11,5.264149993899961e-12,1.1641919748612694e-12,1.3983716522613349e-12,7.3456206626263229e-13,1.7108820085933972e-11,2.7156502185304813e-12,7.2665886167676098e-11,1.8280066402091635e-10,4.7435367468070005e-11,3.7379400449305038e-10,8.7649793141659729e-13,3.3006046785048702e-12,8.9457009941505639e-11,5.5685767233889166e-11,4.9156843440497737e-11,1.6570473341303759e-12,3.4133460843099144e-13,2.7443978488208391e-10,1.1786759941138394e-13,3.0306578925346137e-21,5.2611718597921772e-13,8.5198727357290351e-12,2.5613191885902193e-13,5.4901049317026795e-14,2.3746184050606976e-12,3.2943094368265377e-12,4.0340584108001505e-12,2.844924467828902e-12,1.0874267166636192e-11,5.5655393334597693e-12,3.6786188519817738e-11,1.2030908496582277e-21,2.5487685989930808e-13,9.3163046445101756e-13,1.4426040628406739e-12,6.9840622375999963e-16,7.8133769790501185e-17,1.0168393589641536e-17,9.7674711183419029e-13,3.7534817972501214e-12,5.3878470373699406e-12,4.3471044011519688e-15,1.35887521474833e-14,1.4889708193826047e-13,8.8198098541561223e-14,1.9693861361791958e-13,6.1288935950164251e-15,3.9461791123285379e-16,6.7436357641767598e-14,1.1301166693905695e-12,1.320010627350441e-13,3.8909015334197244e-16,9.4610141582624227e-18,1.1686162096380557e-16,9.2499306629105562e-13,3.4696488346913875e-15
1.6294096226041517e-06,0.0029514736780157603,1.0388139441063371e-12,6.6896573593303365e-13,6.7563964278970403e-12,1.3828792630966338e-11,7.9684268086475308e-11,0.0,0.0,6.1533225903116442e-10,2.1359135717723804e-12,3.4626586751488236e-12,5.3779736121166576e-16,8.5672128544849126e-15,1.1865484511210728e-37,5.4866392043128161e-27,3.4463572223525686e-20,3.5764895171966918e-10,8.0491786755168448e-12,7.569623374290852e-24,5.3345579442125056e-29,6.0619914284741705e-15,5.6996410103538831e-22,1.4531986247976545e-21,4.3442596737085042e-17,2.0962839335236337e-15,2.9447341245920739e-13,8.3330090222984964e-15,1.4352057401905494e-09,2.9342762432886172e-11,4.3859745231697577e-13,5.5242538745163774e-11,2.857813339485228e-18,2.6308642314775411e-19,5.2678242428647224e-12,9.4252861043076088e-12,0.88168480800000004,0.0,0.0094599989414085612,0.10884999853713631,3.7539687794046666e-11,2.9224205386404965e-11,1.5072395881921628e-11,5.3926542706549496e-12,1.1977239252487846e-12,1.43128337038611e-12,7.5574876683010197e-13,1.715992003494961e-11,2.7820299396205599e-12,7.288615915845811e-11,1.8568571766947621e-10,4.7669483217823656e-11,3.8831011775556519e-10,8.9716325182972931e-13,3.3170300415046456e-12,9.3570852099090713e-11,5.8302250190662677e-11,5.1214772891673085e-11,1.6653100635596892e-12,3.4236371586454143e-13,2.8635785582442868e-10,1.2065285261540189e-13,3.0457673311176002e-21,5.2769891589841272e-13,8.7201963932928111e-12,2.5690270270359984e-13,5.6199798993204501e-14,2.4193333351901032e-12,3.2948903355427753e-12,4.0347889519994351e-12,2.8998534373973734e-12,1.0876312976733047e-11,5.5665882259989989e-12,3.8267247776206281e-11,1.2315507384150813e-21,2.7130117864834985e-13,9.9221991755360657e-13,1.5047035432369768e-12,7.0050798907932742e-16,7.9970909975784822e-17,1.0606112591931742e-17,1.0561602561225471e-12,3.9047979555588247e-12,5.6050511475907808e-12,4.7007727460523424e-15,1.4708809688395658e-14,1.5179229425812368e-13,8.991573947779928e-14,2.0139840894326314e-13,6.2484592497977636e-15,4.0230400279236563e-16,7.1006583455160482e-14,1.1743873906424831e-12,1.4892959994793702e-13,3.9790270908310566e-16,9.8316384558427619e-18,1.2144914835733081e-16,1.0041292574715491e-12,3.6059188092768625e-15
1.681961771466097e-06,0.0029514736782114285,1.0445366234244412e-12,6.798238016817635e-13,6.8550099205425501e-12,1.441387644916622e-11,8.3741156206594609e-11,0.0,0.0,6.4470946384806066e-10,2.316459308842694e-12,3.7819151132651919e-12,5.8210403118165338e-16,8.8902282857255197e-15,1.2358655689647014e-37,5.6832839844461538e-27,3.6247648272198707e-20,3.7042980963184353e-10,8.6953168543612621e-12,8.4956349213070757e-24,5.8748532531729858e-29,6.5612199521061077e-15,5.9478560974527809e-22,1.5272543076040898e-21,4.730174616352556e-17,2.1751672758779883e-15,3.2348976472404252e-13,8.6449228385097017e-15,1.4975648685231771e-09,3.142033506781847e-11,4.6045685396479889e-13,5.589190145557199e-11,2.9656143097206418e-18,2.7634040136967984e-19,5.5309396055266954e-12,1.0068900865485901e-11,0.88168480800000004,0.0,0.0094599989042756204,0.10884999848474991,3.7630196787795862e-11,2.9355404219437076e-11,1.5115550084311665e-11,5.5195275990032864e-12,1.2311286358423784e-12,1.4638176225078286e-12,7.7685490754773649e-13,1.7209829930085822e-11,2.8475652531538618e-12,7.3089836161292282e-11,1.8842348154280193e-10,4.7893459718825751e-11,4.0282102312278854e-10,9.1759087841323199e-13,3.3327336894852308e-12,9.7718724846441668e-11,6.0949127429761481e-11,5.3288555130150404e-11,1.6732084851275861e-12,3.4331568778264039e-13,2.983450065912036e-10,1.2340595099169745e-13,3.0602107905326219e-21,5.2924310436191446e-13,8.9121690411754206e-12,2.5765514196326646e-13,5.7483528183633068e-14,2.4632907256250922e-12,3.2954507327239222e-12,4.0354914097165867e-12,2.9538205600362049e-12,1.0878269433346108e-11,5.5675910769339551e-12,3.9752699243983506e-11,1.25968149122172e-21,2.8819158116739883e-13,1.0542630201149285e-12,1.5663290168566398e-12,7.0255973020782469e-16,8.1731464233714106e-17,1.1040490485722172e-17,1.1381009646320751e-12,4.0565632792621492e-12,5.822900006027658e-12,5.0657081966545217e-15,1.586521317974977e-14,1.5463634067291654e-13,9.1602963726456617e-14,2.0575531366471417e-13,6.3659028303713916e-15,4.0985396333549035e-16,7.4559021282380592e-14,1.2179994426115674e-12,1.6722036128223446e-13,4.0651190867161333e-16,1.0196748532540909e-17,1.2596844902708792e-16,1.0862831863737392e-12,3.7401623322622637e-15
