Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979)
9.79851190204496e-05,0.0037174333350448317,1.4936370602699536e-13,1.0821050576678112e-13,8.6300696034226504e-12,6.2023389031758547e-11,4.1604443293462976e-09,0.0,0.0,6.8894606109833936e-09,6.9590661787840846e-10,4.7790080540799468e-10,2.3735730707842028e-16,5.7009695538371054e-18,3.5576532318166416e-34,3.3959325498017306e-28,8.341498473916466e-20,6.7689883462024489e-10,6.4941613871440994e-10,1.4884649686476677e-21,-1.3613625803285872e-29,3.6110619068325586e-17,4.0203809160297194e-22,3.5855550697896608e-21,8.6950424709770892e-15,3.338047951593848e-15,4.9652834309532761e-11,2.2853485316228567e-19,1.2820415562322774e-08,1.9357708325924225e-09,3.2709108875291908e-12,1.2906389877953031e-11,2.6194937823459766e-18,4.5624263434925408e-19,1.076857810427638e-11,9.5877467708630525e-10,0.88168480800000004,0.0,0.0094599889778343958,0.10884998538829456,9.4882889787787351e-12,1.2383911602952259e-11,4.6838736169233233e-12,1.4076523930269333e-11,3.1467094146820052e-12,2.7530892231240783e-12,3.9682405815333576e-12,1.0747962750657134e-11,1.4620484852568545e-11,4.0611796777594888e-11,9.9209310840399115e-11,4.2294361756573859e-11,1.6278505004157694e-09,3.4320672471600232e-12,2.0984205416182222e-12,1.8042838523174853e-09,1.2856796378934314e-09,7.7933361619271287e-10,2.1173331080346573e-12,1.0895392086827053e-13,4.3325246811179106e-09,3.2687908436379166e-13,1.7450995144918267e-21,2.4085785405858451e-13,2.7021908766594935e-11,2.3220932453788936e-13,3.017826075875056e-13,4.2926996359447222e-12,4.049306326590132e-13,1.0231373854708871e-12,1.0449996065433388e-11,1.6965410675543778e-12,1.7471471396036682e-12,6.2826725918118822e-10,3.5200793240625811e-21,4.3201191138976947e-11,1.7185781190363081e-10,2.384417686299821e-11,5.1858334660289153e-16,8.3304116184811176e-17,5.4244294942537262e-17,2.693569648019401e-11,9.4696834988538193e-11,1.5895548475591814e-10,1.6318090641821873e-13,5.6214696127720637e-13,3.6031700541772974e-13,4.1904829740043331e-13,1.2887080408517506e-10,2.0995277719689079e-14,1.4355782826957478e-15,2.1233866525770684e-13,3.5796424545211222e-10,3.838934932926937e-10
9.945291401577182e-05,0.0037174333363622974,1.5047116026289516e-13,1.0914212168640594e-13,8.7163244247764854e-12,6.3304512182928496e-11,4.2597193841136494e-09,0.0,0.0,7.0221558700361541e-09,7.1958721883636162e-10,4.8881739870322986e-10,2.4622813621411837e-16,5.8449313689104086e-18,6.2834541551095004e-35,4.3032260733623323e-28,8.5214121726131658e-20,6.8454088989272587e-10,6.6512876582783216e-10,1.5429950968346116e-21,-3.2729482635256374e-30,3.7494684599786409e-17,4.1046303566861252e-22,3.6628143494765041e-21,9.0153854730613293e-15,3.3923920797809455e-15,5.0914126479177036e-11,2.3594263651234478e-19,1.3089074265687001e-08,1.9892418892167906e-09,3.3414328897079647e-12,1.3005451910681665e-11,2.6622703554778809e-18,4.642633223564637e-19,1.0863182267824615e-11,9.8225818186278989e-10,0.88168480800000004,0.0,0.0094599887336265474,0.1088499850894125,9.5402461609467193e-12,1.2489041901500501e-11,4.7156474475064145e-12,1.4239858832270476e-11,3.1873370288923023e-12,2.7850835139419807e-12,4.0194778748263415e-12,1.0820905810594409e-11,1.4790138261233354e-11,4.0834453920439884e-11,9.9972905271014801e-11,4.2653718592507001e-11,1.6462677143667151e-09,3.4719543269608806e-12,2.1162517322722135e-12,1.8476569081394668e-09,1.3169905413413269e-09,7.9788384929492916e-10,2.1353256189471538e-12,1.0955124417693756e-13,4.430641754147056e-09,3.3067821747978333e-13,1.7599288468612188e-21,2.4249267702421838e-13,2.7256992653886055e-11,2.3378548486083717e-13,3.0529018025362118e-13,4.3386575751900587e-12,4.049300309149875e-13,1.0231373414619414e-12,1.056195305435898e-11,1.6965405325727408e-12,1.7471466806439658e-12,6.4087692348204098e-10,3.5609926384056133e-21,4.4412911539528631e-11,1.7631927056277163e-10,2.4129024866901306e-11,5.2210332019775691e-16,8.4028841335177508e-17,5.4892309768199891e-17,2.7268573262635008e-11,9.6597527411284975e-11,1.6214593485104025e-10,1.6519755654597561e-13,5.6909576499579288e-13,3.6417800962571795e-13,4.2353882990943241e-13,1.3206411019827728e-10,2.1220269332857605e-14,1.4509620032152123e-15,2.1420414282640365e-13,3.668368496704217e-10,3.9456305830274725e-10
9.999999999999998e-05,0.003717433337691009,1.5088363206025384e-13,1.0948860090997684e-13,8.7484454647127543e-12,6.3784440955533636e-11,4.296974301301603e-09,0.0,0.0,7.0717875292263984e-09,7.285282238363699e-10,4.9291072317591468e-10,2.4958496608174504e-16,5.8990005796567403e-18,-3.5346318384478193e-34,5.6590043567876947e-28,8.5888818066991223e-20,6.8737685556320351e-10,6.7102372128662128e-10,1.563628031919248e-21,1.2434030273994913e-29,3.8019086551764889e-17,4.1361944582880872e-22,3.6923269174224532e-21,9.1365294523416794e-15,3.4126925597231944e-15,5.1387710870813155e-11,2.3874212426787456e-19,1.3189731579020102e-08,2.0093252709086256e-09,3.3678688791629125e-12,1.3042339120122287e-11,2.6782520856183776e-18,4.6727225882964777e-19,1.0898406958903236e-11,9.9107275493035319e-10,0.88168480800000004,0.0,0.0094599886420516695,0.10884998497744676,9.559591705694207e-12,1.2528191954821835e-11,4.7274796773234665e-12,1.430068574253159e-11,3.2024632582221203e-12,2.7969968364856428e-12,4.0385542313904004e-12,1.0848069183853053e-11,1.485331821170178e-11,4.0917356491785911e-11,1.0025723705614222e-10,4.2787540940692207e-11,1.6531022895526761e-09,3.4868065869515431e-12,2.1228920124081179e-12,1.8639370122731616e-09,1.3287445254313545e-09,8.0484628472158017e-10,2.1420259928032726e-12,1.0977364734386716e-13,4.4674426971880608e-09,3.3209285354307117e-13,1.7654512583509207e-21,2.4310147685401224e-13,2.7344527148451499e-11,2.343724402218286e-13,3.0659625140609863e-13,4.3557721633498895e-12,4.049291593905479e-13,1.0231375849273191e-12,1.0603645349169971e-11,1.6965404521456138e-12,1.7471467541956303e-12,6.4559869148435904e-10,3.5762270198001394e-21,4.4868526557875974e-11,1.779953361843865e-10,2.4235080092121262e-11,5.2341414331271153e-16,8.4298695855840198e-17,5.5133580050331543e-17,2.7392496312877243e-11,9.7309253704902121e-11,1.6334061906080959e-10,1.6594831308756301e-13,5.7168265688328528e-13,3.6561582892161176e-13,4.2521108198821188e-13,1.3326304146233756e-10,2.1304055079997223e-14,1.4566908245165096e-15,2.1489873027310868e-13,3.7016808841537646e-10,3.985734028238862e-10
0.00010092070901109405,0.003717433337691009,1.5157742967924503e-13,1.1007078986715025e-13,8.8024695271035004e-12,6.4595094034065443e-11,4.3599811042257361e-09,0.0,0.0,7.1555250997234773e-09,7.4371630185841319e-10,4.9982942439022318e-10,2.5529646491425681e-16,5.9905029274856414e-18,-7.8536787686479169e-34,7.3856709693835493e-28,8.7027705716627562e-20,6.9213456290429815e-10,6.8099156681209949e-10,1.5987311885031843e-21,3.1600427587502723e-29,3.8912150254731828e-17,4.1895156914794442e-22,3.7417779824137785e-21,9.3425535489454512e-15,3.446912679267656e-15,5.2188968047653347e-11,2.4349836142416674e-19,1.3359769385620224e-08,2.0433114137501585e-09,3.4125434055992113e-12,1.3104375295059947e-11,2.7051927351435275e-18,4.723597580638314e-19,1.0957644024648679e-11,1.0059825963418236e-09,0.88168480800000004,0.0,0.0094599884872609494,0.10884998478832408,9.5921248309631407e-12,1.2594037668828581e-11,4.7473799499480882e-12,1.4402991443600851e-11,3.2278996981891553e-12,2.8170321511923899e-12,4.0706332474407717e-12,1.0893754350872596e-11,1.4959581516293332e-11,4.105677170985521e-11,1.0073541587866911e-10,4.3012613644759788e-11,1.6645681313718833e-09,3.511784477394452e-12,2.1340601310119979e-12,1.8914747430710597e-09,1.3486280678208225e-09,8.1662271594087702e-10,2.153295176251482e-12,1.101476573642187e-13,4.52965809651685e-09,3.3447192720915414e-13,1.7747392580621908e-21,2.4412539679601158e-13,2.7491737938689436e-11,2.3535962069172475e-13,3.0879274509573063e-13,4.3845569548407384e-12,4.0492792735006701e-13,1.0231378998978733e-12,1.0673766915193579e-11,1.6965402755338614e-12,1.7471467852981959e-12,6.5357182948576232e-10,3.6018475402269591e-21,4.5640163934938511e-11,1.8083216541075076e-10,2.4413426888481856e-11,5.2561877260765109e-16,8.4752522629187114e-17,5.5539310006393372e-17,2.7600872912015878e-11,9.8511068871971512e-11,1.6535795299643825e-10,1.6721071010458575e-13,5.7603251281223388e-13,3.6803407163021404e-13,4.2802361267360407e-13,1.3529142142738439e-10,2.1444972810584221e-14,1.4663260259492774e-15,2.160668120355649e-13,3.7580396460655223e-10,4.0536358595731776e-10
0.0001038562990017385,0.0037174333403820797,1.5378663671251375e-13,1.1191961959873204e-13,8.9744558758903971e-12,6.7204594877274167e-11,4.5634597368548148e-09,0.0,0.0,7.4242699368499053e-09,7.9332840984714409e-10,5.221392192585835e-10,2.7403220704045049e-16,6.2865105772042243e-18,-3.580736523734683e-36,4.845783708368455e-28,9.068322004108888e-20,7.0718068200229372e-10,7.1316579440085541e-10,1.7138621003965862e-21,3.2602759214146572e-31,4.1848814401666792e-17,4.3612101067453486e-22,3.8962016118777159e-21,1.0017540860583382e-14,3.5564951441445973e-15,5.4779213021310876e-11,2.5903749272814908e-19,1.3907258187456883e-08,2.1532309075524414e-09,3.5565286513683195e-12,1.3301832744648444e-11,2.7914648906368233e-18,4.8877977842684511e-19,1.1146166250291652e-11,1.054152744760311e-09,0.88168480800000004,0.0,0.0094599879880675926,0.10884998417953189,9.6956601460368694e-12,1.2803653652837202e-11,4.8107310613398621e-12,1.4728692320789076e-11,3.3088407208459033e-12,2.880801063789496e-12,4.1727115202392242e-12,1.1039187090842263e-11,1.5297881754446805e-11,4.1500449814540633e-11,1.022573910574585e-10,4.3729113923810183e-11,1.7008280279277805e-09,3.591284723053612e-12,2.1696124077282647e-12,1.9804422667462969e-09,1.4128812180733777e-09,8.5466517978346794e-10,2.1891689971342141e-12,1.1133791565935851e-13,4.7303841766103408e-09,3.4204409954297172e-13,1.804306278079268e-21,2.4738484487694409e-13,2.7960276436964105e-11,2.3850210162616256e-13,3.1578379584406261e-13,4.4761926751529594e-12,4.0492935572321969e-13,1.0231367461153736e-12,1.0896996234041942e-11,1.6965387050921667e-12,1.7471448476101742e-12,6.7921694139522743e-10,3.6833931234664383e-21,4.8141168300366196e-11,1.9001201863322104e-10,2.4980971622521365e-11,5.3263674528048936e-16,8.6196950135926362e-17,5.6830445617534341e-17,2.826383563578296e-11,1.0237663480513025e-10,1.7184658583940155e-10,1.7122710199028461e-13,5.8987182062155009e-13,3.7573245152779391e-13,4.3697719190275682e-13,1.4184789225449546e-10,2.1893578770978377e-14,1.4969993052384182e-15,2.1978423674105103e-13,3.9402126228376097e-10,4.2735664773460845e-10
0.00010679188899238296,0.0037174333431178705,1.5599192566695489e-13,1.1375765269151101e-13,9.1460776001196338e-12,6.9851819871712598e-11,4.7708713489264086e-09,0.0,0.0,7.6956649620435427e-09,8.447597893063014e-10,5.4482914930743167e-10,2.9357770072985529e-16,6.5889796621606213e-18,-7.9715910214705954e-35,4.872085138864438e-28,9.438985949311126e-20,7.220448754486541e-10,7.4593516775298796e-10,1.8339510703149189e-21,8.3066177570337673e-32,4.4923687066595942e-17,4.5354459952521277e-22,4.0541764604198797e-21,1.0720354961195582e-14,3.666819081875468e-15,5.7423406217272968e-11,2.7517550608896379e-19,1.4462861993170037e-08,2.2655001794949678e-09,3.702864263675268e-12,1.3498814471509492e-11,2.8783409368678719e-18,5.0550714866322553e-19,1.1334195706726902e-11,1.1032824712003888e-09,0.88168480800000004,0.0,0.0094599874802750675,0.10884998356192413,9.7989227324177231e-12,1.3012813599759175e-11,4.8739436726485196e-12,1.505371012234257e-11,3.3895531725612765e-12,2.9444128659658577e-12,4.2745014799414381e-12,1.1184301284745539e-11,1.5635472354087428e-11,4.1942949124857436e-11,1.0377564014820942e-10,4.4444047401606457e-11,1.7366487285116063e-09,3.6705890533386369e-12,2.2050870125695564e-12,2.0711817520519274e-09,1.4784357700604891e-09,8.9345879210590136e-10,2.2249644702746605e-12,1.1252501250851914e-13,4.9346946956521173e-09,3.4959760784344922e-13,1.8338087224964766e-21,2.5063716063773625e-13,2.8427649239112103e-11,2.4163770762743793e-13,3.2275761242711361e-13,4.5676318167662618e-12,4.0492929220597951e-13,1.0231361867606696e-12,1.1119744925710707e-11,1.6965373949380217e-12,1.7471434662564654e-12,7.0520180454466931e-10,3.7647376830518316e-21,5.0704021679111067e-11,1.9939691563891701e-10,2.5546965512899314e-11,5.3963936454567917e-16,8.7637783991031356e-17,5.8118053136873529e-17,2.8924770825363073e-11,1.0629341362614132e-10,1.7842118326547243e-10,1.7523120997569735e-13,6.0366877191485612e-13,3.8341423909382543e-13,4.4591146870463331e-13,1.4853990661447693e-10,2.2341217472317095e-14,1.5276064573988205e-15,2.2349194358673523e-13,4.126152765154939e-10,4.4987101080279731e-10
0.00010972747898302742,0.003717433345898219,1.5819383947734029e-13,1.1558552910826482e-13,9.317382504855708e-12,7.2536706726821956e-11,4.9822081565073105e-09,0.0,0.0,7.969681375196353e-09,8.9802707475831752e-10,5.6789827388814884e-10,3.1394617053432271e-16,6.8979238549068798e-18,-1.0018283030059255e-34,4.9927800708531926e-28,9.8145507992432592e-20,7.3673459746687385e-10,7.7929624047468099e-10,1.95908938809243e-21,1.63269578702146e-31,4.8139861697801224e-17,4.7122211297183288e-22,4.2141452962737197e-21,1.1451345317757813e-14,3.7779083503243971e-15,6.0121399189863963e-11,2.9192005525030424e-19,1.5026562929256039e-08,2.3800912684834109e-09,3.8515483294912195e-12,1.3695371232190761e-11,2.965836751682139e-18,5.2254497130095119e-19,1.1521781925968998e-11,1.153369376973078e-09,0.88168480800000004,0.0,0.0094599869639019445,0.10884998293550506,9.9019393390155449e-12,1.3221570239244774e-11,4.9370347587346512e-12,1.5378126166599213e-11,3.4700571758036729e-12,3.0078840024088673e-12,4.3760285089765505e-12,1.1329135579318389e-11,1.597243778504163e-11,4.2384384708683213e-11,1.0529055602186819e-10,4.5157594722901665e-11,1.7720482168854977e-09,3.7497179728204877e-12,2.2404928137163387e-12,2.1636889718029131e-09,1.545288743093624e-09,9.3300152444134481e-10,2.2606905093169355e-12,1.1370925656454275e-13,5.142582328814563e-09,3.5713440529914325e-13,1.8632539401702282e-21,2.5388320090048329e-13,2.8893977971532801e-11,2.4476726282733059e-13,3.297159981724866e-13,4.6588986762509515e-12,4.0492905879246561e-13,1.0231356897595868e-12,1.1342072245738401e-11,1.696536105943908e-12,1.7471421328094774e-12,7.3152571931678016e-10,3.845902253465612e-21,5.3328556928463714e-11,2.0898645178705061e-10,2.6111558798740371e-11,5.466284709037407e-16,8.9075399148756504e-17,5.9402474350856973e-17,2.95838595074462e-11,1.1026129985488375e-10,1.8508156822122314e-10,1.7922413077822763e-13,6.1742714642105757e-13,3.9108147940033997e-13,4.5482882201835056e-13,1.5536719060825749e-10,2.2788008122005845e-14,1.5581556322953544e-15,2.2719090930785217e-13,4.3158524551582334e-10,4.7290515006458386e-10
0.00011266306897367188,0.0037174333487229776,1.6039291163124763e-13,1.1740387078560417e-13,9.4884170970605523e-12,7.5259202320649429e-11,5.1974634425173488e-09,0.0,0.0,8.2462916979906726e-09,9.5314669692222839e-10,5.9134574985767646e-10,3.351509076785253e-16,7.2133539324270298e-18,3.1835183998402627e-35,5.087051151462411e-28,1.0194993498789852e-19,7.5125707947939999e-10,8.1324576796931392e-10,2.0893698400310038e-21,1.5594086301000093e-31,5.1500450468197049e-17,4.891530609235694e-22,4.376103915558094e-21,1.221086096915887e-14,3.8897869252735898e-15,6.2873057686846784e-11,3.0928192134614527e-19,1.5598345170902221e-08,2.4969773536557295e-09,4.0025793816356729e-12,1.3891552439148652e-11,3.0539713879375188e-18,5.398967105889702e-19,1.1708973097164901e-11,1.2044113094305583e-09,0.88168480800000004,0.0,0.0094599864389646581,0.10884998230027711,1.0004736005820456e-11,1.3429974941081524e-11,5.0000207754769984e-12,1.5702019607414214e-11,3.5503723126427614e-12,3.0712304771016102e-12,4.4773173043844153e-12,1.1473727639546494e-11,1.6308860266373503e-11,4.282486851759186e-11,1.0680252096789854e-10,4.5869931564544633e-11,1.8070439391744371e-09,3.8286914346860874e-12,2.2758385033217385e-12,2.257960131768074e-09,1.6134374858869856e-09,9.7329153073639552e-10,2.2963558759238898e-12,1.1489094812746713e-13,5.3540406296026683e-09,3.6465639249430592e-13,1.8926491530136236e-21,2.5712380539899826e-13,2.935938097227091e-11,2.4789157586400819e-13,3.3666070787069578e-13,4.7500169078833089e-12,4.0492886601496716e-13,1.0231351704148254e-12,1.156403586155122e-11,1.6965347956254656e-12,1.74714077054294e-12,7.5818807447762805e-10,3.926907303064978e-21,5.6014621930261871e-11,2.1878027244897536e-10,2.6674897653182175e-11,5.5360587025176978e-16,9.0510160425962886e-17,6.0684041796010846e-17,3.0241277751204614e-11,1.1428020133413954e-10,1.9182758601676857e-10,1.8320693108076379e-13,6.3115062035059443e-13,3.9873616209814873e-13,4.6373156615160475e-13,1.623295054846723e-10,2.3234066683116167e-14,1.5886547583465032e-15,2.3088208415848407e-13,4.5093050516997004e-10,4.9645767946285803e-10
0.00011853424895496079,0.003717433354505191,1.6478460696202859e-13,1.2101435128406673e-13,9.8298551787867015e-12,8.0816851789239786e-11,5.6397077555996048e-09,0.0,0.0,8.807190537870395e-09,1.0690077149946877e-09,6.3937285609120471e-10,3.8012279531670363e-16,7.8637232053618949e-18,3.0881892569775478e-37,5.2807660496872901e-28,1.0970575543814031e-19,7.7982817730143528e-10,8.8289818510424761e-10,2.3657344862755651e-21,1.7354859229115286e-31,5.866742012075303e-17,5.2577358289387167e-22,4.7060063440450244e-21,1.3816866261161545e-14,4.1160084090323003e-15,6.8536903035527141e-11,3.4590284034197571e-19,1.676610020733534e-08,2.7375327300283522e-09,4.3116788037872002e-12,1.428297930180634e-11,3.2322344283413138e-18,5.7555608392478071e-19,1.2082356627130608e-11,1.3093528366736578e-09,0.88168480800000004,0.0,0.0094599853634529975,0.10884998100339545,1.020977033856709e-11,1.3845927098312263e-11,5.1257410546925275e-12,1.6348544912114468e-11,3.7105117125376071e-12,3.1976113396799215e-12,4.6792756991651734e-12,1.1762330909168885e-11,1.6980394471727029e-11,4.3703413666282526e-11,1.0981907662748038e-10,4.7291653337239432e-11,1.8758912844627214e-09,3.9862491578688014e-12,2.346383287017306e-12,2.4517811951231561e-09,1.7536132730911866e-09,1.0561068654274524e-09,2.3675386437551877e-12,1.1724783492461678e-13,5.7876477089302142e-09,3.7966328686962557e-13,1.9513176291274913e-21,2.6359197956245126e-13,3.0287867407404988e-11,2.5412763124763341e-13,3.5051588597531822e-13,4.9318989942915856e-12,4.0492846168821214e-13,1.0231341220704654e-12,1.2007095055469301e-11,1.6965321408048659e-12,1.7471380123703863e-12,8.1252608970096174e-10,4.0885180035020586e-21,6.1570805567106258e-11,2.3897959142856136e-10,2.779837727285128e-11,5.6753259564504949e-16,9.3372532133343653e-17,6.3239901192699941e-17,3.1551783491110415e-11,1.224707460332432e-10,2.0557600983399931e-10,1.9114629327798502e-13,6.5850707625158598e-13,4.1401554886385106e-13,4.8150217588030855e-13,1.7665844336055978e-10,2.4124435924787236e-14,1.6495335215568643e-15,2.3824473556967389e-13,4.9074471371329597e-10,5.451130381826878e-10
0.0001244054289362497,0.003717433360463573,1.6917102902604863e-13,1.2459372851731079e-13,1.0170739531211744e-11,8.6524519826198575e-11,6.0975710450535029e-09,0.0,0.0,9.3781668968839196e-09,1.1924705104977649e-09,6.8890559502438278e-10,4.2860154737749495e-16,8.5402105158450622e-18,2.1009986908973085e-35,5.4776688677849312e-28,1.1765890966370776e-19,8.0781178176030341e-10,9.548703271803651e-10,2.6638127919798793e-21,2.1943794995854273e-31,6.6449901258718743e-17,5.6340342885951505e-22,5.0439382554246766e-21,1.5541173631476499e-14,4.3456772987708582e-15,7.4414140682481575e-11,3.8513026290473725e-19,1.7966039856979592e-08,2.9869735087707217e-09,4.6301596508329227e-12,1.4673464502265473e-11,3.4132853343951438e-18,6.1251412560535758e-19,1.2454706413369983e-11,1.4180945561661573e-09,0.88168480800000004,0.0,0.0094599842538306608,0.10884997967126327,1.041422057004658e-11,1.426105405729589e-11,5.2512272353112955e-12,1.6993878220780603e-11,3.8701177368189735e-12,3.3236751132001836e-12,4.8805612592154078e-12,1.2050393040663476e-11,1.7650690085254497e-11,4.4579421241207816e-11,1.1282816533229465e-10,4.8710526664865506e-11,1.9433201077687847e-09,4.1434114091821931e-12,2.4167865736420242e-12,2.6526229046272396e-09,1.8989482485688202e-09,1.1418935306150432e-09,2.4385785779747817e-12,1.195979172842952e-13,6.235481238627727e-09,3.9463250117516469e-13,2.0098683860350115e-21,2.7004800404787755e-13,3.1213993117033629e-11,2.6035196826303535e-13,3.6433626680920685e-13,5.1134549978050147e-12,4.0492804045000092e-13,1.0231330579122827e-12,1.2449353806391153e-11,1.6965294396255178e-12,1.7471352073006533e-12,8.6821265828166846e-10,4.2497228204466384e-21,6.7371644163864106e-11,2.5999299659793143e-10,2.8918496713501914e-11,5.8143315130276344e-16,9.6227626105716227e-17,6.5788116349051975e-17,3.2857602872840655e-11,1.3086456641461967e-10,2.1966564682860022e-10,1.9905726220777742e-13,6.8576559223614941e-13,4.292672760720352e-13,4.9924060088193523e-13,1.9152548547832805e-10,2.5013192159785065e-14,1.7103020239241139e-15,2.4558699904938464e-13,5.3205446560573886e-10,5.9582866669340068e-10
