Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134),S(372),S(2383),S(1979),S(986),S(2393)
6.627591036370677e-09,0.004483170647237043,3.8206774410888095e-10,4.2627574853130048e-12,5.3460346423487335e-12,2.1036358964820271e-11,1.1376355782475839e-13,0.0,0.0,8.1935831216341406e-11,4.0841213418758256e-15,8.1578491535435929e-18,2.062482220216571e-18,3.6913325278507343e-18,2.5676690139727496e-30,5.0210511850036201e-22,2.1439827305158096e-18,4.000144312033821e-09,3.5550848445818522e-13,1.7674439200279693e-28,4.2204199737290635e-31,1.2570800785531561e-18,3.8279875392983208e-18,6.7746717277295862e-20,2.5638206662811815e-19,1.3439471128364514e-14,5.8248712413795348e-18,4.8994888499708799e-19,3.8025093112440374e-09,3.74569528938419e-12,2.392366342648443e-13,3.1687835706414838e-09,5.1709817887392731e-17,1.0011148060603601e-21,3.0097926716365675e-15,3.0693865078035192e-15,0.88168480800000004,0.0,0.0094599916409046844,0.10884999947178056,2.8264159725321759e-09,2.6899811469008254e-09,1.4187377941133761e-09,9.1798253006401104e-12,6.5767493241600141e-12,3.7392934576339189e-12,1.8847547859257208e-13,5.255088287173059e-11,2.1125172578696382e-13,7.6239233435996267e-11,7.4703950185245163e-11,1.0479451338982357e-10,6.0061360964724535e-11,1.0526301102889674e-13,1.1969694725369608e-11,1.4285688015260507e-10,1.03054147434345e-10,1.0419897039116861e-10,2.6830613386080318e-13,1.9898211630543071e-12,3.5037946376636303e-10,2.6553575171068127e-14,5.0028248033904533e-21,1.948785847632445e-12,4.0857239381396022e-14,4.3714662279819039e-14,5.650596761158199e-16,1.9509148121472177e-12,9.2609940399927118e-10,3.8722393709521823e-11,6.200173992843073e-14,7.064675316883143e-10,1.6579049921097435e-11,7.2905818205937602e-13,7.4584144237483011e-23,5.374258179163174e-16,5.9286868533315267e-16,4.5746350471635284e-16,2.0141365814795221e-16,1.8092443149679731e-17,2.1389903229026611e-19,4.2285279105549001e-17,6.8794688298878792e-15,6.3846475673798519e-15,2.5880939116965303e-20,1.6876482395353902e-20,7.0668617668371153e-15,1.9619116396105813e-16,1.4993354430751411e-16,2.4640139882790909e-17,1.7915497658045151e-18,3.8368160535739355e-18,4.7992136864458139e-17,2.1024096987909928e-21,3.7224317640995003e-18,4.6125510916746656e-18
6.82646020977849e-09,0.004483170649352215,4.0172577851817225e-10,4.622920348686102e-12,5.7979316082237087e-12,2.2822571260682121e-11,1.2722353931280724e-13,0.0,0.0,8.7246820247517147e-11,4.4784214780240135e-15,9.504860578301296e-18,2.2799153512151505e-18,4.0574735704350537e-18,2.874738419130373e-30,5.2889065126298947e-22,2.3360068532233006e-18,4.1570888554334523e-09,3.8000572882912434e-13,2.2311542797255289e-28,4.9988919858549448e-31,1.3855404859367147e-18,4.0869170584617748e-18,7.4393881699489814e-20,2.9757749117079302e-19,1.4212453062078052e-14,6.8162718083979176e-18,5.4011586040353331e-19,4.0075737103446711e-09,4.0019766570591541e-12,2.550383490676946e-13,3.2831570041852642e-09,5.5606817721488167e-17,1.1402222682905734e-21,3.4079288409134113e-15,3.4762475174181428e-15,0.88168480800000004,0.0,0.0094599913887579226,0.10884999944609286,2.8968610464719653e-09,2.7498836531284963e-09,1.4419246040377686e-09,9.7898518244082914e-12,6.9894784180687298e-12,3.978067353139608e-12,2.0069445053574974e-13,5.4130344929151461e-11,2.2564147007452121e-13,7.9924597211967776e-11,7.9310269608928235e-11,1.089321390150898e-10,6.3692561606171653e-11,1.1223433096312238e-13,1.2641681223659258e-11,1.5102206522513717e-10,1.0845205577822823e-10,1.0940796935042408e-10,2.8406212419212709e-13,2.0799717570697244e-12,3.7349795940846982e-10,2.8589701220340455e-14,5.294135587090481e-21,2.0517347059844099e-12,4.4705134576658456e-14,4.6126552863528682e-14,6.0947453345023719e-16,2.0358487936558734e-12,9.336073350502517e-10,3.9530377296372535e-11,6.5234612392520948e-14,7.2759732171816601e-10,1.7099659693750187e-11,7.9624056372157731e-13,8.0460021151304596e-23,5.8819542242684312e-16,6.4986165271620801e-16,5.0647629263297234e-16,2.1256576045611612e-16,1.9799500549369982e-17,2.3684313415672419e-19,4.8183570749177897e-17,7.5372392016080018e-15,6.995462671198898e-15,2.9529336251242878e-20,1.9682707470254373e-20,7.4788447761528104e-15,2.0797065606542527e-16,1.6068458304621443e-16,2.6383697407273224e-17,1.9006424474382531e-18,4.3747361846128086e-18,5.2400609584537862e-17,2.525097368954666e-21,3.9803005060461744e-18,5.205183238768438e-18
7.0253293831863025e-09,0.004483170651488971,4.2171051859124113e-10,5.0011169890749029e-12,6.2722393493045454e-12,2.4699136709539785e-11,1.418025331463671e-13,0.0,0.0,9.2734848170731765e-11,4.8980355115404089e-15,1.1022182931102493e-17,2.5123633265347785e-18,4.4459164039723988e-18,3.2064289374537526e-30,5.5621159974864616e-22,2.5392321468469591e-18,4.3159081133187618e-09,4.0546432549592567e-13,2.7966672495771584e-28,5.8896227958719052e-31,1.5224197908292224e-18,4.35347900567549e-18,8.1480153845939441e-20,3.4391732103723421e-19,1.5004576857021159e-14,7.9368977333738278e-18,5.9394278853192892e-19,4.2167937600292988e-09,4.2681794545794134e-12,2.7140332281679964e-13,3.3983656533295541e-09,5.9653588506485319e-17,1.2929024028142419e-21,3.8428194778215161e-15,3.9208341463725891e-15,0.88168480800000004,0.0,0.0094599911365087514,0.10884999942000785,2.9664087562764185e-09,2.80869766170594e-09,1.4643968272421041e-09,1.0422530158778607e-11,7.4148666311825991e-12,4.2246397629714707e-12,2.1330609919464958e-13,5.5677077984290898e-11,2.4058276575523965e-13,8.3646170503705652e-11,8.4052842687400552e-11,1.1305609694666908e-10,6.7426242588318855e-11,1.1944568873410851e-13,1.3321413238096823e-11,1.5937902438690686e-10,1.1394653412738795e-10,1.1470051451100098e-10,3.000248745156434e-13,2.1708366795019609e-12,3.9727762172977895e-10,3.0713689446504847e-14,5.5897636398080164e-21,2.1551740480995003e-12,4.8756729744364626e-14,4.8553577853962584e-14,6.5586848046712539e-16,2.1234934557096883e-12,9.4075833434057936e-10,4.030587230733872e-11,6.8570397278366739e-14,7.4830690036559741e-10,1.7610197359985224e-11,8.6687827085827542e-13,8.6591237737694261e-23,6.4220502245097056e-16,7.106816880218967e-16,5.5909286053924023e-16,2.2378920769877863e-16,2.1597127512765075e-17,2.6147636348211251e-19,5.4702605819501359e-17,8.2304352216928203e-15,7.6391977054878769e-15,3.3565946825401482e-20,2.2852435319313308e-20,7.9039428085899599e-15,2.2012599276972352e-16,1.7187804195055286e-16,2.8187886586682593e-17,2.0132291499533568e-18,4.965670369194527e-18,5.705550335327753e-17,3.0166621207231781e-21,4.2485772047407208e-18,5.8513328671446392e-18
7.224198556594115e-09,0.004483170653646927,4.4201245685175003e-10,5.3976258727780829e-12,6.7692531175278649e-12,2.6667522682796545e-11,1.575550564550705e-13,0.0,0.0,9.840029050231484e-11,5.3438081564427965e-15,1.2724855018181596e-17,2.760325435824857e-18,4.857136805898711e-18,3.5637358642596049e-30,5.8405942698360533e-22,2.7539465689237831e-18,4.4765775624317846e-09,4.3189614192704252e-13,3.4821476713003899e-28,6.9044109589853958e-31,1.6679577740706004e-18,4.6275537928902586e-18,8.9020852345009125e-20,3.9586756112899421e-19,1.5815654113469761e-14,9.1985620058619343e-18,6.5159962252693999e-19,4.4300951437385086e-09,4.5444207471177834e-12,2.8833567311214528e-13,3.5143880920041687e-09,6.3849777820694239e-17,1.4599079189141473e-21,4.3163582028190782e-15,4.4051146695878504e-15,0.88168480800000004,0.0,0.0094599908841555003,0.10884999939353186,3.0350575557218681e-09,2.8664414044751111e-09,1.4861778308945427e-09,1.1077897410184043e-11,7.8527591684918783e-12,4.4789572077125853e-12,2.2630595376696444e-13,5.7190888736070417e-11,2.5607686926939931e-13,8.7401005862874227e-11,8.8931183281641674e-11,1.1716364066347771e-10,7.1261873869560717e-11,1.2689572608878484e-13,1.4008033498321945e-11,1.679250501728655e-10,1.1953534310165738e-10,1.2007481675073084e-10,3.1617325953507123e-13,2.2623497538137164e-12,4.2170688401498047e-10,3.2925715787420767e-14,5.8865681015944878e-21,2.25895261803322e-12,5.3012970835985362e-14,5.0992003910450124e-14,7.0424747307147413e-16,2.2139025842587024e-12,9.4757610898873695e-10,4.1049980565174208e-11,7.2012334264997825e-14,7.6859443318036037e-10,1.81105872006628e-11,9.4098481429799646e-13,9.294462188298467e-23,6.9955652189367954e-16,7.7547291599177252e-16,6.1545146935562173e-16,2.3506666686781639e-16,2.3485753551445298e-17,2.878637837987127e-19,6.1887038830407479e-17,8.9592505536120975e-15,8.3160334066791202e-15,3.8019055549868048e-20,2.6419926549618014e-20,8.3425737094188962e-15,2.3266900476941223e-16,1.8352425172679988e-16,3.0053906735340301e-17,2.129417823883641e-18,5.6125940153179835e-18,6.1963468891017729e-17,3.5858455446238265e-21,4.527509514517351e-18,6.5539492574634004e-18
7.423067730001928e-09,0.004483170655825704,4.6262233678342721e-10,5.812716433409597e-12,7.2892536888422887e-12,2.8729153825633151e-11,1.7453632051780614e-13,0.0,0.0,1.0424349270192778e-10,5.8165867695078099e-15,1.4628655107949441e-17,3.0242985687488251e-18,5.291594906477666e-18,3.947648528984558e-30,6.124258230411359e-22,2.9804344295213387e-18,4.6390726588879211e-09,4.5931289343854009e-13,4.308307131734773e-28,8.0558383579037652e-31,1.8223903182810792e-18,4.9090221655426511e-18,9.7031327991131269e-20,4.5392088442227951e-19,1.6645497095516686e-14,1.0613691258770162e-17,7.1325990399600875e-19,4.6474051264399691e-09,4.8308160570945621e-12,3.058394153745323e-13,3.6312033025789381e-09,6.8194956593007038e-17,1.6419962398454321e-21,4.8304446753218556e-15,4.9310664482098124e-15,0.88168480800000004,0.0,0.0094599906316965542,0.10884999936667085,3.1028064927801042e-09,2.9231331148548818e-09,1.5072901338951658e-09,1.1755973710256635e-11,8.3029941850961081e-12,4.7409612507985665e-12,2.3968928955316432e-13,5.8671687829769081e-11,2.7212463664545211e-13,9.1186240871197075e-11,9.3944774925738682e-11,1.2125223170345654e-10,7.5198908498710551e-11,1.3458291510884337e-13,1.4700715489094171e-11,1.7665747333402967e-10,1.2521632127306566e-10,1.2552916824298194e-10,3.3248686526289183e-13,2.3544467742434037e-12,4.4677415071661374e-10,3.5225854539870334e-14,6.1894157089816193e-21,2.3629267457431085e-12,5.7474486154415528e-14,5.3438276276981602e-14,7.5461511340151302e-16,2.3071263338688653e-12,9.5408240484309287e-10,4.1763810905161458e-11,7.5563624866503485e-14,7.8845930935916468e-10,1.8600785574023999e-11,1.0185687995939966e-12,9.9631138581589739e-23,7.6035062453334066e-16,8.443797308974464e-16,6.7568905735485089e-16,2.4638163097821432e-16,2.5465662584126474e-17,3.1606942339803183e-19,6.9783170758548006e-17,9.7238256548755478e-15,9.0261010279205251e-15,4.2918011459445643e-20,3.0421456980528042e-20,8.7951643072643857e-15,2.4561188606053155e-16,1.9563398364595756e-16,3.1983098638204987e-17,2.2493202750960256e-18,6.3185017685594283e-18,6.7131375758577057e-17,4.2422006719952617e-21,4.817354238456351e-18,7.3160617779759526e-18
7.621936903409741e-09,0.004483170658024926,4.8353114405499952e-10,6.2466493131124193e-12,7.8325078790748077e-12,3.0885413189981988e-11,1.9280219655609635e-13,0.0,0.0,1.1026477215501373e-10,6.3172212199099124e-15,1.6750102109960025e-17,3.3047771954677126e-18,5.749735769618427e-18,4.3591494981686874e-30,6.413026898097647e-22,3.2189765545013217e-18,4.8033688537768117e-09,4.8772614326288228e-13,5.2986501470087939e-28,9.3572882344503556e-31,1.9859494147275031e-18,5.1977654343951425e-18,1.0552695785101842e-19,5.1859719169850485e-19,1.7493918670059688e-14,1.2195328919689998e-17,7.7910069280609888e-19,4.8686524946431938e-09,5.1274793643720288e-12,3.2391846483726215e-13,3.748790673514607e-09,7.2688625060101407e-17,1.8399282823807116e-21,5.386981706261351e-15,5.5006730204666307e-15,0.88168480800000004,0.0,0.0094599903791303275,0.10884999933943024,3.1696551982127213e-09,2.9787909877408153e-09,1.5277554446260072e-09,1.2456763031452963e-11,8.7654035722850586e-12,5.0105888886387968e-12,2.5345117836495187e-13,6.0119478427551103e-11,2.8872654692453516e-13,9.4999096836146905e-11,9.9093071971418189e-11,1.2531952683921869e-10,7.9236783093276582e-11,1.4250558079201358e-13,1.5398663849721175e-11,1.8557366320488192e-10,1.3098738233659518e-10,1.3106193741644422e-10,3.4894600575688485e-13,2.4470654390744016e-12,4.7246782677499161e-10,3.7614083574912867e-14,6.4923216424516478e-21,2.4669603048058883e-12,6.2141600156143963e-14,5.5889018921299931e-14,8.0697269512846076e-16,2.4032113714219901e-12,9.6029718751091011e-10,4.2448471013010009e-11,7.9227422980255377e-14,8.079020017254488e-10,1.9080776229060638e-11,1.099634178052562e-12,1.0650688348411804e-22,8.2468676826036516e-16,9.1754668737439549e-16,7.3994105434178753e-16,2.5771842015216527e-16,2.7537006621632745e-17,3.4615717909657287e-19,7.8438927459373646e-17,1.0524250365699132e-14,9.7694847448335341e-15,4.8293215617494033e-20,3.4895349241752314e-20,9.2621479453451444e-15,2.5896711669929999e-16,2.0821842252450303e-16,3.397693183393021e-17,2.3730514311707931e-18,7.086402544614402e-18,7.2566318561500933e-17,4.9961368035085493e-21,5.1183768377404269e-18,8.1407824081087046e-18
7.820806076817554e-09,0.004483170660244229,5.0473009858254724e-10,6.6996765879571559e-12,8.3992690346501268e-12,3.3137643292730182e-11,2.1240918385927135e-13,0.0,0.0,1.1646441989492485e-10,6.8465637723597984e-15,1.9106455448767076e-17,3.6022533629832748e-18,6.2319899692981128e-18,4.7992138845548566e-30,6.7068212768322795e-22,3.4698504485459526e-18,4.9694416079888457e-09,5.1714730272315918e-13,6.4797305558231626e-28,1.082296186878874e-30,2.158863180774307e-18,5.493665657451074e-18,1.1452314026542492e-19,5.9044413625895408e-19,1.8360732257981479e-14,1.395713724853542e-17,8.493024948263146e-19,5.0937675038018415e-09,5.4345231076474055e-12,3.4257663847514302e-13,3.8671299962177548e-09,7.7330218003918481e-17,2.0544673286546786e-21,5.9878726121058014e-15,6.1159214315247529e-15,0.88168480800000004,0.0,0.0094599901264552817,0.1088499993118154,3.2356038720607534e-09,3.0334331466951278e-09,1.5475946951245597e-09,1.3180253983941742e-11,9.2398136798195195e-12,5.2877729181564342e-12,2.6758650705347967e-13,6.1534346363502537e-11,3.0588268252683177e-13,9.8836877493028407e-11,1.0437550067951355e-10,1.2936336655458288e-10,8.3374918313712306e-11,1.5066190501361712e-13,1.6101114510289708e-11,1.9467102790986596e-10,1.3684651248502454e-10,1.3667156451054089e-10,3.6553173113221451e-13,2.5401453317692111e-12,4.9877634210133389e-10,4.0090290202578718e-14,6.7949200679719715e-21,2.5709246244874788e-12,6.7014346964448503e-14,5.8341032915519438e-14,8.6131932317548975e-16,2.5022010099443526e-12,9.6623879723789917e-10,4.3105061124835027e-11,8.3006827076130014e-14,8.2692394455894075e-10,1.9550569109996483e-11,1.1841804893603098e-12,1.1359925641901038e-22,8.9266307704242856e-16,9.951184100062235e-16,8.0834120982220694e-16,2.6906217426434942e-16,2.969980763927328e-17,3.7818986308040472e-19,8.7903837773005218e-17,1.1360566436086648e-14,1.0546224004394879e-14,5.4176107214533279e-20,3.9881999438023249e-20,9.7439622921320191e-15,2.7274738949916145e-16,2.2128913870409411e-16,3.6036992350013083e-17,2.5007286247086648e-18,7.9193149333675104e-18,7.8275620765246218e-17,5.858963991949871e-21,5.4308508822431884e-18,9.0313082691231332e-18
8.218544423633178e-09,0.0044831706647416305,5.4796445665500119e-10,7.6639810685596098e-12,9.6042611142618914e-12,3.7935189070996875e-11,2.5587544798180837e-13,0.0,0.0,1.2939986190909936e-10,7.9947935782029015e-15,2.459661646144748e-17,4.2501544421863932e-18,7.2704916903351638e-18,5.7688920690764625e-30,7.309180398388863e-22,4.0096879391005644e-18,5.3068187743384951e-09,5.7905823726231245e-13,9.5372899721463977e-28,1.4307978612259347e-30,2.5336479664974439e-18,6.1064698102636872e-18,1.3407883009767186e-19,7.5798252787592369e-19,2.0148791697821284e-14,1.8079018230578059e-17,1.0035279387712168e-18,5.5553285315486864e-09,6.0801939593817036e-12,3.8164514602116989e-13,4.1059856556170536e-09,8.7054617474023179e-17,2.536424925832558e-21,7.3303167320846124e-15,7.4912942072316492e-15,0.88168480800000004,0.0,0.0094599896207727928,0.10884999925548229,3.3648046794569431e-09,3.1397422950553112e-09,1.5854750506978957e-09,1.4695222728717158e-11,1.0223917736231893e-11,5.8645223717942505e-12,2.9695615491956867e-13,6.4266018813501349e-11,3.4185605906173959e-13,1.0657683245738634e-10,1.1534032401797941e-10,1.3737289671864219e-10,9.1949576351033884e-11,1.6766757078706803e-13,1.7516622530983123e-11,2.1339910889792917e-10,1.488212724825904e-10,1.4811548854764114e-10,3.9901083139496952e-13,2.7274565268859607e-12,5.5319186063615756e-10,4.5305765773682865e-14,7.4113989217560192e-21,2.7781673968189539e-12,7.7375504484023111e-14,6.3236950806809634e-14,9.7596622007717214e-16,2.7090513347185212e-12,9.7736854560166506e-10,4.4338365538235431e-11,9.092453023211029e-14,8.6371549292088317e-10,2.0459719471066818e-11,1.36369344049798e-12,1.2869768853830381e-22,1.0399218791032139e-15,1.1640544415927088e-15,9.5811162806335279e-16,2.917151723216677e-16,3.4299248071286317e-17,4.483361785646879e-19,1.0946710143731421e-16,1.3140814156427904e-14,1.219971719459426e-14,6.7595810195369603e-20,5.1565670590554655e-20,1.0753843385560023e-14,3.016344990958777e-16,2.4893743562906453e-16,4.0362649576302538e-17,2.7683986077845035e-18,9.7922709366922532e-18,9.0547751728353627e-17,7.9613172585345659e-21,6.0912835214146166e-18,1.1023005982825453e-17
8.616282770448804e-09,0.004483170669315089,5.9225957524748784e-10,8.707483331881004e-12,1.0906005470228127e-11,4.3131758921843108e-11,3.0539850504556938e-13,0.0,0.0,1.4305167953191131e-10,9.2681381057684289e-15,3.1251985945500593e-17,4.9718900504851627e-18,8.4102770492061044e-18,6.8643096061632117e-30,7.9307387917806595e-22,4.6021067871526806e-18,5.6510085980911425e-09,6.4513395670030287e-13,1.3765452331004343e-27,1.8641507439082931e-30,2.948493086180182e-18,6.7465116330382409e-18,1.5582180583734501e-19,9.6149268799342523e-19,2.2008192404558309e-14,2.3101062022609701e-17,1.1774462870899948e-18,6.0315578364384801e-09,6.7686973622707297e-12,4.2307358035326971e-13,4.3476165300487118e-09,9.7362505010893157e-17,3.0939813863127517e-21,8.8729173416509024e-15,9.0730538377600755e-15,0.88168480800000004,0.0,0.0094599891146375618,0.10884999919770783,3.4904213095013522e-09,3.2422030675997204e-09,1.6210843394814031e-09,1.6300509160034825e-11,1.1253831525018218e-11,6.4706008613218537e-12,3.2775417984124794e-13,6.6868712436521644e-11,3.8003808247036632e-13,1.1438613603801545e-10,1.2683413389258303e-10,1.4526681425968295e-10,1.0091794716243818e-10,1.8558280026514852e-13,1.8941750182056511e-11,2.3282176084690684e-10,1.6112584579790373e-10,1.5984974547783561e-10,4.3278738184252624e-13,2.9159341107100006e-12,6.0992944525090693e-10,5.086977456682468e-14,8.0349257609884399e-21,2.9837700127101785e-12,8.8552941154791643e-14,6.8103891643021029e-14,1.0985105170871586e-15,2.927961620065213e-12,9.8759106449470616e-10,4.5472188452102448e-11,9.934016022123982e-14,8.988606253077534e-10,2.1328746997215121e-11,1.557024877629673e-12,1.4487054313663459e-22,1.2028841777828743e-15,1.3523426338793339e-15,1.1260306426432601e-15,3.1423773663692885e-16,3.9261794605851916e-17,5.2699238890712475e-19,1.3490029047416023e-16,1.5064036615369901e-14,1.398609046908612e-14,8.3448812226675023e-20,6.583801614712809e-20,1.1828319322252101e-14,3.323765150363671e-16,2.7867802120986915e-16,4.4974623105055495e-17,3.0532927143647973e-18,1.1961544002868099e-17,1.0401099239201491e-16,1.0659553631337511e-20,6.8009751331950679e-18,1.3318537109228384e-17
9.01402111726443e-09,0.004483170673961878,6.3755291049776552e-10,9.8319133116940229e-12,1.2306092367067467e-11,4.8736735525279199e-11,3.6144987673254299e-13,0.0,0.0,1.5742140722007541e-10,1.0673490945019293e-14,3.9237149159777809e-17,5.7713106406944508e-18,9.6543287512467921e-18,8.0929331327079308e-30,8.5709242242897901e-22,5.2492243006722505e-18,6.0018166000520661e-09,7.1546030646558489e-13,1.9517120378684774e-27,2.3968321232920573e-30,3.4050868694666617e-18,7.4128884426697374e-18,1.7987548021922377e-19,1.2064090810418492e-18,2.3937458131636648e-14,2.9154950024650719e-17,1.3726176346319069e-18,6.5219456748627865e-09,7.5008775609421657e-12,4.668891324853429e-13,4.5918750544171492e-09,1.0824747231737683e-16,3.7332194407617602e-21,1.0630665672336778e-14,1.0876966293676928e-14,0.88168480800000004,0.0,0.0094599886080386688,0.10884999913852454,3.6124742042778242e-09,3.3409552233806853e-09,1.6545652455300704e-09,1.799554176953628e-11,1.2328031602928252e-11,7.1053531248352671e-12,3.5993469580717793e-13,6.934523259975096e-11,4.2041700876146577e-13,1.2224605605864505e-10,1.3885143781504382e-10,1.5303339401063759e-10,1.1027487154429804e-10,2.0438881793266233e-13,2.0371497450156004e-11,2.5291965110253604e-10,1.7374648045062306e-10,1.7186404469118167e-10,4.667363546576128e-13,3.1051604891227041e-12,6.6889946728464538e-10,5.6778693363181533e-14,8.6591123726405712e-21,3.1869573951092095e-12,1.0053786331460252e-13,7.2922370597039313e-14,1.2288804297173116e-15,3.1591705949750083e-12,9.9700794367086644e-10,4.6514599182642508e-11,1.0827586825799732e-13,9.3239509667172372e-10,2.2158412062859189e-11,1.7640367184407588e-12,1.620178777000999e-22,1.3822836358187013e-15,1.561132977491771e-15,1.3130921275087858e-15,3.3653927630512947e-16,4.4583575060101481e-17,6.1462557557797387e-19,1.6465465718751957e-16,1.7129092450618845e-14,1.5904287034909492e-14,1.0202235803574642e-19,8.3099125527874174e-20,1.2970850961761265e-14,3.6507621863472444e-16,3.1061427412337186e-16,4.9888547755957598e-17,3.3563737824548337e-18,1.4451188086962632e-17,1.1873224372588043e-16,1.4081465437184132e-20,7.5623320832936598e-18,1.5946820531218572e-17
