Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216)
1.6625765366185332e-12,0.011238088214441534,4.5585595659314693e-14,1.5891042715253417e-19,1.4588881661777183e-19,6.6326338541553664e-19,9.0118276876011955e-26,0.0,0.0,2.9250648980976341e-15,4.9697530490081936e-23,3.4905176743184607e-28,3.9224309313857462e-28,3.7445521134725033e-29,3.518498816016908e-45,1.958010938330181e-29,2.4003044484311638e-23,7.8062390540215993e-15,1.2204243041089359e-22,2.3629340574719401e-52,4.9309219959757116e-48,5.5696626118792677e-30,3.3433119588630507e-25,6.0966080989871214e-26,1.0394082048189088e-36,1.1628495028599879e-23,3.3063438909315706e-38,2.4515251965682829e-27,2.2075094982383141e-14,1.1942451123182899e-21,2.7243944126966096e-19,1.9147776215391775e-11,1.6669084223954657e-29,1.8538974284537204e-38,1.6266433604025738e-32,7.8261832465447489e-33,0.88168480800000004,0.0,0.0094599999534404327,0.10884999999999673,2.7369357935921338e-11,2.7363086937428124e-11,1.913399836118531e-11,2.2143426148570601e-14,1.7388334387251297e-14,8.6941656034743058e-15,5.0024790941004448e-19,1.1108605254251942e-16,5.7852140899940062e-19,6.615718470306748e-17,3.1507651313541492e-17,1.5570655321637935e-16,6.4495502715324188e-21,2.5171339985149732e-19,3.9977679048965461e-18
2.0026511066343964e-12,0.011238088214548662,5.4969771255056182e-14,2.2357042429872032e-19,2.0793491457827131e-19,9.4522044885660464e-19,1.4916250695616344e-25,0.0,0.0,3.5260327615538605e-15,7.0809088546544874e-23,5.7740414134387421e-28,6.5277932442048586e-28,7.084059113452858e-29,7.9589677210229051e-45,3.2388944173987852e-29,3.4181539165134975e-23,1.1116985843608277e-14,2.0188267069302483e-22,6.9565634984635433e-52,1.0589142995367664e-47,1.0536890640743364e-29,5.5303098276868099e-25,8.6876609943426366e-26,2.408571865442813e-36,1.9235438866635042e-23,7.0598598764093366e-38,4.0552356663875471e-27,3.1436769345983069e-14,1.9755170288242803e-21,3.8799997715143026e-19,2.3065721320652942e-11,3.1535192073110132e-29,3.9582656835838321e-38,3.0773899935967135e-32,1.5244682780055197e-32,0.88168480800000004,0.0,0.0094599999439168268,0.10884999999999598,3.2967611327901569e-11,3.2958681457053429e-11,2.3046100838439776e-11,2.6672747727520769e-14,2.0945034534454538e-14,1.0472515006757788e-14,7.1177098528187893e-19,1.5817529458222417e-16,8.2302503410304578e-19,9.4212210073423959e-17,4.4871548362634753e-17,2.2171696035594862e-16,1.0668622228308259e-20,3.5814495467965608e-19,5.6962681683565525e-18
2.6828002466661232e-12,0.011238088214762972,7.3802607604807188e-14,3.8779330870185484e-19,3.6702415916954095e-19,1.6679036901812743e-18,3.4458448683987419e-25,0.0,0.0,4.7308328353471681e-15,1.2488800562952846e-22,1.3319113358146835e-27,1.5284165154896322e-27,2.1468896125330094e-28,3.4380607211834587e-44,7.4708669486369392e-29,6.0216394405492779e-23,1.9586390142066006e-14,4.6568208915216873e-22,5.6435026090880197e-51,4.3264372294752435e-47,3.1933291904181179e-29,1.2755600173080401e-24,1.5327387858397951e-25,1.0510360410620922e-35,4.4367871154826545e-23,2.8368197911448449e-37,9.3537403022990687e-27,5.5383870033946758e-14,4.5568953074254681e-21,6.8365305948250907e-19,3.090304542329922e-11,9.5571222027769565e-29,1.5901761050889686e-37,9.3267849873879002e-32,4.7618696303274615e-32,0.88168480800000004,0.0,0.0094599999248696134,0.10884999999999437,4.4164053843815835e-11,4.4148323765497398e-11,3.0868480230598568e-11,3.5731345939859189e-14,2.805840783687918e-14,1.402919995179692e-14,1.2515300685706655e-18,2.7858587170007765e-16,1.4466983132015473e-18,1.6597440694647591e-16,7.9060623526946123e-17,3.9052428546997414e-16,2.4607960739496493e-20,6.2972989490264051e-19,1.0047619118451749e-17
3.36294938669785e-12,0.011238088214977352,9.2721168885817464e-14,5.9854796932020542e-19,5.7279448955328301e-19,2.6022431649563393e-18,6.6287896399622603e-25,0.0,0.0,5.9394409714978496e-15,1.9475772605873246e-22,2.5586646238396569e-27,2.9769840071294367e-27,5.0491263711209359e-28,1.0128196416090219e-43,1.4351222369346182e-28,9.3796616849792986e-23,3.0511980525556166e-14,8.9458727253209672e-22,2.3961247629151726e-50,1.2525100875244583e-46,7.5102336551993816e-29,2.4501767003900752e-24,2.3909646750625697e-25,3.1271118889058984e-35,8.5227398993340049e-23,8.1120466596857967e-37,1.7967947576301953e-26,8.6273541869476338e-14,8.7538710947005879e-21,1.065094141407282e-18,3.8742275167558637e-11,2.2476944954214243e-28,4.5463881948168739e-37,2.1936010206649734e-31,1.1351951882114107e-31,0.88168480800000004,0.0,0.0094599999058223999,0.10884999999999262,5.536041047002442e-11,5.5335910457724008e-11,3.868843363228076e-11,4.4789885572627088e-14,3.5171746222117645e-14,1.7585866956185094e-14,1.9458209004150855e-18,4.3384049011566947e-16,2.2485651134045559e-18,2.5853785506152913e-16,1.2316796910627047e-16,6.0820133197429566e-16,4.7270154148420705e-20,9.7906253661369535e-19,1.5670293586960653e-17
4.723247666761304e-12,0.01123808821540635,1.3081573876245316e-13,1.1608571697234919e-18,1.1257754780128496e-18,5.1112801745967411e-18,1.8292170673246403e-24,0.0,0.0,8.3680957043891531e-15,3.821586041578306e-22,7.0379774263863047e-27,8.4504849321892481e-27,1.9820948498226553e-27,5.8586671546512032e-43,3.9470724296553694e-28,1.8359617309686927e-22,5.9736508326307306e-14,2.460620182004274e-21,2.9337782540092824e-49,7.3911759487984279e-46,2.9482884831427919e-28,6.738042393397021e-24,4.694611348350221e-25,1.7986807648118666e-34,2.3439510058154931e-22,4.6425267290351913e-36,4.9416660555190949e-26,1.688887332019658e-13,2.4077819365665699e-20,2.0856192657852902e-18,5.4426453358397307e-11,8.823782400564088e-28,2.6005657495959608e-36,8.6121972880587336e-31,4.4658283206447992e-31,0.88168480800000004,0.0,0.009459999867727973,0.10884999999998882,7.7752862175386447e-11,7.770491497997613e-11,5.432106163754236e-11,6.290679816725313e-14,4.9398325775040619e-14,2.469915093899016e-14,3.7935642351839046e-18,8.4876815364299794e-16,4.3809121434720031e-18,5.0608440010616296e-16,2.4116448913097869e-16,1.1900549523332803e-15,1.3000440444493867e-19,1.9087251419576668e-18,3.0754577003892232e-17
7.443844226888212e-12,0.011238088216265263,2.0803535727978966e-13,2.8558430695490162e-18,2.8059017345864777e-18,1.2722814677601791e-17,7.3317117597397734e-24,0.0,0.0,1.3271203575713511e-14,9.4926933662041509e-22,2.8008115136757292e-26,3.5959599588072872e-26,1.3167807364262544e-26,6.4887722636894832e-42,1.5703511224221261e-27,4.53678525786834e-22,1.4767930590244324e-13,9.7914287836954955e-21,8.9188825010390944e-48,9.0505637649356791e-45,1.9587480872751963e-27,2.6800560723640527e-23,1.1676660522971198e-24,1.9440062894750823e-33,9.3246464002799588e-22,5.3600858125107022e-35,1.9659356625878033e-25,4.1742886362137753e-13,9.5809320882481919e-20,5.157971494597553e-18,8.5817672393744519e-11,5.8622676015283999e-27,2.9987797806282739e-35,5.7228598540560671e-30,2.9089804785790433e-30,0.88168480800000004,0.0,0.0094599997915391105,0.10884999999997975,1.2253669558660545e-10,1.2241826106876448e-10,8.5557227140237469e-11,9.914001480910197e-14,7.7851144298723513e-14,3.8925543131602937e-14,9.2958572940000217e-18,2.0951384218397793e-15,1.0720373011838646e-17,1.2507007607517009e-15,5.9633561571255453e-16,2.9384541117612423e-15,5.1718489865234719e-19,4.6769325243753795e-18,7.6422937562363935e-17
1e-11,0.011238088217986764,2.8184115451737211e-13,5.1589056654338208e-18,5.1026474951099707e-18,2.3103663419117429e-17,1.9006145033442006e-23,0.0,0.0,1.7933700401635591e-14,1.7198181432313528e-21,7.1905384623021071e-26,1.0051804812759147e-25,5.2385463598905855e-26,4.1723741095774445e-41,4.0299510429342674e-27,8.1718278148252815e-22,2.6613755489087502e-13,2.5133826954145729e-20,1.6658805607788806e-46,6.6805909830309838e-44,7.7930535441043692e-27,6.8753373568021746e-23,2.1184937779391145e-24,1.2145818860343368e-32,2.3926736493614671e-21,3.601725273144883e-34,5.0447181782637862e-25,7.5207195586641737e-13,2.459265335827183e-19,9.2992793494702164e-18,1.153392592884765e-10,2.3323736900608837e-26,2.0105133286618055e-34,2.2776489671286705e-29,1.1354466597918435e-29,0.88168480800000004,0.0,0.009459999719955323,0.10884999999996951,1.6461230538405364e-10,1.6439907126875595e-10,1.1487010793075137e-10,1.3318259018174188e-13,1.045838940704081e-13,5.2291895757428436e-14,1.658959348552463e-17,3.7693405843652475e-15,1.910324827640737e-17,2.25305966143131e-15,1.0749458247315319e-15,5.2882874394528093e-15,1.3270959409218826e-18,8.3460489019466118e-18,1.3851190253820459e-16
1.2885037347142026e-11,0.011238088217986764,3.6660193003415181e-13,8.5852221890969027e-18,8.5307315545761627e-18,3.8578602700482758e-17,3.9752837651784667e-23,0.0,0.0,2.3260966489611014e-14,2.8661699135486262e-21,1.4960915359316746e-25,2.1843722319526077e-25,1.3006039766807627e-25,1.1604506785796508e-40,8.383024247719211e-27,1.3551832504893705e-21,4.4153829762371748e-13,5.2290078999770449e-20,5.1861241115420404e-46,1.9012144055940093e-43,1.9348708140776642e-26,1.4299195219223779e-22,3.5347844492346307e-24,3.3604386111890185e-32,4.9768679005182037e-21,1.0094520139770084e-33,1.0493456356923121e-24,1.2474644666839746e-12,5.1163227191874425e-19,1.5433633359204475e-17,1.4869145965991547e-10,5.7908661289881748e-26,5.6326647714323855e-34,5.6555747217185906e-29,2.8023119523756252e-29,0.88168480800000004,0.0,0.0094599996391613768,0.10884999999995591,2.1209989063305182e-10,2.1174640580150775e-10,1.4791339943917734e-10,1.7160447249374221e-13,1.3475580197128976e-13,6.7377817341853461e-14,2.729376753558927e-17,6.2445524614906517e-15,3.138883697638384e-17,3.7367350072095735e-15,1.783782751254284e-15,8.7634189166567966e-15,2.7604374303569285e-18,1.373048419904469e-17,2.3091284199214236e-16
1.832623046739584e-11,0.01123808821971317,5.3067846205277927e-13,1.7509192229347984e-17,1.7496702179851229e-17,7.8948168495176015e-17,1.124214183674839e-22,0.0,0.0,3.349590990675276e-14,5.8441326737104521e-21,4.1859920991210965e-25,6.6467329605862381e-25,4.8515262744098356e-25,5.7555608346629684e-40,2.3443784045527132e-26,2.7377010858430272e-21,8.9268706420366968e-13,1.4627473303733267e-19,4.0806522188720953e-45,9.7315870964139476e-43,7.2178916920216047e-26,3.9973026738402198e-22,7.223018862162943e-24,1.7294105845102791e-31,1.3916333001818483e-20,4.8415172976743849e-33,2.9343276983291584e-24,2.5210554543696599e-12,1.4311699051797059e-18,3.1224511788422781e-17,2.1168690956537822e-10,2.1602523358175903e-25,2.6979885173624042e-33,2.110364793670364e-28,1.0677640035237803e-28,0.88168480800000004,0.0,0.0094599994867836257,0.10884999999992447,3.0165687469904073e-10,3.0094329439541161e-10,2.1011496322107703e-10,2.4406687819681846e-13,1.916596425959195e-13,9.582965749532975e-14,5.4321178052193714e-17,1.259062275046184e-14,6.2321744375471666e-17,7.5501082060469465e-15,3.6078561441067319e-15,1.7678751308759459e-14,7.7188510560827447e-18,2.7324300436107776e-17,4.7109466161460587e-16
2.3767423587649655e-11,0.011238088221444469,7.002745171553863e-13,2.9733231709150508e-17,2.9827445450779027e-17,1.3430282305075891e-16,2.4210170364400731e-22,0.0,0.0,4.3976664129119844e-14,9.9076457839233965e-21,8.9257724017747617e-25,1.5242482241491572e-24,1.276966428872191e-24,1.9174052839919776e-39,4.9964358252922332e-26,4.6001721076757241e-21,1.5011141648270794e-12,3.1182969804053418e-19,2.0559574594861108e-44,3.3213242640866262e-42,1.8999172621159771e-25,8.5160584669296279e-22,1.2269623276518271e-23,5.8842556069806849e-31,2.965532367607512e-20,1.5369623126223837e-32,6.2532860301991674e-24,4.2376647413132609e-12,3.0508694720204687e-18,5.2540770112883502e-17,2.7480383202577744e-10,5.6863173278770034e-25,8.5545245029412847e-33,5.5564711244025796e-28,2.8813204195534715e-28,0.88168480800000004,0.0,0.0094599993344058574,0.10884999999988543,3.9120730130387421e-10,3.900091226968177e-10,2.7216229458273769e-10,3.1652802693566139e-13,2.4856333708698087e-13,1.2428140142831502e-13,8.9978327711005319e-17,2.1116314846735285e-14,1.0299525679858272e-16,1.2688404571358314e-14,6.0692350247924326e-15,2.9665166044117905e-14,1.6448875096147255e-17,4.5256119403724383e-17,7.9903321795896657e-16
2.9208616707903467e-11,0.011238088223180653,8.7539995086639561e-13,4.5366543653952004e-17,4.5650928210377207e-17,2.051305334688106e-16,4.467299087864915e-22,0.0,0.0,5.4703879616357421e-14,1.5082081878634762e-20,1.6311738423484785e-24,2.9782173107206667e-24,2.7704530773967029e-24,5.1041779888625647e-39,9.1261744097098105e-26,6.9415286159834077e-21,2.2668067988202929e-12,5.6971809898831203e-19,7.8605591005065908e-44,9.0977781852870148e-42,4.1221982112289496e-25,1.5549207525567576e-21,1.8712743467528184e-23,1.5804103961677043e-30,5.4159803020747295e-20,3.8955606057547369e-32,1.14210360954403e-23,6.3967364850580235e-12,5.5737905813017779e-18,7.9392884724526042e-17,3.3804203050075948e-10,1.2337507307030031e-24,2.1656394127595655e-32,1.2058983537964813e-27,6.3978784223862714e-28,0.88168480800000004,0.0,0.0094599991820280664,0.10884999999983884,4.8075081370446593e-10,4.7894409316311625e-10,3.3405578176655851e-10,3.889887148243543e-13,3.0546756202512246e-13,1.5273338973343716e-13,1.3386922108460706e-16,3.1804115076168387e-14,1.5289387327824673e-16,1.9149122682052413e-14,9.1686175725375051e-15,4.4702822592530785e-14,3.0041127109609407e-17,6.732563856321922e-17,1.2168421353419054e-15
4.0091002948411096e-11,0.011238088226667655,1.2422753800962381e-12,8.7266883783242221e-17,8.8251572733734967e-17,3.9501893901765636e-16,1.1508473517603025e-21,0.0,0.0,7.6900102545880387e-14,2.8858149068414717e-20,4.1239587091466504e-24,8.4930767718298718e-24,9.1891557092739154e-24,2.4024992692645421e-38,2.3046797308592482e-25,1.3057105948521324e-20,4.2699373667196858e-12,1.4394883215791397e-18,6.9649689274542323e-43,4.6348665492144936e-41,1.3674143728257127e-24,3.9238777970658774e-21,3.5927965269501091e-23,7.4593415448197215e-30,1.3673878696759465e-19,1.6706399066028961e-31,2.8838256218676958e-23,1.204020770587232e-11,1.4082118859428957e-17,1.4974341746466608e-16,4.6488152788108142e-10,4.0926324531244586e-24,9.264501262080004e-32,4.0024539532157765e-27,2.2136243786264018e-27,0.88168480800000004,0.0,0.0094599988772724238,0.1088499999997232,6.5981578130390178e-10,6.5642220980985167e-10,4.5738265826549437e-10,5.339115200525997e-13,4.1928001890390827e-13,2.0963931498168271e-13,2.4497866674834018e-16,5.9601675342415591e-14,2.7859661789758496e-16,3.602854056630841e-14,1.7283966681125861e-14,8.3858878409311785e-14,7.5847626985300354e-17,1.2318328937087405e-16,2.3297893132686314e-15
5.0973389188918725e-11,0.01123808823017415,1.6313834457476515e-12,1.440892273477078e-16,1.4632810575079674e-16,6.5254147375316972e-16,2.379823858192621e-21,0.0,0.0,1.0008978503423747e-13,4.7376945184998758e-20,8.3774036646448269e-24,1.9146227118892599e-23,2.2961341978280776e-23,7.6959346594218462e-38,4.6760899075292569e-25,2.1076401935919923e-20,6.9019645517677294e-12,2.9221340471482445e-18,3.2683329558175362e-42,1.5925088886087686e-40,3.4171509697475515e-24,7.9557785009740132e-21,5.9168325401930376e-23,2.4005719039629122e-29,2.7737030098949096e-19,5.0380607556300124e-31,5.8504340825876161e-23,1.9447017153533189e-11,2.8584469813197383e-17,2.423598065920525e-16,5.9220382946980037e-10,1.0227516393122667e-23,2.7879963462294542e-31,1.0007313323784457e-26,5.7181668672026159e-27,0.88168480800000004,0.0,0.009459998572516698,0.10884999999957781,8.3884894220364791e-10,8.3337926293129781e-10,5.8009869041728703e-10,6.788412450370714e-13,5.3310215015917224e-13,2.6655001755602216e-13,3.8476849679748615e-16,9.5844667373064083e-14,4.3573498234924949e-16,5.8168277532689743e-14,2.7959455701259223e-14,1.3498965429281162e-13,1.5385833688613793e-16,1.934408656622673e-16,3.8265117730925702e-15
6.185577542942635e-11,0.011238088233700072,2.0428067152191898e-12,2.1676193448741654e-16,2.2096725124638539e-16,9.8184698284689243e-16,4.3072361222060524e-21,0.0,0.0,1.2427840022656654e-13,7.0854916813614371e-20,1.4899818661427751e-23,3.7422137958730156e-23,4.8482069734164465e-23,1.9941364255484271e-37,8.3058033265087504e-25,3.0991452871224691e-20,1.0162758578396881e-11,5.1930156518979724e-18,1.1690611171906035e-41,4.4383444844559038e-40,7.2158921042252581e-24,1.4121325574219543e-20,8.8743637415688214e-23,6.2377421673830991e-29,4.9255446949402017e-19,1.2446272139731604e-30,1.0390501533980497e-22,2.8612486373925803e-11,5.0794848941939772e-17,3.5732990339682988e-16,7.200072845833367e-10,2.1597283768804401e-23,6.8734417813259964e-31,2.1143244804351522e-26,1.2411747318228141e-26,0.88168480800000004,0.0,0.0094599982677608784,0.10884999999940299,1.0178473351222879e-09,1.0098169509525543e-09,7.0220712364329063e-10,8.2378378646643198e-13,6.4693911540963927e-13,3.2346809176546461e-13,5.504592314854248e-16,1.4038882086912265e-13,6.2079270817094847e-16,8.5547177907154633e-14,4.1200890717844846e-14,1.9793130537786913e-13,2.7322861829645099e-16,2.7669409597046582e-16,5.7241176611098477e-15
7.273816166993398e-11,0.011238088237245382,2.4766266930412238e-12,3.0620935059125777e-16,3.1325033503593286e-16,1.3870666876721678e-15,7.1186960137026233e-21,0.0,0.0,1.4947136469292328e-13,9.9508029239082724e-20,2.4199084649704038e-23,6.6362247321362089e-23,9.14130098609219e-23,4.5071402955703807e-37,1.3469735060219535e-24,4.2794999805603105e-20,1.4052178488536341e-11,8.4260360386722733e-18,3.5364250504597348e-41,1.0851076743191692e-39,1.3606941533902207e-23,2.2884407046201643e-20,1.249540338016994e-22,1.4101514124026104e-28,7.9859132003473776e-19,2.7015840672324612e-30,1.6848659241746443e-22,3.9531987674202213e-11,8.2412418021209251e-17,4.9474047681994071e-16,8.4829026243143754e-10,4.0726069428575967e-23,1.4887301466561573e-30,3.9891621585767522e-26,2.3981269698341293e-26,0.88168480800000004,0.0,0.0094599979630049617,0.108849999999199,1.1968080544815669e-09,1.1857369506249035e-09,8.2371115541115697e-10,9.6874454881244225e-13,7.6079572927782109e-13,3.803959567078722e-13,7.3960296328894796e-16,1.9309325960778725e-13,8.3073236464678433e-16,1.1814425136016576e-13,5.7013978049709223e-14,2.7252359490297738e-13,4.4300397298907165e-16,3.7170720158197568e-16,8.0391293494494101e-15
8.788356930459309e-11,0.011238088242211688,3.1178118877483988e-12,4.6030152629019555e-16,4.7302017583336352e-16,2.0849095012047877e-15,1.287645417554294e-20,0.0,0.0,1.8621468170802834e-13,1.4839398344436293e-19,4.2697573588383719e-23,1.3147105934228351e-22,1.9393715243580139e-22,1.2133625121465782e-36,2.370837841061754e-24,6.2354072455868373e-20,2.0511177853353314e-11,1.484221287777351e-17,1.432378106650268e-40,3.3321169938130489e-39,2.8872382977970489e-23,4.0236800549647936e-20,1.8691892279818771e-22,3.7872580350195764e-28,1.4051092517857872e-18,6.9260479009000969e-30,2.9651276722301832e-22,5.7639983370676406e-11,1.4515196948900938e-16,7.2348451984974206e-16,1.0276214332905538e-09,8.6416827028200222e-23,3.8027176467784128e-30,8.4720218064433458e-26,5.2585944169140537e-26,0.88168480800000004,0.0,0.0094599975388650372,0.10884999999886713,1.4458062264680568e-09,1.4297125445473801e-09,9.9181249502816463e-10,1.1705307528694034e-12,9.1929478799599025e-13,4.596448306549407e-13,1.0381641457414856e-15,2.7977577630065864e-13,1.159853547734615e-15,1.7215745657626292e-13,8.3311912994909831e-14,3.9544236085587108e-13,7.7948802324195635e-16,5.2164173859664457e-16,1.1984492091781326e-14
9.999999999999999e-11,0.011238088247215323,3.6622496946928592e-12,6.09856323934398e-16,6.2881562820139381e-16,2.7619587380909427e-15,1.9366034403265625e-20,0.0,0.0,2.1702699302968393e-13,1.9539715122199853e-19,6.2975242229584513e-23,2.1101704297871892e-22,3.2489849547062444e-22,2.4025692103992927e-36,3.4890327237034583e-24,8.0616154259577222e-20,2.6554604901256242e-11,2.1856081277020571e-17,3.7523845572324232e-40,7.3115430407771564e-39,4.8375722450183153e-23,5.9163572036665223e-20,2.466412033927548e-22,7.4806772631495576e-28,2.0672140359501138e-18,1.329071953810624e-29,4.3631437592037346e-22,7.455841029448104e-11,2.1372728179104811e-16,9.3804405170356604e-16,1.1717513325464138e-09,1.447922752357732e-22,7.2730780814182299e-30,1.4205554069487169e-25,9.0337695934710278e-26,0.88168480800000004,0.0,0.0094599971995500132,0.10884999999856186,1.644945105274539e-09,1.6241778893053068e-09,1.1254616229366987e-09,1.3320013851846526e-12,1.0461361248628397e-12,5.2306495395284101e-13,1.3035013799091519e-15,3.6007785490280833e-13,1.4503617013883611e-15,2.2258057844105744e-13,1.0795429622730094e-13,5.0954162718501556e-13,1.1468273881247021e-15,6.5485388359425171e-16,1.5771777470334883e-14
