Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199)
1.8658897282575698e-06,0.0025160833387946843,4.6252318226126935e-13,1.2877354277600106e-12,1.3295065550270125e-12,8.0140816769111264e-12,1.4286808096930516e-12,0.0,0.0,5.0786205284526005e-10,1.9478605134394413e-12,6.4748212413756353e-18,3.5648796991361205e-19,5.4922536181941776e-20,1.5057047707929347e-38,1.5608527384024237e-27,4.9585411896844381e-21,1.4764378250942354e-10,1.4121305627087965e-12,3.1224068416123188e-30,2.2467949725960854e-33,1.2116641349785715e-19,2.8646690302961482e-22,1.2504551214596561e-22,4.0695532486339552e-18,7.7203019504836004e-16,1.1294186932477274e-20,4.6151786562039246e-21,1.0703623403974552e-09,1.3033079539356034e-11,2.699810051600449e-13,3.3051534414836187e-11,9.6448993850107292e-19,1.5257354344998627e-26,3.0839115695219099e-19,7.0636865458768065e-19,0.88168480800000004,0.0,0.0094599993600453583,0.1088499990051871,2.4203252926677009e-11,1.9901655997355016e-11,1.2971435545075937e-11,1.7301443146916395e-12,6.1454909678118904e-13,3.6263287566032326e-13,4.9240523986470712e-13,2.0116038988779235e-11,1.133706566359168e-12,6.0255309863667091e-11,1.4436918245774001e-10,4.1995855680750511e-11,2.0523416935061981e-10,2.9050107738322234e-13,2.9121952369875052e-12,7.9463025564445662e-11,4.8999617856671337e-11,4.6849904596710432e-12,1.8845153245369552e-12,2.6974821529956286e-13,9.9757778230987068e-11,4.0496901278513477e-14,1.0278954868342142e-15,1.3929313100865589e-12
1.953131532059888e-06,0.002516083338946276,4.6474431882739598e-13,1.3629321607555443e-12,1.4053439685081426e-12,8.4917537247406463e-12,1.5888346101463133e-12,0.0,0.0,5.4201463131932911e-10,2.186203031393917e-12,7.5697819485639138e-18,4.1147498860732421e-19,6.10507984496068e-20,1.5961892045590031e-38,1.6467280624619353e-27,5.5168558609384218e-21,1.5575040762073974e-10,1.5659637555586261e-12,3.7126325284804702e-30,1.8209990262204941e-33,1.3567804900187349e-19,3.041017983327664e-22,1.3936312722327795e-22,4.7868636101447667e-18,8.1615459640313498e-16,1.377175261235701e-20,5.1241850955865835e-21,1.1362119462513125e-09,1.4451984512427622e-11,2.8855790339848365e-13,3.3468944213104189e-11,1.0197032830437721e-18,1.7661617323372244e-26,3.5714584294809383e-19,8.0129239010339221e-19,0.88168480800000004,0.0,0.0094599993289603574,0.1088499989560336,2.4255585590383146e-11,1.9979031622659797e-11,1.2973899239079819e-11,1.8187394154260141e-12,6.4274715104162964e-13,3.7954714458495487e-13,5.1502821189847022e-13,2.0120540328783345e-11,1.1918277350607596e-12,6.0417757214139432e-11,1.466927141601884e-10,4.2169072203539327e-11,2.1697523991342839e-10,3.0407127320182488e-13,2.9243324350795864e-12,8.4359596977487737e-11,5.1847073113845608e-11,5.129103323480867e-12,1.8923873257670144e-12,2.7047105956310373e-13,1.061220961557426e-10,4.2391309150204822e-14,1.0894632119253491e-15,1.3932692174777709e-12
2.0403733358622058e-06,0.0025160833390990237,4.6676609144616912e-13,1.4382959903473458e-12,1.4811407931521325e-12,8.9716085530193405e-12,1.7578685643841482e-12,0.0,0.0,5.7649273296482635e-10,2.4401138876681479e-12,8.7859659991357109e-18,4.7193293559930192e-19,6.7520315502680078e-20,1.6866460706608226e-38,1.7324992637826061e-27,6.1056423726444547e-21,1.6384685202397154e-10,1.7280206998717702e-12,4.3776438430008763e-30,-2.8662929836048451e-34,1.5111125060884802e-19,3.218444201067544e-22,1.5444623835901496e-22,5.5851272790940551e-18,8.6031516833972136e-16,1.6629524190957837e-20,5.6612980370934561e-21,1.2024633191546703e-09,1.5946669538967423e-11,3.073587950172897e-13,3.3849421391852368e-11,1.0749638107747734e-18,2.0288278125786572e-26,4.1042893329729329e-19,9.0306233248136047e-19,0.88168480800000004,0.0,0.0094599992977723105,0.10884999890679484,2.4300677691554922e-11,2.0051001067595168e-11,1.2975658888050528e-11,1.9072638571637552e-12,6.7089483958253357e-13,3.9643176023333849e-13,5.3761081073418662e-13,2.01237552109711e-11,1.2499028182676579e-12,6.055536020363012e-11,1.4880565572884725e-10,4.2328935512475532e-11,2.2870442740616551e-10,3.1761770536887499e-13,2.9355190527412946e-12,8.9294296917348864e-11,5.4715403283117779e-11,5.5931192321881069e-12,1.8996406904421871e-12,2.7108361293440897e-13,1.1254118860529539e-10,4.4282403164437353e-14,1.1511901450119426e-15,1.3935105628023195e-12
2.1276151396645237e-06,0.0025160833392528356,4.6861820000875552e-13,1.5137947469520251e-12,1.5568668051274638e-12,9.4534564897875252e-12,1.9357760969910035e-12,0.0,0.0,6.1126531115876702e-10,2.7097318014485304e-12,1.0130088878157739e-17,5.381203266427311e-19,7.4331181810663784e-20,1.7770989468531156e-38,1.8181355163282676e-27,6.724768293053717e-21,1.7193112915094691e-10,1.8982904333579935e-12,5.1226648852579879e-30,3.0208244872064309e-33,1.6747611277733131e-19,3.3968486133064744e-22,1.7028799928123568e-22,6.4685833662705683e-18,9.0449996182419905e-16,1.9901692429886924e-20,6.226485952580759e-21,1.2690795283624257e-09,1.7517029800070455e-11,3.2636423433337006e-13,3.419679864162596e-11,1.1302564737838881e-18,2.314295697888629e-26,4.6835580569537101e-19,1.0117427129018926e-18,0.88168480800000004,0.0,0.0094599992664813962,0.10884999885747532,2.4340085967001159e-11,2.0118648882255253e-11,1.2976916389845649e-11,1.9957012427289491e-12,6.9899090747282473e-13,4.1328584702970744e-13,5.6015201982274516e-13,2.012605280901018e-11,1.307921008708035e-12,6.0673422691711156e-11,1.507291752528756e-10,4.2478133831899923e-11,2.4041822929764762e-10,3.3113966431698193e-13,2.9459466558585165e-12,9.4265894697883296e-11,5.7604449860456993e-11,6.0770021344669994e-12,1.9064001181111297e-12,2.7160942446330914e-13,1.1901318791613587e-10,4.617008332552867e-14,1.2130575319491492e-15,1.3936830398286018e-12
2.2148569434668417e-06,0.0025160833394076354,4.7032530573898251e-13,1.5894009531851656e-12,1.6324976932365087e-12,9.9371358022627665e-12,2.1225474473960138e-12,0.0,0.0,6.4630482728371489e-10,2.9951821728778449e-12,1.1608868340889945e-17,6.1029421485396305e-19,8.1483402262487702e-20,1.8674638681282081e-38,1.9036399193497593e-27,7.374100877392122e-21,1.8000169531311844e-10,2.0767602042222011e-12,5.9530235455150067e-30,3.4958398195435455e-33,1.8478247160619256e-19,3.5761449735290569e-22,1.8688178319313854e-22,7.4414304706325659e-18,9.486996131414641e-16,2.3623270490801431e-20,6.819711100207054e-21,1.336028422571221e-09,1.9162944031042242e-11,3.4555680814502663e-13,3.4514537185326592e-11,1.1855694791432292e-18,2.6230788072573374e-26,5.3103183652872443e-19,1.1273914649146776e-18,0.88168480800000004,0.0,0.0094599992350877966,0.10884999880807893,2.4375034694899508e-11,2.0182839652547475e-11,1.297781539877783e-11,2.0840382824471429e-12,7.2703448565895662e-13,4.3010878058460648e-13,5.8265113449907537e-13,2.0127695576929568e-11,1.3658735464442926e-12,6.0776132544610105e-11,1.5248254235098375e-10,4.2618805557606896e-11,2.5211391590351391e-10,3.4463664354316407e-13,2.9557673880801034e-12,9.9273398481287072e-11,6.0514088702256553e-11,6.5807152379069296e-12,1.9127646106859528e-12,2.7206708651961539e-13,1.2553661148454193e-10,4.8054278195099578e-14,1.2750503728316851e-15,1.3938063588040504e-12
2.3020987472691597e-06,0.0025160833395633537,4.7190801631919832e-13,1.6650910552150162e-12,1.7080140764268284e-12,1.0422508085419664e-11,2.3181703016513734e-12,0.0,0.0,6.8158684542274009e-10,3.2965785838343371e-12,1.3229022322851098e-17,6.8871022471106721e-19,8.8976906267617192e-20,1.9577637002187573e-38,1.9889938662854566e-27,8.0535053379537284e-21,1.8805735408598005e-10,2.2634158691700174e-12,6.8741510529445502e-30,2.106330120516977e-34,2.0303995174745667e-19,3.7562580343804406e-22,2.0422096019775113e-22,8.507827529372336e-18,9.9290677915659605e-16,2.7830022048327243e-20,7.4409298253026172e-21,1.4032819500573968e-09,2.0884278182967628e-11,3.6492093710532459e-13,3.4805755858322747e-11,1.2408935778857053e-18,2.9556454824578116e-26,5.9855311658405688e-19,1.2500614316969565e-18,0.88168480800000004,0.0,0.0094599992035916958,0.10884999875860918,2.440648477131281e-11,2.0244261252830808e-11,1.2978457916993666e-11,2.1722642675222432e-12,7.5502501387453579e-13,4.4690013889612625e-13,6.0510769948024787e-13,2.0128869588112674e-11,1.4237533718139218e-12,6.0866789797629527e-11,1.5408324696310495e-10,4.2752651602428932e-11,2.6378936769635324e-10,3.5810830006265697e-13,2.9651023267665622e-12,1.04316006838421e-10,6.344422027051609e-11,7.1042212500596141e-12,1.9188129639890669e-12,2.7247124855323169e-13,1.3211028044057059e-10,4.9934939311963321e-14,1.3371566577067275e-15,1.3938945015121609e-12
2.3893405510714777e-06,0.0025160833397199346,4.7338370620975953e-13,1.7408447843054329e-12,1.7834006694466907e-12,1.0909454435756159e-11,2.5226303226019884e-12,0.0,0.0,7.1708967446963294e-10,3.6140241287605803e-12,1.4997267216495916e-17,7.7362259121720853e-19,9.6811562421960789e-20,2.0480463615857142e-38,2.0741704182151195e-27,8.7628464253344429e-21,1.9609718123276872e-10,2.4582422099799263e-12,7.891581194126421e-30,4.1008593935367598e-33,2.2225800440680366e-19,3.9371219989325208e-22,2.2229909365156011e-22,9.6718948378723402e-18,1.0371156794879624e-15,3.2558394720308225e-20,8.0900951128055604e-21,1.4708155816055274e-09,2.2680888334902471e-11,3.8444269338971131e-13,3.5073261219187375e-11,1.2962214845680524e-18,3.3124223851068572e-26,6.7100714332128799e-19,1.3798014065378773e-18,0.88168480800000004,0.0,0.0094599991719932826,0.10884999870906918,2.4435191184845884e-11,2.0303459800761879e-11,1.2978916673717103e-11,2.2603706185711744e-12,7.8296217345306883e-13,4.6365966080482478e-13,6.2752145418810285e-13,2.0129707864544624e-11,1.481554827763691e-12,6.0947988738541187e-11,1.5554712036079505e-10,4.2881026385838923e-11,2.7544294354872942e-10,3.7155442064181966e-13,2.9740480553052936e-12,1.0939306964721521e-10,6.6394762213936163e-11,7.6474825699684162e-12,1.9246080587131311e-12,2.7283342694912249e-13,1.3873325461073105e-10,5.1812036416577812e-14,1.3993667502682337e-15,1.3939574382246843e-12
2.4765823548737957e-06,0.002516083339877326,4.7476701213250986e-13,1.8166446388235224e-12,1.8586455885289475e-12,1.1397872351443006e-11,2.7359115899943053e-12,0.0,0.0,7.5279405290127685e-10,3.9476125925307471e-12,1.6920316451280212e-17,8.6528420209367671e-19,1.0498720015977772e-19,2.1382304433720683e-38,2.1591845947985437e-27,9.5019932872911111e-21,2.0412046641758464e-10,2.6612231816514603e-12,9.0109512231360161e-30,5.8726555318132874e-33,2.4244593781600434e-19,4.1186792157973063e-22,2.4111011287553074e-22,1.0937715178987921e-17,1.0813217786523093e-15,3.7845458546172744e-20,8.7671602218509164e-21,1.5386078242048373e-09,2.4552622976911677e-11,4.0410963412315352e-13,3.5319575343591692e-11,1.3515474794825626e-18,3.6937977464879626e-26,7.4847348542707055e-19,1.5166570148192107e-18,0.88168480800000004,0.0,0.0094599991402927412,0.10884999865946171,2.4461746278952937e-11,2.0360870656272861e-11,1.2979244009349879e-11,2.3483505172149324e-12,8.108458372706729e-13,4.803872138727817e-13,6.4989229290307588e-13,2.0130306192429218e-11,1.5392734175738781e-12,6.1021766569021354e-11,1.5688845893698552e-10,4.3005008268127218e-11,2.87073376058764e-10,3.8497489617092589e-13,2.9826813296239501e-12,1.1450405700967119e-10,6.9365644259008662e-11,8.2104614404937671e-12,1.9301998456190971e-12,2.7316266494201462e-13,1.4540478095808474e-10,5.3685553900623981e-14,1.4616729006498595e-15,1.3940023537368067e-12
2.5638241586761136e-06,0.002516083340035484,4.7607028835970094e-13,1.8924754603116535e-12,1.9337397708072845e-12,1.1887673198844597e-11,2.9579969635127623e-12,0.0,0.0,7.8868287122101172e-10,4.2974294920053413e-12,1.9004879355563814e-17,9.6394664568939169e-19,1.1350361652067362e-19,2.2283491440892437e-38,2.244031534734303e-27,1.027081679318138e-20,2.1212666647922765e-10,2.8723421050461546e-12,1.0238002120990364e-29,1.0791413471341907e-33,2.6361294151368059e-19,4.3008790817397361e-22,2.6064795692417385e-22,1.2309335018629272e-17,1.1255215287862544e-15,4.3728849276642161e-20,9.4720777318300777e-21,1.6066398120803662e-09,2.649932478229945e-11,4.239106497772502e-13,3.5546961090090411e-11,1.4068670890273875e-18,4.1001244812396926e-26,8.3102441797217918e-19,1.660671445682056e-18,0.88168480800000004,0.0,0.0094599991084902534,0.10884999860978922,2.4486613279735287e-11,2.0416841388625034e-11,1.2979477693099679e-11,2.4361985997964506e-12,8.3867602667367238e-13,4.9708276634348231e-13,6.7222023013956351e-13,2.0130733355473096e-11,1.5969056032257388e-12,6.1089722725193521e-11,1.5812014874646676e-10,4.312545542762436e-11,2.9867969099250161e-10,3.9836969909548913e-13,2.991063168144965e-12,1.196485348280044e-10,7.2356804920487529e-11,8.7931200684127101e-12,1.9356280244148e-12,2.7346606186718608e-13,1.5212425312422935e-10,5.555548764555342e-14,1.524068860778554e-15,1.3940344281113441e-12
2.6510659624784316e-06,0.0025160833401943706,4.7730407006916529e-13,1.9683240812174245e-12,2.0086764841056198e-12,1.2378780109984235e-11,3.1888683822994874e-12,0.0,0.0,8.2474092716841745e-10,4.6635529978054244e-12,2.125766021623182e-17,1.0698602578997193e-18,1.2236057787606523e-19,2.3184589456355874e-38,2.3286802466151205e-27,1.1069188184979213e-20,2.2011536845269579e-10,3.0915818163220481e-12,1.1578577465009085e-29,5.0412068398462272e-33,2.8576810571805813e-19,4.4836771112892953e-22,2.8090672520668711e-22,1.3790765699101049e-17,1.1697121368579923e-15,5.0246716245771055e-20,1.0204799998670084e-20,1.6748949599924017e-09,2.8520831982007294e-11,4.438358264587818e-13,3.5757446491924511e-11,1.4621767891667082e-18,4.5317231162434937e-26,9.1872552191653854e-19,1.811886063131121e-18,0.88168480800000004,0.0,0.0094599990765860172,0.10884999856005394,2.4510154746011628e-11,2.0471647897859931e-11,1.2979644598603561e-11,2.5239106960123791e-12,8.6645287207416761e-13,5.1374636178967776e-13,6.9450536837868384e-13,2.0131038426595628e-11,1.6544486329439517e-12,6.1153111473739465e-11,1.5925378588416739e-10,4.3243051360875063e-11,3.1026114456742373e-10,4.1173886269566428e-13,2.999242322773814e-12,1.2482614553040267e-10,7.5368189266095126e-11,9.3954207164396872e-12,1.9409243369827337e-12,2.7374918473416234e-13,1.5889117982513455e-10,5.7421842074271714e-14,1.5865495795289404e-15,1.3940573419457695e-12
2.7383077662807496e-06,0.0025160833403539504,4.7847735453375077e-13,2.0441790330035687e-12,2.0834509151788536e-12,1.2871126243111812e-11,3.4285071125370873e-12,0.0,0.0,8.6095470945144474e-10,5.0460547515463457e-12,2.3685357483122352e-17,1.183274165864282e-18,1.3155783439269693e-19,2.4084680752829524e-38,2.4131482626312412e-27,1.1896984311261418e-20,2.2808626166800303e-10,3.318924783796866e-12,1.3038623723342641e-29,8.6690005811897332e-33,3.0892043695828539e-19,4.6670341402758351e-22,3.0188096274602182e-22,1.5385984606427635e-17,1.2138913989015956e-15,5.7437674588216058e-20,1.0965282527916644e-20,1.74335866635383e-09,3.0616979439515905e-11,4.6387632125454006e-13,3.5952847714534664e-11,1.5174737944522973e-18,4.988884523580016e-26,1.0116362463413235e-18,1.9703409196715288e-18,0.88168480800000004,0.0,0.009459999044580206,0.10884999851025776,2.4532654855438655e-11,2.0525509378334031e-11,1.2979763678653368e-11,2.6114836112642097e-12,8.9417658488677123e-13,5.3037810024667756e-13,7.1674787555753835e-13,2.0131256234609596e-11,1.7119003979240273e-12,6.1212914723043656e-11,1.6029979017480813e-10,4.3358340314617685e-11,3.2181717312348873e-10,4.2508246592437219e-13,3.0072575815168125e-12,1.3003659263127322e-10,7.8399747190123817e-11,1.0017325770690922e-11,1.9461140328428806e-12,2.7401639182939967e-13,1.6570516006533456e-10,5.9284628035589795e-14,1.649110960776963e-15,1.3940736962084249e-12
2.8255495700830676e-06,0.0025160833405141947,4.7959780347864742e-13,2.1200303015059364e-12,2.1580598229439247e-12,1.336465332686424e-11,3.6768939515418549e-12,0.0,0.0,8.9731220639892969e-10,5.4450005910843726e-12,2.6294663126166226e-17,1.304436334112787e-18,1.4109512652576112e-19,2.4984286907156029e-38,2.4974449163928685e-27,1.2754085829537069e-20,2.3603911595239397e-10,3.5543532002274491e-12,1.4624191077154753e-29,2.3246399812152341e-33,3.330788708390191e-19,4.850915641332863e-22,3.2356519213543181e-22,1.7098936301448458e-17,1.258057589170894e-15,6.5340761528273571e-20,1.1753482844448032e-20,1.8120180581006357e-09,3.2787599499771483e-11,4.8402424982293197e-13,3.6134789709786863e-11,1.5727559235483326e-18,5.4718724949950817e-26,1.1098104353249713e-18,2.1360751780191679e-18,0.88168480800000004,0.0,0.0094599990124730124,0.10884999846040247,2.4554335498128718e-11,2.0578601103526573e-11,1.2979848503608809e-11,2.6989149463135431e-12,9.2184743757677037e-13,5.4697812443959502e-13,7.3894796925288455e-13,2.0131411481880667e-11,1.7692593137128024e-12,6.1269900676055961e-11,1.6126751220297644e-10,4.3471754999022103e-11,3.3334735346691151e-10,4.3840062243216303e-13,3.0151396726995714e-12,1.3527962830992999e-10,8.1451432049289289e-11,1.0658797789292838e-11,1.9512170985955295e-12,2.7427109273751627e-13,1.7256586358782593e-10,6.1143861283407202e-14,1.7117496688511319e-15,1.3940853547559516e-12
2.9127913738853856e-06,0.0025160833406750785,4.8067200324043366e-13,2.1958691187762692e-12,2.2325012447585155e-12,1.3859310422805376e-11,3.934009394672434e-12,0.0,0.0,9.3380273651467948e-10,5.8604511940595693e-12,2.9092262112634266e-17,1.4335936094402006e-18,1.50972180135316e-19,2.5884016471249308e-38,2.5815352088803676e-27,1.3640373367409983e-20,2.4397376350364403e-10,3.7978490555775858e-12,1.6341432470877222e-29,5.9934772983885306e-33,3.5825228245338357e-19,5.0352911351547737e-22,3.4595400059238494e-22,1.8933533595547474e-17,1.3022093532571144e-15,7.3995396460902446e-20,1.2569359328844661e-20,1.8808617713091931e-09,3.5032522658423182e-11,5.042725851336982e-13,3.6304725076067116e-11,1.6280214643568929e-18,5.9809261355166804e-26,1.2132968188605526e-18,2.309127452562676e-18,0.88168480800000004,0.0,0.0094599989802646202,0.10884999841048966,2.4575369501488311e-11,2.0631062604635714e-11,1.2979908859217158e-11,2.7862029455124487e-12,9.4946574481357631e-13,5.6354660760611386e-13,7.6110590118994943e-13,2.0131521917940144e-11,1.8265242200301904e-12,6.1324670093012359e-11,1.6216533353181187e-10,4.3583639871660958e-11,3.4485137244118649e-10,4.5169347058214432e-13,3.0229131459522586e-12,1.4055504350420876e-10,8.452319968774027e-11,1.1319799537860322e-11,1.9562495154807437e-12,2.745159536226942e-13,1.7947301544232877e-10,6.2999561050264115e-14,1.7744629716746595e-15,1.3940936573128526e-12
3.0000331776877035e-06,0.0025160833408365765,4.8170565395949305e-13,2.2716877891519196e-12,2.3067742514273889e-12,1.4355052893004514e-11,4.1998337704689777e-12,0.0,0.0,9.7041679851371408e-10,6.292462648678814e-12,3.2084831952808791e-17,1.5709917595090537e-18,1.6118871445214705e-19,2.6782658995465726e-38,2.6654335515248632e-27,1.4555732586093824e-20,2.5189008475129648e-10,4.0493941935001779e-12,1.8196603078530459e-29,1.2169825402414518e-32,3.8444949481975719e-19,5.220133683723133e-22,3.6904249013138887e-22,2.0893658559739726e-17,1.3463456147669181e-15,8.3441344552082357e-20,1.341287441919474e-20,1.9498797622475428e-09,3.7351578081142442e-11,5.2461506626454493e-13,3.6463951481470966e-11,1.6832690518888262e-18,6.5162620608496156e-26,1.3221394674667177e-18,2.4895360872106926e-18,0.88168480800000004,0.0,0.0094599989479552081,0.10884999836052063,2.4595891999241024e-11,2.068300439732511e-11,1.297995172053245e-11,2.8733463729832755e-12,9.7703184863626956e-13,5.8008374376537002e-13,7.8322194516948533e-13,2.0131600434341627e-11,1.8836942991307476e-12,6.137769222568877e-11,1.6300075964645603e-10,4.3694269759586291e-11,3.5632900289688555e-10,4.6496116554030995e-13,3.0305976282454814e-12,1.4586266006761869e-10,8.7615007811686392e-11,1.2000294014605483e-11,1.9612240659475227e-12,2.7475305706724961e-13,1.8642638388978822e-10,6.4851748931262981e-14,1.8372486174924753e-15,1.3940995594667427e-12
3.174516785292339e-06,0.0025160833411613406,4.8367018489822092e-13,2.4232384771486384e-12,2.4548153683746763e-12,1.534964222456617e-11,4.7575303754376973e-12,0.0,0.0,1.0439826705021735e-09,7.2063723579567665e-12,3.8681555082105233e-17,1.8714885958900384e-18,1.8263910480975644e-19,2.8579542731348741e-38,2.8326748306621475e-27,1.6473228607297247e-20,2.6766745803666508e-10,4.5765591869015663e-12,2.2346268314757937e-29,1.0075285320118478e-32,4.3995039058431034e-19,5.5911274801720587e-22,4.1729866150645377e-22,2.520587167911461e-17,1.434568445421463e-15,1.0486778150627176e-19,1.5182684954130252e-20,2.0884041015186226e-09,4.2211397817080467e-11,5.655607901205393e-13,3.6754783518572035e-11,1.7937063242882058e-18,7.6665466263567627e-26,1.5560489758939784e-18,2.8725756012397697e-18,0.88168480800000004,0.0,0.0094599988830340632,0.10884999826041883,2.4635796993101413e-11,2.0785662035428172e-11,1.2980003046626887e-11,3.0471966304100692e-12,1.032008901269223e-12,6.130648188854718e-13,8.2732953595425319e-13,2.0131694592523304e-11,1.9977480640051098e-12,6.1479864961809805e-11,1.645105573556862e-10,4.3912587441268933e-11,3.7920451874599126e-10,4.9142177201497543e-13,3.0457580611813451e-12,1.5657390649124706e-10,9.3858583641783332e-11,1.3419614381622473e-11,1.9710375805099666e-12,2.7521007322340253e-13,2.0047101050233648e-10,6.8545683312132062e-14,1.963029822051224e-15,1.3941066460230795e-12
3.3315520321365113e-06,0.0025160833414555497,4.8534231177604445e-13,2.5595052582530515e-12,2.5874817228217499e-12,1.6248138036319769e-11,5.2890445026806884e-12,0.0,0.0,1.1105389075950074e-09,8.0860146194488721e-12,4.5352230971269809e-17,2.1725643445581043e-18,2.0310264445033152e-19,3.0196008003832189e-38,2.9825408179558658e-27,1.829731866504075e-20,2.8180388401970013e-10,5.078352435350279e-12,2.6617539382203787e-29,1.079238883921982e-32,4.9349026051405366e-19,5.9264072363711277e-22,4.6307364273863221e-22,2.9554515929837881e-17,1.5139091340905437e-15,1.2726276303562235e-19,1.6869717629350359e-20,2.213592995985205e-09,4.6837039278737901e-11,6.0268407746005164e-13,3.6990282544781152e-11,1.8930297733674594e-18,8.7934699730048781e-26,1.7852468922511438e-18,3.2428558555006685e-18,0.88168480800000004,0.0,0.0094599988242613751,0.10884999817014621,2.4670799005546336e-11,2.0876990275020927e-11,1.2980026250803529e-11,3.203162476142185e-12,1.0813133921893831e-12,6.4264273154908399e-13,8.6688606128292884e-13,2.0131737481615873e-11,2.1000688509476987e-12,6.156875004865244e-11,1.6571621612440743e-10,4.4106546638701112e-11,3.9970112456684788e-10,5.1515201879391735e-13,3.0592236352336924e-12,1.6632280852812382e-10,9.954594153666758e-11,1.4763301837275759e-11,1.9797535165878239e-12,2.756077515490785e-13,2.132675038693003e-10,7.1858454196054449e-14,2.0764645277046421e-15,1.3941098752029001e-12
3.4885872789806835e-06,0.0025160833417514966,4.8694220459891943e-13,2.695622794812963e-12,2.7196168611142882e-12,1.7149665512413872e-11,5.8484714240242088e-12,0.0,0.0,1.1773890255009492e-09,9.0200244626975547e-12,5.2758087978301736e-17,2.5041172978510003e-18,2.2466168905235194e-19,3.1810095582745159e-38,3.1317759975551651e-27,2.0213956167751096e-20,2.9588038191356618e-10,5.6059400318399511e-12,3.1437662888466465e-29,1.9911459713767702e-32,5.504826940513096e-19,6.262902560890277e-22,5.1104251594455377e-22,3.4368931889317794e-17,1.5931906666189361e-15,1.5285263393247725e-19,1.8645837204847972e-20,2.3392355546216042e-09,5.1700185946262829e-11,6.4004222062163249e-13,3.7205710308405792e-11,1.9922836867411473e-18,1.0008089087544003e-25,2.032312709049448e-18,3.6375735619854132e-18,0.88168480800000004,0.0,0.0094599987651641966,0.1088499980797072,2.4705222152390659e-11,2.0967567266494475e-11,1.2980038224713909e-11,3.358655474882338e-12,1.1304544441383003e-12,6.7212243732605595e-13,9.063114418989239e-13,2.0131759918576015e-11,2.2020794305350305e-12,6.1655722612498288e-11,1.6680472173363777e-10,4.429874553385355e-11,4.2011099959083766e-10,5.3880346154108902e-13,3.0725649928312352e-12,1.7617414557713989e-10,1.0529762311747577e-10,1.6169581995524945e-11,1.9883887654984896e-12,2.7599693236811633e-13,2.2621130504900832e-10,7.5160222240905123e-14,2.1901121108769175e-15,1.3941115638283209e-12
