Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776)
1.8496880630000007e-06,0.0017427421216971541,2.8489926225874711e-18,9.9736541763511731e-19,5.6864549134327344e-15,2.430194404523826e-17,6.6940645149923628e-14,0.0,0.0,9.3477034939823993e-14,1.192754859299619e-16,1.8999371962889898e-16,1.9869774177565687e-25,1.6696183337427465e-25,1.866791488301185e-49,-9.3062369995279992e-35,2.3586579927080086e-27,5.5149420966504304e-15,2.1810918611054212e-16,2.904046973132834e-32,2.6464179284007912e-34,2.6825384106753301e-26,4.7465371477554845e-30,1.0025442414539072e-28,9.6835615784512624e-24,1.7670235735784803e-20,3.4494496321786467e-18,5.1881782651945985e-28,4.8516927703213364e-14,3.1673698845609941e-16,1.443230480696237e-17,3.1451811674147756e-15,3.5652027608698584e-24,1.7111981301093228e-24,2.5429229170725718e-16,5.1226146387958362e-16,0.88168480800000004,0.0,0.0094599999993866847,0.10884999999876377,5.9441147740739398e-15,4.7320203680420952e-15,5.1672229611593138e-15,1.2110144636607957e-15,4.8326107466927568e-16,1.1974034561487767e-16,6.8834132835895449e-15,1.1279801780294244e-13,1.4346947074168656e-14,1.9847359467127384e-13,1.5746050802195136e-13,1.3358550069995193e-13,1.2496587829015106e-13,1.5779584142542397e-15,2.9873927578346515e-15,7.9311436166762638e-15,7.0568068372973335e-15,9.8466947548209378e-15,3.4808427241978594e-14,1.9519733064872421e-16,1.3122445284089758e-14,6.196504498984178e-17,6.7187010293698904e-24,7.798769033426645e-16,2.8858264033710084e-14,8.4008728867561565e-15,6.3514717320532861e-16,2.3824870048338686e-15,2.370766172543923e-15,6.1974312673945953e-14,4.8977398168936865e-14,3.6442496803349299e-15,4.329517954222459e-14,1.2604472037994779e-14,2.2829437398830132e-24,1.1595442181993265e-15,2.0408150878545662e-15,3.812774354266965e-15,1.2012147557332437e-17,5.3365313268479046e-21,3.477841572436329e-22,6.1012649758990725e-17,1.1957207645462649e-14,2.6105743780062637e-14,2.1593896797691949e-18
2.386558975000001e-06,0.001742742121696888,3.2359827772225232e-18,1.1911444898116012e-18,7.0323865981435086e-15,3.4906514117938219e-17,1.1193440935127002e-13,0.0,0.0,1.4060705889391646e-13,2.2655620827058252e-16,4.7256322101615219e-16,4.1590757174311892e-25,3.9453171513068357e-25,1.2234942134655415e-48,-4.7012575506452342e-33,3.7402072732701376e-27,6.7445307739461069e-15,5.1508089982267966e-16,9.1332781343221776e-32,3.293319003241668e-34,5.5452069424760849e-26,6.9956248847237088e-30,1.5891069203019667e-28,2.0402719713684777e-23,2.2121806669114181e-20,8.586531593861335e-18,8.7156840945769859e-28,7.1505107888675343e-14,4.8124449178102161e-16,1.9874381847337634e-17,3.4572678245315297e-15,4.4642474933077836e-24,3.2627933166458827e-24,4.8375111588210566e-16,1.104639385337302e-15,0.88168480800000004,0.0,0.0094599999991810402,0.10884999999835239,6.8491900457996048e-15,5.3575691230665139e-15,5.7434446507572758e-15,1.9208528892135663e-15,6.6974659671222014e-16,1.6330591734789049e-16,9.5758695285271659e-15,1.3047373137763808e-13,2.2855803437896835e-14,2.5436982076545197e-13,1.9876572886937592e-13,1.6199706950188702e-13,1.6243269334093936e-13,2.1605991219474631e-15,3.7000950237166034e-15,1.2454172241808798e-14,1.0801308471203324e-14,1.6426141187991909e-14,4.3263408531403106e-14,2.4974049385663063e-16,2.1515833321717548e-14,8.5234409274198591e-17,8.3498975982242205e-24,9.1528047041273209e-16,4.7774516663890124e-14,9.8873823786639399e-15,8.7581826625925326e-16,3.4980080536307562e-15,2.6671265997678629e-15,7.2950188570012587e-14,7.9551301801160798e-14,4.8868992977695959e-15,5.8292958960641307e-14,2.0079751536196582e-14,3.147969717605339e-24,2.0333532802821479e-15,4.0102458063653794e-15,6.5476022393266352e-15,1.4137789327073736e-17,8.8345828068951796e-21,5.9724334562613718e-22,1.3170752940126537e-16,1.9162596534136268e-14,4.1837127596966957e-14,4.6633444841352556e-18
2.923429887000001e-06,0.0017427421216966237,3.585356675811027e-18,1.3656027173819812e-18,8.2098218274209765e-15,4.6799984001577826e-17,1.6589821511298251e-13,0.0,0.0,1.9529117767153914e-13,3.8029194481541617e-16,9.5764966800544148e-16,7.4368961365798872e-25,7.7964584997742505e-25,3.9056479908451887e-49,-1.0942879109647126e-32,5.3193500816930542e-27,7.9854388864098152e-15,1.0173058559995352e-15,2.1682175146735859e-31,6.4107698507730563e-34,9.959023660039948e-26,9.6063174885162675e-30,2.2593394937666743e-28,3.6470076977359095e-23,2.6615332042003752e-20,1.7417337467598506e-17,1.3244273282037963e-27,9.8182716200733907e-14,6.7888949587721093e-16,2.5819139246395911e-17,3.753521561112189e-15,5.371806586033453e-24,5.3138156091753527e-24,7.860819170292082e-16,2.0220555782554787e-15,0.88168480800000004,0.0,0.0094599999989650341,0.10884999999792354,7.7346500987421466e-15,5.9108197518720436e-15,6.1951277425150264e-15,2.8080587416961049e-15,8.779710234529605e-16,2.1145187485167783e-16,1.2583514516212393e-14,1.4417546042737569e-13,3.3515540257561092e-14,3.0913561586826242e-13,2.3801882369957177e-13,1.8702143412932038e-13,2.0025098200079716e-13,2.8056019999941606e-15,4.3269410228545396e-15,1.7794981144741198e-14,1.5028578658736785e-14,2.4645389800637742e-14,5.0698308577612313e-14,3.0317985605914453e-16,3.2042702171706413e-14,1.1104630438914235e-16,9.7843005030105831e-24,1.0198914500363184e-15,7.03847147060674e-14,1.1035169403248584e-14,1.1430696397767483e-15,4.7094344245123582e-15,2.9190196077697119e-15,8.2094239414641013e-14,1.1440066680872411e-13,6.1113090127389531e-15,7.3089014379939502e-14,2.8623846812180344e-14,4.1085271470002146e-24,3.2084176748313445e-15,6.9869684214355142e-15,1.0178475390050903e-14,1.5779070177133079e-17,1.3015733345710255e-20,9.2843602710956582e-22,2.4539135770560248e-16,2.7416185738761255e-14,5.9857044542245592e-14,8.6907935653232567e-18
3.4869946071392343e-06,0.00174274212169635,3.9187870667591888e-18,1.5329678043235575e-18,9.3103030168211502e-15,6.0534616890433313e-17,2.3100383058947898e-13,0.0,0.0,2.6008551159667166e-13,5.9924815812394407e-16,1.745193397405996e-15,1.2275383883478124e-24,1.3998956823881091e-24,-8.3577745322584025e-51,-9.4212071953684682e-35,7.1439445978912652e-27,9.3001608925920185e-15,1.8257456756189195e-15,4.5051827358406156e-31,1.3694186168420832e-36,1.6668787930132849e-25,1.2719701130079202e-29,3.0334815065407674e-28,5.9952645345867047e-23,3.1376154606620495e-20,3.1781478499341759e-17,1.9126076943650793e-27,1.2997868988359401e-13,9.2235930567289972e-16,3.2571154084074477e-17,4.0483796209461209e-15,6.3333945832180827e-24,7.950133334742337e-24,1.1732629271025093e-15,3.4035115260454297e-15,0.88168480800000004,0.0,0.0094599999987280293,0.10884999999745647,8.6431328930871385e-15,6.4251340184858324e-15,6.5717381902649375e-15,3.9263760849102864e-15,1.1210571682857244e-15,2.6618102342823831e-16,1.6095776223706683e-14,1.5544750659237178e-13,4.6975614007041486e-14,3.6540358486020912e-13,2.7712390743839052e-13,2.1016554895249282e-13,2.4032543961840812e-13,3.539717385766581e-15,4.9062315866839977e-15,2.4190631420348997e-14,1.9875587576408249e-14,3.4955501880511844e-14,5.7568368938488058e-14,3.5808430134999508e-16,4.5403988607767316e-14,1.4046730068707262e-16,1.1109733854746059e-23,1.1056867203207986e-15,9.7503490101526806e-14,1.1976002824908086e-14,1.4479229186435812e-15,6.0535483677900758e-15,3.1468213331685236e-15,9.0222135905931669e-14,1.5424291851374063e-13,7.3474102696993611e-15,8.803851707275546e-14,3.8474874061985129e-14,5.2042303630712231e-24,4.8055592449361465e-15,1.145460367819541e-14,1.5042494083904628e-14,1.7124414932582232e-17,1.8030627067677766e-20,1.3721110737239128e-21,4.2575548130744704e-16,3.6944742038114606e-14,8.0660587306711892e-14,1.5081515569937612e-17
4.050559327278467e-06,0.0017427421216960797,4.22385795443311e-18,1.6872732612999071e-18,1.0305547757818474e-14,7.5433900551747005e-17,3.0384743477925574e-13,0.0,0.0,3.3181376122054539e-13,8.8418680814524746e-16,2.8721730195987129e-15,1.8742750516412317e-24,2.2831776345069616e-24,1.3582687628771002e-49,-2.2111853333210111e-33,9.1071672327393833e-27,1.0627242246225711e-14,2.9765659203101913e-15,8.2421118211598234e-31,-3.428611345368529e-34,2.5915634936356915e-25,1.6195686074661137e-29,3.8661714561348027e-28,9.1010579761102145e-23,3.6182569490243448e-20,5.23820623878627e-17,2.6186671523047469e-27,1.6549171703485435e-13,1.2030469226632791e-15,3.9819499490162164e-17,4.3275946347838171e-15,7.3042393306670747e-24,1.1021989486892428e-23,1.6225901857647626e-15,5.2763350715802282e-15,0.88168480800000004,0.0,0.0094599999984811365,0.10884999999697344,9.5302978120008446e-15,6.8814565790782312e-15,6.8758464265565162e-15,5.2285902314278792e-15,1.3905936800064238e-15,3.245425792103045e-16,1.999123167920794e-14,1.6440831119585625e-13,6.267021963694994e-14,4.2042030057337749e-13,3.1418346569355604e-13,2.3057279005639839e-13,2.8078281688844846e-13,4.3232575105282777e-15,5.416549967181725e-15,3.1317483619736825e-14,2.5059760111009751e-14,4.6893719479358696e-14,6.3619641398198197e-14,4.1176718994184744e-16,6.1138845139450759e-14,1.7190178670252781e-16,1.2277203482388484e-23,1.1736367254585369e-15,1.2757571274922895e-13,1.2720656993093144e-14,1.7738172815064581e-15,7.4485181922567663e-15,3.3452893500006008e-15,9.7202973350307562e-14,1.9641591582314901e-13,8.5156929660315346e-15,1.0217554565566578e-13,4.9028164000457492e-14,6.3755568774463079e-24,6.8164855896395731e-15,1.7550902314423394e-14,2.1058772840955567e-14,1.8189230970160677e-17,2.3591683991306148e-20,1.9208904818851262e-21,6.8447246806869762e-16,4.7161155677259584e-14,1.0296592643420433e-13,2.424954117905204e-17
4.614124047417701e-06,0.0017427421216958125,4.5050756325842711e-18,1.8306437445533221e-18,1.1220120722898072e-14,9.1401957168259839e-17,3.8373449593523568e-13,0.0,0.0,4.0993144175613599e-13,1.2415456182447579e-15,4.3856908708624359e-15,2.7029478931244694e-24,3.4657333191422256e-24,-8.5728813655446314e-49,-2.6825184645848213e-33,1.1184630601644199e-26,1.1966649454373308e-14,4.5168458750360557e-15,1.3746568119006154e-30,2.6008491028051806e-34,3.8112351661164037e-25,2.0019980062082486e-29,4.747027277288007e-28,1.3038136482645832e-22,4.1034562291208308e-20,8.0117543618850168e-17,3.4450720466613629e-27,2.0456526620174752e-13,1.5212995284345087e-15,4.7537832743566598e-17,4.5920042418907723e-15,8.284337755798657e-24,1.4472623547432659e-23,2.1251513520666302e-15,7.6974733865257621e-15,0.88168480800000004,0.0,0.0094599999982247582,0.10884999999647535,1.0396429568445101e-14,7.2884628586355329e-15,7.1270023142967633e-15,6.7041912210500894e-15,1.687947066817181e-15,3.8600651290487406e-16,2.4289832279871957e-14,1.7168243891921557e-13,8.0472878169419248e-14,4.7418990298592144e-13,3.4929946256602857e-13,2.4864476650201558e-13,3.2162154789205348e-13,5.1489737503185174e-15,5.8678958659631255e-15,3.9111704296827368e-14,3.0522512029496577e-14,6.0358069939600368e-14,6.8970625195831756e-14,4.6423268343618429e-16,7.9245806042587597e-14,2.0505277880455566e-16,1.3309571781526973e-23,1.2285514891473559e-15,1.6016412805558469e-13,1.3321986632126945e-14,2.1176402187601704e-15,8.8776654312055828e-15,3.520114644822501e-15,1.0328249825964244e-13,2.4019771266283808e-13,9.6082071455009895e-15,1.1540066756457443e-13,6.0139800860136313e-14,7.6113202151068591e-24,9.2848872102405834e-15,2.5518401641838404e-14,2.8286564832279253e-14,1.9049098388160579e-17,2.9618045263073267e-20,2.5801790880874733e-21,1.0384653486989819e-15,5.7924050509157003e-14,1.2646439550387098e-13,3.6794938908558836e-17
5.177688767556934e-06,0.0017427421216955482,4.7659782176378998e-18,1.9647881019984661e-18,1.2072549211557372e-14,1.0835867227949852e-16,4.701437103933721e-13,0.0,0.0,4.9397032967148348e-13,1.6772409618061586e-15,6.3257567386831192e-15,3.7322852323182102e-24,4.9783598589883032e-24,3.5315891475992079e-49,1.2741600798288882e-33,1.3359754387173132e-26,1.3318363556666905e-14,6.4865802986911864e-15,2.1396346837305909e-30,-7.7860753327644168e-35,5.3670726528580774e-25,2.4179313231113585e-29,5.6690083731253021e-28,1.7876148318414147e-22,4.5931883857923205e-20,1.1576925557498347e-16,4.39482866634034e-27,2.4705299894444909e-13,1.877463055021899e-15,5.5701306319436323e-17,4.8424054171064532e-15,9.2736382315540467e-24,1.825264415223758e-23,2.6731773539025125e-15,1.0718566045939312e-14,0.88168480800000004,0.0,0.0094599999979591357,0.10884999999596291,1.1241880618688849e-14,7.6535330985741045e-15,7.3390910686392162e-15,8.3412500812154213e-15,2.0143082839197998e-15,4.5016245241346536e-16,2.9009062099089909e-14,1.7771341165163776e-13,1.0023935066234443e-13,5.2672144679218665e-13,3.825699807514195e-13,2.6472482119621386e-13,3.6284053402205333e-13,6.0112618475482426e-15,6.2688874135477746e-15,4.7521394289542652e-14,3.6222365811516517e-14,7.5246640106070825e-14,7.3723568870203927e-14,5.1548973257434183e-16,9.9717770265257964e-14,2.3969102101409738e-16,1.4226565237740239e-23,1.2738593601907699e-15,1.9489869741061763e-13,1.3817688185902792e-14,2.4769909270126357e-15,1.0329313564787e-14,3.6753380474306885e-15,1.0863135504435188e-13,2.8507634307296448e-13,1.0622805498540597e-14,1.2768587635644681e-13,7.1707227367872326e-14,8.9028917728858246e-24,1.2256549702193662e-14,3.558420845611346e-14,3.6772682058279586e-14,1.9757921671452443e-17,3.604128187326183e-20,3.3542468950338327e-21,1.5054387775035596e-15,6.9132678031978504e-14,1.5093603039688441e-13,5.3345509690160626e-17
5.741253487696168e-06,0.0017427421216952863,5.0094154789658666e-18,2.0911447151691488e-18,1.2877126150185101e-14,1.262356674139652e-16,5.6267612651981621e-13,0.0,0.0,5.8352014678787654e-13,2.1967683262060448e-15,8.7264426926497705e-15,4.9810666667689007e-24,6.8472943065919314e-24,2.5835876562827386e-49,-4.8776194826272517e-34,1.5620828572168652e-26,1.4682377650526202e-14,8.9198330514556565e-15,3.1576301929972326e-30,9.3439545306229843e-35,7.3001739091943626e-25,2.8658805302606635e-29,6.627134437152701e-28,2.3683082143990165e-22,5.0874448231647843e-20,1.6002257783125247e-16,5.4712296455940539e-27,2.9281734434310909e-13,2.2718835403791336e-15,6.4286395558057869e-17,5.0795582576149125e-15,1.0272122507660104e-23,2.2320145201001091e-23,3.2600523969641999e-15,1.4386987998707545e-14,0.88168480800000004,0.0,0.0094599999976844092,0.10884999999543656,1.2067053531079491e-14,7.9829875795953708e-15,7.5222159429256083e-15,1.0127414301988875e-14,2.3705992927330796e-15,5.1668510165970755e-16,3.4162530160021049e-14,1.8282383898981702e-13,1.2181991845292509e-13,5.7802838844118471e-13,4.1408947703614911e-13,2.7910812416500094e-13,4.0443910533054198e-13,6.9056855871128444e-15,6.626975688850159e-15,5.6504411825110635e-14,4.2129256478336937e-14,9.1461308951139388e-14,7.7966947881475834e-14,5.6555157146203142e-16,1.2254375914595824e-13,2.75635323644344e-16,1.5045252768785821e-23,1.3120581897080637e-15,2.3146421542286815e-13,1.4235234706228783e-14,2.8499734763567238e-15,1.1795208522081359e-14,3.8139847280548469e-15,1.1337440386042482e-13,3.3068400255476519e-13,1.1560511558199589e-14,1.3904224852904986e-13,8.3655547253068971e-14,1.024345746587589e-23,1.5779108221446547e-14,4.7959215469143407e-14,4.6554643475191291e-14,2.03549862775632e-17,4.2803104787025202e-20,4.2465162311927225e-21,2.1037329489406212e-15,8.0713464729784221e-14,1.762201981199205e-13,7.4551602828528205e-17
6.304818207835401e-06,0.001742742121695026,5.2377766795234827e-18,2.2109209912200379e-18,1.3645272612052496e-14,1.4497281648099704e-16,6.6101433766584679e-13,0.0,0.0,6.7821214963787758e-13,2.8052996983389691e-15,1.1617390611569011e-14,6.4682481591629486e-24,9.0953686108757593e-24,-1.6352392420448953e-49,-1.5502654368418526e-34,1.795883888524445e-26,1.6058693461183684e-14,1.1846242908820673e-14,4.4665077387322317e-30,2.2130767400653484e-35,9.6515026816474838e-25,3.3446208138392208e-29,7.6175736306751295e-28,3.0526356518913961e-22,5.586227585713483e-20,2.1349296431625891e-16,6.6769723714927645e-27,3.4172793802793961e-13,2.7049073049462601e-15,7.3270683120309204e-17,5.304191207128591e-15,1.1279793827251148e-23,2.6638872148088391e-23,3.8800313643403953e-15,1.8746910335133457e-14,0.88168480800000004,0.0,0.0094599999974006362,0.10884999999489665,1.2872384040416083e-14,8.2823522491539575e-15,7.6841126045163483e-15,1.2050467777832385e-14,2.7574779910561569e-15,5.8530237667906562e-16,3.9760014852428563e-14,1.8726061830059971e-13,1.450663238218417e-13,6.2812752356257634e-13,4.4394917419726264e-13,2.920534424919088e-13,4.4641692177430774e-13,7.8285359271630857e-15,6.9486919085657232e-15,6.602590989210559e-14,4.8220263003185015e-14,1.0890890467224266e-13,8.1778313463836783e-14,6.1443468085699113e-16,1.4771027702456591e-13,3.1273427281003602e-16,1.5780595770291283e-23,1.3450576438259606e-15,2.69586764725933e-13,1.4595626229722655e-14,3.2350039094785373e-15,1.3269276401510264e-14,3.9384783268025814e-15,1.1760971144318349e-13,3.7674569695638932e-13,1.2423933451155157e-14,1.4950043498611726e-13,9.5927223874294948e-14,1.1627324451514718e-23,1.9901424714284101e-14,6.2839749323105968e-14,5.7663553059055315e-14,2.0870321472558626e-17,4.9852860114518881e-20,5.2598242763358678e-21,2.8521295502677817e-15,9.2609893556107769e-14,2.0219350505798379e-13,1.0107923133579212e-16
6.868382927974635e-06,0.0017427421216947676,5.4529645298144569e-18,2.3250521209375721e-18,1.4385446255162757e-14,1.6451906429155107e-16,7.6492637640929219e-13,0.0,0.0,7.7772391875547864e-13,3.5076248831213876e-15,1.5023239678143727e-14,8.2131126114449792e-24,1.1741578167335956e-23,1.18519102115499e-48,1.899828021840283e-33,2.0368479919271287e-26,1.7447321693923326e-14,1.529045172301327e-14,6.1082743455485499e-30,-2.0190488670887345e-34,1.2461785467702347e-24,3.8530085973697074e-29,8.6380732708188561e-28,3.8474224186922803e-22,6.0895429888542944e-20,2.7671878895256672e-16,8.0167305779534197e-27,3.9366340272140276e-13,3.1768810642521148e-15,8.2633144111933993e-17,5.5169921226336494e-15,1.2296664634125284e-23,3.1178836491191319e-23,4.5283351320694297e-15,2.3838837001485448e-14,0.88168480800000004,0.0,0.0094599999971078218,0.1088499999943433,1.3658341344854207e-14,8.556240972520283e-15,7.8301563930151637e-15,1.409871378315493e-14,3.1752637877717495e-15,6.5579727160303047e-16,4.5806368556507309e-14,1.9119515228915223e-13,1.6983643469680431e-13,6.770393455229286e-13,4.7223602263705371e-13,3.0377754063218708e-13,4.8877400651819144e-13,8.7768544466009007e-15,7.2395018340832883e-15,7.6059303129607877e-14,5.4479588018349078e-14,1.2750344489023054e-13,8.5222556499163194e-14,6.6215913496065857e-16,1.7520124141898548e-13,3.5086708869094721e-16,1.6445113214855996e-23,1.3741816662905834e-15,3.0903963208609886e-13,1.4913418348422292e-14,3.6308186904348142e-15,1.4747648970663213e-14,4.0506538450180702e-15,1.2140941010293797e-13,4.2308055696658314e-13,1.3216970917106156e-14,1.5910708700233138e-13,1.0848205922940479e-13,1.3049951502505314e-23,2.4673433845936971e-14,8.0403518799395064e-14,7.012354793146172e-14,2.1324741192646013e-17,5.7148623141152114e-20,6.3963727218277543e-21,3.7698760392660457e-15,1.0478248263434133e-13,2.2876975047030827e-13,1.3361093350375701e-16
7.995512368253101e-06,0.001742742121694253,5.8500645143141683e-18,2.5393367029474093e-18,1.580803104668368e-14,2.0586250021289591e-16,9.8877814943450805e-13,0.0,0.0,9.9006413619994177e-13,5.2114550506898579e-15,2.3462174041214014e-14,1.2554671038717475e-23,1.8292063408297632e-23,1.2252403323097944e-50,8.4778164970495194e-35,2.5386120893644553e-26,2.0261579034930527e-14,2.3814828255386931e-14,1.0552341333758144e-29,-1.4296039077547783e-36,1.9620691970102254e-24,4.9541663530151041e-29,1.0762222785870079e-27,5.7962795987629877e-22,7.1097950558135293e-20,4.343591884389108e-16,1.1112289418547272e-26,5.0615886443914782e-13,4.2390675613453629e-15,1.0241402729509417e-16,5.909682489211893e-15,1.435804961359154e-23,4.0822466690207474e-23,5.8938779072658127e-15,3.6368745068512335e-14,0.88168480800000004,0.0,0.0094599999964949007,0.10884999999319682,1.5174090207185099e-14,9.0430323713273564e-15,8.0904575318442872e-15,1.8527947764715241e-14,4.1035793053020513e-15,8.017122242094433e-16,5.9246745639475703e-14,1.9805978054780766e-13,2.2342688440369627e-13,7.7139375816861711e-13,5.2442048497991215e-13,3.2428920226969446e-13,5.7462705747841275e-13,1.074024513684612e-14,7.7467437250086998e-15,9.7581661861159398e-14,6.7457330063355715e-14,1.6782207765369506e-13,9.1227433803864921e-14,7.5422279482954929e-16,2.3708562407203619e-13,4.2984015802889852e-16,1.7603682170821679e-23,1.424684135485501e-15,3.9118345214020561e-13,1.5463871187485159e-14,4.4506769245773722e-15,1.7707339868000457e-14,4.2439637512702954e-15,1.279295196130428e-13,5.1608196687815084e-13,1.4608915993217964e-14,1.7597039598378724e-13,1.3432277185649174e-13,1.599666256389399e-23,3.6366605930346459e-14,1.2421845966180304e-13,9.9172391624073088e-14,2.2111846120147912e-17,7.2338948783515246e-20,9.046086567887169e-21,6.1916811953210185e-15,1.2983982426852508e-13,2.834771013307454e-13,2.194618682597724e-16
9.122641808531568e-06,0.0017427421216937393,6.2104896854395544e-18,2.7385139424216656e-18,1.7181971371868672e-14,2.4996879274509289e-16,1.2333081475839927e-12,0.0,0.0,1.2185497030005378e-12,7.3411185372662316e-15,3.4176529967369159e-14,1.8166654299472334e-23,2.6601664954064759e-23,-3.8063786662727839e-49,-2.4293463201999289e-35,3.0654596281614325e-26,2.3125313904773473e-14,3.4626342252969254e-14,1.6824195618094929e-29,1.2070082769712268e-35,2.9096925931784426e-24,6.1612764991447903e-29,1.2991448732336965e-27,8.2719401006345542e-22,8.148270791590804e-20,6.3633742614946981e-16,1.4787099950174354e-26,6.2947561102156768e-13,5.4612263463040696e-15,1.2348318298481836e-16,6.2624587619894771e-15,1.6456415393255497e-23,5.1091820482532596e-23,7.3308914126304638e-15,5.2253237521227249e-14,0.88168480800000004,0.0,0.0094599999958450039,0.10884999999199721,1.6618352469462045e-14,9.4682974808279948e-15,8.3232560025628878e-15,2.3337346046133794e-14,5.1532089691681448e-15,9.5334245500113357e-16,7.4450959907012413e-14,2.0405735616489582e-13,2.8164476361506892e-13,8.6129758247329268e-13,5.7126351262511838e-13,3.4182118374356178e-13,6.6200220389847866e-13,1.278102950323972e-14,8.1784351513227767e-15,1.2096265991103794e-13,8.1005292535577752e-14,2.1185957194427698e-13,9.6334635837566424e-14,8.4194392339274976e-16,3.0804265860512996e-13,5.1194901226986723e-16,1.8589072176405363e-23,1.4685034563523909e-15,4.7669373759736477e-13,1.5940875399591319e-14,5.3032127465334304e-15,2.066519387857028e-14,4.4028473462719734e-15,1.3326601790182276e-13,6.0917764644980856e-13,1.5773392984507469e-14,1.9007924836417469e-13,1.6102524550719436e-13,1.9060820721163853e-23,5.1257896739462506e-14,1.8053453479521144e-13,1.3381073201011656e-13,2.2793922458661293e-17,8.8151814540607633e-20,1.2205651162238677e-20,9.5281959012765091e-15,1.5573579556933127e-13,3.4001542383609042e-13,3.3774452563779692e-16
9.999999999999997e-06,0.0017427421216931354,6.4699936828816949e-18,2.8850593929445851e-18,1.8231871083938857e-14,2.8606774102466858e-16,1.4376889300597577e-12,0.0,0.0,1.4065501149967752e-12,9.3120460158711709e-15,4.4150763454876851e-14,2.3521545644554038e-23,3.433328916286718e-23,6.5732767217150901e-35,2.3391740822766919e-34,3.4924796082355691e-26,2.5388805898107731e-14,4.4684404725824691e-14,2.3196800694604522e-29,4.9065118647634974e-35,3.827841293938436e-24,7.169756170337041e-29,1.4797553443639703e-27,1.0602172881399347e-21,8.9692847817873776e-20,8.2609336221802716e-16,1.8068375669054041e-26,7.3250029450142707e-13,6.5250724064803122e-15,1.4069349919725407e-16,6.5121602508838244e-15,1.8115482321850556e-23,5.9451205384700923e-23,8.4877427380318501e-15,6.7097210210000917e-14,0.88168480800000004,0.0,0.0094599999953129572,0.10884999999102636,1.7695732728751697e-14,9.7676841556846431e-15,8.4919648492888087e-15,2.7305000465437053e-14,6.0506685352255657e-15,1.0748776960535843e-15,8.7455818257411153e-14,2.0833181942582617e-13,3.2968800950057256e-13,9.283437390168481e-13,6.0438384099944553e-13,3.5392487853374547e-13,7.3107195639048676e-13,1.4417016688563739e-14,8.4752917737329902e-15,1.4042015786827982e-13,9.1928530578116821e-14,2.4842645235225897e-13,9.9844573034098277e-14,9.0736250175484175e-16,3.6945039037640484e-13,5.7778287435068974e-16,1.9266294459653456e-23,1.4995759565460585e-15,5.4506913687399858e-13,1.6278806010008822e-14,5.9868282442651656e-15,2.2966621035109963e-14,4.5066879531302871e-15,1.367430593159742e-13,6.8164845484865744e-13,1.6544186949957875e-14,1.9941883027543286e-13,1.8235723156421025e-13,2.1517849725018185e-23,6.5309162843768023e-14,2.3360434915009163e-13,1.6468026523127954e-13,2.3277133687225233e-17,1.0079603699172358e-19,1.5021441089465198e-20,1.2862062449708154e-14,1.7642489207892413e-13,3.8518564871138131e-13,4.5593750653926861e-16
