Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925)
4.530292598742184e-05,0.0037344024200225657,5.5780497146856936e-14,3.7722336836300764e-14,1.4844223842674418e-12,1.1972645274546952e-11,4.0006750940443173e-10,0.0,0.0,1.5918342298050347e-09,7.2369627387148744e-11,3.1139757036164533e-16,6.4570484329356702e-18,1.7903586042918837e-19,2.573864761556544e-39,1.0115803810104497e-28,4.8081698364531024e-21,2.2259881222308291e-10,2.4673152001092761e-11,2.6242220476272727e-30,1.4221123046840694e-33,2.2925168896459684e-18,5.9225277022184701e-23,2.0212447015970322e-22,2.7381986766058886e-16,8.4881613004299633e-16,1.7202540329786953e-19,8.4901479451015054e-21,2.6225537601087465e-09,2.6475713550337769e-10,6.2553720195866613e-13,5.0036884108852045e-12,6.16867873117134e-19,6.8278323258080751e-27,3.3516773159180439e-19,1.31750817818619e-18,0.88168480800000004,0.0,0.0094599979488721418,0.10884999701786213,5.1019818049664957e-12,4.7354255607762437e-12,2.0624035871472029e-12,3.559179054347669e-12,9.1635196022857087e-13,6.7029787420112767e-13,1.2858929050015142e-12,5.3439545879249696e-12,4.1173319704826169e-12,2.4576596723326578e-11,4.3254706667535777e-11,1.8068399399537337e-11,5.9859545981586104e-10,9.2887787377701019e-13,8.5991512336884835e-13,3.1284381460904132e-10,1.8526407585284934e-10,1.5183373035561937e-10,9.6630565943848265e-13,6.1644619586444105e-14,7.9668997467792778e-10,8.4678405922482673e-14,7.2361474971052769e-22,1.383862796480795e-13,1.2349764428122732e-10,1.587167932714205e-13,8.688859570343583e-14,9.8209161414329145e-13,3.1291424467744769e-13,8.8314775569904202e-13,2.8473532726100662e-12,1.341535413132135e-12,1.5388849991567294e-12,1.8879514536449149e-10,9.3896293240649103e-22,6.1244295419851087e-12,2.2980531860641659e-11,6.0690804921154261e-11,3.8604858118220191e-15
4.95346402209865e-05,0.003734402421258352,5.6948918243048328e-14,3.9084571325291805e-14,1.5358948759372009e-12,1.329501103048808e-11,4.4886221977155366e-10,0.0,0.0,1.7624213134567862e-09,8.7718188797273325e-11,4.0354746410144284e-16,7.8828267142335117e-18,2.1229781272631203e-19,4.7947807626440965e-36,1.0901956244565075e-28,5.3713468547460201e-21,2.3988505950786212e-10,2.9269370335854946e-11,3.4118911664003782e-30,1.8495509195324878e-33,2.804974314541725e-18,6.5874004739704952e-23,2.255611224225295e-22,3.3504020830164659e-16,9.2461930639935518e-16,2.1844234108958072e-19,9.88489530988779e-21,2.9169562744041167e-09,3.1403996520074162e-10,6.9749899766353812e-13,5.11797815900358e-12,6.7197655360606442e-19,8.0147640679303809e-27,3.912203106197051e-19,1.6390304762557519e-18,0.88168480800000004,0.0,0.0094599977104938091,0.10884999670570517,5.1736200470746596e-12,4.8678461457261055e-12,2.0950732890588568e-12,3.7752326204806872e-12,9.8804585972625949e-13,7.1199905522233033e-13,1.386513511074732e-12,5.4286710826323635e-12,4.3672912572118028e-12,2.492248008335573e-11,4.4247699148715454e-11,1.8574476797260697e-11,6.4532326101111926e-10,9.8667397984232474e-13,8.8400487778415631e-13,3.5413655184797362e-10,2.0967285824914555e-10,1.7153607104906944e-10,9.9337753629639642e-13,6.2512121152182193e-14,8.9269745070674843e-10,8.9947817362112392e-14,7.4388733637757467e-22,1.4058063493872122e-13,1.3789275564149906e-10,1.6123363711269549e-13,9.2296005438464203e-14,1.0295629395106927e-12,3.1291414345398505e-13,8.8314746818865514e-13,2.9851996421906347e-12,1.3415347383541358e-12,1.5388842202933326e-12,2.0874784686213966e-10,9.9739810719490462e-22,7.2251771023271095e-12,2.6475143200019655e-11,7.0043285487245338e-11,3.9217041058269793e-15
5.376635445455116e-05,0.003734402422530521,5.8096324001651072e-14,4.0411119744213551e-14,1.5863785646406476e-12,1.4644539784347117e-11,4.993038561786137e-10,0.0,0.0,1.9351943177100907e-09,1.0462962631480082e-10,5.1174034283142142e-16,9.4677432930480797e-18,2.480591748741514e-19,-4.0928397910800406e-35,1.1662773145265408e-28,5.9453736812703827e-21,2.5661219248719276e-10,3.4204384641256673e-11,4.3509508341600837e-30,2.3397620641918678e-33,3.3776439829888768e-18,7.2667000824601672e-23,2.4940719464814529e-22,4.0320296199057447e-16,9.996200735089847e-16,2.7230666928462912e-19,1.138734086162811e-20,3.2177467682061863e-09,3.6694623140299967e-10,7.7121427914661748e-13,5.2300898451579895e-12,7.265044307617568e-19,9.3052154650269809e-27,4.5159764146640469e-19,2.0061271744969355e-18,0.88168480800000004,0.0,0.0094599974649415639,0.10884999638849745,5.2438570878519114e-12,4.9978071471419614e-12,2.1271254210864945e-12,3.9873017608502513e-12,1.0583304165195588e-12,7.5289454841689004e-13,1.4851560663345925e-12,5.5117850941613685e-12,4.6126406736460378e-12,2.5261585973718142e-11,4.522170654232731e-11,1.9071145137519898e-11,6.9053885731549282e-10,1.0433533849502389e-12,9.0764670290836258e-13,3.9721133523353766e-10,2.3514277872039383e-10,1.9207838741489563e-10,1.0199460145182246e-12,6.336262531353665e-14,9.9179868927835914e-10,9.5115412628551857e-14,7.6378295756940028e-22,1.42733473329275e-13,1.5268183969938035e-10,1.6370286075538075e-13,9.7598929585035068e-14,1.0761401893639974e-12,3.1291403964399008e-13,8.8314717244775574e-13,3.1204480177229098e-12,1.3415340465886217e-12,1.5388834217742456e-12,2.2901144187556594e-10,1.0547041589595767e-21,8.4079811478693291e-12,3.017371715268274e-11,7.9954687936739771e-11,3.9817640995857426e-15
5.799806868811582e-05,0.003734402423838252,5.9223683099231178e-14,4.1703567310637164e-14,1.6359250162358217e-12,1.6020750058835871e-11,5.5136131511976605e-10,0.0,0.0,2.1100625545971469e-09,1.2312195359140934e-10,6.3710320741905543e-16,1.1214713640879006e-17,2.8625386604924304e-19,3.1291831187917704e-35,1.2399363597444723e-28,6.5290533526598531e-21,2.7280467573466653e-10,3.9467442342199149e-11,5.4572947428336418e-30,2.7766831175380657e-33,4.0125828204744483e-18,7.9601563720263759e-23,2.7361135722931808e-22,4.7843154440302989e-16,1.0738435421936041e-15,3.3417532565536405e-19,1.2999031078444233e-20,3.5248056179825986e-09,4.2335945358906777e-10,8.4665924922215449e-13,5.3401230645280682e-12,7.8046974437658312e-19,1.0702310743272089e-26,5.1635384208809228e-19,2.4215788765249748e-18,0.88168480800000004,0.0,0.0094599972123493494,0.1088499960662991,5.3127568763501671e-12,5.125422829666164e-12,2.1585898781496941e-12,4.1955718158238749e-12,1.1272683563351248e-12,7.9302150621216219e-13,1.5819086077902306e-12,5.5933741821661439e-12,4.8535946519922665e-12,2.5594223602872227e-11,4.6177593404714027e-11,1.9558841460807913e-11,7.3430841490964137e-10,1.0989675827986803e-12,9.3086140416641376e-13,4.4203439897360594e-10,2.6165367932967457e-10,2.1344437790022953e-10,1.0460344758054313e-12,6.4196907551719272e-14,1.0939369313656932e-09,1.001858866767209e-13,7.8331912246871568e-22,1.4484680411963178e-13,1.6785767526332709e-10,1.6612676885906409e-13,1.0280218616747788e-13,1.1218666835183969e-12,3.1291393409757575e-13,8.8314687148085524e-13,3.2532242601294779e-12,1.341533343376846e-12,1.5388826100087048e-12,2.4958013717896559e-10,1.1109331536616365e-21,9.6712487653138121e-12,3.4072545159576414e-11,9.0414360564810462e-11,4.0407218508292084e-15
6.222978292168048e-05,0.0037344024251807647,6.0331927529977349e-14,4.2963434692919447e-14,1.6845836120096515e-12,1.7423182611278286e-11,6.0500512103481364e-10,0.0,0.0,2.2869394064357209e-09,1.4321235187914026e-10,7.8073349517799367e-16,1.3126352793889422e-17,3.2681871474907345e-19,-4.9826334281442851e-35,1.3112788939703559e-28,7.1213197423687131e-21,2.8848591882959571e-10,4.5048260103372896e-11,6.7473741412435274e-30,3.4426348032497552e-33,4.711820328822747e-18,8.6675117616966911e-23,2.9812795584604022e-22,5.6083346807057525e-16,1.1473151268175937e-15,4.0461213491923149e-19,1.4721492902623829e-20,3.8380187681519082e-09,4.831682435185967e-10,9.2381064550255565e-13,5.4481747321178723e-12,8.3389096334726969e-19,1.2209197626507936e-26,5.8554224275564144e-19,2.8881715415124792e-18,0.88168480800000004,0.0,0.0094599969528449349,0.10884999573916733,5.3803807415364812e-12,5.2508027204494769e-12,2.1894953018503211e-12,4.4002203001474306e-12,1.1949197240224391e-12,8.3241550215143773e-13,1.67685540979521e-12,5.6735126600407739e-12,5.0903585710718192e-12,2.592068963319807e-11,4.7116205171728176e-11,2.0037984733735152e-11,7.7669524658944319e-10,1.1535658788129819e-12,9.536689268211503e-13,4.8857350715664783e-10,2.8918633844742582e-10,2.356184662465984e-10,1.071665335281545e-12,6.5015711872869397e-14,1.1990580523836055e-09,1.05163734951097e-13,8.0251261643927994e-22,1.4692255255682262e-13,1.8341337682075792e-10,1.6850756968459912e-13,1.0791038847452688e-13,1.1667839094729005e-12,3.1291382770010115e-13,8.831465683204722e-13,3.3836489116314085e-12,1.3415326346759143e-12,1.5388817918908958e-12,2.7044842043383604e-10,1.1661349447869883e-21,1.1013457907924581e-11,3.816809130122991e-11,1.0141214310907297e-10,4.0986310725894303e-15
6.646149715524514e-05,0.0037344024265573107,6.1421950475532214e-14,4.4192177568831732e-14,1.7324016042173687e-12,1.8851399550870323e-11,6.6020735735562721e-10,0.0,0.0,2.465742169359556e-09,1.649172072348098e-10,9.4370042658236313e-16,1.5205007876010773e-17,3.6969334295862717e-19,-4.5087053126342179e-35,1.380406476243385e-28,7.7212246330107155e-21,3.0367832174935464e-10,5.0937003889884531e-11,8.238182692794887e-30,4.1650278501529076e-33,5.477359996379929e-18,9.3885207545407549e-23,3.2291645384998879e-22,6.5050206740773615e-16,1.2200604781097888e-15,4.8418772217305021e-19,1.6556236788457838e-20,4.157277513795018e-09,5.4626608756611242e-10,1.0026457756501209e-12,5.5543378774142021e-12,8.8678673569749023e-19,1.3829044357154283e-26,6.5921555578987676e-19,3.4086969410887818e-18,0.88168480800000004,0.0,0.0094599966865501674,0.10884999540715648,5.4467873439652018e-12,5.3740516307468456e-12,2.2198690999323087e-12,4.6014171217181589e-12,1.2613419951061819e-12,8.7111058551331326e-13,1.7700771405877346e-12,5.7522716386971705e-12,5.3231290088371065e-12,2.6241267776563155e-11,4.8038354151970374e-11,2.050897587181137e-11,8.1775993462139043e-10,1.2071954658021338e-12,9.7608835673315203e-13,5.3679788931184741e-10,3.1772243115880558e-10,2.585857707552081e-10,1.0968600422217162e-12,6.5819749807757133e-14,1.3071104513322687e-09,1.1005326028024103e-13,8.2137950157939539e-22,1.4896256091139725e-13,1.9934238053030664e-10,1.7084737631677291e-13,1.1292795213193477e-13,1.2109315709195034e-12,3.1291372018356111e-13,8.8314626199737417e-13,3.5118373286263523e-12,1.3415319187104374e-12,1.5388809653636005e-12,2.9161104836724723e-10,1.2203572497769474e-21,1.2433154391820277e-11,4.24569850093756e-11,1.1293834595525354e-10,4.1555431628521304e-15
7.06932113888098e-05,0.0037344024279671794,6.2494606142598219e-14,4.5391187970995904e-14,1.7794241888936272e-12,2.0304983554312373e-11,7.1694160635101364e-10,0.0,0.0,2.6463919117160863e-09,1.8825214283412588e-10,1.127046176224783e-15,1.7452784823010745e-17,4.148200734124932e-19,3.8983313263443976e-36,1.4474162684086501e-28,8.3279276388985212e-21,3.1840331409006342e-10,5.7124271656561779e-11,9.9472537314937665e-30,4.9486503755423992e-33,6.311180532174257e-18,1.0122949496831533e-22,3.4794098700555955e-22,7.4751791506455106e-16,1.2921053874512047e-15,5.7347945521021563e-19,1.8504761683342021e-20,4.4824783054733527e-09,6.1255115781787895e-10,1.0831425413506748e-12,5.6587009719917278e-12,9.3917581834888394e-19,1.5565037384567991e-26,7.374260400577017e-19,3.9859531901173125e-18,0.88168480800000004,0.0,0.0094599964135811902,0.10884999507031812,5.5120327688870079e-12,5.4952698014749052e-12,2.2497374881229557e-12,4.7993248446807506e-12,1.3265901750856182e-12,9.0913933604604117e-13,1.8616510016579487e-12,5.8297191341361156e-12,5.5520940465303246e-12,2.6556229231954027e-11,4.894481144254184e-11,2.0972198287064209e-11,8.5756043682282148e-10,1.2599014997395748e-12,9.9813794638153906e-13,5.8667818417148656e-10,3.4724449479322899e-10,2.8233207758996633e-10,1.1216391092769252e-12,6.6609701510376146e-14,1.4180449538905149e-09,1.1485857977978536e-13,8.399351386072777e-22,1.5096859125530244e-13,2.1563843190255201e-10,1.7314820984867346e-13,1.1785910218148714e-13,1.2543476512501907e-12,3.1291361136372979e-13,8.8314595186192844e-13,3.6378998676036216e-12,1.341531194215105e-12,1.5388801289592108e-12,3.1306303642843036e-10,1.2736457265284392e-21,1.392894928807567e-11,4.6936014717860857e-11,1.2498373204568937e-10,4.2115072819986077e-15
7.492492562237446e-05,0.0037344024294096944,6.3550712375925015e-14,4.6561798131687609e-14,1.825694621567969e-12,2.1783536857496333e-11,7.7518287397756877e-10,0.0,0.0,2.8288132817509234e-09,2.1323205926715145e-10,1.3317873330266378e-15,1.9871580367589626e-17,4.6214380693777702e-19,-4.3651273157851356e-35,1.5124012582309446e-28,8.9406857890138116e-21,3.3268140379783612e-10,6.3601071793481568e-11,1.1892655181824028e-29,5.8747697447855774e-33,7.2152374121934081e-18,1.0870575191921698e-22,3.73169907924531e-22,8.5195051553975261e-16,1.3634757001799106e-15,6.7307139072980269e-19,2.0568559166357735e-20,4.8135224896867511e-09,6.8192607692721206e-10,1.1652794563063577e-12,5.7613483120825619e-12,9.9107701323535817e-19,1.7420379966496906e-26,8.2022571230210334e-19,4.6227455363416288e-18,0.88168480800000004,0.0,0.0094599961340487461,0.10884999472870117,5.5761707117164653e-12,5.6145531880143197e-12,2.2791255604513298e-12,4.9940990942416482e-12,1.3907169247428367e-12,9.4653294216913071e-13,1.9516509036285334e-12,5.9059202520078817e-12,5.7774337372268281e-12,2.686583364485673e-11,4.9836310663623969e-11,2.1428018995967831e-11,8.9615221832834917e-10,1.3117272081800449e-12,1.0198351677082172e-12,6.381863694120879e-10,3.7773588592195375e-10,3.0684380754552947e-10,1.1460221719004872e-12,6.7386218158892619e-14,1.5318146913359948e-09,1.195836347395468e-13,8.5819423135984092e-22,1.5294233026165635e-13,2.3229557033081168e-10,1.7541200489082854e-13,1.2270788322895808e-13,1.2970685090557405e-12,3.1291350147883998e-13,8.8314563871160738e-13,3.7619421644214094e-12,1.3415304627950548e-12,1.5388792845339147e-12,3.3479964584732013e-10,1.3260440830575532e-21,1.54995156758345e-11,5.1602119938190884e-11,1.3753949431903534e-10,4.2665704868359832e-15
7.915663985593912e-05,0.003734402430884206,6.4591053612243896e-14,4.7705284051193068e-14,1.8712543103846821e-12,2.3286680441316719e-11,8.3490752998816462e-10,0.0,0.0,3.0129343478577995e-09,2.3987116668233579e-10,1.5589160670407883e-15,2.2463106259731666e-17,5.1161192051532569e-19,-7.890443547004109e-36,1.5754504351525486e-28,9.5588461679845435e-21,3.465322160407439e-10,7.0358805940009345e-11,1.4092988734560935e-29,6.8430182031535469e-33,8.191464123522619e-18,1.1631185618605984e-22,3.9857546506872311e-22,9.6385958551209608e-16,1.4341973155982873e-15,7.8355425363257842e-19,2.2749116462413374e-20,5.1503160956166678e-09,7.5429773067878823e-10,1.2490356536288076e-12,5.8623608443757427e-12,1.0425091665743244e-18,1.9398292764985389e-26,9.076665003923485e-19,5.3218871574993757e-18,0.88168480800000004,0.0,0.0094599958480583897,0.10884999438235213,5.6392526059259608e-12,5.7319936884116405e-12,2.3080573443277372e-12,5.185888881263286e-12,1.4537726597656861e-12,9.8332126394985174e-13,2.0401476060820334e-12,5.9809373317978897e-12,5.999320481562602e-12,2.7170329756291073e-11,5.0713556904742653e-11,2.18767895074129e-11,9.335883567081293e-10,1.3627139775964984e-12,1.0411967544719654e-12,6.9129570565306093e-10,4.0918074608334996e-10,3.3210798956449302e-10,1.1700280359781622e-12,6.8149923580881009e-14,1.6483750040998788e-09,1.2423219859042153e-13,8.7617086245827645e-22,1.5488539295135757e-13,2.4930811676056379e-10,1.7764061387088232e-13,1.2747816762287527e-13,1.3391289540833177e-12,3.1291339056189185e-13,8.8314532261515212e-13,3.8840653554340513e-12,1.3415297247123896e-12,1.5388784323898619e-12,3.5681637332161528e-10,1.3775941658828048e-21,1.714358605437371e-11,5.6452384943368091e-11,1.5059723772821153e-10,4.3207778351980707e-15
8.338835408950378e-05,0.003734402432390098,6.5616381951853279e-14,4.8822867501042141e-14,1.9161428840691448e-12,2.4814053296521531e-11,8.9609325287256568e-10,0.0,0.0,3.1986864594192359e-09,2.6818301440881318e-10,1.8094012086665675e-15,2.5228910240833566e-17,5.6317417931564515e-19,4.8317817428218346e-35,1.6366489529062865e-28,1.0181836506152745e-20,3.5997452916412062e-10,7.7389253118390269e-11,1.656738754715478e-29,7.8965509537876886e-33,9.2417733224254499e-18,1.2404578706289912e-22,4.2413339060504155e-22,1.0832961612037471e-15,1.5042960861144202e-15,9.0552543761372763e-19,2.5047919295007748e-20,5.4927696470276259e-09,8.2957709501083134e-10,1.3343908935008252e-12,5.9618163146003126e-12,1.093491095214914e-18,2.1502011347166004e-26,9.9980033483870986e-19,6.086200023850966e-18,0.88168480800000004,0.0,0.0094599955557106985,0.10884999403131501,5.7013276825134287e-12,5.8476792789271554e-12,2.3365558379824461e-12,5.3748368468904661e-12,1.5158056412970784e-12,1.0195328841009877e-12,2.1272088446450798e-12,6.0548300426703106e-12,6.2179193106002814e-12,2.7469955653006606e-11,5.1577228081060514e-11,2.2318846333125339e-11,9.6991963922984372e-10,1.412901424025413e-12,1.0622387265039184e-12,7.4598068496252561e-10,4.4156397022306086e-10,3.5811223629892817e-10,1.1936747050705925e-12,6.8901414883867816e-14,1.7676833531186335e-09,1.288078833425419e-13,8.9387851370926856e-22,1.5679932516467779e-13,2.6667066240836108e-10,1.7983580986614694e-13,1.3217366205915734e-13,1.3805623053175205e-12,3.1291327850778459e-13,8.8314500320191414e-13,4.004366246191982e-12,1.3415289792306157e-12,1.538877571671875e-12,3.7910894154918643e-10,1.4283360313985169e-21,1.8859949955287227e-11,6.1484032954821669e-11,1.6414896267577932e-10,4.3741724548261281e-15
9.18517825566331e-05,0.0037344024354936953,6.7624850211141377e-14,5.0984953386789652e-14,2.0040567246840182e-12,2.7940128577202963e-11,1.0227648361116894e-09,0.0,0.0,3.5748248366492852e-09,3.2987599637832443e-10,2.3842056407562767e-15,3.1288835923949347e-17,6.723916128895558e-19,2.3255181376158731e-37,1.7538164025657352e-28,1.1440376513504118e-20,3.8570474650799525e-10,9.2237197135820743e-11,2.2417581316602088e-29,1.0463137180876887e-32,1.1572192471911599e-17,1.3988952917979662e-22,4.7562474361437969e-22,1.3449185030879324e-15,1.6427278399241916e-15,1.1863558102116601e-18,3.0006216471426686e-20,6.1943200837972583e-09,9.8852230265961389e-10,1.5098207112417978e-12,6.156349777686412e-12,1.1941790836283943e-18,2.6099881285354582e-26,1.1983556774829247e-18,7.8216772826329351e-18,0.88168480800000004,0.0,0.0094599949523219741,0.10884999331534137,5.8226438052021325e-12,6.0741188860255422e-12,2.3923400434409912e-12,5.7447475615045361e-12,1.636986147159397e-12,1.0903342727581926e-12,2.2972814986882205e-12,6.1994683087335695e-12,6.6458782709868983e-12,2.8055498308056216e-11,5.3266404301899468e-11,2.3184093230094115e-11,1.0394599000406092e-09,1.5110283883508259e-12,1.1034244901263771e-12,8.5998139821419088e-10,5.0908867337673078e-10,4.1229415073043937e-10,1.2399586339653344e-12,7.0370016060601309e-14,2.014384089205393e-09,1.3775429554982515e-13,9.2853792941464838e-22,1.6054565182770855e-13,3.0242540177914699e-10,1.841326770477858e-13,1.413543196636832e-13,1.461673902999453e-12,3.1291305151454965e-13,8.8314435615507446e-13,4.2398677206249893e-12,1.3415274696199052e-12,1.5388758286169036e-12,4.2450556585467021e-10,1.52754681862826e-21,2.2504987705341994e-11,7.2081031748799077e-11,1.9270423954194722e-10,4.4786868204920346e-15
9.999999999999998e-05,0.0037344024387161064,6.9509519172373634e-14,5.298117825609838e-14,2.0865671143557854e-12,3.103767696467953e-11,1.1500177592683508e-09,0.0,0.0,3.9424175275088158e-09,3.957312573900556e-10,3.0362671477545686e-15,3.7796073910296958e-17,7.8494285768185875e-19,-1.5224615377083693e-35,1.8605006484797329e-28,1.2665453404722606e-20,4.0912570685776986e-10,1.0747852025942823e-10,2.9312698698763266e-29,1.3369491509637725e-32,1.4116866689565381e-17,1.5560575764664855e-22,5.2556991736345103e-22,1.625658236341754e-15,1.7739372936088354e-15,1.5070179429581174e-18,3.5243523087923329e-20,6.8902237908228631e-09,1.1516241538814516e-09,1.6845473099493443e-12,6.338550788877254e-12,1.2896247648893096e-18,3.1038696410484969e-26,1.4078415591049439e-18,9.7707963727199968e-18,0.88168480800000004,0.0,0.0094599943484029586,0.10884999260875913,5.936142526590365e-12,6.2863969005571419e-12,2.4446454480709198e-12,6.091607610454575e-12,1.7502842984494261e-12,1.1566130264753717e-12,2.4562913243639831e-12,6.3350835720926853e-12,7.0471688670818426e-12,2.8603273722273453e-11,5.484831238488008e-11,2.3995200553828316e-11,1.1027562778224204e-09,1.602887069688423e-12,1.1420330648092648e-12,9.7543089864924517e-10,5.774912841129016e-10,4.6712837150896831e-10,1.2833463010093298e-12,7.174389605999287e-14,2.2618498785463809e-09,1.4612920579400626e-13,9.6102850167784908e-22,1.6405824436015635e-13,3.3811626957199255e-10,1.8816145622757041e-13,1.4994850268639016e-13,1.5377370522790118e-12,3.1291282950524081e-13,8.8314372327635638e-13,4.4607061039828549e-12,1.3415259938809215e-12,1.5388741245536989e-12,4.6921071500080532e-10,1.6204198691221964e-21,2.6275110400635966e-11,8.2940637196313572e-11,2.2198150502007053e-10,4.5766803383710921e-15
