Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76),C6H13(74),S(172),S(971),C6H13(118),S(173),S(317),S(869),S(226),S(228),S(1518),S(925),S(942),S(1546),S(1549),S(1413),S(1424),S(1776),S(1779),S(975),S(2129),S(1032),S(2133),S(2134)
1.2458205162480985e-05,0.0022412214683448744,2.0175835542224226e-14,1.2041941651223366e-14,2.9492313537495846e-12,1.6945476152728044e-12,2.6872291194321871e-10,0.0,0.0,4.3966694451912163e-10,8.3045144027677058e-12,3.2939961966893009e-11,9.9679106907683544e-19,2.4705252745639317e-19,6.6383605031301641e-42,1.5442500458537156e-29,1.8744195420414169e-21,4.3061319883655306e-11,3.4531415336592831e-11,1.7929135661433967e-23,1.1272016711217174e-34,1.798278327351083e-19,8.4526025887699942e-24,8.1645260608377618e-23,4.9211462028368486e-17,2.0077213989962851e-16,2.5702429002486706e-12,3.0701474087211578e-21,5.8844284930223869e-10,2.1164695638212191e-11,1.3005633602497209e-13,2.6685090152402657e-12,1.3090778378273697e-19,1.2672420851925309e-19,4.8949498851030222e-12,6.30373975944211e-11,0.88168480800000004,0.0,0.0094599992852464586,0.10884999883047677,3.9767055096733758e-12,4.0953748269723989e-12,2.0176081282350251e-12,5.5224915073753963e-12,8.0945696228772087e-13,7.1455281024785642e-13,1.8571874901251924e-12,8.3599950486272755e-12,1.0445970787041887e-11,3.1204718888951781e-11,3.7481525712975531e-11,2.5056604048998092e-11,1.8747246956135723e-10,1.6083509374781805e-12,1.1735468612315076e-12,9.0209613253944895e-11,5.4308688902930843e-11,4.8417966776176916e-11,2.1588614749564975e-12,7.9103265612490941e-14,2.4111597993563245e-10,1.4008753206473105e-13,1.6353810861665402e-21,1.6145528203018314e-13,2.3286335308040753e-11,2.8374989720081936e-13,2.354986792363377e-13,2.183735361778467e-12,2.9675968392934732e-13,1.3700983971923013e-12,9.9859364107981087e-12,1.1733040785042402e-12,2.2025249987807825e-12,4.9929710795305534e-11,2.5505999592263565e-21,3.8064738411871138e-12,2.1916842042211902e-11,1.5265206848230628e-11,6.0620325806762464e-16,4.3937127929936057e-17,1.8516685351607236e-17,2.072881958946916e-11,1.341882621757299e-11,2.2665720423834772e-11,2.2399229850498782e-13,1.1052578100980307e-12,4.059438817430986e-13,9.2409812401279609e-13,2.2083770695156016e-11,4.5524174933292051e-14,2.2651180633916177e-14
1.303461641607423e-05,0.0022412214684529633,2.0542789456982471e-14,1.233644265401751e-14,3.0460607570504603e-12,1.8037255266950107e-12,2.9076374296902858e-10,0.0,0.0,4.6781620771120636e-10,9.2614659419163195e-12,3.6190465750971936e-11,1.1360207822782595e-18,2.7160348204691833e-19,7.1071577852014633e-42,1.6244498041607674e-29,2.0332252892096135e-21,4.5295124039184138e-11,3.7945269477629749e-11,2.0964501798011249e-23,1.0336110967307525e-34,2.022877692909472e-19,9.022694771535973e-24,8.857652906907324e-23,5.6100721636529784e-17,2.1166715240886893e-16,2.9037851429591668e-12,3.3855235402972312e-21,6.2812786248840605e-10,2.3320412845288374e-11,1.3870550472010616e-13,2.7167845639494267e-12,1.3802759294460048e-19,1.3247959965207413e-19,5.0837512243533789e-12,6.9288157888967673e-11,0.88168480800000004,0.0,0.0094599992386882378,0.10884999875807111,4.0231719975677466e-12,4.1908492368368169e-12,2.0550086460410334e-12,5.7367216316208525e-12,8.4420939448266891e-13,7.4157416116277067e-13,1.9369633258902905e-12,8.5158392508999602e-12,1.0851381194752808e-11,3.1572987691608973e-11,3.8180826194844845e-11,2.5646627473962346e-11,1.9732105969546344e-10,1.6692103373992077e-12,1.2012246397307337e-12,9.6951385442367794e-11,5.8389473706326544e-11,5.1435274434456976e-11,2.2097962275597605e-12,8.0036620977805053e-14,2.5849114347738919e-10,1.4539198992047243e-13,1.6739644326386648e-21,1.6447039283513186e-13,2.4101724782412935e-11,2.8905040750485773e-13,2.4441937914982006e-13,2.2608783582573848e-12,2.9675964817791356e-13,1.3700981474350096e-12,1.0342205086520509e-11,1.173303982589107e-12,2.2025248208481783e-12,5.3097652385456864e-11,2.647216402757912e-21,4.1642933106279567e-12,2.3925400723514379e-11,1.6087567996032403e-11,6.1752730292995768e-16,4.54756224316379e-17,1.9514209331201572e-17,2.3003728684876323e-11,1.4270534954010331e-11,2.41043411556508e-11,2.485810639611631e-13,1.2270311794663635e-12,4.204941281922873e-13,9.5723975056719097e-13,2.4004558726617266e-11,4.7157381697641128e-14,2.346366852133629e-14
1.3611027669667475e-05,0.0022412214685640554,2.0903975564231281e-14,1.2628255577580761e-14,3.1411259531391024e-12,1.9148555664847851e-12,3.1350995667499834e-10,0.0,0.0,4.9639130256727113e-10,1.0278148310197416e-11,3.9562301426285707e-11,1.2872342907751332e-18,2.9711100589453139e-19,7.590563115283934e-42,1.7049168033542155e-29,2.1972745447196986e-21,4.7536117896041427e-11,4.1489235048069212e-11,2.4343108849826299e-23,7.7212283406875682e-35,2.2639044249524396e-19,9.6039923645827346e-24,9.5737209673813639e-23,6.3575825623961035e-17,2.2264149736190973e-16,3.2630731687465372e-12,3.7170499221159478e-21,6.6859285418629981e-10,2.5585309684885261e-11,1.4750900802863517e-13,2.7641233286901e-12,1.4520005999862275e-19,1.3818017065681415e-19,5.2675115747520313e-12,7.5798898023786829e-11,0.88168480800000004,0.0,0.0094599991910942899,0.10884999868431577,4.0692441669557179e-12,4.284782891275665e-12,2.0917483031893121e-12,5.9477359765628596e-12,8.7871838968489317e-13,7.6821303131978362e-13,2.0161800302425346e-12,8.6689158192432004e-12,1.1250704133182146e-11,3.1937896247238025e-11,3.8865755946959418e-11,2.6227045321934465e-11,2.0720173139232317e-10,1.7292078839086563e-12,1.2284512097560676e-12,1.0387959358516135e-10,6.2586172397092112e-11,5.4509161411985765e-11,2.2599003697791174e-12,8.0961472609080278e-14,2.7629206683646274e-10,1.5062129156072583e-13,1.7119185979589915e-21,1.6743187441224379e-13,2.4896803613298766e-11,2.9425661338958828e-13,2.532136497243899e-13,2.3366970787370859e-12,2.9675960988604208e-13,1.3700979623992155e-12,1.0692318894230444e-11,1.1733037219803549e-12,2.2025243280906726e-12,5.6323679418736672e-11,2.7424635460459997e-21,4.537106049156487e-12,2.6009844481009604e-11,1.6900438848029669e-11,6.2864987466672776e-16,4.6975794351036052e-17,2.0500221586025102e-17,2.5387441487967917e-11,1.5137864784983083e-11,2.5569347479020412e-11,2.7434622619884278e-13,1.3546561193002904e-12,4.347922628357754e-13,9.8980692227302891e-13,2.5992082954105473e-11,4.8762273631248863e-14,2.4262071842382765e-14
1.418743892326072e-05,0.002241221468678101,2.1259761139494666e-14,1.2917566205673596e-14,3.2345168059218353e-12,2.027907812869021e-12,3.3694891407376294e-10,0.0,0.0,5.2538310050120151e-10,1.1355438995357488e-11,4.305229933861764e-11,1.4508735780411719e-18,3.2355434095522591e-19,8.0852449552126457e-42,1.7855879768773002e-29,2.366480825145078e-21,4.9784013190271462e-11,4.5160211669107265e-11,2.8086551650534692e-23,1.9344074970198657e-34,2.5218070655801727e-19,1.0196311713462585e-23,1.0312344099997932e-22,7.1656435129748763e-17,2.3369450441649816e-16,3.6489141769353434e-12,4.0648138705285199e-21,7.0982504164030148e-10,2.7959729910070609e-11,1.5646401388321114e-13,2.8105994767990103e-12,1.5242474029045833e-19,1.4383305743811277e-19,5.4465770631829433e-12,8.256500357153668e-11,0.88168480800000004,0.0,0.0094599991424784511,0.1088499986092317,4.114976174674473e-12,4.377253811206327e-12,2.1278604387410294e-12,6.1556999349641107e-12,9.1299867381160045e-13,7.9448949883081251e-13,2.0948714136815717e-12,8.8193640913955877e-12,1.1644252639433149e-11,3.2299924666710297e-11,3.9537540825522014e-11,2.6798343125564958e-11,2.1711317861699596e-10,1.7883888140823191e-12,1.2552493723475563e-12,1.1099189494271183e-10,6.6897054347152286e-11,5.7639241683751309e-11,2.309215872442453e-12,8.1879034588001972e-14,2.9451290639552459e-10,1.5577938129420286e-13,1.7492753748222298e-21,1.7034242502424451e-13,2.5672921902765417e-11,2.9937325910287513e-13,2.6188812567578888e-13,2.4112591179211239e-12,2.9675959303568355e-13,1.3700979284881132e-12,1.1036591395633304e-11,1.1733035363750532e-12,2.2025239757567451e-12,5.96067755915309e-11,2.8364132468160567e-21,4.9248097980293223e-12,2.8169054898161034e-11,1.7703654419750456e-11,6.3958110893660932e-16,4.8440191091926894e-17,2.147452198886757e-17,2.7877569426733974e-11,1.6020542317135411e-11,2.706027760500516e-11,3.0126196262310167e-13,1.4880043836867083e-12,4.4885111906142642e-13,1.0218288779553272e-12,2.8045209992098428e-11,5.0340291830482703e-14,2.5047107458482489e-14
1.4763850176853965e-05,0.002241221468795054,2.1610480913891769e-14,1.3204541326262023e-14,3.326319280049013e-12,2.14285421338687e-12,3.6106862314080399e-10,0.0,0.0,5.5478309833826992e-10,1.2494196716972162e-11,4.665750589072805e-11,1.6273783526550176e-18,3.5091419781841114e-19,8.5913516480143551e-42,1.8665938357888705e-29,2.5407651683886759e-21,5.2038547448535912e-11,4.8955311284928106e-11,3.2216817378626254e-23,2.1062564172248143e-34,2.7970301241158491e-19,1.0799481435200034e-23,1.1073169307529224e-22,8.0361901976484962e-17,2.4482561106253783e-16,4.0621037928386107e-12,4.4289071238084528e-21,7.5181249616129619e-10,3.0444003903580026e-11,1.6556790990964383e-13,2.8562765013984074e-12,1.5970126366708682e-19,1.4944473139030179e-19,5.6212634879256323e-12,8.9582041113766477e-11,0.88168480800000004,0.0,0.009459999092853796,0.10884999853283864,4.1604119951035322e-12,4.4683369197085617e-12,2.1633770434993975e-12,6.3607734894711413e-12,9.470645728336455e-13,8.204228403145641e-13,2.1730703707084945e-12,8.9673177738957342e-12,1.2032329527809287e-11,3.2659458198057719e-11,4.0197213473725362e-11,2.7360986736426802e-11,2.2705421436493417e-10,1.8467965582936955e-12,1.281641001217687e-12,1.1828607030697756e-10,7.1320479065224048e-11,6.0825153252851082e-11,2.3577829980888378e-12,8.2790281331962274e-14,3.1314816781037011e-10,1.6087004580873748e-13,1.7860652619562504e-21,1.732046338931697e-13,2.6431315483510881e-11,3.0440489717255025e-13,2.7044917649695321e-13,2.4846293230573483e-12,2.9675958036788498e-13,1.3700978686500535e-12,1.1375323465617461e-11,1.173303470646148e-12,2.2025238522351603e-12,6.2945976144680936e-11,2.929134490290479e-21,5.3273085763831969e-12,3.0401971428443743e-11,1.8497160592868162e-11,6.5033073180572561e-16,4.987114445193167e-17,2.2437044893326025e-17,3.0471726885623805e-11,1.6918308021761316e-11,2.8576693163456063e-11,3.293024817483648e-13,1.6269478225077161e-12,4.6268301101512439e-13,1.0533336734202874e-12,3.0162864480206943e-11,5.1892819083258883e-14,2.5819463226320492e-14
1.5340261430447212e-05,0.0022412214689148716,2.1956442939674436e-14,1.3489332511651887e-14,3.4166155758924951e-12,2.2596684374807819e-12,3.8585771041631735e-10,0.0,0.0,5.8458334253606995e-10,1.3695262648492622e-11,5.0375164351386671e-11,1.8171865711457868e-18,3.7917262378202919e-19,9.1094450464232982e-42,1.9477849015302793e-29,2.7200550857683419e-21,5.42994806321324e-11,5.2871839298480126e-11,3.6756261172289737e-23,1.9599628353748331e-34,3.0900143758535835e-19,1.1413341169922388e-23,1.1855872197600951e-22,8.9711295472814294e-17,2.5603434664990924e-16,4.5034253307774103e-12,4.8094248558484281e-21,7.9454405624581672e-10,3.303844980362002e-11,1.7481827376755104e-13,2.9012097248152711e-12,1.6702932335244123e-19,1.5502108138244634e-19,5.7918598612546398e-12,9.6845758085784899e-11,0.88168480800000004,0.0,0.0094599990422326984,0.10884999845515515,4.2055879667313702e-12,4.5581041502556151e-12,2.1983288130444695e-12,6.5631103822487357e-12,9.8092993357827543e-13,8.4603149497132787e-13,2.2508086970840141e-12,9.1129052216391271e-12,1.2415225808273862e-11,3.3016811355079072e-11,4.0845660081515181e-11,2.7915423359809e-11,2.3702375464873776e-10,1.9044726584400653e-12,1.3076470940712493e-12,1.2576001994489873e-10,7.5854892727806218e-11,6.4066557314795513e-11,2.4056403965980603e-12,8.3696008534814434e-14,3.3219268385320909e-10,1.6589690696479897e-13,1.8223175365137856e-21,1.7602098700122719e-13,2.7173119724912295e-11,3.0935589872249882e-13,2.7890289426259864e-13,2.5568697493161826e-12,2.9675955847515996e-13,1.3700977452701171e-12,1.1708802996091919e-11,1.1733033705418446e-12,2.2025236642659033e-12,6.6340365774602193e-11,3.0206932571136383e-21,5.7445125054232263e-12,3.2707589515783334e-11,1.928099397740557e-11,6.6090808178959089e-16,5.1270796672083445e-17,2.3387834706634537e-17,3.3167546755420845e-11,1.7830915672866004e-11,3.0118178253842566e-11,3.5844219146973103e-13,1.7713592283909786e-12,4.7629972074666278e-13,1.0843481519701076e-12,3.2344026779486664e-11,5.3421178410787462e-14,2.6579797273640488e-14
1.5916672684040457e-05,0.002241221469037512,2.2297933031465491e-14,1.3772079926810235e-14,3.5054843198436604e-12,2.3783257499069721e-12,4.113053933793024e-10,0.0,0.0,6.1477636978947042e-10,1.4959461504777148e-11,5.4202698088606945e-11,2.0207349238103557e-18,4.0831289201051638e-19,9.6359124946906488e-42,2.0291758156423243e-29,2.9042843980518486e-21,5.6566592462433075e-11,5.6907278091883248e-11,4.1727599266576238e-23,2.429279418027622e-34,3.4011971459656556e-19,1.2037740573846835e-23,1.2660156263837796e-22,9.9723427064047948e-17,2.6732032044518499e-16,4.973649285306718e-12,5.2064664309763795e-21,8.3800925749429239e-10,3.5743374506111602e-11,1.8421285045858257e-13,2.9454481032988652e-12,1.7440866781839153e-19,1.6056748646267999e-19,5.9586315448265512e-12,1.0435208174401744e-10,0.88168480800000004,0.0,0.0094599989906268504,0.10884999837619889,4.250534662889827e-12,4.6466244948230074e-12,2.2327451972158161e-12,6.7628577152690582e-12,1.0146080767585762e-12,8.7133314772025063e-13,2.3281169808602207e-12,9.2562496325884043e-12,1.2793219919888444e-11,3.3372245348166317e-11,4.1483653833490408e-11,2.8462082033066507e-11,2.4702080580446407e-10,1.9614569585397584e-12,1.3332877964670167e-12,1.3341175922034292e-10,8.0498824401386497e-11,6.7363137142993441e-11,2.4528251497112435e-12,8.4596877204550081e-14,3.5164159380985771e-10,1.7086343873208422e-13,1.8580602877723351e-21,1.7879387078331955e-13,2.7899381053898055e-11,3.1423045994161077e-13,2.8725512242653251e-13,2.6280397920049909e-12,2.9675953149835489e-13,1.3700976240713644e-12,1.2037305581378589e-11,1.1733031812962883e-12,2.202523306434695e-12,6.9789076490261841e-11,3.111152835208378e-21,6.1763376005454074e-12,3.5084958446511186e-11,2.0055264371508478e-11,6.713221236729308e-16,5.2641122174689982e-17,2.4327024613343903e-17,3.5962693011397335e-11,1.8758131770763249e-11,3.1684338471650466e-11,3.8865583518600798e-13,1.921113022531833e-12,4.8971252836333584e-13,1.114898013703621e-12,3.4587730536990811e-11,5.4926636500493734e-14,2.7328739702485926e-14
1.7069495191226947e-05,0.0022412214692911075,2.2968547538983403e-14,1.4331956631886757e-14,3.6792364330926407e-12,2.6210780417122986e-12,4.641362201723095e-10,0.0,0.0,6.7631310806771003e-10,1.7680480208606142e-11,6.2177905262725084e-11,2.4707950697442004e-18,4.6917764897885049e-19,1.0723745512610385e-41,2.1926784070566775e-29,3.2873264376580677e-21,6.1118557090438957e-11,6.5325623757348651e-11,5.3058588822115903e-23,3.1913476868024678e-34,4.0798918732990167e-19,1.331760243923713e-23,1.4332414291589564e-22,1.2180999220956267e-16,2.901227669410717e-16,6.0038210153146245e-12,6.050542228283161e-21,9.2710188754849296e-10,4.1485836922976448e-11,2.034263621210009e-13,3.0320112000100243e-12,1.893204453793284e-19,1.7158973463744442e-19,6.281657286205639e-12,1.2007714352988394e-10,0.88168480800000004,0.0,0.0094599988845044322,0.10884999821453331,4.3398420909594553e-12,4.8201865052332941e-12,2.3000833549445419e-12,7.1551421158632398e-12,1.081453493355039e-12,9.2108257235205029e-13,2.4815600344249672e-12,9.5366759683399034e-12,1.3535558631424313e-11,3.4078213665220202e-11,4.2730937782048865e-11,2.9533694751446929e-11,2.6709385770332086e-10,2.0735013954015495e-12,1.3835495308499857e-12,1.4924121433297717e-10,9.0109751820387823e-11,7.4120662974466188e-11,2.5453175345350265e-12,8.6386210334874003e-14,3.9173457325927431e-10,1.806287007867311e-13,1.9281238870483656e-21,1.8421826914485294e-13,2.9309067053027548e-11,3.2376615469769834e-13,3.0367729130309406e-13,2.7673937002624381e-12,2.9675945108988813e-13,1.3700972782277165e-12,1.2680424097206139e-11,1.1733025551475309e-12,2.2025221206441127e-12,7.6846214298657292e-11,3.2890146618193967e-21,7.0835434185773932e-12,4.0051400967513743e-11,2.157584172954245e-11,6.916942377829952e-16,5.5300948007393691e-17,2.6171484786468603e-17,4.1841828411038858e-11,2.065551585357936e-11,3.488920893873493e-11,4.5220614290959509e-13,2.2361564642677646e-12,5.1596918086882504e-13,1.1747012733508856e-12,3.9259149777440939e-11,5.7873648927052091e-14,2.879483739089769e-14
1.8222317698413437e-05,0.002241221469555558,2.3624277155778813e-14,1.4885126659722549e-14,3.8481377100313115e-12,2.8709412141243866e-12,5.1948570364388363e-10,0.0,0.0,7.3934177162372274e-10,2.0663556846912936e-11,7.0565604029670455e-11,2.981043692810162e-18,5.3339578411436288e-19,8.4231873035754708e-36,2.357025864262549e-29,3.6894776342859507e-21,6.5692998252646738e-11,7.4193243559791205e-11,6.6398470208737842e-23,8.1249993148491383e-34,4.8365538878351324e-19,1.4638035688361203e-23,1.6088082936992422e-22,1.4676777291165225e-16,3.1323110287642437e-16,7.1585180818226368e-12,6.9620273460220556e-21,1.0190186013198668e-09,4.7673654001287556e-11,2.2319314227693502e-13,3.1162737870012095e-12,2.0443547091857816e-19,1.8254633203205591e-19,6.5920782454329485e-12,1.3672814926547714e-10,0.88168480800000004,0.0,0.009459998774567567,0.10884999804796315,4.4285127858358338e-12,4.9895197433755057e-12,2.365602753710323e-12,7.5386830151267921e-12,1.1476972441793995e-12,9.6979832391571991e-13,2.6336209461302746e-12,9.8094805709593546e-12,1.4261345115521389e-11,3.4778852069725165e-11,4.3943800267191954e-11,3.057891528331705e-11,2.8726686750621676e-10,2.183216488436896e-12,1.432571321976817e-12,1.657606833488759e-10,1.0014302148521952e-10,8.1095608123576306e-11,2.6355272723712542e-12,8.8162050324079531e-14,4.333936744423543e-10,1.90190823720252e-13,1.996458401893272e-21,1.8949494928042414e-13,3.0667297240972853e-11,3.3304208512521087e-13,3.1975772250170265e-13,2.903116728094706e-12,2.9675940679516857e-13,1.3700970579238764e-12,1.3306655074276717e-11,1.173302300408072e-12,2.2025216404048284e-12,8.4111318440446204e-11,3.4631752802521668e-21,8.0483634585376456e-12,4.5294683847876705e-11,2.3060735720825933e-11,7.1151138798718693e-16,5.7863685858179192e-17,2.7972661034035476e-17,4.8091395446124867e-11,2.2608827047280346e-11,3.8188545886480169e-11,5.1976162157745391e-13,2.5711240428823523e-12,5.4153386599395943e-13,1.2329277703910627e-12,4.4170371452574516e-11,6.074294102861573e-14,3.0222275340926224e-14
1.9375140205599927e-05,0.002241221469830607,2.4266867651745816e-14,1.5432440170656106e-14,4.012700696698488e-12,3.1277651129384329e-12,5.7728633855448421e-10,0.0,0.0,8.0381633293209948e-10,2.3914787382898618e-11,7.9350365854674817e-11,3.5549725764730493e-18,6.0086901104020287e-19,-4.415977837732216e-35,2.5221622140651302e-29,4.110407056855169e-21,7.0288683873920045e-11,8.3495091459123341e-11,8.1941316398351027e-23,2.5631159318373569e-34,5.6745837421440428e-19,1.5998127363463319e-23,1.7925667223893802e-22,1.7474018001733159e-16,3.3664431970731076e-16,8.4434270470318171e-12,7.941899567151484e-21,1.1136958538374734e-09,5.43089587648997e-11,2.4349970602001759e-13,3.1985002654819626e-12,2.1975320104876439e-19,1.934670501636899e-19,6.8913873716338324e-12,1.5427870330809362e-10,0.88168480800000004,0.0,0.0094599986608881401,0.10884999787659594,4.5166955117984315e-12,5.1550799491546051e-12,2.4294962806130448e-12,7.9144488666800092e-12,1.2134281395418056e-12,1.0175965961087938e-12,2.7845036578525534e-12,1.0075470471029703e-11,1.4972412546494731e-11,3.5475387443182327e-11,4.5126246971390248e-11,3.1600578847127152e-11,3.0753428294650074e-10,2.2908640308075633e-12,1.4804863063183609e-12,1.8295796732878799e-10,1.105895079281497e-10,8.8286153469730985e-11,2.7236994297050335e-12,8.9927504063091842e-14,4.7658935513295484e-10,1.9957263396622695e-13,2.0632494690956928e-21,1.9463954463002456e-13,3.198007143487781e-11,3.420857404886938e-13,3.3553481249361862e-13,3.0355975340525898e-12,2.9675939185562856e-13,1.3700969680056692e-12,1.3917802776751361e-11,1.1733022942204284e-12,2.2025216315721995e-12,9.157895421879488e-11,3.6340505459970869e-21,9.070315315060917e-12,5.0808913791516704e-11,2.4512236411437067e-11,7.3083230266125487e-16,6.0340656317984874e-17,2.9733331204228314e-17,5.4694602917659865e-11,2.461660332536209e-11,4.157987980467133e-11,5.9114071676036441e-13,2.9251122521168662e-12,5.6648044824131606e-13,1.2897457988949059e-12,4.9315358495469044e-11,6.3542807682849289e-14,3.1615179732006645e-14
2.0527962712786418e-05,0.002241221470116032,2.4897889258862357e-14,1.5974661242941836e-14,4.173392716929642e-12,3.3914173372892113e-12,6.3747781996883355e-10,0.0,0.0,8.696956353591491e-10,2.7440081378163633e-11,8.8518573652370807e-11,4.1960922849158649e-18,6.7151154835631252e-19,5.235287856515434e-35,2.6880590429264157e-29,4.549857781924977e-21,7.490456697010811e-11,9.321790173096242e-11,9.9886500238523544e-23,7.7654776841985712e-34,6.5973500984200179e-19,1.7397070260525951e-23,1.9843999499674521e-22,2.0586844576723008e-16,3.6036215775476348e-16,9.8640273318373518e-12,8.9912256284348317e-21,1.211077460683459e-09,6.1393773302433873e-11,2.6433415979330037e-13,3.278922234151379e-12,2.3527360863499769e-19,2.0437762431772094e-19,7.1808794339749808e-12,1.7270494334626739e-10,0.88168480800000004,0.0,0.0094599985435297271,0.10884999770052664,4.6045173148250693e-12,5.3172845180060525e-12,2.4919399837025806e-12,8.2833248909011226e-12,1.2787277807198385e-12,1.0645834754922584e-12,2.9343955594220427e-12,1.0335382321220824e-11,1.5670436562858142e-11,3.6168858311759413e-11,4.6281749961536246e-11,3.260128274230021e-11,3.2789138345497784e-10,2.3966830421965142e-12,1.5274164526770212e-12,2.0082229251937039e-10,1.214411040138091e-10,9.5690758504527977e-11,2.8100585184518684e-12,9.1685201938126198e-14,5.2129560436212641e-10,2.087949721515003e-13,2.1286671553690617e-21,1.9966632580351849e-13,3.3252631287592063e-11,3.5092221385273459e-13,3.5104361729033394e-13,3.1651906452430832e-12,2.9675935334157503e-13,1.3700968051020595e-12,1.4515512919184284e-11,1.1733020314726233e-12,2.2025211351512421e-12,9.9244268160663865e-11,3.802020135490647e-21,1.0148990291809736e-11,5.658885825103048e-11,2.5932876019457576e-11,7.4971059091563006e-16,6.2741749455686373e-17,3.1456566876338055e-17,6.163568891492046e-11,2.6677539007130988e-11,4.5061005266924543e-11,6.6617300023411735e-13,3.2972727523590655e-12,5.9087629977228924e-13,1.3453088602569665e-12,5.4688725538348072e-11,6.6280814654477719e-14,3.2977314058682214e-14
