Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),C(T)(15),CH(16),CH2(T)(17),CH3(18),CH2O(19),HCCO(20),C2H(21),C2H2(22),H2CC(23),CH2(S)(24),CH3OH(25),CH3O(26),CH2CO(27),C2H3(28),C2H4(29),CH4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C7H16(1),O2(2),C3H7(70),C4H9(69),C5H11(71),C7H15(75),C7H15(72),C7H15(73),S(137),S(108),S(136),S(106),C2H5O2(54),S(107),CH3OO(41),S(138),S(216),C4H8(85),C5H10(91),C6H12(123),S(259),S(211),C3H6(59),S(141),S(297),S(199),S(849),S(890),S(847),C7H15(76)
3.1642888164662155e-09,0.005825056398391274,9.0377625955265514e-08,1.0610871353974577e-09,1.0873620447056337e-09,4.9552101950828219e-09,1.3417701566599166e-11,0.0,0.0,3.601124568756142e-09,3.5229264279383466e-13,5.3125487473403982e-15,1.5633472368357052e-14,3.1866723791368326e-14,9.7081467330447275e-24,1.4204981226669536e-17,1.9134545548642749e-14,2.6100347249648001e-07,2.278867872917159e-11,6.6598202869428425e-24,2.2572086113430707e-24,7.54168316523156e-15,8.6326308812901289e-14,1.6110290451887719e-15,8.2483711672220064e-16,1.608807814016313e-12,2.5307768097501614e-18,1.0860814001718258e-14,5.6222933246523834e-07,2.4394360203115983e-10,3.4122504113930796e-11,3.3990801767578283e-07,9.7420386689417875e-15,6.663032991276011e-22,3.1294147463611986e-16,2.425539743844456e-15,0.88168480800000004,0.0,0.0094594647622917704,0.10884999063002956,1.666199715378053e-07,1.2965242701735495e-07,6.0356803988654529e-08,1.2887208179303825e-09,6.8820229415587506e-10,4.4957458344241708e-10,2.6474224169420397e-12,3.5306038819872674e-10,3.868629663829724e-12,9.0995650823169764e-10,1.5857095512238315e-09,8.7058973438530197e-10,6.1615983217069392e-10,1.7088492558302366e-12,2.2358643748595913e-10,3.5438643069385855e-08,2.7286659398951223e-08,9.258937791139116e-10,6.6171358231454688e-13,6.7987645068024949e-11,1.501370471625949e-08,8.0545171889508826e-13,6.695870825491293e-20,3.7210753013245716e-11,3.1887745452823658e-13,1.113901293710633e-13,2.3841007116829887e-15,2.7260668563208228e-10
3.2860197094695542e-09,0.005825056734989081,9.5787502142023024e-08,1.1709554734777096e-09,1.2003111060465669e-09,5.4703507142885207e-09,1.5411822347003986e-11,0.0,0.0,3.8715719511866914e-09,3.9689944707314736e-13,6.3101031302162914e-15,1.7805508548007452e-14,3.6194197702763096e-14,1.1576207028427508e-23,1.5549516522555796e-17,2.1604924883306969e-14,2.7689261543792847e-07,2.5247736052275034e-11,8.6537596839537473e-24,2.8046841056935016e-24,8.53553013629557e-15,9.4068678121409185e-14,1.8347605976704458e-15,1.0065784871756099e-15,1.7501361671232646e-12,3.1665347986817097e-18,1.2535578135880039e-14,5.9548969849503026e-07,2.69912500263107e-10,3.7062330102384539e-11,3.5484070910042793e-07,1.0972330971841244e-14,8.1157194699083371e-22,3.77125601764726e-16,2.909134438450635e-15,0.88168480800000004,0.0,0.0094594438269338561,0.10884999001232597,1.6867067558569107e-07,1.3109113817136463e-07,6.0614301528647512e-08,1.3848229699368032e-09,7.3411311164480146e-10,4.801427067548428e-10,2.8278723824504993e-12,3.5610491004784231e-10,4.162170550681584e-12,9.3837495278375441e-10,1.7007143581971857e-09,8.8837991449537663e-10,6.7066591568505849e-10,1.8280194281817787e-12,2.3337301889457568e-10,3.7541731107008799e-08,2.8747218265892605e-08,1.0264884043770117e-09,6.917472877134125e-13,7.0193641865133372e-11,1.5989380762735481e-08,8.760880422897199e-13,6.9959049627246805e-20,3.9170059828339894e-11,3.5059922073782042e-13,1.1741310500277994e-13,2.5968949801875944e-15,2.830167139377231e-10
3.3955775131725593e-09,0.005825057040152309,1.007230578234607e-07,1.275279225610484e-09,1.3075997367157929e-09,5.959749916165497e-09,1.7379567129586442e-11,0.0,0.0,4.1227853966637475e-09,4.4031614498219738e-13,7.3252547176869427e-15,1.9926665874657633e-14,4.04052295368362e-14,1.3472224603740592e-23,1.6809845174505196e-17,2.4013619393164083e-14,2.913551161480144e-07,2.7589297173114772e-11,1.0859077436185754e-23,3.384749996464645e-24,9.501676633499753e-15,1.0128959151136298e-13,2.0526248144232474e-15,1.1959606010038382e-15,1.8815045158143142e-12,3.847300422599679e-18,1.4198007244211867e-14,6.2576088966680076e-07,2.9460522397401992e-10,3.9820268008482418e-11,3.6828746772624054e-07,1.215573661220956e-14,9.6293505313775741e-22,4.4342950770481342e-16,3.4057282134236991e-15,0.88168480800000004,0.0,0.0094594249576501963,0.10884998944158386,1.7037626595943917e-07,1.3229720919586787e-07,6.0819949942893266e-08,1.4737371058068166e-09,7.7620690006938732e-10,5.0823813336683699e-10,2.9934277060796987e-12,3.5855084465948987e-10,4.4339562392044477e-12,9.6273086995264514e-10,1.8066927828066954e-09,9.0345389032325616e-10,7.2136249361690452e-10,1.9376632549914743e-12,2.419139884718339e-10,3.9457309536720121e-08,3.0070969516972059e-08,1.1226280707722823e-09,7.1798223918740313e-13,7.2086321547407717e-11,1.6884092919882493e-08,9.4196921541362963e-13,7.2579390367609106e-20,4.0917545382938357e-11,3.8031247670345386e-13,1.2278774134907895e-13,2.7955505754238795e-15,2.926507390841234e-10
3.5051353168755643e-09,0.00582505734730428,1.057191718555304e-07,1.3848212976393345e-09,1.4202941987487466e-09,6.4738848795073707e-09,1.951998859962786e-11,0.0,0.0,4.3813740089097342e-09,4.869763198354712e-13,8.4609046101519984e-15,2.2211406942231807e-14,4.4925694447895276e-14,1.5586297364616535e-23,1.8117006108930006e-17,2.6605102271828213e-14,3.059601844135767e-07,3.0054036953030268e-11,1.3521919375216826e-23,4.0579553055977697e-24,1.0538131617815302e-14,1.0874386923031378e-13,2.2866100554849612e-15,1.4124394211947827e-15,2.0166796125293472e-12,4.6455668507302366e-18,1.6016115929603567e-14,6.5633256439095254e-07,3.2056267114582649e-10,4.2684783097633333e-11,3.817362644024699e-07,1.3412102799784829e-14,1.1359806892966184e-21,5.1864442218274329e-16,3.9659211067433662e-15,0.88168480800000004,0.0,0.0094594060620022125,0.10884998885681726,1.7195875059744646e-07,1.3342555372516218e-07,6.1003765352048535e-08,1.5648702273542942e-09,8.1899958409318493e-10,5.3686371498601005e-10,3.1618261446031965e-12,3.6074876800797059e-10,4.7127049811290117e-12,9.8595322585811064e-10,1.9149211367492422e-09,9.1769137538022482e-10,7.7355781739586842e-10,2.0494778482778567e-12,2.5019693495411104e-10,4.1393379720452328e-08,3.1403070419762922e-08,1.224171911821427e-09,7.4344475462056216e-13,7.3892638439840056e-11,1.779412466807226e-08,1.0099738322547314e-12,7.5122316071973749e-20,4.2648447121487821e-11,4.1109490658720734e-13,1.281137136638855e-13,3.0007782163353803e-15,3.0253449272807726e-10
3.6146931205785693e-09,0.005825057656339832,1.1077350704486425e-07,1.4996392038843847e-09,1.5384571888896062e-09,7.0130512825708565e-09,2.1841625717913191e-11,0.0,0.0,4.6473167412456385e-09,5.3702271434922306e-13,9.7263905459285451e-15,2.4665443199946967e-14,4.976475751724229e-14,1.7932632736259065e-23,1.9470236628708843e-17,2.9386232053958419e-14,3.2069783486297144e-07,3.2643334940680283e-11,1.6716645526266695e-23,4.8351043849242673e-24,1.1647174069037606e-14,1.164255729675423e-13,2.5371689312916015e-15,1.6587174783405989e-15,2.1555210705887681e-12,5.5768367141865265e-18,1.7998417510913887e-14,6.8718813042429701e-07,3.4779695576515402e-10,4.5656212116590084e-11,3.951827473763166e-07,1.4742083761306495e-14,1.332914953235229e-21,6.0360913137394082e-16,4.5952517447386492e-15,0.88168480800000004,0.0,0.0094593871396673693,0.10884998825802855,1.734267901977929e-07,1.3448185868314503e-07,6.1168216576331486e-08,1.6581507661854614e-09,8.6246013869698906e-10,5.6599818043026634e-10,3.3329401690528887e-12,3.6272517344102103e-10,4.9981934774007194e-12,1.0080678957877463e-09,2.0253102709889598e-09,9.3113966521868878e-10,8.2719802772227299e-10,2.1633767787532143e-12,2.5821879901279338e-10,4.3348955719640087e-08,3.2743176056016533e-08,1.3312069924779697e-09,7.6812265452767353e-13,7.5614341558860298e-11,1.8719115696777158e-08,1.0800400113157667e-12,7.758540201046801e-20,4.4361509530386478e-11,4.429138731880187e-13,1.3338686640270796e-13,3.2123893899903596e-15,3.1266609737613364e-10
3.7242509242815743e-09,0.0058250579671611175,1.1588387805379796e-07,1.6197879497865002e-09,1.662148872928659e-09,7.5775335386888092e-09,2.4353114093731124e-11,0.0,0.0,4.9205949083408052e-09,5.9060091115520965e-13,1.1131385612350034e-14,2.729440078911216e-14,5.4931333667392342e-14,2.0525535135827988e-23,2.0868760987400058e-17,3.2363790520121074e-14,3.3555879414819973e-07,3.5358485634511758e-11,2.0526500244282704e-23,5.7277793670054913e-24,1.2831051758661136e-14,1.2432874907689781e-13,2.8047411246457731e-15,1.9376514721284808e-15,2.2978899166885259e-12,6.6580445108832569e-18,2.0153535779270716e-14,7.1831224818533772e-07,3.7631935858946126e-10,4.8734863137623349e-11,4.086229116781803e-07,1.6146202936742195e-14,1.5560795719894168e-21,6.9920768376239793e-16,5.2995164643726604e-15,0.88168480800000004,0.0,0.0094593681903351115,0.10884998764521812,1.7478851691312752e-07,1.3547139966045343e-07,6.1315495650987912e-08,1.7535087585421605e-09,9.0655951746313545e-10,5.9562132021578738e-10,3.5066503631175933e-12,3.6450384519406872e-10,5.2902031315609523e-12,1.0291037894290597e-09,2.1377725631075827e-09,9.4384386029997514e-10,8.8222962568897522e-10,2.2792777296903668e-12,2.6597813272933407e-10,4.5323125529587304e-08,3.4090986401973567e-08,1.4438165539093094e-09,7.9200897511866496e-13,7.7253442938362193e-11,1.9658737731804438e-08,1.1521057123888399e-12,7.9968672103327375e-20,4.6055667563699399e-11,4.7573640159629025e-13,1.3860366073193146e-13,3.4301945434635161e-15,3.2304321466225316e-10
3.833808727984579e-09,0.005825058279678453,1.2104823891586899e-07,1.7453201954886746e-09,1.7914270521036642e-09,8.1676055378900542e-09,2.7063182077366564e-11,0.0,0.0,5.2011920107650357e-09,6.478593649394081e-13,1.2685894600543088e-14,3.0103819932185521e-14,6.0434092176312617e-14,2.3379376013318743e-23,2.2311796460243559e-17,3.5544479849183616e-14,3.5053445654491559e-07,3.8200704003262065e-11,2.5044295394867182e-23,6.7483604884560834e-24,1.409198177140337e-14,1.3244745365747437e-13,3.0897541097193909e-15,2.2522542293853112e-15,2.4436491214229482e-12,7.9076320844248809e-18,2.2490198587692889e-14,7.4969073709525824e-07,4.0614038771774069e-10,5.1921017831945967e-11,4.2205307317783237e-07,1.7624860051114511e-14,1.8079549260809384e-21,8.0636990799941201e-16,6.0847700358704556e-15,0.88168480800000004,0.0,0.00945934921370605,0.10884998701838478,1.7605155512179235e-07,1.363990711355731e-07,6.1447549868300648e-08,1.850876005855373e-09,9.5127053120040021e-10,6.2571395865024645e-10,3.6828449401833118e-12,3.6610610606581995e-10,5.5885206032423711e-12,1.0490922317693889e-09,2.2522220211878382e-09,9.5584686558210225e-10,9.3859968785308447e-10,2.397102420336952e-12,2.7347490026017808e-10,4.7315045623707842e-08,3.5446240923578715e-08,1.5620802599476742e-09,8.1510133748233204e-13,7.8812167378608025e-11,2.0612692362752731e-08,1.2261091274292637e-12,8.2273494093545994e-20,4.7730025427295346e-11,5.0952938252547464e-13,1.4376110641649874e-13,3.6540043539971549e-15,3.3366315541477096e-10
3.943366531687584e-09,0.005825058593808622,1.2626467215876248e-07,1.8762863995544702e-09,1.9263473093686377e-09,8.7835312979806012e-09,2.9980647232753607e-11,0.0,0.0,5.4890935686045183e-09,7.0894943267553855e-13,1.4400250396115409e-14,3.3099155049437963e-14,6.6281462672190811e-14,2.6508567069185574e-23,2.3798558622207609e-17,3.8934920966752058e-14,3.6561684193410385e-07,4.1171130585624885e-11,3.037312740639392e-23,7.9100452838519791e-24,1.5432151252119397e-14,1.4077577306238073e-13,3.39262387518308e-15,2.605696478917185e-15,2.5926640148475041e-12,9.3456253009847022e-18,2.5017232131444387e-14,7.8131049142212203e-07,4.3726983373039963e-10,5.5214933494536831e-11,4.3546984547281865e-07,1.9178338462443708e-14,2.0911630009265273e-21,9.2607187902090976e-16,6.9573260943706181e-15,0.88168480800000004,0.0,0.009459330209491263,0.10884998637752594,1.7722304430124269e-07,1.3726941341526785e-07,6.1566108179996425e-08,1.9501861779737572e-09,9.965677266218064e-10,6.5625791617181092e-10,3.8614192528761469e-12,3.6755105034252832e-10,5.8929381728008013e-12,1.0680664472620337e-09,2.3685743632284849e-09,9.6718943868509388e-10,9.9625603770084401e-10,2.5167764827460396e-12,2.8071030225789324e-10,4.9323936088735971e-08,3.6808714141879882e-08,1.6860744225339208e-09,8.374013893775722e-13,8.0292910306302811e-11,2.1580709006110406e-08,1.3019889917017225e-12,8.4498321516298229e-20,4.9383838287488161e-11,5.4425973885424137e-13,1.4885670288544791e-13,3.8836307482272136e-15,3.4452296149441962e-10
4.052924335390589e-09,0.005825058909475207,1.3153137846925666e-07,2.0127349559070732e-09,2.0669631487575274e-09,9.4255655847571888e-09,3.3114412942198768e-11,0.0,0.0,5.7842869611447652e-09,7.7402540320270303e-13,1.6285110467282498e-14,3.6285775091217305e-14,7.2481641514089632e-14,2.9927535691651613e-23,2.5328266317541794e-17,4.2541652294108758e-14,3.8079855522512052e-07,4.4270836400664857e-11,3.6627110650946405e-23,9.2268673582617162e-24,1.6853718211730145e-14,1.4930784286553871e-13,3.7137556379102063e-15,3.0013085813697565e-15,2.7448026632948153e-12,1.0993711215800997e-17,2.7743555538725602e-14,8.1315939981961693e-07,4.697168225262431e-10,5.8616844979320001e-11,4.4887011780195642e-07,2.0806812460793147e-14,2.4084703437765117e-21,1.0593363684604857e-15,7.9237575039914828e-15,0.88168480800000004,0.0,0.0094593111774116268,0.10884998572263783,1.7830966172036055e-07,1.380866383907422e-07,6.1672705958582449e-08,2.0513749013901478e-09,1.042427269966832e-09,6.8723597127244711e-10,4.0422753222378555e-12,3.6885576265869594e-10,6.2032540560927278e-12,1.0860610807620634e-09,2.4867470884270478e-09,9.7791024037761045e-10,1.0551474020704037e-09,2.6382293347080839e-12,2.8768661067309368e-10,5.1349075973679645e-08,3.8178211479165933e-08,1.8158722170577711e-09,8.5891427975451538e-13,8.1698198582500788e-11,2.2562542943551443e-08,1.3796848655774889e-12,8.6642761256656309e-20,5.1016495115306038e-11,5.798945791669413e-13,1.5388838395218473e-13,4.1188878272515563e-15,3.556194808472e-10
4.162482139093594e-09,0.005825059226607436,1.3684666746589752e-07,2.1547123169795304e-09,2.2133261207334717e-09,1.0093954469407701e-08,3.6473465278023826e-11,0.0,0.0,6.0867612763105558e-09,8.4324452513839638e-13,1.8351453453888353e-14,3.9668964335674414e-14,7.9042599044514578e-14,3.3650703321434303e-23,2.6900146036358932e-17,4.6371129301734299e-14,3.960727481477507e-07,4.7500827514023497e-11,4.3932139853609477e-23,1.0713714270422053e-23,1.8358812468295386e-14,1.5803786368275062e-13,4.0535445287531296e-15,3.4425821300604465e-15,2.8999361670699734e-12,1.2875316141107366e-17,3.0678175968685026e-14,8.4522627197349547e-07,5.0348986387887083e-10,6.2126966456450517e-11,4.6225103499070111e-07,2.2510354593140854e-14,2.762790975622995e-21,1.207233257457927e-15,8.9908965105457112e-15,0.88168480800000004,0.0,0.0094592921171972183,0.10884998505371578,1.7931764556501635e-07,1.3885465294424662e-07,6.1768706170716295e-08,2.1543798129195318e-09,1.0888268365177837e-09,7.1863181899506062e-10,4.2253213880176854e-12,3.7003551549178754e-10,6.5192726049396389e-12,1.1031117918084344e-09,2.6066595317878193e-09,9.8804590174999701e-10,1.1152235371892819e-09,2.7613940340848032e-12,2.9440702275454037e-10,5.3389799062524573e-08,3.9554565720699965e-08,1.9515438796332475e-09,8.7964819314905123e-13,8.3030657142857369e-11,2.3557973487275343e-08,1.4591373583852372e-12,8.8710828092529669e-20,5.2627503740353496e-11,6.1640132522449152e-13,1.5885446958039889e-13,4.3595926072884112e-15,3.6694942622779285e-10
4.272039942796599e-09,0.005825059545140283,1.4220894897381856e-07,2.3022631105421051e-09,2.3654859410849367e-09,1.078893585713879e-08,4.0066869998921259e-11,0.0,0.0,6.3965071668977359e-09,9.1676703410207295e-13,2.061057588495139e-14,4.3253923365155773e-14,8.597208712065256e-14,3.7692466158666871e-23,2.8513435991780691e-17,5.0429724414948042e-14,4.114330826514923e-07,5.0862049407576586e-11,5.2426670468167101e-23,1.2386345015606467e-23,1.9949536632088774e-14,1.6696011558875117e-13,4.4123762617906993e-15,3.9331715122744916e-15,3.0579389233752755e-12,1.5015684200073458e-17,3.3830184020406201e-14,8.7750076887989507e-07,5.3859689766083427e-10,6.5745493083962808e-11,4.7560997838006568e-07,2.428894286420983e-14,3.157189313629096e-21,1.3708799349335193e-15,1.016583483289652e-14,0.88168480800000004,0.0,0.0094592730285867292,0.10884998437075417,1.8025281751448044e-07,1.3957708121913371e-07,6.1855319143694255e-08,2.2591406016983849e-09,1.1357455062237786e-09,7.5043003018015559e-10,4.4104714838734378e-12,3.7110395147583172e-10,6.8408044685403922e-12,1.1192548828305337e-09,2.7282329113907418e-09,9.9763108912531864e-10,1.1764353410430277e-09,2.8862071342033222e-12,3.0087552526161497e-10,5.5445489852172225e-08,4.0937633716062104e-08,2.0931568940452369e-09,8.9961391651717607e-13,8.429297837789568e-11,2.4566802227315864e-08,1.5402883256559416e-12,9.0702963676928971e-20,5.4216476968824089e-11,6.5374782755633441e-13,1.6375362109647007e-13,4.6055656744029715e-15,3.7850942877012053e-10
4.381597746499604e-09,0.005825059865013596,1.4761672522644139e-07,2.4554302449436312e-09,2.5234905980335767e-09,1.1510739963044271e-08,4.3903769772608983e-11,0.0,0.0,6.7135167160400755e-09,9.9475617835513918e-13,2.3074089023784408e-14,4.7045770404016649e-14,9.3277647273100536e-14,4.2067178712624212e-23,3.0167389688619758e-17,5.472372755625482e-14,4.2687369657098012e-07,5.4355391038196715e-11,6.2262526669811448e-23,1.4261406730911992e-23,2.162796719007355e-14,1.7606896994554789e-13,4.790627767936253e-15,4.4768953663326518e-15,3.2186888250492924e-12,1.7441956660254588e-17,3.720874955940738e-14,9.0997333928924294e-07,5.7504533627997679e-10,6.9472602526756727e-11,4.8894454849394315e-07,2.6142467863767966e-14,3.5948830647359419e-21,1.5514416643903692e-15,1.1455923580659146e-14,0.88168480800000004,0.0,0.0094592539113269609,0.10884998367374682,1.8112060528057256e-07,1.4025728487788364e-07,6.1933619449581926e-08,2.3655990248818491e-09,1.183163665231995e-09,7.8261600895051454e-10,4.5976450345704182e-12,3.7207324755502078e-10,7.167666667603729e-12,1.1345269878422721e-09,2.8513903620137087e-09,1.0066985801014483e-09,1.2387349408982133e-09,3.0126085283412587e-12,3.0709677494031671e-10,5.7515579893288753e-08,4.2327293573625161e-08,2.240776162917311e-09,9.1882445694957131e-13,8.5487896338257851e-11,2.5588851397806917e-08,1.6230810198870086e-12,9.2616502622071035e-20,5.5783120504704514e-11,6.9190245974252519e-13,1.6858480215952182e-13,4.8566316907830272e-15,3.9029607905243266e-10
4.491155550202609e-09,0.005825060186172079,1.5306858358820133e-07,2.6142550077866185e-09,2.6873864526444483e-09,1.2259589758095585e-08,4.7993381528741874e-11,0.0,0.0,7.0377833093430649e-09,1.0773782436837607e-12,2.5753915854311312e-14,5.1049542829283439e-14,1.0096661911392963e-13,4.6789139687185975e-23,3.1861279189857839e-17,5.9259347025609671e-14,4.4238917092533599e-07,5.7981688693334409e-11,7.3605729031046813e-23,1.635645101168961e-23,2.3396155631105711e-14,1.853588998156604e-13,5.1886678120627699e-15,5.0777379989537826e-15,3.3820674251684266e-12,2.0183251767713166e-17,4.0823117852887132e-14,9.4263515989309454e-07,6.1284210472451628e-10,7.3308456386240449e-11,5.02252548730134e-07,2.8070739742280906e-14,4.0792461288466603e-21,1.7501319359740379e-15,1.2868773108469767e-14,0.88168480800000004,0.0,0.0094592347651723547,0.108849982962687,1.819260646202046e-07,1.4089838217422499e-07,6.2004561319850997e-08,2.4736989116463944e-09,1.2310629124181252e-09,8.1517595066057147e-10,4.7867664730889799e-12,3.7295426714567437e-10,7.4996826293150605e-12,1.1489647945506942e-09,2.9760569613717172e-09,1.0152793409905829e-09,1.3020757673634459e-09,3.1405412941757129e-12,3.1307598870397268e-10,5.9599544345159962e-08,4.372344210485163e-08,2.3944641689253127e-09,9.3729469002523501e-13,8.6618163630009822e-11,2.6623962326318757e-08,1.707460216735707e-12,9.4456551175821085e-20,5.7327221869148276e-11,7.3083420109117717e-13,1.7334724293978935e-13,5.1126198217751578e-15,4.0230596261619399e-10
4.600713353905614e-09,0.005825060508564629,1.5856319001891871e-07,2.7787771552832507e-09,2.8572183297417869e-09,1.3035701372714959e-08,5.2344993995859888e-11,0.0,0.0,7.3693015155693662e-09,1.1648025768059555e-12,2.866228821179973e-14,5.527019894151342e-14,1.0904614914033466e-13,5.1872580467438667e-23,3.3594397964613526e-17,6.404271085074418e-14,4.5797449931378625e-07,6.174172957489507e-11,8.6637348139451298e-23,1.8689949584133403e-23,2.525612963649642e-14,1.948244883500796e-13,5.6068575699606487e-15,5.7398507213487307e-15,3.5479600523957192e-12,2.3270745240093648e-17,4.4682606034132657e-14,9.7547808066222721e-07,6.5199367737174372e-10,7.7253201504078202e-11,5.1553197048085553e-07,3.0073495031407923e-14,4.6138114841681379e-21,1.9682127929699441e-15,1.4412252731385592e-14,0.88168480800000004,0.0,0.0094592155898845232,0.10884998223756741,1.8267390091907894e-07,1.4150326536956601e-07,6.206899187424922e-08,2.5833861487612058e-09,1.2794259718636363e-09,8.4809679955332548e-10,4.977764880809867e-12,3.7375669659771483e-10,7.8366821608410417e-12,1.162604813935745e-09,3.1021597457597513e-09,1.0234026095567944e-09,1.3664126091872027e-09,3.2699515342035769e-12,3.188188471635957e-10,6.169689882926524e-08,4.5125992641265007e-08,2.5542811225828293e-09,9.5504105013279474e-13,8.7686532116619242e-11,2.7671993990990054e-08,1.793372305844733e-12,9.6228141312205207e-20,5.8848640742684267e-11,7.7051270273897107e-13,1.7804040885507725e-13,5.3733640494019459e-15,4.1453568663645319e-10
