Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267)
1.682199849507791e-08,0.012017052610810475,1.0366201758299074e-06,3.5583627200477319e-08,3.9016700087990201e-08,1.6009943027545957e-07,2.206554338058716e-10,0.0,0.0,4.7379769960463312e-08,1.6738577100633024e-11,2.3946716502518814e-12,3.3859367720467832e-12,6.3511565166674333e-20,2.3540789091168355e-09,2.7836666925813507e-13,2.4705931141018916e-06,6.5523873505101925e-09,2.7496496980657964e-11,1.944011452675275e-15,5.4676081256707752e-06,2.8705060335954561e-13,4.6376250369687591e-13,7.2781471274156925e-13,2.1427166936879253e-11,6.4869656303962288e-15,1.0870104531935414e-08,3.8465689535448505e-15,1.987121385509021e-06,3.0080466551099583e-12,1.1992926548320702e-19,3.2723568224840958e-13,1.3889069025113992e-21,5.6586471059474406e-12,3.0650255449567757e-12,4.8575547276183382e-10,1.6566367336572123e-09,5.2788728541297902e-12,2.9732253288478162e-08,3.9103461022261485e-13,1.0487020788558337e-13,1.6931991950864549e-12,6.2898406383503535e-12,1.5239045604957027e-13,7.7811778654995848e-14,1.0693274784515579e-14,4.4245474294974666e-15,2.5218614970838588e-14,1.2659680799056237e-19,7.2513749364489127e-21,1.2518989720266043e-19,6.0379342553213469e-29,1.5084674818818994e-27,1.6041441823136947e-13,3.0112930681571102e-13,5.3129645946204244e-16,1.3935697077580286e-15,1.529633597827993e-22,1.4632189050489206e-13,3.3760658248542223e-18,1.3423214495155767e-24,8.2092551037833784e-11,7.6455581177488414e-13,7.3234618642033667e-14,1.3808402829607984e-18,1.2095474349368532e-22,6.8174560846511739e-27,5.8823890398213161e-23,0.88168480800000004,0.0,0.0094567284983219421,0.10884987034497458,1.9763277839402866e-07,7.4483829796836169e-08,2.8957491137050385e-07,1.3975888489773275e-08,5.4183882378276119e-09,3.5106661153709065e-09,7.1218162003638591e-10,2.1889374942113711e-10,1.9864599542915564e-11,9.8872151443218098e-12,9.4235115633266059e-10,6.390585777522264e-12,4.5593806875077143e-12,3.4661213335202579e-07,3.6002015911090193e-08,2.2423166546025896e-07,1.7104614839604594e-07,2.111817096771671e-10
1.7178915078495007e-08,0.012017055360354271,1.0665169910143127e-06,3.7423594232367443e-08,4.0998065783756567e-08,1.6838973549151602e-07,2.3696534101673948e-10,0.0,0.0,4.9220227169824047e-08,1.8008972263124249e-11,2.6212035594537933e-12,3.6858884471259065e-12,6.903341598878983e-20,2.453513272643046e-09,3.0300488582607842e-13,2.5316442454677624e-06,6.8708852533773807e-09,2.9224713297497786e-11,2.0506186322751214e-15,5.6103423578138603e-06,3.1617473499484566e-13,4.9289716539862689e-13,7.7763601886230474e-13,2.2090783050096954e-11,7.0178283235697039e-15,1.1194892347233653e-08,4.289762940159439e-15,2.0216968552365189e-06,3.237472495635044e-12,1.3010869424018067e-19,3.5328807746433927e-13,1.5765284442159092e-21,5.9408060269716506e-12,3.0755905234790727e-12,5.0800440046766285e-10,1.7295742447119602e-09,5.4137930175519271e-12,3.0414727483331512e-08,4.2874106597310799e-13,1.0891498994751395e-13,1.7969367772593374e-12,6.5298803936339133e-12,1.5951433867881113e-13,7.9459826974654792e-14,1.1677397440672402e-14,4.8085292419623422e-15,2.7805927063116832e-14,1.424130001881465e-19,8.2421836291778923e-21,1.3911811043525989e-19,7.2780194958893528e-29,1.8120019739248488e-27,1.7586927682723685e-13,3.1228377797742133e-13,5.5235050276045515e-16,1.4949764178945245e-15,1.6686574615319781e-22,1.5336662712647252e-13,3.6387211279956096e-18,1.4885332922787386e-24,8.5419437930706084e-11,7.7941766336830578e-13,7.5656437846014137e-14,1.4163750504697286e-18,1.3362933144761012e-22,7.7725402676895439e-27,6.3418915545344179e-23,0.88168480800000004,0.0,0.0094566540039071594,0.1088498654823406,1.9806494312433599e-07,7.4483257956644912e-08,2.8976560338933427e-07,1.4416611588485232e-08,5.5784948701779173e-09,3.6156789313353417e-09,7.1372954514782267e-10,2.1889201450458296e-10,2.0493949825120674e-11,1.0180860253495626e-11,9.4300433862774588e-10,6.5830808746041565e-12,4.7052358371430464e-12,3.5589867101864007e-07,3.7903290632776465e-08,2.3023668794074907e-07,1.7692754184863144e-07,2.1163626954598094e-10
1.7535831661912105e-08,0.012017058119579102,1.0965707764318745e-06,3.9315881429276865e-08,4.3034272974993408e-08,1.7691644321457278e-07,2.540964884186247e-10,0.0,0.0,5.1092549573872139e-08,1.9350188527559951e-11,2.8634316024091556e-12,4.0043691686256543e-12,7.4919648830804851e-20,2.5551015642818648e-09,3.2920402578416394e-13,2.5927812474480455e-06,7.1972547162053144e-09,3.1014957055700956e-11,2.1624109470676429e-15,5.7536492909957856e-06,3.4752007971565995e-13,5.2308655700730584e-13,8.2977119126555111e-13,2.2757479046153282e-11,7.578491486164501e-15,1.1520334448959056e-08,4.773758761232618e-15,2.0559385169476478e-06,3.4788053254372982e-12,1.4091577505245215e-19,3.8095079140527165e-13,1.7854968815269713e-21,6.2286409576282553e-12,3.0862075146477452e-12,5.3078660273605884e-10,1.8039133078635799e-09,5.5487582129890363e-12,3.1091099824779816e-08,4.6920379980882478e-13,1.1300649676845871e-13,1.904528161216086e-12,6.7725152098243037e-12,1.6678802676359742e-13,8.1092825037488123e-14,1.272632622588264e-14,5.2157178965613276e-15,3.0594033407448966e-14,1.5985979552859956e-19,9.3425500851127019e-21,1.5423645372368788e-19,8.7425138170451944e-29,2.1688185425330047e-27,1.924133461689629e-13,3.2356381124688223e-13,5.7364899988891453e-16,1.6013055721888431e-15,1.8170810110428607e-22,1.6058995576994353e-13,3.9151191843409925e-18,1.6473977609477019e-24,8.8773876805258138e-11,7.941404830428168e-13,7.8085592348701483e-14,1.4519896775733112e-18,1.4733682975195521e-22,8.8356072153905008e-27,6.825634452714816e-23,0.88168480800000004,0.0,0.0094565792646744192,0.1088498605373639,1.9850015040892787e-07,7.4482684248309374e-08,2.899569107518257e-07,1.4860128133960132e-08,5.7394920253711926e-09,3.7212891271536952e-09,7.1528849730754257e-10,2.1889027336212331e-10,2.1127319127699906e-11,1.047615270463235e-11,9.4365088069407126e-10,6.7766842552230601e-12,4.8520221805617999e-12,3.6524477592662727e-07,3.9860094821743572e-08,2.3629022180643412e-07,1.8290541440851513e-07,2.1209397649323662e-10
1.7892748245329202e-08,0.012017060888459195,1.1267758338041227e-06,4.126075332039399e-08,4.5125567526482786e-08,1.8568077270140993e-07,2.7207149655398334e-10,0.0,0.0,5.299662475446666e-08,2.0764834007939893e-11,3.1220659291130711e-12,4.3420320008905098e-12,8.1186933730869524e-20,2.6588551427338107e-09,3.5702436170266738e-13,2.6540045785780714e-06,7.5315115137023236e-09,3.2867731142477512e-11,2.2796293960254257e-15,5.8975251517224489e-06,3.8120236074245302e-13,5.5434027497714307e-13,8.8428012894219852e-13,2.3427216348382048e-11,8.1698879400451444e-15,1.184640755033537e-08,5.3013988340952672e-15,2.0898515692318669e-06,3.7323779645897243e-12,1.5237880563245458e-19,4.1029567915949135e-13,2.0178099917155653e-21,6.5220460790393013e-12,3.0968768033191254e-12,5.5410458223912292e-10,1.8796413844598339e-09,5.6837379260695488e-12,3.1761380479253516e-08,5.1256155079280887e-13,1.1714359453092466e-13,2.016020459472044e-12,7.0176454325762933e-12,1.7421025893638851e-13,8.2710857078638602e-14,1.3842630610471197e-14,5.6469051718132766e-15,3.3593636779535327e-14,1.7907498889947326e-19,1.0561822837686009e-20,1.7061641443359742e-19,1.0466821814601382e-28,2.5869975115588379e-27,2.1009556253947167e-13,3.3496653032362057e-13,5.9518282679743508e-16,1.7126748909605933e-15,1.9753297661388583e-22,1.6799224000129156e-13,4.2056218415347741e-18,1.8197565437339393e-24,9.2153763928317279e-11,8.0872564953859886e-13,8.0520997784934244e-14,1.4876817113082984e-18,1.6213722691462078e-22,1.0015998645378093e-26,7.3342727594211535e-23,0.88168480800000004,0.0,0.009456504279378301,0.10884985550990084,1.9893835188524936e-07,7.4482108763668679e-08,2.9014891865283194e-07,1.5306344422259743e-08,5.9013490511687282e-09,3.827476277031722e-09,7.1685837700982446e-10,2.1888852638708971e-10,2.1764572842060804e-11,1.0773035942509421e-11,9.4429272218592855e-10,6.971358155264192e-12,4.9997088443114414e-12,3.7465079869180502e-07,4.1872731289865035e-08,2.4239253754002652e-07,1.8898035995390065e-07,2.125548717049234e-10
1.82496648287463e-08,0.012017063666968928,1.1571265862962915e-06,4.3258464593685054e-08,4.7272185479229249e-08,1.9468389879285635e-07,2.9091309212611819e-10,0.0,0.0,5.4932340590643897e-08,2.2255563858215253e-11,3.3978329381068803e-12,4.6995351531063221e-12,8.7852365429999879e-20,2.7647853932759043e-09,3.8652697803215286e-13,2.7153146983589952e-06,7.8736715025796035e-09,3.4783520190528373e-11,2.4025195508703876e-15,6.0419662413404291e-06,4.1734063615329476e-13,5.8666763585757757e-13,9.4122284781028584e-13,2.4099961068686069e-11,8.7929567644997594e-15,1.2173091523349913e-08,5.8756616096542125e-15,2.1234411149622821e-06,3.9985241323945796e-12,1.645272994760048e-19,4.4139646369836135e-13,2.275613267562502e-21,6.8209171820629414e-12,3.1075983143090154e-12,5.7796086782126333e-10,1.956746071584421e-09,5.8187029217519533e-12,3.2425588214686294e-08,5.5895690246878365e-13,1.213251925515511e-13,2.1314597693187775e-12,7.265173369349926e-12,1.8177978513287799e-13,8.4314021344881277e-14,1.5028909857358857e-14,6.102887590010131e-15,3.6815752909992734e-14,2.0020603670787731e-19,1.1909917842184585e-20,1.8833194481711741e-19,1.2491147488973853e-28,3.0756683434857707e-27,2.2896577903937342e-13,3.4648916802352958e-13,6.1694302856855575e-16,1.8292015829547924e-15,2.1438393443214774e-22,1.7557383176923273e-13,4.5105896805303092e-18,2.0064932969780666e-24,9.5557066445177119e-11,8.2317459772245325e-13,8.2961616802024615e-14,1.5234490350879269e-18,1.7809253622891226e-22,1.1323616229394632e-26,7.8684603265587269e-23,0.88168480800000004,0.0,0.0094564290468176319,0.10884985039980577,1.9937949056594732e-07,7.4481531564563948e-08,2.9034168881637541e-07,1.5755169026942982e-08,6.0640359567113709e-09,3.9342203991713509e-09,7.1843903728931591e-10,2.1888677384619718e-10,2.2405579646071098e-11,1.1071454633898535e-11,9.4493142728042962e-10,7.1670656343159209e-12,5.1482656600039354e-12,3.841170798294601e-07,4.3941492358700733e-08,2.485438963120782e-07,1.9515295332046646e-07,2.130189676264471e-10
1.8606581412163398e-08,0.012017066455082806,1.1876175756060624e-06,4.5309260304368024e-08,4.947435326881126e-08,2.039269528582149e-07,3.106441040773062e-10,0.0,0.0,5.6899585237981652e-08,2.3825079953894181e-11,3.6914753350728724e-12,5.0775417927660774e-12,9.4933465295557577e-20,2.8729037285984005e-09,4.1777375547365373e-13,2.7767120635132933e-06,8.2237506204681389e-09,3.6762791106779911e-11,2.5313313337581415e-15,6.1869689291124797e-06,4.560573181155307e-13,6.2007768429849881e-13,1.0006594416315789e-12,2.4775683423676953e-11,9.44864310374057e-15,1.2500369010804429e-08,6.4996651388604568e-15,2.1567121625381619e-06,4.2775783569726405e-12,1.7739203526052679e-19,4.7432874040990693e-13,2.5612078811505725e-21,7.1251517408999276e-12,3.1183716909476451e-12,6.0235801345320423e-10,2.0352151067327014e-09,5.9536252169231969e-12,3.308374933282814e-08,6.0853629517787119e-13,1.2555024153064624e-13,2.250891206178671e-12,7.5150033268200919e-12,1.8949536777377305e-13,8.5902428219639876e-14,1.6287791874842758e-14,6.5844661250625143e-15,4.0271711600796967e-14,2.2341063223023016e-19,1.3397339114676967e-20,2.0745947908894741e-19,1.4861041400270733e-28,3.6451254912837176e-27,2.4907475290609732e-13,3.5812906463246099e-13,6.389208233305938e-16,1.9510023258128813e-15,2.3230554744395176e-22,1.8333507288078671e-13,4.8303819329768287e-18,2.2085352366887569e-24,9.8981821690969054e-11,8.3748880898768764e-13,8.5406457531739745e-14,1.5592898312467792e-18,1.9526680723750437e-22,1.2768939576447623e-26,8.4288496961925018e-23,0.88168480800000004,0.0,0.0094563535658345084,0.10884984520693226,1.998235028938479e-07,7.4480952692629682e-08,2.9053526416126166e-07,1.6206512695763534e-08,6.2275233946104731e-09,4.0415019431195861e-09,7.2003029433141971e-10,2.1888501592074749e-10,2.3050211352800473e-11,1.1371354634115874e-11,9.4556825236539506e-10,7.3637705516471054e-12,5.297663137791578e-12,3.9364394962628044e-07,4.6066660085291409e-08,2.5474455018122657e-07,2.0142375056149093e-07,2.1348625395358979e-10
1.8963497995580495e-08,0.012017069252775387,1.2182434592076389e-06,4.7413376078457112e-08,5.1732287938062505e-08,2.1341102371745796e-07,3.3128745975305444e-10,0.0,0.0,5.8898247111989976e-08,2.5476130560277806e-11,4.0037521907512187e-12,5.4767198644517969e-12,1.0244818325124197e-19,2.9832215897153074e-09,4.5082735553764926e-13,2.8381971250478233e-06,8.5817648844433249e-09,3.8805993574762287e-11,2.6663188008978836e-15,6.3325296464822609e-06,4.9747819150910379e-13,6.5457920065677935e-13,1.0626500445570516e-12,2.5454357224221759e-11,1.0137897978584406e-14,1.2828225083651417e-08,7.1766706487836544e-15,2.1896696273031878e-06,4.5698758872024993e-12,1.9100510530400091e-19,5.0916998112809146e-13,2.8770589023464171e-21,7.4346489714581142e-12,3.1291963581900376e-12,6.2729859722474449e-10,2.1150363716600737e-09,6.088478051819532e-12,3.3735896714273746e-08,6.6145003717920285e-13,1.2981773186757504e-13,2.3743589372285868e-12,7.7670416438208778e-12,1.9735578278620576e-13,8.7476198549909724e-14,1.762193208555408e-14,7.0924459181163456e-15,4.3973157747493848e-14,2.4885730851424847e-19,1.5035199621105363e-20,2.2807794987598451e-19,1.7627998515221692e-28,4.3069550886741257e-27,2.70474132864203e-13,3.6988366623641121e-13,6.6110760576571301e-16,2.0781932483484816e-15,2.5134340147206524e-22,1.9127629630649228e-13,5.1653564053266087e-18,2.4268547381946818e-24,1.0242613632404319e-10,8.5166980274425401e-13,8.7854572086608063e-14,1.5952025473918517e-18,2.1372613615761105e-22,1.4363044174924942e-26,9.0160919765783764e-23,0.88168480800000004,0.0,0.0094562778353134078,0.10884983993113392,2.0027032039547135e-07,7.4480372176125469e-08,2.9072967257695139e-07,1.6660288259148874e-08,6.3917826442955992e-09,4.1493017780877175e-09,7.2163193602545504e-10,2.1888325273538328e-10,2.3698342776661005e-11,1.1672682955967387e-11,9.462042018939423e-10,7.5614375440969196e-12,5.4478724426970034e-12,4.0323172808003457e-07,4.8248506481983762e-08,2.6099474228933524e-07,2.0779328922962383e-07,2.1395670247454005e-10
1.9320414578997593e-08,0.012017072060021266,1.2489990077324515e-06,4.9571038311610431e-08,5.4046197344355322e-08,2.2313715854223093e-07,3.5286618115035008e-10,0.0,0.0,6.0928214874877577e-08,2.7211509988015314e-11,4.3354389981153911e-12,5.897741913684644e-12,1.1041489971736496e-19,3.0957504469107554e-09,4.8575120528920812e-13,2.8997703259845513e-06,8.9477303892365358e-09,4.0913560533153898e-11,2.8077399318096483e-15,6.4786448823306182e-06,5.4173243195251307e-13,6.9018070824190958e-13,1.1272547953224352e-12,2.6135959429543628e-11,1.0861678102182767e-14,1.315664693863489e-08,7.9100861272794237e-15,2.2223183330953287e-06,4.8757526069867132e-12,2.053999629902821e-19,5.4599953767188588e-13,3.2258037730496456e-21,7.7493098763576818e-12,3.1400715729405562e-12,6.5278522037632332e-10,2.1961978954939234e-09,6.2232358604873222e-12,3.438206896508271e-08,7.1785231460068538e-13,1.3412669204061808e-13,2.5019062152347977e-12,8.0211967199217091e-12,2.0535982048160264e-13,8.9035462154813235e-14,1.9034012311902108e-14,7.6276360007295884e-15,4.7932052269570047e-14,2.7672606958920452e-19,1.6835242415775472e-20,2.5026880411222591e-19,2.0850110338885952e-28,5.0741733310776202e-27,2.9321644651290492e-13,3.8175052302398902e-13,6.8349495021847245e-16,2.2108899145180292e-15,2.7154409706145801e-22,1.9939782733314011e-13,5.5158694093199123e-18,2.6624709883193644e-24,1.0588818530756493e-10,8.6571912888476284e-13,9.030505508300124e-14,1.6311858662283062e-18,2.3353867528958085e-22,1.6117619281774908e-26,9.6308367310226837e-23,0.88168480800000004,0.0,0.0094562018541802777,0.10884983457226551,2.0071987100125501e-07,7.4479790034025216e-08,2.9092492996002656e-07,1.7116410548731502e-08,6.5567855964496084e-09,4.2576011821061869e-09,7.2324372880968477e-10,2.1888148437530286e-10,2.4349851614389531e-11,1.1975387740764141e-11,9.4684007433464552e-10,7.7600320056086399e-12,5.5988653733606465e-12,4.1288072489474786e-07,5.0487293730650069e-08,2.6729470705186566e-07,2.1426208867530868e-07,2.144302709581235e-10
2.0034247745831792e-08,0.012017077703071286,1.3108787332210439e-06,5.4047862737250149e-08,5.8842727065958563e-08,2.4331960575059378e-07,3.9892226061601194e-10,0.0,0.0,6.5081623894710323e-08,3.0946660597560287e-11,5.0602268862138064e-12,6.8080301199172325e-12,1.2778001410585991e-19,3.3274871825917239e-09,5.6146710007580241e-13,3.0231828692868063e-06,9.7035798757275567e-09,4.5323438631105079e-11,3.1109335045344155e-15,6.7725251307644077e-06,6.3927477278248548e-13,7.6471654567137095e-13,1.2645471191029741e-12,2.750787046998059e-11,1.2416668339986868e-14,1.3815145921719353e-08,9.5605343216666304e-15,2.2867083156071501e-06,5.5295898335012065e-12,2.3667593407114863e-19,6.2595042219557097e-13,4.0334399541452743e-21,8.393735818271957e-12,3.1619700440056815e-12,7.054071000975597e-10,2.3624945860034555e-09,6.4923699213102039e-12,3.5656666839396567e-08,8.4175865847048363e-13,1.4286531707602651e-13,2.7694080553960664e-12,8.5355011829310049e-12,2.217940011914687e-13,9.2111025862183352e-14,2.2102845573362822e-14,8.7829010213227965e-15,5.6671614977833702e-14,3.4051128216841582e-19,2.0972126724141269e-20,2.9970611320211478e-19,2.8929617943923197e-28,6.9849424483859329e-27,3.4294430445745706e-13,4.0581171293498623e-13,7.2883853583224164e-16,2.4932598262710603e-15,3.1562549199301789e-22,2.161830805932702e-13,6.2649284235497683e-18,3.1899148680948606e-24,1.1285852045801355e-10,8.934290930123581e-13,9.5209708805302187e-14,1.7033600664126304e-18,2.775063222138376e-22,2.0158113605371141e-26,1.0945423596461917e-22,0.88168480800000004,0.0,0.0094560491359838832,0.10884982360474718,2.0162687083432069e-07,7.4478620914495442e-08,2.913180082283034e-07,1.8035364226197468e-08,6.8889131420665679e-09,4.4756257947631242e-09,7.2649675513531676e-10,2.1887793232507895e-10,2.5662526128047164e-11,1.2584724748811945e-11,9.4811395476426437e-10,8.1598685867092586e-12,5.9030923649260769e-12,4.3236356130647324e-07,5.5136691595481278e-08,2.8004484966919735e-07,2.2749945817853317e-07,2.1538654534999499e-10
2.067669759598257e-08,0.01201708281423343,1.366963709751963e-06,5.8262222604567325e-08,6.3352941614421205e-08,2.6232135022198463e-07,4.4380444952141928e-10,0.0,0.0,6.892564593862e-08,3.462566313521381e-11,5.7870359749384034e-12,7.7088311312330675e-12,1.4514772796612547e-19,3.5437275529567337e-09,6.3665910498758801e-13,3.1345598229620208e-06,1.0411200634562778e-08,4.9516471634278881e-11,3.4084720769195482e-15,7.0388796335285856e-06,7.3811891180558841e-13,8.3564125089709341e-13,1.3976528314108457e-12,2.8752426140525015e-11,1.3943943902550017e-14,1.4409636306989294e-08,1.1276180721332421e-14,2.3436499222444299e-06,6.1678638559329078e-12,2.6786310327650644e-19,7.0554090545242811e-13,4.90311197756143e-21,8.990423340833278e-12,3.1818418969132713e-12,7.5466078417521743e-10,2.5166282932953236e-09,6.7340324704697688e-12,3.6783849298734421e-08,9.668316378648884e-13,1.5086288609492831e-13,3.0245281553392444e-12,9.0047385415340034e-12,2.3706413642409739e-13,9.4830862365081868e-14,2.515875649394537e-14,9.9238852200271113e-15,6.5544185003612858e-14,4.082661901496525e-19,2.538145490944993e-20,3.5044633371849627e-19,3.8502174406526967e-28,9.2305728626450652e-27,3.9283671795230743e-13,4.2782818966612583e-13,7.7025292488612192e-16,2.7673696812366522e-15,3.5976396602245764e-22,2.3190959984217576e-13,6.9957651060718238e-18,3.7350133491962578e-24,1.191755206135037e-10,9.1793371088232616e-13,9.9623734166093344e-14,1.7685490138377079e-18,3.2243125803422405e-22,2.44738293540463e-26,1.2229091554934123e-22,0.88168480800000004,0.0,0.0094559108225576224,0.10884981344847165,2.0245175419930161e-07,7.4477563225527211e-08,2.9167467279291117e-07,1.8869632471824633e-08,7.1901014165996366e-09,4.6733766776831171e-09,7.294565846882904e-10,2.1887471815765379e-10,2.6854312467035936e-11,1.3137337486656037e-11,9.4926517254169954e-10,8.5225611366536188e-12,6.1793060677116349e-12,4.501103791098066e-07,5.9518323603763435e-08,2.916923799621751e-07,2.3975741114117154e-07,2.162572497596973e-10
2.1319147446133346e-08,0.01201708795595196,1.4233923911960445e-06,6.2653192131019275e-08,6.8047347943801262e-08,2.8212185510700821e-07,4.9207920799945636e-10,0.0,0.0,7.2869377917961084e-08,3.8623413832670963e-11,6.5895502280525756e-12,8.6910587163530376e-12,1.6428565409712606e-19,3.7673113694488235e-09,7.1893055247418906e-13,3.2462287283950057e-06,1.1144837039150654e-08,5.3924059705188465e-11,3.7310259515853613e-15,7.3069784392487447e-06,8.4830885772700136e-13,9.1025143605952121e-13,1.5401604366623524e-12,3.0006219098830858e-11,1.5598201574253637e-14,1.5005832817991253e-08,1.3234684701029574e-14,2.399662164952971e-06,6.8553785653826592e-12,3.0217050143078705e-19,7.9289381238434915e-13,5.929206800027159e-21,9.6023857664406285e-12,3.201861765299588e-12,8.0572505430761939e-10,2.6749252073551123e-09,6.9750408472161929e-12,3.7892462025378326e-08,1.105783427693942e-12,1.5898129056422967e-13,3.2935004611949569e-12,9.4795059556982404e-12,2.5278152150915931e-13,9.750600016185287e-14,2.8509993167260478e-14,1.1165762897510198e-14,7.5451427754468323e-14,4.8726545149293455e-19,3.0529968654129906e-20,4.0766424761440376e-19,5.0836456083787528e-28,1.2102955031043731e-26,4.4793599199877152e-13,4.5017484553389331e-13,8.1219455764220397e-16,3.0610882027355319e-15,4.0844124193766608e-22,2.4822511878707268e-13,7.7824135407918678e-18,4.3543277846226825e-24,1.2552458783969054e-10,9.4203659506931849e-13,1.0403314572698056e-13,1.833954410466703e-18,3.7289524664877021e-22,2.9521189462132955e-26,1.3611888949987458e-22,0.88168480800000004,0.0,0.0094557716822495329,0.10884980302091299,2.0328429918266505e-07,7.4476500355445516e-08,2.9203400105823273e-07,1.9710264010848484e-08,7.4932885969704831e-09,4.8724726711214372e-09,7.3244516800922874e-10,2.1887148765258101e-10,2.8055261062634971e-11,1.3693652302752479e-11,9.5042249472536255e-10,8.8877531918509411e-12,6.4576472125983946e-12,4.6805989762138228e-07,6.4088093698990465e-08,3.0350443961946489e-07,2.52344247420632e-07,2.1713703799867268e-10
