Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87)
3.127290225987123e-06,0.0068301028598700304,3.0983177029196572e-11,6.6350213522009537e-11,2.5965541332831974e-10,3.9301238724153119e-10,1.8610212329860788e-10,0.0,0.0,4.0184435521569859e-09,1.3424617847547829e-11,2.6789645956936316e-15,3.260522728034794e-16,1.7582607430835624e-23,3.1318240229809726e-10,1.159482356765001e-17,3.1597469448640718e-09,2.519161778202627e-10,7.7840712034037542e-18,1.7536700422449285e-23,1.4276162737469611e-08,1.6715733399684956e-14,1.2575280105899729e-19,6.08556992114349e-16,3.152608214864852e-13,7.0656167080351755e-18,2.3990606487931062e-09,1.1193592165524672e-16,5.8685417843366755e-10,7.7630485354155125e-18,1.8702945560552808e-30,8.3509529662789861e-18,1.2833440243539439e-29,1.4345476500458633e-11,5.0717424965585957e-16,3.7317837458564651e-12,6.1636758336042262e-11,6.7831447389539008e-14,1.772484256972331e-09,2.4208001224608257e-16,1.3426184587734999e-21,4.5258039017685997e-14,1.4910500189982963e-14,1.4489948651033154e-13,5.0232812591575486e-16,1.3127664736890429e-17,3.5671787948076185e-20,3.1571502867081571e-17,6.4675688344496888e-25,7.0875614791371693e-23,1.68909133456979e-23,4.5431618262051652e-39,1.8114347471903631e-34,1.2118619378996642e-14,2.4525650653639986e-15,1.9290715734104742e-16,1.3549444612114088e-19,4.3283932457787524e-25,8.1631853998922645e-15,7.9710088891877699e-20,2.7321025846397428e-29,4.8710729179532391e-11,8.217342061148505e-17,1.7287609995757042e-16,1.1448997212582822e-21,5.9154899584262232e-27,9.2539221043789347e-27,3.712174522336469e-27,0.88168480800000004,0.0,0.0094599927427346363,0.10884999115719121,1.222704130271541e-10,3.7421917687196728e-11,9.850945593672637e-11,2.5216424802924638e-11,8.5287881533511738e-12,4.8897105061590411e-12,5.7041822214610681e-11,1.2908160195906514e-11,3.6732813071043467e-12,1.5259517108744287e-12,5.1707754187635554e-11,8.7479532626071251e-13,1.4645563651503587e-13,7.5849730999716042e-10,3.1689731342426497e-10,3.7826356166718814e-10,7.9125335799181641e-10,4.676165617281485e-12,3.497141249031939e-11
3.2213545875598764e-06,0.006830102863458913,3.1242620547369038e-11,6.8935365786427094e-11,2.7015073599215554e-10,4.0874794820694631e-10,2.0028976998364635e-10,0.0,0.0,4.1951225876581765e-09,1.4458943108824264e-11,2.9579235258328493e-15,3.5547956702438116e-16,1.8996874336556699e-23,3.3192080926090137e-10,1.2432438815052958e-17,3.255670389574e-09,2.6750489368086602e-10,8.2389025741634111e-18,1.8069644336524251e-23,1.4787960748214927e-08,1.8548513858171995e-14,1.3441375938208779e-19,6.3645654804806518e-16,3.2966806882018857e-13,7.5973782159175446e-18,2.4746982134972843e-09,1.2354145978668234e-16,5.9369424015359494e-10,8.3654527202006501e-18,1.9794068827303111e-30,9.1194465531089255e-18,1.4565129414372153e-29,1.5000662083619899e-11,5.1108111575168732e-16,3.9084637640741617e-12,6.4660580497776663e-11,6.924647066113506e-14,1.7952298672697688e-09,2.5907667093608421e-16,1.3908356071145062e-21,4.8177298962131802e-14,1.5248997901801587e-14,1.5207620136515295e-13,4.783299389385581e-16,1.4204560177919362e-17,3.8449256036913397e-20,3.5182812274538461e-17,7.3785494558978888e-25,8.1505318080930992e-23,1.871482231615184e-23,5.3677422968769754e-39,2.1515382656354367e-34,1.324788902515837e-14,2.5042506398077636e-15,1.973077685440425e-16,1.4348105669455788e-19,4.7134696888280903e-25,8.6850171950486196e-15,8.4473018897828888e-20,3.0634553058290882e-29,4.9726583202185642e-11,8.2081801661980972e-17,1.768808462114052e-16,1.1809407131073525e-21,6.5475707083884038e-27,1.0532656085955912e-26,3.9340212343765136e-27,0.88168480800000004,0.0,0.0094599924989645784,0.10884999085439044,1.2274684576577961e-10,3.7421916723392005e-11,9.870906992524511e-11,2.5853991281574481e-11,8.7408393605624665e-12,5.0115939540070268e-12,5.7264468524756329e-11,1.2908159819692997e-11,3.7661978800847061e-12,1.5639115920428267e-12,5.1813156808859363e-11,8.9661430642609316e-13,1.5011104641897476e-13,7.8866103956092335e-10,3.3137757054618232e-10,3.9484427076497896e-10,8.267481608853422e-10,4.6944261799692031e-12,3.49714108782326e-11
3.3154189491326298e-06,0.006830102867071091,3.1495223460389513e-11,7.1536711642708157e-11,2.8063098910032539e-10,4.2461298088078609e-10,2.1503917832072749e-10,0.0,0.0,4.3735421941633702e-09,1.5537941173421921e-11,3.2564806308832993e-15,3.8660673544404407e-16,2.0481467318442625e-23,3.5113916876223357e-10,1.3303271355304623e-17,3.351508541925058e-09,2.8355960663697658e-10,8.7058218992202957e-18,1.8602460794358657e-23,1.530228241321213e-08,2.051257583479513e-14,1.4334304600155699e-19,6.6452569496816183e-16,3.4416166571481157e-13,8.1476779768031569e-18,2.5502729230565204e-09,1.3594896176754912e-16,6.00275314679664e-10,8.9913867712947899e-18,2.0913622274656701e-30,9.9351449663425376e-18,1.6470837598996585e-29,1.5659699821134499e-11,5.1539451282328807e-16,4.0872999898008753e-12,6.7721934258652739e-11,7.0604205814046902e-14,1.8170808167379527e-09,2.7671980272932352e-16,1.439291006686672e-21,5.1159155354717409e-14,1.5574293230950286e-14,1.5934002319055763e-13,5.2623450537717644e-16,1.5326647529193447e-17,4.1335702921875929e-20,3.9071590868873775e-17,8.384906788279421e-25,9.3258393297771118e-23,2.0652017148166265e-23,6.3090228424825115e-39,2.5414276151712184e-34,1.4436502387755807e-14,2.5538430582814404e-15,2.0153670299935647e-16,1.5167100585364107e-19,5.1405196075201529e-25,9.2229799783421416e-15,8.9361782076612534e-20,3.4229755924076044e-29,5.0701265919538265e-11,8.4576585676084842e-17,1.8074622162275866e-16,1.2169455224769176e-21,7.2222173865232062e-27,1.1939804526063831e-26,4.1617314472949584e-27,0.88168480800000004,0.0,0.0094599922538257438,0.10884999055026189,1.2322030058252856e-10,3.7421915789412714e-11,9.8907512807086931e-11,2.6487560326527761e-11,8.9516383212919289e-12,5.1327577752575415e-12,5.7485723770976003e-11,1.2908159455295379e-11,3.858532300935867e-12,1.601647312005078e-12,5.1917944052440843e-11,9.1830462701002453e-13,1.5374485936430525e-13,8.191784795202335e-10,3.4611979225781382e-10,4.1169677643470759e-10,8.6283239455316151e-10,4.7125726664650587e-12,3.4971409261094851e-11
3.409483310705383e-06,0.006830102870706038,3.1741362779343371e-11,7.4153612686217935e-11,2.910896251494093e-10,4.4060412179942917e-10,2.3034936527610674e-10,0.0,0.0,4.5536385075049306e-09,1.666203808768503e-11,3.5753708151632857e-15,4.1947848581901116e-16,2.2037717871928823e-23,3.7083194118777228e-10,1.4207547470527696e-17,3.4472570443709994e-09,3.0007989402168337e-10,9.1847028821107684e-18,1.9134396781688852e-23,1.5819056563024066e-08,2.2612204379051703e-14,1.5254890552809406e-19,6.9274951756482647e-16,3.5873396285302976e-13,8.7162335936192602e-18,2.6257811905810304e-09,1.4918848662939167e-16,6.0661244604387409e-10,9.6407111847691127e-18,2.2062360482222958e-30,1.0799509554901173e-17,1.8562190623513866e-29,1.6322240805221115e-11,5.1911030083938726e-16,4.2682236233877214e-12,7.0819381967169291e-11,7.1907179911378012e-14,1.8380894271728273e-09,2.9501605836615698e-16,1.4879779137318273e-21,5.420116624753656e-14,1.5886953716618265e-14,1.6669130805191602e-13,4.737785247621364e-16,1.6493715863964929e-17,4.4330458312035211e-20,4.3248560073898265e-17,9.4931811546333129e-25,1.0620286296635098e-22,2.2703621035765283e-23,7.3789419062472419e-39,2.9863442586665466e-34,1.5684902641218979e-14,2.6014342278363125e-15,2.0560131829827947e-16,1.6007180903868665e-19,5.5554182841888242e-25,9.777059910308501e-15,9.437495696390404e-20,3.8120447966132268e-29,5.1636594527400317e-11,8.3368777850983061e-17,1.8447671459686086e-16,1.2529449431633567e-21,7.9410339082749843e-27,1.3483544819598825e-26,4.3952401214608585e-27,0.88168480800000004,0.0,0.0094599920073264263,0.1088499902448265,1.2369079217209853e-10,3.7421914859946773e-11,9.9104786296812071e-11,2.7117155860473296e-11,9.1611869850624437e-12,5.2532032772009714e-12,5.7705594677724007e-11,1.2908159092702845e-11,3.9502870955015092e-12,1.6391592430901534e-12,5.2022117171924333e-11,9.3986616785640696e-13,1.5735715822850997e-13,8.5004751134435249e-10,3.611224278580443e-10,4.288194702628175e-10,8.9950237101890408e-10,4.7306056249147003e-12,3.4971407634685953e-11
3.5035476722781365e-06,0.006830102874363327,3.1981392658152741e-11,7.6785464683254617e-11,3.0152072692372792e-10,4.5671819246340146e-10,2.462190143020293e-10,0.0,0.0,4.7353509367659375e-09,1.7831644165039936e-11,3.915332045096066e-15,4.5413917312254247e-16,2.3666935133093086e-23,3.9099379357350755e-10,1.5145489418792863e-17,3.5429117026127152e-09,3.1706531239506131e-10,9.6754915677200966e-18,1.9666349532065336e-23,1.6338215520350735e-08,2.4851617326660301e-14,1.6201051383721417e-19,7.2111414873813232e-16,3.7337785368499925e-13,9.3027582459528896e-18,2.7012195593185835e-09,1.6329039586922312e-16,6.127197507496846e-10,1.0313285216053551e-17,2.3238725446848894e-30,1.171399281009618e-17,2.0851195271175104e-29,1.6987960899771979e-11,5.2363028969324181e-16,4.4511701296989028e-12,7.3951553133109929e-11,7.3157883536006988e-14,1.8583047874347081e-09,3.1397194789482108e-16,1.5368899536914897e-21,5.7300998033193402e-14,1.6187542438772109e-14,1.7412154767183858e-13,5.6007909538727971e-16,1.7705526691802083e-17,4.7432904542045232e-20,4.7724378368987599e-17,1.0710123790706505e-24,1.2040737588049624e-22,2.4870613076205212e-23,8.5901641621205257e-39,3.491859858689638e-34,1.6993473567194277e-14,2.6471146849336813e-15,2.0950891840502035e-16,1.6867027789781946e-19,6.0352407963436118e-25,1.034724239651576e-14,9.9511905428830194e-20,4.232043705860195e-29,5.2534357467501143e-11,8.7245989096685899e-17,1.8807603732453908e-16,1.2888935067585813e-21,8.7045260183744642e-27,1.5172236139746271e-26,4.6345161898331905e-27,0.88168480800000004,0.0,0.0094599917594749006,0.10884998993810442,1.2415833697543644e-10,3.7421913904930392e-11,9.9300892496900984e-11,2.7742804108057621e-11,9.36948925645207e-12,5.3729322605760351e-12,5.7924088673934741e-11,1.2908158719990646e-11,4.0414673256418738e-12,1.6764480401727573e-12,5.2125676801175292e-11,9.6129970720602286e-13,1.6094793639431181e-13,8.8126602295672489e-10,3.7638393030411314e-10,4.4621074746182967e-10,9.3675442518950114e-10,4.7485256592819117e-12,3.4971406005247796e-11
3.59761203385089e-06,0.006830102878042453,3.2215645780585968e-11,7.9431695552886933e-11,3.1191902773198374e-10,4.7295218836421388e-10,2.6264650946454834e-10,0.0,0.0,4.9186228965394401e-09,1.9047154883651419e-11,4.2771050867764752e-15,4.906328146392636e-16,2.5370384267479906e-23,4.1161960289685511e-10,1.6117303749689561e-17,3.6384684842723238e-09,3.3451539833558815e-10,1.0178046729315399e-17,2.0197133932940726e-23,1.6859695825803819e-08,2.7234963985024546e-14,1.717468937701391e-19,7.4960670789708474e-16,3.8808673369561749e-13,9.9069602491876839e-18,2.7765847027609148e-09,1.78285345972356e-16,6.1861047686691556e-10,1.1008945919616222e-17,2.4444274461766191e-30,1.2680037871067169e-17,2.3350213911568564e-29,1.7656558898180443e-11,5.2699717886497332e-16,4.6360789738831458e-12,7.7117175746438562e-11,7.4358750240279909e-14,1.8777729616972305e-09,3.3359382288966964e-16,1.5860210968636326e-21,6.0456423759091411e-14,1.6476614328362907e-14,1.8163500360885794e-13,4.5329496288487775e-16,1.8961818146124986e-17,5.0642268405918261e-20,5.2509636714088916e-17,1.2042689234519138e-24,1.3594110584428533e-22,2.7153767438459962e-23,9.9561439696388597e-39,4.0638898988958501e-34,1.8362543958313235e-14,2.6909731466513788e-15,2.1326670522387992e-16,1.7747871858472633e-19,6.4703742079761472e-25,1.0933512124217116e-14,1.0477104236720863e-19,4.6843834189442064e-29,5.3396305527541645e-11,8.3941575044436425e-17,1.915492530984368e-16,1.3248495246092553e-21,9.51465282838364e-27,1.7014477791951534e-26,4.8794880932539685e-27,0.88168480800000004,0.0,0.0094599915102793856,0.10884998963011483,1.2462295272436682e-10,3.7421912936989023e-11,9.9495833626448471e-11,2.8364537596881666e-11,9.576550733946775e-12,5.4919483307953684e-12,5.8141213707234042e-11,1.2908158342178145e-11,4.13207608205508e-12,1.7135147496073121e-12,5.2228622665267106e-11,9.8260528294682602e-13,1.6451737845004178e-13,9.1283191189145856e-10,3.9190275857482612e-10,4.638690092837075e-10,9.7458491931820957e-10,4.766333413347551e-12,3.4971404376268847e-11
3.6916763954236433e-06,0.0068301028817430755,3.2444435232114959e-11,8.2091763392236795e-11,3.2227978136761777e-10,4.8930326822635938e-10,2.7962996716601218e-10,0.0,0.0,5.1034002662468344e-09,2.0308951733330271e-11,4.6614334252484303e-15,5.2900307058163124e-16,2.7149321694621764e-23,4.3270444464051797e-10,1.7123201005293675e-17,3.7339235161674189e-09,3.5242966922463845e-10,1.0692333029211534e-17,2.0728197108522797e-23,1.7383436683079183e-08,2.9766325802667701e-14,1.8172235226144629e-19,7.7821521512205653e-16,4.0285446369585017e-13,1.052854813498753e-17,2.851873420196246e-09,1.9420428195617697e-16,6.2429705871325422e-10,1.1727543642995289e-17,2.5676387740881346e-30,1.3699078162254492e-17,2.6071994734638922e-29,1.8327754822877779e-11,5.319436236364883e-16,4.8228933734101918e-12,8.0315021279891994e-11,7.5512157282896143e-14,1.8965371721603891e-09,3.5388787605179708e-16,1.635365640371239e-21,6.3665321061978881e-14,1.6754713196904578e-14,1.8921865226706089e-13,6.1402086717786106e-16,2.0262309508652147e-17,5.3957874673199954e-20,5.7614854719715504e-17,1.3498043767879355e-24,1.5287366129347996e-22,2.9553779864863069e-23,1.1491049673030258e-38,4.7086863737693812e-34,1.9792392402318423e-14,2.7330961018882874e-15,2.1688173903543499e-16,1.8647817382678278e-19,7.0168323008921303e-25,1.1535853077706386e-14,1.1015198376384411e-19,5.1704620404504031e-29,5.4224144552765237e-11,9.0590175537949891e-17,1.9489972471491728e-16,1.3607303846076719e-21,1.0371295208716251e-26,1.901902217524505e-26,5.1301350163064731e-27,0.88168480800000004,0.0,0.0094599912597480348,0.10884998932087626,1.2508466105312639e-10,3.7421911978201261e-11,9.9689614260052082e-11,2.8982389529279922e-11,9.7823788245216536e-12,5.6102550510222692e-12,5.8356979586200825e-11,1.2908157968005439e-11,4.2221203489663526e-12,1.7503606274882241e-12,5.233095613577734e-11,1.0037843223853506e-12,1.6806548787594196e-13,9.4474308732431649e-10,4.0767737971995407e-10,4.8179266520353371e-10,1.012990245521111e-09,4.7840296853165933e-12,3.4971402744062375e-11
3.7763343208391214e-06,0.0068301028850915975,3.2645918346708761e-11,8.4497230064844248e-11,3.315689184757527e-10,5.0411712234578248e-10,2.9538867789469249e-10,0.0,0.0,5.2709455617895684e-09,2.1484448196450476e-11,5.0272301870849477e-15,5.6517662206095933e-16,2.8815904465971196e-23,4.5206937027543058e-10,1.8057806802666017e-17,3.819742973887112e-09,3.689489774071773e-10,1.1165094204684934e-17,2.1205076001616281e-23,1.7856689399069775e-08,3.2174422331329566e-14,1.9093239552625719e-19,8.0405278601660506e-16,4.161910105799748e-13,1.1102599796676112e-17,2.9195653757891914e-09,2.0934713401350596e-16,6.2925010158903195e-10,1.2393746652844215e-17,2.6809964087846937e-30,1.4662702083037009e-17,2.8722864614941902e-29,1.8933836841841262e-11,5.3501327482079821e-16,4.9926114919772832e-12,8.3219704129638364e-11,7.6511547346778697e-14,1.9128566512868438e-09,3.7273221775539893e-16,1.6799537175478313e-21,6.6597375063828441e-14,1.6996058768963239e-14,1.961117858161962e-13,5.3011322993186516e-16,2.1470299612256366e-17,5.7032085642279361e-20,6.2491751776057501e-17,1.4918930966949514e-24,1.6936677500604495e-22,3.1814107014183712e-23,1.3029301069867005e-38,5.3566783599748532e-34,2.1131414061747745e-14,2.7695923744426201e-15,2.2001891116591028e-16,1.9475436496974825e-19,7.4455777062009727e-25,1.209168706591986e-14,1.1509757717132251e-19,5.6379683625060621e-29,5.4941405520750485e-11,8.7948318075792877e-17,1.978148492322457e-16,1.3930364151796858e-21,1.118409268538573e-26,2.0969293338623755e-26,5.3605075680854876e-27,0.88168480800000004,0.0,0.0094599910331343573,0.1088499890415083,1.2549773421540761e-10,3.7421911118592933e-11,9.9863030759255845e-11,2.9535171566903425e-11,9.9665768688623727e-12,5.7161293213422395e-12,5.85500167053514e-11,1.2908157632577728e-11,4.3026805039795121e-12,1.7833344703519825e-12,5.2422535725845761e-11,1.0227373750683129e-12,1.7124078229648504e-13,9.7375664833195568e-10,4.2209198273116491e-10,4.9814956110931216e-10,1.0480435649546741e-09,4.7998618215591855e-12,3.4971401269934467e-11
3.8609922462545995e-06,0.006830102888456923,3.2843417692410797e-11,8.6913132601904977e-11,3.4082155128832966e-10,5.1902177646412e-10,3.115943086976163e-10,0.0,0.0,5.4396344208922921e-09,2.2697994744080661e-11,5.4124464077756533e-15,6.0293666913038252e-16,3.054548087387803e-23,4.7179897673727858e-10,1.9020316294147341e-17,3.9054743994324936e-09,3.8584349224002678e-10,1.164718645993563e-17,2.1681480000190642e-23,1.8331687489827174e-08,3.470854068889155e-14,2.0034157937401451e-19,8.2996766621820603e-16,4.2956671204739314e-13,1.1690283931393291e-17,2.9871907750439329e-09,2.2528665554107409e-16,6.3405526498371486e-10,1.3078264311720482e-17,2.7965793729290463e-30,1.5671435961634794e-17,3.1574567978746443e-29,1.9541634963987068e-11,5.3841023317205177e-16,5.1637933913055334e-12,8.6148778783583244e-11,7.7475986541104716e-14,1.9286666481585027e-09,3.9213017684886996e-16,1.7247065360672297e-21,6.9569699494299193e-14,1.7229321745253118e-14,2.030613239324612e-13,4.9905587527231421e-16,2.2713629452608016e-17,6.0191117478311465e-20,6.7643840874734614e-17,1.6450753252392898e-24,1.8710079916695453e-22,3.4169792773005785e-23,1.4728005493439473e-38,6.0740293621474009e-34,2.2519994592468126e-14,2.8048102781350704e-15,2.2305091711626283e-16,2.0319097685371752e-19,7.9122094003044367e-25,1.266051264095468e-14,1.2013995746138523e-19,6.1350044863313551e-29,5.5633548274156334e-11,8.7405948797202443e-17,2.006376768656493e-16,1.4253104454933694e-21,1.2036584341949878e-26,2.3064960618979213e-26,5.5953907837129573e-27,0.88168480800000004,0.0,0.0094599908054510407,0.10884998876115538,1.2590849427796182e-10,3.7421910250040513e-11,1.000355195850747e-10,3.0084872888302063e-11,1.0149790577639908e-11,5.8214376269101556e-12,5.8741972203030224e-11,1.290815729362747e-11,4.382791742108833e-12,1.8161320932004484e-12,5.2513625379220862e-11,1.0415891382924591e-12,1.7439909650000289e-13,1.0030467065860207e-09,4.3671144227006726e-10,5.1471900241553194e-10,1.0835570213818301e-09,4.8156052329471793e-12,3.4971399792932966e-11
3.9456501716700776e-06,0.006830102891838705,3.3037125142427814e-11,8.9339131769327169e-11,3.50035272985092e-10,5.3401546100530488e-10,3.2824504426688754e-10,0.0,0.0,5.6094336591601279e-09,2.3949843500713733e-11,5.8176290100754388e-15,6.4231432287867758e-16,3.2338899119282684e-23,4.9189007883805494e-10,2.0010864574869077e-17,3.9911152894865041e-09,4.0311282506798317e-10,1.213855526161671e-17,2.2157711324726819e-23,1.88083932950669e-08,3.7371514286041439e-14,2.0994507048219188e-19,8.5595274656165689e-16,4.4297792602442271e-13,1.2291387565036685e-17,3.054747541594067e-09,2.4204597178353463e-16,6.3872012317474469e-10,1.3780968025777968e-17,2.9143385137250885e-30,1.6726303500881467e-17,3.4637130572738344e-29,2.0150983141554305e-11,5.4219633497724924e-16,5.3364045720836317e-12,8.9101496507627293e-11,7.840704914976687e-14,1.9439934726390138e-09,4.1208590120268477e-16,1.7696205381390047e-21,7.2580953457544756e-14,1.7454867007128985e-14,2.1006512794738639e-13,5.3757216023167689e-16,2.3992066125702654e-17,6.3434396998329033e-20,7.307863199390484e-17,1.8099150536183904e-24,2.0612706080707488e-22,3.6621054482353618e-23,1.6599182699102451e-38,6.8660370758297777e-34,2.3958248529025695e-14,2.8388072512686838e-15,2.2598249833246955e-16,2.1178233483482749e-19,8.4138995441705611e-25,1.3242316792741366e-14,1.2527853945844511e-19,6.662618140526861e-29,5.6301703825159942e-11,8.9343648417500241e-17,2.0337134946041161e-16,1.4575449201177074e-21,1.2929451509520836e-26,2.5312850096407505e-26,5.8347575680287212e-27,0.88168480800000004,0.0,0.0094599905767038632,0.10884998847982943,1.2631696300373166e-10,3.7421909373933964e-11,1.0020708727452849e-10,3.0631525978303237e-11,1.0332028304956348e-11,5.9261846318016811e-12,5.8932856075637761e-11,1.290815695170132e-11,4.4624591143837276e-12,1.8487549777357038e-12,5.2604227978928287e-11,1.0603405634631279e-12,1.7754055439121711e-13,1.0326117724512669e-09,4.5153466532407746e-10,5.3149985473061597e-10,1.1195280607896905e-09,4.8312607355549928e-12,3.4971398314522118e-11
4.030308097085556e-06,0.006830102895236748,3.3227222300149022e-11,9.1774904186723096e-11,3.5920796847000765e-10,5.4909649204139249e-10,3.4533895831869428e-10,0.0,0.0,5.7803118930906642e-09,2.5240239175280206e-11,6.243326348126017e-15,6.8334047312716137e-16,3.4197000214555494e-23,5.1233961242729443e-10,2.1029586493220652e-17,4.076663237957822e-09,4.2075657644893076e-10,1.2639118511434858e-17,2.2633325112581756e-23,1.9286771072651726e-08,4.0166133044322683e-14,2.1974749138416052e-19,8.8200137362357092e-16,4.5642124096948791e-13,1.2905701379596202e-17,3.122233677620015e-09,2.5964837781728719e-16,6.4325183068939425e-10,1.4501737060026989e-17,3.0343011338461917e-30,1.7828321644661597e-17,3.7920814432401264e-29,2.0761725842670667e-11,5.45792852639869e-16,5.5104124828924715e-12,9.2077150827931463e-11,7.9306254577465706e-14,1.9588619705127576e-09,4.3260342981359956e-16,1.8146923362098996e-21,7.5629857493806589e-14,1.7673048105971275e-14,2.171237452318735e-13,5.4466058418492737e-16,2.5305374368352099e-17,6.6761352186356541e-20,7.880358396764288e-17,1.9869901739484598e-24,2.2649699797887846e-22,3.9168067856896045e-23,1.8655356517642088e-38,7.7382421346580097e-34,2.544626694467351e-14,2.8716388033332506e-15,2.2881824993153088e-16,2.2053266061049702e-19,8.9237084350777687e-25,1.383708611964134e-14,1.3051244107851854e-19,7.221869590468526e-29,5.6946964709155755e-11,9.0138577751200287e-17,2.0601923835821199e-16,1.489758680664707e-21,1.386368304438176e-26,2.7719886523586452e-26,6.0785674584815777e-27,0.88168480800000004,0.0,0.0094599903468985443,0.10884998819754203,1.267231637436894e-10,3.7421908495390218e-11,1.0037774122435184e-10,3.1175165981753433e-11,1.0513299177103721e-11,6.0303757086858112e-12,5.9122679080020109e-11,1.290815660883128e-11,4.5416871518135323e-12,1.8812047729521597e-12,5.2694346904802707e-11,1.0789923947536465e-12,1.8066534424410601e-13,1.0624503697267781e-09,4.6656056851688341e-10,5.4849099356551188e-10,1.155954156704231e-09,4.8468292079778442e-12,3.4971396834155433e-11
