Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166)
1e-12,0.003350563926162088,1.2657894214219041e-17,4.4710477166015003e-23,5.280638848285227e-22,1.5577280137093067e-22,4.9749036479349627e-28,0.0,0.0,3.4970389770606246e-17,2.8480061485046052e-25,3.9120006846004666e-34,8.8042552792070624e-34,3.413824520981627e-47,5.7122873815227014e-26,3.9837724195916291e-34,8.2976006632818708e-19,9.6850795277197196e-26,1.7994309967748056e-29,7.6827701744488453e-35,2.0543687727907823e-18,1.5672016720348665e-42,9.9230529023660861e-32,3.331544071051371e-34,3.5842257444572582e-28,2.6206001698314327e-41,5.9173108819937588e-24,1.5456303280365182e-36,1.7532725218216209e-14,5.5281652455330353e-33,2.6925362857768668e-44,3.5095792303764554e-38,4.3172710950488598e-59,1.2099071603282852e-31,3.7480809070349435e-32,1.4850568066129059e-22,4.9781121891685863e-22,1.2428615213114226e-23,4.4876532082347744e-19,3.1521379423180962e-32,8.1237711248937455e-34,4.7427942522854684e-30,5.3680110345230058e-29,3.1320898297389357e-27,1.6374469624253733e-23,2.1384318008575377e-36,6.1658267611627942e-39,1.8285600778960632e-38,1.2020885863988371e-54,6.7619769921066769e-51,6.3404549545328597e-46,1.6373560451921731e-81,1.0342963547513721e-77,2.6945989613624653e-38,7.5299878415184996e-29,1.244272746124265e-34,2.2690833859467656e-33,2.2378173119324976e-42,5.0141050235278379e-35,2.8525453947678876e-38,8.1109083348660969e-50,5.5150575405870909e-26,1.2009578549271292e-22,1.3307817499337822e-26,4.1968340249346209e-38,1.3373129161394045e-50,4.5485397176718201e-59,1.4559392509352009e-45,0.88168480800000004,0.0,0.0094599999999591192,0.10884999999999997,2.3297983654793031e-14,1.7531355343263863e-14,2.3299027350389469e-14,2.1527995601289691e-17,1.7344871788495608e-17,8.6737492527530396e-18,9.790740133043291e-19,7.4754461203277536e-19,3.1757441969780289e-21,2.6267185677744538e-21,2.5385914477719046e-19
1.023e-12,0.003350563926162088,1.2949407858388891e-17,4.624651272256698e-23,5.4651809884636958e-22,1.6120942417652935e-22,5.1786571376717716e-28,0.0,0.0,3.5775813188903799e-17,2.9474060877689086e-25,4.0721907374062115e-34,9.1646145985394882e-34,3.5691620125458025e-47,5.9460850176753768e-26,4.1470028554132674e-34,8.587128374573893e-19,1.0081496895719994e-25,1.8622142482424172e-29,7.9972179154054189e-35,2.1260515461666181e-18,1.6385286163056493e-42,1.0269269906119698e-31,3.4780450895670112e-34,3.7309298608820427e-28,2.7358415024455102e-41,6.1595104695186156e-24,1.6089800101330702e-36,1.7936192329981244e-14,5.7544356526619966e-33,2.8027378996029657e-44,3.6639090066024579e-38,4.5137175643685997e-59,1.2631120680814517e-31,3.9127213610227828e-32,1.5368750507443565e-22,5.1520935723214568e-22,1.2862155680612983e-23,4.6442410145680593e-19,3.2811585084958592e-32,8.4562773208276575e-34,4.9368976842421387e-30,5.5877007435713152e-29,3.260199419327824e-27,1.6944835549853227e-23,2.2262953431620991e-36,6.4369616211563726e-39,1.9089699345869226e-38,1.2549842332377935e-54,7.0696554649994228e-51,6.61925689571976e-46,1.7137426604541697e-81,1.0825500568188927e-77,2.8131388799373586e-38,7.8381567711635352e-29,1.2989852844888967e-34,2.3620143392424018e-33,2.3360599818718736e-42,5.2345979354166204e-35,2.9780183188664778e-38,8.4736690213036347e-50,5.7407930118250346e-26,1.2425843947909879e-22,1.3772177083708301e-26,4.3813703818103485e-38,1.398152880957151e-50,4.7590124137532295e-59,1.5220458100161477e-45,0.88168480800000004,0.0,0.0094599999999581789,0.10884999999999997,2.3834103533444472e-14,1.7934774657312749e-14,2.3835183645468786e-14,2.202336611619646e-17,1.7743985891239221e-17,8.8733521213043305e-18,1.013235857168765e-18,7.7362769184557235e-19,3.2865271424150833e-21,2.7183529866310757e-21,2.6271700419338787e-19
2.047e-12,0.003350563926162228,2.5957894697982723e-17,1.8117042373540733e-22,2.2071720671574146e-21,6.4640952201366311e-22,4.1814721843195223e-27,0.0,0.0,7.1723379076725324e-17,1.1819568070638454e-24,3.2808200009930109e-33,7.339676969033075e-33,1.1437544481989941e-45,4.7601226887597031e-25,3.3674571132855218e-33,3.4386209272115101e-18,8.0755735889556441e-25,7.454137804393619e-29,6.4022587061603905e-34,8.5134009216797099e-18,6.1511396523867951e-41,4.1103182918375173e-31,5.5707741602916135e-33,2.988348325362735e-27,4.387229406248947e-40,4.9338758347346961e-23,1.3119793333621438e-35,3.5899295229523174e-14,4.6090787903410902e-32,2.243465904632494e-43,5.8683251912449854e-37,1.4464228051427459e-57,2.0237360078213692e-30,6.0932467135746162e-31,6.1544131141906865e-22,2.081474473912093e-21,5.1415183140009048e-23,1.8597611284213412e-18,2.6286433361397359e-31,6.7721647091387985e-33,3.9484047563822102e-29,4.4685380283743212e-28,2.5873546975562735e-26,6.7181308087733119e-23,1.8756361134863052e-35,1.0309351098936295e-37,3.0586005906535471e-37,2.0479692319994984e-53,2.2618996282755644e-49,1.0588212115081353e-44,2.2117749592430726e-79,2.4485766900610842e-75,4.5486018776752118e-37,6.2679111362501547e-28,2.0773024058014672e-33,1.9065158037187901e-32,3.5732769672612291e-41,8.3876154292105053e-34,4.8066218609198672e-37,1.620214865824386e-48,4.5985825669831461e-25,4.7934069068407599e-22,5.5156377639852817e-26,7.0013969125081849e-37,4.4326414157789211e-49,3.0812931677472741e-57,4.3574835582323634e-44,0.88168480800000004,0.0,0.0094599999999162958,0.10884999999999993,4.7700706727381163e-14,3.5893619180781856e-14,4.7705031099722694e-14,4.4073390807869933e-17,3.5509356214205937e-17,1.7760114044631905e-17,4.0567489373338913e-18,3.0972494822328453e-18,1.3141158032470227e-20,1.0871885362685957e-20,1.0519982364031347e-18
4.095e-12,0.0033505639261625086,5.2094027975399218e-17,7.1803989793958294e-22,8.9687570509848404e-21,2.5938731175476231e-21,3.3955314168274166e-26,0.0,0.0,1.4397338064816651e-16,4.7438501236271216e-24,2.6562121847883333e-32,5.8729911260339952e-32,3.662392552507523e-44,3.805844515995581e-24,2.763958261402003e-32,1.3761496209318399e-17,6.4643790478876136e-24,2.9808615547446643e-28,5.1189269472749151e-33,3.4069859933308342e-17,2.0090159663276247e-39,1.6434513637145064e-30,8.9133714912862205e-32,2.3917523728231824e-26,7.0345692798124834e-39,3.9493804404636875e-22,1.0859233356722786e-34,7.1825682053993897e-14,3.6888725793113055e-31,1.7932898243126189e-42,9.3890593802834935e-36,4.6316139953403941e-56,3.2399891187833951e-29,9.2413202214076803e-30,2.4631534693050602e-21,8.4631104836644554e-21,2.0504959690970355e-22,7.4430452209255355e-18,2.1047132418066488e-30,5.4185225521294908e-32,3.1507703948592637e-28,3.5652518784994852e-27,2.0334941981345516e-25,2.6362884295395664e-22,1.6491491733911229e-34,1.6492938026056284e-36,4.8970642786070856e-36,3.3944840457252384e-52,7.2199118709450287e-48,1.6897340992342376e-43,2.8600269889396184e-77,3.1805345951763176e-73,7.3970323234054671e-36,5.0003536137461335e-27,3.3132930139298471e-32,1.546916399981833e-31,5.2356203995735827e-40,1.3430996277267053e-32,7.7968544923981373e-36,2.8696975903113159e-47,3.6811617935748293e-24,1.7864682674246785e-21,2.2079352044377652e-25,1.115069891019445e-35,1.3897123972084414e-47,2.0064360724730392e-55,1.1523385574736561e-42,0.88168480800000004,0.0,0.0094599999998325295,0.10884999999999984,9.5424372980690907e-14,7.1802973204920954e-14,9.5441672751083565e-14,8.8154617762894338e-17,7.1024637195660122e-17,3.55340197440538e-17,1.6230129509528526e-17,1.2390055916435091e-17,5.2436982693996411e-20,4.3402364231743786e-20,4.209953797899644e-18
8.191e-12,0.0033505639261630694,1.048428522216681e-16,2.8668554928599955e-21,3.6784289732114933e-20,1.0432684815960839e-20,2.7818305136486386e-25,0.0,0.0,2.8989295326230112e-16,1.9087720043534843e-23,2.172728224745846e-31,4.6957894981511764e-31,1.1721580789564753e-42,3.0381475508507439e-23,2.3088927092613473e-31,5.5055784082425877e-17,5.1727008750046231e-23,1.1907097556850262e-27,4.0865394488436412e-32,1.3629486736413853e-16,6.593212760911345e-38,6.5629344850949596e-30,1.4246833154495017e-30,1.9132420948307442e-25,1.1293573026008675e-37,3.1600515194314768e-21,9.2257477643214834e-34,1.4367917515514173e-13,2.9507773371925117e-30,1.4308610254415667e-41,1.5006283562605483e-34,1.4826113311197747e-54,5.1849690026899071e-28,1.3377728761151243e-28,9.8554329969512734e-21,3.4740584684779182e-20,8.1467233160118545e-22,2.9779145044965213e-17,1.6849396406303924e-29,4.3318316429327711e-31,2.5055540166482169e-27,2.8342419992266461e-26,1.5700394937013622e-24,1.0150645206432157e-21,1.5558820675553448e-33,2.6354523961726625e-35,7.8376315345664599e-35,5.7840805683281889e-51,2.2963581404149102e-46,2.6868650129859052e-42,3.7307988315187496e-75,4.1534728837936571e-71,1.2142616423377153e-34,3.9742361791678587e-26,5.262799036812917e-31,1.2648841769966991e-30,7.1172016056932906e-39,2.1500545453118888e-31,1.2742424813035379e-34,4.8489492663134804e-46,2.9457128902685075e-23,6.2738015146584846e-21,8.8374559565980125e-25,1.7659281099580847e-34,4.2694181797566582e-46,1.3203011735034497e-53,2.7477321663874736e-41,0.88168480800000004,0.0,0.0094599999996649968,0.10884999999999957,1.9083358178275458e-13,1.4358837890240843e-13,1.9090274092501207e-13,1.7624262257846316e-16,1.4199395465768583e-16,7.1083370815406171e-17,6.4890992656297392e-17,4.9527023005790601e-17,2.0855979975724595e-19,1.7278750299735881e-19,1.6841336743692274e-17
1e-11,0.003350563926164191,1.2856019220406342e-16,4.7778411308393897e-21,6.2309087990541577e-20,1.7441259620251079e-20,7.2498795998596432e-25,0.0,0.0,3.5559244999288988e-16,3.1924301592679824e-23,5.694589950343129e-31,1.1941234989309121e-30,9.1933253228300079e-42,7.709233391513099e-23,6.1600763839264563e-31,9.1525756072469324e-17,1.3168287682469516e-22,1.9762097475291427e-27,1.0369700766189517e-31,2.2656355534755661e-16,5.3385772817310397e-37,1.0889327540592986e-29,6.1308701242430201e-30,4.8684654620118407e-25,4.8974626968373471e-37,8.0439787179080271e-21,2.5208401330944706e-33,1.7541392575168241e-13,7.5083324399507458e-30,3.6281773400617134e-41,6.4575808324997502e-34,1.1637251792106831e-53,2.2356886088753575e-27,5.00854634936771e-28,1.6385735811026469e-20,5.8875057972623359e-20,1.3445032166797755e-21,4.9508341021007909e-17,4.291844720010839e-29,1.1013603122201369e-30,6.3242190221865392e-27,7.1506709406480094e-26,3.8145943489335908e-24,1.6244476944520012e-21,4.7944637072229047e-33,1.1336126584361157e-34,3.3800662478784731e-34,2.7251964419661427e-50,1.7813149501631027e-45,1.1465961753830741e-41,1.1238858079671417e-73,1.2501933873471888e-69,5.3955014715261744e-34,1.002383493006885e-25,2.2418897517466021e-30,3.2857622850614956e-30,2.4494786171826858e-38,9.2745087823639787e-31,5.6237303003135697e-34,2.1400891617627131e-45,7.4993409553170336e-23,9.3235255887492896e-21,1.4698063221214674e-24,7.4866506096908296e-34,3.124615065469157e-45,2.0470278069901924e-52,1.5088117611510695e-40,0.88168480800000004,0.0,0.0094599999995910056,0.10884999999999941,2.3293748634193571e-13,1.7526308185724833e-13,2.330523656583594e-13,2.1508241856755121e-16,1.7328451608097085e-16,8.6785137254261509e-17,1.0780355603048555e-16,8.2260586771761672e-17,3.4458474584016852e-19,2.8575973113173339e-19,2.7994743319161832e-17
1.6383e-11,0.003350563926164191,2.122460855747816e-16,1.1520694269160267e-20,1.5237254143638858e-19,4.2170796920297828e-20,2.301525125120559e-24,0.0,0.0,5.8741107223244098e-16,7.721777866741302e-23,1.8121369051773443e-30,3.7506563109851483e-30,3.749576341992494e-41,2.4191013889549472e-22,1.974885769702064e-30,2.2020891318272199e-16,4.1380466008643303e-22,4.7478219354456681e-27,3.253963923419322e-31,5.4507380155991535e-16,2.1849185951714174e-36,2.6154870311872083e-29,2.2736503292031301e-29,1.5295878813430809e-24,1.8193104892200223e-36,2.5276763299376125e-20,8.1602695258946898e-33,2.8738900206882938e-13,2.3589523275166771e-29,1.1381339328022127e-40,2.394803282577492e-33,4.7467583501603992e-53,8.2947459201160591e-27,1.796075590148006e-27,3.94277053313371e-20,1.4403279318340792e-19,3.2139949466171101e-21,1.19122192825917e-16,1.3490227871854609e-28,3.4590025096867706e-30,1.9798259226913516e-26,2.2381055646614046e-25,1.1734436052055373e-23,3.774637190539053e-21,1.6221697873059289e-32,4.2036183711617708e-34,1.2541040626924633e-33,1.0300072208857241e-49,7.2563663188000543e-45,4.2442730408785159e-41,4.9578417078225418e-73,5.5149077141932651e-69,2.0148875617302804e-33,3.1369655177167247e-25,8.2953655174740032e-30,1.0416367571837384e-29,8.5811050564104621e-38,3.4412923041680411e-30,2.097076222333237e-33,7.98039032419693e-45,2.3566675360626446e-22,2.0084381732984549e-20,3.5377032911677958e-24,2.7672041276243679e-33,1.2643270863562546e-44,8.8040373442876649e-52,5.8630782230759703e-40,0.88168480800000004,0.0,0.0094599999993299315,0.10884999999999879,3.8149979855932246e-13,2.8702628194610567e-13,3.8177600008232596e-13,3.5212742564237075e-16,2.8369228477352382e-16,1.4218832972480521e-16,2.5921919562000616e-16,1.9775994416158657e-16,8.2454451966399064e-19,6.8437870967331032e-19,6.7349190069422814e-17
2.4575e-11,0.003350563926165313,3.2155425759204083e-16,2.4586622326164966e-20,3.2976234642776688e-19,9.0254251781314676e-20,6.6804113685035804e-24,0.0,0.0,8.9060883747019674e-16,1.6535220823579107e-22,5.3011693478360693e-30,1.0714205022921579e-29,1.7115574328786721e-40,6.8982827688850895e-22,5.8302075795391494e-30,4.6789699675711886e-16,1.1831424822098388e-21,1.0066586402539245e-26,9.2788715855695277e-31,1.1580623941953896e-15,9.7257729422680336e-36,5.5435144221625097e-29,8.3578651643653013e-29,4.3717873987010528e-24,6.7122131248693098e-36,7.2265997128486894e-20,2.4539673336564312e-32,4.311016326935444e-13,6.7420399589274161e-29,3.2434683722161807e-40,8.8033843266561312e-33,2.1677913923850888e-52,3.0526662514616152e-26,6.1068363980184768e-27,8.3787979610247445e-20,3.1179979219820401e-19,6.7647759905714926e-21,2.5312880006816483e-16,3.8587816619470525e-28,9.8794776525626171e-30,5.6209221843052614e-26,6.3518464610331006e-25,3.2295877403442635e-23,7.6356703513778019e-21,5.2575259293657922e-32,1.544827933276854e-33,4.6158706440878416e-33,3.9703722115972511e-49,3.2960102837762369e-44,1.5525524407600044e-40,3.2099683505912161e-72,2.8552136381424625e-68,7.7817696283378694e-33,8.9006310723165298e-25,3.0312747583061237e-29,3.0147664705677382e-29,2.7737400951588612e-37,1.266731693855766e-29,7.7967369459968692e-33,2.9560111821400185e-44,6.7384056492931935e-22,3.7017392007060909e-20,7.520845690896345e-24,1.0083440807281236e-32,5.5977505219738278e-44,4.9428901024976947e-51,2.3268100123220249e-39,0.88168480800000004,0.0,0.0094599999989948662,0.10884999999999777,5.7201410782166179e-13,4.3033157682164714e-13,5.7260036549957189e-13,5.2772747959618995e-16,4.2515490460945929e-16,2.1329964345998959e-16,5.5030453633820615e-16,4.1970616778334757e-16,1.7380150341212555e-18,1.4443936601532035e-18,1.4308533565399794e-16
3.2767e-11,0.003350563926166433,4.3276672178779688e-16,4.2120502046621819e-20,5.7018944843263744e-19,1.5496780677623487e-19,1.4251908681653454e-23,0.0,0.0,1.1994869008969146e-15,2.8405312535244044e-22,1.140829276720937e-29,2.2579334075046298e-29,5.1005511085295693e-40,1.4514634367432009e-21,1.2616349568126877e-29,7.9809043299752475e-16,2.4953995814160574e-21,1.713685029215178e-26,1.9523076578653414e-30,1.975141564008609e-15,3.3682281738844173e-35,9.4340164178633233e-29,2.11726919302571e-28,9.2176379247895561e-24,1.7154618304587772e-35,1.5240900298767114e-19,5.3981825975365073e-32,5.7481703012576367e-13,1.4214799575730225e-28,6.820570255547558e-40,2.2302045703928533e-32,6.473661720972769e-52,7.7413211896773326e-26,1.4473606829656446e-26,1.4293654070224719e-19,5.391708766069543e-19,1.1439098970513884e-20,4.317916678988074e-16,8.1417069011269056e-28,2.0817151906223174e-29,1.1780048500170316e-25,1.3307398832878865e-24,6.5854700021195461e-23,1.2462361135439936e-20,1.2273048145548763e-31,3.9125167550547333e-33,1.1706547230155596e-32,1.0493979975886667e-48,9.7787868697085377e-44,3.9157149793966014e-40,1.422199673823897e-71,1.5847547535530811e-67,2.1202968361603424e-32,1.8642983924220519e-24,7.6379971639076257e-29,6.4141323347478307e-29,6.2937342582117914e-37,3.2128479542868161e-29,1.9921202492555459e-32,7.5250827205771903e-44,1.4212672882986662e-21,5.5967565746259993e-20,1.283414101543731e-23,2.5343431981284849e-32,1.6235912701760946e-43,1.891820667965568e-50,6.1967417612790928e-39,0.88168480800000004,0.0,0.0094599999986598009,0.10884999999999649,7.6237680220736135e-13,5.7350456284598045e-13,7.633758207526464e-13,7.0304911227387146e-16,5.6638633139807234e-16,2.8441741006067757e-16,9.37898266924597e-16,7.1512075252252053e-16,2.9428476123614825e-18,2.4485124042406933e-18,2.4403298301855387e-16
4.9151e-11,0.003350563926168675,6.5965890078424228e-16,8.7847482186426816e-20,1.2013966757050979e-18,3.2430769361755511e-19,3.9525500601951669e-23,0.0,0.0,1.8305762924297331e-15,5.9493658742776871e-22,3.2179421029074746e-29,6.1579568660938205e-29,2.2316805500345356e-39,3.9482771682625174e-21,3.5757706616794993e-29,1.6520204796769146e-15,6.814741429116325e-21,3.5356787363183248e-26,5.310220866126245e-30,4.0879193105722197e-15,2.1219268390286552e-34,1.9454611194028241e-28,7.3896014317751467e-28,2.5158908304759844e-23,6.1518227729151165e-35,4.1617490873611514e-19,1.5713229180637727e-31,8.6225420442015864e-13,3.8796676986559218e-28,1.8534490390692479e-39,7.7844538105941758e-32,2.8598421753685904e-51,2.7066079735534106e-25,4.5525153205611212e-26,2.9594173560925692e-19,1.1358796087533798e-18,2.3340701851159956e-20,8.9390023193150379e-16,2.2247310848876028e-27,5.6759529515186488e-29,3.1833494768043757e-25,3.5940695969431129e-24,1.7032195279277336e-22,2.4025705841575889e-20,3.8897985927017097e-31,1.3649695083050792e-32,4.0935987888070605e-32,3.9456085548276034e-48,4.2463472842664194e-43,1.356576674257219e-39,1.436642491864641e-70,2.2861945192761383e-66,8.76870340366941e-32,5.0331997140205865e-24,2.6419081490080869e-28,1.7704478998409268e-28,1.8485729195085442e-36,1.1235755011793801e-28,7.0335223169411408e-32,2.6421640706702312e-43,3.8816014569294927e-21,9.6597077874631706e-20,2.658503975622503e-23,8.7291879272450867e-32,6.7906673007225021e-43,1.4240186256096082e-49,2.2950262774446884e-38,0.88168480800000004,0.0,0.0094599999979896703,0.10884999999999335,1.1427472652792715e-12,8.5954093923301742e-13,1.1448118916391859e-12,1.0530580738491314e-15,8.4832030518025372e-16,4.2666839178410999e-16,1.938815693631573e-15,1.4776187508678791e-15,6.0178206670477513e-18,5.0165421500066757e-18,5.0504606258469794e-16
6.5535e-11,0.0033505639261709164,8.9354846673505122e-16,1.5046848812643912e-19,2.0700034644781612e-18,5.5716649398630733e-19,8.3630795512883732e-23,0.0,0.0,2.4825593338446848e-15,1.0228943776419496e-21,6.9206540550509473e-29,1.2867486218975103e-28,6.4998103855435877e-39,8.2315504076618665e-21,7.701197092379632e-29,2.8091061883185488e-15,1.4256818435450975e-20,5.993414424052728e-26,1.1069797188294285e-29,6.9502243239187324e-15,7.2021676869274466e-34,3.2963219253789474e-28,1.8434399923081959e-27,5.2608354946189831e-23,1.5678383423419403e-34,8.7058280607229993e-19,3.4618361781576002e-31,1.14970124809015e-12,8.112248415721815e-28,3.860533543147015e-39,1.9421386545232421e-31,8.3837832512810549e-51,6.7618604232231372e-25,1.046230325981073e-25,5.0333104735500538e-19,1.9564830377241749e-18,3.9151864106664886e-20,1.5201650137517098e-15,4.6565324902325862e-27,1.1857649190819023e-28,6.5980859206441507e-25,7.4456488865429675e-24,3.3985706834095703e-22,3.8242112391798049e-20,9.1354803814694134e-31,3.4039651029762751e-32,1.0228228606208106e-31,1.041869759356117e-47,1.229587123172911e-42,3.3636563818506887e-39,6.1386135560850809e-70,1.0666128506527605e-65,2.4070764527593973e-31,1.0423491582942153e-23,6.5419725145853755e-28,3.7299154330523592e-28,4.0156659033923185e-36,2.8074850491010181e-28,1.7683755794374922e-31,6.6173776041030427e-43,8.1209556440330517e-21,1.4013439151752273e-19,4.5233753845697588e-23,2.1540911860122826e-31,1.9112526606643847e-42,5.3267920200703467e-49,5.9387106668672139e-38,0.88168480800000004,0.0,0.0094599999973195396,0.10884999999998934,1.522562607583483e-12,1.1450932427413825e-12,1.5260679677799236e-12,1.4020939274180002e-15,1.1294405342748455e-15,5.6894391711570426e-16,3.2925710543529416e-15,2.5082620879840643e-15,1.0115184176901636e-17,8.447431927860667e-18,8.586314143669655e-16
8.1919e-11,0.0033505639261731577,1.1349309053987618e-15,2.3156319593400318e-19,3.1955989414782215e-18,8.5998246806438655e-19,1.536822467067861e-22,0.0,0.0,3.1569324321648605e-15,1.5800475871464956e-21,1.294332085371579e-28,2.3393296126865338e-28,1.5775389882010965e-38,1.4931227273795547e-20,1.4390435468385271e-28,4.2908036094321128e-15,2.5950359115944659e-20,9.1256493813465183e-26,2.0076618680504688e-29,1.0614802416645741e-14,1.965496299555788e-33,5.0168602039086837e-28,3.9045501506557035e-27,9.5710952203353866e-23,3.3975930351863508e-34,1.5844959215464377e-18,6.6150569200231339e-31,1.4371586215810033e-12,1.4758143855691812e-27,6.9956850146762243e-39,4.1141402507091369e-31,2.0509603941708339e-50,1.4343349344298381e-24,2.0495739732730881e-25,7.6899087525169597e-19,3.0189005904626466e-18,5.8980137278562462e-20,2.3222624440820542e-15,8.4798289364245095e-27,2.1552409976853227e-28,1.1897445820230454e-24,1.3418881073038384e-23,5.9035961595053205e-22,5.4719143566390598e-20,1.8474093067804853e-30,7.2074273910251597e-32,2.16989887417426e-31,2.333369104263747e-47,2.9668450984455618e-42,7.0809496522766406e-39,2.1432357731820448e-69,4.0126963415937201e-65,5.4710654316132456e-31,1.877918586614447e-23,1.3753168341696163e-27,6.8234907732025287e-28,7.4488381772871374e-36,5.9561878839128965e-28,3.7697349590487914e-31,1.4063073630566687e-42,1.4782613767116697e-20,1.8502016931241612e-19,6.9134328025446814e-23,4.5128841269235066e-31,4.4843546412758375e-42,1.6151649551380493e-48,1.2939022703735735e-37,0.88168480800000004,0.0,0.009459999996649409,0.10884999999998436,1.9017851186076901e-12,1.4301288781357864e-12,1.9071310854156769e-12,1.7501266885518154e-15,1.4097174224202032e-15,7.1124639400143485e-16,5.0227175645204745e-15,3.8245833194788585e-15,1.5269805525188684e-17,1.2775603471364635e-17,1.3112892192760401e-15
9.999999999999999e-11,0.0033505639261776376,1.4101828652074395e-15,3.4392619639542156e-19,4.7459169162374915e-18,1.2820442396293913e-18,2.7704079507101425e-22,0.0,0.0,3.9276976978729422e-15,2.3578683483585257e-21,2.4086395881779448e-28,4.1623781533940939e-28,4.425604630230277e-38,2.6471922611073508e-20,2.6581895782591396e-28,6.3101265982089722e-15,4.6265202371116263e-20,1.336449454163812e-25,3.558051522802273e-29,1.5607599233458765e-14,5.965758180466656e-33,7.3435134418760916e-28,8.5781806567323931e-27,1.7049717226257395e-22,7.7489139387547308e-34,2.8244643034498842e-18,1.2678372876698152e-30,1.7544014752227696e-12,2.6288155981309464e-27,1.238053245641821e-38,9.0425664535318764e-31,5.8705086849862371e-50,3.1613045086482602e-24,3.9511188217827746e-25,1.1312238731609964e-18,4.4796760435609303e-18,8.5206753848986368e-20,3.4156767608258274e-15,1.5128658030677026e-26,3.8332970801124551e-28,2.0890436990785354e-24,2.3542155122491572e-23,9.8266463001788695e-22,7.4565871390804079e-20,3.8402650004847407e-30,1.5823149414760372e-31,4.7837789724768138e-31,5.7263249198325988e-47,8.1899973730529708e-42,1.535762013246994e-38,1.3802241368995106e-68,2.3835761004307541e-64,1.2777889737044413e-30,3.2927602131681154e-23,2.9743353627685527e-27,1.2205343654033187e-27,1.3210867115499031e-35,1.3130794668953474e-27,8.3495310236311954e-31,3.106617212563606e-42,2.6357312502288608e-20,2.3481161334148241e-19,1.0174207657988025e-22,9.692130070557555e-31,1.1566947034507204e-41,6.7807666391489482e-48,2.9431433752202705e-37,0.88168480800000004,0.0,0.0094599999959098686,0.10884999999997774,2.3195887580252549e-12,1.744080431264591e-12,2.3274345124301146e-12,2.1331159597892114e-15,1.7180959218492126e-15,8.6832174035969006e-16,7.3738105779819215e-15,5.6115741666232208e-15,2.2117643521900954e-17,1.8547977072008719e-17,1.9279421529807992e-15
1.1468700000000001e-10,0.0033505639261776376,1.6406156906290241e-15,4.5285884382676509e-19,6.2431955947270391e-18,1.6927504478226422e-18,4.1280879647574005e-22,0.0,0.0,4.5742808252632126e-15,3.1155362348268682e-21,3.6610489471402153e-28,6.154050060793772e-28,8.1480559552859584e-38,3.9049072909825793e-20,4.0199133445248394e-28,8.2470820964560372e-15,6.8489519085556209e-20,1.7411737775146026e-25,5.2471340232421927e-29,2.0395833039938389e-14,1.1243170191292986e-32,9.5638986130179655e-28,1.4227280662598799e-26,2.5226641410049318e-22,1.3084468563852102e-33,4.1808391185689375e-18,1.9598754743818146e-30,2.0121033638508031e-12,3.8894214948644992e-27,1.8241225152574117e-38,1.5000900161369037e-30,1.0889432656715814e-49,5.2516714064812715e-24,6.1091388507835697e-25,1.4787940767598512e-18,5.888912801488217e-18,1.098656532359688e-19,4.46466640619907e-15,2.240573834840329e-26,5.6660455390242043e-28,3.0624008886959359e-24,3.449242229951224e-23,1.3908047457746263e-21,9.1971523738893287e-20,6.2021933811342049e-30,2.6233838208156856e-31,7.9480520454356787e-31,1.0002017914627298e-46,1.4985874292565187e-41,2.5304494337171785e-38,3.0973434876947236e-68,5.2736139875644839e-64,2.1744764062739727e-30,4.8225502703498358e-23,4.8935127946977864e-27,1.8096725931450758e-27,1.9415236373767088e-35,2.1815959082707634e-27,1.3900867303389505e-30,5.1663130008032432e-42,3.902074679202673e-20,2.7545479251762105e-19,1.330416452929596e-22,1.5888708903577438e-30,2.0596882984813563e-41,1.404350239513291e-47,4.9598759303070714e-37,0.88168480800000004,0.0,0.0094599999953091478,0.10884999999997147,2.6584274647781436e-12,1.9986309935632485e-12,2.668665617599554e-12,2.4433709815654672e-15,1.9678713293165095e-15,9.9593832978992996e-16,9.6247336387553438e-15,7.3213278519707069e-15,2.857540171779267e-17,2.4005943914439181e-17,2.5192861781585981e-15
