Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643)
1.477368085528e-06,0.0038082213198226823,1.5175175171330613e-15,4.0958074090279851e-16,3.9839455421675519e-15,5.4952197471588822e-15,1.8486562281500381e-14,0.0,0.0,1.1121164314199905e-12,8.4639811534470811e-16,2.1313392252863987e-21,1.2935772481980095e-24,3.9640830283147133e-31,1.9558053280568438e-14,2.1216739607202906e-23,2.2170018061160151e-13,7.2437121931103885e-15,3.1367684692010907e-26,3.232738461347696e-30,1.4304196729042251e-12,1.1644919334265597e-19,1.3312506413996275e-28,9.9465570029015297e-21,2.3641498484373183e-17,3.3385501497829478e-26,1.7294972597567816e-12,3.6754915942318892e-23,6.5216169272073608e-14,5.8196548771048829e-26,4.4943054898188738e-41,6.9491417137439297e-24,2.5537193369043709e-41,4.2855404141824235e-15,3.2620086078378678e-19,1.5668087460218788e-16,1.8043064639263392e-15,8.7308736790577762e-18,1.9722927060647524e-12,1.4325120986271124e-22,1.2149090160187573e-28,1.999012986002077e-19,4.9343352804204538e-19,5.6637709896169462e-17,6.9590878503062348e-19,1.0034328274645985e-24,2.7465685594843245e-28,2.1917570565771056e-25,3.751075939959362e-35,1.4606311003497445e-33,9.535210363309847e-34,6.2590441029796778e-56,1.2159379800416064e-49,1.6587246676587265e-22,6.855758642592613e-20,1.1223303028945989e-19,3.9435618347129511e-25,1.5671456659853691e-32,8.14329363107114e-20,3.399045421916314e-24,3.1714244113462457e-38,3.2432785235793413e-14,4.9699169362089145e-21,6.9984938296524661e-21,5.5729123535570271e-26,6.8415990287222517e-36,1.1032326707776215e-34,3.3204783672439625e-32,0.88168480800000004,0.0,0.0094599999938960438,0.10884999998893524,2.2309647185440587e-13,2.2629180685976474e-13,2.8927383645611718e-13,1.0404282496552532e-14,5.839882924091648e-15,3.0531684312082065e-15,1.6310598608100117e-12,1.1962224003847237e-12,2.2848820102145591e-14,1.5483562078218124e-14,2.0288219079013158e-12,8.0604937574186328e-15,6.2185886365169345e-16,2.105553202992962e-13,2.1436521385480255e-13,1.6874736049887814e-13,5.1185231674113777e-13,6.1983695278840433e-14,4.9502517666780431e-14,2.2570837266170178e-15,1.9653965135989925e-13,2.6989471741415816e-13,4.2977812203341204e-13,1.3548590813831746e-15,1.1640514170521537e-14,1.3500063642778348e-13,3.4502473665974446e-15,4.3767227842331172e-14,9.5664306836925355e-14,1.7400174840787178e-15
1.673057532952e-06,0.0038082213198222655,1.6571308273975727e-15,4.7619590432291257e-16,4.5997741066920966e-15,6.7982749604873281e-15,2.4200795457942107e-14,0.0,0.0,1.3790700225641649e-12,1.1850364995519192e-15,3.0900681886707829e-21,1.7342725493975471e-24,5.2129761932980598e-31,2.515647826534181e-14,2.7311265861087103e-23,2.4483490275450839e-13,8.8643406295029505e-15,3.822137471058124e-26,3.5786591698510844e-30,1.7516182355601249e-12,1.7498625957228304e-19,1.6633102097589761e-28,1.3145951255851626e-20,3.1225487693064101e-17,4.5933188124213999e-26,2.0066689959377869e-12,5.3015528810088127e-23,6.9963399511776604e-14,7.2757267014690338e-26,5.4773735069203867e-41,1.0005351137692328e-23,4.2672219411851778e-41,5.6036883820499233e-15,3.6309998203926259e-19,1.8666420306387082e-16,2.2377139053648213e-15,1.1163464252353593e-17,2.2446373467498039e-12,1.8186370194153236e-22,1.48828241775314e-28,3.0037954120845169e-19,6.6437587596122522e-19,7.2271710457193781e-17,7.7491090289073891e-19,1.3474075097690493e-24,3.4402818182772857e-28,3.1063110301729992e-25,4.8011334017515244e-35,2.7917102132129664e-33,1.6158015112880452e-33,1.209447547809573e-55,1.7996215620000715e-49,2.4683243965579725e-22,8.7766598267434892e-20,1.5204362858276604e-19,4.913911452919855e-25,2.2155316358875264e-32,1.0684471384457925e-19,4.3963345071882301e-24,4.4948004164595517e-38,4.1460355538333998e-14,5.5081318235059486e-21,8.5119469844301359e-21,6.4549467841450008e-26,9.6945179788346221e-36,1.9981602362308848e-34,4.2947370210475377e-32,0.88168480800000004,0.0,0.0094599999930764251,0.10884999998741142,2.4489828102156281e-13,2.4657891073059435e-13,3.1594061582179938e-13,1.2499344898312737e-14,6.7896490188997145e-15,3.6377371513825816e-15,1.8085106134107381e-12,1.3126482647466588e-12,2.7477423676483242e-14,1.8021369239750526e-14,2.301805118872321e-12,9.6177627010788365e-15,7.4296487603070146e-16,2.6586036929335346e-13,2.6717494787343001e-13,2.1170981220256824e-13,6.4741641386464539e-13,6.8912639903012541e-14,5.1652761007376993e-14,2.7400987409753487e-15,2.1248619484048089e-13,2.8262794344123257e-13,4.6506775548833536e-13,1.620280129532378e-15,1.4286276946488371e-14,1.5023554681027484e-13,3.9091340919520629e-15,4.844501099040653e-14,1.0598666846381301e-13,1.9280807229131937e-15
1.868746980376e-06,0.003808221319822031,1.7899187886358437e-15,5.4192393509852352e-16,5.2300365678901409e-15,8.2130883026900991e-15,3.074477073727819e-14,0.0,0.0,1.6698244814381164e-12,1.5996161962179155e-15,4.3047998344843529e-21,2.2679875662868827e-24,6.6504197823189196e-31,3.151844758642986e-14,3.4238171295227714e-23,2.6851695134382342e-13,1.0647629099113585e-14,4.5983222539459661e-26,3.9043411382951445e-30,2.0995492065307648e-12,2.5097324444298767e-19,2.0443559117023345e-28,1.6824237058482718e-20,3.9942020296846296e-17,6.1106687853287529e-26,2.2923983028082968e-12,7.3347785249581506e-23,7.469466443212474e-14,8.902771802369237e-26,6.5889312088670626e-41,1.3812400839277863e-23,6.6980176211965468e-41,7.1102959834850087e-15,3.9839041617426019e-19,2.1874989795076219e-16,2.7185689814307133e-15,1.3873444632400117e-17,2.5178044912095971e-12,2.2457014644327135e-22,1.7844533361051439e-28,4.3041062618603239e-19,8.6116035441626605e-19,8.9546929059379334e-17,8.5038521423192017e-19,1.7513342438280781e-24,4.2166840680630313e-28,4.2496988106255349e-25,6.0213649226584887e-35,4.9740228046472146e-33,2.5830260426061488e-33,2.1684995969676564e-55,2.5688610615522224e-49,3.5147685198447873e-22,1.0917794884304379e-19,1.9801970880246192e-19,5.9934458413643915e-25,3.019048331962797e-32,1.3604271608063342e-19,5.5279276927744678e-24,6.1493219261806208e-38,5.1516176430211591e-14,6.0469184739298353e-21,1.0147566723453964e-20,7.362161610951563e-26,1.328463021415565e-35,3.3922491336273567e-34,5.4002014569031941e-32,0.88168480800000004,0.0,0.0094599999922540916,0.10884999998588162,2.6569555811173368e-13,2.6551162613741714e-13,3.4195531806687666e-13,1.4746498952975338e-14,7.7676534914401359e-15,4.2592466123746888e-15,1.9777819030961354e-12,1.4212913685975262e-12,3.2444084713520412e-14,2.0635277278557135e-14,2.5705049832206325e-12,1.1274331453157354e-14,8.7185505478047799e-16,3.2674454824369394e-13,3.2370482240644464e-13,2.5861760362109091e-13,7.9610281732800082e-13,7.5522149712449605e-14,5.3512364688990699e-14,3.2526317279234911e-15,2.2634236064760343e-13,2.9362047353413365e-13,4.9573339004095756e-13,1.9028609884556909e-15,1.7104691084143765e-14,1.6476806613201149e-13,4.3607183097875959e-15,5.2810123467539034e-14,1.1561907469936444e-13,2.1035736875795843e-15
2.0644364278e-06,0.0038082213198219715,1.9163820289948238e-15,6.0631248068755503e-16,5.8745469821903249e-15,9.7342621016573062e-15,3.8137618928187576e-14,0.0,0.0,1.9832915339227878e-12,2.0964727533776013e-15,5.8080851404353719e-21,2.9055268172126167e-24,8.2820892049820756e-31,3.8663319052572415e-14,4.2018242745707446e-23,2.9273338086423393e-13,1.2597361030101173e-14,5.443205055899326e-26,4.3043138284045634e-30,2.4731737858363805e-12,3.4685841386278218e-19,2.4637743999369928e-28,2.0990298139283798e-20,4.9812078538620484e-17,7.9125661536153105e-26,2.5864936759728374e-12,9.8155741261155186e-23,7.9408652341500993e-14,1.0705413320392094e-25,7.8023095072015368e-41,1.8437781214167763e-23,1.001666881892915e-40,8.8087662580719139e-15,4.3214132696934316e-19,2.5293053564508263e-16,3.2474401252343309e-15,1.6853716054286982e-17,2.7915476056792504e-12,2.7123398074770204e-22,2.1025357780292543e-28,5.9374388903531117e-19,1.0834007427940936e-18,1.0839063230620813e-16,9.2256072015925693e-19,2.2178024915407514e-24,5.0779273069454544e-28,5.6501979778416748e-25,7.4299430415285802e-35,8.375028470006616e-33,3.9412569246202408e-33,3.630335769421977e-55,3.5642667948052177e-49,4.8320112587658223e-22,1.3273537187268946e-19,2.5007421309401189e-19,7.1834561988590422e-25,3.9947052728068083e-32,1.691332765288136e-19,6.7956249990305905e-24,8.1759167175938613e-38,6.2573924388120328e-14,6.5858935256476919e-21,1.1901292789291329e-20,8.2940181938429851e-26,1.7699641132484039e-35,5.4665295330961589e-34,6.6386304737424506e-32,0.88168480800000004,0.0,0.0094599999914290103,0.10884999998434605,2.855367626540152e-13,2.8318438417662697e-13,3.672899778480422e-13,1.713881517156132e-14,8.7709679205400173e-15,4.9157388854027386e-15,2.1392580577713142e-12,1.5226928961167278e-12,3.7733457057482726e-14,2.3317388429081634e-14,2.8342761177625328e-12,1.3024954940680778e-14,1.0081194063255685e-15,3.9297504700047198e-13,3.8350561658268551e-13,3.0924710055572478e-13,9.5719603121602615e-13,8.1827202674660468e-14,5.5130332426757838e-14,3.792393706194891e-15,2.3835032361868686e-13,3.0319915107764274e-13,5.2230723528080522e-13,2.2016997002871887e-15,2.0081620297645786e-14,1.7863110777956775e-13,4.803930470058277e-15,5.6884388770416175e-14,1.2460970069388868e-13,2.2673741397363742e-15
2.455815322648e-06,0.0038082213198223453,2.1521646540856067e-15,7.2991947336957423e-16,7.2057150517625188e-15,1.3075963248901087e-14,5.5545239486544225e-14,0.0,0.0,2.6743291801031647e-12,3.3609824218148136e-15,9.8140077748679191e-21,4.5372461545672785e-24,1.2150401435096445e-30,5.5378507873854872e-14,6.0220286070275573e-23,3.4270868648799058e-13,1.7010716082161995e-14,7.4420251304683849e-26,5.0008892259138786e-30,3.2935828757281579e-12,6.0832593211221697e-19,3.4721716816804547e-28,3.0819017480252555e-20,7.3091327535940506e-17,1.2457794899033689e-25,3.1989816142731641e-12,1.627509732196696e-22,8.8773476776314359e-14,1.4854903847451467e-25,1.0665505640665917e-40,3.0396407493338415e-23,1.9957054056115269e-40,1.2793943619503841e-14,4.9529646457015377e-19,3.2754251933951776e-16,4.4512840390181388e-15,2.3596309350834367e-17,3.3398566260399647e-12,3.7591463564119808e-22,2.8010913464252315e-28,1.0349594009145086e-18,1.6020586496090459e-18,1.5051519917218239e-16,1.0578319014900743e-18,3.3480606632922235e-24,7.0640197808823764e-28,9.3399273669653011e-25,1.0895246347429709e-34,2.0826829028534586e-32,8.2289756706297154e-33,8.9199938995476748e-55,6.4187449644434973e-49,8.4193432095620587e-22,1.8605992569738019e-19,3.7190489132033887e-19,9.8995983310966601e-25,6.5236694828761202e-32,2.474056600671506e-19,9.7460457579650413e-24,1.3515246328937805e-37,8.7588326798111259e-14,7.6627750114315131e-21,1.5747491106595949e-20,1.0229390838123888e-25,2.9499971295370362e-35,1.2574238984969661e-33,9.5209423428531807e-32,0.88168480800000004,0.0,0.0094599999897704758,0.1088499999812586,3.2253464011651752e-13,3.1509589651227034e-13,4.1585179426794554e-13,2.2330666695459466e-14,1.0843356651397755e-14,6.3259720563094524e-15,2.4403200214611249e-12,1.7057626836412155e-12,4.9217620247200505e-14,2.8858798746454423e-14,3.3449676823464858e-12,1.6787701889613722e-14,1.3011534692863481e-15,5.4059515275311574e-13,5.1137678901562707e-13,4.2085243062867953e-13,1.3139855042721592e-12,9.3582088956143625e-14,5.7756590377118572e-14,4.9464272621951671e-15,2.5781631857719786e-13,3.1875427536714892e-13,5.6538506742916468e-13,2.8445902130901499e-15,2.646721585316233e-14,2.0447643634997511e-13,5.6618269007898144e-15,6.423859031182181e-14,1.4083780584752607e-13,2.563033428224078e-15
2.804592305436978e-06,0.0038082213198231893,2.3451717162572138e-15,8.3354738064170362e-16,8.4385276045459166e-15,1.6366581012720973e-14,7.4103511515570988e-14,0.0,0.0,3.3572721860772864e-12,4.822199563181238e-15,1.4691679616739423e-20,6.4562112504544137e-24,1.6306539190385482e-30,7.3101304607247143e-14,7.9518971743655645e-23,3.8889764980455606e-13,2.1539696964248458e-14,9.5423907052116849e-26,5.6693413965414725e-30,4.1019537572632686e-12,9.3339660867372593e-19,4.5496144722041126e-28,4.1300035185810731e-20,9.7909004234367478e-17,1.7682092900633138e-25,3.7709702730045518e-12,2.3913260092662557e-22,9.7039538064427776e-14,1.9190006157297611e-25,1.3674498331535137e-40,4.440936224166533e-23,3.3499317025718837e-40,1.70216984859054e-14,5.4704567782448319e-19,4.0100254599921026e-16,5.6906548324795186e-15,3.0444308290433502e-17,3.8282995876870025e-12,4.812953320560448e-22,3.4895144402344201e-28,1.5758309709988831e-18,2.1443203014018957e-18,1.9271297756075029e-16,1.1691779848310274e-18,4.5892046018395476e-24,9.1425223489244517e-28,1.3790822010392348e-24,1.4837248966898982e-34,4.1791428622778673e-32,1.4445874635845314e-32,1.7563799795724115e-54,1.024574063106856e-48,1.2882564739060821e-21,2.4024510777059832e-19,4.9960933858441316e-19,1.2703272756487946e-24,9.5134394920790323e-32,3.3127964113466338e-19,1.2849676382303314e-23,1.9956196341698169e-37,1.129911245128845e-13,8.6194267710383674e-21,1.9535677200808824e-20,1.2031393987490726e-25,4.3962733768261468e-35,2.3774758571488643e-33,1.2552938651606051e-31,0.88168480800000004,0.0,0.009459999988282914,0.10884999997848981,3.5272445199601719e-13,3.4009333022668935e-13,4.5671235713205446e-13,2.7377870578279931e-14,1.2752604675441478e-14,7.6821917267171853e-15,2.6859155020928176e-12,1.8491318746562892e-12,6.0386723038552452e-14,3.3965255916739116e-14,3.7792392074279429e-12,2.0408419410278642e-14,1.5832713100141411e-15,6.8807697692849728e-13,6.3296290341432451e-13,5.3094804477403673e-13,1.6677667616033419e-12,1.0317073285758795e-13,5.9547723834647032e-14,6.0511019322372069e-15,2.7108407427687751e-13,3.2936555058832115e-13,5.9474607546087432e-13,3.4637646690103997e-15,3.2597970905485547e-14,2.2555844732777866e-13,6.3911574972903606e-15,6.9995499382975247e-14,1.5354072580306743e-13,2.794465804464123e-15
3.1533692882259563e-06,0.003808221319824477,2.524120000205847e-15,9.3085503215594286e-16,9.714303135655726e-15,1.9928925614140926e-14,9.5639230122507117e-14,0.0,0.0,4.0986476088056546e-12,6.6292341941840266e-15,2.1011447919456494e-20,8.8875673994494967e-24,2.1161811462014745e-30,9.359845101197503e-14,1.0183684323516511e-22,4.3654154488052735e-13,2.6649791779557492e-14,1.1951002228937223e-25,6.4239962764937246e-30,4.9781249530110483e-12,1.3606711900856248e-18,5.8024605225004607e-28,5.3443591897649032e-20,1.2665793956800216e-16,2.4138461789576371e-25,4.3663754402064417e-12,3.3531486005497564e-22,1.0522138864298521e-13,2.4154538182872204e-25,1.7130722535950619e-40,6.1901891856326798e-23,5.2556816640999368e-40,2.1901920102326791e-14,5.9489075396863249e-19,4.8096516982602855e-16,7.089264480127567e-15,3.8039865152474663e-17,4.3154894870799081e-12,5.9739003335648276e-22,4.2356809522518419e-28,2.2757938141625662e-18,2.7581788843726049e-18,2.3897925125454776e-16,1.2728455031335543e-18,6.0636760141243854e-24,1.15258830043941e-27,1.9526076835795922e-24,1.9740207257950228e-34,7.7225716749517954e-32,2.3726504622856163e-32,3.1755132250073472e-54,1.5703593264303935e-48,1.8761866805474258e-21,3.0036692963545979e-19,6.4443119519425624e-19,1.5873286315955492e-24,1.3290018325657346e-31,4.2902590185264083e-19,1.6408090508351521e-23,2.8255958040103334e-37,1.4116488949770317e-13,9.5714335242329679e-21,2.3643002042638448e-20,1.3902673731023503e-25,6.2894569963282483e-35,4.1691443889312831e-33,1.6029232981315833e-31,0.88168480800000004,0.0,0.0094599999867861773,0.10884999997570535,3.8053424818589813e-13,3.6225382725178599e-13,4.9529039473425519e-13,3.2783107640990837e-14,1.4710251632457704e-14,9.1223228832370731e-15,2.9120726347028472e-12,1.9761959105617192e-12,7.2351970196104019e-14,3.9202115104888288e-14,4.1925925568740432e-12,2.4254787942306781e-14,1.883084359110384e-15,8.494586497273081e-13,7.6031172046929814e-13,6.501124045719346e-13,2.0524134841594664e-12,1.1199980793127938e-13,6.0938000060373908e-14,7.2211822047299563e-15,2.8140226881827092e-13,3.3759629480961642e-13,6.1758043492953466e-13,4.1219574535842661e-15,3.9105306636895791e-14,2.4496995044407092e-13,7.08521994201044e-15,7.5096282944848232e-14,1.6479557191188326e-13,2.9995150228503824e-15
3.5021462710149346e-06,0.003808221319826172,2.6907400876035041e-15,1.0220348789196044e-15,1.10320407957336e-14,2.3743780238513719e-14,1.2025316201281263e-13,0.0,0.0,4.8943162684508742e-12,8.8093834753883189e-15,2.8981761664887941e-20,1.1906540886713476e-23,2.6744959685946913e-30,1.169732112436737e-13,1.2728513548939153e-22,4.8554882242997196e-13,3.2358493291084405e-14,1.4731599690331813e-25,7.0892436272308706e-30,5.9176707545630233e-12,1.9053189222295408e-18,7.2667574519261986e-28,6.7282433980603008e-20,1.5941543302850801e-16,3.1945510369485647e-25,4.9839888383389916e-12,4.5316776331975261e-22,1.1330989626418869e-13,2.9776292185775922e-25,2.1109314093157095e-40,8.3153030898045441e-23,7.8180601444923317e-40,2.7447005526656091e-14,6.391608901773768e-19,5.6736021552306938e-16,8.6488961880421921e-15,4.6341122529645226e-17,4.800517981108652e-12,7.2357881509189673e-22,5.0359746184084568e-28,3.1529533334459887e-18,3.4398854042421363e-18,2.8903962302930824e-16,1.3696650915363003e-18,7.7836072288008019e-24,1.4227922112236243e-27,2.6735775652631731e-24,2.5773668858345396e-34,1.3370780592989089e-31,3.6968334764023788e-32,5.3715018752887476e-54,2.3297515862767542e-48,2.6278619921246704e-21,3.6609337258191506e-19,8.0547862688699766e-19,1.9413768562093587e-24,1.7939438271630573e-31,5.4115842954745723e-19,2.0427519090585455e-23,3.8689714073855846e-37,1.719544301381857e-13,1.0517233152664726e-20,2.8050633264165295e-20,1.5839751680650134e-25,8.710821425765169e-35,6.8879655133423433e-33,1.9955914711518434e-31,0.88168480800000004,0.0,0.0094599999852801354,0.1088499999729058,4.0617664774886727e-13,3.8191838400428988e-13,5.3161711219684463e-13,3.8513044612053907e-14,1.6708011047345905e-14,1.0637932708372892e-14,3.1205231067221122e-12,2.0889165645095727e-12,8.5039238096919042e-14,4.4547058068108335e-14,4.5844477021603605e-12,2.8304123708116974e-14,2.1988134972548225e-15,1.0237655544221599e-12,8.9237052893951831e-13,7.7754228531887785e-13,2.4655273404681466e-12,1.2013680732426263e-13,6.2016726450215345e-14,8.451495584092123e-15,2.8941992201903464e-13,3.4397880853163689e-13,6.3532400798671381e-13,4.8152451489481893e-15,4.5958877512434591e-14,2.6285924625076386e-13,7.7430776285179465e-15,7.9620333283805979e-14,1.7477766119074265e-13,3.1813755819042294e-15
3.850923253803913e-06,0.003808221319828246,2.8465490378737775e-15,1.1074307746338942e-15,1.2390573798249258e-14,2.7794270888550702e-14,1.4804354780927997e-13,0.0,0.0,5.7405474965925421e-12,1.138805092884971e-14,3.8817759948963798e-20,1.5592381031205721e-23,3.3083662633609206e-30,1.4332603029110275e-13,1.5597218024803271e-22,5.3584334730808426e-13,3.8682223117656209e-14,1.7869551299806151e-25,7.7888777528291528e-30,6.9165179763666108e-12,2.5827824489605229e-18,8.9371622710561322e-28,8.2844450793970125e-20,1.9624729704298517e-16,4.1219974510482594e-25,5.6226079815725021e-12,5.9445652384185426e-22,1.2129946876869304e-13,3.6083993297217194e-25,2.559668801426299e-40,1.0842101633235096e-22,1.114919394445584e-39,3.3667432607655035e-14,6.801631587225046e-19,6.60111847055968e-16,1.0370989282048558e-14,5.5306452461629821e-17,5.2825877086153764e-12,8.5927461115787587e-22,5.8868511138286707e-28,4.2244111408189312e-18,4.1857068935378656e-18,3.4264895161913883e-16,1.4603603644138622e-18,9.7610688319382197e-24,1.7262462344665556e-27,3.5618737218879812e-24,3.3125186091432174e-34,2.1962599333775047e-31,5.5189420269484014e-32,8.6064852279857751e-54,3.36469108515004e-48,3.5660254099728257e-21,4.3709419816464314e-19,9.8186355249992088e-19,2.3328070276376529e-24,2.3548984476630607e-31,6.6816454068525672e-19,2.4913130119080312e-23,5.1545315172581918e-37,2.0520540947553063e-13,1.1455538752377709e-20,3.2740711747545281e-20,1.783915026052724e-25,1.1742359783774906e-34,1.0843064869888256e-32,2.433803495702393e-31,0.88168480800000004,0.0,0.0094599999837646585,0.10884999997009154,4.298482699876451e-13,3.9938849090406053e-13,5.6574747213112725e-13,4.4537711752839965e-14,1.8738874609522304e-14,1.2221529791322845e-14,3.3128624044946158e-12,2.1890244705247833e-12,9.8381879320115655e-14,4.9981213891196973e-14,4.954678138054569e-12,3.2536275329049523e-14,2.5288779783009038e-15,1.2101082420666616e-12,1.0283163949648528e-12,9.1253205515701989e-13,2.905004250935319e-12,1.2764406455022725e-13,6.285435159394626e-14,9.7374618148313446e-15,2.9564304032839817e-13,3.4893554420898687e-13,6.490960837015944e-13,5.5401413345656909e-15,5.3131956585380096e-14,2.793634186084121e-13,8.3645473357820478e-15,8.3636792021482974e-14,1.8363948116118142e-13,3.3428253774131606e-15
4.199700236592892e-06,0.0038082213198306725,2.9928794956907482e-15,1.187465740364829e-15,1.3788621237738614e-14,3.2065584634568859e-14,1.7910575957402764e-13,0.0,0.0,6.6339673720846665e-12,1.4388930136711932e-14,5.0741080510347873e-20,2.0027944981723629e-23,4.0204541576491852e-30,1.7275421909468164e-13,1.8800302910186302e-22,5.87348760075623e-13,4.563642177018662e-14,2.1360865337485376e-25,8.5927508795044249e-30,7.9709203548144698e-12,3.4087344641346827e-18,1.0814641852718049e-27,1.001527581945379e-19,2.3720806678537137e-16,5.2076117900847977e-25,6.2810642396799795e-12,7.6084700329217599e-22,1.2918537682942373e-13,4.3106396151431042e-25,3.0604747790641594e-40,1.3794576481673094e-22,1.5364471273172061e-39,4.0571842246557946e-14,7.181825032076923e-19,7.5913960691618645e-16,1.2256667581481129e-14,6.4894682081549916e-17,5.7610044918898402e-12,1.003920957500831e-21,6.7850406795279873e-28,5.5062763346637388e-18,4.9919186767620874e-18,3.9958778344427514e-16,1.5455718770435928e-18,1.2008104692502351e-23,2.0643408394833937e-27,4.6382541954754146e-24,4.2000330650516135e-34,3.4539753929994458e-31,7.9525726393078941e-32,1.3209416650258032e-53,4.7495691543033847e-48,4.7139239983184602e-21,5.1304274039351643e-19,1.1726992576634032e-18,2.7618828709631003e-24,3.020389637788174e-31,8.1050531726214138e-19,2.9869120449918372e-23,6.712331961045684e-37,2.4076518166393704e-13,1.2385234788313907e-20,3.7696279345035757e-20,1.9897479794834943e-25,1.547213418194411e-34,1.6400353132292287e-32,2.917969620571684e-31,0.88168480800000004,0.0,0.0094599999822396318,0.10884999996726294,4.5172965171927868e-13,4.1492964529877445e-13,5.9775370090699048e-13,5.0830119431114359e-14,2.0796871067219474e-14,1.3866437251908609e-14,3.4905580282268801e-12,2.2780439679630389e-12,1.1231987303736376e-13,5.5488508849179686e-14,5.3034969239733925e-12,3.6933283713072869e-14,2.8718691302476929e-15,1.40767590615481e-12,1.16750531966944e-12,1.0544621073901816e-12,3.3689833535517754e-12,1.3457892140028474e-13,6.3504913589097948e-14,1.1074981801744715e-14,3.0047156413114678e-13,3.5278699218540063e-13,6.5978170669999819e-13,6.2935392788329736e-15,6.0600732503389356e-14,2.9460857942028732e-13,8.9500096921278297e-15,8.7206769712281226e-14,1.9151585360367606e-13,3.4863206338045275e-15
4.548477219381871e-06,0.0038082213198334268,3.1309097916050261e-15,1.2626059480180299e-15,1.5224805449327794e-14,3.654473121529503e-14,2.1353199310788917e-13,0.0,0.0,7.5715175344001425e-12,1.7834161950329632e-14,6.4979652013317983e-20,2.5299237161504474e-23,4.8133159632853272e-30,2.0535166648158398e-13,2.2347911083613487e-22,6.3998794328149438e-13,5.3235603879586332e-14,2.5257211977037677e-25,9.3511104142659389e-30,9.0774335960580087e-12,4.3990360873521546e-18,1.2929672076859765e-27,1.1922592851087118e-19,2.8234154606467309e-16,6.4624650898131405e-25,6.9582318555807741e-12,9.5391063211640088e-22,1.369622800372149e-13,5.0871700974346607e-25,3.6184257101745276e-40,1.7195086425979247e-22,2.0578860307590356e-39,4.8167136031079141e-14,7.5348221513161977e-19,8.6435929270588435e-16,1.4306765315423947e-14,7.5065286339923244e-17,6.2351691447840211e-12,1.1569899824011058e-21,7.7277007178206137e-28,7.013678226137497e-18,5.854809411761528e-18,4.596593689344748e-16,1.6258687071613001e-18,1.4536721952284406e-23,2.4384728672846016e-27,5.9243537965730069e-24,5.2622373799118898e-34,5.2368879099117977e-31,1.1122771289964092e-31,1.9549270052412987e-53,6.5730175133934321e-48,6.0952119314058003e-21,5.9361743796339957e-19,1.3771013531646649e-18,3.2288026334502222e-24,3.7985704595478646e-31,9.6861635878141007e-19,3.5298796937152136e-23,8.5737003891039547e-37,2.7848350623731466e-13,1.3305314583824858e-20,4.2901218608204568e-20,2.201146669903002e-25,1.9996328626399834e-34,2.3985493657455256e-32,3.4484131534805338e-31,0.88168480800000004,0.0,0.0094599999807049428,0.10884999996442024,4.7198563560908158e-13,4.287750714184995e-13,6.2772113899150219e-13,5.7365851681281452e-14,2.2876888289195863e-14,1.556667219142997e-14,3.6549573078083326e-12,2.3573169070422629e-12,1.2679892025107501e-13,6.1055185605778276e-14,5.6313717347465919e-12,4.1479057109513321e-14,3.2265249735180819e-15,1.6157301631040148e-12,1.3094351364907437e-12,1.2027887763187382e-12,3.8558104997210529e-12,1.4099395258115341e-13,6.4009986782703296e-14,1.246037962296359e-14,3.0421972979266168e-13,3.5577716052789782e-13,6.6807645699690279e-13,7.0726561763598328e-15,6.8343962532746707e-14,3.0871029694351016e-13,9.5002682022996506e-15,9.0384457940911486e-14,1.9852642190679962e-13,3.6140413264520172e-15
