Time (s),Volume (m^3),H(3),O(4),OH(5),H2(6),H2O(7),Ar(8),He(9),HO2(10),H2O2(11),CO(12),CO2(13),HOCO(14),CH2O(15),HCO(16),CH3(17),CH4(18),CH2(19),CH(20),C2H4(21),CH3OH(22),CH2(S)(23),CH2OH(24),CH3O(25),HCOH(26),CH3OO(27),CH2CO(28),C2H5(29),C2H3(30),C(31),C2H2(32),C2H(33),CH3OOH(34),CH2OOH(35),C2H6(36),CH3CHO(37),C2H5O(38),C2H5O2(39),CH2CHO(40),H2CC(41),C2H4O(42),C2H5O(43),cC2H4O(44),C2H5O2(45),C2H3O2(46),CHCHO(47),OCHCHO(48),HCCO(49),HCCOH(50),CHCHOH(51),C2(52),C2O(53),C2H6O(54),C2H5O(55),C2H5O3(56),CH3CO(57),cC2H3O(58),HOCHO(59),C2H3O3(60),OCHCO(61),C2H6O2(62),C2H5O2(63),C2H4O2(64),HOCH2O(65),OCHO(66),C2H4O3(67),C2H3O2(68),N2,Ne,C7H16(1),O2(2),C4H9(82),C5H11(84),C3H7(83),C7H15(88),C7H15(85),C7H15(86),S(164),S(165),S(206),S(207),S(166),S(208),S(255),C4H8(127),C6H12(193),C5H10(134),C3H6(72),S(267),C6H13(87),C7H15(89),C6H13(188),S(228),S(229),S(334),S(513),S(506),S(290),S(277),S(1639),S(1643),S(1790),S(1801),S(1965),S(1957),S(2177),S(1944),S(2145),S(1948),S(2148)
1.2557746165999995e-06,0.003802466710192122,7.0150052547908801e-16,6.3137027892476355e-16,4.3994811944792373e-14,1.9396731030422228e-15,1.6259857157881991e-13,0.0,0.0,5.1352603179773439e-13,3.0164738507055385e-16,2.5655997507842372e-15,2.0129255979034172e-17,1.5236662472034251e-29,1.2671541903285683e-14,6.2384611904786378e-18,1.0437309787534309e-13,2.8687544745329757e-15,1.329403979840616e-25,9.685282661931214e-31,5.5363946819818919e-13,4.5531786504442656e-20,3.0029788676712394e-27,4.2841412689044843e-21,1.141317776855994e-17,3.8841852113326232e-23,8.4999924138554974e-13,2.5712210762007507e-16,3.3507030299713784e-14,6.5714304678493588e-17,1.2835057573060191e-40,1.1504703717336788e-17,1.3933446379600425e-34,1.6462108280228121e-15,1.294531307617654e-19,6.6712802818159773e-17,6.542410548932345e-15,3.1882257435152755e-18,1.0280142501461159e-12,1.5481789775386942e-15,9.4476266711941277e-26,4.2810592194080179e-19,1.4793530938885852e-19,1.6022302976197344e-17,2.3618980633851563e-19,9.8108941363701978e-16,3.1059333624765371e-19,1.7875549220244575e-16,3.2329755954233799e-26,1.978042074259333e-30,1.578584513483013e-30,3.5163373380456559e-48,1.1302743448385715e-39,7.8735273002702724e-22,2.2218888719612612e-20,3.9557517370074991e-20,3.0468852071555359e-22,3.95354902782893e-27,2.609644529705296e-20,2.3257516911422995e-21,2.1730518086241483e-29,1.3401262403217498e-14,2.1967779683287039e-21,3.483533107124384e-20,2.2065169683512906e-26,4.2167013246902499e-34,2.3969562368025536e-32,1.7600649118194254e-29,0.88168480800000004,0.0,0.0094599999966219605,0.10884999999372794,1.0494769626091715e-13,1.0354180105814377e-13,1.4384057099893142e-13,1.4679871392527961e-14,3.8865537328044133e-15,2.6676745626111558e-15,8.7276467279188516e-13,6.1995293725254383e-13,3.7661489348698631e-14,1.2082499841778613e-14,1.0805504145981575e-12,8.0219332577665226e-15,5.1726585478386008e-16,8.0174976098446131e-14,8.7804855661876456e-14,6.4146246929945097e-14,1.9123821158994432e-13,2.9744807605900371e-14,2.8732678873458461e-14,1.3661315137132693e-14,1.0139657853234592e-13,1.8329022831777319e-13,2.6094376637590218e-13,1.1609872602662132e-15,7.9525433331381418e-14,7.4732563880037966e-14,1.6723877303722236e-15,1.3418339165342083e-14,3.1720491144170524e-14,5.6998949514691951e-17,5.417112085978723e-14,1.0606335276959246e-13,6.2589325366291126e-15,7.3533590668861316e-14,6.4319369359571048e-20,1.6290332584480023e-19,3.6600175812411844e-21,2.2646878114601975e-17,1.732474885563159e-16
1.3765705717999995e-06,0.0038024667101916026,7.6197322679498115e-16,7.8689594806968682e-16,4.8487793811277293e-14,2.2883025856358949e-15,1.9982450354276907e-13,0.0,0.0,6.013330945891829e-13,3.8616719653156214e-16,3.4953176393979376e-15,2.6797142141127455e-17,2.2929324139426278e-29,1.5997861372437384e-14,7.5507957885376549e-18,1.1099495774961997e-13,3.2958690140640321e-15,1.5765454600603806e-25,1.029706663340956e-30,6.400366155806249e-13,6.1725380639023933e-20,3.5571742261288344e-27,5.2646945590613096e-21,1.4016662253178002e-17,5.6088687159711199e-23,9.44914205157038e-13,3.5890067516672314e-16,3.4977439455252089e-14,7.8103933066635864e-17,1.522486145728201e-40,1.5174851066258799e-17,2.112462396721698e-34,2.0046675393957392e-15,1.4025486586323281e-19,7.532298806974737e-17,8.5213633646843052e-15,3.8283942630002541e-18,1.1298695833905508e-12,1.9425762966204232e-15,1.1236345791155308e-25,5.9562536546235202e-19,1.8599537913977275e-19,1.9066247465201243e-17,2.5459980293473524e-19,1.2609695500788438e-15,3.6979589080239313e-19,2.3778623637786992e-16,3.8742809221178144e-26,3.1950814956108499e-30,2.3015067770089132e-30,5.8909630953355671e-48,1.4958406909740541e-39,1.0579522838571482e-21,2.6708838690464665e-20,5.0053352746856091e-20,3.8457597918701822e-22,4.9607976361985773e-27,3.183150641036194e-20,3.1121114847228927e-21,2.8908373437465603e-29,1.608892948945951e-14,2.3545441650455879e-21,4.895933256488694e-20,2.4505314418991583e-26,6.3188333735416205e-34,4.1479076547727097e-32,2.3551804462296266e-29,0.88168480800000004,0.0,0.0094599999962732273,0.10884999999305929,1.1220910135335135e-13,1.0942376946543736e-13,1.5270258476941074e-13,1.8017935340602647e-14,4.4233092231633612e-15,3.1612662780132286e-15,9.4230059006745035e-13,6.5924384146794341e-13,4.6311169392464458e-14,1.3769716103555128e-14,1.1880203960271386e-12,9.5275386093453035e-15,6.1534344384095342e-16,9.5250543239453952e-14,1.044444634653574e-13,7.5658072948368514e-14,2.294934161919726e-13,3.2198446469048231e-14,2.9803724740363556e-14,1.5961661115045641e-14,1.0924686896209302e-13,1.9085090211899298e-13,2.8144161655745271e-13,1.3831002893940111e-15,9.4355890469199923e-14,8.0975768504249828e-14,1.836285922968798e-15,1.4334465429197375e-14,3.3913678425546987e-14,6.0939743566842245e-17,6.4485393079826578e-14,1.2583393845291187e-13,8.1152243278476981e-15,8.7874094550752559e-14,7.6863056043613062e-20,1.9326968642325627e-19,4.7455222806901733e-21,2.688011433770033e-17,2.4401731747312815e-16
1.6181624821999994e-06,0.003802466710190658,8.8461171251915273e-16,1.1532618241949268e-15,5.7211686224818254e-14,3.0726598900810777e-15,2.8494002249712349e-13,0.0,0.0,7.9416956885310888e-13,5.9739062847181936e-16,5.97689197148567e-15,4.4037851465178293e-17,4.6427538720983545e-29,2.4228413461875794e-14,1.0495244974769217e-17,1.2449521630689267e-13,4.2297482588727723e-15,2.1147854413545033e-25,1.1552193493147378e-30,8.2828201101384869e-13,1.0493016331335993e-19,4.7625312398082877e-27,7.5295386384090862e-21,2.002749537358627e-17,1.0599290064016709e-22,1.1393092580088803e-12,6.379108085162541e-16,3.7910936454066893e-14,1.0503003038903252e-16,2.0430613248995012e-40,2.4512875289606008e-17,4.3724958890459027e-34,2.8324168777722972e-15,1.6092861911098411e-19,9.3651055126457286e-17,1.3551968317285483e-14,5.2747637441090034e-18,1.3339329519708465e-12,2.8599837826205554e-15,1.5126762030508805e-25,1.05379538896463e-18,2.7615878752513791e-19,2.5819892275288892e-17,2.8963447066351045e-19,1.93534953770602e-15,4.9880303656980948e-19,3.9024657580290426e-16,5.2834717152259144e-26,7.3323133853366041e-30,4.406632401157641e-30,1.4456214775613982e-47,2.4140641381778953e-39,1.7654727109779985e-21,3.6860503163696222e-20,7.5048192949847616e-20,5.7208252012746408e-22,7.3037913245315826e-27,4.5128309115153237e-20,5.0924883903812559e-21,4.7449014054766407e-29,2.216031718718427e-14,2.6702209161435836e-21,8.8624992992423483e-20,2.9492966957264407e-26,1.2711216254155202e-33,1.0743966778350825e-31,3.8539383504077983e-29,0.88168480800000004,0.0,0.0094599999955638798,0.10884999999169721,1.2609184904893799e-13,1.2010687703642705e-13,1.7009860489838696e-13,2.5773367775613119e-14,5.5550083404443699e-15,4.2415657117245525e-15,1.0750405076568599e-12,7.3049333829677674e-13,6.6444054720071043e-14,1.7329833820554098e-14,1.4009074978277543e-12,1.2829812371018179e-14,8.30793041022131e-16,1.288280116841723e-13,1.4106536817872874e-13,1.0093704296674362e-13,3.160196589124515e-13,3.688068726942316e-14,3.1720483334620449e-14,2.077463558108726e-14,1.2345397308378738e-13,2.043304541586783e-13,3.1854330248795916e-13,1.8716850352471584e-15,1.2568059737965539e-13,9.288812129798038e-14,2.1608805149842682e-15,1.5994038569316522e-14,3.7885994413357414e-14,6.8077341156083015e-17,8.7068100813141971e-14,1.6874816419151308e-13,1.2833443115635e-14,1.1967527616268851e-13,1.0467968794414132e-19,2.5918333185765601e-19,7.504601474168602e-21,3.6071327015673493e-17,4.485924924109595e-16
1.8597543925999993e-06,0.003802466710189837,1.0094519175491631e-15,1.5905354483840173e-15,6.5625770214541639e-14,3.974933962143325e-15,3.8384215275710879e-13,0.0,0.0,1.0087833678429248e-12,8.7048467494104255e-16,9.4046514046305015e-15,6.7049223529079175e-17,8.4035196935407684e-29,3.475670518265184e-14,1.3831776521960552e-17,1.3832696063763144e-13,5.2720404829505365e-15,2.7047706036346239e-25,1.2834167586953717e-30,1.0364098435851097e-12,1.6482539437376602e-19,6.0825786839949546e-27,1.0196082656781424e-20,2.7101442801640336e-17,1.8132453029397366e-22,1.3396965424914755e-12,1.0337100154861771e-15,4.083382343154049e-14,1.3443750486162946e-16,2.6137866633042412e-40,3.6740302945345971e-17,8.1342814993144975e-34,3.8102261378003532e-15,1.8046802526630173e-19,1.1345174774593306e-16,2.0159519836438048e-14,6.937554990758102e-18,1.538325471757064e-12,3.9378926076345597e-15,1.9379722626540092e-25,1.7025769787349051e-18,3.8490857434888034e-19,3.3415897468647279e-17,3.2258774615760118e-19,2.7584883865341703e-15,6.4013742988698044e-19,5.9347726374548883e-16,6.8450023866345394e-26,1.4792845707396165e-29,7.6027144458886542e-30,3.0941285845245654e-47,3.5950011700445598e-39,2.7230856071647719e-21,4.8539592703372053e-20,1.0534786201051989e-19,7.9458152826884335e-22,1.0056731714063077e-26,6.0919791558853625e-20,7.616008254512458e-21,7.2167521910789546e-29,2.9138998961942623e-14,2.9859100716193803e-21,1.4647338458566565e-19,3.4622143929891428e-26,2.2897504397020678e-33,2.3962835930036609e-31,5.7637649786451561e-29,0.88168480800000004,0.0,0.0094599999948390794,0.10884999999030329,1.3919837179262752e-13,1.2953280164236893e-13,1.870340701541597e-13,3.4889532621119024e-14,6.7535603394647105e-15,5.4230149715006829e-15,1.2000901790326962e-12,7.932206073647966e-13,9.0152534537782759e-14,2.1103285949500657e-14,1.6104138044395892e-12,1.6448693337217625e-14,1.0672513043012466e-15,1.6679062634284061e-13,1.8171266551032667e-13,1.2902950811151138e-13,4.1564485953513469e-13,4.1289553841053165e-14,3.3376673127505259e-14,2.5798478215172244e-14,1.3585934477408662e-13,2.1593564867561689e-13,3.5094432039048211e-13,2.4086107778548519e-15,1.5866126119655828e-13,1.0410305697761122e-13,2.4802377943301023e-15,1.7453009151463444e-14,4.1377334902420698e-14,7.4350710037136254e-17,1.1199070224322255e-13,2.1555933627030869e-13,1.900309289190197e-14,1.5534372050884725e-13,1.3587906696049451e-19,3.3108258650512546e-19,1.1112441277094335e-20,4.609985251787379e-17,7.6043002448779736e-16
2.101346302999999e-06,0.0038024667101891362,1.1363750825721057e-15,2.0942028152351708e-15,7.3775248851302022e-14,4.9971836475967248e-15,4.9607405116730951e-13,0.0,0.0,1.2438888102225854e-12,1.2118521551173154e-15,1.3907820401632605e-14,9.6440940972389085e-17,1.4001991715384747e-28,4.7794764883596472e-14,1.7519971829227728e-17,1.5247669324483474e-13,6.4253308308948369e-15,3.339378934411698e-25,1.415386169769725e-30,1.2636153783773798e-12,2.4410873515304716e-19,7.5021801507219234e-27,1.3260212001978947e-20,3.5227620609659581e-17,2.879920021132525e-22,1.5459536677328758e-12,1.5643846478571829e-15,4.3745103294259217e-14,1.6592897777214181e-16,3.227776260993736e-40,5.2091390645914448e-17,1.3962139090552361e-33,4.9407080698203229e-15,1.9898983345684867e-19,1.3471946901605342e-16,2.8506359943540817e-14,8.8107945974631159e-18,1.7428896898010001e-12,5.1630578871928088e-15,2.3938122094564263e-25,2.5716419574687682e-18,5.1195987011313495e-19,4.1806796868687583e-17,3.537686764157828e-19,3.722767606381084e-15,7.9189777123586482e-19,8.5277078210394075e-16,8.5425925650231416e-26,2.7120075135119733e-29,1.2151185728533335e-29,5.9860468854602509e-47,5.0517233246571798e-39,3.963719059130324e-21,6.1703993976594142e-20,1.4087631920432843e-19,1.0495277973032576e-21,1.3185791293799395e-26,7.927589828668215e-20,1.0667194814601132e-20,1.0370945155766191e-28,3.699992679567633e-14,3.3014090716019723e-21,2.2586455841162518e-19,3.989060663632079e-26,3.8011630944765832e-33,4.7725036152797104e-31,8.0729497367731014e-29,0.88168480800000004,0.0,0.0094599999940992458,0.1088499999888788,1.5161353048980278e-13,1.3789186320605025e-13,2.0349069606998819e-13,4.5258229569440662e-14,8.007923910675221e-15,6.6819937340300565e-15,1.3182813146664636e-12,8.4872171545444754e-13,1.1715499924731607e-13,2.5054829986368496e-14,1.8159010180139197e-12,2.0310583163937123e-14,1.3198507951877258e-15,2.0893754492335662e-13,2.2592575532725524e-13,1.5972927677727472e-13,5.2808567557440893e-13,4.5454519470108573e-14,3.4811523658348187e-14,3.0968692320468566e-14,1.4667689373752389e-13,2.2596722083223615e-13,3.7920060364853307e-13,2.9827094071254855e-15,1.9279309178410006e-13,1.1469568217628877e-13,2.7933996994432078e-15,1.8742097970928963e-14,4.4461441599733731e-14,7.9892350620984573e-17,1.3897610089108501e-13,2.6564161588568396e-13,2.6723431213043647e-14,1.9455874498372053e-13,1.7018068738592289e-19,4.0800617864847526e-19,1.5627085789240336e-20,5.6831231800366761e-17,1.2092709681848331e-15
2.342938213399999e-06,0.0038024667101885508,1.265220672522405e-15,2.6590214067148449e-15,8.1700457442071588e-14,6.1413229760327337e-15,6.2124217085304322e-13,0.0,0.0,1.4983407240764903e-12,1.6275345942037729e-15,1.9603454434704168e-14,1.3275026132097864e-16,2.1896646301163493e-28,6.3532650499760648e-14,2.152114242700455e-17,1.6693578337481246e-13,7.6921135973491083e-15,4.012528232402423e-25,1.5487015183892043e-30,1.5091582436290709e-12,3.454515390494509e-19,9.0084217867309122e-27,1.6717990893786645e-20,4.4395621305426357e-17,4.3184178594319472e-22,1.7579451824048405e-12,2.2465077764594107e-15,4.6644009284328734e-14,1.9916643090005686e-16,3.8791563700410307e-40,7.0763817305369938e-17,2.2513303076034295e-33,6.2263306977545542e-15,2.1659995987181486e-19,1.5744818745237509e-16,3.87406247973127e-14,1.0888493300974713e-17,1.9474814650019052e-12,6.5228454559673714e-15,2.8753390412324194e-25,3.6883209464063412e-18,6.5694541631688231e-19,5.0951934400247805e-17,3.8343555190294603e-19,4.8185848010643164e-15,9.5245284185570306e-19,1.1727825760957592e-15,1.036341428611896e-25,4.6191325595070191e-29,1.8322958160060183e-29,1.070835560685183e-46,6.7950899391777958e-39,5.5192670512383774e-21,7.6311476751871299e-20,1.8153212756380709e-19,1.3343812643101692e-21,1.6658701885118635e-26,1.0026531953373119e-19,1.4220229265296944e-20,1.4264311654060699e-28,4.571798670275443e-14,3.6165372111785071e-21,3.2988321419613718e-19,4.5295714442226558e-26,5.9269482017967754e-33,8.7089668072413417e-31,1.07619539762926e-28,0.88168480800000004,0.0,0.0094599999933447417,0.10884999998742489,1.6341356788003457e-13,1.4534498182106011e-13,2.1945737344737473e-13,5.6765057998130684e-14,9.3088642825959357e-15,7.999555714291353e-15,1.4303645441885105e-12,8.9809090677219288e-13,1.4715243539200922e-13,2.9154986298502227e-14,2.0168680429795426e-12,2.4356321068910351e-14,1.5846727607530899e-15,2.5508837657780668e-13,2.733010847326475e-13,1.9285619646330712e-13,6.5307996896918132e-13,4.9402213292644641e-14,3.6057757701168691e-14,3.6239310643282504e-14,1.5609866833364641e-13,2.3467162178504757e-13,4.038119175692517e-13,3.5849774111845139e-15,2.2771497612456491e-13,1.2473388213816527e-13,3.0996155658475187e-15,1.9887074370850249e-14,4.7200104623742154e-14,8.4813288900036183e-17,1.677884334132492e-13,3.1846289787871187e-13,3.6061469797436291e-14,2.3703228261342352e-13,2.0733257287081313e-19,4.8913680909652356e-19,2.1087722379534367e-20,6.8151147072358983e-17,1.8264026443231153e-15
2.584530123799999e-06,0.003802466710188081,1.39579899775061e-15,3.2794127769587571e-15,8.9435222999813151e-14,7.4090917940411809e-15,7.590111885221533e-13,0.0,0.0,1.7711176138782263e-12,2.1232472181390318e-15,2.6597083298879183e-14,1.7644737587214412e-16,3.2568979356041461e-28,8.2140399327825527e-14,2.579890528791256e-17,1.8169549614278044e-13,9.0748040864911174e-15,4.7191388264053232e-25,1.6855941657139829e-30,1.7723593916506651e-12,4.7150011964248505e-19,1.0590553852881638e-26,2.056579284910372e-20,5.459585424542245e-17,6.1855716038223472e-22,1.9755299528179181e-12,3.0952358964968152e-15,4.9529938298623109e-14,2.3386270545957791e-16,4.5629751920724827e-40,9.2923613971530586e-17,3.4508692694561979e-33,7.6694113016658035e-15,2.333940019690736e-19,1.8163152133153748e-16,5.0997613235897643e-14,1.3164662521977743e-17,2.1519700493400652e-12,8.0054737152223219e-15,3.3784255898789529e-25,5.0777369368352872e-18,8.1944402121311237e-19,6.081646372996815e-17,4.1180517700489684e-19,6.0352346843542219e-15,1.120405468856389e-18,1.5575803010438459e-15,1.229760795393503e-25,7.42267035333616e-29,2.6389543933482431e-29,1.8001989224742758e-46,8.8349847950671133e-39,7.4207129602409514e-21,9.2319811046216681e-20,2.271972044825215e-19,1.6467027488546706e-21,2.0445372527567701e-26,1.2395534679376611e-19,1.8244060527457311e-20,1.894654957290521e-28,5.5268068093855264e-14,3.9311335678702455e-21,4.6130668676521219e-19,5.0834613730578612e-26,8.7943623452886299e-33,1.4829782249465395e-30,1.3807278693157191e-28,0.88168480800000004,0.0,0.0094599999925758758,0.1088499999859425,1.7466663703267421e-13,1.5202815329289439e-13,2.3492746389190176e-13,6.9295846652329677e-14,1.0648700940374753e-14,9.3608203667686566e-15,1.5370133952675291e-12,9.4225173783797229e-13,1.7984565460022273e-13,3.3379239035851201e-14,2.212932392493786e-12,2.8539358296867733e-14,1.8586298170012589e-15,3.0508153876013245e-13,3.2348554576968912e-13,2.2825321170038872e-13,7.9038103437473777e-13,5.3156572491305175e-14,3.7142149379930783e-14,4.1578118867816525e-14,1.6429804868681816e-13,2.4224524749000958e-13,4.252301651171371e-13,4.2083134385715734e-15,2.6317367821532478e-13,1.3427871940645413e-13,3.3983132243842037e-15,2.0909641970321346e-14,4.9645347098112941e-14,8.9207001404117311e-17,1.982271184152086e-13,3.7357135918786283e-13,4.7058745352818862e-14,2.8250596325448865e-13,2.4710872330983992e-19,5.7378048986908509e-19,2.7518641122462527e-20,7.996252982609831e-17,2.6441156985351611e-15
3.0677139445999992e-06,0.003802466710187469,1.6613665937520889e-15,4.6647742994468983e-15,1.0444572587107249e-13,1.0321536473353061e-14,1.0712482351732874e-12,0.0,0.0,2.3680646617319771e-12,3.3762436096589249e-15,4.4849988939864737e-14,2.8759814435157006e-16,6.428300319435414e-28,1.2856138767138416e-13,3.5052074967705575e-17,2.120763036341302e-13,1.2197201381016895e-14,6.215910482645186e-25,1.9682481160888518e-30,2.3492916055953652e-12,8.0819370528877043e-19,1.3946907778225284e-26,2.9418517925624383e-20,7.80587936687369e-17,1.1419879442704224e-21,2.4269058933734451e-12,5.3470479438984232e-15,5.5260996505897193e-14,3.0668169247713258e-16,6.0117487057853371e-40,1.4824465446348963e-16,7.2048970027360883e-33,1.1036450885792941e-14,2.6486990050163389e-19,2.3433533175557379e-16,8.2067007477163496e-14,1.8288589310031957e-17,2.5601787128109143e-12,1.1296662630147256e-14,4.4356237400162419e-25,8.7656739999054367e-18,1.195144145436894e-18,8.2586875415092751e-17,4.6536576094040375e-19,8.7870918108578368e-15,1.4738428336052189e-18,2.5352938570352709e-15,1.6478616483964436e-25,1.6782434189155956e-28,4.9318244828897566e-29,4.3984644308913928e-46,1.3844523309780896e-38,1.2381870903753417e-20,1.2837101924683273e-19,3.3303582624325151e-19,2.3447574796821817e-21,2.8851216593728219e-26,1.7969873911708878e-19,2.7574511409604262e-20,3.0845984305797318e-28,7.6764405207180611e-14,4.5581741139378153e-21,8.1590633691582947e-19,6.2301833686105847e-26,1.7291523857613803e-32,3.6718582604448313e-30,2.0868807376516653e-28,0.88168480800000004,0.0,0.0094599999909960319,0.10884999998289549,1.957695193724027e-13,1.6353268845282467e-13,2.6437256223407222e-13,9.6999299927950307e-14,1.3420307906303867e-14,1.2169596548532277e-14,1.7363637921530138e-12,1.0179872868105385e-12,2.5219055114860584e-13,4.2121019625159116e-14,2.5892775154668285e-12,3.7176738151282859e-14,2.4246117704136738e-15,4.1602894088547656e-13,4.3107606191212582e-13,3.0532494553643162e-13,1.1009714164219845e-12,6.0169057739412614e-14,3.8909474063435109e-14,5.2375170698799198e-14,1.7764300995575759e-13,2.545945301908112e-13,4.600889637284022e-13,5.4966877799502049e-15,3.350306447661723e-13,1.5210204030696695e-13,3.9715509586017269e-15,2.2659151665359432e-14,5.3827271119812833e-14,9.6721265040127891e-17,2.6331878933134409e-13,4.8915583344680049e-13,7.4113212015254287e-14,3.8154575980482761e-13,3.3373958377105571e-19,7.5131227995066773e-19,4.3339397557259641e-20,1.0473873454093256e-16,5.0124186426395709e-15
3.550897765399999e-06,0.0038024667101872814,1.9314855368155012e-15,6.2070199460556265e-15,1.1899482478804932e-13,1.3744713901392068e-14,1.4310111958510976e-12,0.0,0.0,3.0285127119336304e-12,5.0111987675573065e-15,6.9313811273607707e-14,4.32538557132809e-16,1.1336846383960903e-27,1.8809089864208528e-13,4.5041966923171684e-17,2.4354430114935029e-13,1.5810356221302277e-14,7.8028901303813602e-25,2.2603266709672637e-30,2.9900367304171644e-12,1.2749489467183228e-18,1.751484811132334e-26,3.9795778569277718e-20,1.055567036295851e-16,1.8982891029968393e-21,2.8989082922104374e-12,8.4172875816132044e-15,6.0935744053912799e-14,3.8285185125983513e-16,7.5481216898813849e-40,2.1890310588304104e-16,1.3343707893292756e-32,1.5057326465212565e-14,2.940012462443473e-19,2.92775387535345e-16,1.2258793386785403e-13,2.4135270642970113e-17,2.9667197851870018e-12,1.4961059185815497e-14,5.5433549753684928e-25,1.3798855885899161e-17,1.6351760790732003e-18,1.0692590686821786e-16,5.1558903992089963e-19,1.1889886679958705e-14,1.8446057473344945e-18,3.8087145070994053e-15,2.1052330445949195e-25,3.3267180881437273e-28,8.316566716926957e-29,9.2983962832375685e-46,2.0169848112212718e-38,1.9082213349932456e-20,1.6952396555084106e-19,4.572875298433738e-19,3.1273874385886042e-21,3.8210322712536616e-26,2.4701374830942764e-19,3.8393509341816134e-20,4.6348674126208117e-28,1.012905969038202e-13,5.1815879556950419e-21,1.3056802895575708e-18,7.4267087616211389e-26,3.0403812096352126e-32,7.7786950765659682e-30,2.9056953969926288e-28,0.88168480800000004,0.0,0.0094599999893613066,0.10884999997974301,2.1533129013878412e-13,1.7312604901646022e-13,2.9185285346267401e-13,1.2757103903862682e-13,1.6284064561517987e-14,1.5046545581907655e-14,1.9203996400530004e-12,1.0808086030088343e-12,3.3209235675545274e-13,5.1156703198078777e-14,2.9436287988972626e-12,4.602864466663335e-14,3.004884258424846e-15,5.4079971136167933e-13,5.4667657343070791e-13,3.9005622675654287e-13,1.4581038179088597e-12,6.6636692243941903e-14,4.0248910537331898e-14,6.3263852182128041e-14,1.8775410245548658e-13,2.6395486080981064e-13,4.8650037069400733e-13,6.818053802872236e-15,4.0760022952115105e-13,1.6853496387136004e-13,4.5111790502310797e-15,2.4105421822814197e-14,5.7282420763064942e-14,1.0292964066161633e-16,3.3317498785215623e-13,6.0998415295471183e-13,1.0789958877944577e-13,4.9009821902366308e-13,4.286912937771624e-19,9.3689849415572394e-19,6.3096816990421405e-20,1.3064190498919649e-16,8.5792365713024598e-15
4.034081586199999e-06,0.003802466710187502,2.2047357550686731e-15,7.8681673898119378e-15,1.3322914210134439e-13,1.7685947806257471e-14,1.8370748739076546e-12,0.0,0.0,3.747444420002328e-12,7.0650178100638561e-15,1.0050560959282642e-13,6.1319861327942035e-16,1.8426322268438535e-27,2.6155515467492076e-13,5.5575277312669147e-17,2.760311215975402e-13,1.9930971074120274e-14,9.4613338098169699e-25,2.5648898576257068e-30,3.6909283804507488e-12,1.8922699691356318e-18,2.1255330604697565e-26,5.168037410524679e-20,1.3704416318046175e-16,2.9220086824893904e-21,3.3903637351275554e-12,1.2387903520823068e-14,6.6553077892324013e-14,4.6127616331128208e-16,9.1540071740437086e-40,3.0547048063835805e-16,2.2600034256708292e-32,1.9745149749954721e-14,3.2125055403832239e-19,3.568942859814985e-16,1.7330191838090779e-13,3.0658327150627009e-17,3.3709755504191747e-12,1.8938151732759125e-14,6.6858451592155553e-25,2.0315744869706397e-17,2.1355871604787969e-18,1.3369070468869836e-16,5.6328335237235525e-19,1.5263370824436391e-14,2.2271803725994852e-18,5.3944335358068901e-15,2.6012412347213414e-25,5.9917928407797611e-28,1.3017857963147502e-28,1.7653913721088797e-45,2.7922735588061793e-38,2.7750134399556999e-20,2.1545147354061412e-19,5.9882471631127018e-19,3.9813076774126296e-21,4.8368139138230001e-26,3.2638226783736226e-19,5.0465164074056713e-20,6.5658645691580526e-28,1.2865218672154589e-13,5.8006713552440212e-21,1.9419847595096707e-18,8.6704351945845671e-26,4.9294569206368786e-32,1.4719144636174951e-29,3.8193195098218094e-28,0.88168480800000004,0.0,0.0094599999876727736,0.10884999997648882,2.3367261875218488e-13,1.8132358760319629e-13,3.1743660055304417e-13,1.6035696316094869e-13,1.9213849971892528e-14,1.7960139748492343e-14,2.0923146869098497e-12,1.1341998409517127e-12,4.1782843506016945e-13,6.0402889071906253e-14,3.2756658990628795e-12,5.4995684231411589e-14,3.5928179571124972e-15,6.7861547830147796e-13,6.6876298731967884e-13,4.8178440971865428e-13,1.8601603536742783e-12,7.267314516115723e-14,4.1261947930422969e-14,7.4209841790749694e-14,1.9541715654093719e-13,2.7102909702573346e-13,5.0651774798702363e-13,8.1570907297664878e-15,4.8059696805260067e-13,1.8386760014962248e-13,5.0167513575484237e-15,2.5330326494122843e-14,6.0207048267139218e-14,1.0818475948962972e-16,4.0702169338331275e-13,7.3433392616403791e-13,1.4829181123756474e-13,6.0689311522409007e-13,5.3085276869605917e-19,1.127893586070234e-18,8.6717180686168588e-20,1.5730201355651105e-16,1.3607251232427985e-14
