Time (s),Volume (m^3),N2,Ar,He,Ne,C7H16(1),O2(2),C2H5(6),HO2(16),C5H11(5),C3H7(4),C4H9(3),C6H13(10),CH3(11),C7H15(12),C7H15(7),C7H15(9),S(82),CH3O2(70),S(92),S(97),C3H7O2(48),C2H5O2(22),S(41),C6H13(59),S(120),C2H4(17),C4H9O2(56),S(67),S(261),C3H6(43),S(302),S(182),S(210),S(399),S(237),S(450),S(167),H(8),S(493),S(414),OH(D)(24),S(527),S(394),C5H10(30),CCCOO(49),S(262),C7H15(13),H2O(558),S(501),S(715),S(704),CCOO(28),C4H8O(297),S(144)
9.850851425304006e-06,0.21526493782208922,89.099999999999994,0.0,0.0,0.0,0.99999999960930319,10.99999999929036,2.4431041811054511e-12,1.0242279099546648e-10,1.4781382488521879e-12,1.9673444444975575e-12,2.5033025424793109e-12,1.5907367012186276e-13,6.8738352052730494e-13,4.2210432697987948e-12,2.4814030187707783e-12,1.056646951057041e-13,5.7208223336200029e-11,3.6205865096942286e-11,4.018236858819824e-11,1.5778537425924404e-12,4.796720672387305e-11,4.7976346181220166e-11,2.2729513648320288e-11,1.1210646156772077e-12,1.5117383817826638e-11,5.0947277570568734e-11,5.4649091106560197e-11,4.4110015471725987e-12,1.2659945855274311e-12,2.6653424285112115e-11,1.7028376739514675e-11,1.3058028692632747e-13,1.5235872275235054e-13,1.8358848563109232e-12,3.5263271010132105e-13,4.7569180422560752e-12,5.7601683326374471e-14,1.4814884734129053e-17,6.6269311079980038e-13,1.685277831761431e-15,9.0696456232359829e-13,4.618006227503186e-11,1.5354318419004228e-11,8.258178227703425e-12,4.348663944539811e-11,1.4860806387531523e-13,8.0019502840581936e-13,5.5934113494864876e-11,2.2632205768853734e-21,1.8893161530154063e-11,1.9266038459018325e-11,4.3730497521363445e-11,2.2593598108030188e-11,1.09346369891013e-13
9.999999999999997e-06,0.21526493782206516,89.099999999999994,0.0,0.0,0.0,0.99999999960197739,10.999999999277767,2.4533758270067489e-12,1.0453296600224742e-10,1.4800686131425458e-12,1.9760351147267643e-12,2.5274607610782872e-12,1.6058839582222815e-13,6.9748461883049281e-13,4.3106385212085759e-12,2.5405850945707724e-12,1.065467549102796e-13,5.8427880358302035e-11,3.6789555666810937e-11,4.1145358162701797e-11,1.5911202304988402e-12,4.8257971419826978e-11,4.826883892440178e-11,2.2772840298379919e-11,1.134988055190118e-12,1.5306187836937498e-11,5.2089665153949949e-11,5.5365568064855909e-11,4.4699619168054746e-12,1.2830212801191767e-12,2.7464705493408825e-11,1.7258261886301506e-11,1.3137266254661574e-13,1.5266027301486095e-13,1.8395458869264135e-12,3.5753372112869449e-13,4.8233222534727395e-12,5.8089643528368649e-14,1.4861548501121482e-17,6.6833130688883757e-13,1.6886387229369357e-15,9.1551559319580636e-13,4.713634234707332e-11,1.5671018983172603e-11,8.4265323573400342e-12,4.454049452745395e-11,1.5055979510014016e-13,8.1353813954457875e-13,5.7402709459138991e-11,2.2824760681505405e-21,1.9386274683044657e-11,1.9705634875379854e-11,4.4785857176931568e-11,2.3260931386117532e-11,1.1196827831094603e-13
1.0242230320152007e-05,0.21526493782206516,89.099999999999994,0.0,0.0,0.0,0.99999999959002361,10.999999999257245,2.4696680729893554e-12,1.0797380944008906e-10,1.4831261523513489e-12,1.9897480699486865e-12,2.5666206912060977e-12,1.6303344174230793e-13,7.1390626859287315e-13,4.4566319255766403e-12,2.6375504257260905e-12,1.0795564807559869e-13,6.0415361686618587e-11,3.7738707594556596e-11,4.2723243955246305e-11,1.6123087235723227e-12,4.8716109876559021e-11,4.8730998581770313e-11,2.2840338109917521e-11,1.1574632188823029e-12,1.561095468372748e-11,5.3961499208476339e-11,5.6525441653127578e-11,4.5651650817051737e-12,1.3105823636099593e-12,2.8807647737887888e-11,1.7630371296342116e-11,1.3262115067616401e-13,1.5312940974444993e-13,1.8452400073060335e-12,3.6544479424429019e-13,4.9305099841803596e-12,5.8868919274213849e-14,1.4935406278040197e-17,6.7733510057716287e-13,1.6938660159518693e-15,9.2927376238695221e-13,4.8693391073362967e-11,1.6186672221039871e-11,8.7009683118350317e-12,4.6265398864858817e-11,1.5371934647220308e-13,8.3522330198187662e-13,5.981705510999113e-11,2.3132257029594144e-21,2.0195954738332305e-11,2.0422834873543853e-11,4.651332097659782e-11,2.4363701913005908e-11,1.1626437944076173e-13
1.1024988109848007e-05,0.21526493782201744,89.099999999999994,0.0,0.0,0.0,0.99999999955093788,10.999999999190388,2.519257234425326e-12,1.1920185133364692e-10,1.4924456111450928e-12,2.0308921769327916e-12,2.6925447280519306e-12,1.7081076332468445e-13,7.6711487780862547e-13,4.932017761856559e-12,2.9577319225394831e-12,1.1232191686299927e-13,6.6887623351970901e-11,4.0815338904932299e-11,4.7934256119459838e-11,1.6779594122128612e-12,5.0085363368264063e-11,5.0123499155133408e-11,2.3037720103837386e-11,1.2289413790471364e-12,1.6580206880311575e-11,6.0146370853615514e-11,6.0243372600006493e-11,4.8681563168687375e-12,1.3989081166681466e-12,3.3360906221488719e-11,1.8822840538844506e-11,1.3635250722072861e-13,1.5449655598336845e-13,1.8618224058676537e-12,3.9060283495411452e-13,5.2713773463867137e-12,6.1282897333568213e-14,1.5159075089421793e-17,7.0522276030365501e-13,1.7090888424715854e-15,9.7272611076772084e-13,5.3755885168620949e-11,1.7863165659194313e-11,9.595935922891402e-12,5.1945802107976078e-11,1.6384701889250859e-13,9.0539788488060249e-13,6.7861805291127794e-11,2.4084672624559587e-21,2.288465326255737e-11,2.2765215861710656e-11,5.220355978869377e-11,2.8086712480143842e-11,1.304526105161725e-13
1.1729470120574408e-05,0.2152649378219749,89.099999999999994,0.0,0.0,0.0,0.99999999951519336,10.999999999129548,2.5603154906890684e-12,1.2943740489581967e-10,1.5002536415519807e-12,2.0641879891099725e-12,2.8050971685481393e-12,1.7765089229039156e-13,8.1517107756932129e-13,5.3637748273380682e-12,3.2542181368006159e-12,1.1603237780232479e-13,7.2766554678404281e-11,4.3595712642903581e-11,5.2760571651321446e-11,1.7337325908994841e-12,5.1186694270203624e-11,5.1258975225732085e-11,2.3193975413773423e-11,1.2917980339562572e-12,1.7432548494060267e-11,6.5884333795168022e-11,6.3552884692047076e-11,5.1348388462876071e-12,1.4775068465954006e-12,3.773594479940966e-11,1.9883939122660237e-11,1.3935369509497855e-13,1.5557338969165257e-13,1.874870535134013e-12,4.1272580719511136e-13,5.5711221632787052e-12,6.3333034101878953e-14,1.5343057014574357e-17,7.2890284631929132e-13,1.7210670791801567e-15,1.0106697650609902e-12,5.8348349436772348e-11,1.9383931576213594e-11,1.0411299133493467e-11,5.7185558117170024e-11,1.728619755816007e-13,9.686408457987849e-13,7.54116067663152e-11,2.4893391729443715e-21,2.5394567070499446e-11,2.4900859277047545e-11,5.7455324196401322e-11,3.164377788466318e-11,1.4359369234833171e-13
1.2433952131300808e-05,0.21526493782193257,89.099999999999994,0.0,0.0,0.0,0.99999999947894325,10.999999999068113,2.5984386524547433e-12,1.3978405619680108e-10,1.5076551587743851e-12,2.0943800556928503e-12,2.9169440078657773e-12,1.8434303819363596e-13,8.6337056242618787e-13,5.7984065336789758e-12,3.5579130883681877e-12,1.1956098206434617e-13,7.8685142326175955e-11,4.6385833914203825e-11,5.7705026089045099e-11,1.7867575709293248e-12,5.2179210482837845e-11,5.229781929150527e-11,2.3335278246683991e-11,1.3532919520783332e-12,1.8266410773133346e-11,7.177824045501961e-11,6.6830592251811753e-11,5.3959156961988004e-12,1.5553307537617363e-12,4.2371324719472339e-11,2.0934539042315926e-11,1.4205830900602041e-13,1.5654289957196124e-13,1.8866079496154727e-12,4.3436859646836317e-13,5.864360680606588e-12,6.5281590655984485e-14,1.5512975459970168e-17,7.5140591749395562e-13,1.7318420022623787e-15,1.0476647554149504e-12,6.2971198512863079e-11,2.0914708357298681e-11,1.1235313480032352e-11,6.2533507377315959e-11,1.8179014785914011e-13,1.0319179801505123e-12,8.32465508306455e-11,2.5661913582169804e-21,2.7985248594589252e-11,2.7057454093307423e-11,6.2819585020026801e-11,3.5394258634172533e-11,1.5705667603589371e-13
1.3138434142027209e-05,0.21526493782189055,89.099999999999994,0.0,0.0,0.0,0.99999999944221363,10.999999999006114,2.6340011970662127e-12,1.502319724674049e-10,1.5147513257092092e-12,2.1218341678488496e-12,3.0281136777855325e-12,1.9089162636669353e-13,9.1170655131935064e-13,6.2352515557170497e-12,3.868225862909561e-12,1.2292929089856935e-13,8.4634293727927133e-11,4.9184799526045546e-11,6.2757929966010598e-11,1.8373602598871928e-12,5.3075824265935083e-11,5.3252494821902608e-11,2.3465410377705742e-11,1.4134547390235911e-12,1.9082219461046833e-11,7.7822525245195552e-11,7.0078895578573102e-11,5.6514771109278637e-12,1.6324402790919615e-12,4.7264971639438602e-11,2.1975463047836132e-11,1.4450154205354538e-13,1.5743229413705298e-13,1.8973670882875946e-12,4.5554178862955826e-13,6.1512360843467165e-12,6.7140615687879125e-14,1.5670730219353186e-17,7.7287159790502084e-13,1.741718811383583e-15,1.0838330451773482e-12,6.76216261224491e-11,2.2454579118838005e-11,1.2067430963921545e-11,6.7979072254573068e-11,1.9063810676651108e-13,1.0951903798284129e-12,9.1359889754579257e-11,2.6395006605403459e-21,3.0652829828840005e-11,2.9230803253278345e-11,6.8286990484176185e-11,3.9336313852078614e-11,1.7081515868359677e-13
1.384291615275361e-05,0.21526493782184894,89.099999999999994,0.0,0.0,0.0,0.99999999940502826,10.999999998943576,2.6673283327743935e-12,1.6077296249096229e-10,1.5216167833557818e-12,2.146871172427129e-12,3.1386328077677457e-12,1.9729893941455059e-13,9.6016299545137232e-13,6.6737611050303554e-12,4.1846190610801338e-12,1.261561961067718e-13,9.0606463300885363e-11,5.1991822841096884e-11,6.791047175659019e-11,1.8858263035903937e-12,5.3887878561092349e-11,5.4133821311172913e-11,2.3587172672136323e-11,1.4723162961971708e-12,1.9880382636069002e-11,8.4012295986319321e-11,7.3299890822617712e-11,5.9016183784673674e-12,1.7088870347715342e-12,5.2414852687179757e-11,2.3007411509617553e-11,1.4671430994486131e-13,1.5826163910736219e-13,1.9073929186712594e-12,4.7625597833549327e-13,6.4318919204476186e-12,6.8920673330927702e-14,1.5817929440573838e-17,7.9342233390518201e-13,1.7509224005804088e-15,1.1192757603496752e-12,7.2297545168791435e-11,2.4002861868603231e-11,1.2907214344698225e-11,7.3512932327491428e-11,1.9941156962166331e-13,1.1584246918911886e-12,9.9745730158554195e-11,2.7096852570473183e-21,3.339390198044296e-11,3.1417312382217193e-11,7.3849397654466338e-11,4.3468242069857683e-11,1.8484512933077637e-13
1.454739816348001e-05,0.2152649378218076,89.099999999999994,0.0,0.0,0.0,0.99999999936740791,10.999999998880522,2.6987027072169264e-12,1.7140014990041102e-10,1.5283067896489259e-12,2.1697724378362301e-12,3.2485259244397557e-12,2.0356722639149063e-13,1.008726296914756e-12,7.113479664538679e-12,4.506603399916154e-12,1.2925827950549438e-13,9.6595387419414266e-11,5.4806208519549762e-11,7.3154629319838138e-11,1.9324064951622122e-12,5.4625338461474034e-11,5.4951198133219895e-11,2.3702645576987488e-11,1.5299051910568723e-12,2.0661290019587031e-11,9.034323887318738e-11,7.649540675530745e-11,6.1464380453615854e-12,1.7847159878549705e-12,5.7818987167183733e-11,2.4030994507498482e-11,1.4872377313402733e-13,1.5904586202578059e-13,1.9168677337992719e-12,4.9652180186533895e-13,6.7064725726775851e-12,7.0631041994142928e-14,1.5955941039016188e-17,8.1316569080723176e-13,1.7596201255401034e-15,1.154078059619622e-12,7.6997394173614471e-11,2.55590463328636e-11,1.3754310908554571e-11,7.9126867144163011e-11,2.0811552544185732e-13,1.2215928042460629e-12,1.0839888541402101e-10,2.7771125033439074e-21,3.6205455387627295e-11,3.3613901842914716e-11,7.949970850188245e-11,4.7788461753149726e-11,1.9912472819161065e-13
1.525188017420641e-05,0.2152649378217668,89.099999999999994,0.0,0.0,0.0,0.99999999932936989,10.999999998816977,2.728370023000194e-12,1.8210772336694793e-10,1.5348623779763143e-12,2.19078505619196e-12,3.3578153228671791e-12,2.0970111131405513e-13,1.0573960285084353e-12,7.5540295649475208e-12,4.8337329603585517e-12,1.3225002118769872e-13,1.0259587238187963e-10,5.7627330238386889e-11,7.8483091935944786e-11,1.9773198012729912e-12,5.5296955743585474e-11,5.5712793191511037e-11,2.3813378758882996e-11,1.5862496104484352e-12,2.1425319507054697e-11,9.6811539776962493e-11,7.9667037481688322e-11,6.3860359574235916e-12,1.8599670460571327e-12,6.3475453030608296e-11,2.5046754850109862e-11,1.5055378542566156e-13,1.5979614600526564e-13,1.925928249796385e-12,5.1634946563196572e-13,6.9751165430060594e-12,7.2279820840039099e-14,1.6085934443014575e-17,8.3219555106289001e-13,1.7679375007204857e-15,1.1883122154919655e-12,8.1719997428202447e-11,2.7122748283400148e-11,1.4608433159131648e-11,8.4813621732475507e-11,2.1675434737032997e-13,1.284671285755739e-12,1.1731476276164757e-10,2.8421030255134543e-21,3.9084831177450216e-11,3.5817935637599989e-11,8.5231731827118946e-11,5.2295495516289161e-11,2.1363403480267967e-13
1.595636218493281e-05,0.2152649378217263,89.099999999999994,0.0,0.0,0.0,0.99999999929093053,10.99999999875296,2.7565438687970486e-12,1.9289074498813229e-10,1.5413140132313912e-12,2.2101259364302661e-12,3.466521832493175e-12,2.1570294977884108e-13,1.1061611151165688e-12,7.9950983290497664e-12,5.1656009259233947e-12,1.3514403764092148e-13,1.0860362064330794e-10,6.0454644471442751e-11,8.3889190415173922e-11,2.0207569531049244e-12,5.5910414299856369e-11,5.6425704693475566e-11,2.392052799846689e-11,1.6413770037817871e-12,2.2172845021058335e-11,1.0341381782075886e-10,8.2816188501992922e-11,6.6205129304785005e-12,1.9346751781460236e-12,6.9382390661138316e-11,2.6055167758642208e-11,1.5222528971734967e-13,1.6052080209283497e-13,1.9346760022713011e-12,5.3574861644092827e-13,7.2379545035106588e-12,7.3874062314038817e-14,1.6208912339693339e-17,8.5059364840218473e-13,1.7759677420556488e-15,1.2220392057433529e-12,8.6464465894187751e-11,2.8693677110274271e-11,1.5469344520077666e-11,9.0566789268655666e-11,2.2533186619037591e-13,1.3476405307484119e-12,1.2648927382725121e-10,2.9049359594887807e-21,4.2029678102270108e-11,3.8027162087935813e-11,9.1040064699853555e-11,5.6987957820450172e-11,2.2835487630279525e-13
1.666084419565921e-05,0.21526493782168632,89.099999999999994,0.0,0.0,0.0,0.99999999925210414,10.999999998688484,2.7834099322650123e-12,2.037450015354633e-10,1.5476842186416607e-12,2.2279851647482443e-12,3.5746651619367108e-12,2.2157424776917087e-13,1.1550080246973868e-12,8.4364281487431087e-12,5.5018357639686348e-12,1.3795135764024659e-13,1.1461508617013512e-10,6.3287673575578769e-11,8.9366834436215756e-11,2.0628846713828467e-12,5.6472458385440778e-11,5.709610004433922e-11,2.4024951712159504e-11,1.6953140501424167e-12,2.2904232155664515e-11,1.1014706913481073e-10,8.5944108598919588e-11,6.8499701328557712e-12,2.0088709020062343e-12,7.5538004731011667e-11,2.7056646918488047e-11,1.5375666785343385e-13,1.6122596882804286e-13,1.9431859056109559e-12,5.5472859244354738e-13,7.4951128931065801e-12,7.5419930965535262e-14,1.6325735564818377e-17,8.6843142581366964e-13,1.7837796250040812e-15,1.2553106582911229e-12,9.1230126486789328e-11,3.0271612723431002e-11,1.633684878964646e-11,9.6380708720762265e-11,2.3385147808949212e-13,1.4104842774358921e-12,1.359187599354297e-10,2.9658552964011724e-21,4.5037913467494595e-11,4.0239662529635901e-11,9.6919990582171725e-11,6.1864544402795218e-11,2.4327065713800576e-13
1.7365326206385607e-05,0.2152649378216467,89.099999999999994,0.0,0.0,0.0,0.99999999921290272,10.99999999862356,2.8091296786049117e-12,2.1466688185479048e-10,1.5539895995955562e-12,2.2445296068893568e-12,3.6822636439644219e-12,2.2731973897249452e-13,1.203940320236845e-12,8.8778068825087247e-12,5.8420977555132939e-12,1.4068165754243248e-13,1.2062735056168579e-10,6.6125978478909141e-11,9.4910455590146976e-11,2.1038492470751174e-12,5.6989006588141012e-11,5.7729338167398792e-11,2.4127284548736129e-11,1.74808701759502e-12,2.3619831916982856e-11,1.1700861781583649e-10,8.905190516064517e-11,7.0745081618837307e-12,2.0825814510478741e-12,8.1940564744361189e-11,2.8051561824785507e-11,1.5516405170478939e-13,1.6191621840756936e-13,1.9515138379355322e-12,5.7329861845547473e-13,7.7467167652155452e-12,7.6922836600729907e-14,1.6437145786378109e-17,8.8577158377367996e-13,1.791424449255448e-15,1.288171031462089e-12,9.6016467402521341e-11,3.1856387730186327e-11,1.7210781841490391e-11,1.0225037381787847e-10,2.423162299088769e-13,1.473189403210278e-12,1.4559992811904096e-10,3.0250751700720455e-21,4.8107688811181123e-11,4.2453805998402106e-11,1.0286738968112819e-10,6.6924022609135579e-11,2.583662049134785e-13
1.8069808217112006e-05,0.21526493782160766,89.099999999999994,0.0,0.0,0.0,0.99999999917333737,10.999999998558206,2.833843508578468e-12,2.2565327569076747e-10,1.5602423812490827e-12,2.2599058701985726e-12,3.7893343808722021e-12,2.3294195732411269e-13,1.252951318124713e-12,9.319060485100828e-12,6.1860758621443126e-12,1.4334342398693206e-13,1.2663801904347197e-10,6.8969179169870024e-11,1.0051495598403511e-10,2.1437789948916813e-12,5.7465253062861083e-11,5.8330076738313212e-11,2.4227995628637451e-11,1.7997211791490241e-12,2.4319987596551806e-11,1.239960732792848e-10,9.2140564333286288e-11,7.2942273591036418e-12,2.1558313277924451e-12,8.858840450614331e-11,2.9040245404317017e-11,1.5646159825325828e-13,1.6259494705127201e-13,1.9597013438937525e-12,5.9146775668934481e-13,7.9928889836131693e-12,7.838752444021816e-14,1.6543783811861393e-17,9.0266912108329003e-13,1.7989403557236575e-15,1.320658773576916e-12,1.0082309605258847e-10,3.3447873680745906e-11,1.8091004992919926e-11,1.0817135253599199e-10,2.507288107030877e-13,1.5357454790464817e-12,1.555297991302841e-10,3.0827834116653113e-21,5.1237360833878427e-11,4.4668210518578719e-11,1.0887866039469305e-10,7.2165223389236684e-11,2.7362762874923925e-13
1.8774290227838405e-05,0.21526493782156897,89.099999999999994,0.0,0.0,0.0,0.99999999913341786,10.999999998492431,2.857673560004234e-12,2.3670149096961206e-10,1.5664515917825097e-12,2.2742424543682794e-12,3.8958936387624836e-12,2.3844147409208207e-13,1.3020259213845047e-12,9.760046689782316e-12,6.5334849157557576e-12,1.4594408428285299e-13,1.3264513373233841e-10,7.1816946866624008e-11,1.0617566212417071e-10,2.1827862034325516e-12,5.7905757058336496e-11,5.89023652271325e-11,2.432743305890336e-11,1.8502410206016696e-12,2.50050369902249e-11,1.3110729336454574e-10,9.5210974609687772e-11,7.509227333857307e-12,2.2286423477316383e-12,9.5479920772978021e-11,3.002299357807e-11,1.5766173381920412e-13,1.6326464644674272e-13,1.9677788374180995e-12,6.0924479007317236e-13,8.2337485501286533e-12,7.9818146791407134e-14,1.6646203706399833e-17,9.1917216279734704e-13,1.8063552660819666e-15,1.3528069158814219e-12,1.0564970732113317e-10,3.5045970677039083e-11,1.897739979953613e-11,1.1413971643264252e-10,2.5909162254878065e-13,1.5981442363457328e-12,1.657056648741535e-10,3.1391443772194482e-21,5.4425466341022785e-11,4.6881709884064578e-11,1.1495065107524416e-10,7.7587034771973073e-11,2.8904219384341608e-13
1.9478772238564804e-05,0.21526493782153086,89.099999999999994,0.0,0.0,0.0,0.99999999909315329,10.99999999842624,2.8807261588231222e-12,2.4780918698072501e-10,1.572623940088868e-12,2.2876521817960298e-12,4.0019568683111076e-12,2.4382305727472836e-13,1.3511702867096497e-12,1.020064972506021e-11,6.8840631085396885e-12,1.4849013938154207e-13,1.386471009855999e-10,7.466896911848206e-11,1.1188828370857988e-10,2.2209691350084656e-12,5.8314520725082797e-11,5.944972499830423e-11,2.4425855560400507e-11,1.8996710645576254e-12,2.5675306823579504e-11,1.3834035271941742e-10,9.8263940217928233e-11,7.7196058295845771e-12,2.3010340634880707e-12,1.0261357132909688e-10,3.1000071199096504e-11,1.5877536693407641e-13,1.6392716567453205e-13,1.975768882122788e-12,6.2663822250134418e-13,8.4694107031641177e-12,8.1218336653205509e-14,1.6744886175931379e-17,9.3532281127338314e-13,1.8136898949312777e-15,1.3846440253764079e-12,1.1049606026881007e-10,3.6650599780124596e-11,1.9869864105361659e-11,1.2015197906658311e-10,2.6740688569950053e-13,1.6603792964755858e-12,1.7612505184498253e-10,3.1943018541382442e-21,5.7670700025951392e-11,4.9093324428171234e-11,1.2108060125562054e-10,8.3188396064282962e-11,3.0459821085080609e-13
2.0183254249291203e-05,0.21526493782149322,89.099999999999994,0.0,0.0,0.0,0.99999999905255077,10.99999999835965,2.9030938568591671e-12,2.5897432063978998e-10,1.5787644031347432e-12,2.3002343723025837e-12,4.1075386518099004e-12,2.4908974875158625e-13,1.4003827807235796e-12,1.0640775896435768e-11,7.2375697452009227e-12,1.5098729296773753e-13,1.4464263064354004e-10,7.7524974283970816e-11,1.1764887675451034e-10,2.2584139988848173e-12,5.8695057319929897e-11,5.9975218586631942e-11,2.4523454898100878e-11,1.9480350474574421e-12,2.6331117688900994e-11,1.4569351575465275e-10,1.0130018915513875e-10,7.9254594879773464e-12,2.37302432715987e-12,1.0998787269308012e-10,3.1971720383937754e-11,1.5981207320616447e-13,1.6458389725858978e-13,1.9836885220117434e-12,6.4365636676801106e-13,8.699988070039238e-12,8.2591280990399999e-14,1.6840249600168477e-17,9.511579969896856e-13,1.8209598899359677e-15,1.416195142492074e-12,1.1536196171035953e-10,3.8261697658582291e-11,2.0768309043859662e-11,1.2620504219126434e-10,2.7567659220270267e-13,1.7224459907343629e-12,1.8678569006747053e-10,3.2483819668932345e-21,6.0971894784710735e-11,5.1302235502649066e-11,1.2726609086510865e-10,8.8968292766669559e-11,3.2028493350141058e-13
2.0887736260017602e-05,0.215264937821456,89.099999999999994,0.0,0.0,0.0,0.99999999901161774,10.999999998292665,2.9248572073400576e-12,2.7019510248762869e-10,1.5848766540547524e-12,2.3120761431177565e-12,4.2126528459497908e-12,2.542410970280516e-13,1.4496456899026232e-12,1.1080349903821349e-11,7.5937832273582792e-12,1.5344055849956535e-13,1.5063068544963863e-10,8.0384735828945904e-11,1.2345381052006901e-10,2.2951965798628763e-12,5.9050451779347434e-11,6.0481509904067082e-11,2.4620372772690509e-11,1.9953556772857832e-12,2.6972785567618406e-11,1.5316521315451333e-10,1.0432038495250332e-10,8.1268840097932931e-12,2.4446294483274185e-12,1.1760139756680296e-10,3.2938162403365911e-11,1.6078026040940869e-13,1.6523586583485739e-13,1.9915502882445786e-12,6.6030738460021289e-13,8.9255912043237163e-12,8.3939781701456456e-14,1.6932657544169531e-17,9.6671019016214866e-13,1.8281767555636059e-15,1.4474822183425219e-12,1.2024725452521355e-10,3.9879212755515545e-11,2.1672656683533225e-11,1.3229614850743071e-10,2.8390251973281883e-13,1.7843410601341914e-12,1.9768548763134026e-10,3.301495607327974e-21,6.4328004665945725e-11,5.3507763614273046e-11,1.3350499605759823e-10,9.4925752428221508e-11,3.360924682575389e-13
2.1592218270744e-05,0.2152649378214192,89.099999999999994,0.0,0.0,0.0,0.9999999989703604,10.999999998225288,2.9460863900716968e-12,2.8146995930584677e-10,1.5909634298900782e-12,2.3232539455002385e-12,4.3173126915976777e-12,2.5928169962135833e-13,1.4989660118054453e-12,1.1519311738942172e-11,7.9524992438132115e-12,1.5585434225341681e-13,1.5661043841795254e-10,8.3248028014295784e-11,1.2929973778202951e-10,2.3313834780061816e-12,5.9383413637135497e-11,6.0970916684371469e-11,2.4716713906890207e-11,2.0416557857844581e-12,2.7600614229474997e-11,1.6075402127899081e-10,1.0732513771184636e-10,8.3239727871033456e-12,2.5158642531273108e-12,1.2545277213376564e-10,3.3899598075571474e-11,1.6168731397308698e-13,1.6588381377243062e-13,1.9993632253934915e-12,6.7659925511057571e-13,9.1463282716755963e-12,8.5266301261310152e-14,1.7022426579525841e-17,9.820079288989053e-13,1.835348795114117e-15,1.4785244465693084e-12,1.2515180841966394e-10,4.150310226782945e-11,2.2582838118530931e-11,1.3842284009849858e-10,2.9208635680788358e-13,1.8460623865570679e-12,2.0882250913504119e-10,3.3537402384045798e-21,6.7738090211804869e-11,5.57093493759317e-11,1.3979545066775132e-10,1.0105984110197619e-10,3.5201169578840921e-13
2.22967002814704e-05,0.21526493782138295,89.099999999999994,0.0,0.0,0.0,0.99999999892878411,10.999999998157532,2.9668425805455099e-12,2.9279750228509636e-10,1.5970267947794088e-12,2.3338352523893699e-12,4.421530856121211e-12,2.642154284014986e-13,1.5483481532022701e-12,1.1957614052713959e-11,8.3135291441935151e-12,1.5823251375623207e-13,1.6258123665026313e-10,8.6114650101014776e-11,1.3518356816671963e-10,2.3670331755976486e-12,5.9696323191391216e-11,6.1445456169417387e-11,2.4812556001571541e-11,2.0869576366271319e-12,2.8214901568968937e-11,1.6845864436311776e-10,1.1031500985657478e-10,8.5168176464554841e-12,2.5867423698953809e-12,1.3354067333007278e-10,3.4856211918875399e-11,1.6253972163852845e-13,1.6652829907339593e-13,2.007134148835991e-12,6.9253975609902354e-13,9.3623046823745321e-12,8.6573001530380116e-14,1.7109833865975229e-17,9.9707626418541472e-13,1.8424822655113782e-15,1.5093387567567816e-12,1.3007551254998246e-10,4.3133329749976472e-11,2.3498791918708541e-11,1.4458292195520861e-10,3.0022965481423966e-13,1.9076088479731518e-12,2.2019495673121529e-10,3.4052014139108411e-21,7.1201305642291885e-11,5.7906536630267851e-11,1.4613581267082431e-10,1.073696600957037e-10,3.6803419615638275e-13
2.30011822921968e-05,0.21526493782134726,89.099999999999994,0.0,0.0,0.0,0.9999999988868945,10.999999998089399,2.9871790870192627e-12,3.0417650071832995e-10,1.6030683091419807e-12,2.3438793886166494e-12,4.5253194422403702e-12,2.6904075738679629e-13,1.5977713131577614e-12,1.2395219953190048e-11,8.6766984829017905e-12,1.6057847419146704e-13,1.6854257107017049e-10,8.8984446274298823e-11,1.4110244425982606e-10,2.4021970756680194e-12,5.9991272589405919e-11,6.1906884732414427e-11,2.4907957096338402e-11,2.131282330132368e-12,2.8815944249730152e-11,1.7627789910574273e-10,1.132905209638478e-10,8.7055094925215561e-12,2.6572764710878292e-12,1.4186382612768912e-10,3.5808175670614855e-11,1.633431850251596e-13,1.6716974666928299e-13,2.0148682676240907e-12,7.0813648170361601e-13,9.5736232620084524e-12,8.7861782404051373e-14,1.71951215468422e-17,1.0119372093680012e-12,1.8495819491088373e-15,1.5399401888124175e-12,1.3501827036241095e-10,4.4769863428468109e-11,2.4420462895255528e-11,1.5077443005622026e-10,3.0833378894567046e-13,1.9689801692069343e-12,2.3180115389553802e-10,3.4559543135303508e-21,7.4716887497799006e-11,6.0098957746330005e-11,1.5252463510983351e-10,1.1385434315808324e-10,3.8415218278469113e-13
