Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332)
3.3499614719631845e-13,0.0015989240864877107,2.1678660442507474e-28,2.0243436073496477e-23,8.9227845364201247e-21,2.1664359359509023e-28,1.9807756159083153e-18,2.6070247881630396e-28,7.8375944510638741e-56,4.5078127353739909e-49,1.0504741495076579e-45,3.9806465783413186e-42,8.5554791278136887e-39,9.5719088928934564e-24,1.6791324772162046e-34,1.7500905455139321e-50,1.0156310077541883e-45,2.0800826298416618e-36,1.7577725151294848e-46,2.6191646097890486e-91,8.1954633352779576e-64,3.1943347960124075e-65,1.142492285138172e-77,1.1059713756985737e-55,1.905087057941203e-59,5.2735550737198689e-53,7.0989729267082854e-46,1.2996069324329265e-33,3.402915445739578e-69,2.6234425105163469e-75,9.1618414830544653e-68,4.106176933065697e-68,2.3729004051063392e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999410273828,0.10880299999995163,0.0001,2.9590561867495076e-12,2.7931260479304657e-11,2.7925723643557054e-11,8.0599196829708724e-17,2.6938743007812597e-14,9.2042919355931405e-14,2.1322581073381378e-14,1.2868296106469481e-21,6.1140318723404205e-22,4.5088342042743435e-24,3.5870180963610389e-19,9.3533775786846504e-15,9.3740409203514935e-18,6.8234225991163149e-26,7.7410307304804714e-29,1.3206133800683116e-31,1.0036613098346203e-32,6.8282256400072024e-15,1.5393336946196609e-37,1.6800609183744647e-41,2.3043519274804071e-44
4.307100739399617e-13,0.0015989240864876615,3.5546129611204013e-28,3.3187068724723502e-23,1.1465939391896947e-20,3.5516483115012596e-28,2.8006811396564203e-18,4.6026484170681079e-28,1.2851747909433565e-55,8.2391464539195684e-48,1.7227756270599788e-45,6.5276966943545135e-42,1.099850993595212e-38,1.2306711573749843e-23,2.753773978185864e-34,3.6283809239411595e-50,2.1056280357693105e-45,3.4113312798642938e-36,3.6482261900584404e-46,5.4121092126572365e-91,1.3304073275665805e-63,5.1965676917728156e-65,2.359866876962774e-77,1.7953742968676742e-55,5.0583064220237703e-59,1.111722685578378e-52,1.1641878504250092e-45,2.6936533713042733e-33,7.053850636806168e-69,5.4271302367644392e-75,1.8916472046595253e-67,1.0925418716319213e-67,8.0034585027976523e-79,0.88129999999999997,0.0,0.0,0.0,0.0098899999241780622,0.108802999999921,0.0001,3.8045073231001059e-12,3.590438689739861e-11,3.5895028808433545e-11,1.0364191610889784e-16,4.4170257661904812e-14,1.132524721526425e-13,3.4710163735743266e-14,2.1121672279669801e-21,9.9559044807725292e-22,9.3515253924153142e-24,5.8819059236645275e-19,1.4890900275767511e-14,1.5371310609906021e-17,1.124972518467442e-25,1.6046977963757954e-28,2.6893647480393211e-31,2.5677570398900829e-32,1.0870771142575906e-14,4.8935608035714097e-37,6.5614392644157422e-41,8.9996273647513604e-44
5.26424000683605e-13,0.0015989240864876003,5.2875869758438484e-28,4.9358275341802695e-23,1.4006285465150544e-20,5.2822689588674581e-28,3.7351989898848662e-18,7.3280181275007124e-28,1.9118184192500673e-55,-1.5864578569660594e-47,2.5631669507472263e-45,9.7111945267501725e-42,1.3440903865987211e-38,1.5041496159131048e-23,4.0970921070817959e-34,6.5098115905834104e-50,3.7777254313473108e-45,5.0754121151948543e-36,6.5521467375239967e-46,9.7640173132855149e-91,2.0194639814462443e-63,7.855033693397777e-65,4.2553898126231719e-77,2.7252508691226433e-55,1.0966850220180093e-58,2.0128253733417435e-52,1.7320272209255669e-45,4.8314697448396423e-33,1.2653402547870826e-68,9.7823152087356398e-75,3.4094906726577992e-67,2.3749683273059345e-67,2.0849055063451158e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899999073287902,0.10880299999988288,0.0001,4.6499584408874617e-12,4.3874344295600126e-11,4.3860032248068315e-11,1.2667547567485319e-16,6.5703412842002733e-14,1.325149760250915e-13,5.126669082968728e-14,3.1439878197829621e-21,1.4707795699786505e-21,1.6784032353933477e-23,8.7500010777222375e-19,2.1524692183653102e-14,2.2866541724103921e-17,1.6753567199027562e-25,2.8786789252320615e-28,4.7437369090971647e-31,5.4219129432311359e-32,1.5713623643610254e-14,1.2223712471991687e-36,1.9173464265379427e-40,2.6298287359846822e-43
6.221379274272482e-13,0.0015989240864875277,7.3665769506630638e-28,6.8753430089417815e-23,1.6543826220794256e-20,7.3579089017217497e-28,4.7842736068601527e-18,1.0878188795878866e-27,2.6636306282174435e-55,6.2194284661857468e-47,3.5716463236145745e-45,1.3530820187735807e-41,1.5882661103908863e-38,1.7776265129166178e-23,5.7090758077652902e-34,1.0612984641588272e-49,6.158747112136743e-45,7.0723113982034567e-36,1.0692827987284583e-45,1.5723910685201316e-90,2.6575999299465581e-63,1.0465751220777987e-64,6.8499081437383514e-77,3.5864103472042623e-55,2.0898234148530504e-58,3.299685816397147e-52,2.4133977772714699e-45,7.8746588098431904e-33,2.0625412844178565e-68,1.5799567743917976e-74,5.4850974074766901e-67,4.5398603161849257e-67,4.6434257770360355e-78,0.88129999999999997,0.0,0.0,0.0,0.0098899998904795616,0.10880299999983739,0.0001,5.4954095401122304e-12,5.1841202821298345e-11,5.182073680666592e-11,1.4970007828108449e-16,9.1535364375607634e-14,1.5000603070420192e-13,7.0922014790867773e-14,4.3821548630186961e-21,2.0349561411863776e-21,2.7372933471382454e-23,1.219106334083863e-18,2.9155883375989051e-14,3.1859102052969199e-17,2.3311129553984417e-25,4.6925348961742212e-28,7.6065229169339734e-31,1.0113882525526227e-31,2.1284605348513377e-14,2.6254615854517638e-36,4.6971203063399296e-40,6.442582189953416e-43
8.135657809145348e-13,0.0015989240864873477,1.2561862810783657e-27,1.1720253503499206e-22,2.1610504296664426e-20,1.2542847394361749e-27,7.2259026646785047e-18,2.0806484706507264e-27,4.5425541533126022e-55,4.2682241690945208e-45,6.0928916673450469e-45,2.3074093616651402e-41,2.0764266121895868e-38,2.3245765400289166e-23,9.7390297690201794e-34,2.3294146885580448e-49,1.3517185592226221e-44,1.2064552584908289e-35,2.3516401187800776e-45,1.9941759857196967e-90,-6.6081947588661162e-63,-1.6130051385977378e-64,8.6836882531052523e-77,-8.9177072111339578e-55,5.8817165707595308e-58,7.2862580758616291e-52,4.1166796886087638e-45,1.7274691791495307e-32,4.5254883426463343e-68,2.3335854534086132e-74,6.9261674029862928e-67,1.2870657419041943e-66,1.7010943893330947e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998567812293,0.10880299999972444,0.0001,7.1863116828744049e-12,6.7765874563130678e-11,6.7729259330734546e-11,1.9572313899311777e-16,1.5608560662765443e-13,1.8024288856022214e-13,1.1927774473268341e-13,7.4770458998358577e-21,3.4230548597603332e-21,6.012274368926316e-23,2.079128821397787e-18,4.7090038935650764e-14,5.4334100906832996e-17,3.9502086836238469e-25,1.0296949813648782e-27,1.616802532607387e-30,2.7481263965269364e-31,3.4377037447643177e-14,9.0038058081701341e-36,2.01197057824651e-39,2.7596423118311852e-42
1e-12,0.001598924086487121,1.8949758739723199e-27,1.7674393717066819e-22,2.6534263580102782e-20,1.8914848662665529e-27,1.0043718121359097e-17,3.4716866364696993e-27,6.8530930111042613e-55,-5.1469375284861427e-44,9.1947166626566293e-45,3.4872588240773008e-41,2.5516082271567306e-38,2.8572554623604643e-23,1.4696804127712284e-33,4.2788609285819105e-49,2.4828563278096894e-44,1.8206161820170389e-35,4.327940502342202e-45,2.9329478641087032e-89,1.7476415983751352e-61,5.3677593781634848e-63,1.2740527391492393e-75,2.3584286863485564e-53,1.3056173866096683e-57,1.342438152162335e-51,6.2118792522142986e-45,3.1715434009439872e-32,8.3100946054263664e-68,2.417150358782435e-73,1.0212406662226295e-65,2.8755548296476706e-66,4.5838153266345287e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998239620826,0.10880299999958677,0.0001,8.8331044621432123e-12,8.3263968610405223e-11,8.3206290047554181e-11,2.4051336597036372e-16,2.3544979822859944e-13,2.0453210879318668e-13,1.7753452544915881e-13,1.1283114564595554e-20,5.0954934288885101e-21,1.1051317795725907e-22,3.1367735827492302e-18,6.7461017999320687e-14,8.1973490913957338e-17,5.9066768306559698e-25,1.8909784916346103e-27,2.8817359498134582e-30,5.9309075414896596e-31,4.9248418445567312e-14,2.3151952935304108e-35,6.0675558685924091e-39,8.3223752546596063e-42
1.0049936344018213e-12,0.001598924086487121,1.9138866260387068e-27,1.7850616910675735e-22,2.6666000701940143e-20,1.9103438972457551e-27,1.0125158532252607e-17,3.5153770219813206e-27,6.921498662741839e-55,-5.4487539445955462e-44,9.2865700954692916e-45,3.52232922875402e-41,2.5643326329621314e-38,2.8715232233806468e-23,1.4843614302677421e-33,4.3423167588809276e-49,2.5196748156630466e-44,1.8388027837103392e-35,4.3923395019417978e-45,3.0733196963399647e-89,1.8444266365807337e-61,5.662365051616152e-63,1.3350194452683044e-75,2.4890393394284924e-53,1.3308389487559733e-57,1.3624277163143839e-51,6.2739191300383476e-45,3.2185354859640262e-32,8.4332634834316299e-68,2.52806364066894e-73,1.0701371182955293e-65,2.9315479573610368e-66,4.6920181836299207e-77,0.88129999999999997,0.0,0.0,0.0,0.0098899998230830254,0.10880299999958272,0.0001,8.8772137513875277e-12,8.3678937790218618e-11,8.36206181250048e-11,2.4171264653412123e-16,2.3779924028914965e-13,2.0512281378225101e-13,1.7924168488178713e-13,1.1395796598853296e-20,5.1445039273946432e-21,1.1215404592730324e-22,3.1680871153996942e-18,6.8040369468771363e-14,8.2791805106612992e-17,5.9640717493598272e-25,1.9190101033493997e-27,2.922209411452796e-30,6.0415309720364118e-31,4.9671361123350474e-14,2.3675438489318153e-35,6.2249808686506444e-39,8.5383033132973739e-42
1.259576031939335e-12,0.0015989240864867499,3.002350907421577e-27,2.7989911087250343e-22,3.3372096679610164e-20,2.9954283312096332e-27,1.4689194895200881e-17,6.248576419473335e-27,1.0859166726132184e-54,-2.7976928369776422e-44,1.4575870651782876e-44,5.5213419891636144e-41,3.2128111836660506e-38,3.5989131757285008e-23,2.3297172605096947e-33,8.4920615249315478e-49,4.9273135248494716e-44,2.8860155267589871e-35,8.613094959094545e-45,-9.8665556324627973e-89,4.8452619607901958e-61,1.4741104916378295e-62,-3.9892322119089728e-75,6.5386431702196742e-53,3.2382892196588252e-57,2.670272776226448e-51,9.8459723181946167e-45,6.289720333623319e-32,1.6484779870676402e-67,-6.7499722269668324e-73,-3.2068048513928404e-65,7.1753134273771546e-66,1.4376458277500664e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899997782675112,0.10880299999935061,0.0001,1.1125966337495723e-11,1.0482486050309884e-10,1.0472819092217056e-10,3.02825360302807e-16,3.7302314373919728e-13,2.3153766929557611e-13,2.7605552952424293e-13,1.7881910430933601e-20,7.9239912092334058e-21,2.1954271713748254e-22,4.9707061551927609e-18,9.9659820908834818e-14,1.2989941470238936e-16,9.2227920401596764e-25,3.7516333929154147e-27,5.4809213450488385e-30,1.4157992848878739e-30,7.2754439648239363e-14,6.8759932831453995e-35,2.2144469071216311e-38,3.0374014616068543e-41
1.5141584294768487e-12,0.001598924086486301,4.3345221192619005e-27,4.0390828961258202e-22,4.0058530866690005e-20,4.3225444596395133e-27,2.0060958794524129e-17,1.0093732959629651e-26,1.567934183799492e-54,4.8014161081236578e-44,2.1055017570813267e-44,7.9646143109027454e-41,3.8608402006005963e-38,4.3263056673359486e-23,3.3651387900049145e-33,1.470636872355809e-48,8.5324164248783884e-44,4.1686783251129437e-35,1.4956707428092795e-44,1.4731896719615593e-87,2.8473277133303036e-60,8.5308360617084147e-62,6.2620485818953049e-74,3.8424465089348485e-52,6.7332701119305151e-57,4.6298173013198092e-51,1.4220460242342983e-44,1.0884117664556127e-31,2.8533977620415542e-67,1.1292790085778927e-71,5.0243913907982178e-64,1.4967547719135051e-65,3.619810994245114e-76,0.88129999999999997,0.0,0.0,0.0,0.009889999733452148,0.1088029999990698,0.0001,1.3374718792282248e-11,1.2595234292447916e-10,1.2580549847747877e-10,3.638847743798463e-16,5.3851169153757728e-13,2.519243982356426e-13,3.9130912173217344e-13,2.5820756947051346e-20,1.1233008554518069e-20,3.805610062009663e-22,7.1775793765553102e-18,1.34673357235229e-13,1.8757112425813551e-16,1.3108716124036961e-24,6.4947025126259561e-27,9.1080522592159249e-30,2.8361084477949376e-30,9.8315294493547625e-14,1.6631892462465284e-34,6.5625701344083716e-38,9.0015333933972701e-41
1.7687408270143624e-12,0.001598924086485776,5.9100222575881133e-27,5.5046666126598496e-22,4.6725368081180334e-20,5.8909753288246457e-27,2.6239538193890039e-17,1.523901701788201e-26,2.1380979166754839e-54,-1.5298438062196014e-45,2.872442504300589e-44,1.0869332954606906e-40,4.5084199988333641e-38,5.0537054677178918e-23,4.5906271321422845e-33,2.3407503511054451e-48,1.3579644554567469e-43,5.6867925144731982e-35,2.3869883701329705e-44,3.6060287707529276e-87,5.2674542234455741e-60,1.5746186162756129e-61,1.5028003755059912e-73,7.108388330956481e-52,1.2496928026163006e-56,7.3742637512700236e-51,1.9397120936070789e-44,1.7310555799081764e-31,4.5393830042372895e-67,2.7196758500126653e-71,1.2058239467111781e-63,2.7823950295929841e-65,7.8424572143658508e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899996886368906,0.10880299999874145,0.0001,1.5623471115747154e-11,1.4706248611075024e-10,1.4685259247056592e-10,4.2489407125099347e-16,7.3421320460427721e-13,2.6770817490311903e-13,5.2390140231949574e-13,3.5209855500556641e-20,1.5039937095442955e-20,6.0628500584334172e-22,9.7883610857463655e-18,1.7227854624941429e-13,2.5579782089240889e-16,1.7584458740474016e-24,1.0333684909317851e-26,1.3925947012261961e-29,5.0858368965954924e-30,1.2576812784854707e-13,3.4818898019942669e-34,1.5980200966136641e-37,2.1919415484167353e-40
2.023323224551876e-12,0.001598924086485177,7.7284822332855749e-27,7.1950863842007998e-22,5.3372671897631327e-20,7.7000203499331568e-27,3.3224061626036863e-17,2.1870829632765509e-26,2.7963060623311533e-54,5.6345215436404248e-44,3.7584612780466281e-44,1.4211893942303268e-40,5.1555508871919768e-38,5.7811172558440221e-23,6.0061849450043564e-33,3.5010422967174852e-48,2.0309269954204971e-43,7.4403613570693322e-35,3.5796648901442655e-44,-1.7691011508428876e-88,-7.3294888864529413e-60,-2.1702976345825859e-61,-1.3190012631304894e-74,-9.8910880023483397e-52,2.1342039574529117e-56,1.1034449510781916e-50,2.5375698251039347e-44,2.5871363748453853e-31,6.7861190416418236e-67,-1.5667529687467279e-72,-1.0613568621829112e-64,4.7559029193552937e-65,1.528282495216441e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899996438217147,0.10880299999836658,0.0001,1.7872223307890365e-11,1.6815630021606348e-10,1.6786952353820246e-10,4.858561706587789e-16,9.6007704671352741e-13,2.7994188452366274e-13,6.7282221456990207e-13,4.6046775502828608e-20,1.931576838988282e-20,9.0764083639396588e-22,1.2802734601188649e-17,2.1188256993184197e-13,3.3457115316290208e-16,2.2615721119831706e-24,1.5450522909349901e-26,2.0031305560809204e-29,8.4054111409381652e-30,1.5468016607997122e-13,6.5772576297335735e-34,3.4367160775156509e-37,4.7140538540244648e-40
2.2779056220893896e-12,0.0015989240864845047,9.789530590943966e-27,9.109681442727507e-22,6.0000506490975404e-20,9.7489743440477168e-27,4.1013666623986826e-17,3.0178666590570362e-26,3.5424562971601829e-54,-1.3833813311014575e-43,4.7636190883093119e-44,1.8027983136057727e-40,5.8022331778284304e-38,6.5085457535877903e-23,7.6118158795509895e-33,4.9934478241592383e-48,2.8963977366316302e-43,9.4293893541577056e-35,5.1189580255844535e-44,1.5463515873996099e-86,1.9297187342422878e-59,5.7391156170295167e-61,6.879498559402235e-73,2.6041403590098769e-51,3.4205461722142781e-56,1.5742550724109224e-50,3.2155933138011774e-44,3.6871134204639851e-31,9.6739676797983124e-67,1.2133017338815213e-70,5.5205274463169311e-63,7.6255269329692156e-65,2.7489131228024594e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899995990066013,0.10880299999794626,0.0001,2.0120975368711911e-11,1.8923474982105123e-10,1.8885634277947158e-10,5.4677386062032955e-16,1.2160521193316882e-12,2.8944461255389272e-13,8.3710697540284456e-13,5.8329064174014108e-20,2.4032802723510806e-20,1.2957007951521971e-21,1.622039731558893e-17,2.5302424922291344e-13,4.2388313812620723e-16,2.8169751866157078e-24,2.2028829561076289e-26,2.7504672886305599e-29,1.3054943150215646e-29,1.847147356545816e-13,1.1488747230614424e-33,6.712573606693873e-37,9.2075445334901479e-40
2.5324880196269032e-12,0.0015989240864837614,1.2092799354085427e-26,1.124779639205272e-21,6.6608935620484259e-20,1.203713843131835e-26,4.9607510951877451e-17,4.0352118856053326e-26,4.3764473980826561e-54,4.4810198667741227e-49,5.8879845843851859e-44,2.2258732598392292e-40,6.4484671809141944e-38,7.2359956529371871e-23,9.4075246073093811e-33,6.8596932996497712e-48,3.9785111328876074e-43,1.1653882280057422e-34,7.0502543274414081e-44,4.9841306122739627e-86,5.063896615170769e-59,1.5050655793537587e-60,2.1420086228735836e-72,6.8336889285544009e-51,5.2121033464337717e-56,2.1630035408484285e-50,3.9737568496121308e-44,5.0612098793975306e-31,1.3282738075462993e-66,3.8047066409887142e-70,1.7189849668416093e-62,1.1621653792584239e-64,4.634897055811283e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899995541915312,0.10880299999748143,0.0001,2.2369727298211791e-11,2.1029874818258225e-10,2.0981310093985197e-10,6.0764978080694797e-16,1.5020876775256223e-12,2.9687112882468486e-13,1.0158424256314539e-12,7.2054285707431703e-20,2.9164814238655582e-20,1.7815103929337797e-21,2.0041062919847496e-17,2.9533492157048962e-13,5.2372622031114254e-16,3.4215542210027043e-24,3.0251072682503226e-26,3.6414082195611534e-29,1.9305303883544246e-29,2.1560270266133432e-13,1.8849381169697154e-33,1.2126885947036646e-36,1.6634418482385709e-39
2.787070417164417e-12,0.0015989240864829487,1.4637922609592724e-26,1.3608778294196912e-21,7.3198022968931152e-20,1.4563817277504404e-26,5.9004775627604462e-17,5.2582649070262867e-26,5.2981789294113261e-54,-1.9808287706119059e-43,7.1316390617373774e-44,2.6970776876423286e-40,7.094253206552284e-38,7.9634716410259292e-23,1.1393317386060158e-32,9.1415592035541011e-48,5.3014096008318594e-43,1.4113847887905793e-34,9.4195571146138654e-44,1.0639545581877964e-85,9.6007892895977854e-59,2.8457692391923747e-60,4.448208406056108e-72,1.2956190155449972e-50,7.6288916636701952e-56,2.8828453578914741e-50,4.81203475493487e-44,6.7395487656986785e-31,1.7692089047210356e-66,7.9549517164717016e-70,3.5698728812302359e-62,1.7011585641838898e-64,7.4368971151404316e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899995093764959,0.10880299999697297,0.0001,2.4618479096389995e-11,2.3134913778742868e-10,2.3073984868213425e-10,6.6848636633654179e-16,1.8181330590489193e-12,3.0266909782182034e-13,1.2081860763457559e-12,8.7220008265444189e-20,3.4687609371693187e-20,2.3761726818833441e-21,2.4264467401416353e-17,3.38562533315334e-13,6.3409342862652778e-16,4.0724486338957215e-24,4.0299574523755042e-26,4.6811030888884967e-29,2.7444221102767276e-29,2.4716006092246698e-13,2.9456348639339891e-33,2.0694087351176614e-36,2.8386259167129432e-39
3.2962352122394443e-12,0.001598924086481119,2.0452274536738755e-26,1.8996736469512189e-21,8.631842708123927e-20,2.0329947121635011e-26,8.0206362913837284e-17,8.3989188332457026e-26,7.4044639218692786e-54,4.6508800864130746e-49,9.9771889791741205e-44,3.7677157255073231e-40,8.3844825676083309e-38,9.4185206413799899e-23,1.5935186273795527e-32,1.5119790159263018e-47,8.7663187722077414e-43,1.9740235828517801e-34,1.5658851225346758e-43,2.4643755899168896e-85,9.929800455442853e-59,2.9412104113229326e-60,9.8948280302924246e-72,1.3400188153841192e-50,1.4883148553073823e-55,4.7685490436945776e-50,6.7288309358056564e-44,1.1129257271948616e-30,2.9231107236738005e-66,1.7872998360422992e-69,7.9417339206746717e-62,3.3185540286463753e-64,1.7097264755212126e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899994197464824,0.10880299999582853,0.0001,2.9115982298781462e-11,2.7341222983446544e-10,2.7250351557022138e-10,7.9005060667879232e-16,2.5400506364432592e-12,3.1077583195568778e-13,1.6305588638700139e-12,1.2186322878527255e-19,4.6815405225057744e-20,3.936756754275666e-21,3.3918509690459925e-17,4.2698232254876122e-13,8.8637424504249946e-16,5.5025250467089339e-24,6.6605338883840793e-26,7.2235527913272253e-29,5.0580090839462832e-29,3.1170896506474922e-13,6.4295431205880199e-33,5.3097452645476805e-36,7.2835525270246431e-39
