Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272)
2.580914958420002e-08,0.001629354235313936,5.6991118471557478e-18,5.3771731112206551e-14,8.9473003363924357e-16,1.8071811236024366e-14,5.6120780851364678e-09,9.5227128762398641e-12,1.7758894837559862e-41,-5.8922798679999258e-27,4.1142033114485718e-31,-2.5782920325818606e-20,7.0784865111536523e-30,5.1869411787453437e-17,2.6262142039186823e-19,4.7643003022302191e-32,3.6264534423323673e-28,4.3135463333054246e-23,4.8756044926098277e-26,8.2137662570993005e-40,7.8872911370197814e-23,-8.1006921921787271e-21,2.7109323654141167e-21,-4.1662320353510785e-16,3.7283408433709213e-10,3.9534231692390054e-19,6.803472245931418e-19,5.2894393284451855e-15,1.5946234334375398e-50,-3.8816718438518844e-20,2.0901365876213991e-21,9.7486830518313069e-26,8.4256883416599674e-34,0.88129999999999997,0.0,0.0,0.0,0.0098820540231189576,0.10879997167526072,9.9999999999948614e-05,3.7857833026608182e-07,3.645288056669632e-06,7.5004063420369642e-07,8.7522499642496033e-12,2.9565241657929396e-06,8.7437419903788246e-13,5.946953856130202e-08,1.2190651483568884e-13,1.4876746458790219e-15,6.6994979446740852e-09,1.0617420477482043e-08,1.3189786757701756e-08,1.1476340269927125e-07,3.7258657321861192e-18,2.1426944490590957e-14,3.601160721271353e-18,1.0635153961948377e-14,1.0389940304971307e-08,3.6564225046159461e-15,8.6022690022687303e-15,1.5160981050760968e-17,3.2703030373193784e-17,3.9248390040077219e-18,3.3243389495690248e-11,3.7172422319777718e-10,5.8998380010836142e-13,4.3780714915953578e-13,1.2805750504629589e-13,8.207117183788699e-14,8.3269966976715209e-16,1.0741621315295469e-13
2.582354039116215e-08,0.0016293542325569318,5.7025712816175811e-18,5.3605962912035906e-14,-2.6457298817207231e-15,1.8109553348308762e-14,5.6182998484587482e-09,9.5438204745997572e-12,5.2021774684759923e-41,-1.4011842463565807e-26,4.120671370043059e-31,-2.5630967520135601e-20,7.1078058065773942e-30,5.1901747264306249e-17,2.6262768256565575e-19,4.6165917171222395e-32,3.6349268511139353e-28,4.3232885596517096e-23,4.891988488637819e-26,8.2508330116955646e-40,7.9061096859408304e-23,-8.0493316008434474e-21,2.7157935940068257e-21,-4.1662324129516886e-16,3.7325796982875347e-10,3.9587085725313071e-19,6.8147675037656368e-19,5.3027081613423116e-15,1.6068747219599862e-50,-3.8816748737858262e-20,2.0952985564822282e-21,9.7845057080221745e-26,8.4422973207565156e-34,0.88129999999999997,0.0,0.0,0.0,0.0098820495357321968,0.10879996997636084,9.9999999999948587e-05,3.7878860202578265e-07,3.6473089988862438e-06,7.5044753089398725e-07,8.7571020766243411e-12,2.9581726877008935e-06,8.7437381081208295e-13,5.9502512246917784e-08,1.2197448842687037e-13,1.4884995071036519e-15,6.7106532021827236e-09,1.0632676190709163e-08,1.3197138431621257e-08,1.1489118144719105e-07,3.7309659314930495e-18,2.1458505058462995e-14,3.6071625029445236e-18,1.0655416193452559e-14,1.0395731521029707e-08,3.665087492381849e-15,8.6242007218095821e-15,1.5199626006812261e-17,3.2804271824133244e-17,3.9385489227946873e-18,3.3262232607841407e-11,3.7214675573344603e-10,5.9065442572707847e-13,4.3830483645962113e-13,1.2812904585397774e-13,8.2255816586099675e-14,8.3269949683985013e-16,1.0750533214102954e-13
2.5833298593641413e-08,0.0016293542306874463,5.7001171051295588e-18,5.3122162545495196e-14,-4.6823826376117272e-15,1.8135173460644815e-14,5.6225206870918866e-09,9.5581531567328744e-12,7.311313790519419e-41,-8.8966435237444206e-27,4.1250601256861679e-31,-2.5528414224507637e-20,7.1275525943283416e-30,5.1923646876812184e-17,2.6263193543942893e-19,4.516043274627648e-32,3.6406811943839734e-28,4.3299040753139362e-23,4.9031243884693963e-26,8.2760408217947495e-40,7.9188895020933764e-23,-8.0146901066605948e-21,2.7190932045366966e-21,-4.1662326676524431e-16,3.7354553723960167e-10,3.9622944713161584e-19,6.8224352435815695e-19,5.3117213449276197e-15,1.6525958921709702e-50,-3.8816769183394015e-20,2.0988041192109167e-21,9.8088574382875719e-26,8.4535781554165658e-34,0.88129999999999997,0.0,0.0,0.0,0.0098820464928639946,0.10879996882436002,9.9999999999948559e-05,3.7893118381137246e-07,3.648679361087744e-06,7.5072343982030098e-07,8.7603922009952187e-12,2.9592905191038875e-06,8.7437354755858618e-13,5.9524871071134919e-08,1.2202058002834097e-13,1.4890588296901516e-15,6.7182244423443117e-09,1.0643028938687794e-08,1.3202123495698417e-08,1.1497786666805404e-07,3.7344269135589661e-18,2.1479922931351836e-14,3.611236006995821e-18,1.06691707140741e-14,1.0399658461223137e-08,3.6709719415756142e-15,8.6390965739534823e-15,1.5225873645250864e-17,3.2873066247140621e-17,3.9478682139291572e-18,3.3275009766782141e-11,3.7243340517070004e-10,5.9110938348276085e-13,4.3864247149648005e-13,1.2817754250349646e-13,8.2381198524421689e-14,8.3269938016048085e-16,1.0756577003944452e-13
2.5843056796120675e-08,0.0016293542288179684,5.6955104584429367e-18,5.2471765974193728e-14,-4.7388015280525526e-15,1.8160817726499595e-14,5.6267412806733303e-09,9.5725019485925592e-12,7.5865089031791906e-41,3.1429098391892705e-27,4.1294518132045227e-31,-2.5426415344091322e-20,7.1422961627717226e-30,5.1945535918639391e-17,2.6263619363685598e-19,4.5234964769534951e-32,3.6464425390426975e-28,4.3365272310921603e-23,4.9142814543641876e-26,8.3013117235109061e-40,7.9316848695668947e-23,-7.9801976966924566e-21,2.7223954792827968e-21,-4.166232919601319e-16,3.7383321509338579e-10,3.9658819980355087e-19,6.8301099253380985e-19,5.3207472911693285e-15,1.7163080962558557e-50,-3.8816789548463675e-20,2.1023139729188128e-21,9.8332584720807434e-26,8.4648739683242661e-34,0.88129999999999997,0.0,0.0,0.0,0.0098820434499675702,0.10879996767236035,9.9999999999948532e-05,3.7907376517835276e-07,3.6500497152517994e-06,7.5099934716336412e-07,8.7636823060062911e-12,2.9604083440669002e-06,8.7437328430259253e-13,5.9547229762685056e-08,1.2206667136427146e-13,1.489618148957887e-15,6.7258013566075341e-09,1.0653388206613394e-08,1.3207108558212118e-08,1.1506458442606074e-07,3.7378900050978528e-18,2.1501354627628644e-14,3.6153125679193258e-18,1.0682937354119027e-14,1.0403585400258378e-08,3.6768635447098472e-15,8.6540120555514524e-15,1.5252156105011767e-17,3.294197724255904e-17,3.957205956565063e-18,3.3287786854045077e-11,3.7272016460361711e-10,5.9156451581488736e-13,4.3898023610083232e-13,1.2822603364034117e-13,8.2506723592323351e-14,8.3269926394768414e-16,1.0762621405308107e-13
2.5852814998599938e-08,0.0016293542269484958,5.6940940925309131e-18,5.2068012428618678e-14,-1.6002230744023732e-15,1.8186491514292232e-14,5.6309599993363585e-09,9.5868668541476307e-12,4.7516816297440864e-41,1.8940438706852798e-26,4.1338481079238919e-31,-2.5325114330670795e-20,7.1477769448864201e-30,5.196744624615871e-17,2.6264045716114564e-19,4.7355733214037678e-32,3.652210916137091e-28,4.3431580311658581e-23,4.925459718627861e-26,8.3266569350382354e-40,7.9444958012664337e-23,-7.9458537305909986e-21,2.72570045590847e-21,-4.16623316730943e-16,3.7412100338948589e-10,3.9694713343162283e-19,6.8377915524738234e-19,5.3297860145811686e-15,1.7572164388643214e-50,-3.8816809833380229e-20,2.1058281209164095e-21,9.8577088883004462e-26,8.4761847765921803e-34,0.88129999999999997,0.0,0.0,0.0,0.0098820404070425021,0.10879996652036339,9.9999999999948505e-05,3.7921634612672403e-07,3.6514200617840041e-06,7.5127525292447793e-07,8.7669723926314843e-12,2.9615261625879829e-06,8.7437302104406665e-13,5.9569588327010626e-08,1.2211276243458152e-13,1.4901774650430023e-15,6.7333839470655774e-09,1.0663753996421984e-08,1.3212093619162351e-08,1.1515133472100964e-07,3.7413552068677927e-18,2.1522800151510361e-14,3.6193921868451122e-18,1.0696716119120183e-14,1.0407512338135436e-08,3.6827623076596519e-15,8.6689471842655124e-15,1.5278473418241982e-17,3.3011004960479828e-17,3.9665621800898174e-18,3.3300563869608166e-11,3.7300703403147036e-10,5.9201982272230753e-13,4.3931813027182426e-13,1.2827453480884107e-13,8.2632391899186816e-14,8.3269914819838897e-16,1.0768666417677262e-13
2.585964915135895e-08,0.0016293542256392156,5.6968877621502078e-18,5.2077979016505117e-14,1.6497977370141105e-15,1.8204491616148099e-14,5.6339141646127263e-09,9.5969369073515761e-12,1.6625488340762122e-41,1.9399540663585262e-26,4.1369303852958267e-31,-2.525450513849624e-20,7.1480919440105466e-30,5.1982814568606811e-17,2.6264344629200288e-19,4.9641023623551847e-32,3.6562549957301569e-28,4.3478064632007425e-23,4.9333010502591219e-26,8.3444556856209228e-40,7.9534772055653196e-23,-7.9218889924442462e-21,2.7280167170631882e-21,-4.1662333389145972e-16,3.7432262155362747e-10,3.9719862660152182e-19,6.84317551384753e-19,5.3361238958086255e-15,1.7576307832914798e-50,-3.8816823992355487e-20,2.1082918116037338e-21,9.8748621718818957e-26,8.4841152332530891e-34,0.88129999999999997,0.0,0.0,0.0,0.009882038275914086,0.10879996571356378,9.9999999999948492e-05,3.7931620238114754e-07,3.6523797789655097e-06,7.5146848245979939e-07,8.7692765927280614e-12,2.9623090224545263e-06,8.7437283666955354e-13,5.9585247064198251e-08,1.2214504213694041e-13,1.4905691799784553e-15,6.7386977917537567e-09,1.0671017556991534e-08,1.3215584903447041e-08,1.1521210962445108e-07,3.7437833161320364e-18,2.1537827750092837e-14,3.6222511675421852e-18,1.0706373293451223e-14,1.0410262566638553e-08,3.6868977699063737e-15,8.6794187027492335e-15,1.5296925506503653e-17,3.3059418071272515e-17,3.9731258266992766e-18,3.3309512204062066e-11,3.7320800840020837e-10,5.9233880065699203e-13,4.3955485144999052e-13,1.2830851402047127e-13,8.2720488987649625e-14,8.3269906740802027e-16,1.0772900402924619e-13
2.586648330411796e-08,0.0016293542243299333,5.702655170234343e-18,5.2317897010739342e-14,3.5697106834338232e-15,1.822250762198976e-14,5.6368701980012101e-09,9.607014871580871e-12,-2.6626133271644705e-42,5.4818329250519402e-27,4.1400153271961494e-31,-2.5183964821463423e-20,7.1515304483250231e-30,5.199820044246898e-17,2.6264643803858035e-19,5.1274128619489984e-32,3.6603025360781394e-28,4.3524586507669616e-23,4.9411528064333847e-26,8.3622939161299731e-40,7.9624662543377489e-23,-7.8979965317575734e-21,2.7303343139214821e-21,-4.1662335109995692e-16,3.7452429388804832e-10,3.9745021332059004e-19,6.8485628847917317e-19,5.3424680565759703e-15,1.7350783818950331e-50,-3.8816838112276941e-20,2.1107576114587914e-21,9.8920397426459576e-26,8.4920530605388503e-34,0.88129999999999997,0.0,0.0,0.0,0.009882036144771511,0.10879996490676272,9.9999999999948478e-05,3.7941605843024831e-07,3.6533394925078097e-06,7.5166171121920679e-07,8.7715807840564319e-12,2.9630918791597635e-06,8.7437265229378593e-13,5.9600905741992688e-08,1.22177321708949e-13,1.4909608934281431e-15,6.7440144223015937e-09,1.0678284318094239e-08,1.3219076186964853e-08,1.1527290048675401e-07,3.7462124607333131e-18,2.1552862134487177e-14,3.6251116490997723e-18,1.0716036419560356e-14,1.0413012794573595e-08,3.6910367488684973e-15,8.6898998726712545e-15,1.5315394716844796e-17,3.3107888558467242e-17,3.9796985625163875e-18,3.3318460503329409e-11,3.7340903671970151e-10,5.9265786421804636e-13,4.3979163617850963e-13,1.2834250178574528e-13,8.2808656424065929e-14,8.3269898684318375e-16,1.0777134687433079e-13
2.5873317456876973e-08,0.001629354223020647,5.7084561844183524e-18,5.2560359938153201e-14,2.3192310374512798e-15,1.8240536590903864e-14,5.6398301681993301e-09,9.6171007549429243e-12,7.5614069642343188e-42,-1.9570731215597526e-26,4.1431019769955354e-31,-2.5113307344981616e-20,7.1636466503046963e-30,5.2013585827415084e-17,2.6264943240237365e-19,5.1028930001435422e-32,3.6643535252137151e-28,4.357114598403169e-23,4.9490149982841124e-26,8.3801655388644723e-40,7.9714629517638665e-23,-7.8741761309251933e-21,2.7326532266010306e-21,-4.1662336854611637e-16,3.7472602039253537e-10,3.9770188356941682e-19,6.853953666498577e-19,5.3488185017347527e-15,1.7111077735209129e-50,-3.8816852193251061e-20,2.1132255217635642e-21,9.9092416274189797e-26,8.4999982643421482e-34,0.88129999999999997,0.0,0.0,0.0,0.009882034013615015,0.10879996409995815,9.9999999999948465e-05,3.7951591427402654e-07,3.6542992021848791e-06,7.5185493920150042e-07,8.773884966073786e-12,2.9638747327030258e-06,8.7437246791678199e-13,5.9616564358270337e-08,1.2220960115057964e-13,1.4913526053389451e-15,6.7493338394279223e-09,1.0685554280400388e-08,1.3222567469715779e-08,1.1533370730784836e-07,3.7486426407190046e-18,2.156790330614189e-14,3.6279736319059975e-18,1.0725705499348162e-14,1.0415763021940565e-08,3.6951792465662987e-15,8.7003907001057666e-15,1.5333881060322542e-17,3.315641647373465e-17,3.9862803976651096e-18,3.3327408767402234e-11,3.736101189897003e-10,5.9297701340506257e-13,4.4002848445707867e-13,1.2837648911856663e-13,8.289689424525949e-14,8.3269890650398008e-16,1.0781369271025532e-13
2.5880151609635985e-08,0.0016293542217113567,5.7117448913038849e-18,5.260845248634105e-14,-1.1774185021913158e-15,1.8258575977427433e-14,5.6427933487711876e-09,9.6271945651697389e-12,3.9456289607289083e-41,-2.4211720823365385e-26,4.1461895199556804e-31,-2.504263094253338e-20,7.1823616155334073e-30,5.2028956078119068e-17,2.626524293848225e-19,4.9336001562111266e-32,3.6684079530665031e-28,4.3617743097869182e-23,4.9568876369422786e-26,8.3980652849382869e-40,7.9804673022734146e-23,-7.8504275724522841e-21,2.7349734379640834e-21,-4.1662338616357357e-16,3.7492780106687547e-10,3.9795362866476411e-19,6.8593478600999331e-19,5.3551752357001642e-15,1.7048555347852411e-50,-3.8816866235384296e-20,2.1156955437779547e-21,9.9264678530601483e-26,8.5079508493087215e-34,0.88129999999999997,0.0,0.0,0.0,0.0098820318824447816,0.10879996329315082,9.9999999999948451e-05,3.7961576991248261e-07,3.6552589078017329e-06,7.5204816640563421e-07,8.7761891383120154e-12,2.9646575830836248e-06,8.7437228353855889e-13,5.9632222910356719e-08,1.2224188046180415e-13,1.4917443156439575e-15,6.7546560438514767e-09,1.0692827444579756e-08,1.322605875169982e-08,1.1539453008766247e-07,3.7510738563692773e-18,2.1582951266505505e-14,3.6308371163489243e-18,1.0735380534715215e-14,1.0418513248739463e-08,3.699325265020165e-15,8.7108911911273174e-15,1.5352384547994757e-17,3.3205001868751132e-17,3.9928713422709296e-18,3.3336356996272455e-11,3.7381125520995579e-10,5.9329624821764506e-13,4.4026539628540084e-13,1.2841046839062733e-13,8.2985202488118162e-14,8.3269882639039882e-16,1.07856041535249e-13
2.5885911667386182e-08,0.001629354220607845,5.7120405461667906e-18,5.2457422519240108e-14,-2.9773377542181442e-15,1.8273787758369466e-14,5.6452904611496372e-09,9.6357081337824901e-12,5.6452658086840495e-41,-3.7983085576415057e-27,4.1487923531113829e-31,-2.4983317149660254e-20,7.1954375068522485e-30,5.204189693500616e-17,2.6265495737874443e-19,4.8474960431311505e-32,3.6718278331016028e-28,4.3657045979491488e-23,4.9635310873398321e-26,8.4131725976818243e-40,7.9880624237852927e-23,-7.8304671082862787e-21,2.7369299967616633e-21,-4.1662340088415075e-16,3.7509791079063011e-10,3.9816586438131527e-19,6.8638969214471016e-19,5.360537795176632e-15,1.7178572056892492e-50,-3.881687804048877e-20,2.1177790036656196e-21,9.9410056284096456e-26,8.5146592940464386e-34,0.88129999999999997,0.0,0.0,0.0,0.0098820300862109793,0.10879996261314669,9.9999999999948437e-05,3.7969993150130597e-07,3.6560677773359099e-06,7.5221102429921941e-07,8.7781311658144103e-12,2.9653173937100246e-06,8.7437212813734466e-13,5.964542042200148e-08,1.2226908646832412e-13,1.4920744611953e-15,6.7591439449679426e-09,1.0698960003246183e-08,1.3229001323001516e-08,1.1544580600082992e-07,3.7531237727893041e-18,2.1595639475499451e-14,3.633251725460171e-18,1.0743539612030183e-14,1.04208312335331e-08,3.7028224069265814e-15,8.7197488734268393e-15,1.5367993242786573e-17,3.3245995978773496e-17,3.9984334977491511e-18,3.334389884234998e-11,3.7398082159519431e-10,5.9356537673580693e-13,4.4046512303200682e-13,1.284390996827293e-13,8.3059686413304456e-14,8.3269875904282884e-16,1.0789173689377415e-13
2.5887207680379978e-08,0.0016293542203595563,5.71183155996261e-18,5.2402126048383223e-14,-2.9944489314866334e-15,1.8277211400347732e-14,5.6458520202531084e-09,9.6376244634978254e-12,5.6761989325004875e-41,1.0371787777807199e-30,4.1493780735705399e-31,-2.49700222988224e-20,7.1973667691798193e-30,5.2044807210731634e-17,2.626555264339319e-19,4.8498435129630513e-32,3.6725976429394131e-28,4.3665892814033542e-23,4.9650268881701694e-26,8.4165744462077713e-40,7.9897720760900093e-23,-7.8259830025908623e-21,2.7373703495000228e-21,-4.1662340415760796e-16,3.7513619078155033e-10,3.982136246449037e-19,6.8649207944281208e-19,5.3617449872952154e-15,1.7228729552221787e-50,-3.8816880692851702e-20,2.1182479890581164e-21,9.9442790150864707e-26,8.5161694170685863e-34,0.88129999999999997,0.0,0.0,0.0,0.0098820296820570329,0.10879996246014609,9.9999999999948437e-05,3.7971886783869066e-07,3.6562497725815715e-06,7.5224766724906452e-07,8.7785681210402258e-12,2.9654658507912328e-06,8.7437209317195296e-13,5.9648389855473102e-08,1.2227520780701995e-13,1.4921487437780359e-15,6.7601539957037307e-09,1.0700340142508587e-08,1.3229663401469321e-08,1.1545734464360426e-07,3.7535851054575599e-18,2.1598494987353194e-14,3.6337951595788505e-18,1.0745375987766512e-14,1.0421352780056056e-08,3.7036096088513431e-15,8.7217427989549611e-15,1.5371506879253683e-17,3.3255225288897362e-17,3.9996858761402708e-18,3.334559575426986e-11,3.7401897931344456e-10,5.9362593903488739e-13,4.4051006777132886e-13,1.2844554090219941e-13,8.3076452196529137e-14,8.3269874391162599e-16,1.0789976864178408e-13
2.5889799706367566e-08,0.001629354219862977,5.7114084080892274e-18,5.2291126594853903e-14,-2.9006696832415607e-15,1.8284060076099171e-14,5.6469750938269111e-09,9.6414579787782711e-12,5.6195548833260793e-41,2.4735462229756148e-28,4.1505497033674733e-31,-2.4943456661598688e-20,7.2008755645621522e-30,5.2050627848592476e-17,2.62656664827082e-19,4.8621016865103148e-32,3.6741376353352287e-28,4.3683590543814225e-23,4.9680196194277164e-26,8.4233817511734374e-40,7.9931922073809956e-23,-7.8170224931784084e-21,2.7382511970209393e-21,-4.1662341068721532e-16,3.7521275660758552e-10,3.9830915415593781e-19,6.8669689087173645e-19,5.3641600508346669e-15,1.7329901487857899e-50,-3.8816885993411093e-20,2.1191861879248933e-21,9.9508284206572329e-26,8.5191904599300408e-34,0.88129999999999997,0.0,0.0,0.0,0.0098820288737476378,0.108799962154145,9.9999999999948437e-05,3.7975674049130842e-07,3.6566137626554269e-06,7.5232095306486247e-07,8.7794420304862459e-12,2.9657627646122728e-06,8.7437202324103738e-13,5.9654328715307927e-08,1.2228745047033555e-13,1.4922973087656858e-15,6.7621743980519497e-09,1.0703100766625554e-08,1.3230987558322191e-08,1.1548042365088046e-07,3.7545078826088355e-18,2.160420674380414e-14,3.6348821899115608e-18,1.0749049382200658e-14,1.0422395873040681e-08,3.7051843930030246e-15,8.725731693964439e-15,1.5378536004331746e-17,3.3273690122180932e-17,4.0021916180108933e-18,3.334898957430992e-11,3.7409530057043976e-10,5.937470728708781e-13,4.4059996410612423e-13,1.284584233531463e-13,8.3109991369068594e-14,8.3269871367337423e-16,1.0791583245988677e-13
2.5892391732355155e-08,0.001629354219366399,5.7110754899205455e-18,5.2187098451799234e-14,-2.6154223055850676e-15,1.8290910705165638e-14,5.6480980795433546e-09,9.6452926352423114e-12,5.3824074387493409e-41,3.5546283187182886e-27,4.1517216162563506e-31,-2.4916938536123115e-20,7.2038444338550402e-30,5.2056449181808075e-17,2.6265780359731453e-19,4.8861284248608098e-32,3.6756781252426227e-28,4.3701293688156993e-23,4.9710138573215334e-26,8.4301940726528306e-40,7.9966134411149895e-23,-7.8080722432696267e-21,2.7391322346203065e-21,-4.1662341719115364e-16,3.7528933022587052e-10,3.98404695977107e-19,6.869017514160629e-19,5.3665760203185078e-15,1.7425029357405261e-50,-3.8816891288419948e-20,2.1201246909516542e-21,9.9573813370909053e-26,8.5222125654277988e-34,0.88129999999999997,0.0,0.0,0.0,0.0098820280654362304,0.10879996184814404,9.9999999999948437e-05,3.7979461311439068e-07,3.6569777521799662e-06,7.5239423876883047e-07,8.7803159386089903e-12,2.9660596779781155e-06,8.7437195330994389e-13,5.9660267565833979e-08,1.2229969311488205e-13,1.4924458735204683e-15,6.7641952016017091e-09,1.0705861851562273e-08,1.3232311715064743e-08,1.1550350495379008e-07,3.7554308088585986e-18,2.1609919477312222e-14,3.6359694363890538e-18,1.0752723634003192e-14,1.0423438965943586e-08,3.7067596843161842e-15,8.7297219811880204e-15,1.5385567599438215e-17,3.329216324186602e-17,4.0046986737942526e-18,3.3352383389283319e-11,3.7417162958808322e-10,5.9386821902395557e-13,4.406898695824408e-13,1.2847130611168378e-13,8.3143540684775044e-14,8.3269868346727929e-16,1.0793189670735288e-13
