Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445)
3.440086573170692e-10,0.0024677025904288777,1.6521024860191329e-16,2.0522185014670976e-12,4.0247530322715396e-13,3.1252288154910945e-16,4.7359423912560504e-10,8.8017928447808237e-15,-7.7215638356830284e-31,-1.7348934303598204e-23,2.0194169847932062e-31,9.3308522102652269e-21,7.6806857168424884e-28,5.267574886973037e-17,1.034816774099614e-20,-2.1088249987564539e-30,2.7370268259676519e-29,6.5280503638565672e-25,1.0143025121011427e-29,2.0402927365739356e-39,5.0837643681854868e-22,9.265237122414783e-28,1.0082620612450517e-18,7.8451733496009103e-23,8.9669192667562145e-10,4.5614257293116663e-18,1.0204668562421836e-19,1.4063566514406037e-18,-5.9573018196797876e-39,3.6658294253033116e-32,1.1305467844590347e-20,1.0726859667193807e-26,4.6674539572201037e-35,0.88129999999999997,0.0,0.0,0.0,0.0098825752064364402,0.10880251295264907,9.9999999999947394e-05,2.8641875090827683e-07,2.883639557081189e-06,2.4117669289174242e-06,1.2772720618030998e-12,4.7825595159419703e-07,2.1336416450387185e-09,8.3044369040710932e-09,6.2405688605379067e-15,7.3716140990154922e-17,1.1486814058487005e-11,2.507839813125449e-10,5.4860371784861823e-07,5.7102117179606256e-09,6.978826748949171e-19,3.2520961385196734e-15,4.3506393826656141e-19,2.6285871714804471e-16,7.9775798339672202e-07,9.3313085429295981e-18,4.3772834212407608e-19,4.537532139685366e-20,7.9363785938633992e-22,1.0397972770589034e-22,1.0290319163827816e-09,8.9610129450142466e-10,3.6271087179027879e-13,2.2592895147612191e-13,1.6180692688132043e-15,1.9980448165522751e-15,9.4578218516192217e-22,1.0242068365670657e-11,6.4851913041627815e-22,1.1927440219776072e-13,1.6591960040151627e-12,1.0796338992224677e-12
3.5398931878168414e-10,0.002467702551273774,1.7370430871855685e-16,2.1400896426473941e-12,4.0829849018449505e-13,3.4334002114296165e-16,5.0128422261387898e-10,9.8499549794557859e-15,-7.4966631503583229e-31,6.027300042635186e-23,2.2191407074111685e-31,1.013280365780581e-20,7.863645521653688e-28,5.5164011351409423e-17,1.1258393318286161e-20,-2.1088859400455476e-30,3.0556629986238092e-29,7.0662156194462123e-25,1.1625524082839078e-29,2.3506390840915392e-39,5.5313481040376031e-22,9.2129230814841459e-28,1.065443360148124e-18,7.8434988159039668e-23,9.6434892085343184e-10,5.0536835341257536e-18,1.1650445413720969e-19,1.5700389960909837e-18,-5.9900025347042612e-39,3.863249900435273e-32,1.2299968058292567e-20,1.2234911537278276e-26,5.5791615317415685e-35,0.88129999999999997,0.0,0.0,0.0,0.0098823597813994107,0.10880249698870577,9.9999999999944914e-05,2.9472259392225256e-07,2.9672286066023047e-06,2.479793057298364e-06,1.3142966237055375e-12,4.9394962436493606e-07,2.1335977770755395e-09,8.5458657170201885e-09,6.4453492837796549e-15,7.5859236446217062e-17,1.2555786777854322e-11,2.6585389820238042e-10,5.6453833837254341e-07,6.0461685456788664e-09,7.2612579731420729e-19,3.5119607569636758e-15,4.7201024636057536e-19,2.921014085248448e-16,8.209304802943327e-07,1.062386731204434e-17,5.0748402436079937e-19,5.2931325958629659e-20,9.4930713631745528e-22,1.2495735752680207e-22,1.0723663292336164e-09,9.6371355269545412e-10,3.9009055824447612e-13,2.4301246794870776e-13,1.6593027072243926e-15,2.2713915162324509e-15,9.7579957538952313e-22,1.080942251275114e-11,7.5796525029752593e-22,1.2314685111261423e-13,1.7269862544316534e-12,1.1569035219022172e-12
3.639699802462991e-10,0.002467702512127357,1.8239403768185086e-16,2.2292309106707409e-12,4.1426200376347397e-13,3.7663922444879013e-16,5.2975928861240471e-10,1.0988981687542456e-14,-7.2783097133964627e-31,-2.3588110304455204e-22,2.4324443705229609e-31,1.1356340065331083e-20,8.0430556616293136e-28,5.769573461094096e-17,1.2219458381859283e-20,-2.1070345425607587e-30,3.4000226265935651e-29,7.6318449851150018e-25,1.3272031160004173e-29,2.6977074690851676e-39,6.0039736136337127e-22,9.1612881746281225e-28,1.1240792856802937e-18,7.855278316415924e-23,1.0348056846837854e-09,5.5820012688872697e-18,1.3249707609803572e-19,1.749744219588022e-18,-6.0180504966247648e-39,4.0649887268064022e-32,1.3350011768416418e-20,1.3905946962743027e-26,6.6346173515811473e-35,0.88129999999999997,0.0,0.0,0.0,0.0098821443557184294,0.10880248102468909,9.9999999999942366e-05,3.0302610020068696e-07,3.05081352543541e-06,2.5478127259876327e-06,1.3513193462730878e-12,5.0964253126455282e-07,2.1335539089109305e-09,8.7872825368086541e-09,6.6501197134826191e-15,7.800222544238748e-17,1.3688937717364171e-11,2.813812646314407e-10,5.8047258204240189e-07,6.3917170348354015e-09,7.5483591782556578e-19,3.7838331811966058e-15,5.1106080879396179e-19,3.2375753438421198e-16,8.4410248744665531e-07,1.2056885381048463e-17,5.86122180267291e-19,6.150759680117336e-20,1.1303304719592643e-21,1.4947132015875837e-22,1.1159861661102709e-09,1.0341237105355084e-09,4.1860380862684758e-13,2.6080455011188719e-13,1.7005407554389945e-15,2.5726542737636547e-15,1.0086893674941399e-21,1.1390088769476347e-11,8.8245712310007558e-22,1.2703858193590738e-13,1.7953749179986973e-12,1.2372805225368448e-12
3.73950641710914e-10,0.00246770247298996,1.9128022351394608e-16,2.3196580672293449e-12,4.2025003599163522e-13,4.1256393862646372e-16,5.5901947847076345e-10,1.2223971624523538e-14,-7.0663126671098125e-31,-8.9181038774658359e-23,2.6598727133810626e-31,1.2186106171766325e-20,8.2192230876693491e-28,6.0270939154629667e-17,1.3232636071445579e-20,-2.1045266468879955e-30,3.7713789088370398e-29,8.2256615094616067e-25,1.5095509639764426e-29,3.0847038795190434e-39,6.502271406608598e-22,9.1100686469487775e-28,1.1841609037063506e-18,7.8715053473823688e-23,1.1080800380776589e-09,6.1477953273113417e-18,1.5013510911838069e-19,1.9467513050492834e-18,-6.0416465291332578e-39,4.27099618573338e-32,1.4456989365880567e-20,1.5752592923527197e-26,7.8513742774239659e-35,0.88129999999999997,0.0,0.0,0.0,0.0098819289293962526,0.10880246506073064,9.9999999999939791e-05,3.1132926974934963e-07,3.1343943113541316e-06,2.6158260657699919e-06,1.38834022852743e-12,5.2533453886970559e-07,2.1335100405455953e-09,9.0286873570115317e-09,6.8548784086599558e-15,8.0145107921608559e-17,1.4888118808226437e-11,2.9736755192783243e-10,5.9640644885785486e-07,6.7468562961026108e-09,7.8401453251549815e-19,4.0678605794424541e-15,5.5227656411273813e-19,3.5795870564890662e-16,8.6727400499563956e-07,1.364163958741712e-17,6.7450425919696202e-19,7.1211750585145555e-20,1.340053836190234e-21,1.7800826798505176e-22,1.1598732822993747e-09,1.1073495742608365e-09,4.4825784406257877e-13,2.7930972878886216e-13,1.7417831272636491e-15,2.9037543889270942e-15,1.0445400823522951e-21,1.1983924360549108e-11,1.0236231494524067e-21,1.3094875206722267e-13,1.8643359325060733e-12,1.3207916121472951e-12
3.8393130317552894e-10,0.0024677024338618635,2.0036303212203481e-16,2.4113745046097994e-12,4.2612768784895884e-13,4.5126103382979473e-16,5.8906486529698978e-10,1.3560163042201223e-14,-6.8604868294532546e-31,-9.880045286887453e-27,2.9019783835588388e-31,1.3123793542452857e-20,8.3925219832817039e-28,6.288974080864404e-17,1.4299191652508009e-20,-2.1030317547480959e-30,4.1710351502765128e-29,8.8484013495982976e-25,1.7109588103175037e-29,3.5150175071280974e-39,7.0268682799470311e-22,9.0589266548895387e-28,1.2456793800780732e-18,7.8803951563029411e-23,1.1841886295190554e-09,6.7524873957275721e-18,1.6953338838794902e-19,2.1624116977819419e-18,-6.0609843320880889e-39,4.4812212405656671e-32,1.5622282606456617e-20,1.7788086862308557e-26,9.2485049466932366e-35,0.88129999999999997,0.0,0.0,0.0,0.0098817135024356472,0.10880244909692764,9.9999999999937175e-05,3.1963210257401264e-07,3.2179709621204522e-06,2.6838331732141477e-06,1.4253592694740188e-12,5.4102554796541873e-07,2.1334661719800625e-09,9.270080171185756e-09,7.0596240746927191e-15,8.2287883826706148e-17,1.6155181382789369e-11,3.1381423114865846e-10,6.1233993881856849e-07,7.1115854399238065e-09,8.1366313717918244e-19,4.3641849873198795e-15,5.9571844653067288e-19,3.9483999315299739e-16,8.9044503308164039e-07,1.5389995991966066e-17,7.7354908869963104e-19,8.2159572830957825e-20,1.582157808845944e-21,2.1110600411303554e-22,1.2040107129009031e-09,1.1834077793865105e-09,4.7905941088096202e-13,2.9853223690443402e-13,1.7830295287586073e-15,3.2666830703435023e-15,1.0834266945207469e-21,1.2590788052439389e-11,1.1832202995510116e-21,1.3487655464018814e-13,1.9338443904763367e-12,1.4074623088285131e-12
3.9391196464014387e-10,0.002467702394743277,2.0964113858143096e-16,2.504353943322829e-12,4.3183812154751042e-13,4.9287991420190977e-16,6.1989547314541537e-10,1.5002933520758794e-14,-6.660653237389579e-31,2.4171623034111849e-23,3.1593256607497025e-31,1.4178067960742709e-20,8.5631016214160836e-28,6.5552012287281668e-17,1.5420382725754593e-20,-2.1038492292924162e-30,4.6003251133206492e-29,9.5008172658614293e-25,1.9328583927135884e-29,3.9922017267980016e-39,7.5783873856534491e-22,9.0077719508401473e-28,1.308625979666057e-18,7.875165005695717e-23,1.2631470389691855e-09,7.3975035828553628e-18,1.9081103032645442e-19,2.3981510921107817e-18,-6.0762507693067767e-39,4.6956049547711708e-32,1.6847264766287543e-20,2.0026290566067037e-26,1.0846715291635992e-34,0.88129999999999997,0.0,0.0,0.0,0.0098814980748394132,0.10880243313335591,9.9999999999934519e-05,3.2793459868045021e-07,3.3015434754665321e-06,2.7518341233146565e-06,1.4623764681110135e-12,5.5671548090565243e-07,2.133422303214927e-09,9.5114609727991826e-09,7.2643556984085871e-15,8.4430553099690998e-17,1.7491976231287492e-11,3.3072277310962308e-10,6.2827305192421306e-07,7.4859035765119905e-09,8.4378322736587376e-19,4.6729436678877436e-15,6.4144738681074756e-19,4.3453989102394562e-16,9.1361557184345071e-07,1.7314425919198087e-17,8.8423534371123075e-19,9.4475487132119466e-20,1.8606866408854171e-21,2.4935826124253908e-22,1.2483825674103951e-09,1.262313893539776e-09,5.1101482231237247e-13,3.1847603565378271e-13,1.8242795980303258e-15,3.6635013947140011e-15,1.1254701652060703e-21,1.3210540126289206e-11,1.3631421055152761e-21,1.3882121607959124e-13,2.0038764680217215e-12,1.4973170099376859e-12
4.038926261047588e-10,0.002467702355634483,2.191131436407299e-16,2.5985686367274508e-12,4.3753817301814021e-13,5.3757392198203123e-16,6.5151111212317363e-10,1.6557799339793839e-14,-6.4666365639771877e-31,2.4162592913727019e-26,3.4324947520271705e-31,1.5333182111617059e-20,8.7307812626879808e-28,6.825705303453369e-17,1.6597459399815998e-20,-2.1051491426416598e-30,5.0606133812183908e-29,1.0183675184224004e-24,2.1767525634054367e-29,4.5200130872756074e-39,8.1574482859214885e-22,8.9568350624375873e-28,1.3729920659483283e-18,7.8668157267812109e-23,1.3449698587385603e-09,8.0842737354906427e-18,2.1409143792108171e-19,2.6554712106923912e-18,-6.0876261285148891e-39,4.9140866531041106e-32,1.8133300768157294e-20,2.2481703168247546e-26,1.266842828201862e-34,0.88129999999999997,0.0,0.0,0.0,0.0098812826466103589,0.1088024171700761,9.9999999999931822e-05,3.3623675807443894e-07,3.3851118491218877e-06,2.8198289758108547e-06,1.4993918234340352e-12,5.724042752957665e-07,2.1333784342508069e-09,9.7528297552932305e-09,7.4690724656443503e-15,8.6573115682344223e-17,1.8900353629277981e-11,3.4809464839895689e-10,6.4420578817446384e-07,7.8698098158487368e-09,8.743762983959099e-19,4.9942694007296576e-15,6.8952431203202093e-19,4.7720028887904669e-16,9.3678562141832639e-07,1.9428020780885199e-17,1.0076038204931825e-18,1.0829299564045462e-19,2.1800762961253694e-21,2.9341932288377342e-22,1.2929739475351099e-09,1.3440824972787751e-09,5.4412999126944117e-13,3.3914483506828062e-13,1.865533095571652e-15,4.0963403360432328e-15,1.170897129657657e-21,1.3843042356185821e-11,1.5654262106227114e-21,1.4278199690197472e-13,2.0744093668955395e-12,1.5903790505575997e-12
4.1387328756937373e-10,0.002467702316535548,2.2877865512639158e-16,2.6940108995989506e-12,4.4327014177319497e-13,5.8550141296932657e-16,6.8391168742534177e-10,1.8230415066764157e-14,-6.2782668272398513e-31,4.8957007803482854e-26,3.722070918604541e-31,1.6517666813246479e-20,8.8954890147971946e-28,7.1004461933515439e-17,1.7831664232526815e-20,-2.1065529130478031e-30,5.5532957513835214e-29,1.0897751321528581e-24,2.4442178937942608e-29,5.1024424403453513e-39,8.7646670050386023e-22,8.9062302675844397e-28,1.4387690995992725e-18,7.8586293875042597e-23,1.4296707710133209e-09,8.8142307760462678e-18,2.3950231133666766e-19,2.9359523005383333e-18,-6.0952845032221765e-39,5.1366106132161726e-32,1.9481747302210585e-20,2.5169476419077093e-26,1.473787943483031e-34,0.88129999999999997,0.0,0.0,0.0,0.0098810672177512653,0.10880240120713736,9.9999999999929057e-05,3.445385807617574e-07,3.4686760808372569e-06,2.8878177788908894e-06,1.5364053344475723e-12,5.8809188028938077e-07,2.1333345650882979e-09,9.9941865121706772e-09,7.6737737129253828e-15,8.8715571516993436e-17,2.0382163356481792e-11,3.6593132738724884e-10,6.6013814756900035e-07,8.2633032676844258e-09,9.0544384536852566e-19,5.3282907644312071e-15,7.4001014564698029e-19,5.2296644821634915e-16,9.5995518194201082e-07,2.1744509275807824e-17,1.1447600459240296e-18,1.237551929303853e-19,2.5451880062055776e-21,3.4400956216575175e-22,1.3377708688420156e-09,1.4287272615676012e-09,5.7841046176844238e-13,3.6054211372999339e-13,1.9067898360888249e-15,4.56740089690313e-15,1.219885452097353e-21,1.4488157988652531e-11,1.792263227279166e-21,1.4675819191174186e-13,2.1454212608157721e-12,1.6866707610809538e-12
4.2385394903398866e-10,0.0024677022774466134,2.3863882271553941e-16,2.7907037688309964e-12,4.4910976474476962e-13,6.3682629177062149e-16,7.1709703922625844e-10,2.0026573623687271e-14,-6.0953789731119483e-31,-3.9228077099789752e-24,4.0286485478163227e-31,1.776062941997084e-20,9.057230199993213e-28,7.379363011023165e-17,1.9124232393362331e-20,-2.1064129102607755e-30,6.0797994296515646e-29,1.1643830667384696e-24,2.7369066287387001e-29,5.7437007908826439e-39,9.4006560621105417e-22,8.8560116891606429e-28,1.5059486384311916e-18,7.8583101912771098e-23,1.5172625941792295e-09,9.5888102988784559e-18,2.6717565803442566e-19,3.2412556510393869e-18,-6.0993939514398957e-39,5.3631256884582632e-32,2.0893952900275623e-20,2.8105426252055001e-26,1.7081210628272197e-34,0.88129999999999997,0.0,0.0,0.0,0.0098808517882648782,0.10880238524457815,9.9999999999926265e-05,3.5284006674818659e-07,3.5522361683937873e-06,2.9558005701107588e-06,1.5734170001710336e-12,6.0377825566960945e-07,2.1332906957279835e-09,1.0235531237028208e-08,7.878458915477675e-15,9.0857920546793689e-17,2.1939254704331512e-11,3.8423428023180663e-10,6.7607013010750641e-07,8.6663830415409782e-09,9.3698736316838672e-19,5.675132310306631e-15,7.9296580765897774e-19,5.7198699018717845e-16,9.8312425354875109e-07,2.427827030727217e-17,1.2968762245215597e-18,1.4101515941047292e-19,2.9613349255357402e-21,4.0191987134108836e-22,1.3827602141778397e-09,1.5162609940695888e-09,6.1386142770292563e-13,3.8267113055122193e-13,1.9480495225150655e-15,5.0789542616881902e-15,1.2726547589739592e-21,1.5145751730277564e-11,2.0460035783938889e-21,1.5074912599705151e-13,2.2168912633685265e-12,1.7862135031603935e-12
4.338346104986036e-10,0.002467702238367786,2.4869429153089234e-16,2.8886602255047571e-12,4.5493019942381849e-13,6.9171596557203831e-16,7.5106722196048029e-10,2.1952206480134312e-14,-5.9178136978275166e-31,8.4449050306396251e-24,4.3528237467539165e-31,1.9042941335032741e-20,9.2161691753834767e-28,7.6624570433790708e-17,2.0476391576802846e-20,-2.1065423907838031e-30,6.6415832379793171e-29,1.2422711552793145e-24,3.0565486164286277e-29,6.4482569705666877e-39,1.0066024502189869e-21,8.8060589531990052e-28,1.5745223363248277e-18,7.8566962652584419e-23,1.6077573251403413e-09,1.0409450206639738e-17,2.9724780086797065e-19,3.5731258269682572e-18,-6.1001166075854478e-39,5.5935822797370856e-32,2.2371258008423418e-20,3.1306043880540802e-26,1.9726528291174848e-34,0.88129999999999997,0.0,0.0,0.0,0.0098806363581539595,0.10880236928242734,9.9999999999923433e-05,3.6114121603950978e-07,3.6357921095647313e-06,3.0237773775515067e-06,1.6104268196183811e-12,6.1946337069204017e-07,2.133246826170466e-09,1.0476863923448926e-08,8.0831276721291787e-15,9.3000162714787069e-17,2.3573476485404979e-11,4.0300497688208869e-10,6.9200173578967055e-07,9.0790482467137829e-09,9.6900834647004703e-19,6.0349147231375988e-15,8.4845221466297263e-19,6.244138833069569e-16,1.0062928363713084e-06,2.7044345415895455e-17,1.4651931269757224e-18,1.6023635098714216e-19,3.4343092705523165e-21,4.6801619956486502e-22,1.4279296910582582e-09,1.606695681437945e-09,6.5048774999661636e-13,4.0553493553564134e-13,1.9893119442296639e-15,5.6333419201995422e-15,1.3293174477066063e-21,1.5815689735604293e-11,2.3291643197017356e-21,1.5475415174173374e-13,2.2887993958652583e-12,1.8890277033343246e-12
4.438152719632185e-10,0.0024677021992991514,2.5894559629107697e-16,2.9878910730578849e-12,4.6080100940182884e-13,7.5034173526387118e-16,7.8582209413231929e-10,2.4013383933531214e-14,-5.7454158536944778e-31,-1.1910811723894865e-23,4.6952066292859496e-31,2.0414612781474743e-20,9.3723388500306859e-28,7.9496751171645186e-17,2.1889362302531243e-20,-2.105515908419981e-30,7.2401378904291992e-29,1.3235205731115203e-24,3.4049534766297792e-29,7.2207682453728454e-39,1.0761377935041861e-21,8.7564056432295141e-28,1.6444819435504118e-18,7.8598688144069649e-23,1.7011661873456165e-09,1.1277590293291437e-17,3.2985938361325066e-19,3.9333927004244581e-18,-6.0976088306680778e-39,5.8279286293280602e-32,2.3914995074069707e-20,3.4788507405563805e-26,2.2704041505002222e-34,0.88129999999999997,0.0,0.0,0.0,0.0098804209274212709,0.10880235332070663,9.999999999992056e-05,3.694420286415121e-07,3.7193439021200414e-06,3.0917482219802665e-06,1.6474347918019989e-12,6.3514720192418714e-07,2.1332029564163343e-09,1.0718184564992763e-08,8.2877796771183077e-15,9.5142297963810051e-17,2.5286677046359359e-11,4.2224488708685057e-10,7.0793296461518496e-07,9.501297992272205e-09,1.0015082897375639e-18,6.407755002758768e-15,9.065302799543509e-19,6.8040242709372069e-16,1.0294609305409796e-06,3.0058451901661394e-17,1.6510221067996251e-18,1.8159301942024535e-19,3.9704119751550588e-21,5.4324455902424078e-22,1.4732677831542403e-09,1.7000425373106063e-09,6.8829397606827292e-13,4.2913638199119105e-13,2.0305769173805334e-15,6.2329757430493826e-15,1.390086342447069e-21,1.649783959258024e-11,2.6444365249989663e-21,1.5877264923707202e-13,2.3611265472830947e-12,1.9951328909565942e-12
4.5379593342783345e-10,0.002467702160240784,2.6939193485419885e-16,3.0883804674939835e-12,4.6658936585359434e-13,8.1287756494272303e-16,8.2136174503477805e-10,2.6216314762655566e-14,-5.5780351717035013e-31,1.9255301271609791e-23,5.0564095190773482e-31,2.1792626438229551e-20,9.5258336365153896e-28,8.2410291839332173e-17,2.3364357783223322e-20,-2.1059172543222686e-30,7.8769864560121756e-29,1.4082141289030736e-24,3.7840129873358864e-29,8.0662014595768024e-39,1.14873185777405e-21,8.7069845049709371e-28,1.7158193052147797e-18,7.8564453392845661e-23,1.7974996838794163e-09,1.2194671800027606e-17,3.6515537506107462e-19,4.323972878448887e-18,-6.0920213791867157e-39,6.0661131254457239e-32,2.5526488645614198e-20,3.8570694419703573e-26,2.6046092638951939e-34,0.88129999999999997,0.0,0.0,0.0,0.0098802054960696068,0.10880233735943251,9.9999999999917646e-05,3.7774250455998134e-07,3.8028915438053191e-06,3.1597131191409974e-06,1.6844409157258044e-12,6.5082973095520852e-07,2.1331590864661827e-09,1.0959493155160371e-08,8.4924146902097149e-15,9.7284326236163488e-17,2.708070428074617e-11,4.4195548040071247e-10,7.2386381658374747e-07,9.93313138705677e-09,1.0344886872365049e-18,6.7937666653465393e-15,9.6726091369633129e-19,7.4011123250271663e-16,1.052628536187614e-06,3.3336997103412883e-17,1.8557473106897535e-18,2.0527067731502551e-19,4.5764858846969369e-21,6.2863665040602242e-22,1.5187636966812039e-09,1.7963120553656683e-09,7.2728436134764734e-13,4.5347814003053652e-13,2.0718441787246811e-15,6.8803380354372416e-15,1.4550611305983965e-21,1.7192070305824515e-11,2.9946934804802611e-21,1.6280402695604339e-13,2.4338544329578369e-12,2.1045477402258879e-12
4.637765948924484e-10,0.002467702121192725,2.8003399380814285e-16,3.1901422576969556e-12,4.7255006428586555e-13,8.7950290309734615e-16,8.5768584317148568e-10,2.8567346467989381e-14,-5.41552473625927e-31,-3.5882838974439062e-23,5.4370645625331728e-31,2.3315502268970446e-20,9.6765476445269809e-28,8.5364188407087544e-17,2.4902584344638563e-20,-2.1031361666471805e-30,8.55368473860135e-29,1.4964357918239961e-24,4.1957036262467681e-29,8.9896726701571925e-39,1.224444529899678e-21,8.6579855453254434e-28,1.7885263619973453e-18,7.8672772872805726e-23,1.8967676467689262e-09,1.3162136983605781e-17,4.0328507224042543e-19,4.7468718837904483e-18,-6.0834996826209213e-39,6.3080836125026123e-32,2.7207055471276768e-20,4.2671194635628077e-26,2.9787362995927113e-34,0.88129999999999997,0.0,0.0,0.0,0.0098799900641017204,0.10880232139861827,9.9999999999914692e-05,3.8604264380070706e-07,3.88643503239299e-06,3.2276720811945858e-06,1.7214451904034053e-12,6.6651094295631595e-07,2.1331152163206117e-09,1.1200789687514691e-08,8.6970325179081613e-15,9.9426247474709975e-17,2.8957405637520891e-11,4.6213822618881464e-10,7.3979429169505929e-07,1.0374547539679373e-08,1.0679510330407744e-18,7.1930599333841677e-15,1.0307050228561913e-18,8.0370220291467876e-16,1.0757956534396319e-06,3.6897092697924781e-17,2.0808279007701558e-18,2.3146657353595393e-19,5.2599504328244361e-21,7.2531576211980701e-22,1.564407310734518e-09,1.895514058596227e-09,7.6746288926113446e-13,4.7856270910934414e-13,2.1131135222995263e-15,7.5779815894787474e-15,1.5245459211201162e-21,1.7898252280258469e-11,3.3829991088378057e-21,1.6684771870070322e-13,2.5069655570579618e-12,2.2172901101124395e-12
