Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540)
2.5456439297303005e-09,0.0027654540286428156,4.0569458989912022e-14,3.0937991738342504e-10,9.684737730824075e-12,3.8466272919699695e-12,6.1066964386542283e-08,1.0085348850409547e-10,2.9305579783524587e-30,7.9110565819968529e-29,1.8106675166004286e-27,5.0552304349516312e-17,6.7828535028528691e-26,3.3950425776325909e-15,6.0289917468281769e-17,1.6796168705146268e-28,1.2152887346006586e-24,2.1674160711982685e-21,2.5118288616799851e-24,2.9096794617612128e-32,3.3470940510085915e-18,1.6484740356163326e-27,8.4994797705515819e-16,3.7361374627525697e-21,3.9982166843208692e-07,3.29257436443208e-14,6.5734402689695076e-15,9.8987639751582234e-14,3.0320051668256755e-38,9.4937649622071435e-30,6.9085017106491259e-17,4.2968389175283213e-21,1.6080721962187122e-28,0.88129999999999997,0.0,0.0,0.0,0.0097670989567905792,0.10879815222334767,9.9999999996605002e-05,4.0885080997504074e-06,3.9317526016587326e-05,3.4268257934731094e-05,1.273860003327996e-11,4.6938467036810106e-06,7.5259243237403761e-09,8.2178683381471544e-08,5.1384143641935596e-14,6.240824195454e-16,1.0366471763494506e-08,4.024144471014055e-08,1.5005502893138092e-05,7.2312125160054966e-07,5.4223793401686236e-17,1.7824940031534125e-12,6.7728015796680795e-16,3.0177421187137743e-12,2.4225715391991505e-05,8.2809422984129665e-13,6.1154053152017188e-14,3.6137745717410813e-14,2.7316672919681896e-15,8.0435767436817718e-16,3.6055648224534626e-08,3.9953848171332153e-07,1.2427866260210234e-10,7.5499302389975084e-11,4.1630471559644683e-14,8.3449235661829248e-11,9.7888945506998538e-18,1.8568193499755004e-09,4.152814108581477e-16,2.946489848966659e-12,5.8937607203246226e-11,4.3739448119788401e-10,2.2796295732993383e-13,1.4819204024327345e-13
2.5927916968869643e-09,0.0027654538287342446,4.2014641215356774e-14,3.1969717875286459e-10,9.8426497004819923e-12,4.1357189038678855e-12,6.3328978400671555e-08,1.0846667031933431e-10,3.1155316483700008e-30,4.8910976595453672e-25,1.9506122817839175e-27,5.2966616615206897e-17,7.2226959230285196e-26,3.4890410949196744e-15,6.3372232383285884e-17,1.8580301299086878e-28,1.3138858460195985e-24,2.3311931741778287e-21,2.7951228464072015e-24,3.32783807266741e-32,3.5198931021794771e-18,1.6043362022426197e-27,8.7633329621840699e-16,4.0333724906685176e-21,4.1527154806712592e-07,3.4735906328728018e-14,7.0712797230135946e-15,1.0846848538071998e-13,3.3225329734795228e-38,9.6934060621783007e-30,7.2614163350624918e-17,4.681912072627751e-21,1.7777482101589386e-28,0.88129999999999997,0.0,0.0,0.0,0.0097648343639316557,0.10879806219886404,9.9999999996511002e-05,4.1634931149526032e-06,4.00352652980673e-05,3.4885614133708401e-05,1.2971132690111451e-11,4.7795108731655455e-06,7.5242827610390727e-09,8.3679278310308965e-08,5.2321920332326443e-14,6.3547825698277471e-16,1.0948291221569631e-08,4.1921604966887357e-08,1.5281532922795037e-05,7.4991172879632965e-07,5.6340169539484575e-17,1.8610359528464852e-12,7.1538329790364356e-16,3.2314850672968167e-12,2.4671789234932428e-05,9.0302290182332668e-13,6.6886357490626864e-14,3.994056294472873e-14,3.0565516217281237e-15,9.1003158366767253e-16,3.6735558122419022e-08,4.149741800238186e-07,1.2908016841321068e-10,7.8416724575447588e-11,4.2379751443638901e-14,8.9913973381907352e-11,1.0460878548408744e-17,1.9010069341864095e-09,4.6235283138251847e-16,3.0017700295545486e-12,6.0076591969230094e-11,4.5450544930245344e-10,2.3688149941252602e-13,1.5398961007314481e-13
2.639939464043628e-09,0.002765453629797425,4.3484750574923738e-14,3.3017889565565223e-10,1.0000440037611611e-11,4.4406702759716881e-12,6.5631310780292958e-08,1.1650066250134126e-10,3.3079161120068772e-30,-2.9921443399790931e-25,2.09955280309495e-27,5.5444225916076286e-17,7.7037024793894429e-26,3.5838675372512032e-15,6.6549376593023696e-17,2.0506894675787061e-28,1.4187824423668159e-24,2.5046124252553238e-21,3.1051813724014644e-24,3.7973508180409768e-32,3.698124342357444e-18,1.5614068588960648e-27,9.0301449774307766e-16,4.348563490037934e-21,4.3100990864851964e-07,3.6606744994231149e-14,7.5960894393839841e-15,1.1866218591003638e-13,3.6248650936138921e-38,9.8912937751454759e-30,7.6251687394055609e-17,5.0934201926753556e-21,1.9615627572095391e-28,0.88129999999999997,0.0,0.0,0.0,0.0097625702080439743,0.1087979721963999,9.9999999996416175e-05,4.2384514106968022e-06,4.0752615537133063e-05,3.5502372861355384e-05,1.3203538946961371e-11,4.8650918182536118e-06,7.5226415088129912e-09,8.5179057570610382e-08,5.3258785954536648e-14,6.4686790005959408e-16,1.1551230850005261e-08,4.3642158544933927e-08,1.555749267918481e-05,7.7718042124694829e-07,5.8504584127614787e-17,1.9415659454824269e-12,7.5487860705457591e-16,3.4558490027012087e-12,2.511776571394815e-05,9.8313181607370288e-13,7.3029817892758147e-14,4.4058683149184144e-14,3.4124760192204588e-15,1.0272394967959714e-15,3.7414811586927371e-08,4.3069784856653146e-07,1.3397125066425296e-10,8.1388583408692575e-11,4.3128612987541304e-14,9.6745500304090026e-11,1.1164620430103522e-17,1.9452352897489127e-09,5.137491465061438e-16,3.0570224110701169e-12,6.1215050880625419e-11,4.7194304188953656e-10,2.4597028816673875e-13,1.5989784795854251e-13
2.687087231200292e-09,0.002765453431830672,4.4979762526031372e-14,3.4082481983008225e-10,1.0158240758009122e-11,4.7620375616311675e-12,6.7973913540888174e-08,1.2497047968153738e-10,3.5078758387734688e-30,3.0501488179202567e-25,2.257983606007501e-27,5.7985374192541182e-17,8.2289493985559348e-26,3.6795244702747258e-15,6.9822409821399947e-17,2.2582210199012523e-28,1.5302815830198611e-24,2.6880829315071118e-21,3.4440563865812936e-24,4.3234530057224309e-32,3.8818541479183872e-18,1.5196013498806181e-27,9.2999074104334705e-16,4.6824520034829473e-21,4.4703647147545449e-07,3.8538957396803735e-14,8.1487551415285746e-15,1.2960812756447663e-13,3.9395666901474197e-38,1.0087390241871453e-29,7.9998790615541744e-17,5.5326405957281787e-21,2.1603905065418302e-28,0.88129999999999997,0.0,0.0,0.0,0.0097603064898224082,0.10879788221565581,9.9999999996320521e-05,4.3133829936474903e-06,4.1469576283002599e-05,3.6118533929500156e-05,1.3435818657932719e-11,4.9505895135119442e-06,7.5210005676023333e-09,8.6678020220829626e-08,5.4194740230145031e-14,6.5825134162555632e-16,1.2175649050181896e-08,4.5403441703881075e-08,1.5833382176260503e-05,8.0492684402713913e-07,6.0717436519054567e-17,2.0241010717573717e-12,7.9579014852769775e-16,3.6911367887690426e-12,2.5563644851367802e-05,1.0686702600642405e-12,7.9605012133489758e-14,4.8511289598344182e-14,3.8016842792686446e-15,1.1569909119907863e-15,3.8093408408250717e-08,4.4670919534415557e-07,1.3895181831383659e-10,8.4414823563823775e-11,4.3877055777257391e-14,1.0395726087161706e-10,1.1900943581943918e-17,1.9895006687325199e-09,5.6977756900605538e-16,3.1122469597857987e-12,6.2352983181224538e-11,4.8970707705766684e-10,2.5522922838278846e-13,1.6591669200868835e-13
2.7342349983569558e-09,0.002765453234832292,4.6499665635641847e-14,3.5163491508776917e-10,1.0316155412200825e-11,5.1003855208785759e-12,7.0356738217646679e-08,1.338913839065285e-10,3.7155814038765043e-30,-6.1355214614486144e-25,2.4264232653327439e-27,6.0590303369009244e-17,8.8016734209954601e-26,3.7760154879246744e-15,7.3192389223359722e-17,2.4833626906867397e-28,1.6486965730765144e-24,2.8820247429526765e-21,3.8139215477619804e-24,4.911805398334687e-32,4.0711488646287329e-18,1.4790404059813937e-27,9.572613758204785e-16,5.0358547524364973e-21,4.6335095775841076e-07,4.0533228862729056e-14,8.7301721232998667e-15,1.4134711111205167e-13,4.267198179938382e-38,1.0281666840671048e-29,8.3856671281361798e-17,6.0008872375059873e-21,2.3751423755310504e-28,0.88129999999999997,0.0,0.0,0.0,0.0097580432099604007,0.10879779225633315,9.999999999622404e-05,4.3882878704737085e-06,4.2186147086141117e-05,3.6734097151436097e-05,1.3667971677531274e-11,5.036003933709819e-06,7.5193599379462041e-09,8.8176165322021596e-08,5.512978288294759e-14,6.6962857455011209e-16,1.2821903271330219e-08,4.7205790247053397e-08,1.6109201427994534e-05,8.3315051215478868e-07,6.297912552324721e-17,2.1086583994352771e-12,8.381419306726683e-16,3.9376530579394884e-12,2.6009426669274664e-05,1.1598942475609893e-12,8.6633098967922628e-14,5.331830473625048e-14,4.2265293497142412e-15,1.3003623713747541e-15,3.877134837819349e-08,4.6300792804193355e-07,1.4402178022196472e-10,8.7495389655030125e-11,4.4625079392063741e-14,1.1156292843046983e-10,1.2670674532563327e-17,2.0337996007148156e-09,6.3076089249211046e-16,3.1674436418745315e-12,6.3490388139629131e-11,5.0779737270607775e-10,2.646582247470413e-13,1.7204608026529918e-13
2.7813827655136196e-09,0.0027654530388006044,4.8044447172405554e-14,3.626091242702112e-10,1.0473927733924305e-11,5.4562874561067947e-12,7.2779736431913908e-08,1.4327888378875363e-10,3.9311986205557882e-30,9.6737577324104841e-25,2.6054153023646008e-27,6.325924375427176e-17,9.4252794200544587e-26,3.8733452406008018e-15,7.6660370041620466e-17,2.724605649734761e-28,1.7743511775711105e-24,3.0868690327237522e-21,4.2170773425676054e-24,5.56851971785087e-32,4.266074844185522e-18,1.4393947444438053e-27,9.8482593677668714e-16,5.4094884779821949e-21,4.7995308861983683e-07,4.2590232478305931e-14,9.3412450618763114e-15,1.5392137555015813e-13,4.6083163039163981e-38,1.0474097391641383e-29,8.7826525300425657e-17,6.4995110919353001e-21,2.6067663807040297e-28,0.88129999999999997,0.0,0.0,0.0,0.0097557803691501951,0.10879770231813375,9.9999999996126693e-05,4.4631660478490252e-06,4.2902327498029736e-05,3.7349062341920672e-05,1.389999786059061e-11,5.1213350538189627e-06,7.5177196203827939e-09,8.9673491937369507e-08,5.6063913638956576e-14,6.8099959171887486e-16,1.3490350010713065e-08,4.9049539520565579e-08,1.6384950448378605e-05,8.6185094059206457e-07,6.5290049404973633e-17,2.1952549733004666e-12,8.8195790683739965e-16,4.1957041396872759e-12,2.6455111189526153e-05,1.2570665449045138e-12,9.4135820719042738e-14,5.8500400680986859e-14,4.6894758095024463e-15,1.4585004688587548e-15,3.9448631290172864e-08,4.7959375402902245e-07,1.4918104515046087e-10,9.0630226236833909e-11,4.5372683345141669e-14,1.1957640453501306e-10,1.3474642863970482e-17,2.078128872769463e-09,6.9703796204976745e-16,3.2226124219955467e-12,6.4627265027454879e-11,5.2621374654008407e-10,2.7425718184483048e-13,1.7828595070441626e-13
2.8285305326702834e-09,0.002765452843733921,4.9614096207474909e-14,3.7374742030738937e-10,1.0631842635728332e-11,5.8303251649034976e-12,7.5242858939512489e-08,1.5314873364818519e-10,4.1548928398686227e-30,-1.6085387650443919e-24,2.7955290776495751e-27,6.5992432033456069e-17,1.0103332441431348e-25,3.9715192624113084e-15,8.0227406252123919e-17,2.9871228928676047e-28,1.9075798406475642e-24,3.3030582855636501e-21,4.6559563779761671e-24,6.300185187783299e-32,4.4666984802259821e-18,1.4011150653977446e-27,1.0126841384691049e-15,5.8042604686457035e-21,4.9684258509482899e-07,4.4710629276788598e-14,9.9828878318503454e-15,1.673746219202279e-13,4.963475041617957e-38,1.0664662220281761e-29,9.1909546966140607e-17,7.0299005369733606e-21,2.8562485139035787e-28,0.88129999999999997,0.0,0.0,0.0,0.0097535179680827856,0.10879761240076086,9.9999999996028518e-05,4.5380175324515389e-06,4.3618117071216811e-05,3.7963429317175061e-05,1.4131897062288744e-11,5.2065828490134265e-06,7.5160796154493382e-09,9.1169999132260077e-08,5.699713222639915e-14,6.9236438603419327e-16,1.4181344813813344e-08,5.0935024412380313e-08,1.6660629251423682e-05,8.9102764424649594e-07,6.7650605883260502e-17,2.2839078151099653e-12,9.2726197512929356e-16,4.4655979901310094e-12,2.6900698433772571e-05,1.3604566960609295e-12,1.0213550575270072e-13,6.4079009587331782e-14,5.1931023377971804e-15,1.6326249500817855e-15,4.0125256939217858e-08,4.9646638035987385e-07,1.5442952176339589e-10,9.38192778043501e-11,4.6119867251925755e-14,1.2801181824758114e-10,1.431368119294302e-17,2.1224855105963329e-09,7.6896415311536171e-16,3.2777532672523777e-12,6.5763613117359299e-11,5.4495601607310604e-10,2.8402600416150791e-13,1.8463624123708842e-13
2.8756782998269472e-09,0.0027654526496305692,5.1208597491764999e-14,3.8504970540615918e-10,1.0789677792217279e-11,6.2230899926063712e-12,7.7746056743404996e-08,1.6351696488647395e-10,4.3868297654152585e-30,-5.338698987852185e-25,2.9973645497830977e-27,6.8790086794778369e-17,1.0839610292000519e-25,4.0705442497123033e-15,8.3894551154307622e-17,3.2694663315505685e-28,2.0487293601898503e-24,3.5310480098210295e-21,5.1331470694672918e-24,7.1139624889475385e-32,4.6730862562251583e-18,1.3638680526298251e-27,1.0408358931643559e-15,6.220923622527031e-21,5.1401916812044358e-07,4.689506688081618e-14,1.0656024496777238e-14,1.8175223427791726e-13,5.3332251690227743e-38,1.0853362974450681e-29,9.6106929613901788e-17,7.5934867247475477e-21,3.1246187570761439e-28,0.88129999999999997,0.0,0.0,0.0,0.0097512560074478529,0.10879752250391792,9.9999999995929503e-05,4.6128423309644556e-06,4.433351535935574e-05,3.8577197895075998e-05,1.4363669138160455e-11,5.2917472946961598e-06,7.5144399236820601e-09,9.2665685974399372e-08,5.792943837600824e-14,7.0372295041602758e-16,1.4895242149174481e-08,5.2862579290876285e-08,1.6936237851162484e-05,9.206801379649739e-07,7.0061192058369306e-17,2.3746339205031221e-12,9.7407797085803613e-16,4.7476443236919595e-12,2.7346188423450977e-05,1.4703419440092148e-12,1.1065514849899622e-13,7.0076435976443895e-14,5.7401196822354219e-15,1.8240420133337218e-15,4.0801225122180385e-08,5.1362551373439372e-07,1.5976711861469462e-10,9.7062488785755124e-11,4.6866630636752437e-14,1.3688355531077327e-10,1.5188625464613048e-17,2.166866788797599e-09,8.4691412429428162e-16,3.3328661430527474e-12,6.6899431681181565e-11,5.6402399860090756e-10,2.9396459606901793e-13,1.9109688970064423e-13
2.922826066983611e-09,0.0027654524564888617,5.2827938403566509e-14,3.9651592496084219e-10,1.094757891291979e-11,6.6351797548616283e-12,8.0289280209991321e-08,1.7439979707597547e-10,4.6271748993371882e-30,-2.4751578706013917e-24,3.2115435483052744e-27,7.1652439006646523e-17,1.1638024640656898e-25,4.1704275589076097e-15,8.7662858205068637e-17,3.5750145478661697e-28,2.1981551949975034e-24,3.771302814578762e-21,5.6513500093627072e-24,8.0174336074702859e-32,4.8853047516781145e-18,1.3279042668534802e-27,1.0692812432340328e-15,6.6603695468740133e-21,5.3148255856751923e-07,4.9144183944228749e-14,1.1361585890508415e-14,1.9710076941913348e-13,5.718115930049945e-38,1.1040213387562924e-29,1.0041986663682682e-16,8.1917304175695598e-21,3.4129380921417268e-28,0.88129999999999997,0.0,0.0,0.0,0.0097489944879340946,0.10879743262730954,9.9999999995829608e-05,4.6876404500744616e-06,4.5048521916945778e-05,3.9190367894629788e-05,1.4595313944013091e-11,5.3768283664261877e-06,7.5128005456164433e-09,9.4160551533240636e-08,5.8860831820225317e-14,7.1507527779760817e-16,1.5632395750605715e-08,5.4832538168840166e-08,1.7211776261642543e-05,9.5080793655406559e-07,7.2522204606526426e-17,2.4674502672478666e-12,1.0224296862504439e-15,5.0421539871435516e-12,2.7791581179869301e-05,1.5870048080161115e-12,1.1971820015761765e-13,7.6515589720005545e-14,6.3333311534107234e-15,2.0341202522867212e-15,4.1476535637155232e-08,5.310708606119714e-07,1.6519374418361591e-10,1.0035980356384734e-10,4.7612973090373016e-14,1.4620617588334008e-10,1.6100313887199251e-17,2.2112701353575077e-09,9.3127619343098535e-16,3.3879510158866843e-12,6.803471999525632e-11,5.8341751127080244e-10,3.0407286186196276e-13,1.9766783388213714e-13
2.969973834140275e-09,0.0027654522643071255,5.4472100649974712e-14,4.0814593338494125e-10,1.1105327598896805e-11,7.0672015005330255e-12,8.2872479839374929e-08,1.8581371901729824e-10,4.8760812553273537e-30,-7.0981384978384356e-25,3.4387199242214234e-27,7.4579703990878628e-17,1.2502712806989878e-25,4.2711776198463959e-15,9.1533381459880968e-17,3.9018649366097407e-28,2.3562253697875959e-24,4.0243004970203164e-21,6.2134303940898093e-24,9.0188024723183009e-32,5.1034207049789906e-18,1.2927923441554317e-27,1.0980204147087711e-15,7.1233740023632475e-21,5.4923247721241377e-07,5.1458606378749716e-14,1.2100512439969901e-14,2.1346848029669406e-13,6.1186927169310267e-38,1.1225211330112184e-29,1.0484955193911105e-16,8.8261350582595926e-21,3.7223125086872684e-28,0.88129999999999997,0.0,0.0,0.0,0.0097467334102289346,0.1087973427706406,9.9999999995728858e-05,4.7624118964732198e-06,4.5763136299547348e-05,3.9802939136461017e-05,1.4826831335996931e-11,5.4618260399862768e-06,7.5111614817869938e-09,9.5654594880461726e-08,5.9791312293941217e-14,7.2642136112905927e-16,1.6393158298854089e-08,5.6845234548796927e-08,1.7487244496932598e-05,9.8141055476314619e-07,7.5034039596677861e-17,2.5623738074635948e-12,1.072340851640244e-15,5.3494394097063642e-12,2.8236876724159283e-05,1.7107353829311834e-12,1.2934876791877403e-13,8.3420254494717978e-14,6.975674251684495e-15,2.2643198828831483e-15,4.2151188284018232e-08,5.4880212710808578e-07,1.7070930684254029e-10,1.0371116645647411e-10,4.8358894139974247e-14,1.5599448972319367e-10,1.7049587857907953e-17,2.2556931891892179e-09,1.022458578410854e-15,3.4430078511162684e-12,6.9169477333909879e-11,6.0313637101713696e-10,3.1435070572396687e-13,2.0434901149647931e-13
3.0171216012969387e-09,0.002765452073083683,5.6141063107549546e-14,4.1993953942598661e-10,1.126289810674658e-11,7.5197702881084743e-12,8.5495605704981482e-08,1.977754535018208e-10,5.1337036236138108e-30,6.7395901834110386e-25,3.6795766500596859e-27,7.7572106297669323e-17,1.3437999326502073e-25,4.3728037017453063e-15,9.5507176044620792e-17,4.2498751239927062e-28,2.5233190968821586e-24,4.2905305658617591e-21,6.8224027049048919e-24,1.0126847874184871e-31,5.3275010239376628e-18,1.2583082612463989e-27,1.1270537898271558e-15,7.6107754787756946e-21,5.6726864474970254e-07,5.3838949151543437e-14,1.2873752774893633e-14,2.3090512212012984e-13,6.5354980811542696e-38,1.1408349811722436e-29,1.093971805006429e-16,9.498241730264868e-21,4.0538882255419899e-28,0.88129999999999997,0.0,0.0,0.0,0.0097444727750186731,0.10879725293361699,9.9999999995627228e-05,4.8371566768567255e-06,4.647735806368082e-05,4.0414911442605705e-05,1.5058221170571371e-11,5.5467402913542532e-06,7.5095227327273504e-09,9.7147815089730006e-08,6.072087953418214e-14,7.3776119337561319e-16,1.7177881556169736e-08,5.8901001487154518e-08,1.7762642571119856e-05,1.0124875072926877e-06,7.759709256571199e-17,2.6594214708485013e-12,1.123835143165067e-15,5.6698143413394829e-12,2.8682075077312054e-05,1.8418303905869224e-12,1.3957153307669657e-13,9.0814985204715437e-14,7.6702057588671133e-15,2.5161843174798665e-15,4.2825182864198473e-08,5.6681901903954085e-07,1.7631371487113293e-10,1.0711652172513415e-10,4.9104393346034068e-14,1.6626352362640268e-10,1.8037291555699246e-17,2.3001337601025751e-09,1.1208873325752674e-15,3.4980366144599438e-12,7.0303702970871149e-11,6.2318039458883231e-10,3.2479803174204863e-13,2.1114036019578476e-13
3.0642693684536025e-09,0.002765451882816857,5.7834806480817636e-14,4.3189658262363119e-10,1.1420524974552485e-11,7.9935094701936853e-12,8.8158607298710013e-08,2.1030196610346778e-10,5.4001912136720629e-30,-1.6265846586493526e-25,3.9348280175718613e-27,8.0629867124442246e-17,1.444840185612431e-25,4.4753159298232733e-15,9.9585298769517198e-17,4.622410082962208e-28,2.6998274759978208e-24,4.5704949499676554e-21,7.4814428928169789e-24,1.1350978437002455e-31,5.5576128250996313e-18,1.2246933906296584e-27,1.1563819091463668e-15,8.1235184468392613e-21,5.8559078178949312e-07,5.6285816007384377e-14,1.3682263892875446e-14,2.4946203776360197e-13,6.9690708388321553e-38,1.1589584636271785e-29,1.140639490757861e-16,1.0209631102239346e-20,4.4088543108623298e-28,0.88129999999999997,0.0,0.0,0.0,0.0097422125829883383,0.10879716311594557,9.9999999995524703e-05,4.9118747979254812e-06,4.7191186766945113e-05,4.1026284636569011e-05,1.5289483304544354e-11,5.6315710967110035e-06,7.5078842989701978e-09,9.8640211236951259e-08,6.1649533280197143e-14,7.4909476751950147e-16,1.7986916328701614e-08,6.1000171574924382e-08,1.8037970498310723e-05,1.0440383087932416e-06,8.0211758496531477e-17,2.7586101637084081e-12,1.1769361803273278e-15,6.0035938449911222e-12,2.9127176260185518e-05,1.9805934708958296e-12,1.5041177650856332e-13,9.8725149006932871e-14,8.4201089645079358e-15,2.7913470401487129e-15,4.3498519180741565e-08,5.851212419135426e-07,1.8200687645285477e-10,1.1057581357286206e-10,4.9849470322996256e-14,1.7702852967215676e-10,1.9064272042745685e-17,2.3445898225695167e-09,1.2270075806933457e-15,3.5530372734086499e-12,7.1437396184712853e-11,6.43549398541662e-10,3.3541474390256872e-13,2.1804181756673594e-13
