Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711)
4.2162143924141774e-13,0.0019100873448145296,1.7072876331534317e-25,7.8153366996087019e-21,2.2902750752729272e-18,1.7072756953459094e-25,5.7346669446211811e-17,2.1851035196756606e-26,9.6441250988434411e-51,3.2027246794902581e-44,4.272252864204707e-42,1.8247151455134878e-38,3.7953528324964145e-35,4.0200486035632661e-22,2.8939027287132882e-32,8.0335273997290489e-47,3.136679503546495e-42,7.1477291731852594e-34,1.6122603080369413e-43,4.9692860702211548e-84,3.944935648645381e-59,1.6135976449666991e-59,9.4851267797669557e-72,1.1720466705937998e-51,1.0214821335537622e-55,2.0175948867419633e-49,3.2382681070333929e-42,1.2303260739483584e-30,2.6807634985619762e-63,3.5725412187237333e-69,9.5931063581917522e-63,8.1061272944167797e-63,3.7953205935475164e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899994285749672,0.10880299999950324,0.0001,2.7295287487955755e-11,2.676236193228198e-10,2.6752848743780299e-10,3.397535066331037e-16,2.9588383254331611e-13,8.4809439650497401e-12,2.0047184619330158e-13
5.006755149449922e-13,0.001910087344814147,2.405980014330678e-25,1.1013694175879262e-20,2.717961342305083e-18,2.4059601439457301e-25,7.0261031212600012e-17,3.1514403381664351e-26,1.3595206300834806e-50,9.2924965474789131e-44,6.0231205935446677e-42,2.5723913490972638e-38,4.5065761581392865e-35,4.7737881258560814e-22,4.079916425163213e-32,1.3329818454729053e-46,5.2045745896362744e-42,1.0077096193732686e-33,2.6784291514531042e-43,8.2053991811288785e-84,5.5230641941282143e-59,2.2602601264197121e-59,1.5655428658762412e-71,1.6409111774531196e-51,1.9630000206153434e-55,3.3496859879472317e-49,4.5652053902762528e-42,2.0408186919000429e-30,4.4476048640059466e-63,5.9043157626239533e-69,1.5830691278649337e-62,1.5782270757579074e-62,8.5909134784515345e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899993214445533,0.10880299999930301,0.0001,3.2413156635563772e-11,3.1776166364580424e-10,3.1762442089910999e-10,4.0344136661355957e-16,4.170498541717499e-13,1.0059274686860115e-11,2.7947666665386963e-13
5.797295906485666e-13,0.0019100873448137023,3.2239345328213421e-25,1.4757989963467674e-20,3.1450992675048785e-18,3.223903832711013e-25,8.3857942055747579e-17,4.319448663280597e-26,1.8222891034986709e-50,-2.5065766424538681e-43,8.0741084024618864e-42,3.4482043816430071e-38,5.2176712971389733e-35,5.5275212711082455e-22,5.4692403189700515e-32,2.0548756253697605e-46,8.0231276734066141e-42,1.3508624271343934e-33,4.1339721746819191e-43,1.2693377168486024e-83,7.5448884218567565e-59,3.0814732954019829e-59,2.4197404615540632e-71,2.2415983788871696e-51,3.4356212253999681e-55,5.1656482252327105e-49,6.1195049437341772e-42,3.1450902237783689e-30,6.8554767315383801e-63,9.1307651895466419e-69,2.4463511612897527e-62,2.7922961178974766e-62,1.733825652605264e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899992143178673,0.10880299999907003,0.0001,3.7531025507697807e-11,3.67887692304457e-10,3.6769963081058834e-10,4.6711396204772355e-16,5.5893765518107131e-13,1.1633882761973753e-11,3.7049607935543731e-13
7.378377420557155e-13,0.0019100873448126287,5.2170861151441094e-25,2.388190683540909e-20,3.9977325942217078e-18,5.217023433980128e-25,1.1309853679217966e-16,7.2992180336233242e-26,2.9507304958127273e-50,-2.2378695907462145e-41,1.3076415774973599e-41,5.5861818824552889e-38,6.6394770970774286e-35,7.0349684055500457e-22,8.8578132348036954e-32,4.1834450548834684e-46,1.6333779076996909e-41,2.1878149863705186e-33,8.4363686495413251e-43,3.0834746451608496e-83,2.3230364970439858e-58,9.0106597123771489e-59,5.8103005543106971e-71,6.9017784687121162e-51,8.6247113428715851e-55,1.052094091629266e-48,9.9100725557308148e-42,6.3991490748899676e-30,1.3953677175143361e-62,2.1576900864634129e-68,5.8730303143732539e-62,7.1334817809657104e-62,5.540963379212113e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899990000756409,0.10880299999850736,0.0001,4.7766762425549876e-11,4.6810516965680891e-10,4.6778793245639252e-10,5.9441522297061526e-16,9.0482612401381338e-13,1.4771962196762928e-11,5.8711165170483505e-13
8.959458934628644e-13,0.001910087344811312,7.685532176817324e-25,3.5181547414402217e-20,4.8481806224206357e-18,7.6854206680010396e-25,1.4506650831810799e-16,1.1210886986767079e-25,4.3495661481918439e-50,3.2310712462542208e-40,1.9279111892741553e-41,8.1995197234207515e-38,8.0607704144807896e-35,8.5423899525164323e-22,1.3059609550187993e-31,7.4295846665540562e-46,2.9007591555788058e-41,3.2256275974650533e-33,1.5018127914916807e-42,-3.4279705438557899e-83,-1.633319153257596e-57,-5.850906514136752e-58,-5.4517823641751893e-71,-4.8526172442422962e-50,1.8168812137525023e-54,1.8688751877698626e-48,1.4609707755519122e-41,1.1357875966748583e-29,2.4775534574361072e-62,-1.4067878098061803e-68,-5.5361403592926891e-62,1.5224917181057752e-61,1.4092474170429073e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899987858482169,0.10880299999781859,0.0001,5.8002498241524972e-11,5.6827924443140377e-10,5.6779350916867943e-10,7.2166134581317304e-16,1.3334324478110853e-12,1.7895251704182787e-11,8.4712550793987716e-13
1e-12,0.0019100873448097638,9.568779460135865e-25,4.380236259756337e-20,5.4066878087241556e-18,9.5686247778547788e-25,1.6759238374672546e-16,1.4338095140165398e-25,5.4176131445423412e-50,-2.4747748666236223e-39,2.4016153099262319e-41,1.0501265483577227e-37,8.995872174411995e-35,9.5344399472021835e-22,1.6268599884984655e-31,1.0298452948039625e-45,4.0208278495661044e-41,4.0182243883948279e-33,2.0850045168784254e-42,8.4640791429888006e-82,1.7018764016916238e-56,6.169624727336735e-57,1.5084438669639107e-69,5.0563019223362383e-49,2.7817554904644287e-54,2.5907610140976485e-48,1.8198502068767212e-41,1.5737449237162081e-29,3.4337324718373655e-62,5.0589586474387278e-67,1.5264622059997048e-60,2.3461673645006723e-61,2.4051009386775033e-72,0.88129999999999997,0.0,0.0,0.0,0.009889998644868947,0.10880299999729806,0.0001,6.4738838149036674e-11,6.3418363227999103e-10,6.3356408343934524e-10,8.0537639430684305e-16,1.6605797565327627e-12,1.9942716002862247e-11,1.0403986252168365e-12
1.0540540448700133e-12,0.0019100873448097638,1.0627997490378746e-24,4.86510741409725e-20,5.6964492182103594e-18,1.0627816486446371e-24,1.7975980204501572e-16,1.6146291979403339e-25,6.0186157383355889e-50,-5.6364288441501285e-39,2.6682128522541226e-41,1.1955288712238443e-37,9.4815514422745769e-35,1.00497858580513e-21,1.8074615580015002e-31,1.2047203053068426e-45,4.7035726205479675e-41,4.4642968290712535e-33,2.441015872599904e-42,1.8216593091593187e-81,3.7882757418834503e-56,1.3725479285400189e-56,3.2380088699473596e-69,1.1255027625383039e-48,3.4118629290383476e-54,3.0308024132054275e-48,2.0218131611858752e-41,1.8406083781412525e-29,4.0165011831086675e-62,1.0805424291888528e-66,3.276948292258653e-60,2.8856700990597552e-61,3.0991663089980337e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899985716355224,0.10880299999700697,0.0001,6.8238232955638158e-11,6.6841307348126622e-10,6.6771648419402789e-10,8.4885634100067816e-16,1.8446333823571588e-12,2.1003824288312457e-11,1.1473807913276999e-12
1.2121621962771622e-12,0.0019100873448079842,1.4043232594640171e-24,6.4284767405090936e-20,6.5425441291702083e-18,1.4042957686164832e-24,2.1717639989750768e-16,2.2196336140350215e-25,7.9577019047463586e-50,1.0887998152577353e-37,3.528539717386485e-41,4.1752023005292085e-38,1.0901820370492084e-34,1.1557156073253787e-21,2.3902816901933858e-31,1.8285707134417184e-45,7.139170955303149e-41,5.9038190731971825e-33,3.7139628003570941e-42,-3.9052719471461993e-80,-8.3343743327247462e-55,-3.0088207077430208e-55,-6.9156898053971988e-68,-2.4761559016944363e-47,5.897100853129292e-54,4.6006348970959545e-48,2.6735069202153092e-41,2.792063900744534e-29,6.0950181786450349e-62,-2.2857442742756043e-65,-6.9997259649922638e-59,5.0214148457748119e-61,6.1516296367415213e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899983574374864,0.10880299999607548,0.0001,7.8473966567905441e-11,7.6850950239457105e-10,7.6755697849480516e-10,9.7600382353156361e-16,2.4383079676088775e-12,2.4097751281416305e-11,1.4850319103793146e-12
1.370270347684311e-12,0.0019100873448059817,1.7930026826717205e-24,8.207708520238112e-20,7.3864709244032501e-18,1.792962997893494e-24,2.5731434323280138e-16,2.9450053970073053e-25,1.0166652295957766e-49,-2.4149404050228875e-36,4.5088850889086369e-41,2.6074034742310634e-36,1.2321577383876846e-34,1.3064500554306228e-21,3.0544199243139774e-31,2.6387462756437839e-45,1.0302152335103017e-40,7.5441907646353045e-33,5.3724505993883753e-42,9.9870413535044768e-79,2.0928853787576969e-53,7.539481339775761e-54,1.7689411550215268e-66,6.2179958270321067e-46,9.5628681706698223e-54,6.6393577022824946e-48,3.4160253232119547e-41,4.0266662431826853e-29,8.7934825214385741e-62,5.8368517219834153e-64,1.7904182087540937e-57,8.1388560693254659e-61,1.128531743416848e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899981432540394,0.10880299999502677,0.0001,8.870969907834257e-11,8.6857106461360234e-10,8.6731510944850751e-10,1.1031070118580905e-15,3.1143388283252664e-12,2.7177101618241078e-11,1.8575454198827979e-12
1.5934862429129616e-12,0.0019100873448027814,2.4217873586469733e-24,1.1086054016961073e-19,8.5742399048852094e-18,2.42172499156331e-24,3.1861005894529046e-16,4.1912313922502637e-25,1.3744338339906564e-49,-1.0389319830386933e-36,6.0972450464642906e-41,1.2991573894610928e-36,1.4325108455204859e-34,1.5192514229676519e-21,4.1304846441711489e-31,4.1463015801287129e-45,1.6187623152838041e-40,1.0201989657527197e-32,8.4708038549426631e-42,1.7046440450972274e-78,5.3887311860299049e-53,1.9366069093246185e-53,2.9477345309151463e-66,1.6010006265915635e-45,1.7393353100976541e-53,1.0432990825365519e-47,4.6188826734387297e-41,6.3216300398484108e-29,1.3812780778338648e-61,1.014182369882841e-63,2.9826072472200714e-57,1.4838082217481694e-60,2.395139632866852e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899978408961697,0.10880299999335136,0.0001,1.0316042713203988e-10,1.0097823605626933e-09,1.0080128894742795e-09,1.2824806373600428e-15,4.2087386402280967e-12,3.1499820448239688e-11,2.438312475680973e-12
1.8167021381416122e-12,0.0019100873447991567,3.1439851600736821e-24,1.4392010485022629e-19,9.7577139871365423e-18,3.1438927976221307e-24,3.8532051231321862e-16,5.7204083209786336e-25,1.7859083757439321e-49,4.3437330828372469e-36,7.9247890551875752e-41,-4.0055581901912865e-36,1.6327620080858655e-34,1.732047642475546e-21,5.3686225180094111e-31,6.1410733488661855e-45,2.3974982365466781e-40,1.32600965960688e-32,1.2589121189971353e-41,8.2795821527277674e-77,5.7653278674528408e-52,2.0454748396933652e-52,1.510201360525458e-64,1.7128881010381987e-44,2.9290131941419462e-53,1.5452664125098964e-47,6.0026404047569758e-41,9.354710561319954e-29,2.0451281655327027e-61,5.0864369476070696e-62,1.528625956713494e-55,2.4178963141845237e-60,4.6123450569298849e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899975385670531,0.10880299999145364,0.0001,1.1761115298968817e-10,1.1509349279901874e-09,1.1485470658625802e-09,1.461779654893822e-15,5.4667280054946455e-12,3.579381252225092e-11,3.0777994625712613e-12
2.039918033370263e-12,0.0019100873447951193,3.9592594584117817e-24,1.8124036953187539e-19,1.0936908656205531e-17,3.9591287792505395e-24,4.5744023892924315e-16,7.5581044289953762e-25,2.2510406089738314e-49,-9.7680265694274364e-39,9.991498502273986e-41,4.3607467494361713e-37,1.8329112777715434e-34,1.9448387041135906e-21,6.7688296712198662e-31,8.6910697595195347e-45,3.392962346685453e-40,1.6718501936529925e-32,1.7877516322754895e-41,1.1978185796090188e-76,5.5360676857316443e-52,1.9647314565856531e-52,2.1794858420759499e-64,1.6447745355345328e-44,4.6460777876129984e-53,2.1869482888730736e-47,7.5672237828226303e-41,1.3227455363429616e-28,2.8933773860030577e-61,7.4877165683079126e-62,2.206134208754318e-55,3.9086828577028607e-60,8.2337272610995183e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899972362664988,0.10880299998933952,0.0001,1.3206187665132897e-10,1.2920343347931003e-09,1.2889179662341825e-09,1.6410111378435081e-15,6.8879793096252658e-12,4.0059268088244299e-11,3.7704384772590615e-12
2.2631339285989135e-12,0.0019100873447906782,4.8672728362818248e-24,2.228058883922962e-19,1.2111839433420857e-17,4.8670945085046259e-24,5.3496375241772352e-16,9.7302431552720299e-25,2.7697820302940351e-49,4.2710667194712164e-36,1.2297354596911921e-40,-3.7464510400248289e-36,2.0329587065577953e-34,2.1576245987866711e-21,8.3311021615360728e-31,1.1864679030677511e-44,4.6318404262097108e-40,2.0577195881654382e-32,2.4488682247852287e-41,-2.7993550666468806e-77,-1.9052934182192123e-51,-6.7269577037697681e-52,-3.6911437326188587e-65,-5.6606571215152064e-44,7.0266773859293139e-53,2.9855501364667976e-47,9.312557649100155e-41,1.8041642181088001e-28,3.9486020653796428e-61,-1.1937739438006107e-62,-3.7316663582095559e-56,6.4167547302000399e-60,1.3834718273400024e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899969339943123,0.10880299998701436,0.0001,1.4651259811700432e-10,1.4330856796298173e-09,1.4291259194883096e-09,1.8201815634785552e-15,8.4721636596923832e-12,4.4296377294888067e-11,4.51113085567422e-12
2.486349823827564e-12,0.001910087344785845,5.8676899196608616e-24,2.6860130914772214e-19,1.3282521746109407e-17,5.8674536068913847e-24,6.1788559085573913e-16,1.2262933477512484e-24,3.3420842832223507e-49,-1.4356973213175798e-35,1.4842338603515163e-40,1.4990068470729216e-35,2.2329043462687051e-34,2.3704053182317032e-21,1.0055436068556619e-30,1.5730131354368896e-44,6.1407545079057386e-40,2.4836168704454983e-32,3.2576967079789179e-41,6.0044222790863902e-76,3.6713999714407544e-51,1.2978778794509279e-51,1.1176736414057746e-63,1.0907787847982253e-43,1.0223224389696309e-52,3.958236796625181e-47,1.1238567082715213e-40,2.3898435001436818e-28,5.2332946976715435e-61,3.6455075044154192e-61,1.1313735347606607e-54,8.1798850647201514e-60,2.2134970463565498e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899966317503099,0.10880299998448312,0.0001,1.6096331738675561e-10,1.5740935416754809e-09,1.5691712530781155e-09,1.9992967491237335e-15,1.0218953608803795e-11,4.8505328538564398e-11,5.2952974176426558e-12
2.7095657190562146e-12,0.0019100873447806248,6.9601758195820993e-24,3.1861130171909806e-19,1.4448970999278859e-17,6.9598701824944092e-24,7.0620029087833485e-16,1.5182553670378602e-24,3.9678989330850312e-49,4.3759037409033604e-35,1.7626431685987803e-40,-4.3007292821744936e-35,2.4327482488279674e-34,2.5831808548575678e-21,1.1941827424956958e-30,2.0355789462670861e-44,7.9463762938530485e-40,2.9495410576565381e-32,4.2298816880603249e-41,-2.0373304089282286e-75,-1.4365237378418178e-50,-5.0742775408268517e-51,-3.7813862964165738e-63,-4.2679349275142522e-43,1.4403772474134792e-52,5.1222056524868705e-47,1.334517701911282e-40,3.0898844719798617e-28,6.7699620428960266e-61,-1.2254727831881838e-60,-3.8274410862186925e-54,1.5070841926201144e-59,3.400896164787288e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899963295343007,0.1088029999817503,0.0001,1.7541403446062445e-10,1.7150620797410414e-09,1.7090542945103771e-09,2.1783619780783532e-15,1.2128021656443609e-11,5.2686309383082712e-11,6.1187793477130988e-12
2.932781614284865e-12,0.0019100873447750286,8.1443979749696467e-24,3.728206425908723e-19,1.5611202490845936e-17,8.1440106782254015e-24,7.9990241848201103e-16,1.8515641891094239e-24,4.6471777368758023e-49,-1.738766833176518e-34,2.0649615089642987e-40,1.7475722774867285e-34,2.632490465954071e-34,2.7959512017603327e-21,1.3990272295288738e-30,2.5809796998105225e-44,1.0075290198553569e-39,3.4554911764234253e-32,5.3812180785816231e-41,7.9053606166282803e-75,5.7899975899357683e-50,2.0449154612191199e-50,1.4677691525368677e-62,1.7202175149186396e-42,1.9752421390659682e-52,6.4945983158307866e-47,1.5632312703290154e-40,3.9143183601504724e-28,8.5810074510395897e-61,4.7505112402132748e-60,1.485695573531145e-53,6.6386349918542604e-60,5.050635834300275e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899960273461079,0.10880299997881995,0.0001,1.8986474933865165e-10,1.8559950246268823e-09,1.8487753695567228e-09,2.3573819899024251e-15,1.4199042037205522e-11,5.6839505496197047e-11,6.9778458415347154e-12
3.3792134047421663e-12,0.001910087344762731,1.0786724083172655e-23,4.9377662510942265e-19,1.792307323013608e-17,1.0786132487047594e-23,1.0034472296914012e-15,2.6529652525462196e-24,6.1659345962635966e-49,-8.8145579686181939e-33,2.7413177522106021e-40,8.8157263504624528e-33,3.0316700510937084e-34,3.2214763013492156e-21,1.8573306703970561e-30,3.9475917613379056e-44,1.5409512877578342e-39,4.5874652894921811e-32,8.2855351854896888e-41,2.5548349255868304e-73,2.4243624964252813e-48,8.5582531610371498e-49,4.6961490567184431e-61,7.2028196283175833e-41,3.4768299217408437e-52,9.9333406601977354e-47,2.0747861861708514e-40,5.9763891274201639e-28,1.3115861678974814e-60,1.5205655165542776e-58,4.7533922713290347e-52,-4.0854160481950738e-58,1.0253938755643911e-69,0.88129999999999997,0.0,0.0,0.0,0.009889995423052406,0.10880299997238123,0.0001,2.1876617250734505e-10,2.1377674523466921e-09,2.1277329229427275e-09,2.7153032805216772e-15,1.8825637371894105e-11,6.5063281643865427e-11,8.7894150192999116e-12
3.7597401629200405e-12,0.0019100873447511178,1.3325632633183024e-23,6.0999852939548847e-19,1.9880471595664465e-17,1.3324818874946417e-23,1.1939064247868462e-15,3.4913759305391875e-24,7.6288718720509416e-49,-8.241152162216344e-32,3.3933094999861875e-40,8.2412964424965607e-32,3.3715996365180729e-34,3.5841663022305507e-21,2.2991466256834491e-30,5.4365184236987971e-44,2.1220933604885607e-39,5.6787164854136993e-32,1.147509085083415e-40,4.4568083014438501e-72,3.2968719767278768e-47,1.1633930992680494e-47,8.223116043866715e-60,9.7950592046363915e-40,5.3233284817163387e-52,1.3679791966512105e-46,2.5677606502822569e-40,8.2182011477910915e-28,1.8052621767936747e-60,2.6834971854674423e-57,8.3234945086083962e-51,-5.9190066954112186e-57,1.747860308046739e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899949080544277,0.10880299996630034,0.0001,2.434009812390667e-10,2.3778586462555377e-09,2.3650005445395092e-09,3.0202789923265193e-15,2.3277667700255806e-11,7.1986953989302126e-11,1.0417760708564849e-11
4.140266921097915e-12,0.0019100873447384893,1.6126638084203431e-23,7.3821826438229805e-19,2.1825819626506032e-17,1.6125552827341909e-23,1.3999484359159658e-15,4.4871386531525606e-24,9.2465258164287251e-49,5.464712630704789e-31,4.1147590961947227e-40,-5.4646949530030381e-31,3.711234414106065e-34,3.9468411468690025e-21,2.7880525653299818e-30,7.2594811264158091e-44,2.8335507461900613e-39,6.8862762822581809e-32,1.5408680207588397e-40,-9.8212176312382601e-72,-1.5725044282114194e-46,-5.5458024987739648e-47,-1.8131948657019824e-59,-4.6719357265530573e-39,7.8229917493722328e-52,1.8266434424270873e-46,3.1130967356382583e-40,1.0957362378131641e-27,2.4091920331756271e-60,-5.5458582768422558e-57,-1.8351204684325662e-50,2.8528612217988524e-56,2.8295813497170146e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899943931347756,0.10880299995968847,0.0001,2.6803578358986243e-10,2.6178850341842285e-09,2.6018018974610242e-09,3.3251723754025552e-15,2.8195925948651388e-11,7.8832371957820548e-11,1.2110887299842122e-11
4.520793679275789e-12,0.00191008734472487,1.9188126517359596e-23,8.7836195036521923e-19,2.375919155386365e-17,1.9186715592076295e-23,1.6215466331035118e-15,5.6540829873276705e-24,1.1018657975223295e-48,-6.4497167952699823e-30,4.9056571972531808e-40,6.4497186754692257e-30,4.0505746396189483e-34,4.3095008084059585e-21,3.3240467096171205e-30,9.449260673608947e-44,3.6884973829813307e-39,8.2101398543024378e-32,2.0170169212659993e-40,2.9087336804670877e-70,2.5063285727678598e-45,8.8367935567785129e-46,5.3357056602073386e-58,7.4463421479064596e-38,1.1114201487907915e-51,2.3778228467460874e-46,3.7107574932733443e-40,1.4242550803525921e-27,3.1346151853226024e-60,1.740858376321074e-55,5.4008001934922386e-49,-4.5341279730761584e-55,4.3905617191767636e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899938782925651,0.10880299995255732,0.0001,2.9267057955992738e-10,2.8578567818311558e-09,2.8381385781419817e-09,3.6299963441192976e-15,3.3578815712743189e-11,8.5600420213357142e-11,1.3858629085495733e-11
