Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683)
3.654257848446169e-07,0.0032036195623315776,2.8940190633325875e-11,1.709264416045477e-08,6.0199521964839053e-12,1.6698999334040165e-07,6.7584948987063371e-06,1.9550145949136742e-05,7.3835723007543091e-25,6.8988355685087416e-27,4.9214451855667745e-19,1.5887608071818644e-12,1.3329662299223951e-17,1.0643552940766025e-11,2.9534480424798146e-11,3.8056522768646492e-18,1.1644376494667491e-16,3.5013937456222506e-14,4.5570579057718496e-14,1.0867499012487442e-21,1.6236101403656805e-12,2.1124939132145892e-19,4.7126329130012892e-12,5.9535456978351219e-13,5.869876075272841e-05,2.8324037567946737e-12,6.7176559066530504e-11,8.9177208907754592e-07,5.2875718510969653e-32,1.8594211326888764e-19,2.4910922495214043e-11,9.78713113897231e-13,6.8369517850739323e-21,0.88129999999999997,0.0,0.0,0.0,0.0083568120752766269,0.10853091571733134,9.9999989339301701e-05,7.5890747769105987e-05,0.00030081830426324557,0.00015933009840681225,1.4378643742987135e-10,5.4690162747846456e-05,2.1861385822943054e-10,9.5038385982768263e-07,9.6639702863224367e-13,1.1064021424838757e-14,0.00018893551136267729,0.00020532621088076766,5.9618858332851705e-05,0.00035363301044511678,1.0332918792833408e-13,3.202146029794686e-09,2.0665872936451773e-12,2.1136606006819088e-08,7.4066404352326638e-05,3.4017224734057549e-07,8.1897017139564961e-08,3.2814535992439017e-08,2.7834622510746315e-08,4.9039343049155618e-07,5.3483371092962626e-08,4.6102521752825169e-05,1.8512301582110675e-08,1.2134656770842149e-08,4.466834605160708e-14,1.2565725679259787e-05,3.042821168263367e-11,3.8121275112226941e-09,6.4279365422206712e-08,8.6741012540219459e-12,1.4506884096479501e-10,9.8414842611992429e-08,7.758056297181448e-11,5.6110509067877508e-11,1.917502552870628e-10,8.2871263410989945e-17,1.1052823533166202e-08
3.6851132364599343e-07,0.003203614298576668,2.9942832127628917e-11,1.7297558575478279e-08,6.0329222019633925e-12,1.6934634630345768e-07,6.7641144331958106e-06,1.9839122039847474e-05,7.7155375787074698e-25,7.0766695391695961e-27,5.1397883393916331e-19,1.632392997605029e-12,1.3730181237940081e-17,1.0809610459914101e-11,3.0637992093493402e-11,4.0419019232839678e-18,1.2195609020488274e-16,3.5728368253245669e-14,4.7151130156462961e-14,1.1439918982177417e-21,1.6846938817436584e-12,2.2475813736853952e-19,4.8331356014444941e-12,6.2359542276351332e-13,5.9312708664251966e-05,2.862595962455073e-12,6.8524657643755541e-11,9.1452797185417579e-07,5.5772613003370428e-32,1.9554344507791088e-19,2.5794682554505523e-11,1.0251558648978323e-12,7.0965822539562582e-21,0.88129999999999997,0.0,0.0,0.0,0.0083456172562354509,0.10852833893867822,9.9999989174789241e-05,7.6352017812159073e-05,0.00030104557762630725,0.00015909464191309836,1.4389189055447638e-10,5.4608177869169639e-05,2.1834436718735911e-10,9.5108089275505525e-07,9.6494832306733035e-13,1.1072136027339932e-14,0.00019127173544159249,0.00020815913332932219,6.0077551653295311e-05,0.00035760936458769938,1.0475214677103063e-13,3.2463790049783057e-09,2.0921550203001542e-12,2.1402690400729815e-08,7.4644633908429613e-05,3.4598359274371694e-07,8.3296228202460939e-08,3.3389517583523563e-08,2.832918902680935e-08,5.0505351861626686e-07,5.34044427159286e-08,4.6459384833872272e-05,1.8655186523675192e-08,1.2228316999859714e-08,4.4715823690143065e-14,1.2822577647590854e-05,3.1606630255042409e-11,3.8420512268475542e-09,6.617905139230278e-08,8.6867038831919791e-12,1.4531238281322678e-10,9.9605912778927459e-08,7.8517751272621415e-11,5.6788334901031717e-11,1.9406674700934481e-10,8.3872412511461956e-17,1.1401346156955367e-08
3.7159686244736994e-07,0.0032036090481331347,3.0969266862837745e-11,1.7502643213970012e-08,6.0459421967532196e-12,1.7170415018045068e-07,6.7695008708989994e-06,2.0128323647376604e-05,8.0578380188786707e-25,7.2573184016244447e-27,5.36693611654086e-19,1.6766913020966788e-12,1.4137420097645643e-17,1.0976185637973667e-11,3.1770001131192439e-11,4.2915106092614625e-18,1.2766739526193893e-16,3.6446794680848551e-14,4.8764298557212722e-14,1.2035203542542623e-21,1.7473537611568037e-12,2.389550424769355e-19,4.9551960979808956e-12,6.5283208279891725e-13,5.9925743484872747e-05,2.892743404652443e-12,6.9885226649382923e-11,9.3759077273960441e-07,5.8780593919511381e-32,2.0575154546322258e-19,2.6699100346336112e-11,1.0732351522507865e-12,7.3630328023226133e-21,0.88129999999999997,0.0,0.0,0.0,0.0083344493666500097,0.10852576692673689,9.9999989009907773e-05,7.6810773968517238e-05,0.00030125914171452793,0.00015885596744520217,1.4399079206383547e-10,5.4525094878896356e-05,2.1807554287448444e-10,9.5173462101796307e-07,9.6348021343169049e-13,1.1079746492770114e-14,0.00019360402890669694,0.00021099404317354286,6.0535566841839365e-05,0.00036158330383378898,1.0617604471173812e-13,3.2906433112581456e-09,2.1176798584665561e-12,2.1668370516166434e-08,7.5222150844733005e-05,3.518142383035675e-07,8.4700049768371767e-08,3.3966538737767259e-08,2.8825558530269317e-08,5.1996186113191281e-07,5.3324429233452884e-08,4.6813372706664326e-05,1.8796911398183443e-08,1.2321216812469676e-08,4.4761408915491138e-14,1.3081393723353132e-05,3.2817191302190685e-11,3.8719380368032233e-09,6.8111408165370429e-08,8.6989549404436412e-12,1.4555019973681591e-10,1.0079820403040419e-07,7.9455863773911137e-11,5.7466829166369914e-11,1.9638552355862013e-10,8.4874549076062201e-17,1.1756456284211107e-08
3.7468240124874646e-07,0.0032036038111674524,3.2019752927735242e-11,1.7707889923840442e-08,6.0592360858752873e-12,1.740632492823746e-07,6.7746647033548645e-06,2.0417730545038151e-05,8.4114172750817197e-25,7.4387600018077677e-27,5.6032267836821753e-19,1.7216566319919277e-12,1.4551428676171567e-17,1.1143268871768106e-11,3.2930889887269422e-11,4.5551594953096942e-18,1.3358233072669013e-16,3.7169159870080397e-14,5.0410228850405839e-14,1.2653957591939865e-21,1.8116101083796575e-12,2.5386784564535567e-19,5.07881032254713e-12,6.8308663224782654e-13,6.0537853119145735e-05,2.9228455357753216e-12,7.1258210897789999e-11,9.6096011986131695e-07,6.1922812309133588e-32,2.16596123716239e-19,2.7624377348301687e-11,1.1229871130914594e-12,7.6363972417392207e-21,0.88129999999999997,0.0,0.0,0.0,0.0083233083202056916,0.10852319975586386,9.9999988844673451e-05,7.726702701541515e-05,0.00030145933505766468,0.0001586142655180131,1.440833042985505e-10,5.4440979247029629e-05,2.1780738312795976e-10,9.5234611765055441e-07,9.619938566065181e-13,1.1086865313000082e-14,0.00019593226130627803,0.00021383073379510942,6.0992905478632444e-05,0.00036555465446293494,1.0760077802360853e-13,3.3349357137467156e-09,2.1431603780196436e-12,2.193363066519836e-08,7.5798956910230181e-05,3.5766360100670853e-07,8.6108340790191142e-08,3.4545538532821763e-08,2.9323676845178042e-08,5.3511870543592948e-07,5.3243394789087445e-08,4.7164498747634241e-05,1.8937481683393759e-08,1.2413359799263019e-08,4.4805148347515812e-14,1.3342148426258557e-05,3.4060381156723452e-11,3.9017880316942203e-09,7.0076515423352282e-08,8.7108630296611785e-12,1.4578243125986324e-10,1.0199166627198957e-07,8.0394861089724644e-11,5.8145963377818012e-11,1.987064875714614e-10,8.5877631025942965e-17,1.2118176461634422e-08
3.77767940050123e-07,0.003203598587838395,3.3094546256698242e-11,1.7913291812600135e-08,6.0714155229587043e-12,1.76423493249605e-07,6.779615970068976e-06,2.0707323247931769e-05,8.7755419127724107e-25,7.625863585748221e-27,5.8490097635624261e-19,1.767289861250768e-12,1.4972147573669459e-17,1.1310850853906791e-11,3.412104015905215e-11,4.8335594922484362e-18,1.3970558216806657e-16,3.7895409657679207e-14,5.208906174553599e-14,1.329679285815485e-21,1.8774831832392428e-12,2.6952482366911901e-19,5.20397413642997e-12,7.143813040595104e-13,6.1149026191255701e-05,2.9529016532502521e-12,7.2643555131942841e-11,9.8463561923634167e-07,6.5197283069233087e-32,2.2810865394670221e-19,2.8570712918370908e-11,1.1744481203168928e-12,7.9167692837236821e-21,0.88129999999999997,0.0,0.0,0.0,0.0083121940318933857,0.10852063749694413,9.9999988679102118e-05,7.7720787686448193e-05,0.00030164648763657438,0.00015836971903208569,1.4416958548805754e-10,5.43558938240169e-05,2.1753988581847705e-10,9.5291642851357386e-07,9.604903631842077e-13,1.1093504663558809e-14,0.0001982563080286238,0.0002166690045005489,6.144956913886409e-05,0.00036952324784746409,1.0902624596938046e-13,3.3792530702968732e-09,2.1685952128046819e-12,2.2198455844077309e-08,7.637505384884151e-05,3.6353111233458885e-07,8.7520963737067614e-08,3.5126457536439184e-08,2.9823491112654749e-08,5.5052426459473835e-07,5.3161400964109666e-08,4.7512776888129852e-05,1.9076903075283009e-08,1.2504749693896361e-08,4.4847087367329061e-14,1.360481644037078e-05,3.5336686774146048e-11,3.9316013018605818e-09,7.2074448900365064e-08,8.7224365170328098e-12,1.4600921296773223e-10,1.0318625064094029e-07,8.1334704804093388e-11,5.8825709750849578e-11,2.0102954408411708e-10,8.6881617319356422e-17,1.2486528126444299e-08
3.808534788514995e-07,0.003203593378296726,3.4193900672210182e-11,1.8118839767280342e-08,6.0835240977420355e-12,1.7878473691881017e-07,6.7843642727039697e-06,2.0997082991388083e-05,9.1504789401977694e-25,7.8148310551501285e-27,6.1046458410958697e-19,1.8135918275210052e-12,1.5399588230218728e-17,1.1478922566246021e-11,3.534083317907394e-11,5.127452055977795e-18,1.4604186943998164e-16,3.862549251474647e-14,5.3800934201612253e-14,1.3964327842367528e-21,1.9449931748887983e-12,2.8595347570770287e-19,5.3306833495958758e-12,7.4673847858333191e-13,6.1759252021392541e-05,2.9829110979462972e-12,7.4041204006913544e-11,1.0086168555242956e-06,6.8596422936227537e-32,2.4032175906232879e-19,2.9538304301506098e-11,1.2276547774259724e-12,8.2042425346426997e-21,0.88129999999999997,0.0,0.0,0.0,0.0083011064179676474,0.10851808021748749,9.9999988513209563e-05,7.8172066671783216e-05,0.00030182092105591405,0.00015812250349498785,1.4424978984389242e-10,5.4269898916244289e-05,2.1727304884920442e-10,9.5344657290954695e-07,9.5897079880276568e-13,1.1099676410793414e-14,0.00020057605013652373,0.00021950866039357138,6.1905559392823063e-05,0.00037348892033995507,1.1045235073621307e-13,3.4235923295018851e-09,2.1939830588238034e-12,2.2462831714162995e-08,7.6950443399466273e-05,3.6941621805132652e-07,8.8937784542882007e-08,3.5709237785811423e-08,3.0324949773167402e-08,5.6617871819760586e-07,5.3078506851940103e-08,4.7858221586037674e-05,1.9215181483285681e-08,1.2595390369911522e-08,4.4887270233044144e-14,1.3869372618864592e-05,3.6646595711283745e-11,3.9613779373806686e-09,7.4105280469507501e-08,8.7336835665308802e-12,1.46230677202286e-10,1.0438190947905779e-07,8.2275357457758198e-11,5.9506041192882756e-11,2.0335460049497443e-10,8.7886467935425623e-17,1.2861531624741941e-08
3.8356278515299175e-07,0.0032035888154578473,3.5179657007955963e-11,1.8299438441780219e-08,6.0943838777164546e-12,1.8085877771801758e-07,6.7883735164552982e-06,2.1251634552691225e-05,9.4890806027502504e-25,7.9815477933334639e-27,6.3375296405961866e-19,1.8548000353304318e-12,1.5780480853611188e-17,1.1626897481883771e-11,3.6436634329992585e-11,5.3988938411155679e-18,1.5178496115282774e-16,3.9269675039529064e-14,5.5331418747016258e-14,1.4571327637934895e-21,2.0056370009513132e-12,3.0103654448440082e-19,5.4432132683633317e-12,7.7604409110265109e-13,6.2294281527204188e-05,3.0092224963373701e-12,7.52785334956361e-11,1.029925706375762e-06,7.1691117664685979e-32,2.5164985100021254e-19,3.0405593792212215e-11,1.2758421989662022e-12,8.4625921375729159e-21,0.88129999999999997,0.0,0.0,0.0,0.0082913926912265637,0.10851583891431227,9.9999988367292472e-05,7.8566281536946567e-05,0.00030196384584994763,0.00015790336460151861,1.4431532297548011e-10,5.4193685639697295e-05,2.1703929125185384e-10,9.5387974242319871e-07,9.5762407975353419e-13,1.1104719211902588e-14,0.00020260929733276705,0.0002220030576076711,6.2305394863201646e-05,0.0003769685078966962,1.1170501454945861e-13,3.4625408331630602e-09,2.2162355306839091e-12,2.2694589823320565e-08,7.7455091430980757e-05,3.7459780801053526e-07,9.0185204367153494e-08,3.6222447147981591e-08,3.0766579559001897e-08,5.8012969831172465e-07,5.3005022944992299e-08,4.815922033373117e-05,1.9335661431312968e-08,1.267436426142948e-08,4.4921139535085345e-14,1.4103207464504257e-05,3.7824875185039096e-11,3.9874936492416563e-09,7.5915663872806861e-08,8.7432963516885131e-12,1.4642085500763522e-10,1.0543262583085089e-07,8.3101950523753255e-11,6.0103878503253112e-11,2.0539773066177016e-10,8.8769474729248979e-17,1.319630932396672e-08
3.86272091454484e-07,0.0032035842634520503,3.6184713530067804e-11,1.8480139039316462e-08,6.1048706861174706e-12,1.8293338938287578e-07,6.7922393223310451e-06,2.1506289147419963e-05,9.836558957395566e-25,8.1511434019635131e-27,6.5785567649580237e-19,1.8965249823249983e-12,1.6166587674934029e-17,1.1775237497595997e-11,3.7555840839188949e-11,5.6834200431645201e-18,1.5769920612201858e-16,3.9916743439495736e-14,5.6887567787150378e-14,1.5198280301228382e-21,2.0675719743684833e-12,3.1675463120090525e-19,5.5569285330814679e-12,8.0620159382249326e-13,6.2828566604367715e-05,3.0354972187738291e-12,7.6525269578648972e-11,1.0514696372802401e-06,7.4896764735446756e-32,2.6356733839967532e-19,3.1289552769265913e-11,1.3254289766748585e-12,8.7265521137773063e-21,0.88129999999999997,0.0,0.0,0.0,0.0082816994116169974,0.1085136015414029,9.9999988221150299e-05,7.8958598413376155e-05,0.00030209741314318799,0.00015768240747071757,1.443763861383969e-10,5.4116853469292033e-05,2.1680603980330207e-10,9.5428336647695147e-07,9.5626642460250102e-13,1.1109418055569751e-14,0.00020463906462289978,0.00022449825214586983,6.2704713401389613e-05,0.00038044561640306453,1.1295803354757396e-13,3.5015019861967409e-09,2.2384500084046805e-12,2.2925982063675034e-08,7.7959196574290743e-05,3.7979218951455466e-07,9.1435673599945248e-08,3.6737010568255839e-08,3.1209405139856619e-08,5.9427276969630288e-07,5.2930925591364422e-08,4.8458056425251586e-05,1.9455269090615086e-08,1.275276637323312e-08,4.4953716503995199e-14,1.4338462037857522e-05,3.9029769953316314e-11,4.0135812457031442e-09,7.7751508077719226e-08,8.7526688298847978e-12,1.4660711749729225e-10,1.0648410399203144e-07,8.3929114939728688e-11,6.070212904507531e-11,2.0744227335944306e-10,8.9653091995366429e-17,1.3536242850322741e-08
3.8898139775597624e-07,0.003203579722368457,3.7209238297582768e-11,1.8660936631578835e-08,6.1150077202048511e-12,1.8500848296465211e-07,6.7959674186688147e-06,2.1761035352792387e-05,1.0192777325925864e-24,8.3234012091011146e-27,6.8279939587420158e-19,1.938767172882533e-12,1.6557896792717158e-17,1.1923937030015477e-11,3.869870966703021e-11,5.9815945051182137e-18,1.6378786158251383e-16,4.0566667529507325e-14,5.8469467454729961e-14,1.5845617176132992e-21,2.1308116252706242e-12,3.3312771455512744e-19,5.6718262254330904e-12,8.3722640594998729e-13,6.3362101248213231e-05,3.0617349167405104e-12,7.7781374714289788e-11,1.0732483295859834e-06,7.8209387576167581e-32,2.7609830204622783e-19,3.2190310768145952e-11,1.3764403079660729e-12,8.9961856398987979e-21,0.88129999999999997,0.0,0.0,0.0,0.0082720265246517197,0.10851136813844059,9.9999988074793401e-05,7.9349024456287109e-05,0.00030222182545972567,0.00015745973777766682,1.4443307643260215e-10,5.4039438708228974e-05,2.1657329314069333e-10,9.546580868790772e-07,9.5489847484173994e-13,1.1113780413492139e-14,0.00020666528159175916,0.00022699412256411701,6.3103516061359467e-05,0.00038392014408071854,1.1421134680846764e-13,3.5404738871714009e-09,2.2606257198758703e-12,2.3156999913747873e-08,7.8462759997260242e-05,3.8499901362995369e-07,9.2689107854639192e-08,3.7252891516047952e-08,3.1653394009014322e-08,6.0860799382929477e-07,5.2856250373366598e-08,4.8754740530889147e-05,1.9574008813724998e-08,1.2830599558349238e-08,4.4985028918071599e-14,1.4575119657198348e-05,4.0261611140241485e-11,4.0396407872600469e-09,7.9612854758274177e-08,8.7618061225680215e-12,1.4678954766810346e-10,1.075363138823106e-07,8.4756827073134848e-11,6.1300775725998677e-11,2.0948817016709036e-10,9.0537294485235639e-17,1.3881343974895413e-08
3.916907040574685e-07,0.003203575192290422,3.8253398163237438e-11,1.8841825913579907e-08,6.1252520133798717e-12,1.8708397222026728e-07,6.7995633150508932e-06,2.2015862113305927e-05,1.0557928456598665e-24,8.4965763341843727e-27,7.0861152341272452e-19,1.9815270936998486e-12,1.6954412402508407e-17,1.2072990648096741e-11,3.9865497405303429e-11,6.2940017370259807e-18,1.7005420322469326e-16,4.1219418468301468e-14,6.0077202022651939e-14,1.6513773490288e-21,2.1953694399856045e-12,3.5017585007115954e-19,5.7879034099072035e-12,8.6913402552789214e-13,6.3894879801443282e-05,3.0879352857144442e-12,7.9046811342352596e-11,1.0952614540718784e-06,8.1628933057572437e-32,2.8926759476902051e-19,3.3107996092873153e-11,1.4289015121914549e-12,9.2715558324508962e-21,0.88129999999999997,0.0,0.0,0.0,0.0082623739764642497,0.10850913874337233,9.9999987928232198e-05,7.9737566795687667e-05,0.00030233728085639176,0.00015723545743015913,1.4448548881318745e-10,5.3961476362654781e-05,2.163410499170928e-10,9.5500453126097317e-07,9.5352084904386549e-13,1.1117813592324937e-14,0.00020868788072608249,0.00022949055049510103,6.3501803894332843e-05,0.00038739199179016226,1.1546489496149382e-13,3.5794546828184193e-09,2.2827619247768399e-12,2.3387635193023662e-08,7.8965782864913155e-05,3.9021793926399746e-07,9.3945424645723075e-08,3.7770054270440988e-08,3.2098514377222681e-08,6.2313541476012424e-07,5.2781031605109744e-08,4.9049283555334721e-05,1.9691885046657581e-08,1.2907866731091187e-08,4.5015103946128435e-14,1.4813163753616617e-05,4.1520730167539653e-11,4.0656723342594317e-09,8.1499743545384175e-08,8.7707132407784085e-12,1.4696822674989264e-10,1.085892260621303e-07,8.5585063798139476e-11,6.1899801820159073e-11,2.1153536391703349e-10,9.142205749193926e-17,1.4231623873348337e-08
3.944000103589607e-07,0.0032035706732992464,3.9317358836021331e-11,1.9022802223291918e-08,6.1355143229531816e-12,1.891597735914046e-07,6.8030323039283226e-06,2.2270758738234752e-05,1.0932415279476621e-24,8.6711473253162313e-27,7.3532019501188908e-19,2.0248052137741128e-12,1.7356149688422718e-17,1.2222393072018103e-11,4.1056460275876615e-11,6.6212470479737062e-18,1.7650152468961935e-16,4.187496875384196e-14,6.1710853920940115e-14,1.7203188289339482e-21,2.2612588610071948e-12,3.6791930134924627e-19,5.9051571317673768e-12,9.0194002910128568e-13,6.4426896951373265e-05,3.1140980639611345e-12,8.0321541910180333e-11,1.1175086710411596e-06,8.5166424185834234e-32,3.0310077453308243e-19,3.4042735817077333e-11,1.482838030090912e-12,9.5527257474332415e-21,0.88129999999999997,0.0,0.0,0.0,0.0082527417138025042,0.1085069133924229,9.9999987781476977e-05,8.0124232536405883e-05,0.00030244397294618695,0.00015700966459525472,1.4453371610050476e-10,5.3883000150524096e-05,2.161093088013206e-10,9.5532331314422425e-07,9.5213414301858036e-13,1.112152473446218e-14,0.00021070679739461191,0.00023198742063217586,6.3899577948786992e-05,0.00039086106301680596,1.1671862017968139e-13,3.6184425677804162e-09,2.3048579143587931e-12,2.3617880059630903e-08,7.9468266339438804e-05,3.9544863312166064e-07,9.5204543378984823e-08,3.8288463916755687e-08,3.2544735169925546e-08,6.3785505923169696e-07,5.2705302341343886e-08,4.9341696634479615e-05,1.9808902327046258e-08,1.2984570865843066e-08,4.5043968121447978e-14,1.505257787146192e-05,4.2807458752100483e-11,4.0916759469008004e-09,8.3412212038826079e-08,8.7793950806533949e-12,1.4714323413691267e-10,1.0964281172956696e-07,8.6413802492516623e-11,6.2499190965928232e-11,2.1358379868759113e-10,9.2307356847062464e-17,1.4587093127451143e-08
3.9710931666045297e-07,0.0032035661654707115,4.0401284729793804e-11,1.9203861633138331e-08,6.1451456359574485e-12,1.9123580607976672e-07,6.8063794744805976e-06,2.2525714881172822e-05,1.1316244959082387e-24,8.8498545074838584e-27,7.6295429390525247e-19,2.0686019861993985e-12,1.7763109046702992e-17,1.2372139166123158e-11,4.2271854121838196e-11,6.9639575029822432e-18,1.8313313718699945e-16,4.253329213809824e-14,6.3370503857883751e-14,1.7914304418414764e-21,2.3284932865065252e-12,3.8637924864001289e-19,6.0235844213497386e-12,9.3566006850267493e-13,6.4958147708046095e-05,3.1402229095558313e-12,8.1605528855617874e-11,1.1399896310218461e-06,8.8826302083327277e-32,3.1762415826940019e-19,3.4994655796059104e-11,1.5382754182449674e-12,9.8397583741673011e-21,0.88129999999999997,0.0,0.0,0.0,0.0082431296839849729,0.10850469212018517,9.9999987634537984e-05,8.0509028758299586e-05,0.00030254209107501872,0.00015678245390795102,1.4457784906600046e-10,5.3804042575389756e-05,2.1587806847684841e-10,9.5561503250715622e-07,9.5073893111664523e-13,1.1124920824632251e-14,0.00021272196968942145,0.00023448462060194277,6.429683927050701e-05,0.000394327263762052,1.1797246611557968e-13,3.6574357826166258e-09,2.326913009706798e-12,2.3847726992002892e-08,7.9970211580237822e-05,4.0069076947994867e-07,9.646638529726054e-08,3.8808086323410606e-08,3.299202600675077e-08,6.5276693751203072e-07,5.262909444824536e-08,4.9631991110100782e-05,1.9925065274718631e-08,1.3060714990848345e-08,4.5071647342542443e-14,1.5293345671788469e-05,4.4122128886950337e-11,4.1176516852385565e-09,8.5350295893494893e-08,8.7878564191609099e-12,1.473146472638372e-10,1.1069704269484978e-07,8.7243021018387275e-11,6.3098927151982846e-11,2.1563341975306388e-10,9.3193168899068766e-17,1.4947761745230955e-08
