Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538)
1.9187774341928686e-17,0.0038177494256872867,6.1094297623179353e-30,1.0130828903961809e-25,4.8824446866555821e-19,6.1067469507837751e-30,3.5141928985157661e-19,2.2724715186940472e-32,1.0637893121239198e-51,1.0519943163783083e-41,1.4892267040882612e-45,3.2966382075888007e-43,7.4363361128599019e-34,3.3774442189706238e-24,6.5853080905467279e-38,1.228044741782598e-54,4.0574447668705269e-50,4.8630972487622524e-39,3.7191143739543546e-52,2.9348144382627494e-72,5.2965829907826381e-47,2.4109531587357874e-63,1.7544868083855859e-36,6.1074478161669329e-58,2.3260748495648883e-30,1.9439329969907049e-45,1.9195846931178059e-45,2.3352316440344048e-39,2.6067784118615866e-67,9.1230381857930191e-77,1.1293628961436042e-45,3.8960313276078894e-59,1.4234904019910111e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899999992926296,0.108803,0.0001,2.936066312047588e-14,2.0454808187626602e-13,2.0454731838693169e-13,7.1033889275530879e-21,8.1258242627819177e-21,2.6890714741274291e-13,4.8366233354230427e-21,3.1016127473533586e-29,2.269587005231514e-29,8.4240685052749679e-34,1.1404991086693075e-24,2.6731471903829419e-18,2.6679974976145807e-23,7.0797121939473699e-34,3.8720361543143305e-36,2.820782170925075e-37,2.6002013336090437e-41,4.2728989963909285e-18,1.4684922259109227e-49,9.5956838669016262e-58,1.9183106627018123e-58,3.9892936199199582e-67,1.3842076614670445e-63,2.4242260726931147e-23,2.3260765540092401e-30,4.4012202330054492e-38,6.0302044707298157e-39,7.2370335474025967e-20,5.3905327739918747e-44,6.7402142395356429e-52,7.2533348564467369e-30,9.8690886127495649e-61,8.6867642444727071e-24,3.7435561644647855e-28,2.4381933742555014e-35,4.6033577792190531e-43
3.839221920891552e-17,0.0038177494256872867,2.4448268584704379e-29,4.0549711541509439e-25,9.7691297077180481e-19,2.4442899044992489e-29,7.0314837161669606e-19,9.0958738811229158e-32,4.2579296887615005e-51,4.0856764928237713e-41,5.9607880641126509e-45,2.5818004498433488e-42,1.4879132769588194e-33,6.7578229860050326e-24,2.6358395997524793e-37,9.8318252741434173e-54,3.2484229766308959e-49,1.9465063064944762e-38,2.9775570823225224e-51,9.399146274353962e-71,8.4812608898892485e-46,3.7510005551822687e-62,1.4046266708401507e-35,1.5168897387472615e-56,1.8622740037952975e-29,3.1128251765494639e-44,7.6833413819094081e-45,1.8683020292526936e-38,2.0870077963766587e-66,2.8401952251430194e-75,1.8084152321949418e-44,1.2477542104572741e-57,9.1219006402600477e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999985846455,0.108803,0.0001,5.8746835066060623e-14,4.092738563990897e-13,4.0927233311888163e-13,2.5207861226475163e-20,3.2524461727290811e-20,5.380337647380842e-13,1.9358842552717284e-20,1.8663774074351283e-28,1.1362238231512199e-28,6.7443816059595973e-33,4.5649638146731294e-24,1.0699313839217616e-17,1.0678942521762282e-22,5.6534475181493476e-33,3.0999800140535502e-35,2.2581320040662214e-36,4.1633372165001082e-40,1.7102345703377164e-17,4.7027148452829594e-48,6.1459506032659064e-56,1.2286611126284616e-56,5.1102512846379643e-65,8.8658225639098827e-62,9.7032207281354415e-23,1.8622753282946755e-29,7.0471204738193151e-37,9.6560083886945385e-38,1.44786080253647e-19,8.6318794975493811e-43,1.0565379400797903e-50,5.8069558743960485e-29,6.3210646158009305e-59,3.4765989782237134e-23,1.6075507433257462e-27,2.0854038089414132e-34,7.8594528752475586e-42
7.68011089428892e-17,0.0038177494256872867,9.7814161910441029e-29,1.622516192765142e-24,1.954249500435922e-18,9.7803407320412495e-29,1.4066199672225468e-18,3.6395868219203899e-31,1.7037265968094666e-50,1.5418828018750292e-40,2.3850918230681937e-44,1.9812430882179211e-41,2.9764725430840746e-33,1.3518581095300374e-23,1.0546794150652762e-36,7.8684487978002627e-53,2.5997257442558425e-48,7.788561046137921e-38,2.3829573326364275e-50,3.0088879426114255e-69,1.3574987549072055e-44,5.6746261331975496e-61,1.1240808899717141e-34,4.1554897646769291e-55,1.4903848196709353e-28,4.9825462915846465e-43,3.0743376687562795e-44,1.4946877520748777e-37,1.6702405756772554e-65,8.6014975065683755e-74,2.8945241240442498e-43,3.9943336064866715e-56,5.84171833228924e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999971686758,0.108803,0.0001,1.1751917894309664e-13,8.1872535576703702e-13,8.1872231349480817e-13,8.191600827783711e-20,1.3014011754118412e-19,1.0762445070738675e-12,7.7458543629007362e-20,9.9323566188036127e-28,5.1757478823993175e-28,5.3975624117498934e-32,1.826576253409685e-23,4.2809260592156402e-17,4.2729676823226448e-22,4.5012379179228631e-32,2.4809209093397357e-34,1.8068576390808552e-35,6.6628580079161441e-39,6.8428572613530737e-17,1.5052364494488594e-46,3.934400825625089e-54,7.8654165355068145e-55,6.5427996740205838e-63,5.6756796898600983e-60,3.8825511714619706e-22,1.49038581551466e-28,1.1278169806567771e-35,1.5455339926177276e-36,2.8956516855604783e-19,1.3816640558222418e-41,1.6237559870647868e-49,4.6471337313505914e-28,4.046502957072887e-57,1.3907959843693672e-22,7.3055417937804476e-27,1.8823627278125202e-33,1.4142078851749893e-40
1.5361888841083652e-16,0.0038177494256872867,3.9129871622093249e-28,6.4911176803485552e-24,3.9089206613713382e-18,3.9127709730251344e-28,2.8136168867360623e-18,1.4561137132508664e-30,6.816016589723347e-50,5.5228082594695182e-40,9.5419217215667861e-44,1.4687353508346538e-40,5.9535908144529916e-33,2.7040099614742447e-23,4.2194078748372771e-36,6.2959553154394539e-52,2.0801757462047795e-47,3.1159318817625946e-37,1.9067386849168011e-49,9.629800944868304e-68,2.1722629104861159e-43,8.1611501865736122e-60,8.9935974776728764e-34,1.2193360261025772e-53,1.1925337108654382e-27,7.9736923758600472e-42,1.2299364442480393e-43,1.1957681347964866e-36,1.3364463149914621e-64,2.4784518024076439e-72,4.6318034318896427e-42,1.2783536025095933e-54,3.7398837722410042e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999943367449,0.108803,0.0001,2.3506386664063493e-13,1.6376281967762412e-12,1.6376220778952642e-12,2.3635571969670146e-19,5.2064445787888086e-19,2.1524960493200669e-12,3.0986827881528849e-19,4.7351584694251277e-27,2.2193270095278999e-27,4.3188818094403881e-31,7.307463248305631e-23,1.712494673905065e-16,1.7094651006234692e-21,3.5650326977964163e-31,1.9851052499308048e-33,1.4452260134161683e-34,1.0658926033364644e-37,2.7373415126888948e-16,4.8160724423501726e-45,2.5176733810921177e-52,5.0331823621173394e-53,8.3736704617218033e-61,3.6320956219251569e-58,1.5532724667454219e-21,1.1925344050637487e-27,1.8042945539701236e-34,2.4731777322928537e-35,5.789138922113687e-19,2.2111161221092986e-40,2.4131749785317055e-48,3.7180997130056849e-27,2.5894101022465545e-55,5.5617189220477596e-22,3.6209847419656116e-26,1.8474930057419062e-32,2.7626570869025665e-39
2.3043666787878385e-16,0.0038177494256872867,8.3153594311053371e-28,1.3794280134705825e-23,5.8635899237147735e-18,8.3150331778418273e-28,4.2206675345504736e-18,3.0944536834417104e-30,1.4484730072409239e-49,1.0887220173929225e-39,2.0277556480035286e-43,4.0335383542520956e-40,8.9307088249403407e-33,4.0561620434981252e-23,8.9666778920257584e-36,1.8003376600629177e-51,5.9482928838469542e-47,6.62167268685648e-37,5.4523673085650146e-49,4.3966810711445741e-67,7.9954196452736647e-43,2.9665111037505832e-59,2.571607781933311e-33,5.4830908061190455e-53,3.4100664228213518e-27,2.9349808524106486e-41,2.6137434629462188e-43,3.4191621793835823e-36,3.8215877403021768e-64,1.1174813345430791e-71,1.7048218221406224e-41,5.8365552636521236e-54,2.0857568600177758e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999915048123,0.108803,0.0001,3.5260855428163939e-13,2.4565309005686684e-12,2.4565216459448172e-12,4.1131964665204994e-19,1.106421332213163e-18,3.228577675970891e-12,6.5847763340430409e-19,1.0638101910400096e-26,4.8153344782696774e-27,1.2349931980916438e-30,1.5529057018682527e-22,3.6389984855367967e-16,3.6327869715785326e-21,1.0134756011428284e-30,5.6764233273934129e-33,4.1317668644061439e-34,3.9226955416211442e-37,5.8167664816867788e-16,2.1986214281991193e-44,1.3831679238026166e-51,2.7651471026520072e-52,5.401777886399412e-60,1.9954444826551718e-57,3.3008608091335663e-21,3.4100682393702942e-27,6.6402777369383389e-34,9.1030313792015738e-35,8.6805331488476484e-19,8.1387529877808662e-40,8.59446939695241e-48,1.0631445242208543e-26,1.4225791036830139e-54,1.1815738215303656e-21,8.7200975653176087e-26,5.8433341682246163e-32,1.1052367063475884e-38
3.840722268146785e-16,0.0038177494256872867,2.29902032632612e-27,3.8138829980463867e-23,9.7729208524428007e-18,2.2989647370534436e-27,7.0349837433740489e-18,8.556093867657244e-30,4.0047855209590708e-49,2.5261255001225616e-39,5.606405252881444e-43,1.67270292034146e-39,1.4884943802388943e-32,6.7604671278208939e-23,2.479143614892075e-35,8.2741499845953861e-51,2.7337684485102654e-46,1.8307815997970265e-36,2.5058759934998876e-48,5.7232498228727949e-66,6.1512734909324742e-42,2.0334353803673862e-58,1.1817090828331213e-32,6.9350900142174031e-52,1.5672265909350537e-26,2.2583405791021319e-40,7.2266278436810252e-43,1.5713256969372694e-35,1.7563587069206497e-63,1.3039879020734514e-70,1.3116041087227575e-40,7.5973662116560349e-53,5.4223141136086201e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999858409627,0.108803,0.0001,5.8769792933751362e-13,4.094335814081132e-12,4.0943199966442751e-12,7.886353243330323e-19,3.0590612594080886e-18,5.3800614814632056e-12,1.8204091424742462e-18,3.1119842030278775e-26,1.3583892865201744e-26,5.6759251518259842e-30,4.2934907874411735e-22,1.0059602225253266e-15,1.0044044091892301e-20,4.5772378406760469e-30,2.608800693180841e-32,1.8976953759889422e-33,3.0164938494899914e-36,1.6079797031528899e-15,2.860578143292548e-43,3.0823957802318103e-50,6.162146195280727e-51,2.0883807364951228e-58,4.4473414655026907e-56,9.1263171678673325e-21,1.5672271919489003e-26,5.1065945900696866e-33,7.0035199014139702e-34,1.4454961702814931e-18,6.2624495217628749e-39,5.9861958718239787e-47,4.8853773595522852e-26,3.1702261718434555e-53,3.2643744999072094e-21,3.1410385234897867e-25,3.4629914250940812e-31,1.0927626294284517e-37
5.19187564554805e-16,0.0038177494256872867,4.0417525358249597e-27,6.7049651744109399e-23,1.3210989964648045e-17,4.0416757637677712e-27,9.5102096628885476e-18,1.5042495781794299e-29,7.0405853909919065e-49,3.9733213308581755e-39,9.8563018989066771e-43,3.5136249715850548e-39,2.0121416088131679e-32,9.1387785438185478e-23,4.3584515038074767e-35,1.8249236377392919e-50,6.0295237666083547e-46,3.218592704058377e-36,5.5269324882508787e-48,1.8001018300547851e-65,1.6456689277116278e-41,5.2769222683026798e-58,2.6061430002876755e-32,2.1688481780030316e-51,3.4566296352217953e-26,6.0421680991506272e-40,1.2704837746695302e-42,3.4656156427751536e-35,3.8737760286343895e-63,4.0076191920743943e-70,3.5089744058174661e-40,2.3895197136697894e-52,2.2195000493043435e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999808598812,0.108803,0.0001,7.9444811466591784e-13,5.5347087926822175e-12,5.5346869656898071e-12,1.1281473255730138e-18,5.3779516522000913e-18,7.2716683456762798e-12,3.200165171494305e-18,5.5818152758041087e-26,2.4049857685853473e-26,1.25187184030162e-29,7.5481037503030404e-22,1.7683394420693527e-15,1.7657857213630791e-20,1.0002898927572697e-29,5.7538755273247751e-32,4.1840835919519873e-33,8.0684749290342549e-36,2.8266067261310808e-15,8.9956377354527535e-43,1.1069731268162699e-49,2.2129965866285117e-50,8.338869867902944e-58,1.5972686086816631e-55,1.6044446253402783e-20,3.4566306880532027e-26,1.3659415301205249e-32,1.8736851454333322e-33,1.9526872184980663e-18,1.675517511179965e-38,1.5401326129318878e-46,1.0774218184264883e-25,1.1385156679572477e-52,5.736127785561821e-21,6.3415430165870074e-25,8.5445120271678515e-31,3.2018616194393519e-37
6.543029022949314e-16,0.0038177494256872867,6.2696073836798035e-27,1.0400842526523507e-22,1.6649052796831396e-17,6.2695080452934288e-27,1.198561319354309e-17,2.3334986638424479e-29,1.0921470639882081e-48,5.5359887411193641e-39,1.528925598430338e-42,6.2872478400084271e-39,2.5357887511471278e-32,1.1517090720292839e-22,6.7609214406348727e-35,3.4219468845968275e-50,1.1306066965621201e-45,4.9927330873560132e-36,1.0363722909594387e-47,4.7310018455512161e-65,3.6754552753933556e-41,1.1089952380369022e-57,4.8864133239410958e-32,5.6693543214359155e-51,6.4815838518811283e-26,1.3495598733334607e-39,1.9708233845640742e-42,6.4983637966834319e-35,7.2637862377595136e-63,1.0016210068031485e-69,7.8369824332368395e-40,6.2800473920527691e-52,6.575818029508281e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999758788066,0.108803,0.0001,1.0011982998074374e-12,6.9750813830005496e-12,6.9750532856620727e-12,1.4703926693042315e-18,8.3423505294069133e-18,9.1627140271958747e-12,4.963841073997755e-18,8.7690025672045189e-26,3.7470571102503377e-26,2.3474162923694844e-29,1.1708680847052893e-21,2.7427865324456124e-15,2.7391147898017051e-20,1.8571338698179976e-29,1.07891474899206e-31,7.8427521113331838e-33,1.8015883133364933e-35,4.3842141823740551e-15,2.3637004871344253e-42,3.3885594191456206e-49,6.7742134955973779e-50,2.9495555457650794e-57,4.8895151367674961e-55,2.4888386468916323e-20,6.4815852697450321e-26,3.0500718329734167e-32,4.1847413084102313e-33,2.4591892687386284e-18,3.7423926579521341e-38,3.3014928213423897e-46,2.0201224929677185e-25,3.4851154786854046e-52,8.8935357835685928e-21,1.1144072754904459e-24,1.7870866241095442e-30,7.8859579293063202e-37
7.894182400350579e-16,0.0038177494256872876,8.9494815100826281e-27,1.4846597754534732e-22,2.0087109776476222e-17,8.9493580647730303e-27,1.4461182215846236e-17,3.3310487632340966e-29,1.5589776413466037e-48,7.1547083669811005e-39,2.1824540872399066e-42,1.0051909566049424e-38,3.0594358131254854e-32,1.3895403605323171e-22,9.6508620919275814e-35,5.6861585035142533e-50,1.8786990966843724e-45,7.1268412645886909e-36,1.7221251570358643e-47,1.0253615689883075e-64,7.0140268236349868e-41,2.0143635510410478e-57,8.1189901972692187e-32,1.2244122913264356e-50,1.0770269933768495e-25,2.5755865699948747e-39,2.8132892161402019e-42,1.0798074295970485e-34,1.2070040720619725e-62,2.0806279385869683e-69,1.495564516932659e-39,1.3610720769592579e-51,1.6709279937395721e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999708977424,0.10880299999999997,0.0001,1.2079484847748251e-12,8.4154536130505345e-12,8.4154190008538818e-12,1.813721565020063e-18,1.1908208333066271e-17,1.1053236959739807e-11,7.0851834238200069e-18,1.2624598255928964e-25,5.3643979839890758e-26,3.9006559606556358e-29,1.6713391939008141e-21,3.9147776017724724e-15,3.9099290854739521e-20,3.0578749311125524e-29,1.7927968022051259e-31,1.3027639781096352e-32,3.4372995919236717e-35,6.2575863195918842e-15,5.1218808862333316e-42,8.260925383860472e-49,1.6514771418966112e-49,8.0259977441390893e-57,1.1920683895757387e-54,3.5526725220150758e-20,1.0770271434671572e-25,5.8194831040949092e-32,7.9859742061285709e-33,2.9650501296203291e-18,7.1422426301832498e-38,6.0912583048720504e-46,3.3565220448749238e-25,8.4963204361852974e-52,1.2688999861893818e-20,1.7678521972591754e-24,3.2537096983633626e-30,1.6315252211188868e-36
1.059648915515311e-15,0.0038177494256872867,1.533503203071937e-26,2.5439862815416533e-22,2.6963210451153437e-17,1.5334856155215859e-26,1.9412695823941836e-17,5.7081378292896376e-29,2.6713346320563503e-48,1.0406008313338568e-38,3.7396720328766366e-42,2.0180762887196943e-38,4.1067297547248062e-32,1.8652030983285005e-22,1.653702400960507e-34,1.2039659030132046e-49,3.9778867185564505e-45,1.2211961782229202e-35,3.6464171201687916e-47,3.1120449077633752e-64,1.7932912952831524e-40,4.8258662328258765e-57,1.7188692663538382e-31,3.7018013197796036e-50,2.2804544670666924e-25,6.5857153307043259e-39,4.8208176840086391e-42,2.286322355345389e-34,2.5556650735243121e-62,5.9584891095633356e-69,3.8237418956648138e-39,4.1308052014811695e-51,7.0580783498811648e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999609356384,0.10880299999999996,0.0001,1.6214488543144285e-12,1.1296197257479683e-11,1.1296149058768025e-11,2.5010842921585631e-18,2.040485560774213e-17,1.4833096911714599e-11,1.2139388302792404e-17,2.1852657481161539e-25,9.2236470677098268e-26,8.2591766807500986e-29,2.8638444663205841e-21,6.7069098197048169e-15,6.6997266468060723e-20,6.3808761816640285e-29,3.7959761108032099e-31,2.756910571745604e-32,8.7852269622091469e-35,1.0720677240363705e-14,1.5540241252144135e-41,2.9356629189471502e-48,5.8688119907888872e-49,3.3045990814313952e-56,4.2368716417825001e-54,6.0875567547059441e-20,2.2804544943124768e-25,1.4874404662472462e-31,2.0418132975126982e-32,3.9753190199616567e-18,1.8262670833533821e-37,1.4863419807683434e-45,7.1060834698096416e-25,3.0193158785813921e-51,2.1725596944447179e-20,3.5361920869555975e-24,7.8546014774576104e-30,4.6777361494073118e-36
1.3298795909955639e-15,0.0038177494256872867,2.3395300147873212e-26,3.8811398923208692e-22,3.3839289433435497e-17,2.3395063988068596e-26,2.4364822575042305e-17,8.7089208534102478e-29,4.0754296865340959e-48,1.3601379832301931e-38,5.7053016974870135e-42,3.5001629653954474e-38,5.1540233986084241e-32,2.3408660986187504e-22,2.5229331487175395e-34,2.1791858759103598e-49,7.199999360145274e-45,1.8630756255613522e-35,6.6001337216420145e-47,7.5012827995081653e-64,3.7758064684955143e-40,9.5271725274992008e-57,3.1107939454699543e-31,8.8993039654397375e-50,4.1276332540359057e-25,1.3867612410778e-38,7.3551195990678862e-42,4.1382308482518628e-34,4.6257696911858524e-62,1.3643296171976895e-68,8.0509560190508567e-39,9.956636536963e-51,2.0706591953159362e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999509735707,0.10880299999999994,0.0001,2.0349492232088784e-12,1.4176939571161618e-11,1.4176876876005578e-11,3.1889020959086621e-18,3.1129873298607822e-17,1.861102129119345e-11,1.8518259863618653e-17,3.3557136071863038e-25,1.410239457146801e-25,1.4949293923849892e-28,4.3690904761379973e-21,1.0230484297150974e-14,1.022120238718397e-19,1.1391426016747393e-28,6.8706982358204158e-31,4.9874250637053074e-32,1.8491668726986929e-34,1.6352943921349821e-14,3.7447669017541279e-41,7.9905858984766358e-48,1.5974333819262873e-48,1.0046242073351813e-55,1.1533500625222633e-53,9.2872594416745496e-20,4.1276328039317375e-25,3.1309828884979543e-31,4.2991167301937949e-32,4.983219081529782e-18,3.8456132275201644e-37,3.0140521929471407e-45,1.2860524344330984e-24,8.2182839196761869e-51,3.3119259512451704e-20,6.1499527507018986e-24,1.5875808038435871e-29,1.0827768428842177e-35
1.6001102664758168e-15,0.0038177494256872876,3.3241409020510127e-26,5.5145550817576319e-22,4.0715345276634949e-17,3.3241102434957661e-26,2.9317603154496799e-17,1.2374894003353658e-28,5.7906215060128803e-48,1.6648508406813163e-38,8.1064438034900822e-42,5.5672394440213085e-38,6.2013167250213579e-32,2.8165293788008741e-22,3.5847708952917979e-34,3.5930949828314437e-49,1.1871533905762722e-44,2.647172198230973e-35,1.0882625533897021e-46,1.5945501726405869e-63,7.1144706104543307e-40,1.6663196799736571e-56,5.1285321241085082e-31,1.8877028030350198e-49,6.8057364424014635e-25,2.6132137403989799e-38,1.045138625484443e-41,6.8231814276101487e-34,7.6270819107799121e-62,2.7436847571643332e-68,1.5169816120934633e-38,2.1164245272232718e-50,5.2385466467796789e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999410115378,0.1088029999999999,0.0001,2.4484495914153656e-12,1.7057680466655647e-11,1.7057602303903671e-11,3.8767383413996275e-18,4.423110771713843e-17,2.2386882650554355e-11,2.6309302140865731e-17,4.7902337746717083e-25,2.0067985908436016e-25,2.4648986752438979e-28,6.2078217884818249e-21,1.4533662792632373e-14,1.4522906819004408e-19,1.8523022852357979e-28,1.1328504124604046e-30,8.2190295586434275e-32,3.4831442769620551e-34,2.3231370649439906e-14,7.9579823859894173e-41,1.8946803294970381e-47,3.7877403444546407e-48,2.6330601234238054e-55,2.7350573865717879e-53,1.3195892942673025e-19,6.8057348630108684e-25,5.8978573435178451e-31,8.1005868124580698e-32,5.9885986841342198e-18,7.2467207919604133e-37,5.4949538199032964e-45,2.1202178341458009e-24,1.9486714242919178e-50,4.702071029137461e-20,9.8325329129772633e-24,2.8956932411469809e-29,2.2268608490766133e-35
2.140571617436323e-15,0.0038177494256872867,5.8390864988085001e-26,9.6867107005254464e-22,5.4467386207465202e-17,5.8390375348683615e-26,3.922516231417057e-17,2.1740260945323663e-28,1.0171671813775411e-47,2.2163039874731244e-38,1.4239590824957015e-41,1.2144826505554328e-37,8.2959024077051344e-32,3.7678567943450213e-22,6.2970893311161544e-34,8.2456287349656937e-49,2.7243431373252327e-44,4.6499599393442532e-35,2.497491713915506e-46,6.3311460336330415e-63,2.1384545388251277e-39,4.0525713757634341e-56,1.1765698889611123e-30,7.466105636017948e-49,1.5618136518115372e-24,7.8568127206265554e-38,1.8363880179051789e-41,1.5658073622849564e-33,1.7503038351984097e-61,9.033456019624901e-68,4.5597155004201513e-38,8.4025395138464267e-50,3.0458038495986632e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999210875864,0.10880299999999983,0.0001,3.2754503257260391e-12,2.2819157926519618e-11,2.2819045858354145e-11,5.2523276091753863e-18,7.7694821333418768e-17,2.9932307357956646e-11,4.6204262633988845e-17,8.4662264430884866e-25,3.5318471668475299e-25,5.6567012851642628e-28,1.0904317923149387e-20,2.5520003806896746e-14,2.551057498822192e-19,4.1106147504919298e-28,2.5996859290801519e-30,1.8836707780550692e-31,1.0460222784752002e-33,4.0792515687967978e-14,3.1568056735887562e-40,1.0047836966129545e-46,2.0087102304166243e-47,1.895291397987661e-54,1.4509856959540727e-52,2.3179533229695169e-19,1.5618128134928957e-24,1.7713936298178292e-30,2.4349288815623833e-31,7.9916908647738567e-18,2.1788127096831488e-36,1.5560794831129869e-44,4.8641287713982892e-24,1.0334175332298731e-49,8.2451114262558152e-20,2.1521474791577087e-23,8.2247259781152861e-29,8.274417082220732e-35
2.6810329683968287e-15,0.0038177494256872867,9.0797436085687886e-26,1.50627792652572e-21,6.8219333001950147e-17,9.0796696431398358e-26,4.913537845210448e-17,3.3810384030592704e-28,1.5816938024142546e-47,2.6955742026355514e-38,2.2142546184471423e-41,2.2771913278704665e-37,1.0390486800276458e-31,4.719185347000108e-22,9.7922772044938561e-34,1.5792793287827683e-48,5.2179135420954233e-44,7.2306800963948369e-35,4.7835834534739518e-46,1.7999176355381774e-62,5.0068641621316452e-39,7.8808064261320853e-56,2.2528392192934188e-30,2.1184171858393727e-48,2.9913240066828442e-24,1.8399783157151988e-37,2.8567878162588758e-41,2.9989616700681926e-33,3.352343987040097e-61,2.1969965358624416e-67,1.0675876238843598e-37,2.3886558161939528e-49,1.0720349231028999e-64,0.88129999999999997,0.0,0.0,0.0,0.009889999901163786,0.10880299999999975,0.0001,4.1024510572410433e-12,2.8580629629118139e-11,2.8580479703451656e-11,6.6278830004248369e-18,1.2081456107687905e-16,3.7469362906465054e-11,7.1832144980532635e-17,1.3215306862133522e-24,5.4981165308228825e-25,1.0834446862435078e-27,1.6955898151248012e-20,3.9669004177618501e-14,3.9668873396245123e-19,7.632335728460986e-28,4.979086893990979e-30,3.6033262762926165e-31,2.4471744672816886e-33,6.3409021708815237e-14,8.967993551358503e-40,3.4411211278318141e-46,6.8793121128107627e-47,7.7655526834897382e-54,4.9704322170389364e-52,3.6044044785282421e-19,2.9913215447857256e-24,4.1446159670899446e-30,5.7011565756341969e-31,9.9846210874402414e-18,5.1026060730123753e-36,3.5284406004740555e-44,9.3135975439679727e-24,3.5391880124980506e-49,1.2799014707431366e-19,3.9977846442968759e-23,1.859352723569322e-28,2.2629523112578555e-34
3.761955670317841e-15,0.003817749425687286,1.7740050532919571e-25,2.9429723650757982e-21,9.5722943589748213e-17,1.7739897862582395e-25,6.8963788526623063e-17,6.6077245239367202e-28,3.0903398591166876e-47,3.4816952419766633e-38,4.3262473208581934e-41,6.4488479053734793e-37,1.4579651711752037e-31,6.6218458656061525e-22,1.9134123917558381e-33,4.3290777672072755e-48,1.4303195586085698e-43,1.4127414683693393e-34,1.3113571641697838e-45,1.0226097230514187e-61,1.9547857900396377e-38,2.0949779402108599e-55,6.1713530955905573e-30,1.2007304302372657e-47,8.1996953400576352e-24,7.1879530444562801e-37,5.5915827061069813e-41,8.2205916388409808e-33,9.1893523532678874e-61,8.6019882194101804e-67,4.1680880914379325e-37,1.3568827054114948e-48,9.0358503306808713e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899998613166396,0.10880299999999954,0.0001,5.7564525118768786e-12,4.0103555766730434e-11,4.0103318241387315e-11,9.3789842308077764e-18,2.3604618279330712e-16,5.2518392841711034e-11,1.402823078434683e-16,2.5935405200834523e-24,1.0753981496801521e-24,2.9700327319299982e-27,3.31274532841632e-20,7.7445038690974321e-14,7.7505537851101704e-19,1.9533655588923562e-27,1.3648074186636557e-29,9.848960637270217e-31,9.53496137354948e-33,1.2379222121740019e-13,5.0843662303431708e-39,2.9068761793113664e-45,5.8112918522739842e-46,1.002534231308167e-52,4.2015349006282386e-51,7.0423029792565814e-19,8.1996831323481391e-24,1.6153047941706886e-29,2.2259962360098425e-30,1.3940235702153785e-17,1.993417013722479e-35,1.3792217879867103e-43,2.5513351560028692e-23,2.9897273347236823e-48,2.4914783733698756e-19,1.0522767213276206e-22,6.9059376371816124e-28,1.209625715926854e-33
