Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132)
3.4665249569188075e-07,0.003702193844871057,2.042617440881976e-08,1.1018709670239255e-06,4.9539358130573862e-10,3.5502310982249239e-06,1.8358341940443563e-05,0.00010501104651396494,1.2462671999336776e-19,7.0256742980673689e-23,8.8514868939374822e-14,1.1549119170289221e-09,2.0133786050035821e-14,8.1006419140279859e-10,2.1764887411510735e-08,1.1491062234104301e-12,1.7352117283922705e-12,5.1057247515165578e-12,9.1934086369747901e-12,1.1014633288680062e-16,2.3045482554632166e-09,9.5858350566088989e-15,3.372529642427494e-09,6.7773876701761269e-10,0.00090246362970937844,3.7748571611073445e-10,7.6110117960595844e-09,1.9778844340061497e-05,1.6610475879211451e-25,7.748974354868034e-15,2.0794783217482243e-08,1.1369917407623459e-09,6.501335743900898e-17,0.88129999999999997,0.0,0.0,0.0,0.0025598027243130465,0.10850711128235224,0.00010000036974073695,0.00019265278482203621,0.00040188173768357789,8.4378824079401056e-05,9.2815451116446002e-11,7.9782278105652683e-06,3.181558968266744e-09,5.9736928889657979e-07,8.4019610974105185e-14,4.3835556085377514e-15,0.00013964120422543284,0.00075640165912833164,0.0012576071197015614,0.0010509371449063875,7.1215461900329275e-13,4.2241596453704118e-08,1.1158282804699161e-11,2.0370503349375363e-07,0.0025081522026574811,5.5164726362407393e-06,3.2474040609941321e-07,8.9444391174640597e-07,1.1341819927514367e-07,1.423385679920426e-05,1.0255645943485554e-07,0.00056603162724592863,1.2684981356721991e-07,7.6591896596151538e-08,5.1798575451137093e-13,0.00033628881129683556,2.3833977385652357e-08,2.6584305274178207e-07,1.693732506492265e-06,5.518494076066349e-11,1.4745275818524458e-09,2.0909339352001794e-06,7.748553233750707e-10,4.9927977022518986e-10,2.0663407831763312e-09,2.5218605630479899e-16,8.1622649859663161e-08,7.7181348096927039e-09,1.1440245715000408e-16,4.9732045407256562e-11,6.5731217493750238e-17,1.8926239548223572e-10,5.1885544840715644e-07,9.5633982753403366e-10,2.3169898808268235e-15,2.6931986280821306e-07,5.9650035754331714e-12,4.6800831368539079e-15,3.1202975371484914e-07,7.6426006006335457e-07,1.2337944880491578e-11
3.4755976577855993e-07,0.003702197306636648,2.0584314760121271e-08,1.1039133446559436e-06,4.9505399712528815e-10,3.5590178292909252e-06,1.8360067379854728e-05,0.00010522183903712255,1.2673088669528139e-19,7.0701535723696973e-23,8.9938587756834871e-14,1.1614919668579976e-09,2.0304280833961521e-14,8.1489671606868002e-10,2.1947709168726815e-08,1.1713448184930066e-12,1.7536131460908384e-12,5.1465646502310214e-12,9.2732408583549853e-12,1.1132211571202752e-16,2.3231022817588951e-09,9.7243666159566048e-15,3.3886068061260117e-09,6.8439489433861269e-10,0.00090336402241690279,3.7783054576114081e-10,7.6329359758051663e-09,1.9865714840736389e-05,1.6931615678853845e-25,7.8667902969511782e-15,2.0961186754194597e-08,1.1472591506533951e-09,6.5649463479963756e-17,0.88129999999999997,0.0,0.0,0.0,0.0025528136169299096,0.10850683570466095,0.00010000037954519712,0.00019260384000315209,0.00040083057220925651,8.3933223324980454e-05,9.2572360521578349e-11,7.9360757564895807e-06,3.1749287316797613e-09,5.9580473439780034e-07,8.3575702969804013e-14,4.3720747510925234e-15,0.00013964841826238802,0.00075792904078617203,0.0012588058742063288,0.0010520293944851324,7.1358994891924366e-13,4.2326966096758911e-08,1.1159199775500355e-11,2.0380958977561112e-07,0.0025118928429587839,5.5330738856244425e-06,3.2571685914201261e-07,8.971473596500582e-07,1.1376135561848012e-07,1.4297317353127301e-05,1.0201492301162337e-07,0.00056609496046703517,1.2686356602280142e-07,7.6600200462165378e-08,5.1671185248971457e-13,0.00033712629881498831,2.4049496737065027e-08,2.6624040385153452e-07,1.7032966914148026e-06,5.5139316628218817e-11,1.474225417602269e-09,2.0952115893566054e-06,7.7643783397654652e-10,5.0029946424547553e-10,2.0705610906253254e-09,2.5270112269659512e-16,8.2016024195929857e-08,7.7553103032055882e-09,1.1495349284824574e-16,4.997172561664375e-11,6.6047821247114254e-17,1.9020865136789668e-10,5.2145056549944762e-07,9.5819901917897965e-10,2.3214862049077846e-15,2.7135929556090024e-07,6.0101737485522503e-12,4.6891652527503451e-15,3.1371217417573246e-07,7.709894628598061e-07,1.2446538739202996e-11
3.484670358652391e-07,0.003702200752844488,2.0743099052492234e-08,1.1059487384728905e-06,4.9471038850493341e-10,3.567792146363677e-06,1.8361792051278483e-05,0.00010543200304630799,1.2886428652697809e-19,7.1148227298077388e-23,9.1379963339069379e-14,1.168085975456083e-09,2.047579215521634e-14,8.1974890129413239e-10,2.2131431887901688e-08,1.1939356032684803e-12,1.7721418269896396e-12,5.1876528708945209e-12,9.3535380349832119e-12,1.1250595763734418e-16,2.3417363308220325e-09,9.864406116989947e-15,3.404695766138919e-09,6.9109108942697201e-10,0.00090425965715251039,3.7817311973166953e-10,7.6548199017338982e-09,1.9952606206030599e-05,1.72579837759551e-25,7.9859336772612352e-15,2.1128325043076896e-08,1.1575768901728831e-09,6.6289947339559778e-17,0.88129999999999997,0.0,0.0,0.0,0.0025458500761102441,0.10850656130311141,0.00010000038945816806,0.00019255381542593333,0.00039978194799780546,8.3490273604036483e-05,9.2329859909282265e-11,7.8941746565291086e-06,3.1683221571644792e-09,5.9424397707553642e-07,8.3134437791407826e-14,4.3606217577084757e-15,0.00013965481449172259,0.00075945151724560449,0.0012599988876660971,0.0010531156999929411,7.1502066203088973e-13,4.2412061573690014e-08,1.1160051850918478e-11,2.0391307812968935e-07,0.0025156256732733959,5.5496684381950383e-06,3.2669291571788595e-07,8.998497079052141e-07,1.141043709711293e-07,1.4360773123735152e-05,1.0147660843281398e-07,0.00056615601779235966,1.2687681025507164e-07,7.6608197461628781e-08,5.1544091334282585e-13,0.00033796130708108724,2.4266240843035068e-08,2.6663692458499401e-07,1.7128796296151719e-06,5.5093789801425062e-11,1.4739236312001155e-09,2.0994783715959105e-06,7.7801631639386829e-10,5.0131656269683706e-10,2.0747706555571512e-09,2.5321487802050727e-16,8.2409504244349069e-08,7.7924956647728464e-09,1.1550467481623995e-16,5.0211470236410399e-11,6.6364509041408445e-17,1.911552926966241e-10,5.240467433556393e-07,9.6005277217589916e-10,2.32596935619361e-15,2.7340511845542112e-07,6.0554854531139613e-12,4.6982207609445843e-15,3.1539785735803451e-07,7.7775243876408242e-07,1.2555674020546159e-11
3.493743059519183e-07,0.003702204183577098,2.0902526965673421e-08,1.1079771609207777e-06,4.9436287364955075e-10,3.5765540875490304e-06,1.8363516014679818e-05,0.00010564154066339047,1.3102720475836953e-19,7.1596799614413265e-23,9.2839144741168686e-14,1.1746939089801147e-09,2.0648322344216725e-14,8.2462080818364184e-10,2.2316056521010102e-08,1.2168828642668396e-12,1.790798129255927e-12,5.2289905830538423e-12,9.4343018002186375e-12,1.136978793871448e-16,2.360450389226177e-09,1.0005964392349026e-14,3.4207963951800646e-09,6.9782741739606805e-10,0.00090515056220041011,3.785134503633736e-10,7.6766635541809506e-09,2.0039517841561589e-05,1.7589626363598287e-25,8.1064136637030567e-15,2.1296198213208931e-08,1.1679449271997687e-09,6.6934827594007596e-17,0.88129999999999997,0.0,0.0,0.0,0.0025389119787129744,0.10850628807008063,0.00010000039948019804,0.00019250271824041841,0.00039873586524841496,8.3049957801712505e-05,9.2087949300006389e-11,7.8525228886511691e-06,3.1617391281236073e-09,5.9268701706157535e-07,8.2695798357108663e-14,4.3491966293526706e-15,0.00013966040054426055,0.00076096910439920902,0.0012611861818003418,0.0010541960951788295,7.1644677334580902e-13,4.249688377243183e-08,1.1160839636137038e-11,2.0401550842547384e-07,0.0025193507214449451,5.566256340393623e-06,3.276685785801848e-07,9.0255096411313379e-07,1.1444724630784389e-07,1.4424223545631897e-05,1.009414949000321e-07,0.00056621482245649147,1.2688955146510082e-07,7.6615890734960708e-08,5.141729383263404e-13,0.00033879384113848541,2.4484212290058089e-08,2.6703261790505179e-07,1.7224812724538712e-06,5.5048360607952066e-11,1.4736222333738862e-09,2.103734307280375e-06,7.7959078006664776e-10,5.0233107166170956e-10,2.0789695031451964e-09,2.5372732534881533e-16,8.280308614375618e-08,7.8296905300119773e-09,1.1605599765290793e-16,5.0451276913970087e-11,6.668127777338237e-17,1.9210230954782114e-10,5.2664395475062785e-07,9.6190110645423875e-10,2.3304393830923456e-15,2.7545730378573896e-07,6.1009380754738878e-12,4.707249759215915e-15,3.1708679371963761e-07,7.8454900130658839e-07,1.2665350941079162e-11
3.502815760385975e-07,0.003702207598916543,2.1062598173800823e-08,1.1099986243404427e-06,4.9401169146203172e-10,3.5853036907304264e-06,1.8365239329192099e-05,0.00010585045400420699,1.3321995814731834e-19,7.2047237418365217e-23,9.4316281589919048e-14,1.1813157336676285e-09,2.0821875584786978e-14,8.2951249791873007e-10,2.2501584013754622e-08,1.2401909235107057e-12,1.8095824098175191e-12,5.2705789600194107e-12,9.5155337917046872e-12,1.148979016006777e-16,2.3792444429975455e-09,1.0149052635692368e-14,3.4369085666329186e-09,7.0460394290481171e-10,0.00090603676566348155,3.7885154988051574e-10,7.6984669147810265e-09,2.0126449158248531e-05,1.7926606093473607e-25,8.2282394062456325e-15,2.1464806387323628e-08,1.1783632286377832e-09,6.7584122862709631e-17,0.88129999999999997,0.0,0.0,0.0,0.0025319992023405979,0.10850601599800716,0.00010000040961183497,0.00019245055555753692,0.00039769232403182633,8.2612258909717614e-05,9.1846628684739197e-11,7.811118840921755e-06,3.1551795286774085e-09,5.9113385429808977e-07,8.2259767691448844e-14,4.3377993656007686e-15,0.00013966518398134188,0.00076248181812415509,0.0012623677782278801,0.0010552706135972009,7.1786829785640221e-13,4.2581433580068522e-08,1.1161563730833336e-11,2.0411689044380206e-07,0.0025230680151809904,5.5828376384504171e-06,3.2864385047006437e-07,9.0525113584089484e-07,1.1478998259898299e-07,1.4487668058467175e-05,1.0040956174387832e-07,0.00056627139747588253,1.2690179480503907e-07,7.662328339304198e-08,5.1290792854072904e-13,0.00033962390606740925,2.4703413658359395e-08,2.674274867601082e-07,1.7321015716371587e-06,5.5003029366122606e-11,1.4733212346736347e-09,2.1079794217792104e-06,7.8116123443652905e-10,5.0334299722383687e-10,2.0831576585682649e-09,2.5423846775446044e-16,8.3196766067439478e-08,7.8668945377550143e-09,1.166074560048187e-16,5.0691143317728573e-11,6.6998124367162023e-17,1.9304969208515509e-10,5.2924217269044476e-07,9.6374404185439545e-10,2.3348963337937386e-15,2.7751582381636813e-07,6.1465310013353614e-12,4.7162523449026873e-15,3.1877897375426911e-07,7.9137916367078579e-07,1.2775569711773149e-11
3.5118884612527666e-07,0.0037022109989444077,2.1223312345570051e-08,1.1120131413580059e-06,4.9365678811935525e-10,3.5940409935691161e-06,1.8366962053144519e-05,0.00010605874517854886,1.3544286587508801e-19,7.2499565282543621e-23,9.5811524083194231e-14,1.1879514158372389e-09,2.0996456600864979e-14,8.3442403175768359e-10,2.2688015305584539e-08,1.2638641386010351e-12,1.8284950243646668e-12,5.3124191788683065e-12,9.5972356513717433e-12,1.1610604483234324e-16,2.3981184776185547e-09,1.0293681883867464e-14,3.4530321545555565e-09,7.1142073015981435e-10,0.00090691829546402883,3.7918743049165091e-10,7.720229966449491e-09,2.0213399572282984e-05,1.8268995736527058e-25,8.3514200841285654e-15,2.1634149681826412e-08,1.1888317604202629e-09,6.8237851808420157e-17,0.88129999999999997,0.0,0.0,0.0,0.0025251116253352888,0.10850574507939062,0.00010000041985362647,0.0001923973344492548,0.00039665132429216911,8.217716002600026e-05,9.1605898025432125e-11,7.7699609115051572e-06,3.1486432436598701e-09,5.8958448854035767e-07,8.1826328925317088e-14,4.3264299646569729e-15,0.0001396691722952311,0.0007639896742817452,0.0012635436984672504,0.0010563392886084927,7.1928525053947215e-13,4.2665711882810279e-08,1.1162224729210769e-11,2.0421723387736285e-07,0.0025267775820535538,5.599412378384696e-06,3.2961873411597906e-07,9.0795023062141684e-07,1.1513258081049631e-07,1.4551106106908812e-05,9.9880788423646591e-08,0.00056632576565017012,1.2691354537841526e-07,7.6630378517395491e-08,5.1164588490622483e-13,0.00034045150698438982,2.4923847521903086e-08,2.6782153408412973e-07,1.7417404792156709e-06,5.4957796382098271e-11,1.4730206453964414e-09,2.1122137404679321e-06,7.8272768894696381e-10,5.04352345468128e-10,2.0873351470099961e-09,2.5474830831097367e-16,8.3590540222862835e-08,7.9041073300723847e-09,1.1715904456654232e-16,5.0931067136914606e-11,6.7315045774453046e-17,1.9399743055614853e-10,5.3184137041114119e-07,9.6558159893230544e-10,2.3393402582192319e-15,2.7958065078339964e-07,6.1922636157721829e-12,4.7252286188411301e-15,3.2047438799116719e-07,7.9824293869506671e-07,1.2886330538042526e-11
3.5209611621195584e-07,0.00370221438374182,2.1384669143455852e-08,1.11402072462666e-06,4.9329808420616086e-10,3.6027660334730691e-06,1.8368684243949777e-05,0.00010626641628937274,1.3769623816176934e-19,7.2953798498066752e-23,9.732502305853389e-14,1.1946009218999135e-09,2.1172069648475357e-14,8.3935547104243707e-10,2.287535132888108e-08,1.2879069074471898e-12,1.847536327199274e-12,5.3545124209372678e-12,9.6794090260050904e-12,1.173223295417562e-16,2.4170724779575344e-09,1.0439862985087263e-14,3.469167033746675e-09,7.1827784285653995e-10,0.0009077951793204505,3.7952110433880151e-10,7.7419526935509564e-09,2.030036850581047e-05,1.8616866812994773e-25,8.4759649105366917e-15,2.1804228205972007e-08,1.1993504873843601e-09,6.8896033143131753e-17,0.88129999999999997,0.0,0.0,0.0,0.0025182491268750632,0.10850547530679965,0.00010000043020611977,0.00019234306194351958,0.00039561286583045626,8.1744644368408778e-05,9.1365757251194309e-11,7.7290475099541956e-06,3.1421301587115112e-09,5.8803891933227966e-07,8.139546530953597e-14,4.3150884231743841e-15,0.00013967237290021673,0.00076549268871521701,0.0012647139639236997,0.0010574021533540051,7.2069764635422872e-13,4.2749719565865425e-08,1.1162823219293693e-11,2.0431654831939118e-07,0.0025304794494815435,5.6159806059749586e-06,3.3059323223192675e-07,9.1064825594911391e-07,1.1547504190339288e-07,1.4614537141291452e-05,9.9355154544457421e-08,0.00056637794953426585,1.2692480823389568e-07,7.6637179156418028e-08,5.1038680815848418e-13,0.00034127664904685224,2.5145516447571181e-08,2.6821476279477674e-07,1.7513979476289617e-06,5.4912661948973186e-11,1.4727204755578922e-09,2.1164372887288997e-06,7.8429015304349312e-10,5.053591224808374e-10,2.09150199365961e-09,2.5525685009256711e-16,8.3984404855620832e-08,7.9413285526450534e-09,1.1771075808616643e-16,5.1171046083989838e-11,6.7632038977710177e-17,1.9494551530298314e-10,5.3444152140845461e-07,9.674137981804401e-10,2.3437712061352497e-15,2.8165175689122837e-07,6.2381353031561323e-12,4.7341786815543512e-15,3.221730270000252e-07,8.0514033882827924e-07,1.2997633619028105e-11
3.539106563853142e-07,0.003702221107966879,2.170930923527321e-08,1.1180151401073375e-06,4.9256942033827633e-10,3.620179472730799e-06,1.8372127251093272e-05,0.00010667990669663395,1.4229562670117072e-19,7.3867998407709775e-23,1.0040739698740027e-13,1.2079412717896912e-09,2.1526407751847925e-14,8.4927831167623447e-10,2.3252741262942568e-08,1.3371189082436663e-12,1.8860064078827133e-12,5.4394627221130164e-12,9.8451769325855553e-12,1.1977940475739168e-16,2.4552203121130098e-09,1.0736924430826791e-14,3.5014701684404945e-09,7.3211329671849622e-10,0.00090953511902614956,3.8018187977124943e-10,7.7852771189453979e-09,2.0474359650495208e-05,1.9329324087630164e-25,8.7291839190167177e-15,2.2146591343356394e-08,1.2205383805630137e-09,7.0225828083330736e-17,0.88129999999999997,0.0,0.0,0.0,0.0025045988865978154,0.10850493917032319,0.00010000045124539917,0.00019223139062496316,0.00039354357122053772,8.0887296220760567e-05,9.088724490813362e-11,7.647947987309642e-06,3.1291731357293655e-09,5.8495916767080638e-07,8.0541397149956801e-14,4.2924888973543063e-15,0.00013967644024074212,0.00076848425568231619,0.0012670376155259203,0.0010595105834824538,7.2350882711825197e-13,4.2916926608176587e-08,1.1163834994985976e-11,2.045121280919996e-07,0.0025378601948919618,5.6490977059278199e-06,3.3254108265244565e-07,9.1604112801714501e-07,1.1615955655122893e-07,1.4741375998315203e-05,9.8313224280621533e-08,0.00056647585339853293,1.269458907049599e-07,7.6649909002464696e-08,5.0787755737723771e-13,0.00034291957744293062,2.5592569716171599e-08,2.6899877596272731e-07,1.7707683787184954e-06,5.4822689848338761e-11,1.4721214330278382e-09,2.1248521755211608e-06,7.8740314778380898e-10,5.0736498716091998e-10,2.0998038623575975e-09,2.5627004963006877e-16,8.4772390727474311e-08,8.0157948894244723e-09,1.1881453926041154e-16,5.165116032861171e-11,6.8266228856466861e-17,1.9684268547608787e-10,5.3964457854162369e-07,9.7106220389109093e-10,2.3525943684283791e-15,2.8581269519670172e-07,6.3302934309268295e-12,4.7520005691839469e-15,3.2557994182196737e-07,8.1903606222046506e-07,1.3221867309559102e-11
3.5572519655867256e-07,0.003702227772235358,2.203651564858158e-08,1.1219819714125041e-06,4.9182577148767391e-10,3.6375443035941311e-06,1.8375568795489661e-05,0.00010709094193742272,1.4702065267183454e-19,7.478991366919721e-23,1.0356462035310176e-13,1.2213365160182206e-09,2.1884922764757968e-14,8.5928151186677641e-10,2.363376116098537e-08,1.3878627702613033e-12,1.9249954635772664e-12,5.5254393835937005e-12,1.0012850764921644e-11,1.2226928937949327e-16,2.4936878146124057e-09,1.1040324658255096e-14,3.5338169807409349e-09,7.4611080582624392e-10,0.00091125680325122177,3.8083397172295944e-10,7.8284400889413384e-09,2.0648418064713622e-05,2.0064533494169837e-25,8.9879703168957289e-15,2.2491896558226764e-08,1.241926609280307e-09,7.1573658182165932e-17,0.88129999999999997,0.0,0.0,0.0,0.0024910475283377786,0.10850440753023041,0.0001000004727340455,0.00019211559711731721,0.00039148443636903742,8.0040082145749796e-05,9.0411090574749915e-11,7.5678077333977241e-06,3.1163075577874993e-09,5.8189459235872265e-07,7.9697431156880193e-14,4.2700007371044389e-15,0.00013967744407112956,0.0007714566454469331,0.0012693389024543604,0.0010615961655799466,7.2630195950325466e-13,4.3083061770674858e-08,1.116460366335707e-11,2.0470370491716295e-07,0.0025452104683022854,5.6821893005269376e-06,3.3448742320369765e-07,9.2142981135488427e-07,1.1684353414790908e-07,1.4868180322906696e-05,9.7283610145889462e-08,0.00056656528560203919,1.269650817315251e-07,7.6661496789403181e-08,5.0538017923707044e-13,0.00034455273314560719,2.6044593884448562e-08,2.6977954934313689e-07,1.790212490674493e-06,5.473311521804637e-11,1.4715241832463922e-09,2.1332242852758495e-06,7.9050029423336113e-10,5.0936063996157079e-10,2.1080634662070921e-09,2.5727809096445928e-16,8.5560694258919995e-08,8.0902907712561835e-09,1.1991875836774089e-16,5.2131468123664289e-11,6.8900670354598928e-17,1.9874112685241497e-10,5.448511361995247e-07,9.7468942070068337e-10,2.3613662133725656e-15,2.8999841591503974e-07,6.4230004495905139e-12,4.7697188010042735e-15,3.2899964343386353e-07,8.330664272072157e-07,1.3448272276164646e-11
3.575397367320309e-07,0.0037022343771783723,2.2366285498500067e-08,1.1259213192587489e-06,4.9106719118244459e-10,3.6548608177379719e-06,1.837900931020606e-05,0.00010749953862710614,1.5187388213358012e-19,7.5719623021677258e-23,1.0679791906455762e-13,1.2347863884756088e-09,2.2247647908949441e-14,8.6936556492161364e-10,2.4018418272026482e-08,1.4401749031740902e-12,1.9645062862425029e-12,5.6124519846371379e-12,1.0182443843750637e-11,1.2479214419143442e-16,2.5324748464451205e-09,1.1350151967528726e-14,3.5662064914592365e-09,7.6027086461116765e-10,0.00091296044771130259,3.8147747449049415e-10,7.8714415206078036e-09,2.082253930050636e-05,2.0823060735003549e-25,9.2523981496298292e-15,2.2840144512209162e-08,1.2635148599085474e-09,7.2939674621850483e-17,0.88129999999999997,0.0,0.0,0.0,0.0024775941101631009,0.10850388032909611,0.00010000049467642576,0.00019199573634011487,0.00038943545560416858,7.9202871459644524e-05,8.9937292748717131e-11,7.488614364173074e-06,3.1035325337831865e-09,5.7884518372810875e-07,7.8863436912536831e-14,4.2476238714806141e-15,0.00013967544141823667,0.00077440998413410753,0.0012716179925956659,0.0010636591582688644,7.2907716257484524e-13,4.3248132100583376e-08,1.1165133747325852e-11,2.0489135261997511e-07,0.0025525304845326244,5.7152557486390552e-06,3.3643227515718147e-07,9.2681436472608742e-07,1.1752698222825958e-07,1.4994945884297543e-05,9.6266153322880022e-08,0.00056664641941432615,1.2698242009501458e-07,7.6671965933549533e-08,5.0289467441273202e-13,0.00034617615855462902,2.6501609275550504e-08,2.7055710579474919e-07,1.8097299145242159e-06,5.4643940051062587e-11,1.4709287990064316e-09,2.1415538211308133e-06,7.9358166796655509e-10,5.1134612957932233e-10,2.1162810067490861e-09,2.5828099869275976e-16,8.6349286544004958e-08,8.1648134702797438e-09,1.2102337497430029e-16,5.2611951856909821e-11,6.953534024038101e-17,2.0064076494878789e-10,5.500609899722731e-07,9.7829560974164038e-10,2.3700871322286626e-15,2.9420869588608542e-07,6.5162514165064205e-12,4.7873341673223328e-15,3.3243205760487583e-07,8.4723152192916646e-07,1.3676849927600733e-11
