Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997)
2.90600200876251e-08,0.002179707825296667,6.37591192947618e-17,5.8898402655529027e-13,4.0739156942735527e-15,2.251864463380928e-13,1.6736129074411957e-08,5.5511866484132187e-11,6.5669764412064811e-40,-9.0432440350701937e-28,7.0431805480387332e-30,2.5558870241335157e-19,2.7499968815081691e-28,1.6692764705557032e-16,-1.814747335808642e-18,1.3878838676959047e-29,7.7713230425380014e-27,3.3929169482005658e-22,7.4059931947874148e-25,3.9676905603215293e-37,2.0638833554311751e-21,7.4566218599737138e-20,7.9416023458905509e-20,2.3473362226484308e-15,3.95464905077891e-09,1.0934405051455808e-17,1.5096203819520731e-17,5.3694445955493689e-14,8.0411836280071079e-50,4.097333615805842e-19,5.6382431802373484e-20,5.4311004435732307e-24,5.3102825923302144e-32,0.88129999999999997,0.0,0.0,0.0,0.0098733649025966024,0.10879799196937662,9.9999999999831723e-05,9.5167264902091867e-07,7.5297216018187336e-06,2.695980998764263e-06,1.0409832588517852e-11,4.8993299663688002e-06,4.1969113474242813e-12,7.0207421774781824e-08,1.59287437483273e-13,1.416124451545459e-15,2.1683770227430805e-08,2.9862333328429663e-08,7.4925972294161013e-08,2.90915096118351e-07,1.0213709696713804e-17,1.0640644027198119e-13,2.660361578087106e-17,1.0890737062975442e-13,6.6586074711896598e-08,7.6896325184892037e-14,9.275977359856458e-14,7.5677562001970194e-16,1.2276932673040174e-15,1.6041136384924857e-16,2.1044081495976998e-10,3.9463275891819851e-09,3.8560676875219724e-12,2.7655868112944419e-12,2.5610393207315377e-16,1.6998338813201812e-12,-4.6917412849417187e-15,1.1854678263990982e-12,5.3358351919052147e-16,1.4444941712314783e-13,1.7550892359246611e-12,2.7924285919121086e-11,6.5039821344970963e-14,5.388013949173796e-14,1.4337261809451487e-13,2.6307389467574743e-19,7.5920028211489382e-16,1.3243124114495922e-15
2.9065331668258887e-08,0.0021797078233048053,6.3783372266205794e-17,5.892510480355309e-13,4.0102438142351697e-15,2.2534250161522111e-13,1.6742197532189042e-08,5.5552187420549649e-11,6.834451365096918e-40,-8.1800072848720382e-31,7.0478534300076558e-30,2.5523601550386769e-19,2.7525492102337729e-28,1.6696551797729003e-16,-1.814698225536796e-18,1.3883217266763494e-29,7.7776452811838688e-27,3.3954804898288581e-22,7.41424543596028e-25,3.9737103059964409e-37,2.0654983041664757e-21,7.4419880667432364e-20,7.946274893512814e-20,2.3473363324480806e-15,3.9561149131422301e-09,1.093918484270384e-17,1.5106189565890444e-17,5.3743391479362671e-14,8.8082378144954904e-50,4.0973354070569788e-19,5.6425561998349065e-20,5.4371534229093281e-24,5.3143251179427998e-32,0.88129999999999997,0.0,0.0,0.0,0.0098733618193779307,0.10879799104790112,9.9999999999831682e-05,9.5184545330802571e-07,7.5310858197313478e-06,2.6964642303209137e-06,1.041171853977037e-11,4.9002207769197169e-06,4.1969100811911567e-12,7.022014250801005e-08,1.5931639959289212e-13,1.4163810361197602e-15,2.1695600901951936e-08,2.987653720840867e-08,7.4939655680452365e-08,2.9102113273975913e-07,1.0218436558425683e-17,1.0645793387583695e-13,2.6618146970122351e-17,1.0897377691889582e-13,6.659823576214638e-08,7.6956510015262343e-14,9.2835574667663636e-14,7.5742347478745696e-16,1.2289456985468476e-15,1.6059622989378873e-16,2.1047955213082309e-10,3.9477897481973675e-09,3.8574963897972199e-12,2.7666115362648385e-12,2.5615033334783878e-16,1.7010838169183352e-12,-4.6917408108714434e-15,1.1857472264179906e-12,5.3410619667530411e-16,1.444761810034143e-13,1.7554176513713748e-12,2.7934799067986846e-11,6.5064308153057806e-14,5.390042492123751e-14,1.4342664575398883e-13,2.631730298316188e-19,7.5974445366160772e-16,1.325274707879923e-15
2.9075954829526467e-08,0.0021797078193210883,6.383169137486333e-17,5.8977366362157776e-13,3.9070013994617534e-15,2.2565484550320494e-13,1.6754337677611681e-08,5.5632894959962762e-11,7.3574193625842902e-40,1.8421563171686421e-29,7.0572074167665921e-30,2.5453226732364801e-19,2.7576560854838271e-28,1.670412693348396e-16,-1.8145999196135364e-18,1.3891947896153057e-29,7.7903014180801804e-27,3.4006120454936749e-22,7.4307730745615116e-25,3.9857736688549782e-37,2.068731061640887e-21,7.4128065819233108e-20,7.9556255129197703e-20,2.3473365514009233e-15,3.9590474472826301e-09,1.094874769771244e-17,1.5126174145087494e-17,5.384138454299422e-14,1.0419603282510266e-49,4.0973389799747602e-19,5.6511897684183074e-20,5.4492764266607191e-24,5.3224182236762773e-32,0.88129999999999997,0.0,0.0,0.0,0.0098733556528961368,0.10879798920494788,9.9999999999831601e-05,9.5219106063322144e-07,7.5338142381978897e-06,2.6974306860445395e-06,1.0415490418191294e-11,4.9020023843309917e-06,4.1969075487059712e-12,7.0245583812016726e-08,1.5937432336702173e-13,1.4168942019916567e-15,2.1719275087514153e-08,2.9904958109383203e-08,7.4967022439810502e-08,2.9123326351467487e-07,1.0227894576825525e-17,1.0656096954667202e-13,2.6647225139117263e-17,1.0910667151282598e-13,6.6622557851815078e-08,7.7076986355356807e-14,9.2987317502955196e-14,7.5872046969820543e-16,1.2314536493665266e-15,1.6096649638355952e-16,2.105570258888415e-10,3.9507148722263672e-09,3.8603545818627415e-12,2.7686615510746269e-12,2.5624313667713271e-16,1.7035857512701312e-12,-4.6917398646919987e-15,1.1863060363869057e-12,5.3515279189860461e-16,1.4452970748753368e-13,1.7560744776979879e-12,2.7955831265272877e-11,6.511329550974968e-14,5.3941007163265376e-14,1.4353473141791236e-13,2.6337135582324701e-19,7.6083367100883882e-16,1.3272008685138206e-15
2.9086577990794048e-08,0.0021797078153373765,6.3879772869525085e-17,5.902817077838498e-13,3.8137100591120978e-15,2.2596750067055271e-13,1.6766482150952459e-08,5.5713690107122582e-11,7.8394005692870371e-40,-4.5091987956642432e-28,7.0665723757770529e-30,2.538306821111077e-19,2.7627732601499516e-28,1.6711703344207249e-16,-1.8145014997721612e-18,1.3900700878086136e-29,7.8029731124915889e-27,3.4057495684896654e-22,7.4473316272285477e-25,3.9978689212382468e-37,2.0719676349740002e-21,7.3837395238916063e-20,7.9649835004047537e-20,2.3473367694925252e-15,3.9619810606323314e-09,1.0958314916360183e-17,1.5146176179517674e-17,5.3939513741269104e-14,1.2121097414211285e-49,4.0973425401507808e-19,5.65983338271537e-20,5.4614221858287067e-24,5.3305220772988927e-32,0.88129999999999997,0.0,0.0,0.0,0.009873349486355083,0.10879798736199155,9.999999999983152e-05,9.5253666629306345e-07,7.5365426335152439e-06,2.6983971319129759e-06,1.0419262264494164e-11,4.9037839734839503e-06,4.1969050161955414e-12,7.0271024899390372e-08,1.5943224654753535e-13,1.4174073634939393e-15,2.174296639345729e-08,2.9933396535957286e-08,7.4994389181535755e-08,2.9144547099843417e-07,1.0237358323243456e-17,1.0666406985093005e-13,2.6676324368292191e-17,1.0923967549870287e-13,6.6646879927042633e-08,7.719760502831965e-14,9.3139248064366561e-14,7.6001917976937969e-16,1.2339657222174444e-15,1.6133747632515602e-16,2.1063449886789147e-10,3.9536410709089867e-09,3.8632138239378095e-12,2.7707123190355538e-12,2.5633593962254468e-16,1.7060904381656438e-12,-4.6917389211206623e-15,1.1868648595801646e-12,5.3620104244865198e-16,1.4458323275677004e-13,1.7567312974745625e-12,2.7976871328568815e-11,6.5162301186986432e-14,5.3981604582544107e-14,1.4364285754156098e-13,2.6356975605427795e-19,7.6192405471777064e-16,1.329129120758456e-15
2.9107824313329205e-08,0.002179707807369968,6.3975523844155971e-17,5.9127148208749504e-13,3.7105360919113047e-15,2.26593745895088e-13,1.6790784009931715e-08,5.5875543475295218e-11,8.7885686013107378e-40,-2.534506665793733e-29,7.0853352803847866e-30,2.5243396803938951e-19,2.7730140491129791e-28,1.6726860163835927e-16,-1.8143043179571325e-18,1.3918087487315953e-29,7.8283632280115884e-27,3.416042536291382e-22,7.4805416626084812e-25,4.0221554087551792e-37,2.0784522413232132e-21,7.3259468980088335e-20,7.9837215935200358e-20,2.3473372031124248e-15,3.9678515249162221e-09,1.097746245177525e-17,1.5186232645882186e-17,5.4136181087036567e-14,1.5785704517415909e-49,4.0973496224567962e-19,5.6771507798170061e-20,5.4857821081706207e-24,5.3467620693682762e-32,0.88129999999999997,0.0,0.0,0.0,0.0098733371530951661,0.10879798367606978,9.9999999999831371e-05,9.5322787261670619e-07,7.5419993546959713e-06,2.7003299940733369e-06,1.0426805860736904e-11,4.9073470969945744e-06,4.1968999510989333e-12,7.0321906424193176e-08,1.5954809112705339e-13,1.4184336733887463e-15,2.1790400390585573e-08,2.9990325986274682e-08,7.5049122612086805e-08,2.9187011608949584e-07,1.0256303006786409e-17,1.0687046443615002e-13,2.6734586036893416e-17,1.0950601182748856e-13,6.6695524034173992e-08,7.7439269823042395e-14,9.3443672989950864e-14,7.6262175176714677e-16,1.2390022544531593e-15,1.6208158097666766e-16,2.1078944248820035e-10,3.9594966921837359e-09,3.8689354580662288e-12,2.7748161143746985e-12,2.5652154766871841e-16,1.7111080776075092e-12,-4.6917370417703417e-15,1.1879825455575445e-12,5.3830251748425003e-16,1.4469028094910207e-13,1.7580449168505426e-12,2.801897505285911e-11,6.5260367502320795e-14,5.4062844952213322e-14,1.4385923116663703e-13,2.6396677923198532e-19,7.6410832455759498e-16,1.3329919060690324e-15
2.9129070635864363e-08,0.0021797077994025822,6.407088593904067e-17,5.922354529793934e-13,3.6341432314130997e-15,2.2722123905017405e-13,1.6815103159702806e-08,5.6037748027072413e-11,9.631235832366111e-40,-1.8252775417677047e-28,7.1041422500749271e-30,2.5104583435887777e-19,2.7832885676966239e-28,1.6742022406212012e-16,-1.8141066793356362e-18,1.3935521605344685e-29,7.8538157367978634e-27,3.4263594329697897e-22,7.5138759181438136e-25,4.0465703681457839e-37,2.08495214743596e-21,7.2686066196685905e-20,8.0024891982004992e-20,2.3473376333294885e-15,3.9737263059070475e-09,1.0996627455289646e-17,1.5226359028605324e-17,5.4333394607845886e-14,1.9741997773226283e-49,4.0973566543325623e-19,5.694508453891155e-20,5.5102334656881024e-24,5.3630451765795998e-32,0.88129999999999997,0.0,0.0,0.0,0.0098733248195982028,0.10879797999013578,9.9999999999831222e-05,9.5391907227899278e-07,7.5474559832411565e-06,2.7022628167800286e-06,1.0434349328453824e-11,4.910910147410896e-06,4.1968948859013413e-12,7.0372787082140278e-08,1.5966393333012318e-13,1.419459965798571e-15,2.183790294153398e-08,3.0047325600101434e-08,7.5103855972104243e-08,2.9229506800696837e-07,1.0275270622344969e-17,1.0707711778436317e-13,2.6792932035347013e-17,1.0977278626762813e-13,6.674416808354002e-08,7.7681505300086302e-14,9.3748850693620488e-14,7.6523120353432966e-16,1.2440553361606126e-15,1.6282855268201029e-16,2.1094438298997819e-10,3.9653566119188866e-09,3.8746612920817097e-12,2.7789229222099995e-12,2.5670715362533237e-16,1.7161367512873448e-12,-4.6917351727566272e-15,1.1891002841859861e-12,5.4041063770277435e-16,1.4479732707736992e-13,1.7593585086836811e-12,2.8061110240197846e-11,6.5358507097518653e-14,5.4144146028967895e-14,1.4407576662629333e-13,2.6436409935937643e-19,7.6629726981858718e-16,1.3368630757951016e-15
2.915031695839952e-08,0.002179707791435216,6.4165976187060807e-17,5.9318038989236489e-13,3.5641319487203826e-15,2.2784998175317878e-13,1.6839439613009262e-08,5.6200304264981045e-11,1.0383395869773597e-39,-1.9646192416046243e-28,7.1229933799441215e-30,2.4966623623230781e-19,2.7936026812930702e-28,1.675719014425434e-16,-1.8139085831511176e-18,1.3953032048554397e-29,7.8793307483235526e-27,3.4367002983913004e-22,7.5473347707491513e-25,4.0711143880791843e-37,2.091467377554708e-21,7.211715146902963e-20,8.0212863387167492e-20,2.3473380601691246e-15,3.9796054035179014e-09,1.1015809929779039e-17,1.5266555391327361e-17,5.4531155396355364e-14,2.3934153619896124e-49,4.0973636361331773e-19,5.7119064677396274e-20,5.5347765347481646e-24,5.3793714815879629e-32,0.88129999999999997,0.0,0.0,0.0,0.0098733124858642104,0.10879797630418953,9.9999999999831073e-05,9.5461026527996218e-07,7.5529125191102205e-06,2.7041956000110436e-06,1.0441892667588838e-11,4.9144731246922381e-06,4.1968898206027711e-12,7.0423666872860704e-08,1.5977977315542222e-13,1.4204862407159301e-15,2.1885474094496262e-08,3.0104395418175699e-08,7.515858926158672e-08,2.9272032674487358e-07,1.0294261183211736e-17,1.0728403004842593e-13,2.6851362423069742e-17,1.1003999918147567e-13,6.6792812075140307e-08,7.7924312360789502e-14,9.4054782425583754e-14,7.6784754783778895e-16,1.2491250083124861e-15,1.6357840029498325e-16,2.110993203714539e-10,3.9712208300116509e-09,3.8803913258834323e-12,2.7830327424691418e-12,2.5689275619461301e-16,1.7211764752594915e-12,-4.6917333140159753e-15,1.1902180753018333e-12,5.4252541905040632e-16,1.4490437130493288e-13,1.7606720731327389e-12,2.8103276889915376e-11,6.5456719971013252e-14,5.4225507811509778e-14,1.4429246391731253e-13,2.6476171643054757e-19,7.6849089712328147e-16,1.3407426419321196e-15
2.9192809603469838e-08,0.0021797077755005487,6.4355710310585874e-17,5.9503451480438273e-13,3.5024202782417629e-15,2.2911122217581906e-13,1.6888164346183618e-08,5.652647381139063e-11,1.1727325906120818e-39,-1.111592323436232e-29,7.1608285071946253e-30,2.4693245914663354e-19,2.8143192451731315e-28,1.6787542347584679e-16,-1.8135110150636276e-18,1.3988084864271156e-29,7.9305487185653734e-27,3.457454095512735e-22,7.6146277809381359e-25,4.1205919716638211e-37,2.1045439069199897e-21,7.0992646401637372e-20,8.0589693236558472e-20,2.3473389038289922e-15,3.9913765482517381e-09,1.105422730106656e-17,1.5347158311402161e-17,5.492832315693439e-14,3.2875399121001582e-49,4.0973774509124449e-19,5.746823766315093e-20,5.5841389172819388e-24,5.4121540168213595e-32,0.88129999999999997,0.0,0.0,0.0,0.0098732878176852196,0.10879796893226024,9.9999999999830774e-05,9.5599263129810656e-07,7.5638253126520382e-06,2.7080610479579504e-06,1.0456978959880992e-11,4.9215988596873255e-06,4.1968796897027371e-12,7.052542385103857e-08,1.6001144566741965e-13,1.4225387380413227e-15,2.1980822399213315e-08,3.0218745830000705e-08,7.5268055628941627e-08,2.9357176465805539e-07,1.0332311194044897e-17,1.0769863193545643e-13,2.6968476603959947e-17,1.1057574187956341e-13,6.6890099885041897e-08,7.8411644843301267e-14,9.466891298225173e-14,7.7310096521402487e-16,1.2593142883031347e-15,1.6508675880006264e-16,2.1140918576641534e-10,3.9829621608584672e-09,3.8918639924419254e-12,2.7912614199694159e-12,2.5726395480669293e-16,1.7312891383756124e-12,-4.6917296271020306e-15,1.1924538143445255e-12,5.4677502909644246e-16,1.4511845367028914e-13,1.7632991212596638e-12,2.8187704573840566e-11,6.5653365546699524e-14,5.4388413488824435e-14,1.4472634397986636e-13,2.6555784137932481e-19,7.7289222435943559e-16,1.3485270114936568e-15
2.9235302248540157e-08,0.0021797077595659665,6.4545406809416518e-17,5.9687322334007399e-13,3.5047963796423004e-15,2.3037747985347475e-13,1.6936958183652768e-08,5.6854056140924717e-11,1.2938695238538301e-39,1.1021071224347898e-28,7.1988414375130541e-30,2.4423227649749068e-19,2.8351583039689878e-28,1.6817917213645033e-16,-1.8131116076331262e-18,1.4023193002525342e-29,7.9820180175836313e-27,3.4783042481606053e-22,7.6824237261663134e-25,4.1705928906599501e-37,2.1176820237603262e-21,6.9885675878256542e-20,8.0967707406535621e-20,2.3473397343030261e-15,4.0031649584215126e-09,1.1092714582883712e-17,1.5428041915408737e-17,5.532769313812244e-14,4.2355235738174451e-49,4.0973910695867617e-19,5.7819031789570129e-20,5.6338714791949726e-24,5.4451103395912692e-32,0.88129999999999997,0.0,0.0,0.0,0.0098732631485583776,0.10879796156028189,9.9999999999830476e-05,9.5737497067144998e-07,7.5747377349822164e-06,2.7119263377378614e-06,1.0472064737144482e-11,4.9287243016545632e-06,4.1968695583989123e-12,7.0627177355568676e-08,1.6024310865247042e-13,1.4245911653012235e-15,2.2076445690216816e-08,3.0333377547600986e-08,7.537752171414102e-08,2.9442442978117167e-07,1.0370453145619252e-17,1.0811427131989208e-13,2.7085929054812196e-17,1.1111324282015715e-13,6.6987387463875334e-08,7.890127449507447e-14,9.5286074681918709e-14,7.7838210629955215e-16,1.2695704235443723e-15,1.6660672773019815e-16,2.1171903865891922e-10,3.9947206839006936e-09,3.9033534569339775e-12,2.7995021462961748e-12,2.5763514223260595e-16,1.7414461956145346e-12,-4.6917259805268756e-15,1.1946897613861909e-12,5.5105147570836276e-16,1.4533252803876056e-13,1.7659260630394083e-12,2.8272258099386168e-11,6.5850304217097652e-14,5.4551561973981917e-14,1.4516087132734419e-13,2.6635515402885876e-19,7.7731235927055094e-16,1.3563451109204543e-15
2.9277794893610475e-08,0.0021797077436314666,6.473536414448247e-17,5.9871377923534411e-13,3.5107185586640103e-15,2.3164876709995736e-13,1.6985821161738251e-08,5.7183055285650626e-11,1.4010284071764497e-39,2.1421993423920694e-29,7.2370329255362223e-30,2.4156533698648609e-19,2.8561349836311133e-28,1.6848314966149816e-16,-1.812710354790953e-18,1.4058472707306677e-29,8.0337395270257777e-27,3.4992510779076061e-22,7.7507256534776535e-25,4.2211218753833597e-37,2.1308819227308536e-21,6.879596626396336e-20,8.1346907791607565e-20,2.347340551792861e-15,4.0149706333302258e-09,1.1131271783236938e-17,1.550920671273406e-17,5.572927413093946e-14,5.218661717253837e-49,4.0974044949102142e-19,5.8171452098552577e-20,5.683976453830424e-24,5.4782411166459028e-32,0.88129999999999997,0.0,0.0,0.0,0.0098732384784838874,0.10879795418825441,9.9999999999830178e-05,9.5875728340030521e-07,7.5856497857396896e-06,2.7157914691744716e-06,1.0487149998880204e-11,4.9358494502687651e-06,4.1968594266913772e-12,7.0728927383102716e-08,1.6047476210000198e-13,1.4266435224280953e-15,2.2172344352931202e-08,3.0448290896785441e-08,7.5486987517174388e-08,2.9527832206631356e-07,1.0408687144249718e-17,1.0853094942422452e-13,2.7203720250806214e-17,1.1165250490132294e-13,6.7084674811637217e-08,7.9393208551531931e-14,9.5906277562628825e-14,7.8369107371116805e-16,1.2798937442169584e-15,1.6813837864783482e-16,2.1202887903480305e-10,4.0064963983138865e-09,3.9148597185509292e-12,2.807754920869409e-12,2.5800631463658968e-16,1.7516477758120822e-12,-4.6917223737940747e-15,1.1969259151351364e-12,5.5535488738210676e-16,1.4554659407044802e-13,1.76855289956509e-12,2.8356937461374946e-11,6.6047535970092979e-14,5.4714953256945691e-14,1.4559604593278251e-13,2.6715365432967418e-19,7.8175135487117979e-16,1.3641970365277602e-15
2.936278018375111e-08,0.002179707711762722,6.5116021889264294e-17,6.0239815356107512e-13,3.5247233774238749e-15,2.3420647836924129e-13,1.7083754522928297e-08,5.7845320188096676e-11,1.5771578289560227e-39,-2.2470505669462455e-29,7.3139545165902637e-30,2.3632978659428842e-19,2.8985023370134691e-28,1.6909179355299961e-16,-1.8119022885479185e-18,1.4129586172628998e-29,8.1379427204382882e-27,3.5414360608014368e-22,7.8888597411928325e-25,4.3237830925124288e-37,2.1574678478499324e-21,6.6667264339837102e-20,8.2108874695147035e-20,2.3473421486204042e-15,4.0386337745710656e-09,1.1208595942184362e-17,1.5672381925070546e-17,5.6539104463188366e-14,7.2350052049693474e-49,4.0974307762607048e-19,5.8881191485232589e-20,5.7853126442631391e-24,5.5450287134792191e-32,0.88129999999999997,0.0,0.0,0.0,0.0098731891354928419,0.10879793944405185,9.9999999999829568e-05,9.6152182892579961e-07,7.607472771021989e-06,2.7235212563123361e-06,1.0517318973674744e-11,4.9500988661377879e-06,4.1968391620655618e-12,7.0932416993071012e-08,1.6093804034023298e-13,1.4307480259981128e-15,2.2364969334799886e-08,3.0678963792843145e-08,7.5705918276701229e-08,2.9698978793075208e-07,1.048543170785439e-17,1.0936742668143437e-13,2.7440320778458378e-17,1.1273632407525421e-13,6.7279248813932424e-08,8.0384018896528456e-14,9.7155847131704123e-14,7.9439289947042441e-16,1.3007432700151914e-15,1.7123701496985508e-16,2.1264852218007667e-10,4.0300993979487449e-09,3.9379226299183692e-12,2.8242966124305823e-12,2.5874861362596732e-16,1.7721850216658509e-12,-4.6917152779056592e-15,1.2013988376416814e-12,5.6404312277106347e-16,1.4597470033655115e-13,1.7738062572729437e-12,2.8526673674157094e-11,6.6442878675852458e-14,5.504246417650852e-14,1.4646833681102664e-13,2.6875421768970703e-19,7.9068614050561561e-16,1.3800027525017343e-15
2.9447765473891748e-08,0.0021797076798943118,6.5497465683939624e-17,6.060750397404154e-13,3.4864974041928654e-15,2.3678445203289831e-13,1.7181964445095018e-08,5.8513300888022117e-11,1.7022237152288893e-39,-1.072102144687122e-28,7.3915991406508784e-30,2.3122303172647145e-19,2.9414398339345065e-28,1.6970135893934035e-16,-1.8110867676439806e-18,1.4201633737378885e-29,8.2431653981689543e-27,3.5840116325347617e-22,8.0290547061849769e-25,4.4286139278684205e-37,2.1843032457591951e-21,6.4604434780664668e-20,8.2875608913646658e-20,2.3473436958889481e-15,4.0623659663826126e-09,1.1286199779448351e-17,1.5836688023762485e-17,5.7357884905946061e-14,9.2266866599674099e-49,4.0974563162510978e-19,5.9597496312182227e-20,5.8881655569079705e-24,5.6125221768509349e-32,0.88129999999999997,0.0,0.0,0.0,0.0098731397887138594,0.10879792469965198,9.9999999999828958e-05,9.6428626787708491e-07,7.6292942654622291e-06,2.7312504079607681e-06,1.0547485880066903e-11,4.9643471046941374e-06,4.1968188958260463e-12,7.1135892652649846e-08,1.6140128030357298e-13,1.4348522481806762e-15,2.2558700427085024e-08,3.0910767123777963e-08,7.5924847907438309e-08,2.98706161867261e-07,1.0562545735117781e-17,1.1020807348380546e-13,2.7678281986965236e-17,1.1382722257899946e-13,6.7473821891899937e-08,8.1384133982134386e-14,9.8417702318297116e-14,8.0520726773313307e-16,1.3218655286444403e-15,1.7438324685102294e-16,2.132681150889814e-10,4.0537711531482776e-09,3.9610527200561785e-12,2.8408864899993723e-12,2.5949084788950643e-16,1.7929019102042507e-12,-4.6917083355683295e-15,1.2058725716847785e-12,5.7284077153687914e-16,1.4640277141238379e-13,1.779059194400264e-12,2.869691317105582e-11,6.6839393567744769e-14,5.5370946167790609e-14,1.4734321640178431e-13,2.7035953106893099e-19,7.9969700641095682e-16,1.3959449326521668e-15
