Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60)
1.686750424512451e-07,0.0018864765810074923,5.2945101510193904e-11,3.5431957284324269e-08,1.362034786354224e-11,3.1557843925568497e-07,8.8623783988607573e-06,2.6318341966530991e-05,5.4932452971523152e-24,4.0600097331383371e-25,1.9014869849889057e-18,5.0170845959716088e-11,4.9550151178773622e-17,2.1315204877040156e-11,5.3026078820177347e-11,1.2127750993802711e-17,3.6927262590167975e-16,7.3038678619542409e-14,9.6363028030453581e-14,5.4066707560939019e-21,3.0778335030608999e-12,7.9409979020685724e-19,1.0389546185631822e-11,1.1634288077989245e-12,6.3681155042644253e-05,5.7301004867226492e-12,1.1727663074793964e-10,1.4309881761195623e-06,7.5556251827909519e-31,4.736072834574043e-19,4.453070358082742e-11,1.7506984208408605e-12,2.1850340886005011e-20,0.88129999999999997,0.0,0.0,0.0,0.007862171286508372,0.10839365581621893,9.9999978618656992e-05,6.310317555185316e-05,0.00038924040337145354,0.00018957560082427452,2.6676008178536307e-10,7.9607801681425277e-05,5.8332891381322972e-10,1.7523349890917679e-06,1.2103001360923459e-12,1.7828872971899518e-14,0.00029077604763275687,0.00029541136277206833,7.8292901349019811e-05,0.00046883568523646996,3.1271959928508742e-13,6.6094779943459823e-09,5.5603873530199875e-12,6.3870690990376495e-08,0.00010570683933658229,5.7498464538395156e-07,1.6384709724578443e-07,6.2593840827741282e-08,5.4020632047158446e-08,8.268093323168775e-07,9.1548290048527206e-08,6.3618698615309306e-05,3.8214886709071521e-08,2.4477109879542971e-08,2.8937656374972452e-11
1.697198701824717e-07,0.0018864730609023546,5.4258146733616971e-11,3.5714486102569656e-08,1.3610696891838746e-11,3.1882657601582858e-07,8.8670773386807087e-06,2.6592328474143991e-05,5.6747554681542899e-24,4.1701781312522269e-25,1.9595527846666738e-18,5.1526266816402654e-11,5.0652337584864491e-17,2.1565232559634291e-11,5.4484215346044152e-11,1.2661803173778226e-17,3.8229383785062944e-16,7.4160006870854472e-14,9.880345581357219e-14,5.6119100719715903e-21,3.1609761475598175e-12,8.3107759905616008e-19,1.0582269675971268e-11,1.203018045978452e-12,6.4146938313915626e-05,5.7729677403102057e-12,1.1894123093956228e-10,1.4570422300706001e-06,7.8604081992871474e-31,4.9952974078024098e-19,4.5679891843570782e-11,1.8104086725583757e-12,2.2453623954503849e-20,0.88129999999999997,0.0,0.0,0.0,0.0078518122932806963,0.10839101618980938,9.9999978369559348e-05,6.3402727021173339e-05,0.00038934544150473824,0.00018928280281141141,2.6682606803286076e-10,7.9483163012820918e-05,5.8260490319182068e-10,1.7527684944702107e-06,1.2084052188311156e-12,1.7833283608212683e-14,0.00029322864757759797,0.00029816315376668038,7.8721447905153377e-05,0.00047249194204293797,3.1562436301281862e-13,6.6711812959826771e-09,5.6073389849097902e-12,6.4425916206733912e-08,0.00010629405016509122,5.822335750134522e-07,1.6591331213076686e-07,6.341539445712759e-08,5.4742671257400654e-08,8.4468920403612273e-07,9.1407105557592541e-08,6.4084029393349061e-05,3.8493539358525497e-08,2.4655591315032287e-08,2.8953091121985383e-11
1.707646979136983e-07,0.0018864695497505528,5.5593814718491203e-11,3.5996434545781775e-08,1.3600138074513306e-11,3.2207708534100969e-07,8.8716238117107106e-06,2.6866366791769205e-05,5.860549193068349e-24,4.275602035053938e-25,2.019191847809357e-18,5.2907102391027652e-11,5.1768749788042669e-17,2.1816032130298048e-11,5.5970539139979196e-11,1.3217246458472346e-17,3.9566548605105737e-16,7.5287104332475505e-14,1.0128151914423765e-13,5.8230766688240129e-21,3.2456546660010111e-12,8.6964534049773655e-19,1.077683512236431e-11,1.2436091490933918e-12,6.4612001126599394e-05,5.8157685223924269e-12,1.2061603198786441e-10,1.4833397973958156e-06,8.1747280336696071e-31,5.2664052398642807e-19,4.684881155385132e-11,1.8716332043017197e-12,2.306850126270738e-20,0.88129999999999997,0.0,0.0,0.0,0.0078414765587726636,0.10838838188415387,9.9999978119802834e-05,6.3701314800241896e-05,0.00038944191013864113,0.00018898881666173388,2.6688619014132203e-10,7.9358034902941792e-05,5.8188254765661361e-10,1.7531634777111695e-06,1.2065028604544314e-12,1.7837302306739816e-14,0.00029567630279317978,0.0003009135565251049,7.914938379994305e-05,0.00047614433723006702,3.1852753707692291e-13,6.7328539267235607e-09,5.6541962372451166e-12,6.4980111713777574e-08,0.00010688053202353179,5.8950124602356647e-07,1.6798481954234073e-07,6.4239303758822907e-08,5.5466854756284732e-08,8.6278737013075854e-07,9.1265340442295505e-08,6.4548640502402587e-05,3.8771748877190666e-08,2.483378891915515e-08,2.8967954266378898e-11
1.718095256449249e-07,0.001886466047583529,5.6952291031582737e-11,3.627778327225283e-08,1.3588513406879541e-11,3.2532987271831372e-07,8.8760228444561659e-06,2.7140447624393079e-05,6.0506973486370348e-24,4.3990509348062613e-25,2.080445460814587e-18,5.4313605685295806e-11,5.2899642484728303e-17,2.2067597998486218e-11,5.748535174411737e-11,1.3794859660228493e-17,4.0939378493870042e-16,7.6419937642977309e-14,1.0379738070397436e-13,6.0402850269070683e-21,3.331883169231082e-12,9.0957629981046982e-19,1.097324061639508e-11,1.2852180954848485e-12,6.5076340621077064e-05,5.8585025107209889e-12,1.2230098694242974e-10,1.5098804739433215e-06,8.4988068843719022e-31,5.5498497472418722e-19,4.8037612637079736e-11,1.9343961683796185e-12,2.3695092688404263e-20,0.88129999999999997,0.0,0.0,0.0,0.0078311640175210053,0.10838575292351008,9.9999977869396828e-05,6.3998941485498022e-05,0.00038952997367976974,0.0001886937206011092,2.6694056123628189e-10,7.9232450220808866e-05,5.8116184251734337e-10,1.7535206819489841e-06,1.2045935606794046e-12,1.7840936628391254e-14,0.00029811896033750965,0.00030366248222637055,7.9576710373531888e-05,0.00047979279950523084,3.2142902812363485e-13,6.7944938832899431e-09,5.7009580916594709e-12,6.5533263971329536e-08,0.00010746628657137627,5.9678726204194042e-07,1.7006150577267527e-07,6.5065519799028927e-08,5.6193137698616284e-08,8.8110394926629207e-07,9.1123032691381496e-08,6.5012529085978527e-05,3.9049513623608515e-08,2.5011701640488079e-08,2.8982256825321637e-11
1.728543533761515e-07,0.0018864625544307602,5.8333760459068715e-11,3.655851286234764e-08,1.3575951163651969e-11,3.2858484618367708e-07,8.8802793000570741e-06,2.7414561941535783e-05,6.2452636873793255e-24,4.5197318831643209e-25,2.1433559095840672e-18,5.574602969207762e-11,5.4045030519369262e-17,2.2319924716925368e-11,5.9028955024683379e-11,1.4395446346415107e-17,4.2348499248771297e-16,7.7558474843464163e-14,1.0635120135272525e-13,6.2636506316161158e-21,3.4196757365028408e-12,9.5079168303418378e-19,1.1171484227463287e-11,1.3278609452463117e-12,6.553995412815082e-05,5.9011694010008175e-12,1.2399604893338595e-10,1.536663847805441e-06,8.8328793613595078e-31,5.8460505294233142e-19,4.9246444214421843e-11,1.9987218366337731e-12,2.4333518154778556e-20,0.88129999999999997,0.0,0.0,0.0,0.0078208746045976447,0.10838312933090734,9.9999977618350791e-05,6.4295609666246707e-05,0.00038960979318322566,0.0001883975902284178,2.6698929213246895e-10,7.9106440728751615e-05,5.8044278312270058e-10,1.7538408351380241e-06,1.2026778023977979e-12,1.7844193979630988e-14,0.00030055656951997377,0.00030640984437759405,8.000342896232947e-05,0.00048343725939279742,3.2432874526752778e-13,6.8560992148773782e-09,5.7476235729896427e-12,6.6085359982030535e-08,0.00010805131546367012,6.0409123365575769e-07,1.721432591182999e-07,6.5893994475782813e-08,5.6921475994209097e-08,8.9963904380976e-07,9.0980219018905734e-08,6.5475692477818636e-05,3.9326832070386517e-08,2.5189328500669803e-08,2.8996009593540547e-11
1.738991811073781e-07,0.0018864590703199893,5.9738406965030626e-11,3.6838605523335111e-08,1.3562474966367659e-11,3.3184191658708563e-07,8.8843978616670399e-06,2.7688701002955953e-05,6.4443203448161035e-24,4.6390143848411362e-25,2.2079666114921229e-18,5.7204627388950097e-11,5.5204786793219576e-17,2.2573006997060824e-11,6.0601651207300256e-11,1.5019838886809783e-17,4.3794541392086341e-16,7.8702685519568983e-14,1.0894313996038304e-13,6.4932900590143977e-21,3.5090464111485983e-12,9.9349787805470191e-19,1.1371564006079548e-11,1.3715538506895887e-12,6.60028391861816e-05,5.9437689003133096e-12,1.2570117118630405e-10,1.5636894986432258e-06,9.1771435222984879e-31,6.1554257569008082e-19,5.0475454500649627e-11,2.064634613717633e-12,2.4983897637472113e-20,0.88129999999999997,0.0,0.0,0.0,0.0078106082556558569,0.10838051112802931,9.9999977366673951e-05,6.4591321923769589e-05,0.00038968152600413875,0.00018810049826680243,2.6703249109467095e-10,7.8980036977494586e-05,5.7972536486367831e-10,1.7541246484817501e-06,1.2007560500809999e-12,1.7847081596493364e-14,0.00030298908211601639,0.00030915555905264628,8.0429540898559082e-05,0.00048707764942361958,3.2722660034404445e-13,6.917668028535159e-09,5.7941917533963929e-12,6.6636387343443183e-08,0.00010863562035048773,6.1141277924090831e-07,1.7422997011634423e-07,6.6724680617941095e-08,5.7651826397830004e-08,9.1839273811311044e-07,9.0836934743414765e-08,6.593812821901912e-05,3.9603702814504287e-08,2.5366668601003067e-08,2.9009223103648001e-11
1.7494400883860472e-07,0.0018864555952785372,6.1166413905642582e-11,3.7118043140929036e-08,1.3548013021852294e-11,3.3510099661721045e-07,8.8883830953781829e-06,2.796285626013922e-05,6.6478980225898012e-24,4.7646419091996616e-25,2.274321791556141e-18,5.8689651741950603e-11,5.6378997551452577e-17,2.2826839654006692e-11,6.2203742758209431e-11,1.5668889921113127e-17,4.5278138876560247e-16,7.9852540287984016e-14,1.1157335409741029e-13,6.7293206948748709e-21,3.6000092118403619e-12,1.0377766072715582e-18,1.1573477978251e-11,1.4163130249199339e-12,6.646499346945341e-05,5.9863007356746257e-12,1.2741630699738275e-10,1.5909570006489377e-06,9.5318186795910008e-31,6.4784363508518975e-19,5.1724791092590013e-11,2.1321589933821636e-12,2.5646351142858215e-20,0.88129999999999997,0.0,0.0,0.0,0.0078003649067320173,0.10837789833567235,9.9999977114375593e-05,6.4886080833889253e-05,0.00038974532703293203,0.00018780251554858805,2.6707026468219476e-10,7.8853268719105709e-05,5.7900958315914239e-10,1.7543728219803122e-06,1.198828756058193e-12,1.7849606601026295e-14,0.00030541645152497499,0.00031189954403046844,8.0855047511605311e-05,0.00049071390346212525,3.3012250700421322e-13,6.9791984697375001e-09,5.8406617362045928e-12,6.7186334045326385e-08,0.00010921920287852701,6.1875152238081163e-07,1.7632153081382004e-07,6.7557531682811862e-08,5.8384146235852528e-08,9.3736510458994718e-07,9.0693214265481446e-08,6.6399833986464699e-05,3.9880124534726675e-08,2.5543721095175958e-08,2.9021907706519379e-11
1.7598883656983132e-07,0.0018864521293291965,6.2617963834055045e-11,3.7396807959478029e-08,1.3532622744626172e-11,3.3836200143048456e-07,8.8922394125452262e-06,2.8237019416920712e-05,6.8560925198116487e-24,4.8873802468182229e-25,2.3424667738568868e-18,6.0201355700024337e-11,5.7567692098528237e-17,2.3081417643585368e-11,6.3835532461442332e-11,1.6343479594442849e-17,4.6799930109293369e-16,8.1008011109812138e-14,1.1424199961760612e-13,6.9718609844268542e-21,3.6925781240804855e-12,1.0837273164426797e-18,1.1777224161222203e-11,1.4621547621569061e-12,6.6926414830848345e-05,6.0287646442014026e-12,1.291414097583866e-10,1.6184659208024355e-06,9.8970824673815127e-31,6.8155737501021504e-19,5.2994600763044914e-11,2.2013195870477066e-12,2.6320998722365084e-20,0.88129999999999997,0.0,0.0,0.0,0.0077901444943630155,0.10837529097346063,9.9999976861464822e-05,6.517988896514956e-05,0.00038980134790511932,0.00018750371041222029,2.6710271722056484e-10,7.8726164658698519e-05,5.7829543346436224e-10,1.7545860409593513e-06,1.1968963567414152e-12,1.7851775965974081e-14,0.00030783863328428439,0.0003146417193402492,8.1279950127072551e-05,0.00049434595713716985,3.3301638126868453e-13,7.0406887346971281e-09,5.8870326657718646e-12,6.7735188594001665e-08,0.00010980206468998659,6.2610709365313993e-07,1.7841783525747209e-07,6.8392501963265904e-08,5.9118393593938335e-08,9.5655619980572242e-07,9.054909077615967e-08,6.686080763546379e-05,4.0156096015875684e-08,2.5720485204810777e-08,2.9034073538242755e-11
1.7703366430105792e-07,0.001886448672495258,6.4093238457829079e-11,3.7674881085187444e-08,1.3516193077998623e-11,3.4162484862601359e-07,8.8959710736670279e-06,2.8511182426739569e-05,7.0689411225556931e-24,5.0231241492517686e-25,2.4124479974792901e-18,6.1739992195117244e-11,5.8771012844498929e-17,2.3336736061863772e-11,6.5497323419295803e-11,1.7044516448473939e-17,4.8360557939759129e-16,8.2169071280447349e-14,1.1694923068605589e-13,7.2210304203927473e-21,3.7867670996986409e-12,1.1312578879794055e-18,1.1982800560708009e-11,1.509095436467134e-12,6.7387101298873529e-05,6.0711603935826593e-12,1.3087643296413458e-10,1.6462158190214275e-06,1.0273267039800819e-30,7.1673350968348729e-19,5.4285029452707885e-11,2.2721411237098009e-12,2.700796046951761e-20,0.88129999999999997,0.0,0.0,0.0,0.0077799469555795853,0.10837268905986297,9.9999976607950789e-05,6.5472748878742356e-05,0.00038984973701760905,0.00018720414873977327,2.6712995079195293e-10,7.8598752463278598e-05,5.7758291127052504e-10,1.7547649760084906e-06,1.19495927276005e-12,1.7853596514151575e-14,0.00031025558504242022,0.0003173820072457467,8.1704250066755364e-05,0.00049797374783181641,3.3590814154332827e-13,7.1021370699872838e-09,5.9333037269701616e-12,6.8282940006086948e-08,0.00011038420742252519,6.3347913063002941e-07,1.805187795157217e-07,6.9229546592069889e-08,5.9854527320970132e-08,9.7596606457871259e-07,9.0404596273449286e-08,6.7321047196775447e-05,4.0431616148881225e-08,2.5896960219491959e-08,2.9045730494122109e-11
1.7807849203228453e-07,0.0018864452247984783,6.5592418756899486e-11,3.7952245533281617e-08,1.3498936760865435e-11,3.4488945807583418e-07,8.8995821951824265e-06,2.8785337476412426e-05,7.2865326043090516e-24,5.1441591758698202e-25,2.4843129964112543e-18,6.330581413696989e-11,5.9988828792053426e-17,2.3592790132719379e-11,6.7189419035597146e-11,1.7772937375267651e-17,4.9960669431540723e-16,8.3335695353223477e-14,1.1969519990363403e-13,7.4769494856085195e-21,3.8825900579923341e-12,1.1805906126962226e-18,1.2190205162231621e-11,1.5571515002841587e-12,6.7847051064972091e-05,6.1134877517797315e-12,1.3262133021245499e-10,1.6742062487207844e-06,1.0660510002161186e-30,7.5342317428840544e-19,5.5596222303043024e-11,2.3446484437868518e-12,2.7707356520012301e-20,0.88129999999999997,0.0,0.0,0.0,0.0077697722278684727,0.10837009261226986,9.9999976353842477e-05,6.5764663128805003e-05,0.00038989063972129297,0.00018690389412092214,2.6715206538619724e-10,7.8471058835469918e-05,5.7687201210196918e-10,1.7549102839714674e-06,1.1930179100817154e-12,1.7855074928518185e-14,0.00031266726641647127,0.00032012033211023712,8.212794864880233e-05,0.00050159721457893579,3.3879770844802454e-13,7.1635417695016349e-09,5.9794741424533778e-12,6.8829577774389432e-08,0.00011096563270945086,6.4086727751986305e-07,1.8262426156915649e-07,7.0068621501758977e-08,6.0592506993645986e-08,9.9559472494674246e-07,9.0259761643624108e-08,6.778055086393535e-05,4.0706683921592708e-08,2.6073145490887702e-08,2.9056888277385836e-11
1.7912331976351113e-07,0.0018864417862574005,6.7115684850493806e-11,3.8228882634384763e-08,1.3480599627106591e-11,3.48155751974268e-07,8.903076754095656e-06,2.905947698677977e-05,7.5088956861573372e-24,5.2834590219398906e-25,2.558110426496125e-18,6.4899074414508915e-11,6.1221320539787549e-17,2.3849575215206437e-11,6.8912123020978995e-11,1.8529709147789375e-17,5.1600915802239368e-16,8.4507859134085451e-14,1.2248005830464587e-13,7.7397396507552578e-21,3.9800608843521581e-12,1.2316337913497376e-18,1.2399435949583946e-11,1.6063394825980686e-12,6.8306262482878755e-05,6.1557465206048403e-12,1.3437605521511787e-10,1.702436756839933e-06,1.1059077221724027e-30,7.916791845125135e-19,5.6928323631368084e-11,2.4188665007519962e-12,2.8419307049646298e-20,0.88129999999999997,0.0,0.0,0.0,0.0077596202491728231,0.1083675016469868,9.9999976099148844e-05,6.6055634262196411e-05,0.00038992419828528705,0.00018660300785084338,2.6716915886549372e-10,7.8343109511777825e-05,5.7616273151620538e-10,1.7550226077163939e-06,1.1910726599858486e-12,1.7856217749840341e-14,0.00031507363899529735,0.00032285662041438024,8.2551047187610335e-05,0.00050521629808065918,3.4168500485136459e-13,7.2249011748701356e-09,6.0255431727188249e-12,6.9375091868958934e-08,0.0001115463421795882,6.482711853689904e-07,1.8473418135851176e-07,7.0909683444363985e-08,6.1332292933813005e-08,1.0154421919561932e-06,9.0114616659112937e-08,6.8239316992610636e-05,4.0981298419252851e-08,2.6249040433045269e-08,2.9067556352175164e-11
1.8016814749473774e-07,0.0018864383568933008,6.8663216144596671e-11,3.8504773864992729e-08,1.3461294457167047e-11,3.5142365441479291e-07,8.9064586067816591e-06,2.933359357759174e-05,7.7361017298060234e-24,5.4227112549073126e-25,2.6338899772804683e-18,6.6520025892990044e-11,6.2468526815766766e-17,2.4107086773400036e-11,7.0665739349644233e-11,1.931582553356261e-17,5.3281952169944772e-16,8.5685539519581103e-14,1.2530395562149048e-13,8.0095233125812491e-21,4.0791934346104122e-12,1.2843947715392857e-18,1.2610490868489262e-11,1.6566759802747456e-12,6.8764734042932741e-05,6.197936510599581e-12,1.3614056178831384e-10,1.7309068849731903e-06,1.1469206379110032e-30,8.31554364635759e-19,5.828147703588414e-11,2.4948203456759613e-12,2.91439322665026e-20,0.88129999999999997,0.0,0.0,0.0,0.0077494909578218266,0.10836491617940575,9.999997584387881e-05,6.6345664819441675e-05,0.00038995055234568744,0.0001863015492885639,2.6718132727013982e-10,7.8214929409331838e-05,5.7545506509879828e-10,1.7551025781424521e-06,1.189123901294685e-12,1.7857031397108399e-14,0.00031747466603531765,0.00032559080044540078,8.2973546994319e-05,0.00050883094046068485,3.4456995554689253e-13,7.2862136684242621e-09,6.0715101102699416e-12,6.9919472663867403e-08,0.0001121263374578639,6.5569051099329025e-07,1.8684844050720292e-07,7.1752689877568396e-08,6.2073846107736888e-08,1.0355084640025933e-06,8.9969190152207629e-08,6.8697344074937524e-05,4.1255458809431561e-08,2.6424644512747304e-08,2.9077744013222102e-11
1.8121297522596434e-07,0.001886434936723356,7.0235191318611351e-11,3.877990072485603e-08,1.3441002168966714e-11,3.546930913845088e-07,8.9097314906902845e-06,2.9607680066272972e-05,7.9682319804822319e-24,5.5669418807042536e-25,2.7117024161948686e-18,6.8168921410938003e-11,6.3730468403215234e-17,2.4365320377357571e-11,7.2450572257830077e-11,2.013230819266856e-17,5.5004437630152441e-16,8.6868714488505048e-14,1.2816704029988125e-13,8.2864238247520768e-21,4.1800015343901103e-12,1.3388897523651017e-18,1.2823367838793163e-11,1.7081776578570362e-12,6.9222464370595168e-05,6.2400575440866249e-12,1.3791480385672978e-10,1.7596161694479823e-06,1.1891129264635236e-30,8.731009105391987e-19,5.9655825384793426e-11,2.572535127367867e-12,2.9881352411929666e-20,0.88129999999999997,0.0,0.0,0.0,0.0077393842925265969,0.10836233622400648,9.9999975588041249e-05,6.663475733465419e-05,0.00038996983890901977,0.00018599957586795004,2.6718866483323773e-10,7.8086542636799817e-05,5.747490084630571e-10,1.7551508142771543e-06,1.1871720005391845e-12,1.7857522168526164e-14,0.00031987031244766587,0.00032832280229205433,8.3395449376775995e-05,0.00051244108526240888,3.4745248722748511e-13,7.3474776731114607e-09,6.1173742793704688e-12,7.0462710934334602e-08,0.00011270562016526146,6.6312491703153993e-07,1.8896694230938617e-07,7.2597598967391217e-08,6.2817128129517691e-08,1.05579352685863e-06,8.9823510021570376e-08,6.915463073804214e-05,4.15291643399379e-08,2.6599957248172044e-08,2.9087460370320628e-11
1.8225780295719094e-07,0.0018864315257607009,7.1831788278974969e-11,3.9054246384914859e-08,1.3419848823376771e-11,3.5796399110365717e-07,8.9128990084783996e-06,2.9881729492222753e-05,8.2053431431206176e-24,5.7039571144395874e-25,2.7915997301760483e-18,6.9846013774885907e-11,6.500705806601737e-17,2.4624271727556613e-11,7.4266926279807363e-11,2.0980211742908132e-17,5.6769035453691232e-16,8.8057363205901261e-14,1.3106945932444697e-13,8.5705655627496237e-21,4.2824989741548785e-12,1.3953454271218009e-18,1.3038064801365819e-11,1.7608612577180876e-12,6.9679452242577393e-05,6.2821094502346215e-12,1.3969873547201435e-10,1.7885641406313159e-06,1.2325104955322032e-30,9.1637406912128614e-19,6.1051510708655432e-11,2.6520361049928451e-12,3.06316877680443e-20,0.88129999999999997,0.0,0.0,0.0,0.007729300192420051,0.10835976179424413,9.9999975331644918e-05,6.6922914334568528e-05,0.00038998219200954708,0.00018569714285792888,2.6719126374477005e-10,7.7957972393928723e-05,5.7404455725292208e-10,1.7551679217265765e-06,1.1852173104317247e-12,1.7857696225743006e-14,0.00032226054500420804,0.00033105255807718719,8.381675563904702e-05,0.00051604667764131842,3.5033252873277517e-13,7.4086916577533257e-09,6.1631350399990551e-12,7.1004797906776296e-08,0.0001132841919182297,6.7057407291159978e-07,1.9108959199163296e-07,7.3444369691427258e-08,6.3562101352256008e-08,1.0762973518479136e-06,8.9677603115123113e-08,6.9611175760152846e-05,4.1802414348598811e-08,2.677497821515599e-08,2.9096714335557527e-11
