Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539)
3.146995632181305e-16,0.0022497497034363904,4.7197737924091536e-31,1.8477639945326068e-26,5.8457607007276902e-21,4.7197543255772578e-31,6.9282544915209186e-20,2.9906956165127337e-32,8.1962792894526449e-56,2.4079064891662228e-44,1.5280843104746861e-47,5.1767378189543422e-44,1.861000637122032e-37,5.9740383630745214e-25,4.9904626609319528e-38,3.0545060566869778e-55,1.2341438736704047e-50,1.4449330325046726e-39,1.0339394929763247e-51,4.9059378669825692e-75,1.0639438510776262e-47,4.580401754755519e-65,1.5891377444058729e-38,1.8129995792396815e-57,9.6435106737081081e-30,5.3669708710681143e-45,1.3398339201252536e-47,3.6971547919020259e-39,3.6843939542923118e-71,1.2015337017580472e-77,2.7139916479347512e-46,6.1529319996257899e-59,2.0490106386739612e-75,0.88129999999999997,0.0,0.0,0.0,0.009889999999385975,0.108803,0.0001,3.2235369479351415e-14,2.8265229444564776e-13,2.8265229498972763e-13,1.4092669884671329e-19,2.7057512756159525e-19,1.6478635249530843e-14,1.8994875827502329e-19,3.6097131942063797e-27,2.312449378351482e-27,1.8437571323659882e-31,1.0951922323631941e-23,2.2762730412583914e-18,2.6283847302250434e-22,6.8516866127467872e-32,4.0822673137267997e-35,4.2953086899496081e-37,1.8211285483464925e-40,2.4002058883863384e-18,9.1184726568615802e-48,1.5510876288143642e-54,2.0775331837152877e-56,1.2024591141708921e-63,4.1946416733389556e-61,2.3455460174908301e-23,9.6435048722485883e-30,5.1829593985635036e-36,6.3439040605051281e-37,1.5344313832050271e-20,1.0996379466651471e-42,3.0136934830008737e-51,4.4733915869532834e-30,1.6994796260723875e-57,2.8734129379414856e-23,4.4441748332312647e-28,1.3892197647398902e-34,7.2536938784857875e-41,5.1659657926544852e-41,4.4380393393804804e-42
6.296725404790221e-16,0.0022497497034363904,1.8891339314504442e-30,7.3958549933924673e-26,1.1696570001992649e-20,1.8891275308641702e-30,1.3866911508765822e-19,1.1973941842712336e-31,3.280646075796212e-55,4.4040227442979596e-44,6.1163197920029473e-47,2.6295145748876113e-43,3.7236166160843101e-37,1.1953267860071622e-24,1.9974857696513788e-37,2.4454622077861799e-54,9.8806548298774186e-50,5.7834980767398125e-39,8.2778503068023507e-51,1.5708832609798357e-73,1.7033133913768623e-46,3.4675736671695486e-64,1.271980921145013e-37,2.841279916372111e-56,7.7206632858480123e-29,8.5941361375202973e-44,5.3633357049032893e-47,2.9599566418535201e-38,2.9497530727604937e-70,1.847280104212794e-76,4.3449457510286802e-45,1.970160479157318e-57,1.3130298222645732e-73,0.88129999999999997,0.0,0.0,0.0,0.009889999998771418,0.108803,0.0001,6.4498745349526453e-14,5.6554968662689983e-13,5.655496193095758e-13,3.7507884558955859e-19,1.0830037609116183e-18,3.2962017558206252e-14,7.6021905230621954e-19,1.8539905568280961e-26,1.0235886791496216e-26,1.4761332068181081e-30,4.3836192743896726e-23,9.1087576547166905e-18,1.0520380915381596e-21,5.348939796508736e-31,3.2682919557011922e-34,3.4373985322520348e-36,2.9149800004386834e-39,9.6046886126975591e-18,2.9191848993073544e-46,9.9314576000987282e-53,1.330223759325722e-54,1.5398579664920975e-61,2.6860120925795741e-59,9.3882851172717305e-23,7.720653989341669e-29,8.2935057911069426e-35,1.0157186110187269e-35,3.0644566660283427e-20,1.7608583769945294e-41,3.105211658334536e-50,3.5806015109375349e-29,1.0881599461176498e-55,1.1482546932254799e-22,3.3811588685644885e-27,2.1072166530606762e-33,2.1963750906369367e-39,1.5642620285297169e-39,1.3442434996222788e-40
1.2596184950008054e-15,0.0022497497034363904,7.5589704242209685e-30,2.9592922262125668e-25,2.3398097763147667e-20,7.5589371814425955e-30,2.7757380792854513e-19,4.7938296920492041e-31,1.3126844322342436e-54,6.3418943513224677e-44,2.4473248025483659e-46,1.2194727842912257e-42,7.4488440311770117e-37,2.3911729349346125e-24,7.9925464227211539e-37,1.9571131398768954e-53,7.9075263444474358e-49,2.3141528403781255e-38,6.624872191153776e-50,5.0267790278645267e-72,2.7251854579472309e-45,2.0806510902397954e-63,1.0174985959273603e-36,6.7058622900080785e-55,6.1788628178115419e-28,1.3756183011663001e-42,2.1476642174252594e-46,2.368851435476197e-37,2.3606951710875218e-69,2.2574501260565598e-75,6.9516173718587649e-44,6.3043849442682552e-56,8.4087029874059018e-72,0.88129999999999997,0.0,0.0,0.0,0.009889999997542304,0.108803,0.0001,1.2902549705430587e-13,1.1313432857859531e-12,1.131342642052311e-12,8.8784108265840047e-19,4.3334106296925245e-18,6.5900089052436662e-14,3.0412989851968231e-18,8.6019410373076254e-26,4.3169661783622577e-26,1.1813654700620437e-29,1.7540159333506202e-22,3.6428768857175007e-17,4.2095173035568108e-21,4.0772270215833856e-30,2.6156207218210457e-33,2.7486292774215182e-35,4.6620344873218627e-38,3.8412151764392973e-17,9.3377642308155671e-45,6.3537449646901793e-51,8.5102365342427949e-53,1.9702911810806848e-59,1.7186902557141445e-57,3.7565276270910239e-22,6.1788479466964017e-28,1.3255900353146968e-33,1.625386969665612e-34,6.1073922449378467e-20,2.8185359747690696e-40,2.9111604025848754e-49,2.8642389825801474e-28,6.9616109825949124e-54,4.5797017220451913e-22,2.6293940602283581e-26,3.272046302084152e-32,6.8109316846596994e-38,4.8509955782738219e-38,4.1711598417119773e-39
2.519510404044372e-15,0.0022497497034363904,3.0240633018134575e-29,1.1838990788523684e-24,4.6800789627877705e-20,3.024040143720563e-29,5.5590940130546833e-19,1.9199991340000031e-30,5.2515819200552326e-54,7.7852884048489285e-44,9.7908944009403691e-46,5.9262105051970403e-42,1.4899280690079324e-36,4.7828662311916033e-24,3.1975406469480398e-36,1.5659881028698461e-52,6.3272217821252817e-48,9.2581204415951957e-38,5.3010261463331963e-49,1.6075255948989002e-70,4.357267588991212e-44,1.059564699780228e-62,8.1339799018388957e-36,1.9963764982251501e-53,4.9440061906251922e-27,2.2014269946627559e-41,8.6443006962409219e-46,1.8954238531378359e-36,1.8889087642903602e-68,2.3369282991745679e-74,1.1114860788684023e-42,2.016049991227526e-54,5.3832530923039481e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999950840776,0.10880299999999997,0.0001,2.5807900032158204e-13,2.2629258992888957e-12,2.2629221840291355e-12,1.9381744432573883e-18,1.7336343580306896e-17,1.3166165916260736e-13,1.2162640468556884e-17,3.7292565385617651e-25,1.7735225979314275e-25,9.4528831743013109e-29,7.0171847942565228e-22,1.4559396286291649e-16,1.6840770033612815e-20,2.977840208599279e-29,2.0928844702409225e-32,2.1955947118336216e-34,7.4485381333155543e-37,1.5352090045718674e-16,2.9838873484194048e-43,4.0607462308906022e-49,5.4389866396076778e-51,2.5184898513004587e-57,1.0988018409667816e-55,1.5028482196493163e-21,4.943982446112724e-27,2.1152850584452823e-32,2.5997913784386076e-33,1.2125565711266746e-19,4.5106258636435538e-39,2.8187551583420153e-48,2.2897001161258335e-27,4.449244591727488e-52,1.8204323667524323e-21,2.0641117034859427e-25,5.1335530375699278e-31,2.1335744652142014e-36,1.5197592791522397e-36,1.3083240657681081e-37
5.039294222131506e-15,0.0022497497034363904,1.2097108285136887e-28,4.7358975482009749e-24,9.3604716443116187e-20,1.2096929266963139e-28,1.1146854005757986e-18,7.6978658831454096e-30,2.1007952712260056e-53,8.7091921967164812e-44,3.9166777787854679e-45,3.78499022293484e-41,2.9800081323106199e-36,9.5662568196354102e-24,1.2791223573964773e-35,1.2529098172229927e-51,5.0622568931420539e-47,3.7035513317122322e-37,4.2414185568101126e-48,5.1358008488404747e-69,6.9598368310606113e-43,4.8699548815623823e-62,6.4957454556910985e-35,6.3011048601108489e-52,3.9555439442315243e-26,3.5226090417068197e-40,3.6252281764389251e-45,1.5164572405565123e-35,1.5112608230275268e-67,2.1746089431045602e-73,1.7753698967479002e-41,6.4406916022808874e-53,3.445798483654912e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999901676406,0.10880299999999989,0.0001,5.1618600628700418e-13,4.526072902617323e-12,4.5260552545817812e-12,4.0462677454302795e-18,6.9350052798156843e-17,2.6272809923820739e-13,4.8618275586326505e-17,1.5551465264394014e-24,7.1862313292042633e-25,7.5632878377111039e-28,2.8070858755835539e-21,5.8126770578319017e-16,6.7368249256684637e-20,2.0260529890361218e-28,1.6744515662982486e-31,1.7507090467676919e-33,1.187990643605343e-35,6.129151226106264e-16,9.5187044696227196e-42,2.5908492571489266e-47,3.4702028856656677e-49,3.2137554670925444e-55,7.0153106067457422e-54,6.0118225959798469e-21,3.9555061402403183e-26,3.3654726338475956e-31,4.1557534320240925e-32,2.38970856215788e-19,7.2178979931981052e-38,3.5106131182746177e-47,1.8285408477590564e-26,2.8387261218911846e-50,7.1899978793000598e-21,1.6211342021737117e-24,8.0630210465011343e-30,6.6842872939027805e-35,4.7621940423516121e-35,4.1093675808182302e-36
7.55907804021864e-15,0.00224974970343639,2.5706782136409856e-28,1.0063899402746158e-23,1.4040718411180353e-19,2.5706272736794446e-28,1.6755661941129306e-18,1.6383823200650101e-29,4.4642846569516844e-53,8.8086646885119969e-44,8.3231415602083295e-45,1.0935937778328436e-40,4.4700809271709977e-36,1.4349651406331796e-23,2.7182038516258225e-35,3.5826270470010565e-51,1.4475241879917165e-46,7.8702375408066736e-37,1.212847309144438e-47,2.3432400675521676e-68,2.5595320031664999e-42,1.0831262729698713e-61,1.855446241356503e-34,2.871839842289057e-51,1.1310599218168042e-25,1.2965777319286512e-39,8.170255701170313e-45,4.3361837412911555e-35,4.3213510788848175e-67,6.4918244302780492e-73,6.5290554458956398e-41,2.938547070606252e-52,1.921686841926832e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999852512122,0.10880299999999973,0.0001,7.7429301168329622e-13,6.7892017128967704e-12,6.7891623123669821e-12,6.1549023327101318e-18,1.4737097181307004e-16,3.9333942501162808e-13,1.0326311958465514e-16,3.3457951123305522e-24,1.5324439411196696e-24,2.1627331415423878e-27,5.9651762842780846e-21,1.2335301018706183e-15,1.4316049911738806e-19,5.3053588713286151e-28,4.7879772245643323e-31,4.9963461337836466e-33,4.3658210020704406e-35,1.300690277673253e-15,4.3402995646017718e-41,1.4219326799310307e-46,1.9045481594376755e-48,2.0713556180072816e-54,3.8511565122384238e-53,1.2775341364510917e-20,1.1310460413516121e-25,1.2353456622645407e-30,1.5288613735074371e-31,3.5409610910852453e-19,2.6567607146715702e-37,1.2839375266425907e-46,5.2230494128957195e-26,1.5579757894205704e-49,1.5145477093099468e-20,4.5961727387419805e-24,2.9467428004214261e-29,3.0302673482188213e-34,2.1590744118047311e-34,1.8648985388337839e-35
1.0078861858305772e-14,0.002249749703436389,4.3853001046146968e-28,1.7167849188002353e-23,1.8720819045204561e-19,4.3851928416853075e-28,2.2385517636791981e-18,2.7989331244518709e-29,7.6156210743524562e-53,9.5411659387685394e-44,1.4198481815198189e-44,2.4318115085722074e-40,5.960146453624529e-36,1.9133049993604762e-23,4.6370012227926388e-35,7.5569013618438615e-51,3.0532885817363896e-46,1.342587182636713e-36,2.5583669360286274e-47,6.9802990128009365e-68,6.4865565868157906e-42,1.8903243904963353e-61,3.9099511983913592e-34,8.5511360071219578e-51,2.3857536553365692e-25,3.2884324022607785e-39,1.5050108055195873e-44,9.1463108367150738e-35,9.1150740818207954e-67,1.4027347053703415e-72,1.6546418422501594e-40,8.753412792752986e-52,7.2460672006366736e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999803347943,0.10880299999999955,0.0001,1.0324000165104585e-12,9.0523123543558192e-12,9.0522433580182815e-12,8.2635618550448902e-18,2.5139846712095148e-16,5.2349721681876233e-13,1.7607346015002846e-16,5.7448584294571869e-24,2.6184593759466643e-24,4.5620215049229885e-27,1.0175979165626627e-20,2.1016290700049008e-15,2.4421731676087482e-19,1.0377003546723637e-27,1.0099320255351107e-30,1.0520360522174836e-32,1.1057093537222632e-34,2.2160533370887889e-15,1.2921996977538701e-40,4.8839756915528795e-46,6.5416394233570645e-48,8.082092613568393e-54,1.3233090422854417e-52,2.1793365456312513e-20,2.3857185295876924e-25,3.1253833611114743e-30,3.8758185153272323e-31,4.6668845530700185e-19,6.7383383851911558e-37,3.3583632972027399e-46,1.1006447781030564e-25,5.3512526575056108e-49,2.5629436066968172e-20,9.6261119177118681e-24,7.4296117380595324e-29,8.9782094878915806e-34,6.3974642926324587e-34,5.5306550662188162e-35
1.511842949448004e-14,0.0022497497034363882,9.0792171578087979e-28,3.5543617481275146e-23,2.8080676690819924e-19,9.0789245084502881e-28,3.3694626267605211e-18,5.8088371593779979e-29,1.5767307203972894e-52,2.5492145482720116e-43,2.9396529307592974e-44,7.4954364470720467e-40,8.9402604481357439e-36,2.8699856564473065e-23,9.6004702642946795e-35,2.0640532883048928e-50,8.3395915795245118e-46,2.779692008252395e-36,6.988313024041148e-47,3.0523543534280604e-67,2.2654336290123112e-41,3.9283393000582513e-61,1.066230065162377e-33,3.7377203266384786e-50,6.5162708689952138e-25,1.149989497332448e-38,3.7159900489481649e-44,2.4981393456511898e-34,2.4896303387951078e-66,3.9040578182171203e-72,5.7788461409727302e-40,3.827355294382539e-51,5.2639241205971088e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999705019791,0.10880299999999908,0.0001,1.5486140248290712e-12,1.3578491069690842e-11,1.3578344402400412e-11,1.248084860197829e-17,5.2048733496185186e-16,7.827532647613118e-13,3.6425401408045582e-16,1.1970851445922759e-23,5.4282140008355037e-24,1.2461301406679695e-26,2.1068204299817528e-20,4.3420594655490388e-15,5.0562471757668924e-19,2.5222024383348812e-27,2.7584545145024016e-30,2.8650833349989568e-32,3.8575271500318686e-34,4.578465108763084e-15,5.6447652562056824e-40,2.6220543427429066e-45,3.5120049601370683e-47,5.2486522353701043e-53,7.114724143280272e-52,4.5120478419033138e-20,6.5161484935883479e-25,1.0884228170861843e-29,1.354376402073432e-30,6.86100609976235e-19,2.3565978090768033e-36,1.2821948349023845e-45,3.0014208950883541e-25,2.8729242080962517e-48,5.2358312745826255e-20,2.6000057954187557e-23,2.5739707984705647e-28,3.8915992333697547e-33,2.7733217408236719e-33,2.4011743417309768e-34
2.0157997130654305e-14,0.002249749703436387,1.5441313708704751e-27,6.0449717892776994e-23,3.7439995211971922e-19,1.544070159657894e-27,4.5081133506528206e-18,9.9019791643497899e-29,2.6816145859168013e-52,-1.520766912859116e-42,4.9996169335550964e-44,1.757442454162744e-39,1.1920347714417273e-35,3.8266677866212087e-23,1.63280560596913e-34,4.3187261220752183e-50,1.7449353346666667e-45,4.7275635401625885e-36,1.462299939843642e-46,8.8860815350157986e-67,5.6546132131036153e-41,7.7228934948030225e-61,2.227753886478882e-33,1.0879614454974253e-49,1.3634231694525631e-24,2.8735185563097542e-38,7.7007705192831926e-44,5.2269180915776328e-34,5.2091567754176279e-66,8.6174832075346033e-72,1.4424231707492724e-39,1.114161187071944e-50,1.9355811092997118e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999606691987,0.10880299999999847,0.0001,2.0648280310547931e-12,1.8104603168481684e-11,1.8104349796151469e-11,1.6698070536320871e-17,8.8520639690358467e-16,1.0403545551579733e-12,6.1903904509477412e-16,2.0434079707773964e-23,9.2359804722688285e-24,2.6075010380291234e-26,3.5831542218922295e-20,7.3699880914261548e-15,8.5993726357233508e-19,4.7810395587488589e-27,5.7716171012870385e-30,5.9792400600671924e-32,9.6199702506844088e-34,7.7712508538159238e-15,1.6420366107991921e-39,8.7274829817096749e-45,1.1689681535872539e-46,1.9683477756633905e-52,2.3700436525125573e-51,7.6737887019474361e-20,1.3633926860830181e-24,2.7103479621366985e-29,3.382111820564659e-30,8.9665420395881043e-19,5.8888045501822491e-36,3.4800095792755214e-45,6.2710939690740797e-25,9.5625092567924394e-48,8.792632000926452e-20,5.388170783741153e-23,6.3838230929033197e-28,1.1255067143548472e-32,8.0216204332117066e-33,6.9533392195075795e-34
2.5197564766828572e-14,0.002249749703436385,2.3590688962561876e-27,9.2352230286462811e-23,4.6798734748913242e-19,2.3589574752395043e-27,5.655056660917105e-18,1.5163411318350627e-28,4.0969041448321172e-52,2.2262121922212982e-41,7.6383237104765707e-44,3.5528105330076967e-39,1.4900406343546897e-35,4.7833514966588719e-23,2.4945797410294493e-34,7.8621226972624455e-50,3.176605485859799e-45,7.2226858880902794e-36,2.6622620227151672e-46,2.1557729988656316e-66,1.1983771799403977e-40,-9.0927986777436204e-62,4.0496991613464068e-33,2.6386917457720549e-49,2.4820558465050454e-24,6.0964854710702912e-38,1.4751110531572801e-43,9.5153337033814854e-34,9.4830786007820071e-66,1.1353032730212859e-71,3.0569146599553651e-39,2.702790370359093e-50,5.7596011663526505e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999508364582,0.10880299999999767,0.0001,2.5810420350381336e-12,2.2630644050201285e-11,2.263025271131788e-11,2.091523018444532e-17,1.3523821469996956e-15,1.2961933318010259e-12,9.4502821065052963e-16,3.1294246655240256e-23,1.4110680773174468e-23,4.747180718116243e-26,5.4742431983825839e-20,1.1236696068452737e-14,1.3137896865465942e-18,7.9227703838453915e-27,1.0506995459137354e-29,1.08564131401594e-31,2.036914318759758e-33,1.1848483719886984e-14,3.9804360682529391e-39,2.3862516185097461e-44,3.1961720246792263e-46,5.9971536504937675e-52,6.4861457678923098e-51,1.1723749411933831e-19,2.4819913762417332e-24,5.7303325637654854e-29,7.1709749467974627e-30,1.0980703516050814e-18,1.2494395464563367e-35,8.0294990742994307e-45,1.1399845988438752e-24,2.6145652103748408e-47,1.3260851083125129e-19,9.7159190506344135e-23,1.3444424728370367e-27,2.7127768260067654e-32,1.9336174540820998e-32,1.6780985896650547e-33
3.527670003917711e-14,0.0022497497034363804,4.5363156593058204e-27,1.7758343039779162e-22,6.5514431994925544e-19,4.5360214656531218e-27,7.9743411100015942e-18,2.9316538187991908e-28,7.8781743538784543e-52,1.072127843665773e-43,1.4688323684839419e-43,1.2398649746598534e-38,2.0860435893137401e-35,6.696723766127568e-23,4.7970763136531213e-34,2.0758506282628001e-49,8.3872384533585943e-45,1.3889063400115833e-35,7.0304264785665504e-46,1.1117066851365107e-65,4.3748472111226053e-40,6.2343169068211113e-61,1.0650463239990818e-32,1.360445069914002e-48,6.553282449461223e-24,2.2335445469735555e-37,5.4543672772844666e-43,2.5122587704312518e-33,2.5037994261706368e-65,2.0475139022743658e-71,1.1159703802197035e-38,1.3935007578366906e-49,4.765263487486886e-64,0.88129999999999997,0.0,0.0,0.0,0.009889999931171102,0.10880299999999553,0.0001,3.6134700361368285e-12,3.1682508753936801e-11,3.1681744697481761e-11,2.9349342763009381e-17,2.6005107530668364e-15,1.8025425984354178e-12,1.8140266354326104e-15,6.0355287167969235e-23,2.7111944221209717e-23,1.2535968327931362e-25,1.0526693282411427e-19,2.1505840780535875e-14,2.5263575696291971e-18,1.7041528913984552e-26,2.7741271117983633e-29,2.8460272469067042e-31,7.4143875635370305e-33,2.2676737256670459e-14,2.046433362934992e-38,1.7714893258067792e-43,2.3727587296741595e-45,6.5959669209366316e-51,4.8320480975320138e-50,2.2543946253166396e-19,6.5530486489871986e-24,2.0759329185322133e-28,2.621778710115874e-29,1.4751494952123204e-18,4.5781824357480681e-35,3.8482626952285375e-44,2.9980926969823375e-24,1.9409912677472658e-46,2.4763938027733085e-19,2.5020381207838751e-22,4.8138734023370987e-27,1.365564295807023e-31,9.7371634359638954e-32,8.4894081366230164e-33
5.543497058387417e-14,0.0022497497034363666,1.1066682267117915e-26,4.3321178827526091e-22,1.0293870079609151e-18,1.1065544498735451e-26,1.2713875304757866e-17,7.2352068117256353e-28,1.9220084836559771e-51,9.9249446780576139e-44,3.5835332286306316e-43,7.5162991083760859e-38,3.2780146312553457e-35,1.052348764445709e-22,1.170395446787977e-33,8.027064443806357e-49,3.2432342920747291e-44,3.3885374031673593e-35,2.7195516222623036e-45,1.1921059505468768e-64,2.7507134373098759e-39,2.5623490165818354e-60,4.0816416678722639e-32,1.458195936958398e-47,2.533955817973344e-23,1.4164001561364363e-36,4.8182011075559964e-42,9.713781999882508e-33,9.681578807615292e-65,7.9641506099070952e-71,7.016735609356556e-38,1.493710139719176e-48,8.6054445912800496e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899998918408442,0.10880299999998917,0.0001,5.678326011030362e-12,4.9785381255690949e-11,4.9783481134809122e-11,4.6216770630379197e-17,6.344036364333898e-15,2.7944485140954513e-12,4.4087716906459269e-15,1.4765677995690043e-22,6.5952119518389632e-23,4.8490053576052927e-25,2.5681351909983443e-19,5.1939325737086834e-14,6.1634356413638968e-18,4.6612217353484211e-26,1.0726741614900926e-28,1.0828550595500173e-30,4.6296934042899753e-32,5.4767188835570777e-14,2.1784230657416185e-37,3.3373585437851355e-42,4.4701365657814141e-44,2.2734508192299138e-49,9.154873928385626e-49,5.4997882486526103e-19,2.5338110904768089e-23,1.2818799133857655e-27,1.6543557953373947e-28,2.1379944018834737e-18,2.904062005383364e-34,3.9125040736819665e-43,1.1489793023008129e-23,3.6567265743726803e-45,5.6859371191600181e-19,9.1630853486998304e-22,2.8969458599652645e-26,1.3832636409084644e-30,9.8725119651082208e-31,8.7061291395026074e-32
7.357741407410153e-14,0.002249749703436348,1.942642401406263e-26,7.6043546683772119e-22,1.3661237313654325e-18,1.942382587880971e-26,1.7094651389893051e-17,1.2819756078004954e-27,3.3739877010304289e-51,3.346514526210004e-42,6.2908218048865031e-43,2.1489662591525012e-37,4.3507487860295571e-35,1.3967597263606884e-22,2.0546895059436883e-33,1.8328896480676709e-48,7.4055441931676779e-44,5.9485117523674448e-35,6.2113870614185939e-45,4.2536831060467912e-64,7.9379148060071627e-39,4.6583614814128568e-60,9.2624453341010394e-32,5.2016504157692243e-47,5.7858133907901249e-23,4.1072520471530435e-36,1.6680621478066278e-41,2.2179026130450931e-32,2.2106299740089547e-64,1.7380268961692549e-70,2.024865534660963e-37,5.3285180921515131e-48,3.897648561658674e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998564441344,0.10880299999998107,0.0001,7.536696357281254e-12,6.6076994979495223e-11,6.6073620675911037e-11,6.1396550364449438e-17,1.1136157729156134e-14,3.6638368838849336e-12,7.7153902777035905e-15,2.5951750595055424e-22,1.1546310739414781e-22,1.1074643155341662e-24,4.5081998620383225e-19,9.0430747170319888e-14,1.0819563799993873e-17,8.6136436505855915e-26,2.4492562075663606e-28,2.4451430798472369e-30,1.3308015045895363e-31,9.5354295358375655e-14,7.7464835284656493e-37,1.4249233190786272e-41,1.9085804682742606e-43,1.1319396022534311e-48,3.9236381953636441e-48,9.6543497395300019e-19,5.7853993952002096e-23,3.6616722836585084e-27,4.7837540221245493e-28,2.6407584156812984e-18,8.4227499176601059e-34,1.3802089881140137e-42,2.6073751692945952e-23,1.5612872028731481e-44,9.506974292374775e-19,2.0162838903271788e-21,8.1579598775243135e-26,4.8094353984515559e-30,3.4340399879595998e-30,3.0445866290977765e-31
9.171985756432888e-14,0.0022497497034363245,3.0137050835560031e-26,1.1796604837529201e-21,1.7027825540930054e-18,3.013209541545795e-26,2.1584528377606533e-17,2.0071277008751702e-27,5.2343670143936773e-51,-5.2640571205462029e-42,9.7596842485110794e-43,4.920707192790118e-37,5.4234452614853808e-35,1.7411727936000413e-22,3.1878383464256845e-33,3.4957625598239002e-48,1.4124128775694777e-43,9.2286205560140131e-35,1.1849687550617601e-44,1.1713573466122853e-63,1.8261878473417463e-38,1.1086055934972531e-59,1.7557320476520559e-31,1.4320474933512382e-46,1.1034581357966488e-22,9.4961211028677925e-36,4.5446867135403423e-41,4.2298267795753901e-32,4.2161103092291968e-64,4.3010087179188677e-70,4.6583830226314981e-37,1.4670160275550926e-47,1.272380486849033e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899998210479033,0.1088029999999707,0.0001,9.3950666740251749e-12,8.2367697707408677e-11,8.2362412425921408e-11,7.657548119763946e-17,1.7275782097007518e-14,4.5117140692563954e-12,1.1932834488861833e-14,4.0290259751866542e-22,1.7862204812213348e-22,2.1126809443552134e-24,6.9939273754372538e-19,1.3915932962147742e-13,1.6785302590251597e-17,1.3779217969867222e-25,4.671181892681131e-28,4.6122168628306921e-30,3.0494689881442801e-31,1.4673593036030729e-13,2.1254730567437181e-36,4.6199990947203602e-41,6.1881682911607461e-43,4.2857081032703391e-48,1.2755394713250955e-47,1.497727013038685e-18,1.1033637330536369e-22,8.3376244806997051e-27,1.1028234563999613e-27,3.0685616736511698e-18,1.9477323654077458e-33,3.7765727413942091e-42,4.9423857751150832e-23,5.0621519040242524e-44,1.4071441965036631e-18,3.7099197795903524e-21,1.8317123941382918e-25,1.2886533160959507e-29,9.2055434173610208e-30,8.2088174185510378e-31
1.0986230105455624e-13,0.0022497497034362967,4.3198075334305801e-26,1.6908597415773141e-21,2.0393630851863228e-18,4.3189659292024046e-26,2.6183491820871943e-17,2.90305806382605e-27,7.5030974365045485e-51,2.2464994417481092e-41,1.3990068236784908e-42,9.7090301988689857e-37,6.496104061678302e-35,2.0855879743665844e-22,4.5698892069385943e-33,5.9369862428243486e-48,2.3987494355726723e-43,1.3228814487193495e-34,2.0129946839694526e-44,2.6832208324695809e-63,3.6131331575108935e-38,9.8710574731952694e-60,2.9640637281714452e-31,3.2794339062088544e-46,1.8739852667594049e-22,1.8877307718915653e-35,1.0374438727704245e-40,7.1832634619360249e-32,7.1602243082515888e-64,6.9003913910947677e-70,9.2166629188413921e-37,3.3596243052395886e-47,3.4432919064072464e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899997856521371,0.10880299999995806,0.0001,1.1253436961264407e-11,9.8657497591346891e-11,9.8649856709310888e-11,9.1753570722437705e-17,2.4762585032669146e-14,5.3385869586203194e-12,1.7052952399807552e-14,5.7780446461176407e-22,2.5530679200021576e-22,3.5888554829495387e-24,1.0025244857693466e-18,1.9788384513063617e-13,2.4060485571814759e-17,2.0147063276035523e-25,7.9330149304753542e-28,7.7497228586801166e-30,6.0106830384878082e-31,2.0865773210347338e-13,4.8521130335670831e-36,1.2074004302563575e-40,1.6172334087245325e-42,1.269048670934646e-47,3.3455594767724242e-47,2.1468324317213025e-18,1.8738000448589706e-22,1.6336234993945236e-26,2.1862476039652977e-27,3.4320352407106575e-18,3.872641389432165e-33,8.6172531294125858e-42,8.3438495750793386e-23,1.3229591810701919e-43,1.9272302774228561e-18,6.0885313482511284e-21,3.5425426261818591e-25,2.8778909860190488e-29,2.0567315377792992e-29,1.8440604755273399e-30
