Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388)
2.0828018040378193e-16,0.0028860468084089463,8.8160161108510045e-30,2.2931635313626433e-25,1.0777179901794438e-19,8.8158960168431053e-30,3.4516071722762982e-19,1.4613583220348557e-31,3.5699224186897458e-53,2.5685059713117586e-42,7.1047498149274922e-46,1.7078863970295902e-42,2.0338324102819644e-35,3.1381295208282812e-24,3.2008652834274269e-37,7.8057750733845617e-54,2.8675839774322768e-49,1.4263633550109361e-38,8.5377558899863425e-51,7.3336367340581863e-72,7.3672236582168025e-46,1.048879576566963e-62,1.9333450211659713e-36,5.7851689885256314e-56,6.8628223960054134e-29,1.1007655405870764e-43,7.5408756679181709e-46,4.0532369965861528e-38,2.8364036158310624e-68,2.6442460576424147e-75,1.7391554815431538e-44,3.8964678178611114e-57,1.1154666901235978e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999986177267,0.108803,0.0001,7.4093751262313533e-14,5.8235357954044424e-13,5.8235325102257325e-13,1.5652151270278136e-19,3.0716934873725215e-19,1.4343900570456509e-13,1.9992273414205886e-19,3.4533920913858107e-27,1.9026995664160148e-27,2.0686935119929824e-31,2.1890145739422997e-23,1.4150864267288129e-17,5.169159804316274e-22,1.1255366714580186e-31,1.8748527399939508e-34,4.8243290688317907e-36,2.4392551542928446e-39,1.8043823161143599e-17,1.0693872979138962e-46,9.6739451458721473e-54,4.4943543559049767e-55,1.3414878565198619e-62,5.5604797570899966e-60,1.3644204591905204e-22,6.8628204627145282e-29,1.8841008455646444e-35,2.4252367340981809e-36,7.5134501457450493e-20,8.8389649423351521e-42,5.0673208969425639e-50,7.7272128607194722e-29,1.0281082860053797e-56,9.5227423458380206e-23,2.2505484704321056e-27,8.0652527279769987e-34,2.1650295591258772e-40,1.6630287750196564e-40,1.3931622881370589e-41,3.910339025917711e-48,2.6667035943382015e-31,1.2057759560646557e-37,2.0225381525675279e-45,1.5761074167267899e-38,1.1420247561615261e-45,1.7120662368386812e-36
4.166507994443002e-16,0.0028860468084089463,3.5275284284104907e-29,9.1756276596297005e-25,2.1559002565351847e-19,3.5275015442036996e-29,6.9055872392318128e-19,5.8480353327822568e-31,1.4284337748943107e-52,6.8651307440684177e-42,2.8428256727126592e-45,1.0448163307113457e-41,4.0685470907600926e-35,6.2776223616182306e-24,1.280763368776237e-36,6.2469930207985685e-53,2.2949387983422566e-48,5.7073118830436018e-38,6.8328495139667625e-50,2.3473649899578221e-70,1.1790263741720191e-44,1.1384970531570058e-61,1.5469799616284106e-35,1.3872049062788565e-54,5.4923387330478192e-28,1.7619401618001199e-42,3.017402378713001e-45,3.2437658736875281e-37,2.2699842480513903e-67,5.7805255996646305e-74,2.783287538197289e-43,1.2471773270000141e-55,7.1435094651232217e-72,0.88129999999999997,0.0,0.0,0.0,0.0098899999972348555,0.108803,0.0001,1.4821967519537382e-13,1.1649595262490565e-12,1.1649587541469052e-12,4.1311805258338304e-19,1.2290752484701453e-18,2.8687456518173118e-13,7.9987835462322192e-19,1.650387352498228e-26,8.1459648632974143e-27,1.6555913265843739e-30,8.7588985430567855e-23,5.6610771823852114e-17,2.0683364503964061e-21,8.8205930020585559e-31,1.5004495750096555e-33,3.8589736713179373e-35,3.9024825995684105e-38,7.2184619717834688e-17,3.421826526154904e-45,6.1910028843150823e-52,2.8762381280074534e-53,1.7170246892063778e-60,3.5588030556870115e-58,5.4594538202480478e-22,5.4923354857141667e-28,3.0138835001512589e-34,3.8814675738246812e-35,1.5011114489048678e-19,1.4148143333840978e-40,6.252022336339247e-49,6.182985016094166e-28,6.5795535789629385e-55,3.8061327748862238e-22,1.5413809113510969e-26,1.0956152882966639e-32,5.8563985287879185e-39,4.4983729830675526e-39,3.7696893051323125e-40,1.1957407288666025e-46,1.0670278999230924e-30,9.6498550769175449e-37,1.8985442751398848e-44,1.2610442038356779e-37,1.0755566053587626e-44,1.3687151723277085e-35
8.333920375253367e-16,0.0028860468084089463,1.4112338543448081e-28,3.6708377803537505e-24,4.3122537226192524e-19,1.4112261639238685e-28,1.3816170391969207e-18,2.3401538728063165e-30,5.7146636674405104e-52,1.4752096731608914e-41,1.1373156310038855e-44,5.7746124734612834e-41,8.1379738925672356e-35,1.2556610123126534e-23,5.1238916619753476e-36,4.9985445649284392e-52,1.8362998787661605e-47,2.2832968220712477e-37,5.4673977808944379e-49,7.5106790387056887e-69,1.8861568331835599e-43,1.0023716510158254e-60,1.2373653435511849e-34,3.8856771441362344e-53,4.3946975663429555e-27,2.819672861827508e-41,1.2073822974772858e-44,2.5954779627633606e-36,1.8163311909727783e-66,1.0291504811008851e-72,4.4525864014403135e-42,3.9904195144930583e-54,4.5732885390321392e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999944691164,0.108803,0.0001,2.9647152294353683e-13,2.3301701739133049e-12,2.330167914597272e-12,9.7162231461009014e-19,4.9170833067380116e-18,5.7354860684683446e-13,3.1994507057671719e-18,7.2882664497514071e-26,3.3736675072738653e-26,1.3247370875902252e-29,3.5041211071623131e-22,2.2639104362889375e-16,8.2746871842328409e-21,6.7756856128921719e-30,1.2005838214567658e-32,3.0846399776587861e-34,6.2391248506062054e-37,2.8867211778992889e-16,1.0941586654622541e-43,3.9592939386006979e-50,1.8394240553199464e-51,2.1961696764240214e-58,2.2762989325917679e-56,2.1841328205574029e-21,4.3946922519636965e-27,4.8171093593676614e-33,6.2100420710843713e-34,2.9949534238879502e-19,2.2641773472636896e-39,6.975949967322675e-48,4.9455140765755846e-27,4.207784909915352e-53,1.5193469885793565e-21,1.1278480743165089e-25,1.5948824319356872e-31,1.6994784283920516e-37,1.3053240570412717e-37,1.0946226431084596e-38,3.7138507594235474e-45,4.268799714096435e-30,7.721323293998221e-36,1.6606788236781475e-43,1.0085141563781696e-36,9.4277125985712672e-44,1.0928534943239909e-34
1.2501332756063732e-15,0.0028860468084089467,2.9990088108020293e-28,7.8008879142573194e-24,6.4685961178973034e-19,2.9989930685432911e-28,2.0729376561099276e-18,4.9738972397060454e-30,1.214423966591699e-51,2.0616201927539694e-41,2.4169118028266285e-44,1.4015573744797415e-40,1.2207398135226872e-34,1.8835599964556951e-23,1.0888799181888435e-35,1.4293412186386478e-51,5.2509263105483401e-47,4.8522386670205394e-37,1.5634255283572802e-48,3.4287921634808254e-68,6.9414407869635457e-43,2.9259409456499343e-60,3.5375191960493111e-34,1.7393370495926314e-52,1.2566688249257214e-26,1.0378730823104857e-40,2.566437997986852e-44,7.4217800639257653e-36,5.1938235829356309e-66,3.8645860763975268e-72,1.6386423591624347e-41,1.8217000292341664e-53,2.5505508715355738e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999917033809,0.10880299999999997,0.0001,4.4472337057374228e-13,3.4953796107840588e-12,3.4953752292611624e-12,1.5408609942075898e-18,1.0449275805471044e-17,8.6002570661257771e-13,6.7983014457195353e-18,1.5960510204932761e-25,7.2427691695019389e-26,3.7881299904144645e-29,7.4466012472753589e-22,4.8097347392622055e-16,1.7584544485344521e-20,1.8932363871007308e-29,3.4330805793431877e-32,8.8154447977515581e-34,2.2954348121780945e-36,6.1329118455789142e-16,4.9937822924488304e-43,2.1747098439378661e-49,1.0103353208329572e-50,1.4164698744056073e-57,1.2503688573278126e-55,4.6414982651261677e-21,1.2566668597257352e-26,1.7720209714098302e-32,2.2855338708933312e-33,4.4831261368544907e-19,8.3340832428499819e-39,2.2389862780551787e-47,1.4138791591141293e-26,2.3111984331892689e-52,3.2238530198158658e-21,3.1457175017188077e-25,5.7376365218751367e-31,7.6008206897035772e-37,5.8378646968097756e-37,4.8969126893273116e-38,1.6842692511628227e-44,9.071624053943239e-30,2.2079191476734922e-35,4.8629490005758416e-43,2.8830190036487476e-36,2.7623161474243328e-43,3.1212173467897799e-34
1.6668745136874098e-15,0.0028860468084089463,5.1160760080993107e-28,1.3307706095791501e-23,8.624927438206923e-19,5.1160481413744247e-28,2.7645205744193554e-18,8.4864117575797346e-30,2.0717161049736427e-51,2.5068152647895492e-41,4.1230712653597071e-44,2.6236802928778414e-40,1.6276819818740615e-34,2.5114591885903269e-23,1.857549186696368e-35,3.0149763067496905e-51,1.1076023787096052e-46,8.2775570061738e-37,3.2978415876526201e-48,1.0219332935780989e-67,1.7602750455205355e-42,6.03088637061306e-60,7.4604291092282025e-34,5.1276245065250668e-52,2.6507475657759901e-26,2.6323388307790583e-40,4.3796488268489918e-44,1.5655066293631729e-35,1.0955570650875753e-65,9.7091130319680281e-72,4.1554215314556715e-41,5.4294133719952609e-53,9.6175456706490981e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999889376488,0.10880299999999996,0.0001,5.9297521808599029e-13,4.6605878454356335e-12,4.6605806981503966e-12,2.1126423611105015e-18,1.7825640926465809e-17,1.146305999775818e-12,1.1596047983637732e-17,2.7667923652448173e-25,1.2421484939676372e-25,7.990540372677529e-29,1.2703324725650033e-21,8.202998045664079e-16,2.9997905149937327e-20,3.9117195979432288e-29,7.241544819647027e-32,1.8585025353545188e-33,5.8193957720321169e-36,1.0459675348270503e-15,1.4880123313603023e-42,7.4749938947226883e-49,3.4727630224828479e-50,5.5303381396367408e-57,4.2982236900016515e-55,7.9180389554706133e-21,2.6507425688815544e-26,4.4918840398655121e-32,5.7961260787854376e-33,5.9656511372411933e-19,2.1137703545518783e-38,5.1244321413911241e-47,2.9817916188466886e-26,7.9441397111322237e-52,5.491950013440905e-21,6.5401732228448884e-25,1.4350716055595999e-30,2.235672413142846e-36,1.7170915054941789e-36,1.4406957146402742e-37,4.9977067011592884e-44,1.5475496729697763e-29,4.6572581827586056e-35,1.0396601159216706e-42,6.0796762563296206e-36,5.907611458906373e-43,6.576446343452597e-34
2.500356989849483e-15,0.0028860468084089463,1.0592421596058678e-27,2.7552510826467913e-23,1.2937564073704436e-18,1.0592356749483333e-27,4.1483020156035696e-18,1.7575072618485344e-29,4.2893302993190821e-51,3.0963073143060107e-41,8.5365087484138464e-44,6.2153187581861183e-40,2.4415657179614367e-34,3.7672580610012155e-23,3.8459212964612878e-35,8.2350644038476835e-51,3.0252893882723708e-46,1.7138057763492876e-36,9.0078913624954482e-48,4.4725280442959622e-67,6.1543425667736453e-42,1.5444645156263535e-59,2.0370829641306825e-33,2.2211078646995926e-51,7.2402023745469649e-26,9.2056692137299229e-40,9.0758109590245985e-44,4.2759871722810671e-35,2.9923873762336104e-65,3.2452859740763682e-71,1.4528347497151509e-40,2.376110204899983e-52,6.9869494242023209e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999834062002,0.10880299999999991,0.0001,8.8947891283364736e-13,6.9910014992015975e-12,6.9909873040454241e-12,3.2573613162687843e-18,3.6906494744146167e-17,1.7184051123878334e-12,2.4004089767906181e-17,5.820629352368034e-25,2.5851204871337793e-25,2.1825641899021993e-28,2.6301203223960577e-21,1.6976606491931708e-15,6.210834894413037e-20,1.0329229010322497e-28,1.9779397337903351e-31,5.0718328801165829e-33,2.0336678784171937e-35,2.1646938282224717e-15,6.5095251954846865e-42,4.0181585258858133e-48,1.8667730892897095e-49,3.5955286601353775e-56,2.3112840305727701e-54,1.6393665922721469e-20,7.2401848573705278e-26,1.5694261575329199e-31,2.0266158885638517e-32,8.9175128288935416e-19,7.3922729863437533e-38,1.5694405726293524e-46,8.1418329710602759e-26,4.2703483558777197e-51,1.134412329422577e-20,1.7586027068884804e-24,4.9399534795868684e-30,9.6307509840017431e-36,7.3965855516232025e-36,6.2086785121450428e-37,2.1751311708829439e-43,3.2040791539537886e-29,1.2720729242584336e-34,2.8796546971155045e-42,1.6598620733148876e-35,1.6368763533374329e-42,1.792975902986914e-33
3.333839466011556e-15,0.0028860468084089463,1.8015149358296031e-27,4.6860123915834744e-23,1.7250159948248606e-18,1.8015024059054747e-27,5.5330480305584179e-18,2.9898503059724666e-29,7.2951286400525694e-51,3.8015151332432871e-41,1.451857323361811e-43,1.1839290385381864e-39,3.255448512960931e-34,5.0230576982662903e-23,6.541009203664565e-35,1.7230791367562145e-50,6.330020258540853e-46,2.9147762674478747e-36,1.8848233963110424e-47,1.3029139297292156e-66,1.5374980071410946e-41,2.9445188721368116e-59,4.2611259818518e-33,6.4376921762647178e-51,1.5149149508611989e-25,2.3002819918445169e-39,1.5454390993747694e-43,8.9469154578179936e-35,6.2611742091947414e-65,7.6878742745871488e-71,3.6295193254141075e-40,6.921785297875985e-52,2.569186102219917e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999778747603,0.10880299999999989,0.0001,1.1859826071475332e-12,9.3214107440451413e-12,9.3213871224669275e-12,4.4025407438808715e-18,6.27689308570948e-17,2.2897816195069255e-12,4.0817722565443315e-17,9.9906335922206038e-25,4.4093373434520501e-25,4.5668035305417245e-28,4.4731977443573396e-21,2.8861716638793065e-15,1.0563145493855721e-19,2.0980721027326638e-28,4.1385685958981869e-31,1.0603884841135027e-32,5.0786547430537752e-35,3.6801689377977782e-15,1.8956970060252944e-41,1.3386690080347849e-47,6.2192467784085543e-49,1.3494430592143094e-55,7.7016206943898047e-54,2.7881669505158313e-20,1.5149105685026852e-25,3.9186408797311138e-31,5.0632707691240872e-32,1.1848783695389033e-18,1.8471784924345876e-37,3.5940133546349535e-46,1.7030909353010654e-25,1.4226877658680255e-50,1.9250820778247519e-20,3.6437022509169486e-24,1.222554110395077e-29,2.779451972779986e-35,2.1346139733475575e-35,1.7923951316493704e-36,6.3148958012953539e-43,5.449367741968719e-29,2.6616379664930872e-34,6.0753538950495015e-42,3.4716852108758095e-35,3.4541393116601732e-42,3.7454450764628629e-33
5.000804418335702e-15,0.0028860468084089463,3.9251772851367057e-27,1.0209954980439402e-22,2.5875217683596164e-18,3.9251407233963711e-27,8.3057073735349587e-18,6.5182882606148189e-29,1.5894843596057051e-50,4.0845219265300094e-41,3.1633532555827984e-43,3.4823012773320437e-39,4.8832110127629376e-34,7.5346594842857331e-23,1.4251844421377535e-34,5.44107398588827e-50,1.9988691599760848e-45,6.3508069873697869e-36,5.9521531896552552e-47,9.0235729250233116e-66,7.1148354413025687e-41,7.6615229164720512e-59,1.3444740826739568e-32,4.4314678136027384e-50,4.7837195700745303e-25,1.0652580519012244e-38,3.3884798118935809e-43,2.8252019270589747e-34,1.9771266080062016e-64,2.9731837946041552e-70,1.6795750279290498e-39,4.7933869078171872e-51,3.0608464548455026e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999668119326,0.10880299999999976,0.0001,1.7789899943509543e-12,1.398221477367695e-11,1.3982164472108674e-11,6.6929185213409072e-18,1.3676165970091128e-16,3.4301674313435692e-12,8.8895597156118353e-17,2.1995663679335079e-24,9.6362837489859727e-25,1.4421474023452704e-27,9.7462840100088014e-21,6.2824987445577291e-15,2.3015272825783028e-19,6.120908204650963e-28,1.3068518698440242e-30,3.34099825562098e-32,2.3470792135314777e-34,8.0108390715808891e-15,1.3110948327910183e-40,1.4213558892771849e-46,6.6034061968496499e-48,2.2640706141436598e-54,8.1838200774067036e-53,6.0749154268079261e-20,4.7836992618467257e-25,1.809911342942416e-30,2.3435533685764162e-31,1.7644587692940126e-18,8.5545597568556395e-37,1.4833821499123307e-45,5.3736066453284497e-25,1.5105670103316513e-49,4.1721948831509872e-20,1.1326759259772673e-23,5.5600271335933642e-29,1.8842167590141465e-34,1.4469218153779752e-34,1.2166760109885961e-35,4.3352972240563248e-42,1.187320683264082e-28,8.4047491924444533e-34,1.9401761895255e-41,1.0950473370606354e-34,1.103411105558987e-41,1.177215376311147e-32
6.667769370659848e-15,0.002886046808408946,6.8913181064372622e-27,1.7925274754741646e-22,3.4500098592767165e-18,6.891237485327784e-27,1.1082541867798282e-17,1.1450554185548505e-28,2.7906220725730937e-50,4.7103288247128851e-41,5.553833934947226e-43,7.9966964565626805e-39,6.510969439064903e-34,1.0046264580933796e-22,2.5021851119484832e-34,1.2376065229827949e-49,4.5465524474471339e-45,1.1149979041031932e-35,1.3539192311604318e-46,3.2814012247969416e-65,2.0619562177092323e-40,1.4693705290754305e-58,3.0559546978150794e-32,1.6086372416864769e-49,1.0880829110993334e-24,3.088997480450454e-38,6.0073706611867316e-43,6.4260601205745779e-34,4.4970925074457274e-64,7.5068143462596153e-70,4.8675899609558303e-39,1.7430043863897284e-50,1.4140712408124975e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999557491725,0.10880299999999958,0.0001,2.3719973796767953e-12,1.8642999758127409e-11,1.8642912443191278e-11,8.9832071148077806e-18,2.4010744762435321e-16,4.5674384279610041e-12,1.5600631489604156e-16,3.8831856239080208e-24,1.6942283329732137e-24,3.2803714531874025e-27,1.711124532303741e-20,1.1020049069271615e-14,4.0407360450670356e-19,1.3030287445182291e-27,2.9724979642597118e-30,7.5846996581541646e-32,6.7952338923083565e-34,1.4051708284751528e-14,4.7633745335253224e-40,6.3750593390995954e-46,2.9617592977339681e-47,1.2329851865854189e-53,3.6721600554154081e-52,1.0665549834455433e-19,1.0880770247018724e-24,5.2376554237429318e-30,6.7929914427847227e-31,2.3353292585626801e-18,2.4806861518360239e-36,4.203250387327531e-45,1.2214067831337174e-24,6.7751957204962294e-49,7.2880771196062693e-20,2.5516535925683815e-23,1.5966865183772921e-28,6.7830846435716822e-34,5.2084724188747727e-34,4.3838574258500194e-35,1.5693916280224149e-41,2.0845460170270975e-28,1.9116991574928268e-33,4.4384297102033256e-41,2.4883437637812062e-34,2.5245904977335851e-41,2.6668906333740245e-32
1.0001699275308141e-14,0.002886046808408944,1.5362622456320961e-26,3.9960099098906827e-22,5.174932619294289e-18,1.5362359816357691e-26,1.6648793934201356e-17,2.555838620687145e-28,6.2211089420403522e-50,4.7110552710052757e-41,1.2381139562672282e-42,3.1293026086550274e-38,9.7664740149230177e-34,1.5069484751692784e-22,5.5782436253872952e-34,4.1321682605734323e-49,1.5180194094138774e-44,2.4856595964778847e-35,4.5210070741870116e-46,2.5864669345533214e-64,1.0461462980471405e-39,3.6771617646469739e-58,1.0186115533067305e-31,1.2660833750645556e-48,3.632899046305909e-24,1.5696621851058051e-37,1.4030244944194342e-42,2.1455270074620952e-33,1.5015013497744255e-63,2.8771467282091416e-69,2.4696019818238557e-38,1.3736480047886102e-49,1.7917572808143751e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999336238345,0.10880299999999909,0.0001,3.558012144669805e-12,2.7964512453016507e-11,2.7964319847523942e-11,1.3563701284112964e-17,5.3526000416762241e-16,6.832636890107521e-12,3.4746438964325075e-16,8.7063859866501171e-24,3.7806528446479853e-24,1.0953501850631816e-26,3.814552976028165e-20,2.4518425633639618e-14,9.0079585763111283e-19,3.7728377647919522e-27,9.9245392897019415e-30,2.5206789994357891e-31,3.438184175824713e-33,3.1263541792328464e-14,3.7439892112394438e-39,7.9580545549133002e-45,3.697206236235418e-46,2.4998110681854558e-52,4.590508999581695e-51,2.3776406511267999e-19,3.6328692316777576e-24,2.6468463557866988e-29,3.4480133486811271e-30,3.4514916216245856e-18,1.2606335615066073e-35,2.3839276380026183e-44,4.0711955235893077e-24,8.457580162682954e-48,1.6070185317719821e-19,8.3856468831666782e-23,7.9779560308555637e-28,5.2429916324427276e-33,4.0250098841082574e-33,3.3977623177037262e-34,1.2243867501038547e-40,4.6470295889105741e-28,6.3827400908285665e-33,1.4915309999343854e-40,8.2887630289291914e-34,8.4853170543043763e-41,8.818523792378814e-32
1.6669559084604723e-14,0.0028860468084089394,4.2463542857083422e-26,1.1045170419593089e-21,8.6245635984791055e-18,4.2462323704186319e-26,2.7831642689430045e-17,7.0831859131261878e-28,1.7195960992602426e-49,5.0179532795210426e-41,3.4223252027955855e-42,2.1769667349912057e-37,1.6277434047486718e-33,2.5115965012226043e-22,1.5420370270487487e-33,1.9430726031949292e-48,7.1381837417636474e-44,6.8707167645380029e-35,2.1263954630735255e-45,3.882505104954074e-63,8.6268458077886389e-39,1.1241058890516388e-57,4.7719722593461726e-31,1.8989382825881861e-47,1.70826542687103e-23,1.2990222051144392e-36,4.9714487497523295e-42,1.0088614864846199e-32,7.0604667989283103e-63,1.5387491775310904e-68,2.036510099591618e-37,2.061318767595925e-48,4.6507204566281755e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899998893739165,0.1088029999999975,0.0001,5.9300416520154948e-12,4.6607309492568599e-11,4.6606780439687981e-11,2.2724572355306592e-17,1.479474137798191e-15,1.1325931958117072e-11,9.5858101193795248e-16,2.417770551691472e-23,1.0446250396410918e-23,5.1515142555981571e-26,1.0543688300985558e-19,6.7491045152554888e-14,2.4899073624316541e-18,1.3709065310959811e-26,4.666668500195505e-29,1.1732545521179509e-30,2.8176082723336201e-32,8.6058099430671312e-14,5.5835189563675543e-38,2.221652250089698e-43,1.0321570506700229e-44,1.3353886828387242e-50,1.2848380669750916e-49,6.57198907814273e-19,1.708240997463246e-23,2.1630854137557304e-28,2.8462631058874793e-29,5.5856208880053267e-18,1.043412992332262e-34,2.8599794110000594e-43,1.9072655103991675e-23,2.3611255443289567e-46,4.3418797695319538e-19,3.8425141377712047e-22,6.429754107697405e-27,7.6311708003425713e-32,5.8554005852191469e-32,4.9771584980672462e-33,1.8031905632303552e-39,1.2844825635975213e-27,3.0012387943253785e-32,7.0512008824487443e-40,3.8775488906149366e-33,4.0119974016692399e-40,4.0598943310977395e-31
2.333741889390131e-14,0.0028860468084089324,8.3110978939793414e-26,2.1617730736389855e-21,1.2073907454725261e-17,8.3107726615227487e-26,3.9081629755236239e-17,1.3895964044083864e-27,3.3657011734950794e-49,4.9584331225280033e-41,6.6984169451505841e-42,7.3897106420887872e-37,2.2788328575787798e-33,3.5162498507123394e-22,3.0184951557334049e-33,5.2008130588835327e-48,1.9105986288592339e-43,1.3447845566551038e-34,5.6925339566952745e-45,1.7681809877125549e-62,3.056839604497909e-38,2.308038067172863e-57,1.2736616538275257e-30,8.6457789384572501e-47,4.5722582154715098e-23,4.6133399745738061e-36,1.3218092334871391e-41,2.7002477318132122e-32,1.8897880422045971e-62,4.3462112721843085e-68,7.216176996469121e-37,9.3858754168154662e-48,2.6799184589949832e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998451249978,0.10880299999999514,0.0001,8.3020711291684788e-12,6.5249803066693444e-11,6.5248768686081921e-11,3.1885295261998747e-17,2.8956239953809725e-15,1.5770118198608625e-11,1.8729633312720545e-15,4.7416522096900763e-23,2.0424571671910014e-23,1.3790357267232516e-25,2.0636364646516931e-19,1.3160967036888969e-13,4.8733843927906395e-18,3.0748979591594098e-26,1.2490458482062521e-28,3.1162153086275462e-30,9.9448514449309052e-32,1.6781601284465021e-13,2.5341043423569084e-37,1.2563703053266722e-42,5.8369861979132376e-44,9.1476914655477804e-50,7.2759967734423302e-49,1.2862896734299192e-18,4.5721720367640206e-23,7.6214040816187808e-28,1.0091996385846423e-28,7.5940608681720282e-18,3.7059240545309693e-34,1.2402625471604875e-42,5.0905795620613237e-23,1.335249245608354e-45,8.3283029856819751e-19,1.0106520643968822e-21,2.2503772074482997e-26,3.4263594748933588e-31,2.6283352513970409e-31,2.2423072521115423e-32,8.1356631108464576e-39,2.5140398393011631e-27,8.0328429486103978e-32,1.8911612309136561e-39,1.0338182436516824e-32,1.0760930635736221e-39,1.0694957033300664e-30
3.0005278703197895e-14,0.002886046808408924,1.3730539900509024e-25,3.5713709754407108e-21,1.5522962807971701e-17,1.3729863802041622e-25,5.0398759892457648e-17,2.3009159597179804e-27,5.5604698752346883e-49,5.7602252217774751e-41,1.1066489014570162e-41,1.8538918900403542e-36,2.9299157594894174e-33,4.5209085239520908e-22,4.9875017754619156e-33,1.0826362077442675e-47,3.9772264606949266e-43,2.2217243110662172e-34,1.1852073684992707e-44,5.4498678294801159e-62,7.8190240745504649e-38,3.908823418537693e-57,2.6443301868199528e-30,2.6640954563608483e-46,9.5177797651640148e-23,1.1824866888616557e-35,3.0601087978805252e-41,5.6208939789173145e-32,3.9338882578868009e-62,9.3337285827707449e-68,1.8458103154108306e-36,2.8922708886031101e-47,1.0198669672262421e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899998008770678,0.10880299999999203,0.0001,1.067410057612642e-11,8.389199461949692e-11,8.3890284592696302e-11,4.104587051787513e-17,4.7837035606117452e-15,2.0165702363308398e-11,3.0891672073409978e-15,7.8422736705670694e-23,3.3699841600328363e-23,2.8710728169685638e-25,3.4092679356173527e-19,2.1665609652566538e-13,8.0512820944296494e-18,5.5204215583695026e-26,2.6000378627785647e-28,6.4403295400330567e-30,2.5346365613741247e-31,2.7625904829348437e-13,7.7857199921112805e-37,4.559184971010985e-42,2.1181631602349491e-43,3.8516494652474841e-49,2.6448668573610312e-48,2.1250433980735313e-18,9.5175602629448858e-23,1.9393706411565745e-27,2.5829494586214274e-28,9.4838445095252961e-18,9.4999207386731401e-34,3.7331298230705879e-42,1.0568874837897593e-22,4.8454424232959068e-45,1.3495098018603654e-18,2.0714220265776892e-21,5.6958974788065582e-26,1.0431475132827289e-30,7.9999280537374968e-31,6.8478841588677927e-32,2.486763983404397e-38,4.1533943268637673e-27,1.6721215234075377e-31,3.9412238965552592e-39,2.1442068440305046e-32,2.2426718277551812e-39,2.1935165149555462e-30
