Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432)
1.169217983904987e-07,0.003828983378555879,1.4237470236500858e-11,4.4342116534535922e-08,5.5225742601012906e-11,1.4675055195069956e-07,9.0262396118433533e-06,7.1692305370574687e-06,5.0096373783988525e-25,4.9624486054036324e-26,2.8100883128982197e-19,1.7626791025173443e-12,9.3342003860987633e-18,9.0924513039016066e-12,8.7532283215068103e-12,3.9478470786154504e-19,4.3178787313332056e-17,1.3452079551352565e-14,4.7859663981515685e-15,6.3336727378586092e-22,6.1571230532312254e-13,1.3334551060782823e-20,7.1200284406553509e-12,5.6806364427286678e-14,9.8542802331955749e-05,1.5927512810493399e-11,1.1261205760631725e-10,2.009926572103636e-07,4.0017238471895445e-32,3.0473591699294562e-21,9.0730163313351319e-12,1.1712281975176386e-13,6.7241662074777181e-21,0.88129999999999997,0.0,0.0,0.0,0.0082323912085556679,0.10869784828006691,9.9999990907746714e-05,7.9163817873498704e-05,0.00042850224023675371,0.00029251425248672484,1.224092529524065e-10,4.3540735932452388e-05,1.786004354084648e-09,7.9825800692937945e-07,5.6899046044118294e-13,7.0952993047058173e-15,4.4206727983659699e-05,6.3048002742806101e-05,0.00016684494918275605,0.00019285066781556942,4.1249289010237423e-14,2.0394060945911025e-09,1.5008224472984734e-12,1.9404163346895493e-08,0.00024689228224938171,1.8298538559196577e-07,1.7818142956334886e-08,2.3000846021036572e-08,5.8270644622779549e-09,8.343643341932942e-08,2.0512216055007087e-07,9.0596782029578259e-05,2.3665089496059127e-08,1.4801027046907909e-08,2.0459607339646228e-13,7.9077085401402582e-06,7.1297016481969284e-12,1.9127394857483567e-08,8.283636339292907e-09,2.2145761312961033e-11,4.2766887324999352e-10,1.2512509808865506e-07,5.8129019103060791e-11,3.9320381420851769e-11,1.5057278389134024e-10,3.1372828109050078e-17,3.4556257436456212e-10,5.1387514059044219e-11,9.5524415889637777e-19,1.2686491349278777e-13,5.4629848507089076e-19,4.0983839081799655e-13,1.3372900190996266e-09,1.0927854938588837e-10,2.6472604716341591e-16,1.6999619791627009e-10,3.0091955697537284e-15,5.53625750427072e-16,6.873853343798031e-09,2.3403385473121968e-10
1.177272157573614e-07,0.003828984676132664,1.4645138387605811e-11,4.4861011016092713e-08,5.5477380877501827e-11,1.493102478352914e-07,9.0718685875245895e-06,7.3017741380824562e-06,5.2876121596241291e-25,5.2667466097254489e-26,2.9262677490112231e-19,1.8180882788692516e-12,9.6819948060145188e-18,9.2659628980217151e-12,9.0885020873212348e-12,4.1591943677264437e-19,4.525586296313299e-17,1.3859809897741692e-14,4.9951894648768548e-15,6.7089379309586676e-22,6.4020991870842974e-13,1.4270572714871092e-20,7.3303556769850588e-12,5.9624512549492838e-14,9.9606716880503983e-05,1.6108707819177459e-11,1.147103558336198e-10,2.0643659710764691e-07,4.2716105330727632e-32,3.2900305699103988e-21,9.4162181489788158e-12,1.2291661942823576e-13,6.9905743700672489e-21,0.88129999999999997,0.0,0.0,0.0,0.0082224439678943821,0.10869693658404173,9.9999990734435357e-05,7.9599260180518821e-05,0.00042997365893930031,0.00029303646772482143,1.2282851791228728e-10,4.3618111505219e-05,1.7840497356918047e-09,8.0099217893435044e-07,5.700016046463239e-13,7.1196019343838212e-15,4.4851267325871029e-05,6.4040398018971911e-05,0.00016787911302226422,0.00019498099226645502,4.1897768346936957e-14,2.0715765470613111e-09,1.5227370535165073e-12,1.9696873070035017e-08,0.00024845491024460788,1.8665537682457904e-07,1.8176015476341367e-08,2.3473949025082997e-08,5.9487119246510725e-09,8.614284218068813e-08,2.054901743209728e-07,9.1487996585953437e-05,2.3897678514427024e-08,1.4946497822801187e-08,2.0531386227186632e-13,8.0800336776672094e-06,7.4162316826588721e-12,1.9249504945267727e-08,8.5420632225683987e-09,2.2229824020089088e-11,4.2937280951862084e-10,1.2660706923967282e-07,5.8816982848897826e-11,3.9785742540005725e-11,1.5235500558179703e-10,3.174416569894047e-17,3.568904338931179e-10,5.3072483113633041e-11,9.8656610309360266e-19,1.3102367600133657e-13,5.642113197163143e-19,4.2412678028160348e-13,1.3839504604593538e-09,1.1066327292271819e-10,2.6807818493502566e-16,1.7725941340649864e-10,3.1377657438974041e-15,5.6063612898326408e-16,6.9942100500221358e-09,2.4371094947199616e-10
1.185326331242241e-07,0.0038289859778039507,1.5063189974738661e-11,4.5381627762991118e-08,5.5727271910042486e-11,1.5188824744408967e-07,9.1168876403864088e-06,7.4353465121196018e-06,5.5780744559199443e-25,5.1075260841767356e-26,3.0462583536047496e-19,1.8747005091634034e-12,1.0039141652728816e-17,9.441091013347648e-12,9.4336705294635652e-12,4.3803756209481415e-19,4.7418253999676771e-17,1.4275195914325869e-14,5.2113430285234467e-15,7.1027900507295739e-22,6.6546642145088853e-13,1.5272381706335456e-20,7.54486398107041e-12,6.2557355001359697e-14,0.00010067251383850434,1.629027511516066e-11,1.168299067798252e-10,2.1197812665901636e-07,4.5569984027047611e-32,3.5498327289817169e-21,9.7693430210664252e-12,1.2894505414382201e-13,7.2651158823808035e-21,0.88129999999999997,0.0,0.0,0.0,0.008212517684757897,0.10869602353840203,9.99999905595259e-05,8.0033376303248379e-05,0.00043142798045272922,0.00029354519940219981,1.2324288984528109e-10,4.3693477824759628e-05,1.7820993585414261e-09,8.0369444202208637e-07,5.7098649192460461e-13,7.1436209423300819e-15,4.5498657735670139e-05,6.5039392555869848e-05,0.00016891184485322812,0.00019711600141237583,4.2550547612030623e-14,2.103961687825758e-09,1.5447490265476229e-12,1.9991007064807304e-08,0.00025001582963398924,1.903613887959202e-07,1.8537405405208309e-08,2.3951881386570194e-08,6.0716285229132549e-09,8.8910820119498617e-08,2.0584871043697335e-07,9.2378930632164364e-05,2.4130189875002064e-08,1.5091920033649427e-08,2.06023713086832e-13,8.2545219079169007e-06,7.7117232986752699e-12,1.9371481350515667e-08,8.8061756428235929e-09,2.2313085406288187e-11,4.3106200688789509e-10,1.2809420591753172e-07,5.950733348655136e-11,4.0252718229428122e-11,1.54143411771835e-10,3.2116791869918229e-17,3.6848884369822804e-10,5.4797700840280625e-11,1.0186362311564248e-18,1.3528176519423168e-13,5.8255203628963862e-19,4.3878397556407831e-13,1.4318164304296957e-09,1.1205729252930704e-10,2.7145277973574836e-16,1.8477213083380181e-10,3.2707524902153291e-15,5.6769347227999658e-16,7.1160873616907483e-09,2.5371944690270487e-10
1.193380504910868e-07,0.003828987283495108,1.5491820014768376e-11,4.5903943550092111e-08,5.5975188643588403e-11,1.5448436872611744e-07,9.1613009504059627e-06,7.5699367001576285e-06,5.881432914866372e-25,5.7722650983062613e-26,3.1701581837883848e-19,1.9325281793094072e-12,1.0405800319372128e-17,9.6178286757660283e-12,9.7889306390759854e-12,4.6117932879091339e-19,4.9668813561907512e-17,1.4698263869463504e-14,5.4345730478950893e-15,7.5159576468791359e-22,6.9149800344507506e-13,1.6318290949450359e-20,7.7635880985595435e-12,6.5608463374180333e-14,0.000101740144363337,1.6472205654800679e-11,1.1897070716746453e-10,2.176179384274056e-07,4.8586153749644423e-32,3.8277284718173515e-21,1.0132580327291986e-11,1.3521536687449517e-13,7.5479595505118704e-21,0.88129999999999997,0.0,0.0,0.0,0.0082026123148898171,0.10869510917897431,9.9999990383026324e-05,8.0466169651789197e-05,0.00043286531654580519,0.0002940405976327879,1.2365240083364071e-10,4.3766857318597625e-05,1.7801532136577167e-09,8.0636500540857431e-07,5.7194541535896387e-13,7.1673581881564495e-15,4.6148847058289022e-05,6.6044933018749859e-05,0.00016994314758222423,0.00019925559871965414,4.3207591823731187e-14,2.1365597869194392e-09,1.5668565925278615e-12,2.0286541470472064e-08,0.00025157504410927632,1.9410322446191083e-07,1.8902293449194264e-08,2.4434618383068272e-08,6.1958079770176425e-09,9.1741073399849765e-08,2.0619787432500455e-07,9.3269534096340577e-05,2.4362610499699913e-08,1.5237285499795325e-08,2.0672567711524557e-13,8.4311744818385532e-06,8.0163698628977103e-12,1.9493324362042434e-08,9.0760385874859191e-09,2.2395550498456295e-11,4.3273655579847683e-10,1.2958645057992415e-07,6.0200044214650496e-11,4.0721290359806801e-11,1.5593793302218674e-10,3.2490692153856066e-17,3.8036146652352465e-10,5.6563711932879948e-11,1.0514646684172289e-18,1.3964052577641228e-13,6.0132642540857224e-19,4.5381562742100667e-13,1.4809064252273493e-09,1.1346050516928965e-10,2.7484958133729579e-16,1.9254063324412396e-10,3.4082670284212351e-15,5.7479725701091126e-16,7.2394953967428186e-09,2.6406784381294584e-10
1.201434678579495e-07,0.0038289885931346896,1.5931225355149589e-11,4.6427938939667545e-08,5.6221625189806733e-11,1.5709842938219563e-07,9.2051128247400079e-06,7.7055336931968626e-06,6.1981230128653493e-25,5.699910543967876e-26,3.298067935237907e-19,1.9915835618408428e-12,1.0782096274164125e-17,9.7961688214078636e-12,1.015448129395383e-11,4.8538672717849885e-19,5.2010472842980841e-17,1.5129038023865918e-14,5.6650262977247559e-15,7.9491920017826554e-22,7.1832103423083147e-13,1.7428120395739697e-20,7.9865622752013522e-12,6.8781492201955959e-14,0.00010280956022970568,1.6654490498488098e-11,1.2113275236574172e-10,2.233567146551928e-07,5.1772126503941718e-32,4.12475877468083e-21,1.0506120960655417e-11,1.4173496450861231e-13,7.8392759688165384e-21,0.88129999999999997,0.0,0.0,0.0,0.0081927278132864229,0.10869419354143335,9.9999990204944749e-05,8.089764362702171e-05,0.00043428577920448741,0.00029452281161838732,1.2405708302146344e-10,4.3838272277340637e-05,1.7782112919040845e-09,8.0900407871309255e-07,5.7287866624312658e-13,7.190815535059415e-15,4.6801783360362839e-05,6.7056965827980801e-05,0.00017097302410885011,0.00020139968867518874,4.386886584119695e-14,2.1693691062897702e-09,1.5890579850267998e-12,2.0583452498410824e-08,0.00025313255735330987,1.9788068284770545e-07,1.9270659928586723e-08,2.492213471618784e-08,6.3212438479530497e-09,9.463430306228265e-08,2.0653777077363453e-07,9.4159757805142575e-05,2.4594927545856052e-08,1.5382586188824373e-08,2.0741980583762742e-13,8.6099923687934327e-06,8.3303669730470731e-12,1.9615034267980523e-08,9.3517167112025209e-09,2.2477224343673194e-11,4.3439654705843677e-10,1.3108374610721808e-07,6.0895088429437432e-11,4.119144093550127e-11,1.5773850040576761e-10,3.2865852189343481e-17,3.9251195908116759e-10,5.8371060168422431e-11,1.0850615231640843e-18,1.44101300238324e-13,6.2054026794328194e-19,4.6922738997005978e-13,1.5312389525059352e-09,1.1487280673013517e-10,2.7826833691144566e-16,2.0057130626633802e-10,3.5504223941075149e-15,5.8194695443238586e-16,7.3644441449735344e-09,2.7476478367085962e-10
1.209488852248122e-07,0.0038289899066518873,1.6381604011903308e-11,4.6953594766825519e-08,5.6466365990959248e-11,1.5973024702146655e-07,9.2483276584361688e-06,7.8421264531036463e-06,6.5285786327451477e-25,5.6142451349215288e-26,3.4300903209449158e-19,2.0518788456680366e-12,1.1168164214153621e-17,9.9761043272094252e-12,1.0530522715691079e-11,5.1070306406228284e-19,5.4446220650131597e-17,1.5567541203249632e-14,5.9028500903443441e-15,8.403261231524894e-22,7.4595201168383387e-13,1.8614797410639695e-20,8.2138203881364158e-12,7.2080156464681587e-14,0.00010388071365682732,1.6837120786108257e-11,1.233160367874112e-10,2.2919513004390966e-07,5.5135655720953242e-32,4.4421145646244516e-21,1.08901568806756e-11,1.4851137412080662e-13,8.1392370100488816e-21,0.88129999999999997,0.0,0.0,0.0,0.0081828641344358789,0.10869327666133068,9.9999990025289331e-05,8.1327801623083738e-05,0.00043568948053547964,0.00029499198987641991,1.24456968586702e-10,4.390774488858936e-05,1.7762735840345492e-09,8.1161187177583163e-07,5.7378653452472064e-13,7.2139948481990465e-15,4.7457414883655022e-05,6.8075437247977965e-05,0.0001720014773275209,0.00020354817650290898,4.4534334424382841e-14,2.2023879027070168e-09,1.6113514435027756e-12,2.0881716419756597e-08,0.00025468837304229702,2.0169356030798496e-07,1.9642484901310475e-08,2.5414404694414099e-08,6.4479295880666069e-09,9.7591206243821276e-08,2.0686850409248051e-07,9.5049553230132364e-05,2.4827128339896672e-08,1.5527814174078567e-08,2.0810615071015047e-13,8.7909763374811776e-06,8.6539118259858677e-12,1.9736611355953435e-08,9.6332744128153247e-09,2.2558111992655815e-11,4.3604207161795653e-10,1.3258603568755521e-07,6.1592439671902458e-11,4.1663152058783621e-11,1.595450453702574e-10,3.3242257693054483e-17,4.0494397261318831e-10,6.0220288503033008e-11,1.1194368884259512e-18,1.4866542906254356e-13,6.4019933603733731e-19,4.8502491812661904e-13,1.582832522845209e-09,1.1629409213638912e-10,2.8170879131501315e-16,2.0887060987237226e-10,3.6973329388551955e-15,5.891420309594488e-16,7.4909435014224356e-09,2.8581901659550325e-10
1.2175430259167488e-07,0.0038289912239764107,1.6843155375388213e-11,4.7480890303856412e-08,5.6709282300895785e-11,1.623796391631024e-07,9.2909499565234179e-06,7.9797039069638206e-06,6.8732314530506177e-25,5.7852779220709469e-26,3.5663306561629128e-19,2.1134261130213617e-12,1.1564151842778254e-17,1.0157627996730494e-11,1.091725682313944e-11,5.3717333875543704e-19,5.6979119243504851e-17,1.6013794417828485e-14,6.148192403535754e-15,8.8789548866998264e-22,7.7440759592399145e-13,1.9874896771035056e-20,8.4453958427033093e-12,7.5508247953229988e-14,0.00010495355742702259,1.7020087762337422e-11,1.2552055363946782e-10,2.3513384971000054e-07,5.8684764216296771e-32,4.7811164868118278e-21,1.1284881390108333e-11,1.5555227570843264e-13,8.4480161631303921e-21,0.88129999999999997,0.0,0.0,0.0,0.0081730212321936557,0.10869235857405668,9.9999989844068421e-05,8.1756647025538326e-05,0.00043707653278576115,0.00029544828004804689,1.2485208974711808e-10,4.3975297208279097e-05,1.7743400806668884e-09,8.1418859469661133e-07,5.7466930843077133e-13,7.2368979950431224e-15,4.8115690096921017e-05,6.9100293352173579e-05,0.0001730285101260374,0.0002057009683610484,4.520396220994508e-14,2.2356144266125266e-09,1.6337352150491488e-12,2.1181309583764482e-08,0.00025624249484397309,2.0554164986395126e-07,2.0017748097944286e-08,2.59114021351892e-08,6.5758585139020234e-09,1.0061247507069475e-07,2.0719017797776634e-07,9.5938872659136727e-05,2.5059200422319656e-08,1.5672961662789691e-08,2.0878476324006214e-13,8.9741269030946026e-06,8.9872036418373341e-12,1.9858055912934389e-08,9.920775762049155e-09,2.2638218502679666e-11,4.3767322057074518e-10,1.3409326289996267e-07,6.2292071666246613e-11,4.2136405955855531e-11,1.6135749983807226e-10,3.3619894480577543e-17,4.1766115099801764e-10,6.2111938780787568e-11,1.1546008365598715e-18,1.5333425002824545e-13,6.6030939001216228e-19,5.0121386726631965e-13,1.635705648734612e-09,1.1772425506871088e-10,2.8517068639863893e-16,2.1744509835221682e-10,3.8491146838228766e-15,5.9638194672028572e-16,7.6190032402033514e-09,2.9723942813649179e-10
1.2255971995853758e-07,0.0038289925450450423,1.7316080148506027e-11,4.8009805107124149e-08,5.6950456791213222e-11,1.6504642329922533e-07,9.3329843167564357e-06,8.1182549551206251e-06,7.2325384410435304e-25,5.910963807967789e-26,3.7068967526522598e-19,2.1762373474130291e-12,1.1970201636680589e-17,1.0340732566993073e-11,1.1314887064498737e-11,5.6484416279272446e-19,5.9612301566818558e-17,1.6467817054856119e-14,6.4012017787940064e-15,9.3770836059229765e-22,8.0370459329250614e-13,2.1208800819092089e-20,8.681321600394623e-12,7.9069629139918348e-14,0.0001060280448331572,1.72033827596298e-11,1.2774629504357508e-10,2.4117353001367008e-07,6.242771283554068e-32,5.1430536268806636e-21,1.1690488994744752e-11,1.6286548941396872e-13,8.7657883757414961e-21,0.88129999999999997,0.0,0.0,0.0,0.0081631990598582619,0.10869143931485056,9.9999989661290421e-05,8.2184183212113298e-05,0.00043844704830877464,0.00029589182896244773,1.2524247875024123e-10,4.4040951170331272e-05,1.772410772298903e-09,8.1673445776943986e-07,5.7552727459382606e-13,7.2595268447854531e-15,4.8776557684612678e-05,7.0131480054880894e-05,0.00017405412538611256,0.00020785797125554974,4.5877713732716189e-14,2.2690469231484571e-09,1.6562075540183746e-12,2.1482208415140215e-08,0.00025779492641826653,2.0942474163290455e-07,2.0396428963676905e-08,2.641310042415451e-08,6.7050238223558477e-09,1.036987969753333e-07,2.0750289555735834e-07,9.682766911826935e-05,2.5291131527012055e-08,1.5818020983143981e-08,2.094556950045819e-13,9.1594443527718663e-06,9.3304434706003022e-12,1.9979368225296961e-08,1.021428451938507e-08,2.2717548939682937e-11,4.3929008519198971e-10,1.3560537167996652e-07,6.2993958303759879e-11,4.2611184965943043e-11,1.6317579616449921e-10,3.3998748457692665e-17,4.3066713062704598e-10,6.4046551716665037e-11,1.1905634189340674e-18,1.5810909816600707e-13,6.8087617818579829e-19,5.1779989216470978e-13,1.6898768410728623e-09,1.1916318877852971e-10,2.8865376298956449e-16,2.2630141177532037e-10,4.0058851686000726e-15,6.0366615970281993e-16,7.7486330246575486e-09,3.0903502723314432e-10
1.2336513732540027e-07,0.0038289938697900986,1.7800580404654537e-11,4.8540318476265985e-08,5.7189876669375074e-11,1.6773041694911599e-07,9.3744354326252833e-06,8.257768473488568e-06,7.6069600557124991e-25,6.2727180762560637e-26,3.8518991571013774e-19,2.2403244245100021e-12,1.2386457436103066e-17,1.0525410710254114e-11,1.1723618516050432e-11,5.9376393493405759e-19,6.2348975022335997e-17,1.6929626764249611e-14,6.6620273309630552e-15,9.898479900069174e-22,8.3385996617217838e-13,2.2612527001977165e-20,8.9216301513846671e-12,8.2768238911828504e-14,0.0001071041297153582,1.7386997214337123e-11,1.2999325197069956e-10,2.4731481785901699e-07,6.6373146035192846e-32,5.5292293414931508e-21,1.2107175472583698e-11,1.7045898703690948e-13,9.0927301532247158e-21,0.88129999999999997,0.0,0.0,0.0,0.0081533975701494101,0.10869051891878159,9.99999894769638e-05,8.2610413552063806e-05,0.00043980113955013553,0.00029632278256009069,1.2562816786953734e-10,4.4104728575204118e-05,1.7704856493036641e-09,8.1924967145751892e-07,5.7636071790233484e-13,7.2818832681237323e-15,4.9439966572653058e-05,7.1168943112816298e-05,0.00017507832598282334,0.00021001909310293778,4.6555553426357141e-14,2.302683632227049e-09,1.6787667228958052e-12,2.1784389424973704e-08,0.00025934567141658533,2.1334262271640682e-07,2.0778506647632837e-08,2.6919472499750368e-08,6.8354185861958833e-09,1.0685085422493757e-07,2.0780675933673782e-07,9.7715896423740409e-05,2.5522909595062437e-08,1.5962984592920469e-08,2.1011899760760515e-13,9.3469287304812274e-06,9.6838343181723899e-12,2.0100548578759684e-08,1.051386410332886e-08,2.2796108375717186e-11,4.408927569136708e-10,1.3712230634769157e-07,6.3698073656087922e-11,4.3087471550270739e-11,1.6499986717203023e-10,3.4378805627525011e-17,4.4396553929663421e-10,6.602466673136889e-11,1.2273346628574339e-18,1.6299130535100244e-13,7.0190543511689978e-19,5.3478864574237902e-13,1.7453646050759792e-09,1.2061078550430668e-10,2.9215775946851404e-16,2.3544628247952468e-10,4.167763566071542e-15,6.1099412277854091e-16,7.8798423976464456e-09,3.2121495581745981e-10
1.2417055469226296e-07,0.0038289951981495536,1.8296859373843923e-11,4.9072410430382499e-08,5.7427652971688772e-11,1.7043143770313536e-07,9.4153080708937249e-06,8.3982333220526591e-06,7.9969635159963996e-25,6.3501818353660348e-26,4.0014507995988528e-19,2.3056991291758445e-12,1.2813053530093378e-17,1.0711655046531498e-11,1.2143657587244928e-11,6.2398260067907569e-19,6.5192411391223213e-17,1.7399239779294769e-14,6.9308186134528816e-15,1.0443995454991559e-21,8.648908048249825e-13,2.409188933997967e-20,9.1663535826994069e-12,8.6608080032276984e-14,0.00010818176636498676,1.7570922641258719e-11,1.3226141445161455e-10,2.5355835229430303e-07,7.0529907281758508e-32,5.9409600123509866e-21,1.2535137636354945e-11,1.7834086674156591e-13,9.4290192788974002e-21,0.88129999999999997,0.0,0.0,0.0,0.0081436167153255967,0.10868959742077357,9.9999989291097192e-05,8.303534140760044e-05,0.00044113891901187305,0.00029674128603239427,1.2600918939405055e-10,4.4166651110746398e-05,1.7685647019548069e-09,8.2173444632568811e-07,5.7716992177316693e-13,7.3039691366590585e-15,5.0105865895315135e-05,7.2212628165486267e-05,0.00017610111478568916,0.00021218424257127838,4.7237445649892999e-14,2.3365227898436045e-09,1.7014109911875682e-12,2.2087829199924155e-08,0.00026089473348319271,2.1729507783198477e-07,2.1163960064727668e-08,2.7430490944263666e-08,6.9670357791578613e-09,1.1006932469575079e-07,2.0810187129695641e-07,9.8603509041647516e-05,2.5754522737953409e-08,1.6107845056470249e-08,2.1077472268834033e-13,9.5365798812621487e-06,1.0047580798682803e-11,2.0221597258491474e-08,1.0819577640660574e-08,2.2873901888332483e-11,4.4248132729611546e-10,1.3864401154237372e-07,6.4404391944649695e-11,4.3565248271374709e-11,1.6682964607117473e-10,3.4760052074045759e-17,4.5755999688477295e-10,6.8046822056048803e-11,1.264924573526212e-18,1.6798220055147821e-13,7.2340288271802499e-19,5.5218577841063437e-13,1.8021874380776012e-09,1.2206693687499192e-10,2.9568241275493491e-16,2.4488651912590132e-10,4.3348704001629038e-15,6.1836528576294553e-16,8.0126408015342364e-09,3.3378846604703858e-10
