Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860)
1.9099224255225235e-07,0.0025153301755923107,-1.4850505902268939e-18,-1.6962930719795669e-13,9.6351515213097798e-16,4.2817506152355231e-18,2.3589984594920552e-08,2.8600041037593783e-10,6.1558239224288811e-38,2.3863685395166895e-29,2.0417324795103978e-31,4.1743166405456071e-15,1.3563086017062482e-32,3.9572749745813898e-17,6.0745127287373048e-17,-2.2041840864799072e-30,3.9517565709531018e-27,6.4486428695373205e-22,5.2154494354600732e-24,-1.0565732504112445e-46,-4.241556464768878e-28,-5.5283887666730724e-27,-3.9782239530133556e-38,-2.1186080178499646e-15,3.7471297606678125e-30,1.76468930343447e-29,5.3887844844072741e-19,2.1127353026423402e-15,-7.283722537249997e-48,-7.7805237446605438e-20,-8.1827746289843313e-22,-6.0398150044775678e-25,5.5258262016829503e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769862841738797,0.10879811891021518,9.9999999999963142e-05,9.9426513385137039e-07,5.5641522513226447e-06,9.5629310432599591e-07,1.2086562888806586e-11,4.6981676442202948e-06,1.9466460603246855e-13,8.2964380345722549e-08,2.6284749209927955e-13,2.7380782949587781e-15,7.6069421157678171e-08,9.1816392045248314e-08,2.0413319670311038e-08,5.2956163232103314e-07,1.3327338561408076e-17
1.910578610389604e-07,0.002515330171396629,-1.4805254201165988e-18,-1.6911863664661516e-13,1.0491776355347347e-15,4.2813943317433874e-18,2.3605842291582214e-08,2.8638809855041245e-10,8.4758004278223528e-38,5.0255163139664009e-30,2.0431942037770895e-31,4.1742944916716162e-15,2.0602817085502395e-32,3.9586237251018549e-17,6.0767276120416589e-17,-2.1990677194360409e-30,3.9568541452359645e-27,6.4573185123284912e-22,5.2260474575062887e-24,-1.0569478877334255e-46,-4.2415559728197399e-28,-5.5293548215167864e-27,-3.9782217083945496e-38,-2.1186080175011591e-15,3.7498111543429315e-30,1.7653096938997774e-29,5.3887844844071922e-19,2.1127439069701941e-15,-2.8004617915034341e-48,-7.7805237399551178e-20,-8.1851848766292035e-22,-6.0457384495515108e-25,5.5258262016831172e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769816605968029,0.10879811722577787,9.9999999999963128e-05,9.9460109583157272e-07,5.5660012901875771e-06,9.5660894148116682e-07,1.2090579241030556e-11,4.6997309710960661e-06,1.9466451881437055e-13,8.2991950102353658e-08,2.6293495525140418e-13,2.7389881812504931e-15,7.6146712360727405e-08,9.1903276078094275e-08,2.0420328379229864e-08,5.2992228671648066e-07,1.3339866664675422e-17
1.9118909801237654e-07,0.0025153301630052734,-1.4740786810136613e-18,-1.6839162002843379e-13,4.1718302948664512e-16,4.2780632029476265e-18,2.3637573762582124e-08,2.8716464255219662e-10,6.6875428184746435e-38,-8.7480530564169064e-30,2.0461146870818868e-31,4.1742501912485817e-15,1.8978617183110366e-32,3.9613192798431821e-17,6.0811576480066952e-17,-2.2040515946259025e-30,3.9670638098945461e-27,6.4746954722880949e-22,5.247296844800199e-24,-1.0576772340247314e-46,-4.2415558937790502e-28,-5.5312813706448404e-27,-3.9782166047308192e-38,-2.1186080168219574e-15,3.755176850886719e-30,1.7665503097291552e-29,5.3887844844070295e-19,2.1127611075571023e-15,4.8271676351618135e-48,-7.7805237305440467e-20,-8.1900044785131325e-22,-6.0575963224166208e-25,5.5258262016834532e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769724131513754,0.10879811385689066,9.9999999999963101e-05,9.9527300829449488e-07,5.5696991876087693e-06,9.5724058431588523e-07,1.2098611553474068e-11,4.702857468896153e-06,1.946643443724285e-13,8.304708692532367e-08,2.6310987283066695e-13,2.7408078650460526e-15,7.6301448724990614e-08,9.2077204398592619e-08,2.043434578720531e-08,5.3064395449945556e-07,1.3364945883779845e-17
1.9119730032321506e-07,0.0025153301624808145,-1.4738790817010538e-18,-1.6836916619970003e-13,3.6618560342357438e-16,4.2776495898510938e-18,2.3639557677169383e-08,2.8721322827969754e-10,6.3947913827979233e-38,1.9717128140338761e-31,2.0462970362063323e-31,4.1742474223534774e-15,1.8402941434639822e-32,3.9614876077399251e-17,6.0814345371784712e-17,-2.2048419594261215e-30,3.9677025430251758e-27,6.4757826697455544e-22,5.2486272962538294e-24,-1.0577213357569611e-46,-4.2415559162365572e-28,-5.5314013577317759e-27,-3.9782162394837516e-38,-2.1186080167800878e-15,3.7555123357167839e-30,1.7666278372598743e-29,5.3887844844070189e-19,2.1127621823825355e-15,5.1739654326445393e-48,-7.7805237299558448e-20,-8.1903056638437827e-22,-6.0583379258009118e-25,5.5258262016834744e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769718351731546,0.10879811364633467,9.9999999999963101e-05,9.9531500231442945e-07,5.5699302982031679e-06,9.5728006059914601e-07,1.2099113555621331e-11,4.7030528681025236e-06,1.9466433346955298e-13,8.3050532857473995e-08,2.6312080479299461e-13,2.7409215913464957e-15,7.6311126565710774e-08,9.2088082015238007e-08,2.0435221874767157e-08,5.3068907462822372e-07,1.3366514354047966e-17
1.9121370494489209e-07,0.0025153301614318957,-1.4735240916800034e-18,-1.6832925615551845e-13,2.9478793405183079e-16,4.2767780523341458e-18,2.3643525714771152e-08,2.8731041800122183e-10,5.9681327333086568e-38,-1.4199556843715626e-32,2.0466617207490006e-31,4.1742418845207806e-15,1.761403843724914e-32,3.961824231988549e-17,6.0819883197302865e-17,-2.206068007446438e-30,3.9689802361923974e-27,6.4779574661425998e-22,5.251289034676807e-24,-1.0578092274733553e-46,-4.2415559391607489e-28,-5.5316412409817997e-27,-3.9782154991318343e-38,-2.1186080166959203e-15,3.7561833508264438e-30,1.7667828896228149e-29,5.3887844844069987e-19,2.1127643317218077e-15,5.8276700996907061e-48,-7.7805237287794386e-20,-8.1909080205388984e-22,-6.0598213042483508e-25,5.5258262016835161e-33,0.88129999999999997,0.0,0.0,0.0,0.009876970679212161,0.10879811322522254,9.9999999999963101e-05,9.9539899017465393e-07,5.5703925165728802e-06,9.5735901267361069e-07,1.2100117553786982e-11,4.7034436640772195e-06,1.9466431166371219e-13,8.3057424679677597e-08,2.631426685812492e-13,2.7411490425580497e-15,7.6330484654081044e-08,9.2109839753782065e-08,2.043697404973675e-08,5.3077932049466291e-07,1.3369651654341211e-17
1.912219072557306e-07,0.0025153301609074368,-1.4733652782887266e-18,-1.6831141302115983e-13,2.7295233879548493e-16,4.2763236231259018e-18,2.364550983883049e-08,2.8735902199622666e-10,5.8282342843610035e-38,4.3410082415574015e-31,2.046844061254643e-31,4.1742391155831969e-15,1.7386831021401172e-32,3.9619925307093016e-17,6.0822652131103112e-17,-2.2065182132024927e-30,3.9696191968219022e-27,6.479045065084992e-22,5.2526203217373536e-24,-1.0578530431265454e-46,-4.2415559405412212e-28,-5.5317611442721504e-27,-3.9782151248156485e-38,-2.1186080166536409e-15,3.756518881105271e-30,1.766860414599331e-29,5.3887844844069881e-19,2.1127654062131011e-15,6.135192463768785e-48,-7.7805237281912344e-20,-8.191209191912813e-22,-6.0605630793147829e-25,5.5258262016835373e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769701012293865,0.10879811301466637,9.9999999999963101e-05,9.9544098401494425e-07,5.5706236243485115e-06,9.5739848846480674e-07,1.2100619549806047e-11,4.7036390608454829e-06,1.946643007607469e-13,8.3060870569737214e-08,2.6315360040717259e-13,2.7412627674693703e-15,7.6340164901790484e-08,9.212071987573734e-08,2.0437850137144497e-08,5.3082444623231839e-07,1.337122048437435e-17
1.9123831187740763e-07,0.002515330159858519,-1.4730780062375525e-18,-1.6827915824134209e-13,2.3991087946585639e-16,4.2753845581939749e-18,2.3649478313762648e-08,2.8745624825702261e-10,5.5989387706639332e-38,7.6813683139330746e-31,2.0472087415785353e-31,4.174233577665827e-15,1.703963499284898e-32,3.9623291059374723e-17,6.082819004078544e-17,-2.2073189640228887e-30,3.9708973473137309e-27,6.4812206645000052e-22,5.2552837317759116e-24,-1.0579404619227402e-46,-4.2415559369648008e-28,-5.5320008881336598e-27,-3.9782143694107318e-38,-2.1186080165689618e-15,3.7571899871106603e-30,1.7670154624317232e-29,5.3887844844069679e-19,2.1127675548365459e-15,6.7145798076588605e-48,-7.780523727014821e-20,-8.1918115207327343e-22,-6.0620468011409332e-25,5.5258262016835791e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769689452592874,0.10879811259355392,9.9999999999963101e-05,9.9552497151588022e-07,5.5710858370819395e-06,9.5747743955510256e-07,1.2101623535717999e-11,4.7040298519437109e-06,1.9466427895472655e-13,8.3067762307797423e-08,2.6317546392260434e-13,2.7414902159039351e-15,7.6359527804399378e-08,9.2142482625149034e-08,2.0439602311805879e-08,5.3091470331646426e-07,1.3374358504231795e-17
1.9124651418824614e-07,0.0025153301593340604,-1.4729474877370709e-18,-1.682645137389435e-13,2.24483285538027e-16,4.2749020186525391e-18,2.3651462668621527e-08,2.8750487052377254e-10,5.4860537430177756e-38,4.8529183572400432e-31,2.0473910831681881e-31,4.1742308086861078e-15,1.6864267615524085e-32,3.9624973838266351e-17,6.0830959016667299e-17,-2.2077247895845768e-30,3.9715365375242268e-27,6.482308664987222e-22,5.2566158548440562e-24,-1.057984079714915e-46,-4.2415559353927493e-28,-5.5321207328864387e-27,-3.9782139887783614e-38,-2.1186080165266284e-15,3.7575255628369723e-30,1.7670929853733761e-29,5.3887844844069573e-19,2.112768628962607e-15,6.9872449694547705e-48,-7.7805237264266131e-20,-8.1921126781844793e-22,-6.0627887479039033e-25,5.5258262016836003e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769683672719644,0.10879811238299759,9.9999999999963101e-05,9.9556696517652629e-07,5.5713169420399005e-06,9.5751691485419217e-07,1.2102125525611242e-11,4.7042252462736163e-06,1.9466426805167149e-13,8.3071208155803349e-08,2.6318639561210937e-13,2.7416039394273555e-15,7.6369210459357384e-08,9.2153365252661357e-08,2.0440478399059519e-08,5.309598346629393e-07,1.3375927694063819e-17
1.9126291880992317e-07,0.002515330158285143,-1.4727104909109249e-18,-1.6823794238607923e-13,1.9728373907166352e-16,4.2739131594477207e-18,2.3655431611401888e-08,2.8760213333243994e-10,5.2734902064756863e-38,5.2747559475426035e-31,2.0477557711809451e-31,4.1742252706845783e-15,1.6533548076271157e-32,3.9628339216299471e-17,6.08364970105121e-17,-2.2085235222276334e-30,3.9728151482623959e-27,6.4844850675664061e-22,5.2592809373081807e-24,-1.0580711476597042e-46,-4.2415559312500725e-28,-5.5323603724868991e-27,-3.9782132221406023e-38,-2.1186080164419469e-15,3.7581967597364935e-30,1.7672480293990525e-29,5.388784484406937e-19,2.1127707768363547e-15,7.5002460842920313e-48,-7.7805237252501925e-20,-8.1927149791778285e-22,-6.0642728131380164e-25,5.525826201683642e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769672112927632,0.10879811196188477,9.9999999999963101e-05,9.9565095231817481e-07,5.5717791491384071e-06,9.5759586496022871e-07,1.2103129499272465e-11,4.7046160324948633e-06,1.9466424624547158e-13,8.30780998097676e-08,2.6320825885468961e-13,2.7418313850864966e-15,7.6388578176731374e-08,9.2175133013442766e-08,2.0442230573412697e-08,5.3105010296465399e-07,1.3379066433555214e-17
1.912957280532772e-07,0.002515330156187308,-1.4723180689203744e-18,-1.681940210512394e-13,1.5273291993044634e-16,4.2718551633061081e-18,2.3663370432306198e-08,2.8779673206409707e-10,4.8808475311123548e-38,8.387927981288471e-31,2.0484851785171724e-31,4.1742141945131968e-15,1.5907330573995534e-32,3.9635069351023585e-17,6.0847573166522962e-17,-2.2101125911052012e-30,3.9753732935477622e-27,6.4888394793928341e-22,5.2646144488266939e-24,-1.0582447161100692e-46,-4.2415559217370765e-28,-5.5328394815785719e-27,-3.978211670594973e-38,-2.1186080162725749e-15,3.7595393353211897e-30,1.767558110626824e-29,5.3887844844068966e-19,2.1127750710307486e-15,8.406313930256646e-48,-7.7805237228973404e-20,-8.1939195255654947e-22,-6.0672416304853103e-25,5.5258262016837262e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769648993161513,0.10879811111965841,9.9999999999963101e-05,9.9581892588289992e-07,5.5727035520664897e-06,9.5775376320357087e-07,1.2105137422095426e-11,4.7053975951822939e-06,1.9466420263271243e-13,8.3091882949521111e-08,2.6325198479408532e-13,2.7422862708544887e-15,7.642732324214653e-08,9.2218678558829282e-08,2.0445734921502619e-08,5.3123066200292421e-07,1.3385345351961394e-17
1.9131213267495422e-07,0.002515330155138392,-1.4721557829261546e-18,-1.6817589547742567e-13,1.3448839153587571e-16,4.2707930088497043e-18,2.3667340310530357e-08,2.8789406799492775e-10,4.6990320383061054e-38,7.2882472155785608e-31,2.0488499039056795e-31,4.1742086563433472e-15,1.5609504947360565e-32,3.9638434153780889e-17,6.0853111328687507e-17,-2.2109045220752777e-30,3.9766528293103634e-27,6.491017488785118e-22,5.2672828786145837e-24,-1.0583312653121622e-46,-4.2415559165252112e-28,-5.5330789649835638e-27,-3.9782108872078949e-38,-2.1186080161878864e-15,3.7602107140053284e-30,1.7677131481146793e-29,5.3887844844068764e-19,2.1127772173303039e-15,8.8044314175455361e-48,-7.7805237217209066e-20,-8.1945217709795196e-22,-6.0687263826251336e-25,5.5258262016837679e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769637433187406,0.10879811069854486,9.9999999999963101e-05,9.9590291230597778e-07,5.5731657478963241e-06,9.5783271134078754e-07,1.2106141371257722e-11,4.7057883716480109e-06,1.9466418082615331e-13,8.3098774435314342e-08,2.6327384749087479e-13,2.7425137109634723e-15,7.6446700590667474e-08,9.2240456343891867e-08,2.044748709523937e-08,5.3132095273935429e-07,1.3388485530941765e-17
1.9134494191830825e-07,0.0025153301530405586,-1.471885014199443e-18,-1.6814572658451127e-13,1.0613544518075555e-16,4.2686166804839874e-18,2.3675281000818461e-08,2.8808881300619351e-10,4.3715995720468322e-38,8.4463132829606507e-31,2.0495794101004634e-31,4.1741975798353098e-15,1.5065611046177844e-32,3.9645163324239193e-17,6.0864187821331054e-17,-2.2124600667417366e-30,3.9792128296024369e-27,6.4953751149007206e-22,5.2726230880822233e-24,-1.0585039929740064e-46,-4.2415559039092525e-28,-5.5335578179544688e-27,-3.9782093083117029e-38,-2.1186080160184753e-15,3.7615536531550019e-30,1.7680232174229627e-29,5.3887844844068359e-19,2.112781508293653e-15,9.5025894556860561e-48,-7.7805237193680269e-20,-8.195726206288771e-22,-6.0716965739037035e-25,5.5258262016838521e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769614313057048,0.10879810985631706,9.9999999999963101e-05,9.9607088443356665e-07,5.5740901282878865e-06,9.57990605646084e-07,1.210814924508463e-11,4.706569914822291e-06,1.946641372126757e-13,8.3112557238738359e-08,2.6331757233857202e-13,2.7429685856315628e-15,7.6485464920534935e-08,9.2284021939899023e-08,2.0450991442096429e-08,5.3150155664649127e-07,1.3394767328621173e-17
1.914105604050163e-07,0.0025153301488448966,-1.4714892343673947e-18,-1.6810186613168685e-13,7.4729764771516239e-17,4.2641265723565583e-18,2.3691166115916889e-08,2.884785957367748e-10,3.8503033104555815e-38,1.1758752282524387e-30,2.0510386947816993e-31,4.1741754261458863e-15,1.4180508358537265e-32,3.9658620387510536e-17,6.0886341479854465e-17,-2.2154491388408035e-30,3.9843365578157801e-27,6.5040967986005854e-22,5.2833169168559207e-24,-1.0588484505712043e-46,-4.2415558700030743e-28,-5.534515208425815e-27,-3.9782061172664526e-38,-2.1186080156795101e-15,3.7642402585701644e-30,1.7686433362533521e-29,5.3887844844067541e-19,2.1127900835271278e-15,1.0569478288682782e-47,-7.7805237146622109e-20,-8.1981348550355418e-22,-6.0776397048288568e-25,5.5258262016840197e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769568072067885,0.10879810817185863,9.9999999999963088e-05,9.9640682581449585e-07,5.5759388439992564e-06,9.5830638637885166e-07,1.2112164894749132e-11,4.708132962135736e-06,1.9466404998428356e-13,8.3140122172951642e-08,2.6340501985007629e-13,2.7438783127687399e-15,7.6563032118278482e-08,9.2371193241836693e-08,2.0458000133344784e-08,5.3186285419611997e-07,1.340733668377186e-17
1.9154179737843244e-07,0.0025153301404535824,-1.4711033176334213e-18,-1.6806000168220008e-13,3.9616335135050452e-17,4.2547774572267716e-18,2.3722951336023364e-08,2.8925933290879076e-10,2.9867102816783663e-38,5.5575191680470953e-31,2.0539585893786605e-31,4.1741311160747075e-15,1.2470986809797522e-32,3.9685530621074481e-17,6.0930651489675373e-17,-2.2216789167309435e-30,3.994598965407973e-27,6.5215659093999366e-22,5.3047582960357797e-24,-1.0595346836156368e-46,-4.2415558140779064e-28,-5.5364290942838095e-27,-3.9781996426155042e-38,-2.1186080150018904e-15,3.7696163777981279e-30,1.7698835022056836e-29,5.3887844844065913e-19,2.1128072063149434e-15,1.1648323887007853e-47,-7.7805237052503633e-20,-8.2029512656401166e-22,-6.0895369631286565e-25,5.525826201684357e-33,0.88129999999999997,0.0,0.0,0.0,0.009876947558717564,0.10879810480293023,9.9999999999963061e-05,9.9707869707949115e-07,5.5796360950982288e-06,9.5893791632263013e-07,1.2120195802041098e-11,4.7112589005702112e-06,1.9466387552175093e-13,8.3195249350331809e-08,2.6357990613461746e-13,2.7456976782303338e-15,7.6718320719464672e-08,9.2545696336582898e-08,2.0472017505978183e-08,5.3258580822276995e-07,1.3432498440578277e-17
1.9167303435184858e-07,0.0025153301320622844,-1.4711744743583334e-18,-1.6806980798924347e-13,-2.960665541319595e-17,4.2450231043379239e-18,2.3754756601280941e-08,2.9004163403647067e-10,1.9785744735043309e-38,-9.2826210572156118e-31,2.0568806016852214e-31,4.1740868024151013e-15,1.0039255956871028e-32,3.9712436320154283e-17,6.0974965089535628e-17,-2.2290960847881582e-30,4.004881345158374e-27,6.5390693782969175e-22,5.3262714609022966e-24,-1.0602181128105337e-46,-4.2415558264618836e-28,-5.5383419810031822e-27,-3.9781930670942182e-38,-2.1186080143257116e-15,3.7749963747703885e-30,1.7711235762223054e-29,5.3887844844064286e-19,2.1128242905815908e-15,1.1626229403498828e-47,-7.7805236958382257e-20,-8.2077664941731648e-22,-6.10144888902849e-25,5.5258262016846944e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769383098398725,0.10879810143398651,9.9999999999963033e-05,9.9775055301559355e-07,5.5833331056672939e-06,9.5956940421736418e-07,1.212822618640368e-11,4.7143846306492106e-06,1.9466370105155526e-13,8.3250372938229577e-08,2.6375478076233451e-13,2.74751692522803e-15,7.6873815030434391e-08,9.2720413516607104e-08,2.0486034865460036e-08,5.3330924079255761e-07,1.3457690940034144e-17
1.9180427132526472e-07,0.0025153301236710028,-1.4723680504358572e-18,-1.6820650096277918e-13,-2.2271376999388784e-16,4.2341917255881754e-18,2.3786582073540223e-08,2.9082550113416831e-10,5.784585192809848e-40,-4.8569374008735346e-30,2.0598051701333839e-31,4.1740424851702297e-15,4.9728060354106336e-33,3.9739333367539454e-17,6.1019282279043435e-17,-2.2399969694832549e-30,4.0151836244656926e-27,6.5566072448634093e-22,5.3478565999757997e-24,-1.060894690025759e-46,-4.2415560404748288e-28,-5.5402526103650484e-27,-3.9781862580583949e-38,-2.118608013653737e-15,3.780380249306665e-30,1.7723635313534313e-29,5.3887844844062659e-19,2.1128413329529466e-15,1.0234529823303623e-47,-7.7805236864257981e-20,-8.2125805390862688e-22,-6.1133754893211481e-25,5.525826201685031e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769290605738476,0.10879809806502722,9.9999999999963006e-05,9.9842239362310948e-07,5.5870298755033028e-06,9.6020085003868235e-07,1.2136256047395612e-11,4.7175101522539478e-06,1.9466352657369896e-13,8.3305492933666632e-08,2.6392964372658162e-13,2.7493360536635353e-15,7.7029515173787374e-08,9.2895344898831979e-08,2.050005221178979e-08,5.340331518733984e-07,1.3482914198905259e-17
1.9193550829868086e-07,0.002515330115279734,-1.4748114633408632e-18,-1.6848448572429172e-13,-3.4951792793727555e-16,4.2221583166385417e-18,2.3818427573581204e-08,2.9161093621638333e-10,-1.6589851670056867e-38,-3.488216360927261e-30,2.0627330482341744e-31,4.1739981643375382e-15,-6.5605713777271245e-35,3.9766221199020492e-17,6.1063603057807015e-17,-2.2519555390142044e-30,4.0255058164439804e-27,6.5741795479053103e-22,5.3695139021296504e-24,-1.0615640383733404e-46,-4.2415563067705722e-28,-5.5421607995208111e-27,-3.9781791994401329e-38,-2.1186080129830309e-15,3.7857680011940735e-30,1.7736033629476347e-29,5.3887844844061031e-19,2.1128583291119817e-15,7.5036232568129842e-48,-7.7805236770130803e-20,-8.2173934002956158e-22,-6.1253167707969664e-25,5.525826201685369e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769198109195742,0.10879809469605253,9.9999999999962979e-05,9.9909421890234746e-07,5.5907264044632095e-06,9.6083225376257611e-07,1.2144285384706238e-11,4.7206354652656147e-06,1.946633520881839e-13,8.3360609334411439e-08,2.6410449502071181e-13,2.7511550634632023e-15,7.7185421272088957e-08,9.3070490600146762e-08,2.0514069544966896e-08,5.3475754143318724e-07,1.3508168233974845e-17
