Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595)
8.862978782246224e-09,0.002745389091027765,4.8104498665963953e-17,4.5680296850009061e-13,8.8695347475075667e-15,1.8769248570862887e-14,4.0479816832075967e-09,2.1576620496882946e-12,2.187311651179061e-33,8.2102076128222674e-30,2.6537421330414966e-30,2.5909467019397472e-16,2.2256324580803978e-21,1.0080965087705705e-16,1.9476793159140801e-18,1.14535652013834e-30,9.4366700915349997e-28,1.3759509203763032e-23,5.0100449320101556e-27,5.6727163275354691e-40,1.6487063885946811e-22,-1.3860007215241527e-16,2.4820177570267136e-20,-1.8747335312655977e-15,2.4861979290526437e-09,8.6809806743472547e-18,3.582267551941589e-18,2.2112847819511625e-15,1.7858435375959646e-41,-5.1754455436252117e-19,3.7486643466992093e-21,5.4593860064535151e-26,8.7287059410969649e-33,0.88129999999999997,0.0,0.0,0.0,0.0098802082027219379,0.10880089711232464,9.9999999999900326e-05,6.4040547263934692e-07,4.4071933413468526e-06,2.3575738105077418e-06,3.7568722584711017e-12,2.0722066875917652e-06,1.9372750633754744e-11,2.5152104109334238e-08,5.3559075181981417e-14,4.12322036169761e-16,1.4721637288317706e-09,3.6054813716543161e-09,1.1066077122708565e-07,5.9970326156932168e-08,1.4808948511762997e-18,2.0548829278686551e-14,4.0318238045917738e-18,1.2328119587669977e-14,1.1073424722876447e-07,4.4624344237864347e-15,2.1271175746559701e-15,4.7455052714997903e-17,1.8157289859241499e-17,1.4297764050350815e-18,3.0357103894769432e-10,2.4833247075554192e-09,1.5964916270168924e-12,1.1072393666056394e-12,2.1199677784211661e-16,1.6950234767241908e-13,3.7648712009060404e-15,2.0073102037481435e-12,7.0227159792523191e-18,7.6670547257538359e-14,1.0232561089792636e-12,6.7333960449435593e-12,9.5962840053113609e-15,7.5511953515842324e-15,2.2055439944398357e-14,2.3538084297834121e-20
9.018878770754082e-09,0.0027453889886060964,4.9825386523253571e-17,4.7280784978861088e-13,9.015630009013214e-15,2.0031788376010201e-14,4.19094254648883e-09,2.3124576007215885e-12,1.7397703399220893e-33,-4.0057503726954361e-31,2.6794548671107263e-30,2.4506982805080703e-16,1.7397576334057621e-21,1.0317280898887223e-16,1.9540151160456841e-18,1.1994890494971213e-30,9.8933292242470332e-28,1.4761410252107982e-23,5.554380289725578e-27,1.0469537367348392e-39,1.7762946857282434e-22,-1.3163322182147548e-16,2.6323632635759002e-20,-1.8801349618927372e-15,2.578276253593014e-09,9.1197192689116378e-18,3.8031645077157294e-18,2.3162814656184413e-15,1.4501595298077168e-41,-5.2261338642285039e-19,4.0651287771173777e-21,6.1426049602665673e-26,9.1924828396836743e-33,0.88129999999999997,0.0,0.0,0.0,0.0098800351466504788,0.10880085956692696,9.9999999999897968e-05,6.5163538656872997e-07,4.4845431764176109e-06,2.3983824387891868e-06,3.8228072536772342e-12,2.1090883006967877e-06,1.9372427880845511e-11,2.5593644560324884e-08,5.4512331989129095e-14,4.1956027191380871e-16,1.5511221126546641e-09,3.7541872781007343e-09,1.1260643013066776e-07,6.2096454588642193e-08,1.5368727420729144e-18,2.1433651432773878e-14,4.2483046180923921e-18,1.3132227084737064e-14,1.126812813446214e-07,4.8315276767933209e-15,2.3163111122945942e-15,5.1970533094276203e-17,2.0219839810420124e-17,1.6034722151050975e-18,3.0914797254192945e-10,2.575290381325117e-09,1.6556161624396507e-12,1.1482505594422915e-12,2.1570371449915789e-16,1.820180519200982e-13,3.7757702274228003e-15,2.0608239227667876e-12,7.7448018255081967e-18,7.8080557627678461e-14,1.0425517670909655e-12,6.9884785139145355e-12,9.9598425313663947e-15,7.8372773941200256e-15,2.2893058193764565e-14,2.4432010182866405e-20
9.330678747769799e-09,0.002745388783790443,5.3357112852422483e-17,5.0561562781601363e-13,9.3159555516360289e-15,2.2756531021362321e-14,4.4842781848731422e-09,2.6468677613627304e-12,1.1079462579805637e-33,4.638620150861478e-30,2.7435381179993806e-30,2.1922645891777369e-16,1.073588417447676e-21,1.0791691039945266e-16,1.9658202927355374e-18,1.3072585868369195e-30,1.0883279823214202e-27,1.6933248915207128e-23,6.7948216240063537e-27,2.1810942969171974e-39,2.0548353935909603e-22,-1.1873409775870667e-16,2.9524112745503154e-20,-1.8901354668133483e-15,2.7674609607192695e-09,1.0036567468727433e-17,4.2784353370150198e-18,2.5477290061369023e-15,9.5867147742959883e-42,-5.3224014938589366e-19,4.7580564993349e-21,7.721397952890094e-26,1.0225449764816405e-32,0.88129999999999997,0.0,0.0,0.0,0.0098796889516541732,0.10880078447374746,9.9999999999893224e-05,6.7409160630693253e-07,4.6392221724667007e-06,2.4799851390069613e-06,3.9546594987731229e-12,2.1828382300299164e-06,1.9371782211665219e-11,2.6476606640083137e-08,5.6418501927070332e-14,4.3403479553221768e-16,1.7173941856142365e-09,4.0626638934315648e-09,1.1649764046432227e-07,6.6459562652526469e-08,1.652708909959443e-18,2.3271864060283883e-14,4.7042310533092034e-18,1.4850022123231825e-14,1.1657525184164056e-07,5.6401061660537785e-15,2.7337986225337662e-15,6.2024084281357415e-17,2.4928660701417014e-17,2.0048522671634149e-18,3.2029988576607536e-10,2.7642422531097188e-09,1.7770929259467453e-12,1.2325121101039124e-12,2.2311634095812411e-16,2.0911647624248749e-13,3.7958260749303285e-15,2.1686514650389797e-12,9.3716129745012639e-18,8.0900132826638081e-14,1.0811371895681413e-12,7.512934754890847e-12,1.070732919953572e-14,8.4254703432445628e-15,2.461533962612341e-14,2.6270069411211004e-20
9.642478724785516e-09,0.0027453885790114135,5.7008923290304309e-17,5.3949480616813396e-13,9.6086826556511708e-15,2.576202598730986e-14,4.7874952639119719e-09,3.0162709461325249e-12,7.1149068079252494e-34,7.1047548563708809e-29,2.824669425013029e-30,1.960698681811755e-16,6.7038106002833548e-22,1.1268375059397709e-16,1.976582289145641e-18,1.4149613307088142e-30,1.1983977665663692e-27,1.9343114427335124e-23,8.2622396476711514e-27,3.5948941970075816e-39,2.3667240012822557e-22,-1.0710020850066654e-16,3.2992661410227623e-20,-1.8991547573674276e-15,2.9633484327905181e-09,1.1006609949734268e-17,4.8005243807712789e-18,2.8102552668769376e-15,6.3569599318208568e-42,-5.4121536373314031e-19,5.5366130694247449e-21,9.6209530798824389e-26,1.1411351604867433e-32,0.88129999999999997,0.0,0.0,0.0,0.009879342646411016,0.10880070937728872,9.9999999999888454e-05,6.965430157251305e-07,4.7938732964384307e-06,2.5615681960314486e-06,4.0864878220901707e-12,2.2565702181342436e-06,1.9371136325108683e-11,2.7359408540004039e-08,5.8324208148896723e-14,4.4850669329965713e-16,1.8951227030054338e-09,4.3861398445431841e-09,1.2038870746395166e-07,7.0970441735175369e-08,1.7738050726774074e-18,2.5203072344429525e-14,5.1916507312330126e-18,1.6719928028896752e-14,1.2046909206149743e-07,6.549249152712401e-15,3.2074908664695739e-15,7.3562431712370297e-17,3.0508022768551203e-17,2.4879494462907178e-18,3.3144916155371708e-10,2.9598866832637804e-09,1.902872325406004e-12,1.3197585521189609e-12,2.3052728658588945e-16,2.3913404925318023e-13,3.8137628474619333e-15,2.2774825125345606e-12,1.1267485810372143e-17,8.3719107052145345e-14,1.1197146582615949e-12,8.0564425764980853e-12,1.1481970339385298e-14,9.0350311637109139e-15,2.6400336061185048e-14,2.8175059563653271e-20
9.954278701801233e-09,0.0027453883742686656,6.0780393630461776e-17,5.7442767592393921e-13,9.8983725236970127e-15,2.9066161605760167e-14,5.10058915444971e-09,3.4230165397424702e-12,4.5889790612516748e-34,-3.9001071836241655e-29,2.9230964191930844e-30,1.7532229552730972e-16,4.2125708785490446e-22,1.1747239111433994e-16,1.9864243430165682e-18,1.52274808045049e-30,1.3206155576390124e-27,2.2008369517006882e-23,9.9890730645490982e-27,5.3550391405613926e-39,2.7147045425006634e-22,-9.6606709550898572e-17,3.6741282290356468e-20,-1.907289681991118e-15,3.1659370740054979e-09,1.2030647943451683e-17,5.3720868993523713e-18,3.1070017559781641e-15,4.2208309330439561e-42,-5.4957424605111427e-19,6.407829084169295e-21,1.1891229547563242e-25,1.2765877147095535e-32,0.88129999999999997,0.0,0.0,0.0,0.0098789962311903873,0.10880063427743045,9.9999999999883656e-05,7.1898961543267591e-07,4.9484961805623446e-06,2.6431313283836228e-06,4.2182919101489411e-12,2.3302840107209887e-06,1.9370490221703722e-11,2.824204816083338e-08,6.0229444082159521e-14,4.6297593080275257e-16,2.0846866546103266e-09,4.7249104982920488e-09,1.2427963108643665e-07,7.5629054819710449e-08,1.9002645527020266e-18,2.7229160819625655e-14,5.7116112616118862e-18,1.8749189919698191e-14,1.2436280204236391e-07,7.5673387785993907e-15,3.7424969077193386e-15,8.6739627322596311e-17,3.7078436207798223e-17,3.0657207433151169e-18,3.4259576137777454e-10,3.1622218761547835e-09,2.0329531984185421e-12,1.4099890791403938e-12,2.3793653113588063e-16,2.7227257444063565e-13,3.8298023843501249e-15,2.3872459384952615e-12,1.3465446039244955e-17,8.6537472241577776e-14,1.1582840600555277e-12,8.6189977402387629e-12,1.2283759859401276e-14,9.6659550621170809e-15,2.824803344234884e-14,3.0146965638658731e-20
9.999999999999999e-09,0.0027453881695618603,6.1343473203658448e-17,5.7963805576936003e-13,9.94084138754692e-15,2.9576881827488885e-14,5.147330240405197e-09,3.4859456946554706e-12,4.3068432156671743e-34,-4.6339913303412185e-29,2.9390013602479166e-30,1.7246751611641045e-16,3.9397486453312628e-22,1.1817637208129323e-16,1.9877969241333376e-18,1.5385935009478775e-30,1.3396260788678376e-27,2.2421749092151807e-23,1.0266261886828015e-26,5.647123456116171e-39,2.768938030168768e-22,-9.5157102129097774e-17,3.7315237072075953e-20,-1.9084134464333614e-15,3.196207256138406e-09,1.2185394492076372e-17,5.4602202223726607e-18,3.153593710238177e-15,3.9767800837502462e-42,-5.5075022930455926e-19,6.5438128395482315e-21,1.2258659903155164e-25,1.2979677736754348e-32,0.88129999999999997,0.0,0.0,0.0,0.0098789454247999453,0.1088006232647472,9.9999999999882965e-05,7.2228070487975292e-07,4.9711671631594018e-06,2.6550897793565247e-06,4.2376171612933206e-12,2.3410916079580295e-06,1.9370395461078527e-11,2.8371461692368967e-08,6.050878152886646e-14,4.650974253286203e-16,2.1135014530710758e-09,4.7758902604768271e-09,1.2485017096197962e-07,7.6324595818037835e-08,1.9192652477219579e-18,2.7534349434211932e-14,5.790655192033813e-18,1.9060589366402336e-14,1.2493375160920997e-07,7.7263141248321895e-15,3.8264257628401936e-15,8.8819519489713781e-17,3.8133170026643696e-17,3.1592757384447351e-18,3.4423003394240602e-10,3.1924540061854739e-09,2.0523893708840094e-12,1.4234710007508693e-12,2.3902285356941728e-16,2.7740682633196724e-13,3.8320067937955162e-15,2.403415693587545e-12,1.3815299873768318e-17,8.6950696138935368e-14,1.1639390623845607e-12,8.7030899757627015e-12,1.2403613551995656e-14,9.7602673074425982e-15,2.8524243939852039e-14,3.0441743973802086e-20
1.026607867881695e-08,0.0027453881695618603,6.4671259960225836e-17,6.104035686827067e-13,1.0189098868400089e-14,3.2687329298250454e-14,5.4235551082157373e-09,3.8695315006829689e-12,2.9583045293359332e-34,6.7357864768753001e-29,3.0391166464356581e-30,1.567352165388276e-16,2.646223105541908e-22,1.22282135629909e-16,1.9954580745497402e-18,1.6311652914093609e-30,1.4561057681311407e-27,2.4947052132121878e-23,1.2011276571831519e-26,7.5424119275487703e-39,3.1016456450904946e-22,-8.7141423491719679e-17,4.0782012898913576e-20,-1.9146272596668552e-15,3.3752252648535473e-09,1.3109441034151606e-17,5.9958177774329903e-18,3.4413126792433686e-15,2.8000312247237551e-42,-5.5735136698523384e-19,7.3790479077088879e-21,1.4588054598837464e-25,1.4305673618399331e-32,0.88129999999999997,0.0,0.0,0.0,0.0098786497062618335,0.10880055917405239,9.9999999999878859e-05,7.4143140603943966e-07,5.1030904573078362e-06,2.7246742548165926e-06,4.3500714496747143e-12,2.4039793537126183e-06,1.9369843901978471e-11,2.9124523404687839e-08,6.2134203159869999e-14,4.7744247365060281e-16,2.2864647352119734e-09,5.0792710448822062e-09,1.2817041128876668e-07,8.0435364526925951e-08,2.032190610328018e-18,2.9352012925251724e-14,6.2651595615560345e-18,2.0945094687269153e-14,1.2825638181735594e-07,8.7031361256212559e-15,4.3441820617946025e-15,1.0171950482246936e-16,4.4772114418826042e-17,3.752684457836289e-18,3.5373964676005447e-10,3.3712460055949259e-09,2.1673343629420653e-12,1.5032028711937914e-12,2.4534405437085066e-16,3.0874073444334017e-13,3.8441429280465213e-15,2.4978757728322341e-12,1.6001334511347093e-17,8.9355220451836454e-14,1.1968452846914211e-12,9.20059595110072e-12,1.3112691587517171e-14,1.0318237181673799e-14,3.0158417526650573e-14,3.218577243580133e-20
1.0577878655832666e-08,0.0027453879648906567,6.8681658358558971e-17,6.4742941908978682e-13,1.0485220401626589e-14,3.6644414629243739e-14,5.7563882471714585e-09,4.3583198529147416e-12,1.9009820735273844e-34,-1.1027277360655698e-28,3.1730787241398788e-30,1.4008614515505567e-16,1.6558019251415763e-22,1.2711250221607106e-16,2.0037847741874505e-18,1.7404601079223963e-30,1.6060439256722433e-27,2.8177877893007075e-23,1.4368554257273309e-26,1.0253696491967747e-38,3.5305403083428506e-22,-7.8603487151412496e-17,4.5126920104231025e-20,-1.9212457300340687e-15,3.5912113622672883e-09,1.4243709478552482e-17,6.674449235980961e-18,3.816739618369418e-15,1.8534258185339903e-42,-5.6458044340044026e-19,8.4579248470736734e-21,1.7773549264151638e-25,1.6048359598657648e-32,0.88129999999999997,0.0,0.0,0.0,0.0098783030718950678,0.10880048406703446,9.999999999987402e-05,7.6386838815580938e-07,5.2576557593977809e-06,2.8061966943181739e-06,4.4818261276091218e-12,2.4776559932451855e-06,1.9369197366461402e-11,3.0006832175132629e-08,6.403847882055983e-14,4.9190628747605286e-16,2.5008353411715381e-09,5.4495164951980293e-09,1.3206104802803962e-07,8.5389333117497209e-08,2.1696864427361837e-18,3.1573510987915431e-14,6.8533418347966875e-18,2.3314966575860259e-14,1.3214983141493447e-07,9.9657805004916038e-15,5.0181678684094431e-15,1.1867582610136044e-16,5.3733533044714617e-17,4.5650370318719054e-18,3.6488077926239198e-10,3.5869572150361026e-09,2.3060146174162212e-12,1.5993990947643269e-12,2.5274983611473702e-16,3.4875404854331492e-13,3.8569617350843805e-15,2.6093108008202218e-12,1.8913923254380012e-17,9.2172343858150422e-14,1.2353982241460341e-12,9.8012328590431281e-12,1.3968759273232648e-14,1.099187260387188e-14,3.2131473889736775e-14,3.4291464561072105e-20
1.1201478609864102e-08,0.0027453875556536925,7.7060415611806191e-17,7.2460684093585711e-13,1.1070904625894976e-14,4.5644143477096986e-14,6.4516361381157078e-09,5.4730929804974498e-12,6.4174197632641956e-35,2.957695846143825e-30,3.4964734518768492e-30,1.1181428593656146e-16,4.8646970953637684e-23,1.3683399424053606e-16,2.0186817715991941e-18,1.9646140805313264e-30,1.9542082005713285e-27,3.5594045250326121e-23,2.0266741990556366e-26,1.7729584037965928e-38,4.5267476807117184e-22,-6.3950852463176925e-17,5.4777643235447191e-20,-1.9326036693838716e-15,4.0432705943646009e-09,1.6681383957429287e-17,8.2075031009453922e-18,4.7061615514056212e-15,7.2875860494639411e-43,-5.7752379990695657e-19,1.0970740264083878e-20,2.5892194321348382e-25,2.0217561378385942e-32,0.88129999999999997,0.0,0.0,0.0,0.0098776094759265871,0.10880033384159915,9.9999999999864303e-05,8.0872792936133628e-07,5.5666979715888725e-06,2.9691789896055801e-06,4.745259647397715e-12,2.6249521475034074e-06,1.9367903650167294e-11,3.1770941916269141e-08,6.7845553671524341e-14,5.2082559069301542e-16,2.968866279543234e-09,6.2388412837026654e-09,1.39841890946313e-07,9.5740094306974474e-08,2.4617999154604845e-18,3.6319968908352389e-14,8.1377896012249008e-18,2.860605574840598e-14,1.3993634017242563e-07,1.2909946580728004e-14,6.6067357908903476e-15,1.5926075699968147e-16,7.6099599969229474e-17,6.6395656556927741e-18,3.8715463203684452e-10,4.0384333057562327e-09,2.596267498703959e-12,1.8007354390793754e-12,2.6755609188265364e-16,4.4031018592519869e-13,3.8786609520557909e-15,2.8343713168217636e-12,2.6039010483308181e-17,9.7804684707757396e-14,1.3124788161829562e-12,1.1059605112502594e-11,1.5762277154149187e-14,1.2403183397838809e-14,3.6265544920269967e-14,3.8703442329280474e-20
1.1825078563895537e-08,0.00274538714655505,8.5919214876738035e-17,8.0607979219058331e-13,1.1684776591328702e-14,5.622593976227278e-14,7.1862915423177305e-09,6.7888851177656482e-12,5.9523724362301363e-36,-2.7799898308992353e-28,3.8971332959528781e-30,8.9146650669581282e-17,-1.4579136384226394e-24,1.4663640900772856e-16,2.0317596039904437e-18,2.1986478936608106e-30,2.3755352523446664e-27,4.4420228142252048e-23,2.808537988304913e-26,2.8972620508143768e-38,5.7297388444272587e-22,-5.2025403647811464e-17,6.5790444949933829e-20,-1.9418470349098525e-15,4.522101161688124e-09,1.9348728855689702e-17,9.9937723446851641e-18,5.8079824375438284e-15,1.9898421330244664e-43,-5.8865109752819484e-19,1.4013697271786129e-20,3.6886694714166561e-25,2.5434273564338761e-32,0.88129999999999997,0.0,0.0,0.0,0.0098769154454458608,0.10880018360016619,9.9999999999854518e-05,8.5356824394255864e-07,5.8756198837991082e-06,3.1320759709178922e-06,5.0085899692133895e-12,2.7721704469242422e-06,1.9366609077055448e-11,3.3534360640657952e-08,7.1650616255484184e-14,5.4973356597365809e-16,3.4918005690524296e-09,7.0952412804864297e-09,1.4762215950017877e-07,1.066810293775954e-07,2.7774292566600502e-18,4.1483570391910274e-14,9.573309271247904e-18,3.4681654808300561e-14,1.4772232846287061e-07,1.6480450957216117e-14,8.558267853231002e-15,2.100873531316914e-16,1.0559767060639393e-16,9.4570350148738195e-18,4.0941701288855806e-10,4.5166346978347416e-09,2.9037018452958365e-12,2.0139911772228305e-12,2.8235513721579122e-16,5.4879981737657447e-13,3.8959804354896631e-15,3.0620193989241082e-12,3.5213666672990535e-17,1.0343443288023965e-13,1.389524985483476e-12,1.2394078634508456e-11,1.7664261979098001e-14,1.3899846900601163e-14,4.0650127629365793e-14,4.3382772045519548e-20
1.2448678517926972e-08,0.002745386737592015,9.5253778603096971e-17,8.9166772299177549e-13,1.2219464542115383e-14,6.8557803029923638e-14,7.9603118542736807e-09,8.3284570429262484e-12,-7.4227249212774179e-36,6.7337601873375259e-28,4.3798165346443988e-30,7.09920273110564e-17,-1.1847365949950404e-23,1.5652141679651844e-16,2.04355692244575e-18,2.4492447108530798e-30,2.8812857365113951e-27,5.4830962111067401e-23,3.8302610693087307e-26,4.5613674687166139e-38,7.1679128594877267e-22,-4.2322127843938525e-17,7.826260693790903e-20,-1.9493675072661241e-15,5.0276890846138464e-09,2.2250293293422833e-17,1.2056258971223899e-17,7.1585370385095699e-15,6.739581920432015e-45,-5.9818921202071626e-19,1.7659182299277637e-20,5.1527163266472021e-25,3.1875750003281737e-32,0.88129999999999997,0.0,0.0,0.0,0.0098762209826166857,0.10880003334177882,9.9999999999844639e-05,8.9838933680095998e-07,6.1844185663829955e-06,3.2948853988612125e-06,5.2718145959054581e-12,2.9193088685154629e-06,1.936531365136556e-11,3.5297071625829209e-08,7.545361428537951e-14,5.7862993918414172e-16,4.0726542952700681e-09,8.0210698534804462e-09,1.5540185335027481e-07,1.182118236450751e-07,3.1173976794458953e-18,4.7079332285486326e-14,1.1168242940614309e-17,4.1601345725527698e-14,1.5550779637971478e-07,2.0763935557200446e-14,1.0926936959855217e-14,2.7291652955909498e-16,1.4388090348804391e-16,1.3220245863476511e-17,4.3166761553976791e-10,5.0215454626479871e-09,3.2283073528187982e-12,2.2391591610861018e-12,2.9714680214656565e-16,6.7618942281174553e-13,3.9097848319190139e-15,3.2919031274993621e-12,4.6865350893279819e-17,1.0906152507899955e-13,1.4665358736331531e-12,1.3804616710148706e-11,1.9674661015258009e-14,1.5481821616775863e-14,4.5285100319148933e-14,4.832932383095742e-20
1.3072278471958407e-08,0.0027453863287618596,1.0506902648650855e-16,9.8159523111716567e-13,1.2885351289438707e-14,8.2814876490600885e-14,8.773652008876354e-09,1.0115764412830756e-11,-3.5497659766825925e-36,-6.2414972195983725e-28,4.9502300571906437e-30,5.646808205706913e-17,-6.3424837924953059e-24,1.6649241679892393e-16,2.0545309906787021e-18,2.7189830004014731e-30,3.4835634735225768e-27,6.701213304937384e-23,5.1482110087866044e-26,6.9837096714139107e-38,8.871643383744503e-22,-3.4428809215569644e-17,9.2291636621741116e-20,-1.9554847747488881e-15,5.5600200171724296e-09,2.5390175840342511e-17,1.4418385981788463e-17,8.7979170217055525e-15,-2.05506145861592e-44,-6.0634364550982635e-19,2.1984504601085843e-20,7.0730913779908282e-25,3.9736122977042753e-32,0.88129999999999997,0.0,0.0,0.0,0.009875526089604866,0.10879988306548299,9.9999999999834678e-05,9.4319121284612696e-07,6.4930910941822915e-06,3.4576050380547509e-06,5.5349310341526314e-12,3.0663653929341759e-06,1.9364017377341301e-11,3.705905817491012e-08,7.9254495568472538e-14,6.0751443661024297e-16,4.7144384268668809e-09,9.0186772410705738e-09,1.6318097215893849e-07,1.3033215682282894e-07,3.4825272960326446e-18,5.3122251953232101e-14,1.2930919575097799e-17,4.9425004182209256e-14,1.632927439706978e-07,2.5853019376667089e-14,1.3770996249019656e-14,3.4968073247766534e-16,1.9285237170593055e-16,1.8171660478794314e-17,4.539061342502623e-10,5.5531491994811565e-09,3.570073413403534e-12,2.4762320320139651e-12,3.1193093819242054e-16,8.245517420171945e-13,3.9207715652650799e-15,3.5237178489168488e-12,6.147982408505109e-17,1.146859013397435e-13,1.543510639891409e-12,1.5291181791817265e-11,2.1793420342966903e-14,1.7149065117051575e-14,5.0170338549097057e-14,5.3542964879744921e-20
