Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832)
1.3001574551786892e-07,0.0027275749187110963,1.2353087109743571e-17,9.8280809295866123e-13,1.6434616347095221e-15,-7.2283440540291485e-18,4.8344349209009543e-08,7.3399549011625736e-10,1.9793508690096198e-38,-1.6462663499445302e-30,2.6301056605723997e-30,-3.9200674852386425e-15,-4.6952200146059905e-33,1.2510761909068621e-16,-4.9453630954982699e-17,-8.6948871451927256e-30,3.8694402339355472e-26,2.6377427185588601e-21,2.6645062041788899e-23,1.1074929911793542e-46,5.873366929137937e-29,2.3742177660392463e-26,1.9677393996109321e-38,1.9855784658966726e-15,-6.3504512822189998e-30,-4.2588546179719109e-29,-4.8512118495454286e-19,-1.9468251061676611e-15,2.3232649651538649e-47,1.6399419845714634e-19,1.4948624412542413e-21,1.3412813755742538e-24,4.4704629257070937e-33,0.88129999999999997,0.0,0.0,0.0,0.0098674629803119102,0.1087954291781483,9.9999999999873844e-05,1.7590852488605523e-06,1.0087828749121199e-05,2.9013160604031219e-06,1.4784772502154145e-11,7.2737607462729219e-06,1.3383792163941185e-12,1.0053412137289954e-07,3.0590415855352197e-13,2.5604115738990411e-15,1.474335481289902e-07,1.6569042718984426e-07,1.0135435514269828e-07
1.3132939720118598e-07,0.0027275747110924497,1.258036527826258e-17,1.000927948636117e-12,1.6509513268872553e-15,-5.8564556283867061e-18,4.9300278479411623e-08,7.6362207856615381e-10,1.9435472533985581e-38,-2.5869106630427698e-30,2.6883074870508319e-30,-3.9195166706428105e-15,-3.6790172338695591e-33,1.2636200584654141e-16,-5.0004421069360107e-17,-9.0982664431470672e-30,4.0309762966984718e-26,2.7436601863431932e-21,2.8277301627179456e-23,1.1178600425392687e-46,5.8733874945897994e-29,2.3817547018066189e-26,1.9674066816478151e-38,1.9855784486413308e-15,-6.4884372523702828e-30,-4.3034849502307412e-29,-4.8512118495382806e-19,-1.9470869364895059e-15,2.0724555929631317e-47,1.6399419279912648e-19,1.5087959315696145e-21,1.381175953379844e-24,4.4704629256834385e-33,0.88129999999999997,0.0,0.0,0.0,0.0098672373199363839,0.10879535206766335,9.9999999999872584e-05,1.7765354330656795e-06,1.0186212948055467e-05,2.9293563878097738e-06,1.4928955434193428e-11,7.3444644824992567e-06,1.3383505855660081e-12,1.0151457238388939e-07,3.0887766397929237e-13,2.5853817838699602e-15,1.5187414280124104e-07,1.7032826743553445e-07,1.0237725081544514e-07
1.3264304888450303e-07,0.0027275745034664512,1.280977607083961e-17,1.0192190562216303e-12,1.6654655532611061e-15,-4.5016797403884717e-18,5.0264837764833904e-08,7.9412345071313723e-10,1.7323076259486642e-38,-1.7867674367103912e-30,2.74716204537859e-30,-3.9189648299452767e-15,-2.5499664336605308e-33,1.27615105802475e-16,-5.0556236912634251e-17,-9.5083879356680183e-30,4.1973376684077661e-26,2.8526540181399618e-21,2.9991154505046636e-23,1.1282082826494758e-46,5.873409355557809e-29,2.3893376501119462e-26,1.967067074174024e-38,1.9855784313883018e-15,-6.6279188582993422e-30,-4.3480705582895439e-29,-4.8512118495310988e-19,-1.9472942010200537e-15,1.8632346523345324e-47,1.6399418713984027e-19,1.5226969690677435e-21,1.4218220029862326e-24,4.470462925659299e-33,0.88129999999999997,0.0,0.0,0.0,0.0098670117107244326,0.10879527494498048,9.9999999999871324e-05,1.7939792276873245e-06,1.0284499059615524e-05,2.9573640195362721e-06,1.5072994424969289e-11,7.4150856344846999e-06,1.3383219616312055e-12,1.0249404461081481e-07,3.1184769625497963e-13,2.6103270660848759e-15,1.5640099374514952e-07,1.7504944710776094e-07,1.034001230280469e-07
1.339567005678201e-07,0.0027275742958329176,1.3041946889311041e-17,1.0377310320692899e-12,1.6872511356061289e-15,-3.1617147714180778e-18,5.1237999808306212e-08,8.2551588309159034e-10,1.8192821603008143e-38,-2.5347107418928738e-30,2.8066696039475276e-30,-3.9184119647498184e-15,-1.3580546959821874e-33,1.2886690935021579e-16,-5.1109076876114999e-17,-9.9254277813736918e-30,4.3686116863663311e-26,2.9647785066615741e-21,3.1789774959284871e-23,1.1385390882941168e-46,5.8734326772442647e-29,2.3969502317469851e-26,1.9667207600407328e-38,1.9855784141376655e-15,-6.7688957858876728e-30,-4.3926110313086932e-29,-4.8512118495238794e-19,-1.9474475219058996e-15,1.8075370436880759e-47,1.6399418147928682e-19,1.536565612178845e-21,1.4632252610171673e-24,4.4704629256346695e-33,0.88129999999999997,0.0,0.0,0.0,0.0098667861529493691,0.10879519781003973,9.999999999987009e-05,1.8114166350078342e-06,1.0382686345762337e-05,2.9853386956226623e-06,1.5216888393028513e-11,7.4856235469963924e-06,1.3382933446267863e-12,1.0347253069966717e-07,3.1481422782421157e-13,2.6352472332512678e-15,1.6101483455060476e-07,1.7985461759484504e-07,1.0442297178582044e-07
1.3527035225113714e-07,0.0027275740881916536,1.327504766903947e-17,1.0563191077339226e-12,1.6788923028033941e-15,-1.8367820525508987e-18,5.2219737381459487e-08,8.5781577138493962e-10,1.628391285423954e-38,-1.2669464635470103e-30,2.8668296407389256e-30,-3.9178580766673377e-15,3.7691162716775358e-34,1.3011739453766175e-16,-5.1662939341725322e-17,-1.034827528810929e-29,4.5448861722965784e-26,3.0800882154575208e-21,3.367640705407938e-23,1.1488503381536615e-46,5.8734550310820799e-29,2.4045808670126379e-26,1.9663675488475227e-38,1.985578396887336e-15,-6.9113677015584045e-30,-4.4371058888815532e-29,-4.8512118495166215e-19,-1.9475474841513903e-15,1.8557103169402652e-47,1.6399417581746517e-19,1.5504019189409631e-21,1.5053914257513845e-24,4.4704629256095467e-33,0.88129999999999997,0.0,0.0,0.0,0.0098665606468833177,0.10879512066278119,9.9999999999868843e-05,1.8288476573092616e-06,1.0480774071736318e-05,3.0132801574149995e-06,1.5360636261726193e-11,7.5560775680986407e-06,1.3382647345896655e-12,1.0445002332914643e-07,3.1777723126928153e-13,2.6601420989096427e-15,1.6571639516939076e-07,1.8474442721274044e-07,1.0544579709411213e-07
1.365840039344542e-07,0.002727573880542464,1.3511442503467881e-17,1.0751705376419472e-12,1.7375716224657039e-15,-5.2292201645990786e-19,5.3210022582349291e-08,8.9103963081543089e-10,1.2771425263975602e-38,-1.7031653202143539e-30,2.9276419415404616e-30,-3.9173031673244025e-15,9.7279617070402187e-34,1.3136656373081981e-16,-5.2217822681922349e-17,-1.0779162079752495e-29,4.7262493838592927e-26,3.1986379751409045e-21,3.5654387099914415e-23,1.1591466686227213e-46,5.8734811213865572e-29,2.4122223358704151e-26,1.9660074635665106e-38,1.9855783796415362e-15,-7.0553342529510393e-30,-4.4815547802923075e-29,-4.851211849509328e-19,-1.947594598871649e-15,1.5814881089296292e-47,1.639941701543742e-19,1.5642059479326667e-21,1.5483261566172684e-24,4.4704629255839265e-33,0.88129999999999997,0.0,0.0,0.0,0.0098663351927966315,0.10879504350314584,9.9999999999867597e-05,1.846272296873359e-06,1.0578761506646252e-05,3.0411881475920888e-06,1.5504236960090336e-11,7.6264470492174683e-06,1.3382361315565176e-12,1.0542651521648578e-07,3.2073667931386206e-13,2.6850114775818727e-15,1.7050640184499573e-07,1.8971952114495973e-07,1.0646859895829792e-07
1.3789765561777125e-07,0.0027275736728851648,1.3749648159512984e-17,1.0941673966097963e-12,1.7057307591580348e-15,7.7997073909676142e-19,5.4208827874795749e-08,9.2520409004245379e-10,1.2141710345608228e-38,-1.0279847737958535e-30,2.9891064925382305e-30,-3.9167472383481908e-15,2.643826817298427e-33,1.3261439575636033e-16,-5.2773725260120616e-17,-1.1216012620587057e-29,4.9127900155556804e-26,3.3204828764864193e-21,3.7727141548543113e-23,1.1694260611266213e-46,5.873506463505059e-29,2.4198691850085616e-26,1.9656405418721011e-38,1.9855783623961458e-15,-7.2007950699403181e-30,-4.5259572370287585e-29,-4.8512118495019951e-19,-1.9475892947833562e-15,1.3389587031775171e-47,1.6399416449001292e-19,1.5779777571459971e-21,1.5920350757183926e-24,4.4704629255578027e-33,0.88129999999999997,0.0,0.0,0.0,0.0098661097909585934,0.10879496633107455,9.999999999986635e-05,1.8636905559815879e-06,1.0676647922725018e-05,3.0690624101204745e-06,1.5647689421729517e-11,7.6967313450316579e-06,1.3382075355638731e-12,1.0640199911014435e-07,3.2369254481842343e-13,2.7098551845850977e-15,1.7538557723214477e-07,1.9478054154260722e-07,1.0749137738378221e-07
1.392113073010883e-07,0.0027275734652195565,1.3990999278196049e-17,1.1134163214221173e-12,1.7827908866017471e-15,2.0745885142849055e-18,5.5216124950192318e-08,9.603258876183936e-10,6.0362760476182187e-39,-5.8138113607010916e-31,3.0512228708515274e-30,-3.9161902913837987e-15,3.0512907972051549e-33,1.338608863647381e-16,-5.3330645430928246e-17,-1.1661482958249505e-29,5.1045972073584787e-26,3.4456782421452577e-21,3.9898186618860307e-23,1.1796908891030351e-46,5.8735365196305789e-29,2.427517819263087e-26,1.9652668499535079e-38,1.9855783451562636e-15,-7.3477497645578042e-30,-4.5703128790947802e-29,-4.8512118494946255e-19,-1.9475319468211571e-15,1.0391074866636626e-47,1.6399415882438027e-19,1.5917174049240294e-21,1.6365237685858048e-24,4.4704629255311732e-33,0.88129999999999997,0.0,0.0,0.0,0.0098658844416368973,0.10879488914650912,9.9999999999865103e-05,1.8811024369151194e-06,1.0774432595808963e-05,3.0969026902394191e-06,1.5790992585536769e-11,7.7669298134291659e-06,1.3381789466480451e-12,1.0737646779440599e-07,3.2664480077840079e-13,2.7346730361488451e-15,1.8035464044506027e-07,1.9992812756431667e-07,1.0851413237599703e-07
1.4052495898440536e-07,0.00272757325754546,1.4233968698241883e-17,1.1327951129341024e-12,1.729470113063636e-15,3.3610344926562232e-18,5.6231885980456568e-08,9.9642187059394651e-10,1.7430265708910367e-38,-2.7908051848684212e-30,3.1139910944826091e-30,-3.9156323280715408e-15,5.5080882320239861e-33,1.3510601479612242e-16,-5.3888581540198547e-17,-1.2111579107134582e-29,5.30176043467323e-26,3.5742796320413295e-21,4.2171129580097221e-23,1.1899394111536339e-46,5.8735624237397402e-29,2.4351652559556637e-26,1.9648861730254292e-38,1.9855783279135447e-15,-7.4961979309634021e-30,-4.6146212411090126e-29,-4.8512118494872203e-19,-1.9474228665494e-15,1.1819842950675751e-47,1.6399415315747515e-19,1.6054249491621057e-21,1.6817977842118745e-24,4.4704629255040313e-33,0.88129999999999997,0.0,0.0,0.0,0.0098656591450980973,0.10879481194939099,9.9999999999863856e-05,1.8985079419548357e-06,1.0872114804908829e-05,3.1247087344660774e-06,1.5934145395059446e-11,7.8370418155256765e-06,1.3381503648451937e-12,1.0834991408533682e-07,3.2959342032497361e-13,2.7594648493120695e-15,1.8541430703721357e-07,2.0516291535825415e-07,1.0953686394040192e-07
1.4183861066772242e-07,0.002727573049862674,1.4473521958165542e-17,1.1519072825084698e-12,1.7300912867031085e-15,4.635460423754739e-18,5.7256082801891888e-08,1.0335089940729144e-09,1.9758548466342617e-38,-1.4781616985135353e-30,3.17740793608734e-30,-3.9150733500669665e-15,8.4749024521044652e-33,1.3634974616966367e-16,-5.444753192503822e-17,-1.2565128050992143e-29,5.5043696890719104e-26,3.7063428149531019e-21,4.4549670423108211e-23,1.2001648522605013e-46,5.8735816230484242e-29,2.4428089058301504e-26,1.9644972561933875e-38,1.9855783106662243e-15,-7.6461391425780708e-30,-4.6588817664832571e-29,-4.8512118494797747e-19,-1.9472624482814685e-15,2.2387968989798648e-47,1.6399414748929654e-19,1.6191004472205303e-21,1.7278626348728756e-24,4.4704629254763748e-33,0.88129999999999997,0.0,0.0,0.0,0.0098654339016076339,0.10879473473966224,9.9999999999862609e-05,1.9159070733813239e-06,1.0969693832200401e-05,3.1524802906095873e-06,1.6077146798486668e-11,7.9070667156963735e-06,1.3381217901913278e-12,1.0932233083043892e-07,3.3253837672640277e-13,2.7842304419143479e-15,1.9056528896496161e-07,2.1048553803073471e-07,1.1055957208248391e-07
1.4315226235103947e-07,0.002727572842171022,1.4714799041581875e-17,1.1711583667240011e-12,1.7606209922140044e-15,5.9047386910622502e-18,5.8288686455698729e-08,1.0716043266880631e-09,1.4852518272624675e-38,-1.2296362613945423e-30,3.2414724401652173e-30,-3.9145133590432095e-15,9.8313752484299101e-33,1.3759210281464084e-16,-5.5007494913285562e-17,-1.3025399572496899e-29,5.7125151775805209e-26,3.841923797848646e-21,4.703760936995303e-23,1.2103775110845351e-46,5.8736017520411845e-29,2.4504481591643537e-26,1.9640997941754852e-38,1.9855782934209724e-15,-7.7975729545471329e-30,-4.7030942086837733e-29,-4.8512118494722924e-19,-1.9470509979487188e-15,2.4057287488445006e-47,1.6399414181984347e-19,1.6327439578379107e-21,1.7747237937490308e-24,4.470462925448199e-33,0.88129999999999997,0.0,0.0,0.0,0.0098652087114286663,0.10879465751726587,9.9999999999861362e-05,1.9332998334748546e-06,1.1067168964338602e-05,3.1802171078660818e-06,1.621999575057413e-11,7.9770038818141376e-06,1.3380932227221476e-12,1.1029371092192764e-07,3.3547964339804762e-13,2.8089696329340116e-15,1.958082943282216e-07,2.1589662542588108e-07,1.1158225680775925e-07
1.4446591403435653e-07,0.002727572634470309,1.4958784248954955e-17,1.1906260701673735e-12,1.7711616860745899e-15,7.1712674075552866e-18,5.9329668180235749e-08,1.1107250274681117e-09,1.1302329634591862e-38,-9.0455234134028737e-31,3.3061844743127484e-30,-3.913952356675139e-15,1.0835662472156169e-32,1.3883307748067813e-16,-5.556846882534026e-17,-1.3492883744669951e-29,5.9262875072160808e-26,3.981078788219228e-21,4.9638828824574733e-23,1.2205787701007285e-46,5.8736240278392386e-29,2.4580820519414284e-26,1.9636941982417504e-38,1.9855782761788344e-15,-7.9504989088347902e-30,-4.7472581856455574e-29,-4.8512118494647697e-19,-1.9467886940497627e-15,1.7087951294723824e-47,1.6399413614911473e-19,1.6463555391307557e-21,1.8223867024662868e-24,4.4704629254194997e-33,0.88129999999999997,0.0,0.0,0.0,0.0098649835748234709,0.10879458028214486,9.9999999999860116e-05,1.950686224515441e-06,1.1164539490650043e-05,3.2079189365560893e-06,1.6362691209996835e-11,8.0468526845939318e-06,1.3380646624732313e-12,1.1126404727867939e-07,3.3841719387479333e-13,2.8336822420284039e-15,2.0114402809205889e-07,2.2139680473522892e-07,1.1260491812176753e-07
1.4577956571767358e-07,0.0027275724267603533,1.5206973746558635e-17,1.2104292483394502e-12,1.8204374810656151e-15,8.4377649314317603e-18,6.0378998870773104e-08,1.1508883657165223e-09,1.2230234052844182e-38,-1.6380555476068596e-30,3.3715447180347696e-30,-3.9133903446469684e-15,1.149081213740202e-32,1.4007266288523454e-16,-5.6130451972491823e-17,-1.3968531659664409e-29,6.1457776940703479e-26,4.1238642135156223e-21,5.2357313354297678e-23,1.230769864797696e-46,5.8736500976336322e-29,2.4657099420571504e-26,1.9632811101440008e-38,1.9855782589411997e-15,-8.1049165302132519e-30,-4.7913733252160121e-29,-4.8512118494572114e-19,-1.946475589639091e-15,1.3793479682632725e-47,1.639941304771094e-19,1.6599352492395138e-21,1.870856763837628e-24,4.4704629253902709e-33,0.88129999999999997,0.0,0.0,0.0,0.0098647584920527939,0.10879450303424285,9.9999999999858869e-05,1.9680662487827743e-06,1.1261804704203577e-05,3.235585528391876e-06,1.6505232140915236e-11,8.116612498260193e-06,1.3380361094799517e-12,1.1223333285683698e-07,3.4135100183911975e-13,2.858368089803966e-15,2.0657319134952583e-07,2.269866998733463e-07,1.1362755603007704e-07
1.4709321740099064e-07,0.0027275722190409713,1.5457545776623156e-17,1.2304232013947523e-12,1.8035601703896307e-15,9.703695478177935e-18,6.1436649663452009e-08,1.1921117174739785e-09,1.3103221607089197e-38,-1.2651060480139336e-30,3.437553754941225e-30,-3.9128273246467447e-15,1.3177610209980798e-32,1.4131083343410114e-16,-5.6693442657155648e-17,-1.4450597871546541e-29,6.3710771057996002e-26,4.2703367118073404e-21,5.5197148994563011e-23,1.2409474621792616e-46,5.8736760194967664e-29,2.4733309493766599e-26,1.9628608083250998e-38,1.9855782417045211e-15,-8.2608253250495561e-30,-4.8354391557590151e-29,-4.8512118494496136e-19,-1.9461116738133091e-15,1.4938431462640728e-47,1.6399412480382644e-19,1.6734831457918147e-21,1.920139342660503e-24,4.4704629253605118e-33,0.88129999999999997,0.0,0.0,0.0,0.0098645334633761812,0.1087944257735033,9.9999999999857649e-05,1.9854399085562334e-06,1.1358963901454758e-05,3.2632166364552922e-06,1.6647617512457527e-11,8.186282700495523e-06,1.3380075637775187e-12,1.1320156064637407e-07,3.4428104111894185e-13,2.8830269977287515e-15,2.120964813787094e-07,2.3266693152525605e-07,1.1465017053828403e-07
1.484068690843077e-07,0.002727572011311972,1.5711583336157584e-17,1.2506947979633512e-12,1.8702411336612419e-15,1.0971199595725148e-17,6.2502591028318547e-08,1.2344125603394465e-09,1.0934996781190588e-38,-1.2733801756387557e-30,3.504211297331798e-30,-3.9122632983779769e-15,1.3975195230233543e-32,1.4254758277362904e-16,-5.7257439173252371e-17,-1.4941013511780331e-29,6.6022774793928584e-26,4.420553101555257e-21,5.8162520989143708e-23,1.2511134376332879e-46,5.8737055916613388e-29,2.480944782141324e-26,1.9624333544101131e-38,1.9855782244723208e-15,-8.4182247814212889e-30,-4.8794552994618655e-29,-4.8512118494419773e-19,-1.9456969089725874e-15,1.4236386219449301e-47,1.6399411912926489e-19,1.6869992867789301e-21,1.9702397671071046e-24,4.4704629253302155e-33,0.88129999999999997,0.0,0.0,0.0,0.009864308489051515,0.10879434849987066,9.9999999999856416e-05,2.002807206114888e-06,1.1456016382625662e-05,3.2908120151578196e-06,1.6789846299273066e-11,8.2558626723355539e-06,1.3379790254009164e-12,1.1416872367472969e-07,3.4720728568319007e-13,2.9076587882249803e-15,2.1771459175915639e-07,2.3843811724415048e-07,1.1567276165201147e-07
1.4972052076762475e-07,0.0027275718035731805,1.5967303626183565e-17,1.2711013313166067e-12,1.8283353959142899e-15,1.2239922627465602e-17,6.3576793832571439e-08,1.2778084710568107e-09,1.4917939857999661e-38,-1.8710064491483511e-30,3.5715172896107875e-30,-3.9116982675434204e-15,1.6189756920983047e-32,1.4378288921237437e-16,-5.7822439806339122e-17,-1.5437039793888696e-29,6.8394707909125666e-26,4.5745703916017523e-21,6.1257714184782255e-23,1.261266032132484e-46,5.8737328665138767e-29,2.4885508661361085e-26,1.9619985813992663e-38,1.9855782072391104e-15,-8.5771143693336821e-30,-4.9234212953217035e-29,-4.8512118494343006e-19,-1.9452312185127239e-15,1.4243025675568877e-47,1.6399411345342368e-19,1.7004837297443629e-21,2.0211633291004057e-24,4.4704629252993788e-33,0.88129999999999997,0.0,0.0,0.0,0.0098640835693355015,0.10879427121328916,9.9999999999855182e-05,2.0201681437375005e-06,1.155296145123512e-05,3.3183714202334456e-06,1.6931917480846993e-11,8.3253517981558589e-06,1.3379504943849688e-12,1.151348150023298e-07,3.5012970964125793e-13,2.9322632845549912e-15,2.2342821238633031e-07,2.4430087146270373e-07,1.1669532937690886e-07
1.510341724509418e-07,0.0027275715958244027,1.6223033191052619e-17,1.2915127363753571e-12,1.8692738629618723e-15,1.3509060242369031e-17,6.465922837242562e-08,1.3223171249935287e-09,9.9302861911046474e-39,-5.5610481081647902e-31,3.6394692928941298e-30,-3.9111322338621049e-15,1.7824061659942851e-32,1.4501673531524147e-16,-5.8388442833618578e-17,-1.5939802501635019e-29,7.0827494568839254e-26,4.7324457508763899e-21,6.4487114764833273e-23,1.2714033372217411e-46,5.8737602090421509e-29,2.4961487870321214e-26,1.9615559050131091e-38,1.9855781900074075e-15,-8.737493539551156e-30,-4.9673366959360523e-29,-4.8512118494265862e-19,-1.9447145640560013e-15,1.5874845359210891e-47,1.6399410777630201e-19,1.7139365322047084e-21,2.0729152841333143e-24,4.4704629252679973e-33,0.88129999999999997,0.0,0.0,0.0,0.0098638587044833897,0.10879419391370379,9.9999999999853949e-05,2.0375227237025231e-06,1.1649798414374504e-05,3.3458946087533913e-06,1.7073830041901141e-11,8.3947494657047251e-06,1.3379219707643033e-12,1.1609982772509395e-07,3.5304828724438222e-13,2.9568403108850724e-15,2.292380294349398e-07,2.502558054613538e-07,1.1771787371865197e-07
