Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133)
8.157950018121734e-08,0.002243060552833715,6.4886864998380336e-12,1.814823808055969e-08,1.9125477297970538e-11,1.1405480124811379e-07,8.1275539728478667e-06,6.7931819598762479e-06,2.2598243945813152e-25,1.2874245216488484e-26,1.5481889803989356e-19,6.311595213396611e-13,5.5692094745605997e-18,6.8683157330700709e-12,3.6825767195599748e-12,2.3980514649828494e-19,1.5205481995781983e-17,1.0917064953454339e-14,4.135390304379704e-15,1.6914065971756098e-22,2.3980012248025232e-13,5.7155772867955927e-21,2.4238131581666509e-12,3.0280672348242757e-14,4.3407066036213064e-05,5.3527673315231456e-12,4.3792594001576189e-11,1.7963823901917553e-07,1.7358033877716572e-32,3.935367764916553e-22,3.7186977744565397e-12,5.1216981263291739e-14,2.0965164121093206e-21,0.88129999999999997,0.0,0.0,0.0,0.0085738922654739098,0.10863694153053818,9.9999993120078391e-05,4.5973033722573096e-05,0.00038331895179202356,0.00024767568729178386,2.0128757741369107e-10,7.2772279326814798e-05,1.1526893051734147e-09,1.3170443860408076e-06,1.0161735259706847e-12,1.241952838719317e-14,7.6688056920311531e-05,7.9421733756191492e-05,7.3477728538757752e-05,0.00018782412384431291,8.033375444324176e-14,2.1782477014886287e-09,2.0186609931903055e-12,2.3952011294467373e-08,0.00010371534757067739,1.3850021239625965e-07,2.6980169927383288e-08,1.5487099855450126e-08,8.1748842569933281e-09,6.5202199329819857e-08,1.4726704609663224e-07,3.9757257602514189e-05,1.8740237240252237e-08,1.184462633515461e-08,1.4562970637057699e-13,3.6192829011434526e-06,3.1264959471803438e-12,7.2913619797515924e-09,7.3431757477172848e-09,1.7658448831878413e-11,3.2678362528319562e-10,6.211779303666372e-08,5.323082801677097e-11,3.654273862630375e-11,1.3654039359049874e-10,3.3444803221998286e-17,3.8153576811297643e-10,1.1194167103305311e-10,2.2307076980309984e-18,1.2032576882001612e-13,1.2739258670107685e-18,3.4706077781117193e-13,1.1919768252346239e-09,2.130291344504597e-10,8.8928366383224019e-16,1.8592529081669869e-10,3.0793330838249543e-15,1.8792169882320435e-15,7.9878409189723244e-09,1.2704054162026818e-10,4.3895743032995078e-15,1.0694497464893076e-16,3.369460487796201e-14
8.197592792991106e-08,0.0022430593188164966,6.609639144898923e-12,1.8296734165035707e-08,1.9180957314289705e-11,1.1543315191885846e-07,8.1554653043360421e-06,6.8808258165037795e-06,2.3456745627536154e-25,1.2501669294863249e-26,1.5902182697002695e-19,6.4465896055909613e-13,5.7110738725982982e-18,6.9575487022547041e-12,3.7793627667578021e-12,2.4808532509254098e-19,1.5694862371697544e-17,1.1143018385683635e-14,4.2597645369080964e-15,1.7594912169136421e-22,2.4629135598711689e-13,5.9892437751900881e-21,2.472805026879777e-12,3.1306131526432451e-14,4.3739545829368143e-05,5.3957551928138637e-12,4.4373970167279613e-11,1.8302718328103374e-07,1.8134721365322226e-32,4.6534701567781313e-22,3.8150225260239271e-12,5.2952991765458269e-14,2.1540190607172871e-21,0.88129999999999997,0.0,0.0,0.0,0.0085681701672780421,0.10863593843768242,9.9999993030599308e-05,4.6165318634919701e-05,0.00038419395671528014,0.00024798672011458863,2.0174530618338821e-10,7.2863081418525659e-05,1.1519663852548548e-09,1.3200394416273639e-06,1.0174414631953049e-12,1.2447771306176377e-14,7.7476289697563642e-05,8.0274414342399378e-05,7.3807943151684566e-05,0.00018929400097517801,8.1194796592597109e-14,2.2017161195263359e-09,2.0394441454527616e-12,2.4208878174064833e-08,0.00010418626402542119,1.4049249527125585e-07,2.736925929864526e-08,1.5721019013631319e-08,8.3016868393042576e-09,6.6703505882749194e-08,1.4745346336228401e-07,4.0033965203546274e-05,1.8870504413055433e-08,1.1926961571791203e-08,1.4596881429379534e-13,3.6748433678514119e-06,3.2122277000771235e-12,7.3249440388507681e-09,7.5052641838184727e-09,1.7701626366073442e-11,3.2760749636503757e-10,6.2631271242481859e-08,5.3670380518903026e-11,3.6844489393346481e-11,1.3766804630719983e-10,3.3721015426640159e-17,3.8998711967713828e-10,1.1442243730948882e-10,2.2801429474911722e-18,1.2299110345355501e-13,1.3021576443453022e-18,3.553887728213795e-13,1.2206136149224699e-09,2.1503490292208819e-10,8.9764888909401347e-16,1.9138598720650162e-10,3.1697742944959801e-15,1.8968942203327522e-15,8.0915243355742467e-09,1.3067167267783231e-10,4.5149999352838907e-15,1.1000172502376357e-16,3.4657379566933367e-14
8.237235567860478e-08,0.002243058084084083,6.7326341296609149e-12,1.8445559679494506e-08,1.9236066936665253e-11,1.1681808639113008e-07,8.1830984313050695e-06,6.9689328907874882e-06,2.4341447354539032e-25,1.3241372085661791e-26,1.6330977761784444e-19,6.5835604895985378e-13,5.8555149859782915e-18,7.0473166872153634e-12,3.8781067012109371e-12,2.5660144333927218e-19,1.6197629987236195e-17,1.1371794540623199e-14,4.3869544511830752e-15,1.8298597147607238e-22,2.5291865635011478e-13,6.2738075662480024e-21,2.5224570346821855e-12,3.2360019847845294e-14,4.4072442385612017e-05,5.4388050735109476e-12,4.4959618220612273e-11,1.8645828397366383e-07,1.8940690352427566e-32,5.4063167183249467e-22,3.9132493319096878e-12,5.4737151825275643e-14,2.2127324861302463e-21,0.88129999999999997,0.0,0.0,0.0,0.0085624552059110452,0.10863493437512274,9.9999992940582542e-05,4.6357328620480867e-05,0.00038506129901309371,0.00024829207934331458,2.0219900152053072e-10,7.2952213701734628e-05,1.1512443880528021e-09,1.3230081054863269e-06,1.0186860836403701e-12,1.2475765355179499e-14,7.8266950676899886e-05,8.1130550071979967e-05,7.4137917944461272e-05,0.00019076623552285202,8.2059311624670574e-14,2.2252802385437058e-09,2.0602916108569443e-12,2.4466625856929908e-08,0.00010465688576698668,1.4249910860779411e-07,2.7761155231547864e-08,1.5956756626443634e-08,8.4295144862537115e-09,6.8229176006748455e-08,1.476364930180643e-07,4.0310599887724821e-05,1.9000734788318182e-08,1.2009273553899439e-08,1.4630513129750142e-13,3.7308935836551921e-06,3.2997862563634797e-12,7.3585050448314787e-09,7.669878137504868e-09,1.7744476602652284e-11,3.2842544670111538e-10,6.3145944442777801e-08,5.4110948937933388e-11,3.7146937581951629e-11,1.3879830603684626e-10,3.3997866204470258e-17,3.9857489211003012e-10,1.1694326036979738e-10,2.330376424951807e-18,1.2569946190930565e-13,1.3308452784908605e-18,3.6386593503455559e-13,1.2497640638960547e-09,2.1704958343544469e-10,9.0605116354277057e-16,1.9697666332921126e-10,3.2623682578020684e-15,1.9146497440634621e-15,8.1961815715438779e-09,1.3438879900933652e-10,4.6433946530521461e-15,1.1313086774279716e-16,3.5642945162204349e-14
8.27687834272985e-08,0.0022430568486561625,6.8576975017456709e-12,1.8594711783196904e-08,1.9290885777007771e-11,1.182095532152902e-07,8.2104548963492159e-06,7.0574994456657893e-06,2.5252938128920123e-25,1.3075999901101465e-26,1.6768385861689226e-19,6.7225208472858576e-13,6.0025569403700944e-18,7.1376173562163787e-12,3.978835013103587e-12,2.6535886701583006e-19,1.6714082076538782e-17,1.1603396824670709e-14,4.5169996440799664e-15,1.902572260987995e-22,2.5968395183534275e-13,6.5703388858711983e-21,2.5727726441195699e-12,3.3442936387646472e-14,4.4405748095928486e-05,5.4819159075627695e-12,4.5549539152859642e-11,1.8993174283586974e-07,1.9776823845861942e-32,6.1953523476327341e-22,4.013402639776339e-12,5.6570475801897648e-14,2.2726737965660848e-21,0.88129999999999997,0.0,0.0,0.0,0.0085567473692091181,0.10863392936129621,9.9999992850030464e-05,4.6549064045197461e-05,0.00038592102270249121,0.00024859181552531752,2.0264868666439503e-10,7.303969109950464e-05,1.1505233119800184e-09,1.3259505296758651e-06,1.0199075956877205e-12,1.2503511968087961e-14,7.9060008405974977e-05,8.1990113794648569e-05,7.4467653207296633e-05,0.00019224079501619206,8.2927272016145249e-14,2.2489393094094744e-09,2.0812025591618475e-12,2.4725243801318119e-08,0.00010512721316560635,1.4452000351168817e-07,2.8155848126914949e-08,1.6194307471019019e-08,8.5583645076114381e-09,6.9779412150018672e-08,1.4781616519764518e-07,4.0587153905096569e-05,1.9130924713644975e-08,1.2091559972946651e-08,1.4663867378157292e-13,3.787433695511366e-06,3.3891982347436766e-12,7.392045024168456e-09,7.8370380207338758e-09,1.778700144575794e-11,3.2923751050238625e-10,6.3661802769022524e-08,5.4552524787999715e-11,3.7450077366618309e-11,1.3993115100468681e-10,3.4275350221885506e-17,4.0730032224652463e-10,1.1950450324469173e-10,2.3814153646751746e-18,1.2845123425840634e-13,1.3599929008331219e-18,3.7249387178945994e-13,1.2794337184337643e-09,2.1907308256550627e-10,9.1449009614844558e-16,2.0269961627137608e-10,3.3571530186066681e-15,1.9324827331070037e-15,8.3018169213480973e-09,1.3819345487905715e-10,4.7748113879468464e-15,1.1633369437688544e-16,3.6651707968948695e-14
8.316521117599222e-08,0.0022430556125524687,6.9848554212946715e-12,1.8744187377419749e-08,1.9345354989911948e-11,1.1960750097238827e-07,8.2375362662570893e-06,7.1465217389510274e-06,2.6191807719066223e-25,1.3663179310110201e-26,1.7214518611709578e-19,6.8634835683082767e-13,6.1522249641823303e-18,7.2284483690588042e-12,4.081574334781933e-12,2.7436305827723064e-19,1.7244520615808135e-17,1.1837828302401381e-14,4.6499398018865049e-15,1.9776901199308976e-22,2.6658918193111191e-13,6.878527487956796e-21,2.6237552801964175e-12,3.4555488242777489e-14,4.4739455418928175e-05,5.5250866390495568e-12,4.6143733837673293e-11,1.9344775963710279e-07,2.0644025681666383e-32,7.0220818735396473e-22,4.1155069992855344e-12,5.845399164714472e-14,2.3338602007700655e-21,0.88129999999999997,0.0,0.0,0.0,0.0085510466448987209,0.10863292341456758,9.9999992758945447e-05,4.6740525274454077e-05,0.00038677317176115638,0.00024888597898541998,2.0309438483315225e-10,7.3125528468699386e-05,1.149803155434568e-09,1.3288668661161093e-06,1.0211062067948074e-12,1.2531012577485503e-14,7.9855431554050674e-05,8.2853078380660443e-05,7.4797149229909865e-05,0.00019371764721585401,8.3798650265845945e-14,2.2726925835069334e-09,2.1021761633069478e-12,2.4984721497104104e-08,0.00010559724659088984,1.4655513036132996e-07,2.85533282417462e-08,1.6433666215529541e-08,8.6882341468909763e-09,7.1354415949334319e-08,1.479925099029618e-07,4.0863619600372404e-05,1.9261070581460701e-08,1.2173818548729076e-08,1.4696945809626674e-13,3.8444638232662461e-06,3.4804904264871525e-12,7.425564003293268e-09,8.0067641789298315e-09,1.7829202795598443e-11,3.3004372192851437e-10,6.4178836410411573e-08,5.4995099633195287e-11,3.7753902956139979e-11,1.4106655956414154e-10,3.4553462176677624e-17,4.1616464521275757e-10,1.2210652845355336e-10,2.4332669907340366e-18,1.3124681003312706e-13,1.3896046369386785e-18,3.8127419141071874e-13,1.3096281283362996e-09,2.2110530659673165e-10,9.2296529468464807e-16,2.0855716699543298e-10,3.454167017211299e-15,1.950392358618158e-15,8.4084346342551468e-09,1.4208719099666805e-10,4.9093036376013426e-15,1.1961151034090975e-16,3.7684078639239836e-14
8.356163892468594e-08,0.0022430543757927406,7.1141341830951018e-12,1.8893983658400144e-08,1.9399525742089948e-11,1.2101187828284961e-07,8.26434413022807e-06,7.2359960241964276e-06,2.7158657997802823e-25,1.3599981869809411e-26,1.766948839313982e-19,7.0064614490024214e-13,6.3045430907982812e-18,7.3198073776881154e-12,4.1863514395836662e-12,2.8361957853770712e-19,1.7789252366857166e-17,1.2075091699739121e-14,4.7858146946506138e-15,2.0552756613940863e-22,2.7363629725391417e-13,7.1994287671591103e-21,2.6754083301965514e-12,3.5698290618433004e-14,4.5073556880673919e-05,5.568316220282873e-12,4.6742203032041193e-11,1.9700653217254067e-07,2.1543217716483556e-32,7.8880403700715763e-22,4.2195870605852422e-12,6.0388740974201448e-14,2.3963090073436582e-21,0.88129999999999997,0.0,0.0,0.0,0.0085453530206001001,0.10863191655322831,9.9999992667329849e-05,4.6931712673075673e-05,0.00038761779012301637,0.00024917461982190778,2.0353611922153961e-10,7.3209740598810803e-05,1.1490839168002865e-09,1.3317572665738963e-06,1.0222821234783195e-12,1.2558268614510328e-14,8.065318891517238e-05,8.3719416724281482e-05,7.5126406301525355e-05,0.00019519676011393874,8.4673418898239887e-14,2.2965393128306597e-09,2.1232115994966044e-12,2.5245048467014462e-08,0.00010606698641181759,1.4860443882499238e-07,2.8953585692626311e-08,1.6674827421417632e-08,8.8191205826202784e-09,7.2954388210245208e-08,1.4816555700180118e-07,4.1139989412530767e-05,1.9391168828820718e-08,1.2256047029251822e-08,1.4729750058704773e-13,3.9019840598780809e-06,3.5736897944969828e-12,7.4590620085938216e-09,8.1790768892956307e-09,1.7871082550880086e-11,3.3084411510328146e-10,6.4697035613903204e-08,5.5438665087597596e-11,3.8058408593623977e-11,1.4220451019687492e-10,3.4832196798051108e-17,4.2516909430751204e-10,1.2474969796980685e-10,2.4859385163216451e-18,1.3408657818946408e-13,1.419684606160988e-18,3.9020850304498997e-13,1.3403528463609846e-09,2.2314616155860812e-10,9.3147636587735568e-16,2.1455166037869264e-10,3.5534490900012365e-15,1.9683777895378678e-15,8.5160389141275425e-09,1.460715745564441e-10,5.0469254672731683e-15,1.2296563492678089e-16,3.8740472182288127e-14
8.395806667337966e-08,0.0022430531383967516,7.2455601925479608e-12,1.9044097601986305e-08,1.9453354934085789e-11,1.2242263381491899e-07,8.290880099610474e-06,7.3259185515505465e-06,2.8154093262122218e-25,1.411011831388767e-26,1.8133408369049486e-19,7.1514671922544332e-13,6.4595363225380473e-18,7.4116920267145841e-12,4.293193240546146e-12,2.9313408929793417e-19,1.8348588916372472e-17,1.2315189407413486e-14,4.9246641704611553e-15,2.1353923710460318e-22,2.8082725944438604e-13,7.5329219980083672e-21,2.7277351436112599e-12,3.6871966821643779e-14,4.5408045074446504e-05,5.611603613403098e-12,4.7344947377525219e-11,2.0060825626012267e-07,2.2475342423071434e-32,8.7948354372621806e-22,4.3256675727109242e-12,6.237577911444046e-14,2.4600376239449474e-21,0.88129999999999997,0.0,0.0,0.0,0.0085396664838318839,0.10863090879549389,9.9999992575186108e-05,4.7122626605324648e-05,0.00038845492167288243,0.00024945778790281371,2.0397391299803314e-10,7.3292342210870646e-05,1.1483655944473935e-09,1.3346218826442868e-06,1.0234355512989856e-12,1.2585281508680825e-14,8.1453249411168321e-05,8.4589101747180003e-05,7.545542471086835e-05,0.00019667810193343255,8.5551550466867054e-14,2.3204787500812451e-09,2.1443080472797962e-12,2.5506214267809632e-08,0.00010653643299673513,1.506678778786306e-07,2.9356610459234706e-08,1.6917785545706516e-08,8.9510209296631983e-09,7.4579528888223013e-08,1.4833533622556309e-07,4.1416255874337714e-05,1.9521215937182746e-08,1.2338243190584704e-08,1.4762281755451979e-13,3.9599944716630813e-06,3.6688234722360944e-12,7.4925390664139293e-09,8.3539963592013532e-09,1.7912642606366748e-11,3.3163872409298179e-10,6.5216390684173041e-08,5.5883212815228891e-11,3.8363588556464522e-11,1.4334498151269641e-10,3.5111548846598832e-17,4.3431490089323247e-10,1.2743437318845961e-10,2.5394371431048981e-18,1.3697092707276389e-13,1.4502369212709672e-18,3.992984164969278e-13,1.3716134276549057e-09,2.2519555324670307e-10,9.4002291549268989e-16,2.2068546523083512e-10,3.6550384697352896e-15,1.986438192778725e-15,8.6246339192583415e-09,1.5014818926183955e-10,5.1877315106677172e-15,1.2639740132412987e-16,3.9821307970763514e-14
8.435449442207338e-08,0.0022430519003842613,7.3791600030972932e-12,1.9194526670557622e-08,1.9506928310374977e-11,1.2383971629685898e-07,8.3171458073225893e-06,7.4162855684294006e-06,2.9178729707153217e-25,1.342033858163693e-26,1.8606392542604403e-19,7.2985134004587313e-13,6.6172278355568636e-18,7.5040999538490667e-12,4.4021267977647953e-12,3.0291236177783647e-19,1.8922846924271855e-17,1.2558123463012446e-14,5.0665281545895977e-15,2.2181048998986193e-22,2.8816404175185331e-13,7.8810579150084772e-21,2.7807390300658798e-12,3.8077148863693042e-14,4.5742912664721877e-05,5.6549477893321006e-12,4.7951967394203601e-11,2.0425312561284578e-07,2.3441360136136415e-32,9.7441712457940278e-22,4.4337733880202808e-12,6.4416176042932712e-14,2.5250635627217248e-21,0.88129999999999997,0.0,0.0,0.0,0.0085339870220082666,0.10862990015949824,9.9999992482516624e-05,4.7313267434862097e-05,0.00038928461023892715,0.00024973553284740022,2.0440778930091976e-10,7.3373347951986997e-05,1.1476481867321114e-09,1.3374608657248376e-06,1.0245666947852828e-12,1.2612052687652937e-14,8.2255582102926629e-05,8.5462106403748689e-05,7.5784204746128246e-05,0.00019816164114219901,8.6433017559684617e-14,2.3445101488130432e-09,2.1654646898468069e-12,2.576820849375406e-08,0.00010700558671330657,1.5274539578034788e-07,2.9762392379375686e-08,1.7162534937013059e-08,9.0839322366940136e-09,7.6230037015882996e-08,1.4850187715822149e-07,4.1692411617745666e-05,1.9651208434974704e-08,1.2420404838485231e-08,1.4794542529208447e-13,4.0184950968697908e-06,3.7659187732678966e-12,7.5259952030499994e-09,8.5315427200907477e-09,1.795388485515641e-11,3.3242758292593395e-10,6.573689198724418e-08,5.6328734533188455e-11,3.8669437158492896e-11,1.4448795225759587e-10,3.5391513116270292e-17,4.4360329416157593e-10,1.3016091485692767e-10,2.593770059845871e-18,1.399002443437799e-13,1.4812656876697719e-18,4.0854554208409491e-13,1.4034154292602673e-09,2.2725338718114238e-10,9.4860454816233239e-16,2.2696097582494129e-10,3.7589748109030946e-15,2.0045727328560485e-15,8.7342237592988468e-09,1.5431863639612509e-10,5.3317770074530472e-15,1.2990815752158884e-16,4.0927010028761027e-14
8.47509221707671e-08,0.0022430506617751077,7.514960229877438e-12,1.9345267521087381e-08,1.95600830279804e-11,1.252630745122319e-07,8.3431429040236953e-06,7.5070933209417109e-06,3.0233184185125054e-25,1.4733951508858282e-26,1.9088555622702182e-19,7.4476125965276696e-13,6.777644189127551e-18,7.5970287910754988e-12,4.5131792874139009e-12,3.1296025425271553e-19,1.9512347402677982e-17,1.2803895628870858e-14,5.211446626948584e-15,2.3034789302892398e-22,2.9564862656613565e-13,8.2418254194035451e-21,2.8344232665800452e-12,3.9314475637851169e-14,4.6078152372491721e-05,5.6983477279714353e-12,4.8563263506355738e-11,2.0794133226420491e-07,2.4442254528313946e-32,1.0737780620261493e-21,4.5439294398438915e-12,6.6511013463064304e-14,2.5914044183130792e-21,0.88129999999999997,0.0,0.0,0.0,0.0085283146224651163,0.1086288906633073,9.9999992389323769e-05,4.7503635524867916e-05,0.00039010689959855242,0.00025000790407365091,2.0483777124119294e-10,7.3452772409421052e-05,1.1469316920001618e-09,1.3402743670346017e-06,1.0256757576300015e-12,1.2638583577399354e-14,8.3060156164648874e-05,8.6338403677597194e-05,7.6112746695064306e-05,0.00019964734640258992,8.731779279565876e-14,2.3686327633395327e-09,2.1866807133557871e-12,2.6031020769904777e-08,0.00010747444792864889,1.5483694023669117e-07,3.0170921181489532e-08,1.7409069859480887e-08,9.2178515007490857e-09,7.7906110869418875e-08,1.4866520926451333e-07,4.1968449353253346e-05,1.9781142887732082e-08,1.2502529802165136e-08,1.4826534002423256e-13,4.0774859516557262e-06,3.8650031537429902e-12,7.5594304447603559e-09,8.7117360412599136e-09,1.799481118455256e-11,3.3321072555074037e-10,6.6258529937944964e-08,5.6775222000773767e-11,3.8975948742509311e-11,1.4563340128583801e-10,3.5672084427536346e-17,4.5303550146677949e-10,1.3292968317339456e-10,2.6489444443618584e-18,1.4287491708382392e-13,1.5127750045081456e-18,4.1795149040035877e-13,1.435764409272798e-09,2.2931956899255043e-10,9.5722086900200205e-16,2.3338060672818154e-10,3.8652981041097747e-15,2.0227805753079898e-15,8.8448125051002986e-09,1.5858453126409604e-10,5.4791176775503063e-15,1.3349926331135844e-16,4.2058006066852906e-14
8.514734991946081e-08,0.0022430494225890336,7.6529876413217896e-12,1.9496317465161642e-08,1.9612980591504169e-11,1.2669265732137572e-07,8.3688730600782613e-06,7.5983380540435027e-06,3.1318092540587624e-25,1.4379814945703466e-26,1.9580013208477514e-19,7.5987771998151167e-13,6.9408083376284153e-18,7.6904761643983484e-12,4.6263780326677357e-12,3.2328374091121047e-19,2.0117416616729282e-17,1.305250731515292e-14,5.3594596349350931e-15,2.3915813510790693e-22,3.0328300787654088e-13,8.6170230457770112e-21,2.8887910889561558e-12,4.0584594974381346e-14,4.641375699067673e-05,5.741802417085423e-12,4.9178836016928069e-11,2.1167306610278239e-07,2.5479026486660454e-32,1.1777384623711882e-21,4.6561607634435601e-12,6.8661388075595149e-14,2.6590778900436125e-21,0.88129999999999997,0.0,0.0,0.0,0.0085226492724398261,0.10862788032490094,9.9999992295610009e-05,4.7693731237905316e-05,0.00039092183346238761,0.00025027495073955824,2.0526388189451392e-10,7.3530630093136842e-05,1.1462161085840637e-09,1.3430625375614342e-06,1.0267629424465744e-12,1.2664875601712607e-14,8.3866940917679165e-05,8.7217966592146481e-05,7.6441050844882797e-05,0.00020113518662482225,8.8205848835212744e-14,2.3928458490245712e-09,2.2079553078199461e-12,2.629464076165504e-08,0.00010794301700917583,1.5694245825817056e-07,3.0582186456631361e-08,1.7657384471516084e-08,9.3527756541130959e-09,7.9607947751090373e-08,1.4882536185506605e-07,4.2244361891265541e-05,1.9911015908429621e-08,1.2584615940819811e-08,1.4858257799699598e-13,4.1369670241240719e-06,3.9661042508419813e-12,7.5928448177543126e-09,8.8945963117512205e-09,1.8035423481704902e-11,3.3398818588487422e-10,6.6781295013407995e-08,5.7222667031312533e-11,3.9283117688405415e-11,1.467813075902926e-10,3.5953257634818334e-17,4.6261274770336572e-10,1.3574103760615631e-10,2.7049674599253895e-18,1.4589533159850122e-13,1.5447689626305207e-18,4.2751787224140902e-13,1.4686659266123336e-09,2.3139400396747513e-10,9.6587148169919927e-16,2.3994679842880832e-10,3.9740487692715187e-15,2.0410608826546612e-15,8.9564041778313932e-09,1.629475070916556e-10,5.6298098613293512e-15,1.3717209357194535e-16,4.3214728558213937e-14
