Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663)
3.7319726344967516e-16,0.001738649112177732,1.994325064062408e-31,9.1139907795382328e-27,2.0607748546105069e-21,1.9943188470594105e-31,4.6736653887993073e-20,2.4265504666833291e-32,1.1786947348458687e-56,3.6603052195717737e-45,5.4943776452203424e-48,1.7784228448371812e-44,3.4287668161627659e-38,3.9447319781816023e-25,3.6929500353250159e-38,1.6466426591826893e-55,5.8445107044815416e-51,9.1366972494818537e-40,3.2688062478276986e-52,5.2649030557323221e-76,2.8983009590413308e-48,6.6069059020076832e-66,2.9184943164956485e-39,7.3114046973218459e-58,5.9233574527916905e-30,2.7004923826576124e-45,3.7910868354273965e-48,2.2899554667471228e-39,5.2458269497827027e-72,2.1490372779668349e-78,7.5924287617556256e-47,2.073651209078021e-59,1.0525955783591454e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999994443901,0.108803,0.0001,2.4278135567055354e-14,2.6185032354519294e-13,2.6185036560890532e-13,1.954151944327333e-19,3.7553909735927233e-19,7.6283416126747245e-15,2.7097510943829486e-19,5.3192595739811456e-27,3.6068629324246898e-27,2.7308561752535142e-31,1.2370669249467261e-23,1.2153035180934145e-18,2.9998892238156729e-22,1.0024608336914299e-31,3.4728575096376742e-35,2.6400451583327616e-37,1.0684960893592824e-40,1.1963809146835496e-18,5.7345113862793528e-48,1.4801690501375719e-54,1.0682438219150731e-56,9.4876199685820862e-64,2.9666234352609451e-61,1.5181231623721092e-23,5.9233519641219663e-30,4.9021015992917244e-36,5.8948662199843395e-37
7.467187643132945e-16,0.0017386491121777314,7.9824738051905368e-31,3.6479593519739282e-26,4.1233241291505611e-21,7.9824460898329733e-31,9.3563433961922681e-20,9.7170505911830362e-32,4.7178467614490032e-56,5.3446059595394526e-45,2.1991829648875662e-47,8.1467983542584924e-44,6.8605082989736079e-38,7.8928916782616957e-25,1.4781425148113963e-37,1.3183153736789677e-54,4.6791619173750258e-50,3.6570601886382379e-39,2.6170750478995866e-51,1.6857797536513726e-74,4.6398945796019827e-47,4.02835117863216e-65,2.3359649017223361e-38,9.8623924069451188e-57,4.7422804222718546e-29,4.324299737423003e-44,1.517781318715502e-47,1.8333484881315128e-38,4.1998458606902511e-71,2.6708065730746267e-77,1.2154731177932317e-45,6.639635117542328e-58,6.7451522655082771e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899999988882967,0.108803,0.0001,4.8577364206118861e-14,5.239274738983149e-13,5.2392747754144834e-13,5.1992057715751604e-19,1.5031320042478678e-18,1.5258372407979387e-14,1.0845023487818115e-18,2.8037303599026763e-26,1.6179465173433917e-26,2.1863586544614714e-30,4.9514861650722933e-23,4.8630322138597431e-18,1.2007361258041632e-21,7.808411132944414e-31,2.7803935470604973e-34,2.1127846413502044e-36,1.7103146328695917e-39,4.7873134912770807e-18,1.8358781541963826e-46,9.477545129134975e-53,6.8399822874337764e-55,1.2149976929455622e-61,1.8997348094800321e-59,6.0764391150976995e-23,4.7422716370896435e-29,7.8436990061673413e-35,9.4381917387827056e-36
1.4937617660405329e-15,0.0017386491121777314,3.1940149337670196e-30,1.4596491989331289e-25,8.2483746541392561e-21,3.1939968763371126e-30,1.873656208059646e-19,3.8917072082846322e-31,1.8877500755588009e-55,6.5728427043627487e-45,8.7995966748463064e-47,3.5644485307712348e-43,1.3723978421069538e-37,1.5789212580823658e-24,5.9144962287050078e-37,1.055052989491601e-53,3.744751052348234e-49,1.463300587162065e-38,2.0945234073038125e-50,5.3941610143060506e-73,7.4231321568893673e-46,2.0598235737448951e-64,1.8685140349245575e-37,2.2990164100883002e-55,3.7952540975560816e-28,6.921674771666896e-43,6.0845986020373124e-47,1.4672258159278264e-37,3.3611444858900642e-70,2.7787319536700982e-76,1.9445738297490832e-44,2.1245325120701514e-56,4.3196231641752792e-72,0.88129999999999997,0.0,0.0,0.0,0.00988999999777611,0.108803,0.0001,9.717582145898988e-14,1.0480800859550237e-12,1.0480794449794709e-12,1.2303564463313832e-18,6.0144614161895256e-18,3.0503628810697452e-14,4.3385890783051308e-18,1.3265156457456006e-25,6.8752140131160363e-26,1.7497725987289438e-29,1.9812355958078075e-22,1.9447675865506446e-17,4.8044990636753196e-21,5.9271438594876468e-30,2.2251538356761824e-33,1.6895001357145055e-35,2.7354708447485214e-38,1.9144870309508602e-17,5.8727430316565799e-45,6.0635699946821516e-51,4.3761036676215955e-53,1.5546793808700662e-59,1.2156751239241914e-57,2.4313592343456084e-22,3.795240053406191e-28,1.2535700966624169e-33,1.5103174455581118e-34
2.98784776949501e-15,0.001738649112177732,1.2778034109506498e-29,5.8394695666418218e-25,1.6498283612703582e-20,1.2777896716577813e-29,3.7556449716494594e-19,1.5598339856184642e-30,7.552204271964454e-55,7.345918859353785e-45,3.5204118650992652e-46,1.6951873273519311e-42,2.7450867291350676e-37,3.1581860400021574e-24,2.3661843854670468e-36,8.4420273571847064e-53,2.9963688816879972e-48,5.854156454198647e-38,1.6760457556121208e-49,1.7248306263412338e-71,1.1867536542011692e-44,9.4681172655927683e-64,1.493548616677772e-36,6.9050284014085612e-54,3.0367614808503394e-27,1.1076865941662962e-41,2.4710443631231586e-46,1.1739885384150576e-36,2.6894124673277295e-69,2.5870324364164178e-75,3.1088360576931075e-43,6.7932580510291672e-55,2.7654194282374041e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999955517418,0.10880299999999996,0.0001,1.9437273586370806e-13,2.0963787713181441e-12,2.0963743542759353e-12,2.6854473379644956e-18,2.4061565962253286e-17,6.0935035664163031e-14,1.7350524962374982e-17,5.8207624376735547e-25,2.8356855512419895e-25,1.4001178567780859e-28,7.9262037293800259e-22,7.7717187769739755e-17,1.9221054094923372e-20,4.2974997768960517e-29,1.7804519410437464e-32,1.3496700159790938e-34,4.3707899144391639e-37,7.6507110205528058e-17,1.8767746603854422e-43,3.8755727221424432e-49,2.7970181069051167e-51,1.9873841877354374e-57,7.773363817662792e-56,9.7269568977419537e-22,3.0367390670207976e-27,1.9999627934768095e-32,2.4156951679803058e-33
5.976019776403964e-15,0.0017386491121777314,5.11154715670971e-29,2.3359157720130991e-24,3.2997333203807027e-20,5.1114381913494422e-29,7.5434022773958854e-19,6.2630304166734689e-30,3.0211073637478838e-54,7.7913678660917679e-45,1.4082795169004757e-45,1.0797583402111309e-41,5.4904439537808418e-37,6.3167180130460079e-24,9.4655159737711406e-36,6.7542638833988973e-52,2.3973212440316194e-47,2.3418541745650754e-37,1.3411380111606185e-48,5.509420204765867e-70,1.8952045155336826e-43,4.0899734028888635e-63,1.1924851171893463e-35,2.1848085082369752e-52,2.4296103722986323e-26,1.7724573475872955e-40,1.1063071412991996e-45,9.3925644031569103e-36,2.1517121890376456e-68,2.2539781456703371e-74,4.9647035646771872e-42,2.1698108456303879e-53,1.7701285683109126e-68,0.88129999999999997,0.0,0.0,0.0,0.009889999991103007,0.10880299999999983,0.0001,3.8876656426904903e-13,4.1929501485900778e-12,4.1929280715798958e-12,5.6058430850964917e-18,9.6252528634793853e-17,1.2156234040622709e-13,6.9354562217731677e-17,2.4434169110547467e-24,1.151303112139824e-24,1.1202549283592014e-27,3.1707171005408145e-21,3.1020669611464712e-16,7.6889923252536329e-20,2.8908085790874243e-28,1.4244823369587838e-31,1.0763556971811346e-33,6.9721410683065976e-36,3.0537669423711584e-16,5.9878441227035846e-42,2.4730605104472483e-47,1.7848202796046772e-49,2.536393099507133e-55,4.9645002922531297e-54,3.8910488216127738e-21,2.4295747047815078e-26,3.1807372096587687e-31,3.8613375317132403e-32
8.964191783312918e-15,0.0017386491121777312,1.0862177099584167e-28,4.9638485367888486e-24,4.9495614508512769e-20,1.0861865697276066e-28,1.1354939033690231e-18,1.3343449149197601e-29,6.4199775066707116e-54,7.8169749275908608e-45,2.9926659194257801e-45,3.1226828614413245e-41,8.2357806291700044e-37,9.4752523988694542e-24,2.0114717240273993e-35,1.9313445754700223e-51,6.8550051771919874e-47,4.9765607244001279e-37,3.8352417382997045e-48,2.5134919312066659e-69,6.9690678334485988e-43,8.9049605612578109e-63,3.4058019727045055e-35,9.9595654923708256e-52,6.9472881300104342e-26,6.5239300844673994e-40,2.6795711687931113e-45,2.6857133150180497e-35,6.1526660417774874e-68,6.5987269165320474e-74,1.8256264968791245e-41,9.8988903658453381e-53,9.8718178719874776e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999866542774,0.10880299999999965,0.0001,5.8316039227029469e-13,6.2894955767277667e-12,6.2894456886242115e-12,8.5269700667966741e-18,2.0453921561041358e-16,1.8195504748644981e-13,1.4730392764196605e-16,5.2673292428022891e-24,2.4565520540557536e-24,3.2034150428519538e-27,6.7379024370713501e-21,6.581980180072131e-16,1.6339419458161771e-19,7.5261281672274503e-28,4.0732048811823885e-31,3.0720793141433053e-33,2.5624175756876261e-35,6.4794969745101121e-16,2.7304730443578223e-41,1.3573547847099579e-46,9.7961009846257528e-49,1.6348470468248668e-54,2.7256477320464601e-53,8.2686023468450578e-21,6.9471571966451092e-26,1.1673153070908527e-30,1.4205240487460923e-31
1.1952363790221871e-14,0.0017386491121777307,1.8529639529668729e-28,8.4677044607151411e-24,6.5993127566448092e-20,1.8528982629190291e-28,1.5190254912719632e-18,2.2816448971009558e-29,1.0951817966289053e-53,8.2118647525146495e-45,5.1052005816089178e-45,6.950568259105611e-41,1.0981096755456393e-36,1.2633789201048452e-23,3.4313797425012194e-35,4.0738203586071164e-51,1.4459381763244926e-46,8.4895359608908133e-37,8.0905156963303916e-48,7.4868742048511635e-69,1.7659955233134573e-42,1.5381688282718148e-62,7.1761975124303e-35,2.9656650521574216e-51,1.4653947802900631e-25,1.6546231972789593e-39,5.3547754894469878e-45,5.664949975703753e-35,1.2977861027101839e-67,1.4104534156571781e-73,4.6262258987580934e-41,2.9484867163319115e-52,3.7223434216382795e-67,0.88129999999999997,0.0,0.0,0.0,0.009889999982205553,0.10880299999999939,0.0001,7.7755421986744514e-13,8.3860150912317173e-12,8.3859272064381737e-12,1.1448118390282911e-17,3.4892059764122715e-16,2.4211406468156572e-13,2.5116383063953414e-16,9.05379249336873e-24,4.198728711719216e-24,6.7572838953166536e-27,1.1494161924217866e-20,1.1212442185931164e-15,2.7873351164678562e-19,1.4652696767266031e-27,8.5916396132349059e-31,6.4691166980204432e-33,6.4901208746192772e-35,1.1037861438923393e-15,8.1296336977723012e-41,4.6623805136370126e-46,3.364865472661151e-48,6.3791611993359065e-54,9.3671155920123519e-53,1.4105323060906399e-20,1.4653616522285072e-25,2.9527663047086171e-30,3.6011161461303507e-31
1.792870780403978e-14,0.0017386491121777297,3.8363086283979373e-28,1.7531027809645984e-23,9.8986350777109074e-20,3.8361291428161243e-28,2.2916693799876964e-18,4.7425797866697948e-29,2.2674472080468274e-53,1.8534262991326029e-44,1.0569802378657212e-44,2.1450468378902083e-40,1.6471680781020304e-36,1.895086848754021e-23,7.1043341276488683e-35,1.1127022225602027e-50,3.949358044256214e-46,1.7576731341024868e-36,2.2102696797167825e-47,3.2734099156341742e-68,6.1668226345061779e-42,3.2022111670293027e-62,1.9565647439667768e-34,1.2962522385917891e-50,4.0024607378891039e-25,5.7863291718368603e-39,1.5313475390446589e-44,1.5472614074464285e-34,3.5446742047721292e-67,3.8971358892523112e-73,1.6154692358216009e-40,1.2890385155199736e-51,2.7040998399778699e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999733081164,0.10880299999999875,0.0001,1.1663418741133596e-12,1.2578993410391522e-11,1.257880552257541e-11,1.7290340539533842e-17,7.2239220846416521e-16,3.618864454267361e-13,5.195863428605257e-16,1.8885682902940825e-23,8.7067078278932881e-24,1.8458171241758273e-26,2.3797320499813263e-20,2.3159837367478151e-15,5.7708512888526759e-19,3.5382755839307298e-27,2.3466551767942306e-30,1.7620118736130064e-32,2.2644754528028599e-34,2.2799232457624987e-15,3.5516234885163818e-40,2.5032869360177638e-45,1.8066366910903021e-47,4.1430320324553443e-53,5.038515855660958e-52,2.9203237550270707e-20,4.0023453548667202e-25,1.0280147376987838e-29,1.258350523965707e-30
2.3905051817857688e-14,0.0017386491121777281,6.5244963624187475e-28,2.9815094199402413e-23,1.319767491995797e-19,6.5241206936491778e-28,3.0730574282079216e-18,8.0962060846854123e-29,3.8563357480765207e-53,-1.0402499707484487e-43,1.7976595801193177e-44,5.0282512643345895e-40,2.1962189241482322e-36,2.5267956689547988e-23,1.2082715617151634e-34,2.3281644420835544e-50,8.2634410798073893e-46,2.9893639472104246e-36,4.6255500515625342e-47,9.5286025068653566e-68,1.5390728633517806e-41,5.7780124873010967e-62,4.0873313018649086e-34,3.7727693285516341e-50,8.3744762263146692e-25,1.4458475457218095e-38,3.5771710682953351e-44,3.2373524939762597e-34,7.4166466736458826e-67,8.3453827904031599e-73,4.0317761606851381e-40,3.7520862616902655e-51,9.9431489129569014e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999644107041,0.10880299999999786,0.0001,1.5551295268732729e-12,1.6771876724425576e-11,1.6771551097517613e-11,2.3132426536966489e-17,1.2285883367950871e-15,4.8080695529341894e-13,8.8300280990722714e-16,3.2256990014704327e-23,1.4816563847596926e-23,3.8624177163743457e-26,4.04730093302526e-20,3.9301333651748053e-15,9.8147053945948297e-19,6.6726269543252893e-27,4.9099893956859791e-30,3.6776316130384608e-32,5.6476913185822658e-34,3.8689401294940555e-15,1.0332240661384113e-39,8.3326527451774513e-45,6.0137258315771544e-47,1.5537949070116783e-52,1.6788747342195219e-51,4.9666754405148556e-20,8.374188875887705e-25,2.5593201110574331e-29,3.1422503341998036e-30
2.9881395831675595e-14,0.0017386491121777262,9.9678371952760211e-28,4.5549684102640781e-23,1.6496412132814402e-19,9.9671531114133201e-28,3.8638140000916599e-18,1.2416576062885492e-28,5.8915976243102184e-53,1.6369458360953209e-42,2.746431025697076e-44,1.022316649901335e-39,2.7452616740363436e-36,3.1585054467810514e-23,1.8459778790761929e-34,4.2383590385539904e-50,1.5043356542010485e-45,4.5670958596449101e-36,8.4223491555787657e-47,2.3113974122560259e-67,3.2613340233632932e-41,4.6843808917815495e-62,7.4288848545044764e-34,9.1504498490102261e-50,1.5245355254149541e-24,3.0675190072852215e-38,7.568687554477703e-44,5.893394802655864e-34,1.3501691912363892e-66,1.3469137767161134e-72,8.5434348200809103e-40,9.1011090063913425e-51,2.9587234354065914e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999555133074,0.10880299999999675,0.0001,1.9439171780410423e-12,2.0964658478745703e-11,2.0964154456630147e-11,2.8974376613591895e-17,1.8769824263139728e-15,5.9882073573851009e-13,1.3479670121963217e-15,4.9420345776282943e-23,2.2638812745222721e-23,7.0320228173617313e-26,6.1833455971879812e-20,5.990702158750769e-15,1.4994612139725669e-18,1.1008217104336879e-26,8.938428445224898e-30,6.6782087543350158e-32,1.1959390257467384e-33,5.8974253117248429e-15,2.504801705837575e-39,2.2784327010852643e-44,1.6443592159822977e-46,4.7343327501185112e-52,4.5959998305901448e-51,7.5878909020311327e-20,1.5244747665193184e-24,5.4097380318197559e-29,6.6622582382792509e-30
4.183408385931141e-14,0.0017386491121777208,1.9167169294907209e-27,8.7585329165696401e-23,2.3092959840434141e-19,1.9165362284942221e-27,5.4740197121273706e-18,2.4087990737225083e-28,1.1329221630852042e-52,8.4502440481001587e-45,5.2813223585702191e-44,3.5522306208236887e-39,3.8433223774815342e-36,4.4219279516794257e-23,3.5497896878470088e-34,1.1190612617509167e-49,3.9719164270711132e-45,8.7824223202096916e-36,2.2248527774512295e-46,1.1914619174323958e-66,1.1901119913938744e-40,1.1541819433008969e-61,1.9528767409194988e-33,4.7157084681393978e-49,4.025151207229371e-24,1.1238278780723431e-37,3.2995561688316519e-43,1.5559596035833321e-33,3.5647968107131802e-66,3.170525386264619e-72,3.1176334523219036e-39,4.6905293398122447e-50,2.4479132438228013e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999377185799,0.10880299999999375,0.0001,2.7214924755001468e-12,2.9349912490965635e-11,2.934892564081116e-11,4.065783937598568e-17,3.6092499236181863e-15,8.3211123721787293e-13,2.5873551704646351e-15,9.5360154808664653e-23,4.350171031040182e-23,1.857061567097539e-25,1.1890224412753464e-19,1.1459403578992435e-14,2.8833783733971367e-18,2.3503149098751284e-26,2.3599771738218512e-29,1.7512626854191767e-31,4.3544929301357037e-33,1.1280977577561558e-14,1.2881326236111029e-38,1.6919128949849548e-43,1.221066166321836e-45,5.2084998459196948e-51,3.4280088047876133e-50,1.4590872378336443e-19,4.0249310226412378e-24,1.9583041512394279e-28,2.4356126005513487e-29
6.573945991458304e-14,0.0017386491121777054,4.6758470917824801e-27,2.1365344517135279e-22,3.6282372078751547e-19,4.6751480308976546e-27,8.8084910583427785e-18,5.9877684570376531e-28,2.7639092697381553e-52,8.2925114012673672e-45,1.2884912760535853e-43,2.1524397357816543e-38,6.0393452096517355e-36,6.9487847789058844e-23,8.6606066768137735e-34,4.3272716123405761e-49,1.5358847286970424e-44,2.1426614336150631e-35,8.611953320995962e-46,1.2763366035174962e-65,7.4756506116675713e-40,3.1718834533653936e-61,7.476554138456316e-33,5.0496340656325542e-48,1.5563819837166595e-23,7.1266433151571293e-37,3.261764845835267e-42,6.0159626243706995e-33,1.3783934154386471e-65,1.2322168808656931e-71,1.958331460489542e-38,5.023031336041659e-49,4.420548190659653e-63,0.88129999999999997,0.0,0.0,0.0,0.009889999902129366,0.10880299999998483,0.0001,4.2766430510319397e-12,4.6119198933797208e-11,4.6116736793956568e-11,6.4023064323735781e-17,8.804782582194046e-15,1.2880339278276959e-12,6.2875672919179743e-15,2.3340096519715896e-22,1.0582449825596191e-22,7.1840656567899888e-25,2.9007672416346379e-19,2.7644319918376169e-14,7.0343533725852763e-18,6.3721201406558807e-26,9.1252846721145156e-29,6.6679612115879967e-31,2.7208973507380543e-32,2.7213890410899077e-14,1.3721446150814734e-37,3.1896335591450888e-42,2.3019918996426374e-44,1.7964774400969575e-49,6.5087723320514613e-49,3.5595109066504798e-19,1.5562459064048176e-23,1.2071185081424002e-27,1.5366208758539089e-28
8.964483596985467e-14,0.001738649112177683,8.6615277716018527e-27,3.9575116894030254e-22,4.9466870582965627e-19,8.6597925758336644e-27,1.2295161678049487e-17,1.1281962310966623e-27,5.1200906354895888e-52,-1.5605128704341396e-42,2.3869827879366662e-43,6.8976676976154243e-38,8.2352365012567384e-36,9.4756575021561409e-23,1.6044432891926833e-33,1.0739256206257213e-48,3.8116870033344537e-44,3.9693712822997097e-35,2.1390711661839623e-45,5.3005306140567419e-65,2.4196613913484291e-39,8.8967973258965198e-61,1.840776336579931e-32,2.096549629471274e-47,3.8623813487983519e-23,2.3216069949318175e-36,1.3409196720336429e-41,1.4928710969736849e-32,3.4207053956913733e-65,3.8685523692181809e-71,6.3385772631635601e-38,2.085584125751802e-48,2.3178407791852705e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998665404731,0.10880299999997198,0.0001,5.8317936006929889e-12,6.2886867117869188e-11,6.2882238036621567e-11,8.7386034210300228e-17,1.630993541744797e-14,1.730030304903769e-12,1.1605843592937669e-14,4.3303332098608328e-22,1.9543259759236425e-22,1.7835404624861463e-24,5.3736085484307137e-19,5.0685717440427428e-14,1.3030979458456812e-17,1.2418278789571403e-25,2.2645876390537372e-28,1.6345502238417332e-30,8.7755445125961746e-32,4.989652717101751e-14,5.6800429306251664e-37,1.6511761924046362e-41,1.1916735182152335e-43,1.1339039343693192e-48,3.3826380587407624e-48,6.5937235332301015e-19,3.8619456763727383e-23,3.857906984397848e-27,4.988356819693722e-28
1.135502120251263e-13,0.001738649112177654,1.3873220400755462e-26,6.338459818083191e-22,6.2646458394554883e-19,1.386975687900769e-26,1.5933981422792541e-17,1.8366392105450774e-27,8.2012396821423359e-52,3.4081554267054211e-42,3.8235318202098072e-43,1.6668964343221256e-37,1.0430996289523728e-35,1.2002546292785473e-22,2.5700976232661785e-33,2.1434471418884878e-48,7.60771854163871e-44,6.3582480484532954e-35,4.2728162331218708e-45,1.5478621961585501e-64,5.874518438047648e-39,8.8924741232950838e-61,3.6467337216248811e-32,6.1206759175867872e-47,7.7085714913767574e-23,5.6697087638105386e-36,3.9118038762550927e-41,2.9793438112310997e-32,6.8271230672876356e-65,7.1099029357836245e-71,1.5388966481755649e-37,6.0889151624134175e-48,8.2851575425900411e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998309518924,0.10880299999995521,0.0001,7.3869441244891893e-12,7.9652933838385431e-11,7.9645430392180522e-11,1.1074677251360003e-16,2.6123685142571175e-14,2.1585075877331935e-12,1.8525388898806928e-14,6.9422993378504671e-22,3.1204279237688902e-22,3.5609787758166469e-24,8.6073062321668791e-19,8.0383105776044412e-14,2.0872671147038837e-17,2.0470064953638659e-25,4.5197191931132369e-28,3.2250865422207082e-30,2.1236883523778396e-31,7.9131519179369145e-14,1.6538137213978086e-36,5.6809846916524092e-41,4.1000417249841376e-43,4.535121159638135e-48,1.169151410197909e-47,1.0561352376472766e-18,7.7075240779433214e-23,9.2598145508429871e-27,1.2143562568487056e-27
1.3745558808039794e-13,0.0017386491121776176,2.0310562537260967e-26,9.2791314507619815e-22,7.5821137879650652e-19,2.030449816873427e-26,1.9724922616511373e-17,2.7319049221342034e-27,1.2007237040192247e-51,-1.6141137603572938e-41,5.5981146011712198e-43,3.4142040142474308e-37,1.2626624592111676e-35,1.4529451330651234e-22,3.7630347038394811e-33,3.7529328314363843e-48,1.3320210454029519e-43,9.309252879814988e-35,7.487230796084834e-45,3.7023353549298592e-64,1.2062478449471751e-38,3.8781209562248537e-60,6.3386531257036157e-32,1.4635689956853732e-46,1.3496228655854941e-22,1.1708635686854763e-35,9.3731192327934596e-41,5.2160178778899109e-32,1.1953071000963916e-64,1.8409005548695417e-70,3.1599027855322865e-37,1.4560350191408946e-47,2.3796058472578609e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899997953636066,0.10880299999993455,0.0001,8.9420946224225361e-12,9.6417416039362846e-11,9.640631455276237e-11,1.341053028143028e-16,3.8245339673171097e-14,2.5738731582982739e-12,2.7029259192232267e-14,1.0169723475088301e-21,4.5536935674409255e-22,6.2369899235963394e-24,1.260173322707428e-18,1.1653591445462457e-13,3.0559117038443995e-17,3.050603829178333e-25,7.9132251126901602e-28,5.5837220604842703e-30,4.3471232328103174e-31,1.1472141890311636e-13,3.9444179773939338e-36,1.5576357121129821e-40,1.1241682558811502e-42,1.4122330522521893e-47,3.2223629732472734e-47,1.5462159984837475e-18,1.3494098065356197e-22,1.8805936096255096e-26,2.5000322900450387e-27
1.852663401909412e-13,0.0017386491121775258,3.6861141671818338e-26,1.683886062889486e-21,1.0215577948318092e-18,3.6846589625767514e-26,2.7763103052967048e-17,5.1119689668209782e-27,2.1793505532529199e-51,-1.5588467072618267e-39,1.0161374140102405e-42,1.0516990989320698e-36,1.7017486774681637e-35,1.9583310819838028e-22,6.8308809733031969e-33,9.0058190074125431e-48,3.1963973291300136e-43,1.6897635589043298e-34,1.7995832375474042e-44,1.4671355975899684e-63,3.7201080684415522e-38,2.193808795157375e-58,1.4995301342266017e-31,5.7957635693071584e-46,3.2383692240641151e-22,3.6523313896128868e-35,3.7389771504366361e-40,1.2514498325649125e-31,2.8681365847729845e-64,5.0278699719568792e-69,9.7452437065926134e-37,5.766334008701683e-47,1.3148566236507532e-60,0.88129999999999997,0.0,0.0,0.0,0.0098899997241879024,0.10880299999988166,0.0001,1.2052395540701966e-11,1.2994168839997774e-10,1.2992116030954368e-10,1.8081582512212803e-16,6.9410342698357297e-14,3.3667127705907528e-12,4.872845741822791e-14,1.8470406975346539e-21,8.2113423158702626e-22,1.4976963365652889e-23,2.2872487507324128e-18,2.0749704680960602e-13,5.5465561861895186e-17,5.6452596162366269e-25,1.8987796345215993e-27,1.3109073564628579e-29,1.3324529823892191e-30,2.0426626197824958e-13,1.5538469880007441e-35,7.7787616831213694e-40,5.6140657678446859e-42,8.8256143894205333e-47,1.6303158791131126e-46,2.8062651681958335e-18,3.2377240584747184e-22,5.6766398494634753e-26,7.7503104366946245e-27
2.3307709230148446e-13,0.0017386491121774068,5.8310978209675473e-26,2.6634998601144093e-21,1.2847081189426097e-18,5.8282334468425282e-26,3.6409558919758968e-17,8.3313599349082639e-27,3.4478304820666923e-51,2.5294851286951477e-38,1.6076744377430848e-42,2.4760029149252661e-36,2.140782312436125e-35,2.463723742373684e-22,1.0808277051715268e-32,1.7728150677976187e-47,6.2921380047950738e-43,2.6734491579388848e-34,3.5481042349567794e-44,4.2165154341073932e-63,8.8720488228786987e-38,-3.5719071524930046e-57,2.9114389158034882e-31,1.6643056952999972e-45,6.3742502214342007e-22,8.8014989699852575e-35,1.0817908877170847e-39,2.4630756293521383e-31,5.6455828957988182e-64,-7.4537826917580718e-68,2.3241333874564845e-36,1.6563400428046327e-46,4.7017213470880479e-60,0.88129999999999997,0.0,0.0,0.0,0.009889999653013298,0.10880299999981337,0.0001,1.5162696355534239e-11,1.6345981634692577e-10,1.6342677969310511e-10,2.275177853058535e-16,1.0980055856375937e-13,4.1116098363559074e-12,7.6571290959733987e-14,2.9231214097711808e-21,1.2904988305772953e-21,2.9502235977883703e-23,3.6185247773863559e-18,3.2206221194695343e-13,8.7748775709653151e-17,9.00921669302815e-25,3.7375270442002182e-27,2.5266927179048988e-29,3.1600731650259233e-30,3.1704761672811788e-13,4.4432978554777119e-35,2.629487288639326e-39,1.8977517200638984e-41,3.4635539536338092e-46,5.5658587511027069e-46,4.4393765107512069e-18,6.3727366604097189e-22,1.3278506492905077e-25,1.857132875580903e-26
