Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100)
5.253271623782947e-10,0.0017220920590216929,-1.0037526528015749e-19,-9.2080341584988765e-15,3.3686427429956438e-15,1.9575509493933524e-15,1.2486062069634022e-12,7.8728773828921027e-19,-4.0382674046217102e-29,5.6202028274235824e-27,9.0268913857721837e-30,3.9931277795628116e-15,-5.9950015621580401e-16,2.8632138901116882e-18,2.8283859973084403e-19,2.0678314847316549e-31,4.9307248370342441e-31,8.5192933142862783e-28,2.4104265410119358e-29,3.1545440762662903e-40,5.5149819055355732e-29,-1.7184740403479519e-15,1.4920540481835329e-27,-5.004023708049493e-16,1.8581879071792061e-14,4.218611544534769e-25,5.3719597382265663e-19,9.2583534761289755e-16,-2.9420458227100741e-39,-4.9795818664987395e-21,-7.1544297313929275e-25,-2.3448183130231781e-32,5.4854881760588551e-33,0.88129999999999997,0.0,0.0,0.0,0.009889908195899029,0.10880297358484176,9.9999999999998338e-05,4.9118942724581768e-09,4.2582125124899641e-08,1.768744486346991e-08,1.1215753671677873e-13,2.5654382504914754e-08,3.6049322001301104e-13,7.5938579717152952e-10,1.2106939236008172e-15,2.147221672806261e-17,2.1937870275296358e-14,8.1410583135830025e-13,1.0740638485264564e-10,2.0928414530742951e-11,2.6960733809154834e-21,2.3136337205758666e-19,8.915477963207241e-24,1.0006919010406554e-21,7.9075832551417516e-11,1.8687519037659515e-23,2.3215274855244241e-24,3.5228841967714806e-27,1.392332974895961e-28,5.4623197051747689e-30,1.2554954126097064e-13,1.8527669184877881e-14,3.1004454592517169e-17,2.3203891406696713e-17,7.8084689789019436e-19,1.54134669780601e-21,1.041665237510417e-15,1.9380005800929983e-17,2.7677894565493378e-27,3.1224107885676776e-16,1.2156433889920542e-15,1.4075093540552926e-16,6.2862685252103107e-19,5.6534485358999739e-19,1.0488983898742868e-18,4.6365214364246943e-24,3.0138291840571385e-23,2.2577989357507927e-23,1.6113868829251594e-30,6.5654587413631726e-28,8.9674808925423004e-31,8.3098461174056415e-29,2.6944750182138739e-25,1.958199427180947e-15,1.2993576585835412e-20,4.4055775066402612e-28,2.3866448675672248e-33,3.2795934945324108e-20,6.7291759826241401e-17,1.2878480077618892e-21,1.7540626813041004e-25,2.7396024816868298e-29,1.3267423043395277e-24,1.0073920627983442e-24
5.31479463950779e-10,0.0017220920583023442,-9.7659542978452387e-20,-8.9603025960058075e-15,3.1087152868608292e-15,1.9517350147489321e-15,1.2758613580925579e-12,8.2004753347626016e-19,-3.9571585875300383e-29,6.2321019415228493e-27,8.9517681724737873e-30,3.9709453174152046e-15,-5.8998997949025263e-16,2.846232855196745e-18,2.8578174158428988e-19,2.1430603738955072e-31,5.0241196034153365e-31,8.744043408872845e-28,2.3956200521859498e-29,3.1105610939811596e-40,5.5295969993442388e-29,-1.7145689242457237e-15,1.5277907252765281e-27,-5.0338666795088863e-16,1.9135397543398113e-14,4.3976519127038843e-25,5.3554706469164838e-19,9.2361839373931419e-16,-2.9853626372240977e-39,-5.0222059724632935e-21,-7.3639723383390432e-25,-2.5829196130726652e-32,5.4518401289835149e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899071205152053,0.10880297316705846,9.9999999999998351e-05,4.9694156990283629e-09,4.3080735568085753e-08,1.7786237675022946e-08,1.1347083321711327e-13,2.6063172471392607e-08,3.6049318167674026e-13,7.6834971187392855e-10,1.2299857718583225e-15,2.1725678417637178e-17,2.2715588034937465e-14,8.3346524039389658e-13,1.0866662372299801e-10,2.1421410483672355e-11,2.7304432353842316e-21,2.3922729060555375e-19,9.2012239312109946e-24,1.0437056144315074e-21,8.0003658525555432e-11,1.9680425335329302e-23,2.4715664332772996e-24,3.7498314747795673e-27,1.4987821541403236e-28,5.8729550685176062e-30,1.2763762073566467e-13,1.9079568166560916e-14,3.1928780150234528e-17,2.3898980089881594e-17,7.9125844723688979e-19,1.6170472135055847e-21,1.0524997410842756e-15,1.9834827748011628e-17,2.9475096668167223e-27,3.1755397892711937e-16,1.2450414873336308e-15,1.457192209225373e-16,6.5085809734980538e-19,5.8535543658633457e-19,1.0882257930713209e-18,4.8103637456870289e-24,3.0997717500184943e-23,2.3419993403132545e-23,1.6714806075734588e-30,6.753149749016572e-28,9.3019067537296985e-31,8.5633430394577858e-29,2.7930749681214504e-25,2.00384443719728e-15,1.3296454208158339e-20,4.6128932987740714e-28,2.4989631491886559e-33,3.3560407285352523e-20,6.9680366090441247e-17,1.3333172638805564e-21,1.8159951559706533e-25,2.8363282413733268e-29,1.3736050397203516e-24,1.0543222721751276e-24
5.376317655232633e-10,0.0017220920575820012,-9.5153029501190592e-20,-8.7317223304308019e-15,2.8684291688230011e-15,1.9460806034007831e-15,1.3033878242151245e-12,8.5378339838880839e-19,-3.8762254750118636e-29,-4.7250220989934836e-27,8.8778466434885967e-30,3.9486277977108393e-15,-5.8097219342879315e-16,2.8294740068665329e-18,2.8870855740235243e-19,2.2111775932333789e-31,5.1185921899715467e-31,8.9675674248816231e-28,2.3810829912294784e-29,3.0687047910517546e-40,5.5442563186070124e-29,-1.7103268983647151e-15,1.5640090293792158e-27,-5.0636407513148148e-16,1.9698057994112387e-14,4.5819312491774896e-25,5.3392414361887109e-19,9.2144353518793131e-16,-3.026279224942208e-39,-5.0650832716708436e-21,-7.5747563906308094e-25,-2.8315423624652851e-32,5.4188238871592755e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899060451260179,0.10880297274869521,9.9999999999998365e-05,5.0269370424365573e-09,4.3579345657119568e-08,1.7884450599051778e-08,1.1478412877510658e-13,2.6472542128115462e-08,3.6049314334027459e-13,7.7731362012794393e-10,1.2493049773290543e-15,2.1979139924878757e-17,2.3511010507220356e-14,8.5305681699899625e-13,1.0992686245395814e-10,2.1920145460509658e-11,2.7648736468890728e-21,2.4725969060865374e-19,9.4929480807701771e-24,1.0880778444156626e-21,8.0931484396294634e-11,2.0714307253857112e-23,2.6294799911467716e-24,3.9886353588731064e-27,1.6120474127544758e-28,6.3094352522365801e-30,1.2973120032810904e-13,1.9640582295685276e-14,3.2868385379565595e-17,2.460561800411392e-17,8.0168611908373164e-19,1.6955125214191763e-21,1.0632740044125506e-15,2.0294863618526298e-17,3.1367252950564949e-27,3.2289804469390125e-16,1.2748081567454625e-15,1.5080689803186725e-16,6.7362462126077007e-19,6.05848265022022e-19,1.128562998005467e-18,4.9886697829424428e-24,3.187419881179408e-23,2.4284628958966328e-23,1.73318954152323e-30,6.9445726482874606e-28,9.6453213714930779e-31,8.8224791809149139e-29,2.8943180638875916e-25,2.0499955327956171e-15,1.3602689978553069e-20,4.8277589960685331e-28,2.6153720600663729e-33,3.4333355759107036e-20,7.2124313662695076e-17,1.3798792657950417e-21,1.8794161023221897e-25,2.9353785829951241e-29,1.4215945165751195e-24,1.1029002401777639e-24
5.437840670957477e-10,0.001722092056860694,-9.2839564862626571e-20,-8.5208149436448289e-15,2.6460597779955233e-15,1.9405845711270496e-15,1.3311850893130045e-12,8.8851345222745592e-19,-3.7956500730171543e-29,9.7586241738362558e-32,8.8050822923674212e-30,3.9264262555948588e-15,-5.7218500063775405e-16,2.8129310004854878e-18,2.9161904565637112e-19,2.2769901841751726e-31,5.2141248009932127e-31,9.1898825001783833e-28,2.3668046493956891e-29,3.0288174373067862e-40,5.558962261041803e-29,-1.7060047250276636e-15,1.6007127610161699e-27,-5.0933424232398093e-16,2.0269884410811888e-14,4.7715330429611143e-25,5.3232622670100024e-19,9.1930916201973448e-16,-3.0648365650671219e-39,-5.1082069806373979e-21,-7.7867789134600907e-25,-3.0907662558652893e-32,5.3864144247306278e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899049697314684,0.10880297232977426,9.9999999999998378e-05,5.0844583026828378e-09,4.4077955393276764e-08,1.7982105941594043e-08,1.1609742339412275e-13,2.6882469169174499e-08,3.6049310500361384e-13,7.8627752195789568e-10,1.2686504873344441e-15,2.2232601250474703e-17,2.4324318351420134e-14,8.7288072628975656e-13,1.1118710104552535e-10,2.2424619455970303e-11,2.7993646581504791e-21,2.5546204173721616e-19,9.7907098247885706e-24,1.1338362827488872e-21,8.185931016363834e-11,2.1790373328045815e-23,2.7955854154512454e-24,4.2397702398902012e-27,1.7324784713421018e-28,6.7730647827870595e-30,1.318301700096149e-13,2.0210735488308116e-14,3.3823310429015189e-17,2.5323835754034672e-17,8.1212941771459232e-19,1.7768093073199799e-21,1.0739880235278687e-15,2.0760111322763293e-17,3.335822774854321e-27,3.2827316921053283e-16,1.3049426764349017e-15,1.5601545415812419e-16,6.9693310945825604e-19,6.2682936865509257e-19,1.1699237850074327e-18,5.1715004630184842e-24,3.2767962033052102e-23,2.5172304643781163e-23,1.7965428478840849e-30,7.13977705179522e-28,9.9978870406692119e-31,9.087343743650152e-29,2.9982531545377452e-25,2.0966520526749097e-15,1.3912279508895106e-20,5.0503751760922242e-28,2.7359802820271286e-33,3.5114769290742316e-20,7.4624213283238187e-17,1.4275476197919496e-21,1.9443440551293566e-25,3.0367824511229675e-29,1.4707247724528831e-24,1.1531652266913604e-24
5.49936368668232e-10,0.0017220920561384675,-9.0704744042033926e-20,-8.3262625740557817e-15,2.4398674263212833e-15,1.9352460372888669e-15,1.3592523328008522e-12,9.2425602101152906e-19,-3.7155808151405469e-29,6.2785438980220343e-27,8.733452759558897e-30,3.9048406481200069e-15,-5.6312370133869103e-16,2.796601478287665e-18,2.9451336367015557e-19,2.3506343518955969e-31,5.3107033556397461e-31,9.4110054650742753e-28,2.3527799122771299e-29,2.9907559337507123e-40,5.5737235708776674e-29,-1.7021049920014187e-15,1.637905832451385e-27,-5.1229719986318092e-16,2.0850900159560942e-14,4.9665410073240775e-25,5.3075294522023497e-19,9.1721469909780356e-16,-3.1010794805735851e-39,-5.1515759920994278e-21,-8.0000369246970549e-25,-3.3606677109749435e-32,5.3545993121850738e-33,0.88129999999999997,0.0,0.0,0.0,0.00988990389433155,0.10880297191031683,9.9999999999998392e-05,5.1419794797672854e-09,4.45765647776751e-08,1.8079224886843669e-08,1.1741071707710684e-13,2.7292932410487707e-08,3.6049306666675786e-13,7.9524141738498859e-10,1.2880213021380698e-15,2.2486062395024856e-17,2.5155691833443142e-14,8.929371334106733e-13,1.1244733949769898e-10,2.2934832464786026e-11,2.833916311892686e-21,2.6383580264599931e-19,1.0094568513762588e-23,1.1810089763343109e-21,8.2787135827589653e-11,2.2909861631051784e-23,2.9702123028775255e-24,4.5037287389209373e-27,1.8604437924438311e-28,7.2652170492965171e-30,1.3393442469665725e-13,2.0790051041510128e-14,3.4793594407005505e-17,2.6053663147080352e-17,8.2258775385602035e-19,1.8610053682918564e-21,1.0846423791674445e-15,2.1230568771181499e-17,3.5452038387487389e-27,3.3367922020751013e-16,1.3354443168208141e-15,1.6134637351554675e-16,7.2079023274684027e-19,6.4830476426645957e-19,1.212321913680326e-18,5.3589166091198106e-24,3.3679235289444781e-23,2.608343552227128e-23,1.8615701498112615e-30,7.3388129837205495e-28,1.0359768616282934e-30,9.3580271114229074e-29,3.1049299356736997e-25,2.1438133363830552e-15,1.4225218416692823e-20,5.2809474246882818e-28,2.8608992107164332e-33,3.5904636818629918e-20,7.7180674909448166e-17,1.4763359021256117e-21,2.0107975082545069e-25,3.1405687264403783e-29,1.5210098139337135e-24,1.2051571554227787e-24
5.560886702407163e-10,0.0017220920554153498,-8.873552410972135e-20,-8.1468719736506497e-15,2.2491749369545726e-15,1.9300643084762557e-15,1.3875901445373704e-12,9.6102959121315148e-19,-3.6361412939195441e-29,-6.2228546899649043e-27,8.6629380964140969e-30,3.8832021207460542e-15,-5.5445292926292301e-16,2.7804824543264524e-18,2.9739167675263276e-19,2.4184857363924917e-31,5.4083142794594012e-31,9.6309527971439277e-28,2.3390042608175277e-29,2.9543947028908323e-40,5.5885325350958086e-29,-1.69796120332526e-15,1.6755922474998985e-27,-5.1525300406981988e-16,2.1441128042139861e-14,5.1670389020382197e-25,5.2920398140422263e-19,9.1515965648545953e-16,-3.1350552630271058e-39,-5.1951894248045561e-21,-8.2145274064946068e-25,-3.6413232038067797e-32,5.3233675223881615e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899028189262626,0.10880297149034313,9.9999999999998406e-05,5.1995005736899803e-09,4.5075173811309078e-08,1.8175827641018429e-08,1.1872400982668107e-13,2.770391164593495e-08,3.604930283297066e-13,8.0420530642819715e-10,1.3074164681562874e-15,2.2739523359065674e-17,2.6005310580194037e-14,9.1322620324841679e-13,1.1370757781047832e-10,2.3450784481710178e-11,2.8685286507631705e-21,2.7238241980093973e-19,1.0404583344306604e-23,1.229624237448593e-21,8.3714961388151751e-11,2.4074034496501031e-23,3.1537008814512035e-24,4.7810191618680452e-27,1.9963284694177692e-28,7.7873264198649858e-30,1.3604386363989836e-13,2.1378551689756636e-14,3.5779275476659822e-17,2.6795129266464697e-17,8.3306063429383243e-19,1.9481693748849722e-21,1.0952376814578874e-15,2.1706233878007026e-17,3.7652834248832867e-27,3.3911604895587332e-16,1.3663123373905839e-15,1.668011348603277e-16,7.4520263744030331e-19,6.7028044656340439e-19,1.2557710997461417e-18,5.5509788504794062e-24,3.4608247989132641e-23,2.7018441681401709e-23,1.9283014288996199e-30,7.5417307507221429e-28,1.0731132948102161e-30,9.6346205812583345e-29,3.2143987724748279e-25,2.191478725362045e-15,1.4541502332023267e-20,5.5196854895327954e-28,2.9902424969500551e-33,3.670294731286578e-20,7.9794306750262811e-17,1.5262576385229655e-21,2.0787948867327813e-25,3.2467661821445556e-29,1.5724635954887589e-24,1.2589164680041362e-24
5.683932733856849e-10,0.0017220920539665853,-8.5246203742871044e-20,-7.8292137323914091e-15,1.9082553861488355e-15,1.920179697337602e-15,1.4450740929043239e-12,1.0377443066214452e-18,-3.4795308533329345e-29,8.0974465723258342e-29,8.5252842400889231e-30,3.8418598338197636e-15,-5.362022399179781e-16,2.7488864841158551e-18,3.0310177022898366e-19,2.5797933571655559e-31,5.6065976361760387e-31,1.0067387153691032e-27,2.3122101755918145e-29,2.8862759861983331e-40,5.6183443634550546e-29,-1.6910291734992234e-15,1.7524614837495562e-27,-5.2114530075689632e-16,2.2649309583051385e-14,5.58483997016181e-25,5.2618078503717217e-19,9.1117100602819991e-16,-3.1963991552105134e-39,-5.2831726800380735e-21,-8.6471945970644594e-25,-4.2351823491197084e-32,5.2626732314890558e-33,0.88129999999999997,0.0,0.0,0.0,0.0098899006680995844,0.10880297064892454,9.9999999999998433e-05,5.3145425120504297e-09,4.6072390829859317e-08,1.8367562195068252e-08,1.2135059253502801e-13,2.8527340480649578e-08,3.6049295165501806e-13,8.2213306543235287e-10,1.3462761907972954e-15,2.3246444747581413e-17,2.7760000821330133e-14,9.5450299026177666e-13,1.1622805401785141e-10,2.449990551894379e-11,2.9379355543637946e-21,2.8999996987126319e-19,1.1043317895019693e-23,1.3312967992965031e-21,8.5570612199120454e-11,2.6541579558815324e-23,3.5486665670379103e-24,5.3776917177712085e-27,2.2934640240496929e-28,8.9274025819126313e-30,1.4027790548866853e-13,2.2583197381806831e-14,3.7796978472963218e-17,2.831309166447154e-17,8.5404813784494551e-19,2.1316794053143945e-21,1.1162565883782128e-15,2.2673178729598967e-17,4.2392508250958782e-27,3.5008141866071589e-16,1.4291444950857472e-15,1.7808808358979529e-16,7.9571980933021984e-19,7.1575658972954096e-19,1.3458773884126042e-18,5.9492836119484469e-24,3.6520414634696708e-23,2.8961780567964254e-23,2.0669972993549327e-30,7.9594141819728239e-28,1.1502985373359673e-30,1.0205906817778662e-28,3.4419167852663703e-25,2.2883191893365161e-15,1.5184087735026021e-20,6.0225148402407478e-28,3.2626658387300221e-33,3.8324853155062385e-20,8.5195509816507481e-17,1.6295554374155382e-21,2.2194949305527956e-25,3.4665094318076699e-29,1.6789330534022551e-24,1.3719010786225834e-24
5.794674162161566e-10,0.001722092052659983,-8.2559757109569345e-20,-7.584890310143422e-15,1.6433740146279813e-15,1.9118340730641308e-15,1.4977308586680293e-12,1.1105018581585494e-18,-3.3416130239981208e-29,1.5565602740332183e-26,8.4052193121347506e-30,3.8058688989188155e-15,-5.197280441245358e-16,2.7211821259295661e-18,3.0818932229958381e-19,2.7397608725014998e-31,5.7884843929220817e-31,1.0456323643101577e-27,2.2889554083717697e-29,2.8296409902044391e-40,5.645405456546265e-29,-1.6853485320518672e-15,1.8233727682284015e-27,-5.2642810502702194e-16,2.3768399099683891e-14,5.9804787485854686e-25,5.2354566385645131e-19,9.0772085010411951e-16,-3.2443525248388288e-39,-5.363236568795969e-21,-9.0407827078673351e-25,-4.8071682400082876e-32,5.2100534626604528e-33,0.88129999999999997,0.0,0.0,0.0,0.009889898732337199,0.10880296989007063,9.999999999999846e-05,5.4180799721624408e-09,4.6969884955261814e-08,1.8538546420789238e-08,1.237145138022235e-13,2.9270002632048157e-08,3.6049288264713013e-13,8.3826802686397658e-10,1.381324326493146e-15,2.3702673384449506e-17,2.9403415968470552e-14,9.9244945762939472e-13,1.1849648212775192e-10,2.5463741807762205e-11,3.0006097380783756e-21,3.0646127322760035e-19,1.1639825427293945e-23,1.4280244890860333e-21,8.7240697575431873e-11,2.8928277258032374e-23,3.9380420469401083e-24,5.9656660431718167e-27,2.5921296759601897e-28,1.0071400844721647e-29,1.4410532547615963e-13,2.3699011510510856e-14,3.9665938480334947e-17,2.9719343612674471e-17,8.7298205459833535e-19,2.3076930642316069e-21,1.1349834553086891e-15,2.3561218389183684e-17,4.7068046532565969e-27,3.6005388360849664e-16,1.4869387713717793e-15,1.8868464605550641e-16,8.4315070708773865e-19,7.5845597208117627e-19,1.4307047422090036e-18,6.3242534839461905e-24,3.8304358264346919e-23,3.0796742705229659e-23,2.1979583381506786e-30,8.349114965516693e-28,1.223179291398133e-30,1.0741209522590321e-28,3.6567489801127663e-25,2.3771930598789388e-15,1.5773810814435142e-20,6.5051660297121417e-28,3.5241581180245184e-33,3.9813333034108222e-20,9.0258198175966408e-17,1.7265349469170233e-21,2.3515892003573175e-25,3.6728119431968907e-29,1.7788920163564233e-24,1.4800464652427713e-24
5.905415590466284e-10,0.0017220920513509866,-8.0244042482237688e-20,-7.3745212710316513e-15,1.4151706684470922e-15,1.9039736012035349e-15,1.5512666904744928e-12,1.1868940429743112e-18,-3.2070501017240963e-29,-5.1652359487063309e-26,8.288358324834299e-30,3.7660494617184978e-15,-5.0807887666856572e-16,2.6940981302370774e-18,3.1322665835486986e-19,2.7930788134150025e-31,5.9734950335974074e-31,1.0841704346972064e-27,2.2664123615711324e-29,2.776889129521001e-40,5.6725780188100107e-29,-1.6752730147826197e-15,1.8959483105220146e-27,-5.3168650222433739e-16,2.4917672531062148e-14,6.3952122953163905e-25,5.2098111385672441e-19,9.0438528633562449e-16,-3.2857458485895197e-39,-5.4440405965850005e-21,-9.4383209629718928e-25,-5.4152198813384855e-32,5.1590983025927205e-33,0.88129999999999997,0.0,0.0,0.0,0.0098898967965574073,0.10880296912982668,9.9999999999998487e-05,5.5216171628316154e-09,4.7867377956331662e-08,1.870814088143963e-08,1.2607843207720021e-13,3.0014053911481415e-08,3.6049281363860858e-13,8.5440296784448361e-10,1.4164380190483653e-15,2.4158901443046258e-17,3.1108724681893451e-14,1.0311523136032623e-12,1.2076490978600433e-10,2.6446172401700235e-11,3.0634812039056749e-21,3.235047464150675e-19,1.2257196533620694e-23,1.5298773293746868e-21,8.8910782616809615e-11,3.1480348516653432e-23,4.3618469492740424e-24,6.6053693501592304e-27,2.9231239681881205e-28,1.1337266343472137e-29,1.4794811524194738e-13,2.484492095467361e-14,4.1585348402674738e-17,3.1163734215739322e-17,8.9195621937310796e-19,2.4944258966593041e-21,1.1535250514308341e-15,2.4466098473790057e-17,5.2160051062730789e-27,3.7012347805674514e-16,1.5459080124417194e-15,1.9970531008645216e-16,8.9248343447827366e-19,8.028689315188889e-19,1.5191497004019701e-18,6.7152146221636697e-24,4.0149398859657824e-23,3.2715798262531162e-23,2.3349211189135676e-30,8.752187038938124e-28,1.2994000583334301e-30,1.1297118979932295e-28,3.88143791193762e-25,2.4676900311463053e-15,1.6374304032862441e-20,7.0177047175936745e-28,3.8018439870355443e-33,4.1328997282817407e-20,9.5515538549433347e-17,1.8273958590688424e-21,2.4889705083580318e-25,3.8873713079212596e-29,1.8828533349546015e-24,1.5945678195221874e-24
6.016157018771001e-10,0.0017220920500397635,-7.8243374315289384e-20,-7.1930121603242732e-15,1.2242838104605774e-15,1.8964513125408816e-15,1.6056906751917968e-12,1.2670346514746064e-18,-3.0764334056560076e-29,-1.4185066896802867e-25,8.1732459956792309e-30,3.7143156455163631e-15,-5.089387237629296e-16,2.6673762308333992e-18,3.1820398138218496e-19,2.5796090027453707e-31,6.1613334815747425e-31,1.1223598978252161e-27,2.2442145930479255e-29,2.7275852960099882e-40,5.6996010531930817e-29,-1.6529240776720138e-15,1.9702143314328324e-27,-5.3689599207604597e-16,2.6097248954139963e-14,6.8295331540171413e-25,5.1844639121145942e-19,9.0109596585082231e-16,-3.3208943961885805e-39,-5.5251898070570405e-21,-9.8397821379729898e-25,-6.0600529412451807e-32,5.1089844307802976e-33,0.88129999999999997,0.0,0.0,0.0,0.0098898948607601955,0.10880296836828618,9.9999999999998514e-05,5.6251540840584191e-09,4.8764869837060651e-08,1.8876439113383037e-08,1.2844234737049005e-13,3.0759400782798845e-08,3.6049274462945322e-13,8.7053788844594299e-10,1.4516128542289169e-15,2.4615128925409467e-17,3.2876963881523043e-14,1.0706125180828767e-12,1.2303333699260466e-10,2.7447197270473734e-11,3.1265501999928102e-21,3.4113852732578791e-19,1.2895774384739479e-23,1.6370293461187392e-21,9.0580867323271155e-11,3.42059432970584e-23,4.8224175757035502e-24,7.3002847772261783e-27,3.2892616296155478e-28,1.273545232245964e-29,1.5180579481412664e-13,2.6021044439775891e-14,4.3555407516303105e-17,3.2646415241325262e-17,9.109686726809326e-19,2.69230700214457e-21,1.1718453257852086e-15,2.5387806850451519e-17,5.7697104135245801e-27,3.8028918028822464e-16,1.6060474087984436e-15,2.111585873769731e-16,9.4375624924629841e-19,8.4902997568235587e-19,1.6112913736727733e-18,7.1225167289606358e-24,4.2056917631627808e-23,3.4721564229683186e-23,2.4780724161425582e-30,9.1689333402864052e-28,1.379064779517725e-30,1.1874199008564457e-28,4.116299600204973e-25,2.5598062931067066e-15,1.6985542108487887e-20,7.5614927840896475e-28,4.0964613776435223e-33,4.2871782088611465e-20,1.0097104969127993e-16,1.9322160093543388e-21,2.6317448838248789e-25,4.1103531049465421e-29,1.9908973127564061e-24,1.7157178264350053e-24
