Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355)
1.609513782460393e-08,0.0022818121132807566,6.441077926244172e-12,3.5939423774079178e-08,1.5689964210516437e-10,3.3791114086889266e-08,5.5267398506424443e-06,8.0907716438672006e-07,4.6703041583089909e-27,8.4661778730720703e-26,7.4714895568279927e-21,1.218513146957776e-18,3.3677893424866817e-19,1.773100338828305e-12,3.0822053720089329e-17,1.7456738288464869e-21,5.2179562950353373e-19,3.8065207300649244e-16,2.6218037211415739e-17,3.7473911365793063e-39,-1.1743476123439221e-29,-3.2420177372905692e-25,1.6616993287480503e-35,-1.9632970781509992e-23,1.2330357464501921e-27,9.8300153595625297e-26,2.5003879908911104e-22,9.6935085013344039e-09,2.8670425957053827e-34,-2.7636111718435885e-27,5.5634026515932012e-28,2.4370610473033556e-29,8.2029174577778702e-37,0.88129999999999997,0.0,0.0,0.0,0.0083916842046408806,0.10874060812122249,9.9999998226459638e-05,3.6245285362890527e-05,0.00040261075027383142,0.00035581471538780339,1.390918920920174e-10,4.6142027424481766e-05,1.4965387382500196e-08,8.903300937674096e-07,4.5172585234184753e-13,6.1252991261480487e-15,8.9778373640719574e-06,1.1861605840324994e-05,0.00020617904898053978,6.9320037753032654e-05,2.0540670032991557e-14,7.8381128263708666e-10,9.4079495018000196e-13,1.246806275186383e-08,0.0003602147935758245,2.876101891773454e-08,2.2445111448748974e-09
1.6214304021541616e-08,0.0022818111028447214,6.5304218815125305e-12,3.6426005236506385e-08,1.5795720949048117e-10,3.466511407976673e-08,5.5913407695471732e-06,8.3037085572616597e-07,5.0509415325328731e-27,-9.1645907170240465e-26,7.9153081583341532e-21,1.2968264589759868e-18,3.5560525869047764e-19,1.8220657030764189e-12,3.2076626326955229e-17,1.8638153044454848e-21,5.4823425536034465e-19,3.9844590781326849e-16,2.7817111023792364e-17,2.8078200537543123e-39,-1.0995878269269353e-29,-2.9365603358619751e-25,1.7521511329723918e-35,-1.8408585617832707e-23,1.3199326795043939e-27,1.043119090638348e-25,2.6610769308064794e-22,1.0039151588176161e-08,3.1283828650471003e-34,-4.070490517249267e-27,5.4938286226229778e-28,2.6597923910449705e-29,9.0118706728239628e-37,0.88129999999999997,0.0,0.0,0.0,0.0083817364188789583,0.10874007768109305,9.99999981774735e-05,3.648482346712485e-05,0.00040489525445555423,0.0003578145655096038,1.398805104534302e-10,4.6401499569223058e-05,1.494867121774294e-08,8.9537836270689294e-07,4.5426605879656285e-13,6.1600302416681418e-15,9.1565735109322669e-06,1.2080685414396001e-05,0.00020757207443727207,7.0222376887636882e-05,2.0918419804234749e-14,7.9841515950369832e-10,9.5962418316270602e-13,1.274298196858573e-08,0.0003626797682508479,2.9636690852217808e-08,2.3131750720129943e-09
1.6333470218479303e-08,0.002281810090580628,6.620287721377361e-12,3.6915273361658903e-08,1.5901323102130565e-10,3.5553893061793341e-08,5.6560230133208612e-06,8.5203320469089176e-07,5.4592598080420752e-27,-2.4923163065972156e-25,8.3815540280124052e-21,1.3794979976488955e-18,3.7531457515132899e-19,1.8719859412500961e-12,3.3375598226494317e-17,1.9889442730956536e-21,5.7578298280613222e-19,4.1691753751706057e-16,2.9500190746984158e-17,1.9409573422102877e-39,-1.3359942330878338e-29,-3.4162527431861821e-25,1.8609360458196865e-35,-2.2374690365036512e-23,1.4122775644834787e-27,1.1064121554998228e-25,2.8307123659765237e-22,1.0394195559229662e-08,3.4114200498639254e-34,-5.3569609330882637e-27,5.4259511113530801e-28,2.90237962347462e-29,9.8937493888067219e-37,0.88129999999999997,0.0,0.0,0.0,0.0083718055788605389,0.10873954596294717,9.9999998127531679e-05,3.6723968728886829e-05,0.0004071697793712124,0.00035980527667516221,1.4066567271789229e-10,4.6659780714804452e-05,1.4931983873172363e-08,9.0040450815423298e-07,4.5679460548813288e-13,6.1946091518341553e-15,9.3373251383077185e-06,1.2302056914240893e-05,0.00020896327683581054,7.1128739625365647e-05,2.1300107953146156e-14,8.1317341868830964e-10,9.7866751486145695e-13,1.3021476759298202e-08,0.00036514198906885338,3.0531452672964383e-08,2.3833433144397507e-09
1.645263641541699e-08,0.0022818090764798846,6.7106735421801048e-12,3.7407216589841744e-08,1.6006807522213284e-10,3.6457550065449465e-08,5.7207814855289416e-06,8.7406675221596059e-07,5.8970198500104544e-27,1.2736025217477719e-25,8.8711515104225038e-21,1.4667191109609718e-18,3.9593977205808087e-19,1.9228707071298468e-12,3.4720293823514259e-17,2.1214122578519055e-21,6.0447789360042307e-19,4.3608634879276274e-16,3.1270940009435224e-17,1.213939144423779e-39,-1.2375470914599486e-29,-2.9751922631358854e-25,1.9918860304843541e-35,-2.0750267565069753e-23,1.5103676662849383e-27,1.1730205614155318e-25,3.009712778245901e-22,1.0758812706523698e-08,3.7177765636238747e-34,-6.4090684667325751e-27,5.3680261203070359e-28,3.166525312617345e-29,1.0854495621987395e-36,0.88129999999999997,0.0,0.0,0.0,0.0083618916758340586,0.10873901296530623,9.9999998076624497e-05,3.6962721811811164e-05,0.00040943433898496165,0.00036178686122031068,1.4144738372837563e-10,4.6916872493964924e-05,1.4915325335225597e-08,9.0540856110806052e-07,4.5931150840087099e-13,6.2290360699109438e-15,9.5200943261544892e-06,1.2525722745072064e-05,0.00021035265922562539,7.2039093534290806e-05,2.1685738550731481e-14,8.2808623308984833e-10,9.9792518611489921e-13,1.3303556133946131e-08,0.00036760146078001295,3.1445547278328978e-08,2.4550351181378411e-09
1.6571802612354678e-08,0.0022818080605341326,6.8015774674838423e-12,3.790182363592777e-08,1.611213378076333e-10,3.7376182987581808e-08,5.7856111301224925e-06,8.9647400675336228e-07,6.3660772867339457e-27,2.5353040959016785e-25,9.385053567973138e-21,1.5586997881401665e-18,4.1751477733440979e-19,1.9747296257887961e-12,3.6112068831190785e-17,2.2615850402202652e-21,6.3435584586736633e-19,4.5597206693546965e-16,3.3133145797702263e-17,6.3867776074709476e-40,-7.3977775698822218e-30,-1.4526888243860905e-25,2.1409154634125837e-35,-1.2463502731987314e-23,1.6145137650419008e-27,1.2430889499460692e-25,3.1985121949382709e-22,1.1133176736126312e-08,4.0491815552507761e-34,-7.3704039752002266e-27,5.3093476766665274e-28,3.4540263437515203e-29,1.1900474804589636e-36,0.88129999999999997,0.0,0.0,0.0,0.0083519947007728648,0.10873847868680006,9.9999998024742306e-05,3.7201083379010949e-05,0.00041168894745872325,0.00036375933168047959,1.4222564839639105e-10,4.7172776565269346e-05,1.4898695589849962e-08,9.103905530053662e-07,4.6181678377199271e-13,6.2633112121787062e-15,9.7048830114210003e-06,1.2751685171296372e-05,0.00021174022465438415,7.2953406322065936e-05,2.207531542536333e-14,8.431537660429743e-10,1.017397422502413e-12,1.358922883067417e-08,0.00037005818813225076,3.2379218074903698e-08,2.5282697699252721e-09
1.6690968809292365e-08,0.00228180704273529,6.8929975482953868e-12,3.8399082281371512e-08,1.621720763189778e-10,3.8309888576263501e-08,5.850506933146932e-06,9.1925744369793813e-07,6.8683875226603492e-27,-2.7577477581764743e-25,9.9242427628285818e-21,1.6556813712185552e-18,4.4007480813924321e-19,2.0275722915312628e-12,3.7552311212352197e-17,2.4098434690375943e-21,6.6545448457177514e-19,4.7659475727998073e-16,3.5090723634188766e-17,5.2021229665005923e-41,-1.189450905339114e-29,-2.4065432006153951e-25,2.3065357985004393e-35,-1.9982231376360962e-23,1.7250410568030546e-27,1.3167669711961715e-25,3.3975609130399798e-22,1.1517462744966718e-08,4.4074790067997465e-34,-8.3239462820039046e-27,5.2459527022727438e-28,3.7668440682116724e-29,1.30385200083886e-36,0.88129999999999997,0.0,0.0,0.0,0.0083421146443800921,0.10873794312616419,9.9999997971875456e-05,3.7439054093062351e-05,0.00041393361914762782,0.00036572270078736094,1.4300047170043666e-10,4.7427494612674241e-05,1.488209462251297e-08,9.1535051571178245e-07,4.6431044808731662e-13,6.297434797866484e-15,9.8916929901652933e-06,1.2979946318171909e-05,0.00021312597616786471,7.3871645835898946e-05,2.2468842165759191e-14,8.5837617142940386e-10,1.0370844345673961e-12,1.3878503319109548e-08,0.00037251217587109197,3.3332708940977091e-08,2.6030665945389279e-09
1.6810135006230053e-08,0.0022818060230755163,6.984931877242141e-12,3.889898075289707e-08,1.6322101122910667e-10,3.9258762432693802e-08,5.9154639190816502e-06,9.424195054552315e-07,7.4060090518100611e-27,-2.0059863342736791e-25,1.0489731372790149e-20,1.7578776804528899e-18,4.6365549396816156e-19,2.0814082681821196e-12,3.9042441218907214e-17,2.5665835229174697e-21,6.978122410350003e-19,4.9797482441089791e-16,3.7147717917855186e-17,-7.2993696507517452e-40,-1.9441719757008836e-29,-4.2195401942633431e-25,2.4922900225771086e-35,-3.2588972716601828e-23,1.8422892493446051e-27,1.3942093170318639e-25,3.6073255571659716e-22,1.1911847218735026e-08,4.794632152875664e-34,-9.3461429052737491e-27,5.1818421281845559e-28,4.1070370046624994e-29,1.4275942632597448e-36,0.88129999999999997,0.0,0.0,0.0,0.0083322514970874516,0.10873740628224356,9.9999997918014393e-05,3.7676634616004498e-05,0.00041616836860124666,0.00036767698146876324,1.4377185868645001e-10,4.7681028345510285e-05,1.4865522418204967e-08,9.2028848152532553e-07,4.6679251808095741e-13,6.3314070491788508e-15,1.0080525917637324e-05,1.3210508171907285e-05,0.00021450991680995455,7.4793780062512835e-05,2.2866322121416287e-14,8.7375359368416936e-10,1.0569864178263574e-12,1.4171387800496473e-08,0.00037496342873966131,3.4306264226107009e-08,2.6794449545972866e-09
1.691738458347397e-08,0.0022818051037844693,7.0681108537344235e-12,3.9351136239797744e-08,1.6416455141611944e-10,4.012579579254465e-08,5.9739734409028661e-06,9.6359107515380943e-07,7.9218541864670143e-27,1.9806469399749911e-26,1.102202002192452e-20,1.8544977923963063e-18,4.8578097449070648e-19,2.1307178051076064e-12,4.0427414386498586e-17,2.7152422027352398e-21,7.2804321395010469e-19,5.1788159890098261e-16,3.9087470908143222e-17,-1.6930597056789868e-39,-2.3347871319788871e-29,-4.9502595205630702e-25,2.6609604839670139e-35,-3.9131631902450246e-23,1.9538528665888027e-27,1.4672582568743401e-25,3.8056761742155265e-22,1.2275574475725636e-08,5.169474325669632e-34,-1.0906863276009916e-26,5.0857162110414272e-28,4.4384279626283934e-29,1.548107711858056e-36,0.88129999999999997,0.0,0.0,0.0,0.0083233891136666027,0.10873692202464263,9.9999997868681473e-05,3.7890124019957537e-05,0.00041817117178751705,0.00036942807432931857,1.444631731492301e-10,4.7908197550381506e-05,1.485063201390437e-08,9.2471387047216034e-07,4.6901648197156619e-13,6.3618528706234321e-15,1.0252206422035004e-05,1.3419982467875922e-05,0.00021575391760688599,7.5627004506791017e-05,2.3227436645044248e-14,8.8772592446933514e-10,1.0750821519636706e-12,1.4438076927616582e-08,0.00037716722192531859,3.5199821396291197e-08,2.7495537252519479e-09
1.7024634160717885e-08,0.002281804182974564,7.1517035010039116e-12,3.9805412363001532e-08,1.6510671617199678e-10,4.1005259952760502e-08,6.0325249575250919e-06,9.8507301383483243e-07,8.4697154562709492e-27,6.6344010950847596e-28,1.1577238687200564e-20,1.955700076203099e-18,5.087902379557154e-19,2.1808465696637892e-12,4.1855057679459964e-17,2.8714166406054057e-21,7.5935502282322404e-19,5.3843402241857005e-16,4.111427977764876e-17,-2.7539134408657007e-39,-2.4462583957056116e-29,-4.8831808623761505e-25,2.8414169986010244e-35,-4.1021429166969587e-23,2.0714183070075792e-27,1.5436062592255041e-25,4.0134637296368529e-22,1.2647756193913116e-08,5.5710051601684748e-34,-1.2688689542979882e-26,4.9722960134952583e-28,4.7954872300358287e-29,1.6779157841677712e-36,0.88129999999999997,0.0,0.0,0.0,0.0083145404112849267,0.10873643672604162,9.9999997818528557e-05,3.8103298386738438e-05,0.00042016596078756611,0.00037117182589803773,1.4515171211002835e-10,4.8134410147642571e-05,1.4835764883478266e-08,9.2912149260147361e-07,4.7123108076897723e-13,6.3921764597939262e-15,1.0425527747986346e-05,1.3631323081807749e-05,0.00021699645627805167,7.6463334716146648e-05,2.3591757891408843e-14,9.0182402004829413e-10,1.0933522801142068e-12,1.4707702169962831e-08,0.0003793688071599406,3.6110007785302711e-08,2.8209734179624775e-09
1.712115878023741e-08,0.002281803352942806,7.2272894528270372e-12,4.0216067132515352e-08,1.6595320324565294e-10,4.1807461720138468e-08,6.0852542988740686e-06,1.0046735403120442e-06,8.9915888799111822e-27,-1.3831966838700617e-26,1.2097201706251778e-20,2.0508514320466474e-18,5.3027738830799618e-19,2.2266686059664593e-12,4.3177330577434239e-17,3.0186649697695255e-21,7.8848423650343334e-19,5.5749608781453462e-16,4.3015501185465086e-17,-3.663598300625258e-39,-2.4173319982626591e-29,-4.5094402834352056e-25,3.0234487966247265e-35,-4.0562810746111661e-23,2.1825894675882002e-27,1.6152421277977543e-25,4.2088508994159632e-22,1.2990056874618501e-08,5.9566051444490553e-34,-1.4130632530992992e-26,4.8745329493007035e-28,5.1403092780657001e-29,1.803220830296943e-36,0.88129999999999997,0.0,0.0,0.0,0.0083065882702264005,0.10873599906672171,9.9999997772684071e-05,3.8294886358033014e-05,0.00042195442783715963,0.00037273493361030576,1.4576902726912737e-10,4.8337184656410884e-05,1.4822404355435828e-08,9.33073182042235e-07,4.7321622301438749e-13,6.4193633201043557e-15,1.0582920613802327e-05,1.3823126307603795e-05,0.0002181134927952715,7.7218668274752015e-05,2.3922390391119754e-14,9.1461990668112174e-10,1.1099445958709562e-12,1.4952879773202782e-08,0.00038134834892651094,3.6943541441023856e-08,2.8863837022627468e-09
1.7217683399756935e-08,0.0022818025216729786,7.3032083562331749e-12,4.0628426294135759e-08,1.6679853933393612e-10,4.261983552065812e-08,6.1380122236178279e-06,1.0245280849036854e-06,9.5421114244026621e-27,4.055490489728549e-27,1.2636985707804452e-20,2.1500016498669656e-18,5.5252405844051711e-19,2.2731648285570515e-12,4.4535880548632133e-17,3.1725040743111547e-21,8.1853491557653577e-19,5.771052426232108e-16,4.4992265638722806e-17,-4.5288961818205933e-39,-2.3892706744127415e-29,-4.1498391120159955e-25,3.2224914874305562e-35,-4.0117636372557776e-23,2.2990604130504013e-27,1.6897429981787798e-25,4.4124683498961091e-22,1.3339408533536265e-08,6.3665127102880983e-34,-1.5507791183069657e-26,4.7751031794800734e-28,5.508834483450894e-29,1.9370745149107528e-36,0.88129999999999997,0.0,0.0,0.0,0.0082986471991209586,0.10873556056327038,9.9999997726164764e-05,3.8486219889975657e-05,0.00042373642039855323,0.0003742921100671104,1.4638410016823414e-10,4.8539186319611233e-05,1.4809062660700087e-08,9.37010518103856e-07,4.7519379917865185e-13,6.4464514319379151e-15,1.0741643907548234e-05,1.4016442988836026e-05,0.00021922934839842899,7.7976482086948717e-05,2.425562324937857e-14,9.2751779151091425e-10,1.1266783373354206e-12,1.5200443884511319e-08,0.00038332610756482334,3.7790820415572423e-08,2.9528776782571671e-09
1.731420801927646e-08,0.0022818016891613807,7.3794592190708002e-12,4.1042483619179956e-08,1.6764282061454771e-10,4.3442429197534794e-08,6.1907961936289187e-06,1.0446378596412244e-06,1.0122665604030206e-26,1.2673889656234324e-26,1.3197208595288154e-20,2.2532913908774061e-18,5.7555165994727743e-19,2.3203402342857057e-12,4.5931548868449609e-17,3.3331868979833882e-21,8.495295231630547e-19,5.9727319455584957e-16,4.7047074652798999e-17,-5.3272155389238682e-39,-2.2900535039825382e-29,-3.6269968483009215e-25,3.4421271377044881e-35,-3.8482301972590081e-23,2.4210532104157825e-27,1.7672048239998932e-25,4.6246093821954953e-22,1.369590837749443e-08,6.8021246719774258e-34,-1.6716935311411022e-26,4.6802578915422388e-28,5.9026080895847241e-29,2.0800125389291684e-36,0.88129999999999997,0.0,0.0,0.0,0.0082907171922117408,0.10873512121533774,9.9999997678965581e-05,3.8677299332967419e-05,0.00042551194668169495,0.00037584336262191958,1.4699693365456212e-10,4.8740416108172723e-05,1.4795739790101866e-08,9.4093351901068585e-07,4.7716381876707579e-13,6.4734409206745664e-15,1.0901698160662969e-05,1.4211273835391723e-05,0.00022034402469997403,7.8736759493935285e-05,2.4591457650944481e-14,9.4051772781130656e-10,1.1435535712384319e-12,1.5450398195652571e-08,0.00038530208558878564,3.8651975599162767e-08,3.0204657192047059e-09
1.7410732638795985e-08,0.0022818008554050303,7.4560410454625218e-12,4.1458232814737772e-08,1.6848596575539557e-10,4.4275290397589785e-08,6.2436036783037187e-06,1.0650040706316633e-06,1.0734672128956721e-26,-4.3761067622574725e-27,1.3778494536582102e-20,2.3608670748849809e-18,5.9938191203666971e-19,2.3681998153586476e-12,4.7365182762458422e-17,3.5009693759461586e-21,8.8149066115671356e-19,6.1801170917040009e-16,4.9182454947813209e-17,-6.0814044582865041e-39,-2.2973717988336769e-29,-3.4011568332702951e-25,3.6790582685412837e-35,-3.8624515452503584e-23,2.5487929388426773e-27,1.8477246830911678e-25,4.8455705534122241e-22,1.405965383347414e-08,7.2648764351897592e-34,-1.7914946180451423e-26,4.580482831527114e-28,6.3231975645460588e-29,2.2325832705305714e-36,0.88129999999999997,0.0,0.0,0.0,0.0082827982436989214,0.10873468102259048,9.9999997631081508e-05,3.8868125037311825e-05,0.00042728101492685967,0.00037738869865898677,1.4760753058589805e-10,4.8940874996962021e-05,1.4782435734395423e-08,9.4484220305469422e-07,4.7912629132352341e-13,6.5003319121594153e-15,1.1063083882365257e-05,1.4407619534921926e-05,0.00022145752331199776,7.949948386013114e-05,2.4929894742209259e-14,9.5361976733329861e-10,1.1605703619352012e-12,1.570274635491557e-08,0.00038727628551183145,3.9527137944201551e-08,3.0891582032443843e-09
1.750725725831551e-08,0.002281800020400102,7.5329528618269433e-12,4.1875667812649835e-08,1.693279471459658e-10,4.5118466055515569e-08,6.2964321722551134e-06,1.0856279033129697e-06,1.1379616949627249e-26,-9.0934770064687159e-27,1.4381487150098119e-20,2.4728760056859256e-18,6.2403700443950729e-19,2.4167485410138921e-12,4.8837650957747274e-17,3.6761185045013209e-21,9.1444142105874418e-19,6.3933275584439718e-16,5.1401021920009256e-17,-6.8117385576149249e-39,-2.3164902409106214e-29,-3.2500348540755169e-25,3.9385486480829354e-35,-3.8960428791687515e-23,2.6825156461018733e-27,1.931403019663712e-25,5.0756599938688492e-22,1.4430743111270011e-08,7.7562928565694142e-34,-1.8964236065117555e-26,4.4864837915308299e-28,6.7723248319885246e-29,2.3953758356775563e-36,0.88129999999999997,0.0,0.0,0.0,0.0082748903476265231,0.1087342399847567,9.9999997582507624e-05,3.9058697352957048e-05,0.00042904363348468533,0.0003789281256739888,1.4821589385827943e-10,4.9140563975280343e-05,1.4769150484058914e-08,9.4873658877286481e-07,4.8108122653314807e-13,6.5271245339233802e-15,1.1225801501214545e-05,1.4605480694701644e-05,0.00022256984584527098,8.0264638634042855e-05,2.5270935531218581e-14,9.6682395637299524e-10,1.1777287651699568e-12,1.5957491856048613e-08,0.00038924870984563233,4.0416438610889105e-08,3.1589655253404238e-09
1.7603781877835035e-08,0.00228179918414381,7.6101936838676068e-12,4.2294782380677351e-08,1.7016883937373936e-10,4.5972002853359592e-08,6.3492791794852579e-06,1.1065105355451027e-06,1.2059030093002744e-26,1.4476282194488879e-30,1.5006837985825349e-20,2.5894686764914782e-18,6.4953942636422819e-19,2.4659913737943993e-12,5.0349829934353381e-17,3.8589052613646698e-21,9.4840507218774774e-19,6.6124837752656513e-16,5.3705423834554099e-17,-7.5183412620507607e-39,-2.3183635847053165e-29,-3.0668179163166562e-25,4.2194996276484075e-35,-3.9007202128101217e-23,2.822461404543486e-27,2.0183416989285757e-25,5.3151901154928479e-22,1.4809274698164255e-08,8.2779472323072845e-34,-1.9938800225370673e-26,4.393607505183949e-28,7.2517379186171539e-29,2.5689962882482958e-36,0.88129999999999997,0.0,0.0,0.0,0.0082669934979840796,0.1087337981015857,9.9999997533238875e-05,3.9249016629724219e-05,0.00043079981074414786,0.00038046165120158058,1.4882202638105207e-10,4.9339484037448398e-05,1.4755884029474337e-08,9.5261669478748811e-07,4.8302863413022889e-13,6.553818914084369e-15,1.1389851417562024e-05,1.4804857893753647e-05,0.00022368099391009241,8.103220729392033e-05,2.5614580977383932e-14,9.8013033929690793e-10,1.1950288336717729e-12,1.6214638137757531e-08,0.00039121936110122964,4.1320008833256669e-08,3.229898086314954e-09
