Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727)
1.0270768059635528e-07,0.001792995561767772,-5.8527117631152086e-19,-4.751940939596458e-14,5.8536214531646843e-16,1.6292852465046767e-18,1.1948533041588582e-08,3.9804540321820929e-11,-5.919508394685904e-39,2.1892728685021551e-27,3.4797284027415722e-30,4.9247053216764501e-16,-6.3432534174900133e-34,1.5343285691525746e-16,6.5086806785308995e-18,1.4191560401658133e-29,9.3384142371691731e-27,9.6727395949810613e-22,2.151390297988533e-24,5.5618292889655163e-48,2.8985099933190186e-30,-1.7670416874809505e-27,9.3974187314610471e-40,-2.4960620553398115e-16,1.2019844715322356e-30,6.6854440233456245e-30,6.1116917890599565e-20,2.4794301124486106e-16,-4.4183516915794024e-47,-6.6753985835119029e-21,-2.0532045166988689e-22,-4.5276211405221612e-26,7.0091992522507058e-35,0.88129999999999997,0.0,0.0,0.0,0.0098652255016692114,0.10879347340626104,9.9999999999846482e-05,1.3232744190481021e-06,1.1573777930339098e-05,2.3628133150615143e-06,2.6249725759826513e-11,9.2944486591799266e-06,2.7265281169591428e-11,1.7858213851736667e-07,3.9704497365220172e-13,4.613106939192893e-15,4.1547951944463293e-08
1.0272635559308182e-07,0.0017929955586904506,-5.8242295436207359e-19,-4.7289799057756626e-14,1.7653018973582669e-15,1.6314737955241772e-18,1.1952817230920758e-08,3.9833100964003361e-11,9.025294086050907e-38,3.454718688209904e-28,3.4810519382267055e-30,4.924693099733661e-16,8.2352114069811476e-33,1.5346097003246567e-16,6.5099030528016008e-18,1.4208503635744859e-29,9.3451230736814038e-27,9.6796440617616703e-22,2.1536995773906198e-24,5.5628530102110851e-48,2.9003071731991622e-30,-1.7672531966334908e-27,9.3974868522902346e-40,-2.4960620530929759e-16,1.2024524189287952e-30,6.6867121322142418e-30,6.1116917890602069e-20,2.4794440007041149e-16,-4.0762284690031567e-47,-6.6753985788085863e-21,-2.0535485872640922e-22,-4.5299486288969546e-26,7.0091992522604956e-35,0.88129999999999997,0.0,0.0,0.0,0.0098652210311543902,0.10879347168550191,9.9999999999846455e-05,1.3235115918896528e-06,1.1575875562827342e-05,2.3632325781800503e-06,2.62544828921577e-11,9.296110416430404e-06,2.7265268814012991e-11,1.7861450343555147e-07,3.971159614420191e-13,4.6139429848925363e-15,4.1570271331784292e-08
1.0274316309013572e-07,0.0017929955559208676,-5.8013055348847875e-19,-4.7105006654111949e-14,1.9983389097116947e-16,1.6331704591203567e-18,1.195667629042445e-08,3.9858818602458783e-11,-7.4677821108304685e-39,-2.959181227347352e-27,3.4822433030780532e-30,4.9246821033268732e-16,-4.2806432501419122e-34,1.5348626977843608e-16,6.5110031952275421e-18,1.4207134912357021e-29,9.3511640977580046e-27,9.6858612051718797e-22,2.1557796865774337e-24,5.5637772568191539e-48,2.8985600041856087e-30,-1.7674434988983816e-27,9.3975522915420486e-40,-2.4960620544511957e-16,1.2028736512823061e-30,6.6878534106081019e-30,6.111691789060432e-20,2.4794565124343388e-16,-3.7579335996026976e-47,-6.6753985745755826e-21,-2.0538582360823773e-22,-4.5320440191699397e-26,7.0091992522693082e-35,0.88129999999999997,0.0,0.0,0.0,0.0098652170077043327,0.10879347013682189,9.9999999999846428e-05,1.3237250463893952e-06,1.1577763429692503e-05,2.3636099116486356e-06,2.6258764305756882e-11,9.2976059847201409e-06,2.7265257694028676e-11,1.7864363182613842e-07,3.9717984988744557e-13,4.6146954250979677e-15,4.1590365540199263e-08
1.0275615806240836e-07,0.0017929955537795289,-5.8129687261256892e-19,-4.7199153136791294e-14,-1.2874074797235125e-15,1.6315307509528511e-18,1.1959660911446653e-08,3.9878711073056179e-11,-1.1365087385695887e-37,-1.9561922075131021e-27,3.4831642852748237e-30,4.9246736018735937e-16,-1.009303578954786e-32,1.5350581306521163e-16,6.5118537907211847e-18,1.4202845670698107e-29,9.3558367693732589e-27,9.6906701135044456e-22,2.157389096917167e-24,5.5644263409688598e-48,2.8965549009484017e-30,-1.7675901005474325e-27,9.3975615878570721e-40,-2.4960620561588103e-16,1.2031993852381908e-30,6.6887356870885512e-30,6.1116917890606065e-20,2.4794661812253815e-16,-3.8879216259504614e-47,-6.6753985713027589e-21,-2.0540976357172892e-22,-4.5336645246850898e-26,7.0091992522761248e-35,0.88129999999999997,0.0,0.0,0.0,0.009865213896921507,0.10879346893943964,9.9999999999846414e-05,1.3238900812992797e-06,1.1579223060944663e-05,2.3639016505964596e-06,2.6262074541805935e-11,9.2987622975196782e-06,2.7265249096467235e-11,1.7866615285781162e-07,3.972292458446186e-13,4.6152771850015296e-15,4.160590607393904e-08
1.0276785353745373e-07,0.0017929955518523322,-5.8395976031546494e-19,-4.7413997129121785e-14,-1.8736162500788527e-15,1.6284359280934868e-18,1.1962346758513237e-08,3.9896620625781494e-11,-1.6292845850375029e-37,-6.3454807480267046e-28,3.483993121349572e-30,4.9246659497420959e-16,-1.4726505023181798e-32,1.535233924454307e-16,6.5126193293684949e-18,1.420288395187182e-29,9.3600436441247974e-27,9.6949996439812125e-22,2.1588384183019398e-24,5.5649704292519841e-48,2.8955394012222196e-30,-1.7677217509100868e-27,9.3975435744399665e-40,-2.4960620569029793e-16,1.2034925843802328e-30,6.6895296689250267e-30,6.111691789060763e-20,2.4794748696176718e-16,-4.228261914064404e-47,-6.67539856835721e-21,-2.0543130879947573e-22,-4.5351232947951383e-26,7.0091992522822604e-35,0.88129999999999997,0.0,0.0,0.0,0.0098652110972235162,0.1087934678617991,9.99999999998464e-05,1.3240386122060588e-06,1.1580536727805276e-05,2.3641642140323327e-06,2.6265053751323182e-11,9.2998029726288776e-06,2.7265241358679778e-11,1.7868642176606786e-07,3.9727370193223236e-13,4.6158007683916487e-15,4.1619895828345072e-08
1.027795490124991e-07,0.0017929955499251418,-5.8688995016350711e-19,-4.7650400498022841e-14,-1.7227076831361291e-15,1.6250743810244035e-18,1.196503218356653e-08,3.9914536175051628e-11,-1.6171536011617986e-37,3.7094241534912027e-28,3.4848220316243843e-30,4.9246582966761972e-16,-1.4822313867671879e-32,1.5354097026419575e-16,6.5133848705764299e-18,1.4207409214941687e-29,9.3642519274351624e-27,9.6993306077422474e-22,2.1602885472971117e-24,5.5655032574002739e-48,2.8954320459855858e-30,-1.7678533555515906e-27,9.3975171367536539e-40,-2.4960620567347759e-16,1.2037858200738888e-30,6.6903236365272482e-30,6.1116917890609195e-20,2.4794835418218372e-16,-4.6218584127899105e-47,-6.6753985654116521e-21,-2.0545285335069945e-22,-4.5365823635010596e-26,7.0091992522883971e-35,0.88129999999999997,0.0,0.0,0.0,0.0098652082975316299,0.10879346678416196,9.9999999999846387e-05,1.3241871426276761e-06,1.1581850393566554e-05,2.3644267759364805e-06,2.6268032958295197e-11,9.3008436416644916e-06,2.7265233620909256e-11,1.7870669065645601e-07,3.9731815776039162e-13,4.6163243513202006e-15,4.1633888684818969e-08
1.0280293996258984e-07,0.0017929955460707786,-5.8896920596948619e-19,-4.7818242915837313e-14,-8.8293060327879341e-17,1.6221526705890031e-18,1.1970402275054428e-08,3.9950385265597546e-11,-5.202037359354719e-38,1.6648464635211565e-27,3.4864805029639667e-30,4.9246429883849761e-16,-5.0607002369710028e-33,1.5357614823393435e-16,6.5149159606735696e-18,1.4226742715336084e-29,9.3726727763680861e-27,9.7079968362964016e-22,2.1631912299080519e-24,5.5666492490912625e-48,2.8972980805536628e-30,-1.7681172499053877e-27,9.3975138993767234e-40,-2.4960620543076748e-16,1.2043724011315127e-30,6.6919117073883871e-30,6.1116917890612336e-20,2.4795008641524333e-16,-4.9253449291711144e-47,-6.6753985595205063e-21,-2.0549594051065472e-22,-4.5395013968615777e-26,7.0091992523006779e-35,0.88129999999999997,0.0,0.0,0.0,0.0098652026981658047,0.10879346462889737,9.9999999999846346e-05,1.3244842020154328e-06,1.1584477722154462e-05,2.3649518951504728e-06,2.6273991365427547e-11,9.3029249615122751e-06,2.7265218145418683e-11,1.7874722838971887e-07,3.9740706863823166e-13,4.6173715159499432e-15,4.1661883705606138e-08
1.0281607756173473e-07,0.0017929955439059738,-5.8829617047995447e-19,-4.7764038937104929e-14,6.2191379532708371e-16,1.6223620419877347e-18,1.1973418976851035e-08,3.9970530540041647e-11,2.2132880224053289e-39,6.7577238570480561e-28,3.4874123329830894e-30,4.924634390483252e-16,-1.1534227328184728e-34,1.5359591681939607e-16,6.5157759066327465e-18,1.4237237917503646e-29,9.3774048719213332e-27,9.712866765856759e-22,2.164822948734376e-24,5.5673343541837342e-48,2.8982720321661261e-30,-1.7682657989514858e-27,9.3975383111700663e-40,-2.4960620530188353e-16,1.2047019203192632e-30,6.6928037170674346e-30,6.1116917890614106e-20,2.4795105867979406e-16,-4.8493620134030885e-47,-6.6753985562117097e-21,-2.0552013940386372e-22,-4.5411414048597166e-26,7.0091992523075768e-35,0.88129999999999997,0.0,0.0,0.0,0.0098651995532752727,0.10879346341839104,9.9999999999846333e-05,1.3246510454842127e-06,1.1585953367600031e-05,2.3652468272871882e-06,2.6277337919089484e-11,9.304093930557098e-06,2.726520945359119e-11,1.7876999650476945e-07,3.9745700525131587e-13,4.6179596584741528e-15,4.1677612638277852e-08
1.0282921516087961e-07,0.001792995541741175,-5.869705305853252e-19,-4.7657199443614871e-14,8.0079047700427976e-16,1.6232270163153557e-18,1.1976436527363551e-08,3.9990683386268468e-11,2.1838947316636348e-38,5.6350534826414687e-29,3.4883443461305502e-30,4.9246257931557003e-16,1.753727327239042e-33,1.5361568909812615e-16,6.5166358558226832e-18,1.4244736794481489e-29,9.3821387579725661e-27,9.7177385058770225e-22,2.166455688394038e-24,5.5680373538740232e-48,2.8986390616652408e-30,-1.7684144639654888e-27,9.3975749149342823e-40,-2.4960620523397168e-16,1.2050314856387519e-30,6.6936957470439906e-30,6.1116917890615875e-20,2.479520312203969e-16,-4.6703791700792094e-47,-6.6753985529029034e-21,-2.0554433746229521e-22,-4.5427817897633631e-26,7.0091992523144779e-35,0.88129999999999997,0.0,0.0,0.0,0.0098651964083923665,0.10879346220788762,9.9999999999846319e-05,1.324817888340815e-06,1.1587429011735841e-05,2.3655417574907241e-06,2.628068446971505e-11,9.3052628919355105e-06,2.7265200761784794e-11,1.7879276459952843e-07,3.975069415369023e-13,4.6185478004741911e-15,4.169334548681409e-08
1.028423527600245e-07,0.0017929955395763805,-5.8569998298625648e-19,-4.7554803246278099e-14,6.0243677949069244e-16,1.624036516921926e-18,1.1979454829824454e-08,4.0010843806784531e-11,1.4761046574462726e-38,-3.1704861612767106e-28,3.4892764753776311e-30,4.9246171962804686e-16,1.2138765033373351e-33,1.5363546086744767e-16,6.5174958082433859e-18,1.4249844312592064e-29,9.3868744263865331e-27,9.7226120570087809e-22,2.16808944942201e-24,5.5687428552549673e-48,2.8985216649842892e-30,-1.7685631163981669e-27,9.3976141076404703e-40,-2.4960620521472909e-16,1.2053610970899066e-30,6.6945877696972584e-30,6.1116917890617645e-20,2.4795300414728531e-16,-4.4794294366937079e-47,-6.675398549594085e-21,-2.0556853467254133e-22,-4.5444225516043922e-26,7.0091992523213811e-35,0.88129999999999997,0.0,0.0,0.0,0.0098651932635171434,0.10879346099738721,9.9999999999846306e-05,1.3249847305852421e-06,1.1588904654505661e-05,2.3658366857606121e-06,2.628403101717677e-11,9.3064318456467043e-06,2.7265192069999523e-11,1.7881553267309121e-07,3.9755687749495675e-13,4.6191359419266929e-15,4.1709082251703073e-08
1.0285549035916939e-07,0.0017929955374115937,-5.8504743809638801e-19,-4.7502251580772902e-14,1.6615958172075575e-16,1.6242252767364093e-18,1.1982473790528742e-08,4.0031011803991378e-11,-1.1425299972284427e-38,-5.8685116330434929e-28,3.4902086679724382e-30,4.9246085997395197e-16,-1.0900381976113416e-33,1.5365522880594191e-16,6.5183557638948577e-18,1.425314787407885e-29,9.3916118708223979e-27,9.7274874197562497e-22,2.1697242323341e-24,5.5694371721367461e-48,2.8980387958283185e-30,-1.7687116548623719e-27,9.3976469805238925e-40,-2.4960620523220833e-16,1.205690754671568e-30,6.6954797631076204e-30,6.1116917890619414e-20,2.4795397721438965e-16,-4.3551586877337115e-47,-6.6753985462852554e-21,-2.0559273102394263e-22,-4.5460636904143775e-26,7.0091992523282865e-35,0.88129999999999997,0.0,0.0,0.0,0.0098651901186496537,0.10879345978688991,9.9999999999846292e-05,1.3251515722174959e-06,1.1590380295864841e-05,2.3661316120964571e-06,2.6287377561373372e-11,9.3076007916898665e-06,2.7265183378235409e-11,1.7883830072465583e-07,3.976068131254443e-13,4.6197240828109427e-15,4.172482293341542e-08
1.0288176555745916e-07,0.0017929955330820396,-5.8545610857586841e-19,-4.7535370403063588e-14,-5.5302613151505494e-16,1.6228826371291157e-18,1.1988512808147695e-08,4.0071370535427541e-11,-6.0066971562290922e-38,-2.6057891822147673e-28,3.4920732584533361e-30,4.9245914065351542e-16,-5.4697287171427525e-33,1.5369475414020312e-16,6.5200756848899265e-18,1.4259848740261462e-29,9.4010920912232785e-27,9.7372435813174853e-22,2.1729968656556948e-24,5.570790334265582e-48,2.8970911919046041e-30,-1.7690084176880172e-27,9.3976912413936577e-40,-2.4960620526535523e-16,1.2063502082236442e-30,6.6972636678461909e-30,6.1116917890622953e-20,2.4795592259220239e-16,-4.3124400407066919e-47,-6.6753985396675637e-21,-2.0564112115296757e-22,-4.5493470990707031e-26,7.0091992523421004e-35,0.88129999999999997,0.0,0.0,0.0,0.0098651838289378485,0.10879345736590551,9.9999999999846251e-05,1.3254852536454923e-06,1.1593331574362829e-05,2.3667214589654056e-06,2.6294070639997606e-11,9.3099386607692157e-06,2.7265165994770856e-11,1.7888383676135926e-07,3.9770668340359565e-13,4.6209003628635396e-15,4.1756316048992771e-08
1.0290804075574893e-07,0.0017929955287525156,-5.8591514607809513e-19,-4.7572551687940713e-14,6.6520215016049503e-17,1.621491856740755e-18,1.1994551972056177e-08,4.0111759594181404e-11,-1.6403521644283189e-38,1.0005317217019757e-27,3.4939383346161107e-30,4.9245742114936067e-16,-1.495526743329954e-33,1.5373427877613842e-16,6.5217956188072911e-18,1.4274916062406784e-29,9.4105794505145548e-27,9.7470069933275852e-22,2.1762735924946723e-24,5.5721441913082867e-48,2.8978359814983239e-30,-1.7693051680959616e-27,9.3977367337359833e-40,-2.4960620512847228e-16,1.2070098462972787e-30,6.6990475503659145e-30,6.1116917890626492e-20,2.4795786653679731e-16,-4.267549328181292e-47,-6.675398533049827e-21,-2.0568950789288248e-22,-4.5526320160381004e-26,7.0091992523559229e-35,0.88129999999999997,0.0,0.0,0.0,0.0098651775392567774,0.10879345494493604,9.9999999999846211e-05,1.3258189326248218e-06,1.1596282847411656e-05,2.3673112980968484e-06,2.6300763706000537e-11,9.3122764991671511e-06,2.7265148611391289e-11,1.7892937271136027e-07,3.9780655237108296e-13,4.6220766406764516e-15,4.1787824837316791e-08
1.0292467033860362e-07,0.0017929955260123718,-5.854221025569492e-19,-4.7532885612050505e-14,3.4124056598301717e-16,1.621399828139025e-18,1.1998374980295403e-08,4.0137337522380749e-11,5.9726016174379788e-39,2.4254638738249935e-28,3.4951190689959807e-30,4.9245633287634364e-16,6.0060727934313172e-34,1.5375929832439461e-16,6.5228841723059189e-18,1.4284118937849407e-29,9.4165877041540486e-27,9.7531900085799324e-22,2.178349551395672e-24,5.5730206449902381e-48,2.8982392140715169e-30,-1.7694931209799147e-27,9.3977785916114253e-40,-2.4960620504868082e-16,1.2074274268327708e-30,6.7001765903363339e-30,6.1116917890628731e-20,2.4795909638847468e-16,-4.1302027248765646e-47,-6.6753985288614356e-21,-2.0572013014293217e-22,-4.5547118207571256e-26,7.0091992523646746e-35,0.88129999999999997,0.0,0.0,0.0,0.0098651735585310821,0.1087934534127105,9.9999999999846184e-05,1.3260301169107235e-06,1.1598150706479456e-05,2.3676846035057133e-06,2.6304999743607369e-11,9.3137561021091087e-06,2.7265137609487737e-11,1.7895819238769557e-07,3.9786975880067832e-13,4.6228211062217572e-15,4.1807774861698661e-08
1.029412999214583e-07,0.001792995523272239,-5.8423134065330678e-19,-4.74369454815983e-14,5.7612980781178711e-16,1.6220088225351169e-18,1.2002198565017949e-08,4.0162927608873506e-11,2.8004695388303633e-38,3.7823378119697668e-29,3.4963000642046576e-30,4.9245524459545703e-16,2.7187905067444377e-33,1.5378432177299749e-16,6.5239727309803771e-18,1.429343280082094e-29,9.4225988285127579e-27,9.7593759307362887e-22,2.1804271530174499e-24,5.5739171345986556e-48,2.8986643652956892e-30,-1.7696811979652099e-27,9.3978345119755812e-40,-2.4960620496668322e-16,1.2078450812866197e-30,6.7013056492673432e-30,6.111691789063097e-20,2.4796032658155723e-16,-3.8858956772800096e-47,-6.6753985246730263e-21,-2.0575075104920237e-22,-4.5567922298648118e-26,7.0091992523734295e-35,0.88129999999999997,0.0,0.0,0.0,0.0098651695778176462,0.10879345188049043,9.9999999999846157e-05,1.3262413002157933e-06,1.160001856342085e-05,2.3680579058142861e-06,2.630923577628622e-11,9.3152356927566355e-06,2.7265126607618134e-11,1.7898701203056196e-07,3.9793296470507388e-13,4.6235655709024998e-15,4.1827731166741863e-08
1.0297455908716767e-07,0.001792995517792005,-5.8155602476841488e-19,-4.7221369192572931e-14,5.8132348470605436e-16,1.6235216019184309e-18,1.2009847954748424e-08,4.0214144273231841e-11,3.9819806090659157e-38,9.1580943035078797e-29,3.4986626659979518e-30,4.924530680741085e-16,4.0843549645508704e-33,1.5383436963036335e-16,6.5261498638565381e-18,1.4309304589157471e-29,9.4346296710220321e-27,9.7717564998574949e-22,2.1845872885595728e-24,5.5757324044400681e-48,2.8989551469976852e-30,-1.7700573943535147e-27,9.3979651849649749e-40,-2.4960620485889987e-16,1.2086806119519985e-30,6.7035637537342474e-30,6.1116917890635459e-20,2.4796278858568859e-16,-3.3081730624569527e-47,-6.6753985162961541e-21,-2.0581198879644827e-22,-4.5609548615197561e-26,7.0091992523909479e-35,0.88129999999999997,0.0,0.0,0.0,0.0098651616164276788,0.10879344881606617,9.9999999999846102e-05,1.3266636638834536e-06,1.1603754270780861e-05,2.3688045011282897e-06,2.6317707826534291e-11,9.3181948371620795e-06,2.7265104603980805e-11,1.790446512138947e-07,3.980593749379959e-13,4.6250544976188009e-15,4.1867662622573127e-08
1.0300781825287703e-07,0.0017929955123118131,-5.7978208421900057e-19,-4.7078491827283827e-14,1.9099524839363683e-16,1.6241290932941681e-18,1.2017500185653897e-08,4.0265409611911569e-11,1.9451158954955404e-38,-3.935132527202722e-28,3.501025961851188e-30,4.9245089159271626e-16,2.5033780543219887e-33,1.538844111467661e-16,6.5283270174353452e-18,1.4322244193588286e-29,9.4466719605286367e-27,9.7841487063039542e-22,2.1887540053880429e-24,5.5775448868628061e-48,2.8986502690178939e-30,-1.7704334141115228e-27,9.3980996120973036e-40,-2.4960620481096651e-16,1.2095164382932366e-30,6.7058217900145876e-30,6.1116917890639949e-20,2.4796525198842561e-16,-2.8024612800299927e-47,-6.675398507919209e-21,-2.0587322109899704e-22,-4.5651199114234301e-26,7.009199252408478e-35,0.88129999999999997,0.0,0.0,0.0,0.0098651536550870469,0.10879344575166323,9.9999999999846048e-05,1.3270860236278303e-06,1.1607489969340863e-05,2.3695510840357835e-06,2.632617985640267e-11,9.3211539323738422e-06,2.7265082600479482e-11,1.7910229025887156e-07,3.9818578306943746e-13,4.6265434207611165e-15,4.1907619210506588e-08
1.030410774185864e-07,0.0017929955068316644,-5.8192406728056523e-19,-4.7251449810581829e-14,-1.1149550079714499e-15,1.6208063962431005e-18,1.2025156021995294e-08,4.0316723657150818e-11,-7.891837723291954e-38,-9.7969311258738288e-28,3.5033896727201906e-30,4.9244871524782339e-16,-6.4322341766108381e-33,1.5393442861503461e-16,6.5305041917163585e-18,1.4327481972802837e-29,9.4587256677810519e-27,9.7965525565059987e-22,2.1929273114048989e-24,5.5792713344244068e-48,2.8967846292410268e-30,-1.7708087197745217e-27,9.3981812739854251e-40,-2.4960620491986235e-16,1.2103525602993684e-30,6.7080796410667623e-30,6.1116917890644439e-20,2.4796771315594118e-16,-2.830010876510646e-47,-6.6753984995421939e-21,-2.0593444790002279e-22,-4.569287380100203e-26,7.0091992524260199e-35,0.88129999999999997,0.0,0.0,0.0,0.0098651456937959969,0.10879344268728086,9.9999999999845994e-05,1.3275083794489571e-06,1.1611225658860326e-05,2.3702976545327627e-06,2.6334651865345664e-11,9.324112978379672e-06,2.7265060597114563e-11,1.7915992916207224e-07,3.9831218909887479e-13,4.6280323402410893e-15,4.1947600937719674e-08
1.0307433658429577e-07,0.0017929955013515561,-5.8859746789075408e-19,-4.7789885902542905e-14,-1.7131760462315723e-15,1.6129433276703811e-18,1.2032813890180313e-08,4.0368086452161763e-11,-1.4307737303272795e-37,-4.2371578410880486e-28,3.5057537539202477e-30,4.9244653883805717e-16,-1.265507878307921e-32,1.5398441896385855e-16,6.5326813866986712e-18,1.4334857120803386e-29,9.4707907960056194e-27,9.8089680578335512e-22,2.1971072177359187e-24,5.5808642350513786e-48,2.8953502254479546e-30,-1.7711832104608935e-27,9.3981704947387556e-40,-2.4960620498546033e-16,1.2111889779484605e-30,6.710337284114373e-30,6.1116917890648953e-20,2.4797016383499541e-16,-3.5939705556819534e-47,-6.6753984911651103e-21,-2.0599566918841184e-22,-4.5734572683151765e-26,7.0091992524435714e-35,0.88129999999999997,0.0,0.0,0.0,0.0098651377325545894,0.1087934396229206,9.999999999984594e-05,1.327930731346882e-06,1.1614961339290097e-05,2.3710442126149981e-06,2.6343123853252124e-11,9.3270719751622522e-06,2.7265038593886559e-11,1.7921756792185825e-07,3.9843859302556862e-13,4.6295212560163969e-15,4.1987607814310161e-08
