Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957)
1.4260285382766731e-08,0.00289338731610426,6.7041099229573204e-12,4.4673949423834482e-08,2.7778873252125044e-10,1.4925160098891051e-08,3.8329694962945623e-06,3.2602990032073741e-07,5.7283238164353568e-26,4.0940228598384091e-26,1.2961858676409468e-21,6.5413881116547721e-14,5.9447787562749459e-20,7.7284998287675647e-13,1.2498558640085221e-13,3.4872452060929521e-22,1.7918089747722387e-19,8.4724436619008734e-17,3.4882341061040651e-18,1.3229197380271884e-24,9.506090226872074e-15,2.2246917057162472e-24,4.8579780260418111e-13,1.7603849052041043e-16,4.6171945438230629e-05,2.3748022829061544e-11,3.2081533139059821e-11,2.891160927836361e-09,3.5167496830948943e-33,4.5297522959488215e-25,1.4906273424805452e-13,3.7456902082278362e-16,1.1291195420002777e-22,0.88129999999999997,0.0,0.0,0.0,0.0083435947870916655,0.10876942212527756,9.9999999228167388e-05,3.8857983840247536e-05,0.00035244359327355271,0.00028169533904314289,9.0861253934159264e-11,2.5749559559019058e-05,2.1489954312340035e-08,5.7931694270298202e-07,2.4017828152665477e-13,3.8191727818941509e-15,3.0526376832393688e-06,6.1140112237389303e-06,0.00026559193659557114,4.644018313589e-05,9.0542806834661435e-15,4.5812679593860095e-10,3.8942513028814809e-13,5.3213728961095428e-09,0.00047909774811561524,9.8076782918156956e-09,5.3296743855224289e-10,1.4461724858101458e-09,1.3721505704979165e-10,5.1260952759107751e-10,4.6948938080180534e-07,4.5664266373867512e-05,1.180230782024594e-08,6.9804197948965819e-09,2.1837744531490171e-11,4.8895293734610386e-07,6.0744511478179666e-14,5.9163588861272922e-08,5.2280208771634481e-11,4.2376768647064987e-08
1.437057337220482e-08,0.0028933886101693944,6.8050043274987424e-12,4.532999581628111e-08,2.7999749291956959e-10,1.5328453534147489e-08,3.8822902411652677e-06,3.3505171552908187e-07,5.8604508990269837e-26,1.4470379200151573e-26,1.374670970359984e-21,6.7344653179380629e-14,6.2899946297926259e-20,7.9455641637946208e-13,1.2880145028785337e-13,3.7020105707514407e-22,1.8866052366652798e-19,8.8811119765620529e-17,3.7045396132091941e-18,1.4061812216071733e-24,9.814581716575976e-15,2.3872734773590329e-24,5.0020677626453338e-13,1.8304703624895252e-16,4.6813491952205827e-05,2.4142840900493157e-11,3.2871964319864702e-11,2.9975521297900951e-09,3.6184169353833028e-33,4.8391647835227932e-25,1.536054731064199e-13,3.8973403034183319e-16,1.189114414175849e-22,0.88129999999999997,0.0,0.0,0.0,0.0083328674410899153,0.1087691683652556,9.9999999206497954e-05,3.9125600254276245e-05,0.00035460769014899893,0.00028311685317857957,9.1418911898190751e-11,2.5879667915528221e-05,2.1464065816894864e-08,5.8287269823197545e-07,2.4139186350864216e-13,3.8426142588132648e-15,3.1136019661691274e-06,6.2304817524224464e-06,0.0002674582024785716,4.707496478003498e-05,9.2258557180827544e-15,4.6693124798624125e-10,3.972498069719098e-13,5.4401854936997158e-09,0.00048251432406939406,1.0105422126493029e-08,5.4922863551043919e-10,1.4927922316170802e-09,1.4177295816265176e-10,5.3588500694612631e-10,4.7187941090950744e-07,4.6291730295037586e-05,1.1964449204862728e-08,7.0763201996859198e-09,2.2105881377254555e-11,5.0277869675057611e-07,6.2670780837298137e-14,5.9599088324451363e-08,5.4493963810304743e-11,4.290645347857512e-08
1.448086136164291e-08,0.0028933899144258663,6.9066639152571584e-12,4.5990388694621156e-08,2.822067443947179e-10,1.5738906236015883e-08,3.9317560371747614e-06,3.4424041009580151e-07,5.9946252063947346e-26,6.1123047003645039e-26,1.4572677475971234e-21,6.9332862668986683e-14,6.6521911054006683e-20,8.1670805196182043e-13,1.3273051785220253e-13,3.9288085502012398e-22,1.98575449058281e-19,9.3062273133275385e-17,3.932535165227779e-18,1.4942352179774816e-24,1.0132820027982612e-14,2.5584549491665252e-24,5.1503249504219385e-13,1.9030701767654517e-16,4.7458284669874525e-05,2.4540387740749383e-11,3.3674463984173512e-11,3.1069171671135626e-09,3.722362521573789e-33,5.1681864291026559e-25,1.5828271313483207e-13,4.0544821148293148e-16,1.2518084180513579e-22,0.88129999999999997,0.0,0.0,0.0,0.0083221581471924801,0.10876891455527542,9.9999999184384363e-05,3.9392747888209565e-05,0.000356763653733391,0.000284528398753338,9.1974469613286358e-11,2.6008862330091694e-05,2.1438221251428801e-08,5.8641506226029938e-07,2.4259692072321823e-13,3.8659674516669424e-15,3.1752198103640808e-06,6.3482414757180436e-06,0.00026932178731941912,4.7712806031373143e-05,9.3993227018373345e-15,4.758341215165077e-10,4.0515922055638259e-13,5.5604959308334989e-09,0.00048592678378348768,1.0409389930469968e-08,5.6583162455122412e-10,1.5404584020306788e-09,1.4643670934348447e-10,5.5999864655771168e-10,4.742527165681139e-07,4.6922171411378529e-05,1.212735913246562e-08,7.1726751867841426e-09,2.2374767774077367e-11,5.1687225702578625e-07,6.4653907534618297e-14,6.0034062141566913e-08,5.6781666512034398e-11,4.3437679905129953e-08
1.4591149351081e-08,0.002893391228799101,7.0090909598555796e-12,4.6655117316316517e-08,2.8441651995803764e-10,1.6156570626990893e-08,3.9813636498971259e-06,3.5359735897526684e-07,6.1308716770597292e-26,-1.5502372781141504e-26,1.5441556345934959e-21,7.1380106658498095e-14,7.0320430885430018e-20,8.3930989811812627e-13,1.3677605741638135e-13,4.1682394705062257e-22,2.0894244687548683e-19,9.7483071060317308e-17,4.1727540651037899e-18,1.5873354512330428e-24,1.0461103618777263e-14,2.7433418233408273e-24,5.3028499710719773e-13,1.9782691262182662e-16,4.8106300838349183e-05,2.4940646619394266e-11,3.4489090502037601e-11,3.2193116638678118e-09,3.8286300200806536e-33,5.5179755313379104e-25,1.6309832513819715e-13,4.2173009043879321e-16,1.3172997107109489e-22,0.88129999999999997,0.0,0.0,0.0,0.0083114668816343957,0.10876866069407656,9.9999999161821574e-05,3.9659427538270873e-05,0.00035891149790013898,0.00028593001321543997,9.2527930668228071e-11,2.6137146247251547e-05,2.1412420558838317e-08,5.8994405766967568e-07,2.4379348529925221e-13,3.8892325113039388e-15,3.2374907658962043e-06,6.4672933141479267e-06,0.00027118269557203516,4.8353683768001505e-05,9.5746859084774584e-15,4.8483564549733572e-10,4.1315332190612162e-13,5.6823055851430634e-09,0.00048933513424395528,1.0719647285379354e-08,5.8278003416749594e-10,1.5891832762333529e-09,1.5120761364574687e-10,5.849724452953001e-10,4.7660936050385843e-07,4.7555564358972303e-05,1.2291031039286785e-08,7.269480873873683e-09,2.264438997477303e-11,5.3123623970745266e-07,6.6695581225750764e-14,6.0468511203350545e-08,5.9145106037120922e-11,4.3970420230260802e-08
1.481172532995718e-08,0.0028933938875995817,7.2162569640828134e-12,4.7997538417589363e-08,2.8883731644302339e-10,1.7013741486590136e-08,4.0809914785346542e-06,3.7282146319698136e-07,6.4096846193749524e-26,3.4900375971708205e-26,1.7315535194452534e-21,7.5658246100705544e-14,7.8475171246967804e-20,8.8588421654125739e-13,1.4523002216138364e-13,4.6875314969675487e-22,2.3110238677732235e-19,1.0685485408462632e-16,4.6920941039753414e-18,1.789752698851334e-24,1.1149039745206308e-14,3.141335570507879e-24,5.6211124237905186e-13,2.1368172382910925e-16,4.9411912943234565e-05,2.5749233668801741e-11,3.6154953544841376e-11,3.4534137955835751e-09,4.0483106872553487e-33,6.2846434867227592e-25,1.7316061428244123e-13,4.560740384969346e-16,1.4570802016634597e-22,0.88129999999999997,0.0,0.0,0.0,0.0082901383400270003,0.10876815281320845,9.9999999115328627e-05,4.0191386066059115e-05,0.0003631828837907683,0.00028870359843413484,9.3628577234683305e-11,2.6390996352362437e-05,2.1360950562699951e-08,5.9696203468073146e-07,2.4616126490969916e-13,3.935498837766022e-15,3.3639899639204483e-06,6.7092847082128258e-06,0.00027489650009821821,4.9644456728561866e-05,9.931117629323502e-15,5.0313553680795723e-10,4.2939535892611226e-13,5.9304273935040032e-09,0.00049613953530237441,1.1359291646869818e-08,6.1772755672498421e-10,1.6898580730680082e-09,1.6107607790403888e-10,6.3759022682166599e-10,4.8127291384834823e-07,4.8831104759017054e-05,1.2620634656492396e-08,7.4644288903120384e-09,2.3185787306663228e-11,5.6078591853588624e-07,7.096156524675762e-14,6.1335838618116134e-08,6.4106479595050457e-11,4.5040332809653487e-08
1.5010243710945744e-08,0.002893396314379418,7.4053557730853647e-12,4.922043679140155e-08,2.9281739629197801e-10,1.7810374156270308e-08,4.1711094601186454e-06,3.9071214937117359e-07,6.6679700993538723e-26,4.1115094878489125e-26,1.9168148949518804e-21,7.972714591026162e-14,8.6490153858575614e-20,9.2939090499651568e-13,1.5327133904218692e-13,5.2046598038699908e-22,2.5277151906688408e-19,1.1592383216126058e-16,5.2070610973451649e-18,1.9919924341407363e-24,1.1805692508435206e-14,3.5413061238693999e-24,5.9231818929247949e-13,2.289306549301184e-16,5.0597761530971912e-05,2.6486069754405194e-11,3.7696273186938272e-11,3.6750337407736165e-09,4.2544246176907973e-33,7.0582221119021762e-25,1.8273065096290217e-13,4.8912327830547486e-16,1.5934891387793026e-22,0.88129999999999997,0.0,0.0,0.0,0.0082710040692533602,0.10876769553354648,9.999999907189893e-05,4.066855620095145e-05,0.00036699950315615217,0.00029116623574797554,9.4612024904423322e-11,2.6616382039152125e-05,2.1314777033763661e-08,6.0323272499939143e-07,2.4826354347065173e-13,3.9768386433779367e-15,3.4800673583461763e-06,6.9315240256514393e-06,0.0002782298147986944,5.081630733845162e-05,1.0258432268344143e-14,5.1994502284199829e-10,4.4430219891403822e-13,6.1588754565402647e-09,0.00050224951250372693,1.195713429125092e-08,6.5039776875964633e-10,1.7842086012239679e-09,1.7033716587884837e-10,6.8811567502855703e-10,4.8541375695303549e-07,4.9988933842920225e-05,1.291981852869731e-08,7.6413848447462978e-09,2.3675425519807171e-11,5.8833160930824782e-07,7.5019105813885336e-14,6.2114647540504827e-08,6.8849206332876265e-11,4.6008157983551178e-08
1.5208762091934307e-08,0.002893398772796053,7.5969807882871486e-12,5.0457213784153163e-08,2.9679862404515892e-10,1.8631163369456749e-08,4.2616374556884515e-06,4.0916884399477772e-07,6.9333966947017827e-26,-3.9117270567037041e-27,2.119058379975673e-21,8.4013621464859649e-14,9.5191548188003936e-20,9.7443379135286723e-13,1.6174451321405759e-13,5.7732804634394619e-22,2.7619070808351821e-19,1.2562804129216443e-16,5.7708468909802352e-18,2.21512362497433e-24,1.249989690697283e-14,3.972449049178564e-24,6.2407077975862641e-13,2.4516635213747509e-16,5.1793704147952583e-05,2.723143360644236e-11,3.9277754870379734e-11,3.9073547499104143e-09,4.4687922586938126e-33,7.9192757695944885e-25,1.9281351296232022e-13,5.243278474251707e-16,1.7406117986315709e-22,0.88129999999999997,0.0,0.0,0.0,0.008251927836630776,0.10876723807040235,9.9999999026936673e-05,4.1144222399586063e-05,0.00037079003424011901,0.00029359727716313894,9.5588735951597898e-11,2.68388711428734e-05,2.1268744754257718e-08,6.0946046159070742e-07,2.5033880423571488e-13,4.0178952746265273e-15,3.5982515946935013e-06,7.1579923888397059e-06,0.00028155452634546379,5.1997641305553607e-05,1.0591952979129966e-14,5.3707747969872863e-10,4.5948236914730057e-13,6.3921963983683126e-09,0.00050834628395002919,1.2576362631003865e-08,6.8424289885858526e-10,1.8821786027440499e-09,1.7996554387460732e-10,7.4178581908795032e-10,4.8950158914281227e-07,5.1155936671820931e-05,1.3221370240938419e-08,7.819741344154974e-09,2.4167238563944187e-11,6.1679386716635648e-07,7.9294812274356521e-14,6.289177005573771e-08,7.3866310827126369e-11,4.6980466735105382e-08
1.540728047292287e-08,0.0028934012624287878,7.7911487900863119e-12,5.1707805859983462e-08,3.0078099424370975e-10,1.9476395231706067e-08,4.3525572638353491e-06,4.2819914915428172e-07,7.2061448293912164e-26,4.0901563930354332e-26,2.3395652627639505e-21,8.8528156699133764e-14,1.0462625794939093e-19,1.0210417658650849e-12,1.7067155351745341e-13,6.3979094390795289e-22,3.0147774092742814e-19,1.3600174233949451e-16,6.3873147015257154e-18,2.4611239747924196e-24,1.323368728658237e-14,4.4634537079313774e-24,6.5743289823806906e-13,2.6244875291577144e-16,5.2999611182419743e-05,2.7985228480876441e-11,4.0899710151650036e-11,4.1507172697144316e-09,4.6917120461435801e-33,8.8770297703544752e-25,2.0343523898178809e-13,5.6181860615787335e-16,1.8991207319879017e-22,0.88129999999999997,0.0,0.0,0.0,0.0082329095003868102,0.10876678041803849,9.9999998980413138e-05,4.1618389264774447e-05,0.00037455456019394622,0.0002959969398630424,9.6558731886277405e-11,2.7058483637063595e-05,2.1222853382883539e-08,6.1564538160111108e-07,2.5238723350748577e-13,4.0586696356557771e-15,3.7185383042396105e-06,7.3887046070089942e-06,0.0002848706604951725,5.3188327518497348e-05,1.0931701418301763e-14,5.5453407163593555e-10,4.7493535421534243e-13,6.6303935642605435e-09,0.00051442989004965665,1.3217348998311399e-08,7.192835549286524e-10,1.9838382769685731e-09,1.899686834888681e-10,7.9874135693666299e-10,4.9353677423329385e-07,5.2331968709207729e-05,1.3525252390895046e-08,7.9994762659180716e-09,2.4661149896480214e-11,6.4618767671883179e-07,8.3800319365443682e-14,6.3667211316781106e-08,7.9169150701304839e-11,4.7957104829034586e-08
1.5605798853911433e-08,0.002893403782861159,7.9878776367421809e-12,5.2972149190369938e-08,3.0476435445968346e-10,2.0346350017124169e-08,4.443850881417926e-06,4.4781054052546286e-07,7.4864074694714899e-26,3.9617381634362624e-26,2.5796912079497941e-21,9.3281583774007885e-14,1.1484354191982637e-19,1.0692436068249948e-12,1.8007537339158886e-13,7.0833977018462105e-22,3.2875675876227714e-19,1.4708041753273259e-16,7.0605689047531105e-18,2.7321412848468752e-24,1.4009189089338462e-14,5.0267566467016953e-24,6.9246997828061049e-13,2.8084117482980432e-16,5.42153539143947e-05,2.874735793659472e-11,4.2562442398101317e-11,4.4054662098750254e-09,4.9234976222635618e-33,9.9419152949529706e-25,2.1462292949010378e-13,6.0173375971763851e-16,2.0697194092885921e-22,0.88129999999999997,0.0,0.0,0.0,0.008213948917872799,0.10876632257116284,9.999999893229966e-05,4.209106138738892e-05,0.00037829316479070753,0.00029836544064406803,9.7522034379523933e-11,2.727523945870601e-05,2.117710257605704e-08,6.2178762320361573e-07,2.5440901724760859e-13,4.0991626373774276e-15,3.8409226376279299e-06,7.6236748563012479e-06,0.00028817824294019784,5.4388235939639586e-05,1.1277698311957438e-14,5.7231591418384927e-10,4.9066057562517444e-13,6.8734689975130041e-09,0.00052050037111242954,1.3880462470315685e-08,7.5554016682325431e-10,2.0892573473344339e-09,2.0035401188274306e-10,8.5912659775785515e-10,4.9751967539991126e-07,5.3516886407351288e-05,1.3831427832530265e-08,8.1805676389991853e-09,2.5157084005133677e-11,6.7652792515824447e-07,8.8547818798371589e-14,6.4440976464274488e-08,8.4769352521517636e-11,4.8937920098977413e-08
1.5804317234899996e-08,0.0028934063336806285,8.1871862712804045e-12,5.425017948568535e-08,3.0874839538454084e-10,2.1241302119275863e-08,4.5355005060968192e-06,4.6801036522555192e-07,7.7743895715634592e-26,4.9787145095325618e-26,2.8408690598071445e-21,9.8285086467892706e-14,1.2589509470502177e-19,1.1190679725390834e-12,1.8997981227903855e-13,7.8349501784932244e-22,3.5815851799634121e-19,1.5890078467374023e-16,7.7949653713985298e-18,3.0305060394691964e-24,1.4828621448745306e-14,5.640943476798453e-24,7.2924899969264947e-13,3.0041046999069031e-16,5.5440804514098926e-05,2.9517725857519973e-11,4.4266246872755509e-11,4.6719508533597798e-09,5.1644787132081063e-33,1.1125090257033817e-24,2.2640477127812083e-13,6.4421919464638106e-16,2.2531430426875294e-22,0.88129999999999997,0.0,0.0,0.0,0.0081950459455837881,0.10876586452491883,9.9999998882567659e-05,4.2562243346318902e-05,0.00038200593241245528,0.00030070299590070421,9.8478665260075476e-11,2.7489158506880385e-05,2.1131491987959182e-08,6.2788732557666239e-07,2.5640434106418209e-13,4.1393751973315532e-15,3.9653992759981167e-06,7.8629166853000165e-06,0.00029147729930831376,5.5597237600249063e-05,1.1629963463822828e-14,5.9042407456634722e-10,5.0665739324495645e-13,7.121423465085325e-09,0.00052655776734898663,1.4566068741429963e-08,7.9303297921070906e-10,2.1985050342137437e-09,2.1112890874329668e-10,9.2308946257473308e-10,5.0145065515290239e-07,5.471054720949613e-05,1.4139859676660473e-08,8.3629936442824637e-09,2.5654966397678997e-11,7.0782939849054499e-07,9.3550077223724596e-14,6.5213070626446846e-08,9.0678811940357127e-11,4.9922762426869751e-08
1.600283561588856e-08,0.002893408914478719,8.3890947836837111e-12,5.5541832404205606e-08,3.1273319667253633e-10,2.2161520006030484e-08,4.6274885376441732e-06,4.8880583973933481e-07,8.0703109341665873e-26,3.5567202122645767e-26,3.1246117342923169e-21,1.0355020341963098e-13,1.378350332170423e-19,1.1705433935921946e-12,2.0040965742989717e-13,8.6581487131752173e-22,3.898206646817984e-19,1.7150081087291515e-16,8.5951222130023528e-18,3.358744936860808e-24,1.5694299853554583e-14,6.3310666983243136e-24,7.678384848049534e-13,3.212272001745481e-16,5.6675836040283087e-05,3.0296236475973599e-11,4.6011410821533506e-11,4.9505247632938718e-09,5.4150023933311783e-33,1.2438802794322234e-24,2.3881006243985937e-13,6.8942883176976118e-16,2.4501594263771316e-22,0.88129999999999997,0.0,0.0,0.0,0.0081762004391782318,0.10876540627487641,9.9999998831188768e-05,4.3031939708427759e-05,0.00038569294803776633,0.00030300982161059648,9.9428646511126616e-11,2.7700260641405898e-05,2.1086021270586e-08,6.3394462888357827e-07,2.5837339019910122e-13,4.1793082395511508e-15,4.0919624422147608e-06,8.1064430207154767e-06,0.0002947678551623586,5.6815204595558991e-05,1.1988515763631425e-14,6.0885957213396329e-10,5.2292510676059569e-13,7.3742564835246081e-09,0.0005326021188701588,1.5274529997555938e-08,8.3178204454671289e-10,2.3116500280645052e-09,2.2230070327708529e-10,9.9078148277547276e-10,5.0533007531217864e-07,5.5912809551924509e-05,1.445051129149272e-08,8.5467326148904549e-09,2.6154723591682012e-11,7.4010677779959713e-07,9.8820454734608741e-14,6.5983498919033391e-08,9.6909693719526224e-11,5.091148372213157e-08
1.6201353996877123e-08,0.0028934115248509177,8.5936244145207885e-12,5.6847043239231621e-08,3.1671860702940244e-10,2.3107266179837441e-08,4.7197975809646157e-06,5.1020404799962505e-07,8.374408248472875e-26,5.3470466484318819e-26,3.4325151155882572e-21,1.0908883113799271e-13,1.5072004065178293e-19,1.2236982652864943e-12,2.1139066537866247e-13,9.5589709200941686e-22,4.2388801543163785e-19,1.8491972527446032e-16,9.465930603013347e-18,3.7195951154850742e-24,1.6608638794028172e-14,7.0867741991908407e-24,8.083084937705792e-13,3.433657936174202e-16,5.792032243851602e-05,3.1082794394086242e-11,4.7798213559926694e-11,5.2415456893907079e-09,5.6754346911044897e-33,1.3896157518407342e-24,2.5186923694457824e-13,7.375249851716506e-16,2.6615697675801202e-22,0.88129999999999997,0.0,0.0,0.0,0.0081574122534979945,0.1087649478170216,9.9999998778134744e-05,4.350015502851131e-05,0.00038935429722877269,0.00030528613332000927,1.0037200026697914e-10,2.7908565681520192e-05,2.104069007379933e-08,6.3995967425124475e-07,2.6031634951573988e-13,4.2189626944214807e-15,4.2206059118154639e-06,8.3542661730426149e-06,0.00029804993599991445,5.8042010079848337e-05,1.2353373195453369e-14,6.2762337879490539e-10,5.3946295709621263e-13,7.6319663443149003e-09,0.0005386334656863642,1.6006204796564994e-08,8.7180721639588994e-10,2.4287604638006685e-09,2.3387667133593746e-10,1.0623577964203436e-09,5.0915829698285812e-07,5.7123532865812166e-05,1.4763346303107015e-08,8.731763036469421e-09,2.6656283104148454e-11,7.7337463567973259e-07,1.043729233008044e-13,6.6752266445195157e-08,1.0347443162029385e-10,5.1903937901232609e-08
1.6399872377865686e-08,0.0028934141643966287,8.8007976188837737e-12,5.8165747492471297e-08,3.2070449674910676e-10,2.4078797142220274e-08,4.8124104472382739e-06,5.3221193956698741e-07,8.6869338925981902e-26,3.5661576315147064e-26,3.7662610046059938e-21,1.1491322680995757e-13,1.6460936445807999e-19,1.2785608404279688e-12,2.2294958351505065e-13,1.0543814500328817e-21,4.6051284939279911e-19,1.9919803109504624e-16,1.041256586352628e-17,4.1160192779159802e-24,1.7574154440443997e-14,7.9344291534303191e-24,8.5073061879003254e-13,3.6690472792472542e-16,5.9174138539404266e-05,3.187730460066323e-11,4.9626926560698333e-11,5.5453754723016826e-09,5.9461616590050113e-33,1.551165986192762e-24,2.6561388928388263e-13,7.8867873344950766e-16,2.8882095242086449e-22,0.88129999999999997,0.0,0.0,0.0,0.0081386812425875161,0.10876448914774753,9.9999998723377385e-05,4.3966893849257156e-05,0.0003929900661190297,0.00030753214612938996,1.0130874880990321e-10,2.811409340456753e-05,2.0995498045375456e-08,6.4593260375007238e-07,2.6223340348671272e-13,4.2583394985480484e-15,4.3513230239122879e-06,8.6063978422990965e-06,0.00030132356725299169,5.927752826145763e-05,1.2724552846147395e-14,6.4671641945230913e-10,5.5627012782879067e-13,7.8945501391778706e-09,0.00054465184770701358,1.6761447952196502e-08,9.1312814294366398e-10,2.5499038957954617e-09,2.4586403260966832e-10,1.137977142500893e-09,5.1293568053095851e-07,5.8342577578932603e-05,1.5078328595899199e-08,8.9180635474513345e-09,2.7159573441467193e-11,8.0764743275044674e-07,1.1022208548126897e-13,6.7519378295439499e-08,1.1038572817312701e-10,5.2899980867355905e-08
