Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328)
3.2297276116305977e-07,0.002689607168202667,2.3060371493576712e-15,3.1157184222759276e-11,1.906066442751462e-14,1.5973327322392247e-10,6.2126373526321309e-07,1.1306446396404422e-07,4.8327597183175671e-34,1.7511075503422746e-32,1.5326174146907814e-25,1.0402821998491333e-17,1.1420337713968498e-23,9.0231409635749661e-15,2.1132244966189072e-16,6.2846650114844401e-25,1.0691238303880316e-22,4.0215644928713758e-18,3.6348963008924777e-19,-2.8806428702565561e-30,6.7200750054821111e-18,-1.4920246031180105e-24,2.8032145774687606e-17,-3.3832462496441498e-15,1.7850627346822675e-07,4.7316833254308153e-16,6.7354542535267236e-15,4.2781507978657875e-10,1.8913975247569721e-42,-4.1736132373087034e-19,1.5887547632036795e-16,7.3755790081526559e-19,8.2094136335890534e-28,0.88129999999999997,0.0,0.0,0.0,0.0097764877465021001,0.10877043008436055,9.9999999990973859e-05,7.2735878117518985e-06,4.0639157257232838e-05,1.394703090713203e-05,5.0495643741338741e-11,2.5325669560626268e-05,2.2260000316170766e-12,3.4159750490123473e-07,9.0486844810864504e-13,7.5047072958140462e-15,6.1671075621981717e-06,5.8292560806892292e-06,4.3502986194190701e-07,1.3005118373095549e-05,1.3683913286356082e-15,1.7480058143437262e-11,5.4673288387113317e-15,2.9272806567676616e-11,3.6862900144825133e-07,1.982717576731784e-10,2.8525216732494166e-10,4.4302586580414947e-12,3.1202826072862006e-11,2.2886339503150571e-11,8.9631390073007817e-10,1.7427924270613714e-07,1.4903634971380309e-10,1.0836315587569082e-10,9.1388786870763571e-13,3.9696388774169055e-09,6.9802381089601271e-15,7.4237081193821021e-12,1.6207206195698959e-11
3.2608199250734896e-07,0.0026896063273487733,2.3501127784348184e-15,3.1713187723231136e-11,1.9183607093502358e-14,1.641422652601651e-10,6.3038905193348655e-07,1.1688626742261783e-07,5.2364519898341082e-34,2.519987288312158e-33,1.6177395242024415e-25,1.0751458199364893e-17,1.2046671883934927e-23,9.2611273597006939e-15,2.2005927977510525e-16,6.7075136973867833e-25,1.1238980714692924e-22,4.2251565498253909e-18,3.8876986276809034e-19,1.2570632712081625e-31,7.0013770173934855e-18,-1.530276415819864e-24,2.8930140863233012e-17,-3.3831968730028842e-15,1.8164095729313752e-07,4.8170911725384163e-16,6.9284020751047275e-15,4.4471742237805433e-10,2.0622736359109688e-42,-4.1736126011234423e-19,1.6529407133254244e-16,7.8028014855895873e-19,8.6680287836488586e-28,0.88129999999999997,0.0,0.0,0.0,0.0097753478466976358,0.10877010133076648,9.9999999990735619e-05,7.3393871376375208e-06,4.0923040162537895e-05,1.4033912464324697e-05,5.0848240875888642e-11,2.5483648167185407e-05,2.2257496764399604e-12,3.4398282181903586e-07,9.1051291316557483e-13,7.5571113825822849e-15,6.3225126001564622e-06,5.9740120986786703e-06,4.3919218725032084e-07,1.3237075185519169e-05,1.4023371128667633e-15,1.7915145760982673e-11,5.6051305862367607e-15,3.0023342587684955e-11,3.7215842489473167e-07,2.0522576881816004e-10,2.9531925241717735e-10,4.606854622794895e-12,3.2564536120078e-11,2.4117783171394226e-11,9.0192264210975558e-10,1.7726858593816851e-07,1.5159230378766351e-10,1.1022158161509779e-10,9.1981895591993193e-13,4.1105653088470192e-09,6.9895472748135762e-15,7.4967314025998918e-12,1.6976259939324391e-11
3.2919122385163815e-07,0.0026896054859568736,2.394607122881859e-15,3.2271595174171452e-11,1.9296629489094962e-14,1.6861640583331862e-10,6.3951591473170983e-07,1.207899263957198e-07,5.6684797433230901e-34,5.7915120482322033e-31,1.706497944336662e-25,1.1108498698793853e-17,1.269937225780959e-23,9.5026085538918179e-15,2.290781620638642e-16,7.1537070201187034e-25,1.180792654562927e-22,4.4365062608697944e-18,4.1550069207166313e-19,-7.9653446521162272e-30,7.2917581974778635e-18,-1.5693033183603315e-24,2.9848347963553332e-17,-3.3831451992918824e-15,1.8479508554851257e-07,4.9030550357643797e-16,7.1247911629787097e-15,4.620884210956716e-10,2.2462072222743382e-42,-4.1736119673445926e-19,1.7190887897964579e-16,8.2501769962922664e-19,9.1471170520061205e-28,0.88129999999999997,0.0,0.0,0.0,0.0097742075794290204,0.10876977227374317,9.9999999990493883e-05,7.4051087008697693e-06,4.1204640347177946e-05,1.4119817742294098e-05,5.1197999617271561e-11,2.5639849550116846e-05,2.2254992365482844e-12,3.4634893713715246e-07,9.1609387926607274e-13,7.6090936208790586e-15,6.4799332581874388e-06,6.1206527280278726e-06,4.4335401179471416e-07,1.3470613378359941e-05,1.4367243778274806e-15,1.8355915737173865e-11,5.7447202100075241e-15,3.0783855147063044e-11,3.7568747117698291e-07,2.1234106657483205e-10,3.0562150128836538e-10,4.7884433870208424e-12,3.3969254610018976e-11,2.5400755328019652e-11,9.0746845744189519e-10,1.8027398164338563e-07,1.5416197098561936e-10,1.1208997823598217e-10,9.2569067141731058e-13,4.2548600175766656e-09,6.9991669677011602e-15,7.5697468975832258e-12,1.7773133792540262e-11
3.3230045519592734e-07,0.002689604644027761,2.4395444896004989e-15,3.2833809634369264e-11,1.9446531409016912e-14,1.7315555685362565e-10,6.4864298218112675e-07,1.2477596368517136e-07,6.1303772254026555e-34,1.6008112323430527e-33,1.7989962683960327e-25,1.1474063215030871e-17,1.3379046810750538e-23,9.7475792780228304e-15,2.3838554976544629e-16,7.6242360807397017e-25,1.2398590970776511e-22,4.6557967823254761e-18,4.4374634455251301e-19,-7.5132703526630685e-30,7.5914253769946911e-18,-1.6087245986688652e-24,3.0787016240399382e-17,-3.3830911455040152e-15,1.8796843925834601e-07,4.9895687354655573e-16,7.3246430770125026e-15,4.7993508079168723e-10,2.4440205850092306e-42,-4.1736113360376365e-19,1.7872396030273513e-16,8.7184378438588976e-19,9.6473475213032715e-28,0.88129999999999997,0.0,0.0,0.0,0.0097730669545116854,0.10876944291462261,9.9999999990248623e-05,7.4707525805030021e-06,4.1483963455042366e-05,1.4204750462798683e-05,5.1544926999143601e-11,2.5794280503234519e-05,2.2252487141756043e-12,3.4869589843505326e-07,9.2161158914835473e-13,7.6606550559988512e-15,6.6393621720236567e-06,6.2691727897624401e-06,4.4751533542251887e-07,1.3705719605586248e-05,1.4715519046188884e-15,1.8802352637977352e-11,5.8860911844130046e-15,3.1554310570380993e-11,3.7921614006850676e-07,2.1961920602618095e-10,3.1616120954640024e-10,4.9751023975796342e-12,3.5417772878651111e-11,2.6736759064450168e-11,9.1295158461629983e-10,1.8329517456967338e-07,1.5674513289814985e-10,1.1396818693264868e-10,9.3150323013147618e-13,4.4025596569630063e-09,7.0091046358115724e-15,7.6427545996282705e-12,1.8598505054742611e-11
3.350987634057876e-07,0.002689603885833037,2.480377820648597e-15,3.33436163180947e-11,1.9566297272706135e-14,1.7729625305724015e-10,6.5685642673082333e-07,1.2843424877806051e-07,6.5730079567436032e-34,2.4064492511589684e-33,1.885528889375538e-25,1.1810458822612551e-17,1.4014507299647682e-23,9.9710315221155588e-15,2.4701427148452856e-16,8.0693607584751523e-25,1.2949185900736176e-22,4.8600994706824778e-18,4.7051720242737543e-19,-6.8296254604114493e-31,7.8692384087719743e-18,-1.6444869459462872e-24,3.1649517346402503e-17,-3.3830403922006594e-15,1.9084071505650171e-07,5.0678961776337972e-16,7.5074881308976878e-15,4.96409543060476e-10,2.6346189114120569e-42,-4.1736107700213151e-19,1.8503215543396636e-16,9.1583495734656725e-19,1.0116194833389542e-27,0.88129999999999997,0.0,0.0,0.0,0.0097720400942639934,0.10876914623425712,9.9999999990024925e-05,7.5297657180261511e-06,4.1733412278591625e-05,1.4280361568520174e-05,5.1854746969856467e-11,2.5931760472920092e-05,2.2250231753319906e-12,3.507918284463836e-07,9.2652365225515876e-13,7.7067014732924263e-15,6.7845589112716705e-06,6.4044432523037535e-06,4.5126009828110579e-07,1.3918644879075204e-05,1.5032720419373046e-15,1.920897762470946e-11,6.0148424961521527e-15,3.2256192460296064e-11,3.8239161921494199e-07,2.2631002885674028e-10,3.258518464027725e-10,5.1474944417752915e-12,3.6759542782712919e-11,2.7985764347587012e-11,9.1783300494624285e-10,1.8602754482661561e-07,1.5908133691218619e-10,1.1566683343302926e-10,9.3668413147694613e-13,4.5384305549643896e-09,7.0183266470693948e-15,7.708454864624621e-12,1.9366270136909489e-11
3.3789707161564784e-07,0.0026896031272047186,2.5215872538637363e-15,3.3857347334954698e-11,1.9682135558530606e-14,1.814893693092287e-10,6.6506802065170601e-07,1.3216002626298507e-07,7.0424644381966371e-34,-4.0467927983684045e-32,1.975252668541562e-25,1.2153944465473424e-17,1.4673071112098781e-23,1.0197300571011167e-14,2.5588679861591907e-16,8.5357846096382684e-25,1.3518170305203241e-22,5.0711172198077297e-18,4.9861809808013442e-19,-2.7575594243379541e-31,8.1548971728154838e-18,-1.6805903525223026e-24,3.2528973778859375e-17,-3.3829875794252279e-15,1.9372822837522231e-07,5.1466596961449903e-16,7.6931706911214875e-15,5.1328003913725184e-10,2.8377870680190048e-42,-4.1736102060903454e-19,1.9150890842361245e-16,9.616346304246309e-19,1.0603225449220715e-27,0.88129999999999997,0.0,0.0,0.0,0.009771012959029754,0.10876884931133916,9.9999999989798381e-05,7.5887160534751825e-06,4.1981026070282811e-05,1.4355190950564853e-05,5.216228525180906e-11,2.6067817432043786e-05,2.2247975730258533e-12,3.5287232293118886e-07,9.3138487219047439e-13,7.7524087806483903e-15,6.9313703104139496e-06,6.5412274663050577e-06,4.5500445517157531e-07,1.4132819805711297e-05,1.5353467706190404e-15,1.9620167194788344e-11,6.1450260433891645e-15,3.2966072691086555e-11,3.8556679232726197e-07,2.3313509801766086e-10,3.3573828723472839e-10,5.3241121804220628e-12,3.8138009809739934e-11,2.9280086758043745e-11,9.2266403470753332e-10,1.8877232069942807e-07,1.614281378267715e-10,1.1737318499530381e-10,9.4181745508047694e-13,4.6771150590358205e-09,7.027817915765574e-15,7.7741488101181913e-12,2.0158176555879274e-11
3.406953798255081e-07,0.002689602368143658,2.5631592443542343e-15,3.43739838719942e-11,1.9794817384505983e-14,1.8573478095808288e-10,6.7327683193466358e-07,1.3595364108302032e-07,7.540054889168985e-34,2.5950206775200554e-33,2.0682453229012889e-25,1.2504608567371521e-17,1.5355289855934871e-23,1.0426381115481302e-14,2.6500800820188308e-16,9.0242881723898629e-25,1.4105923766891282e-22,5.288984509678556e-18,5.2809978881600776e-19,-1.1399225249829134e-30,8.4485578349490105e-18,-1.7172926933764145e-24,3.3425565511159303e-17,-3.3829326433404452e-15,1.9663082139808044e-07,5.2258550395679209e-16,7.8817059528476624e-15,5.3055164422919628e-10,3.0542143627692295e-42,-4.1736096442906873e-19,1.981572600850151e-16,1.0093000362467333e-18,1.1108953733276825e-27,0.88129999999999997,0.0,0.0,0.0,0.0097699855555955038,0.10876855214692809,9.9999999989569031e-05,7.6476036444573566e-06,4.2226809604980948e-05,1.4429241617831376e-05,5.2467547793177395e-11,2.6202456870931499e-05,2.2245719088015062e-12,3.5493742212663047e-07,9.3619544511980239e-13,7.7977778620548295e-15,7.0797903597267558e-06,6.6795210840100001e-06,4.5874840599117242e-07,1.4348234737456751e-05,1.5677750680419119e-15,2.0035908363571314e-11,6.2766364999625796e-15,3.3683923428365468e-11,3.8874165924127025e-07,2.4009550133035385e-10,3.4582213865791499e-10,5.5050116819798663e-12,3.9553751964438998e-11,3.0620867071292722e-11,9.2744486647281712e-10,1.9152931867486663e-07,1.6378537862010607e-10,1.190871274487961e-10,9.4690337447945648e-13,4.8186391372101747e-09,7.037584091945889e-15,7.8398364326958015e-12,2.0974733020970701e-11
3.4349368803536834e-07,0.0026896016086508014,2.6050901958336716e-15,3.489315091064526e-11,1.9908509935867707e-14,1.9003235617267952e-10,6.8148194190194258e-07,1.3981542676269734e-07,8.0670850484903993e-34,2.9370634386331236e-33,2.1645852037139478e-25,1.2862539159012001e-17,1.6061680032717264e-23,1.065826754434542e-14,2.7438283158070352e-16,9.5356710985709052e-25,1.4712826788159631e-22,5.5138359929159759e-18,5.590142959078729e-19,1.79684362494408e-31,8.7503782504597822e-18,-1.7545919216875675e-24,3.4339471878096159e-17,-3.3828755184624871e-15,1.995483369246667e-07,5.3054778851983022e-16,8.0731089490648316e-15,5.4822942189005288e-10,3.2845867203852164e-42,-4.1736090846761883e-19,2.0498027596244983e-16,1.0588896513573584e-18,1.1633902462130348e-27,0.88129999999999997,0.0,0.0,0.0,0.0097689578906328504,0.10876825474211077,9.9999999989336876e-05,7.7064285485707742e-06,4.2470767856873949e-05,1.4502516667155478e-05,5.2770540789799556e-11,2.6335684439759888e-05,2.2243461841771098e-12,3.5698716794533024e-07,9.4095557292000016e-13,7.8428096383087297e-15,7.229812858517657e-06,6.8193195861496417e-06,4.6249195063971516e-07,1.4564880054294828e-05,1.6005558714117315e-15,2.0456187626834705e-11,6.4096683702359193e-15,3.4409715857208617e-11,3.9191621979309895e-07,2.4719231186239617e-10,3.5610498574297457e-10,5.6902488651362008e-12,4.1007347301010064e-11,3.2009260002450723e-11,9.3217569851085679e-10,1.9429835609952455e-07,1.6615290300730971e-10,1.2080854715863547e-10,9.5194206459423417e-13,4.9630285124280673e-09,7.0476308954904738e-15,7.9055177289500458e-12,2.181645283738204e-11
3.462919962452286e-07,0.0026896008487271687,2.6473825929549992e-15,3.541486577399239e-11,2.0020286048886621e-14,1.9438195613753534e-10,6.8968244552602609e-07,1.4374570542355148e-07,8.624909867579002e-34,1.8467684858819204e-32,2.2643512860911235e-25,1.3227824109762205e-17,1.6792789876555213e-23,1.0892953898231397e-14,2.8401625424362065e-16,1.0070752257572906e-24,1.5339260609215938e-22,5.74580642764366e-18,5.9141491443482621e-19,1.6288425443008112e-30,9.0605179571826247e-18,-1.7923745892776675e-24,3.5270871556650727e-17,-3.3828161377608668e-15,2.0248061839194402e-07,5.3855238662762674e-16,8.2673945510156911e-15,5.6631842312013846e-10,3.529605551296868e-42,-4.1736085273001684e-19,2.1198104598109302e-16,1.1104632112114181e-18,1.2178602814241711e-27,0.88129999999999997,0.0,0.0,0.0,0.0097679299707002891,0.10876795709800068,9.9999999989101889e-05,7.7651908234034935e-06,4.2712905993658026e-05,1.4575019280434564e-05,5.3071270677939355e-11,2.6467505943324958e-05,2.2241204006450848e-12,3.5902160392641946e-07,9.4566546299236467e-13,7.8875050659405829e-15,7.3814314211901594e-06,6.960618286811258e-06,4.6623508901954168e-07,1.4782746165434797e-05,1.6336880789053621e-15,2.0880990975466495e-11,6.5441159944770715e-15,3.5143420212160012e-11,3.950904738192294e-07,2.5442658779669699e-10,3.6658839181520881e-10,5.8798794850872146e-12,4.249937376385199e-11,3.344643404917141e-11,9.3685673460117429e-10,1.9707925120481439e-07,1.6853055546166002e-10,1.2253733104119953e-10,9.5693370522311339e-13,5.1103086588736188e-09,7.0579641160134157e-15,7.9711926954796967e-12,2.2683853836480253e-11
3.4909030445508883e-07,0.002689600088373848,2.6900437649729475e-15,3.5939457974187859e-11,2.0132491194277323e-14,1.9878343509033958e-10,6.9787745150288173e-07,1.4774478779199971e-07,9.2149985272711416e-34,-1.1979498743118009e-32,2.3676231528934288e-25,1.3600551332572472e-17,1.7549204274588369e-23,1.1130433826165621e-14,2.939133157933953e-16,1.0630369747959116e-24,1.598560717416982e-22,5.985030663011926e-18,6.2535621438977743e-19,2.0626994093836832e-30,9.3791381736509908e-18,-1.8305396679260665e-24,3.6219942549613913e-17,-3.3827544326799928e-15,2.054275098781027e-07,5.4659886166800946e-16,8.4645774655863016e-15,5.848236862008021e-10,3.7900264412922021e-42,-4.1736079722123501e-19,2.1916268436753536e-16,1.1640817130229475e-18,1.2743594364766434e-27,0.88129999999999997,0.0,0.0,0.0,0.0097669018022436167,0.10876765921573733,9.9999999988864124e-05,7.8238905265333109e-06,4.2953229375325605e-05,1.4646752724050511e-05,5.3369744132769461e-11,2.6597927339991424e-05,2.2238945596722127e-12,3.61040775225276e-07,9.50325328225096e-13,7.9318651369889898e-15,7.53463947846443e-06,7.1034123344282849e-06,4.6997782103549959e-07,1.5001823509540293e-05,1.6671705499046188e-15,2.1310303898459957e-11,6.6799735499412004e-15,3.5885005783315429e-11,3.9826442115649502e-07,2.6179937241529501e-10,3.772738984266962e-10,6.0739591308973551e-12,4.4030409155990404e-11,3.4933571452453244e-11,9.4148818399673632e-10,1.9987182311134078e-07,1.7091818121822334e-10,1.2427336656675403e-10,9.618784852530845e-13,5.2605048014503082e-09,7.0685896126730016e-15,8.0368613288897802e-12,2.357745836024297e-11
3.518886126649491e-07,0.0026895993275920264,2.7330748464907526e-15,3.6466850217165234e-11,2.0244136639961949e-14,2.0323664059152713e-10,7.0606608304556391e-07,1.5181297323193244e-07,9.8388815893196963e-34,1.7940171232511631e-32,2.4744809703839209e-25,1.3980808951690888e-17,1.8331504993882677e-23,1.137070057214655e-14,3.0407910973006749e-16,1.1215380907706662e-24,1.6652248875757231e-22,6.2316435438220649e-18,6.6089405359350721e-19,4.7008812345289933e-31,9.7064017889669181e-18,-1.8691155385190049e-24,3.7186862155689151e-17,-3.3826903334435475e-15,2.0838885613132259e-07,5.5468678413326386e-16,8.664672238436671e-15,6.0375023546940558e-10,4.0666613333878025e-42,-4.1736074194586824e-19,2.265283291515873e-16,1.2198074366006989e-18,1.3329425071721461e-27,0.88129999999999997,0.0,0.0,0.0,0.00976587339159889,0.10876736109648462,9.9999999988623539e-05,7.8825277155265252e-06,4.319174354566803e-05,1.4717720344856965e-05,5.366596805782112e-11,2.6726954734386169e-05,2.2236686627003033e-12,3.6304472854215191e-07,9.5493538673224263e-13,7.9758908774325238e-15,7.6894302858463774e-06,7.2476967185903305e-06,4.7372014659487408e-07,1.5222102556357111e-05,1.7010021065907931e-15,2.1744111403441607e-11,6.8172350583828237e-15,3.6634440958219086e-11,4.0143806164211173e-07,2.6931169393188274e-10,3.8816302510145604e-10,6.2725432066610351e-12,4.5601030918419277e-11,3.6471867970692678e-11,9.4607026116520212e-10,2.026758918625362e-07,1.7331562630280096e-10,1.2601654178050036e-10,9.6677659685129368e-13,5.4136419108580538e-09,7.0795133143342747e-15,8.1025236257921726e-12,2.4497793161957203e-11
3.5468692087480933e-07,0.0026895985663829333,2.7764791349407884e-15,3.6997103581322284e-11,2.0354718092198392e-14,2.0774141355566326e-10,7.1424747732819947e-07,1.5595054975721942e-07,1.0497972412857499e-33,2.9897912977223411e-33,2.5850054639961479e-25,1.4368685101663068e-17,1.9140226698223657e-23,1.161374701677132e-14,3.1451878341399284e-16,1.182666251559399e-24,1.7339568531259159e-22,6.4857799004510234e-18,6.9808557766425882e-19,1.6118814498461369e-31,1.0042473361215507e-17,-1.9081381541199921e-24,3.8171806923530471e-17,-3.3826237688031188e-15,2.1136450257219255e-07,5.6281572546218199e-16,8.8676932521562248e-15,6.2310308121571615e-10,4.3602917533736565e-42,-4.1736068690840451e-19,2.3408114210475908e-16,1.2777039460041773e-18,1.3936651274630817e-27,0.88129999999999997,0.0,0.0,0.0,0.0097648447449920663,0.10876706274143114,9.9999999988380163e-05,7.9411024479377952e-06,4.3428454232080238e-05,1.4787925569812353e-05,5.3959949584755369e-11,2.6854594376729273e-05,2.223442711146098e-12,3.6503351212062264e-07,9.5949586182978916e-13,8.0195833471556305e-15,7.8457969244074158e-06,7.3934662706859962e-06,4.7746206560738024e-07,1.5443573806859996e-05,1.7351815340926684e-15,2.218239801860735e-11,6.9558943867476451e-15,3.7391693225800527e-11,4.0461139511367976e-07,2.7696456548412437e-10,3.9925726932385069e-10,6.4756869298357735e-12,4.7211816109693112e-11,3.8062532848279421e-11,9.5060318576517684e-10,2.0549127842722836e-07,1.7572273753430024e-10,1.2776674530429836e-10,9.7162822976769735e-13,5.5697447034402236e-09,7.0907412195004683e-15,8.1681795828056569e-12,2.5445389395274037e-11
3.574852290846696e-07,0.0026895978047479048,2.8202599355917153e-15,3.7530277076428067e-11,2.0464196121933035e-14,2.1229758854069892e-10,7.2242078566964516e-07,1.6015779408383341e-07,1.1193860803357394e-33,1.9474571501684693e-33,2.6992778841196124e-25,1.476426782933163e-17,1.9975946746824495e-23,1.1859565708418412e-14,3.2523753780317269e-16,1.246511098962739e-24,1.8047949110255216e-22,6.7475744481269454e-18,7.3698923149057752e-19,1.3715293393069246e-30,1.0387519105535623e-17,-1.9476080822646748e-24,3.917495260268953e-17,-3.3825546660804334e-15,2.143542953224715e-07,5.7098525820531886e-16,9.0736547291316623e-15,6.4288721844420703e-10,4.6717220334471299e-42,-4.1736063211354797e-19,2.4182430819073269e-16,1.3378361108942039e-18,1.4565837673206898e-27,0.88129999999999997,0.0,0.0,0.0,0.0097638158685415376,0.10876676415178889,9.9999999988134008e-05,7.9996147813088559e-06,4.3663367337285161e-05,1.485737190180088e-05,5.4251696063028988e-11,2.6980852655234273e-05,2.2232167064018836e-12,3.6700717567768583e-07,9.6400698176413549e-13,8.0629436384132025e-15,8.0037323096044456e-06,7.5407156710199657e-06,4.8120357798508799e-07,1.5666227794894393e-05,1.7697075821636527e-15,2.2625147814200478e-11,7.0959452549961383e-15,3.8156729220065579e-11,4.0778442140921407e-07,2.8475898498253867e-10,4.1055810630553261e-10,6.6834453119848905e-12,4.8863341177802992e-11,3.9706788564049172e-11,9.5508718237694351e-10,2.0831780473301048e-07,1.7813936255262352e-10,1.2952386635694752e-10,9.7643358790761017e-13,5.7288376365269905e-09,7.1022793964365504e-15,8.2338291965565253e-12,2.6420782507275548e-11
