Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717)
1.8178836881380173e-10,0.002657134121944686,9.1940412930672903e-18,1.6357592486615211e-13,7.8317624615530897e-14,-1.6361045855355929e-16,4.6368807287133099e-11,1.1984890490019651e-16,-8.3586565218927508e-28,2.7683852342280833e-23,7.4042014934163127e-32,-1.3519829731098271e-15,-8.4579550583612381e-16,4.2787952138881059e-18,-5.4963521926774468e-20,-1.8344339291925898e-29,-9.1995902584957484e-30,4.6905393604062032e-27,1.1628571318836002e-31,1.2613338402245731e-37,-1.2432839414483075e-29,1.0285823102350078e-15,-4.2865396963969497e-38,7.042042968385512e-17,-1.7340095295260253e-31,-3.6930572171569429e-32,-4.7356136123538819e-20,-8.090052116613765e-17,-6.7990542233966459e-37,5.4744174365073351e-21,2.3364353913060155e-24,5.6441272119508787e-31,4.2100604586921105e-35,0.88129999999999997,0.0,0.0,0.0,0.0098881564831749622,0.10880287271976134,9.99999999999956e-05,8.676544088305316e-08,7.6294436534543299e-07,6.4042172962844645e-07,3.7188409337426665e-13,1.248064551783993e-07,7.3445230837076173e-10,2.4266453729265083e-09,1.8941061914902168e-15,2.4650420895785684e-17,3.9560521859061015e-13,2.3942382401826123e-11,9.6262275721438949e-08,5.5833743534414488e-10,9.8891994754664618e-20,1.1614757137560637e-16,1.3299243979435208e-20,3.8173348305527665e-18,1.2842889386401733e-07,7.1199829319563734e-20,2.1064568956759525e-21,1.2750877902087945e-22,1.1835468833157241e-24,1.1137750052478241e-25,1.4351739722494482e-10
1.8517187088732204e-10,0.002657134113429638,9.5005599181581628e-18,1.6830209778084893e-13,7.8906164085915079e-14,-1.6624411278543923e-16,4.8086567294796289e-11,1.2866334413767501e-16,-8.4880601905729966e-28,-2.3460404494268161e-23,7.6711271173974465e-32,-1.3561388082927896e-15,-8.4116244124175226e-16,4.4534695532718005e-18,-5.6181444538696744e-20,-1.8346213821085214e-29,-9.5747791258808734e-30,5.4130398651609186e-27,1.2165908981245742e-31,1.2956721654176192e-37,-1.2417651982610952e-29,1.0269826014391072e-15,-4.3607415013024459e-38,7.1783568899278815e-17,-1.7991478121107222e-31,-3.8590597627460165e-32,-4.8183536272324503e-20,-8.2327066402758474e-17,-7.039409268334933e-37,5.6633018458540715e-21,2.4301996882925764e-24,6.0300523174275257e-31,4.358529067893306e-35,0.88129999999999997,0.0,0.0,0.0,0.0098881221673481328,0.1088028695131429,9.9999999999995424e-05,8.8379979422994626e-08,7.7714106763301254e-07,6.5149932241137754e-07,3.7880402592317356e-13,1.2796587093239052e-07,7.3444991136719441e-10,2.4720986802306242e-09,1.9420546001262746e-15,2.5112146069625415e-17,4.2025653506439358e-13,2.4849086271762137e-11,9.8059495713606386e-08,5.793114258423943e-10,1.0109262754149269e-19,1.2238597912401672e-16,1.390774476663793e-20,4.0517279771429247e-18,1.308266978755311e-07,7.6788751169768706e-20,2.3060778634849986e-21,1.3985237796996032e-22,1.3210300508160201e-24,1.243910924055345e-25,1.4870762589549047e-10
1.8855537296084236e-10,0.0026571341048963163,9.811177683075648e-18,1.7306191720825741e-13,7.9458543433577846e-14,-1.688496509627655e-16,4.9835376362533286e-11,1.3795316915766231e-16,-8.6160233730956948e-28,4.0264440272564416e-23,7.9414810617971307e-32,-1.3600835595044367e-15,-8.3637020861820825e-16,4.630219046214931e-18,-5.7403220834209328e-20,-1.8343773871629343e-29,-9.957459981716088e-30,6.165006151740212e-27,1.2723726471417356e-31,1.330142499780307e-37,-1.2407824165466152e-29,1.0252000347370229e-15,-4.4347261776282129e-38,7.314437254092373e-17,-1.8652965938402995e-31,-4.0293125780741901e-32,-4.9006248695628889e-20,-8.3746049685615635e-17,-7.2827101869001002e-37,5.855077581428073e-21,2.5257594606162933e-24,6.4345838460140181e-31,4.5087375465365404e-35,0.88129999999999997,0.0,0.0,0.0,0.0098880878513759145,0.10880286629961428,9.9999999999995248e-05,8.9994504550832243e-08,7.9133765401863933e-07,6.6256983268468887e-07,3.8572390159225606e-13,1.3113216519609731e-07,7.344475143522762e-10,2.5175516139508526e-09,1.9901073995496574e-15,2.557386744851387e-17,4.459266692795158e-13,2.5772929335580431e-11,9.9856708957197144e-08,6.0067202325687555e-10,1.0330627218364562e-19,1.288313611943748e-16,1.4535494385385246e-20,4.2966791997535703e-18,1.3322449406334999e-07,8.2715127204203176e-20,2.5206812185977397e-21,1.5315055412513309e-22,1.4716618218653743e-24,1.3866476759950921e-25,1.5398673840043906e-10
1.9193887503436267e-10,0.0026571340963458135,1.0125936628701242e-17,1.7785624579204523e-13,8.0048045137134585e-14,-1.7142725332840479e-16,5.1615155558843047e-11,1.477350781828684e-16,-8.7425699923207145e-28,-5.020613140418955e-23,8.2151512593748744e-32,-1.3642665107480439e-15,-8.3186675866336319e-16,4.8083590842170413e-18,-5.8628938140431976e-20,-1.8347750189223097e-29,-1.0347626355547391e-29,6.9467422410276775e-27,1.3302811539312323e-31,1.3647441139213819e-37,-1.2390271861012539e-29,1.0236831931620015e-15,-4.5084697178302997e-38,7.4503009876391761e-17,-1.9324443264238847e-31,-4.2038484010400313e-32,-4.9824421322278411e-20,-8.5157717671175659e-17,-7.5288944437373649e-37,6.0496973053476673e-21,2.6231117410892238e-24,6.8582677469751765e-31,4.6606105757860501e-35,0.88129999999999997,0.0,0.0,0.0,0.0098880535352583333,0.10880286307958946,9.9999999999995072e-05,9.1609016266607129e-08,8.0553412447830359e-07,6.7363367447106188e-07,3.9264372036997104e-13,1.3430492397586991e-07,7.3444511732600814e-10,2.5630041740090765e-09,2.0382583068408689e-15,2.6035585031657543e-17,4.7263647604008579e-13,2.6713927429317491e-11,1.0165391545218671e-07,6.2241922177635004e-10,1.0553294064697183e-19,1.3548629738004207e-16,1.5182860995830335e-20,4.5525155683164194e-18,1.3562228242750508e-07,8.8993859067794054e-20,2.7511177120613718e-21,1.6745995876019741e-22,1.6364460137419777e-24,1.542969795517939e-25,1.5935467638101692e-10
1.95322377107883e-10,0.0026571340877791713,1.0444775746725626e-17,1.8268351161073522e-13,8.0580006525752854e-14,-1.7397631460894347e-16,5.3425998386445948e-11,1.5802604186715507e-16,-8.8676961260451578e-28,9.9633133456009081e-23,8.4921551129924682e-32,-1.3681162881009875e-15,-8.2708129732445201e-16,4.9887653100649937e-18,-5.9858471747366175e-20,-1.8344407486558581e-29,-1.0745270802176503e-29,7.7586096348862832e-27,1.3904244978772327e-31,1.3994725656201383e-37,-1.2381840709557426e-29,1.0218609507396952e-15,-4.5819966355500948e-38,7.5859325310903616e-17,-2.0005807967409198e-31,-4.3826987998174895e-32,-5.0637962278013703e-20,-8.6561910482506313e-17,-7.7778997960160627e-37,6.2471971736736073e-21,2.7222534182095624e-24,7.3016551167143896e-31,4.81415775862805e-35,0.88129999999999997,0.0,0.0,0.0,0.0098880192189954065,0.10880285985345765,9.9999999999994895e-05,9.3223514570360447e-08,8.1973047898941112e-07,6.8469123704717758e-07,3.9956348224548113e-13,1.3748375802062262e-07,7.3444272028839127e-10,2.6084563603330393e-09,2.0865014145826453e-15,2.6497298818322484e-17,5.0040678878242989e-13,2.7672096383746297e-11,1.0345111519855069e-07,6.4455301558895818e-10,1.0777264489425935e-19,1.4235333545705967e-16,1.5850213569865344e-20,4.8195701621095834e-18,1.380200629680275e-07,9.5640298320509709e-20,2.9982724103443434e-21,1.8283969118595126e-22,1.8164451766026212e-24,1.7139218142276152e-25,1.6481138470879553e-10
1.987058791814033e-10,0.0026571340791973572,1.0767586959373575e-17,1.8754103594577198e-13,8.1059588220220817e-14,-1.7649587473344369e-16,5.5267898696322192e-11,1.6884333168377754e-16,-8.9913406387426456e-28,4.99970886884253e-24,8.7723722828094948e-32,-1.3716551300131323e-15,-8.2203867612161721e-16,5.1713715129760741e-18,-6.1091593487612598e-20,-1.8333859823056116e-29,-1.1150384952952914e-29,8.6009993586327501e-27,1.4528883584106192e-31,1.4342975578916294e-37,-1.2382139999287866e-29,1.0197573952846937e-15,-4.6553542577785218e-38,7.7213017958696929e-17,-2.0696948028933958e-31,-4.56589483619351e-32,-5.1446672274909445e-20,-8.7958286107472017e-17,-8.0296637052107269e-37,6.4475264814972725e-21,2.8231812343785471e-24,7.7653044528553057e-31,4.9693035157522324e-35,0.88129999999999997,0.0,0.0,0.0,0.009887984902587155,0.1088028566215848,9.9999999999994719e-05,9.4837999462133276e-08,8.339267175259234e-07,6.9574288645857432e-07,4.0648318720627462e-13,1.4066830130719215e-07,7.3444032323942692e-10,2.6539081728466969e-09,2.1348311678731914e-15,2.6959008807736121e-17,5.2925841975855895e-13,2.8647452024013947e-11,1.0524830819626457e-07,6.6707339888219858e-10,1.1002539688336978e-19,1.4943499165179241e-16,1.6537921821489508e-20,5.0981820743299441e-18,1.4041783568494852e-07,1.0267025441892359e-19,3.2630655974719536e-21,1.9935137101978184e-22,2.012783108497803e-24,1.9006110049211153e-25,1.7035681128793567e-10
2.0208938125492362e-10,0.0026571340706012876,1.1094165675127424e-17,1.9242386096063837e-13,8.1423571339736381e-14,-1.7898420997249475e-16,5.714092205876068e-11,1.802045158856922e-16,-9.1133732434152066e-28,2.1094677263514679e-22,9.05557200394214e-32,-1.3744937774609063e-15,-8.1635371353015833e-16,5.3567898379298907e-18,-6.2327858889347092e-20,-1.8306786785463738e-29,-1.1562958191882842e-29,9.4743652758592195e-27,1.5177445753946765e-31,1.4691678056124293e-37,-1.2402861637231383e-29,1.0169856491759492e-15,-4.7286372230042589e-38,7.8563471657456597e-17,-2.1397742195859943e-31,-4.7534654022808616e-32,-5.2250119845468536e-20,-8.9346108829712211e-17,-8.2841213332647883e-37,6.6505747760905911e-21,2.9258914388377788e-24,8.2497810438211524e-31,5.1259144552266607e-35,0.88129999999999997,0.0,0.0,0.0,0.00988795058603361,0.10880285338431504,9.9999999999994516e-05,9.6452470941966726e-08,8.4812284006120441e-07,7.0678896687054335e-07,4.1340283523956258e-13,1.4385820968962829e-07,7.3443792617911697e-10,2.699359611466409e-09,2.1832423438273227e-15,2.7420714999048878e-17,5.5921216027192342e-13,2.964001016934627e-11,1.0704549444530392e-07,6.8998036584289219e-10,1.1229120856738493e-19,1.5673375108590478e-16,1.7246356146375377e-20,5.3886964154096954e-18,1.4281560057829939e-07,1.1010000255609997e-19,3.5464536756602145e-21,2.1705921070575088e-22,2.2266474172495196e-24,2.1042101854299278e-25,1.7599090687883628e-10
2.0547288332844393e-10,0.0026571340619918173,1.1424703293023116e-17,1.9733641826513468e-13,8.2021001134833649e-14,-1.8144231304536333e-16,5.9044708545667709e-11,1.9212744553084627e-16,-9.2338646179194939e-28,-2.4548715062196553e-22,9.3415795540255095e-32,-1.3785904246294591e-15,-8.1198107063090604e-16,5.5421269759364374e-18,-6.356759110134528e-20,-1.8313335032396238e-29,-1.1982979000716217e-29,1.0378956833976865e-26,1.5850690863312289e-31,1.5040899122577014e-37,-1.238308131219469e-29,1.0155020910637188e-15,-4.8017614569939529e-38,7.9911218132617281e-17,-2.2108053227249536e-31,-4.9454410393781091e-32,-5.3048722123074256e-20,-9.0726081219748947e-17,-8.5412068493936968e-37,6.8562390246235546e-21,3.0303801672235782e-24,8.755657965220701e-31,5.2838600198383316e-35,0.88129999999999997,0.0,0.0,0.0,0.0098879162693347976,0.10880285014197222,9.9999999999994326e-05,9.8066929009901955e-08,8.6231884656932235e-07,7.1782980186528601e-07,4.2032242633290761e-13,1.4705315960225147e-07,7.3443552910746368e-10,2.7448106761058722e-09,2.2317300318935936e-15,2.7882417391384114e-17,5.9028878095846862e-13,3.0649786632795189e-11,1.0884267394564432e-07,7.1327391065714072e-10,1.1457009189573004e-19,1.6425206821783104e-16,1.7975887564679548e-20,5.6914643155215875e-18,1.4521335764811135e-07,1.1794629149664521e-19,3.8494300741411869e-21,2.3603008892726708e-22,2.4592921375293578e-24,2.3259605896974346e-25,1.8171362492880204e-10
2.0885638540196425e-10,0.0026571340533697633,1.1759715816995943e-17,2.0229083383537357e-13,8.2819289510737848e-14,-1.838735697965202e-16,6.0979275492061965e-11,2.0463020377732192e-16,-9.3531723743486139e-28,-3.7602289926881668e-23,9.6306935127899494e-32,-1.3838816250763227e-15,-8.0884351273154932e-16,5.7274058894099127e-18,-6.4811809803819479e-20,-1.8350149418102073e-29,-1.2410439166686378e-29,1.1314827522046697e-26,1.6550307119719943e-31,1.53920130347991e-37,-1.2326209752344085e-29,1.0152341826355967e-15,-4.8744887088001215e-38,8.1257794319808804e-17,-2.2827780859797133e-31,-5.1418527069517908e-32,-5.3843637739787732e-20,-9.2100162897936338e-17,-8.8008606006802788e-37,7.0647177765208781e-21,3.1366445942312545e-24,9.283512314832717e-31,5.4433048520987289e-35,0.88129999999999997,0.0,0.0,0.0,0.0098878819524907263,0.10880284689486056,9.9999999999994123e-05,9.9681373665980112e-08,8.7651473703922915e-07,7.288656956723181e-07,4.2724196048112746e-13,1.5025284682941716e-07,7.3443313202446737e-10,2.7902613667116985e-09,2.2802896151837867e-15,2.8344115984199389e-17,6.2250903210299718e-13,3.167679722102021e-11,1.106398466972613e-07,7.3695402751053241e-10,1.1686205881382039e-19,1.7199236728135305e-16,1.8726887667585371e-20,6.0068429259959255e-18,1.4761110689441578e-07,1.2622635143467651e-19,4.1730261725420804e-21,2.5633362551309805e-22,2.7120404333801513e-24,2.5671748410828904e-25,1.875249214114217e-10
2.1223988747548456e-10,0.0026571340447358815,1.2099359704941829e-17,2.0729071968403704e-13,8.3539969557184842e-14,-1.8627909395473372e-16,6.2944897372570078e-11,2.1773115072346678e-16,-9.4714941271626651e-28,-1.1361792572941638e-23,9.9233067363329461e-32,-1.3888594294748767e-15,-8.054291451034249e-16,5.9148446170038142e-18,-6.6060901194681135e-20,-1.8378282867736929e-29,-1.2845335430139007e-29,1.2282197831750764e-26,1.7278229353948158e-31,1.574580103161167e-37,-1.2279513561824718e-29,1.0146718496107163e-15,-4.946733337263744e-38,8.2603776094875987e-17,-2.3556866061543383e-31,-5.3427333537807246e-32,-5.4635311677457402e-20,-9.346910420149577e-17,-9.0630328201256788e-37,7.2762752035880467e-21,3.2446833168551278e-24,9.8339257745937122e-31,5.6044836841158733e-35,0.88129999999999997,0.0,0.0,0.0,0.0098878476355014049,0.10880284364326584,9.9999999999993947e-05,1.0129580491024229e-07,8.9071051145677524e-07,7.3989693443698281e-07,4.3416143767753678e-13,1.5345698523712642e-07,7.3443073493012824e-10,2.8357116832501105e-09,2.32891675122337e-15,2.8805810777151642e-17,6.5589364403117772e-13,3.2721057734145361e-11,1.1243701270013042e-07,7.6102071058833302e-10,1.1916712126111841e-19,1.7995704276247553e-16,1.9499728563725892e-20,6.3351954196168594e-18,1.5000884831724408e-07,1.3495790263585205e-19,4.518312331290949e-21,2.7804226543533919e-22,2.9862876703166384e-24,2.8292403384207732e-25,1.9342475466096423e-10
2.1562338954900488e-10,0.00265713403609088,1.2443189008896745e-17,2.1232542454709352e-13,8.3927887009759936e-14,-1.8865591678643586e-16,6.494183997380204e-11,2.3144901046856393e-16,-9.5885840097403509e-28,4.6045963783116712e-22,1.0219091579749024e-31,-1.3920614082872646e-15,-8.002837929373839e-16,6.1066868331442646e-18,-6.7314073022435279e-20,-1.8361299751720062e-29,-1.328766443575903e-29,1.3281616377621358e-26,1.8035185608897683e-31,1.6101352677785242e-37,-1.2288273402288807e-29,1.0123576184575288e-15,-5.0186811893095962e-38,8.3948019224638822e-17,-2.4295221208396556e-31,-5.5481145686601167e-32,-5.5422916372452304e-20,-9.4831498511241959e-17,-9.3276745370141517e-37,7.4907518600356939e-21,3.3544949497681319e-24,1.0407489823013287e-30,5.7672217349014517e-35,0.88129999999999997,0.0,0.0,0.0,0.0098878133183668716,0.10880284038745676,9.9999999999993757e-05,1.0291022274272964e-07,9.0490616979364027e-07,7.5092378707605284e-07,4.4108085790854203e-13,1.5666530591752629e-07,7.3442833782444878e-10,2.8811616256528859e-09,2.3776073589681262e-15,2.9267501769547865e-17,6.9046332746090157e-13,3.378258396572975e-11,1.1423417195422723e-07,7.8547395407528313e-10,1.2148529117032715e-19,1.8814845974061114e-16,2.02947828444114e-20,6.6768909900675379e-18,1.5240658191662767e-07,1.4415916173230644e-19,4.8863986534491776e-21,3.0123134123705612e-22,3.2835037314625554e-24,3.1136218169452849e-25,1.9941308526068202e-10
2.190068916225252e-10,0.002657134027435443,1.27906722028491e-17,2.1738227495282827e-13,8.4230900918553488e-14,-1.9100025462244927e-16,6.6969863410686897e-11,2.4580280095266201e-16,-9.7040973325568428e-28,7.1749477427996802e-23,1.0517700627270017e-31,-1.3947442319743229e-15,-7.9467692807278085e-16,6.3010314840470245e-18,-6.8570300927208626e-20,-1.8331649125582843e-29,-1.3737416688170633e-29,1.4313697219184331e-26,1.8821802631066531e-31,1.6457055685093872e-37,-1.231256588508722e-29,1.0095566884518459e-15,-5.090568908154793e-38,8.5289046389992982e-17,-2.504273732817552e-31,-5.758026548105304e-32,-5.6205380822837756e-20,-9.6185526141681689e-17,-9.5947283945723218e-37,7.7079400840567667e-21,3.466076562336736e-24,1.1004802710365032e-30,5.9312965110273969e-35,0.88129999999999997,0.0,0.0,0.0,0.0098877790010871592,0.10880283712768622,9.9999999999993567e-05,1.0452462716348333e-07,9.1910171200925922e-07,7.6194650637512537e-07,4.4800022115458964e-13,1.5987755609170604e-07,7.3442594070743125e-10,2.9266111938020743e-09,2.4263576021525765e-15,2.9729188960189889e-17,7.2623877387263244e-13,3.4861391702592683e-11,1.1603132445952731e-07,8.103137521552431e-10,1.2381658047151813e-19,1.9656895433357316e-16,2.1112423537926121e-20,7.0323048509792398e-18,1.54804307692598e-07,1.5384884998844829e-19,5.2784359896050157e-21,3.2597915551926113e-22,3.6052360924482733e-24,3.421864762566951e-25,2.0548987589955777e-10
2.223903936960455e-10,0.002657134018770192,1.3141706889611605e-17,2.2245876938431226e-13,8.4644292864770204e-14,-1.9331098262028194e-16,6.9028770695534411e-11,2.6081181126400535e-16,-9.817939791995104e-28,1.5425086238158238e-23,1.0818905050168002e-31,-1.3979462387490796e-15,-7.8964814667249799e-16,6.4963149290447113e-18,-6.9829319426367624e-20,-1.8315964538352344e-29,-1.4194576687727424e-29,1.53788482798723e-26,1.9638963873811499e-31,1.6812406665103356e-37,-1.2319616392103309e-29,1.0073077735937919e-15,-5.1624521675521435e-38,8.6626513976491495e-17,-2.5799280957849448e-31,-5.9724956447947898e-32,-5.6982475610090892e-20,-9.753079343581091e-17,-9.8641286232046464e-37,7.9277100443072285e-21,3.5794237460497292e-24,1.1626469605031054e-30,6.0965570077749939e-35,0.88129999999999997,0.0,0.0,0.0,0.0098877446836623008,0.10880283386419215,9.9999999999993378e-05,1.0613901817254447e-07,9.3329713807407157e-07,7.7296533003393232e-07,4.549195274014828e-13,1.6309349806456908e-07,7.3442354357907825e-10,2.9720603875831524e-09,2.4751638734287428e-15,3.0190872347914348e-17,7.6324065602006475e-13,3.5957496724779323e-11,1.1782847021600626e-07,8.355400990111178e-10,1.2616100108616302e-19,2.052208341421861e-16,2.1953024068395775e-20,7.4018182341859205e-18,1.5720202564518668e-07,1.6404620166801238e-19,5.6956169673503558e-21,3.5236706581055899e-22,3.9531130221675751e-24,3.7555989622639868e-25,2.1165509123585022e-10
2.2577389576956582e-10,0.0026571340100957214,1.3496884545950602e-17,2.2756884843430285e-13,8.5436501163370915e-14,-1.9559151611275633e-16,7.1118274552469932e-11,2.7649555774842622e-16,-9.9304680308906305e-28,-6.5833803297731555e-22,1.1123001773538803e-31,-1.4031187966098656e-15,-7.8663689737113796e-16,6.6903361322030319e-18,-7.1092175528254256e-20,-1.8352037619964466e-29,-1.465913003934867e-29,1.6477113561242962e-26,2.0488477247348586e-31,1.7168665725572519e-37,-1.226226841461012e-29,1.0070551740980692e-15,-5.2340758818489189e-38,8.7962007806843201e-17,-2.6564737898828468e-31,-6.1915499558031877e-32,-5.7755397174236403e-20,-9.8869323594548934e-17,-1.0135812469621616e-36,8.1502372001103373e-21,3.6945325427514399e-24,1.2273100611209723e-30,6.2631454839085869e-35,0.88129999999999997,0.0,0.0,0.0,0.0098877103660923137,0.10880283059719835,9.9999999999993161e-05,1.0775339576995422e-07,9.4749244797333176e-07,7.8398048157942227e-07,4.6183877664225248e-13,1.6631290831189958e-07,7.344211464393908e-10,3.0175092069317462e-09,2.5240227805111281e-15,3.0652551932067313e-17,8.0148962840067484e-13,3.7070914805548707e-11,1.1962560922363959e-07,8.6115298882514798e-10,1.2851856493538976e-19,2.1410637866350017e-16,2.2816958220867474e-20,7.7858183871909369e-18,1.595997357744253e-07,1.7477097193517095e-19,6.1391769780387303e-21,3.8047956635705533e-22,4.3288467122073138e-24,4.1165419837159903e-25,2.179086977779001e-10
