Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664)
2.9905272876941445e-08,0.002516002877052945,1.5380444808143019e-15,1.2886243304037904e-11,6.3127544589697248e-14,7.4699708763927941e-12,8.8704341509017797e-08,8.9536110203412474e-10,9.8206800780477737e-36,2.3601539459378584e-29,8.6138318857546287e-28,-9.4015227819768934e-15,5.7130729007868131e-26,1.0961399326512697e-15,-5.4297594576638583e-17,-1.2728014975827472e-27,6.8272255152904125e-25,9.3754003686662614e-21,5.8967739578960564e-23,1.7613593475199132e-33,1.4950217101279143e-19,7.2457633691931098e-20,5.8599769780457399e-18,4.7319679723059333e-15,6.7906678253576581e-08,7.0839086431418701e-16,1.1328086018770139e-15,1.835724272452515e-12,3.1442053676921263e-44,1.9335073754590002e-18,3.7060146765611538e-18,1.040128658588277e-21,1.6310710187268051e-29,0.88129999999999997,0.0,0.0,0.0,0.0098390448398589132,0.10879257008802656,9.9999999998901816e-05,2.8937800180645019e-06,2.2430189439151324e-05,1.2365565671527121e-05,1.8951635801460055e-11,1.0077979946791639e-05,3.4586876812001267e-11,1.2654904153215e-07,2.3879858115595692e-13,1.9181242345800662e-15,1.3570816761233535e-07,1.593454236547737e-07,6.8033591676808315e-07,1.3029485653535538e-06,6.9929838135044617e-17,1.2019866781918128e-12,5.0916968007060621e-16,2.9940618930061085e-12,7.1274654332673643e-07,3.9007166104997153e-12,2.1819604905499789e-12,9.9049599778674863e-14,1.1011743703996462e-13,2.4775076530566936e-14,2.0404346993067962e-09,6.7862356590356616e-08,4.4323519154981888e-11
3.030822991878216e-08,0.0025160025301342323,1.5794647938512459e-15,1.3226093073522985e-11,6.3945890725074966e-14,7.8563061121807219e-12,9.1066517873768813e-08,9.4403303279332891e-10,9.9386439183694645e-36,-3.165521667365063e-28,9.2672134395374388e-28,-9.4003683227254652e-15,6.1717879273669513e-26,1.1247573997360486e-15,-5.498209553761116e-17,-1.3064736839236708e-27,7.29193935516828e-25,9.9694311370344628e-21,6.4267427621428076e-23,1.9694536703006895e-33,1.5831993794802123e-19,6.2202923625710295e-20,6.1196668731562769e-18,4.731975944686427e-15,6.9756877260645641e-08,7.3092868447574421e-16,1.1861511010215644e-15,1.9585524334647942e-12,3.2844835720217855e-44,1.9335435160564992e-18,3.9224541255481928e-18,1.1302644697825554e-21,1.7459786741331401e-29,0.88129999999999997,0.0,0.0,0.0,0.0098383472412757501,0.10879242792985931,9.9999999998873207e-05,2.9322780779500892e-06,2.2726533803374732e-05,1.2527145594539645e-05,1.9201999584955937e-11,1.0210551840967369e-05,3.4584537611591877e-11,1.2822095260764998e-07,2.4193988333772158e-13,1.9434656604683096e-15,1.4120957211111112e-07,1.6508374326326686e-07,6.8947793024733861e-07,1.3380410168107137e-06,7.2413559800969878e-17,1.2458033009445079e-12,5.2984172329212524e-16,3.1273235860459163e-12,7.2232670185090667e-07,4.1290953463541053e-12,2.3125673516017934e-12,1.0551501101696833e-13,1.1839214982496329e-13,2.6946303182747357e-14,2.0675146465449078e-09,6.9711348070193435e-08,4.5531122985237597e-11
3.071118696062288e-08,0.002516002183241574,1.6214278643061225e-15,1.3570273602521411e-11,6.4762021106270736e-14,8.2567844733447712e-12,9.3458132665685871e-08,9.9464409830640979e-10,1.0016979251431384e-35,-1.0088516484458198e-28,9.9649668706611693e-28,-9.3992005143888735e-15,6.6620785435529013e-26,1.1540569055137709e-15,-5.5660006812142786e-17,-1.3392876289513489e-27,7.7823175160207972e-25,1.0594727255438154e-20,6.9974832182388075e-23,2.1986984499528718e-33,1.6752914757315262e-19,5.3399005013270682e-20,6.3871885604783306e-18,4.73198278970975e-15,7.1631457839628905e-08,7.5382870833129935e-16,1.2411740633553164e-15,2.087735001875975e-12,3.3947777266321663e-44,1.9335749187721437e-18,4.1483703627121315e-18,1.2268479205954988e-21,1.8676049111453295e-29,0.88129999999999997,0.0,0.0,0.0,0.0098376493883207891,0.10879228572626416,9.9999999998843893e-05,2.9707630617749722e-06,2.3022675297294311e-05,1.2688568550176044e-05,1.9452191366761511e-11,1.0342994299849569e-05,3.458219750884809e-11,1.2989171512017191e-07,2.4507811853933135e-13,1.9687896774022249e-15,1.4685556830889888e-07,1.7095432589997944e-07,6.9861926274738033e-07,1.3735914290995689e-06,7.4954027890090083e-17,1.2906421913925549e-12,5.5105812006760515e-16,3.26447826906009e-12,7.3190621837822831e-07,4.3673414870988246e-12,2.4489476784399766e-12,1.1230155361818768e-13,1.2715253893059167e-13,2.9273727879071488e-14,2.0945684922215323e-09,7.1584705212490183e-08,4.6754638340432083e-11
3.11141440024636e-08,0.0025160018363733433,1.6639353237129052e-15,1.3918857726118393e-11,6.5603853923601768e-14,8.6717070057254493e-12,9.5879106399093888e-08,1.0472437172735197e-09,1.0070437359001137e-35,-1.3249968713771394e-28,1.0709747972116003e-27,-9.3980189600121293e-15,7.1857740771757482e-26,1.1840544081079698e-15,-5.6331016680871818e-17,-1.3710850756924833e-27,8.2995324831990285e-25,1.1252671104404279e-20,7.6116630444856703e-23,2.4509031418042722e-33,1.7714172463651908e-19,4.5841939507538529e-20,6.6626778750855758e-18,4.7319886671370061e-15,7.3530396370464753e-08,7.7709071436087046e-16,1.2979041044544574e-15,2.2235060689685017e-12,3.5081913830646886e-44,1.933602191956564e-18,4.3840450129846477e-18,1.3302452673687945e-21,1.9962759883791908e-29,0.88129999999999997,0.0,0.0,0.0,0.0098369512824892195,0.10879214347664833,9.9999999998813901e-05,3.0092349720223394e-06,2.3318612185738415e-05,1.2849833178926717e-05,1.9702209680992003e-11,1.0475306209071265e-05,3.4579856509021849e-11,1.3156131928053092e-07,2.4821326035576703e-13,1.9940961370055575e-15,1.5264790251191934e-07,1.7695855189825335e-07,7.0775991403493798e-07,1.4095994204648519e-06,7.7551833866996997e-17,1.3365141595303894e-12,5.7282546278849354e-16,3.4055796599938176e-12,7.4148509272199346e-07,4.6157307764418035e-12,2.5912667722524137e-12,1.194202235119705e-13,1.364191232385212e-13,3.1766183887373955e-14,2.1215960080129769e-09,7.3482404412687176e-08,4.7994049745786536e-11
3.1517101044304316e-08,0.0025160014895279233,1.7069843994457039e-15,1.42717441434949e-11,6.6381059377878985e-14,9.1013760282840038e-12,9.8329359108739058e-08,1.1018818266514161e-09,9.8952325226430326e-36,-2.7890226249226024e-29,1.1504345408220632e-27,-9.396823268943801e-15,7.7448777013003349e-26,1.2147659328409064e-15,-5.6994808152812265e-17,-1.4016934057628754e-27,8.8448014113375212e-25,1.194469585731115e-20,8.2720946891713955e-23,2.7280000547497798e-33,1.8716980199646882e-19,3.9354912095528094e-20,6.9462718894075293e-18,4.7319937154970304e-15,7.5453669033395332e-08,8.0071447024229195e-16,1.3563678181424611e-15,2.3661046850490138e-12,3.5870213941707928e-44,1.9336258709868197e-18,4.6297643399265732e-18,1.4408379300969958e-21,2.1323311435522017e-29,0.88129999999999997,0.0,0.0,0.0,0.0098362529252751726,0.10879200118042086,9.9999999998783191e-05,3.0476938111805389e-06,2.3614342738404621e-05,1.3010938126121522e-05,1.9952053065879513e-11,1.0607486458248543e-05,3.4577514617361466e-11,1.3322975532705e-07,2.5134528247638844e-13,2.0193848913189944e-15,1.5858831512304479e-07,1.8309779760565796e-07,7.1689988387809456e-07,1.4460646065658393e-06,8.0207567483433682e-17,1.3834299845043267e-12,5.9515032161210467e-16,3.5506813143481242e-12,7.5106332469669025e-07,4.874542258138874e-12,2.739691972130945e-12,1.2688221617968993e-13,1.4621292758946267e-13,3.4432859658573232e-14,2.1485969664010841e-09,7.540442186665875e-08,4.9249341596184241e-11
3.1920058086145033e-08,0.00251600114270369,1.7505757267508022e-15,1.4628966557064644e-11,6.7222616160401699e-14,9.5460951268039362e-12,1.00808809689784e-07,1.1586088892451282e-09,1.0131253030241176e-35,-1.229632817922321e-28,1.2351688929967185e-27,-9.3956130557533368e-15,8.3413647631766979e-26,1.2462076100797507e-15,-5.7651058807423704e-17,-1.4309313026758114e-27,9.4193883448211759e-25,1.2672287949001829e-20,8.9817445651778781e-23,3.0320538780782331e-33,1.9762572699330006e-19,3.3785910530823009e-20,7.2381089782479851e-18,4.731998053984022e-15,7.7401251805275656e-08,8.2469973414011836e-16,1.4165917754035857e-15,2.5157749897118938e-12,3.6445237032239034e-44,1.9336464233977175e-18,4.8858193829043903e-18,1.5590232097506746e-21,2.2761232613243167e-29,0.88129999999999997,0.0,0.0,0.0,0.0098355543181713571,0.10879185883699337,9.9999999998751749e-05,3.0861395817431849e-06,2.3909865230315377e-05,1.3171882042069571e-05,2.0201720064158177e-11,1.073953394109475e-05,3.4575171839110195e-11,1.3489701352808347e-07,2.5447415868764018e-13,2.0446557928384102e-15,1.6467854047155551e-07,1.8937343526553432e-07,7.2603917204631345e-07,1.4829866004281344e-06,8.2921816727575682e-17,1.4314004136976626e-12,6.1803924381990503e-16,3.6998366203047316e-12,7.6064091411802371e-07,5.1440583295089385e-12,2.8943926883245388e-12,1.3469893123310205e-13,1.5655549654944245e-13,3.7283314673596724e-14,2.1755711406962936e-09,7.7350733567024898e-08,5.0520498153761974e-11
3.232301512798575e-08,0.002516000795899043,1.7947083224185933e-15,1.4990493875512125e-11,6.8016463157574079e-14,1.0006169116451486e-11,1.0331737655548455e-07,1.2174758952737602e-09,1.0545156512195595e-35,-6.7220826735817991e-29,1.3254856526504276e-27,-9.3943879387993825e-15,8.9774154057421431e-26,1.2783956491213291e-15,-5.8299440688586252e-17,-1.4586022721210084e-27,1.0024606109596154e-24,1.3436989129125849e-20,9.7437414557130066e-23,3.3652699767921473e-33,2.0852206578146052e-19,2.9004845983666785e-20,7.5383288673345027e-18,4.7320017846279938e-15,7.9373120458147248e-08,8.4904625625087805e-16,1.4786025235399795e-15,2.6727662897906247e-12,3.7413657206174858e-44,1.9336642555958481e-18,5.152506048466931e-18,1.6852148801356011e-21,2.4280194406372321e-29,0.88129999999999997,0.0,0.0,0.0,0.0098348554626691859,0.10879171644577942,9.9999999998719562e-05,3.1245722862092021e-06,2.4205177941715276e-05,1.3332663582147155e-05,2.0451209222977205e-11,1.0871447555492844e-05,3.4572828179506808e-11,1.3656308418150213e-07,2.5759986287476629e-13,2.06990869450707e-15,1.7092030670424442e-07,1.9578683293964851e-07,7.3517777831045243e-07,1.5203650124246896e-06,8.569516779082755e-17,1.480436162125047e-12,6.4149875340670736e-16,3.8530987954812936e-12,7.7021786080292714e-07,5.4245647568453638e-12,3.0555404118981045e-12,1.4288197481978946e-13,1.6746890289333429e-13,4.0327492198016116e-14,2.2025183050524653e-09,7.9321315301725726e-08,5.1807503546978918e-11
3.272597216982647e-08,0.00251600044911236,1.8393840805051972e-15,1.535640991652104e-11,6.886530620623245e-14,1.0481903995861663e-11,1.0585497700690647e-07,1.2785343577990427e-09,1.1098777888724197e-35,-1.2064841402534916e-28,1.4217080222736071e-27,-9.3931475388598969e-15,9.6552192121248268e-26,1.311346356169943e-15,-5.8939620253716744e-17,-1.484501947774342e-27,1.0661817830426788e-24,1.4240398049166018e-20,1.0561383977999889e-22,3.7300014614475848e-33,2.1987160549183604e-19,2.4900316000259434e-20,7.8470726423682613e-18,4.7320049949072712e-15,8.1369250560137104e-08,8.7375377603693247e-16,1.5424265854799985e-15,2.8373330825353986e-12,3.8972889274364258e-44,1.9336797208870538e-18,5.430125152984009e-18,1.8198436430386601e-21,2.5884014475329792e-29,0.88129999999999997,0.0,0.0,0.0,0.009834156360258587,0.1087915740061951,9.9999999998686616e-05,3.1629919270828242e-06,2.4500279158291107e-05,1.3493281406833916e-05,2.0700519094086947e-11,1.100322620352449e-05,3.4570483643784839e-11,1.382279576158714e-07,2.6072236902249955e-13,2.095143449733478e-15,1.7731533574091681e-07,2.0233935447407956e-07,7.4431570244276128e-07,1.5581994502869452e-06,8.8528205053238863e-17,1.5305479121591929e-12,6.6553535091228866e-16,4.0105208854156929e-12,7.7979416456955675e-07,5.7163506518074994e-12,3.2233087003056141e-12,1.514431597708023e-13,1.7897575053363149e-13,4.3575728682272356e-14,2.2294382344729782e-09,8.1316142654919956e-08,5.3110341771203615e-11
3.3128929211667186e-08,0.002516000102342054,1.8846010314031182e-15,1.572664428104353e-11,6.9649546116303459e-14,1.0973606886663411e-11,1.0842152794838485e-07,1.3418363065413443e-09,1.141697534038167e-35,-5.0998890099443699e-29,1.5241751955943408e-27,-9.3918914777470655e-15,1.0377194697425693e-25,1.3450760988726033e-15,-5.9571258336297633e-17,-1.5084083786139039e-27,1.1332438358439911e-24,1.5084171743392496e-20,1.1438147994079364e-22,4.1287563704659795e-33,2.3168735586212715e-19,2.1376689990415925e-20,8.1644827944598265e-18,4.7320077599381452e-15,8.3389617476952786e-08,8.9882202691549678e-16,1.6080904592355502e-15,3.0097350638981954e-12,4.0829434204315614e-44,1.9336931269717714e-18,5.7189824534017924e-18,1.9633575519369252e-21,2.7576661448138884e-29,0.88129999999999997,0.0,0.0,0.0,0.0098334570124282081,0.10879143151765842,9.9999999998652897e-05,3.2013985068735606e-06,2.4795167170930865e-05,1.3653734181733488e-05,2.0949648233635206e-11,1.1134868791487477e-05,3.4568138237173356e-11,1.3989162418915255e-07,2.6384165121547391e-13,2.1203599123716985e-15,1.8386534324700652e-07,2.0903235947658192e-07,7.5345294421687627e-07,1.5964895191235498e-06,9.1421511073812429e-17,1.5817463133498353e-12,6.9015551331747868e-16,4.1721557625233124e-12,7.893698252372852e-07,6.0197084378500177e-12,3.3978731568528199e-12,1.6039450514418356e-13,1.9109917591002713e-13,4.7038762316759198e-14,2.2563307048144211e-09,8.3335191008478895e-08,5.4428996689690311e-11
3.3531886253507904e-08,0.002515999755586512,1.930360208000795e-15,1.6101246899488612e-11,7.0496277000307212e-14,1.1481585990072312e-11,1.1101694514964612e-07,1.4074342827791376e-09,1.1867744453895524e-35,-1.247951411115395e-28,1.6332429505584619e-27,-9.3906193773481625e-15,1.1145737229346446e-25,1.3796013369305185e-15,-6.0194010098276147e-17,-1.5300893162560264e-27,1.2037935787897288e-24,1.5970027204589211e-20,1.2377694504217616e-22,4.5642053513003278e-33,2.4398255126231501e-19,1.8351780942018182e-20,8.4907032186717367e-18,4.7320101443913584e-15,8.5434196372990064e-08,9.242507314480984e-16,1.6756206172753572e-15,3.190237144966641e-12,4.2666884611082315e-44,1.9337047420656747e-18,6.0193886867733009e-18,2.1162224663431584e-21,2.9362259481763544e-29,0.88129999999999997,0.0,0.0,0.0,0.0098327574206651149,0.10879128897958996,9.9999999998618365e-05,3.2397920280961816e-06,2.5089840276032196e-05,1.381402057760421e-05,2.1198595202427913e-11,1.126637422992028e-05,3.45657919648959e-11,1.4155407429037732e-07,2.6695768363880686e-13,2.1455579367467342e-15,1.905720385960087e-07,2.1586720328714343e-07,7.6258950340781508e-07,1.6352348214341209e-06,9.4375666577865318e-17,1.6340419821925023e-12,7.1536569390195365e-16,4.3380561247957716e-12,7.9894484262669545e-07,6.3349338231796692e-12,3.5794114142106386e-12,1.6974823611241237e-13,2.0386285016317009e-13,5.0727742220634826e-14,2.2831954927916263e-09,8.5378435543093506e-08,5.5763452034301796e-11
3.393484329534862e-08,0.0025159994088441544,1.976659274858617e-15,1.6480132416323824e-11,7.1274704485075854e-14,1.2006150534541755e-11,1.1364114401225238e-07,1.4753813351385771e-09,1.2158252535881195e-35,-3.0278949097695587e-29,1.7492843294371116e-27,-9.3893308586639778e-15,1.1963495186861832e-25,1.4149385891813108e-15,-6.0807524971527444e-17,-1.549293876687058e-27,1.2779833062051102e-24,1.6899743075800605e-20,1.3383878045764332e-22,5.0391900730866402e-33,2.5677065314669128e-19,1.5754982283470893e-20,8.8258792794509693e-18,4.7320122038509623e-15,8.7502962212056492e-08,9.5003960849504945e-16,1.7450435060176215e-15,3.379109476697185e-12,4.4485328203424284e-44,1.9337147998650296e-18,6.331659619459255e-18,2.2789225381527268e-21,3.1245093150033163e-29,0.88129999999999997,0.0,0.0,0.0,0.0098320575864550147,0.10879114639141235,9.9999999998583007e-05,3.2781724932707192e-06,2.5384296775292407e-05,1.3974139270396644e-05,2.1447358565751729e-11,1.1397741433633389e-05,3.4563444832171206e-11,1.4321529833853469e-07,2.700704405788418e-13,2.1707373776376569e-15,1.9743712482157778e-07,2.2284523694153018e-07,7.717253797919773e-07,1.6744349571179689e-06,9.7391250441468602e-17,1.6874455018432949e-12,7.4117232206314436e-16,4.508274494230945e-12,8.0851921655957845e-07,6.6623257801771566e-12,3.7681031219126831e-12,1.7951678419650434e-13,2.1729098211376029e-13,5.4654238288977395e-14,2.3100323759841171e-09,8.7445851238997284e-08,5.7113691405982515e-11
3.433780033718934e-08,0.0025159990621133766,2.0235008684797835e-15,1.6863414544790218e-11,7.214044056497383e-14,1.2547610738512862e-11,1.1629403869462372e-07,1.5457310156887189e-09,1.28480676042233e-35,-1.6979083992537105e-28,1.8726902833558595e-27,-9.3880255411754458e-15,1.2833053851407481e-25,1.4511044705449753e-15,-6.1411446596370243e-17,-1.5657598752558121e-27,1.3559709628052657e-24,1.7875161374196762e-20,1.4460755449381166e-22,5.5567317631424735e-33,2.7006535262127227e-19,1.3525682674808524e-20,9.1701577956209164e-18,4.7320139861693232e-15,8.9595889758017062e-08,9.7618836519802212e-16,1.8163855452066882e-15,3.5766274759322645e-12,4.6443199510038917e-44,1.9337235038198826e-18,6.6561160987668262e-18,2.4519607113245419e-21,3.322961244248257e-29,0.88129999999999997,0.0,0.0,0.0,0.0098313575112818751,0.10879100375255082,9.9999999998546835e-05,3.3165399049224534e-06,2.5678534976086892e-05,1.4134088941294592e-05,2.1695936893693737e-11,1.152896932174221e-05,3.4561096844211978e-11,1.4487528678462852e-07,2.7317989642392721e-13,2.1958980903087889e-15,2.0446229856765723e-07,2.2996780713355592e-07,7.80860573147143e-07,1.7140895234819425e-06,1.0046883967520713e-16,1.7419674218221698e-12,7.6758180312774653e-16,4.6828632152139432e-12,8.1809294685893014e-07,7.0021865261335304e-12,3.9641299346507739e-12,1.8971278755501938e-13,2.3140832134146589e-13,5.8830251252422892e-14,2.3368411328428322e-09,8.9537412876611843e-08,5.8479698275179358e-11
3.474075737903006e-08,0.0025159987153926117,2.0708809060069392e-15,1.7250938176115135e-11,7.2886856494082243e-14,1.3106277753958396e-11,1.1897554323569341e-07,1.6185373756621381e-09,1.2933657353451793e-35,6.7256766856271401e-29,2.0038703991102647e-27,-9.3867030420306734e-15,1.3757381590584654e-25,1.4881156336570047e-15,-6.2005412760283752e-17,-1.5792054193091987e-27,1.4379203100428851e-24,1.8898189234589865e-20,1.5612594874497347e-22,6.1200402322272861e-33,2.8388057300055649e-19,1.161186739054346e-20,9.5236871224107081e-18,4.7320155324131199e-15,9.1712953575524739e-08,1.00269670728955e-15,1.8896731274810595e-15,3.7830718488774261e-12,4.8485208710357703e-44,1.9337310309584278e-18,6.9930841044921214e-18,2.6358592249256947e-21,3.5320437847961692e-29,0.88129999999999997,0.0,0.0,0.0,0.0098306571966283538,0.10879086106243238,9.9999999998509823e-05,3.3548942655819143e-06,2.5972553191047604e-05,1.4293868276751527e-05,2.1944328760785369e-11,1.1660056817697796e-05,3.4558748006226275e-11,1.4653403010939204e-07,2.7628602566514541e-13,2.2210399304750709e-15,2.116492500411618e-07,2.3723625617896988e-07,7.8999508325247205e-07,1.7541981152491879e-06,1.0360900940880205e-16,1.7976182577287693e-12,7.946005181728483e-16,4.8618744529690133e-12,8.2766603334894862e-07,7.3548215025747907e-12,4.1676754996948149e-12,2.0034909117197122e-13,2.4624016098212026e-13,6.3268222703343798e-14,2.3636215426965306e-09,9.1653095037276617e-08,5.9861455982319933e-11
3.5143714420870775e-08,0.002515998368680264,2.1187993395276882e-15,1.7642710503030564e-11,7.3701122034923936e-14,1.3682463746731632e-11,1.2168557027343684e-07,1.6938550263321362e-09,1.326995029398462e-35,-4.2583637744672336e-29,2.1432559891476126e-27,-9.3853629752033251e-15,1.4739322142141958e-25,1.5259888272897607e-15,-6.2589054554969194e-17,-1.5893314376680013e-27,1.5240018917169483e-24,1.9970809441041647e-20,1.6843914448185569e-22,6.7325458268558265e-33,2.9823050338428649e-19,9.9697951390012558e-21,9.8866173051465548e-18,4.7320168772782032e-15,9.3854128004740515e-08,1.0295643276143824e-15,1.964932614129115e-15,3.9987293127303515e-12,5.0332684342356898e-44,1.9337375324640573e-18,7.3428954852515577e-18,2.8311627365819992e-21,3.7522388575204542e-29,0.88129999999999997,0.0,0.0,0.0,0.0098299566439751188,0.10879071832048716,9.9999999998471957e-05,3.3932355777855584e-06,2.6266349739266626e-05,1.445347596922734e-05,2.2192532747019254e-11,1.1791002849890758e-05,3.4556398323415208e-11,1.4819151882997077e-07,2.7938880291062163e-13,2.2461627544033467e-15,2.1899966211334347e-07,2.446519213998933e-07,7.9912890988868394e-07,1.7947603242304425e-06,1.0681233262712686e-16,1.8544084864548847e-12,8.2223482063960445e-16,5.0453601681897622e-12,8.3723847585518863e-07,7.7205397742221877e-12,4.378925703508e-12,2.1143877421656957e-13,2.6181241236089972e-13,6.7981104603589722e-14,2.390373385874473e-09,9.3792872077985646e-08,6.1258947721310693e-11
