Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160)
1.7328471316416652e-15,0.0019932514560034587,8.9104467268204717e-32,6.1345246451094476e-27,4.2873415518233998e-22,8.9104059843259147e-32,2.3379187496288202e-20,2.8103427230853795e-32,2.5197474058423234e-58,2.9101791277521826e-47,7.3830932423397056e-49,3.5070900958382816e-45,1.3535830761030926e-39,1.8544929270018241e-25,3.1441966550353862e-38,8.4446496214368215e-56,4.7936100332872281e-51,5.2002583679921259e-40,1.2790908822474517e-51,8.5969427533426414e-77,3.7741693624717564e-48,1.9317465634856097e-67,1.01907504842721e-39,7.9861514346662971e-58,2.0802420081692801e-29,7.7020434646885737e-45,6.0886953145493928e-49,3.7579743581073573e-39,1.5262051683695862e-73,1.515187279047799e-79,1.054569684370322e-46,6.5859834215387966e-59,5.7609545976909211e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999993777195,0.108803,0.0001,3.5249705673635152e-14,2.9192435546129765e-13,2.9192438629298899e-13,4.1042421854338972e-19,1.5952861952018066e-18,3.1738657375753445e-15,1.2343520593563737e-18,4.1953209455781756e-26,2.5176857040741561e-26,2.9933922843060924e-30,3.101311179226132e-23,2.1865214979039359e-18,7.8101916006533094e-22,6.1858250466270789e-31,1.2640927545767516e-34,4.189199940181974e-37,4.4908594804453883e-40,1.8074988432432362e-18,8.6601109693158549e-47,8.7977010893869294e-53,2.9018489594071556e-55,1.0438411605888524e-61,9.2749464777487826e-60,2.0256304628380905e-23,2.0802341769024802e-29,7.0219826950974838e-35,8.0938546431513342e-36,5.0568661005215607e-21,5.4896236360913822e-42,1.3179903746499127e-51,3.6839526233577208e-30,1.0030961677166067e-55,5.0736100660438271e-23,1.802761960370797e-27,1.5471586669288689e-33,5.0643867296629339e-39,3.2725033862774027e-39,2.9150738918690462e-40,3.6444893291345573e-46,3.7537196908351648e-33,1.7586604504835852e-38,7.4135590023829072e-46,1.0004011926499589e-40
3.4671997777330623e-15,0.0019932514560034587,3.5664808908486332e-31,2.4553834921557169e-26,8.5783057990104054e-22,3.5664479500273591e-31,4.6902841976085103e-20,1.1274557260993268e-31,1.0085519171525612e-57,3.0815817993214538e-47,2.9551607941255957e-48,1.5568212080677177e-44,2.7083353161168966e-39,3.710597036334471e-25,1.2584980722061512e-37,6.7608531403297728e-55,3.8378008210375043e-50,2.0814585610392326e-39,1.0240613234680021e-50,2.7506622465775306e-75,6.0375584911613615e-47,8.3441836645439045e-67,8.1503852959580242e-39,2.2387670519259836e-56,1.6654495796497313e-28,1.2333238828783645e-43,2.4703058621740176e-48,3.0086353006604844e-38,1.2218855083958148e-72,1.3207886544343767e-78,1.6870006419252669e-45,2.1072205405752841e-57,3.6916709777717378e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999987549,0.108803,0.0001,7.0530036606038424e-14,5.8409976739455912e-13,5.8409920587878094e-13,9.2200874247854017e-19,6.3852612344882547e-18,6.3423094019357799e-15,4.9391103710797106e-18,1.9827674575390769e-25,1.0674968347709817e-25,2.3965529608747355e-29,1.241327896302813e-22,8.7421217532265124e-18,3.1261000821097666e-21,4.5109228601126086e-30,1.0120377247858481e-33,3.3503177638114398e-36,7.1837769209371556e-39,7.226718315642049e-18,2.7707369628883847e-45,5.6296347440624854e-51,1.8568885263963402e-53,1.335918923795682e-59,5.9363947551720956e-58,8.1077543587691522e-23,1.6654370705349602e-28,1.1213690798188654e-33,1.2955045989256385e-34,1.0018232562123339e-20,8.7905835780749536e-41,1.1634979356086247e-50,2.9463625084217003e-29,6.4187992035857694e-54,2.0135030495100822e-22,1.4276106566948415e-26,2.4506304281310938e-32,1.6026984843637555e-37,1.0359036828476958e-37,9.2348360184538367e-39,1.5541869360680947e-44,1.5024571022631974e-32,1.4079997328867552e-37,6.7861898189119896e-45,8.0037305617195541e-40
6.935905069915857e-15,0.0019932514560034587,1.4270411141540614e-30,9.8245314140141725e-26,1.7159927112097538e-21,1.4270144399299355e-30,9.4322771487899949e-20,4.5319894707628846e-31,4.0354916780083041e-57,3.1737624849426905e-47,1.1824487743076202e-47,8.546071507125552e-44,5.4178192606968772e-39,7.4228052013720884e-25,5.0356317469038567e-37,5.4107352616975235e-54,3.0714039617261781e-49,8.3285453721762423e-39,8.1957769965196056e-50,8.7887498415601115e-74,9.6447788120135739e-46,3.476678288030778e-66,6.5093619876984093e-38,7.0157999615309729e-55,1.3328515778185659e-27,1.9741003656507854e-42,1.0948672084449013e-47,2.4077763401283479e-37,9.7786916009856933e-72,1.1065204949531296e-77,2.6949217955228217e-44,6.732742789220534e-56,2.3641430173649469e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999975092592,0.10880299999999996,0.0001,1.410906983852348e-13,1.1684431801928741e-12,1.1684392607717834e-12,1.9537699615787037e-18,2.5549034334837269e-17,1.2654755583142628e-14,1.9750769519681907e-17,8.694016587091423e-25,4.3969874571247557e-25,1.9180011895217955e-28,4.9668914459713215e-22,3.4902787742240234e-17,1.2508380175301846e-20,3.0599250400295265e-29,8.0992982324537366e-33,2.6755450465138566e-35,1.1474946513642389e-37,2.8852562634544564e-17,8.8520202210962195e-44,3.5972186196359029e-49,1.1865129238749582e-51,1.7072677531993174e-57,3.7949844606312703e-56,3.2441206658389421e-22,1.3328316541093176e-27,1.7851933647160481e-32,2.0718392897925501e-33,1.9651163272931198e-20,1.407076592014568e-39,1.2490389567951538e-49,2.3531348003399403e-28,4.1014820013588491e-52,7.9217132897145649e-22,1.122982167420341e-25,3.8570303360465677e-31,5.0351433864397551e-36,3.2561725765674871e-36,2.9073506841421799e-37,5.9138840060147217e-43,6.0117149690742766e-32,1.1268269480724687e-36,5.8440912406639202e-44,6.3965342741408841e-39
1.3873315654281447e-14,0.0019932514560034582,5.7089671621835961e-30,3.9302912674783654e-25,3.4321937848752197e-21,5.7087521228041278e-30,1.9065307114615277e-19,1.8296541017676882e-30,1.6144356934645009e-56,3.2218825242722946e-47,4.7305613460356689e-47,7.0957222567659493e-43,1.0836705009311491e-38,1.4847221344291059e-24,2.0145809365101179e-36,4.329407112552119e-53,2.4575848960999619e-48,3.3319603989581922e-38,6.5581454011548373e-49,2.8021283356597031e-72,1.5373544804698913e-44,1.4207001228527992e-65,5.1871249947188116e-37,2.2310401331211391e-53,1.0664609656496834e-26,3.1591359411490693e-41,7.7864160212893792e-47,1.926512875145281e-36,7.824269347574289e-71,9.0715035097513842e-77,4.2956403025250798e-43,2.1465306122818384e-54,1.5134992286013896e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999950179847,0.1088029999999998,0.0001,2.8221202160118678e-13,2.3371004575764413e-12,2.3370810351644747e-12,4.0189998255749228e-18,1.0221015164897048e-16,2.5182634606972545e-14,7.891925937105384e-17,3.6479947014122695e-24,1.7833632807155148e-24,1.5347411101626908e-27,1.9870507964800228e-21,1.3902087810628901e-16,5.0040938823107758e-20,1.8706739377644687e-28,6.4805436275951237e-32,2.1317335875589734e-34,1.8288017522856254e-36,1.1492229854796772e-16,2.8217463933745546e-42,2.293437936871429e-47,7.5647169796002007e-50,2.1770049438982666e-55,2.4217599521128353e-54,1.2978297780497016e-21,1.0664293933810806e-26,2.8262484321072282e-31,3.3098339045479344e-32,3.7823638790779715e-20,2.2518154738606005e-38,2.0058260711744942e-48,1.8751490029944939e-27,2.6149403152496479e-50,3.0661484441817011e-21,8.7060688387926983e-25,5.9860264548021574e-30,1.5569093563740237e-34,1.0078886884531921e-34,9.0273497010138501e-36,2.0493962497406078e-41,2.405021534692653e-31,9.0162332758397079e-36,4.8589202732964537e-43,5.1040420171424424e-38
2.7748136823012628e-14,0.0019932514560034565,2.2836708561654973e-29,1.57211513815634e-24,6.8641009260734433e-21,2.2834981051509495e-29,3.8927510110403522e-19,7.4517624723273602e-30,6.4580783606342559e-56,3.2469079186679012e-47,1.8923756524829283e-46,8.666420137792808e-42,2.1674147954320259e-38,2.9696053100387947e-24,8.0589852324437657e-36,3.4638496110461466e-52,1.9662467262328276e-47,1.3328925830188335e-37,5.2474602608907124e-48,8.8990448893950667e-71,2.4406459166352382e-43,5.7462998185303626e-65,4.1163284485113774e-36,7.0824156100302091e-52,8.5321329653713168e-26,5.0549161861574614e-40,1.4015451441058442e-45,1.5412378467709525e-35,6.2597383874496586e-70,7.3522243898760607e-76,6.8195961940072856e-42,6.8164736339852509e-53,9.6875204117346961e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999900354408,0.10880299999999925,0.0001,5.6445466666332801e-13,4.6742973313648196e-12,4.6742112561434418e-12,8.1494361872630312e-18,4.0885290419702248e-16,4.9856257651077235e-14,3.1493190462857433e-16,1.4950671762341779e-23,7.1701733805683867e-24,1.2279874611899777e-26,7.9486185388777605e-21,5.5128420323071642e-16,2.0017427012529939e-19,1.011085991636902e-27,5.1847276828841679e-31,1.6911516854897368e-33,2.9024674154184361e-35,4.557218214374159e-16,8.9578379458204951e-41,1.4562267451709697e-45,4.8032456597554561e-48,2.764683889747262e-53,1.5405428375756331e-52,5.1915037620451172e-21,8.5316374442337851e-26,4.4274290009630317e-30,5.277861308829323e-31,7.0265041411621017e-20,3.6033855813561192e-37,4.7951428870909974e-47,1.4880600749843524e-26,1.6603720512741962e-48,1.151193187705032e-20,6.562829387135994e-24,9.0415177982212068e-29,4.6675033702494399e-33,3.0278323972440791e-33,2.728873786605282e-34,6.5755915808535663e-40,9.6204236842703749e-31,7.2133999729136823e-35,3.9643245350317713e-42,4.0611479556136284e-37
4.162295799174381e-14,0.0019932514560034556,4.852766353720708e-29,3.3406341616780048e-24,1.0295511061771294e-20,4.8522718594395543e-29,5.9385823048943299e-19,1.6030408055187555e-29,1.3723467624378744e-55,3.2478211746211628e-47,4.0213906071052911e-46,3.0428463344646639e-41,3.2511262357069351e-38,4.454488454567429e-24,1.7125765335291265e-35,9.9046789276878595e-52,5.6223609176711051e-47,2.8324644756794647e-37,1.5005672419603529e-47,4.0504228707804839e-70,8.9494064274587238e-43,1.2252573522068846e-64,1.1715454703596096e-35,3.2233719588635719e-51,2.4396563343944819e-25,1.8605489193244454e-39,6.0188413773237238e-45,4.406888839082789e-35,1.7898931502844959e-69,2.1098139940743484e-75,2.5006223567642063e-41,3.1024331255680377e-52,5.4025721517173916e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999850529056,0.10880299999999846,0.0001,8.4669731035570681e-13,7.0113770272156916e-12,7.0111881630816032e-12,1.2279670284142649e-17,8.6880240936746983e-16,7.4153573779365404e-14,6.6811735288796473e-16,3.1998344086754969e-23,1.5244928843520007e-23,3.5115264427210216e-26,1.6890880533549915e-20,1.1644629762870006e-15,4.2537205173395573e-19,2.3807351900790536e-27,1.4825115765995201e-30,4.8123292478508323e-33,1.0641298378637298e-34,9.6260909607030975e-16,4.0765241464456093e-40,7.9788298406103382e-45,2.6317524469054419e-47,1.7793417118801398e-52,8.4465522838091634e-52,1.1031860225862888e-20,2.4394756218421243e-25,1.6131864361192742e-29,1.9394012656575026e-30,9.9222383619679686e-20,1.3263440453124288e-36,2.0926995121472733e-46,4.2351654943809814e-26,9.0973767667974265e-48,2.3434704624315957e-20,1.8149105856880119e-23,3.2389267643351866e-28,2.0761492931653124e-32,1.3479578430519092e-32,1.2179990341362938e-33,2.9705770060443239e-39,2.044323693275072e-30,2.0625793746478328e-34,1.1393121424420272e-41,1.1575939401242185e-36
5.549777916047499e-14,0.001993251456003454,8.2781151881194881e-29,5.6985005182659919e-24,1.3726422416589645e-20,8.2770715421914135e-29,8.0440212876605822e-19,2.7652999865525012e-29,2.341048050341169e-55,3.2728245644738727e-47,6.8600995739682938e-46,7.5382025918419004e-41,4.3348048227519258e-38,5.9393715899125596e-24,2.9214930614046163e-35,2.0892104613973357e-51,1.1859322862984147e-46,4.8319117041052317e-37,3.1653712264898322e-47,1.2039579065034139e-69,2.2620449118996812e-42,2.0940633395248651e-64,2.4607216802780797e-35,9.5805517332518342e-51,5.1458965668036345e-25,4.7187301690402193e-39,1.7518466953759145e-44,9.2951554135324925e-35,3.7753690988859544e-69,4.4598719596397609e-75,6.3205532946583956e-41,9.2212633968641371e-52,2.0371138252749673e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999800703825,0.10880299999999736,0.0001,1.1289399526783234e-12,9.348340045846408e-12,9.3480117697433323e-12,1.6409698285178589e-17,1.48204490309878e-15,9.8080322193170707e-14,1.137974890474229e-15,5.4790496521071234e-23,2.5996143292527996e-23,7.4073476628139408e-26,2.8813687498708692e-20,1.9754929584888253e-15,7.2563053603146447e-19,4.3077838120792447e-27,3.1270261660283848e-30,1.0106244565727356e-32,2.6893397546525325e-34,1.6330510542525738e-15,1.2115073742028399e-39,2.7363410100196679e-44,9.0256000477162694e-47,6.9334483543832519e-52,2.8999695248447523e-51,1.881874310587697e-20,5.1454420174851664e-25,4.0543570178039035e-29,4.9113829168328595e-30,1.2507007388513905e-19,3.3640750866248888e-36,6.0891277558962286e-46,8.8955837319679906e-26,3.119950598929743e-47,3.8458852687503203e-20,3.7162150030103196e-23,8.0195018137468846e-28,6.0456172491731046e-32,3.9282125484949372e-32,3.557825247166426e-33,8.7432754305621413e-39,3.4873171109867558e-30,4.3505284094054559e-34,2.4098981101667671e-41,2.434747813270437e-36
8.324742149793735e-14,0.001993251456003448,1.7138174487871232e-28,1.1797128523884694e-23,2.0587069776556831e-20,1.713532232018541e-28,1.2394784622556449e-18,5.8314685776658351e-29,4.8467532569096835e-55,4.0105209477906916e-47,1.4203123028078277e-45,2.5764202566480892e-40,6.5020848954124175e-38,8.9091379069937207e-24,6.0486652180399835e-35,5.7063548612841824e-51,3.2391823942395614e-46,1.0003982957322875e-36,8.6469312280298103e-47,5.2453510376633136e-69,7.8652314266435005e-42,4.3437634352862914e-64,6.6740405173048642e-35,4.1731351114742721e-50,1.4054712035633319e-24,1.6501349015941236e-38,7.5378378920399809e-44,2.538659369017154e-34,1.0311461195708208e-68,1.2214308868189648e-74,2.1976846396432176e-40,4.0167708929370761e-51,1.4798282328563861e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999701053554,0.10880299999999456,0.0001,1.6934252341088096e-12,1.4021993793670434e-11,1.4021299239396532e-11,2.4669273037991986e-17,3.0682564575900017e-15,1.4508158063157831e-13,2.3499673584971698e-15,1.1385514472364543e-22,5.3744618515754277e-23,2.0234887350407977e-25,5.9653998817916324e-20,4.0525747423102914e-15,1.5022988156533773e-18,9.4767376069189008e-27,8.5407136352695947e-30,2.7403267082510274e-32,9.3489368254615404e-34,3.3500810149311565e-15,5.2761661112543228e-39,1.4651486675130844e-43,4.8326753153960235e-46,4.4920585754036418e-51,1.5589357025408975e-50,3.8960403148120793e-20,1.4053144289522826e-24,1.3964273241891837e-28,1.713193362158703e-29,1.704745956216384e-19,1.176611778955985e-35,2.6003672980265104e-45,2.412692623217918e-25,1.6705524160426538e-46,7.4775343667126118e-20,9.6737924590807942e-23,2.6957430845371656e-27,2.5442445759097449e-31,1.6553518499427646e-31,1.5053350560282159e-32,3.7319268178280854e-38,7.2197834456748104e-30,1.1882291331280598e-33,6.6010576419171365e-41,6.6185652743246306e-36
1.1099706383539971e-13,0.0019932514560034404,2.9146412213039171e-28,2.0062281436709628e-23,2.7445870925285214e-20,2.9140442631288281e-28,1.6964719328204393e-18,1.0089924318453135e-28,8.242874784789954e-55,-5.205546146991193e-47,2.4155936359771863e-45,6.3557247985944921e-40,8.6692441633030776e-38,1.1878904372270873e-23,1.0287287288339281e-34,1.1939690115761076e-50,6.7774871366419537e-46,1.7014274100566762e-36,1.8094699297169503e-46,1.5226990208536102e-68,1.9560324774521766e-41,7.4071876132865636e-64,1.3877878547259481e-34,1.2112697770488456e-49,2.9406429006213114e-24,4.1231657236810798e-38,2.1819597201906499e-43,5.3114497647487237e-34,2.1574487234699964e-68,2.561800918705328e-74,5.4655002989098906e-40,1.1659082907153611e-50,5.4413534318294724e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999601403579,0.10880299999999075,0.0001,2.2579105105021939e-12,1.869522260626616e-11,1.8694023083581707e-11,3.2928096717107225e-17,5.2180666825841819e-15,1.907665472014544e-13,3.986876179249195e-15,1.9404001111264121e-22,9.1240679448175616e-23,4.2343929418499587e-25,1.0145361027767596e-19,6.832442892221507e-15,2.5549611696399463e-18,1.6703463602218285e-26,1.7869651337570745e-29,5.6968670282234395e-32,2.3246078884592375e-33,5.6480728115509224e-15,1.5312090747787622e-38,4.867278600582327e-43,1.6054329483737943e-45,1.6818440581307572e-50,5.1903330164409685e-50,6.625883889511818e-20,2.940255585765506e-24,3.4459633993079428e-28,4.2718625293290009e-29,2.0700418961062259e-19,2.9403657428610285e-35,7.4768844730501593e-45,5.0169215528206183e-25,5.5496460625145464e-46,1.1992809709176051e-19,1.9409140783281155e-22,6.5226366065792529e-27,7.1927452822521943e-31,4.6846621601387193e-31,4.2736334516918203e-32,1.0648449417494848e-37,1.2278476908036553e-29,2.4860943383210813e-33,1.3834682305862636e-40,1.3790099306101451e-35
1.3874670617286206e-13,0.001993251456003431,4.4527235834315541e-28,3.064813308227316e-23,3.4302686040499998e-20,4.4516366266914306e-28,2.1769458558314882e-18,1.5684424319975768e-28,1.2592931795159589e-54,1.3258470674100734e-45,3.6904946790977442e-45,1.3354715066345251e-39,1.0836274004168858e-37,1.4848671142789981e-23,1.5716759872694405e-34,2.1735855837213164e-50,1.2338187627406005e-45,2.5994086630012843e-36,3.2945163579075648e-46,3.6835106592268071e-68,4.1301216425288709e-41,1.1192280055552457e-63,2.5105528547014741e-34,2.9296818707261325e-49,5.353179083020484e-24,8.747569716318489e-38,5.2797033579894289e-43,9.6687564007087751e-34,3.9274431887244577e-68,4.6593907417948924e-74,1.1540289343241622e-39,2.8200253723387417e-50,1.6191272724551463e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999501753932,0.10880299999998592,0.0001,2.8223957814986853e-12,2.336799943026032e-11,2.3366143135312417e-11,4.1186121539502121e-17,7.9716406524855344e-15,2.3507763793949584e-13,6.0757533714875995e-15,2.9685023609427843e-22,1.3910489969151517e-22,7.7096143692113228e-25,1.5499434982779527e-19,1.034584227897787e-14,3.9033067677553516e-18,2.6123335773441969e-26,3.2530235289566335e-29,1.0303406469495465e-31,4.9074827800504185e-33,8.5524418440413071e-15,3.7029731183068542e-38,1.3281881905318406e-42,4.3809230378004913e-45,5.1156841277765158e-50,1.4199451063656127e-49,1.0122420585072786e-19,5.3523666820315335e-24,7.2196089942491046e-28,9.0440278280810796e-29,2.3573923673474134e-19,6.2390393686263362e-35,1.797485082515656e-44,9.0757952312146366e-25,1.5143957249572621e-45,1.7282847164724743e-19,3.3891800516878206e-22,1.3403228430126056e-26,1.6945780183005224e-30,1.1048539913534514e-30,1.0111765118931987e-31,2.5292200648397577e-37,1.875793583920047e-29,4.5256788599729489e-33,2.5214567946298982e-40,2.4997292713777232e-35
1.9424599084778678e-13,0.001993251456003405,8.5615320365663116e-28,5.89237664808475e-23,4.8010196530688605e-20,8.5586616068486922e-28,3.2097951886104392e-18,3.1362945966655495e-28,2.4214217089885389e-54,3.2971508695996286e-47,7.0967167526820327e-45,4.7891373645332184e-39,1.5169937320082902e-37,2.0788206611844893e-23,3.0223166921895242e-34,5.7389427547932309e-50,3.2576438861644662e-45,4.998599133551308e-36,8.7013501567830358e-46,1.8786179142922351e-67,1.4900054411464478e-40,2.167321178298834e-63,6.5172199623113032e-34,1.4933667388602729e-48,1.4132792972023341e-23,3.2045966624698104e-37,2.7212785467260948e-42,2.5524303537471593e-33,1.0368740255760141e-67,1.2364748549701158e-73,4.1633381888133285e-39,1.4375632555917483e-49,1.3394999515509637e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899999302455646,0.108802999999973,0.0001,3.9513663069619974e-12,3.2712190772032998e-11,3.2708534557816506e-11,5.7699763337193118e-17,1.5327381631630698e-14,3.1972692703402959e-13,1.1615751971868322e-14,5.7174460448452888e-22,2.6608323716639507e-22,2.036227670724156e-24,2.9803019542437807e-19,1.9493823031577244e-14,7.5054557577647628e-18,5.1575405429721371e-26,8.58831864661691e-29,2.6730381484243533e-31,1.7694468557947374e-32,1.611466551487608e-14,1.8864827870773276e-37,9.7711578553147476e-42,3.2229401545175786e-44,5.5750439912135425e-49,1.054609011088008e-48,1.9463026117887559e-19,1.4129921426022314e-23,2.5424754122789069e-27,3.2907101215250042e-28,2.7753480064863998e-19,2.2864898393062876e-34,9.0806159422942427e-44,2.3560292059259569e-24,1.114112299327286e-44,2.9413386247363422e-19,8.073042186028828e-22,4.4660523841858273e-26,7.8658943012226936e-30,5.1485947473910083e-30,4.7694665528864018e-31,1.2019718959172871e-36,3.6067103525124832e-29,1.1947846212121578e-32,6.6679219564081281e-40,6.5241775002958744e-35
2.4974527552271147e-13,0.00199325145600337,1.4039418512774409e-27,9.6616196885697169e-23,6.1709571756920676e-20,1.4033467166559972e-27,4.3379782726661638e-18,5.3354157711095464e-28,3.9708702380203067e-54,1.9404565768765312e-45,1.1638617449870133e-44,1.2249659127550555e-38,1.950307506472969e-37,2.6727745533412822e-23,4.9566522533203614e-34,1.1898302362756707e-49,6.7538901727390046e-45,8.1977171063128777e-36,1.8045287580764172e-45,5.9862212021107471e-67,3.8205940795686672e-40,3.477249647415117e-63,1.3307880966798897e-33,4.7567657354080674e-48,2.9298529917425638e-23,8.3207090838981358e-37,8.7527128745395181e-42,5.2910485453066007e-33,2.1495309239803396e-67,2.5603681736155739e-73,1.0675413809000317e-38,4.579215596868485e-49,5.4076590455631466e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899999103158609,0.10880299999995584,0.0001,5.0803368105056897e-12,4.2054595134456285e-11,4.2048475047002669e-11,7.4210246715435102e-17,2.5133939355264537e-14,3.9930727227794771e-13,1.8942647672949687e-14,9.3848053865779887e-22,4.3405301338148024e-22,4.222810676590282e-24,4.8873855878169411e-19,3.1348182739209974e-14,1.2308165980565262e-17,8.5700695539197976e-26,1.7804526275395665e-28,5.4552224395294498e-31,4.535035281787898e-32,2.591413077479315e-14,6.0064843825384846e-37,3.8213282044670394e-41,1.2604356688910607e-43,2.6456908394911155e-48,4.1465823794427059e-48,3.1916005466717999e-19,2.9291286164018132e-23,6.3940836153886792e-27,8.4967052988956971e-28,3.0327057771441282e-19,5.9386447678588916e-34,2.8826294932851104e-43,4.8109396333257e-24,4.3571184409414455e-44,4.3125882067342361e-19,1.5317720071512753e-21,1.0761014838483171e-25,2.3433379189873881e-29,1.5383728932435963e-29,1.4383130642522489e-30,3.6379790620678626e-36,5.9143889970721995e-29,2.4768386113688085e-32,1.3835965522388769e-39,1.3386317963168353e-34
3.052445601976362e-13,0.001993251456003328,2.0885805931089079e-27,1.4371907679140458e-22,7.540078910329453e-20,2.0875128748689176e-27,5.5614653291965724e-18,8.2196610842573485e-28,5.9075229676816637e-54,-3.9638966141497844e-45,1.7316077141783615e-44,2.5885054750822437e-38,2.383568735444973e-37,3.2667289250429465e-23,7.3746537145828916e-34,2.1347198681939814e-49,1.2117337110032511e-44,1.2196678770214032e-35,3.2384594892008515e-45,1.4985371992569588e-66,8.0839695509411194e-40,5.4655139914238907e-63,2.3533327607484803e-33,1.1902939158253311e-47,5.2561508546527042e-23,1.7811114687225252e-36,2.210638188414213e-41,9.4914995638456374e-33,3.8562533751436791e-67,4.714853917419623e-73,2.2588036168256066e-38,1.1459122898558263e-48,1.6300900970158771e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998903862717,0.10880299999993448,0.0001,6.2093072921320854e-12,5.1395241738123347e-11,5.138596570280403e-11,9.0717623316944804e-17,3.739021392152373e-14,4.7410865414398061e-13,2.8027219843489132e-14,1.3970168210452177e-21,6.423439067412907e-22,7.5783460894659572e-24,7.2710585051295091e-19,4.5754096826104923e-14,1.8311093611907882e-17,1.2835736257467819e-25,3.1941611895589685e-28,9.6418735519418108e-31,9.5915968001526588e-32,3.782285112016286e-14,1.5024609150019688e-36,1.1179901131008303e-40,3.6876052683456968e-43,8.9572736766494227e-48,1.2195149492963678e-47,4.748007661138979e-19,5.2546405997463499e-23,1.3293178177930536e-26,1.8093719691865989e-27,3.1871924138792305e-19,1.2715784662840829e-33,7.2003211791783448e-43,8.5075978885835561e-24,1.2747495122888217e-43,5.7841257478878204e-19,2.5354672303214168e-21,2.1553705766301254e-25,5.5304272535724179e-29,3.6404897214024731e-29,3.4327402899621162e-30,8.7028352001257921e-36,8.7985971659062162e-29,4.4433466435108441e-32,2.4836340288571867e-39,2.3779911662432987e-34
3.607438448725609e-13,0.001993251456003277,2.9100198589523494e-27,2.0022654705018069e-22,8.9083834557589495e-20,2.9082792762740279e-27,6.8802328198111776e-18,1.1844686575792934e-27,8.231289127363591e-54,1.5172355574242634e-44,2.4129058552075632e-44,4.8342400363472075e-38,2.8167774270498758e-37,3.8606839147512525e-23,1.0276331005560967e-33,3.4802463036075742e-49,1.9754840982657569e-44,1.6995456703013281e-35,5.2811042874712121e-45,3.2254229105197609e-66,1.510942435920846e-39,6.7199772672735273e-63,3.782820821687884e-33,2.5608476270268664e-47,8.5684729287800665e-23,3.36655625369796e-36,4.7995436360883505e-41,1.5471835301573047e-32,6.286385984757001e-67,7.6412220370495604e-73,4.2218394117683482e-38,2.465467983504453e-48,4.1349473604296795e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998704567952,0.10880299999990894,0.0001,7.3382777518419697e-12,6.0734160100858033e-11,6.0721007478205253e-11,1.0722194531337023e-16,5.2095252369348415e-14,5.4441344316952426e-13,3.8839950616737443e-14,1.9473177405165958e-21,8.902787770646213e-22,1.2358306709744632e-23,1.0131217171964896e-18,6.2560803765966333e-14,2.5513976016047783e-17,1.7940230261002177e-25,5.2071121653822748e-28,1.5490861841716135e-30,1.7920001682404442e-31,5.1716198787360772e-14,3.231324879924732e-36,2.7419684386168956e-40,9.0441765087673238e-43,2.4833690722779938e-47,3.00784889011463e-47,6.615414764630571e-19,8.5656892111388391e-23,2.4434391710597781e-26,3.4027860837720005e-27,3.2783752867098656e-19,2.4041664815885918e-33,1.5473963767236278e-42,1.3675461011021503e-23,3.1264474635989352e-43,7.3162618269557973e-19,3.8340590730622298e-21,3.8297522427969922e-25,1.1268451395775703e-28,7.4370148498464931e-29,7.0707537919094785e-30,1.7956132964646461e-35,1.2259139540760317e-28,7.2432986589483874e-32,4.0504315522622685e-39,3.8393737698952869e-34
