Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719)
1.4627177860223097e-09,0.0029490947283213964,1.7933649337666166e-19,6.6234239568995234e-15,-8.7459464909824494e-16,-1.9901207649358289e-15,2.5344572582982161e-11,1.3931240315401108e-16,-1.6226900788314514e-29,4.0789094507158517e-26,1.0486900773680939e-29,-6.6083463438512726e-15,-5.1359056233408867e-16,-3.5743059012709343e-18,-7.7951270524056977e-19,2.5251551944568485e-30,-1.1482061926881895e-29,-1.5991408097143034e-26,2.4549165788545599e-29,4.6804359233807576e-40,8.8938949675055167e-29,2.6716333568832226e-15,2.9289497471031986e-38,8.9088115007634417e-16,-8.1291657836737102e-33,-1.2031466479196003e-31,-5.9345019115708685e-19,-1.0557171158707082e-15,-8.6280301333343918e-39,3.4136671169376111e-20,1.0143656394860347e-23,5.0085589615061835e-30,6.6743971589769547e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893928542061124,0.10880285698115419,0.0001000000000000024,4.7001709989150011e-08,2.7464798771532419e-07,1.3547197057500104e-07,2.8294489778717428e-13,1.4108698570311363e-07,7.3884278688281432e-12,1.9052195580688909e-09,4.6210714878897984e-15,3.8687368876653774e-17,1.0112786735261586e-12,1.6421536726991677e-11,6.617246657526934e-09,3.895648210040518e-10,1.2498249567328207e-20,3.0144601700948212e-17,6.9202264655564473e-19
1.4634246852151476e-09,0.0029490947280899557,1.7930709879539246e-19,6.61753830586508e-15,-9.323076653417933e-16,-1.9903264596143799e-15,2.536842296811092e-11,1.3956831645155712e-16,-1.6210705326484586e-29,-3.8500039388971549e-25,1.0489462100702979e-29,-6.6112508749358484e-15,-5.1567530175126173e-16,-3.5728045212004705e-18,-7.7998775040604564e-19,2.580398888026571e-30,-1.1494480333105311e-29,-1.5998876597604552e-26,2.4557202729876196e-29,4.6743277707357262e-40,8.8958065654319409e-29,2.6737410760635471e-15,2.9306168501210476e-38,8.9126846864796268e-16,-8.1450007260194341e-33,-1.2047541051701652e-31,-5.9354566463327449e-19,-1.0559202384562134e-15,-8.6266931858185444e-39,3.416329529117281e-20,1.0153780263647568e-23,5.0169942830448454e-30,6.6765436725173002e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893925606258169,0.10880285690264463,0.0001000000000000024,4.7024417707394525e-08,2.7478070075515129e-07,1.3552805026104983e-07,2.8308161983594069e-13,1.4116454738806881e-07,7.3884276680310107e-12,1.9061419591369791e-09,4.6236118935857316e-15,3.870609914462003e-17,1.0127571696999188e-12,1.6437801442794187e-11,6.620447940277839e-09,3.8994142025038707e-10,1.2506298568237314e-20,3.0182455214807669e-17,6.9331953181867333e-19
1.4641315844079855e-09,0.0029490947278585154,1.792755261792981e-19,6.6115230475206717e-15,-9.42844788344311e-16,-1.990532575778203e-15,2.5392233684617891e-11,1.3982458090478548e-16,-1.6194559229011329e-29,4.5784710324902751e-25,1.0492028607810204e-29,-6.6123137677784845e-15,-5.1591715930495155e-16,-3.5712815636596431e-18,-7.8046290122051721e-19,2.5972321773415299e-30,-1.1506904816279848e-29,-1.6006342685852227e-26,2.4565250934392331e-29,4.6680928877994225e-40,8.8975792153262617e-29,2.674006440689106e-15,2.9322840058835668e-38,8.9165588131869177e-16,-8.1608065000332554e-33,-1.2063625341159524e-31,-5.9364125397667416e-19,-1.0561235610144874e-15,-8.6253501879838798e-39,3.418993758320119e-20,1.0163908530234519e-23,5.0254397996947058e-30,6.6786931435249531e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893922670453705,0.10880285682413503,0.0001000000000000024,4.7047125418713388e-08,2.7491341377850153e-07,1.3558412986094175e-07,2.8321834186755622e-13,1.4124210914564579e-07,7.3884274672337604e-12,1.9070643600833722e-09,4.6261523016602777e-15,3.8724829410115154e-17,1.0142370945987813e-12,1.6454074585623402e-11,6.6236492229333345e-09,3.90318201418907e-10,1.2514349593291661e-20,3.0220336231323264e-17,6.9461824801918143e-19
1.4655453827936613e-09,0.0029490947273956335,1.7921069819136491e-19,6.5993872935830597e-15,-9.5005972152515187e-16,-1.9909448801181073e-15,2.543987339153515e-11,1.403381643035004e-16,-1.6162324977089316e-29,2.7440800001835477e-25,1.0497163921875493e-29,-6.6139009898152514e-15,-5.1586205101391108e-16,-3.568228578826892e-18,-7.8141339409695892e-19,2.6196717960885197e-30,-1.1531772254782193e-29,-1.6021267565770758e-26,2.4581353654485466e-29,4.6555449182465104e-40,8.9010839305285187e-29,2.6739984476536097e-15,2.9356184376982296e-38,8.9243073645615524e-16,-8.1923571320934683e-33,-1.2095824486226905e-31,-5.9383245766366436e-19,-1.0565302614010828e-15,-8.6226462972722979e-39,3.4243259224841146e-20,1.0184178249789228e-23,5.0423614255870915e-30,6.6829936886489576e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893916798840076,0.10880285666711563,0.0001000000000000024,4.7092540820574129e-08,2.7517883977596575e-07,1.3569628880377096e-07,2.8349178587953587e-13,1.4139723287714624e-07,7.3884270656389171e-12,1.9089091616178194e-09,4.6312331248954589e-15,3.8762289933828937e-17,1.0172012337820377e-12,1.648664615496689e-11,6.6300517879581061e-09,3.9107230952234536e-10,1.2530457716286175e-20,3.0296180793177945e-17,6.9722118143932466e-19
1.4669591811793372e-09,0.002949094726932751,1.7914672564091676e-19,6.5872923813262489e-15,-9.3620530952015991e-16,-1.9913565237804044e-15,2.548753447144777e-11,1.4085315508830756e-16,-1.6130255418540343e-29,3.5904636165273334e-25,1.0502293910628506e-29,-6.6146583194438637e-15,-5.1497890022824314e-16,-3.5651636028225865e-18,-7.8236406244916796e-19,2.6248616982004956e-30,-1.1556664477000688e-29,-1.6036182680839367e-26,2.4597447378080578e-29,4.6430214519712359e-40,8.9045246619173763e-29,2.6731616071306568e-15,2.9389530064385021e-38,8.9320547118558714e-16,-8.2238433601156317e-33,-1.2128065394310811e-31,-5.9402349000019306e-19,-1.056936689935768e-15,-8.6199186979947494e-39,3.4296619243727535e-20,1.0204465549446546e-23,5.0593238634638334e-30,6.6872917644496348e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893910927220236,0.1088028565100959,0.0001000000000000024,4.713795619473224e-08,2.7544426570795612e-07,1.3580844740568527e-07,2.837652298233594e-13,1.4155235689541308e-07,7.3884266640436054e-12,1.9107539626789825e-09,4.6363139575232235e-15,3.8799750447932218e-17,1.020171095757498e-12,1.6519251438821149e-11,6.6364543526012464e-09,3.9182714531413908e-10,1.2546573937187103e-20,3.0372135416896076e-17,6.9983145879244031e-19
1.4697867779506889e-09,0.002949094726006984,1.7902743839932607e-19,6.563581162031222e-15,-9.0916531232403747e-16,-1.992176317951698e-15,2.5582989222319347e-11,1.4188737136816619e-16,-1.6066646910117493e-29,1.2225466002019426e-26,1.0512521090845896e-29,-6.6161778111089086e-15,-5.1322737473799448e-16,-3.55902502262491e-18,-7.8426576461770563e-19,2.6354201187126836e-30,-1.1606523547395581e-29,-1.6065983483738505e-26,2.4629572905551198e-29,4.6183507198401115e-40,8.9114009157710212e-29,2.671498411720693e-15,2.945622502472804e-38,8.9475425775111752e-16,-8.2866581545315126e-33,-1.2192674415957292e-31,-5.9440463163638611e-19,-1.0577480407917022e-15,-8.6143935319038714e-39,3.4403432100744511e-20,1.0245092862751161e-23,5.0933714440073119e-30,6.6958712703404592e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893899183962065,0.10880285619605544,0.00010000000000000239,4.7228786859940648e-08,2.7597511737578213e-07,1.3603276359970552e-07,2.8431211750681326e-13,1.4186260577927389e-07,7.3884258608515957e-12,1.9144435634037804e-09,4.6464756505316162e-15,3.887467144776057e-17,1.0261280159959483e-12,1.658456317271242e-11,6.6492594807426312e-09,3.9333899996143581e-10,1.257883067812139e-20,3.052437503070282e-17,7.0507411680101282e-19
1.4726143747220405e-09,0.0029490947250812127,1.7892178638674273e-19,6.5406303363314803e-15,-8.750160526848441e-16,-1.9929908993289313e-15,2.5678611992218882e-11,1.4292724735819714e-16,-1.6003809663732756e-29,5.8473681037830801e-26,1.0522698307653172e-29,-6.6173779811934407e-15,-5.1117140030273792e-16,-3.5528701577950524e-18,-7.8616789288156686e-19,2.6395324592280083e-30,-1.1656482189048071e-29,-1.6095744945469255e-26,2.4661602902506959e-29,4.5942628490080012e-40,8.91824437575387e-29,2.6695243588258137e-15,2.9522924522396715e-38,8.9630201366563095e-16,-8.3492776438790617e-33,-1.2257453764849663e-31,-5.9478439204312514e-19,-1.0585571289883229e-15,-8.6087762892268336e-39,3.4510360273959026e-20,1.02857904299786e-23,5.1275829327064578e-30,6.7044251551026871e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893887440679121,0.1088028558820137,0.00010000000000000238,4.7319617414338696e-08,2.7650596878215659e-07,1.3625707846051735e-07,2.8485900491810067e-13,1.4217285577966309e-07,7.3884250576577281e-12,1.9181331622761002e-09,4.6566373801101403e-15,3.8949592409972497e-17,1.0321078935093336e-12,1.6650009818293921e-11,6.6620646073574864e-09,3.9485376535894009e-10,1.2611119823565127e-20,3.0677055319694233e-17,7.1034632001924016e-19
1.4782695682647439e-09,0.002949094723229661,1.7875570774266235e-19,6.4972623720285848e-15,-8.0871665005095506e-16,-1.9946030615727504e-15,2.5870386491159892e-11,1.4502408406824798e-16,-1.5880459069888173e-29,4.9290594915934166e-27,1.0542887087480003e-29,-6.6197412301437529e-15,-5.0707095287107001e-16,-3.5405203576132796e-18,-7.89973260381142e-19,2.6473802698532377e-30,-1.175669809838004e-29,-1.6155149118488704e-26,2.4725343278948069e-29,4.5480262666516347e-40,8.9319002764517283e-29,2.665566851742971e-15,2.9656336100022632e-38,8.9939412315417992e-16,-8.4739819784064482e-33,-1.2387524983914312e-31,-5.9553939808424048e-19,-1.0601678885648045e-15,-8.5972748841211045e-39,3.4724539696621227e-20,1.036739606492683e-23,5.1965000468367284e-30,6.7214473679674554e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893863954038902,0.10880285525392633,0.00010000000000000236,4.7501278190704233e-08,2.7756767081053227e-07,1.3670570428294489e-07,2.8595277892415658e-13,1.4279335902929753e-07,7.3884234512644143e-12,1.9255123545016615e-09,4.6769609456783541e-15,3.9099434222326005e-17,1.0441367446338752e-12,1.6781308026534049e-11,6.6876748560075992e-09,3.9789202839366576e-10,1.2675795371620741e-20,3.0983739367490998e-17,7.2097993900457771e-19
1.4895799553501508e-09,0.0029490947195265206,1.7859966598971838e-19,6.4203814248141564e-15,-6.8100076068627071e-16,-1.9977584725166211e-15,2.6256048205055164e-11,1.4928677922876153e-16,-1.5642557559518426e-29,-1.7345029924187035e-29,1.0582587806347492e-29,-6.6241786670513631e-15,-4.9877811721611394e-16,-3.5156577436191806e-18,-7.975881807498841e-19,2.6590634537790501e-30,-1.1958322133475284e-29,-1.6273477994925795e-26,2.4851513883111572e-29,4.4630495717617562e-40,8.9590744500304067e-29,2.6574752520084403e-15,2.9923205186617111e-38,9.0556439086142375e-16,-8.7214035060700162e-33,-1.2649716867039958e-31,-5.9703108679892514e-19,-1.0633592782952106e-15,-8.5732608368033391e-39,3.5154157964764321e-20,1.0531447575677784e-23,5.3363264882007408e-30,6.7551414652927823e-33,0.88129999999999997,0.0,0.0,0.0,0.009889381698046134,0.10880285399773686,0.00010000000000000234,4.7864598413716345e-08,2.7969107172809057e-07,1.3760294094384962e-07,2.8814032366844274e-13,1.4403437790922546e-07,7.3884202384554803e-12,1.9402707169004801e-09,4.7176084823237957e-15,3.9399117399239113e-17,1.0684722678397767e-12,1.7045525277157065e-11,6.7388953349893111e-09,4.0400348335210662e-10,1.2805535775178588e-20,3.1602410518229835e-17,7.426077442286258e-19
1.5122007295209644e-09,0.002949094712120104,1.7891776340862618e-19,6.3016973416360631e-15,-4.583110349258992e-16,-2.0037975516129681e-15,2.7035841381502488e-11,1.5809382516332228e-16,-1.5197384317134787e-29,3.2963839632588126e-27,1.0659293206813461e-29,-6.6326063760086716e-15,-4.8252317422067605e-16,-3.46529806254214e-18,-8.1283387309558428e-19,2.6808198075598621e-30,-1.2366317924907739e-29,-1.6508182271706121e-26,2.5098620554683836e-29,4.3195805144521315e-40,9.012924574679738e-29,2.6412898558768276e-15,3.0457095085125604e-38,9.1784876259084122e-16,-9.2091346270516551e-33,-1.3182277709827633e-31,-5.9994209022210829e-19,-1.0696229643262176e-15,-8.5215893302189687e-39,3.6018331693245422e-20,1.086289722465791e-23,5.6240756340778698e-30,6.8211321976989982e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893723032117721,0.10880285148530347,0.00010000000000000228,4.8591233540891351e-08,2.8393786099084882e-07,1.3939735889101883e-07,2.9251540006966282e-13,1.4651646061493712e-07,7.3884138127483931e-12,1.9697873534234037e-09,4.7989050277455182e-15,3.9998481960559785e-17,1.1182662098696077e-12,1.7580452538458666e-11,6.8413362196778264e-09,4.1636610825961786e-10,1.3066576064192239e-20,3.28610381794004e-17,7.8733597329225238e-19
1.534821503691778e-09,0.0029490947047135074,1.7999005991428807e-19,6.2247540791545629e-15,-2.7172910669248371e-16,-2.0094797596465462e-15,2.7826924778912476e-11,1.6728374449687117e-16,-1.4787986756493391e-29,1.6132073533508956e-26,1.0732424909277317e-29,-6.6403555214206846e-15,-4.6661197554258449e-16,-3.4141038779998636e-18,-8.2809960537457707e-19,2.6984370272826381e-30,-1.2780616044272681e-29,-1.674023556157781e-26,2.5338768910316171e-29,4.2073775074767713e-40,9.0661031090360647e-29,2.6250121091585328e-15,3.0991145972916677e-38,9.3005788804409724e-16,-9.6883027949499891e-33,-1.3725712364500416e-31,-6.0275789576561773e-19,-1.0757298909704983e-15,-8.465520230126377e-39,3.6888964297397184e-20,1.1198790282470815e-23,5.9227867353149457e-30,6.8852681042146836e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893629082189589,0.10880284897280294,0.00010000000000000223,4.9317861576301998e-08,2.881846334708689e-07,1.411917084580583e-07,2.9689045900090163e-13,1.489985977754045e-07,7.3884073869223583e-12,1.9993038721108239e-09,4.8802033567471913e-15,4.059784412911379e-17,1.1695724555359158e-12,1.8124049075259731e-11,6.9437770066653486e-09,4.2891501908505397e-10,1.332969859265544e-20,3.4148140151661714e-17,8.3406759118289777e-19
1.5574422778625915e-09,0.0029490946973067776,1.8170936797954762e-19,6.1832859919195828e-15,-1.1499814635919724e-16,-2.014813119408568e-15,2.8629298339312008e-11,1.7686688183378502e-16,-1.4408149753945224e-29,3.3982220776856991e-26,1.0802018954255607e-29,-6.6474581549837239e-15,-4.5105453873349414e-16,-3.3620934216708304e-18,-8.4338392423847571e-19,2.7120544359267402e-30,-1.3201176897985698e-29,-1.6969573208444579e-26,2.5572002482469399e-29,4.1214081894290104e-40,9.1186120472418351e-29,2.6086634292727715e-15,3.1525300634458957e-38,9.4219138774608376e-16,-1.0159998766562709e-32,-1.4279978538806961e-31,-6.0548043833410947e-19,-1.0816830988051647e-15,-8.4056253380697856e-39,3.7765889598001753e-20,1.1539100441780908e-23,6.2326943084122884e-30,6.9475647135666428e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893535130677116,0.10880284646024233,0.00010000000000000217,5.0044482519996679e-08,2.924313891415249e-07,1.4298599668611259e-07,3.0126550043474012e-13,1.5148078232107018e-07,7.3884009609773952e-12,2.0288202727763699e-09,4.9615032377766374e-15,4.1197203901116667e-17,1.2224121208057888e-12,1.8676332024271786e-11,7.0462176959503146e-09,4.41650214798683e-10,1.3594907455751933e-20,3.5463845865411627e-17,8.8285888597862208e-19
1.5800630520334051e-09,0.0029490946898999295,1.8398832164707313e-19,6.1721861069055942e-15,1.9792130436717229e-17,-2.0198047919775801e-15,2.94429589990781e-11,1.868540672595428e-16,-1.4052731650928918e-29,6.5870094185428987e-26,1.0868103524414262e-29,-6.6538479494592692e-15,-4.3576496624852241e-16,-3.309282303392052e-18,-8.5868525400647863e-19,2.7195904395614614e-30,-1.3627959147453932e-29,-1.7196128403271567e-26,2.5798347765867113e-29,4.0575436530666066e-40,9.1704443178473118e-29,2.5921682857821086e-15,3.2059500031674671e-38,9.5424868254966699e-16,-1.062514874339847e-32,-1.484503200458814e-31,-6.0811142231079013e-19,-1.0874852361200254e-15,-8.3424071001736871e-39,3.8648922558704869e-20,1.1883800333511901e-23,6.5540424254906436e-30,7.0080331008854774e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893441177580442,0.10880284394762814,0.00010000000000000212,5.0771096372025396e-08,2.9667812797665648e-07,1.4478023008443602e-07,3.0564052434423878e-13,1.5396300771330599e-07,7.3883945349135072e-12,2.0583365552360598e-09,5.0428044566714304e-15,4.17965612728325e-17,1.2768070326721331e-12,1.9237319099311488e-11,7.1486582875311095e-09,4.5457169433498951e-10,1.386220688662745e-20,3.6808286728945899e-17,9.3376880099425541e-19
1.6253046003750325e-09,0.002949094675085939,1.903618895556017e-19,6.2490830306220803e-15,3.7062361923569075e-16,-2.0287081185441321e-15,3.1103976761682438e-11,2.0808151869767958e-16,-1.3408319251868599e-29,7.7541563330961784e-25,1.0988938086950838e-29,-6.6597260081181618e-15,-4.0139040263241565e-16,-3.2011237420617703e-18,-8.8932437144515953e-19,2.5982114944413271e-30,-1.4500044146348606e-29,-1.7640633146579301e-26,2.6228578139390468e-29,3.9996408691382835e-40,9.2715629612156322e-29,2.5540770341525303e-15,3.3127780784381616e-38,9.7811518177541833e-16,-1.1540141065200857e-32,-1.6007418858186362e-31,-6.1308300852801207e-19,-1.0986089198019278e-15,-8.2075417905748039e-39,4.043134752949246e-20,1.2586261900979777e-23,7.2319732702690957e-30,7.1230272168197411e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893253266635027,0.1088028389222595,0.000100000000000002,5.222430280127038e-08,3.0517155507016784e-07,1.4836855265071375e-07,3.1439051951795065e-13,1.5892756066982325e-07,7.3883816824290014e-12,2.1173687650265106e-09,5.2054102409463896e-15,4.299526880501928e-17,1.3903435204396849e-12,2.0385471302400371e-11,7.3535391775742059e-09,4.8097350091983841e-10,1.4403093147237155e-20,3.9583847931959787e-17,1.0421674181703083e-18
1.666021993882497e-09,0.0029490946617530497,1.9822286979643695e-19,6.4344704125987166e-15,6.5082787414631431e-16,-2.0354432894812182e-15,3.263744028015961e-11,2.2867849709197853e-16,-1.2885903624000354e-29,4.4000024000515551e-25,1.1083917910617285e-29,-6.6617748946437024e-15,-3.7089529581477398e-16,-3.1008971970955172e-18,-9.1692194391189638e-19,2.4339467604384851e-30,-1.5305792020552145e-29,-1.8030464459358835e-26,2.6588216196185536e-29,4.02514748448809e-40,9.3598599202658231e-29,2.5186999066600076e-15,3.4088700885608e-38,9.9928965338865277e-16,-1.2351320782299719e-32,-1.7090136106497192e-31,-6.1721243373969331e-19,-1.1080473802992224e-15,-8.0787147672807315e-39,4.2051494387914292e-20,1.3233190104473196e-23,7.8836922962113667e-30,7.2192583341249164e-33,0.88129999999999997,0.0,0.0,0.0,0.0098893084141367313,0.10880283439929578,0.00010000000000000189,5.353216433458997e-08,3.1281558167958107e-07,1.5159790659046196e-07,3.2226545503792494e-13,1.6339574658655586e-07,7.3883701147863163e-12,2.1704973481910543e-09,5.3517583374770078e-15,4.4074097346925808e-17,1.4980620706171304e-12,2.1448752316833815e-11,7.5379316444486982e-09,5.0537220691931202e-10,1.4897082566062081e-20,4.2181384553954088e-17,1.1475734484225665e-18
1.7067393873899617e-09,0.0029490946484199746,2.071492791548048e-19,6.6745370583838428e-15,6.7010437212524698e-16,-2.0411108148936769e-15,3.4207717818312258e-11,2.5076125107728865e-16,-1.2389671740624782e-29,-2.1034517811634808e-25,1.1167217033094256e-29,-6.6675342781888571e-15,-3.4719263591586011e-16,-2.9983029745300473e-18,-9.4454078874923921e-19,2.4217986979309568e-30,-1.6130998430941756e-29,-1.8410171887447832e-26,2.6924356704736638e-29,4.0844910464813162e-40,9.4463090876429418e-29,2.488845903887457e-15,3.5048755325203816e-38,1.0201918871927296e-15,-1.3150807135216574e-32,-1.8206956737078262e-31,-6.210522122892103e-19,-1.1170044705251607e-15,-7.9444244507304833e-39,4.3687072593059814e-20,1.3893862598618759e-23,8.576384873699515e-30,7.3093226437204489e-33,0.88129999999999997,0.0,0.0,0.0,0.0098892915010969258,0.10880282987623158,0.00010000000000000178,5.4840002891697167e-08,3.204595533671384e-07,1.5482715607094962e-07,3.3014033339309111e-13,1.6786399119570322e-07,7.388358546758506e-12,2.2236255457946029e-09,5.4981083563865516e-15,4.5152918059634254e-17,1.611162319524805e-12,2.2540512822589801e-11,7.7223237947363373e-09,5.3037445573020061e-10,1.539791188964935e-20,4.4873979878193492e-17,1.2608060953936916e-18
