Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878)
7.240348863605602e-08,0.003411253192870197,1.7250248767931133e-14,1.5484135964166206e-10,3.9740015842330391e-13,4.3555068204817741e-10,5.2600933878795612e-07,2.7500690462038638e-08,1.3626640702697953e-32,5.2033163658602463e-29,1.4442678410721554e-24,8.0627964155413208e-17,8.8453723430306253e-23,2.796892367977876e-14,3.4898390756795671e-16,1.2500100140054988e-24,3.5147747348238225e-22,2.1197139533947584e-18,6.1953308915412935e-20,1.4063018902943527e-29,1.41022442871945e-17,-6.5149185337170129e-24,3.1368066516265422e-16,-3.0478694686216388e-15,8.3199272846684033e-07,1.5891815826953257e-14,5.2011837540747971e-14,2.8313396076404372e-10,8.6345416930786944e-41,-1.7501272768942183e-18,3.2687987074462777e-16,4.401403472792431e-19,1.4957656918700257e-26,0.88129999999999997,0.0,0.0,0.0,0.0097449001036539525,0.1087821279617658,0.00010000000001204594,9.9349653064367131e-06,5.8985651549964187e-05,3.9031048371760664e-05,3.2660651619533923e-11,1.8790001345217037e-05,7.0452765445162045e-11,2.1732800231770981e-07,4.0019301207968648e-13,2.9923451803806533e-15,1.3097292700038225e-06,1.3319854924590156e-06,3.4457780896980108e-06,7.3875949101644436e-06,4.8964350297689715e-16,1.3187767272034095e-11,7.2311489223835426e-15,5.6075259206649671e-11,3.8230447491457008e-06,2.1975510413024384e-10,7.5298966750956823e-11,1.1646835164989057e-11,1.2530963500852519e-11,7.3907249872439572e-12,8.3621210639078165e-09,8.2585323651460649e-07,3.6434994221010881e-10,2.4563033551725444e-10,4.5068667591963815e-15,5.5295805806723452e-09,6.3632413388022364e-15,1.4838867292143332e-10,3.0435379855675258e-12,1.1970788583860979e-12,1.7934658205344563e-11,1.3907054249864798e-09,1.2789766715208682e-12,9.6405321601728662e-13,3.059604687718191e-12,2.063952579919731e-18,2.3819925100801081e-13,1.1400325799835581e-13,3.5362895653214565e-21,2.9296703097997333e-17,2.0015517327961911e-21,8.4994672129258533e-17,4.0517127346792808e-13,1.4558685493470756e-11,4.2733534290424064e-17,3.9059155512495529e-14,4.3139489045036003e-19,9.6271042024558962e-17,3.3292687473667035e-10,3.0580621360510654e-14,1.0194255188500278e-18,6.9336286485372668e-21,7.7946860876939749e-18,4.0015646950944202e-14,1.1261078120095268e-15
7.303760620234845e-08,0.003411252615511638,1.7552420056659945e-14,1.5749282922756699e-10,4.0072069856349402e-13,4.4589796876556579e-10,5.3454247299571353e-07,2.8436450432785848e-08,1.4538056150686867e-32,-1.1959207394185248e-28,1.515115638079667e-24,8.342790538915703e-17,9.2660213916168318e-23,2.8609673484090269e-14,3.6311034775028031e-16,1.3200526670418771e-24,3.6844501942142916e-22,2.2185260055999516e-18,6.5878912628674996e-20,1.5011366694077281e-29,1.468580228038634e-17,-6.2847621754565392e-24,3.2404516452942139e-16,-3.0478508175237659e-15,8.4628930774424096e-07,1.6190641249543664e-14,5.3489449357556247e-14,2.9208433092785939e-10,9.2731337371127846e-41,-1.750126900121555e-18,3.4018756593805354e-16,4.6553556708453287e-19,1.5708324656634733e-26,0.88129999999999997,0.0,0.0,0.0,0.0097436061922830507,0.10878193491073403,0.00010000000001246959,1.0018812554186921e-05,5.9468295849341953e-05,3.933869348032504e-05,3.2927841331087245e-11,1.8938387935306336e-05,7.0444000168899385e-11,2.1910596347756364e-07,4.0335337782201554e-13,3.0168255669569846e-15,1.343113462388666e-06,1.3636589567572106e-06,3.4757135934859306e-06,7.5145544669486953e-06,5.0124504967192854e-16,1.3502855033881787e-11,7.4156369322781764e-15,5.7566658062399744e-11,3.8562935772952364e-06,2.2749784820820135e-10,7.7971741994004234e-11,1.2094211243224921e-11,1.3050193309493878e-11,7.7851291324508357e-12,8.4284220069735726e-09,8.3994786921016158e-07,3.7056763672081537e-10,2.4982211689600941e-10,4.5434545657677724e-15,5.7211195016323297e-09,6.3748514743718462e-15,1.4973163570967219e-10,3.18461274173458e-12,1.2068717683408825e-12,1.8081977652714396e-11,1.4148185372687693e-09,1.301150595834308e-12,9.8076724104034462e-13,3.1126623254675581e-12,2.0997442782713928e-18,2.4624316179352548e-13,1.1786054201050274e-13,3.6559394196947531e-21,3.0286050858934801e-17,2.0692739509422863e-21,8.8168586674121273e-17,4.2032759846899371e-13,1.4685491192546519e-11,4.3105672855946128e-17,4.0855409753276477e-14,4.5123390692784964e-19,9.7109403962530725e-17,3.3881486784903234e-10,3.1242479930495223e-14,1.041487346103058e-18,7.0836936681000947e-21,7.9633742526067533e-18,4.1080140833813235e-14,1.1980877136932232e-15
7.367172376864088e-08,0.0034112520379496257,1.7857271150264489e-14,1.6016529987942553e-10,4.0388098263614943e-13,4.5641921356243912e-10,5.431271699934784e-07,2.939493863937109e-08,1.5506852148076833e-32,2.6215099283607252e-28,1.5889701481118624e-24,8.6303884564140479e-17,9.7039866396662266e-23,2.9261627934015758e-14,3.7770290804473062e-16,1.3935219165214715e-24,3.8609058268089145e-22,2.3211410161759957e-18,7.0018965606162812e-20,1.6016017262922003e-29,1.5288902505410706e-17,-6.1065596299347565e-24,3.3467816125465821e-16,-3.0478312788945308e-15,8.606986577290624e-07,1.6492099125595174e-14,5.4994523166564889e-14,3.0125201870684339e-10,9.9561945900941893e-41,-1.7501265230089554e-18,3.5393060426025816e-16,4.9217072585001071e-19,1.6490510179486294e-26,0.88129999999999997,0.0,0.0,0.0,0.0097423120663478763,0.1087817416125821,0.00010000000001290506,1.0102605800005103e-05,5.9950180109476318e-05,3.9645599679141282e-05,3.319460927493125e-11,1.9086417027002296e-05,7.0435233260259648e-11,2.2088111811656387e-07,4.0650612949576019e-13,3.0412673111169595e-15,1.3770302332101067e-06,1.3958057878918429e-06,3.5056448325879984e-06,7.6425310623046078e-06,5.1301956544096169e-16,1.3822675731057481e-11,7.6030713528543651e-15,5.9083032989774979e-11,3.8895383014548852e-06,2.3543669829191091e-10,8.0712739363847357e-11,1.2554210575729901e-11,1.3585394569545553e-11,8.1966372024881242e-12,8.4945641570712397e-09,8.541503788575117e-07,3.7683290375174046e-10,2.5404597073844818e-10,4.5799799672592771e-15,5.9174725645263944e-09,6.3868632888304672e-15,1.5107443294079235e-10,3.3308692579438713e-12,1.2166485214828905e-12,1.8229058648856512e-11,1.4391278803042257e-09,1.3235049134424109e-12,9.9761724103863379e-13,3.1661517174360775e-12,2.1358272300106907e-18,2.5449288294795108e-13,1.2181668586109299e-13,3.7786558269191036e-21,3.1300712107992367e-17,2.1387318482685993e-21,9.143264752758387e-17,4.3591509493057633e-13,1.481233029495804e-11,4.347790817732491e-17,4.2717283098908583e-14,4.7179766437699123e-19,9.7947983874125279e-17,3.4475392944814848e-10,3.1918629375146317e-14,1.0640254945035022e-18,7.2369988970925719e-21,8.1357044420435055e-18,4.2167673039001802e-14,1.2739624626384465e-15
7.430584133493331e-08,0.0034112514601776934,1.8164816036872049e-14,1.6285903325316739e-10,4.0717833433294363e-13,4.671160386547671e-10,5.5176292946657565e-07,3.0376474544380524e-08,1.6536168460199127e-32,1.9541869775566866e-29,1.6659395269239902e-24,8.9257481341421798e-17,1.0159826828675324e-22,2.9924926524518472e-14,3.9277365298931972e-16,1.4705626799479148e-24,4.0443587168666956e-22,2.427675490961792e-18,7.4383347605836931e-20,1.7079877583725037e-29,1.5912061696628914e-17,-5.971184883388265e-24,3.4558498445368387e-16,-3.0478108169704771e-15,8.7522050751806606e-07,1.679618350436208e-14,5.6527294277809581e-14,3.1064081461048792e-10,1.0686576049014915e-40,-1.7501261456362228e-18,3.6812011125693077e-16,5.2009581571004629e-19,1.7305293045083717e-26,0.88129999999999997,0.0,0.0,0.0,0.0097410177302307607,0.10878154806584757,0.00010000000001335273,1.0186345069134501e-05,6.043130071647536e-05,3.9951764031211247e-05,3.3460953449918044e-11,1.9234087207353866e-05,7.0426464750884275e-11,2.2265345291820134e-07,4.0965123700762082e-13,3.0656702295082647e-15,1.4114826454654975e-06,1.4284286661991156e-06,3.535571806391046e-06,7.7715227901093044e-06,5.2496802833684987e-16,1.4147256367978026e-11,7.7934691644179265e-15,6.0624540143682904e-11,3.922778921030317e-06,2.4357461227582014e-10,8.3522997107400217e-11,1.3027055740299428e-11,1.4136881130455062e-11,8.6258180949462365e-12,8.5605468787359071e-09,8.6846042054977565e-07,3.8314559086142456e-10,2.5830179427262412e-10,4.6164427186292233e-15,6.1187140284686681e-09,6.3992876448295519e-15,1.5241706458841326e-10,3.4824479840091504e-12,1.2264090486790334e-12,1.8375900127766486e-11,1.4636331195152766e-09,1.3460393156118999e-12,1.0146029832984428e-12,3.2200721248133363e-12,2.1722009367498238e-18,2.6295217509829984e-13,1.2587349819982812e-13,3.9044948898568082e-21,3.2341149383075226e-17,2.2099571791830212e-21,9.4788668086526786e-17,4.5194244805144065e-13,1.49392065266277e-11,4.3850251187606031e-17,4.4646567642239302e-14,4.9310595586920029e-19,9.8786806389546666e-17,3.5074407366143573e-10,3.260940205548031e-14,1.0870510410108605e-18,7.3936196926456312e-21,8.3117613522397445e-18,4.3278740876285676e-14,1.3539048455049569e-15
7.493995890122575e-08,0.0034112508821892962,1.8475067596429204e-14,1.6557424036581442e-10,4.1047645873966386e-13,4.7799005985005064e-10,5.6044925033408313e-07,3.1381378157468014e-08,1.7629581266328777e-32,7.1026326195121227e-31,1.7461352646533192e-24,9.2290301659724678e-17,1.0634158129392001e-22,3.0599709319026387e-14,4.0833490183995567e-16,1.5513252945615892e-24,4.2350315384784804e-22,2.5382487515425368e-18,7.898233379957852e-20,1.82059875977905e-29,1.6555807831248667e-17,-5.8714777807747714e-24,3.5677104325272278e-16,-3.0477893952343705e-15,8.8985458506450267e-07,1.710288843638859e-14,5.8087997322175372e-14,3.2025454990368206e-10,1.1467299854972952e-40,-1.7501257680688557e-18,3.8276744295886976e-16,5.4936254715903124e-19,1.815378368177452e-26,0.88129999999999997,0.0,0.0,0.0,0.0097397231882942765,0.10878135426908457,0.00010000000001381292,1.027003038684724e-05,6.091165408813353e-05,4.025718363579043e-05,3.3726871872454475e-11,1.9381397080921532e-05,7.0417694672272406e-11,2.2442295468280945e-07,4.1278867063726178e-13,3.0900341403873673e-15,1.4464737282602774e-06,1.461530248677732e-06,3.5654945142962034e-06,7.9015277367026717e-06,5.3709140787529383e-16,1.4476623715381613e-11,7.9868471597180616e-15,6.2191334069996025e-11,3.9560154354410527e-06,2.5191455851288958e-10,8.6403557235509292e-11,1.351297064318139e-11,1.4704969222493294e-11,9.0732545381928891e-12,8.6263695443033925e-09,8.8287764786562782e-07,3.8950554494026405e-10,2.6258948427613549e-10,4.6528425484451721e-15,6.3249185246262265e-09,6.4121356441087829e-15,1.537595306267261e-10,3.639491953865952e-12,1.2361532786868197e-12,1.85225010260121e-11,1.4883339188189671e-09,1.3687534922236189e-12,1.0317242340614245e-12,3.2744228054716589e-12,2.2088648978632269e-18,2.7162484910937809e-13,1.3003281185973177e-13,4.0335134615174083e-21,3.3407831401106867e-17,2.2829821226792922e-21,9.8238487389407934e-17,4.6841846593024031e-13,1.5066123666173778e-11,4.4222712974446844e-17,4.6645090908750076e-14,5.151789658177022e-19,9.9625896487311821e-17,3.5678531621904464e-10,3.3315135987713405e-14,1.1105752510490951e-18,7.5536326941092885e-21,8.4916311204629127e-18,4.441385389721753e-14,1.4380940310808246e-15
7.557407646751818e-08,0.003411250303978018,1.8788031377084937e-14,1.6831087001885642e-10,4.1374004287111261e-13,4.8904288663922344e-10,5.691856305552274e-07,3.2409969957555167e-08,1.8790736334142004e-32,-7.6915611839144192e-30,1.8296720814560035e-24,9.5403976169297686e-17,1.1127623088729329e-22,3.1286116882277798e-14,4.2439921841345379e-16,1.6359654492398068e-24,4.4331523438643785e-22,2.6529828211596529e-18,8.3826586203291198e-20,1.9397520433616402e-29,1.7220679690468709e-17,-5.8016062666798451e-24,3.6824182267367627e-16,-3.0477669761514967e-15,9.0460061725508895e-07,1.7412207941090406e-14,5.9676866286626792e-14,3.3009709427811194e-10,1.2301567561712015e-40,-1.7501253903620833e-18,3.9788417656799437e-16,5.8002430342563129e-19,1.9037122338863898e-26,0.88129999999999997,0.0,0.0,0.0,0.0097384284448824212,0.10878116022086293,0.00010000000001428609,1.0353661778442502e-05,6.1391236672058683e-05,4.0561855626433996e-05,3.3992362575467171e-11,1.9528345268830443e-05,7.0408923055789104e-11,2.2618961032064123e-07,4.1591840101714503e-13,3.1143588635241957e-15,1.4820064786303856e-06,1.4951131702030939e-06,3.5954129557180387e-06,8.0325439813803254e-06,5.4939066547890475e-16,1.4810804322446306e-11,8.1832219540286844e-15,6.3783567790728724e-11,3.9892478441196275e-06,2.604595148804478e-10,8.9355465191890032e-11,1.4012180418196113e-11,1.5289977285485006e-11,9.5395425037358298e-12,8.6920315334907061e-09,8.9740171297335684e-07,3.9591261225666382e-10,2.6690893710723912e-10,4.6891791945057522e-15,6.536161029059246e-09,6.4254186182585403e-15,1.5510183103045947e-10,3.8021466617061049e-12,1.2458811407513323e-12,1.8668860276139778e-11,1.5132299407171119e-09,1.3916471318557858e-12,1.0489807585873542e-12,3.329203014166137e-12,2.2458186106225089e-18,2.8051476376538601e-13,1.3429648273537786e-13,4.165769110261233e-21,3.4501232772870272e-17,2.357839262642094e-21,1.0178396896783562e-16,4.8535207406322253e-13,1.519308554139445e-11,4.4595304769751674e-17,4.8714714314973774e-14,5.3803725295130377e-19,1.0046527947090023e-16,3.6287767438830353e-10,3.4036174578823294e-14,1.1346095696366164e-18,7.7171157630958196e-21,8.6754012571909947e-18,4.5573533429861632e-14,1.526715402950505e-15
7.620819403381061e-08,0.0034112497255375934,1.9103710120703676e-14,1.7106876686569035e-10,4.1698121012176183e-13,5.0027612205451619e-10,5.7797156709249536e-07,3.3462570843878718e-08,2.0023408577961151e-32,4.8581623118955895e-30,1.9166679575202242e-24,9.8600159961475865e-17,1.1640881866414377e-22,3.1984290291615356e-14,4.4097941153710339e-16,1.7246442912934342e-24,4.6389545816720467e-22,2.7720024277346984e-18,8.8927160623127475e-20,2.0657786549220694e-29,1.7907226887064186e-17,-5.7567754763945373e-24,3.8000288311985755e-16,-3.0477435210697879e-15,9.1945832993636081e-07,1.7724136005067809e-14,6.1294134519803848e-14,3.4017235528145267e-10,1.3192752344957676e-40,-1.7501250125631104e-18,4.134821107500938e-16,6.1213616324077558e-19,1.995647930411945e-26,0.88129999999999997,0.0,0.0,0.0,0.0097371335043205838,0.10878096591976835,0.00010000000001477256,1.0437239269246018e-05,6.1870044945526659e-05,4.086577717059985e-05,3.4257423608320363e-11,1.9674930408579585e-05,7.0400149932665398e-11,2.2795340685132613e-07,4.1904039912846569e-13,3.138644220194661e-15,1.5180838619078128e-06,1.529180043742731e-06,3.6253271300843401e-06,8.164569596554256e-06,5.6186675455582801e-16,1.5149824518945253e-11,8.3826099871688428e-15,6.5401392820436238e-11,4.0224761465113602e-06,2.6921246833617008e-10,9.2379769695848834e-11,1.4524911385732933e-11,1.5892225903870179e-11,1.0025291193569421e-11,8.7575322333109052e-09,9.1203226666762593e-07,4.0236663847308916e-10,2.7126004871567359e-10,4.7254524002508316e-15,6.7525168522859525e-09,6.4391481294221389e-15,1.5644396577486949e-10,3.9705600471680184e-12,1.2555925651600818e-12,1.8814976820757368e-11,1.5383208463221627e-09,1.4147199218075514e-12,1.0663723211718842e-12,3.3844120025899894e-12,2.2830615702337922e-18,2.8962582559577377e-13,1.3866638969740087e-13,4.3013201171475707e-21,3.5621833981590453e-17,2.4345615863461046e-21,1.0542700077768774e-16,5.027523150152886e-13,1.5320096028357434e-11,4.4968037947029981e-17,5.085733312254516e-14,5.6170174980686734e-19,1.0130498096280267e-16,3.6902116697469411e-10,3.4772866602071739e-14,1.1591656206066988e-18,7.884147977929921e-21,8.863160640151271e-18,4.6758312622160373e-14,1.6199606457524144e-15
7.684231160010304e-08,0.003411249146861704,1.9422108597064765e-14,1.7384783923274771e-10,4.2022572575790052e-13,5.116913632573936e-10,5.8680655594512253e-07,3.4539502050954005e-08,2.1331607047287138e-32,1.1346177468283938e-30,2.0072438298720292e-24,1.0188052969990327e-16,1.217460063604214e-22,3.2694371094395815e-14,4.5808850910195728e-16,1.8175279461086884e-24,4.8526765356563602e-22,2.8954347179953588e-18,9.4295470094354554e-20,2.1990224222506746e-29,1.86160087251457e-17,-5.7328443839531119e-24,3.9205985294839108e-16,-3.0477189901942443e-15,9.3442744804667738e-07,1.8038666595046794e-14,6.2940034805074245e-14,3.504842738096344e-10,1.414439749473616e-40,-1.7501246347131174e-18,4.2957324209190604e-16,6.4575473769093992e-19,2.0913051879859573e-26,0.88129999999999997,0.0,0.0,0.0,0.0097358383709174792,0.10878077136440051,0.00010000000001527278,1.0520762884606802e-05,6.2348075412222846e-05,4.1168945465705045e-05,3.4522053035011877e-11,1.982115115213873e-05,7.0391375334012068e-11,2.2971433139186761e-07,4.2215463626061982e-13,3.1628900330153975e-15,1.5547088154039261e-06,1.5637334628710105e-06,3.6552370368345124e-06,8.2976026486164065e-06,5.7452062141859762e-16,1.5493710440460492e-11,8.5850275438855425e-15,6.7044959340893107e-11,4.0557003420727912e-06,2.7817641359643572e-10,9.5477522268363531e-11,1.5051390893713473e-11,1.6512037526286665e-11,1.0531121614689777e-11,8.8228710372240168e-09,9.2676895854561396e-07,4.088674687238226e-10,2.7564271469508126e-10,4.7616619123103825e-15,6.974061595017614e-09,6.4533359460679678e-15,1.5778593483567609e-10,4.144882221500209e-12,1.2652874831602746e-12,1.8960849617945626e-11,1.563606295533034e-09,1.4379715482607478e-12,1.0838986852684657e-12,3.4400490197611577e-12,2.3205932700985115e-18,2.9896198373626925e-13,1.4314443209964575e-13,4.4402253986084581e-21,3.6770120750835086e-17,2.5131824406891071e-21,1.0916949252493711e-16,5.2062833559960527e-13,1.5447159046620313e-11,4.5340924007356713e-17,5.3074872764551186e-14,5.861937221550672e-19,1.0214502687289218e-16,3.7521581415739065e-10,3.5525565602439137e-14,1.1842551867756402e-18,8.054809498841249e-21,9.0549993626829139e-18,4.7968735206322187e-14,1.7180271401481035e-15
7.747642916639547e-08,0.003411248567943977,1.9743233547107663e-14,1.7664805502958207e-10,4.2346973084102442e-13,5.2329019955267057e-10,5.9569009197597891e-07,3.5641085211911628e-08,2.2719583778127616e-32,-2.4576178160996237e-30,2.1015245398597042e-24,1.0524679041889975e-16,1.2729463895060828e-22,3.3416501439126122e-14,4.7573982802537687e-16,1.9147891676054233e-24,5.0745628710763273e-22,3.0234100257745145e-18,9.9943404333524086e-20,2.3398440773904346e-29,1.9347597301052078e-17,-5.7264706806072487e-24,4.0441844862584129e-16,-3.0476933422876369e-15,9.4950769535225489e-07,1.8355793651101649e-14,6.4614799186801608e-14,3.6103683415150076e-10,1.5160281437138087e-40,-1.7501242568463818e-18,4.4616982820809273e-16,6.8093867619936469e-19,2.1908073137961826e-26,0.88129999999999997,0.0,0.0,0.0,0.0097345430489599993,0.10878057655337742,0.00010000000001578713,1.0604232649904045e-05,6.2825324610311567e-05,4.1471357748262339e-05,3.4786248938642375e-11,1.9967006170358556e-05,7.0382599290782524e-11,2.3147237118638612e-07,4.252610841051331e-13,3.1870961263532857e-15,1.5918842398606664e-06,1.5987759958196534e-06,3.6851426754230574e-06,8.4316411961763029e-06,5.8735320311034709e-16,1.584248796875833e-11,8.7904907065403539e-15,6.8714415793577935e-11,4.0889204302750457e-06,2.8735435520021189e-10,9.8649777977707021e-11,1.5591847605909318e-11,1.7149736997281151e-11,1.1057670303250401e-11,8.8880473471036198e-09,9.4161143666054773e-07,4.1541494746211387e-10,2.8005683017995889e-10,4.7978074782961593e-15,7.2008712309137327e-09,6.4679941091034971e-15,1.5912773818920133e-10,4.3252661419088646e-12,1.2749658267323583e-12,1.9106477640508193e-11,1.5890859466840398e-09,1.4614016959570433e-12,1.1015596132449983e-12,3.4961133112496208e-12,2.3584132012921684e-18,3.0852724318244891e-13,1.477325361962959e-13,4.5825447055028456e-21,3.79465856747144e-17,2.5937356448573089e-21,1.1301338250515318e-16,5.3898941966379928e-13,1.5574278570900974e-11,4.5713974613630104e-17,5.5369298387745786e-14,6.1153487439101142e-19,1.0298544347560091e-16,3.8146163792581552e-10,3.6294631389634578e-14,1.2098902597139266e-18,8.2291819064787065e-21,9.2510091142956974e-18,4.9205358898714143e-14,1.821119844559586e-15
7.81105467326879e-08,0.0034112479887782906,2.0067092814375904e-14,1.7946941266486048e-10,4.2670745341631328e-13,5.350742129863246e-10,6.0462166908612688e-07,3.6767642271519906e-08,2.4191770537504226e-32,2.2086297833038359e-30,2.1996384916614862e-24,1.0870067270746597e-16,1.3306174107236171e-22,3.4150824000364266e-14,4.9394694774430019e-16,2.0166068258915482e-24,5.3048640554651841e-22,3.1560615758389662e-18,1.0588329274951121e-19,2.4886200017132021e-29,2.0102576337951712e-17,-5.7348838496859917e-24,4.1708446536182841e-16,-3.0476665347821572e-15,9.6469879458420532e-07,1.8675511087099429e-14,6.631865904571749e-14,3.7183405931972195e-10,1.6244400132053907e-40,-1.75012387899206e-18,4.6328436367815894e-16,7.1774850070404291e-19,2.2942808804945072e-26,0.88129999999999997,0.0,0.0,0.0,0.009733247542715432,0.10878038148533335,0.00010000000001631607,1.0687648590543738e-05,6.330178910886302e-05,4.1773011289800971e-05,3.5050009419436602e-11,2.0112494150999735e-05,7.0373821833788843e-11,2.3322751359294999e-07,4.2835971471368359e-13,3.2112623261441339e-15,1.6296130032609307e-06,1.634310188079748e-06,3.715044045317919e-06,8.5666832909563601e-06,6.0036542835583852e-16,1.6196182757817223e-11,8.9990153761941706e-15,7.0409909059931741e-11,4.1221364106022155e-06,2.967493061350168e-10,1.0189759494569345e-10,1.6146511336141404e-11,1.7805651265365409e-11,1.1605587851694563e-11,8.9530605723596691e-09,9.5655934770419005e-07,4.2200891854072071e-10,2.8450228989995666e-10,4.8338888482900205e-15,7.4330220609989303e-09,6.4831349071578509e-15,1.6046937581230307e-10,4.5118673289536684e-12,1.2846275284789061e-12,1.925185987042151e-11,1.6147594567271511e-09,1.4850100483656367e-12,1.119354866510232e-12,3.5526041195792786e-12,2.3965208528354317e-18,3.1832565933970839e-13,1.5243265251529678e-13,4.7283385416423102e-21,3.9151727547516016e-17,2.6762554442106233e-21,1.1696063486072551e-16,5.5784497494619945e-13,1.5701458624031096e-11,4.6087201569883528e-17,5.7742611100373228e-14,6.3774730809269103e-19,1.0382625736331349e-16,3.8775866191083927e-10,3.7080429428976309e-14,1.2360830194343123e-18,8.4073480638031033e-21,9.4512830253616675e-18,5.0468754140876177e-14,1.9294506794879339e-15
