Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825)
4.244990310258853e-08,0.002135150760488118,1.9478593768079383e-12,1.1659959933081266e-08,2.1998397901794563e-11,4.4408595289469954e-08,5.9555819782668186e-06,2.0631142591120116e-06,1.1902897398192092e-26,-3.8622140858176007e-29,1.8162656373214778e-20,8.3331286300387251e-18,7.4599468913299524e-19,2.4821590081508704e-12,1.1861721871799949e-16,1.2490900321773379e-20,9.7777381685909291e-19,1.6031668805879912e-15,2.5447719376707421e-16,2.7612109265683166e-39,4.012648608296784e-30,-5.1617056772557166e-25,1.6318902934740708e-34,1.5913458238706725e-23,8.8571793437454676e-27,2.45999273210631e-25,1.7070849384464197e-21,3.3224047350363729e-08,6.5041697163411953e-34,-8.4737546342648418e-27,1.7685901446360552e-27,6.4871049640983675e-28,9.2439226062464847e-36,0.88129999999999997,0.0,0.0,0.0,0.0088858697406465747,0.10869656565851869,9.9999997515854791e-05,3.2486444154991601e-05,0.000332345243154017,0.00025453787444071324,1.6953225065222669e-10,6.7307672633260164e-05,1.9609028630192407e-09,1.1053242466105237e-06,8.7626164686285542e-13,9.7916521036453602e-15,2.9924850939882492e-05,2.9268120948707862e-05,6.5153092113283477e-05,9.6414969035715144e-05,3.4593324597446699e-14,9.4844559331904191e-10,1.24406482407529e-12,7.7618105675954696e-08,9.5505968535144827e-05
4.291167975248492e-08,0.002135147980567228,1.9860762120144129e-12,1.1890542062884548e-08,2.2187514407637119e-11,4.5919688296161659e-08,6.0365219639293161e-06,2.1367695209873744e-06,1.319922108034339e-26,7.6622036647654386e-29,1.9550181312793266e-20,9.052052156022386e-18,7.9990393726804079e-19,2.571422011748163e-12,1.2655773251934713e-16,1.3624266476938052e-20,1.0408345071637337e-18,1.7009949423602795e-15,2.7574119834935037e-16,2.2801761232248085e-39,2.5093960478166589e-30,-5.1854789967943466e-25,1.8485363139008619e-34,9.7521981491968676e-24,9.7045566348629119e-27,2.6543143480849523e-25,1.8548458076281354e-21,3.4857101011051618e-08,7.3134183883348499e-34,-1.5368624250174314e-26,1.7697861236136953e-27,7.355964852195595e-28,1.0471299263914526e-35,0.88129999999999997,0.0,0.0,0.0,0.0088757046467039594,0.10869510571651253,9.9999997426463894e-05,3.2806465214702391e-05,0.00033484421938985979,0.00025627552732328756,1.7080492877230291e-10,6.7766672274192981e-05,1.9587840116685073e-09,1.113622227032098e-06,8.8223724765399503e-13,9.8651607937280827e-15,3.0759754967691277e-05,3.0066003724351634e-05,6.5821258864883419e-05,9.8265368724236292e-05,3.553432700447041e-14,9.7444119811451476e-10,1.282020314873827e-12,8.0761542276873205e-08,9.649259280372913e-05
4.337345640238131e-08,0.0021351451886168276,2.0245742037621173e-12,1.2122826189201097e-08,2.2375323103799469e-11,4.7459864243787854e-08,6.1169248445953419e-06,2.2119496713640008e-06,1.4615828257613754e-26,-1.1910119826135983e-28,2.102205074101409e-20,9.8223568759359953e-18,8.5687783762097035e-19,2.6626199204708612e-12,1.3493888972976377e-16,1.4843562837950936e-20,1.1069445803607727e-18,1.8032282222398319e-15,2.9845664166961039e-16,1.8132007953040458e-39,3.5158962715066351e-30,-2.6731430190084671e-25,2.0913321520884851e-34,1.3679143691106592e-23,1.0620801074959857e-26,2.8610436009851e-25,2.0132252916959814e-21,3.6548198890649242e-08,8.2109763035742936e-34,-2.1372689579313469e-26,1.7699808370187199e-27,8.3318534398045493e-28,1.184260417401067e-35,0.88129999999999997,0.0,0.0,0.0,0.008865560485012268,0.10869363906389255,9.999999733513176e-05,3.3125809516403731e-05,0.0003373185978015559,0.00025799080429037485,1.7206501904590993e-10,6.8219731453444748e-05,1.9566696152252765e-09,1.1218381346671122e-06,8.8813551106981939e-13,9.9379424318386323e-15,3.1606317257702384e-05,3.0875100333845065e-05,6.6488597277157736e-05,0.00010012744383353458,3.6488517969652255e-14,1.0008048686696966e-09,1.3206492331879899e-12,8.399208125074235e-08,9.7478151213076136e-05
4.3835233052277696e-08,0.0021351423847076095,2.0633519450587663e-12,1.2356794918713582e-08,2.2561903130328639e-11,4.9029129119291376e-08,6.1967761635888215e-06,2.2886560874865711e-06,1.616186192277907e-26,5.7309156910385879e-31,2.2581972539244474e-20,1.0646934041836399e-17,9.1703987406323904e-19,2.7557604448477996e-12,1.4377938235481772e-16,1.6153969513289143e-20,1.1761949278825387e-18,1.9099830222979019e-15,3.2269871937477599e-16,1.681727400519977e-39,4.6395291035618431e-30,-8.9529812914464871e-26,2.3633417134765003e-34,1.8145826113177066e-23,1.161048509058226e-26,3.0807730077510866e-25,2.1828240858199441e-21,3.8298540139737153e-08,9.2051009381150818e-34,-2.3796197144067995e-26,1.7727593399131833e-27,9.4264054848186931e-28,1.3372446418743016e-35,0.88129999999999997,0.0,0.0,0.0,0.0088554372949949771,0.10869216574565721,9.9999997241850448e-05,3.3444478470782418e-05,0.00033976846446669991,0.00025968381125186183,1.733125656924601e-10,6.8666878554104842e-05,1.9545596826199843e-09,1.1299722578020092e-06,8.93956806622624e-13,1.0009999571798265e-14,3.2464476014562904e-05,3.1695368882720479e-05,6.7155109011578549e-05,0.00010200103145025893,3.7455847442591044e-14,1.0275352612002723e-09,1.3599535409137702e-12,8.7310927241483104e-08,9.846264600851897e-05
4.429700970217408e-08,0.0021351395689133967,2.102408147887383e-12,1.2592431244053384e-08,2.274726646901809e-11,5.0627481092371291e-08,6.276062109886611e-06,2.3668896178273742e-06,1.7846993846088859e-26,-1.3573907587207103e-28,2.423374460283895e-20,1.1528782694281359e-17,9.8051566501295699e-19,2.8508508087934955e-12,1.5309839132712055e-16,1.7560892058703516e-20,1.2486767704064195e-18,2.021375484334551e-15,3.4854509948391468e-16,1.8154341352806288e-39,4.886388101493824e-30,-4.991525384399207e-26,2.6671958673992364e-34,1.9138190047413358e-23,1.2678412762333906e-26,3.3141126523882547e-25,2.3642669870256989e-21,4.0109325204971524e-08,1.030469003716508e-33,-2.3825585770362132e-26,1.7776491701321413e-27,1.0652351677957834e-27,1.5076681348790294e-35,0.88129999999999997,0.0,0.0,0.0,0.0088453351125594194,0.10869068580816456,9.9999997146612502e-05,3.376247348877421e-05,0.00034219390846501797,0.00026135465713720987,1.7454761446858056e-10,6.9108142756646907e-05,1.9524542220118943e-09,1.1380248947464082e-06,8.9970151420564901e-13,1.008133485621979e-14,3.333416716557716e-05,3.2526765390171652e-05,6.7820795732331113e-05,0.00010388596971108529,3.8436262915341419e-14,1.0546309627873441e-09,1.3999351032314915e-12,9.0719278371839678e-08,9.944607943969054e-05
4.475878635207047e-08,0.002135136741311068,2.1417416446140112e-12,1.282971855713532e-08,2.2931363949560692e-11,5.2254910691555356e-08,6.3547695100843648e-06,2.4466505906342595e-06,1.9681438225032405e-26,1.1821471448039422e-28,2.5981254281708643e-20,1.2471012594651655e-17,1.0474333031224094e-18,2.9478977568367983e-12,1.6291558673637081e-16,1.9069966850611196e-20,1.3244815831955374e-18,2.1375214903845825e-15,3.7607593801109453e-16,1.9461643831830672e-39,4.4276472169394384e-30,-9.0817387193735727e-26,3.0056243556827172e-34,1.72928659994596e-23,1.3829627490119857e-26,3.5616902842713459e-25,2.5582033358111966e-21,4.1981755421137664e-08,1.1519317202475459e-33,-2.4051859036244252e-26,1.7821786242422523e-27,1.2023576819251721e-27,1.6972495672218502e-35,0.88129999999999997,0.0,0.0,0.0,0.0088352539701666479,0.10868919929908685,9.9999997049410972e-05,3.4079795981427435e-05,0.00034459502179540007,0.00026300345379764073,1.7577021262562976e-10,6.9543554012958686e-05,1.9503532408043777e-09,1.1459963535561137e-06,9.0537002375498122e-13,1.0151951014053803e-14,3.42153244320091e-05,3.3369243844195661e-05,6.8485659106050234e-05,0.00010578209781446613,3.9429709487656606e-14,1.0820904931860214e-09,1.4405956901870268e-12,9.4218326011681665e-08,0.00010042845376014003
4.522056300196686e-08,0.002135133901980432,2.1813513742653034e-12,1.3068640352509641e-08,2.3114234902853512e-11,5.3911400981802567e-08,6.4328858201265159e-06,2.5279388227977691e-06,2.1675976299823079e-26,-1.3743561279332355e-28,2.7828477742402049e-20,1.347684731863899e-17,1.1179234126493194e-18,3.0469075614874475e-12,1.7325112763781222e-16,2.0687066429930493e-20,1.4037010215626689e-18,2.2585365643161945e-15,4.0537389233095062e-16,1.9472925101258025e-39,4.3328111202920342e-30,-6.52058894216644e-26,3.3820023708254427e-34,1.6888344770599813e-23,1.5069419748905912e-26,3.8241514061147373e-25,2.7653074815083418e-21,4.391703260872599e-08,1.2859269968098645e-33,-2.525628892704572e-26,1.7853765723578299e-27,1.3555197595233459e-27,1.9078496951224492e-35,0.88129999999999997,0.0,0.0,0.0,0.0088251938969017146,0.10868770626736547,9.9999996950239352e-05,3.4396447359769211e-05,0.00034697189929282007,0.0002646303159087967,1.7698040886715318e-10,6.9973143020500596e-05,1.9482567456602989e-09,1.1538869517557146e-06,9.109627349131291e-13,1.0221850858131301e-14,3.5107879400016011e-05,3.4222756256697482e-05,6.9149700801561135e-05,0.00010768925603183674,4.0436129932182687e-14,1.1099123066333039e-09,1.4819369782842981e-12,9.7809254553367122e-08,0.00010140977122695646
4.5682339651863246e-08,0.0021351310510041633,2.2212363736972514e-12,1.3309180017801769e-08,2.3295862900193637e-11,5.5596927743217431e-08,6.5103991168759339e-06,2.6107536290057847e-06,2.3841980464928958e-26,2.2339127100314145e-28,2.9779479256400072e-20,1.454963618408691e-17,1.1921192746091253e-18,3.1478860308591343e-12,1.841256614648431e-16,2.2418304811092241e-20,1.4864268466368168e-18,2.3845357747395006e-15,4.365241323231566e-16,1.9157484819701686e-39,4.2534248083933414e-30,-5.9973717236824891e-26,3.8002535835425158e-34,1.6545343974770231e-23,1.6403334936267282e-26,4.1021593518964958e-25,2.9862792972619791e-21,4.5916358677324914e-08,1.4335593025957596e-33,-2.6558675566279594e-26,1.7880270921301535e-27,1.5263665497439074e-27,2.1414807520745573e-35,0.88129999999999997,0.0,0.0,0.0,0.0088151549185439097,0.10868620676316576,9.9999996849091651e-05,3.4712429034674326e-05,0.00034932463854563486,0.00026623536087398372,1.7817825330653121e-10,7.0396941196619565e-05,1.9461647425173822e-09,1.1616970160624562e-06,9.164800566946243e-13,1.0291037282717582e-14,3.6011761591137863e-05,3.5087252718485608e-05,6.9812922489625908e-05,0.00010960728571829491,4.1455464759520609e-14,1.1380947936527981e-09,1.5239605520861057e-12,1.0149324119402558e-07,0.0001023900341003994
4.6144116301759633e-08,0.0021351281884676846,2.2613957885759698e-12,1.3551321035925987e-08,2.3476274613632545e-11,5.7311459650392177e-08,6.5872980886949993e-06,2.6950938311529886e-06,2.6191432617823442e-26,-3.5878798798853819e-28,3.1838410416899399e-20,1.5692846735459992e-17,1.2701563023554404e-18,3.250838516537632e-12,1.9556032304386381e-16,2.4270042744929812e-20,1.5727508516689581e-18,2.5156336395404522e-15,4.6961434925057027e-16,1.9272933818943849e-39,4.7468009583732022e-30,2.3035835732202364e-26,4.2645687136311718e-34,1.8518545841693703e-23,1.7837181299083769e-26,4.3963953546468141e-25,3.2218446755924408e-21,4.7980935235658536e-08,1.5960131577651898e-33,-2.7010645901058219e-26,1.7913566398768935e-27,1.7166876871579146e-27,2.4003162866624777e-35,0.88129999999999997,0.0,0.0,0.0,0.0088051370576364158,0.10868470083783312,9.9999996745962205e-05,3.5027742416737017e-05,0.00035165333981376925,0.00026781870872820255,1.7936379742507757e-10,7.081498065307459e-05,1.9440772366034573e-09,1.169426882113036e-06,9.2192240715437251e-13,1.0359513261092002e-14,3.6926898532194611e-05,3.5962681454037078e-05,7.0475325842694601e-05,0.00011153602932274257,4.2487652283013118e-14,1.1666362828524453e-09,1.5666679058195165e-12,1.0527145572509549e-07,0.00010336924464353754
4.660589295165602e-08,0.002135125314459094,2.3018288667678907e-12,1.3795046817959422e-08,2.3655407580690448e-11,5.9054958452082694e-08,6.6635720263179973e-06,2.7809577679844758e-06,2.8736939189699323e-26,5.8951730321756957e-28,3.4009509285212847e-20,1.6910079712217281e-17,1.3521725595573014e-18,3.3557699215280422e-12,2.0757673320430853e-16,2.6248892928379158e-20,1.6627647890377647e-18,2.6519440322286381e-15,5.0473476232505762e-16,2.0358402299394885e-39,4.2032618461351246e-30,-7.4491072227398514e-26,4.7791905915238632e-34,1.633862292931288e-23,1.9377037921639911e-26,4.7075586040738051e-25,3.4727560041155556e-21,5.0111963208685145e-08,1.7745576580643972e-33,-2.699454376733457e-26,1.7950498780479374e-27,1.9284274021180822e-27,2.6867014586171297e-35,0.88129999999999997,0.0,0.0,0.0,0.0087951403335561722,0.10868318854384905,9.9999996640845958e-05,3.5342388916145641e-05,0.0003539581059470791,0.00026938048204306069,1.805370940302275e-10,7.1227294170797951e-05,1.941994232451752e-09,1.1770768941909961e-06,9.2729021305907908e-13,1.0427281843133081e-14,3.7853215824524978e-05,3.6848988875977127e-05,7.1136912534662585e-05,0.00011347533039748301,4.3532628683191181e-14,1.1955350427134643e-09,1.6100604449841264e-12,1.0914506032926514e-07,0.0001043474051218952
4.706766960155241e-08,0.002135122429069044,2.3425349834619948e-12,1.4040341158372111e-08,2.3833380265396585e-11,6.0827379151130839e-08,6.7392108124067745e-06,2.8683433049566205e-06,3.1491757504785178e-26,-1.0272035439964877e-27,3.6297099468431336e-20,1.8205044325352055e-17,1.4383078144721596e-18,3.4626847084003586e-12,2.2019699697957222e-16,2.8361725159515245e-20,1.7565602980501811e-18,2.793580090199392e-15,5.419781229611051e-16,2.0786539443581191e-39,5.1828968237493459e-30,1.0369452818313423e-25,5.3487935857980618e-34,2.0274225879006406e-23,2.1029262781954267e-26,5.0363662942416356e-25,3.7397925885559297e-21,5.2310642461712779e-08,1.9705507848482749e-33,-2.6830937778304728e-26,1.7990895358082081e-27,2.1636945934340929e-27,3.0031638138052172e-35,0.88129999999999997,0.0,0.0,0.0,0.0087851647625828665,0.10868166993478856,9.9999996533738195e-05,3.5656369942560288e-05,0.00035623904230488215,0.00027092080583256145,1.8169819721432065e-10,7.1633915174891067e-05,1.9399157339159895e-09,1.1846474049579681e-06,9.3258390956172551e-13,1.0494346152937669e-14,3.879063721257364e-05,3.7746119639271194e-05,7.1797684240632636e-05,0.00011542503360728766,4.4590328071877251e-14,1.224789283370343e-09,1.6541394879628416e-12,1.131152093846434e-07,0.00010532451780310664
4.7529446251448796e-08,0.0021351195323906906,2.3835136030438811e-12,1.428718745801392e-08,2.4009994370599519e-11,6.2628670184365196e-08,6.8142049128394045e-06,2.9572478442992688e-06,3.4469807159751727e-26,1.9046244119020031e-27,3.8705589131227283e-20,1.9581607922206885e-17,1.528705324708431e-18,3.571586907372397e-12,2.3344370141796542e-16,3.0615671435688179e-20,1.8542288336363982e-18,2.9406541249818185e-15,5.8143971674237216e-16,2.2416172189338014e-39,3.083211210265149e-30,-2.6223329679652801e-25,5.9782826328548119e-34,1.1834320377920727e-23,2.2800500860932065e-26,5.3835536616545645e-25,4.0237611494947705e-21,5.457817143148835e-08,2.1854445377539937e-33,-2.7376779737471815e-26,1.8019706976878903e-27,2.4247734786643701e-27,3.3524245450886507e-35,0.88129999999999997,0.0,0.0,0.0,0.0087752103579689569,0.1086801450652761,9.9999996424634659e-05,3.5969686904993146e-05,0.0003584962566748162,0.00027243980745977013,1.8284716231303924e-10,7.2034877709854743e-05,1.9378417441857191e-09,1.1921387751827231e-06,9.3780393987909701e-13,1.0560709386420728e-14,3.9739084651825392e-05,3.8654016695119679e-05,7.2457642636682734e-05,0.00011738498473794585,4.566068255593389e-14,1.2543971583814932e-09,1.6989062676344088e-12,1.1718304927594031e-07,0.00010630058495657773
4.7991222901345184e-08,0.00213511662451954,2.4247643497485956e-12,1.4535570117384075e-08,2.4185617062561414e-11,6.445877360239205e-08,6.8885453641991663e-06,3.04766833525463e-06,3.7685710611384003e-26,-3.6617753766521251e-27,4.1239469944756496e-20,2.1043709023962817e-17,1.6235082948779388e-18,3.6824801248105198e-12,2.4733991299951753e-16,3.3018130991604829e-20,1.9558615960662003e-18,3.0932775346576917e-15,6.2321736311855775e-16,2.072465138657104e-39,7.2393193849212621e-30,4.9574543759921197e-25,6.6735385901547901e-34,2.8524422608123261e-23,2.4697692338152077e-26,5.7498740139037902e-25,4.3254961934546679e-21,5.6915746764430099e-08,2.420789028053651e-33,-2.7120152815771894e-26,1.8063410647311644e-27,2.7141363920133694e-27,3.7374102629058239e-35,0.88129999999999997,0.0,0.0,0.0,0.0087652771300072239,0.10867861399094558,9.9999996313531475e-05,3.6282341211691689e-05,0.00036072985919446656,0.00027393761654442378,1.8398404586525977e-10,7.2430216415071596e-05,1.9357722658011003e-09,1.1995513734793334e-06,9.4295075497259581e-13,1.0626374808995797e-14,4.0698478376045762e-05,3.957262134451438e-05,7.3116789399638616e-05,0.0001193550307043107,4.6743622300609019e-14,1.284356766489286e-09,1.7443619329860873e-12,1.2134971821257969e-07,0.00010727560885315551
4.845299955124157e-08,0.0021351137055534725,2.4662868670414556e-12,1.4785471690224313e-08,2.4359537720782204e-11,6.6317625248741245e-08,6.962223767814902e-06,3.1396012844784254e-06,4.115476615043955e-26,7.349549631098149e-27,4.3903315975372486e-20,2.2595537662875639e-17,1.722866773535387e-18,3.7953675512416543e-12,2.6190917469556334e-16,3.5576775270512144e-20,2.0615494618194479e-18,3.2515607185075227e-15,6.67411412839739e-16,2.616685894220573e-39,-1.3654979136806796e-30,-1.0857694333697141e-24,7.4397844719509198e-34,-6.0489857337171811e-24,2.6728080787867892e-26,6.1360987491799945e-25,4.6458606409318006e-21,5.9324562962250362e-08,2.678239452360031e-33,-2.8480636695812674e-26,1.8073154585042457e-27,3.0344555426822838e-27,4.1612652564668873e-35,0.88129999999999997,0.0,0.0,0.0,0.0087553650861022392,0.10867707676839408,9.9999996200425228e-05,3.6594334270024572e-05,0.00036293996226944268,0.00027541436487153807,1.8510890557108855e-10,7.2819966500555351e-05,1.9337073006685484e-09,1.2068855760336952e-06,9.4802481323252739e-13,1.0691345753152349e-14,4.1668736963778517e-05,4.0501873291412611e-05,7.377512620685194e-05,0.00012133501955783832,4.7839075592427103e-14,1.314666153367986e-09,1.790507550724833e-12,1.2561634605374071e-07,0.00010824959176480479
4.886859853614832e-08,0.0021351110690804344,2.5038893500420701e-12,1.5011668576046682e-08,2.4515408656952124e-11,6.8015113587450665e-08,7.0279617799927758e-06,3.2236308554780702e-06,4.4506649393590156e-26,-5.8015868168006474e-29,4.6415743557447396e-20,2.4072369374813934e-17,1.8163052914230975e-18,3.8986735930252664e-12,2.7561680755900922e-16,3.8019656950711099e-20,2.1602104462697806e-18,3.3989450619606896e-15,7.0933705819057903e-16,1.8763499989278667e-39,-1.1439787226359509e-29,-2.6058367042368679e-24,8.1943811221800861e-34,-4.6778083452884143e-23,2.8675552067317446e-26,6.5013714060458418e-25,4.9508531697066904e-21,6.15543937179961e-08,2.9303001372155522e-33,-4.5078292951842512e-26,1.7971567291077149e-27,3.3515891152974011e-27,4.5787528206688872e-35,0.88129999999999997,0.0,0.0,0.0,0.0087464623628028555,0.10867568805889315,9.9999996096914508e-05,3.6874563817560883e-05,0.00036490905767999556,0.00027672554200813582,1.8611104751048995e-10,7.3165992848556023e-05,1.9318526919565782e-09,1.2134196467829492e-06,9.5252964315978904e-13,1.0749228630345709e-14,4.2551190577149175e-05,4.1347252405327944e-05,7.4366938207758363e-05,0.00012312538603086127,4.8835621904726602e-14,1.3422420058392451e-09,1.832629332649974e-12,1.2954270293368769e-07,0.00010912528822159225
4.928419752105507e-08,0.002135108423775911,2.5417118386792303e-12,1.5239072295606582e-08,2.4670314455457792e-11,6.9735776002785975e-08,7.0931518184173226e-06,3.3088791902156202e-06,4.8088813827368705e-26,9.1842648216997675e-29,4.9040661833935056e-20,2.5628437746748885e-17,1.9136614821686147e-18,4.0035989575333695e-12,2.8990689090570879e-16,4.0601472799360037e-20,2.2622950081761762e-18,3.5510812712134999e-15,7.5338003076895639e-16,-4.0067925686429178e-40,-1.6284902237080839e-29,-2.844111967657044e-24,9.0158904383615261e-34,-6.6753382057664848e-23,3.0742758193960399e-26,6.8839939578836176e-25,5.2723274498253676e-21,6.3843762148637152e-08,3.2030579139288325e-33,-7.5883576840424215e-26,1.7756582841658213e-27,3.6983861363014644e-27,5.0330842089412891e-35,0.88129999999999997,0.0,0.0,0.0,0.0087375768037678894,0.10867429445846494,9.9999995991776917e-05,3.715425991758949e-05,0.00036685929634432211,0.00027801986729000409,1.8710354139831761e-10,7.350754779923257e-05,1.9300017405484576e-09,1.2198908119943707e-06,9.5697626109080361e-13,1.0806554251020065e-14,4.3442315940802805e-05,4.2201159644636423e-05,7.4958096726496451e-05,0.00012492357493568059,4.9842189836214991e-14,1.3700980587085598e-09,1.8753114397975883e-12,1.335517463677607e-07,0.00011000014497870817
